#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval-0.05_up.bed
NR61987--MA0741.1.KLF16	chr7	143053684	143053694	+	0.000	0.000	Merged-chr7-143053542-3
NR18171--MA0599.1.KLF5	chr13	89539639	89539648	+	0.000	0.000	Merged-chr13-89539460-39
NR68179--MA0493.1.Klf1	chr9	116187832	116187842	-	0.000	0.000	Merged-chr9-116187633-9
NR11606--MA0039.3.KLF4	chr11	82195243	82195253	+	0.000	0.000	Merged-chr11-82195229-33
NR59933--MA0599.1.KLF5	chr7	67353864	67353873	+	0.000	0.000	Merged-chr7-67353683-35
NR14913--MA0599.1.KLF5	chr12	88471983	88471992	+	0.000	0.000	Merged-chr12-88472096-45
NR57134--MA0741.1.KLF16	chr6	128334912	128334922	-	0.000	0.000	Merged-chr6-128334675-39
NR53832--MA0493.1.Klf1	chr5	146974169	146974179	+	0.000	0.000	Merged-chr5-146974233-28
NR2729--MA1107.1.KLF9	chr1	127796441	127796453	-	0.000	0.000	Merged-chr1-127796546-56
NR9033--MA0741.1.KLF16	chr10	118633634	118633644	+	0.000	0.000	Merged-chr10-118633664-46
NR53944--MA0493.1.Klf1	chr5	149459384	149459394	+	0.000	0.000	Merged-chr5-149459249-24
NR770--MA0493.1.Klf1	chr1	39102343	39102353	-	0.000	0.000	Merged-chr1-39102412-8
NR29935--MA1107.1.KLF9	chr17	52569690	52569702	-	0.000	0.000	Merged-chr17-52569832-16
NR58615--MA0599.1.KLF5	chr7	24482004	24482013	-	0.000	0.000	Merged-chr7-24481860-36
NR52301--MA0741.1.KLF16	chr5	113873331	113873341	-	0.000	0.000	Merged-chr5-113873174-24
NR3990--MA0599.1.KLF5	chr1	166048309	166048318	+	0.000	0.000	Merged-chr1-166048394-98
NR50350--MA0741.1.KLF16	chr5	37056576	37056586	-	0.000	0.000	Merged-chr5-37056635-20
NR52514--MA0493.1.Klf1	chr5	118662022	118662032	+	0.000	0.000	Merged-chr5-118661904-17
NR9906--MA1107.1.KLF9	chr11	16558793	16558805	-	0.000	0.000	Merged-chr11-16558983-1
NR1551--MA0741.1.KLF16	chr1	74791659	74791669	-	0.000	0.000	Merged-chr1-74791717-28
NR40327--MA0599.1.KLF5	chr2	174556043	174556052	-	0.000	0.000	Merged-chr2-174555978-36
NR65642--MA0740.1.KLF14	chr9	13536879	13536892	+	0.000	0.000	Merged-chr9-13536890-20
NR46020--MA0741.1.KLF16	chr4	45766160	45766170	-	0.000	0.000	Merged-chr4-45766216-17
NR44345--MA1107.1.KLF9	chr3	146004978	146004990	-	0.000	0.000	Merged-chr3-146004832-23
NR41029--MA0741.1.KLF16	chr3	27463049	27463059	-	0.000	0.000	Merged-chr3-27462923-28
NR16529--MA0599.1.KLF5	chr13	28557401	28557410	-	0.000	0.000	Merged-chr13-28557249-20
NR12653--MA0599.1.KLF5	chr11	115185225	115185234	-	0.000	0.000	Merged-chr11-115185164-10
NR44363--MA1107.1.KLF9	chr3	146063401	146063413	-	0.000	0.000	Merged-chr3-146063322-20
NR16886--MA1107.1.KLF9	chr13	44376113	44376125	-	0.000	0.000	Merged-chr13-44376077-22
NR39988--MA1107.1.KLF9	chr2	168159010	168159022	+	0.000	0.000	Merged-chr2-168159188-34
NR43459--MA0742.1.Klf12	chr3	122122396	122122410	-	0.000	0.000	Merged-chr3-122122309-36
NR12652--MA1107.1.KLF9	chr11	115185184	115185196	-	0.000	0.000	Merged-chr11-115185164-10
NR13169--MA1107.1.KLF9	chr12	8496610	8496622	+	0.000	0.000	Merged-chr12-8496481-10
NR16565--MA0599.1.KLF5	chr13	30186460	30186469	-	0.000	0.000	Merged-chr13-30186492-12
NR1788--MA0493.1.Klf1	chr1	84318709	84318719	+	0.000	0.000	Merged-chr1-84318831-8
NR52121--MA0599.1.KLF5	chr5	111039994	111040003	+	0.000	0.000	Merged-chr5-111039945-24
NR39554--MA1107.1.KLF9	chr2	157119285	157119297	-	0.000	0.000	Merged-chr2-157119108-55
NR15247--MA0599.1.KLF5	chr12	99392074	99392083	+	0.000	0.000	Merged-chr12-99392184-7
NR1787--MA0039.3.KLF4	chr1	84318711	84318721	+	0.000	0.000	Merged-chr1-84318831-8
NR32248--MA0493.1.Klf1	chr18	41753031	41753041	-	0.000	0.000	Merged-chr18-41752958-32
NR31077--MA1107.1.KLF9	chr17	88316365	88316377	-	0.000	0.000	Merged-chr17-88316434-22
NR39572--MA1107.1.KLF9	chr2	158160111	158160123	-	0.000	0.000	Merged-chr2-158160127-37
NR36729--MA0599.1.KLF5	chr2	54085343	54085352	-	0.000	0.000	Merged-chr2-54085346-50
NR53514--MA0039.3.KLF4	chr5	139368001	139368011	-	0.000	0.000	Merged-chr5-139368071-16
NR46012--MA0741.1.KLF16	chr4	45766152	45766162	-	0.000	0.000	Merged-chr4-45766216-17
NR7834--MA0741.1.KLF16	chr10	84440704	84440714	+	0.000	0.000	Merged-chr10-84440807-71
NR38488--MA0599.1.KLF5	chr2	125136009	125136018	-	0.000	0.000	Merged-chr2-125136116-38
NR52511--MA0741.1.KLF16	chr5	118661947	118661957	+	0.000	0.000	Merged-chr5-118661904-17
NR64205--MA1107.1.KLF9	chr8	86735408	86735420	-	0.000	0.000	Merged-chr8-86735564-36
NR22468--MA1107.1.KLF9	chr14	121354112	121354124	+	0.000	0.000	Merged-chr14-121354142-24
NR20755--MA0599.1.KLF5	chr14	52427884	52427893	+	0.000	0.000	Merged-chr14-52427807-17
NR33276--MA0599.1.KLF5	chr18	75322373	75322382	+	0.000	0.000	Merged-chr18-75322404-42
NR803--MA0599.1.KLF5	chr1	39702702	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR5956--MA0599.1.KLF5	chr10	28567605	28567614	-	0.000	0.000	Merged-chr10-28567622-50
NR66962--MA0741.1.KLF16	chr9	70584851	70584861	+	0.000	0.000	Merged-chr9-70584670-22
NR8647--MA1107.1.KLF9	chr10	110952128	110952140	+	0.000	0.000	Merged-chr10-110952029-21
NR51000--MA0740.1.KLF14	chr5	66618858	66618871	-	0.000	0.000	Merged-chr5-66618614-86
NR67359--MA0493.1.Klf1	chr9	88327586	88327596	+	0.000	0.000	Merged-chr9-88327634-62
NR42883--MA0493.1.Klf1	chr3	100582915	100582925	-	0.000	0.000	Merged-chr3-100582913-18
NR16576--MA0741.1.KLF16	chr13	30186557	30186567	-	0.000	0.000	Merged-chr13-30186492-12
NR62980--MA0599.1.KLF5	chr8	40634802	40634811	-	0.000	0.000	Merged-chr8-40634821-50
NR22907--MA1107.1.KLF9	chr15	25216701	25216713	+	0.000	0.000	Merged-chr15-25216736-38
NR57686--MA0740.1.KLF14	chr6	142507958	142507971	-	0.000	0.000	Merged-chr6-142507875-63
NR65645--MA0741.1.KLF16	chr9	13536880	13536890	+	0.000	0.000	Merged-chr9-13536890-20
NR50078--MA0740.1.KLF14	chr5	28269889	28269902	-	0.000	0.000	Merged-chr5-28269924-54
NR58273--MA0741.1.KLF16	chr7	16197024	16197034	-	0.000	0.000	Merged-chr7-16196917-6
NR35944--MA0741.1.KLF16	chr2	30119883	30119893	+	0.000	0.000	Merged-chr2-30119999-30
NR16578--MA1107.1.KLF9	chr13	30186558	30186570	-	0.000	0.000	Merged-chr13-30186492-12
NR42891--MA0039.3.KLF4	chr3	101066374	101066384	-	0.000	0.000	Merged-chr3-101066330-34
NR22944--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR46222--MA0493.1.Klf1	chr4	55343393	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR41024--MA0599.1.KLF5	chr3	27463045	27463054	-	0.000	0.000	Merged-chr3-27462923-28
NR12563--MA0741.1.KLF16	chr11	111792040	111792050	+	0.000	0.000	Merged-chr11-111792002-31
NR3856--MA0742.1.Klf12	chr1	162728256	162728270	-	0.000	0.000	Merged-chr1-162728182-59
NR67069--MA0599.1.KLF5	chr9	75537181	75537190	+	0.000	0.000	Merged-chr9-75537156-9
NR12568--MA1107.1.KLF9	chr11	111792069	111792081	+	0.000	0.000	Merged-chr11-111792002-31
NR53109--MA0599.1.KLF5	chr5	134234522	134234531	+	0.000	0.000	Merged-chr5-134234445-9
NR51716--MA1107.1.KLF9	chr5	96990709	96990721	-	0.000	0.000	Merged-chr5-96990741-12
NR63935--MA1107.1.KLF9	chr8	77383805	77383817	+	0.000	0.000	Merged-chr8-77383968-15
NR38953--MA1107.1.KLF9	chr2	135824066	135824078	-	0.000	0.000	Merged-chr2-135823878-14
NR25877--MA1107.1.KLF9	chr16	11073551	11073563	+	0.000	0.000	Merged-chr16-11073416-33
NR22911--MA0741.1.KLF16	chr15	25269712	25269722	-	0.000	0.000	Merged-chr15-25269773-79
NR46017--MA0741.1.KLF16	chr4	45766157	45766167	-	0.000	0.000	Merged-chr4-45766216-17
NR10397--MA0039.3.KLF4	chr11	35283350	35283360	-	0.000	0.000	Merged-chr11-35283251-26
NR56843--MA1107.1.KLF9	chr6	119749279	119749291	+	0.000	0.000	Merged-chr6-119749325-22
NR8013--MA0599.1.KLF5	chr10	90981794	90981803	-	0.000	0.000	Merged-chr10-90981841-14
NR47308--MA0493.1.Klf1	chr4	102908262	102908272	-	0.000	0.000	Merged-chr4-102908208-33
NR41714--MA0599.1.KLF5	chr3	53041502	53041511	-	0.000	0.000	Merged-chr3-53041622-23
NR55431--MA1107.1.KLF9	chr6	67129046	67129058	+	0.000	0.000	Merged-chr6-67129210-17
NR14761--MA0039.3.KLF4	chr12	82166462	82166472	-	0.000	0.000	Merged-chr12-82166286-58
NR63932--MA0742.1.Klf12	chr8	77383805	77383819	+	0.000	0.000	Merged-chr8-77383968-15
NR66435--MA1107.1.KLF9	chr9	48980581	48980593	+	0.000	0.000	Merged-chr9-48980590-7
NR26739--MA1107.1.KLF9	chr16	48788724	48788736	-	0.000	0.000	Merged-chr16-48788871-49
NR10399--MA0741.1.KLF16	chr11	35283366	35283376	-	0.000	0.000	Merged-chr11-35283251-26
NR47370--MA1107.1.KLF9	chr4	106842000	106842012	-	0.000	0.000	Merged-chr4-106841993-21
NR47770--MA0741.1.KLF16	chr4	120731131	120731141	-	0.000	0.000	Merged-chr4-120731377-66
NR14487--MA0741.1.KLF16	chr12	71030419	71030429	+	0.000	0.000	Merged-chr12-71030638-56
NR1987--MA0599.1.KLF5	chr1	91095281	91095290	+	0.000	0.000	Merged-chr1-91095433-53
NR32158--MA0741.1.KLF16	chr18	38212771	38212781	+	0.000	0.000	Merged-chr18-38212769-38
NR20240--MA1107.1.KLF9	chr14	32716953	32716965	+	0.000	0.000	Merged-chr14-32716978-71
NR47264--MA0599.1.KLF5	chr4	101419609	101419618	-	0.000	0.000	Merged-chr4-101419713-70
NR55682--MA1107.1.KLF9	chr6	81987073	81987085	+	0.000	0.000	Merged-chr6-81987223-26
NR33505--MA0493.1.Klf1	chr18	82532270	82532280	-	0.000	0.000	Merged-chr18-82532131-16
NR35278--MA0599.1.KLF5	chr2	9986365	9986374	-	0.000	0.000	Merged-chr2-9986324-23
NR46070--MA1107.1.KLF9	chr4	47011205	47011217	-	0.000	0.000	Merged-chr4-47011023-46
NR35175--MA0599.1.KLF5	chr2	6622319	6622328	-	0.000	0.000	Merged-chr2-6622331-33
NR52508--MA0741.1.KLF16	chr5	118661944	118661954	+	0.000	0.000	Merged-chr5-118661904-17
NR47375--MA1107.1.KLF9	chr4	106842064	106842076	-	0.000	0.000	Merged-chr4-106841993-21
NR661--MA0599.1.KLF5	chr1	34831629	34831638	-	0.000	0.000	Merged-chr1-34831505-37
NR46970--MA1107.1.KLF9	chr4	86721832	86721844	+	0.000	0.000	Merged-chr4-86721990-52
NR24713--MA0599.1.KLF5	chr15	85042838	85042847	+	0.000	0.000	Merged-chr15-85042702-72
NR47272--MA1107.1.KLF9	chr4	101419613	101419625	-	0.000	0.000	Merged-chr4-101419713-70
NR2727--MA1107.1.KLF9	chr1	127796437	127796449	-	0.000	0.000	Merged-chr1-127796546-56
NR22916--MA0741.1.KLF16	chr15	25269717	25269727	-	0.000	0.000	Merged-chr15-25269773-79
NR51243--MA0742.1.Klf12	chr5	74704611	74704625	+	0.000	0.000	Merged-chr5-74704453-70
NR44276--MA0741.1.KLF16	chr3	144412967	144412977	+	0.000	0.000	Merged-chr3-144412864-41
NR62765--MA0039.3.KLF4	chr8	34397967	34397977	-	0.000	0.000	Merged-chr8-34397971-66
NR1786--MA0599.1.KLF5	chr1	84318710	84318719	+	0.000	0.000	Merged-chr1-84318831-8
NR22770--MA0493.1.Klf1	chr15	12313488	12313498	-	0.000	0.000	Merged-chr15-12313413-17
NR44456--MA0599.1.KLF5	chr3	148844366	148844375	-	0.000	0.000	Merged-chr3-148844306-23
NR55678--MA1107.1.KLF9	chr6	81987065	81987077	+	0.000	0.000	Merged-chr6-81987223-26
NR46065--MA0741.1.KLF16	chr4	47011202	47011212	-	0.000	0.000	Merged-chr4-47011023-46
NR61727--MA0740.1.KLF14	chr7	136894457	136894470	+	0.000	0.000	Merged-chr7-136894538-85
NR69207--MA0741.1.KLF16	chrX	104857309	104857319	+	0.000	0.000	Merged-chrX-104857124-25
NR23072--MA0493.1.Klf1	chr15	30662276	30662286	-	0.000	0.000	Merged-chr15-30662184-17
NR39660--MA0599.1.KLF5	chr2	160367182	160367191	-	0.000	0.000	Merged-chr2-160367322-62
NR772--MA1107.1.KLF9	chr1	39102341	39102353	-	0.000	0.000	Merged-chr1-39102412-8
NR62771--MA0741.1.KLF16	chr8	34398002	34398012	+	0.000	0.000	Merged-chr8-34397971-66
NR65382--MA0740.1.KLF14	chr8	125558862	125558875	+	0.000	0.000	Merged-chr8-125558804-33
NR27425--MA0740.1.KLF14	chr16	76447254	76447267	-	0.000	0.000	Merged-chr16-76447349-16
NR9913--MA1107.1.KLF9	chr11	16558807	16558819	-	0.000	0.000	Merged-chr11-16558983-1
NR20237--MA0493.1.Klf1	chr14	32716953	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR39050--MA0657.1.KLF13	chr2	140395326	140395343	-	0.000	0.000	Merged-chr2-140395575-93
NR58053--MA0493.1.Klf1	chr7	4948532	4948542	+	0.000	0.000	Merged-chr7-4948568-26
NR56307--MA1107.1.KLF9	chr6	100255711	100255723	+	0.000	0.000	Merged-chr6-100255672-12
NR56285--MA0741.1.KLF16	chr6	99498316	99498326	-	0.000	0.000	Merged-chr6-99498294-17
NR7984--MA1107.1.KLF9	chr10	89765927	89765939	-	0.000	0.000	Merged-chr10-89765992-47
NR41642--MA1107.1.KLF9	chr3	51701526	51701538	+	0.000	0.000	Merged-chr3-51701450-64
NR39985--MA0742.1.Klf12	chr2	168159010	168159024	+	0.000	0.000	Merged-chr2-168159188-34
NR52431--MA1107.1.KLF9	chr5	115711896	115711908	-	0.000	0.000	Merged-chr5-115712054-77
NR58616--MA0741.1.KLF16	chr7	24482003	24482013	-	0.000	0.000	Merged-chr7-24481860-36
NR53365--MA0740.1.KLF14	chr5	137103431	137103444	-	0.000	0.000	Merged-chr5-137103369-20
NR69653--MA0599.1.KLF5	chrX	166329054	166329063	-	0.000	0.000	Merged-chrX-166329162-24
NR14915--MA1107.1.KLF9	chr12	88471960	88471972	-	0.000	0.000	Merged-chr12-88472096-45
NR30196--MA0493.1.Klf1	chr17	63405677	63405687	+	0.000	0.000	Merged-chr17-63405591-44
NR52304--MA0741.1.KLF16	chr5	113873334	113873344	-	0.000	0.000	Merged-chr5-113873174-24
NR56022--MA0599.1.KLF5	chr6	90629686	90629695	+	0.000	0.000	Merged-chr6-90629668-42
NR61728--MA0657.1.KLF13	chr7	136894456	136894473	+	0.000	0.000	Merged-chr7-136894538-85
NR41326--MA0599.1.KLF5	chr3	37724540	37724549	-	0.000	0.000	Merged-chr3-37724672-60
NR46023--MA0741.1.KLF16	chr4	45766163	45766173	-	0.000	0.000	Merged-chr4-45766216-17
NR40334--MA0493.1.Klf1	chr2	174566141	174566151	+	0.000	0.000	Merged-chr2-174566072-46
NR65383--MA0657.1.KLF13	chr8	125558861	125558878	+	0.000	0.000	Merged-chr8-125558804-33
NR12651--MA0493.1.Klf1	chr11	115185186	115185196	-	0.000	0.000	Merged-chr11-115185164-10
NR68107--MA0599.1.KLF5	chr9	114613181	114613190	-	0.000	0.000	Merged-chr9-114613191-38
NR41062--MA0741.1.KLF16	chr3	27984236	27984246	+	0.000	0.000	Merged-chr3-27984101-47
NR16574--MA0741.1.KLF16	chr13	30186555	30186565	-	0.000	0.000	Merged-chr13-30186492-12
NR14760--MA0742.1.Klf12	chr12	82166460	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR56133--MA1107.1.KLF9	chr6	94665390	94665402	+	0.000	0.000	Merged-chr6-94665476-13
NR3097--MA1107.1.KLF9	chr1	139181141	139181153	-	0.000	0.000	Merged-chr1-139181025-29
NR40008--MA0599.1.KLF5	chr2	168741484	168741493	+	0.000	0.000	Merged-chr2-168741453-11
NR52298--MA0741.1.KLF16	chr5	113873328	113873338	-	0.000	0.000	Merged-chr5-113873174-24
NR12507--MA0039.3.KLF4	chr11	108334630	108334640	+	0.000	0.000	Merged-chr11-108334513-21
NR10396--MA0599.1.KLF5	chr11	35283367	35283376	-	0.000	0.000	Merged-chr11-35283251-26
NR12420--MA0740.1.KLF14	chr11	106057115	106057128	-	0.000	0.000	Merged-chr11-106057103-42
NR7305--MA0493.1.Klf1	chr10	76961984	76961994	+	0.000	0.000	Merged-chr10-76962071-59
NR68111--MA0493.1.Klf1	chr9	114613222	114613232	-	0.000	0.000	Merged-chr9-114613191-38
NR39557--MA1107.1.KLF9	chr2	157119291	157119303	-	0.000	0.000	Merged-chr2-157119108-55
NR41346--MA0741.1.KLF16	chr3	38280293	38280303	+	0.000	0.000	Merged-chr3-38280395-39
NR46328--MA0599.1.KLF5	chr4	59167430	59167439	+	0.000	0.000	Merged-chr4-59167570-29
NR40007--MA1107.1.KLF9	chr2	168741429	168741441	+	0.000	0.000	Merged-chr2-168741453-11
NR48633--MA0599.1.KLF5	chr4	140833017	140833026	-	0.000	0.000	Merged-chr4-140833040-18
NR16571--MA0039.3.KLF4	chr13	30186517	30186527	+	0.000	0.000	Merged-chr13-30186492-12
NR27428--MA0741.1.KLF16	chr16	76447257	76447267	-	0.000	0.000	Merged-chr16-76447349-16
NR68143--MA0741.1.KLF16	chr9	115205647	115205657	+	0.000	0.000	Merged-chr9-115205642-30
NR22467--MA0741.1.KLF16	chr14	121354113	121354123	+	0.000	0.000	Merged-chr14-121354142-24
NR65736--MA0039.3.KLF4	chr9	20610050	20610060	+	0.000	0.000	Merged-chr9-20609876-14
NR39427--MA0039.3.KLF4	chr2	153292574	153292584	+	0.000	0.000	Merged-chr2-153292567-49
NR13330--MA0599.1.KLF5	chr12	16811089	16811098	-	0.000	0.000	Merged-chr12-16811127-55
NR40004--MA0742.1.Klf12	chr2	168741429	168741443	+	0.000	0.000	Merged-chr2-168741453-11
