#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
Merged-chr17-12759489-26	chr17	12759191	12759874	+	0.000	0.000	Merged-chr17-12759489-26
Merged-chr9-95832946-23	chr9	95832709	95833318	+	0.000	0.000	Merged-chr9-95832946-23
Merged-chr15-52945349-8	chr15	52945199	52945471	+	0.000	0.000	Merged-chr15-52945349-8
Merged-chr9-75197363-8	chr9	75197197	75197522	+	0.000	0.000	Merged-chr9-75197363-8
Merged-chr17-35997756-9	chr17	35997619	35997896	+	0.000	0.000	Merged-chr17-35997756-9
Merged-chr17-24686693-5	chr17	24686518	24686843	+	0.000	0.000	Merged-chr17-24686693-5
Merged-chr1-131026004-32	chr1	131025629	131026250	+	0.000	0.000	Merged-chr1-131026004-32
Merged-chr17-86969824-22	chr17	86969597	86970058	+	0.000	0.000	Merged-chr17-86969824-22
Merged-chr8-18899149-53	chr8	18898940	18899328	+	0.000	0.000	Merged-chr8-18899149-53
Merged-chr10-81426897-5	chr10	81426557	81427169	+	0.000	0.000	Merged-chr10-81426897-5
Merged-chr2-9871528-52	chr2	9871166	9871884	+	0.000	0.000	Merged-chr2-9871528-52
Merged-chr2-105402351-10	chr2	105402231	105402474	+	0.000	0.000	Merged-chr2-105402351-10
Merged-chr7-114086836-1	chr7	114086738	114086936	+	0.000	0.000	Merged-chr7-114086836-1
Merged-chr1-131003466-39	chr1	131003276	131003629	+	0.000	0.000	Merged-chr1-131003466-39
Merged-chr2-90581282-19	chr2	90581090	90581515	+	0.000	0.000	Merged-chr2-90581282-19
Merged-chr2-112507413-30	chr2	112506951	112507761	+	0.000	0.000	Merged-chr2-112507413-30
Merged-chr17-12210892-24	chr17	12210726	12211099	+	0.000	0.000	Merged-chr17-12210892-24
Merged-chr5-139197126-38	chr5	139196907	139197464	+	0.000	0.000	Merged-chr5-139197126-38
Merged-chr10-81510447-46	chr10	81510147	81510629	+	0.000	0.000	Merged-chr10-81510447-46
Merged-chr13-60895855-39	chr13	60895392	60896102	+	0.000	0.000	Merged-chr13-60895855-39
Merged-chr2-79126443-5	chr2	79126314	79126570	+	0.000	0.000	Merged-chr2-79126443-5
Merged-chr2-66127129-8	chr2	66126971	66127255	+	0.000	0.000	Merged-chr2-66127129-8
Merged-chr13-45863976-9	chr13	45863791	45864123	+	0.000	0.000	Merged-chr13-45863976-9
Merged-chr2-29870260-12	chr2	29870045	29870456	+	0.000	0.000	Merged-chr2-29870260-12
Merged-chrX-164406476-50	chrX	164406103	164406761	+	0.000	0.000	Merged-chrX-164406476-50
Merged-chr8-70810538-1	chr8	70810440	70810638	+	0.000	0.000	Merged-chr8-70810538-1
Merged-chr3-89963361-50	chr3	89963058	89963748	+	0.000	0.000	Merged-chr3-89963361-50
Merged-chr8-111956180-5	chr8	111956034	111956306	+	0.000	0.000	Merged-chr8-111956180-5
Merged-chr2-90582416-2	chr2	90582288	90582547	+	0.000	0.000	Merged-chr2-90582416-2
Merged-chr18-73836360-8	chr18	73836226	73836550	+	0.000	0.000	Merged-chr18-73836360-8
Merged-chr2-128091141-1	chr2	128091043	128091241	+	0.000	0.000	Merged-chr2-128091141-1
Merged-chr15-37791707-76	chr15	37791000	37792226	+	0.000	0.000	Merged-chr15-37791707-76
Merged-chr8-115397759-2	chr8	115397616	115397905	+	0.000	0.000	Merged-chr8-115397759-2
Merged-chr2-129178755-1	chr2	129178657	129178855	+	0.000	0.000	Merged-chr2-129178755-1
Merged-chr10-81505422-22	chr10	81505272	81505563	+	0.000	0.000	Merged-chr10-81505422-22
Merged-chr16-32215312-15	chr16	32215155	32215485	+	0.000	0.000	Merged-chr16-32215312-15
Merged-chr2-52455990-26	chr2	52455757	52456210	+	0.000	0.000	Merged-chr2-52455990-26
Merged-chr2-131186955-76	chr2	131186625	131187207	+	0.000	0.000	Merged-chr2-131186955-76
Merged-chr13-114935699-10	chr13	114935563	114935818	+	0.000	0.000	Merged-chr13-114935699-10
Merged-chr2-128111932-19	chr2	128111671	128112262	+	0.000	0.000	Merged-chr2-128111932-19
Merged-chr12-55079958-2	chr12	55079860	55080058	+	0.000	0.000	Merged-chr12-55079958-2
Merged-chr10-30357856-1	chr10	30357758	30357956	+	0.000	0.000	Merged-chr10-30357856-1
Merged-chr2-27728680-76	chr2	27728283	27729332	+	0.000	0.000	Merged-chr2-27728680-76
Merged-chr10-111473804-5	chr10	111473674	111473915	+	0.000	0.000	Merged-chr10-111473804-5
Merged-chr17-24669740-50	chr17	24669484	24669963	+	0.000	0.000	Merged-chr17-24669740-50
Merged-chr4-101062472-1	chr4	101062374	101062572	+	0.000	0.000	Merged-chr4-101062472-1
Merged-chr8-115110593-29	chr8	115110390	115110816	+	0.000	0.000	Merged-chr8-115110593-29
Merged-chr7-139157777-16	chr7	139157593	139157983	+	0.000	0.000	Merged-chr7-139157777-16
Merged-chr13-23751838-6	chr13	23751725	23751953	+	0.000	0.000	Merged-chr13-23751838-6
Merged-chr18-25538355-42	chr18	25537885	25538656	+	0.000	0.000	Merged-chr18-25538355-42
Merged-chr15-59399326-17	chr15	59399017	59399492	+	0.000	0.000	Merged-chr15-59399326-17
Merged-chr10-19578163-111	chr10	19577963	19578561	+	0.000	0.000	Merged-chr10-19578163-111
Merged-chr15-52753697-52	chr15	52753445	52754065	+	0.000	0.000	Merged-chr15-52753697-52
Merged-chr2-11266630-41	chr2	11266362	11266870	+	0.000	0.000	Merged-chr2-11266630-41
Merged-chr2-9878722-80	chr2	9878202	9879254	+	0.000	0.000	Merged-chr2-9878722-80
Merged-chr13-101759388-22	chr13	101759141	101759625	+	0.000	0.000	Merged-chr13-101759388-22
Merged-chr3-89961129-7	chr3	89960972	89961270	+	0.000	0.000	Merged-chr3-89961129-7
Merged-chr11-88951020-7	chr11	88950826	88951230	+	0.000	0.000	Merged-chr11-88951020-7
Merged-chr6-108658696-65	chr6	108658209	108659067	+	0.000	0.000	Merged-chr6-108658696-65
Merged-chr8-115444869-2	chr8	115444704	115445037	+	0.000	0.000	Merged-chr8-115444869-2
Merged-chr17-73744139-30	chr17	73743917	73744518	+	0.000	0.000	Merged-chr17-73744139-30
Merged-chr10-91270922-111	chr10	91270395	91271470	+	0.000	0.000	Merged-chr10-91270922-111
Merged-chr17-44121634-62	chr17	44121367	44121915	+	0.000	0.000	Merged-chr17-44121634-62
Merged-chr5-112296984-3	chr5	112296886	112297084	+	0.000	0.000	Merged-chr5-112296984-3
Merged-chr19-8993101-26	chr19	8992775	8993290	+	0.000	0.000	Merged-chr19-8993101-26
Merged-chr2-181381593-77	chr2	181381136	181381910	+	0.000	0.000	Merged-chr2-181381593-77
Merged-chr14-102828632-27	chr14	102828242	102828874	+	0.000	0.000	Merged-chr14-102828632-27
Merged-chr2-13575594-1	chr2	13575496	13575694	+	0.000	0.000	Merged-chr2-13575594-1
Merged-chr11-101551991-1	chr11	101551893	101552091	+	0.000	0.000	Merged-chr11-101551991-1
Merged-chr7-80554988-53	chr7	80554759	80555237	+	0.000	0.000	Merged-chr7-80554988-53
Merged-chr5-100573419-26	chr5	100572858	100573732	+	0.000	0.000	Merged-chr5-100573419-26
Merged-chr5-134235688-1	chr5	134235590	134235788	+	0.000	0.000	Merged-chr5-134235688-1
Merged-chr4-89460036-10	chr4	89459657	89460437	+	0.000	0.000	Merged-chr4-89460036-10
Merged-chr4-8927722-59	chr4	8927471	8928012	+	0.000	0.000	Merged-chr4-8927722-59
Merged-chr11-46054514-2	chr11	46054366	46054664	+	0.000	0.000	Merged-chr11-46054514-2
Merged-chr11-87987352-78	chr11	87986917	87987836	+	0.000	0.000	Merged-chr11-87987352-78
Merged-chr5-113539366-106	chr5	113538836	113539864	+	0.000	0.000	Merged-chr5-113539366-106
Merged-chr18-75342916-86	chr18	75342527	75343244	+	0.000	0.000	Merged-chr18-75342916-86
Merged-chr2-90482782-2	chr2	90482672	90482895	+	0.000	0.000	Merged-chr2-90482782-2
Merged-chr5-151704265-4	chr5	151704150	151704382	+	0.000	0.000	Merged-chr5-151704265-4
Merged-chr4-70601569-19	chr4	70601380	70601813	+	0.000	0.000	Merged-chr4-70601569-19
Merged-chr2-128156895-3	chr2	128156768	128157048	+	0.000	0.000	Merged-chr2-128156895-3
Merged-chr7-3289873-15	chr7	3289709	3290055	+	0.000	0.000	Merged-chr7-3289873-15
Merged-chr2-154836645-24	chr2	154836360	154836825	+	0.000	0.000	Merged-chr2-154836645-24
Merged-chr8-115709016-1	chr8	115708918	115709116	+	0.000	0.000	Merged-chr8-115709016-1
Merged-chr9-64779197-1	chr9	64779099	64779297	+	0.000	0.000	Merged-chr9-64779197-1
Merged-chr10-79797598-16	chr10	79797417	79797755	+	0.000	0.000	Merged-chr10-79797598-16
Merged-chr2-90547379-40	chr2	90547106	90547632	+	0.000	0.000	Merged-chr2-90547379-40
Merged-chr6-35538818-1	chr6	35538720	35538918	+	0.000	0.000	Merged-chr6-35538818-1
Merged-chr2-9801686-39	chr2	9801488	9801902	+	0.000	0.000	Merged-chr2-9801686-39
Merged-chr1-171648969-45	chr1	171648523	171649226	+	0.000	0.000	Merged-chr1-171648969-45
Merged-chr16-58546287-56	chr16	58545929	58546518	+	0.000	0.000	Merged-chr16-58546287-56
Merged-chr14-25476250-18	chr14	25476005	25476480	+	0.000	0.000	Merged-chr14-25476250-18
Merged-chr10-81434944-1	chr10	81434846	81435044	+	0.000	0.000	Merged-chr10-81434944-1
Merged-chr6-135375334-1	chr6	135375236	135375434	+	0.000	0.000	Merged-chr6-135375334-1
Merged-chr18-56755769-1	chr18	56755671	56755869	+	0.000	0.000	Merged-chr18-56755769-1
Merged-chr5-34538812-69	chr5	34538447	34539145	+	0.000	0.000	Merged-chr5-34538812-69
Merged-chr10-81525209-7	chr10	81525075	81525363	+	0.000	0.000	Merged-chr10-81525209-7
Merged-chr11-86201323-63	chr11	86201033	86201732	+	0.000	0.000	Merged-chr11-86201323-63
Merged-chr2-128318457-15	chr2	128318281	128318599	+	0.000	0.000	Merged-chr2-128318457-15
Merged-chr2-29859180-2	chr2	29859082	29859280	+	0.000	0.000	Merged-chr2-29859180-2
Merged-chr16-58678885-20	chr16	58678631	58679089	+	0.000	0.000	Merged-chr16-58678885-20
Merged-chr16-78573118-8	chr16	78572974	78573264	+	0.000	0.000	Merged-chr16-78573118-8
Merged-chr6-127155147-8	chr6	127154873	127155495	+	0.000	0.000	Merged-chr6-127155147-8
Merged-chr4-8822763-11	chr4	8822598	8822933	+	0.000	0.000	Merged-chr4-8822763-11
Merged-chr14-20378658-57	chr14	20378380	20378869	+	0.000	0.000	Merged-chr14-20378658-57
Merged-chr8-115276533-28	chr8	115276251	115276793	+	0.000	0.000	Merged-chr8-115276533-28
Merged-chr2-66124733-150	chr2	66124417	66125379	+	0.000	0.000	Merged-chr2-66124733-150
Merged-chr13-114896013-49	chr13	114895463	114896347	+	0.000	0.000	Merged-chr13-114896013-49
Merged-chr2-70091832-100	chr2	70091479	70092223	+	0.000	0.000	Merged-chr2-70091832-100
Merged-chr11-53851984-46	chr11	53851782	53852226	+	0.000	0.000	Merged-chr11-53851984-46
Merged-chr4-132747733-48	chr4	132747461	132747970	+	0.000	0.000	Merged-chr4-132747733-48
Merged-chr11-98568407-8	chr11	98568186	98568591	+	0.000	0.000	Merged-chr11-98568407-8
Merged-chr6-108839644-6	chr6	108839496	108839773	+	0.000	0.000	Merged-chr6-108839644-6
Merged-chr10-117808296-55	chr10	117807977	117808737	+	0.000	0.000	Merged-chr10-117808296-55
Merged-chr19-53547766-23	chr19	53547480	53548001	+	0.000	0.000	Merged-chr19-53547766-23
Merged-chr10-44431690-1	chr10	44431592	44431790	+	0.000	0.000	Merged-chr10-44431690-1
Merged-chr12-100480184-15	chr12	100480014	100480355	+	0.000	0.000	Merged-chr12-100480184-15
Merged-chr7-109951636-55	chr7	109951262	109951878	+	0.000	0.000	Merged-chr7-109951636-55
Merged-chr8-64826546-37	chr8	64826322	64826811	+	0.000	0.000	Merged-chr8-64826546-37
Merged-chr18-74779251-150	chr18	74778674	74779612	+	0.000	0.000	Merged-chr18-74779251-150
Merged-chr7-4063118-30	chr7	4062680	4063432	+	0.000	0.000	Merged-chr7-4063118-30
Merged-chr2-71390068-6	chr2	71389866	71390293	+	0.000	0.000	Merged-chr2-71390068-6
Merged-chr19-53529457-77	chr19	53529001	53529985	+	0.000	0.000	Merged-chr19-53529457-77
Merged-chr13-45965786-1	chr13	45965688	45965886	+	0.000	0.000	Merged-chr13-45965786-1
Merged-chr11-59963967-1	chr11	59963869	59964067	+	0.000	0.000	Merged-chr11-59963967-1
Merged-chr13-102097534-1	chr13	102097436	102097634	+	0.000	0.000	Merged-chr13-102097534-1
Merged-chr17-73630898-3	chr17	73630662	73631099	+	0.000	0.000	Merged-chr17-73630898-3
Merged-chr18-4348193-25	chr18	4347975	4348485	+	0.000	0.000	Merged-chr18-4348193-25
Merged-chr7-109959908-136	chr7	109959164	109960638	+	0.000	0.000	Merged-chr7-109959908-136
Merged-chr17-23980482-41	chr17	23980215	23980693	+	0.000	0.000	Merged-chr17-23980482-41
Merged-chr15-78502753-19	chr15	78502470	78503020	+	0.000	0.000	Merged-chr15-78502753-19
Merged-chr13-43240074-40	chr13	43239866	43240281	+	0.000	0.000	Merged-chr13-43240074-40
Merged-chr13-75824878-3	chr13	75824703	75825046	+	0.000	0.000	Merged-chr13-75824878-3
Merged-chr9-57288731-24	chr9	57288455	57288956	+	0.000	0.000	Merged-chr9-57288731-24
Merged-chr15-90215054-29	chr15	90214563	90215348	+	0.000	0.000	Merged-chr15-90215054-29
Merged-chr8-115618419-52	chr8	115618222	115618706	+	0.000	0.000	Merged-chr8-115618419-52
Merged-chr14-121340948-17	chr14	121340622	121341186	+	0.000	0.000	Merged-chr14-121340948-17
Merged-chr11-87968752-13	chr11	87968564	87968977	+	0.000	0.000	Merged-chr11-87968752-13
Merged-chr13-24604920-47	chr13	24604616	24605146	+	0.000	0.000	Merged-chr13-24604920-47
Merged-chr11-53874992-1	chr11	53874894	53875092	+	0.000	0.000	Merged-chr11-53874992-1
Merged-chr4-117126129-51	chr4	117125895	117126311	+	0.000	0.000	Merged-chr4-117126129-51
Merged-chr18-83943530-62	chr18	83943244	83943737	+	0.000	0.000	Merged-chr18-83943530-62
Merged-chr11-74560880-20	chr11	74560542	74561078	+	0.000	0.000	Merged-chr11-74560880-20
Merged-chr2-11636185-10	chr2	11635895	11636405	+	0.000	0.000	Merged-chr2-11636185-10
Merged-chr2-32601597-23	chr2	32601360	32601833	+	0.000	0.000	Merged-chr2-32601597-23
Merged-chr7-28809284-68	chr7	28808916	28809598	+	0.000	0.000	Merged-chr7-28809284-68
Merged-chr19-53538967-10	chr19	53538786	53539141	+	0.000	0.000	Merged-chr19-53538967-10
Merged-chr6-108659565-31	chr6	108659269	108659760	+	0.000	0.000	Merged-chr6-108659565-31
Merged-chr6-86870427-33	chr6	86870181	86870634	+	0.000	0.000	Merged-chr6-86870427-33
Merged-chrX-134374482-26	chrX	134374224	134374968	+	0.000	0.000	Merged-chrX-134374482-26
Merged-chr7-139143987-13	chr7	139143715	139144194	+	0.000	0.000	Merged-chr7-139143987-13
Merged-chr8-123287508-25	chr8	123287295	123287725	+	0.000	0.000	Merged-chr8-123287508-25
Merged-chrX-159056201-53	chrX	159055929	159056430	+	0.000	0.000	Merged-chrX-159056201-53
Merged-chr4-135240576-11	chr4	135240392	135240767	+	0.000	0.000	Merged-chr4-135240576-11
Merged-chr7-74497245-28	chr7	74496784	74497525	+	0.000	0.000	Merged-chr7-74497245-28
Merged-chr11-97096321-4	chr11	97096134	97096491	+	0.000	0.000	Merged-chr11-97096321-4
Merged-chr4-152451544-3	chr4	152451435	152451652	+	0.000	0.000	Merged-chr4-152451544-3
Merged-chr17-23726911-1	chr17	23726813	23727011	+	0.000	0.000	Merged-chr17-23726911-1
Merged-chr4-137609762-50	chr4	137609328	137610012	+	0.000	0.000	Merged-chr4-137609762-50
Merged-chr19-9033588-10	chr19	9033420	9033758	+	0.000	0.000	Merged-chr19-9033588-10
Merged-chr5-113828538-48	chr5	113828070	113828925	+	0.000	0.000	Merged-chr5-113828538-48
Merged-chr14-70796253-25	chr14	70795986	70796572	+	0.000	0.000	Merged-chr14-70796253-25
Merged-chr10-95564638-1	chr10	95564540	95564738	+	0.000	0.000	Merged-chr10-95564638-1
Merged-chr4-43941357-2	chr4	43941249	43941468	+	0.000	0.000	Merged-chr4-43941357-2
Merged-chr4-46643613-5	chr4	46643496	46643746	+	0.000	0.000	Merged-chr4-46643613-5
Merged-chr9-64824731-59	chr9	64824478	64824977	+	0.000	0.000	Merged-chr9-64824731-59
Merged-chr9-122225566-23	chr9	122225314	122225902	+	0.000	0.000	Merged-chr9-122225566-23
Merged-chr15-58134232-6	chr15	58133960	58134419	+	0.000	0.000	Merged-chr15-58134232-6
Merged-chr15-12030440-19	chr15	12030210	12030627	+	0.000	0.000	Merged-chr15-12030440-19
Merged-chr11-54998618-38	chr11	54998236	54999110	+	0.000	0.000	Merged-chr11-54998618-38
Merged-chr14-121356563-14	chr14	121356222	121356852	+	0.000	0.000	Merged-chr14-121356563-14
Merged-chr1-40465740-44	chr1	40465543	40466068	+	0.000	0.000	Merged-chr1-40465740-44
Merged-chr6-127165836-16	chr6	127165638	127166037	+	0.000	0.000	Merged-chr6-127165836-16
Merged-chr2-105430411-32	chr2	105430101	105430683	+	0.000	0.000	Merged-chr2-105430411-32
Merged-chr9-43984840-13	chr9	43984587	43985035	+	0.000	0.000	Merged-chr9-43984840-13
Merged-chr1-191414541-3	chr1	191414412	191414672	+	0.000	0.000	Merged-chr1-191414541-3
Merged-chr4-8803354-28	chr4	8803142	8803504	+	0.000	0.000	Merged-chr4-8803354-28
Merged-chr3-9947852-23	chr3	9947651	9948049	+	0.000	0.000	Merged-chr3-9947852-23
Merged-chr17-12039403-15	chr17	12039175	12039618	+	0.000	0.000	Merged-chr17-12039403-15
Merged-chr11-53769580-6	chr11	53769482	53769680	+	0.000	0.000	Merged-chr11-53769580-6
Merged-chr17-35993975-42	chr17	35993664	35994636	+	0.000	0.000	Merged-chr17-35993975-42
Merged-chr2-9681902-51	chr2	9681648	9682105	+	0.000	0.000	Merged-chr2-9681902-51
Merged-chr2-90487735-49	chr2	90487372	90488234	+	0.000	0.000	Merged-chr2-90487735-49
Merged-chr13-30034755-10	chr13	30034606	30034924	+	0.000	0.000	Merged-chr13-30034755-10
Merged-chr2-71389542-89	chr2	71389148	71389774	+	0.000	0.000	Merged-chr2-71389542-89
Merged-chr4-136180395-76	chr4	136180071	136180757	+	0.000	0.000	Merged-chr4-136180395-76
Merged-chr14-100209925-32	chr14	100209674	100210142	+	0.000	0.000	Merged-chr14-100209925-32
Merged-chr1-74379433-14	chr1	74379241	74379655	+	0.000	0.000	Merged-chr1-74379433-14
Merged-chr18-84086711-77	chr18	84086212	84087245	+	0.000	0.000	Merged-chr18-84086711-77
Merged-chr2-27677278-63	chr2	27676656	27677568	+	0.000	0.000	Merged-chr2-27677278-63
Merged-chr2-24949801-67	chr2	24949451	24950217	+	0.000	0.000	Merged-chr2-24949801-67
Merged-chr6-108833192-4	chr6	108833080	108833303	+	0.000	0.000	Merged-chr6-108833192-4
Merged-chr2-52345388-8	chr2	52345138	52345587	+	0.000	0.000	Merged-chr2-52345388-8
Merged-chr11-53859156-64	chr11	53858823	53859451	+	0.000	0.000	Merged-chr11-53859156-64
Merged-chr7-118481991-1	chr7	118481893	118482091	+	0.000	0.000	Merged-chr7-118481991-1
Merged-chr2-27693880-30	chr2	27693599	27694122	+	0.000	0.000	Merged-chr2-27693880-30
Merged-chr2-105429792-1	chr2	105429694	105429892	+	0.000	0.000	Merged-chr2-105429792-1
Merged-chr10-81560875-4	chr10	81560771	81560982	+	0.000	0.000	Merged-chr10-81560875-4
Merged-chr5-104982699-45	chr5	104982522	104982918	+	0.000	0.000	Merged-chr5-104982699-45
Merged-chr18-4304643-2	chr18	4304545	4304743	+	0.000	0.000	Merged-chr18-4304643-2
Merged-chr1-189627696-1	chr1	189627598	189627796	+	0.000	0.000	Merged-chr1-189627696-1
Merged-chr13-114885380-13	chr13	114885223	114885691	+	0.000	0.000	Merged-chr13-114885380-13
Merged-chr14-121407144-2	chr14	121407022	121407268	+	0.000	0.000	Merged-chr14-121407144-2
Merged-chr10-80677293-45	chr10	80677093	80677493	+	0.000	0.000	Merged-chr10-80677293-45
Merged-chr2-154732933-29	chr2	154732721	154733152	+	0.000	0.000	Merged-chr2-154732933-29
Merged-chr8-46143151-89	chr8	46142374	46144392	+	0.000	0.000	Merged-chr8-46143151-89
Merged-chr1-74390771-3	chr1	74390648	74390911	+	0.000	0.000	Merged-chr1-74390771-3
Merged-chr14-70283811-50	chr14	70283582	70284092	+	0.000	0.000	Merged-chr14-70283811-50
Merged-chr2-167313317-1	chr2	167313219	167313417	+	0.000	0.000	Merged-chr2-167313317-1
Merged-chr17-12031441-20	chr17	12031178	12031710	+	0.000	0.000	Merged-chr17-12031441-20
Merged-chr8-84937354-26	chr8	84937146	84937566	+	0.000	0.000	Merged-chr8-84937354-26
Merged-chr10-19562739-3	chr10	19562588	19562866	+	0.000	0.000	Merged-chr10-19562739-3
Merged-chr1-191447574-5	chr1	191447442	191447711	+	0.000	0.000	Merged-chr1-191447574-5
Merged-chr2-180456418-79	chr2	180456201	180456645	+	0.000	0.000	Merged-chr2-180456418-79
Merged-chr15-37790227-4	chr15	37790034	37790388	+	0.000	0.000	Merged-chr15-37790227-4
Merged-chr13-45840049-15	chr13	45839834	45840246	+	0.000	0.000	Merged-chr13-45840049-15
Merged-chr7-110953237-23	chr7	110952939	110953425	+	0.000	0.000	Merged-chr7-110953237-23
Merged-chr1-134065529-27	chr1	134065278	134065718	+	0.000	0.000	Merged-chr1-134065529-27
Merged-chr4-135098629-27	chr4	135098386	135098861	+	0.000	0.000	Merged-chr4-135098629-27
Merged-chr7-118499270-20	chr7	118499055	118499565	+	0.000	0.000	Merged-chr7-118499270-20
Merged-chr9-32518523-33	chr9	32518294	32518735	+	0.000	0.000	Merged-chr9-32518523-33
Merged-chr9-32542397-6	chr9	32542234	32542598	+	0.000	0.000	Merged-chr9-32542397-6
Merged-chr5-8373673-6	chr5	8373495	8373904	+	0.000	0.000	Merged-chr5-8373673-6
Merged-chr2-101628862-31	chr2	101628478	101629118	+	0.000	0.000	Merged-chr2-101628862-31
Merged-chr5-105137049-3	chr5	105136913	105137182	+	0.000	0.000	Merged-chr5-105137049-3
Merged-chr7-81179607-41	chr7	81179409	81179852	+	0.000	0.000	Merged-chr7-81179607-41
Merged-chr13-74807108-27	chr13	74806934	74807258	+	0.000	0.000	Merged-chr13-74807108-27
Merged-chr9-32501500-3	chr9	32501323	32501656	+	0.000	0.000	Merged-chr9-32501500-3
Merged-chr14-20181605-50	chr14	20181243	20182042	+	0.000	0.000	Merged-chr14-20181605-50
Merged-chr2-163054784-63	chr2	163054391	163055158	+	0.000	0.000	Merged-chr2-163054784-63
Merged-chr16-78595924-17	chr16	78595725	78596187	+	0.000	0.000	Merged-chr16-78595924-17
Merged-chr5-21368960-21	chr5	21368727	21369179	+	0.000	0.000	Merged-chr5-21368960-21
Merged-chr11-98450550-40	chr11	98450366	98450835	+	0.000	0.000	Merged-chr11-98450550-40
Merged-chrX-7670799-56	chrX	7670353	7671435	+	0.000	0.000	Merged-chrX-7670799-56
Merged-chr4-133967780-121	chr4	133967035	133968361	+	0.000	0.000	Merged-chr4-133967780-121
Merged-chr5-112283317-2	chr5	112283181	112283456	+	0.000	0.000	Merged-chr5-112283317-2
Merged-chr10-111479597-3	chr10	111479452	111479742	+	0.000	0.000	Merged-chr10-111479597-3
Merged-chr17-28488439-21	chr17	28488223	28488626	+	0.000	0.000	Merged-chr17-28488439-21
Merged-chr14-121279286-44	chr14	121279004	121279581	+	0.000	0.000	Merged-chr14-121279286-44
Merged-chr11-104629776-1	chr11	104629678	104629876	+	0.000	0.000	Merged-chr11-104629776-1
Merged-chr7-28816395-5	chr7	28816246	28816536	+	0.000	0.000	Merged-chr7-28816395-5
Merged-chr13-38010701-23	chr13	38010350	38010968	+	0.000	0.000	Merged-chr13-38010701-23
Merged-chr2-84938594-55	chr2	84938292	84938766	+	0.000	0.000	Merged-chr2-84938594-55
Merged-chr3-98337979-1	chr3	98337881	98338079	+	0.000	0.000	Merged-chr3-98337979-1
Merged-chr18-73574339-6	chr18	73574133	73574500	+	0.000	0.000	Merged-chr18-73574339-6
