#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
Merged-chr6-37419600-19	chr6	37419377	37419824	+	0.000	0.000	Merged-chr6-37419600-19
Merged-chr1-40210867-7	chr1	40210620	40211023	+	0.000	0.000	Merged-chr1-40210867-7
Merged-chr13-41584057-38	chr13	41583750	41584347	+	0.000	0.000	Merged-chr13-41584057-38
Merged-chr9-86150259-1	chr9	86150161	86150359	+	0.000	0.000	Merged-chr9-86150259-1
Merged-chr3-87389051-8	chr3	87388722	87389316	+	0.000	0.000	Merged-chr3-87389051-8
Merged-chr18-55592661-1	chr18	55592563	55592761	+	0.000	0.000	Merged-chr18-55592661-1
Merged-chr9-85844463-1	chr9	85844365	85844563	+	0.000	0.000	Merged-chr9-85844463-1
Merged-chr5-110544464-8	chr5	110544184	110544721	+	0.000	0.000	Merged-chr5-110544464-8
Merged-chr12-98628210-48	chr12	98627852	98628478	+	0.000	0.000	Merged-chr12-98628210-48
Merged-chr3-121478757-1	chr3	121478659	121478857	+	0.000	0.000	Merged-chr3-121478757-1
Merged-chr12-85478019-1	chr12	85477921	85478119	+	0.000	0.000	Merged-chr12-85478019-1
Merged-chr7-79447631-31	chr7	79447206	79447978	+	0.000	0.000	Merged-chr7-79447631-31
Merged-chr7-132317352-2	chr7	132317167	132317539	+	0.000	0.000	Merged-chr7-132317352-2
Merged-chr10-7816759-33	chr10	7816513	7817016	+	0.000	0.000	Merged-chr10-7816759-33
Merged-chr10-12823956-45	chr10	12823694	12824209	+	0.000	0.000	Merged-chr10-12823956-45
Merged-chr12-16133558-59	chr12	16133177	16133934	+	0.000	0.000	Merged-chr12-16133558-59
Merged-chr3-96181202-20	chr3	96180958	96181397	+	0.000	0.000	Merged-chr3-96181202-20
Merged-chr12-8974083-47	chr12	8973859	8974314	+	0.000	0.000	Merged-chr12-8974083-47
Merged-chr4-150519164-27	chr4	150518971	150519354	+	0.000	0.000	Merged-chr4-150519164-27
Merged-chr18-79257508-110	chr18	79257201	79257744	+	0.000	0.000	Merged-chr18-79257508-110
Merged-chr18-35817696-3	chr18	35817552	35817875	+	0.000	0.000	Merged-chr18-35817696-3
Merged-chr2-135891354-60	chr2	135890945	135891686	+	0.000	0.000	Merged-chr2-135891354-60
Merged-chr15-85042702-72	chr15	85042451	85042957	+	0.000	0.000	Merged-chr15-85042702-72
Merged-chr1-52501998-15	chr1	52501771	52502281	+	0.000	0.000	Merged-chr1-52501998-15
Merged-chr14-45094844-23	chr14	45094608	45095109	+	0.000	0.000	Merged-chr14-45094844-23
Merged-chr16-57491992-26	chr16	57491800	57492184	+	0.000	0.000	Merged-chr16-57491992-26
Merged-chr2-28536150-1	chr2	28536052	28536250	+	0.000	0.000	Merged-chr2-28536150-1
Merged-chr7-4445528-58	chr7	4445223	4445791	+	0.000	0.000	Merged-chr7-4445528-58
Merged-chr6-34364838-25	chr6	34364576	34365158	+	0.000	0.000	Merged-chr6-34364838-25
Merged-chr13-112288360-131	chr13	112287785	112288883	+	0.000	0.000	Merged-chr13-112288360-131
Merged-chr8-71570300-102	chr8	71570074	71570776	+	0.000	0.000	Merged-chr8-71570300-102
Merged-chr12-36025776-21	chr12	36025568	36026049	+	0.000	0.000	Merged-chr12-36025776-21
Merged-chr17-28697968-89	chr17	28697375	28698504	+	0.000	0.000	Merged-chr17-28697968-89
Merged-chr10-99203814-2	chr10	99203678	99203953	+	0.000	0.000	Merged-chr10-99203814-2
Merged-chr19-29252593-51	chr19	29251917	29253174	+	0.000	0.000	Merged-chr19-29252593-51
Merged-chr11-100712318-21	chr11	100712069	100712651	+	0.000	0.000	Merged-chr11-100712318-21
Merged-chr1-181227991-11	chr1	181227849	181228166	+	0.000	0.000	Merged-chr1-181227991-11
Merged-chr16-90143761-94	chr16	90143394	90144135	+	0.000	0.000	Merged-chr16-90143761-94
Merged-chrX-11807540-17	chrX	11807266	11807866	+	0.000	0.000	Merged-chrX-11807540-17
Merged-chr2-180051185-31	chr2	180050951	180051465	+	0.000	0.000	Merged-chr2-180051185-31
Merged-chr17-21476424-1	chr17	21476326	21476524	+	0.000	0.000	Merged-chr17-21476424-1
Merged-chr6-37147565-6	chr6	37147413	37147746	+	0.000	0.000	Merged-chr6-37147565-6
Merged-chr15-93519280-70	chr15	93519021	93519512	+	0.000	0.000	Merged-chr15-93519280-70
Merged-chr1-172619365-26	chr1	172619138	172619624	+	0.000	0.000	Merged-chr1-172619365-26
Merged-chr4-137714339-14	chr4	137714003	137714564	+	0.000	0.000	Merged-chr4-137714339-14
Merged-chr15-27948126-6	chr15	27947965	27948331	+	0.000	0.000	Merged-chr15-27948126-6
Merged-chr10-20865092-37	chr10	20864878	20865406	+	0.000	0.000	Merged-chr10-20865092-37
Merged-chr4-150583490-1	chr4	150583392	150583590	+	0.000	0.000	Merged-chr4-150583490-1
Merged-chr11-20616327-20	chr11	20616063	20616577	+	0.000	0.000	Merged-chr11-20616327-20
Merged-chr3-101020501-1	chr3	101020403	101020601	+	0.000	0.000	Merged-chr3-101020501-1
Merged-chr11-75869176-1	chr11	75869078	75869276	+	0.000	0.000	Merged-chr11-75869176-1
Merged-chr3-121982250-28	chr3	121982001	121982453	+	0.000	0.000	Merged-chr3-121982250-28
Merged-chr11-4825222-5	chr11	4825102	4825359	+	0.000	0.000	Merged-chr11-4825222-5
Merged-chr12-15971947-32	chr12	15971645	15972125	+	0.000	0.000	Merged-chr12-15971947-32
Merged-chr1-94040599-7	chr1	94040485	94040715	+	0.000	0.000	Merged-chr1-94040599-7
Merged-chr16-76337291-62	chr16	76337040	76337718	+	0.000	0.000	Merged-chr16-76337291-62
Merged-chr12-8760828-1	chr12	8760730	8760928	+	0.000	0.000	Merged-chr12-8760828-1
Merged-chr10-13424690-40	chr10	13424410	13424911	+	0.000	0.000	Merged-chr10-13424690-40
Merged-chrX-11752677-1	chrX	11752579	11752777	+	0.000	0.000	Merged-chrX-11752677-1
Merged-chr7-16205032-23	chr7	16204861	16205326	+	0.000	0.000	Merged-chr7-16205032-23
Merged-chr1-60409634-93	chr1	60409314	60409994	+	0.000	0.000	Merged-chr1-60409634-93
Merged-chr7-110768982-63	chr7	110768504	110769589	+	0.000	0.000	Merged-chr7-110768982-63
Merged-chr3-37656382-12	chr3	37656032	37656582	+	0.000	0.000	Merged-chr3-37656382-12
Merged-chr12-82189683-54	chr12	82189182	82190036	+	0.000	0.000	Merged-chr12-82189683-54
Merged-chr19-17256835-48	chr19	17256402	17257263	+	0.000	0.000	Merged-chr19-17256835-48
Merged-chr15-53324911-2	chr15	53324766	53325059	+	0.000	0.000	Merged-chr15-53324911-2
Merged-chr11-96944830-2	chr11	96944707	96944955	+	0.000	0.000	Merged-chr11-96944830-2
Merged-chr12-41167989-46	chr12	41167727	41168282	+	0.000	0.000	Merged-chr12-41167989-46
Merged-chr2-93459421-90	chr2	93458860	93459897	+	0.000	0.000	Merged-chr2-93459421-90
Merged-chr11-77371376-39	chr11	77371095	77371896	+	0.000	0.000	Merged-chr11-77371376-39
Merged-chr5-125465794-48	chr5	125465523	125466011	+	0.000	0.000	Merged-chr5-125465794-48
Merged-chr1-181273072-25	chr1	181272850	181273253	+	0.000	0.000	Merged-chr1-181273072-25
Merged-chr10-95898728-13	chr10	95898442	95898901	+	0.000	0.000	Merged-chr10-95898728-13
Merged-chr10-121264138-48	chr10	121263818	121264484	+	0.000	0.000	Merged-chr10-121264138-48
Merged-chr2-103651832-1	chr2	103651734	103651932	+	0.000	0.000	Merged-chr2-103651832-1
Merged-chr17-21476959-2	chr17	21476861	21477059	+	0.000	0.000	Merged-chr17-21476959-2
Merged-chr2-174126605-3	chr2	174126427	174126816	+	0.000	0.000	Merged-chr2-174126605-3
Merged-chr2-103634168-14	chr2	103633924	103634386	+	0.000	0.000	Merged-chr2-103634168-14
Merged-chr11-52281162-6	chr11	52281038	52281300	+	0.000	0.000	Merged-chr11-52281162-6
Merged-chr1-156617211-14	chr1	156617068	156617341	+	0.000	0.000	Merged-chr1-156617211-14
Merged-chr1-119477051-49	chr1	119476778	119477429	+	0.000	0.000	Merged-chr1-119477051-49
Merged-chr2-132022406-1	chr2	132022308	132022506	+	0.000	0.000	Merged-chr2-132022406-1
Merged-chr19-24181781-1	chr19	24181683	24181881	+	0.000	0.000	Merged-chr19-24181781-1
Merged-chr11-117114951-91	chr11	117114547	117115351	+	0.000	0.000	Merged-chr11-117114951-91
Merged-chr17-84635720-1	chr17	84635622	84635820	+	0.000	0.000	Merged-chr17-84635720-1
Merged-chr13-73493325-11	chr13	73493152	73493486	+	0.000	0.000	Merged-chr13-73493325-11
Merged-chr15-66891281-28	chr15	66891075	66891464	+	0.000	0.000	Merged-chr15-66891281-28
Merged-chr3-121426726-98	chr3	121426344	121427049	+	0.000	0.000	Merged-chr3-121426726-98
Merged-chr4-57782547-76	chr4	57782030	57783515	+	0.000	0.000	Merged-chr4-57782547-76
Merged-chr2-49690370-21	chr2	49690131	49690601	+	0.000	0.000	Merged-chr2-49690370-21
Merged-chr9-54691613-28	chr9	54691383	54691822	+	0.000	0.000	Merged-chr9-54691613-28
Merged-chr8-111145545-75	chr8	111145306	111145849	+	0.000	0.000	Merged-chr8-111145545-75
Merged-chr12-80258569-1	chr12	80258471	80258669	+	0.000	0.000	Merged-chr12-80258569-1
Merged-chr13-112492065-6	chr13	112491916	112492205	+	0.000	0.000	Merged-chr13-112492065-6
Merged-chr5-107295347-25	chr5	107295132	107295636	+	0.000	0.000	Merged-chr5-107295347-25
Merged-chr11-98002206-1	chr11	98002108	98002306	+	0.000	0.000	Merged-chr11-98002206-1
Merged-chr2-169632504-26	chr2	169631895	169632977	+	0.000	0.000	Merged-chr2-169632504-26
Merged-chr1-172026301-2	chr1	172026199	172026406	+	0.000	0.000	Merged-chr1-172026301-2
Merged-chr2-135735077-2	chr2	135734969	135735188	+	0.000	0.000	Merged-chr2-135735077-2
Merged-chr14-30248342-10	chr14	30248214	30248512	+	0.000	0.000	Merged-chr14-30248342-10
Merged-chr6-134302283-40	chr6	134302066	134302464	+	0.000	0.000	Merged-chr6-134302283-40
Merged-chr10-121366107-5	chr10	121365861	121366251	+	0.000	0.000	Merged-chr10-121366107-5
Merged-chr5-123317885-1	chr5	123317787	123317985	+	0.000	0.000	Merged-chr5-123317885-1
Merged-chr19-57412064-43	chr19	57411701	57412559	+	0.000	0.000	Merged-chr19-57412064-43
Merged-chr13-43866539-1	chr13	43866441	43866639	+	0.000	0.000	Merged-chr13-43866539-1
Merged-chr4-115096604-91	chr4	115095884	115097232	+	0.000	0.000	Merged-chr4-115096604-91
Merged-chr16-33600368-1	chr16	33600270	33600468	+	0.000	0.000	Merged-chr16-33600368-1
Merged-chr2-84840392-41	chr2	84839990	84840829	+	0.000	0.000	Merged-chr2-84840392-41
Merged-chr11-32182599-1	chr11	32182501	32182699	+	0.000	0.000	Merged-chr11-32182599-1
Merged-chr4-95742443-25	chr4	95742191	95742731	+	0.000	0.000	Merged-chr4-95742443-25
Merged-chr2-32772920-32	chr2	32772446	32773331	+	0.000	0.000	Merged-chr2-32772920-32
Merged-chr13-112399178-4	chr13	112399047	112399319	+	0.000	0.000	Merged-chr13-112399178-4
Merged-chr7-45526317-62	chr7	45525903	45526708	+	0.000	0.000	Merged-chr7-45526317-62
Merged-chr17-45474910-44	chr17	45474702	45475089	+	0.000	0.000	Merged-chr17-45474910-44
Merged-chr1-192745621-87	chr1	192745362	192745904	+	0.000	0.000	Merged-chr1-192745621-87
Merged-chr12-85468885-1	chr12	85468787	85468985	+	0.000	0.000	Merged-chr12-85468885-1
Merged-chr15-96277261-22	chr15	96277046	96277513	+	0.000	0.000	Merged-chr15-96277261-22
Merged-chr1-155217071-4	chr1	155216911	155217235	+	0.000	0.000	Merged-chr1-155217071-4
Merged-chr5-125052528-23	chr5	125052100	125052760	+	0.000	0.000	Merged-chr5-125052528-23
Merged-chr4-6970666-38	chr4	6970427	6970872	+	0.000	0.000	Merged-chr4-6970666-38
Merged-chr1-40271212-52	chr1	40270934	40271451	+	0.000	0.000	Merged-chr1-40271212-52
Merged-chr17-87572921-1	chr17	87572823	87573021	+	0.000	0.000	Merged-chr17-87572921-1
Merged-chr8-47675197-158	chr8	47674273	47675673	+	0.000	0.000	Merged-chr8-47675197-158
Merged-chr2-135884792-12	chr2	135884622	135884974	+	0.000	0.000	Merged-chr2-135884792-12
Merged-chr3-152355609-21	chr3	152355434	152355764	+	0.000	0.000	Merged-chr3-152355609-21
Merged-chr1-40190206-19	chr1	40190042	40190498	+	0.000	0.000	Merged-chr1-40190206-19
Merged-chr2-157567456-9	chr2	157567293	157567621	+	0.000	0.000	Merged-chr2-157567456-9
Merged-chr9-84089705-1	chr9	84089607	84089805	+	0.000	0.000	Merged-chr9-84089705-1
Merged-chr15-77741818-4	chr15	77741669	77741950	+	0.000	0.000	Merged-chr15-77741818-4
Merged-chr3-96813313-81	chr3	96812624	96814205	+	0.000	0.000	Merged-chr3-96813313-81
Merged-chr11-90488376-19	chr11	90488132	90488606	+	0.000	0.000	Merged-chr11-90488376-19
Merged-chr15-64234672-2	chr15	64234541	64234806	+	0.000	0.000	Merged-chr15-64234672-2
Merged-chr16-33560481-14	chr16	33560280	33560670	+	0.000	0.000	Merged-chr16-33560481-14
Merged-chr4-150030709-46	chr4	150030332	150030947	+	0.000	0.000	Merged-chr4-150030709-46
Merged-chr10-80930739-2	chr10	80930599	80930881	+	0.000	0.000	Merged-chr10-80930739-2
Merged-chr15-97606857-25	chr15	97606611	97607047	+	0.000	0.000	Merged-chr15-97606857-25
Merged-chr3-101062110-14	chr3	101061912	101062333	+	0.000	0.000	Merged-chr3-101062110-14
Merged-chr16-45286504-17	chr16	45286279	45286725	+	0.000	0.000	Merged-chr16-45286504-17
Merged-chr3-132927198-1	chr3	132927100	132927298	+	0.000	0.000	Merged-chr3-132927198-1
Merged-chr3-121370505-2	chr3	121370377	121370635	+	0.000	0.000	Merged-chr3-121370505-2
Merged-chr5-121649317-1	chr5	121649219	121649417	+	0.000	0.000	Merged-chr5-121649317-1
Merged-chr3-37204884-40	chr3	37204697	37205025	+	0.000	0.000	Merged-chr3-37204884-40
Merged-chr3-130947294-56	chr3	130946737	130947598	+	0.000	0.000	Merged-chr3-130947294-56
Merged-chr7-83654108-53	chr7	83653749	83654423	+	0.000	0.000	Merged-chr7-83654108-53
Merged-chr12-82246625-1	chr12	82246527	82246725	+	0.000	0.000	Merged-chr12-82246625-1
Merged-chr15-64212030-69	chr15	64211456	64212630	+	0.000	0.000	Merged-chr15-64212030-69
Merged-chr4-150570161-6	chr4	150570011	150570380	+	0.000	0.000	Merged-chr4-150570161-6
Merged-chr10-128933885-33	chr10	128933459	128934194	+	0.000	0.000	Merged-chr10-128933885-33
Merged-chr8-14911636-31	chr8	14911335	14911927	+	0.000	0.000	Merged-chr8-14911636-31
Merged-chr2-169779005-37	chr2	169778732	169779241	+	0.000	0.000	Merged-chr2-169779005-37
Merged-chr10-17827503-1	chr10	17827405	17827603	+	0.000	0.000	Merged-chr10-17827503-1
Merged-chr2-76282336-1	chr2	76282238	76282436	+	0.000	0.000	Merged-chr2-76282336-1
Merged-chr10-13475011-1	chr10	13474913	13475111	+	0.000	0.000	Merged-chr10-13475011-1
Merged-chr10-17549354-86	chr10	17548869	17549897	+	0.000	0.000	Merged-chr10-17549354-86
Merged-chr13-112507882-42	chr13	112507702	112508092	+	0.000	0.000	Merged-chr13-112507882-42
Merged-chr11-100692444-17	chr11	100692152	100692713	+	0.000	0.000	Merged-chr11-100692444-17
Merged-chr1-60016690-100	chr1	60016222	60016985	+	0.000	0.000	Merged-chr1-60016690-100
Merged-chr11-53605756-20	chr11	53605543	53605950	+	0.000	0.000	Merged-chr11-53605756-20
Merged-chr1-92119439-48	chr1	92119193	92119786	+	0.000	0.000	Merged-chr1-92119439-48
Merged-chr9-61720309-20	chr9	61720070	61720539	+	0.000	0.000	Merged-chr9-61720309-20
Merged-chr7-49364720-42	chr7	49364502	49364916	+	0.000	0.000	Merged-chr7-49364720-42
Merged-chr12-103331678-52	chr12	103331473	103331892	+	0.000	0.000	Merged-chr12-103331678-52
Merged-chr8-111645920-27	chr8	111645728	111646121	+	0.000	0.000	Merged-chr8-111645920-27
Merged-chr3-89714938-79	chr3	89714423	89715432	+	0.000	0.000	Merged-chr3-89714938-79
Merged-chr1-91909100-9	chr1	91908795	91909472	+	0.000	0.000	Merged-chr1-91909100-9
Merged-chr15-72864854-1	chr15	72864756	72864954	+	0.000	0.000	Merged-chr15-72864854-1
Merged-chr2-174644631-2	chr2	174644515	174644749	+	0.000	0.000	Merged-chr2-174644631-2
Merged-chr11-72176851-13	chr11	72176607	72177095	+	0.000	0.000	Merged-chr11-72176851-13
Merged-chr10-121334819-22	chr10	121334659	121334973	+	0.000	0.000	Merged-chr10-121334819-22
Merged-chr1-36910479-15	chr1	36910288	36910637	+	0.000	0.000	Merged-chr1-36910479-15
Merged-chr6-99309583-50	chr6	99309356	99309793	+	0.000	0.000	Merged-chr6-99309583-50
Merged-chr16-45259857-2	chr16	45259737	45259980	+	0.000	0.000	Merged-chr16-45259857-2
Merged-chr2-72146258-17	chr2	72145939	72146554	+	0.000	0.000	Merged-chr2-72146258-17
Merged-chr18-78134058-1	chr18	78133960	78134158	+	0.000	0.000	Merged-chr18-78134058-1
Merged-chr16-89849155-62	chr16	89848889	89849406	+	0.000	0.000	Merged-chr16-89849155-62
Merged-chr4-155091102-19	chr4	155090915	155091340	+	0.000	0.000	Merged-chr4-155091102-19
Merged-chr15-64252738-7	chr15	64252544	64252946	+	0.000	0.000	Merged-chr15-64252738-7
Merged-chr3-95687934-19	chr3	95687614	95688149	+	0.000	0.000	Merged-chr3-95687934-19
Merged-chr10-96694028-12	chr10	96693869	96694220	+	0.000	0.000	Merged-chr10-96694028-12
Merged-chr4-134745409-1	chr4	134745311	134745509	+	0.000	0.000	Merged-chr4-134745409-1
Merged-chr7-16193928-27	chr7	16193733	16194145	+	0.000	0.000	Merged-chr7-16193928-27
Merged-chr15-102178456-8	chr15	102178285	102178653	+	0.000	0.000	Merged-chr15-102178456-8
Merged-chr3-129879420-1	chr3	129879322	129879520	+	0.000	0.000	Merged-chr3-129879420-1
Merged-chr13-43789112-65	chr13	43788846	43789392	+	0.000	0.000	Merged-chr13-43789112-65
Merged-chr6-147493132-1	chr6	147493034	147493232	+	0.000	0.000	Merged-chr6-147493132-1
Merged-chr14-122184184-1	chr14	122184086	122184284	+	0.000	0.000	Merged-chr14-122184184-1
Merged-chr4-137795934-1	chr4	137795836	137796034	+	0.000	0.000	Merged-chr4-137795934-1
Merged-chr2-71023092-4	chr2	71022968	71023213	+	0.000	0.000	Merged-chr2-71023092-4
Merged-chr4-115088941-29	chr4	115088647	115089183	+	0.000	0.000	Merged-chr4-115088941-29
Merged-chr7-132415500-16	chr7	132415345	132415672	+	0.000	0.000	Merged-chr7-132415500-16
Merged-chr2-117403597-27	chr2	117403294	117403920	+	0.000	0.000	Merged-chr2-117403597-27
Merged-chr2-61578661-51	chr2	61578416	61579024	+	0.000	0.000	Merged-chr2-61578661-51
Merged-chr13-112439136-11	chr13	112438889	112439373	+	0.000	0.000	Merged-chr13-112439136-11
Merged-chr6-41559544-20	chr6	41559335	41559744	+	0.000	0.000	Merged-chr6-41559544-20
Merged-chr16-45227412-11	chr16	45227063	45227765	+	0.000	0.000	Merged-chr16-45227412-11
Merged-chr18-9438774-6	chr18	9438625	9438901	+	0.000	0.000	Merged-chr18-9438774-6
Merged-chr9-61667646-8	chr9	61667503	61667790	+	0.000	0.000	Merged-chr9-61667646-8
Merged-chr11-75318979-50	chr11	75318686	75319224	+	0.000	0.000	Merged-chr11-75318979-50
Merged-chr14-61758817-7	chr14	61758631	61758989	+	0.000	0.000	Merged-chr14-61758817-7
Merged-chr2-91948987-1	chr2	91948889	91949087	+	0.000	0.000	Merged-chr2-91948987-1
Merged-chr14-65330788-23	chr14	65330609	65331060	+	0.000	0.000	Merged-chr14-65330788-23
Merged-chr7-19405612-30	chr7	19405368	19405804	+	0.000	0.000	Merged-chr7-19405612-30
Merged-chr11-80484398-4	chr11	80484191	80484582	+	0.000	0.000	Merged-chr11-80484398-4
Merged-chr4-136469909-78	chr4	136469357	136470281	+	0.000	0.000	Merged-chr4-136469909-78
Merged-chr6-147534000-4	chr6	147533864	147534196	+	0.000	0.000	Merged-chr6-147534000-4
Merged-chr10-76799092-57	chr10	76798881	76799359	+	0.000	0.000	Merged-chr10-76799092-57
Merged-chr19-11589394-31	chr19	11588874	11589846	+	0.000	0.000	Merged-chr19-11589394-31
Merged-chr12-36057875-8	chr12	36057691	36058051	+	0.000	0.000	Merged-chr12-36057875-8
Merged-chr10-96691005-66	chr10	96690668	96691283	+	0.000	0.000	Merged-chr10-96691005-66
Merged-chr14-21137112-4	chr14	21136949	21137268	+	0.000	0.000	Merged-chr14-21137112-4
Merged-chr1-155164568-4	chr1	155164456	155164686	+	0.000	0.000	Merged-chr1-155164568-4
Merged-chr2-117418172-100	chr2	117417958	117418335	+	0.000	0.000	Merged-chr2-117418172-100
Merged-chr13-44807320-10	chr13	44807138	44807515	+	0.000	0.000	Merged-chr13-44807320-10
Merged-chr18-49980710-1	chr18	49980612	49980810	+	0.000	0.000	Merged-chr18-49980710-1
Merged-chr4-95449018-19	chr4	95448738	95449338	+	0.000	0.000	Merged-chr4-95449018-19
Merged-chr11-52268561-57	chr11	52268362	52268767	+	0.000	0.000	Merged-chr11-52268561-57
Merged-chr1-155215542-10	chr1	155215304	155215707	+	0.000	0.000	Merged-chr1-155215542-10
Merged-chr10-67539079-1	chr10	67538981	67539179	+	0.000	0.000	Merged-chr10-67539079-1
Merged-chr7-64090173-26	chr7	64089839	64090520	+	0.000	0.000	Merged-chr7-64090173-26
Merged-chr19-24242140-10	chr19	24241766	24242398	+	0.000	0.000	Merged-chr19-24242140-10
Merged-chr3-83812218-7	chr3	83812063	83812375	+	0.000	0.000	Merged-chr3-83812218-7
Merged-chr19-4269199-28	chr19	4268996	4269427	+	0.000	0.000	Merged-chr19-4269199-28
Merged-chr10-19991968-38	chr10	19991687	19992209	+	0.000	0.000	Merged-chr10-19991968-38
Merged-chr5-147021953-34	chr5	147021757	147022170	+	0.000	0.000	Merged-chr5-147021953-34
Merged-chr16-76370771-26	chr16	76370414	76371084	+	0.000	0.000	Merged-chr16-76370771-26
Merged-chr18-79077668-1	chr18	79077570	79077768	+	0.000	0.000	Merged-chr18-79077668-1
Merged-chr8-70594498-62	chr8	70594211	70594744	+	0.000	0.000	Merged-chr8-70594498-62
Merged-chr7-16222009-56	chr7	16221821	16222286	+	0.000	0.000	Merged-chr7-16222009-56
Merged-chr1-119469584-5	chr1	119469340	119469787	+	0.000	0.000	Merged-chr1-119469584-5
Merged-chr1-192770762-94	chr1	192770523	192771071	+	0.000	0.000	Merged-chr1-192770762-94
Merged-chr1-164529252-1	chr1	164529154	164529352	+	0.000	0.000	Merged-chr1-164529252-1
Merged-chr8-13213750-72	chr8	13213542	13213910	+	0.000	0.000	Merged-chr8-13213750-72
Merged-chr12-52796443-43	chr12	52795984	52796773	+	0.000	0.000	Merged-chr12-52796443-43
Merged-chr3-7612148-1	chr3	7612050	7612248	+	0.000	0.000	Merged-chr3-7612148-1
Merged-chr3-129565997-49	chr3	129565632	129566263	+	0.000	0.000	Merged-chr3-129565997-49
Merged-chr3-131117856-77	chr3	131117604	131118120	+	0.000	0.000	Merged-chr3-131117856-77
Merged-chr11-100860484-55	chr11	100860208	100860748	+	0.000	0.000	Merged-chr11-100860484-55
Merged-chr1-180252895-14	chr1	180252614	180253069	+	0.000	0.000	Merged-chr1-180252895-14
Merged-chr10-96610245-1	chr10	96610147	96610345	+	0.000	0.000	Merged-chr10-96610245-1
Merged-chr13-100015738-57	chr13	100015525	100016059	+	0.000	0.000	Merged-chr13-100015738-57
Merged-chr7-120830904-87	chr7	120830691	120831145	+	0.000	0.000	Merged-chr7-120830904-87
Merged-chr5-114897174-86	chr5	114896892	114897583	+	0.000	0.000	Merged-chr5-114897174-86
Merged-chr9-98297722-8	chr9	98297527	98297964	+	0.000	0.000	Merged-chr9-98297722-8
Merged-chr10-67512381-13	chr10	67512112	67512582	+	0.000	0.000	Merged-chr10-67512381-13
Merged-chr12-69724974-63	chr12	69724682	69725262	+	0.000	0.000	Merged-chr12-69724974-63
Merged-chr6-129262942-1	chr6	129262844	129263042	+	0.000	0.000	Merged-chr6-129262942-1
