#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr10-59222853-4	chr10	59222673	59223019	+	0.000	0.000	Merged-chr10-59222853-4
Merged-chr10-44700385-25	chr10	44700199	44700567	+	0.000	0.000	Merged-chr10-44700385-25
Merged-chr10-7663118-116	chr10	7662892	7663515	+	0.000	0.000	Merged-chr10-7663118-116
Merged-chr16-49859350-21	chr16	49859047	49859691	+	0.000	0.000	Merged-chr16-49859350-21
Merged-chr16-52438425-1	chr16	52438327	52438525	+	0.000	0.000	Merged-chr16-52438425-1
Merged-chr10-10108499-1	chr10	10108401	10108599	+	0.000	0.000	Merged-chr10-10108499-1
Merged-chr4-45342285-81	chr4	45341890	45342543	+	0.000	0.000	Merged-chr4-45342285-81
Merged-chr16-59585036-2	chr16	59584934	59585141	+	0.000	0.000	Merged-chr16-59585036-2
Merged-chr2-79180935-23	chr2	79180283	79181229	+	0.000	0.000	Merged-chr2-79180935-23
Merged-chr1-135144075-7	chr1	135143907	135144233	+	0.000	0.000	Merged-chr1-135144075-7
Merged-chr6-70823527-3	chr6	70823410	70823646	+	0.000	0.000	Merged-chr6-70823527-3
Merged-chr5-105142095-6	chr5	105141973	105142214	+	0.000	0.000	Merged-chr5-105142095-6
Merged-chr1-191718229-88	chr1	191717807	191718487	+	0.000	0.000	Merged-chr1-191718229-88
Merged-chr6-99660644-7	chr6	99660425	99660788	+	0.000	0.000	Merged-chr6-99660644-7
Merged-chr2-99830574-1	chr2	99830476	99830674	+	0.000	0.000	Merged-chr2-99830574-1
Merged-chr8-115112311-24	chr8	115112095	115112537	+	0.000	0.000	Merged-chr8-115112311-24
Merged-chr19-57611672-6	chr19	57611557	57611801	+	0.000	0.000	Merged-chr19-57611672-6
Merged-chr7-142491449-1	chr7	142491351	142491549	+	0.000	0.000	Merged-chr7-142491449-1
Merged-chr8-106936767-1	chr8	106936669	106936867	+	0.000	0.000	Merged-chr8-106936767-1
Merged-chr8-91073966-44	chr8	91073781	91074170	+	0.000	0.000	Merged-chr8-91073966-44
Merged-chr12-100420665-18	chr12	100420331	100420948	+	0.000	0.000	Merged-chr12-100420665-18
Merged-chr14-26969928-1	chr14	26969830	26970028	+	0.000	0.000	Merged-chr14-26969928-1
Merged-chr18-56685238-50	chr18	56685012	56685494	+	0.000	0.000	Merged-chr18-56685238-50
Merged-chr1-43168451-1	chr1	43168353	43168551	+	0.000	0.000	Merged-chr1-43168451-1
Merged-chr1-37624443-7	chr1	37624269	37624650	+	0.000	0.000	Merged-chr1-37624443-7
Merged-chr9-24503196-85	chr9	24502575	24503632	+	0.000	0.000	Merged-chr9-24503196-85
Merged-chr12-65172767-62	chr12	65172570	65173049	+	0.000	0.000	Merged-chr12-65172767-62
Merged-chr17-83850809-47	chr17	83850485	83851004	+	0.000	0.000	Merged-chr17-83850809-47
Merged-chr11-110498998-24	chr11	110498746	110499342	+	0.000	0.000	Merged-chr11-110498998-24
Merged-chr3-136611929-48	chr3	136611619	136612165	+	0.000	0.000	Merged-chr3-136611929-48
Merged-chr18-84028993-5	chr18	84028744	84029188	+	0.000	0.000	Merged-chr18-84028993-5
Merged-chr2-84936786-78	chr2	84936396	84937294	+	0.000	0.000	Merged-chr2-84936786-78
Merged-chr8-75108809-1	chr8	75108711	75108909	+	0.000	0.000	Merged-chr8-75108809-1
Merged-chr4-24569297-30	chr4	24569036	24569499	+	0.000	0.000	Merged-chr4-24569297-30
Merged-chr18-75374196-25	chr18	75373898	75374376	+	0.000	0.000	Merged-chr18-75374196-25
Merged-chr4-89479151-44	chr4	89478849	89479373	+	0.000	0.000	Merged-chr4-89479151-44
Merged-chr7-114087483-1	chr7	114087385	114087583	+	0.000	0.000	Merged-chr7-114087483-1
Merged-chr8-115568627-19	chr8	115568366	115568854	+	0.000	0.000	Merged-chr8-115568627-19
Merged-chr13-30692529-2	chr13	30692431	30692629	+	0.000	0.000	Merged-chr13-30692529-2
Merged-chr4-149543277-27	chr4	149542980	149543462	+	0.000	0.000	Merged-chr4-149543277-27
Merged-chr5-77130540-43	chr5	77130337	77130721	+	0.000	0.000	Merged-chr5-77130540-43
Merged-chr18-83993380-25	chr18	83993106	83993602	+	0.000	0.000	Merged-chr18-83993380-25
Merged-chr12-98283519-64	chr12	98283239	98283806	+	0.000	0.000	Merged-chr12-98283519-64
Merged-chr3-85023059-16	chr3	85022856	85023240	+	0.000	0.000	Merged-chr3-85023059-16
Merged-chr19-20362355-23	chr19	20362143	20362561	+	0.000	0.000	Merged-chr19-20362355-23
Merged-chr13-115097149-22	chr13	115096968	115097328	+	0.000	0.000	Merged-chr13-115097149-22
Merged-chr7-28811425-1	chr7	28811327	28811525	+	0.000	0.000	Merged-chr7-28811425-1
Merged-chr1-191480137-17	chr1	191479947	191480356	+	0.000	0.000	Merged-chr1-191480137-17
Merged-chr2-105445684-1	chr2	105445586	105445784	+	0.000	0.000	Merged-chr2-105445684-1
Merged-chr10-44299380-7	chr10	44299174	44299640	+	0.000	0.000	Merged-chr10-44299380-7
Merged-chr10-111478939-8	chr10	111478794	111479089	+	0.000	0.000	Merged-chr10-111478939-8
Merged-chr8-115221545-40	chr8	115221229	115221957	+	0.000	0.000	Merged-chr8-115221545-40
Merged-chr4-136177885-58	chr4	136177525	136178356	+	0.000	0.000	Merged-chr4-136177885-58
Merged-chr9-72962077-55	chr9	72961822	72962313	+	0.000	0.000	Merged-chr9-72962077-55
Merged-chr1-191821568-61	chr1	191821233	191821827	+	0.000	0.000	Merged-chr1-191821568-61
Merged-chr2-53330787-9	chr2	53330439	53331038	+	0.000	0.000	Merged-chr2-53330787-9
Merged-chr6-66538111-1	chr6	66538013	66538211	+	0.000	0.000	Merged-chr6-66538111-1
Merged-chr15-82236756-16	chr15	82236517	82237049	+	0.000	0.000	Merged-chr15-82236756-16
Merged-chr12-111814044-70	chr12	111813750	111814389	+	0.000	0.000	Merged-chr12-111814044-70
Merged-chr14-20379904-27	chr14	20379609	20380142	+	0.000	0.000	Merged-chr14-20379904-27
Merged-chr18-84085528-43	chr18	84085199	84085822	+	0.000	0.000	Merged-chr18-84085528-43
Merged-chr7-25178960-8	chr7	25178841	25179099	+	0.000	0.000	Merged-chr7-25178960-8
Merged-chr9-122191366-2	chr9	122191206	122191528	+	0.000	0.000	Merged-chr9-122191366-2
Merged-chr1-172500115-14	chr1	172499864	172500398	+	0.000	0.000	Merged-chr1-172500115-14
Merged-chr9-110653124-1	chr9	110653026	110653224	+	0.000	0.000	Merged-chr9-110653124-1
Merged-chr18-56809274-1	chr18	56809176	56809374	+	0.000	0.000	Merged-chr18-56809274-1
Merged-chr14-102981769-6	chr14	102981562	102982075	+	0.000	0.000	Merged-chr14-102981769-6
Merged-chr1-189700187-1	chr1	189700089	189700287	+	0.000	0.000	Merged-chr1-189700187-1
Merged-chr1-38902794-5	chr1	38902685	38902903	+	0.000	0.000	Merged-chr1-38902794-5
Merged-chr2-154792651-1	chr2	154792553	154792751	+	0.000	0.000	Merged-chr2-154792651-1
Merged-chr4-107802887-31	chr4	107802581	107803171	+	0.000	0.000	Merged-chr4-107802887-31
Merged-chr3-38483771-17	chr3	38483544	38483963	+	0.000	0.000	Merged-chr3-38483771-17
Merged-chr3-144201911-1	chr3	144201813	144202011	+	0.000	0.000	Merged-chr3-144201911-1
Merged-chr8-111964548-16	chr8	111964373	111964811	+	0.000	0.000	Merged-chr8-111964548-16
Merged-chr5-134232433-54	chr5	134232081	134232820	+	0.000	0.000	Merged-chr5-134232433-54
Merged-chr2-150918832-31	chr2	150918631	150919041	+	0.000	0.000	Merged-chr2-150918832-31
Merged-chr4-117125238-8	chr4	117125064	117125382	+	0.000	0.000	Merged-chr4-117125238-8
Merged-chr10-95605167-17	chr10	95605010	95605385	+	0.000	0.000	Merged-chr10-95605167-17
Merged-chr18-75353755-51	chr18	75353576	75353939	+	0.000	0.000	Merged-chr18-75353755-51
Merged-chr12-55007826-27	chr12	55007548	55008167	+	0.000	0.000	Merged-chr12-55007826-27
Merged-chr14-102438465-1	chr14	102438367	102438565	+	0.000	0.000	Merged-chr14-102438465-1
Merged-chr3-144026744-1	chr3	144026646	144026844	+	0.000	0.000	Merged-chr3-144026744-1
Merged-chr10-81464665-32	chr10	81464436	81464922	+	0.000	0.000	Merged-chr10-81464665-32
Merged-chr8-115470563-30	chr8	115470311	115470893	+	0.000	0.000	Merged-chr8-115470563-30
Merged-chr4-152446445-57	chr4	152446260	152446716	+	0.000	0.000	Merged-chr4-152446445-57
Merged-chr16-77013860-78	chr16	77013508	77014304	+	0.000	0.000	Merged-chr16-77013860-78
Merged-chr17-79093476-55	chr17	79093184	79093708	+	0.000	0.000	Merged-chr17-79093476-55
Merged-chr5-77094655-3	chr5	77094531	77094773	+	0.000	0.000	Merged-chr5-77094655-3
Merged-chr2-101556401-2	chr2	101556303	101556502	+	0.000	0.000	Merged-chr2-101556401-2
Merged-chr12-103103779-12	chr12	103103456	103104050	+	0.000	0.000	Merged-chr12-103103779-12
Merged-chr10-30003315-1	chr10	30003217	30003415	+	0.000	0.000	Merged-chr10-30003315-1
Merged-chr5-151651113-66	chr5	151650905	151651349	+	0.000	0.000	Merged-chr5-151651113-66
Merged-chr17-87283968-13	chr17	87283754	87284172	+	0.000	0.000	Merged-chr17-87283968-13
Merged-chr13-43262292-22	chr13	43262058	43262497	+	0.000	0.000	Merged-chr13-43262292-22
Merged-chr3-136688298-63	chr3	136687959	136688491	+	0.000	0.000	Merged-chr3-136688298-63
Merged-chr9-13894754-54	chr9	13894467	13895039	+	0.000	0.000	Merged-chr9-13894754-54
Merged-chr14-25457767-37	chr14	25457564	25458035	+	0.000	0.000	Merged-chr14-25457767-37
Merged-chr6-67368119-11	chr6	67367881	67368378	+	0.000	0.000	Merged-chr6-67368119-11
Merged-chr9-44510535-66	chr9	44510063	44511038	+	0.000	0.000	Merged-chr9-44510535-66
Merged-chr2-71843530-15	chr2	71843261	71843792	+	0.000	0.000	Merged-chr2-71843530-15
Merged-chr3-84815623-16	chr3	84815377	84815871	+	0.000	0.000	Merged-chr3-84815623-16
Merged-chr9-44479958-61	chr9	44479566	44480273	+	0.000	0.000	Merged-chr9-44479958-61
Merged-chr14-102835640-1	chr14	102835542	102835740	+	0.000	0.000	Merged-chr14-102835640-1
Merged-chr5-107988008-32	chr5	107987868	107988141	+	0.000	0.000	Merged-chr5-107988008-32
Merged-chr8-123114226-20	chr8	123113998	123114533	+	0.000	0.000	Merged-chr8-123114226-20
Merged-chr2-128380717-35	chr2	128380369	128380942	+	0.000	0.000	Merged-chr2-128380717-35
Merged-chr13-102039937-1	chr13	102039839	102040037	+	0.000	0.000	Merged-chr13-102039937-1
Merged-chr4-133005373-4	chr4	133005214	133005538	+	0.000	0.000	Merged-chr4-133005373-4
Merged-chr8-70804146-8	chr8	70803999	70804410	+	0.000	0.000	Merged-chr8-70804146-8
Merged-chr5-99977945-29	chr5	99977535	99978223	+	0.000	0.000	Merged-chr5-99977945-29
Merged-chr7-74692376-4	chr7	74692192	74692509	+	0.000	0.000	Merged-chr7-74692376-4
Merged-chr16-58689854-8	chr16	58689699	58690073	+	0.000	0.000	Merged-chr16-58689854-8
Merged-chr10-44786456-11	chr10	44786294	44786653	+	0.000	0.000	Merged-chr10-44786456-11
Merged-chr2-90552172-12	chr2	90551959	90552465	+	0.000	0.000	Merged-chr2-90552172-12
Merged-chr2-90560115-12	chr2	90559922	90560366	+	0.000	0.000	Merged-chr2-90560115-12
Merged-chr14-25628678-27	chr14	25628344	25628959	+	0.000	0.000	Merged-chr14-25628678-27
Merged-chr9-75109370-6	chr9	75109202	75109514	+	0.000	0.000	Merged-chr9-75109370-6
Merged-chr2-9578093-49	chr2	9577889	9578350	+	0.000	0.000	Merged-chr2-9578093-49
Merged-chr3-95951062-79	chr3	95950842	95951294	+	0.000	0.000	Merged-chr3-95951062-79
Merged-chr7-97371025-1	chr7	97370927	97371125	+	0.000	0.000	Merged-chr7-97371025-1
Merged-chr14-102911294-3	chr14	102911187	102911404	+	0.000	0.000	Merged-chr14-102911294-3
Merged-chr2-126515407-5	chr2	126515209	126515555	+	0.000	0.000	Merged-chr2-126515407-5
Merged-chr4-41463186-1	chr4	41463088	41463286	+	0.000	0.000	Merged-chr4-41463186-1
Merged-chr7-140036517-83	chr7	140036305	140036806	+	0.000	0.000	Merged-chr7-140036517-83
Merged-chr9-111047494-21	chr9	111047335	111047679	+	0.000	0.000	Merged-chr9-111047494-21
Merged-chr10-94551623-4	chr10	94551503	94551744	+	0.000	0.000	Merged-chr10-94551623-4
Merged-chr2-105424848-1	chr2	105424750	105424948	+	0.000	0.000	Merged-chr2-105424848-1
Merged-chr13-102182045-1	chr13	102181947	102182145	+	0.000	0.000	Merged-chr13-102182045-1
Merged-chr13-45891379-3	chr13	45891207	45891529	+	0.000	0.000	Merged-chr13-45891379-3
Merged-chr7-114159410-1	chr7	114159312	114159510	+	0.000	0.000	Merged-chr7-114159410-1
Merged-chr6-109398148-1	chr6	109398050	109398248	+	0.000	0.000	Merged-chr6-109398148-1
Merged-chr1-66896467-67	chr1	66895981	66896825	+	0.000	0.000	Merged-chr1-66896467-67
Merged-chr11-82179946-5	chr11	82179786	82180098	+	0.000	0.000	Merged-chr11-82179946-5
Merged-chr17-79100085-51	chr17	79099883	79100302	+	0.000	0.000	Merged-chr17-79100085-51
Merged-chr11-55011644-10	chr11	55011360	55011856	+	0.000	0.000	Merged-chr11-55011644-10
Merged-chr8-94183356-48	chr8	94183192	94183563	+	0.000	0.000	Merged-chr8-94183356-48
Merged-chr6-127219036-2	chr6	127218874	127219200	+	0.000	0.000	Merged-chr6-127219036-2
Merged-chr4-135290466-2	chr4	135290368	135290566	+	0.000	0.000	Merged-chr4-135290466-2
Merged-chr6-108709432-1	chr6	108709334	108709532	+	0.000	0.000	Merged-chr6-108709432-1
Merged-chr5-62723558-34	chr5	62723173	62723820	+	0.000	0.000	Merged-chr5-62723558-34
Merged-chr15-88752223-5	chr15	88752084	88752360	+	0.000	0.000	Merged-chr15-88752223-5
Merged-chr2-180725398-50	chr2	180725002	180725826	+	0.000	0.000	Merged-chr2-180725398-50
Merged-chr7-79401726-3	chr7	79401563	79401870	+	0.000	0.000	Merged-chr7-79401726-3
Merged-chr11-105628287-5	chr11	105628142	105628435	+	0.000	0.000	Merged-chr11-105628287-5
Merged-chr2-90528384-23	chr2	90528189	90528673	+	0.000	0.000	Merged-chr2-90528384-23
Merged-chr3-109123436-101	chr3	109122813	109123949	+	0.000	0.000	Merged-chr3-109123436-101
Merged-chr8-115113135-10	chr8	115112911	115113283	+	0.000	0.000	Merged-chr8-115113135-10
Merged-chr7-132932084-1	chr7	132931986	132932184	+	0.000	0.000	Merged-chr7-132932084-1
Merged-chr2-128457951-31	chr2	128457678	128458237	+	0.000	0.000	Merged-chr2-128457951-31
Merged-chr18-34372986-133	chr18	34372409	34373404	+	0.000	0.000	Merged-chr18-34372986-133
Merged-chr18-4312168-63	chr18	4311303	4312768	+	0.000	0.000	Merged-chr18-4312168-63
Merged-chr2-75825835-11	chr2	75825700	75826006	+	0.000	0.000	Merged-chr2-75825835-11
Merged-chr10-44458751-54	chr10	44458383	44459020	+	0.000	0.000	Merged-chr10-44458751-54
Merged-chr10-83860736-1	chr10	83860638	83860836	+	0.000	0.000	Merged-chr10-83860736-1
Merged-chr2-125247670-89	chr2	125247330	125248058	+	0.000	0.000	Merged-chr2-125247670-89
Merged-chr16-59555882-6	chr16	59555710	59556049	+	0.000	0.000	Merged-chr16-59555882-6
Merged-chr14-103667035-88	chr14	103666598	103667412	+	0.000	0.000	Merged-chr14-103667035-88
Merged-chr3-136670608-109	chr3	136670393	136670981	+	0.000	0.000	Merged-chr3-136670608-109
Merged-chr5-37245884-16	chr5	37245677	37246109	+	0.000	0.000	Merged-chr5-37245884-16
Merged-chr8-115410237-10	chr8	115409924	115410509	+	0.000	0.000	Merged-chr8-115410237-10
Merged-chr16-78576865-120	chr16	78576606	78577125	+	0.000	0.000	Merged-chr16-78576865-120
Merged-chr14-7774094-48	chr14	7773939	7774304	+	0.000	0.000	Merged-chr14-7774094-48
Merged-chr15-82244439-62	chr15	82244123	82244685	+	0.000	0.000	Merged-chr15-82244439-62
Merged-chr4-117267580-14	chr4	117267413	117267727	+	0.000	0.000	Merged-chr4-117267580-14
Merged-chr9-21918186-50	chr9	21917924	21918463	+	0.000	0.000	Merged-chr9-21918186-50
Merged-chr1-176986467-25	chr1	176986211	176986679	+	0.000	0.000	Merged-chr1-176986467-25
Merged-chr12-98280766-21	chr12	98280603	98280939	+	0.000	0.000	Merged-chr12-98280766-21
Merged-chr13-101659003-76	chr13	101658705	101659427	+	0.000	0.000	Merged-chr13-101659003-76
Merged-chr7-135710341-5	chr7	135710187	135710475	+	0.000	0.000	Merged-chr7-135710341-5
Merged-chr6-8648625-101	chr6	8648225	8649145	+	0.000	0.000	Merged-chr6-8648625-101
Merged-chr3-159496342-1	chr3	159496244	159496442	+	0.000	0.000	Merged-chr3-159496342-1
Merged-chr2-30251853-47	chr2	30251671	30252105	+	0.000	0.000	Merged-chr2-30251853-47
Merged-chrX-93674652-1	chrX	93674554	93674752	+	0.000	0.000	Merged-chrX-93674652-1
Merged-chr9-106892143-57	chr9	106891885	106892355	+	0.000	0.000	Merged-chr9-106892143-57
Merged-chr2-105399762-3	chr2	105399664	105399862	+	0.000	0.000	Merged-chr2-105399762-3
Merged-chr4-155491010-1	chr4	155490912	155491110	+	0.000	0.000	Merged-chr4-155491010-1
Merged-chr2-9595628-42	chr2	9595340	9596054	+	0.000	0.000	Merged-chr2-9595628-42
Merged-chr9-106892685-1	chr9	106892587	106892785	+	0.000	0.000	Merged-chr9-106892685-1
Merged-chr6-108895381-27	chr6	108895126	108895727	+	0.000	0.000	Merged-chr6-108895381-27
Merged-chr12-3981650-49	chr12	3981415	3981905	+	0.000	0.000	Merged-chr12-3981650-49
Merged-chr12-70883960-5	chr12	70883814	70884146	+	0.000	0.000	Merged-chr12-70883960-5
Merged-chr16-78575995-1	chr16	78575897	78576095	+	0.000	0.000	Merged-chr16-78575995-1
Merged-chr17-86200490-5	chr17	86200310	86200716	+	0.000	0.000	Merged-chr17-86200490-5
Merged-chr8-115201867-1	chr8	115201769	115201967	+	0.000	0.000	Merged-chr8-115201867-1
Merged-chr1-176993705-90	chr1	176993239	176994198	+	0.000	0.000	Merged-chr1-176993705-90
Merged-chr6-35191420-18	chr6	35191176	35191762	+	0.000	0.000	Merged-chr6-35191420-18
Merged-chr4-89350457-2	chr4	89350332	89350585	+	0.000	0.000	Merged-chr4-89350457-2
Merged-chr2-58097168-10	chr2	58096994	58097354	+	0.000	0.000	Merged-chr2-58097168-10
Merged-chr2-9750115-49	chr2	9749898	9750300	+	0.000	0.000	Merged-chr2-9750115-49
Merged-chr7-80584144-22	chr7	80583754	80584439	+	0.000	0.000	Merged-chr7-80584144-22
Merged-chr3-9862653-1	chr3	9862555	9862753	+	0.000	0.000	Merged-chr3-9862653-1
Merged-chr1-136255836-2	chr1	136255732	136255943	+	0.000	0.000	Merged-chr1-136255836-2
Merged-chr8-86856376-59	chr8	86856130	86856609	+	0.000	0.000	Merged-chr8-86856376-59
Merged-chr10-70030263-1	chr10	70030165	70030363	+	0.000	0.000	Merged-chr10-70030263-1
Merged-chr19-18597100-1	chr19	18597002	18597200	+	0.000	0.000	Merged-chr19-18597100-1
Merged-chr15-78903471-19	chr15	78903199	78903674	+	0.000	0.000	Merged-chr15-78903471-19
Merged-chr9-122212743-25	chr9	122212426	122212996	+	0.000	0.000	Merged-chr9-122212743-25
Merged-chr8-115226321-1	chr8	115226223	115226421	+	0.000	0.000	Merged-chr8-115226321-1
Merged-chr8-115709479-13	chr8	115709294	115709636	+	0.000	0.000	Merged-chr8-115709479-13
Merged-chr6-142387164-70	chr6	142386841	142387405	+	0.000	0.000	Merged-chr6-142387164-70
Merged-chr1-66878572-10	chr1	66878460	66878687	+	0.000	0.000	Merged-chr1-66878572-10
Merged-chr4-154105612-38	chr4	154105393	154105840	+	0.000	0.000	Merged-chr4-154105612-38
Merged-chr5-33686458-1	chr5	33686360	33686558	+	0.000	0.000	Merged-chr5-33686458-1
Merged-chr5-24383650-55	chr5	24383396	24384149	+	0.000	0.000	Merged-chr5-24383650-55
Merged-chr14-70783979-3	chr14	70783833	70784123	+	0.000	0.000	Merged-chr14-70783979-3
Merged-chr18-13013955-24	chr18	13013693	13014173	+	0.000	0.000	Merged-chr18-13013955-24
Merged-chr2-65182113-27	chr2	65181955	65182300	+	0.000	0.000	Merged-chr2-65182113-27
Merged-chr13-98692096-35	chr13	98691891	98692284	+	0.000	0.000	Merged-chr13-98692096-35
Merged-chr10-80682185-27	chr10	80682033	80682338	+	0.000	0.000	Merged-chr10-80682185-27
Merged-chr11-67571171-8	chr11	67570901	67571367	+	0.000	0.000	Merged-chr11-67571171-8
Merged-chr18-11575213-11	chr18	11574992	11575431	+	0.000	0.000	Merged-chr18-11575213-11
Merged-chr16-37099650-10	chr16	37099492	37099848	+	0.000	0.000	Merged-chr16-37099650-10
Merged-chr7-74350972-116	chr7	74350724	74351138	+	0.000	0.000	Merged-chr7-74350972-116
Merged-chrX-85839388-40	chrX	85839036	85839610	+	0.000	0.000	Merged-chrX-85839388-40
Merged-chr4-134468116-1	chr4	134468018	134468216	+	0.000	0.000	Merged-chr4-134468116-1
Merged-chr16-46104681-28	chr16	46104418	46105087	+	0.000	0.000	Merged-chr16-46104681-28
Merged-chr10-91404961-1	chr10	91404863	91405061	+	0.000	0.000	Merged-chr10-91404961-1
Merged-chr5-110313300-4	chr5	110313143	110313453	+	0.000	0.000	Merged-chr5-110313300-4
Merged-chr9-52356728-32	chr9	52356376	52357382	+	0.000	0.000	Merged-chr9-52356728-32
Merged-chr18-62169369-48	chr18	62169186	62169539	+	0.000	0.000	Merged-chr18-62169369-48
Merged-chr12-70827464-2	chr12	70827345	70827585	+	0.000	0.000	Merged-chr12-70827464-2
Merged-chr4-24495740-1	chr4	24495642	24495840	+	0.000	0.000	Merged-chr4-24495740-1
Merged-chr15-81968524-13	chr15	81968312	81968881	+	0.000	0.000	Merged-chr15-81968524-13
Merged-chr2-126284232-9	chr2	126284086	126284378	+	0.000	0.000	Merged-chr2-126284232-9
Merged-chr4-135248593-35	chr4	135248390	135248817	+	0.000	0.000	Merged-chr4-135248593-35
Merged-chr5-112301368-1	chr5	112301270	112301468	+	0.000	0.000	Merged-chr5-112301368-1
Merged-chr8-75109264-106	chr8	75109011	75109696	+	0.000	0.000	Merged-chr8-75109264-106
Merged-chr15-78494389-18	chr15	78494219	78494622	+	0.000	0.000	Merged-chr15-78494389-18
Merged-chr3-137083940-2	chr3	137083834	137084049	+	0.000	0.000	Merged-chr3-137083940-2
Merged-chr13-95891213-14	chr13	95891008	95891423	+	0.000	0.000	Merged-chr13-95891213-14
Merged-chr11-95338102-17	chr11	95337781	95338363	+	0.000	0.000	Merged-chr11-95338102-17
Merged-chr12-103129177-1	chr12	103129079	103129277	+	0.000	0.000	Merged-chr12-103129177-1
Merged-chr10-91182635-7	chr10	91182510	91182785	+	0.000	0.000	Merged-chr10-91182635-7
Merged-chr1-159809666-2	chr1	159809531	159809803	+	0.000	0.000	Merged-chr1-159809666-2
Merged-chr2-84937691-7	chr2	84937535	84937836	+	0.000	0.000	Merged-chr2-84937691-7
Merged-chr14-121355632-5	chr14	121355411	121355787	+	0.000	0.000	Merged-chr14-121355632-5
Merged-chr15-52712614-89	chr15	52712155	52713074	+	0.000	0.000	Merged-chr15-52712614-89
Merged-chr5-150180477-11	chr5	150180270	150180668	+	0.000	0.000	Merged-chr5-150180477-11
Merged-chr10-26203040-18	chr10	26202786	26203368	+	0.000	0.000	Merged-chr10-26203040-18
Merged-chr5-134227852-2	chr5	134227728	134227979	+	0.000	0.000	Merged-chr5-134227852-2
Merged-chr15-10662317-27	chr15	10662059	10662532	+	0.000	0.000	Merged-chr15-10662317-27
Merged-chr14-100192983-1	chr14	100192885	100193083	+	0.000	0.000	Merged-chr14-100192983-1
Merged-chr9-58581586-1	chr9	58581488	58581686	+	0.000	0.000	Merged-chr9-58581586-1
Merged-chr9-44509369-1	chr9	44509271	44509469	+	0.000	0.000	Merged-chr9-44509369-1
Merged-chr1-191419622-10	chr1	191419380	191419869	+	0.000	0.000	Merged-chr1-191419622-10
Merged-chr11-87974863-24	chr11	87974659	87975140	+	0.000	0.000	Merged-chr11-87974863-24
