#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed
Merged-chr3-84814696-110	chr3	84814168	84815002	+	0.000	0.000	Merged-chr3-84814696-110
Merged-chr4-117110427-1	chr4	117110329	117110527	+	0.000	0.000	Merged-chr4-117110427-1
Merged-chr15-78810431-5	chr15	78810277	78810604	+	0.000	0.000	Merged-chr15-78810431-5
Merged-chr13-62964984-53	chr13	62964731	62965275	+	0.000	0.000	Merged-chr13-62964984-53
Merged-chr18-75410439-27	chr18	75410137	75410671	+	0.000	0.000	Merged-chr18-75410439-27
Merged-chr17-53479369-95	chr17	53479039	53479615	+	0.000	0.000	Merged-chr17-53479369-95
Merged-chr8-46625183-1	chr8	46625085	46625283	+	0.000	0.000	Merged-chr8-46625183-1
Merged-chr2-65133825-19	chr2	65133661	65133990	+	0.000	0.000	Merged-chr2-65133825-19
Merged-chr10-41810228-135	chr10	41810003	41810514	+	0.000	0.000	Merged-chr10-41810228-135
Merged-chr13-24603771-27	chr13	24603052	24604280	+	0.000	0.000	Merged-chr13-24603771-27
Merged-chr8-111940598-130	chr8	111940325	111940810	+	0.000	0.000	Merged-chr8-111940598-130
Merged-chr11-98550765-163	chr11	98550476	98551161	+	0.000	0.000	Merged-chr11-98550765-163
Merged-chr2-131190116-33	chr2	131189929	131190339	+	0.000	0.000	Merged-chr2-131190116-33
Merged-chr10-69536721-21	chr10	69536302	69537075	+	0.000	0.000	Merged-chr10-69536721-21
Merged-chr2-167367514-3	chr2	167367384	167367642	+	0.000	0.000	Merged-chr2-167367514-3
Merged-chr10-128536413-59	chr10	128536074	128536648	+	0.000	0.000	Merged-chr10-128536413-59
Merged-chr11-101665520-54	chr11	101665316	101665764	+	0.000	0.000	Merged-chr11-101665520-54
Merged-chr17-12759489-26	chr17	12759191	12759874	+	0.000	0.000	Merged-chr17-12759489-26
Merged-chr2-131191019-12	chr2	131190736	131191322	+	0.000	0.000	Merged-chr2-131191019-12
Merged-chr2-65181294-54	chr2	65181028	65181579	+	0.000	0.000	Merged-chr2-65181294-54
Merged-chr15-52945349-8	chr15	52945199	52945471	+	0.000	0.000	Merged-chr15-52945349-8
Merged-chr1-139179531-1	chr1	139179433	139179631	+	0.000	0.000	Merged-chr1-139179531-1
Merged-chr17-24686693-5	chr17	24686518	24686843	+	0.000	0.000	Merged-chr17-24686693-5
Merged-chr1-131026004-32	chr1	131025629	131026250	+	0.000	0.000	Merged-chr1-131026004-32
Merged-chr17-86969824-22	chr17	86969597	86970058	+	0.000	0.000	Merged-chr17-86969824-22
Merged-chr8-18899149-53	chr8	18898940	18899328	+	0.000	0.000	Merged-chr8-18899149-53
Merged-chr10-81426897-5	chr10	81426557	81427169	+	0.000	0.000	Merged-chr10-81426897-5
Merged-chr2-9871528-52	chr2	9871166	9871884	+	0.000	0.000	Merged-chr2-9871528-52
Merged-chr2-105402351-10	chr2	105402231	105402474	+	0.000	0.000	Merged-chr2-105402351-10
Merged-chr1-131003466-39	chr1	131003276	131003629	+	0.000	0.000	Merged-chr1-131003466-39
Merged-chr17-28460144-1	chr17	28460046	28460244	+	0.000	0.000	Merged-chr17-28460144-1
Merged-chr16-52450198-3	chr16	52450070	52450356	+	0.000	0.000	Merged-chr16-52450198-3
Merged-chr5-139197126-38	chr5	139196907	139197464	+	0.000	0.000	Merged-chr5-139197126-38
Merged-chr10-81510447-46	chr10	81510147	81510629	+	0.000	0.000	Merged-chr10-81510447-46
Merged-chr17-28522997-85	chr17	28522756	28523414	+	0.000	0.000	Merged-chr17-28522997-85
Merged-chr8-115398205-61	chr8	115398015	115398493	+	0.000	0.000	Merged-chr8-115398205-61
Merged-chr2-66127129-8	chr2	66126971	66127255	+	0.000	0.000	Merged-chr2-66127129-8
Merged-chr13-45863976-9	chr13	45863791	45864123	+	0.000	0.000	Merged-chr13-45863976-9
Merged-chr10-91147290-5	chr10	91147146	91147432	+	0.000	0.000	Merged-chr10-91147290-5
Merged-chr2-29870260-12	chr2	29870045	29870456	+	0.000	0.000	Merged-chr2-29870260-12
Merged-chr3-89963361-50	chr3	89963058	89963748	+	0.000	0.000	Merged-chr3-89963361-50
Merged-chr2-109334787-1	chr2	109334689	109334887	+	0.000	0.000	Merged-chr2-109334787-1
Merged-chr17-34981965-46	chr17	34981674	34982160	+	0.000	0.000	Merged-chr17-34981965-46
Merged-chr8-122461195-3	chr8	122461097	122461295	+	0.000	0.000	Merged-chr8-122461195-3
Merged-chr8-84847115-67	chr8	84846795	84847498	+	0.000	0.000	Merged-chr8-84847115-67
Merged-chr2-128091141-1	chr2	128091043	128091241	+	0.000	0.000	Merged-chr2-128091141-1
Merged-chr8-115397759-2	chr8	115397616	115397905	+	0.000	0.000	Merged-chr8-115397759-2
Merged-chr18-46198687-121	chr18	46198140	46199081	+	0.000	0.000	Merged-chr18-46198687-121
Merged-chr2-129178755-1	chr2	129178657	129178855	+	0.000	0.000	Merged-chr2-129178755-1
Merged-chr10-81505422-22	chr10	81505272	81505563	+	0.000	0.000	Merged-chr10-81505422-22
Merged-chr14-34347243-1	chr14	34347145	34347343	+	0.000	0.000	Merged-chr14-34347243-1
Merged-chr16-32215312-15	chr16	32215155	32215485	+	0.000	0.000	Merged-chr16-32215312-15
Merged-chr2-52455990-26	chr2	52455757	52456210	+	0.000	0.000	Merged-chr2-52455990-26
Merged-chr13-114935699-10	chr13	114935563	114935818	+	0.000	0.000	Merged-chr13-114935699-10
Merged-chr10-59222853-4	chr10	59222673	59223019	+	0.000	0.000	Merged-chr10-59222853-4
Merged-chr10-44700385-25	chr10	44700199	44700567	+	0.000	0.000	Merged-chr10-44700385-25
Merged-chr10-7663118-116	chr10	7662892	7663515	+	0.000	0.000	Merged-chr10-7663118-116
Merged-chr16-49859350-21	chr16	49859047	49859691	+	0.000	0.000	Merged-chr16-49859350-21
Merged-chr16-52438425-1	chr16	52438327	52438525	+	0.000	0.000	Merged-chr16-52438425-1
Merged-chr12-55079958-2	chr12	55079860	55080058	+	0.000	0.000	Merged-chr12-55079958-2
Merged-chr4-45342285-81	chr4	45341890	45342543	+	0.000	0.000	Merged-chr4-45342285-81
Merged-chr6-70823527-3	chr6	70823410	70823646	+	0.000	0.000	Merged-chr6-70823527-3
Merged-chr1-191718229-88	chr1	191717807	191718487	+	0.000	0.000	Merged-chr1-191718229-88
Merged-chr6-99660644-7	chr6	99660425	99660788	+	0.000	0.000	Merged-chr6-99660644-7
Merged-chr7-142491449-1	chr7	142491351	142491549	+	0.000	0.000	Merged-chr7-142491449-1
Merged-chr8-106936767-1	chr8	106936669	106936867	+	0.000	0.000	Merged-chr8-106936767-1
Merged-chr14-26969928-1	chr14	26969830	26970028	+	0.000	0.000	Merged-chr14-26969928-1
Merged-chr1-43168451-1	chr1	43168353	43168551	+	0.000	0.000	Merged-chr1-43168451-1
Merged-chr1-37624443-7	chr1	37624269	37624650	+	0.000	0.000	Merged-chr1-37624443-7
Merged-chr15-52753697-52	chr15	52753445	52754065	+	0.000	0.000	Merged-chr15-52753697-52
Merged-chr2-11266630-41	chr2	11266362	11266870	+	0.000	0.000	Merged-chr2-11266630-41
Merged-chr9-24503196-85	chr9	24502575	24503632	+	0.000	0.000	Merged-chr9-24503196-85
Merged-chr12-65172767-62	chr12	65172570	65173049	+	0.000	0.000	Merged-chr12-65172767-62
Merged-chr13-101759388-22	chr13	101759141	101759625	+	0.000	0.000	Merged-chr13-101759388-22
Merged-chr3-89961129-7	chr3	89960972	89961270	+	0.000	0.000	Merged-chr3-89961129-7
Merged-chr11-88951020-7	chr11	88950826	88951230	+	0.000	0.000	Merged-chr11-88951020-7
Merged-chr17-83850809-47	chr17	83850485	83851004	+	0.000	0.000	Merged-chr17-83850809-47
Merged-chr6-108658696-65	chr6	108658209	108659067	+	0.000	0.000	Merged-chr6-108658696-65
Merged-chr8-115444869-2	chr8	115444704	115445037	+	0.000	0.000	Merged-chr8-115444869-2
Merged-chr11-110498998-24	chr11	110498746	110499342	+	0.000	0.000	Merged-chr11-110498998-24
Merged-chr3-136611929-48	chr3	136611619	136612165	+	0.000	0.000	Merged-chr3-136611929-48
Merged-chr2-181381593-77	chr2	181381136	181381910	+	0.000	0.000	Merged-chr2-181381593-77
Merged-chr2-84936786-78	chr2	84936396	84937294	+	0.000	0.000	Merged-chr2-84936786-78
Merged-chr11-101551991-1	chr11	101551893	101552091	+	0.000	0.000	Merged-chr11-101551991-1
Merged-chr5-100573419-26	chr5	100572858	100573732	+	0.000	0.000	Merged-chr5-100573419-26
Merged-chr5-134235688-1	chr5	134235590	134235788	+	0.000	0.000	Merged-chr5-134235688-1
Merged-chr4-24569297-30	chr4	24569036	24569499	+	0.000	0.000	Merged-chr4-24569297-30
Merged-chr4-89460036-10	chr4	89459657	89460437	+	0.000	0.000	Merged-chr4-89460036-10
Merged-chr4-8927722-59	chr4	8927471	8928012	+	0.000	0.000	Merged-chr4-8927722-59
Merged-chr11-87987352-78	chr11	87986917	87987836	+	0.000	0.000	Merged-chr11-87987352-78
Merged-chr4-89479151-44	chr4	89478849	89479373	+	0.000	0.000	Merged-chr4-89479151-44
Merged-chr8-115568627-19	chr8	115568366	115568854	+	0.000	0.000	Merged-chr8-115568627-19
Merged-chr4-149543277-27	chr4	149542980	149543462	+	0.000	0.000	Merged-chr4-149543277-27
Merged-chr5-113539366-106	chr5	113538836	113539864	+	0.000	0.000	Merged-chr5-113539366-106
Merged-chr18-75342916-86	chr18	75342527	75343244	+	0.000	0.000	Merged-chr18-75342916-86
Merged-chr3-85023059-16	chr3	85022856	85023240	+	0.000	0.000	Merged-chr3-85023059-16
Merged-chr19-20362355-23	chr19	20362143	20362561	+	0.000	0.000	Merged-chr19-20362355-23
Merged-chr5-151704265-4	chr5	151704150	151704382	+	0.000	0.000	Merged-chr5-151704265-4
Merged-chr4-70601569-19	chr4	70601380	70601813	+	0.000	0.000	Merged-chr4-70601569-19
Merged-chr13-115097149-22	chr13	115096968	115097328	+	0.000	0.000	Merged-chr13-115097149-22
Merged-chr2-154836645-24	chr2	154836360	154836825	+	0.000	0.000	Merged-chr2-154836645-24
Merged-chr10-79797598-16	chr10	79797417	79797755	+	0.000	0.000	Merged-chr10-79797598-16
Merged-chr6-35538818-1	chr6	35538720	35538918	+	0.000	0.000	Merged-chr6-35538818-1
Merged-chr2-9801686-39	chr2	9801488	9801902	+	0.000	0.000	Merged-chr2-9801686-39
Merged-chr7-28811425-1	chr7	28811327	28811525	+	0.000	0.000	Merged-chr7-28811425-1
Merged-chr14-25476250-18	chr14	25476005	25476480	+	0.000	0.000	Merged-chr14-25476250-18
Merged-chr1-191480137-17	chr1	191479947	191480356	+	0.000	0.000	Merged-chr1-191480137-17
Merged-chr10-81434944-1	chr10	81434846	81435044	+	0.000	0.000	Merged-chr10-81434944-1
Merged-chr10-44299380-7	chr10	44299174	44299640	+	0.000	0.000	Merged-chr10-44299380-7
Merged-chr10-111478939-8	chr10	111478794	111479089	+	0.000	0.000	Merged-chr10-111478939-8
Merged-chr5-34538812-69	chr5	34538447	34539145	+	0.000	0.000	Merged-chr5-34538812-69
Merged-chr8-115221545-40	chr8	115221229	115221957	+	0.000	0.000	Merged-chr8-115221545-40
Merged-chr11-86201323-63	chr11	86201033	86201732	+	0.000	0.000	Merged-chr11-86201323-63
Merged-chr2-128318457-15	chr2	128318281	128318599	+	0.000	0.000	Merged-chr2-128318457-15
Merged-chr4-136177885-58	chr4	136177525	136178356	+	0.000	0.000	Merged-chr4-136177885-58
Merged-chr16-58678885-20	chr16	58678631	58679089	+	0.000	0.000	Merged-chr16-58678885-20
Merged-chr9-72962077-55	chr9	72961822	72962313	+	0.000	0.000	Merged-chr9-72962077-55
Merged-chr1-191821568-61	chr1	191821233	191821827	+	0.000	0.000	Merged-chr1-191821568-61
Merged-chr2-53330787-9	chr2	53330439	53331038	+	0.000	0.000	Merged-chr2-53330787-9
Merged-chr15-82236756-16	chr15	82236517	82237049	+	0.000	0.000	Merged-chr15-82236756-16
Merged-chr12-111814044-70	chr12	111813750	111814389	+	0.000	0.000	Merged-chr12-111814044-70
Merged-chr4-8822763-11	chr4	8822598	8822933	+	0.000	0.000	Merged-chr4-8822763-11
Merged-chr14-20379904-27	chr14	20379609	20380142	+	0.000	0.000	Merged-chr14-20379904-27
Merged-chr14-20378658-57	chr14	20378380	20378869	+	0.000	0.000	Merged-chr14-20378658-57
Merged-chr8-115276533-28	chr8	115276251	115276793	+	0.000	0.000	Merged-chr8-115276533-28
Merged-chr18-84085528-43	chr18	84085199	84085822	+	0.000	0.000	Merged-chr18-84085528-43
Merged-chr13-114896013-49	chr13	114895463	114896347	+	0.000	0.000	Merged-chr13-114896013-49
Merged-chr2-70091832-100	chr2	70091479	70092223	+	0.000	0.000	Merged-chr2-70091832-100
Merged-chr11-53851984-46	chr11	53851782	53852226	+	0.000	0.000	Merged-chr11-53851984-46
Merged-chr11-98568407-8	chr11	98568186	98568591	+	0.000	0.000	Merged-chr11-98568407-8
Merged-chr7-25178960-8	chr7	25178841	25179099	+	0.000	0.000	Merged-chr7-25178960-8
Merged-chr9-122191366-2	chr9	122191206	122191528	+	0.000	0.000	Merged-chr9-122191366-2
Merged-chr9-110653124-1	chr9	110653026	110653224	+	0.000	0.000	Merged-chr9-110653124-1
Merged-chr10-117808296-55	chr10	117807977	117808737	+	0.000	0.000	Merged-chr10-117808296-55
Merged-chr19-53547766-23	chr19	53547480	53548001	+	0.000	0.000	Merged-chr19-53547766-23
Merged-chr14-102981769-6	chr14	102981562	102982075	+	0.000	0.000	Merged-chr14-102981769-6
Merged-chr12-100480184-15	chr12	100480014	100480355	+	0.000	0.000	Merged-chr12-100480184-15
Merged-chr1-189700187-1	chr1	189700089	189700287	+	0.000	0.000	Merged-chr1-189700187-1
Merged-chr7-4063118-30	chr7	4062680	4063432	+	0.000	0.000	Merged-chr7-4063118-30
Merged-chr1-38902794-5	chr1	38902685	38902903	+	0.000	0.000	Merged-chr1-38902794-5
Merged-chr19-53529457-77	chr19	53529001	53529985	+	0.000	0.000	Merged-chr19-53529457-77
Merged-chr18-4348193-25	chr18	4347975	4348485	+	0.000	0.000	Merged-chr18-4348193-25
Merged-chr5-134232433-54	chr5	134232081	134232820	+	0.000	0.000	Merged-chr5-134232433-54
Merged-chr7-109959908-136	chr7	109959164	109960638	+	0.000	0.000	Merged-chr7-109959908-136
Merged-chr17-23980482-41	chr17	23980215	23980693	+	0.000	0.000	Merged-chr17-23980482-41
Merged-chr4-117125238-8	chr4	117125064	117125382	+	0.000	0.000	Merged-chr4-117125238-8
Merged-chr15-90215054-29	chr15	90214563	90215348	+	0.000	0.000	Merged-chr15-90215054-29
Merged-chr8-115618419-52	chr8	115618222	115618706	+	0.000	0.000	Merged-chr8-115618419-52
Merged-chr11-87968752-13	chr11	87968564	87968977	+	0.000	0.000	Merged-chr11-87968752-13
Merged-chr10-95605167-17	chr10	95605010	95605385	+	0.000	0.000	Merged-chr10-95605167-17
Merged-chr11-53874992-1	chr11	53874894	53875092	+	0.000	0.000	Merged-chr11-53874992-1
Merged-chr4-117126129-51	chr4	117125895	117126311	+	0.000	0.000	Merged-chr4-117126129-51
Merged-chr18-75353755-51	chr18	75353576	75353939	+	0.000	0.000	Merged-chr18-75353755-51
Merged-chr12-55007826-27	chr12	55007548	55008167	+	0.000	0.000	Merged-chr12-55007826-27
Merged-chr11-74560880-20	chr11	74560542	74561078	+	0.000	0.000	Merged-chr11-74560880-20
Merged-chr2-32601597-23	chr2	32601360	32601833	+	0.000	0.000	Merged-chr2-32601597-23
Merged-chr7-28809284-68	chr7	28808916	28809598	+	0.000	0.000	Merged-chr7-28809284-68
Merged-chr19-53538967-10	chr19	53538786	53539141	+	0.000	0.000	Merged-chr19-53538967-10
Merged-chr6-108659565-31	chr6	108659269	108659760	+	0.000	0.000	Merged-chr6-108659565-31
Merged-chr7-139143987-13	chr7	139143715	139144194	+	0.000	0.000	Merged-chr7-139143987-13
Merged-chr8-123287508-25	chr8	123287295	123287725	+	0.000	0.000	Merged-chr8-123287508-25
Merged-chr10-81464665-32	chr10	81464436	81464922	+	0.000	0.000	Merged-chr10-81464665-32
Merged-chr4-152446445-57	chr4	152446260	152446716	+	0.000	0.000	Merged-chr4-152446445-57
Merged-chr5-77094655-3	chr5	77094531	77094773	+	0.000	0.000	Merged-chr5-77094655-3
Merged-chr4-152451544-3	chr4	152451435	152451652	+	0.000	0.000	Merged-chr4-152451544-3
Merged-chr17-23726911-1	chr17	23726813	23727011	+	0.000	0.000	Merged-chr17-23726911-1
Merged-chr4-137609762-50	chr4	137609328	137610012	+	0.000	0.000	Merged-chr4-137609762-50
Merged-chr19-9033588-10	chr19	9033420	9033758	+	0.000	0.000	Merged-chr19-9033588-10
Merged-chr5-113828538-48	chr5	113828070	113828925	+	0.000	0.000	Merged-chr5-113828538-48
Merged-chr10-95564638-1	chr10	95564540	95564738	+	0.000	0.000	Merged-chr10-95564638-1
Merged-chr12-103103779-12	chr12	103103456	103104050	+	0.000	0.000	Merged-chr12-103103779-12
Merged-chr10-30003315-1	chr10	30003217	30003415	+	0.000	0.000	Merged-chr10-30003315-1
Merged-chr9-122225566-23	chr9	122225314	122225902	+	0.000	0.000	Merged-chr9-122225566-23
Merged-chr11-54998618-38	chr11	54998236	54999110	+	0.000	0.000	Merged-chr11-54998618-38
Merged-chr5-151651113-66	chr5	151650905	151651349	+	0.000	0.000	Merged-chr5-151651113-66
Merged-chr17-87283968-13	chr17	87283754	87284172	+	0.000	0.000	Merged-chr17-87283968-13
Merged-chr13-43262292-22	chr13	43262058	43262497	+	0.000	0.000	Merged-chr13-43262292-22
Merged-chr1-40465740-44	chr1	40465543	40466068	+	0.000	0.000	Merged-chr1-40465740-44
Merged-chr6-127165836-16	chr6	127165638	127166037	+	0.000	0.000	Merged-chr6-127165836-16
Merged-chr14-25457767-37	chr14	25457564	25458035	+	0.000	0.000	Merged-chr14-25457767-37
Merged-chr2-105430411-32	chr2	105430101	105430683	+	0.000	0.000	Merged-chr2-105430411-32
Merged-chr6-67368119-11	chr6	67367881	67368378	+	0.000	0.000	Merged-chr6-67368119-11
Merged-chr2-71843530-15	chr2	71843261	71843792	+	0.000	0.000	Merged-chr2-71843530-15
Merged-chr4-8803354-28	chr4	8803142	8803504	+	0.000	0.000	Merged-chr4-8803354-28
Merged-chr8-123114226-20	chr8	123113998	123114533	+	0.000	0.000	Merged-chr8-123114226-20
Merged-chr11-53769580-6	chr11	53769482	53769680	+	0.000	0.000	Merged-chr11-53769580-6
Merged-chr17-35993975-42	chr17	35993664	35994636	+	0.000	0.000	Merged-chr17-35993975-42
Merged-chr2-9681902-51	chr2	9681648	9682105	+	0.000	0.000	Merged-chr2-9681902-51
Merged-chr2-90487735-49	chr2	90487372	90488234	+	0.000	0.000	Merged-chr2-90487735-49
Merged-chr13-30034755-10	chr13	30034606	30034924	+	0.000	0.000	Merged-chr13-30034755-10
Merged-chr4-133005373-4	chr4	133005214	133005538	+	0.000	0.000	Merged-chr4-133005373-4
Merged-chr8-70804146-8	chr8	70803999	70804410	+	0.000	0.000	Merged-chr8-70804146-8
Merged-chr2-71389542-89	chr2	71389148	71389774	+	0.000	0.000	Merged-chr2-71389542-89
Merged-chr4-136180395-76	chr4	136180071	136180757	+	0.000	0.000	Merged-chr4-136180395-76
Merged-chr5-99977945-29	chr5	99977535	99978223	+	0.000	0.000	Merged-chr5-99977945-29
Merged-chr7-74692376-4	chr7	74692192	74692509	+	0.000	0.000	Merged-chr7-74692376-4
Merged-chr14-25628678-27	chr14	25628344	25628959	+	0.000	0.000	Merged-chr14-25628678-27
Merged-chr2-27677278-63	chr2	27676656	27677568	+	0.000	0.000	Merged-chr2-27677278-63
Merged-chr2-24949801-67	chr2	24949451	24950217	+	0.000	0.000	Merged-chr2-24949801-67
Merged-chr3-95951062-79	chr3	95950842	95951294	+	0.000	0.000	Merged-chr3-95951062-79
Merged-chr2-52345388-8	chr2	52345138	52345587	+	0.000	0.000	Merged-chr2-52345388-8
Merged-chr11-53859156-64	chr11	53858823	53859451	+	0.000	0.000	Merged-chr11-53859156-64
Merged-chr7-97371025-1	chr7	97370927	97371125	+	0.000	0.000	Merged-chr7-97371025-1
Merged-chr2-126515407-5	chr2	126515209	126515555	+	0.000	0.000	Merged-chr2-126515407-5
Merged-chr4-41463186-1	chr4	41463088	41463286	+	0.000	0.000	Merged-chr4-41463186-1
Merged-chr2-27693880-30	chr2	27693599	27694122	+	0.000	0.000	Merged-chr2-27693880-30
Merged-chr5-104982699-45	chr5	104982522	104982918	+	0.000	0.000	Merged-chr5-104982699-45
Merged-chr7-140036517-83	chr7	140036305	140036806	+	0.000	0.000	Merged-chr7-140036517-83
Merged-chr18-4304643-2	chr18	4304545	4304743	+	0.000	0.000	Merged-chr18-4304643-2
Merged-chr1-189627696-1	chr1	189627598	189627796	+	0.000	0.000	Merged-chr1-189627696-1
Merged-chr13-114885380-13	chr13	114885223	114885691	+	0.000	0.000	Merged-chr13-114885380-13
Merged-chr13-45891379-3	chr13	45891207	45891529	+	0.000	0.000	Merged-chr13-45891379-3
Merged-chr14-121407144-2	chr14	121407022	121407268	+	0.000	0.000	Merged-chr14-121407144-2
Merged-chr6-109398148-1	chr6	109398050	109398248	+	0.000	0.000	Merged-chr6-109398148-1
Merged-chr2-154732933-29	chr2	154732721	154733152	+	0.000	0.000	Merged-chr2-154732933-29
Merged-chr14-70283811-50	chr14	70283582	70284092	+	0.000	0.000	Merged-chr14-70283811-50
Merged-chr2-167313317-1	chr2	167313219	167313417	+	0.000	0.000	Merged-chr2-167313317-1
Merged-chr1-66896467-67	chr1	66895981	66896825	+	0.000	0.000	Merged-chr1-66896467-67
Merged-chr8-84937354-26	chr8	84937146	84937566	+	0.000	0.000	Merged-chr8-84937354-26
Merged-chr10-19562739-3	chr10	19562588	19562866	+	0.000	0.000	Merged-chr10-19562739-3
Merged-chr8-94183356-48	chr8	94183192	94183563	+	0.000	0.000	Merged-chr8-94183356-48
Merged-chr6-127219036-2	chr6	127218874	127219200	+	0.000	0.000	Merged-chr6-127219036-2
Merged-chr6-108709432-1	chr6	108709334	108709532	+	0.000	0.000	Merged-chr6-108709432-1
Merged-chr5-62723558-34	chr5	62723173	62723820	+	0.000	0.000	Merged-chr5-62723558-34
Merged-chr15-88752223-5	chr15	88752084	88752360	+	0.000	0.000	Merged-chr15-88752223-5
Merged-chr1-134065529-27	chr1	134065278	134065718	+	0.000	0.000	Merged-chr1-134065529-27
Merged-chr2-180725398-50	chr2	180725002	180725826	+	0.000	0.000	Merged-chr2-180725398-50
Merged-chr7-118499270-20	chr7	118499055	118499565	+	0.000	0.000	Merged-chr7-118499270-20
Merged-chr9-32542397-6	chr9	32542234	32542598	+	0.000	0.000	Merged-chr9-32542397-6
Merged-chr2-90528384-23	chr2	90528189	90528673	+	0.000	0.000	Merged-chr2-90528384-23
Merged-chr3-109123436-101	chr3	109122813	109123949	+	0.000	0.000	Merged-chr3-109123436-101
Merged-chr5-105137049-3	chr5	105136913	105137182	+	0.000	0.000	Merged-chr5-105137049-3
Merged-chr7-132932084-1	chr7	132931986	132932184	+	0.000	0.000	Merged-chr7-132932084-1
Merged-chr18-34372986-133	chr18	34372409	34373404	+	0.000	0.000	Merged-chr18-34372986-133
Merged-chr14-20181605-50	chr14	20181243	20182042	+	0.000	0.000	Merged-chr14-20181605-50
Merged-chr10-44458751-54	chr10	44458383	44459020	+	0.000	0.000	Merged-chr10-44458751-54
Merged-chr11-98450550-40	chr11	98450366	98450835	+	0.000	0.000	Merged-chr11-98450550-40
Merged-chr10-83860736-1	chr10	83860638	83860836	+	0.000	0.000	Merged-chr10-83860736-1
Merged-chr4-133967780-121	chr4	133967035	133968361	+	0.000	0.000	Merged-chr4-133967780-121
Merged-chr5-112283317-2	chr5	112283181	112283456	+	0.000	0.000	Merged-chr5-112283317-2
Merged-chr14-121279286-44	chr14	121279004	121279581	+	0.000	0.000	Merged-chr14-121279286-44
Merged-chr16-59555882-6	chr16	59555710	59556049	+	0.000	0.000	Merged-chr16-59555882-6
Merged-chr7-28816395-5	chr7	28816246	28816536	+	0.000	0.000	Merged-chr7-28816395-5
Merged-chr13-38010701-23	chr13	38010350	38010968	+	0.000	0.000	Merged-chr13-38010701-23
Merged-chr5-37245884-16	chr5	37245677	37246109	+	0.000	0.000	Merged-chr5-37245884-16
Merged-chr8-115410237-10	chr8	115409924	115410509	+	0.000	0.000	Merged-chr8-115410237-10
