#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed
Merged-chr11-77371376-39	chr11	77371095	77371896	+	0.000	0.000	Merged-chr11-77371376-39
Merged-chr14-30265946-17	chr14	30265770	30266178	+	0.000	0.000	Merged-chr14-30265946-17
Merged-chr10-55980354-43	chr10	55980049	55980906	+	0.000	0.000	Merged-chr10-55980354-43
Merged-chr14-31575397-7	chr14	31575226	31575625	+	0.000	0.000	Merged-chr14-31575397-7
Merged-chr14-8642088-9	chr14	8641833	8642352	+	0.000	0.000	Merged-chr14-8642088-9
Merged-chr2-61492330-26	chr2	61492089	61492543	+	0.000	0.000	Merged-chr2-61492330-26
Merged-chr10-121264138-48	chr10	121263818	121264484	+	0.000	0.000	Merged-chr10-121264138-48
Merged-chr17-21476959-2	chr17	21476861	21477059	+	0.000	0.000	Merged-chr17-21476959-2
Merged-chr11-52281162-6	chr11	52281038	52281300	+	0.000	0.000	Merged-chr11-52281162-6
Merged-chr11-4160376-54	chr11	4160154	4160774	+	0.000	0.000	Merged-chr11-4160376-54
Merged-chr2-174616724-5	chr2	174616560	174616862	+	0.000	0.000	Merged-chr2-174616724-5
Merged-chr6-134256563-23	chr6	134256152	134256797	+	0.000	0.000	Merged-chr6-134256563-23
Merged-chr18-50009042-56	chr18	50008466	50009440	+	0.000	0.000	Merged-chr18-50009042-56
Merged-chr11-117114951-91	chr11	117114547	117115351	+	0.000	0.000	Merged-chr11-117114951-91
Merged-chr9-110880207-47	chr9	110879975	110880464	+	0.000	0.000	Merged-chr9-110880207-47
Merged-chr3-121426726-98	chr3	121426344	121427049	+	0.000	0.000	Merged-chr3-121426726-98
Merged-chr4-57782547-76	chr4	57782030	57783515	+	0.000	0.000	Merged-chr4-57782547-76
Merged-chr10-19991395-1	chr10	19991297	19991495	+	0.000	0.000	Merged-chr10-19991395-1
Merged-chr3-95707698-33	chr3	95707534	95707930	+	0.000	0.000	Merged-chr3-95707698-33
Merged-chr19-46503388-7	chr19	46503238	46503527	+	0.000	0.000	Merged-chr19-46503388-7
Merged-chr12-80258569-1	chr12	80258471	80258669	+	0.000	0.000	Merged-chr12-80258569-1
Merged-chr13-112492065-6	chr13	112491916	112492205	+	0.000	0.000	Merged-chr13-112492065-6
Merged-chr1-172026301-2	chr1	172026199	172026406	+	0.000	0.000	Merged-chr1-172026301-2
Merged-chr2-135735077-2	chr2	135734969	135735188	+	0.000	0.000	Merged-chr2-135735077-2
Merged-chr14-30248342-10	chr14	30248214	30248512	+	0.000	0.000	Merged-chr14-30248342-10
Merged-chr16-11063160-2	chr16	11063045	11063278	+	0.000	0.000	Merged-chr16-11063160-2
Merged-chr5-123317885-1	chr5	123317787	123317985	+	0.000	0.000	Merged-chr5-123317885-1
Merged-chr19-57412064-43	chr19	57411701	57412559	+	0.000	0.000	Merged-chr19-57412064-43
Merged-chrX-12159068-128	chrX	12158652	12159480	+	0.000	0.000	Merged-chrX-12159068-128
Merged-chr11-32182599-1	chr11	32182501	32182699	+	0.000	0.000	Merged-chr11-32182599-1
Merged-chr13-112399178-4	chr13	112399047	112399319	+	0.000	0.000	Merged-chr13-112399178-4
Merged-chr7-45526317-62	chr7	45525903	45526708	+	0.000	0.000	Merged-chr7-45526317-62
Merged-chr12-85468885-1	chr12	85468787	85468985	+	0.000	0.000	Merged-chr12-85468885-1
Merged-chr2-156991957-57	chr2	156991617	156992316	+	0.000	0.000	Merged-chr2-156991957-57
Merged-chr4-6970666-38	chr4	6970427	6970872	+	0.000	0.000	Merged-chr4-6970666-38
Merged-chr1-180256121-75	chr1	180255902	180256434	+	0.000	0.000	Merged-chr1-180256121-75
Merged-chr17-30027791-14	chr17	30027634	30028030	+	0.000	0.000	Merged-chr17-30027791-14
Merged-chr16-76529943-9	chr16	76529753	76530174	+	0.000	0.000	Merged-chr16-76529943-9
Merged-chr15-72972006-8	chr15	72971805	72972232	+	0.000	0.000	Merged-chr15-72972006-8
Merged-chr8-47675197-158	chr8	47674273	47675673	+	0.000	0.000	Merged-chr8-47675197-158
Merged-chr2-135884792-12	chr2	135884622	135884974	+	0.000	0.000	Merged-chr2-135884792-12
Merged-chr3-152355609-21	chr3	152355434	152355764	+	0.000	0.000	Merged-chr3-152355609-21
Merged-chr9-84089705-1	chr9	84089607	84089805	+	0.000	0.000	Merged-chr9-84089705-1
Merged-chr15-77741818-4	chr15	77741669	77741950	+	0.000	0.000	Merged-chr15-77741818-4
Merged-chr4-126616521-5	chr4	126616333	126616699	+	0.000	0.000	Merged-chr4-126616521-5
Merged-chr2-59666734-4	chr2	59666561	59666906	+	0.000	0.000	Merged-chr2-59666734-4
Merged-chr9-110879779-1	chr9	110879681	110879879	+	0.000	0.000	Merged-chr9-110879779-1
Merged-chr11-22287125-73	chr11	22286765	22287440	+	0.000	0.000	Merged-chr11-22287125-73
Merged-chr13-36117623-83	chr13	36117287	36117814	+	0.000	0.000	Merged-chr13-36117623-83
Merged-chr15-6525619-49	chr15	6525274	6525880	+	0.000	0.000	Merged-chr15-6525619-49
Merged-chr18-35854632-7	chr18	35854518	35854744	+	0.000	0.000	Merged-chr18-35854632-7
Merged-chr10-59295561-38	chr10	59295322	59295780	+	0.000	0.000	Merged-chr10-59295561-38
Merged-chr3-37204884-40	chr3	37204697	37205025	+	0.000	0.000	Merged-chr3-37204884-40
Merged-chr10-14086090-94	chr10	14085799	14086519	+	0.000	0.000	Merged-chr10-14086090-94
Merged-chr2-76220899-10	chr2	76220708	76221137	+	0.000	0.000	Merged-chr2-76220899-10
Merged-chr1-69657362-23	chr1	69657036	69657721	+	0.000	0.000	Merged-chr1-69657362-23
Merged-chr14-75516404-45	chr14	75516074	75516663	+	0.000	0.000	Merged-chr14-75516404-45
Merged-chr17-7219325-4	chr17	7219164	7219517	+	0.000	0.000	Merged-chr17-7219325-4
Merged-chr8-14911636-31	chr8	14911335	14911927	+	0.000	0.000	Merged-chr8-14911636-31
Merged-chr2-169779005-37	chr2	169778732	169779241	+	0.000	0.000	Merged-chr2-169779005-37
Merged-chr13-112507882-42	chr13	112507702	112508092	+	0.000	0.000	Merged-chr13-112507882-42
Merged-chr11-100692444-17	chr11	100692152	100692713	+	0.000	0.000	Merged-chr11-100692444-17
Merged-chr2-6350220-1	chr2	6350122	6350320	+	0.000	0.000	Merged-chr2-6350220-1
Merged-chr5-65763434-2	chr5	65763262	65763609	+	0.000	0.000	Merged-chr5-65763434-2
Merged-chr2-135967319-31	chr2	135966996	135967623	+	0.000	0.000	Merged-chr2-135967319-31
Merged-chr3-138758070-1	chr3	138757972	138758170	+	0.000	0.000	Merged-chr3-138758070-1
Merged-chr8-111645920-27	chr8	111645728	111646121	+	0.000	0.000	Merged-chr8-111645920-27
Merged-chr19-29267645-6	chr19	29267506	29267792	+	0.000	0.000	Merged-chr19-29267645-6
Merged-chr10-121334819-22	chr10	121334659	121334973	+	0.000	0.000	Merged-chr10-121334819-22
Merged-chr3-106452835-3	chr3	106452727	106452943	+	0.000	0.000	Merged-chr3-106452835-3
Merged-chr6-99064474-4	chr6	99064342	99064607	+	0.000	0.000	Merged-chr6-99064474-4
Merged-chr6-99309583-50	chr6	99309356	99309793	+	0.000	0.000	Merged-chr6-99309583-50
Merged-chr16-45259857-2	chr16	45259737	45259980	+	0.000	0.000	Merged-chr16-45259857-2
Merged-chr10-121291758-1	chr10	121291660	121291858	+	0.000	0.000	Merged-chr10-121291758-1
Merged-chr6-146434496-35	chr6	146434257	146434765	+	0.000	0.000	Merged-chr6-146434496-35
Merged-chr7-45457651-1	chr7	45457553	45457751	+	0.000	0.000	Merged-chr7-45457651-1
Merged-chr16-92158687-4	chr16	92158511	92158851	+	0.000	0.000	Merged-chr16-92158687-4
Merged-chr10-96694028-12	chr10	96693869	96694220	+	0.000	0.000	Merged-chr10-96694028-12
Merged-chr10-11979586-2	chr10	11979476	11979699	+	0.000	0.000	Merged-chr10-11979586-2
Merged-chr1-94079226-38	chr1	94078810	94079495	+	0.000	0.000	Merged-chr1-94079226-38
Merged-chr19-41844644-1	chr19	41844546	41844744	+	0.000	0.000	Merged-chr19-41844644-1
Merged-chr4-16739896-7	chr4	16739570	16740089	+	0.000	0.000	Merged-chr4-16739896-7
Merged-chr19-29251639-67	chr19	29251111	29251903	+	0.000	0.000	Merged-chr19-29251639-67
Merged-chr2-71023092-4	chr2	71022968	71023213	+	0.000	0.000	Merged-chr2-71023092-4
Merged-chr3-87401572-16	chr3	87401427	87401808	+	0.000	0.000	Merged-chr3-87401572-16
Merged-chr6-94796845-1	chr6	94796747	94796945	+	0.000	0.000	Merged-chr6-94796845-1
Merged-chr16-45227412-11	chr16	45227063	45227765	+	0.000	0.000	Merged-chr16-45227412-11
Merged-chr18-9438774-6	chr18	9438625	9438901	+	0.000	0.000	Merged-chr18-9438774-6
Merged-chr9-61667646-8	chr9	61667503	61667790	+	0.000	0.000	Merged-chr9-61667646-8
Merged-chr14-65330788-23	chr14	65330609	65331060	+	0.000	0.000	Merged-chr14-65330788-23
Merged-chr6-147534000-4	chr6	147533864	147534196	+	0.000	0.000	Merged-chr6-147534000-4
Merged-chr19-11589394-31	chr19	11588874	11589846	+	0.000	0.000	Merged-chr19-11589394-31
Merged-chr12-36057875-8	chr12	36057691	36058051	+	0.000	0.000	Merged-chr12-36057875-8
Merged-chr10-96691005-66	chr10	96690668	96691283	+	0.000	0.000	Merged-chr10-96691005-66
Merged-chr1-93507138-11	chr1	93506970	93507319	+	0.000	0.000	Merged-chr1-93507138-11
Merged-chr4-137861569-3	chr4	137861464	137861675	+	0.000	0.000	Merged-chr4-137861569-3
Merged-chr7-64090173-26	chr7	64089839	64090520	+	0.000	0.000	Merged-chr7-64090173-26
Merged-chr2-18962712-7	chr2	18962487	18962861	+	0.000	0.000	Merged-chr2-18962712-7
Merged-chr2-6323498-5	chr2	6323370	6323632	+	0.000	0.000	Merged-chr2-6323498-5
Merged-chr19-29257455-1	chr19	29257357	29257555	+	0.000	0.000	Merged-chr19-29257455-1
Merged-chr15-53345253-9	chr15	53344882	53345475	+	0.000	0.000	Merged-chr15-53345253-9
Merged-chr14-75506397-3	chr14	75506222	75506594	+	0.000	0.000	Merged-chr14-75506397-3
Merged-chr3-83812218-7	chr3	83812063	83812375	+	0.000	0.000	Merged-chr3-83812218-7
Merged-chr3-51654881-32	chr3	51654601	51655074	+	0.000	0.000	Merged-chr3-51654881-32
Merged-chr10-19991968-38	chr10	19991687	19992209	+	0.000	0.000	Merged-chr10-19991968-38
Merged-chr7-64077333-49	chr7	64076845	64077970	+	0.000	0.000	Merged-chr7-64077333-49
Merged-chr7-16222009-56	chr7	16221821	16222286	+	0.000	0.000	Merged-chr7-16222009-56
Merged-chr10-19939440-39	chr10	19939217	19939621	+	0.000	0.000	Merged-chr10-19939440-39
Merged-chr8-70700782-34	chr8	70700435	70700989	+	0.000	0.000	Merged-chr8-70700782-34
Merged-chr11-20532387-59	chr11	20531886	20532693	+	0.000	0.000	Merged-chr11-20532387-59
Merged-chr12-16049748-36	chr12	16049421	16049997	+	0.000	0.000	Merged-chr12-16049748-36
Merged-chr2-28517976-42	chr2	28517830	28518101	+	0.000	0.000	Merged-chr2-28517976-42
Merged-chr6-90627776-24	chr6	90627499	90627974	+	0.000	0.000	Merged-chr6-90627776-24
Merged-chr10-67512381-13	chr10	67512112	67512582	+	0.000	0.000	Merged-chr10-67512381-13
Merged-chr12-69724974-63	chr12	69724682	69725262	+	0.000	0.000	Merged-chr12-69724974-63
Merged-chr7-28376522-4	chr7	28376297	28376674	+	0.000	0.000	Merged-chr7-28376522-4
Merged-chr8-81807701-6	chr8	81807487	81807896	+	0.000	0.000	Merged-chr8-81807701-6
Merged-chr6-129262942-1	chr6	129262844	129263042	+	0.000	0.000	Merged-chr6-129262942-1
Merged-chr6-41558090-2	chr6	41557992	41558190	+	0.000	0.000	Merged-chr6-41558090-2
Merged-chr4-53920197-1	chr4	53920099	53920297	+	0.000	0.000	Merged-chr4-53920197-1
Merged-chr10-67766338-13	chr10	67766119	67766509	+	0.000	0.000	Merged-chr10-67766338-13
Merged-chr10-96589944-15	chr10	96589693	96590126	+	0.000	0.000	Merged-chr10-96589944-15
Merged-chr2-174658579-30	chr2	174658369	174658806	+	0.000	0.000	Merged-chr2-174658579-30
Merged-chr15-86058836-53	chr15	86058614	86059128	+	0.000	0.000	Merged-chr15-86058836-53
Merged-chr2-91972267-13	chr2	91971897	91972504	+	0.000	0.000	Merged-chr2-91972267-13
Merged-chr16-91081677-19	chr16	91081385	91081850	+	0.000	0.000	Merged-chr16-91081677-19
Merged-chr6-71155122-4	chr6	71154911	71155318	+	0.000	0.000	Merged-chr6-71155122-4
Merged-chr18-55603675-1	chr18	55603577	55603775	+	0.000	0.000	Merged-chr18-55603675-1
Merged-chr6-94761021-48	chr6	94760796	94761267	+	0.000	0.000	Merged-chr6-94761021-48
Merged-chr11-5260251-19	chr11	5260054	5260506	+	0.000	0.000	Merged-chr11-5260251-19
Merged-chr2-150219002-1	chr2	150218904	150219102	+	0.000	0.000	Merged-chr2-150219002-1
Merged-chr2-135702062-1	chr2	135701964	135702162	+	0.000	0.000	Merged-chr2-135702062-1
Merged-chr16-89844804-6	chr16	89844652	89845078	+	0.000	0.000	Merged-chr16-89844804-6
Merged-chr11-20561447-13	chr11	20561285	20561614	+	0.000	0.000	Merged-chr11-20561447-13
Merged-chr6-90807713-14	chr6	90807533	90807859	+	0.000	0.000	Merged-chr6-90807713-14
Merged-chr13-34037610-57	chr13	34037353	34037909	+	0.000	0.000	Merged-chr13-34037610-57
Merged-chr14-8606330-1	chr14	8606232	8606430	+	0.000	0.000	Merged-chr14-8606330-1
Merged-chr16-76373959-5	chr16	76373804	76374137	+	0.000	0.000	Merged-chr16-76373959-5
Merged-chr16-48763464-5	chr16	48763312	48763589	+	0.000	0.000	Merged-chr16-48763464-5
Merged-chr7-64160970-41	chr7	64160774	64161145	+	0.000	0.000	Merged-chr7-64160970-41
Merged-chr10-68147068-31	chr10	68146883	68147281	+	0.000	0.000	Merged-chr10-68147068-31
Merged-chr15-53311126-22	chr15	53310956	53311355	+	0.000	0.000	Merged-chr15-53311126-22
Merged-chr10-96625914-6	chr10	96625754	96626075	+	0.000	0.000	Merged-chr10-96625914-6
Merged-chr6-146516138-30	chr6	146515845	146516544	+	0.000	0.000	Merged-chr6-146516138-30
Merged-chr7-25106011-25	chr7	25105802	25106270	+	0.000	0.000	Merged-chr7-25106011-25
Merged-chr1-69513618-39	chr1	69513244	69513983	+	0.000	0.000	Merged-chr1-69513618-39
Merged-chr6-99258584-2	chr6	99258460	99258711	+	0.000	0.000	Merged-chr6-99258584-2
Merged-chr9-84135836-1	chr9	84135738	84135936	+	0.000	0.000	Merged-chr9-84135836-1
Merged-chr14-14703073-95	chr14	14702763	14703393	+	0.000	0.000	Merged-chr14-14703073-95
Merged-chr3-52000290-45	chr3	52000115	52000494	+	0.000	0.000	Merged-chr3-52000290-45
Merged-chr12-8326967-30	chr12	8326629	8327207	+	0.000	0.000	Merged-chr12-8326967-30
Merged-chr17-33843273-52	chr17	33843038	33843480	+	0.000	0.000	Merged-chr17-33843273-52
Merged-chr6-37046555-33	chr6	37046279	37046851	+	0.000	0.000	Merged-chr6-37046555-33
Merged-chr10-99245013-5	chr10	99244830	99245168	+	0.000	0.000	Merged-chr10-99245013-5
Merged-chr15-76766886-28	chr15	76766605	76767089	+	0.000	0.000	Merged-chr15-76766886-28
Merged-chr8-61155609-1	chr8	61155511	61155709	+	0.000	0.000	Merged-chr8-61155609-1
Merged-chr15-80697819-49	chr15	80697564	80698042	+	0.000	0.000	Merged-chr15-80697819-49
Merged-chr12-76853895-20	chr12	76853476	76854185	+	0.000	0.000	Merged-chr12-76853895-20
Merged-chr1-74124917-117	chr1	74124332	74125509	+	0.000	0.000	Merged-chr1-74124917-117
Merged-chr12-82470743-2	chr12	82470581	82470908	+	0.000	0.000	Merged-chr12-82470743-2
Merged-chr6-134830106-68	chr6	134829928	134830412	+	0.000	0.000	Merged-chr6-134830106-68
Merged-chr4-156004272-37	chr4	156004010	156004488	+	0.000	0.000	Merged-chr4-156004272-37
Merged-chr17-84310608-1	chr17	84310510	84310708	+	0.000	0.000	Merged-chr17-84310608-1
Merged-chr2-165884678-116	chr2	165883770	165885765	+	0.000	0.000	Merged-chr2-165884678-116
Merged-chr16-45413665-6	chr16	45413523	45413790	+	0.000	0.000	Merged-chr16-45413665-6
Merged-chr3-55556892-1	chr3	55556794	55556992	+	0.000	0.000	Merged-chr3-55556892-1
Merged-chr12-53043748-2	chr12	53043647	53043851	+	0.000	0.000	Merged-chr12-53043748-2
Merged-chr12-17882336-1	chr12	17882238	17882436	+	0.000	0.000	Merged-chr12-17882336-1
Merged-chr14-101606030-2	chr14	101605921	101606141	+	0.000	0.000	Merged-chr14-101606030-2
Merged-chrX-42364370-9	chrX	42364207	42364527	+	0.000	0.000	Merged-chrX-42364370-9
Merged-chr10-13982392-2	chr10	13982270	13982517	+	0.000	0.000	Merged-chr10-13982392-2
Merged-chr4-95627579-1	chr4	95627481	95627679	+	0.000	0.000	Merged-chr4-95627579-1
Merged-chr16-91061778-38	chr16	91061582	91062042	+	0.000	0.000	Merged-chr16-91061778-38
Merged-chr6-94699303-3	chr6	94699188	94699418	+	0.000	0.000	Merged-chr6-94699303-3
Merged-chr2-71051882-1	chr2	71051784	71051982	+	0.000	0.000	Merged-chr2-71051882-1
Merged-chr15-25623835-1	chr15	25623737	25623935	+	0.000	0.000	Merged-chr15-25623835-1
Merged-chr16-57399739-13	chr16	57399467	57400009	+	0.000	0.000	Merged-chr16-57399739-13
Merged-chrX-42557488-6	chrX	42557350	42557634	+	0.000	0.000	Merged-chrX-42557488-6
Merged-chr12-98833494-13	chr12	98833207	98833718	+	0.000	0.000	Merged-chr12-98833494-13
Merged-chr6-134333133-48	chr6	134332890	134333458	+	0.000	0.000	Merged-chr6-134333133-48
Merged-chr4-57813095-3	chr4	57812975	57813228	+	0.000	0.000	Merged-chr4-57813095-3
Merged-chr4-150566221-49	chr4	150565981	150566447	+	0.000	0.000	Merged-chr4-150566221-49
Merged-chr17-45555738-56	chr17	45555406	45556004	+	0.000	0.000	Merged-chr17-45555738-56
Merged-chr10-60305430-32	chr10	60305173	60305705	+	0.000	0.000	Merged-chr10-60305430-32
Merged-chr19-4099401-31	chr19	4099127	4099883	+	0.000	0.000	Merged-chr19-4099401-31
Merged-chr14-101461025-37	chr14	101460746	101461252	+	0.000	0.000	Merged-chr14-101461025-37
Merged-chr2-140051762-17	chr2	140051560	140051984	+	0.000	0.000	Merged-chr2-140051762-17
Merged-chr4-130774769-43	chr4	130774416	130775130	+	0.000	0.000	Merged-chr4-130774769-43
Merged-chr7-68103220-16	chr7	68102842	68103473	+	0.000	0.000	Merged-chr7-68103220-16
Merged-chr12-40559185-9	chr12	40558905	40559427	+	0.000	0.000	Merged-chr12-40559185-9
Merged-chr7-19824278-64	chr7	19823979	19824635	+	0.000	0.000	Merged-chr7-19824278-64
Merged-chr1-155223277-24	chr1	155223099	155223460	+	0.000	0.000	Merged-chr1-155223277-24
Merged-chr11-116012098-1	chr11	116012000	116012198	+	0.000	0.000	Merged-chr11-116012098-1
Merged-chr5-64811344-3	chr5	64811226	64811461	+	0.000	0.000	Merged-chr5-64811344-3
Merged-chr2-135843653-2	chr2	135843515	135843794	+	0.000	0.000	Merged-chr2-135843653-2
Merged-chr2-18984447-62	chr2	18984199	18984786	+	0.000	0.000	Merged-chr2-18984447-62
Merged-chr18-35822093-13	chr18	35821966	35822241	+	0.000	0.000	Merged-chr18-35822093-13
Merged-chr15-76723517-65	chr15	76723045	76723982	+	0.000	0.000	Merged-chr15-76723517-65
Merged-chr9-57148301-53	chr9	57148036	57148559	+	0.000	0.000	Merged-chr9-57148301-53
Merged-chr15-93740486-1	chr15	93740388	93740586	+	0.000	0.000	Merged-chr15-93740486-1
Merged-chr15-39943134-5	chr15	39943007	39943285	+	0.000	0.000	Merged-chr15-39943134-5
Merged-chr7-19817599-46	chr7	19817314	19817795	+	0.000	0.000	Merged-chr7-19817599-46
Merged-chr12-85486103-52	chr12	85485863	85486497	+	0.000	0.000	Merged-chr12-85486103-52
Merged-chr13-28959721-31	chr13	28959428	28959904	+	0.000	0.000	Merged-chr13-28959721-31
Merged-chr15-97252790-15	chr15	97252548	97253020	+	0.000	0.000	Merged-chr15-97252790-15
Merged-chr2-172848362-2	chr2	172848199	172848527	+	0.000	0.000	Merged-chr2-172848362-2
Merged-chr15-86064998-16	chr15	86064736	86065197	+	0.000	0.000	Merged-chr15-86064998-16
Merged-chr14-65357987-5	chr14	65357869	65358116	+	0.000	0.000	Merged-chr14-65357987-5
Merged-chr15-57695732-52	chr15	57695414	57695942	+	0.000	0.000	Merged-chr15-57695732-52
Merged-chr6-14000243-1	chr6	14000145	14000343	+	0.000	0.000	Merged-chr6-14000243-1
Merged-chr12-17728171-5	chr12	17728043	17728301	+	0.000	0.000	Merged-chr12-17728171-5
Merged-chr15-97580335-5	chr15	97580187	97580586	+	0.000	0.000	Merged-chr15-97580335-5
Merged-chr2-160944399-11	chr2	160944130	160944759	+	0.000	0.000	Merged-chr2-160944399-11
Merged-chr7-29134852-30	chr7	29134611	29135113	+	0.000	0.000	Merged-chr7-29134852-30
Merged-chr9-110896831-29	chr9	110896640	110897023	+	0.000	0.000	Merged-chr9-110896831-29
Merged-chr10-96622602-7	chr10	96622504	96622702	+	0.000	0.000	Merged-chr10-96622602-7
Merged-chr6-99402547-2	chr6	99402444	99402652	+	0.000	0.000	Merged-chr6-99402547-2
Merged-chr2-169504323-1	chr2	169504225	169504423	+	0.000	0.000	Merged-chr2-169504323-1
Merged-chr17-35295854-5	chr17	35295657	35296037	+	0.000	0.000	Merged-chr17-35295854-5
Merged-chr1-156660698-35	chr1	156660390	156660962	+	0.000	0.000	Merged-chr1-156660698-35
Merged-chr8-111582684-27	chr8	111582471	111582920	+	0.000	0.000	Merged-chr8-111582684-27
Merged-chr6-90819007-15	chr6	90818811	90819220	+	0.000	0.000	Merged-chr6-90819007-15
Merged-chr1-113110801-1	chr1	113110703	113110901	+	0.000	0.000	Merged-chr1-113110801-1
Merged-chr13-46798338-1	chr13	46798240	46798438	+	0.000	0.000	Merged-chr13-46798338-1
Merged-chr7-127841775-106	chr7	127841328	127842092	+	0.000	0.000	Merged-chr7-127841775-106
Merged-chr11-3199138-87	chr11	3198621	3199767	+	0.000	0.000	Merged-chr11-3199138-87
Merged-chr3-159841536-62	chr3	159840740	159842339	+	0.000	0.000	Merged-chr3-159841536-62
Merged-chr6-99429138-37	chr6	99428820	99429549	+	0.000	0.000	Merged-chr6-99429138-37
Merged-chr14-21076122-62	chr14	21075923	21076332	+	0.000	0.000	Merged-chr14-21076122-62
Merged-chr7-143053012-41	chr7	143052692	143053296	+	0.000	0.000	Merged-chr7-143053012-41
Merged-chr10-14046177-98	chr10	14045741	14046632	+	0.000	0.000	Merged-chr10-14046177-98
Merged-chr2-59645072-13	chr2	59644705	59645304	+	0.000	0.000	Merged-chr2-59645072-13
Merged-chr18-35837766-7	chr18	35837542	35837994	+	0.000	0.000	Merged-chr18-35837766-7
Merged-chr4-150371969-29	chr4	150371648	150372197	+	0.000	0.000	Merged-chr4-150371969-29
Merged-chr15-76818018-57	chr15	76817642	76818411	+	0.000	0.000	Merged-chr15-76818018-57
Merged-chr11-44469765-3	chr11	44469642	44469905	+	0.000	0.000	Merged-chr11-44469765-3
Merged-chr1-74068657-12	chr1	74068356	74068874	+	0.000	0.000	Merged-chr1-74068657-12
Merged-chr18-34861019-147	chr18	34860601	34861772	+	0.000	0.000	Merged-chr18-34861019-147
Merged-chr15-64279105-53	chr15	64278788	64279517	+	0.000	0.000	Merged-chr15-64279105-53
Merged-chr2-135999681-5	chr2	135999481	135999862	+	0.000	0.000	Merged-chr2-135999681-5
Merged-chr3-55520679-39	chr3	55520222	55521112	+	0.000	0.000	Merged-chr3-55520679-39
Merged-chr19-57430178-33	chr19	57429961	57430389	+	0.000	0.000	Merged-chr19-57430178-33
Merged-chr14-8666263-45	chr14	8665953	8666589	+	0.000	0.000	Merged-chr14-8666263-45
Merged-chr10-60371779-3	chr10	60371647	60371896	+	0.000	0.000	Merged-chr10-60371779-3
Merged-chr2-172914225-30	chr2	172913957	172914558	+	0.000	0.000	Merged-chr2-172914225-30
Merged-chr8-94919490-5	chr8	94919263	94919681	+	0.000	0.000	Merged-chr8-94919490-5
Merged-chr3-159738889-1	chr3	159738791	159738989	+	0.000	0.000	Merged-chr3-159738889-1
Merged-chr2-5025454-23	chr2	5025173	5025654	+	0.000	0.000	Merged-chr2-5025454-23
Merged-chr17-84313962-71	chr17	84313453	84314833	+	0.000	0.000	Merged-chr17-84313962-71
