#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr1-125468115-44	chr1	125467927	125468332	+	0.000	0.000	Merged-chr1-125468115-44
Merged-chr10-69351242-1	chr10	69351144	69351342	+	0.000	0.000	Merged-chr10-69351242-1
Merged-chr17-12119311-105	chr17	12118921	12119981	+	0.000	0.000	Merged-chr17-12119311-105
Merged-chr7-92181779-60	chr7	92181275	92182229	+	0.000	0.000	Merged-chr7-92181779-60
Merged-chr9-83830058-10	chr9	83829808	83830273	+	0.000	0.000	Merged-chr9-83830058-10
Merged-chr7-90286299-8	chr7	90286133	90286455	+	0.000	0.000	Merged-chr7-90286299-8
Merged-chr18-70578693-1	chr18	70578595	70578793	+	0.000	0.000	Merged-chr18-70578693-1
Merged-chr4-152477703-71	chr4	152477412	152477934	+	0.000	0.000	Merged-chr4-152477703-71
Merged-chr7-88206806-101	chr7	88206446	88207218	+	0.000	0.000	Merged-chr7-88206806-101
Merged-chr10-118470709-40	chr10	118470561	118470917	+	0.000	0.000	Merged-chr10-118470709-40
Merged-chr4-122886088-92	chr4	122885441	122886460	+	0.000	0.000	Merged-chr4-122886088-92
Merged-chr14-77871424-97	chr14	77871161	77871613	+	0.000	0.000	Merged-chr14-77871424-97
Merged-chr1-58392729-1	chr1	58392631	58392829	+	0.000	0.000	Merged-chr1-58392729-1
Merged-chr4-47716164-4	chr4	47716021	47716291	+	0.000	0.000	Merged-chr4-47716164-4
Merged-chr11-104538419-8	chr11	104538230	104538558	+	0.000	0.000	Merged-chr11-104538419-8
Merged-chr3-87274512-10	chr3	87274326	87274757	+	0.000	0.000	Merged-chr3-87274512-10
Merged-chr8-13649810-1	chr8	13649712	13649910	+	0.000	0.000	Merged-chr8-13649810-1
Merged-chr3-75499335-90	chr3	75498789	75499941	+	0.000	0.000	Merged-chr3-75499335-90
Merged-chr19-5704695-101	chr19	5704211	5705185	+	0.000	0.000	Merged-chr19-5704695-101
Merged-chr17-57100117-14	chr17	57099939	57100289	+	0.000	0.000	Merged-chr17-57100117-14
Merged-chr13-101702260-81	chr13	101701953	101702598	+	0.000	0.000	Merged-chr13-101702260-81
Merged-chr4-116685722-61	chr4	116685452	116685945	+	0.000	0.000	Merged-chr4-116685722-61
Merged-chr1-127496963-18	chr1	127496756	127497177	+	0.000	0.000	Merged-chr1-127496963-18
Merged-chr3-9863342-50	chr3	9863140	9863556	+	0.000	0.000	Merged-chr3-9863342-50
Merged-chr4-41770467-12	chr4	41770322	41770663	+	0.000	0.000	Merged-chr4-41770467-12
Merged-chr10-83719047-59	chr10	83718791	83719256	+	0.000	0.000	Merged-chr10-83719047-59
Merged-chr2-9564694-16	chr2	9564509	9564859	+	0.000	0.000	Merged-chr2-9564694-16
Merged-chr17-48466693-2	chr17	48466577	48466811	+	0.000	0.000	Merged-chr17-48466693-2
Merged-chr18-62122524-1	chr18	62122426	62122624	+	0.000	0.000	Merged-chr18-62122524-1
Merged-chr13-108297760-66	chr13	108297507	108298009	+	0.000	0.000	Merged-chr13-108297760-66
Merged-chr4-156035228-3	chr4	156035117	156035349	+	0.000	0.000	Merged-chr4-156035228-3
Merged-chr15-66825502-98	chr15	66825109	66825847	+	0.000	0.000	Merged-chr15-66825502-98
Merged-chr8-124275920-41	chr8	124275716	124276094	+	0.000	0.000	Merged-chr8-124275920-41
Merged-chr1-43539531-10	chr1	43539424	43539654	+	0.000	0.000	Merged-chr1-43539531-10
Merged-chr17-44557338-45	chr17	44557052	44557553	+	0.000	0.000	Merged-chr17-44557338-45
Merged-chr11-54240142-13	chr11	54239917	54240290	+	0.000	0.000	Merged-chr11-54240142-13
Merged-chr7-88277269-1	chr7	88277171	88277369	+	0.000	0.000	Merged-chr7-88277269-1
Merged-chr1-75218958-120	chr1	75218677	75219499	+	0.000	0.000	Merged-chr1-75218958-120
Merged-chr8-18950847-75	chr8	18950603	18951150	+	0.000	0.000	Merged-chr8-18950847-75
Merged-chr2-92008494-55	chr2	92008208	92008740	+	0.000	0.000	Merged-chr2-92008494-55
Merged-chr2-52315890-51	chr2	52315363	52316267	+	0.000	0.000	Merged-chr2-52315890-51
Merged-chr11-107443890-34	chr11	107443679	107444101	+	0.000	0.000	Merged-chr11-107443890-34
Merged-chr2-125253658-21	chr2	125253336	125253843	+	0.000	0.000	Merged-chr2-125253658-21
Merged-chr7-75796614-49	chr7	75796309	75796858	+	0.000	0.000	Merged-chr7-75796614-49
Merged-chr9-72438470-52	chr9	72438212	72438809	+	0.000	0.000	Merged-chr9-72438470-52
Merged-chr1-193285975-30	chr1	193285567	193286229	+	0.000	0.000	Merged-chr1-193285975-30
Merged-chr7-80402122-1	chr7	80402024	80402222	+	0.000	0.000	Merged-chr7-80402122-1
Merged-chr3-104771571-48	chr3	104771313	104772013	+	0.000	0.000	Merged-chr3-104771571-48
Merged-chrX-93701009-42	chrX	93700821	93701239	+	0.000	0.000	Merged-chrX-93701009-42
Merged-chr2-132253015-87	chr2	132252707	132253231	+	0.000	0.000	Merged-chr2-132253015-87
Merged-chr10-42031220-30	chr10	42031019	42031409	+	0.000	0.000	Merged-chr10-42031220-30
Merged-chr1-120245710-33	chr1	120245474	120246063	+	0.000	0.000	Merged-chr1-120245710-33
Merged-chr12-91712409-1	chr12	91712311	91712509	+	0.000	0.000	Merged-chr12-91712409-1
Merged-chr8-91082333-75	chr8	91081893	91082696	+	0.000	0.000	Merged-chr8-91082333-75
Merged-chr3-93555296-85	chr3	93554862	93555694	+	0.000	0.000	Merged-chr3-93555296-85
Merged-chr2-151994902-45	chr2	151994603	151995128	+	0.000	0.000	Merged-chr2-151994902-45
Merged-chr13-38145291-8	chr13	38145066	38145476	+	0.000	0.000	Merged-chr13-38145291-8
Merged-chr3-104796074-2	chr3	104795881	104796270	+	0.000	0.000	Merged-chr3-104796074-2
Merged-chr10-44708515-1	chr10	44708417	44708615	+	0.000	0.000	Merged-chr10-44708515-1
Merged-chr19-20239652-7	chr19	20239476	20239933	+	0.000	0.000	Merged-chr19-20239652-7
Merged-chr7-142394930-4	chr7	142394789	142395129	+	0.000	0.000	Merged-chr7-142394930-4
Merged-chr17-87025374-72	chr17	87025079	87025636	+	0.000	0.000	Merged-chr17-87025374-72
Merged-chr19-56762004-4	chr19	56761902	56762110	+	0.000	0.000	Merged-chr19-56762004-4
Merged-chr17-79381615-4	chr17	79381494	79381768	+	0.000	0.000	Merged-chr17-79381615-4
Merged-chr13-23698157-86	chr13	23697959	23698431	+	0.000	0.000	Merged-chr13-23698157-86
Merged-chr8-115411945-32	chr8	115411704	115412165	+	0.000	0.000	Merged-chr8-115411945-32
Merged-chr5-143404629-1	chr5	143404531	143404729	+	0.000	0.000	Merged-chr5-143404629-1
Merged-chr7-128180557-37	chr7	128180249	128180800	+	0.000	0.000	Merged-chr7-128180557-37
Merged-chr10-8415419-33	chr10	8415231	8415610	+	0.000	0.000	Merged-chr10-8415419-33
Merged-chr12-16474710-17	chr12	16474418	16474912	+	0.000	0.000	Merged-chr12-16474710-17
Merged-chr7-38267158-10	chr7	38266994	38267342	+	0.000	0.000	Merged-chr7-38267158-10
Merged-chr1-153058312-17	chr1	153057986	153058592	+	0.000	0.000	Merged-chr1-153058312-17
Merged-chr9-124146419-55	chr9	124146124	124146614	+	0.000	0.000	Merged-chr9-124146419-55
Merged-chr7-119856675-7	chr7	119856361	119856960	+	0.000	0.000	Merged-chr7-119856675-7
Merged-chr5-93091648-2	chr5	93091479	93091820	+	0.000	0.000	Merged-chr5-93091648-2
Merged-chr13-95891948-150	chr13	95891676	95892482	+	0.000	0.000	Merged-chr13-95891948-150
Merged-chr4-153964142-1	chr4	153964044	153964242	+	0.000	0.000	Merged-chr4-153964142-1
Merged-chr2-57256678-17	chr2	57256386	57256929	+	0.000	0.000	Merged-chr2-57256678-17
Merged-chr7-88321052-6	chr7	88320823	88321221	+	0.000	0.000	Merged-chr7-88321052-6
Merged-chr3-40745600-114	chr3	40745279	40745851	+	0.000	0.000	Merged-chr3-40745600-114
Merged-chr14-122951933-82	chr14	122951637	122952556	+	0.000	0.000	Merged-chr14-122951933-82
Merged-chr18-56687770-38	chr18	56687340	56688034	+	0.000	0.000	Merged-chr18-56687770-38
Merged-chr13-59557232-89	chr13	59556692	59557995	+	0.000	0.000	Merged-chr13-59557232-89
Merged-chr5-31596875-46	chr5	31596635	31597110	+	0.000	0.000	Merged-chr5-31596875-46
Merged-chr3-84672358-8	chr3	84672181	84672589	+	0.000	0.000	Merged-chr3-84672358-8
Merged-chr13-101867000-14	chr13	101866796	101867258	+	0.000	0.000	Merged-chr13-101867000-14
Merged-chr2-80579794-1	chr2	80579696	80579894	+	0.000	0.000	Merged-chr2-80579794-1
Merged-chr8-86891702-1	chr8	86891604	86891802	+	0.000	0.000	Merged-chr8-86891702-1
Merged-chr2-128126014-53	chr2	128125794	128126229	+	0.000	0.000	Merged-chr2-128126014-53
Merged-chr2-69380706-47	chr2	69380331	69381233	+	0.000	0.000	Merged-chr2-69380706-47
Merged-chr15-96714966-7	chr15	96714801	96715143	+	0.000	0.000	Merged-chr15-96714966-7
Merged-chr12-104209958-42	chr12	104209624	104210335	+	0.000	0.000	Merged-chr12-104209958-42
Merged-chr19-55254695-10	chr19	55254510	55254861	+	0.000	0.000	Merged-chr19-55254695-10
Merged-chr13-63261451-54	chr13	63261176	63261689	+	0.000	0.000	Merged-chr13-63261451-54
Merged-chr3-152106905-57	chr3	152106368	152107350	+	0.000	0.000	Merged-chr3-152106905-57
Merged-chrX-104587558-7	chrX	104587427	104587755	+	0.000	0.000	Merged-chrX-104587558-7
Merged-chr2-113914576-9	chr2	113914412	113914798	+	0.000	0.000	Merged-chr2-113914576-9
Merged-chr9-69440174-25	chr9	69439808	69440664	+	0.000	0.000	Merged-chr9-69440174-25
Merged-chr8-117033568-28	chr8	117033354	117033794	+	0.000	0.000	Merged-chr8-117033568-28
Merged-chr14-56284559-51	chr14	56284222	56284855	+	0.000	0.000	Merged-chr14-56284559-51
Merged-chr4-99715714-70	chr4	99715472	99715930	+	0.000	0.000	Merged-chr4-99715714-70
Merged-chr11-53785670-24	chr11	53785421	53785918	+	0.000	0.000	Merged-chr11-53785670-24
Merged-chr6-97179084-94	chr6	97178831	97179349	+	0.000	0.000	Merged-chr6-97179084-94
Merged-chr14-56296322-5	chr14	56296176	56296481	+	0.000	0.000	Merged-chr14-56296322-5
Merged-chr5-21354717-33	chr5	21354417	21354961	+	0.000	0.000	Merged-chr5-21354717-33
Merged-chr8-13595614-1	chr8	13595516	13595714	+	0.000	0.000	Merged-chr8-13595614-1
Merged-chr17-35813824-22	chr17	35813646	35814077	+	0.000	0.000	Merged-chr17-35813824-22
Merged-chr18-12809826-5	chr18	12809671	12809983	+	0.000	0.000	Merged-chr18-12809826-5
Merged-chr1-181866572-42	chr1	181866235	181866855	+	0.000	0.000	Merged-chr1-181866572-42
Merged-chr4-8812564-41	chr4	8812355	8812727	+	0.000	0.000	Merged-chr4-8812564-41
Merged-chr11-109480065-23	chr11	109479728	109480388	+	0.000	0.000	Merged-chr11-109480065-23
Merged-chr2-167363421-42	chr2	167363167	167363627	+	0.000	0.000	Merged-chr2-167363421-42
Merged-chr16-78606501-17	chr16	78606299	78606731	+	0.000	0.000	Merged-chr16-78606501-17
Merged-chr17-86753860-145	chr17	86753178	86754284	+	0.000	0.000	Merged-chr17-86753860-145
Merged-chr3-146173193-9	chr3	146173057	146173362	+	0.000	0.000	Merged-chr3-146173193-9
Merged-chr8-115450993-14	chr8	115450776	115451162	+	0.000	0.000	Merged-chr8-115450993-14
Merged-chr7-131362849-81	chr7	131362483	131363045	+	0.000	0.000	Merged-chr7-131362849-81
Merged-chr1-71069065-19	chr1	71068883	71069318	+	0.000	0.000	Merged-chr1-71069065-19
Merged-chr1-92697011-25	chr1	92696802	92697230	+	0.000	0.000	Merged-chr1-92697011-25
Merged-chr8-115408581-14	chr8	115408428	115408760	+	0.000	0.000	Merged-chr8-115408581-14
Merged-chr19-40685337-3	chr19	40685207	40685458	+	0.000	0.000	Merged-chr19-40685337-3
Merged-chr12-16509548-40	chr12	16509317	16509782	+	0.000	0.000	Merged-chr12-16509548-40
Merged-chr3-40761563-9	chr3	40761405	40761710	+	0.000	0.000	Merged-chr3-40761563-9
Merged-chr4-72142320-1	chr4	72142222	72142420	+	0.000	0.000	Merged-chr4-72142320-1
Merged-chr1-127677775-57	chr1	127677316	127678093	+	0.000	0.000	Merged-chr1-127677775-57
Merged-chr1-170978852-11	chr1	170978681	170978995	+	0.000	0.000	Merged-chr1-170978852-11
Merged-chr15-78810431-5	chr15	78810277	78810604	+	0.000	0.000	Merged-chr15-78810431-5
Merged-chr13-62964984-53	chr13	62964731	62965275	+	0.000	0.000	Merged-chr13-62964984-53
Merged-chr3-144065281-1	chr3	144065183	144065381	+	0.000	0.000	Merged-chr3-144065281-1
Merged-chr18-75410439-27	chr18	75410137	75410671	+	0.000	0.000	Merged-chr18-75410439-27
Merged-chr6-85587692-79	chr6	85587485	85587921	+	0.000	0.000	Merged-chr6-85587692-79
Merged-chr2-163048277-32	chr2	163048063	163048466	+	0.000	0.000	Merged-chr2-163048277-32
Merged-chr2-128325647-45	chr2	128325425	128325860	+	0.000	0.000	Merged-chr2-128325647-45
Merged-chr2-65133825-19	chr2	65133661	65133990	+	0.000	0.000	Merged-chr2-65133825-19
Merged-chr2-156882642-42	chr2	156882429	156882823	+	0.000	0.000	Merged-chr2-156882642-42
Merged-chr12-104236095-61	chr12	104235727	104236462	+	0.000	0.000	Merged-chr12-104236095-61
Merged-chr10-77624666-9	chr10	77624483	77624847	+	0.000	0.000	Merged-chr10-77624666-9
Merged-chr9-117863484-2	chr9	117863356	117863614	+	0.000	0.000	Merged-chr9-117863484-2
Merged-chr5-93129952-3	chr5	93129828	93130079	+	0.000	0.000	Merged-chr5-93129952-3
Merged-chr8-124255729-8	chr8	124255590	124255864	+	0.000	0.000	Merged-chr8-124255729-8
Merged-chr8-111940598-130	chr8	111940325	111940810	+	0.000	0.000	Merged-chr8-111940598-130
Merged-chr2-152030194-1	chr2	152030096	152030294	+	0.000	0.000	Merged-chr2-152030194-1
Merged-chr14-59943344-19	chr14	59943166	59943564	+	0.000	0.000	Merged-chr14-59943344-19
Merged-chr15-66891281-28	chr15	66891075	66891464	+	0.000	0.000	Merged-chr15-66891281-28
Merged-chr2-131190116-33	chr2	131189929	131190339	+	0.000	0.000	Merged-chr2-131190116-33
Merged-chr10-69536721-21	chr10	69536302	69537075	+	0.000	0.000	Merged-chr10-69536721-21
Merged-chr2-167367514-3	chr2	167367384	167367642	+	0.000	0.000	Merged-chr2-167367514-3
Merged-chr10-128536413-59	chr10	128536074	128536648	+	0.000	0.000	Merged-chr10-128536413-59
Merged-chr17-73869364-53	chr17	73869136	73869606	+	0.000	0.000	Merged-chr17-73869364-53
Merged-chr17-12759489-26	chr17	12759191	12759874	+	0.000	0.000	Merged-chr17-12759489-26
Merged-chr2-29890513-1	chr2	29890415	29890613	+	0.000	0.000	Merged-chr2-29890513-1
Merged-chr7-66300872-27	chr7	66300634	66301148	+	0.000	0.000	Merged-chr7-66300872-27
Merged-chr2-65181294-54	chr2	65181028	65181579	+	0.000	0.000	Merged-chr2-65181294-54
Merged-chr15-52945349-8	chr15	52945199	52945471	+	0.000	0.000	Merged-chr15-52945349-8
Merged-chr6-97387044-2	chr6	97386933	97387158	+	0.000	0.000	Merged-chr6-97387044-2
Merged-chr1-139179531-1	chr1	139179433	139179631	+	0.000	0.000	Merged-chr1-139179531-1
Merged-chr9-75197363-8	chr9	75197197	75197522	+	0.000	0.000	Merged-chr9-75197363-8
Merged-chr5-112220290-48	chr5	112219884	112220716	+	0.000	0.000	Merged-chr5-112220290-48
Merged-chr1-131026004-32	chr1	131025629	131026250	+	0.000	0.000	Merged-chr1-131026004-32
Merged-chr10-94378414-58	chr10	94378130	94378707	+	0.000	0.000	Merged-chr10-94378414-58
Merged-chr17-86969824-22	chr17	86969597	86970058	+	0.000	0.000	Merged-chr17-86969824-22
Merged-chr5-140517781-72	chr5	140517336	140518078	+	0.000	0.000	Merged-chr5-140517781-72
Merged-chr4-107092821-12	chr4	107092652	107093088	+	0.000	0.000	Merged-chr4-107092821-12
Merged-chr2-9871528-52	chr2	9871166	9871884	+	0.000	0.000	Merged-chr2-9871528-52
Merged-chr1-133688539-7	chr1	133688400	133688685	+	0.000	0.000	Merged-chr1-133688539-7
Merged-chr2-105402351-10	chr2	105402231	105402474	+	0.000	0.000	Merged-chr2-105402351-10
Merged-chr7-66160187-16	chr7	66160014	66160412	+	0.000	0.000	Merged-chr7-66160187-16
Merged-chr10-95415735-33	chr10	95415256	95416120	+	0.000	0.000	Merged-chr10-95415735-33
Merged-chr19-18620358-3	chr19	18620236	18620471	+	0.000	0.000	Merged-chr19-18620358-3
Merged-chr7-114086836-1	chr7	114086738	114086936	+	0.000	0.000	Merged-chr7-114086836-1
Merged-chr4-46572844-6	chr4	46572695	46572980	+	0.000	0.000	Merged-chr4-46572844-6
Merged-chr3-98339396-153	chr3	98338541	98340078	+	0.000	0.000	Merged-chr3-98339396-153
Merged-chr6-130340402-11	chr6	130340156	130340589	+	0.000	0.000	Merged-chr6-130340402-11
Merged-chr1-131003466-39	chr1	131003276	131003629	+	0.000	0.000	Merged-chr1-131003466-39
Merged-chr2-90581282-19	chr2	90581090	90581515	+	0.000	0.000	Merged-chr2-90581282-19
Merged-chr17-12210892-24	chr17	12210726	12211099	+	0.000	0.000	Merged-chr17-12210892-24
Merged-chr8-95612064-3	chr8	95611952	95612190	+	0.000	0.000	Merged-chr8-95612064-3
Merged-chr5-139197126-38	chr5	139196907	139197464	+	0.000	0.000	Merged-chr5-139197126-38
Merged-chr10-81510447-46	chr10	81510147	81510629	+	0.000	0.000	Merged-chr10-81510447-46
Merged-chr13-60895855-39	chr13	60895392	60896102	+	0.000	0.000	Merged-chr13-60895855-39
Merged-chr8-115398205-61	chr8	115398015	115398493	+	0.000	0.000	Merged-chr8-115398205-61
Merged-chr2-79126443-5	chr2	79126314	79126570	+	0.000	0.000	Merged-chr2-79126443-5
Merged-chr2-66127129-8	chr2	66126971	66127255	+	0.000	0.000	Merged-chr2-66127129-8
Merged-chr14-64664088-9	chr14	64663918	64664236	+	0.000	0.000	Merged-chr14-64664088-9
Merged-chr11-83550444-44	chr11	83550222	83550764	+	0.000	0.000	Merged-chr11-83550444-44
Merged-chr9-79790150-3	chr9	79790006	79790283	+	0.000	0.000	Merged-chr9-79790150-3
Merged-chr8-84847115-67	chr8	84846795	84847498	+	0.000	0.000	Merged-chr8-84847115-67
Merged-chr1-58392210-1	chr1	58392112	58392310	+	0.000	0.000	Merged-chr1-58392210-1
Merged-chr4-151057877-77	chr4	151057389	151058171	+	0.000	0.000	Merged-chr4-151057877-77
Merged-chr1-125473788-61	chr1	125473358	125474141	+	0.000	0.000	Merged-chr1-125473788-61
Merged-chr10-81505422-22	chr10	81505272	81505563	+	0.000	0.000	Merged-chr10-81505422-22
Merged-chr14-120407035-22	chr14	120406675	120407236	+	0.000	0.000	Merged-chr14-120407035-22
Merged-chr2-52455990-26	chr2	52455757	52456210	+	0.000	0.000	Merged-chr2-52455990-26
Merged-chr2-131186955-76	chr2	131186625	131187207	+	0.000	0.000	Merged-chr2-131186955-76
Merged-chr13-114935699-10	chr13	114935563	114935818	+	0.000	0.000	Merged-chr13-114935699-10
Merged-chr5-111195019-17	chr5	111194863	111195237	+	0.000	0.000	Merged-chr5-111195019-17
Merged-chr10-44700385-25	chr10	44700199	44700567	+	0.000	0.000	Merged-chr10-44700385-25
Merged-chr9-41105401-34	chr9	41105177	41105736	+	0.000	0.000	Merged-chr9-41105401-34
Merged-chr2-128111932-19	chr2	128111671	128112262	+	0.000	0.000	Merged-chr2-128111932-19
Merged-chr1-64797454-43	chr1	64797271	64797640	+	0.000	0.000	Merged-chr1-64797454-43
Merged-chr5-140149143-22	chr5	140148826	140149383	+	0.000	0.000	Merged-chr5-140149143-22
Merged-chr16-52438425-1	chr16	52438327	52438525	+	0.000	0.000	Merged-chr16-52438425-1
Merged-chr12-16339165-4	chr12	16338967	16339351	+	0.000	0.000	Merged-chr12-16339165-4
Merged-chr10-30357856-1	chr10	30357758	30357956	+	0.000	0.000	Merged-chr10-30357856-1
Merged-chr4-47746738-34	chr4	47746478	47747007	+	0.000	0.000	Merged-chr4-47746738-34
Merged-chr12-32208689-79	chr12	32208406	32208971	+	0.000	0.000	Merged-chr12-32208689-79
Merged-chr2-158743835-27	chr2	158743461	158744193	+	0.000	0.000	Merged-chr2-158743835-27
Merged-chr7-122132985-53	chr7	122132737	122133249	+	0.000	0.000	Merged-chr7-122132985-53
Merged-chr11-75269578-15	chr11	75269407	75269719	+	0.000	0.000	Merged-chr11-75269578-15
Merged-chr2-27728680-76	chr2	27728283	27729332	+	0.000	0.000	Merged-chr2-27728680-76
Merged-chr6-30048099-79	chr6	30047605	30048377	+	0.000	0.000	Merged-chr6-30048099-79
Merged-chr9-123519487-45	chr9	123519238	123519719	+	0.000	0.000	Merged-chr9-123519487-45
Merged-chr2-148563653-1	chr2	148563555	148563753	+	0.000	0.000	Merged-chr2-148563653-1
Merged-chr5-112301937-36	chr5	112301631	112302215	+	0.000	0.000	Merged-chr5-112301937-36
Merged-chr1-191718229-88	chr1	191717807	191718487	+	0.000	0.000	Merged-chr1-191718229-88
Merged-chr2-99830574-1	chr2	99830476	99830674	+	0.000	0.000	Merged-chr2-99830574-1
Merged-chr8-115112311-24	chr8	115112095	115112537	+	0.000	0.000	Merged-chr8-115112311-24
Merged-chr8-115110593-29	chr8	115110390	115110816	+	0.000	0.000	Merged-chr8-115110593-29
Merged-chr7-139157777-16	chr7	139157593	139157983	+	0.000	0.000	Merged-chr7-139157777-16
Merged-chr8-91073966-44	chr8	91073781	91074170	+	0.000	0.000	Merged-chr8-91073966-44
Merged-chr12-100420665-18	chr12	100420331	100420948	+	0.000	0.000	Merged-chr12-100420665-18
Merged-chr18-23828715-22	chr18	23828462	23828934	+	0.000	0.000	Merged-chr18-23828715-22
Merged-chr6-112856769-8	chr6	112856533	112856932	+	0.000	0.000	Merged-chr6-112856769-8
Merged-chr15-59399326-17	chr15	59399017	59399492	+	0.000	0.000	Merged-chr15-59399326-17
Merged-chr18-56685238-50	chr18	56685012	56685494	+	0.000	0.000	Merged-chr18-56685238-50
Merged-chr11-107422045-3	chr11	107421923	107422189	+	0.000	0.000	Merged-chr11-107422045-3
Merged-chr15-52753697-52	chr15	52753445	52754065	+	0.000	0.000	Merged-chr15-52753697-52
Merged-chr2-11266630-41	chr2	11266362	11266870	+	0.000	0.000	Merged-chr2-11266630-41
Merged-chr9-24503196-85	chr9	24502575	24503632	+	0.000	0.000	Merged-chr9-24503196-85
Merged-chr7-120063262-12	chr7	120063092	120063490	+	0.000	0.000	Merged-chr7-120063262-12
Merged-chr1-180366636-46	chr1	180366380	180366882	+	0.000	0.000	Merged-chr1-180366636-46
Merged-chr13-93756777-9	chr13	93756558	93756975	+	0.000	0.000	Merged-chr13-93756777-9
Merged-chr12-65172767-62	chr12	65172570	65173049	+	0.000	0.000	Merged-chr12-65172767-62
Merged-chr6-51533616-16	chr6	51533314	51533829	+	0.000	0.000	Merged-chr6-51533616-16
Merged-chr1-54871447-51	chr1	54871202	54871722	+	0.000	0.000	Merged-chr1-54871447-51
Merged-chr4-21727630-97	chr4	21727378	21728046	+	0.000	0.000	Merged-chr4-21727630-97
Merged-chr17-83850809-47	chr17	83850485	83851004	+	0.000	0.000	Merged-chr17-83850809-47
Merged-chr6-108658696-65	chr6	108658209	108659067	+	0.000	0.000	Merged-chr6-108658696-65
Merged-chr5-136919080-62	chr5	136918852	136919403	+	0.000	0.000	Merged-chr5-136919080-62
Merged-chr4-48268039-50	chr4	48267736	48268404	+	0.000	0.000	Merged-chr4-48268039-50
Merged-chr9-123749851-10	chr9	123749651	123750014	+	0.000	0.000	Merged-chr9-123749851-10
Merged-chr10-91270922-111	chr10	91270395	91271470	+	0.000	0.000	Merged-chr10-91270922-111
Merged-chr17-44121634-62	chr17	44121367	44121915	+	0.000	0.000	Merged-chr17-44121634-62
Merged-chr15-80619195-4	chr15	80618968	80619344	+	0.000	0.000	Merged-chr15-80619195-4
Merged-chr11-110498998-24	chr11	110498746	110499342	+	0.000	0.000	Merged-chr11-110498998-24
