#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr13-108976576-1	chr13	108976478	108976676	+	0.000	0.000	Merged-chr13-108976576-1
Merged-chr17-47922356-10	chr17	47922183	47922479	+	0.000	0.000	Merged-chr17-47922356-10
Merged-chr3-37205453-40	chr3	37205187	37205657	+	0.000	0.000	Merged-chr3-37205453-40
Merged-chr2-18909851-2	chr2	18909731	18909973	+	0.000	0.000	Merged-chr2-18909851-2
Merged-chr11-48933681-40	chr11	48933415	48933917	+	0.000	0.000	Merged-chr11-48933681-40
Merged-chr1-179154552-2	chr1	179154384	179154722	+	0.000	0.000	Merged-chr1-179154552-2
Merged-chr13-30186492-12	chr13	30186306	30186786	+	0.000	0.000	Merged-chr13-30186492-12
Merged-chr16-57465471-22	chr16	57465272	57465685	+	0.000	0.000	Merged-chr16-57465471-22
Merged-chr2-181837910-46	chr2	181837633	181838211	+	0.000	0.000	Merged-chr2-181837910-46
Merged-chr9-35007274-11	chr9	35006951	35007501	+	0.000	0.000	Merged-chr9-35007274-11
Merged-chr16-5013441-63	chr16	5013165	5013664	+	0.000	0.000	Merged-chr16-5013441-63
Merged-chr12-113187707-36	chr12	113187449	113187889	+	0.000	0.000	Merged-chr12-113187707-36
Merged-chr9-107580743-57	chr9	107580474	107580998	+	0.000	0.000	Merged-chr9-107580743-57
Merged-chr1-111864716-124	chr1	111864509	111865032	+	0.000	0.000	Merged-chr1-111864716-124
Merged-chr14-121731976-67	chr14	121731714	121732192	+	0.000	0.000	Merged-chr14-121731976-67
Merged-chr2-170131188-85	chr2	170130947	170131720	+	0.000	0.000	Merged-chr2-170131188-85
Merged-chr8-68631925-13	chr8	68631771	68632134	+	0.000	0.000	Merged-chr8-68631925-13
Merged-chr1-69461360-14	chr1	69461167	69461555	+	0.000	0.000	Merged-chr1-69461360-14
Merged-chr1-192598517-22	chr1	192598169	192598742	+	0.000	0.000	Merged-chr1-192598517-22
Merged-chr6-128793190-10	chr6	128793038	128793323	+	0.000	0.000	Merged-chr6-128793190-10
Merged-chr7-128690319-14	chr7	128690152	128690494	+	0.000	0.000	Merged-chr7-128690319-14
Merged-chr6-17737637-51	chr6	17737222	17737999	+	0.000	0.000	Merged-chr6-17737637-51
Merged-chr10-121197370-12	chr10	121197162	121197529	+	0.000	0.000	Merged-chr10-121197370-12
Merged-chr16-76330706-5	chr16	76330573	76330851	+	0.000	0.000	Merged-chr16-76330706-5
Merged-chr14-57719476-1	chr14	57719378	57719576	+	0.000	0.000	Merged-chr14-57719476-1
Merged-chr1-171827855-20	chr1	171827543	171828093	+	0.000	0.000	Merged-chr1-171827855-20
Merged-chr11-94378128-5	chr11	94377788	94378411	+	0.000	0.000	Merged-chr11-94378128-5
Merged-chr2-77148086-49	chr2	77147190	77148560	+	0.000	0.000	Merged-chr2-77148086-49
Merged-chr13-112287336-21	chr13	112287147	112287611	+	0.000	0.000	Merged-chr13-112287336-21
Merged-chr5-146824723-50	chr5	146824383	146824944	+	0.000	0.000	Merged-chr5-146824723-50
Merged-chr2-71002742-5	chr2	71002608	71002877	+	0.000	0.000	Merged-chr2-71002742-5
Merged-chr7-139412509-29	chr7	139412206	139412782	+	0.000	0.000	Merged-chr7-139412509-29
Merged-chr13-4609107-53	chr13	4608846	4609327	+	0.000	0.000	Merged-chr13-4609107-53
Merged-chr5-92337102-26	chr5	92336842	92337347	+	0.000	0.000	Merged-chr5-92337102-26
Merged-chr2-169586069-2	chr2	169585970	169586170	+	0.000	0.000	Merged-chr2-169586069-2
Merged-chr10-19934283-96	chr10	19933853	19934575	+	0.000	0.000	Merged-chr10-19934283-96
Merged-chr4-88046141-2	chr4	88046043	88046241	+	0.000	0.000	Merged-chr4-88046141-2
Merged-chr19-40257605-57	chr19	40257200	40257936	+	0.000	0.000	Merged-chr19-40257605-57
Merged-chr13-99385105-49	chr13	99384770	99385501	+	0.000	0.000	Merged-chr13-99385105-49
Merged-chr2-163299110-16	chr2	163298772	163299308	+	0.000	0.000	Merged-chr2-163299110-16
Merged-chr2-130473178-30	chr2	130472800	130473519	+	0.000	0.000	Merged-chr2-130473178-30
Merged-chr5-117069414-24	chr5	117068920	117069897	+	0.000	0.000	Merged-chr5-117069414-24
Merged-chr1-190562762-1	chr1	190562664	190562862	+	0.000	0.000	Merged-chr1-190562762-1
Merged-chr12-85945472-7	chr12	85945295	85945690	+	0.000	0.000	Merged-chr12-85945472-7
Merged-chr12-117566493-34	chr12	117566267	117566861	+	0.000	0.000	Merged-chr12-117566493-34
Merged-chr18-53417585-1	chr18	53417487	53417685	+	0.000	0.000	Merged-chr18-53417585-1
Merged-chr12-105684124-9	chr12	105683916	105684470	+	0.000	0.000	Merged-chr12-105684124-9
Merged-chr16-89872318-26	chr16	89872126	89872567	+	0.000	0.000	Merged-chr16-89872318-26
Merged-chr18-79003729-2	chr18	79003569	79003891	+	0.000	0.000	Merged-chr18-79003729-2
Merged-chr2-69710550-1	chr2	69710452	69710650	+	0.000	0.000	Merged-chr2-69710550-1
Merged-chr16-24238458-30	chr16	24238230	24238670	+	0.000	0.000	Merged-chr16-24238458-30
Merged-chr5-125183698-27	chr5	125183509	125183898	+	0.000	0.000	Merged-chr5-125183698-27
Merged-chr2-18920394-54	chr2	18920130	18920642	+	0.000	0.000	Merged-chr2-18920394-54
Merged-chr7-117982280-28	chr7	117981966	117982576	+	0.000	0.000	Merged-chr7-117982280-28
Merged-chr12-36019766-41	chr12	36019509	36020048	+	0.000	0.000	Merged-chr12-36019766-41
Merged-chr9-94691829-80	chr9	94691609	94692111	+	0.000	0.000	Merged-chr9-94691829-80
Merged-chr5-53946981-13	chr5	53946792	53947241	+	0.000	0.000	Merged-chr5-53946981-13
Merged-chr2-4196704-1	chr2	4196606	4196804	+	0.000	0.000	Merged-chr2-4196704-1
Merged-chrX-152352945-26	chrX	152352802	152353099	+	0.000	0.000	Merged-chrX-152352945-26
Merged-chr2-18917175-84	chr2	18916546	18917685	+	0.000	0.000	Merged-chr2-18917175-84
Merged-chr12-55366796-37	chr12	55366520	55367194	+	0.000	0.000	Merged-chr12-55366796-37
Merged-chr6-143859539-1	chr6	143859441	143859639	+	0.000	0.000	Merged-chr6-143859539-1
Merged-chr12-108601181-28	chr12	108600883	108601558	+	0.000	0.000	Merged-chr12-108601181-28
Merged-chr19-57327761-18	chr19	57327531	57328013	+	0.000	0.000	Merged-chr19-57327761-18
Merged-chr2-93456742-2	chr2	93456619	93456867	+	0.000	0.000	Merged-chr2-93456742-2
Merged-chr10-67503707-61	chr10	67503338	67503969	+	0.000	0.000	Merged-chr10-67503707-61
Merged-chr3-136109118-1	chr3	136109020	136109218	+	0.000	0.000	Merged-chr3-136109118-1
Merged-chr6-37196137-6	chr6	37195916	37196323	+	0.000	0.000	Merged-chr6-37196137-6
Merged-chr8-9977855-46	chr8	9977600	9978196	+	0.000	0.000	Merged-chr8-9977855-46
Merged-chr13-9276872-75	chr13	9276526	9277272	+	0.000	0.000	Merged-chr13-9276872-75
Merged-chr4-138325997-97	chr4	138325525	138326575	+	0.000	0.000	Merged-chr4-138325997-97
Merged-chr6-89678862-1	chr6	89678764	89678962	+	0.000	0.000	Merged-chr6-89678862-1
Merged-chr1-164405623-22	chr1	164405357	164405935	+	0.000	0.000	Merged-chr1-164405623-22
Merged-chr12-4065716-30	chr12	4065494	4065945	+	0.000	0.000	Merged-chr12-4065716-30
Merged-chr12-82203383-15	chr12	82203126	82203566	+	0.000	0.000	Merged-chr12-82203383-15
Merged-chr5-110597522-12	chr5	110597324	110597757	+	0.000	0.000	Merged-chr5-110597522-12
Merged-chr17-84632041-8	chr17	84631908	84632223	+	0.000	0.000	Merged-chr17-84632041-8
Merged-chr10-94848627-43	chr10	94848368	94849082	+	0.000	0.000	Merged-chr10-94848627-43
Merged-chr12-55302892-86	chr12	55302441	55303109	+	0.000	0.000	Merged-chr12-55302892-86
Merged-chr5-105642805-64	chr5	105642332	105643145	+	0.000	0.000	Merged-chr5-105642805-64
Merged-chr16-11502658-14	chr16	11502478	11502854	+	0.000	0.000	Merged-chr16-11502658-14
Merged-chr5-54105686-48	chr5	54105484	54105900	+	0.000	0.000	Merged-chr5-54105686-48
Merged-chr4-87979424-1	chr4	87979326	87979524	+	0.000	0.000	Merged-chr4-87979424-1
Merged-chr1-164072258-30	chr1	164071946	164072562	+	0.000	0.000	Merged-chr1-164072258-30
Merged-chr13-43769048-23	chr13	43768788	43769324	+	0.000	0.000	Merged-chr13-43769048-23
Merged-chr16-89974505-28	chr16	89974239	89974710	+	0.000	0.000	Merged-chr16-89974505-28
Merged-chr16-90283533-5	chr16	90283350	90283700	+	0.000	0.000	Merged-chr16-90283533-5
Merged-chr5-149229236-47	chr5	149229061	149229459	+	0.000	0.000	Merged-chr5-149229236-47
Merged-chr3-138842482-12	chr3	138842280	138842716	+	0.000	0.000	Merged-chr3-138842482-12
Merged-chr7-101095167-53	chr7	101094774	101095927	+	0.000	0.000	Merged-chr7-101095167-53
Merged-chr9-118750873-69	chr9	118750578	118751212	+	0.000	0.000	Merged-chr9-118750873-69
Merged-chr10-118854630-50	chr10	118854312	118854979	+	0.000	0.000	Merged-chr10-118854630-50
Merged-chr2-144646502-21	chr2	144646288	144646681	+	0.000	0.000	Merged-chr2-144646502-21
Merged-chr15-64249418-10	chr15	64249286	64249567	+	0.000	0.000	Merged-chr15-64249418-10
Merged-chr2-142766424-1	chr2	142766326	142766524	+	0.000	0.000	Merged-chr2-142766424-1
Merged-chr8-110079856-46	chr8	110079550	110080187	+	0.000	0.000	Merged-chr8-110079856-46
Merged-chr14-69979172-46	chr14	69978865	69979440	+	0.000	0.000	Merged-chr14-69979172-46
Merged-chr2-25095278-14	chr2	25095050	25095501	+	0.000	0.000	Merged-chr2-25095278-14
Merged-chr10-78458040-65	chr10	78457749	78458245	+	0.000	0.000	Merged-chr10-78458040-65
Merged-chr12-75727609-33	chr12	75727420	75727769	+	0.000	0.000	Merged-chr12-75727609-33
Merged-chr2-120502347-30	chr2	120502149	120502526	+	0.000	0.000	Merged-chr2-120502347-30
Merged-chr4-33248202-146	chr4	33247639	33248385	+	0.000	0.000	Merged-chr4-33248202-146
Merged-chr17-23620522-49	chr17	23620345	23620742	+	0.000	0.000	Merged-chr17-23620522-49
Merged-chr11-117127577-3	chr11	117127425	117127727	+	0.000	0.000	Merged-chr11-117127577-3
Merged-chr5-75805857-1	chr5	75805759	75805957	+	0.000	0.000	Merged-chr5-75805857-1
Merged-chr15-64382690-41	chr15	64382215	64383010	+	0.000	0.000	Merged-chr15-64382690-41
Merged-chr17-84330474-94	chr17	84329876	84330945	+	0.000	0.000	Merged-chr17-84330474-94
Merged-chr3-101110048-73	chr3	101109615	101110519	+	0.000	0.000	Merged-chr3-101110048-73
Merged-chr16-75606521-15	chr16	75606334	75606714	+	0.000	0.000	Merged-chr16-75606521-15
Merged-chr1-182363988-37	chr1	182363656	182364310	+	0.000	0.000	Merged-chr1-182363988-37
Merged-chr2-93453957-7	chr2	93453820	93454128	+	0.000	0.000	Merged-chr2-93453957-7
Merged-chr4-150545055-50	chr4	150544831	150545246	+	0.000	0.000	Merged-chr4-150545055-50
Merged-chr13-109646929-2	chr13	109646796	109647065	+	0.000	0.000	Merged-chr13-109646929-2
Merged-chr15-96543525-72	chr15	96543280	96543827	+	0.000	0.000	Merged-chr15-96543525-72
Merged-chr1-40210867-7	chr1	40210620	40211023	+	0.000	0.000	Merged-chr1-40210867-7
Merged-chr7-78909216-11	chr7	78909051	78909406	+	0.000	0.000	Merged-chr7-78909216-11
Merged-chr7-143624807-1	chr7	143624709	143624907	+	0.000	0.000	Merged-chr7-143624807-1
Merged-chr16-36057150-3	chr16	36057052	36057250	+	0.000	0.000	Merged-chr16-36057150-3
Merged-chr3-87389051-8	chr3	87388722	87389316	+	0.000	0.000	Merged-chr3-87389051-8
Merged-chr18-55592661-1	chr18	55592563	55592761	+	0.000	0.000	Merged-chr18-55592661-1
Merged-chr11-103773500-1	chr11	103773402	103773600	+	0.000	0.000	Merged-chr11-103773500-1
Merged-chr13-95122847-5	chr13	95122732	95122963	+	0.000	0.000	Merged-chr13-95122847-5
Merged-chr4-32179914-44	chr4	32179707	32180111	+	0.000	0.000	Merged-chr4-32179914-44
Merged-chr6-6225651-1	chr6	6225553	6225751	+	0.000	0.000	Merged-chr6-6225651-1
Merged-chr13-91541138-52	chr13	91540842	91541373	+	0.000	0.000	Merged-chr13-91541138-52
Merged-chr14-101478839-3	chr14	101478693	101478967	+	0.000	0.000	Merged-chr14-101478839-3
Merged-chr18-54900599-82	chr18	54900310	54900956	+	0.000	0.000	Merged-chr18-54900599-82
Merged-chr3-121478757-1	chr3	121478659	121478857	+	0.000	0.000	Merged-chr3-121478757-1
Merged-chr2-60037299-59	chr2	60037061	60037497	+	0.000	0.000	Merged-chr2-60037299-59
Merged-chr7-132317352-2	chr7	132317167	132317539	+	0.000	0.000	Merged-chr7-132317352-2
Merged-chr10-43220821-1	chr10	43220723	43220921	+	0.000	0.000	Merged-chr10-43220821-1
Merged-chr5-75442290-1	chr5	75442192	75442390	+	0.000	0.000	Merged-chr5-75442290-1
Merged-chr13-109260673-40	chr13	109260236	109260999	+	0.000	0.000	Merged-chr13-109260673-40
Merged-chr2-62390818-100	chr2	62390239	62391312	+	0.000	0.000	Merged-chr2-62390818-100
Merged-chr1-192536022-1	chr1	192535924	192536122	+	0.000	0.000	Merged-chr1-192536022-1
Merged-chr9-123237868-11	chr9	123237665	123238021	+	0.000	0.000	Merged-chr9-123237868-11
Merged-chr10-7816759-33	chr10	7816513	7817016	+	0.000	0.000	Merged-chr10-7816759-33
Merged-chr6-65817899-1	chr6	65817801	65817999	+	0.000	0.000	Merged-chr6-65817899-1
Merged-chr15-99341315-43	chr15	99341073	99341631	+	0.000	0.000	Merged-chr15-99341315-43
Merged-chr3-51906016-20	chr3	51905767	51906270	+	0.000	0.000	Merged-chr3-51906016-20
Merged-chr6-147570106-1	chr6	147570008	147570206	+	0.000	0.000	Merged-chr6-147570106-1
Merged-chr12-16133558-59	chr12	16133177	16133934	+	0.000	0.000	Merged-chr12-16133558-59
Merged-chr4-150519164-27	chr4	150518971	150519354	+	0.000	0.000	Merged-chr4-150519164-27
Merged-chr18-79257508-110	chr18	79257201	79257744	+	0.000	0.000	Merged-chr18-79257508-110
Merged-chr13-110044092-2	chr13	110043987	110044199	+	0.000	0.000	Merged-chr13-110044092-2
Merged-chr7-132367272-1	chr7	132367174	132367372	+	0.000	0.000	Merged-chr7-132367272-1
Merged-chr9-102835165-61	chr9	102834947	102835517	+	0.000	0.000	Merged-chr9-102835165-61
Merged-chr2-135891354-60	chr2	135890945	135891686	+	0.000	0.000	Merged-chr2-135891354-60
Merged-chr1-98094750-5	chr1	98094556	98094905	+	0.000	0.000	Merged-chr1-98094750-5
Merged-chr15-85042702-72	chr15	85042451	85042957	+	0.000	0.000	Merged-chr15-85042702-72
Merged-chr2-130450157-78	chr2	130449850	130450454	+	0.000	0.000	Merged-chr2-130450157-78
Merged-chr14-45094844-23	chr14	45094608	45095109	+	0.000	0.000	Merged-chr14-45094844-23
Merged-chr10-18210911-13	chr10	18210775	18211054	+	0.000	0.000	Merged-chr10-18210911-13
Merged-chr16-57491992-26	chr16	57491800	57492184	+	0.000	0.000	Merged-chr16-57491992-26
Merged-chr11-99155104-54	chr11	99154465	99155357	+	0.000	0.000	Merged-chr11-99155104-54
Merged-chr4-88015608-45	chr4	88015097	88015869	+	0.000	0.000	Merged-chr4-88015608-45
Merged-chr6-34364838-25	chr6	34364576	34365158	+	0.000	0.000	Merged-chr6-34364838-25
Merged-chr2-146511164-1	chr2	146511066	146511264	+	0.000	0.000	Merged-chr2-146511164-1
Merged-chr13-112288360-131	chr13	112287785	112288883	+	0.000	0.000	Merged-chr13-112288360-131
Merged-chr2-135665480-1	chr2	135665382	135665580	+	0.000	0.000	Merged-chr2-135665480-1
Merged-chr12-36025776-21	chr12	36025568	36026049	+	0.000	0.000	Merged-chr12-36025776-21
Merged-chr5-32713886-83	chr5	32713665	32714151	+	0.000	0.000	Merged-chr5-32713886-83
Merged-chr15-100411281-12	chr15	100411123	100411494	+	0.000	0.000	Merged-chr15-100411281-12
Merged-chr7-64196267-19	chr7	64196111	64196400	+	0.000	0.000	Merged-chr7-64196267-19
Merged-chr8-45333167-99	chr8	45332809	45333522	+	0.000	0.000	Merged-chr8-45333167-99
Merged-chr16-90143761-94	chr16	90143394	90144135	+	0.000	0.000	Merged-chr16-90143761-94
Merged-chr13-95325062-90	chr13	95324264	95325528	+	0.000	0.000	Merged-chr13-95325062-90
Merged-chr13-92631056-1	chr13	92630958	92631156	+	0.000	0.000	Merged-chr13-92631056-1
Merged-chr10-121351217-52	chr10	121350866	121351666	+	0.000	0.000	Merged-chr10-121351217-52
Merged-chrX-11807540-17	chrX	11807266	11807866	+	0.000	0.000	Merged-chrX-11807540-17
Merged-chr14-31383444-4	chr14	31383283	31383600	+	0.000	0.000	Merged-chr14-31383444-4
Merged-chr13-35870796-1	chr13	35870698	35870896	+	0.000	0.000	Merged-chr13-35870796-1
Merged-chr6-37147565-6	chr6	37147413	37147746	+	0.000	0.000	Merged-chr6-37147565-6
Merged-chr1-172619365-26	chr1	172619138	172619624	+	0.000	0.000	Merged-chr1-172619365-26
Merged-chr15-27948126-6	chr15	27947965	27948331	+	0.000	0.000	Merged-chr15-27948126-6
Merged-chr10-20865092-37	chr10	20864878	20865406	+	0.000	0.000	Merged-chr10-20865092-37
Merged-chr7-141058987-66	chr7	141058810	141059539	+	0.000	0.000	Merged-chr7-141058987-66
Merged-chr7-120918092-100	chr7	120917467	120918302	+	0.000	0.000	Merged-chr7-120918092-100
Merged-chr12-3823687-29	chr12	3823424	3824056	+	0.000	0.000	Merged-chr12-3823687-29
Merged-chr4-148060529-23	chr4	148060188	148060791	+	0.000	0.000	Merged-chr4-148060529-23
Merged-chr1-35890528-67	chr1	35890288	35890825	+	0.000	0.000	Merged-chr1-35890528-67
Merged-chr11-60108750-22	chr11	60108570	60108973	+	0.000	0.000	Merged-chr11-60108750-22
Merged-chr18-15246537-6	chr18	15246312	15246752	+	0.000	0.000	Merged-chr18-15246537-6
Merged-chr11-75869176-1	chr11	75869078	75869276	+	0.000	0.000	Merged-chr11-75869176-1
Merged-chr3-121982250-28	chr3	121982001	121982453	+	0.000	0.000	Merged-chr3-121982250-28
Merged-chrX-152342586-50	chrX	152342350	152342816	+	0.000	0.000	Merged-chrX-152342586-50
Merged-chr12-28635830-80	chr12	28635554	28636061	+	0.000	0.000	Merged-chr12-28635830-80
Merged-chr1-94040599-7	chr1	94040485	94040715	+	0.000	0.000	Merged-chr1-94040599-7
Merged-chr5-134551020-1	chr5	134550922	134551120	+	0.000	0.000	Merged-chr5-134551020-1
Merged-chr16-76337291-62	chr16	76337040	76337718	+	0.000	0.000	Merged-chr16-76337291-62
Merged-chr1-127304219-34	chr1	127303763	127304635	+	0.000	0.000	Merged-chr1-127304219-34
Merged-chr9-114481135-6	chr9	114480943	114481283	+	0.000	0.000	Merged-chr9-114481135-6
Merged-chr10-60162645-38	chr10	60162343	60163009	+	0.000	0.000	Merged-chr10-60162645-38
Merged-chr10-13424690-40	chr10	13424410	13424911	+	0.000	0.000	Merged-chr10-13424690-40
Merged-chr5-75588127-1	chr5	75588029	75588227	+	0.000	0.000	Merged-chr5-75588127-1
Merged-chr1-155140247-32	chr1	155140043	155140459	+	0.000	0.000	Merged-chr1-155140247-32
Merged-chr7-16205032-23	chr7	16204861	16205326	+	0.000	0.000	Merged-chr7-16205032-23
Merged-chr11-96058605-21	chr11	96058329	96058872	+	0.000	0.000	Merged-chr11-96058605-21
Merged-chr12-82189683-54	chr12	82189182	82190036	+	0.000	0.000	Merged-chr12-82189683-54
Merged-chr13-108526876-1	chr13	108526778	108526976	+	0.000	0.000	Merged-chr13-108526876-1
Merged-chr6-144773768-18	chr6	144773414	144773992	+	0.000	0.000	Merged-chr6-144773768-18
Merged-chr18-80417131-11	chr18	80416843	80417311	+	0.000	0.000	Merged-chr18-80417131-11
Merged-chr1-64136457-23	chr1	64136143	64136764	+	0.000	0.000	Merged-chr1-64136457-23
Merged-chr10-115385565-2	chr10	115385467	115385665	+	0.000	0.000	Merged-chr10-115385565-2
Merged-chr11-22883116-10	chr11	22882827	22883392	+	0.000	0.000	Merged-chr11-22883116-10
Merged-chr1-138542700-22	chr1	138542351	138542976	+	0.000	0.000	Merged-chr1-138542700-22
Merged-chr15-53324911-2	chr15	53324766	53325059	+	0.000	0.000	Merged-chr15-53324911-2
Merged-chr16-3859586-8	chr16	3859414	3859740	+	0.000	0.000	Merged-chr16-3859586-8
Merged-chr16-57422714-21	chr16	57422458	57422943	+	0.000	0.000	Merged-chr16-57422714-21
Merged-chr12-41167989-46	chr12	41167727	41168282	+	0.000	0.000	Merged-chr12-41167989-46
Merged-chr2-93459421-90	chr2	93458860	93459897	+	0.000	0.000	Merged-chr2-93459421-90
Merged-chr1-192736716-7	chr1	192736497	192736870	+	0.000	0.000	Merged-chr1-192736716-7
Merged-chr14-21848741-27	chr14	21848496	21849132	+	0.000	0.000	Merged-chr14-21848741-27
Merged-chr17-64341532-1	chr17	64341434	64341632	+	0.000	0.000	Merged-chr17-64341532-1
Merged-chr5-86743168-3	chr5	86743009	86743338	+	0.000	0.000	Merged-chr5-86743168-3
Merged-chr10-55980354-43	chr10	55980049	55980906	+	0.000	0.000	Merged-chr10-55980354-43
Merged-chr5-118332202-59	chr5	118331786	118332759	+	0.000	0.000	Merged-chr5-118332202-59
Merged-chr8-79155697-33	chr8	79155411	79155907	+	0.000	0.000	Merged-chr8-79155697-33
Merged-chr2-144645645-1	chr2	144645547	144645745	+	0.000	0.000	Merged-chr2-144645645-1
Merged-chr14-8642088-9	chr14	8641833	8642352	+	0.000	0.000	Merged-chr14-8642088-9
Merged-chr1-181273072-25	chr1	181272850	181273253	+	0.000	0.000	Merged-chr1-181273072-25
Merged-chr7-19619181-20	chr7	19618989	19619398	+	0.000	0.000	Merged-chr7-19619181-20
Merged-chr10-121264138-48	chr10	121263818	121264484	+	0.000	0.000	Merged-chr10-121264138-48
Merged-chr10-100543140-30	chr10	100542721	100543447	+	0.000	0.000	Merged-chr10-100543140-30
Merged-chr17-53479369-95	chr17	53479039	53479615	+	0.000	0.000	Merged-chr17-53479369-95
Merged-chr13-30149089-13	chr13	30148855	30149295	+	0.000	0.000	Merged-chr13-30149089-13
Merged-chr2-103634168-14	chr2	103633924	103634386	+	0.000	0.000	Merged-chr2-103634168-14
Merged-chr15-12397193-17	chr15	12396942	12397393	+	0.000	0.000	Merged-chr15-12397193-17
Merged-chr1-189933791-26	chr1	189933483	189934149	+	0.000	0.000	Merged-chr1-189933791-26
Merged-chr1-156617211-14	chr1	156617068	156617341	+	0.000	0.000	Merged-chr1-156617211-14
Merged-chr9-106234085-16	chr9	106233843	106234328	+	0.000	0.000	Merged-chr9-106234085-16
Merged-chr1-119477051-49	chr1	119476778	119477429	+	0.000	0.000	Merged-chr1-119477051-49
Merged-chr10-60029641-13	chr10	60029491	60029795	+	0.000	0.000	Merged-chr10-60029641-13
Merged-chr5-88675879-91	chr5	88675522	88676148	+	0.000	0.000	Merged-chr5-88675879-91
Merged-chr5-73340408-13	chr5	73340183	73340616	+	0.000	0.000	Merged-chr5-73340408-13
Merged-chr6-134256563-23	chr6	134256152	134256797	+	0.000	0.000	Merged-chr6-134256563-23
Merged-chr13-85289179-92	chr13	85288832	85289616	+	0.000	0.000	Merged-chr13-85289179-92
Merged-chr13-108860435-34	chr13	108860091	108860895	+	0.000	0.000	Merged-chr13-108860435-34
Merged-chr2-29624609-72	chr2	29624010	29625159	+	0.000	0.000	Merged-chr2-29624609-72
Merged-chr2-93443945-1	chr2	93443847	93444045	+	0.000	0.000	Merged-chr2-93443945-1
Merged-chr17-84635720-1	chr17	84635622	84635820	+	0.000	0.000	Merged-chr17-84635720-1
Merged-chr2-29622559-44	chr2	29622362	29622732	+	0.000	0.000	Merged-chr2-29622559-44
Merged-chr13-73493325-11	chr13	73493152	73493486	+	0.000	0.000	Merged-chr13-73493325-11
Merged-chr5-144126158-36	chr5	144125898	144126385	+	0.000	0.000	Merged-chr5-144126158-36
Merged-chr9-62344675-54	chr9	62344346	62345005	+	0.000	0.000	Merged-chr9-62344675-54
