#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed
Merged-chr7-87979895-1	chr7	87979797	87979995	+	0.000	0.000	Merged-chr7-87979895-1
Merged-chr5-124052164-23	chr5	124051835	124052487	+	0.000	0.000	Merged-chr5-124052164-23
Merged-chr2-165320656-2	chr2	165320556	165320758	+	0.000	0.000	Merged-chr2-165320656-2
Merged-chr13-93771798-124	chr13	93771555	93772012	+	0.000	0.000	Merged-chr13-93771798-124
Merged-chr8-33593934-1	chr8	33593836	33594034	+	0.000	0.000	Merged-chr8-33593934-1
Merged-chr9-78865555-1	chr9	78865457	78865655	+	0.000	0.000	Merged-chr9-78865555-1
Merged-chr4-109665283-1	chr4	109665185	109665383	+	0.000	0.000	Merged-chr4-109665283-1
Merged-chr4-9530459-1	chr4	9530361	9530559	+	0.000	0.000	Merged-chr4-9530459-1
Merged-chr18-56431859-87	chr18	56431206	56432248	+	0.000	0.000	Merged-chr18-56431859-87
Merged-chr11-107458669-70	chr11	107458292	107458947	+	0.000	0.000	Merged-chr11-107458669-70
Merged-chr7-105554530-56	chr7	105554188	105554786	+	0.000	0.000	Merged-chr7-105554530-56
Merged-chr19-45683733-12	chr19	45683535	45683911	+	0.000	0.000	Merged-chr19-45683733-12
Merged-chr4-145230747-2	chr4	145230632	145230865	+	0.000	0.000	Merged-chr4-145230747-2
Merged-chr5-74261883-3	chr5	74261632	74262100	+	0.000	0.000	Merged-chr5-74261883-3
Merged-chr13-13564699-51	chr13	13564469	13564946	+	0.000	0.000	Merged-chr13-13564699-51
Merged-chr7-101320129-1	chr7	101320031	101320229	+	0.000	0.000	Merged-chr7-101320129-1
Merged-chr5-146861329-3	chr5	146861231	146861429	+	0.000	0.000	Merged-chr5-146861329-3
Merged-chr7-81860726-21	chr7	81860233	81861226	+	0.000	0.000	Merged-chr7-81860726-21
Merged-chr19-8920533-75	chr19	8920176	8921351	+	0.000	0.000	Merged-chr19-8920533-75
Merged-chr10-118443080-28	chr10	118442812	118443317	+	0.000	0.000	Merged-chr10-118443080-28
Merged-chr2-121571994-29	chr2	121571772	121572158	+	0.000	0.000	Merged-chr2-121571994-29
Merged-chr5-107731657-37	chr5	107731425	107731892	+	0.000	0.000	Merged-chr5-107731657-37
Merged-chr16-36709303-74	chr16	36708583	36709916	+	0.000	0.000	Merged-chr16-36709303-74
Merged-chr16-78540656-92	chr16	78540365	78540927	+	0.000	0.000	Merged-chr16-78540656-92
Merged-chr5-100500432-105	chr5	100499691	100501177	+	0.000	0.000	Merged-chr5-100500432-105
Merged-chr5-140207385-4	chr5	140207243	140207513	+	0.000	0.000	Merged-chr5-140207385-4
Merged-chr17-35708124-19	chr17	35707981	35708335	+	0.000	0.000	Merged-chr17-35708124-19
Merged-chr17-78197418-9	chr17	78197264	78197683	+	0.000	0.000	Merged-chr17-78197418-9
Merged-chr12-73630813-4	chr12	73630684	73630959	+	0.000	0.000	Merged-chr12-73630813-4
Merged-chr3-79451498-29	chr3	79451349	79451678	+	0.000	0.000	Merged-chr3-79451498-29
Merged-chr18-89160072-9	chr18	89159882	89160280	+	0.000	0.000	Merged-chr18-89160072-9
Merged-chr11-94998178-21	chr11	94998008	94998409	+	0.000	0.000	Merged-chr11-94998178-21
Merged-chr9-80313733-27	chr9	80313552	80313979	+	0.000	0.000	Merged-chr9-80313733-27
Merged-chr13-13520497-22	chr13	13520131	13520791	+	0.000	0.000	Merged-chr13-13520497-22
Merged-chr6-54107486-10	chr6	54107310	54107673	+	0.000	0.000	Merged-chr6-54107486-10
Merged-chr15-80592878-14	chr15	80592699	80593091	+	0.000	0.000	Merged-chr15-80592878-14
Merged-chr11-78301552-46	chr11	78301292	78301761	+	0.000	0.000	Merged-chr11-78301552-46
Merged-chr7-142393362-24	chr7	142393158	142393650	+	0.000	0.000	Merged-chr7-142393362-24
Merged-chr19-5844711-1	chr19	5844613	5844811	+	0.000	0.000	Merged-chr19-5844711-1
Merged-chr16-10958757-32	chr16	10958281	10958997	+	0.000	0.000	Merged-chr16-10958757-32
Merged-chr9-45294452-56	chr9	45294168	45294895	+	0.000	0.000	Merged-chr9-45294452-56
Merged-chr7-89126708-35	chr7	89126360	89126971	+	0.000	0.000	Merged-chr7-89126708-35
Merged-chr10-40098735-11	chr10	40098492	40098951	+	0.000	0.000	Merged-chr10-40098735-11
Merged-chr13-63411826-2	chr13	63411651	63412003	+	0.000	0.000	Merged-chr13-63411826-2
Merged-chr9-94219286-3	chr9	94219151	94219408	+	0.000	0.000	Merged-chr9-94219286-3
Merged-chr2-125660253-45	chr2	125659976	125660720	+	0.000	0.000	Merged-chr2-125660253-45
Merged-chrX-167209109-55	chrX	167208510	167209445	+	0.000	0.000	Merged-chrX-167209109-55
Merged-chr6-54100438-2	chr6	54100325	54100553	+	0.000	0.000	Merged-chr6-54100438-2
Merged-chr12-73611858-36	chr12	73611655	73612056	+	0.000	0.000	Merged-chr12-73611858-36
Merged-chr11-76894349-1	chr11	76894251	76894449	+	0.000	0.000	Merged-chr11-76894349-1
Merged-chr7-80299755-32	chr7	80299562	80299969	+	0.000	0.000	Merged-chr7-80299755-32
Merged-chr17-29264522-1	chr17	29264424	29264622	+	0.000	0.000	Merged-chr17-29264522-1
Merged-chr4-11966313-126	chr4	11966102	11966731	+	0.000	0.000	Merged-chr4-11966313-126
Merged-chr11-69066364-1	chr11	69066266	69066464	+	0.000	0.000	Merged-chr11-69066364-1
Merged-chr17-12960561-54	chr17	12960219	12960923	+	0.000	0.000	Merged-chr17-12960561-54
Merged-chrX-36758702-3	chrX	36758575	36758833	+	0.000	0.000	Merged-chrX-36758702-3
Merged-chr19-53356212-16	chr19	53355980	53356416	+	0.000	0.000	Merged-chr19-53356212-16
Merged-chr17-73875557-33	chr17	73875139	73876129	+	0.000	0.000	Merged-chr17-73875557-33
Merged-chr12-73609839-27	chr12	73609586	73610158	+	0.000	0.000	Merged-chr12-73609839-27
Merged-chr4-109657561-112	chr4	109657062	109658125	+	0.000	0.000	Merged-chr4-109657561-112
Merged-chr11-106980669-2	chr11	106980540	106980801	+	0.000	0.000	Merged-chr11-106980669-2
Merged-chr7-80405135-5	chr7	80404983	80405271	+	0.000	0.000	Merged-chr7-80405135-5
Merged-chr11-117783374-7	chr11	117783210	117783638	+	0.000	0.000	Merged-chr11-117783374-7
Merged-chr1-151697460-1	chr1	151697362	151697560	+	0.000	0.000	Merged-chr1-151697460-1
Merged-chr1-97650227-42	chr1	97649984	97650474	+	0.000	0.000	Merged-chr1-97650227-42
Merged-chr3-40798769-19	chr3	40798508	40798996	+	0.000	0.000	Merged-chr3-40798769-19
Merged-chr2-60802993-21	chr2	60802727	60803281	+	0.000	0.000	Merged-chr2-60802993-21
Merged-chr12-32144696-20	chr12	32144535	32144929	+	0.000	0.000	Merged-chr12-32144696-20
Merged-chr7-110222148-3	chr7	110222041	110222266	+	0.000	0.000	Merged-chr7-110222148-3
Merged-chr10-77530396-56	chr10	77530135	77530884	+	0.000	0.000	Merged-chr10-77530396-56
Merged-chr4-134652470-11	chr4	134652236	134652659	+	0.000	0.000	Merged-chr4-134652470-11
Merged-chrX-101878716-19	chrX	101878527	101878926	+	0.000	0.000	Merged-chrX-101878716-19
Merged-chr8-35366715-10	chr8	35366517	35366896	+	0.000	0.000	Merged-chr8-35366715-10
Merged-chr12-73699174-126	chr12	73698464	73699906	+	0.000	0.000	Merged-chr12-73699174-126
Merged-chr12-24708482-79	chr12	24708242	24708778	+	0.000	0.000	Merged-chr12-24708482-79
Merged-chr16-18811964-95	chr16	18811604	18812297	+	0.000	0.000	Merged-chr16-18811964-95
Merged-chr11-46431327-26	chr11	46431118	46431542	+	0.000	0.000	Merged-chr11-46431327-26
Merged-chr9-79962043-27	chr9	79961692	79962291	+	0.000	0.000	Merged-chr9-79962043-27
Merged-chr2-129258918-25	chr2	129258723	129259108	+	0.000	0.000	Merged-chr2-129258918-25
Merged-chr16-34690248-1	chr16	34690150	34690348	+	0.000	0.000	Merged-chr16-34690248-1
Merged-chr6-50353551-1	chr6	50353453	50353651	+	0.000	0.000	Merged-chr6-50353551-1
Merged-chr17-47739612-38	chr17	47739359	47739879	+	0.000	0.000	Merged-chr17-47739612-38
Merged-chr5-31963887-11	chr5	31963723	31964107	+	0.000	0.000	Merged-chr5-31963887-11
Merged-chr1-21078887-3	chr1	21078789	21078987	+	0.000	0.000	Merged-chr1-21078887-3
Merged-chr16-58454678-22	chr16	58454489	58454882	+	0.000	0.000	Merged-chr16-58454678-22
Merged-chr4-132768439-67	chr4	132768154	132768753	+	0.000	0.000	Merged-chr4-132768439-67
Merged-chr11-11775406-1	chr11	11775308	11775506	+	0.000	0.000	Merged-chr11-11775406-1
Merged-chr19-5844373-4	chr19	5844196	5844566	+	0.000	0.000	Merged-chr19-5844373-4
Merged-chr8-33892285-10	chr8	33892107	33892470	+	0.000	0.000	Merged-chr8-33892285-10
Merged-chr8-35376301-90	chr8	35375960	35376733	+	0.000	0.000	Merged-chr8-35376301-90
Merged-chr5-107013528-15	chr5	107013263	107013723	+	0.000	0.000	Merged-chr5-107013528-15
Merged-chr9-94430936-1	chr9	94430838	94431036	+	0.000	0.000	Merged-chr9-94430936-1
Merged-chr17-5862427-6	chr17	5862268	5862572	+	0.000	0.000	Merged-chr17-5862427-6
Merged-chr1-161751186-94	chr1	161750699	161751700	+	0.000	0.000	Merged-chr1-161751186-94
Merged-chrX-77795992-119	chrX	77795664	77796289	+	0.000	0.000	Merged-chrX-77795992-119
Merged-chr2-121570231-16	chr2	121570028	121570519	+	0.000	0.000	Merged-chr2-121570231-16
Merged-chr14-61331424-24	chr14	61331264	61331607	+	0.000	0.000	Merged-chr14-61331424-24
Merged-chr10-83129879-12	chr10	83129621	83130046	+	0.000	0.000	Merged-chr10-83129879-12
Merged-chr11-26387349-56	chr11	26387110	26387641	+	0.000	0.000	Merged-chr11-26387349-56
Merged-chr14-122998304-4	chr14	122998112	122998459	+	0.000	0.000	Merged-chr14-122998304-4
Merged-chr13-41358904-67	chr13	41358639	41359136	+	0.000	0.000	Merged-chr13-41358904-67
Merged-chr13-41367378-61	chr13	41367155	41367655	+	0.000	0.000	Merged-chr13-41367378-61
Merged-chr15-55864631-37	chr15	55864322	55864836	+	0.000	0.000	Merged-chr15-55864631-37
Merged-chr1-71100258-41	chr1	71100026	71100520	+	0.000	0.000	Merged-chr1-71100258-41
Merged-chr10-110745352-58	chr10	110745112	110745534	+	0.000	0.000	Merged-chr10-110745352-58
Merged-chr2-129297355-75	chr2	129297116	129297675	+	0.000	0.000	Merged-chr2-129297355-75
Merged-chr16-36665954-31	chr16	36665792	36666213	+	0.000	0.000	Merged-chr16-36665954-31
Merged-chr6-8510772-30	chr6	8510528	8511202	+	0.000	0.000	Merged-chr6-8510772-30
Merged-chr5-67419651-31	chr5	67419079	67420098	+	0.000	0.000	Merged-chr5-67419651-31
Merged-chr2-125723245-2	chr2	125723109	125723383	+	0.000	0.000	Merged-chr2-125723245-2
Merged-chr13-62684862-62	chr13	62684422	62685097	+	0.000	0.000	Merged-chr13-62684862-62
Merged-chr14-105328689-43	chr14	105328347	105329258	+	0.000	0.000	Merged-chr14-105328689-43
Merged-chr10-54048184-13	chr10	54047914	54048428	+	0.000	0.000	Merged-chr10-54048184-13
Merged-chr4-41773956-119	chr4	41773310	41774358	+	0.000	0.000	Merged-chr4-41773956-119
Merged-chr2-112240570-1	chr2	112240472	112240670	+	0.000	0.000	Merged-chr2-112240570-1
Merged-chr17-6317306-106	chr17	6316727	6317833	+	0.000	0.000	Merged-chr17-6317306-106
Merged-chr15-93253355-6	chr15	93253109	93253567	+	0.000	0.000	Merged-chr15-93253355-6
Merged-chr2-60878156-51	chr2	60877950	60878423	+	0.000	0.000	Merged-chr2-60878156-51
Merged-chr3-27153710-91	chr3	27153328	27154225	+	0.000	0.000	Merged-chr3-27153710-91
Merged-chr11-63925389-36	chr11	63925004	63925605	+	0.000	0.000	Merged-chr11-63925389-36
Merged-chr10-117916524-16	chr10	117916273	117916801	+	0.000	0.000	Merged-chr10-117916524-16
Merged-chr15-99024884-16	chr15	99024677	99025066	+	0.000	0.000	Merged-chr15-99024884-16
Merged-chr13-12519654-2	chr13	12519502	12519809	+	0.000	0.000	Merged-chr13-12519654-2
Merged-chr1-43389283-10	chr1	43389079	43389494	+	0.000	0.000	Merged-chr1-43389283-10
Merged-chr2-29889935-111	chr2	29889541	29890203	+	0.000	0.000	Merged-chr2-29889935-111
Merged-chr7-48898692-36	chr7	48898373	48899091	+	0.000	0.000	Merged-chr7-48898692-36
Merged-chr7-127148384-5	chr7	127148146	127148548	+	0.000	0.000	Merged-chr7-127148384-5
Merged-chr10-83004537-63	chr10	83003955	83005328	+	0.000	0.000	Merged-chr10-83004537-63
Merged-chr18-71008333-1	chr18	71008235	71008433	+	0.000	0.000	Merged-chr18-71008333-1
Merged-chr5-149526152-1	chr5	149526054	149526252	+	0.000	0.000	Merged-chr5-149526152-1
Merged-chr18-70568486-71	chr18	70568061	70569228	+	0.000	0.000	Merged-chr18-70568486-71
Merged-chr9-120091582-103	chr9	120091009	120092337	+	0.000	0.000	Merged-chr9-120091582-103
Merged-chr7-127166256-51	chr7	127165794	127166875	+	0.000	0.000	Merged-chr7-127166256-51
Merged-chr5-32135698-103	chr5	32135358	32136100	+	0.000	0.000	Merged-chr5-32135698-103
Merged-chr16-34690700-62	chr16	34690449	34690982	+	0.000	0.000	Merged-chr16-34690700-62
Merged-chr17-86801620-1	chr17	86801522	86801720	+	0.000	0.000	Merged-chr17-86801620-1
Merged-chr1-136458989-12	chr1	136458771	136459205	+	0.000	0.000	Merged-chr1-136458989-12
Merged-chr7-28609310-17	chr7	28609140	28609472	+	0.000	0.000	Merged-chr7-28609310-17
Merged-chr7-105527524-9	chr7	105527373	105527722	+	0.000	0.000	Merged-chr7-105527524-9
Merged-chr17-47527808-3	chr17	47527689	47527948	+	0.000	0.000	Merged-chr17-47527808-3
Merged-chr8-104439585-1	chr8	104439487	104439685	+	0.000	0.000	Merged-chr8-104439585-1
Merged-chr2-151563717-63	chr2	151563432	151564073	+	0.000	0.000	Merged-chr2-151563717-63
Merged-chr2-144332205-1	chr2	144332107	144332305	+	0.000	0.000	Merged-chr2-144332205-1
Merged-chr18-70678715-18	chr18	70678450	70678919	+	0.000	0.000	Merged-chr18-70678715-18
Merged-chr14-73170198-47	chr14	73169831	73170415	+	0.000	0.000	Merged-chr14-73170198-47
Merged-chr15-80020745-7	chr15	80020535	80020930	+	0.000	0.000	Merged-chr15-80020745-7
Merged-chr7-64005371-3	chr7	64005255	64005482	+	0.000	0.000	Merged-chr7-64005371-3
Merged-chr7-66179334-3	chr7	66179225	66179451	+	0.000	0.000	Merged-chr7-66179334-3
Merged-chr1-133087779-16	chr1	133087562	133088038	+	0.000	0.000	Merged-chr1-133087779-16
Merged-chr4-152491569-49	chr4	152491198	152491769	+	0.000	0.000	Merged-chr4-152491569-49
Merged-chr12-84752223-5	chr12	84751971	84752439	+	0.000	0.000	Merged-chr12-84752223-5
Merged-chr12-112694173-1	chr12	112694075	112694273	+	0.000	0.000	Merged-chr12-112694173-1
Merged-chr12-100883431-51	chr12	100883177	100883657	+	0.000	0.000	Merged-chr12-100883431-51
Merged-chr8-124290903-2	chr8	124290800	124291009	+	0.000	0.000	Merged-chr8-124290903-2
Merged-chr1-128103135-101	chr1	128102866	128103425	+	0.000	0.000	Merged-chr1-128103135-101
Merged-chr16-58409048-2	chr16	58408930	58409169	+	0.000	0.000	Merged-chr16-58409048-2
Merged-chr4-11558879-51	chr4	11558623	11559126	+	0.000	0.000	Merged-chr4-11558879-51
Merged-chr18-24653766-102	chr18	24653429	24654068	+	0.000	0.000	Merged-chr18-24653766-102
Merged-chr7-75910458-70	chr7	75910267	75910630	+	0.000	0.000	Merged-chr7-75910458-70
Merged-chr10-81551345-2	chr10	81551247	81551445	+	0.000	0.000	Merged-chr10-81551345-2
Merged-chr1-43472384-5	chr1	43472150	43472617	+	0.000	0.000	Merged-chr1-43472384-5
Merged-chr19-4215518-1	chr19	4215420	4215618	+	0.000	0.000	Merged-chr19-4215518-1
Merged-chr3-146127552-12	chr3	146127392	146127740	+	0.000	0.000	Merged-chr3-146127552-12
Merged-chr5-74284749-3	chr5	74284539	74284946	+	0.000	0.000	Merged-chr5-74284749-3
Merged-chr11-76916716-1	chr11	76916618	76916816	+	0.000	0.000	Merged-chr11-76916716-1
Merged-chr5-63964753-8	chr5	63964544	63964968	+	0.000	0.000	Merged-chr5-63964753-8
Merged-chr1-151689540-26	chr1	151689127	151689890	+	0.000	0.000	Merged-chr1-151689540-26
Merged-chr1-60569405-18	chr1	60569049	60569694	+	0.000	0.000	Merged-chr1-60569405-18
Merged-chr11-100397339-1	chr11	100397241	100397439	+	0.000	0.000	Merged-chr11-100397339-1
Merged-chr13-13524158-36	chr13	13523767	13524363	+	0.000	0.000	Merged-chr13-13524158-36
Merged-chr7-139213268-54	chr7	139213054	139213476	+	0.000	0.000	Merged-chr7-139213268-54
Merged-chr13-32829119-10	chr13	32828920	32829259	+	0.000	0.000	Merged-chr13-32829119-10
Merged-chr13-113611693-1	chr13	113611595	113611793	+	0.000	0.000	Merged-chr13-113611693-1
Merged-chr11-11774439-6	chr11	11774193	11774727	+	0.000	0.000	Merged-chr11-11774439-6
Merged-chr4-114983263-1	chr4	114983165	114983363	+	0.000	0.000	Merged-chr4-114983263-1
Merged-chr10-118442657-4	chr10	118442512	118442805	+	0.000	0.000	Merged-chr10-118442657-4
Merged-chr8-33902890-33	chr8	33902689	33903152	+	0.000	0.000	Merged-chr8-33902890-33
Merged-chr2-35661692-79	chr2	35661330	35662033	+	0.000	0.000	Merged-chr2-35661692-79
Merged-chr7-64001745-21	chr7	64001579	64002042	+	0.000	0.000	Merged-chr7-64001745-21
Merged-chr14-67933517-151	chr14	67933056	67934128	+	0.000	0.000	Merged-chr14-67933517-151
Merged-chr8-107403354-63	chr8	107403026	107403792	+	0.000	0.000	Merged-chr8-107403354-63
Merged-chr7-110166389-6	chr7	110166229	110166547	+	0.000	0.000	Merged-chr7-110166389-6
Merged-chr4-15269482-1	chr4	15269384	15269582	+	0.000	0.000	Merged-chr4-15269482-1
Merged-chr16-75903251-33	chr16	75902941	75903483	+	0.000	0.000	Merged-chr16-75903251-33
Merged-chr17-27027661-33	chr17	27027473	27027876	+	0.000	0.000	Merged-chr17-27027661-33
Merged-chr5-74261391-1	chr5	74261293	74261491	+	0.000	0.000	Merged-chr5-74261391-1
Merged-chr9-123806408-51	chr9	123805869	123806836	+	0.000	0.000	Merged-chr9-123806408-51
Merged-chr5-21424961-52	chr5	21424726	21425196	+	0.000	0.000	Merged-chr5-21424961-52
Merged-chr10-69321352-47	chr10	69320939	69321628	+	0.000	0.000	Merged-chr10-69321352-47
Merged-chr1-193272785-4	chr1	193272561	193273019	+	0.000	0.000	Merged-chr1-193272785-4
Merged-chr16-95770718-9	chr16	95770552	95770884	+	0.000	0.000	Merged-chr16-95770718-9
Merged-chr15-31166017-1	chr15	31165919	31166117	+	0.000	0.000	Merged-chr15-31166017-1
Merged-chr9-94538046-220	chr9	94537850	94538264	+	0.000	0.000	Merged-chr9-94538046-220
Merged-chr10-99107143-4	chr10	99106935	99107283	+	0.000	0.000	Merged-chr10-99107143-4
Merged-chr5-74351019-2	chr5	74350888	74351152	+	0.000	0.000	Merged-chr5-74351019-2
Merged-chr1-97578670-1	chr1	97578572	97578770	+	0.000	0.000	Merged-chr1-97578670-1
Merged-chr10-83154095-25	chr10	83153807	83154452	+	0.000	0.000	Merged-chr10-83154095-25
Merged-chr16-95798581-80	chr16	95798094	95799014	+	0.000	0.000	Merged-chr16-95798581-80
Merged-chr11-11812237-17	chr11	11812065	11812381	+	0.000	0.000	Merged-chr11-11812237-17
Merged-chr1-71102907-125	chr1	71102423	71103170	+	0.000	0.000	Merged-chr1-71102907-125
Merged-chr7-75789865-6	chr7	75789731	75790021	+	0.000	0.000	Merged-chr7-75789865-6
Merged-chr14-73244258-38	chr14	73244012	73244523	+	0.000	0.000	Merged-chr14-73244258-38
Merged-chr7-67412970-14	chr7	67412738	67413151	+	0.000	0.000	Merged-chr7-67412970-14
Merged-chr13-35814350-1	chr13	35814252	35814450	+	0.000	0.000	Merged-chr13-35814350-1
Merged-chr6-82702849-35	chr6	82702684	82703077	+	0.000	0.000	Merged-chr6-82702849-35
Merged-chr1-144406748-33	chr1	144406538	144407073	+	0.000	0.000	Merged-chr1-144406748-33
Merged-chr13-35813438-28	chr13	35813217	35813672	+	0.000	0.000	Merged-chr13-35813438-28
Merged-chr9-94236731-9	chr9	94236365	94236988	+	0.000	0.000	Merged-chr9-94236731-9
Merged-chr16-78532286-51	chr16	78532049	78532502	+	0.000	0.000	Merged-chr16-78532286-51
Merged-chr16-75855662-51	chr16	75855370	75856003	+	0.000	0.000	Merged-chr16-75855662-51
Merged-chr18-89193831-8	chr18	89193710	89193948	+	0.000	0.000	Merged-chr18-89193831-8
Merged-chr15-55843342-6	chr15	55843149	55843513	+	0.000	0.000	Merged-chr15-55843342-6
Merged-chr17-86536077-41	chr17	86535861	86536327	+	0.000	0.000	Merged-chr17-86536077-41
Merged-chr5-67426993-3	chr5	67426826	67427159	+	0.000	0.000	Merged-chr5-67426993-3
Merged-chr16-34700432-30	chr16	34700199	34700671	+	0.000	0.000	Merged-chr16-34700432-30
Merged-chr12-73726209-37	chr12	73725825	73726539	+	0.000	0.000	Merged-chr12-73726209-37
Merged-chr13-95719909-48	chr13	95719704	95720118	+	0.000	0.000	Merged-chr13-95719909-48
Merged-chr8-124291459-24	chr8	124291131	124291761	+	0.000	0.000	Merged-chr8-124291459-24
Merged-chr2-157203644-2	chr2	157203544	157203747	+	0.000	0.000	Merged-chr2-157203644-2
Merged-chr9-106368321-126	chr9	106367569	106369276	+	0.000	0.000	Merged-chr9-106368321-126
Merged-chr13-113617465-5	chr13	113617318	113617695	+	0.000	0.000	Merged-chr13-113617465-5
Merged-chr13-32864701-28	chr13	32864556	32864952	+	0.000	0.000	Merged-chr13-32864701-28
Merged-chr1-135730462-2	chr1	135730352	135730574	+	0.000	0.000	Merged-chr1-135730462-2
Merged-chr1-153332165-2	chr1	153332067	153332266	+	0.000	0.000	Merged-chr1-153332165-2
Merged-chr8-105965936-106	chr8	105965649	105966412	+	0.000	0.000	Merged-chr8-105965936-106
Merged-chr8-120599693-4	chr8	120599561	120599828	+	0.000	0.000	Merged-chr8-120599693-4
Merged-chr14-73175814-32	chr14	73175361	73176216	+	0.000	0.000	Merged-chr14-73175814-32
Merged-chr1-33578784-30	chr1	33578493	33579065	+	0.000	0.000	Merged-chr1-33578784-30
Merged-chr12-99392184-7	chr12	99392051	99392308	+	0.000	0.000	Merged-chr12-99392184-7
Merged-chr10-21994609-61	chr10	21994257	21995274	+	0.000	0.000	Merged-chr10-21994609-61
Merged-chr5-147697335-17	chr5	147697066	147697601	+	0.000	0.000	Merged-chr5-147697335-17
Merged-chr11-97949895-26	chr11	97949628	97950132	+	0.000	0.000	Merged-chr11-97949895-26
Merged-chr6-97623549-1	chr6	97623451	97623649	+	0.000	0.000	Merged-chr6-97623549-1
Merged-chr12-100898909-7	chr12	100898674	100899037	+	0.000	0.000	Merged-chr12-100898909-7
Merged-chr5-66150234-1	chr5	66150136	66150334	+	0.000	0.000	Merged-chr5-66150234-1
Merged-chr10-17880349-11	chr10	17880102	17880599	+	0.000	0.000	Merged-chr10-17880349-11
Merged-chr2-30985659-1	chr2	30985561	30985759	+	0.000	0.000	Merged-chr2-30985659-1
Merged-chr9-21680027-16	chr9	21679754	21680280	+	0.000	0.000	Merged-chr9-21680027-16
Merged-chr13-64152248-20	chr13	64151955	64152528	+	0.000	0.000	Merged-chr13-64152248-20
Merged-chr13-95742219-17	chr13	95741997	95742661	+	0.000	0.000	Merged-chr13-95742219-17
Merged-chr15-56066242-21	chr15	56066034	56066455	+	0.000	0.000	Merged-chr15-56066242-21
Merged-chr7-80445697-13	chr7	80445370	80445962	+	0.000	0.000	Merged-chr7-80445697-13
Merged-chr18-70570683-1	chr18	70570585	70570783	+	0.000	0.000	Merged-chr18-70570683-1
Merged-chr2-45108808-22	chr2	45108591	45109203	+	0.000	0.000	Merged-chr2-45108808-22
Merged-chr7-89172043-28	chr7	89171837	89172241	+	0.000	0.000	Merged-chr7-89172043-28
Merged-chr14-73146853-3	chr14	73146717	73146972	+	0.000	0.000	Merged-chr14-73146853-3
Merged-chr3-107783480-11	chr3	107783344	107783646	+	0.000	0.000	Merged-chr3-107783480-11
Merged-chr9-21168542-62	chr9	21167998	21169120	+	0.000	0.000	Merged-chr9-21168542-62
Merged-chr1-144256856-41	chr1	144256581	144257145	+	0.000	0.000	Merged-chr1-144256856-41
Merged-chr6-112836612-1	chr6	112836514	112836712	+	0.000	0.000	Merged-chr6-112836612-1
Merged-chr11-102467251-44	chr11	102467051	102467489	+	0.000	0.000	Merged-chr11-102467251-44
Merged-chr18-56500973-1	chr18	56500875	56501073	+	0.000	0.000	Merged-chr18-56500973-1
Merged-chr9-27043556-2	chr9	27043446	27043669	+	0.000	0.000	Merged-chr9-27043556-2
Merged-chr14-122981392-1	chr14	122981294	122981492	+	0.000	0.000	Merged-chr14-122981392-1
Merged-chr18-89272605-14	chr18	89272403	89272838	+	0.000	0.000	Merged-chr18-89272605-14
Merged-chr1-92799887-22	chr1	92799698	92800322	+	0.000	0.000	Merged-chr1-92799887-22
Merged-chr16-95728966-56	chr16	95728779	95729195	+	0.000	0.000	Merged-chr16-95728966-56
Merged-chr7-63962798-3	chr7	63962695	63962907	+	0.000	0.000	Merged-chr7-63962798-3
Merged-chr19-5945219-1	chr19	5945121	5945319	+	0.000	0.000	Merged-chr19-5945219-1
Merged-chr10-54073001-5	chr10	54072817	54073166	+	0.000	0.000	Merged-chr10-54073001-5
Merged-chr8-75213221-41	chr8	75212988	75213533	+	0.000	0.000	Merged-chr8-75213221-41
Merged-chr13-41447189-7	chr13	41447010	41447351	+	0.000	0.000	Merged-chr13-41447189-7
Merged-chr12-100907749-1	chr12	100907651	100907849	+	0.000	0.000	Merged-chr12-100907749-1
Merged-chr19-53312660-14	chr19	53312260	53312889	+	0.000	0.000	Merged-chr19-53312660-14
Merged-chr16-78563870-112	chr16	78563524	78564080	+	0.000	0.000	Merged-chr16-78563870-112
Merged-chr2-163698262-32	chr2	163697993	163698584	+	0.000	0.000	Merged-chr2-163698262-32
Merged-chr5-122131630-101	chr5	122131176	122132049	+	0.000	0.000	Merged-chr5-122131630-101
Merged-chr8-120895709-34	chr8	120895483	120896007	+	0.000	0.000	Merged-chr8-120895709-34
Merged-chr16-36708253-2	chr16	36708137	36708371	+	0.000	0.000	Merged-chr16-36708253-2
Merged-chr1-134106892-31	chr1	134106677	134107108	+	0.000	0.000	Merged-chr1-134106892-31
Merged-chr2-18307843-60	chr2	18307592	18308006	+	0.000	0.000	Merged-chr2-18307843-60
Merged-chr7-110254224-22	chr7	110253939	110254579	+	0.000	0.000	Merged-chr7-110254224-22
Merged-chr12-73723981-2	chr12	73723865	73724100	+	0.000	0.000	Merged-chr12-73723981-2
Merged-chr1-128080659-1	chr1	128080561	128080759	+	0.000	0.000	Merged-chr1-128080659-1
Merged-chr12-16258722-16	chr12	16258325	16258950	+	0.000	0.000	Merged-chr12-16258722-16
Merged-chr12-73594240-4	chr12	73594113	73594428	+	0.000	0.000	Merged-chr12-73594240-4
