#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed
Merged-chr7-75855225-21	chr7	75854950	75855464	+	0.000	0.000	Merged-chr7-75855225-21
Merged-chr1-170972744-20	chr1	170972476	170973048	+	0.000	0.000	Merged-chr1-170972744-20
Merged-chr12-100901756-1	chr12	100901658	100901856	+	0.000	0.000	Merged-chr12-100901756-1
Merged-chr6-128852954-26	chr6	128852691	128853305	+	0.000	0.000	Merged-chr6-128852954-26
Merged-chr18-70919748-3	chr18	70919641	70919864	+	0.000	0.000	Merged-chr18-70919748-3
Merged-chr5-124052164-23	chr5	124051835	124052487	+	0.000	0.000	Merged-chr5-124052164-23
Merged-chr8-33647058-21	chr8	33646884	33647316	+	0.000	0.000	Merged-chr8-33647058-21
Merged-chr11-120489529-9	chr11	120489368	120489702	+	0.000	0.000	Merged-chr11-120489529-9
Merged-chr17-32424197-48	chr17	32423800	32424456	+	0.000	0.000	Merged-chr17-32424197-48
Merged-chr2-165320656-2	chr2	165320556	165320758	+	0.000	0.000	Merged-chr2-165320656-2
Merged-chr10-117959672-9	chr10	117959482	117959830	+	0.000	0.000	Merged-chr10-117959672-9
Merged-chr1-97659702-28	chr1	97659444	97660007	+	0.000	0.000	Merged-chr1-97659702-28
Merged-chr1-60874665-5	chr1	60874444	60874900	+	0.000	0.000	Merged-chr1-60874665-5
Merged-chr8-33593934-1	chr8	33593836	33594034	+	0.000	0.000	Merged-chr8-33593934-1
Merged-chr19-41343000-4	chr19	41342760	41343277	+	0.000	0.000	Merged-chr19-41343000-4
Merged-chr9-78865555-1	chr9	78865457	78865655	+	0.000	0.000	Merged-chr9-78865555-1
Merged-chr18-37814980-94	chr18	37814370	37815490	+	0.000	0.000	Merged-chr18-37814980-94
Merged-chr9-22388710-1	chr9	22388612	22388810	+	0.000	0.000	Merged-chr9-22388710-1
Merged-chr7-105554530-56	chr7	105554188	105554786	+	0.000	0.000	Merged-chr7-105554530-56
Merged-chr19-45683733-12	chr19	45683535	45683911	+	0.000	0.000	Merged-chr19-45683733-12
Merged-chr8-35428921-45	chr8	35428733	35429096	+	0.000	0.000	Merged-chr8-35428921-45
Merged-chr12-73670833-29	chr12	73670519	73671092	+	0.000	0.000	Merged-chr12-73670833-29
Merged-chr4-11898009-1	chr4	11897911	11898109	+	0.000	0.000	Merged-chr4-11898009-1
Merged-chr13-13564699-51	chr13	13564469	13564946	+	0.000	0.000	Merged-chr13-13564699-51
Merged-chr7-81860726-21	chr7	81860233	81861226	+	0.000	0.000	Merged-chr7-81860726-21
Merged-chr17-26370842-31	chr17	26370632	26371201	+	0.000	0.000	Merged-chr17-26370842-31
Merged-chr17-44256797-30	chr17	44256571	44256985	+	0.000	0.000	Merged-chr17-44256797-30
Merged-chr10-77540801-10	chr10	77540661	77540954	+	0.000	0.000	Merged-chr10-77540801-10
Merged-chr7-141006658-12	chr7	141006461	141006827	+	0.000	0.000	Merged-chr7-141006658-12
Merged-chr8-120737013-1	chr8	120736915	120737113	+	0.000	0.000	Merged-chr8-120737013-1
Merged-chr16-78540656-92	chr16	78540365	78540927	+	0.000	0.000	Merged-chr16-78540656-92
Merged-chr3-59206190-21	chr3	59206029	59206380	+	0.000	0.000	Merged-chr3-59206190-21
Merged-chr2-167675209-1	chr2	167675111	167675309	+	0.000	0.000	Merged-chr2-167675209-1
Merged-chr11-98019407-17	chr11	98019134	98019597	+	0.000	0.000	Merged-chr11-98019407-17
Merged-chr1-43461873-1	chr1	43461775	43461973	+	0.000	0.000	Merged-chr1-43461873-1
Merged-chr19-41328970-48	chr19	41328768	41329159	+	0.000	0.000	Merged-chr19-41328970-48
Merged-chr1-144249031-60	chr1	144248362	144249373	+	0.000	0.000	Merged-chr1-144249031-60
Merged-chr7-66304210-5	chr7	66303975	66304427	+	0.000	0.000	Merged-chr7-66304210-5
Merged-chrX-77808891-20	chrX	77808727	77809078	+	0.000	0.000	Merged-chrX-77808891-20
Merged-chr2-127881232-9	chr2	127881058	127881392	+	0.000	0.000	Merged-chr2-127881232-9
Merged-chr17-35465783-7	chr17	35465598	35465957	+	0.000	0.000	Merged-chr17-35465783-7
Merged-chr1-60941237-49	chr1	60941004	60941619	+	0.000	0.000	Merged-chr1-60941237-49
Merged-chr11-83662452-14	chr11	83662244	83662804	+	0.000	0.000	Merged-chr11-83662452-14
Merged-chr18-89160072-9	chr18	89159882	89160280	+	0.000	0.000	Merged-chr18-89160072-9
Merged-chr11-94998178-21	chr11	94998008	94998409	+	0.000	0.000	Merged-chr11-94998178-21
Merged-chr5-8675688-64	chr5	8675295	8676014	+	0.000	0.000	Merged-chr5-8675688-64
Merged-chr16-18248876-76	chr16	18248527	18249163	+	0.000	0.000	Merged-chr16-18248876-76
Merged-chr6-97300820-20	chr6	97300609	97301026	+	0.000	0.000	Merged-chr6-97300820-20
Merged-chr17-44432942-14	chr17	44432741	44433162	+	0.000	0.000	Merged-chr17-44432942-14
Merged-chr13-13520497-22	chr13	13520131	13520791	+	0.000	0.000	Merged-chr13-13520497-22
Merged-chr7-38237245-30	chr7	38236731	38237545	+	0.000	0.000	Merged-chr7-38237245-30
Merged-chr13-13572310-40	chr13	13572018	13572514	+	0.000	0.000	Merged-chr13-13572310-40
Merged-chr5-120685893-52	chr5	120685685	120686084	+	0.000	0.000	Merged-chr5-120685893-52
Merged-chr1-60916726-62	chr1	60916369	60917112	+	0.000	0.000	Merged-chr1-60916726-62
Merged-chr9-83437873-26	chr9	83437715	83438029	+	0.000	0.000	Merged-chr9-83437873-26
Merged-chr11-78301552-46	chr11	78301292	78301761	+	0.000	0.000	Merged-chr11-78301552-46
Merged-chr7-75834783-2	chr7	75834654	75834915	+	0.000	0.000	Merged-chr7-75834783-2
Merged-chr19-5844711-1	chr19	5844613	5844811	+	0.000	0.000	Merged-chr19-5844711-1
Merged-chr1-144307656-160	chr1	144306791	144308654	+	0.000	0.000	Merged-chr1-144307656-160
Merged-chr5-120677799-27	chr5	120677522	120678101	+	0.000	0.000	Merged-chr5-120677799-27
Merged-chr7-4811616-1	chr7	4811518	4811716	+	0.000	0.000	Merged-chr7-4811616-1
Merged-chr15-99153648-13	chr15	99153466	99153814	+	0.000	0.000	Merged-chr15-99153648-13
Merged-chr9-94219286-3	chr9	94219151	94219408	+	0.000	0.000	Merged-chr9-94219286-3
Merged-chr2-125660253-45	chr2	125659976	125660720	+	0.000	0.000	Merged-chr2-125660253-45
Merged-chr9-123732762-3	chr9	123732604	123732925	+	0.000	0.000	Merged-chr9-123732762-3
Merged-chr3-19332723-17	chr3	19332355	19332963	+	0.000	0.000	Merged-chr3-19332723-17
Merged-chr6-54100438-2	chr6	54100325	54100553	+	0.000	0.000	Merged-chr6-54100438-2
Merged-chr1-40524250-15	chr1	40524085	40524402	+	0.000	0.000	Merged-chr1-40524250-15
Merged-chr12-69420936-1	chr12	69420838	69421036	+	0.000	0.000	Merged-chr12-69420936-1
Merged-chr4-11966313-126	chr4	11966102	11966731	+	0.000	0.000	Merged-chr4-11966313-126
Merged-chr17-12960561-54	chr17	12960219	12960923	+	0.000	0.000	Merged-chr17-12960561-54
Merged-chr1-157343776-1	chr1	157343678	157343876	+	0.000	0.000	Merged-chr1-157343776-1
Merged-chr6-115993878-15	chr6	115993606	115994148	+	0.000	0.000	Merged-chr6-115993878-15
Merged-chr19-53356212-16	chr19	53355980	53356416	+	0.000	0.000	Merged-chr19-53356212-16
Merged-chr13-23738923-3	chr13	23738733	23739089	+	0.000	0.000	Merged-chr13-23738923-3
Merged-chr9-79919473-56	chr9	79919268	79919702	+	0.000	0.000	Merged-chr9-79919473-56
Merged-chr9-94440775-1	chr9	94440677	94440875	+	0.000	0.000	Merged-chr9-94440775-1
Merged-chr4-59199602-33	chr4	59199386	59199783	+	0.000	0.000	Merged-chr4-59199602-33
Merged-chr12-32144696-20	chr12	32144535	32144929	+	0.000	0.000	Merged-chr12-32144696-20
Merged-chr10-75565754-65	chr10	75565408	75566270	+	0.000	0.000	Merged-chr10-75565754-65
Merged-chr4-134652470-11	chr4	134652236	134652659	+	0.000	0.000	Merged-chr4-134652470-11
Merged-chr8-35366715-10	chr8	35366517	35366896	+	0.000	0.000	Merged-chr8-35366715-10
Merged-chr12-24708482-79	chr12	24708242	24708778	+	0.000	0.000	Merged-chr12-24708482-79
Merged-chr10-117864419-6	chr10	117864301	117864533	+	0.000	0.000	Merged-chr10-117864419-6
Merged-chr16-18811964-95	chr16	18811604	18812297	+	0.000	0.000	Merged-chr16-18811964-95
Merged-chr1-16228179-38	chr1	16227864	16228388	+	0.000	0.000	Merged-chr1-16228179-38
Merged-chr18-89203104-1	chr18	89203006	89203204	+	0.000	0.000	Merged-chr18-89203104-1
Merged-chr4-46617709-8	chr4	46617571	46617876	+	0.000	0.000	Merged-chr4-46617709-8
Merged-chr2-129258918-25	chr2	129258723	129259108	+	0.000	0.000	Merged-chr2-129258918-25
Merged-chr1-60565512-22	chr1	60565329	60565658	+	0.000	0.000	Merged-chr1-60565512-22
Merged-chr11-83641446-5	chr11	83641314	83641592	+	0.000	0.000	Merged-chr11-83641446-5
Merged-chr1-21078887-3	chr1	21078789	21078987	+	0.000	0.000	Merged-chr1-21078887-3
Merged-chr16-58454678-22	chr16	58454489	58454882	+	0.000	0.000	Merged-chr16-58454678-22
Merged-chr11-11775406-1	chr11	11775308	11775506	+	0.000	0.000	Merged-chr11-11775406-1
Merged-chr13-23684236-98	chr13	23683897	23684628	+	0.000	0.000	Merged-chr13-23684236-98
Merged-chr11-69041736-2	chr11	69041637	69041837	+	0.000	0.000	Merged-chr11-69041736-2
Merged-chr19-5844373-4	chr19	5844196	5844566	+	0.000	0.000	Merged-chr19-5844373-4
Merged-chr13-4187948-1	chr13	4187850	4188048	+	0.000	0.000	Merged-chr13-4187948-1
Merged-chr5-122821260-71	chr5	122821056	122821462	+	0.000	0.000	Merged-chr5-122821260-71
Merged-chr18-56441033-15	chr18	56440812	56441252	+	0.000	0.000	Merged-chr18-56441033-15
Merged-chr16-44811713-22	chr16	44811405	44812090	+	0.000	0.000	Merged-chr16-44811713-22
Merged-chr8-35376301-90	chr8	35375960	35376733	+	0.000	0.000	Merged-chr8-35376301-90
Merged-chr10-110931193-1	chr10	110931095	110931293	+	0.000	0.000	Merged-chr10-110931193-1
Merged-chr1-85988538-3	chr1	85988398	85988690	+	0.000	0.000	Merged-chr1-85988538-3
Merged-chr1-153035726-22	chr1	153035470	153035972	+	0.000	0.000	Merged-chr1-153035726-22
Merged-chr5-140622986-3	chr5	140622821	140623137	+	0.000	0.000	Merged-chr5-140622986-3
Merged-chr9-94430936-1	chr9	94430838	94431036	+	0.000	0.000	Merged-chr9-94430936-1
Merged-chr12-69228126-55	chr12	69227913	69228284	+	0.000	0.000	Merged-chr12-69228126-55
Merged-chr8-124256754-6	chr8	124256529	124257065	+	0.000	0.000	Merged-chr8-124256754-6
Merged-chrX-167206681-1	chrX	167206583	167206781	+	0.000	0.000	Merged-chrX-167206681-1
Merged-chr5-66088539-7	chr5	66088341	66088734	+	0.000	0.000	Merged-chr5-66088539-7
Merged-chrX-77795992-119	chrX	77795664	77796289	+	0.000	0.000	Merged-chrX-77795992-119
Merged-chr7-80091619-59	chr7	80091380	80091870	+	0.000	0.000	Merged-chr7-80091619-59
Merged-chr10-83129879-12	chr10	83129621	83130046	+	0.000	0.000	Merged-chr10-83129879-12
Merged-chr13-21754069-74	chr13	21753804	21754322	+	0.000	0.000	Merged-chr13-21754069-74
Merged-chr11-26387349-56	chr11	26387110	26387641	+	0.000	0.000	Merged-chr11-26387349-56
Merged-chr13-41358904-67	chr13	41358639	41359136	+	0.000	0.000	Merged-chr13-41358904-67
Merged-chr12-73595377-5	chr12	73595194	73595567	+	0.000	0.000	Merged-chr12-73595377-5
Merged-chr10-110733582-30	chr10	110733362	110733807	+	0.000	0.000	Merged-chr10-110733582-30
Merged-chr2-5012765-52	chr2	5012522	5013063	+	0.000	0.000	Merged-chr2-5012765-52
Merged-chr5-67419651-31	chr5	67419079	67420098	+	0.000	0.000	Merged-chr5-67419651-31
Merged-chr13-62684862-62	chr13	62684422	62685097	+	0.000	0.000	Merged-chr13-62684862-62
Merged-chr15-81729902-65	chr15	81729641	81730224	+	0.000	0.000	Merged-chr15-81729902-65
Merged-chr18-89340691-47	chr18	89340437	89340966	+	0.000	0.000	Merged-chr18-89340691-47
Merged-chr18-56447278-50	chr18	56447062	56447646	+	0.000	0.000	Merged-chr18-56447278-50
Merged-chr11-83560682-7	chr11	83560473	83560821	+	0.000	0.000	Merged-chr11-83560682-7
Merged-chr5-140610811-7	chr5	140610632	140610973	+	0.000	0.000	Merged-chr5-140610811-7
Merged-chr10-54048184-13	chr10	54047914	54048428	+	0.000	0.000	Merged-chr10-54048184-13
Merged-chr17-6317306-106	chr17	6316727	6317833	+	0.000	0.000	Merged-chr17-6317306-106
Merged-chr8-124284137-1	chr8	124284039	124284237	+	0.000	0.000	Merged-chr8-124284137-1
Merged-chr7-110230215-12	chr7	110230049	110230364	+	0.000	0.000	Merged-chr7-110230215-12
Merged-chr10-110742149-12	chr10	110741962	110742372	+	0.000	0.000	Merged-chr10-110742149-12
Merged-chr5-107612497-14	chr5	107612355	107612696	+	0.000	0.000	Merged-chr5-107612497-14
Merged-chr3-27153710-91	chr3	27153328	27154225	+	0.000	0.000	Merged-chr3-27153710-91
Merged-chr11-63925389-36	chr11	63925004	63925605	+	0.000	0.000	Merged-chr11-63925389-36
Merged-chr5-112264264-10	chr5	112264124	112264423	+	0.000	0.000	Merged-chr5-112264264-10
Merged-chr13-12519654-2	chr13	12519502	12519809	+	0.000	0.000	Merged-chr13-12519654-2
Merged-chr17-33394557-61	chr17	33394306	33394792	+	0.000	0.000	Merged-chr17-33394557-61
Merged-chr2-29889935-111	chr2	29889541	29890203	+	0.000	0.000	Merged-chr2-29889935-111
Merged-chr2-127922822-4	chr2	127922710	127922937	+	0.000	0.000	Merged-chr2-127922822-4
Merged-chr7-48898692-36	chr7	48898373	48899091	+	0.000	0.000	Merged-chr7-48898692-36
Merged-chr9-21172499-22	chr9	21172289	21172691	+	0.000	0.000	Merged-chr9-21172499-22
Merged-chr10-83004537-63	chr10	83003955	83005328	+	0.000	0.000	Merged-chr10-83004537-63
Merged-chr1-43536962-38	chr1	43536312	43537338	+	0.000	0.000	Merged-chr1-43536962-38
Merged-chr12-17266603-58	chr12	17266313	17267028	+	0.000	0.000	Merged-chr12-17266603-58
Merged-chr18-70568486-71	chr18	70568061	70569228	+	0.000	0.000	Merged-chr18-70568486-71
Merged-chr6-148895325-3	chr6	148895113	148895515	+	0.000	0.000	Merged-chr6-148895325-3
Merged-chr17-47600829-80	chr17	47600098	47601183	+	0.000	0.000	Merged-chr17-47600829-80
Merged-chr5-32135698-103	chr5	32135358	32136100	+	0.000	0.000	Merged-chr5-32135698-103
Merged-chr16-34690700-62	chr16	34690449	34690982	+	0.000	0.000	Merged-chr16-34690700-62
Merged-chr17-86801620-1	chr17	86801522	86801720	+	0.000	0.000	Merged-chr17-86801620-1
Merged-chr7-66263165-72	chr7	66262686	66263812	+	0.000	0.000	Merged-chr7-66263165-72
Merged-chr7-88205566-1	chr7	88205468	88205666	+	0.000	0.000	Merged-chr7-88205566-1
Merged-chr17-47527808-3	chr17	47527689	47527948	+	0.000	0.000	Merged-chr17-47527808-3
Merged-chr16-64757779-2	chr16	64757677	64757884	+	0.000	0.000	Merged-chr16-64757779-2
Merged-chr15-75086276-144	chr15	75086134	75086398	+	0.000	0.000	Merged-chr15-75086276-144
Merged-chr16-36675926-1	chr16	36675828	36676026	+	0.000	0.000	Merged-chr16-36675926-1
Merged-chr7-64022861-21	chr7	64022524	64023137	+	0.000	0.000	Merged-chr7-64022861-21
Merged-chr18-70678715-18	chr18	70678450	70678919	+	0.000	0.000	Merged-chr18-70678715-18
Merged-chr18-56478306-5	chr18	56478090	56478450	+	0.000	0.000	Merged-chr18-56478306-5
Merged-chr12-84752223-5	chr12	84751971	84752439	+	0.000	0.000	Merged-chr12-84752223-5
Merged-chr10-17966211-12	chr10	17966028	17966445	+	0.000	0.000	Merged-chr10-17966211-12
Merged-chr4-132732449-43	chr4	132732039	132732711	+	0.000	0.000	Merged-chr4-132732449-43
Merged-chr1-128103135-101	chr1	128102866	128103425	+	0.000	0.000	Merged-chr1-128103135-101
Merged-chr16-36724137-4	chr16	36724030	36724246	+	0.000	0.000	Merged-chr16-36724137-4
Merged-chr4-11558879-51	chr4	11558623	11559126	+	0.000	0.000	Merged-chr4-11558879-51
Merged-chr18-24653766-102	chr18	24653429	24654068	+	0.000	0.000	Merged-chr18-24653766-102
Merged-chr1-153037964-21	chr1	153037601	153038400	+	0.000	0.000	Merged-chr1-153037964-21
Merged-chr7-80143415-12	chr7	80143248	80143681	+	0.000	0.000	Merged-chr7-80143415-12
Merged-chr2-172370682-66	chr2	172370386	172371050	+	0.000	0.000	Merged-chr2-172370682-66
Merged-chr4-151995197-5	chr4	151995001	151995423	+	0.000	0.000	Merged-chr4-151995197-5
Merged-chr2-165649258-17	chr2	165649063	165649493	+	0.000	0.000	Merged-chr2-165649258-17
Merged-chr2-165317976-10	chr2	165317817	165318149	+	0.000	0.000	Merged-chr2-165317976-10
Merged-chr11-16956809-36	chr11	16956487	16957081	+	0.000	0.000	Merged-chr11-16956809-36
Merged-chr12-73605389-1	chr12	73605291	73605489	+	0.000	0.000	Merged-chr12-73605389-1
Merged-chr16-45998415-40	chr16	45998182	45998636	+	0.000	0.000	Merged-chr16-45998415-40
Merged-chr14-56276156-29	chr14	56275896	56276498	+	0.000	0.000	Merged-chr14-56276156-29
Merged-chr12-84762785-51	chr12	84762398	84763077	+	0.000	0.000	Merged-chr12-84762785-51
Merged-chr11-100397339-1	chr11	100397241	100397439	+	0.000	0.000	Merged-chr11-100397339-1
Merged-chr2-127927965-70	chr2	127927762	127928150	+	0.000	0.000	Merged-chr2-127927965-70
Merged-chr2-127923410-36	chr2	127923155	127923614	+	0.000	0.000	Merged-chr2-127923410-36
Merged-chr13-13524158-36	chr13	13523767	13524363	+	0.000	0.000	Merged-chr13-13524158-36
Merged-chr11-11774439-6	chr11	11774193	11774727	+	0.000	0.000	Merged-chr11-11774439-6
Merged-chr17-78239308-1	chr17	78239210	78239408	+	0.000	0.000	Merged-chr17-78239308-1
Merged-chr4-114983263-1	chr4	114983165	114983363	+	0.000	0.000	Merged-chr4-114983263-1
Merged-chr8-33902890-33	chr8	33902689	33903152	+	0.000	0.000	Merged-chr8-33902890-33
Merged-chr16-78560297-42	chr16	78560129	78560484	+	0.000	0.000	Merged-chr16-78560297-42
Merged-chr4-117202479-67	chr4	117202284	117202697	+	0.000	0.000	Merged-chr4-117202479-67
Merged-chr17-35115733-16	chr17	35115511	35115942	+	0.000	0.000	Merged-chr17-35115733-16
Merged-chr4-15269482-1	chr4	15269384	15269582	+	0.000	0.000	Merged-chr4-15269482-1
Merged-chr5-107703649-53	chr5	107703405	107703889	+	0.000	0.000	Merged-chr5-107703649-53
Merged-chr7-19923707-16	chr7	19923223	19924073	+	0.000	0.000	Merged-chr7-19923707-16
Merged-chr5-74261391-1	chr5	74261293	74261491	+	0.000	0.000	Merged-chr5-74261391-1
Merged-chr5-21424961-52	chr5	21424726	21425196	+	0.000	0.000	Merged-chr5-21424961-52
Merged-chr10-21964511-16	chr10	21964307	21964668	+	0.000	0.000	Merged-chr10-21964511-16
Merged-chr10-69321352-47	chr10	69320939	69321628	+	0.000	0.000	Merged-chr10-69321352-47
Merged-chr9-123812074-20	chr9	123811923	123812311	+	0.000	0.000	Merged-chr9-123812074-20
Merged-chr6-148896090-83	chr6	148895735	148896463	+	0.000	0.000	Merged-chr6-148896090-83
Merged-chr15-31166017-1	chr15	31165919	31166117	+	0.000	0.000	Merged-chr15-31166017-1
Merged-chr10-99107143-4	chr10	99106935	99107283	+	0.000	0.000	Merged-chr10-99107143-4
Merged-chr12-99468213-62	chr12	99467934	99468510	+	0.000	0.000	Merged-chr12-99468213-62
Merged-chr8-33653711-70	chr8	33653369	33654244	+	0.000	0.000	Merged-chr8-33653711-70
Merged-chr10-83154095-25	chr10	83153807	83154452	+	0.000	0.000	Merged-chr10-83154095-25
Merged-chr16-78545439-4	chr16	78545302	78545603	+	0.000	0.000	Merged-chr16-78545439-4
Merged-chr5-32133327-25	chr5	32132871	32133735	+	0.000	0.000	Merged-chr5-32133327-25
Merged-chr1-71102907-125	chr1	71102423	71103170	+	0.000	0.000	Merged-chr1-71102907-125
Merged-chr2-60865237-1	chr2	60865139	60865337	+	0.000	0.000	Merged-chr2-60865237-1
Merged-chr5-140623291-1	chr5	140623193	140623391	+	0.000	0.000	Merged-chr5-140623291-1
Merged-chr7-67412970-14	chr7	67412738	67413151	+	0.000	0.000	Merged-chr7-67412970-14
Merged-chr6-128850040-2	chr6	128849900	128850183	+	0.000	0.000	Merged-chr6-128850040-2
Merged-chr1-144406748-33	chr1	144406538	144407073	+	0.000	0.000	Merged-chr1-144406748-33
Merged-chr11-83629879-6	chr11	83629738	83630021	+	0.000	0.000	Merged-chr11-83629879-6
Merged-chr16-95712235-1	chr16	95712137	95712335	+	0.000	0.000	Merged-chr16-95712235-1
Merged-chr9-94236731-9	chr9	94236365	94236988	+	0.000	0.000	Merged-chr9-94236731-9
Merged-chr2-155276335-2	chr2	155276235	155276438	+	0.000	0.000	Merged-chr2-155276335-2
Merged-chr16-78532286-51	chr16	78532049	78532502	+	0.000	0.000	Merged-chr16-78532286-51
Merged-chr16-75855662-51	chr16	75855370	75856003	+	0.000	0.000	Merged-chr16-75855662-51
Merged-chr18-89193831-8	chr18	89193710	89193948	+	0.000	0.000	Merged-chr18-89193831-8
Merged-chr1-144353515-5	chr1	144353376	144353638	+	0.000	0.000	Merged-chr1-144353515-5
Merged-chr13-23739426-131	chr13	23739118	23739923	+	0.000	0.000	Merged-chr13-23739426-131
Merged-chr13-107889300-12	chr13	107889118	107889469	+	0.000	0.000	Merged-chr13-107889300-12
Merged-chr10-89463405-2	chr10	89463294	89463518	+	0.000	0.000	Merged-chr10-89463405-2
Merged-chr13-24779175-40	chr13	24778909	24779508	+	0.000	0.000	Merged-chr13-24779175-40
Merged-chr15-55843342-6	chr15	55843149	55843513	+	0.000	0.000	Merged-chr15-55843342-6
Merged-chr16-64766994-6	chr16	64766879	64767115	+	0.000	0.000	Merged-chr16-64766994-6
Merged-chr7-89232776-19	chr7	89232598	89232980	+	0.000	0.000	Merged-chr7-89232776-19
Merged-chr7-90302677-100	chr7	90302207	90303343	+	0.000	0.000	Merged-chr7-90302677-100
Merged-chr1-161779312-20	chr1	161779066	161779635	+	0.000	0.000	Merged-chr1-161779312-20
Merged-chr19-10198987-5	chr19	10198858	10199160	+	0.000	0.000	Merged-chr19-10198987-5
Merged-chr15-78512857-1	chr15	78512759	78512957	+	0.000	0.000	Merged-chr15-78512857-1
Merged-chr9-80258560-14	chr9	80258361	80258738	+	0.000	0.000	Merged-chr9-80258560-14
Merged-chr8-104435113-2	chr8	104434962	104435266	+	0.000	0.000	Merged-chr8-104435113-2
Merged-chr10-77531961-9	chr10	77531772	77532135	+	0.000	0.000	Merged-chr10-77531961-9
Merged-chr17-47521683-42	chr17	47521461	47521892	+	0.000	0.000	Merged-chr17-47521683-42
Merged-chr7-128133815-2	chr7	128133677	128133956	+	0.000	0.000	Merged-chr7-128133815-2
Merged-chr14-122983276-115	chr14	122982987	122983584	+	0.000	0.000	Merged-chr14-122983276-115
Merged-chr8-105965936-106	chr8	105965649	105966412	+	0.000	0.000	Merged-chr8-105965936-106
Merged-chr11-100393918-7	chr11	100393766	100394123	+	0.000	0.000	Merged-chr11-100393918-7
Merged-chr1-33578784-30	chr1	33578493	33579065	+	0.000	0.000	Merged-chr1-33578784-30
Merged-chr17-86591130-5	chr17	86590984	86591307	+	0.000	0.000	Merged-chr17-86591130-5
Merged-chr10-21994609-61	chr10	21994257	21995274	+	0.000	0.000	Merged-chr10-21994609-61
Merged-chr19-56400406-24	chr19	56400242	56400636	+	0.000	0.000	Merged-chr19-56400406-24
Merged-chr8-35426001-1	chr8	35425903	35426101	+	0.000	0.000	Merged-chr8-35426001-1
Merged-chr6-130342331-49	chr6	130342023	130342661	+	0.000	0.000	Merged-chr6-130342331-49
Merged-chr6-113662757-1	chr6	113662659	113662857	+	0.000	0.000	Merged-chr6-113662757-1
Merged-chr2-103682751-112	chr2	103682300	103683289	+	0.000	0.000	Merged-chr2-103682751-112
Merged-chr5-100498698-59	chr5	100498541	100499009	+	0.000	0.000	Merged-chr5-100498698-59
Merged-chr13-64152248-20	chr13	64151955	64152528	+	0.000	0.000	Merged-chr13-64152248-20
Merged-chr15-56066242-21	chr15	56066034	56066455	+	0.000	0.000	Merged-chr15-56066242-21
Merged-chr7-80445697-13	chr7	80445370	80445962	+	0.000	0.000	Merged-chr7-80445697-13
Merged-chr18-70570683-1	chr18	70570585	70570783	+	0.000	0.000	Merged-chr18-70570683-1
Merged-chr18-66441212-1	chr18	66441114	66441312	+	0.000	0.000	Merged-chr18-66441212-1
Merged-chr16-8848476-24	chr16	8847939	8848780	+	0.000	0.000	Merged-chr16-8848476-24
Merged-chr14-73146853-3	chr14	73146717	73146972	+	0.000	0.000	Merged-chr14-73146853-3
Merged-chr2-181319811-50	chr2	181319630	181320015	+	0.000	0.000	Merged-chr2-181319811-50
Merged-chr8-72757495-2	chr8	72757390	72757603	+	0.000	0.000	Merged-chr8-72757495-2
Merged-chr1-85981995-4	chr1	85981871	85982108	+	0.000	0.000	Merged-chr1-85981995-4
Merged-chr18-56500973-1	chr18	56500875	56501073	+	0.000	0.000	Merged-chr18-56500973-1
Merged-chr8-122564920-4	chr8	122564766	122565098	+	0.000	0.000	Merged-chr8-122564920-4
Merged-chr17-47593583-60	chr17	47593275	47594014	+	0.000	0.000	Merged-chr17-47593583-60
Merged-chr12-25109038-5	chr12	25108857	25109218	+	0.000	0.000	Merged-chr12-25109038-5
Merged-chr2-80581097-101	chr2	80580650	80581395	+	0.000	0.000	Merged-chr2-80581097-101
Merged-chr7-63962798-3	chr7	63962695	63962907	+	0.000	0.000	Merged-chr7-63962798-3
Merged-chr13-52981533-1	chr13	52981435	52981633	+	0.000	0.000	Merged-chr13-52981533-1
Merged-chr10-54073001-5	chr10	54072817	54073166	+	0.000	0.000	Merged-chr10-54073001-5
Merged-chr4-132771976-11	chr4	132771818	132772112	+	0.000	0.000	Merged-chr4-132771976-11
Merged-chr19-53312660-14	chr19	53312260	53312889	+	0.000	0.000	Merged-chr19-53312660-14
Merged-chr5-107597762-77	chr5	107597540	107598050	+	0.000	0.000	Merged-chr5-107597762-77
Merged-chr4-117182553-85	chr4	117182354	117182884	+	0.000	0.000	Merged-chr4-117182553-85
Merged-chr2-127922166-31	chr2	127921982	127922400	+	0.000	0.000	Merged-chr2-127922166-31
Merged-chr10-17948244-7	chr10	17948009	17948434	+	0.000	0.000	Merged-chr10-17948244-7
Merged-chr2-18307843-60	chr2	18307592	18308006	+	0.000	0.000	Merged-chr2-18307843-60
Merged-chr7-110254224-22	chr7	110253939	110254579	+	0.000	0.000	Merged-chr7-110254224-22
Merged-chr6-122742614-91	chr6	122742093	122743033	+	0.000	0.000	Merged-chr6-122742614-91
Merged-chr1-128080659-1	chr1	128080561	128080759	+	0.000	0.000	Merged-chr1-128080659-1
Merged-chr5-8397712-7	chr5	8397580	8397851	+	0.000	0.000	Merged-chr5-8397712-7
