#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed
Merged-chr15-93519280-70	chr15	93519021	93519512	+	0.000	0.000	Merged-chr15-93519280-70
Merged-chr10-60066694-5	chr10	60066554	60066821	+	0.000	0.000	Merged-chr10-60066694-5
Merged-chr16-97541482-2	chr16	97541343	97541623	+	0.000	0.000	Merged-chr16-97541482-2
Merged-chr7-141058987-66	chr7	141058810	141059539	+	0.000	0.000	Merged-chr7-141058987-66
Merged-chr1-35890528-67	chr1	35890288	35890825	+	0.000	0.000	Merged-chr1-35890528-67
Merged-chr8-70572293-1	chr8	70572195	70572393	+	0.000	0.000	Merged-chr8-70572293-1
Merged-chr5-35988422-4	chr5	35988215	35988625	+	0.000	0.000	Merged-chr5-35988422-4
Merged-chrX-114474330-36	chrX	114473999	114474596	+	0.000	0.000	Merged-chrX-114474330-36
Merged-chr11-4825222-5	chr11	4825102	4825359	+	0.000	0.000	Merged-chr11-4825222-5
Merged-chr12-15971947-32	chr12	15971645	15972125	+	0.000	0.000	Merged-chr12-15971947-32
Merged-chr3-95674387-46	chr3	95674066	95675242	+	0.000	0.000	Merged-chr3-95674387-46
Merged-chr10-60162645-38	chr10	60162343	60163009	+	0.000	0.000	Merged-chr10-60162645-38
Merged-chr11-60305750-27	chr11	60305526	60306074	+	0.000	0.000	Merged-chr11-60305750-27
Merged-chr12-8760828-1	chr12	8760730	8760928	+	0.000	0.000	Merged-chr12-8760828-1
Merged-chr2-33208351-17	chr2	33208133	33208549	+	0.000	0.000	Merged-chr2-33208351-17
Merged-chr1-60409634-93	chr1	60409314	60409994	+	0.000	0.000	Merged-chr1-60409634-93
Merged-chrX-42502698-84	chrX	42502460	42503133	+	0.000	0.000	Merged-chrX-42502698-84
Merged-chr3-37656382-12	chr3	37656032	37656582	+	0.000	0.000	Merged-chr3-37656382-12
Merged-chr1-192736716-7	chr1	192736497	192736870	+	0.000	0.000	Merged-chr1-192736716-7
Merged-chr8-81856442-3	chr8	81856223	81856609	+	0.000	0.000	Merged-chr8-81856442-3
Merged-chr13-112397899-8	chr13	112397765	112398098	+	0.000	0.000	Merged-chr13-112397899-8
Merged-chr14-30265946-17	chr14	30265770	30266178	+	0.000	0.000	Merged-chr14-30265946-17
Merged-chr16-33573899-19	chr16	33573596	33574066	+	0.000	0.000	Merged-chr16-33573899-19
Merged-chr5-125465794-48	chr5	125465523	125466011	+	0.000	0.000	Merged-chr5-125465794-48
Merged-chr2-144645645-1	chr2	144645547	144645745	+	0.000	0.000	Merged-chr2-144645645-1
Merged-chr14-8642088-9	chr14	8641833	8642352	+	0.000	0.000	Merged-chr14-8642088-9
Merged-chr7-47031256-34	chr7	47030705	47031838	+	0.000	0.000	Merged-chr7-47031256-34
Merged-chr2-61492330-26	chr2	61492089	61492543	+	0.000	0.000	Merged-chr2-61492330-26
Merged-chr8-70158595-38	chr8	70158399	70158829	+	0.000	0.000	Merged-chr8-70158595-38
Merged-chr17-21476959-2	chr17	21476861	21477059	+	0.000	0.000	Merged-chr17-21476959-2
Merged-chr12-103347094-22	chr12	103346917	103347277	+	0.000	0.000	Merged-chr12-103347094-22
Merged-chr11-4160376-54	chr11	4160154	4160774	+	0.000	0.000	Merged-chr11-4160376-54
Merged-chr10-12949602-11	chr10	12949434	12949752	+	0.000	0.000	Merged-chr10-12949602-11
Merged-chr2-174616724-5	chr2	174616560	174616862	+	0.000	0.000	Merged-chr2-174616724-5
Merged-chr2-132022406-1	chr2	132022308	132022506	+	0.000	0.000	Merged-chr2-132022406-1
Merged-chr6-134256563-23	chr6	134256152	134256797	+	0.000	0.000	Merged-chr6-134256563-23
Merged-chr9-65215225-58	chr9	65215027	65215506	+	0.000	0.000	Merged-chr9-65215225-58
Merged-chr18-50009042-56	chr18	50008466	50009440	+	0.000	0.000	Merged-chr18-50009042-56
Merged-chr2-93443945-1	chr2	93443847	93444045	+	0.000	0.000	Merged-chr2-93443945-1
Merged-chr11-117114951-91	chr11	117114547	117115351	+	0.000	0.000	Merged-chr11-117114951-91
Merged-chr1-52388435-48	chr1	52387955	52388810	+	0.000	0.000	Merged-chr1-52388435-48
Merged-chr9-110880207-47	chr9	110879975	110880464	+	0.000	0.000	Merged-chr9-110880207-47
Merged-chr9-54691613-28	chr9	54691383	54691822	+	0.000	0.000	Merged-chr9-54691613-28
Merged-chr19-46503388-7	chr19	46503238	46503527	+	0.000	0.000	Merged-chr19-46503388-7
Merged-chr18-54986948-23	chr18	54986651	54987245	+	0.000	0.000	Merged-chr18-54986948-23
Merged-chr8-111145545-75	chr8	111145306	111145849	+	0.000	0.000	Merged-chr8-111145545-75
Merged-chr4-145283676-27	chr4	145283472	145283890	+	0.000	0.000	Merged-chr4-145283676-27
Merged-chr5-107295347-25	chr5	107295132	107295636	+	0.000	0.000	Merged-chr5-107295347-25
Merged-chr2-135735077-2	chr2	135734969	135735188	+	0.000	0.000	Merged-chr2-135735077-2
Merged-chr17-24548853-30	chr17	24548447	24549128	+	0.000	0.000	Merged-chr17-24548853-30
Merged-chr19-46511275-84	chr19	46510944	46511555	+	0.000	0.000	Merged-chr19-46511275-84
Merged-chr19-57412064-43	chr19	57411701	57412559	+	0.000	0.000	Merged-chr19-57412064-43
Merged-chr16-33600368-1	chr16	33600270	33600468	+	0.000	0.000	Merged-chr16-33600368-1
Merged-chrX-12159068-128	chrX	12158652	12159480	+	0.000	0.000	Merged-chrX-12159068-128
Merged-chr10-55979883-1	chr10	55979785	55979983	+	0.000	0.000	Merged-chr10-55979883-1
Merged-chr13-112399178-4	chr13	112399047	112399319	+	0.000	0.000	Merged-chr13-112399178-4
Merged-chr17-45474910-44	chr17	45474702	45475089	+	0.000	0.000	Merged-chr17-45474910-44
Merged-chr13-112278340-26	chr13	112277804	112278699	+	0.000	0.000	Merged-chr13-112278340-26
Merged-chr1-192745621-87	chr1	192745362	192745904	+	0.000	0.000	Merged-chr1-192745621-87
Merged-chr2-156991957-57	chr2	156991617	156992316	+	0.000	0.000	Merged-chr2-156991957-57
Merged-chr2-33179840-26	chr2	33179409	33180233	+	0.000	0.000	Merged-chr2-33179840-26
Merged-chr6-129219695-70	chr6	129218741	129220348	+	0.000	0.000	Merged-chr6-129219695-70
Merged-chr1-180256121-75	chr1	180255902	180256434	+	0.000	0.000	Merged-chr1-180256121-75
Merged-chr17-30027791-14	chr17	30027634	30028030	+	0.000	0.000	Merged-chr17-30027791-14
Merged-chr16-76529943-9	chr16	76529753	76530174	+	0.000	0.000	Merged-chr16-76529943-9
Merged-chr8-47675197-158	chr8	47674273	47675673	+	0.000	0.000	Merged-chr8-47675197-158
Merged-chr2-62458913-1	chr2	62458815	62459013	+	0.000	0.000	Merged-chr2-62458913-1
Merged-chr9-84089705-1	chr9	84089607	84089805	+	0.000	0.000	Merged-chr9-84089705-1
Merged-chr11-90576690-20	chr11	90576453	90576948	+	0.000	0.000	Merged-chr11-90576690-20
Merged-chr2-131423252-71	chr2	131422896	131423558	+	0.000	0.000	Merged-chr2-131423252-71
Merged-chr3-96813313-81	chr3	96812624	96814205	+	0.000	0.000	Merged-chr3-96813313-81
Merged-chr4-126616521-5	chr4	126616333	126616699	+	0.000	0.000	Merged-chr4-126616521-5
Merged-chr5-147049625-2	chr5	147049527	147049725	+	0.000	0.000	Merged-chr5-147049625-2
Merged-chr4-150030709-46	chr4	150030332	150030947	+	0.000	0.000	Merged-chr4-150030709-46
Merged-chr9-110879779-1	chr9	110879681	110879879	+	0.000	0.000	Merged-chr9-110879779-1
Merged-chr15-97606857-25	chr15	97606611	97607047	+	0.000	0.000	Merged-chr15-97606857-25
Merged-chr11-22287125-73	chr11	22286765	22287440	+	0.000	0.000	Merged-chr11-22287125-73
Merged-chr13-36117623-83	chr13	36117287	36117814	+	0.000	0.000	Merged-chr13-36117623-83
Merged-chr5-92376869-1	chr5	92376771	92376969	+	0.000	0.000	Merged-chr5-92376869-1
Merged-chr15-6525619-49	chr15	6525274	6525880	+	0.000	0.000	Merged-chr15-6525619-49
Merged-chr16-76370272-1	chr16	76370174	76370372	+	0.000	0.000	Merged-chr16-76370272-1
Merged-chr18-35854632-7	chr18	35854518	35854744	+	0.000	0.000	Merged-chr18-35854632-7
Merged-chr10-59295561-38	chr10	59295322	59295780	+	0.000	0.000	Merged-chr10-59295561-38
Merged-chr10-14086090-94	chr10	14085799	14086519	+	0.000	0.000	Merged-chr10-14086090-94
Merged-chr2-76220899-10	chr2	76220708	76221137	+	0.000	0.000	Merged-chr2-76220899-10
Merged-chr12-26456420-53	chr12	26456211	26456672	+	0.000	0.000	Merged-chr12-26456420-53
Merged-chr1-69657362-23	chr1	69657036	69657721	+	0.000	0.000	Merged-chr1-69657362-23
Merged-chr4-116701085-12	chr4	116700811	116701265	+	0.000	0.000	Merged-chr4-116701085-12
Merged-chr14-120276616-45	chr14	120276247	120276929	+	0.000	0.000	Merged-chr14-120276616-45
Merged-chr12-82246625-1	chr12	82246527	82246725	+	0.000	0.000	Merged-chr12-82246625-1
Merged-chr15-64212030-69	chr15	64211456	64212630	+	0.000	0.000	Merged-chr15-64212030-69
Merged-chr14-75516404-45	chr14	75516074	75516663	+	0.000	0.000	Merged-chr14-75516404-45
Merged-chr17-7219325-4	chr17	7219164	7219517	+	0.000	0.000	Merged-chr17-7219325-4
Merged-chr10-128933885-33	chr10	128933459	128934194	+	0.000	0.000	Merged-chr10-128933885-33
Merged-chr15-64186821-18	chr15	64186589	64187086	+	0.000	0.000	Merged-chr15-64186821-18
Merged-chr2-169779005-37	chr2	169778732	169779241	+	0.000	0.000	Merged-chr2-169779005-37
Merged-chr6-115515938-20	chr6	115515686	115516127	+	0.000	0.000	Merged-chr6-115515938-20
Merged-chr6-146221533-3	chr6	146221427	146221649	+	0.000	0.000	Merged-chr6-146221533-3
Merged-chr2-76282336-1	chr2	76282238	76282436	+	0.000	0.000	Merged-chr2-76282336-1
Merged-chr11-88718407-109	chr11	88718122	88718760	+	0.000	0.000	Merged-chr11-88718407-109
Merged-chr1-65227899-10	chr1	65227688	65228202	+	0.000	0.000	Merged-chr1-65227899-10
Merged-chr10-17549354-86	chr10	17548869	17549897	+	0.000	0.000	Merged-chr10-17549354-86
Merged-chr4-95685695-3	chr4	95685472	95685882	+	0.000	0.000	Merged-chr4-95685695-3
Merged-chr1-156673751-1	chr1	156673653	156673851	+	0.000	0.000	Merged-chr1-156673751-1
Merged-chr9-61878988-2	chr9	61878875	61879104	+	0.000	0.000	Merged-chr9-61878988-2
Merged-chr2-6350220-1	chr2	6350122	6350320	+	0.000	0.000	Merged-chr2-6350220-1
Merged-chr1-89069635-1	chr1	89069537	89069735	+	0.000	0.000	Merged-chr1-89069635-1
Merged-chr5-65763434-2	chr5	65763262	65763609	+	0.000	0.000	Merged-chr5-65763434-2
Merged-chr11-116168194-50	chr11	116167985	116168411	+	0.000	0.000	Merged-chr11-116168194-50
Merged-chr2-135967319-31	chr2	135966996	135967623	+	0.000	0.000	Merged-chr2-135967319-31
Merged-chr3-138758070-1	chr3	138757972	138758170	+	0.000	0.000	Merged-chr3-138758070-1
Merged-chr2-112765248-29	chr2	112764970	112765505	+	0.000	0.000	Merged-chr2-112765248-29
Merged-chr8-111645920-27	chr8	111645728	111646121	+	0.000	0.000	Merged-chr8-111645920-27
Merged-chr13-44801680-1	chr13	44801582	44801780	+	0.000	0.000	Merged-chr13-44801680-1
Merged-chr15-79956690-35	chr15	79956485	79956920	+	0.000	0.000	Merged-chr15-79956690-35
Merged-chr19-29267645-6	chr19	29267506	29267792	+	0.000	0.000	Merged-chr19-29267645-6
Merged-chr3-84337779-55	chr3	84337550	84337966	+	0.000	0.000	Merged-chr3-84337779-55
Merged-chr19-46479050-50	chr19	46478735	46479294	+	0.000	0.000	Merged-chr19-46479050-50
Merged-chr1-75234858-28	chr1	75234677	75235079	+	0.000	0.000	Merged-chr1-75234858-28
Merged-chr18-79067811-7	chr18	79067674	79067970	+	0.000	0.000	Merged-chr18-79067811-7
Merged-chr1-36910479-15	chr1	36910288	36910637	+	0.000	0.000	Merged-chr1-36910479-15
Merged-chr3-106452835-3	chr3	106452727	106452943	+	0.000	0.000	Merged-chr3-106452835-3
Merged-chr6-99064474-4	chr6	99064342	99064607	+	0.000	0.000	Merged-chr6-99064474-4
Merged-chr16-45259857-2	chr16	45259737	45259980	+	0.000	0.000	Merged-chr16-45259857-2
Merged-chr1-192501036-1	chr1	192500938	192501136	+	0.000	0.000	Merged-chr1-192501036-1
Merged-chr6-146434496-35	chr6	146434257	146434765	+	0.000	0.000	Merged-chr6-146434496-35
Merged-chr7-45457651-1	chr7	45457553	45457751	+	0.000	0.000	Merged-chr7-45457651-1
Merged-chr16-92158687-4	chr16	92158511	92158851	+	0.000	0.000	Merged-chr16-92158687-4
Merged-chr4-134745409-1	chr4	134745311	134745509	+	0.000	0.000	Merged-chr4-134745409-1
Merged-chr2-59203652-25	chr2	59203396	59203889	+	0.000	0.000	Merged-chr2-59203652-25
Merged-chr15-102178456-8	chr15	102178285	102178653	+	0.000	0.000	Merged-chr15-102178456-8
Merged-chr6-146501949-126	chr6	146501495	146502218	+	0.000	0.000	Merged-chr6-146501949-126
Merged-chr2-131502191-12	chr2	131501772	131502597	+	0.000	0.000	Merged-chr2-131502191-12
Merged-chr15-66899064-14	chr15	66898888	66899249	+	0.000	0.000	Merged-chr15-66899064-14
Merged-chr2-103600577-48	chr2	103600374	103600827	+	0.000	0.000	Merged-chr2-103600577-48
Merged-chr4-16739896-7	chr4	16739570	16740089	+	0.000	0.000	Merged-chr4-16739896-7
Merged-chr19-29251639-67	chr19	29251111	29251903	+	0.000	0.000	Merged-chr19-29251639-67
Merged-chr14-122184184-1	chr14	122184086	122184284	+	0.000	0.000	Merged-chr14-122184184-1
Merged-chr2-117542874-17	chr2	117542669	117543178	+	0.000	0.000	Merged-chr2-117542874-17
Merged-chr9-61702629-64	chr9	61702389	61702803	+	0.000	0.000	Merged-chr9-61702629-64
Merged-chr19-60730529-28	chr19	60730253	60730736	+	0.000	0.000	Merged-chr19-60730529-28
Merged-chr6-134437142-33	chr6	134436914	134437367	+	0.000	0.000	Merged-chr6-134437142-33
Merged-chr4-150009127-129	chr4	150008894	150009521	+	0.000	0.000	Merged-chr4-150009127-129
Merged-chr3-87401572-16	chr3	87401427	87401808	+	0.000	0.000	Merged-chr3-87401572-16
Merged-chr10-95964744-26	chr10	95964425	95964978	+	0.000	0.000	Merged-chr10-95964744-26
Merged-chr13-112439136-11	chr13	112438889	112439373	+	0.000	0.000	Merged-chr13-112439136-11
Merged-chr6-94796845-1	chr6	94796747	94796945	+	0.000	0.000	Merged-chr6-94796845-1
Merged-chr16-45227412-11	chr16	45227063	45227765	+	0.000	0.000	Merged-chr16-45227412-11
Merged-chr14-61758817-7	chr14	61758631	61758989	+	0.000	0.000	Merged-chr14-61758817-7
Merged-chr11-120824190-112	chr11	120823781	120824657	+	0.000	0.000	Merged-chr11-120824190-112
Merged-chr7-19405612-30	chr7	19405368	19405804	+	0.000	0.000	Merged-chr7-19405612-30
Merged-chr11-80484398-4	chr11	80484191	80484582	+	0.000	0.000	Merged-chr11-80484398-4
Merged-chr4-136469909-78	chr4	136469357	136470281	+	0.000	0.000	Merged-chr4-136469909-78
Merged-chr7-30887782-39	chr7	30887493	30888019	+	0.000	0.000	Merged-chr7-30887782-39
Merged-chr19-11589394-31	chr19	11588874	11589846	+	0.000	0.000	Merged-chr19-11589394-31
Merged-chr1-155164568-4	chr1	155164456	155164686	+	0.000	0.000	Merged-chr1-155164568-4
Merged-chr4-137861569-3	chr4	137861464	137861675	+	0.000	0.000	Merged-chr4-137861569-3
Merged-chr18-49980710-1	chr18	49980612	49980810	+	0.000	0.000	Merged-chr18-49980710-1
Merged-chr13-44772990-1	chr13	44772892	44773090	+	0.000	0.000	Merged-chr13-44772990-1
Merged-chr10-67539079-1	chr10	67538981	67539179	+	0.000	0.000	Merged-chr10-67539079-1
Merged-chr2-18962712-7	chr2	18962487	18962861	+	0.000	0.000	Merged-chr2-18962712-7
Merged-chr2-6323498-5	chr2	6323370	6323632	+	0.000	0.000	Merged-chr2-6323498-5
Merged-chr19-29257455-1	chr19	29257357	29257555	+	0.000	0.000	Merged-chr19-29257455-1
Merged-chr15-53345253-9	chr15	53344882	53345475	+	0.000	0.000	Merged-chr15-53345253-9
Merged-chr14-75506397-3	chr14	75506222	75506594	+	0.000	0.000	Merged-chr14-75506397-3
Merged-chr19-4269199-28	chr19	4268996	4269427	+	0.000	0.000	Merged-chr19-4269199-28
Merged-chr3-51654881-32	chr3	51654601	51655074	+	0.000	0.000	Merged-chr3-51654881-32
Merged-chr7-51756471-16	chr7	51756277	51756713	+	0.000	0.000	Merged-chr7-51756471-16
Merged-chr5-147021953-34	chr5	147021757	147022170	+	0.000	0.000	Merged-chr5-147021953-34
Merged-chr2-93444548-55	chr2	93444166	93445114	+	0.000	0.000	Merged-chr2-93444548-55
Merged-chr2-181680413-89	chr2	181679853	181680778	+	0.000	0.000	Merged-chr2-181680413-89
Merged-chr16-76370771-26	chr16	76370414	76371084	+	0.000	0.000	Merged-chr16-76370771-26
Merged-chr7-64077333-49	chr7	64076845	64077970	+	0.000	0.000	Merged-chr7-64077333-49
Merged-chr17-47293551-33	chr17	47293206	47293943	+	0.000	0.000	Merged-chr17-47293551-33
Merged-chr14-45009601-8	chr14	45009328	45009832	+	0.000	0.000	Merged-chr14-45009601-8
Merged-chr8-70594498-62	chr8	70594211	70594744	+	0.000	0.000	Merged-chr8-70594498-62
Merged-chr7-16222009-56	chr7	16221821	16222286	+	0.000	0.000	Merged-chr7-16222009-56
Merged-chr10-19939440-39	chr10	19939217	19939621	+	0.000	0.000	Merged-chr10-19939440-39
Merged-chr2-70939242-30	chr2	70939026	70939424	+	0.000	0.000	Merged-chr2-70939242-30
Merged-chr7-83565043-35	chr7	83564808	83565445	+	0.000	0.000	Merged-chr7-83565043-35
Merged-chr3-7612148-1	chr3	7612050	7612248	+	0.000	0.000	Merged-chr3-7612148-1
Merged-chr12-16049748-36	chr12	16049421	16049997	+	0.000	0.000	Merged-chr12-16049748-36
Merged-chr3-131117856-77	chr3	131117604	131118120	+	0.000	0.000	Merged-chr3-131117856-77
Merged-chr11-100860484-55	chr11	100860208	100860748	+	0.000	0.000	Merged-chr11-100860484-55
Merged-chr12-82470292-137	chr12	82470019	82470528	+	0.000	0.000	Merged-chr12-82470292-137
Merged-chr10-96610245-1	chr10	96610147	96610345	+	0.000	0.000	Merged-chr10-96610245-1
Merged-chr2-28517976-42	chr2	28517830	28518101	+	0.000	0.000	Merged-chr2-28517976-42
Merged-chr6-90627776-24	chr6	90627499	90627974	+	0.000	0.000	Merged-chr6-90627776-24
Merged-chr7-120830904-87	chr7	120830691	120831145	+	0.000	0.000	Merged-chr7-120830904-87
Merged-chr12-85647596-21	chr12	85647404	85647893	+	0.000	0.000	Merged-chr12-85647596-21
Merged-chr12-82226104-49	chr12	82225795	82226484	+	0.000	0.000	Merged-chr12-82226104-49
Merged-chr7-28376522-4	chr7	28376297	28376674	+	0.000	0.000	Merged-chr7-28376522-4
Merged-chr8-81807701-6	chr8	81807487	81807896	+	0.000	0.000	Merged-chr8-81807701-6
Merged-chr5-139380615-34	chr5	139380168	139380852	+	0.000	0.000	Merged-chr5-139380615-34
Merged-chr6-41558090-2	chr6	41557992	41558190	+	0.000	0.000	Merged-chr6-41558090-2
Merged-chr13-44771057-26	chr13	44770691	44771310	+	0.000	0.000	Merged-chr13-44771057-26
Merged-chr4-53920197-1	chr4	53920099	53920297	+	0.000	0.000	Merged-chr4-53920197-1
Merged-chr6-129223687-1	chr6	129223589	129223787	+	0.000	0.000	Merged-chr6-129223687-1
Merged-chr18-50022640-10	chr18	50022472	50022815	+	0.000	0.000	Merged-chr18-50022640-10
Merged-chr15-86058836-53	chr15	86058614	86059128	+	0.000	0.000	Merged-chr15-86058836-53
Merged-chr2-91972267-13	chr2	91971897	91972504	+	0.000	0.000	Merged-chr2-91972267-13
Merged-chr12-36363919-6	chr12	36363757	36364075	+	0.000	0.000	Merged-chr12-36363919-6
Merged-chr18-34854566-31	chr18	34854408	34854819	+	0.000	0.000	Merged-chr18-34854566-31
Merged-chr4-6844197-28	chr4	6843930	6844490	+	0.000	0.000	Merged-chr4-6844197-28
Merged-chr18-50045033-15	chr18	50044735	50045207	+	0.000	0.000	Merged-chr18-50045033-15
Merged-chr2-150219002-1	chr2	150218904	150219102	+	0.000	0.000	Merged-chr2-150219002-1
Merged-chr3-106485995-50	chr3	106485550	106486244	+	0.000	0.000	Merged-chr3-106485995-50
Merged-chr9-57940360-49	chr9	57940009	57940890	+	0.000	0.000	Merged-chr9-57940360-49
Merged-chr2-61490794-61	chr2	61490323	61491130	+	0.000	0.000	Merged-chr2-61490794-61
Merged-chr8-116945322-3	chr8	116945156	116945467	+	0.000	0.000	Merged-chr8-116945322-3
Merged-chr15-93716708-1	chr15	93716610	93716808	+	0.000	0.000	Merged-chr15-93716708-1
Merged-chr14-8606330-1	chr14	8606232	8606430	+	0.000	0.000	Merged-chr14-8606330-1
Merged-chr14-55091739-1	chr14	55091641	55091839	+	0.000	0.000	Merged-chr14-55091739-1
Merged-chr19-60752945-1	chr19	60752847	60753045	+	0.000	0.000	Merged-chr19-60752945-1
Merged-chr1-164935888-24	chr1	164935672	164936289	+	0.000	0.000	Merged-chr1-164935888-24
Merged-chr16-76373959-5	chr16	76373804	76374137	+	0.000	0.000	Merged-chr16-76373959-5
Merged-chr18-79068856-15	chr18	79068706	79069027	+	0.000	0.000	Merged-chr18-79068856-15
Merged-chr10-68147068-31	chr10	68146883	68147281	+	0.000	0.000	Merged-chr10-68147068-31
Merged-chr7-143017120-1	chr7	143017022	143017220	+	0.000	0.000	Merged-chr7-143017120-1
Merged-chr19-11601912-62	chr19	11601269	11602307	+	0.000	0.000	Merged-chr19-11601912-62
Merged-chr5-114319155-4	chr5	114319044	114319266	+	0.000	0.000	Merged-chr5-114319155-4
Merged-chr19-46503921-48	chr19	46503605	46504154	+	0.000	0.000	Merged-chr19-46503921-48
Merged-chr11-113196456-7	chr11	113196270	113196614	+	0.000	0.000	Merged-chr11-113196456-7
Merged-chr4-139330878-48	chr4	139330649	139331083	+	0.000	0.000	Merged-chr4-139330878-48
Merged-chr6-99258584-2	chr6	99258460	99258711	+	0.000	0.000	Merged-chr6-99258584-2
Merged-chr14-14703073-95	chr14	14702763	14703393	+	0.000	0.000	Merged-chr14-14703073-95
Merged-chr2-18918911-3	chr2	18918802	18919030	+	0.000	0.000	Merged-chr2-18918911-3
Merged-chr7-120835357-135	chr7	120835125	120835652	+	0.000	0.000	Merged-chr7-120835357-135
Merged-chr11-6562258-1	chr11	6562160	6562358	+	0.000	0.000	Merged-chr11-6562258-1
Merged-chr3-52000290-45	chr3	52000115	52000494	+	0.000	0.000	Merged-chr3-52000290-45
Merged-chr12-8326967-30	chr12	8326629	8327207	+	0.000	0.000	Merged-chr12-8326967-30
Merged-chr10-17772596-52	chr10	17772339	17772906	+	0.000	0.000	Merged-chr10-17772596-52
Merged-chr1-192537162-38	chr1	192536490	192537570	+	0.000	0.000	Merged-chr1-192537162-38
Merged-chr17-33843273-52	chr17	33843038	33843480	+	0.000	0.000	Merged-chr17-33843273-52
Merged-chr7-80715487-14	chr7	80715303	80715658	+	0.000	0.000	Merged-chr7-80715487-14
Merged-chr15-76766886-28	chr15	76766605	76767089	+	0.000	0.000	Merged-chr15-76766886-28
Merged-chr10-80323044-2	chr10	80322913	80323178	+	0.000	0.000	Merged-chr10-80323044-2
Merged-chr15-80697819-49	chr15	80697564	80698042	+	0.000	0.000	Merged-chr15-80697819-49
Merged-chr6-134830106-68	chr6	134829928	134830412	+	0.000	0.000	Merged-chr6-134830106-68
Merged-chr2-165884678-116	chr2	165883770	165885765	+	0.000	0.000	Merged-chr2-165884678-116
Merged-chr5-35713868-16	chr5	35713722	35714016	+	0.000	0.000	Merged-chr5-35713868-16
Merged-chr3-55556892-1	chr3	55556794	55556992	+	0.000	0.000	Merged-chr3-55556892-1
Merged-chrX-75578058-32	chrX	75577682	75578309	+	0.000	0.000	Merged-chrX-75578058-32
Merged-chr4-6881171-35	chr4	6880947	6881428	+	0.000	0.000	Merged-chr4-6881171-35
Merged-chr1-52421827-14	chr1	52421603	52422023	+	0.000	0.000	Merged-chr1-52421827-14
Merged-chr10-13982392-2	chr10	13982270	13982517	+	0.000	0.000	Merged-chr10-13982392-2
Merged-chr11-19989399-61	chr11	19988953	19989674	+	0.000	0.000	Merged-chr11-19989399-61
