#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr16-76330706-5	chr16	76330573	76330851	+	0.000	0.000	Merged-chr16-76330706-5
Merged-chr7-139412509-29	chr7	139412206	139412782	+	0.000	0.000	Merged-chr7-139412509-29
Merged-chr13-4609107-53	chr13	4608846	4609327	+	0.000	0.000	Merged-chr13-4609107-53
Merged-chr10-19934283-96	chr10	19933853	19934575	+	0.000	0.000	Merged-chr10-19934283-96
Merged-chr4-88046141-2	chr4	88046043	88046241	+	0.000	0.000	Merged-chr4-88046141-2
Merged-chr19-40257605-57	chr19	40257200	40257936	+	0.000	0.000	Merged-chr19-40257605-57
Merged-chr13-99385105-49	chr13	99384770	99385501	+	0.000	0.000	Merged-chr13-99385105-49
Merged-chr5-117069414-24	chr5	117068920	117069897	+	0.000	0.000	Merged-chr5-117069414-24
Merged-chr1-190562762-1	chr1	190562664	190562862	+	0.000	0.000	Merged-chr1-190562762-1
Merged-chr12-85945472-7	chr12	85945295	85945690	+	0.000	0.000	Merged-chr12-85945472-7
Merged-chr14-10368196-11	chr14	10368048	10368339	+	0.000	0.000	Merged-chr14-10368196-11
Merged-chr18-79003729-2	chr18	79003569	79003891	+	0.000	0.000	Merged-chr18-79003729-2
Merged-chr5-125183698-27	chr5	125183509	125183898	+	0.000	0.000	Merged-chr5-125183698-27
Merged-chr15-36282505-1	chr15	36282407	36282605	+	0.000	0.000	Merged-chr15-36282505-1
Merged-chr2-18920394-54	chr2	18920130	18920642	+	0.000	0.000	Merged-chr2-18920394-54
Merged-chr12-36019766-41	chr12	36019509	36020048	+	0.000	0.000	Merged-chr12-36019766-41
Merged-chr9-94691829-80	chr9	94691609	94692111	+	0.000	0.000	Merged-chr9-94691829-80
Merged-chr11-3179643-4	chr11	3179532	3179784	+	0.000	0.000	Merged-chr11-3179643-4
Merged-chr4-32343448-1	chr4	32343350	32343548	+	0.000	0.000	Merged-chr4-32343448-1
Merged-chr3-9512516-14	chr3	9512189	9512949	+	0.000	0.000	Merged-chr3-9512516-14
Merged-chr10-80149118-125	chr10	80148687	80149809	+	0.000	0.000	Merged-chr10-80149118-125
Merged-chr5-53946981-13	chr5	53946792	53947241	+	0.000	0.000	Merged-chr5-53946981-13
Merged-chr2-4196704-1	chr2	4196606	4196804	+	0.000	0.000	Merged-chr2-4196704-1
Merged-chrX-152352945-26	chrX	152352802	152353099	+	0.000	0.000	Merged-chrX-152352945-26
Merged-chr6-143859539-1	chr6	143859441	143859639	+	0.000	0.000	Merged-chr6-143859539-1
Merged-chr12-108601181-28	chr12	108600883	108601558	+	0.000	0.000	Merged-chr12-108601181-28
Merged-chr10-121429289-15	chr10	121429127	121429454	+	0.000	0.000	Merged-chr10-121429289-15
Merged-chr3-136109118-1	chr3	136109020	136109218	+	0.000	0.000	Merged-chr3-136109118-1
Merged-chr5-92375346-95	chr5	92375092	92375717	+	0.000	0.000	Merged-chr5-92375346-95
Merged-chr8-9977855-46	chr8	9977600	9978196	+	0.000	0.000	Merged-chr8-9977855-46
Merged-chr8-101921114-1	chr8	101921016	101921214	+	0.000	0.000	Merged-chr8-101921114-1
Merged-chr19-40821418-1	chr19	40821320	40821518	+	0.000	0.000	Merged-chr19-40821418-1
Merged-chr13-9276872-75	chr13	9276526	9277272	+	0.000	0.000	Merged-chr13-9276872-75
Merged-chr1-164405623-22	chr1	164405357	164405935	+	0.000	0.000	Merged-chr1-164405623-22
Merged-chr12-4065716-30	chr12	4065494	4065945	+	0.000	0.000	Merged-chr12-4065716-30
Merged-chr5-31279559-18	chr5	31279270	31279794	+	0.000	0.000	Merged-chr5-31279559-18
Merged-chr17-84632041-8	chr17	84631908	84632223	+	0.000	0.000	Merged-chr17-84632041-8
Merged-chr12-55302892-86	chr12	55302441	55303109	+	0.000	0.000	Merged-chr12-55302892-86
Merged-chr5-105642805-64	chr5	105642332	105643145	+	0.000	0.000	Merged-chr5-105642805-64
Merged-chr16-11502658-14	chr16	11502478	11502854	+	0.000	0.000	Merged-chr16-11502658-14
Merged-chr1-164072258-30	chr1	164071946	164072562	+	0.000	0.000	Merged-chr1-164072258-30
Merged-chr1-52726970-124	chr1	52726705	52727380	+	0.000	0.000	Merged-chr1-52726970-124
Merged-chr16-89974505-28	chr16	89974239	89974710	+	0.000	0.000	Merged-chr16-89974505-28
Merged-chr7-128376440-37	chr7	128376165	128376622	+	0.000	0.000	Merged-chr7-128376440-37
Merged-chr2-59338660-28	chr2	59338465	59339009	+	0.000	0.000	Merged-chr2-59338660-28
Merged-chr9-118750873-69	chr9	118750578	118751212	+	0.000	0.000	Merged-chr9-118750873-69
Merged-chr17-28702869-12	chr17	28702653	28703146	+	0.000	0.000	Merged-chr17-28702869-12
Merged-chr10-118854630-50	chr10	118854312	118854979	+	0.000	0.000	Merged-chr10-118854630-50
Merged-chr2-142766424-1	chr2	142766326	142766524	+	0.000	0.000	Merged-chr2-142766424-1
Merged-chr11-78678960-17	chr11	78678758	78679208	+	0.000	0.000	Merged-chr11-78678960-17
Merged-chr7-83649000-10	chr7	83648668	83649196	+	0.000	0.000	Merged-chr7-83649000-10
Merged-chr14-69979172-46	chr14	69978865	69979440	+	0.000	0.000	Merged-chr14-69979172-46
Merged-chr17-64241188-1	chr17	64241090	64241288	+	0.000	0.000	Merged-chr17-64241188-1
Merged-chr5-65113500-21	chr5	65113319	65113702	+	0.000	0.000	Merged-chr5-65113500-21
Merged-chr2-120502347-30	chr2	120502149	120502526	+	0.000	0.000	Merged-chr2-120502347-30
Merged-chr4-33248202-146	chr4	33247639	33248385	+	0.000	0.000	Merged-chr4-33248202-146
Merged-chr17-23620522-49	chr17	23620345	23620742	+	0.000	0.000	Merged-chr17-23620522-49
Merged-chr5-75805857-1	chr5	75805759	75805957	+	0.000	0.000	Merged-chr5-75805857-1
Merged-chr7-73557542-1	chr7	73557444	73557642	+	0.000	0.000	Merged-chr7-73557542-1
Merged-chr17-84330474-94	chr17	84329876	84330945	+	0.000	0.000	Merged-chr17-84330474-94
Merged-chr16-75606521-15	chr16	75606334	75606714	+	0.000	0.000	Merged-chr16-75606521-15
Merged-chr1-131074363-6	chr1	131074153	131074562	+	0.000	0.000	Merged-chr1-131074363-6
Merged-chr2-93453957-7	chr2	93453820	93454128	+	0.000	0.000	Merged-chr2-93453957-7
Merged-chr13-28833525-21	chr13	28833245	28833770	+	0.000	0.000	Merged-chr13-28833525-21
Merged-chr13-109646929-2	chr13	109646796	109647065	+	0.000	0.000	Merged-chr13-109646929-2
Merged-chr11-22839667-4	chr11	22839542	22839815	+	0.000	0.000	Merged-chr11-22839667-4
Merged-chr10-18191943-2	chr10	18191831	18192057	+	0.000	0.000	Merged-chr10-18191943-2
Merged-chr10-84577519-1	chr10	84577421	84577619	+	0.000	0.000	Merged-chr10-84577519-1
Merged-chr5-54030727-3	chr5	54030593	54030866	+	0.000	0.000	Merged-chr5-54030727-3
Merged-chr6-6225651-1	chr6	6225553	6225751	+	0.000	0.000	Merged-chr6-6225651-1
Merged-chr13-91541138-52	chr13	91540842	91541373	+	0.000	0.000	Merged-chr13-91541138-52
Merged-chr19-53904120-5	chr19	53903971	53904252	+	0.000	0.000	Merged-chr19-53904120-5
Merged-chr4-33209549-46	chr4	33209275	33209831	+	0.000	0.000	Merged-chr4-33209549-46
Merged-chr5-105643528-15	chr5	105643390	105643665	+	0.000	0.000	Merged-chr5-105643528-15
Merged-chr7-79447631-31	chr7	79447206	79447978	+	0.000	0.000	Merged-chr7-79447631-31
Merged-chr7-132317352-2	chr7	132317167	132317539	+	0.000	0.000	Merged-chr7-132317352-2
Merged-chr5-75442290-1	chr5	75442192	75442390	+	0.000	0.000	Merged-chr5-75442290-1
Merged-chr13-109260673-40	chr13	109260236	109260999	+	0.000	0.000	Merged-chr13-109260673-40
Merged-chr2-62390818-100	chr2	62390239	62391312	+	0.000	0.000	Merged-chr2-62390818-100
Merged-chr6-65817899-1	chr6	65817801	65817999	+	0.000	0.000	Merged-chr6-65817899-1
Merged-chr12-24597265-3	chr12	24597124	24597391	+	0.000	0.000	Merged-chr12-24597265-3
Merged-chr15-99341315-43	chr15	99341073	99341631	+	0.000	0.000	Merged-chr15-99341315-43
Merged-chr6-147570106-1	chr6	147570008	147570206	+	0.000	0.000	Merged-chr6-147570106-1
Merged-chr2-131492046-74	chr2	131491669	131492541	+	0.000	0.000	Merged-chr2-131492046-74
Merged-chr12-16133558-59	chr12	16133177	16133934	+	0.000	0.000	Merged-chr12-16133558-59
Merged-chr12-8974083-47	chr12	8973859	8974314	+	0.000	0.000	Merged-chr12-8974083-47
Merged-chr18-79257508-110	chr18	79257201	79257744	+	0.000	0.000	Merged-chr18-79257508-110
Merged-chr13-110044092-2	chr13	110043987	110044199	+	0.000	0.000	Merged-chr13-110044092-2
Merged-chr8-61480025-26	chr8	61479812	61480242	+	0.000	0.000	Merged-chr8-61480025-26
Merged-chr1-98094750-5	chr1	98094556	98094905	+	0.000	0.000	Merged-chr1-98094750-5
Merged-chr15-85042702-72	chr15	85042451	85042957	+	0.000	0.000	Merged-chr15-85042702-72
Merged-chr2-130450157-78	chr2	130449850	130450454	+	0.000	0.000	Merged-chr2-130450157-78
Merged-chr1-94376031-2	chr1	94375922	94376142	+	0.000	0.000	Merged-chr1-94376031-2
Merged-chr11-99155104-54	chr11	99154465	99155357	+	0.000	0.000	Merged-chr11-99155104-54
Merged-chr7-4445528-58	chr7	4445223	4445791	+	0.000	0.000	Merged-chr7-4445528-58
Merged-chr6-34364838-25	chr6	34364576	34365158	+	0.000	0.000	Merged-chr6-34364838-25
Merged-chr2-146511164-1	chr2	146511066	146511264	+	0.000	0.000	Merged-chr2-146511164-1
Merged-chr2-135665480-1	chr2	135665382	135665580	+	0.000	0.000	Merged-chr2-135665480-1
Merged-chrX-37084674-2	chrX	37084523	37084828	+	0.000	0.000	Merged-chrX-37084674-2
Merged-chr12-36025776-21	chr12	36025568	36026049	+	0.000	0.000	Merged-chr12-36025776-21
Merged-chr5-32713886-83	chr5	32713665	32714151	+	0.000	0.000	Merged-chr5-32713886-83
Merged-chr1-58421250-1	chr1	58421152	58421350	+	0.000	0.000	Merged-chr1-58421250-1
Merged-chr10-99203814-2	chr10	99203678	99203953	+	0.000	0.000	Merged-chr10-99203814-2
Merged-chr9-114468375-1	chr9	114468277	114468475	+	0.000	0.000	Merged-chr9-114468375-1
Merged-chr7-64196267-19	chr7	64196111	64196400	+	0.000	0.000	Merged-chr7-64196267-19
Merged-chr8-45333167-99	chr8	45332809	45333522	+	0.000	0.000	Merged-chr8-45333167-99
Merged-chr1-181227991-11	chr1	181227849	181228166	+	0.000	0.000	Merged-chr1-181227991-11
Merged-chr16-90143761-94	chr16	90143394	90144135	+	0.000	0.000	Merged-chr16-90143761-94
Merged-chr13-95325062-90	chr13	95324264	95325528	+	0.000	0.000	Merged-chr13-95325062-90
Merged-chr12-116011021-26	chr12	116010776	116011281	+	0.000	0.000	Merged-chr12-116011021-26
Merged-chr14-55617983-9	chr14	55617817	55618141	+	0.000	0.000	Merged-chr14-55617983-9
Merged-chr2-26235322-12	chr2	26235146	26235464	+	0.000	0.000	Merged-chr2-26235322-12
Merged-chr13-35870796-1	chr13	35870698	35870896	+	0.000	0.000	Merged-chr13-35870796-1
Merged-chr6-37147565-6	chr6	37147413	37147746	+	0.000	0.000	Merged-chr6-37147565-6
Merged-chr15-93519280-70	chr15	93519021	93519512	+	0.000	0.000	Merged-chr15-93519280-70
Merged-chr16-97541482-2	chr16	97541343	97541623	+	0.000	0.000	Merged-chr16-97541482-2
Merged-chr15-27948126-6	chr15	27947965	27948331	+	0.000	0.000	Merged-chr15-27948126-6
Merged-chr7-120918092-100	chr7	120917467	120918302	+	0.000	0.000	Merged-chr7-120918092-100
Merged-chr15-85991356-2	chr15	85991195	85991520	+	0.000	0.000	Merged-chr15-85991356-2
Merged-chr12-3823687-29	chr12	3823424	3824056	+	0.000	0.000	Merged-chr12-3823687-29
Merged-chr1-35890528-67	chr1	35890288	35890825	+	0.000	0.000	Merged-chr1-35890528-67
Merged-chr11-60108750-22	chr11	60108570	60108973	+	0.000	0.000	Merged-chr11-60108750-22
Merged-chr18-15246537-6	chr18	15246312	15246752	+	0.000	0.000	Merged-chr18-15246537-6
Merged-chr7-6171456-1	chr7	6171358	6171556	+	0.000	0.000	Merged-chr7-6171456-1
Merged-chr3-121982250-28	chr3	121982001	121982453	+	0.000	0.000	Merged-chr3-121982250-28
Merged-chrX-152342586-50	chrX	152342350	152342816	+	0.000	0.000	Merged-chrX-152342586-50
Merged-chr14-31830494-112	chr14	31830270	31830963	+	0.000	0.000	Merged-chr14-31830494-112
Merged-chr2-146498425-8	chr2	146498163	146498646	+	0.000	0.000	Merged-chr2-146498425-8
Merged-chr12-15971947-32	chr12	15971645	15972125	+	0.000	0.000	Merged-chr12-15971947-32
Merged-chr4-148774974-1	chr4	148774876	148775074	+	0.000	0.000	Merged-chr4-148774974-1
Merged-chr1-155646912-20	chr1	155646660	155647216	+	0.000	0.000	Merged-chr1-155646912-20
Merged-chr9-114481135-6	chr9	114480943	114481283	+	0.000	0.000	Merged-chr9-114481135-6
Merged-chr5-75588127-1	chr5	75588029	75588227	+	0.000	0.000	Merged-chr5-75588127-1
Merged-chr1-60409634-93	chr1	60409314	60409994	+	0.000	0.000	Merged-chr1-60409634-93
Merged-chr7-110768982-63	chr7	110768504	110769589	+	0.000	0.000	Merged-chr7-110768982-63
Merged-chr7-83654975-2	chr7	83654877	83655075	+	0.000	0.000	Merged-chr7-83654975-2
Merged-chrX-136616157-16	chrX	136615958	136616372	+	0.000	0.000	Merged-chrX-136616157-16
Merged-chr15-41774592-35	chr15	41774328	41775127	+	0.000	0.000	Merged-chr15-41774592-35
Merged-chr13-108526876-1	chr13	108526778	108526976	+	0.000	0.000	Merged-chr13-108526876-1
Merged-chr1-64136457-23	chr1	64136143	64136764	+	0.000	0.000	Merged-chr1-64136457-23
Merged-chr11-22883116-10	chr11	22882827	22883392	+	0.000	0.000	Merged-chr11-22883116-10
Merged-chr15-53324911-2	chr15	53324766	53325059	+	0.000	0.000	Merged-chr15-53324911-2
Merged-chr16-3859586-8	chr16	3859414	3859740	+	0.000	0.000	Merged-chr16-3859586-8
Merged-chr16-57422714-21	chr16	57422458	57422943	+	0.000	0.000	Merged-chr16-57422714-21
Merged-chr18-7756969-23	chr18	7756696	7757207	+	0.000	0.000	Merged-chr18-7756969-23
Merged-chr2-93459421-90	chr2	93458860	93459897	+	0.000	0.000	Merged-chr2-93459421-90
Merged-chr1-192736716-7	chr1	192736497	192736870	+	0.000	0.000	Merged-chr1-192736716-7
Merged-chr14-30265946-17	chr14	30265770	30266178	+	0.000	0.000	Merged-chr14-30265946-17
Merged-chr10-55980354-43	chr10	55980049	55980906	+	0.000	0.000	Merged-chr10-55980354-43
Merged-chr14-31575397-7	chr14	31575226	31575625	+	0.000	0.000	Merged-chr14-31575397-7
Merged-chr6-145249454-6	chr6	145249318	145249585	+	0.000	0.000	Merged-chr6-145249454-6
Merged-chr14-8642088-9	chr14	8641833	8642352	+	0.000	0.000	Merged-chr14-8642088-9
Merged-chr10-93261429-32	chr10	93261202	93261627	+	0.000	0.000	Merged-chr10-93261429-32
Merged-chr2-61492330-26	chr2	61492089	61492543	+	0.000	0.000	Merged-chr2-61492330-26
Merged-chr7-19619181-20	chr7	19618989	19619398	+	0.000	0.000	Merged-chr7-19619181-20
Merged-chr10-121264138-48	chr10	121263818	121264484	+	0.000	0.000	Merged-chr10-121264138-48
Merged-chr17-53479369-95	chr17	53479039	53479615	+	0.000	0.000	Merged-chr17-53479369-95
Merged-chr7-101970646-136	chr7	101970424	101970868	+	0.000	0.000	Merged-chr7-101970646-136
Merged-chr11-52281162-6	chr11	52281038	52281300	+	0.000	0.000	Merged-chr11-52281162-6
Merged-chr11-4160376-54	chr11	4160154	4160774	+	0.000	0.000	Merged-chr11-4160376-54
Merged-chr1-189933791-26	chr1	189933483	189934149	+	0.000	0.000	Merged-chr1-189933791-26
Merged-chr10-93274285-111	chr10	93273696	93274963	+	0.000	0.000	Merged-chr10-93274285-111
Merged-chr1-64086002-50	chr1	64085626	64086276	+	0.000	0.000	Merged-chr1-64086002-50
Merged-chr7-4996162-39	chr7	4995918	4996611	+	0.000	0.000	Merged-chr7-4996162-39
Merged-chr1-119477051-49	chr1	119476778	119477429	+	0.000	0.000	Merged-chr1-119477051-49
Merged-chr6-143953954-1	chr6	143953856	143954054	+	0.000	0.000	Merged-chr6-143953954-1
Merged-chr5-88675879-91	chr5	88675522	88676148	+	0.000	0.000	Merged-chr5-88675879-91
Merged-chr6-134256563-23	chr6	134256152	134256797	+	0.000	0.000	Merged-chr6-134256563-23
Merged-chr13-85289179-92	chr13	85288832	85289616	+	0.000	0.000	Merged-chr13-85289179-92
Merged-chr13-108860435-34	chr13	108860091	108860895	+	0.000	0.000	Merged-chr13-108860435-34
Merged-chr4-33227166-36	chr4	33226650	33227542	+	0.000	0.000	Merged-chr4-33227166-36
Merged-chr19-24181781-1	chr19	24181683	24181881	+	0.000	0.000	Merged-chr19-24181781-1
Merged-chrX-98266025-47	chrX	98265757	98266305	+	0.000	0.000	Merged-chrX-98266025-47
Merged-chr3-121426726-98	chr3	121426344	121427049	+	0.000	0.000	Merged-chr3-121426726-98
Merged-chr4-57782547-76	chr4	57782030	57783515	+	0.000	0.000	Merged-chr4-57782547-76
Merged-chr9-62344675-54	chr9	62344346	62345005	+	0.000	0.000	Merged-chr9-62344675-54
Merged-chr13-117193569-3	chr13	117193442	117193693	+	0.000	0.000	Merged-chr13-117193569-3
Merged-chr6-48085920-2	chr6	48085798	48086044	+	0.000	0.000	Merged-chr6-48085920-2
Merged-chr4-116004315-26	chr4	116004070	116004549	+	0.000	0.000	Merged-chr4-116004315-26
Merged-chr7-73594834-1	chr7	73594736	73594934	+	0.000	0.000	Merged-chr7-73594834-1
Merged-chr19-46503388-7	chr19	46503238	46503527	+	0.000	0.000	Merged-chr19-46503388-7
Merged-chr11-3100444-3	chr11	3100344	3100550	+	0.000	0.000	Merged-chr11-3100444-3
Merged-chr12-80258569-1	chr12	80258471	80258669	+	0.000	0.000	Merged-chr12-80258569-1
Merged-chr13-112492065-6	chr13	112491916	112492205	+	0.000	0.000	Merged-chr13-112492065-6
Merged-chr5-75734762-1	chr5	75734664	75734862	+	0.000	0.000	Merged-chr5-75734762-1
Merged-chr13-47014771-77	chr13	47014518	47015130	+	0.000	0.000	Merged-chr13-47014771-77
Merged-chr15-85983267-29	chr15	85983065	85983485	+	0.000	0.000	Merged-chr15-85983267-29
Merged-chr2-135735077-2	chr2	135734969	135735188	+	0.000	0.000	Merged-chr2-135735077-2
Merged-chr14-30248342-10	chr14	30248214	30248512	+	0.000	0.000	Merged-chr14-30248342-10
Merged-chr2-10343676-43	chr2	10343413	10343948	+	0.000	0.000	Merged-chr2-10343676-43
Merged-chr6-122602607-66	chr6	122602253	122602842	+	0.000	0.000	Merged-chr6-122602607-66
Merged-chr5-123317885-1	chr5	123317787	123317985	+	0.000	0.000	Merged-chr5-123317885-1
Merged-chr2-112507413-30	chr2	112506951	112507761	+	0.000	0.000	Merged-chr2-112507413-30
Merged-chr13-109547941-38	chr13	109547749	109548274	+	0.000	0.000	Merged-chr13-109547941-38
Merged-chr13-112399178-4	chr13	112399047	112399319	+	0.000	0.000	Merged-chr13-112399178-4
Merged-chr7-45526317-62	chr7	45525903	45526708	+	0.000	0.000	Merged-chr7-45526317-62
Merged-chr3-52262718-28	chr3	52262420	52262954	+	0.000	0.000	Merged-chr3-52262718-28
Merged-chr13-28417856-64	chr13	28417478	28418389	+	0.000	0.000	Merged-chr13-28417856-64
Merged-chr1-106759532-116	chr1	106759365	106759713	+	0.000	0.000	Merged-chr1-106759532-116
Merged-chr10-42843414-7	chr10	42843213	42843577	+	0.000	0.000	Merged-chr10-42843414-7
Merged-chr10-42887187-18	chr10	42887021	42887354	+	0.000	0.000	Merged-chr10-42887187-18
Merged-chr4-6970666-38	chr4	6970427	6970872	+	0.000	0.000	Merged-chr4-6970666-38
Merged-chr16-76529943-9	chr16	76529753	76530174	+	0.000	0.000	Merged-chr16-76529943-9
Merged-chr15-72972006-8	chr15	72971805	72972232	+	0.000	0.000	Merged-chr15-72972006-8
Merged-chr8-47675197-158	chr8	47674273	47675673	+	0.000	0.000	Merged-chr8-47675197-158
Merged-chr2-135884792-12	chr2	135884622	135884974	+	0.000	0.000	Merged-chr2-135884792-12
Merged-chr3-152355609-21	chr3	152355434	152355764	+	0.000	0.000	Merged-chr3-152355609-21
Merged-chr9-84089705-1	chr9	84089607	84089805	+	0.000	0.000	Merged-chr9-84089705-1
Merged-chr10-18193414-42	chr10	18193176	18193578	+	0.000	0.000	Merged-chr10-18193414-42
Merged-chr8-8416685-3	chr8	8416537	8416832	+	0.000	0.000	Merged-chr8-8416685-3
Merged-chr13-56703613-154	chr13	56703365	56704354	+	0.000	0.000	Merged-chr13-56703613-154
Merged-chr5-149334364-20	chr5	149334140	149334606	+	0.000	0.000	Merged-chr5-149334364-20
Merged-chr6-134558916-6	chr6	134558751	134559060	+	0.000	0.000	Merged-chr6-134558916-6
Merged-chr15-6525619-49	chr15	6525274	6525880	+	0.000	0.000	Merged-chr15-6525619-49
Merged-chr17-5097806-1	chr17	5097708	5097906	+	0.000	0.000	Merged-chr17-5097806-1
Merged-chr15-12439548-12	chr15	12439402	12439739	+	0.000	0.000	Merged-chr15-12439548-12
Merged-chr3-121370505-2	chr3	121370377	121370635	+	0.000	0.000	Merged-chr3-121370505-2
Merged-chr3-37204884-40	chr3	37204697	37205025	+	0.000	0.000	Merged-chr3-37204884-40
Merged-chr10-14086090-94	chr10	14085799	14086519	+	0.000	0.000	Merged-chr10-14086090-94
Merged-chr2-76220899-10	chr2	76220708	76221137	+	0.000	0.000	Merged-chr2-76220899-10
Merged-chr5-75714551-2	chr5	75714450	75714654	+	0.000	0.000	Merged-chr5-75714551-2
Merged-chr3-130947294-56	chr3	130946737	130947598	+	0.000	0.000	Merged-chr3-130947294-56
Merged-chr7-129653928-20	chr7	129653596	129654141	+	0.000	0.000	Merged-chr7-129653928-20
Merged-chr12-26456420-53	chr12	26456211	26456672	+	0.000	0.000	Merged-chr12-26456420-53
Merged-chr1-69657362-23	chr1	69657036	69657721	+	0.000	0.000	Merged-chr1-69657362-23
Merged-chr4-116701085-12	chr4	116700811	116701265	+	0.000	0.000	Merged-chr4-116701085-12
Merged-chr1-189936861-20	chr1	189936615	189937129	+	0.000	0.000	Merged-chr1-189936861-20
Merged-chr13-67194635-55	chr13	67194397	67194862	+	0.000	0.000	Merged-chr13-67194635-55
Merged-chr4-46535515-159	chr4	46534443	46536358	+	0.000	0.000	Merged-chr4-46535515-159
Merged-chr9-14090659-4	chr9	14090548	14090771	+	0.000	0.000	Merged-chr9-14090659-4
Merged-chr8-14911636-31	chr8	14911335	14911927	+	0.000	0.000	Merged-chr8-14911636-31
Merged-chr2-169779005-37	chr2	169778732	169779241	+	0.000	0.000	Merged-chr2-169779005-37
Merged-chr2-76282336-1	chr2	76282238	76282436	+	0.000	0.000	Merged-chr2-76282336-1
Merged-chr13-30198146-3	chr13	30197918	30198385	+	0.000	0.000	Merged-chr13-30198146-3
Merged-chr16-11323107-66	chr16	11322779	11323400	+	0.000	0.000	Merged-chr16-11323107-66
Merged-chr1-156673751-1	chr1	156673653	156673851	+	0.000	0.000	Merged-chr1-156673751-1
Merged-chr13-112507882-42	chr13	112507702	112508092	+	0.000	0.000	Merged-chr13-112507882-42
Merged-chr17-4908313-79	chr17	4907928	4908597	+	0.000	0.000	Merged-chr17-4908313-79
Merged-chr7-98165219-30	chr7	98164894	98165554	+	0.000	0.000	Merged-chr7-98165219-30
Merged-chr11-3140967-38	chr11	3140596	3141199	+	0.000	0.000	Merged-chr11-3140967-38
Merged-chr6-143871321-4	chr6	143871139	143871478	+	0.000	0.000	Merged-chr6-143871321-4
Merged-chr8-72350000-6	chr8	72349825	72350155	+	0.000	0.000	Merged-chr8-72350000-6
Merged-chr6-38789563-52	chr6	38789329	38789882	+	0.000	0.000	Merged-chr6-38789563-52
Merged-chr8-90828979-56	chr8	90828759	90829417	+	0.000	0.000	Merged-chr8-90828979-56
Merged-chr8-70897674-77	chr8	70897406	70897884	+	0.000	0.000	Merged-chr8-70897674-77
Merged-chr9-35498014-17	chr9	35497829	35498210	+	0.000	0.000	Merged-chr9-35498014-17
Merged-chrX-75674232-65	chrX	75674025	75674376	+	0.000	0.000	Merged-chrX-75674232-65
Merged-chr2-135967319-31	chr2	135966996	135967623	+	0.000	0.000	Merged-chr2-135967319-31
Merged-chr7-49364720-42	chr7	49364502	49364916	+	0.000	0.000	Merged-chr7-49364720-42
