#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.up.bed
Merged-chr19-55101807-2	chr19	55101689	55101927	+	0.000	0.000	Merged-chr19-55101807-2
Merged-chr17-84196515-1	chr17	84196417	84196615	+	0.000	0.000	Merged-chr17-84196515-1
Merged-chr1-164075608-37	chr1	164075319	164075840	+	0.000	0.000	Merged-chr1-164075608-37
Merged-chr9-44772887-60	chr9	44772530	44773187	+	0.000	0.000	Merged-chr9-44772887-60
Merged-chr1-39901309-92	chr1	39900607	39902297	+	0.000	0.000	Merged-chr1-39901309-92
Merged-chr17-35424832-52	chr17	35424547	35425392	+	0.000	0.000	Merged-chr17-35424832-52
Merged-chr19-40238240-2	chr19	40238138	40238345	+	0.000	0.000	Merged-chr19-40238240-2
Merged-chr7-24462599-1	chr7	24462501	24462699	+	0.000	0.000	Merged-chr7-24462599-1
Merged-chr10-59953841-5	chr10	59953685	59953979	+	0.000	0.000	Merged-chr10-59953841-5
Merged-chr12-117687561-2	chr12	117687410	117687714	+	0.000	0.000	Merged-chr12-117687561-2
Merged-chr3-126693413-64	chr3	126693231	126693772	+	0.000	0.000	Merged-chr3-126693413-64
Merged-chr12-73817639-11	chr12	73817393	73817824	+	0.000	0.000	Merged-chr12-73817639-11
Merged-chr1-127212036-1	chr1	127211938	127212136	+	0.000	0.000	Merged-chr1-127212036-1
Merged-chr17-35428128-1	chr17	35428030	35428228	+	0.000	0.000	Merged-chr17-35428128-1
Merged-chr17-33955836-55	chr17	33955614	33956144	+	0.000	0.000	Merged-chr17-33955836-55
Merged-chr10-115396208-36	chr10	115395949	115396420	+	0.000	0.000	Merged-chr10-115396208-36
Merged-chr10-117652105-48	chr10	117651698	117652419	+	0.000	0.000	Merged-chr10-117652105-48
Merged-chr11-3160255-18	chr11	3159882	3160704	+	0.000	0.000	Merged-chr11-3160255-18
Merged-chr11-99145976-1	chr11	99145878	99146076	+	0.000	0.000	Merged-chr11-99145976-1
Merged-chr17-3079530-45	chr17	3079374	3079747	+	0.000	0.000	Merged-chr17-3079530-45
Merged-chr12-117444670-46	chr12	117444480	117444902	+	0.000	0.000	Merged-chr12-117444670-46
Merged-chr9-42124176-82	chr9	42123942	42124441	+	0.000	0.000	Merged-chr9-42124176-82
Merged-chr2-164077659-1	chr2	164077561	164077759	+	0.000	0.000	Merged-chr2-164077659-1
Merged-chr1-39918240-76	chr1	39917924	39918470	+	0.000	0.000	Merged-chr1-39918240-76
Merged-chr9-14072005-21	chr9	14071736	14072197	+	0.000	0.000	Merged-chr9-14072005-21
Merged-chr4-32291576-26	chr4	32291319	32291855	+	0.000	0.000	Merged-chr4-32291576-26
Merged-chr5-31202256-62	chr5	31201938	31202559	+	0.000	0.000	Merged-chr5-31202256-62
Merged-chr2-13265108-24	chr2	13264901	13265347	+	0.000	0.000	Merged-chr2-13265108-24
Merged-chr11-3190092-3	chr11	3189994	3190194	+	0.000	0.000	Merged-chr11-3190092-3
Merged-chr12-13518316-35	chr12	13518088	13518551	+	0.000	0.000	Merged-chr12-13518316-35
Merged-chr7-73552002-57	chr7	73551317	73552446	+	0.000	0.000	Merged-chr7-73552002-57
Merged-chr16-95984628-5	chr16	95984452	95984781	+	0.000	0.000	Merged-chr16-95984628-5
Merged-chr15-58650001-42	chr15	58649740	58650174	+	0.000	0.000	Merged-chr15-58650001-42
Merged-chr2-68287116-1	chr2	68287018	68287216	+	0.000	0.000	Merged-chr2-68287116-1
Merged-chr3-88510082-59	chr3	88509854	88510526	+	0.000	0.000	Merged-chr3-88510082-59
Merged-chr11-4251644-19	chr11	4251430	4251833	+	0.000	0.000	Merged-chr11-4251644-19
Merged-chr11-79093031-26	chr11	79092752	79093227	+	0.000	0.000	Merged-chr11-79093031-26
Merged-chr12-88368803-2	chr12	88368703	88368906	+	0.000	0.000	Merged-chr12-88368803-2
Merged-chr16-35905598-39	chr16	35905326	35905889	+	0.000	0.000	Merged-chr16-35905598-39
Merged-chr5-105840151-44	chr5	105839974	105840308	+	0.000	0.000	Merged-chr5-105840151-44
Merged-chr11-116398180-34	chr11	116397677	116398456	+	0.000	0.000	Merged-chr11-116398180-34
Merged-chr1-189929982-2	chr1	189929859	189930107	+	0.000	0.000	Merged-chr1-189929982-2
Merged-chr5-150601146-68	chr5	150600828	150601377	+	0.000	0.000	Merged-chr5-150601146-68
Merged-chr10-80158624-23	chr10	80158426	80158800	+	0.000	0.000	Merged-chr10-80158624-23
Merged-chr3-52340638-36	chr3	52340393	52340940	+	0.000	0.000	Merged-chr3-52340638-36
Merged-chr9-14281792-3	chr9	14281561	14281964	+	0.000	0.000	Merged-chr9-14281792-3
Merged-chr2-77264133-1	chr2	77264035	77264233	+	0.000	0.000	Merged-chr2-77264133-1
Merged-chr16-14355199-2	chr16	14355045	14355356	+	0.000	0.000	Merged-chr16-14355199-2
Merged-chr11-86925412-36	chr11	86925148	86925634	+	0.000	0.000	Merged-chr11-86925412-36
Merged-chr15-3979556-75	chr15	3979290	3979786	+	0.000	0.000	Merged-chr15-3979556-75
Merged-chr1-189085418-26	chr1	189085099	189085732	+	0.000	0.000	Merged-chr1-189085418-26
Merged-chr11-49205303-4	chr11	49205172	49205450	+	0.000	0.000	Merged-chr11-49205303-4
Merged-chr18-64913437-34	chr18	64913155	64913758	+	0.000	0.000	Merged-chr18-64913437-34
Merged-chr2-158451543-1	chr2	158451445	158451643	+	0.000	0.000	Merged-chr2-158451543-1
Merged-chr9-72098340-28	chr9	72098160	72098530	+	0.000	0.000	Merged-chr9-72098340-28
Merged-chr10-81997088-64	chr10	81996826	81997262	+	0.000	0.000	Merged-chr10-81997088-64
Merged-chr2-13271415-60	chr2	13271169	13271729	+	0.000	0.000	Merged-chr2-13271415-60
Merged-chr11-4263034-2	chr11	4262914	4263156	+	0.000	0.000	Merged-chr11-4263034-2
Merged-chr16-93572534-34	chr16	93572361	93572737	+	0.000	0.000	Merged-chr16-93572534-34
Merged-chr16-93552984-42	chr16	93552745	93553205	+	0.000	0.000	Merged-chr16-93552984-42
Merged-chr11-115081120-20	chr11	115080924	115081343	+	0.000	0.000	Merged-chr11-115081120-20
Merged-chr17-22165943-71	chr17	22165547	22166365	+	0.000	0.000	Merged-chr17-22165943-71
Merged-chr15-62153335-4	chr15	62153221	62153459	+	0.000	0.000	Merged-chr15-62153335-4
Merged-chr7-19307717-1	chr7	19307619	19307817	+	0.000	0.000	Merged-chr7-19307717-1
Merged-chr6-144890317-11	chr6	144890069	144890525	+	0.000	0.000	Merged-chr6-144890317-11
Merged-chr5-75046952-10	chr5	75046779	75047268	+	0.000	0.000	Merged-chr5-75046952-10
Merged-chr17-3080549-80	chr17	3080374	3080875	+	0.000	0.000	Merged-chr17-3080549-80
Merged-chr16-90329904-1	chr16	90329806	90330004	+	0.000	0.000	Merged-chr16-90329904-1
Merged-chr2-164360171-1	chr2	164360073	164360271	+	0.000	0.000	Merged-chr2-164360171-1
Merged-chr7-73518565-13	chr7	73518389	73518736	+	0.000	0.000	Merged-chr7-73518565-13
Merged-chr10-94958568-14	chr10	94958391	94958718	+	0.000	0.000	Merged-chr10-94958568-14
Merged-chr7-80025368-9	chr7	80025129	80025649	+	0.000	0.000	Merged-chr7-80025368-9
Merged-chr7-30194047-25	chr7	30193831	30194313	+	0.000	0.000	Merged-chr7-30194047-25
Merged-chr2-16515571-1	chr2	16515473	16515671	+	0.000	0.000	Merged-chr2-16515571-1
Merged-chr9-71848464-7	chr9	71848304	71848607	+	0.000	0.000	Merged-chr9-71848464-7
Merged-chr11-4423802-39	chr11	4423329	4424148	+	0.000	0.000	Merged-chr11-4423802-39
Merged-chr17-73806429-20	chr17	73806209	73806616	+	0.000	0.000	Merged-chr17-73806429-20
Merged-chr11-4298043-4	chr11	4297912	4298181	+	0.000	0.000	Merged-chr11-4298043-4
Merged-chr6-144416933-1	chr6	144416835	144417033	+	0.000	0.000	Merged-chr6-144416933-1
Merged-chr15-59572007-37	chr15	59571819	59572233	+	0.000	0.000	Merged-chr15-59572007-37
Merged-chr4-126966969-2	chr4	126966857	126967083	+	0.000	0.000	Merged-chr4-126966969-2
Merged-chr9-53773717-9	chr9	53773581	53773871	+	0.000	0.000	Merged-chr9-53773717-9
Merged-chr6-83503485-1	chr6	83503387	83503585	+	0.000	0.000	Merged-chr6-83503485-1
Merged-chr11-33939357-99	chr11	33938979	33939531	+	0.000	0.000	Merged-chr11-33939357-99
Merged-chr10-75935964-54	chr10	75935778	75936176	+	0.000	0.000	Merged-chr10-75935964-54
Merged-chr2-10373891-14	chr2	10373676	10374064	+	0.000	0.000	Merged-chr2-10373891-14
Merged-chr8-122269579-23	chr8	122269401	122269807	+	0.000	0.000	Merged-chr8-122269579-23
Merged-chr18-80468644-15	chr18	80468421	80468842	+	0.000	0.000	Merged-chr18-80468644-15
Merged-chr7-96883324-23	chr7	96882963	96883685	+	0.000	0.000	Merged-chr7-96883324-23
Merged-chr12-117595106-1	chr12	117595008	117595206	+	0.000	0.000	Merged-chr12-117595106-1
Merged-chr15-91675260-1	chr15	91675162	91675360	+	0.000	0.000	Merged-chr15-91675260-1
Merged-chr4-144901724-37	chr4	144901535	144901940	+	0.000	0.000	Merged-chr4-144901724-37
Merged-chr11-106084527-74	chr11	106084166	106084771	+	0.000	0.000	Merged-chr11-106084527-74
Merged-chr5-105709845-15	chr5	105709620	105710135	+	0.000	0.000	Merged-chr5-105709845-15
Merged-chr11-106740012-25	chr11	106739591	106740570	+	0.000	0.000	Merged-chr11-106740012-25
Merged-chr4-63898483-4	chr4	63898371	63898604	+	0.000	0.000	Merged-chr4-63898483-4
Merged-chr16-24154153-12	chr16	24154033	24154280	+	0.000	0.000	Merged-chr16-24154153-12
Merged-chr6-89421751-50	chr6	89421424	89422180	+	0.000	0.000	Merged-chr6-89421751-50
Merged-chr4-128735230-68	chr4	128734766	128735540	+	0.000	0.000	Merged-chr4-128735230-68
Merged-chr6-67533170-65	chr6	67532868	67533448	+	0.000	0.000	Merged-chr6-67533170-65
Merged-chr11-33928932-1	chr11	33928834	33929032	+	0.000	0.000	Merged-chr11-33928932-1
Merged-chr10-111234457-79	chr10	111234019	111234952	+	0.000	0.000	Merged-chr10-111234457-79
Merged-chr10-30716378-49	chr10	30716051	30716654	+	0.000	0.000	Merged-chr10-30716378-49
Merged-chr12-57231320-7	chr12	57231165	57231446	+	0.000	0.000	Merged-chr12-57231320-7
Merged-chr9-40997043-1	chr9	40996945	40997143	+	0.000	0.000	Merged-chr9-40997043-1
Merged-chr9-14089919-1	chr9	14089821	14090019	+	0.000	0.000	Merged-chr9-14089919-1
Merged-chr8-126592018-4	chr8	126591800	126592176	+	0.000	0.000	Merged-chr8-126592018-4
Merged-chr8-126662975-49	chr8	126662718	126663231	+	0.000	0.000	Merged-chr8-126662975-49
Merged-chr15-82899938-12	chr15	82899717	82900160	+	0.000	0.000	Merged-chr15-82899938-12
Merged-chr13-51847509-6	chr13	51847337	51847823	+	0.000	0.000	Merged-chr13-51847509-6
Merged-chr1-127318690-2	chr1	127318591	127318791	+	0.000	0.000	Merged-chr1-127318690-2
Merged-chr6-134060905-6	chr6	134060668	134061113	+	0.000	0.000	Merged-chr6-134060905-6
Merged-chr11-3187729-22	chr11	3187316	3188009	+	0.000	0.000	Merged-chr11-3187729-22
Merged-chr16-18233668-2	chr16	18233547	18233791	+	0.000	0.000	Merged-chr16-18233668-2
Merged-chr15-59597796-32	chr15	59597584	59598022	+	0.000	0.000	Merged-chr15-59597796-32
Merged-chr5-105685154-46	chr5	105684702	105685524	+	0.000	0.000	Merged-chr5-105685154-46
Merged-chr5-75444488-1	chr5	75444390	75444588	+	0.000	0.000	Merged-chr5-75444488-1
Merged-chr9-58256308-4	chr9	58256083	58256502	+	0.000	0.000	Merged-chr9-58256308-4
Merged-chr2-75683146-50	chr2	75682933	75683370	+	0.000	0.000	Merged-chr2-75683146-50
Merged-chr11-4266800-18	chr11	4266341	4267233	+	0.000	0.000	Merged-chr11-4266800-18
Merged-chr2-160887795-88	chr2	160887468	160888163	+	0.000	0.000	Merged-chr2-160887795-88
Merged-chr18-24181023-3	chr18	24180911	24181140	+	0.000	0.000	Merged-chr18-24181023-3
Merged-chr12-4133297-57	chr12	4133046	4133573	+	0.000	0.000	Merged-chr12-4133297-57
Merged-chr8-34964520-5	chr8	34964273	34964664	+	0.000	0.000	Merged-chr8-34964520-5
Merged-chr14-60783398-4	chr14	60783261	60783532	+	0.000	0.000	Merged-chr14-60783398-4
Merged-chr9-108578687-51	chr9	108578388	108578963	+	0.000	0.000	Merged-chr9-108578687-51
Merged-chr14-121666787-5	chr14	121666680	121666896	+	0.000	0.000	Merged-chr14-121666787-5
Merged-chr1-178369170-67	chr1	178368972	178369493	+	0.000	0.000	Merged-chr1-178369170-67
Merged-chr4-136144732-18	chr4	136144544	136144921	+	0.000	0.000	Merged-chr4-136144732-18
Merged-chr10-19192519-18	chr10	19192311	19192719	+	0.000	0.000	Merged-chr10-19192519-18
Merged-chr11-4418419-5	chr11	4418302	4418545	+	0.000	0.000	Merged-chr11-4418419-5
Merged-chr12-69475337-77	chr12	69474875	69475684	+	0.000	0.000	Merged-chr12-69475337-77
Merged-chr9-55946922-11	chr9	55946679	55947109	+	0.000	0.000	Merged-chr9-55946922-11
Merged-chr6-134048216-52	chr6	134047855	134048486	+	0.000	0.000	Merged-chr6-134048216-52
Merged-chr5-148550582-5	chr5	148550450	148550710	+	0.000	0.000	Merged-chr5-148550582-5
Merged-chr19-40762334-20	chr19	40762074	40762561	+	0.000	0.000	Merged-chr19-40762334-20
Merged-chr6-121272426-71	chr6	121272192	121272672	+	0.000	0.000	Merged-chr6-121272426-71
Merged-chr12-51886578-29	chr12	51886387	51886803	+	0.000	0.000	Merged-chr12-51886578-29
Merged-chr17-84186353-4	chr17	84186186	84186525	+	0.000	0.000	Merged-chr17-84186353-4
Merged-chr5-86804387-70	chr5	86804158	86804704	+	0.000	0.000	Merged-chr5-86804387-70
Merged-chr5-75426957-1	chr5	75426859	75427057	+	0.000	0.000	Merged-chr5-75426957-1
Merged-chr7-25774614-28	chr7	25774385	25774872	+	0.000	0.000	Merged-chr7-25774614-28
Merged-chr4-126990043-4	chr4	126989888	126990268	+	0.000	0.000	Merged-chr4-126990043-4
Merged-chr14-52020005-97	chr14	52019740	52020207	+	0.000	0.000	Merged-chr14-52020005-97
Merged-chr10-117651194-26	chr10	117651004	117651365	+	0.000	0.000	Merged-chr10-117651194-26
Merged-chr5-138085334-61	chr5	138085021	138085591	+	0.000	0.000	Merged-chr5-138085334-61
Merged-chr11-59506011-110	chr11	59505415	59506503	+	0.000	0.000	Merged-chr11-59506011-110
Merged-chr14-52004381-49	chr14	52004230	52004550	+	0.000	0.000	Merged-chr14-52004381-49
Merged-chr2-153015323-52	chr2	153015102	153015555	+	0.000	0.000	Merged-chr2-153015323-52
Merged-chr1-38632713-8	chr1	38632501	38632908	+	0.000	0.000	Merged-chr1-38632713-8
Merged-chr10-94942923-6	chr10	94942585	94943167	+	0.000	0.000	Merged-chr10-94942923-6
Merged-chr12-117554052-2	chr12	117553897	117554210	+	0.000	0.000	Merged-chr12-117554052-2
Merged-chr3-52300795-11	chr3	52300574	52300960	+	0.000	0.000	Merged-chr3-52300795-11
Merged-chr11-116368348-10	chr11	116368154	116368591	+	0.000	0.000	Merged-chr11-116368348-10
Merged-chr5-143235302-59	chr5	143234982	143235573	+	0.000	0.000	Merged-chr5-143235302-59
Merged-chr6-144365387-16	chr6	144365128	144365639	+	0.000	0.000	Merged-chr6-144365387-16
Merged-chr12-81839833-27	chr12	81839631	81840070	+	0.000	0.000	Merged-chr12-81839833-27
Merged-chr13-5077088-1	chr13	5076990	5077188	+	0.000	0.000	Merged-chr13-5077088-1
Merged-chr14-121898103-1	chr14	121898005	121898203	+	0.000	0.000	Merged-chr14-121898103-1
Merged-chr16-10785610-99	chr16	10785242	10785942	+	0.000	0.000	Merged-chr16-10785610-99
Merged-chr11-54063198-57	chr11	54062574	54063698	+	0.000	0.000	Merged-chr11-54063198-57
Merged-chr7-73576506-24	chr7	73576257	73576943	+	0.000	0.000	Merged-chr7-73576506-24
Merged-chr5-114100331-51	chr5	114100067	114100594	+	0.000	0.000	Merged-chr5-114100331-51
Merged-chr11-3151424-21	chr11	3151204	3151578	+	0.000	0.000	Merged-chr11-3151424-21
Merged-chr10-30656526-1	chr10	30656428	30656626	+	0.000	0.000	Merged-chr10-30656526-1
Merged-chr2-148684704-1	chr2	148684606	148684804	+	0.000	0.000	Merged-chr2-148684704-1
Merged-chr9-40416301-7	chr9	40415969	40416528	+	0.000	0.000	Merged-chr9-40416301-7
Merged-chr1-164079439-12	chr1	164079116	164079621	+	0.000	0.000	Merged-chr1-164079439-12
Merged-chr11-3128962-6	chr11	3128848	3129087	+	0.000	0.000	Merged-chr11-3128962-6
Merged-chr19-21199898-12	chr19	21199706	21200064	+	0.000	0.000	Merged-chr19-21199898-12
Merged-chr15-100119488-4	chr15	100119343	100119626	+	0.000	0.000	Merged-chr15-100119488-4
Merged-chr1-106707367-8	chr1	106707224	106707498	+	0.000	0.000	Merged-chr1-106707367-8
Merged-chr11-61602995-47	chr11	61602745	61603223	+	0.000	0.000	Merged-chr11-61602995-47
Merged-chr13-117216189-53	chr13	117215936	117216433	+	0.000	0.000	Merged-chr13-117216189-53
Merged-chr5-105614205-11	chr5	105614069	105614421	+	0.000	0.000	Merged-chr5-105614205-11
Merged-chr2-34938971-69	chr2	34938379	34939271	+	0.000	0.000	Merged-chr2-34938971-69
Merged-chr9-53786922-72	chr9	53786644	53787187	+	0.000	0.000	Merged-chr9-53786922-72
Merged-chr1-82836652-59	chr1	82836399	82836917	+	0.000	0.000	Merged-chr1-82836652-59
Merged-chr15-9600289-13	chr15	9600114	9600507	+	0.000	0.000	Merged-chr15-9600289-13
Merged-chr8-125727602-12	chr8	125727399	125727953	+	0.000	0.000	Merged-chr8-125727602-12
Merged-chr8-84689283-39	chr8	84689060	84689510	+	0.000	0.000	Merged-chr8-84689283-39
Merged-chr10-19216501-10	chr10	19216354	19216661	+	0.000	0.000	Merged-chr10-19216501-10
Merged-chr1-127345077-51	chr1	127344880	127345346	+	0.000	0.000	Merged-chr1-127345077-51
Merged-chr5-123395394-6	chr5	123395161	123395595	+	0.000	0.000	Merged-chr5-123395394-6
Merged-chr17-7892904-34	chr17	7892722	7893098	+	0.000	0.000	Merged-chr17-7892904-34
Merged-chr17-8244871-10	chr17	8244669	8245072	+	0.000	0.000	Merged-chr17-8244871-10
Merged-chr11-48871805-98	chr11	48871155	48872538	+	0.000	0.000	Merged-chr11-48871805-98
Merged-chr1-55442246-1	chr1	55442148	55442346	+	0.000	0.000	Merged-chr1-55442246-1
Merged-chr7-79987960-1	chr7	79987862	79988060	+	0.000	0.000	Merged-chr7-79987960-1
Merged-chr11-116413777-2	chr11	116413677	116413879	+	0.000	0.000	Merged-chr11-116413777-2
Merged-chr13-51963945-2	chr13	51963792	51964100	+	0.000	0.000	Merged-chr13-51963945-2
Merged-chr19-7057714-27	chr19	7057178	7058079	+	0.000	0.000	Merged-chr19-7057714-27
Merged-chr9-95120288-34	chr9	95120028	95120583	+	0.000	0.000	Merged-chr9-95120288-34
Merged-chr9-62349502-36	chr9	62349267	62349724	+	0.000	0.000	Merged-chr9-62349502-36
Merged-chr13-51849013-24	chr13	51848788	51849243	+	0.000	0.000	Merged-chr13-51849013-24
Merged-chr9-53344730-22	chr9	53344476	53344969	+	0.000	0.000	Merged-chr9-53344730-22
Merged-chr14-121711337-42	chr14	121711034	121711779	+	0.000	0.000	Merged-chr14-121711337-42
Merged-chr2-156840151-65	chr2	156839807	156840653	+	0.000	0.000	Merged-chr2-156840151-65
Merged-chr2-77269992-2	chr2	77269894	77270092	+	0.000	0.000	Merged-chr2-77269992-2
Merged-chr17-33817699-57	chr17	33817446	33817965	+	0.000	0.000	Merged-chr17-33817699-57
Merged-chr2-16568402-24	chr2	16568020	16568715	+	0.000	0.000	Merged-chr2-16568402-24
Merged-chr4-32401611-9	chr4	32401481	32401763	+	0.000	0.000	Merged-chr4-32401611-9
Merged-chr12-115888214-32	chr12	115888007	115888578	+	0.000	0.000	Merged-chr12-115888214-32
Merged-chr6-88768883-12	chr6	88768714	88769186	+	0.000	0.000	Merged-chr6-88768883-12
Merged-chr18-64921075-69	chr18	64920838	64921373	+	0.000	0.000	Merged-chr18-64921075-69
Merged-chr11-79398610-8	chr11	79398457	79398751	+	0.000	0.000	Merged-chr11-79398610-8
Merged-chr6-146634470-65	chr6	146634126	146634781	+	0.000	0.000	Merged-chr6-146634470-65
Merged-chr11-3336028-55	chr11	3335644	3336285	+	0.000	0.000	Merged-chr11-3336028-55
Merged-chr11-32013500-11	chr11	32013116	32013881	+	0.000	0.000	Merged-chr11-32013500-11
Merged-chr9-121417481-1	chr9	121417383	121417581	+	0.000	0.000	Merged-chr9-121417481-1
Merged-chr3-37174845-28	chr3	37174481	37175110	+	0.000	0.000	Merged-chr3-37174845-28
Merged-chr7-73479778-28	chr7	73479485	73480065	+	0.000	0.000	Merged-chr7-73479778-28
Merged-chr6-38759354-27	chr6	38759186	38759567	+	0.000	0.000	Merged-chr6-38759354-27
Merged-chrX-95166298-83	chrX	95166014	95166609	+	0.000	0.000	Merged-chrX-95166298-83
Merged-chr12-117554758-34	chr12	117554281	117555050	+	0.000	0.000	Merged-chr12-117554758-34
Merged-chr5-75482772-1	chr5	75482674	75482872	+	0.000	0.000	Merged-chr5-75482772-1
Merged-chr9-42032714-51	chr9	42032415	42033052	+	0.000	0.000	Merged-chr9-42032714-51
Merged-chr14-31398460-1	chr14	31398362	31398560	+	0.000	0.000	Merged-chr14-31398460-1
Merged-chr9-14090877-1	chr9	14090779	14090977	+	0.000	0.000	Merged-chr9-14090877-1
Merged-chr2-31572734-38	chr2	31572293	31573045	+	0.000	0.000	Merged-chr2-31572734-38
Merged-chr7-73572750-41	chr7	73572527	73572990	+	0.000	0.000	Merged-chr7-73572750-41
Merged-chr2-16571405-4	chr2	16571207	16571618	+	0.000	0.000	Merged-chr2-16571405-4
Merged-chr8-66860248-21	chr8	66859959	66860518	+	0.000	0.000	Merged-chr8-66860248-21
Merged-chr10-94865429-8	chr10	94865231	94865661	+	0.000	0.000	Merged-chr10-94865429-8
Merged-chr13-117223399-24	chr13	117223194	117223589	+	0.000	0.000	Merged-chr13-117223399-24
Merged-chr14-118658326-68	chr14	118657904	118658688	+	0.000	0.000	Merged-chr14-118658326-68
Merged-chr19-29431138-60	chr19	29430855	29431448	+	0.000	0.000	Merged-chr19-29431138-60
Merged-chr17-42887503-23	chr17	42887332	42887718	+	0.000	0.000	Merged-chr17-42887503-23
Merged-chr6-88718305-41	chr6	88717963	88718811	+	0.000	0.000	Merged-chr6-88718305-41
Merged-chr13-42049130-34	chr13	42048816	42049490	+	0.000	0.000	Merged-chr13-42049130-34
Merged-chr11-99125281-21	chr11	99125014	99125484	+	0.000	0.000	Merged-chr11-99125281-21
Merged-chr1-36294186-96	chr1	36293512	36294819	+	0.000	0.000	Merged-chr1-36294186-96
Merged-chr9-121297708-57	chr9	121297306	121298077	+	0.000	0.000	Merged-chr9-121297708-57
Merged-chr16-90277146-33	chr16	90276785	90277371	+	0.000	0.000	Merged-chr16-90277146-33
Merged-chr1-162546482-8	chr1	162546333	162546644	+	0.000	0.000	Merged-chr1-162546482-8
Merged-chr3-123508551-84	chr3	123508327	123508813	+	0.000	0.000	Merged-chr3-123508551-84
Merged-chr14-121694451-18	chr14	121694149	121694697	+	0.000	0.000	Merged-chr14-121694451-18
Merged-chr11-59418690-15	chr11	59418525	59418939	+	0.000	0.000	Merged-chr11-59418690-15
Merged-chr5-105872355-24	chr5	105872191	105872554	+	0.000	0.000	Merged-chr5-105872355-24
Merged-chr17-8206780-14	chr17	8206605	8206996	+	0.000	0.000	Merged-chr17-8206780-14
Merged-chr8-84357932-29	chr8	84357702	84358147	+	0.000	0.000	Merged-chr8-84357932-29
Merged-chr16-36056598-16	chr16	36056366	36056842	+	0.000	0.000	Merged-chr16-36056598-16
Merged-chr13-91490928-1	chr13	91490830	91491028	+	0.000	0.000	Merged-chr13-91490928-1
Merged-chr11-3156355-5	chr11	3156217	3156465	+	0.000	0.000	Merged-chr11-3156355-5
Merged-chr9-114467218-14	chr9	114467015	114467591	+	0.000	0.000	Merged-chr9-114467218-14
Merged-chr15-100060928-68	chr15	100060619	100061209	+	0.000	0.000	Merged-chr15-100060928-68
Merged-chr11-4094925-51	chr11	4094445	4095451	+	0.000	0.000	Merged-chr11-4094925-51
Merged-chr6-134045527-34	chr6	134045100	134045851	+	0.000	0.000	Merged-chr6-134045527-34
Merged-chr10-127658262-5	chr10	127658103	127658473	+	0.000	0.000	Merged-chr10-127658262-5
Merged-chr2-17746491-3	chr2	17746349	17746649	+	0.000	0.000	Merged-chr2-17746491-3
Merged-chr10-130337662-26	chr10	130337337	130337990	+	0.000	0.000	Merged-chr10-130337662-26
Merged-chr14-60784748-56	chr14	60784461	60784970	+	0.000	0.000	Merged-chr14-60784748-56
Merged-chr6-125486159-1	chr6	125486061	125486259	+	0.000	0.000	Merged-chr6-125486159-1
Merged-chr1-39923270-90	chr1	39922774	39923747	+	0.000	0.000	Merged-chr1-39923270-90
Merged-chr2-164360506-23	chr2	164360306	164360868	+	0.000	0.000	Merged-chr2-164360506-23
Merged-chr2-75690898-5	chr2	75690767	75691015	+	0.000	0.000	Merged-chr2-75690898-5
Merged-chr1-127292062-1	chr1	127291964	127292162	+	0.000	0.000	Merged-chr1-127292062-1
Merged-chr1-23922076-79	chr1	23921785	23922302	+	0.000	0.000	Merged-chr1-23922076-79
Merged-chr1-189899995-1	chr1	189899897	189900095	+	0.000	0.000	Merged-chr1-189899995-1
Merged-chr19-46306071-1	chr19	46305973	46306171	+	0.000	0.000	Merged-chr19-46306071-1
Merged-chr11-98741907-41	chr11	98741505	98742151	+	0.000	0.000	Merged-chr11-98741907-41
Merged-chr18-64936230-29	chr18	64935973	64936472	+	0.000	0.000	Merged-chr18-64936230-29
Merged-chr1-55528879-45	chr1	55528605	55529224	+	0.000	0.000	Merged-chr1-55528879-45
Merged-chr5-100638762-1	chr5	100638664	100638862	+	0.000	0.000	Merged-chr5-100638762-1
Merged-chrX-94542130-27	chrX	94541889	94542332	+	0.000	0.000	Merged-chrX-94542130-27
Merged-chr6-134059534-54	chr6	134059026	134059945	+	0.000	0.000	Merged-chr6-134059534-54
Merged-chr5-143235750-1	chr5	143235652	143235850	+	0.000	0.000	Merged-chr5-143235750-1
Merged-chr15-91651721-23	chr15	91651453	91651996	+	0.000	0.000	Merged-chr15-91651721-23
Merged-chr7-48795353-37	chr7	48795143	48795553	+	0.000	0.000	Merged-chr7-48795353-37
Merged-chr13-42051680-16	chr13	42051437	42051978	+	0.000	0.000	Merged-chr13-42051680-16
Merged-chrX-98292021-23	chrX	98291807	98292194	+	0.000	0.000	Merged-chrX-98292021-23
Merged-chr10-130336707-49	chr10	130336400	130337257	+	0.000	0.000	Merged-chr10-130336707-49
Merged-chr8-61516284-26	chr8	61516012	61516510	+	0.000	0.000	Merged-chr8-61516284-26
Merged-chr19-40832149-1	chr19	40832051	40832249	+	0.000	0.000	Merged-chr19-40832149-1
Merged-chr2-17729953-3	chr2	17729741	17730132	+	0.000	0.000	Merged-chr2-17729953-3
Merged-chr11-116412629-1	chr11	116412531	116412729	+	0.000	0.000	Merged-chr11-116412629-1
