#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr6-67510918-34	chr6	67510660	67511144	+	0.000	0.000	Merged-chr6-67510918-34
Merged-chr2-25365450-71	chr2	25365239	25365679	+	0.000	0.000	Merged-chr2-25365450-71
Merged-chr2-169329453-1	chr2	169329355	169329553	+	0.000	0.000	Merged-chr2-169329453-1
Merged-chr4-156008555-53	chr4	156008365	156008911	+	0.000	0.000	Merged-chr4-156008555-53
Merged-chrY-1244513-1	chrY	1244415	1244613	+	0.000	0.000	Merged-chrY-1244513-1
Merged-chr9-61827170-3	chr9	61827054	61827287	+	0.000	0.000	Merged-chr9-61827170-3
Merged-chr1-155158917-88	chr1	155158459	155159169	+	0.000	0.000	Merged-chr1-155158917-88
Merged-chr17-26009700-29	chr17	26009525	26009898	+	0.000	0.000	Merged-chr17-26009700-29
Merged-chr14-61805692-18	chr14	61805432	61806006	+	0.000	0.000	Merged-chr14-61805692-18
Merged-chr3-138876270-3	chr3	138876141	138876399	+	0.000	0.000	Merged-chr3-138876270-3
Merged-chr13-43777700-1	chr13	43777602	43777800	+	0.000	0.000	Merged-chr13-43777700-1
Merged-chr15-64211294-3	chr15	64211196	64211394	+	0.000	0.000	Merged-chr15-64211294-3
Merged-chr6-134020995-11	chr6	134020777	134021236	+	0.000	0.000	Merged-chr6-134020995-11
Merged-chr16-76249767-78	chr16	76249396	76250170	+	0.000	0.000	Merged-chr16-76249767-78
Merged-chr16-45382071-4	chr16	45381864	45382237	+	0.000	0.000	Merged-chr16-45382071-4
Merged-chr2-163166400-55	chr2	163166058	163166720	+	0.000	0.000	Merged-chr2-163166400-55
Merged-chr16-18406410-19	chr16	18406122	18406708	+	0.000	0.000	Merged-chr16-18406410-19
Merged-chr16-89973258-46	chr16	89973033	89973545	+	0.000	0.000	Merged-chr16-89973258-46
Merged-chr10-39430541-24	chr10	39430319	39430875	+	0.000	0.000	Merged-chr10-39430541-24
Merged-chr17-8226900-7	chr17	8226741	8227140	+	0.000	0.000	Merged-chr17-8226900-7
Merged-chr17-15742023-19	chr17	15741808	15742180	+	0.000	0.000	Merged-chr17-15742023-19
Merged-chr11-52273808-1	chr11	52273710	52273908	+	0.000	0.000	Merged-chr11-52273808-1
Merged-chr8-122273382-29	chr8	122273173	122273604	+	0.000	0.000	Merged-chr8-122273382-29
Merged-chr8-14994534-59	chr8	14993948	14994900	+	0.000	0.000	Merged-chr8-14994534-59
Merged-chr8-106412256-7	chr8	106412031	106412429	+	0.000	0.000	Merged-chr8-106412256-7
Merged-chr2-174602370-60	chr2	174602094	174602828	+	0.000	0.000	Merged-chr2-174602370-60
Merged-chr4-149282639-35	chr4	149282374	149282844	+	0.000	0.000	Merged-chr4-149282639-35
Merged-chr16-91366873-55	chr16	91366564	91367120	+	0.000	0.000	Merged-chr16-91366873-55
Merged-chr15-57600810-7	chr15	57600662	57600940	+	0.000	0.000	Merged-chr15-57600810-7
Merged-chr15-73595462-42	chr15	73595143	73595707	+	0.000	0.000	Merged-chr15-73595462-42
Merged-chr5-41844685-118	chr5	41844122	41844978	+	0.000	0.000	Merged-chr5-41844685-118
Merged-chr9-118700946-3	chr9	118700796	118701122	+	0.000	0.000	Merged-chr9-118700946-3
Merged-chr13-108848323-1	chr13	108848225	108848423	+	0.000	0.000	Merged-chr13-108848323-1
Merged-chr10-96617072-57	chr10	96616709	96617309	+	0.000	0.000	Merged-chr10-96617072-57
Merged-chr11-77372347-7	chr11	77372194	77372510	+	0.000	0.000	Merged-chr11-77372347-7
Merged-chr1-36921922-6	chr1	36921659	36922131	+	0.000	0.000	Merged-chr1-36921922-6
Merged-chr5-53809637-58	chr5	53809381	53809889	+	0.000	0.000	Merged-chr5-53809637-58
Merged-chrX-42500778-7	chrX	42500632	42500958	+	0.000	0.000	Merged-chrX-42500778-7
Merged-chr16-30768105-2	chr16	30767961	30768252	+	0.000	0.000	Merged-chr16-30768105-2
Merged-chr4-134752256-8	chr4	134752095	134752451	+	0.000	0.000	Merged-chr4-134752256-8
Merged-chr3-101948658-63	chr3	101948355	101948974	+	0.000	0.000	Merged-chr3-101948658-63
Merged-chr2-59438662-53	chr2	59438388	59438992	+	0.000	0.000	Merged-chr2-59438662-53
Merged-chr1-138585695-6	chr1	138585495	138585845	+	0.000	0.000	Merged-chr1-138585695-6
Merged-chr9-62510656-38	chr9	62510469	62510861	+	0.000	0.000	Merged-chr9-62510656-38
Merged-chr16-33732473-13	chr16	33732310	33732649	+	0.000	0.000	Merged-chr16-33732473-13
Merged-chr10-76844808-11	chr10	76844504	76845140	+	0.000	0.000	Merged-chr10-76844808-11
Merged-chr8-95673039-19	chr8	95672713	95673276	+	0.000	0.000	Merged-chr8-95673039-19
Merged-chr11-29433069-1	chr11	29432971	29433169	+	0.000	0.000	Merged-chr11-29433069-1
Merged-chr2-33206193-4	chr2	33206046	33206348	+	0.000	0.000	Merged-chr2-33206193-4
Merged-chr10-96634736-7	chr10	96634415	96635004	+	0.000	0.000	Merged-chr10-96634736-7
Merged-chr12-113222478-76	chr12	113222046	113222713	+	0.000	0.000	Merged-chr12-113222478-76
Merged-chr6-147487920-1	chr6	147487822	147488020	+	0.000	0.000	Merged-chr6-147487920-1
Merged-chr5-65764429-153	chr5	65763767	65765209	+	0.000	0.000	Merged-chr5-65764429-153
Merged-chr3-9550148-51	chr3	9549810	9550618	+	0.000	0.000	Merged-chr3-9550148-51
Merged-chr12-85280315-60	chr12	85279980	85280591	+	0.000	0.000	Merged-chr12-85280315-60
Merged-chr4-63943077-12	chr4	63942870	63943414	+	0.000	0.000	Merged-chr4-63943077-12
Merged-chr3-37421110-3	chr3	37420838	37421361	+	0.000	0.000	Merged-chr3-37421110-3
Merged-chr1-105498636-1	chr1	105498538	105498736	+	0.000	0.000	Merged-chr1-105498636-1
Merged-chr12-8844937-14	chr12	8844706	8845089	+	0.000	0.000	Merged-chr12-8844937-14
Merged-chr7-142966626-1	chr7	142966528	142966726	+	0.000	0.000	Merged-chr7-142966626-1
Merged-chr16-57393364-8	chr16	57393224	57393503	+	0.000	0.000	Merged-chr16-57393364-8
Merged-chr6-94676965-1	chr6	94676867	94677065	+	0.000	0.000	Merged-chr6-94676965-1
Merged-chr15-41789101-130	chr15	41788492	41789363	+	0.000	0.000	Merged-chr15-41789101-130
Merged-chr11-20741434-157	chr11	20741091	20741807	+	0.000	0.000	Merged-chr11-20741434-157
Merged-chr9-55754843-13	chr9	55754637	55755010	+	0.000	0.000	Merged-chr9-55754843-13
Merged-chr6-116131973-10	chr6	116131842	116132128	+	0.000	0.000	Merged-chr6-116131973-10
Merged-chr10-79097325-71	chr10	79097069	79097604	+	0.000	0.000	Merged-chr10-79097325-71
Merged-chr17-66074199-45	chr17	66073892	66074383	+	0.000	0.000	Merged-chr17-66074199-45
Merged-chr9-108263764-60	chr9	108263531	108264032	+	0.000	0.000	Merged-chr9-108263764-60
Merged-chr11-116012659-52	chr11	116012306	116012978	+	0.000	0.000	Merged-chr11-116012659-52
Merged-chr6-118067855-10	chr6	118067681	118068012	+	0.000	0.000	Merged-chr6-118067855-10
Merged-chr16-36071679-92	chr16	36071371	36071899	+	0.000	0.000	Merged-chr16-36071679-92
Merged-chr3-122259566-1	chr3	122259468	122259666	+	0.000	0.000	Merged-chr3-122259566-1
Merged-chr16-77017999-2	chr16	77017888	77018113	+	0.000	0.000	Merged-chr16-77017999-2
Merged-chr9-44562997-28	chr9	44562622	44563304	+	0.000	0.000	Merged-chr9-44562997-28
Merged-chr9-14241161-9	chr9	14241029	14241294	+	0.000	0.000	Merged-chr9-14241161-9
Merged-chr11-115603871-66	chr11	115603565	115604143	+	0.000	0.000	Merged-chr11-115603871-66
Merged-chr16-94290109-67	chr16	94289564	94290541	+	0.000	0.000	Merged-chr16-94290109-67
Merged-chr4-120393199-1	chr4	120393101	120393299	+	0.000	0.000	Merged-chr4-120393199-1
Merged-chr7-101071323-36	chr7	101070997	101071865	+	0.000	0.000	Merged-chr7-101071323-36
Merged-chr11-69417885-4	chr11	69417675	69418165	+	0.000	0.000	Merged-chr11-69417885-4
Merged-chr9-21852740-52	chr9	21852500	21852951	+	0.000	0.000	Merged-chr9-21852740-52
Merged-chr14-61770099-34	chr14	61769836	61770492	+	0.000	0.000	Merged-chr14-61770099-34
Merged-chr15-27564399-10	chr15	27564165	27564546	+	0.000	0.000	Merged-chr15-27564399-10
Merged-chr11-54936551-30	chr11	54936067	54936944	+	0.000	0.000	Merged-chr11-54936551-30
Merged-chr12-117480283-1	chr12	117480185	117480383	+	0.000	0.000	Merged-chr12-117480283-1
Merged-chr5-65869699-1	chr5	65869601	65869799	+	0.000	0.000	Merged-chr5-65869699-1
Merged-chr15-59019141-20	chr15	59018813	59019380	+	0.000	0.000	Merged-chr15-59019141-20
Merged-chr7-35774249-18	chr7	35773880	35774547	+	0.000	0.000	Merged-chr7-35774249-18
Merged-chr1-64104949-20	chr1	64104677	64105359	+	0.000	0.000	Merged-chr1-64104949-20
Merged-chr5-31012841-37	chr5	31012278	31013153	+	0.000	0.000	Merged-chr5-31012841-37
Merged-chr17-53479935-1	chr17	53479837	53480035	+	0.000	0.000	Merged-chr17-53479935-1
Merged-chr6-122587687-4	chr6	122587543	122587864	+	0.000	0.000	Merged-chr6-122587687-4
Merged-chr8-84223534-1	chr8	84223436	84223634	+	0.000	0.000	Merged-chr8-84223534-1
Merged-chr19-29253972-33	chr19	29253697	29254158	+	0.000	0.000	Merged-chr19-29253972-33
Merged-chr18-54940174-2	chr18	54940068	54940283	+	0.000	0.000	Merged-chr18-54940174-2
Merged-chr11-113785541-1	chr11	113785443	113785641	+	0.000	0.000	Merged-chr11-113785541-1
Merged-chr1-179084619-1	chr1	179084521	179084719	+	0.000	0.000	Merged-chr1-179084619-1
Merged-chr6-17871871-7	chr6	17871761	17871984	+	0.000	0.000	Merged-chr6-17871871-7
Merged-chr7-136894538-85	chr7	136894141	136894936	+	0.000	0.000	Merged-chr7-136894538-85
Merged-chr9-38718732-127	chr9	38717888	38719441	+	0.000	0.000	Merged-chr9-38718732-127
Merged-chr15-27827084-13	chr15	27826868	27827284	+	0.000	0.000	Merged-chr15-27827084-13
Merged-chr1-40033526-12	chr1	40033319	40033726	+	0.000	0.000	Merged-chr1-40033526-12
Merged-chr7-16207547-67	chr7	16207128	16207902	+	0.000	0.000	Merged-chr7-16207547-67
Merged-chr19-18787817-15	chr19	18787624	18788037	+	0.000	0.000	Merged-chr19-18787817-15
Merged-chr14-75456053-31	chr14	75455814	75456307	+	0.000	0.000	Merged-chr14-75456053-31
Merged-chr8-111562609-2	chr8	111562493	111562727	+	0.000	0.000	Merged-chr8-111562609-2
Merged-chr2-91976155-25	chr2	91975746	91976527	+	0.000	0.000	Merged-chr2-91976155-25
Merged-chr9-55807553-3	chr9	55807389	55807687	+	0.000	0.000	Merged-chr9-55807553-3
Merged-chr3-126693084-1	chr3	126692986	126693184	+	0.000	0.000	Merged-chr3-126693084-1
Merged-chr13-108976576-1	chr13	108976478	108976676	+	0.000	0.000	Merged-chr13-108976576-1
Merged-chr17-47922356-10	chr17	47922183	47922479	+	0.000	0.000	Merged-chr17-47922356-10
Merged-chr3-37205453-40	chr3	37205187	37205657	+	0.000	0.000	Merged-chr3-37205453-40
Merged-chr2-18909851-2	chr2	18909731	18909973	+	0.000	0.000	Merged-chr2-18909851-2
Merged-chr1-72284360-53	chr1	72284138	72284575	+	0.000	0.000	Merged-chr1-72284360-53
Merged-chr5-149324904-27	chr5	149324674	149325247	+	0.000	0.000	Merged-chr5-149324904-27
Merged-chr1-179154552-2	chr1	179154384	179154722	+	0.000	0.000	Merged-chr1-179154552-2
Merged-chr13-30186492-12	chr13	30186306	30186786	+	0.000	0.000	Merged-chr13-30186492-12
Merged-chr16-57465471-22	chr16	57465272	57465685	+	0.000	0.000	Merged-chr16-57465471-22
Merged-chr15-53312552-7	chr15	53312353	53312695	+	0.000	0.000	Merged-chr15-53312552-7
Merged-chr2-181837910-46	chr2	181837633	181838211	+	0.000	0.000	Merged-chr2-181837910-46
Merged-chr9-35007274-11	chr9	35006951	35007501	+	0.000	0.000	Merged-chr9-35007274-11
Merged-chr16-5013441-63	chr16	5013165	5013664	+	0.000	0.000	Merged-chr16-5013441-63
Merged-chr10-53597724-2	chr10	53597544	53597907	+	0.000	0.000	Merged-chr10-53597724-2
Merged-chr1-111864716-124	chr1	111864509	111865032	+	0.000	0.000	Merged-chr1-111864716-124
Merged-chr14-121731976-67	chr14	121731714	121732192	+	0.000	0.000	Merged-chr14-121731976-67
Merged-chr2-170131188-85	chr2	170130947	170131720	+	0.000	0.000	Merged-chr2-170131188-85
Merged-chr1-134560564-90	chr1	134560010	134561017	+	0.000	0.000	Merged-chr1-134560564-90
Merged-chr13-43778178-5	chr13	43777891	43778403	+	0.000	0.000	Merged-chr13-43778178-5
Merged-chr11-119339874-18	chr11	119339613	119340113	+	0.000	0.000	Merged-chr11-119339874-18
Merged-chr5-32734105-40	chr5	32733987	32734241	+	0.000	0.000	Merged-chr5-32734105-40
Merged-chr2-160740993-22	chr2	160740744	160741194	+	0.000	0.000	Merged-chr2-160740993-22
Merged-chr1-69461360-14	chr1	69461167	69461555	+	0.000	0.000	Merged-chr1-69461360-14
Merged-chr1-192598517-22	chr1	192598169	192598742	+	0.000	0.000	Merged-chr1-192598517-22
Merged-chr10-4333641-10	chr10	4333435	4333989	+	0.000	0.000	Merged-chr10-4333641-10
Merged-chr3-95659542-11	chr3	95659327	95659713	+	0.000	0.000	Merged-chr3-95659542-11
Merged-chr19-40232056-31	chr19	40231823	40232327	+	0.000	0.000	Merged-chr19-40232056-31
Merged-chr7-128690319-14	chr7	128690152	128690494	+	0.000	0.000	Merged-chr7-128690319-14
Merged-chr10-121197370-12	chr10	121197162	121197529	+	0.000	0.000	Merged-chr10-121197370-12
Merged-chr16-76330706-5	chr16	76330573	76330851	+	0.000	0.000	Merged-chr16-76330706-5
Merged-chr11-94378128-5	chr11	94377788	94378411	+	0.000	0.000	Merged-chr11-94378128-5
Merged-chr2-77148086-49	chr2	77147190	77148560	+	0.000	0.000	Merged-chr2-77148086-49
Merged-chrX-12135840-5	chrX	12135684	12136048	+	0.000	0.000	Merged-chrX-12135840-5
Merged-chr4-63861232-54	chr4	63861052	63861607	+	0.000	0.000	Merged-chr4-63861232-54
Merged-chr13-112287336-21	chr13	112287147	112287611	+	0.000	0.000	Merged-chr13-112287336-21
Merged-chr5-146824723-50	chr5	146824383	146824944	+	0.000	0.000	Merged-chr5-146824723-50
Merged-chr2-71002742-5	chr2	71002608	71002877	+	0.000	0.000	Merged-chr2-71002742-5
Merged-chr13-4609107-53	chr13	4608846	4609327	+	0.000	0.000	Merged-chr13-4609107-53
Merged-chr5-92337102-26	chr5	92336842	92337347	+	0.000	0.000	Merged-chr5-92337102-26
Merged-chr2-169586069-2	chr2	169585970	169586170	+	0.000	0.000	Merged-chr2-169586069-2
Merged-chr4-88046141-2	chr4	88046043	88046241	+	0.000	0.000	Merged-chr4-88046141-2
Merged-chr7-143464012-1	chr7	143463914	143464112	+	0.000	0.000	Merged-chr7-143464012-1
Merged-chr19-40257605-57	chr19	40257200	40257936	+	0.000	0.000	Merged-chr19-40257605-57
Merged-chr2-163299110-16	chr2	163298772	163299308	+	0.000	0.000	Merged-chr2-163299110-16
Merged-chr5-117069414-24	chr5	117068920	117069897	+	0.000	0.000	Merged-chr5-117069414-24
Merged-chr12-3283135-27	chr12	3282907	3283365	+	0.000	0.000	Merged-chr12-3283135-27
Merged-chr1-190562762-1	chr1	190562664	190562862	+	0.000	0.000	Merged-chr1-190562762-1
Merged-chr14-55092310-50	chr14	55092010	55092532	+	0.000	0.000	Merged-chr14-55092310-50
Merged-chr13-117289795-31	chr13	117289547	117290063	+	0.000	0.000	Merged-chr13-117289795-31
Merged-chr18-53417585-1	chr18	53417487	53417685	+	0.000	0.000	Merged-chr18-53417585-1
Merged-chr2-59440647-15	chr2	59440443	59440868	+	0.000	0.000	Merged-chr2-59440647-15
Merged-chr12-105684124-9	chr12	105683916	105684470	+	0.000	0.000	Merged-chr12-105684124-9
Merged-chr16-89872318-26	chr16	89872126	89872567	+	0.000	0.000	Merged-chr16-89872318-26
Merged-chr15-12578540-2	chr15	12578420	12578662	+	0.000	0.000	Merged-chr15-12578540-2
Merged-chr2-69710550-1	chr2	69710452	69710650	+	0.000	0.000	Merged-chr2-69710550-1
Merged-chr2-18920394-54	chr2	18920130	18920642	+	0.000	0.000	Merged-chr2-18920394-54
Merged-chr7-117982280-28	chr7	117981966	117982576	+	0.000	0.000	Merged-chr7-117982280-28
Merged-chr12-36019766-41	chr12	36019509	36020048	+	0.000	0.000	Merged-chr12-36019766-41
Merged-chr11-3179643-4	chr11	3179532	3179784	+	0.000	0.000	Merged-chr11-3179643-4
Merged-chr14-52008925-52	chr14	52008617	52009198	+	0.000	0.000	Merged-chr14-52008925-52
Merged-chr5-53946981-13	chr5	53946792	53947241	+	0.000	0.000	Merged-chr5-53946981-13
Merged-chr2-4196704-1	chr2	4196606	4196804	+	0.000	0.000	Merged-chr2-4196704-1
Merged-chr12-55366796-37	chr12	55366520	55367194	+	0.000	0.000	Merged-chr12-55366796-37
Merged-chr2-93456742-2	chr2	93456619	93456867	+	0.000	0.000	Merged-chr2-93456742-2
Merged-chr10-67503707-61	chr10	67503338	67503969	+	0.000	0.000	Merged-chr10-67503707-61
Merged-chr17-24426748-47	chr17	24426548	24427043	+	0.000	0.000	Merged-chr17-24426748-47
Merged-chr3-101085208-1	chr3	101085110	101085308	+	0.000	0.000	Merged-chr3-101085208-1
Merged-chr6-37196137-6	chr6	37195916	37196323	+	0.000	0.000	Merged-chr6-37196137-6
Merged-chr5-92375346-95	chr5	92375092	92375717	+	0.000	0.000	Merged-chr5-92375346-95
Merged-chr9-14171965-37	chr9	14171683	14172314	+	0.000	0.000	Merged-chr9-14171965-37
Merged-chr6-89678862-1	chr6	89678764	89678962	+	0.000	0.000	Merged-chr6-89678862-1
Merged-chr9-70485119-27	chr9	70484692	70485501	+	0.000	0.000	Merged-chr9-70485119-27
Merged-chr1-164405623-22	chr1	164405357	164405935	+	0.000	0.000	Merged-chr1-164405623-22
Merged-chr12-82203383-15	chr12	82203126	82203566	+	0.000	0.000	Merged-chr12-82203383-15
Merged-chr9-5309058-104	chr9	5308710	5309505	+	0.000	0.000	Merged-chr9-5309058-104
Merged-chr9-61384765-16	chr9	61384568	61385009	+	0.000	0.000	Merged-chr9-61384765-16
Merged-chr5-110597522-12	chr5	110597324	110597757	+	0.000	0.000	Merged-chr5-110597522-12
Merged-chr3-126636640-1	chr3	126636542	126636740	+	0.000	0.000	Merged-chr3-126636640-1
Merged-chr16-96126914-2	chr16	96126776	96127054	+	0.000	0.000	Merged-chr16-96126914-2
Merged-chr4-102955684-33	chr4	102955507	102955903	+	0.000	0.000	Merged-chr4-102955684-33
Merged-chr8-88175492-13	chr8	88175292	88175660	+	0.000	0.000	Merged-chr8-88175492-13
Merged-chr1-180215191-30	chr1	180214964	180215399	+	0.000	0.000	Merged-chr1-180215191-30
Merged-chr5-105642805-64	chr5	105642332	105643145	+	0.000	0.000	Merged-chr5-105642805-64
Merged-chr11-90307207-17	chr11	90306973	90307456	+	0.000	0.000	Merged-chr11-90307207-17
Merged-chr4-138028832-1	chr4	138028734	138028932	+	0.000	0.000	Merged-chr4-138028832-1
Merged-chr4-87979424-1	chr4	87979326	87979524	+	0.000	0.000	Merged-chr4-87979424-1
Merged-chr1-128832499-81	chr1	128832182	128832831	+	0.000	0.000	Merged-chr1-128832499-81
Merged-chr8-61517791-23	chr8	61517541	61518001	+	0.000	0.000	Merged-chr8-61517791-23
Merged-chr13-43769048-23	chr13	43768788	43769324	+	0.000	0.000	Merged-chr13-43769048-23
Merged-chr16-89974505-28	chr16	89974239	89974710	+	0.000	0.000	Merged-chr16-89974505-28
Merged-chr16-90283533-5	chr16	90283350	90283700	+	0.000	0.000	Merged-chr16-90283533-5
Merged-chr1-82820383-4	chr1	82820198	82820588	+	0.000	0.000	Merged-chr1-82820383-4
Merged-chr2-142766424-1	chr2	142766326	142766524	+	0.000	0.000	Merged-chr2-142766424-1
Merged-chr5-100635444-18	chr5	100635204	100635786	+	0.000	0.000	Merged-chr5-100635444-18
Merged-chr11-78678960-17	chr11	78678758	78679208	+	0.000	0.000	Merged-chr11-78678960-17
Merged-chr7-83649000-10	chr7	83648668	83649196	+	0.000	0.000	Merged-chr7-83649000-10
Merged-chr9-61827917-16	chr9	61827740	61828120	+	0.000	0.000	Merged-chr9-61827917-16
Merged-chr8-110079856-46	chr8	110079550	110080187	+	0.000	0.000	Merged-chr8-110079856-46
Merged-chr14-69979172-46	chr14	69978865	69979440	+	0.000	0.000	Merged-chr14-69979172-46
Merged-chr6-73249266-1	chr6	73249168	73249366	+	0.000	0.000	Merged-chr6-73249266-1
Merged-chr12-69102687-1	chr12	69102589	69102787	+	0.000	0.000	Merged-chr12-69102687-1
Merged-chr2-25095278-14	chr2	25095050	25095501	+	0.000	0.000	Merged-chr2-25095278-14
Merged-chr10-78458040-65	chr10	78457749	78458245	+	0.000	0.000	Merged-chr10-78458040-65
Merged-chr16-33708965-6	chr16	33708800	33709150	+	0.000	0.000	Merged-chr16-33708965-6
Merged-chr12-75727609-33	chr12	75727420	75727769	+	0.000	0.000	Merged-chr12-75727609-33
Merged-chr2-120502347-30	chr2	120502149	120502526	+	0.000	0.000	Merged-chr2-120502347-30
Merged-chr4-33248202-146	chr4	33247639	33248385	+	0.000	0.000	Merged-chr4-33248202-146
Merged-chr17-23620522-49	chr17	23620345	23620742	+	0.000	0.000	Merged-chr17-23620522-49
Merged-chr11-117127577-3	chr11	117127425	117127727	+	0.000	0.000	Merged-chr11-117127577-3
Merged-chr15-64382690-41	chr15	64382215	64383010	+	0.000	0.000	Merged-chr15-64382690-41
Merged-chr11-113165385-7	chr11	113165247	113165551	+	0.000	0.000	Merged-chr11-113165385-7
Merged-chr5-103425256-74	chr5	103424849	103425607	+	0.000	0.000	Merged-chr5-103425256-74
Merged-chr3-101110048-73	chr3	101109615	101110519	+	0.000	0.000	Merged-chr3-101110048-73
Merged-chr16-75606521-15	chr16	75606334	75606714	+	0.000	0.000	Merged-chr16-75606521-15
Merged-chr1-131074363-6	chr1	131074153	131074562	+	0.000	0.000	Merged-chr1-131074363-6
Merged-chr4-150545055-50	chr4	150544831	150545246	+	0.000	0.000	Merged-chr4-150545055-50
Merged-chr9-83145628-1	chr9	83145530	83145728	+	0.000	0.000	Merged-chr9-83145628-1
Merged-chr11-22842055-1	chr11	22841957	22842155	+	0.000	0.000	Merged-chr11-22842055-1
Merged-chr16-90312588-7	chr16	90312403	90312810	+	0.000	0.000	Merged-chr16-90312588-7
Merged-chr11-102407562-21	chr11	102407363	102407799	+	0.000	0.000	Merged-chr11-102407562-21
Merged-chr1-40210867-7	chr1	40210620	40211023	+	0.000	0.000	Merged-chr1-40210867-7
Merged-chr11-22839667-4	chr11	22839542	22839815	+	0.000	0.000	Merged-chr11-22839667-4
Merged-chr11-4340171-6	chr11	4340005	4340448	+	0.000	0.000	Merged-chr11-4340171-6
Merged-chr7-143624807-1	chr7	143624709	143624907	+	0.000	0.000	Merged-chr7-143624807-1
Merged-chr16-36057150-3	chr16	36057052	36057250	+	0.000	0.000	Merged-chr16-36057150-3
Merged-chr12-36406215-5	chr12	36406083	36406334	+	0.000	0.000	Merged-chr12-36406215-5
Merged-chr10-18191943-2	chr10	18191831	18192057	+	0.000	0.000	Merged-chr10-18191943-2
Merged-chr10-84577519-1	chr10	84577421	84577619	+	0.000	0.000	Merged-chr10-84577519-1
Merged-chr3-87389051-8	chr3	87388722	87389316	+	0.000	0.000	Merged-chr3-87389051-8
Merged-chr18-55592661-1	chr18	55592563	55592761	+	0.000	0.000	Merged-chr18-55592661-1
Merged-chr11-103773500-1	chr11	103773402	103773600	+	0.000	0.000	Merged-chr11-103773500-1
Merged-chr13-95122847-5	chr13	95122732	95122963	+	0.000	0.000	Merged-chr13-95122847-5
Merged-chr5-54030727-3	chr5	54030593	54030866	+	0.000	0.000	Merged-chr5-54030727-3
Merged-chr4-32179914-44	chr4	32179707	32180111	+	0.000	0.000	Merged-chr4-32179914-44
Merged-chr6-6225651-1	chr6	6225553	6225751	+	0.000	0.000	Merged-chr6-6225651-1
Merged-chr17-83364959-1	chr17	83364861	83365059	+	0.000	0.000	Merged-chr17-83364959-1
Merged-chr1-173440041-1	chr1	173439943	173440141	+	0.000	0.000	Merged-chr1-173440041-1
