#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr12-73895828-22	chr12	73895345	73896152	+	0.000	0.000	Merged-chr12-73895828-22
Merged-chr6-145268512-5	chr6	145268383	145268657	+	0.000	0.000	Merged-chr6-145268512-5
Merged-chr13-117196008-56	chr13	117195821	117196248	+	0.000	0.000	Merged-chr13-117196008-56
Merged-chr4-144893886-50	chr4	144893508	144894237	+	0.000	0.000	Merged-chr4-144893886-50
Merged-chr11-52241119-15	chr11	52240884	52241350	+	0.000	0.000	Merged-chr11-52241119-15
Merged-chr1-191955378-32	chr1	191955132	191955607	+	0.000	0.000	Merged-chr1-191955378-32
Merged-chr9-42101214-6	chr9	42100981	42101387	+	0.000	0.000	Merged-chr9-42101214-6
Merged-chr1-23922466-2	chr1	23922364	23922570	+	0.000	0.000	Merged-chr1-23922466-2
Merged-chr4-136123235-13	chr4	136122996	136123440	+	0.000	0.000	Merged-chr4-136123235-13
Merged-chr11-3158996-1	chr11	3158898	3159096	+	0.000	0.000	Merged-chr11-3158996-1
Merged-chr12-117589977-10	chr12	117589783	117590185	+	0.000	0.000	Merged-chr12-117589977-10
Merged-chr12-108637636-4	chr12	108637472	108637769	+	0.000	0.000	Merged-chr12-108637636-4
Merged-chr9-40455012-1	chr9	40454914	40455112	+	0.000	0.000	Merged-chr9-40455012-1
Merged-chr2-156841447-76	chr2	156840741	156842139	+	0.000	0.000	Merged-chr2-156841447-76
Merged-chr7-96946684-14	chr7	96946438	96946895	+	0.000	0.000	Merged-chr7-96946684-14
Merged-chr11-87724985-4	chr11	87724850	87725134	+	0.000	0.000	Merged-chr11-87724985-4
Merged-chr16-23984842-61	chr16	23984300	23985352	+	0.000	0.000	Merged-chr16-23984842-61
Merged-chr1-74803242-57	chr1	74803021	74803479	+	0.000	0.000	Merged-chr1-74803242-57
Merged-chr2-37443185-70	chr2	37442975	37443477	+	0.000	0.000	Merged-chr2-37443185-70
Merged-chr10-59952014-65	chr10	59951619	59952353	+	0.000	0.000	Merged-chr10-59952014-65
Merged-chr11-3166687-4	chr11	3166443	3166860	+	0.000	0.000	Merged-chr11-3166687-4
Merged-chr1-39913129-1	chr1	39913031	39913229	+	0.000	0.000	Merged-chr1-39913129-1
Merged-chr10-117677545-62	chr10	117676940	117677998	+	0.000	0.000	Merged-chr10-117677545-62
Merged-chr10-116511368-18	chr10	116511047	116511666	+	0.000	0.000	Merged-chr10-116511368-18
Merged-chr11-86993619-64	chr11	86993302	86993866	+	0.000	0.000	Merged-chr11-86993619-64
Merged-chr17-35425917-24	chr17	35425572	35426180	+	0.000	0.000	Merged-chr17-35425917-24
Merged-chr15-5117347-12	chr15	5117131	5117582	+	0.000	0.000	Merged-chr15-5117347-12
Merged-chr12-78227183-8	chr12	78226990	78227419	+	0.000	0.000	Merged-chr12-78227183-8
Merged-chr17-78882358-80	chr17	78881988	78882896	+	0.000	0.000	Merged-chr17-78882358-80
Merged-chr8-79163013-21	chr8	79162802	79163266	+	0.000	0.000	Merged-chr8-79163013-21
Merged-chr19-29462698-2	chr19	29462568	29462830	+	0.000	0.000	Merged-chr19-29462698-2
Merged-chr2-4454837-7	chr2	4454667	4455020	+	0.000	0.000	Merged-chr2-4454837-7
Merged-chr8-79374732-2	chr8	79374623	79374843	+	0.000	0.000	Merged-chr8-79374732-2
Merged-chr17-73804609-2	chr17	73804511	73804709	+	0.000	0.000	Merged-chr17-73804609-2
Merged-chr1-127230692-27	chr1	127230501	127230885	+	0.000	0.000	Merged-chr1-127230692-27
Merged-chr19-61265627-44	chr19	61265435	61265805	+	0.000	0.000	Merged-chr19-61265627-44
Merged-chr6-134207914-21	chr6	134207629	134208177	+	0.000	0.000	Merged-chr6-134207914-21
Merged-chr2-68297003-34	chr2	68296751	68297298	+	0.000	0.000	Merged-chr2-68297003-34
Merged-chr2-27426949-82	chr2	27426529	27427416	+	0.000	0.000	Merged-chr2-27426949-82
Merged-chr6-125483864-63	chr6	125483587	125484048	+	0.000	0.000	Merged-chr6-125483864-63
Merged-chr9-114498447-24	chr9	114498261	114498618	+	0.000	0.000	Merged-chr9-114498447-24
Merged-chr7-73523382-8	chr7	73523202	73523550	+	0.000	0.000	Merged-chr7-73523382-8
Merged-chr9-42142003-14	chr9	42141862	42142225	+	0.000	0.000	Merged-chr9-42142003-14
Merged-chr13-30137230-3	chr13	30137079	30137430	+	0.000	0.000	Merged-chr13-30137230-3
Merged-chr3-95659023-108	chr3	95658533	95659307	+	0.000	0.000	Merged-chr3-95659023-108
Merged-chr11-106122400-1	chr11	106122302	106122500	+	0.000	0.000	Merged-chr11-106122400-1
Merged-chr9-35423425-41	chr9	35423119	35423622	+	0.000	0.000	Merged-chr9-35423425-41
Merged-chr15-9526592-4	chr15	9526456	9526708	+	0.000	0.000	Merged-chr15-9526592-4
Merged-chr8-34948236-16	chr8	34947956	34948493	+	0.000	0.000	Merged-chr8-34948236-16
Merged-chr10-130344274-29	chr10	130344101	130344539	+	0.000	0.000	Merged-chr10-130344274-29
Merged-chr13-3918065-66	chr13	3917753	3918279	+	0.000	0.000	Merged-chr13-3918065-66
Merged-chr7-25297702-69	chr7	25297385	25298082	+	0.000	0.000	Merged-chr7-25297702-69
Merged-chr18-58615336-24	chr18	58615021	58615554	+	0.000	0.000	Merged-chr18-58615336-24
Merged-chr5-105198197-37	chr5	105198006	105198482	+	0.000	0.000	Merged-chr5-105198197-37
Merged-chr10-59970161-26	chr10	59969797	59970582	+	0.000	0.000	Merged-chr10-59970161-26
Merged-chr5-134456399-53	chr5	134455537	134456934	+	0.000	0.000	Merged-chr5-134456399-53
Merged-chr6-121243330-24	chr6	121243143	121243516	+	0.000	0.000	Merged-chr6-121243330-24
Merged-chr13-117018398-6	chr13	117018265	117018544	+	0.000	0.000	Merged-chr13-117018398-6
Merged-chr15-59041198-10	chr15	59041014	59041368	+	0.000	0.000	Merged-chr15-59041198-10
Merged-chr11-99131567-85	chr11	99130749	99132179	+	0.000	0.000	Merged-chr11-99131567-85
Merged-chr17-15706137-17	chr17	15705929	15706391	+	0.000	0.000	Merged-chr17-15706137-17
Merged-chr7-35741117-8	chr7	35740934	35741241	+	0.000	0.000	Merged-chr7-35741117-8
Merged-chr9-14275216-26	chr9	14274990	14275402	+	0.000	0.000	Merged-chr9-14275216-26
Merged-chr6-144220330-1	chr6	144220232	144220430	+	0.000	0.000	Merged-chr6-144220330-1
Merged-chr10-75744246-21	chr10	75744019	75744422	+	0.000	0.000	Merged-chr10-75744246-21
Merged-chr18-58668129-1	chr18	58668031	58668229	+	0.000	0.000	Merged-chr18-58668129-1
Merged-chr9-53430212-10	chr9	53430087	53430342	+	0.000	0.000	Merged-chr9-53430212-10
Merged-chr16-24160756-32	chr16	24160444	24161049	+	0.000	0.000	Merged-chr16-24160756-32
Merged-chr11-106665646-39	chr11	106665364	106666106	+	0.000	0.000	Merged-chr11-106665646-39
Merged-chr9-42032280-3	chr9	42032182	42032380	+	0.000	0.000	Merged-chr9-42032280-3
Merged-chr14-8003012-65	chr14	8002589	8003355	+	0.000	0.000	Merged-chr14-8003012-65
Merged-chr9-40482628-42	chr9	40482403	40482842	+	0.000	0.000	Merged-chr9-40482628-42
Merged-chr10-80150505-2	chr10	80150407	80150605	+	0.000	0.000	Merged-chr10-80150505-2
Merged-chr9-44691336-80	chr9	44690832	44691621	+	0.000	0.000	Merged-chr9-44691336-80
Merged-chr11-33919550-1	chr11	33919452	33919650	+	0.000	0.000	Merged-chr11-33919550-1
Merged-chr1-39896262-3	chr1	39896164	39896362	+	0.000	0.000	Merged-chr1-39896262-3
Merged-chr9-114480387-11	chr9	114480158	114480571	+	0.000	0.000	Merged-chr9-114480387-11
Merged-chrX-75750426-2	chrX	75750321	75750534	+	0.000	0.000	Merged-chrX-75750426-2
Merged-chr5-43824036-4	chr5	43823795	43824263	+	0.000	0.000	Merged-chr5-43824036-4
Merged-chr9-72100389-41	chr9	72099892	72101008	+	0.000	0.000	Merged-chr9-72100389-41
Merged-chr17-33981468-57	chr17	33981198	33981854	+	0.000	0.000	Merged-chr17-33981468-57
Merged-chr9-94614117-31	chr9	94613884	94614358	+	0.000	0.000	Merged-chr9-94614117-31
Merged-chr14-78307471-124	chr14	78306894	78307750	+	0.000	0.000	Merged-chr14-78307471-124
Merged-chr16-11254042-93	chr16	11253785	11254584	+	0.000	0.000	Merged-chr16-11254042-93
Merged-chr1-173430237-8	chr1	173430052	173430435	+	0.000	0.000	Merged-chr1-173430237-8
Merged-chr6-125476284-5	chr6	125476172	125476415	+	0.000	0.000	Merged-chr6-125476284-5
Merged-chr6-134014705-25	chr6	134014434	134014931	+	0.000	0.000	Merged-chr6-134014705-25
Merged-chr1-127242597-91	chr1	127242279	127242972	+	0.000	0.000	Merged-chr1-127242597-91
Merged-chr19-44294552-133	chr19	44293757	44295280	+	0.000	0.000	Merged-chr19-44294552-133
Merged-chr13-117225787-2	chr13	117225668	117225909	+	0.000	0.000	Merged-chr13-117225787-2
Merged-chr11-86993041-2	chr11	86992879	86993205	+	0.000	0.000	Merged-chr11-86993041-2
Merged-chr7-101092793-9	chr7	101092644	101092963	+	0.000	0.000	Merged-chr7-101092793-9
Merged-chr4-128807038-7	chr4	128806822	128807265	+	0.000	0.000	Merged-chr4-128807038-7
Merged-chr9-94659852-5	chr9	94659719	94660007	+	0.000	0.000	Merged-chr9-94659852-5
Merged-chr8-126654615-2	chr8	126654502	126654731	+	0.000	0.000	Merged-chr8-126654615-2
Merged-chr1-39986417-3	chr1	39986256	39986594	+	0.000	0.000	Merged-chr1-39986417-3
Merged-chr15-59520520-55	chr15	59520242	59520815	+	0.000	0.000	Merged-chr15-59520520-55
Merged-chr11-4345330-1	chr11	4345232	4345430	+	0.000	0.000	Merged-chr11-4345330-1
Merged-chr19-44267087-85	chr19	44266754	44267356	+	0.000	0.000	Merged-chr19-44267087-85
Merged-chr18-53904421-2	chr18	53904271	53904574	+	0.000	0.000	Merged-chr18-53904421-2
Merged-chr1-164061459-15	chr1	164061252	164061642	+	0.000	0.000	Merged-chr1-164061459-15
Merged-chr19-21274362-20	chr19	21274224	21274533	+	0.000	0.000	Merged-chr19-21274362-20
Merged-chr19-16780432-1	chr19	16780334	16780532	+	0.000	0.000	Merged-chr19-16780432-1
Merged-chr2-34961693-34	chr2	34961389	34961971	+	0.000	0.000	Merged-chr2-34961693-34
Merged-chr16-96127768-94	chr16	96127388	96128190	+	0.000	0.000	Merged-chr16-96127768-94
Merged-chr10-108333731-6	chr10	108333514	108333921	+	0.000	0.000	Merged-chr10-108333731-6
Merged-chr11-3150044-7	chr11	3149876	3150239	+	0.000	0.000	Merged-chr11-3150044-7
Merged-chr10-30655353-2	chr10	30655164	30655545	+	0.000	0.000	Merged-chr10-30655353-2
Merged-chr4-32257822-1	chr4	32257724	32257922	+	0.000	0.000	Merged-chr4-32257822-1
Merged-chr1-38657935-57	chr1	38657609	38658350	+	0.000	0.000	Merged-chr1-38657935-57
Merged-chr6-134186526-3	chr6	134186399	134186667	+	0.000	0.000	Merged-chr6-134186526-3
Merged-chr6-17675018-5	chr6	17674784	17675231	+	0.000	0.000	Merged-chr6-17675018-5
Merged-chr7-25297148-3	chr7	25297033	25297281	+	0.000	0.000	Merged-chr7-25297148-3
Merged-chr5-148596681-29	chr5	148596374	148597068	+	0.000	0.000	Merged-chr5-148596681-29
Merged-chr8-79173625-13	chr8	79173352	79173827	+	0.000	0.000	Merged-chr8-79173625-13
Merged-chr7-68885558-1	chr7	68885460	68885658	+	0.000	0.000	Merged-chr7-68885558-1
Merged-chr2-172976797-9	chr2	172976572	172976982	+	0.000	0.000	Merged-chr2-172976797-9
Merged-chr3-126570904-20	chr3	126570652	126571235	+	0.000	0.000	Merged-chr3-126570904-20
Merged-chr9-53341165-33	chr9	53340864	53341387	+	0.000	0.000	Merged-chr9-53341165-33
Merged-chr5-123377718-12	chr5	123377553	123377948	+	0.000	0.000	Merged-chr5-123377718-12
Merged-chr17-8225447-9	chr17	8225245	8225738	+	0.000	0.000	Merged-chr17-8225447-9
Merged-chr1-138517355-75	chr1	138517155	138517635	+	0.000	0.000	Merged-chr1-138517355-75
Merged-chr7-123135451-42	chr7	123134515	123136062	+	0.000	0.000	Merged-chr7-123135451-42
Merged-chr11-86958277-1	chr11	86958179	86958377	+	0.000	0.000	Merged-chr11-86958277-1
Merged-chr17-35420549-18	chr17	35420329	35420736	+	0.000	0.000	Merged-chr17-35420549-18
Merged-chr8-128358520-155	chr8	128358017	128359011	+	0.000	0.000	Merged-chr8-128358520-155
Merged-chr5-28317030-104	chr5	28316476	28317607	+	0.000	0.000	Merged-chr5-28317030-104
Merged-chr4-63840132-1	chr4	63840034	63840232	+	0.000	0.000	Merged-chr4-63840132-1
Merged-chr5-100643875-96	chr5	100643216	100644447	+	0.000	0.000	Merged-chr5-100643875-96
Merged-chr8-126584527-70	chr8	126584186	126584723	+	0.000	0.000	Merged-chr8-126584527-70
Merged-chr11-79339786-62	chr11	79339373	79340244	+	0.000	0.000	Merged-chr11-79339786-62
Merged-chr7-79715462-56	chr7	79714872	79715922	+	0.000	0.000	Merged-chr7-79715462-56
Merged-chr2-10274045-5	chr2	10273897	10274225	+	0.000	0.000	Merged-chr2-10274045-5
Merged-chr11-3134670-2	chr11	3134572	3134770	+	0.000	0.000	Merged-chr11-3134670-2
Merged-chr1-164069393-6	chr1	164069267	164069532	+	0.000	0.000	Merged-chr1-164069393-6
Merged-chr1-164073445-60	chr1	164072779	164074108	+	0.000	0.000	Merged-chr1-164073445-60
Merged-chr4-63906254-14	chr4	63906093	63906421	+	0.000	0.000	Merged-chr4-63906254-14
Merged-chr11-3171956-1	chr11	3171858	3172056	+	0.000	0.000	Merged-chr11-3171956-1
Merged-chr8-128357359-22	chr8	128357209	128357557	+	0.000	0.000	Merged-chr8-128357359-22
Merged-chr16-24155121-14	chr16	24154916	24155341	+	0.000	0.000	Merged-chr16-24155121-14
Merged-chr14-78436741-6	chr14	78436572	78436995	+	0.000	0.000	Merged-chr14-78436741-6
Merged-chr1-127212449-14	chr1	127212271	127212640	+	0.000	0.000	Merged-chr1-127212449-14
Merged-chr4-3834595-1	chr4	3834497	3834695	+	0.000	0.000	Merged-chr4-3834595-1
Merged-chr7-3707175-8	chr7	3707035	3707324	+	0.000	0.000	Merged-chr7-3707175-8
Merged-chr19-46305023-124	chr19	46304551	46305322	+	0.000	0.000	Merged-chr19-46305023-124
Merged-chr3-52269240-36	chr3	52268867	52269644	+	0.000	0.000	Merged-chr3-52269240-36
Merged-chr7-81344263-6	chr7	81343907	81344527	+	0.000	0.000	Merged-chr7-81344263-6
Merged-chr7-81345131-68	chr7	81344646	81345505	+	0.000	0.000	Merged-chr7-81345131-68
Merged-chr6-121109326-10	chr6	121109078	121109648	+	0.000	0.000	Merged-chr6-121109326-10
Merged-chr10-94922247-13	chr10	94922045	94922436	+	0.000	0.000	Merged-chr10-94922247-13
Merged-chr9-62342214-1	chr9	62342116	62342314	+	0.000	0.000	Merged-chr9-62342214-1
Merged-chr11-33932389-100	chr11	33931639	33933084	+	0.000	0.000	Merged-chr11-33932389-100
Merged-chr10-127667397-147	chr10	127666524	127668060	+	0.000	0.000	Merged-chr10-127667397-147
Merged-chr6-145274256-8	chr6	145274111	145274448	+	0.000	0.000	Merged-chr6-145274256-8
Merged-chr4-152119602-1	chr4	152119504	152119702	+	0.000	0.000	Merged-chr4-152119602-1
Merged-chr13-30098717-1	chr13	30098619	30098817	+	0.000	0.000	Merged-chr13-30098717-1
Merged-chr17-8242346-5	chr17	8242213	8242484	+	0.000	0.000	Merged-chr17-8242346-5
Merged-chr4-63935809-58	chr4	63935377	63936307	+	0.000	0.000	Merged-chr4-63935809-58
Merged-chr8-34938960-7	chr8	34938745	34939122	+	0.000	0.000	Merged-chr8-34938960-7
Merged-chr13-51845018-4	chr13	51844893	51845169	+	0.000	0.000	Merged-chr13-51845018-4
Merged-chr1-39954397-1	chr1	39954299	39954497	+	0.000	0.000	Merged-chr1-39954397-1
Merged-chr10-127666111-5	chr10	127665808	127666437	+	0.000	0.000	Merged-chr10-127666111-5
Merged-chr11-54931992-2	chr11	54931874	54932113	+	0.000	0.000	Merged-chr11-54931992-2
Merged-chr1-39896761-43	chr1	39896384	39897028	+	0.000	0.000	Merged-chr1-39896761-43
Merged-chr15-58822902-4	chr15	58822781	58823022	+	0.000	0.000	Merged-chr15-58822902-4
Merged-chr1-164071322-8	chr1	164071126	164071544	+	0.000	0.000	Merged-chr1-164071322-8
Merged-chr9-114476878-62	chr9	114476564	114477195	+	0.000	0.000	Merged-chr9-114476878-62
Merged-chrX-7865862-63	chrX	7865505	7866220	+	0.000	0.000	Merged-chrX-7865862-63
Merged-chr8-122299759-10	chr8	122299577	122299971	+	0.000	0.000	Merged-chr8-122299759-10
Merged-chr14-122534294-63	chr14	122533986	122534561	+	0.000	0.000	Merged-chr14-122534294-63
Merged-chrX-75758189-1	chrX	75758091	75758289	+	0.000	0.000	Merged-chrX-75758189-1
Merged-chr5-64917961-22	chr5	64917683	64918194	+	0.000	0.000	Merged-chr5-64917961-22
Merged-chr4-32217271-122	chr4	32216337	32218010	+	0.000	0.000	Merged-chr4-32217271-122
Merged-chr4-33273596-7	chr4	33273459	33273726	+	0.000	0.000	Merged-chr4-33273596-7
Merged-chr7-81341823-1	chr7	81341725	81341923	+	0.000	0.000	Merged-chr7-81341823-1
Merged-chr9-40997373-39	chr9	40997185	40997565	+	0.000	0.000	Merged-chr9-40997373-39
Merged-chr2-32404879-13	chr2	32404677	32405066	+	0.000	0.000	Merged-chr2-32404879-13
Merged-chr13-5165962-1	chr13	5165864	5166062	+	0.000	0.000	Merged-chr13-5165962-1
Merged-chr11-3162407-4	chr11	3162229	3162614	+	0.000	0.000	Merged-chr11-3162407-4
Merged-chr11-3132178-2	chr11	3131995	3132363	+	0.000	0.000	Merged-chr11-3132178-2
Merged-chr11-61579552-34	chr11	61579344	61579821	+	0.000	0.000	Merged-chr11-61579552-34
Merged-chr6-121210795-40	chr6	121210498	121211165	+	0.000	0.000	Merged-chr6-121210795-40
Merged-chr11-116377399-54	chr11	116377138	116377736	+	0.000	0.000	Merged-chr11-116377399-54
Merged-chr16-24092580-1	chr16	24092482	24092680	+	0.000	0.000	Merged-chr16-24092580-1
Merged-chr4-32249273-3	chr4	32249145	32249392	+	0.000	0.000	Merged-chr4-32249273-3
Merged-chr2-34969662-3	chr2	34969538	34969805	+	0.000	0.000	Merged-chr2-34969662-3
Merged-chr17-35200932-2	chr17	35200817	35201050	+	0.000	0.000	Merged-chr17-35200932-2
Merged-chr11-87662654-50	chr11	87662359	87662917	+	0.000	0.000	Merged-chr11-87662654-50
Merged-chr2-13233524-26	chr2	13233198	13233920	+	0.000	0.000	Merged-chr2-13233524-26
Merged-chr14-14346015-98	chr14	14345682	14346373	+	0.000	0.000	Merged-chr14-14346015-98
Merged-chr6-134566901-76	chr6	134566492	134567242	+	0.000	0.000	Merged-chr6-134566901-76
Merged-chr18-80495918-16	chr18	80495739	80496077	+	0.000	0.000	Merged-chr18-80495918-16
Merged-chr17-35383348-1	chr17	35383250	35383448	+	0.000	0.000	Merged-chr17-35383348-1
Merged-chr17-83335350-24	chr17	83335170	83335525	+	0.000	0.000	Merged-chr17-83335350-24
Merged-chr17-35218892-30	chr17	35218674	35219250	+	0.000	0.000	Merged-chr17-35218892-30
Merged-chr11-49202721-8	chr11	49202511	49202922	+	0.000	0.000	Merged-chr11-49202721-8
Merged-chr4-32263714-35	chr4	32263069	32264149	+	0.000	0.000	Merged-chr4-32263714-35
Merged-chr16-10788652-37	chr16	10788252	10788951	+	0.000	0.000	Merged-chr16-10788652-37
Merged-chr7-96952450-2	chr7	96952336	96952567	+	0.000	0.000	Merged-chr7-96952450-2
Merged-chr11-32039842-30	chr11	32039535	32040096	+	0.000	0.000	Merged-chr11-32039842-30
Merged-chr1-173456559-25	chr1	173456193	173456803	+	0.000	0.000	Merged-chr1-173456559-25
Merged-chr9-94669573-37	chr9	94669244	94669812	+	0.000	0.000	Merged-chr9-94669573-37
Merged-chr10-115406653-18	chr10	115406466	115406805	+	0.000	0.000	Merged-chr10-115406653-18
Merged-chr1-82834713-10	chr1	82834577	82834859	+	0.000	0.000	Merged-chr1-82834713-10
Merged-chr1-182341380-88	chr1	182340976	182341827	+	0.000	0.000	Merged-chr1-182341380-88
Merged-chr15-86021372-1	chr15	86021274	86021472	+	0.000	0.000	Merged-chr15-86021372-1
Merged-chr11-79146263-61	chr11	79145935	79146610	+	0.000	0.000	Merged-chr11-79146263-61
Merged-chr10-117640177-35	chr10	117639909	117640366	+	0.000	0.000	Merged-chr10-117640177-35
Merged-chr5-41845203-8	chr5	41845060	41845330	+	0.000	0.000	Merged-chr5-41845203-8
Merged-chr14-60790297-14	chr14	60790011	60790508	+	0.000	0.000	Merged-chr14-60790297-14
Merged-chr1-60070874-17	chr1	60070709	60071054	+	0.000	0.000	Merged-chr1-60070874-17
Merged-chr17-3092916-34	chr17	3092704	3093172	+	0.000	0.000	Merged-chr17-3092916-34
Merged-chr2-10314461-2	chr2	10314345	10314580	+	0.000	0.000	Merged-chr2-10314461-2
Merged-chr16-16302962-82	chr16	16302570	16303330	+	0.000	0.000	Merged-chr16-16302962-82
Merged-chr5-100648193-27	chr5	100647753	100648666	+	0.000	0.000	Merged-chr5-100648193-27
Merged-chr14-121823163-33	chr14	121822868	121823356	+	0.000	0.000	Merged-chr14-121823163-33
Merged-chr5-121593794-58	chr5	121593557	121594009	+	0.000	0.000	Merged-chr5-121593794-58
Merged-chr6-134147630-1	chr6	134147532	134147730	+	0.000	0.000	Merged-chr6-134147630-1
Merged-chr3-126598198-13	chr3	126597847	126598488	+	0.000	0.000	Merged-chr3-126598198-13
Merged-chr2-34991107-1	chr2	34991009	34991207	+	0.000	0.000	Merged-chr2-34991107-1
Merged-chr1-38662810-22	chr1	38662605	38663037	+	0.000	0.000	Merged-chr1-38662810-22
Merged-chr1-127240112-40	chr1	127239827	127240382	+	0.000	0.000	Merged-chr1-127240112-40
Merged-chr12-117427583-31	chr12	117427374	117427801	+	0.000	0.000	Merged-chr12-117427583-31
Merged-chr11-3185948-7	chr11	3185729	3186298	+	0.000	0.000	Merged-chr11-3185948-7
Merged-chr7-73532440-1	chr7	73532342	73532540	+	0.000	0.000	Merged-chr7-73532440-1
Merged-chr7-81339904-5	chr7	81339745	81340098	+	0.000	0.000	Merged-chr7-81339904-5
Merged-chr11-4438475-3	chr11	4438338	4438626	+	0.000	0.000	Merged-chr11-4438475-3
Merged-chr2-17690283-20	chr2	17690070	17690506	+	0.000	0.000	Merged-chr2-17690283-20
Merged-chr15-59081774-115	chr15	59080806	59082390	+	0.000	0.000	Merged-chr15-59081774-115
Merged-chr11-3174482-24	chr11	3174021	3174830	+	0.000	0.000	Merged-chr11-3174482-24
Merged-chr6-134036634-9	chr6	134036463	134036777	+	0.000	0.000	Merged-chr6-134036634-9
Merged-chr1-171939454-57	chr1	171939192	171939719	+	0.000	0.000	Merged-chr1-171939454-57
Merged-chr1-191956087-10	chr1	191955937	191956218	+	0.000	0.000	Merged-chr1-191956087-10
Merged-chr9-71888573-9	chr9	71888329	71888750	+	0.000	0.000	Merged-chr9-71888573-9
Merged-chr3-123507881-17	chr3	123507606	123508107	+	0.000	0.000	Merged-chr3-123507881-17
Merged-chr17-7925954-52	chr17	7925705	7926243	+	0.000	0.000	Merged-chr17-7925954-52
Merged-chr1-173437499-84	chr1	173437184	173437847	+	0.000	0.000	Merged-chr1-173437499-84
Merged-chrX-47992906-34	chrX	47992604	47993108	+	0.000	0.000	Merged-chrX-47992906-34
Merged-chr16-94246329-14	chr16	94246116	94246462	+	0.000	0.000	Merged-chr16-94246329-14
Merged-chr4-128734507-1	chr4	128734409	128734607	+	0.000	0.000	Merged-chr4-128734507-1
Merged-chr2-62352277-29	chr2	62352022	62352520	+	0.000	0.000	Merged-chr2-62352277-29
Merged-chr11-48858339-1	chr11	48858241	48858439	+	0.000	0.000	Merged-chr11-48858339-1
Merged-chr11-4268626-42	chr11	4268169	4268849	+	0.000	0.000	Merged-chr11-4268626-42
Merged-chr10-75668348-1	chr10	75668250	75668448	+	0.000	0.000	Merged-chr10-75668348-1
Merged-chr4-33242620-14	chr4	33242258	33242867	+	0.000	0.000	Merged-chr4-33242620-14
Merged-chr12-113216067-5	chr12	113215921	113216244	+	0.000	0.000	Merged-chr12-113216067-5
Merged-chr11-3167570-33	chr11	3167198	3168035	+	0.000	0.000	Merged-chr11-3167570-33
Merged-chr5-148551940-7	chr5	148551830	148552049	+	0.000	0.000	Merged-chr5-148551940-7
Merged-chr17-35379840-76	chr17	35379314	35380565	+	0.000	0.000	Merged-chr17-35379840-76
Merged-chr15-76616972-96	chr15	76616328	76617540	+	0.000	0.000	Merged-chr15-76616972-96
