#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr2-52571551-87	chr2	52570880	52572141	+	0.000	0.000	Merged-chr2-52571551-87
Merged-chr14-20180056-7	chr14	20179876	20180228	+	0.000	0.000	Merged-chr14-20180056-7
Merged-chr4-8839755-26	chr4	8839526	8840070	+	0.000	0.000	Merged-chr4-8839755-26
Merged-chr15-80012469-1	chr15	80012371	80012569	+	0.000	0.000	Merged-chr15-80012469-1
Merged-chr18-65405843-70	chr18	65405428	65406391	+	0.000	0.000	Merged-chr18-65405843-70
Merged-chr18-56716624-12	chr18	56716336	56716920	+	0.000	0.000	Merged-chr18-56716624-12
Merged-chr9-69442817-32	chr9	69442578	69443039	+	0.000	0.000	Merged-chr9-69442817-32
Merged-chr7-140132446-5	chr7	140132290	140132624	+	0.000	0.000	Merged-chr7-140132446-5
Merged-chr10-111473372-63	chr10	111472948	111473670	+	0.000	0.000	Merged-chr10-111473372-63
Merged-chr13-101632965-14	chr13	101632692	101633122	+	0.000	0.000	Merged-chr13-101632965-14
Merged-chr3-137078115-4	chr3	137077798	137078430	+	0.000	0.000	Merged-chr3-137078115-4
Merged-chr4-148038906-70	chr4	148038607	148039136	+	0.000	0.000	Merged-chr4-148038906-70
Merged-chr2-61712803-19	chr2	61712588	61713047	+	0.000	0.000	Merged-chr2-61712803-19
Merged-chr2-34913958-69	chr2	34913044	34914662	+	0.000	0.000	Merged-chr2-34913958-69
Merged-chr13-95765232-46	chr13	95764983	95765500	+	0.000	0.000	Merged-chr13-95765232-46
Merged-chr7-114117392-99	chr7	114116758	114117951	+	0.000	0.000	Merged-chr7-114117392-99
Merged-chr9-52048323-85	chr9	52047878	52048544	+	0.000	0.000	Merged-chr9-52048323-85
Merged-chr2-154792274-1	chr2	154792176	154792374	+	0.000	0.000	Merged-chr2-154792274-1
Merged-chr2-126491626-26	chr2	126491315	126491849	+	0.000	0.000	Merged-chr2-126491626-26
Merged-chr1-182506601-63	chr1	182506356	182506860	+	0.000	0.000	Merged-chr1-182506601-63
Merged-chr19-41384820-59	chr19	41384470	41385209	+	0.000	0.000	Merged-chr19-41384820-59
Merged-chr15-102296189-42	chr15	102295879	102296399	+	0.000	0.000	Merged-chr15-102296189-42
Merged-chr17-5840889-4	chr17	5840729	5841029	+	0.000	0.000	Merged-chr17-5840889-4
Merged-chr2-167313855-44	chr2	167313655	167314090	+	0.000	0.000	Merged-chr2-167313855-44
Merged-chr9-107554590-63	chr9	107554353	107554791	+	0.000	0.000	Merged-chr9-107554590-63
Merged-chr13-119691064-1	chr13	119690966	119691164	+	0.000	0.000	Merged-chr13-119691064-1
Merged-chr1-144301647-17	chr1	144301456	144301892	+	0.000	0.000	Merged-chr1-144301647-17
Merged-chr14-25459105-115	chr14	25458278	25459774	+	0.000	0.000	Merged-chr14-25459105-115
Merged-chr1-125468115-44	chr1	125467927	125468332	+	0.000	0.000	Merged-chr1-125468115-44
Merged-chr10-69351242-1	chr10	69351144	69351342	+	0.000	0.000	Merged-chr10-69351242-1
Merged-chr17-12119311-105	chr17	12118921	12119981	+	0.000	0.000	Merged-chr17-12119311-105
Merged-chr7-92181779-60	chr7	92181275	92182229	+	0.000	0.000	Merged-chr7-92181779-60
Merged-chr6-51592660-47	chr6	51592321	51592874	+	0.000	0.000	Merged-chr6-51592660-47
Merged-chr2-27540208-76	chr2	27539911	27540476	+	0.000	0.000	Merged-chr2-27540208-76
Merged-chr5-33658141-114	chr5	33657933	33658359	+	0.000	0.000	Merged-chr5-33658141-114
Merged-chr9-61947278-11	chr9	61947130	61947462	+	0.000	0.000	Merged-chr9-61947278-11
Merged-chr18-70578693-1	chr18	70578595	70578793	+	0.000	0.000	Merged-chr18-70578693-1
Merged-chr6-115995901-1	chr6	115995803	115996001	+	0.000	0.000	Merged-chr6-115995901-1
Merged-chr4-122886088-92	chr4	122885441	122886460	+	0.000	0.000	Merged-chr4-122886088-92
Merged-chr18-10617907-57	chr18	10617645	10618196	+	0.000	0.000	Merged-chr18-10617907-57
Merged-chr4-43936425-4	chr4	43936290	43936583	+	0.000	0.000	Merged-chr4-43936425-4
Merged-chr1-58392729-1	chr1	58392631	58392829	+	0.000	0.000	Merged-chr1-58392729-1
Merged-chr1-43563372-10	chr1	43563175	43563644	+	0.000	0.000	Merged-chr1-43563372-10
Merged-chr4-8954532-7	chr4	8954378	8954681	+	0.000	0.000	Merged-chr4-8954532-7
Merged-chr8-122567923-90	chr8	122567448	122568261	+	0.000	0.000	Merged-chr8-122567923-90
Merged-chr18-67733675-12	chr18	67733430	67733967	+	0.000	0.000	Merged-chr18-67733675-12
Merged-chr3-75499335-90	chr3	75498789	75499941	+	0.000	0.000	Merged-chr3-75499335-90
Merged-chr2-125121786-1	chr2	125121688	125121886	+	0.000	0.000	Merged-chr2-125121786-1
Merged-chr11-11775903-10	chr11	11775714	11776244	+	0.000	0.000	Merged-chr11-11775903-10
Merged-chr13-101782630-7	chr13	101782437	101782808	+	0.000	0.000	Merged-chr13-101782630-7
Merged-chr19-5704695-101	chr19	5704211	5705185	+	0.000	0.000	Merged-chr19-5704695-101
Merged-chr13-23761980-175	chr13	23761481	23762617	+	0.000	0.000	Merged-chr13-23761980-175
Merged-chr8-83998558-47	chr8	83998254	83998881	+	0.000	0.000	Merged-chr8-83998558-47
Merged-chr10-43578959-39	chr10	43578340	43579544	+	0.000	0.000	Merged-chr10-43578959-39
Merged-chr16-4719118-54	chr16	4718870	4719388	+	0.000	0.000	Merged-chr16-4719118-54
Merged-chr5-45675268-16	chr5	45675045	45675473	+	0.000	0.000	Merged-chr5-45675268-16
Merged-chr1-85953523-25	chr1	85953160	85953861	+	0.000	0.000	Merged-chr1-85953523-25
Merged-chr15-36715304-1	chr15	36715206	36715404	+	0.000	0.000	Merged-chr15-36715304-1
Merged-chr8-116073444-1	chr8	116073346	116073544	+	0.000	0.000	Merged-chr8-116073444-1
Merged-chr8-70804819-59	chr8	70804458	70805134	+	0.000	0.000	Merged-chr8-70804819-59
Merged-chr8-13677465-97	chr8	13676722	13678002	+	0.000	0.000	Merged-chr8-13677465-97
Merged-chr4-116685722-61	chr4	116685452	116685945	+	0.000	0.000	Merged-chr4-116685722-61
Merged-chr9-66060111-53	chr9	66059914	66060376	+	0.000	0.000	Merged-chr9-66060111-53
Merged-chr5-62764325-7	chr5	62764139	62764501	+	0.000	0.000	Merged-chr5-62764325-7
Merged-chr19-8984128-7	chr19	8983970	8984282	+	0.000	0.000	Merged-chr19-8984128-7
Merged-chr3-9863342-50	chr3	9863140	9863556	+	0.000	0.000	Merged-chr3-9863342-50
Merged-chr2-32867635-14	chr2	32867468	32867817	+	0.000	0.000	Merged-chr2-32867635-14
Merged-chr10-43901198-1	chr10	43901100	43901298	+	0.000	0.000	Merged-chr10-43901198-1
Merged-chrX-157480291-10	chrX	157480147	157480452	+	0.000	0.000	Merged-chrX-157480291-10
Merged-chr4-41770467-12	chr4	41770322	41770663	+	0.000	0.000	Merged-chr4-41770467-12
Merged-chr10-18917466-61	chr10	18917227	18917720	+	0.000	0.000	Merged-chr10-18917466-61
Merged-chr13-23534768-3	chr13	23534670	23534868	+	0.000	0.000	Merged-chr13-23534768-3
Merged-chr1-153304811-42	chr1	153304469	153305118	+	0.000	0.000	Merged-chr1-153304811-42
Merged-chr17-35836476-5	chr17	35836204	35836655	+	0.000	0.000	Merged-chr17-35836476-5
Merged-chr2-9564694-16	chr2	9564509	9564859	+	0.000	0.000	Merged-chr2-9564694-16
Merged-chr7-75863636-9	chr7	75863414	75863836	+	0.000	0.000	Merged-chr7-75863636-9
Merged-chr17-48466693-2	chr17	48466577	48466811	+	0.000	0.000	Merged-chr17-48466693-2
Merged-chr3-101284134-38	chr3	101283829	101284472	+	0.000	0.000	Merged-chr3-101284134-38
Merged-chr4-156035228-3	chr4	156035117	156035349	+	0.000	0.000	Merged-chr4-156035228-3
Merged-chr15-66825502-98	chr15	66825109	66825847	+	0.000	0.000	Merged-chr15-66825502-98
Merged-chr8-124275920-41	chr8	124275716	124276094	+	0.000	0.000	Merged-chr8-124275920-41
Merged-chr6-137535864-11	chr6	137535655	137536057	+	0.000	0.000	Merged-chr6-137535864-11
Merged-chr4-138456705-1	chr4	138456607	138456805	+	0.000	0.000	Merged-chr4-138456705-1
Merged-chr9-123938225-36	chr9	123937698	123938420	+	0.000	0.000	Merged-chr9-123938225-36
Merged-chr5-100569697-15	chr5	100569444	100569991	+	0.000	0.000	Merged-chr5-100569697-15
Merged-chr11-87578522-34	chr11	87578127	87578817	+	0.000	0.000	Merged-chr11-87578522-34
Merged-chr7-88277269-1	chr7	88277171	88277369	+	0.000	0.000	Merged-chr7-88277269-1
Merged-chr18-4920438-58	chr18	4920218	4920640	+	0.000	0.000	Merged-chr18-4920438-58
Merged-chr7-25181593-26	chr7	25181344	25181860	+	0.000	0.000	Merged-chr7-25181593-26
Merged-chr8-18950847-75	chr8	18950603	18951150	+	0.000	0.000	Merged-chr8-18950847-75
Merged-chr8-35430856-53	chr8	35430643	35431106	+	0.000	0.000	Merged-chr8-35430856-53
Merged-chr7-75887103-1	chr7	75887005	75887203	+	0.000	0.000	Merged-chr7-75887103-1
Merged-chr4-141148544-3	chr4	141148378	141148707	+	0.000	0.000	Merged-chr4-141148544-3
Merged-chr7-18892441-33	chr7	18892163	18892794	+	0.000	0.000	Merged-chr7-18892441-33
Merged-chr17-44735161-2	chr17	44735063	44735261	+	0.000	0.000	Merged-chr17-44735161-2
Merged-chr11-107443890-34	chr11	107443679	107444101	+	0.000	0.000	Merged-chr11-107443890-34
Merged-chr1-160045410-8	chr1	160045207	160045717	+	0.000	0.000	Merged-chr1-160045410-8
Merged-chr8-115144349-1	chr8	115144251	115144449	+	0.000	0.000	Merged-chr8-115144349-1
Merged-chr2-125253658-21	chr2	125253336	125253843	+	0.000	0.000	Merged-chr2-125253658-21
Merged-chr7-75796614-49	chr7	75796309	75796858	+	0.000	0.000	Merged-chr7-75796614-49
Merged-chr9-124079982-9	chr9	124079773	124080265	+	0.000	0.000	Merged-chr9-124079982-9
Merged-chr1-170993660-17	chr1	170993466	170993838	+	0.000	0.000	Merged-chr1-170993660-17
Merged-chr9-72438470-52	chr9	72438212	72438809	+	0.000	0.000	Merged-chr9-72438470-52
Merged-chr3-104771571-48	chr3	104771313	104772013	+	0.000	0.000	Merged-chr3-104771571-48
Merged-chr15-36760800-24	chr15	36760450	36761032	+	0.000	0.000	Merged-chr15-36760800-24
Merged-chr2-132253015-87	chr2	132252707	132253231	+	0.000	0.000	Merged-chr2-132253015-87
Merged-chr10-42031220-30	chr10	42031019	42031409	+	0.000	0.000	Merged-chr10-42031220-30
Merged-chrX-52988248-53	chrX	52988025	52988453	+	0.000	0.000	Merged-chrX-52988248-53
Merged-chr1-120245710-33	chr1	120245474	120246063	+	0.000	0.000	Merged-chr1-120245710-33
Merged-chr11-109785498-8	chr11	109785200	109785751	+	0.000	0.000	Merged-chr11-109785498-8
Merged-chr15-52944849-44	chr15	52944560	52945164	+	0.000	0.000	Merged-chr15-52944849-44
Merged-chr9-72458451-18	chr9	72458276	72458626	+	0.000	0.000	Merged-chr9-72458451-18
Merged-chr8-91082333-75	chr8	91081893	91082696	+	0.000	0.000	Merged-chr8-91082333-75
Merged-chr3-93555296-85	chr3	93554862	93555694	+	0.000	0.000	Merged-chr3-93555296-85
Merged-chr9-64918803-19	chr9	64918566	64918989	+	0.000	0.000	Merged-chr9-64918803-19
Merged-chr15-5244344-100	chr15	5244153	5244624	+	0.000	0.000	Merged-chr15-5244344-100
Merged-chr11-120581690-77	chr11	120581369	120581986	+	0.000	0.000	Merged-chr11-120581690-77
Merged-chr1-191717287-2	chr1	191717143	191717434	+	0.000	0.000	Merged-chr1-191717287-2
Merged-chr7-105399242-2	chr7	105399126	105399361	+	0.000	0.000	Merged-chr7-105399242-2
Merged-chr19-20239652-7	chr19	20239476	20239933	+	0.000	0.000	Merged-chr19-20239652-7
Merged-chr3-100974107-2	chr3	100974003	100974213	+	0.000	0.000	Merged-chr3-100974107-2
Merged-chr7-142394930-4	chr7	142394789	142395129	+	0.000	0.000	Merged-chr7-142394930-4
Merged-chr17-32389394-69	chr17	32388980	32389750	+	0.000	0.000	Merged-chr17-32389394-69
Merged-chr19-56762004-4	chr19	56761902	56762110	+	0.000	0.000	Merged-chr19-56762004-4
Merged-chr9-13247214-63	chr9	13247014	13247437	+	0.000	0.000	Merged-chr9-13247214-63
Merged-chr17-79381615-4	chr17	79381494	79381768	+	0.000	0.000	Merged-chr17-79381615-4
Merged-chr13-23698157-86	chr13	23697959	23698431	+	0.000	0.000	Merged-chr13-23698157-86
Merged-chr8-115411945-32	chr8	115411704	115412165	+	0.000	0.000	Merged-chr8-115411945-32
Merged-chr7-128180557-37	chr7	128180249	128180800	+	0.000	0.000	Merged-chr7-128180557-37
Merged-chr4-116123762-43	chr4	116123465	116124091	+	0.000	0.000	Merged-chr4-116123762-43
Merged-chr11-46135797-4	chr11	46135633	46135933	+	0.000	0.000	Merged-chr11-46135797-4
Merged-chr1-135719840-41	chr1	135719565	135720300	+	0.000	0.000	Merged-chr1-135719840-41
Merged-chr10-8415419-33	chr10	8415231	8415610	+	0.000	0.000	Merged-chr10-8415419-33
Merged-chr7-38267158-10	chr7	38266994	38267342	+	0.000	0.000	Merged-chr7-38267158-10
Merged-chr1-153058312-17	chr1	153057986	153058592	+	0.000	0.000	Merged-chr1-153058312-17
Merged-chr1-43431088-1	chr1	43430990	43431188	+	0.000	0.000	Merged-chr1-43431088-1
Merged-chr4-8783505-39	chr4	8783290	8783738	+	0.000	0.000	Merged-chr4-8783505-39
Merged-chr5-93091648-2	chr5	93091479	93091820	+	0.000	0.000	Merged-chr5-93091648-2
Merged-chr15-78592115-59	chr15	78591848	78592372	+	0.000	0.000	Merged-chr15-78592115-59
Merged-chr17-12768899-10	chr17	12768663	12769075	+	0.000	0.000	Merged-chr17-12768899-10
Merged-chr2-128454709-13	chr2	128454524	128454902	+	0.000	0.000	Merged-chr2-128454709-13
Merged-chr2-3759706-8	chr2	3759498	3759867	+	0.000	0.000	Merged-chr2-3759706-8
Merged-chr14-61427434-25	chr14	61427119	61427735	+	0.000	0.000	Merged-chr14-61427434-25
Merged-chr4-24574483-23	chr4	24574297	24574666	+	0.000	0.000	Merged-chr4-24574483-23
Merged-chr7-88321052-6	chr7	88320823	88321221	+	0.000	0.000	Merged-chr7-88321052-6
Merged-chr13-22020871-44	chr13	22020390	22021239	+	0.000	0.000	Merged-chr13-22020871-44
Merged-chr5-138171798-117	chr5	138171560	138172249	+	0.000	0.000	Merged-chr5-138171798-117
Merged-chr2-128464894-1	chr2	128464796	128464994	+	0.000	0.000	Merged-chr2-128464894-1
Merged-chr13-59557232-89	chr13	59556692	59557995	+	0.000	0.000	Merged-chr13-59557232-89
Merged-chr19-11065390-31	chr19	11065212	11065604	+	0.000	0.000	Merged-chr19-11065390-31
Merged-chr7-18893660-7	chr7	18893456	18893892	+	0.000	0.000	Merged-chr7-18893660-7
Merged-chr5-31596875-46	chr5	31596635	31597110	+	0.000	0.000	Merged-chr5-31596875-46
Merged-chr3-84672358-8	chr3	84672181	84672589	+	0.000	0.000	Merged-chr3-84672358-8
Merged-chr2-80579794-1	chr2	80579696	80579894	+	0.000	0.000	Merged-chr2-80579794-1
Merged-chr8-86891702-1	chr8	86891604	86891802	+	0.000	0.000	Merged-chr8-86891702-1
Merged-chr2-128126014-53	chr2	128125794	128126229	+	0.000	0.000	Merged-chr2-128126014-53
Merged-chr2-69380706-47	chr2	69380331	69381233	+	0.000	0.000	Merged-chr2-69380706-47
Merged-chr15-96714966-7	chr15	96714801	96715143	+	0.000	0.000	Merged-chr15-96714966-7
Merged-chr12-76404107-79	chr12	76403851	76404356	+	0.000	0.000	Merged-chr12-76404107-79
Merged-chr6-128826735-1	chr6	128826637	128826835	+	0.000	0.000	Merged-chr6-128826735-1
Merged-chr11-78038074-35	chr11	78037786	78038633	+	0.000	0.000	Merged-chr11-78038074-35
Merged-chr3-152106905-57	chr3	152106368	152107350	+	0.000	0.000	Merged-chr3-152106905-57
Merged-chr6-88518035-1	chr6	88517937	88518135	+	0.000	0.000	Merged-chr6-88518035-1
Merged-chr10-61297508-64	chr10	61297211	61297801	+	0.000	0.000	Merged-chr10-61297508-64
Merged-chr1-171677833-5	chr1	171677709	171677980	+	0.000	0.000	Merged-chr1-171677833-5
Merged-chr12-55080362-72	chr12	55080075	55080597	+	0.000	0.000	Merged-chr12-55080362-72
Merged-chr9-117913452-13	chr9	117913293	117913606	+	0.000	0.000	Merged-chr9-117913452-13
Merged-chr10-108093126-24	chr10	108092859	108093330	+	0.000	0.000	Merged-chr10-108093126-24
Merged-chr15-102350778-51	chr15	102350344	102351118	+	0.000	0.000	Merged-chr15-102350778-51
Merged-chr8-117033568-28	chr8	117033354	117033794	+	0.000	0.000	Merged-chr8-117033568-28
Merged-chr2-10151704-4	chr2	10151578	10151833	+	0.000	0.000	Merged-chr2-10151704-4
Merged-chr17-10301276-12	chr17	10301137	10301422	+	0.000	0.000	Merged-chr17-10301276-12
Merged-chr11-53785670-24	chr11	53785421	53785918	+	0.000	0.000	Merged-chr11-53785670-24
Merged-chr15-76639801-70	chr15	76639594	76639984	+	0.000	0.000	Merged-chr15-76639801-70
Merged-chr6-97179084-94	chr6	97178831	97179349	+	0.000	0.000	Merged-chr6-97179084-94
Merged-chr2-105380624-1	chr2	105380526	105380724	+	0.000	0.000	Merged-chr2-105380624-1
Merged-chr16-49848808-26	chr16	49848477	49849020	+	0.000	0.000	Merged-chr16-49848808-26
Merged-chr3-104780834-109	chr3	104779975	104781563	+	0.000	0.000	Merged-chr3-104780834-109
Merged-chr8-13595614-1	chr8	13595516	13595714	+	0.000	0.000	Merged-chr8-13595614-1
Merged-chr18-12809826-5	chr18	12809671	12809983	+	0.000	0.000	Merged-chr18-12809826-5
Merged-chr1-181866572-42	chr1	181866235	181866855	+	0.000	0.000	Merged-chr1-181866572-42
Merged-chr11-83536986-33	chr11	83536608	83537331	+	0.000	0.000	Merged-chr11-83536986-33
Merged-chr11-109480065-23	chr11	109479728	109480388	+	0.000	0.000	Merged-chr11-109480065-23
Merged-chr19-5084641-1	chr19	5084543	5084741	+	0.000	0.000	Merged-chr19-5084641-1
Merged-chr11-55077805-107	chr11	55077345	55078321	+	0.000	0.000	Merged-chr11-55077805-107
Merged-chr16-78606501-17	chr16	78606299	78606731	+	0.000	0.000	Merged-chr16-78606501-17
Merged-chr1-191738954-40	chr1	191738562	191739234	+	0.000	0.000	Merged-chr1-191738954-40
Merged-chr15-78926202-1	chr15	78926104	78926302	+	0.000	0.000	Merged-chr15-78926202-1
Merged-chr10-99097560-20	chr10	99097349	99097768	+	0.000	0.000	Merged-chr10-99097560-20
Merged-chr11-95379150-8	chr11	95378969	95379348	+	0.000	0.000	Merged-chr11-95379150-8
Merged-chr17-86753860-145	chr17	86753178	86754284	+	0.000	0.000	Merged-chr17-86753860-145
Merged-chr3-59120352-78	chr3	59120037	59120591	+	0.000	0.000	Merged-chr3-59120352-78
Merged-chr3-146173193-9	chr3	146173057	146173362	+	0.000	0.000	Merged-chr3-146173193-9
Merged-chr4-133873054-46	chr4	133872822	133873308	+	0.000	0.000	Merged-chr4-133873054-46
Merged-chr7-97361642-27	chr7	97361441	97361844	+	0.000	0.000	Merged-chr7-97361642-27
Merged-chr19-29047906-64	chr19	29047615	29048178	+	0.000	0.000	Merged-chr19-29047906-64
Merged-chr7-131362849-81	chr7	131362483	131363045	+	0.000	0.000	Merged-chr7-131362849-81
Merged-chr9-65598978-11	chr9	65598851	65599158	+	0.000	0.000	Merged-chr9-65598978-11
Merged-chr1-71069065-19	chr1	71068883	71069318	+	0.000	0.000	Merged-chr1-71069065-19
Merged-chr1-92697011-25	chr1	92696802	92697230	+	0.000	0.000	Merged-chr1-92697011-25
Merged-chr13-23531231-137	chr13	23530843	23531517	+	0.000	0.000	Merged-chr13-23531231-137
Merged-chr8-115408581-14	chr8	115408428	115408760	+	0.000	0.000	Merged-chr8-115408581-14
Merged-chr19-40685337-3	chr19	40685207	40685458	+	0.000	0.000	Merged-chr19-40685337-3
Merged-chr1-189707798-1	chr1	189707700	189707898	+	0.000	0.000	Merged-chr1-189707798-1
Merged-chr19-34922079-98	chr19	34921861	34922443	+	0.000	0.000	Merged-chr19-34922079-98
Merged-chr6-56704515-65	chr6	56704048	56704824	+	0.000	0.000	Merged-chr6-56704515-65
Merged-chr6-127178132-9	chr6	127177846	127178314	+	0.000	0.000	Merged-chr6-127178132-9
Merged-chr2-73313328-11	chr2	73313181	73313484	+	0.000	0.000	Merged-chr2-73313328-11
Merged-chr12-16509548-40	chr12	16509317	16509782	+	0.000	0.000	Merged-chr12-16509548-40
Merged-chr9-54624263-10	chr9	54624043	54624500	+	0.000	0.000	Merged-chr9-54624263-10
Merged-chr13-37977241-6	chr13	37977026	37977408	+	0.000	0.000	Merged-chr13-37977241-6
Merged-chr16-46119458-1	chr16	46119360	46119558	+	0.000	0.000	Merged-chr16-46119458-1
Merged-chr1-144333068-3	chr1	144332947	144333190	+	0.000	0.000	Merged-chr1-144333068-3
Merged-chr1-127677775-57	chr1	127677316	127678093	+	0.000	0.000	Merged-chr1-127677775-57
Merged-chr1-170978852-11	chr1	170978681	170978995	+	0.000	0.000	Merged-chr1-170978852-11
Merged-chr10-112001683-11	chr10	112001525	112001952	+	0.000	0.000	Merged-chr10-112001683-11
Merged-chr4-117110427-1	chr4	117110329	117110527	+	0.000	0.000	Merged-chr4-117110427-1
Merged-chr15-78810431-5	chr15	78810277	78810604	+	0.000	0.000	Merged-chr15-78810431-5
Merged-chr17-47536089-8	chr17	47535960	47536283	+	0.000	0.000	Merged-chr17-47536089-8
Merged-chr4-116123033-2	chr4	116122912	116123156	+	0.000	0.000	Merged-chr4-116123033-2
Merged-chr13-62964984-53	chr13	62964731	62965275	+	0.000	0.000	Merged-chr13-62964984-53
Merged-chr18-75410439-27	chr18	75410137	75410671	+	0.000	0.000	Merged-chr18-75410439-27
Merged-chr11-63920753-42	chr11	63920490	63920968	+	0.000	0.000	Merged-chr11-63920753-42
Merged-chr8-46625183-1	chr8	46625085	46625283	+	0.000	0.000	Merged-chr8-46625183-1
Merged-chr6-85587692-79	chr6	85587485	85587921	+	0.000	0.000	Merged-chr6-85587692-79
Merged-chr2-163048277-32	chr2	163048063	163048466	+	0.000	0.000	Merged-chr2-163048277-32
Merged-chr2-153710877-23	chr2	153710659	153711078	+	0.000	0.000	Merged-chr2-153710877-23
Merged-chr2-128325647-45	chr2	128325425	128325860	+	0.000	0.000	Merged-chr2-128325647-45
Merged-chr2-65133825-19	chr2	65133661	65133990	+	0.000	0.000	Merged-chr2-65133825-19
Merged-chr15-78597789-44	chr15	78597334	78598072	+	0.000	0.000	Merged-chr15-78597789-44
Merged-chr8-46663455-6	chr8	46663329	46663578	+	0.000	0.000	Merged-chr8-46663455-6
Merged-chr17-5885218-3	chr17	5885029	5885437	+	0.000	0.000	Merged-chr17-5885218-3
Merged-chr10-77624666-9	chr10	77624483	77624847	+	0.000	0.000	Merged-chr10-77624666-9
Merged-chr5-93094440-1	chr5	93094342	93094540	+	0.000	0.000	Merged-chr5-93094440-1
Merged-chr13-29974387-22	chr13	29974208	29974673	+	0.000	0.000	Merged-chr13-29974387-22
Merged-chr9-117863484-2	chr9	117863356	117863614	+	0.000	0.000	Merged-chr9-117863484-2
Merged-chr18-89197638-86	chr18	89196815	89198301	+	0.000	0.000	Merged-chr18-89197638-86
Merged-chr5-93129952-3	chr5	93129828	93130079	+	0.000	0.000	Merged-chr5-93129952-3
Merged-chr15-52887057-9	chr15	52886839	52887204	+	0.000	0.000	Merged-chr15-52887057-9
Merged-chr8-124255729-8	chr8	124255590	124255864	+	0.000	0.000	Merged-chr8-124255729-8
Merged-chr8-111940598-130	chr8	111940325	111940810	+	0.000	0.000	Merged-chr8-111940598-130
Merged-chr2-131190116-33	chr2	131189929	131190339	+	0.000	0.000	Merged-chr2-131190116-33
Merged-chr10-69536721-21	chr10	69536302	69537075	+	0.000	0.000	Merged-chr10-69536721-21
Merged-chr10-128536413-59	chr10	128536074	128536648	+	0.000	0.000	Merged-chr10-128536413-59
Merged-chr10-108110299-11	chr10	108110062	108110576	+	0.000	0.000	Merged-chr10-108110299-11
Merged-chr17-73869364-53	chr17	73869136	73869606	+	0.000	0.000	Merged-chr17-73869364-53
Merged-chr17-12759489-26	chr17	12759191	12759874	+	0.000	0.000	Merged-chr17-12759489-26
