#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed
Merged-chr7-88321052-6	chr7	88320823	88321221	+	0.000	0.000	Merged-chr7-88321052-6
Merged-chr3-40745600-114	chr3	40745279	40745851	+	0.000	0.000	Merged-chr3-40745600-114
Merged-chr14-122951933-82	chr14	122951637	122952556	+	0.000	0.000	Merged-chr14-122951933-82
Merged-chr18-56687770-38	chr18	56687340	56688034	+	0.000	0.000	Merged-chr18-56687770-38
Merged-chr2-128464894-1	chr2	128464796	128464994	+	0.000	0.000	Merged-chr2-128464894-1
Merged-chr13-59557232-89	chr13	59556692	59557995	+	0.000	0.000	Merged-chr13-59557232-89
Merged-chr13-101867000-14	chr13	101866796	101867258	+	0.000	0.000	Merged-chr13-101867000-14
Merged-chr2-128126014-53	chr2	128125794	128126229	+	0.000	0.000	Merged-chr2-128126014-53
Merged-chr19-55254695-10	chr19	55254510	55254861	+	0.000	0.000	Merged-chr19-55254695-10
Merged-chr13-63261451-54	chr13	63261176	63261689	+	0.000	0.000	Merged-chr13-63261451-54
Merged-chr3-152106905-57	chr3	152106368	152107350	+	0.000	0.000	Merged-chr3-152106905-57
Merged-chr12-55080362-72	chr12	55080075	55080597	+	0.000	0.000	Merged-chr12-55080362-72
Merged-chr1-182516993-6	chr1	182516833	182517166	+	0.000	0.000	Merged-chr1-182516993-6
Merged-chrX-104587558-7	chrX	104587427	104587755	+	0.000	0.000	Merged-chrX-104587558-7
Merged-chr2-113914576-9	chr2	113914412	113914798	+	0.000	0.000	Merged-chr2-113914576-9
Merged-chr9-69440174-25	chr9	69439808	69440664	+	0.000	0.000	Merged-chr9-69440174-25
Merged-chr7-30535126-64	chr7	30534955	30535383	+	0.000	0.000	Merged-chr7-30535126-64
Merged-chr14-56284559-51	chr14	56284222	56284855	+	0.000	0.000	Merged-chr14-56284559-51
Merged-chr7-126862248-102	chr7	126861924	126862484	+	0.000	0.000	Merged-chr7-126862248-102
Merged-chr4-99715714-70	chr4	99715472	99715930	+	0.000	0.000	Merged-chr4-99715714-70
Merged-chr6-97179084-94	chr6	97178831	97179349	+	0.000	0.000	Merged-chr6-97179084-94
Merged-chr5-21354717-33	chr5	21354417	21354961	+	0.000	0.000	Merged-chr5-21354717-33
Merged-chr1-60907642-6	chr1	60907480	60907795	+	0.000	0.000	Merged-chr1-60907642-6
Merged-chr8-13595614-1	chr8	13595516	13595714	+	0.000	0.000	Merged-chr8-13595614-1
Merged-chr18-12809826-5	chr18	12809671	12809983	+	0.000	0.000	Merged-chr18-12809826-5
Merged-chr6-82772203-1	chr6	82772105	82772303	+	0.000	0.000	Merged-chr6-82772203-1
Merged-chr10-99097560-20	chr10	99097349	99097768	+	0.000	0.000	Merged-chr10-99097560-20
Merged-chr11-95379150-8	chr11	95378969	95379348	+	0.000	0.000	Merged-chr11-95379150-8
Merged-chr1-180387589-46	chr1	180387343	180387812	+	0.000	0.000	Merged-chr1-180387589-46
Merged-chr7-97361642-27	chr7	97361441	97361844	+	0.000	0.000	Merged-chr7-97361642-27
Merged-chr7-131362849-81	chr7	131362483	131363045	+	0.000	0.000	Merged-chr7-131362849-81
Merged-chr2-52633032-17	chr2	52632804	52633340	+	0.000	0.000	Merged-chr2-52633032-17
Merged-chr1-191486758-12	chr1	191486494	191487003	+	0.000	0.000	Merged-chr1-191486758-12
Merged-chr1-71069065-19	chr1	71068883	71069318	+	0.000	0.000	Merged-chr1-71069065-19
Merged-chr11-107465250-2	chr11	107465132	107465371	+	0.000	0.000	Merged-chr11-107465250-2
Merged-chr1-189707798-1	chr1	189707700	189707898	+	0.000	0.000	Merged-chr1-189707798-1
Merged-chr6-127178132-9	chr6	127177846	127178314	+	0.000	0.000	Merged-chr6-127178132-9
Merged-chr2-73313328-11	chr2	73313181	73313484	+	0.000	0.000	Merged-chr2-73313328-11
Merged-chr12-16509548-40	chr12	16509317	16509782	+	0.000	0.000	Merged-chr12-16509548-40
Merged-chr3-40761563-9	chr3	40761405	40761710	+	0.000	0.000	Merged-chr3-40761563-9
Merged-chr4-72142320-1	chr4	72142222	72142420	+	0.000	0.000	Merged-chr4-72142320-1
Merged-chr9-107294520-3	chr9	107294390	107294662	+	0.000	0.000	Merged-chr9-107294520-3
Merged-chr4-117110427-1	chr4	117110329	117110527	+	0.000	0.000	Merged-chr4-117110427-1
Merged-chr13-62964984-53	chr13	62964731	62965275	+	0.000	0.000	Merged-chr13-62964984-53
Merged-chr3-144065281-1	chr3	144065183	144065381	+	0.000	0.000	Merged-chr3-144065281-1
Merged-chr18-75410439-27	chr18	75410137	75410671	+	0.000	0.000	Merged-chr18-75410439-27
Merged-chr2-153710877-23	chr2	153710659	153711078	+	0.000	0.000	Merged-chr2-153710877-23
Merged-chr8-46663455-6	chr8	46663329	46663578	+	0.000	0.000	Merged-chr8-46663455-6
Merged-chr12-104236095-61	chr12	104235727	104236462	+	0.000	0.000	Merged-chr12-104236095-61
Merged-chrX-167182631-37	chrX	167182396	167182822	+	0.000	0.000	Merged-chrX-167182631-37
Merged-chr4-124928290-22	chr4	124928102	124928481	+	0.000	0.000	Merged-chr4-124928290-22
Merged-chr5-93094440-1	chr5	93094342	93094540	+	0.000	0.000	Merged-chr5-93094440-1
Merged-chr13-29974387-22	chr13	29974208	29974673	+	0.000	0.000	Merged-chr13-29974387-22
Merged-chr18-89197638-86	chr18	89196815	89198301	+	0.000	0.000	Merged-chr18-89197638-86
Merged-chrX-85869463-11	chrX	85869298	85869712	+	0.000	0.000	Merged-chrX-85869463-11
Merged-chr15-52887057-9	chr15	52886839	52887204	+	0.000	0.000	Merged-chr15-52887057-9
Merged-chr2-152030194-1	chr2	152030096	152030294	+	0.000	0.000	Merged-chr2-152030194-1
Merged-chr14-59943344-19	chr14	59943166	59943564	+	0.000	0.000	Merged-chr14-59943344-19
Merged-chr15-66891281-28	chr15	66891075	66891464	+	0.000	0.000	Merged-chr15-66891281-28
Merged-chr13-30693070-31	chr13	30692750	30693461	+	0.000	0.000	Merged-chr13-30693070-31
Merged-chr6-97458148-8	chr6	97457970	97458318	+	0.000	0.000	Merged-chr6-97458148-8
Merged-chr2-131191019-12	chr2	131190736	131191322	+	0.000	0.000	Merged-chr2-131191019-12
Merged-chr6-97387044-2	chr6	97386933	97387158	+	0.000	0.000	Merged-chr6-97387044-2
Merged-chr1-139179531-1	chr1	139179433	139179631	+	0.000	0.000	Merged-chr1-139179531-1
Merged-chr9-27071000-11	chr9	27070772	27071316	+	0.000	0.000	Merged-chr9-27071000-11
Merged-chr9-75197363-8	chr9	75197197	75197522	+	0.000	0.000	Merged-chr9-75197363-8
Merged-chr17-35997756-9	chr17	35997619	35997896	+	0.000	0.000	Merged-chr17-35997756-9
Merged-chr10-94378414-58	chr10	94378130	94378707	+	0.000	0.000	Merged-chr10-94378414-58
Merged-chr16-59564268-14	chr16	59564066	59564443	+	0.000	0.000	Merged-chr16-59564268-14
Merged-chr8-18899149-53	chr8	18898940	18899328	+	0.000	0.000	Merged-chr8-18899149-53
Merged-chr1-133688539-7	chr1	133688400	133688685	+	0.000	0.000	Merged-chr1-133688539-7
Merged-chr19-18620358-3	chr19	18620236	18620471	+	0.000	0.000	Merged-chr19-18620358-3
Merged-chr7-114086836-1	chr7	114086738	114086936	+	0.000	0.000	Merged-chr7-114086836-1
Merged-chr3-98339396-153	chr3	98338541	98340078	+	0.000	0.000	Merged-chr3-98339396-153
Merged-chr4-116735189-24	chr4	116734989	116735378	+	0.000	0.000	Merged-chr4-116735189-24
Merged-chr1-88641957-1	chr1	88641859	88642057	+	0.000	0.000	Merged-chr1-88641957-1
Merged-chr2-151569776-39	chr2	151569616	151570017	+	0.000	0.000	Merged-chr2-151569776-39
Merged-chr8-95612064-3	chr8	95611952	95612190	+	0.000	0.000	Merged-chr8-95612064-3
Merged-chr1-161713119-39	chr1	161712856	161713431	+	0.000	0.000	Merged-chr1-161713119-39
Merged-chr10-61231886-4	chr10	61231763	61232015	+	0.000	0.000	Merged-chr10-61231886-4
Merged-chr8-70810538-1	chr8	70810440	70810638	+	0.000	0.000	Merged-chr8-70810538-1
Merged-chr2-129066183-78	chr2	129065796	129066413	+	0.000	0.000	Merged-chr2-129066183-78
Merged-chr14-64664088-9	chr14	64663918	64664236	+	0.000	0.000	Merged-chr14-64664088-9
Merged-chr2-90582416-2	chr2	90582288	90582547	+	0.000	0.000	Merged-chr2-90582416-2
Merged-chr18-73836360-8	chr18	73836226	73836550	+	0.000	0.000	Merged-chr18-73836360-8
Merged-chr1-58392210-1	chr1	58392112	58392310	+	0.000	0.000	Merged-chr1-58392210-1
Merged-chr15-37791707-76	chr15	37791000	37792226	+	0.000	0.000	Merged-chr15-37791707-76
Merged-chr13-5871752-1	chr13	5871654	5871852	+	0.000	0.000	Merged-chr13-5871752-1
Merged-chr5-146845015-50	chr5	146844707	146845277	+	0.000	0.000	Merged-chr5-146845015-50
Merged-chr12-100907082-32	chr12	100906664	100907329	+	0.000	0.000	Merged-chr12-100907082-32
Merged-chr8-120888773-7	chr8	120888636	120888926	+	0.000	0.000	Merged-chr8-120888773-7
Merged-chr14-120407035-22	chr14	120406675	120407236	+	0.000	0.000	Merged-chr14-120407035-22
Merged-chr16-32215312-15	chr16	32215155	32215485	+	0.000	0.000	Merged-chr16-32215312-15
Merged-chr12-16304947-30	chr12	16304632	16305175	+	0.000	0.000	Merged-chr12-16304947-30
Merged-chr2-3726993-86	chr2	3726625	3727346	+	0.000	0.000	Merged-chr2-3726993-86
Merged-chr13-30549048-17	chr13	30548925	30549234	+	0.000	0.000	Merged-chr13-30549048-17
Merged-chr16-49859350-21	chr16	49859047	49859691	+	0.000	0.000	Merged-chr16-49859350-21
Merged-chr5-140149143-22	chr5	140148826	140149383	+	0.000	0.000	Merged-chr5-140149143-22
Merged-chr16-52438425-1	chr16	52438327	52438525	+	0.000	0.000	Merged-chr16-52438425-1
Merged-chr10-10108499-1	chr10	10108401	10108599	+	0.000	0.000	Merged-chr10-10108499-1
Merged-chr18-57356451-1	chr18	57356353	57356551	+	0.000	0.000	Merged-chr18-57356451-1
Merged-chr12-55079958-2	chr12	55079860	55080058	+	0.000	0.000	Merged-chr12-55079958-2
Merged-chr11-97702656-5	chr11	97702541	97702791	+	0.000	0.000	Merged-chr11-97702656-5
Merged-chr12-16339165-4	chr12	16338967	16339351	+	0.000	0.000	Merged-chr12-16339165-4
Merged-chr12-32208689-79	chr12	32208406	32208971	+	0.000	0.000	Merged-chr12-32208689-79
Merged-chr2-158743835-27	chr2	158743461	158744193	+	0.000	0.000	Merged-chr2-158743835-27
Merged-chr2-79180935-23	chr2	79180283	79181229	+	0.000	0.000	Merged-chr2-79180935-23
Merged-chr10-111473804-5	chr10	111473674	111473915	+	0.000	0.000	Merged-chr10-111473804-5
Merged-chr8-71602339-29	chr8	71602133	71602545	+	0.000	0.000	Merged-chr8-71602339-29
Merged-chr13-23519379-42	chr13	23518930	23519902	+	0.000	0.000	Merged-chr13-23519379-42
Merged-chrX-140457424-1	chrX	140457326	140457524	+	0.000	0.000	Merged-chrX-140457424-1
Merged-chr2-148563653-1	chr2	148563555	148563753	+	0.000	0.000	Merged-chr2-148563653-1
Merged-chr5-72202864-7	chr5	72202694	72203051	+	0.000	0.000	Merged-chr5-72202864-7
Merged-chr2-99830574-1	chr2	99830476	99830674	+	0.000	0.000	Merged-chr2-99830574-1
Merged-chr3-152209810-2	chr3	152209705	152209917	+	0.000	0.000	Merged-chr3-152209810-2
Merged-chr8-115112311-24	chr8	115112095	115112537	+	0.000	0.000	Merged-chr8-115112311-24
Merged-chr7-28767283-1	chr7	28767185	28767383	+	0.000	0.000	Merged-chr7-28767283-1
Merged-chr8-115110593-29	chr8	115110390	115110816	+	0.000	0.000	Merged-chr8-115110593-29
Merged-chr8-13625662-3	chr8	13625532	13625799	+	0.000	0.000	Merged-chr8-13625662-3
Merged-chr12-100420665-18	chr12	100420331	100420948	+	0.000	0.000	Merged-chr12-100420665-18
Merged-chr15-59399326-17	chr15	59399017	59399492	+	0.000	0.000	Merged-chr15-59399326-17
Merged-chr18-56685238-50	chr18	56685012	56685494	+	0.000	0.000	Merged-chr18-56685238-50
Merged-chr1-43168451-1	chr1	43168353	43168551	+	0.000	0.000	Merged-chr1-43168451-1
Merged-chr10-117859986-12	chr10	117859770	117860165	+	0.000	0.000	Merged-chr10-117859986-12
Merged-chr1-37624443-7	chr1	37624269	37624650	+	0.000	0.000	Merged-chr1-37624443-7
Merged-chr7-48881820-4	chr7	48881712	48881929	+	0.000	0.000	Merged-chr7-48881820-4
Merged-chr4-57886357-8	chr4	57886159	57886573	+	0.000	0.000	Merged-chr4-57886357-8
Merged-chr2-11266630-41	chr2	11266362	11266870	+	0.000	0.000	Merged-chr2-11266630-41
Merged-chr2-9878722-80	chr2	9878202	9879254	+	0.000	0.000	Merged-chr2-9878722-80
Merged-chr7-120063262-12	chr7	120063092	120063490	+	0.000	0.000	Merged-chr7-120063262-12
Merged-chr13-93756777-9	chr13	93756558	93756975	+	0.000	0.000	Merged-chr13-93756777-9
Merged-chr12-65172767-62	chr12	65172570	65173049	+	0.000	0.000	Merged-chr12-65172767-62
Merged-chr13-101759388-22	chr13	101759141	101759625	+	0.000	0.000	Merged-chr13-101759388-22
Merged-chr10-5800627-2	chr10	5800516	5800741	+	0.000	0.000	Merged-chr10-5800627-2
Merged-chr17-83850809-47	chr17	83850485	83851004	+	0.000	0.000	Merged-chr17-83850809-47
Merged-chr6-108658696-65	chr6	108658209	108659067	+	0.000	0.000	Merged-chr6-108658696-65
Merged-chr12-80937807-11	chr12	80937570	80937988	+	0.000	0.000	Merged-chr12-80937807-11
Merged-chr17-73744139-30	chr17	73743917	73744518	+	0.000	0.000	Merged-chr17-73744139-30
Merged-chr10-91270922-111	chr10	91270395	91271470	+	0.000	0.000	Merged-chr10-91270922-111
Merged-chr15-80619195-4	chr15	80618968	80619344	+	0.000	0.000	Merged-chr15-80619195-4
Merged-chrX-167210381-3	chrX	167210248	167210528	+	0.000	0.000	Merged-chrX-167210381-3
Merged-chr11-110498998-24	chr11	110498746	110499342	+	0.000	0.000	Merged-chr11-110498998-24
Merged-chr1-171782037-1	chr1	171781939	171782137	+	0.000	0.000	Merged-chr1-171782037-1
Merged-chr10-40179769-4	chr10	40179607	40180014	+	0.000	0.000	Merged-chr10-40179769-4
Merged-chr10-83219943-23	chr10	83219684	83220177	+	0.000	0.000	Merged-chr10-83219943-23
Merged-chr5-112296984-3	chr5	112296886	112297084	+	0.000	0.000	Merged-chr5-112296984-3
Merged-chr13-110511047-3	chr13	110510923	110511191	+	0.000	0.000	Merged-chr13-110511047-3
Merged-chr19-8993101-26	chr19	8992775	8993290	+	0.000	0.000	Merged-chr19-8993101-26
Merged-chr6-125355418-28	chr6	125355188	125355638	+	0.000	0.000	Merged-chr6-125355418-28
Merged-chr18-84028993-5	chr18	84028744	84029188	+	0.000	0.000	Merged-chr18-84028993-5
Merged-chr8-111355388-12	chr8	111355210	111355724	+	0.000	0.000	Merged-chr8-111355388-12
Merged-chr12-100202001-42	chr12	100201658	100202257	+	0.000	0.000	Merged-chr12-100202001-42
Merged-chr2-84936786-78	chr2	84936396	84937294	+	0.000	0.000	Merged-chr2-84936786-78
Merged-chr14-47298519-76	chr14	47298034	47298791	+	0.000	0.000	Merged-chr14-47298519-76
Merged-chr1-21078501-1	chr1	21078403	21078601	+	0.000	0.000	Merged-chr1-21078501-1
Merged-chr5-107079881-73	chr5	107079160	107080327	+	0.000	0.000	Merged-chr5-107079881-73
Merged-chr1-60883000-15	chr1	60882823	60883262	+	0.000	0.000	Merged-chr1-60883000-15
Merged-chr15-36769552-5	chr15	36769280	36769768	+	0.000	0.000	Merged-chr15-36769552-5
Merged-chr8-75108809-1	chr8	75108711	75108909	+	0.000	0.000	Merged-chr8-75108809-1
Merged-chr1-54909170-5	chr1	54909026	54909317	+	0.000	0.000	Merged-chr1-54909170-5
Merged-chr7-80554988-53	chr7	80554759	80555237	+	0.000	0.000	Merged-chr7-80554988-53
Merged-chr4-24569297-30	chr4	24569036	24569499	+	0.000	0.000	Merged-chr4-24569297-30
Merged-chr14-105232653-27	chr14	105232401	105232882	+	0.000	0.000	Merged-chr14-105232653-27
Merged-chr3-75517936-30	chr3	75517678	75518230	+	0.000	0.000	Merged-chr3-75517936-30
Merged-chr7-67390968-9	chr7	67390792	67391125	+	0.000	0.000	Merged-chr7-67390968-9
Merged-chr18-75374196-25	chr18	75373898	75374376	+	0.000	0.000	Merged-chr18-75374196-25
Merged-chr4-89479151-44	chr4	89478849	89479373	+	0.000	0.000	Merged-chr4-89479151-44
Merged-chr7-114087483-1	chr7	114087385	114087583	+	0.000	0.000	Merged-chr7-114087483-1
Merged-chr8-115568627-19	chr8	115568366	115568854	+	0.000	0.000	Merged-chr8-115568627-19
Merged-chr13-30692529-2	chr13	30692431	30692629	+	0.000	0.000	Merged-chr13-30692529-2
Merged-chr9-69023585-49	chr9	69023369	69023803	+	0.000	0.000	Merged-chr9-69023585-49
Merged-chr5-77130540-43	chr5	77130337	77130721	+	0.000	0.000	Merged-chr5-77130540-43
Merged-chr18-83993380-25	chr18	83993106	83993602	+	0.000	0.000	Merged-chr18-83993380-25
Merged-chr2-90482782-2	chr2	90482672	90482895	+	0.000	0.000	Merged-chr2-90482782-2
Merged-chr4-137358450-18	chr4	137358138	137358695	+	0.000	0.000	Merged-chr4-137358450-18
Merged-chr4-70601569-19	chr4	70601380	70601813	+	0.000	0.000	Merged-chr4-70601569-19
Merged-chr2-128156895-3	chr2	128156768	128157048	+	0.000	0.000	Merged-chr2-128156895-3
Merged-chr7-81855095-36	chr7	81854868	81855337	+	0.000	0.000	Merged-chr7-81855095-36
Merged-chr7-66108179-1	chr7	66108081	66108279	+	0.000	0.000	Merged-chr7-66108179-1
Merged-chr9-64779197-1	chr9	64779099	64779297	+	0.000	0.000	Merged-chr9-64779197-1
Merged-chr9-72441764-8	chr9	72441578	72441989	+	0.000	0.000	Merged-chr9-72441764-8
Merged-chr2-90547379-40	chr2	90547106	90547632	+	0.000	0.000	Merged-chr2-90547379-40
Merged-chr6-35538818-1	chr6	35538720	35538918	+	0.000	0.000	Merged-chr6-35538818-1
Merged-chr8-120589278-59	chr8	120589056	120589613	+	0.000	0.000	Merged-chr8-120589278-59
Merged-chr1-171648969-45	chr1	171648523	171649226	+	0.000	0.000	Merged-chr1-171648969-45
Merged-chr6-88084267-2	chr6	88084169	88084367	+	0.000	0.000	Merged-chr6-88084267-2
Merged-chr16-64873763-80	chr16	64873452	64873985	+	0.000	0.000	Merged-chr16-64873763-80
Merged-chr5-74277818-39	chr5	74277455	74278148	+	0.000	0.000	Merged-chr5-74277818-39
Merged-chr7-67372898-115	chr7	67372439	67373470	+	0.000	0.000	Merged-chr7-67372898-115
Merged-chr6-122764645-81	chr6	122763958	122764977	+	0.000	0.000	Merged-chr6-122764645-81
Merged-chr6-135375334-1	chr6	135375236	135375434	+	0.000	0.000	Merged-chr6-135375334-1
Merged-chr6-51544589-23	chr6	51544400	51544750	+	0.000	0.000	Merged-chr6-51544589-23
Merged-chr10-118495376-34	chr10	118494881	118495775	+	0.000	0.000	Merged-chr10-118495376-34
Merged-chr3-122924364-79	chr3	122924198	122924657	+	0.000	0.000	Merged-chr3-122924364-79
Merged-chr17-12916324-81	chr17	12915963	12916559	+	0.000	0.000	Merged-chr17-12916324-81
Merged-chr2-29859180-2	chr2	29859082	29859280	+	0.000	0.000	Merged-chr2-29859180-2
Merged-chr2-53330787-9	chr2	53330439	53331038	+	0.000	0.000	Merged-chr2-53330787-9
Merged-chr16-78573118-8	chr16	78572974	78573264	+	0.000	0.000	Merged-chr16-78573118-8
Merged-chr6-66538111-1	chr6	66538013	66538211	+	0.000	0.000	Merged-chr6-66538111-1
Merged-chr15-66702981-58	chr15	66702773	66703238	+	0.000	0.000	Merged-chr15-66702981-58
Merged-chr11-55067120-19	chr11	55066914	55067313	+	0.000	0.000	Merged-chr11-55067120-19
Merged-chr6-127155147-8	chr6	127154873	127155495	+	0.000	0.000	Merged-chr6-127155147-8
Merged-chr19-10695928-2	chr19	10695786	10696073	+	0.000	0.000	Merged-chr19-10695928-2
Merged-chr14-20378658-57	chr14	20378380	20378869	+	0.000	0.000	Merged-chr14-20378658-57
Merged-chr1-16106304-1	chr1	16106206	16106404	+	0.000	0.000	Merged-chr1-16106304-1
Merged-chr18-84085528-43	chr18	84085199	84085822	+	0.000	0.000	Merged-chr18-84085528-43
Merged-chr13-114896013-49	chr13	114895463	114896347	+	0.000	0.000	Merged-chr13-114896013-49
Merged-chr1-172500115-14	chr1	172499864	172500398	+	0.000	0.000	Merged-chr1-172500115-14
Merged-chr16-75877310-18	chr16	75877125	75877552	+	0.000	0.000	Merged-chr16-75877310-18
Merged-chr17-34627444-59	chr17	34626815	34627892	+	0.000	0.000	Merged-chr17-34627444-59
Merged-chr10-118481218-38	chr10	118480824	118481774	+	0.000	0.000	Merged-chr10-118481218-38
Merged-chr18-56809274-1	chr18	56809176	56809374	+	0.000	0.000	Merged-chr18-56809274-1
Merged-chr9-114781541-135	chr9	114781247	114781852	+	0.000	0.000	Merged-chr9-114781541-135
Merged-chr8-120811025-1	chr8	120810927	120811125	+	0.000	0.000	Merged-chr8-120811025-1
Merged-chr7-75914112-33	chr7	75913931	75914335	+	0.000	0.000	Merged-chr7-75914112-33
Merged-chr7-109951636-55	chr7	109951262	109951878	+	0.000	0.000	Merged-chr7-109951636-55
Merged-chr3-152105562-31	chr3	152105335	152105752	+	0.000	0.000	Merged-chr3-152105562-31
Merged-chr9-124100646-41	chr9	124100246	124100938	+	0.000	0.000	Merged-chr9-124100646-41
Merged-chrX-164034499-8	chrX	164034332	164034684	+	0.000	0.000	Merged-chrX-164034499-8
Merged-chrX-7657381-29	chrX	7657135	7657734	+	0.000	0.000	Merged-chrX-7657381-29
Merged-chr4-153957284-72	chr4	153957046	153957571	+	0.000	0.000	Merged-chr4-153957284-72
Merged-chr14-54553576-3	chr14	54553376	54553771	+	0.000	0.000	Merged-chr14-54553576-3
Merged-chr13-45965786-1	chr13	45965688	45965886	+	0.000	0.000	Merged-chr13-45965786-1
Merged-chr11-59963967-1	chr11	59963869	59964067	+	0.000	0.000	Merged-chr11-59963967-1
Merged-chr18-56399965-54	chr18	56399333	56400527	+	0.000	0.000	Merged-chr18-56399965-54
Merged-chr13-102097534-1	chr13	102097436	102097634	+	0.000	0.000	Merged-chr13-102097534-1
Merged-chr3-38483771-17	chr3	38483544	38483963	+	0.000	0.000	Merged-chr3-38483771-17
Merged-chr3-144201911-1	chr3	144201813	144202011	+	0.000	0.000	Merged-chr3-144201911-1
Merged-chr17-73630898-3	chr17	73630662	73631099	+	0.000	0.000	Merged-chr17-73630898-3
Merged-chr10-40177793-4	chr10	40177555	40177999	+	0.000	0.000	Merged-chr10-40177793-4
Merged-chr7-28677170-43	chr7	28676914	28677414	+	0.000	0.000	Merged-chr7-28677170-43
Merged-chr2-150918832-31	chr2	150918631	150919041	+	0.000	0.000	Merged-chr2-150918832-31
Merged-chr2-80638943-54	chr2	80638681	80639193	+	0.000	0.000	Merged-chr2-80638943-54
Merged-chr5-142908018-2	chr5	142907842	142908197	+	0.000	0.000	Merged-chr5-142908018-2
Merged-chr4-59167570-29	chr4	59167215	59167822	+	0.000	0.000	Merged-chr4-59167570-29
Merged-chr2-152831091-132	chr2	152830463	152831654	+	0.000	0.000	Merged-chr2-152831091-132
Merged-chr12-91789924-28	chr12	91789698	91790215	+	0.000	0.000	Merged-chr12-91789924-28
Merged-chr9-13195404-8	chr9	13195251	13195555	+	0.000	0.000	Merged-chr9-13195404-8
Merged-chr18-75353755-51	chr18	75353576	75353939	+	0.000	0.000	Merged-chr18-75353755-51
Merged-chr9-118070113-2	chr9	118070004	118070224	+	0.000	0.000	Merged-chr9-118070113-2
Merged-chr5-74068600-91	chr5	74068401	74068859	+	0.000	0.000	Merged-chr5-74068600-91
Merged-chr17-86674662-35	chr17	86674134	86675189	+	0.000	0.000	Merged-chr17-86674662-35
Merged-chr18-70580825-3	chr18	70580701	70580978	+	0.000	0.000	Merged-chr18-70580825-3
Merged-chr18-83943530-62	chr18	83943244	83943737	+	0.000	0.000	Merged-chr18-83943530-62
Merged-chr12-55007826-27	chr12	55007548	55008167	+	0.000	0.000	Merged-chr12-55007826-27
Merged-chr16-95749920-139	chr16	95749460	95750565	+	0.000	0.000	Merged-chr16-95749920-139
Merged-chr14-102438465-1	chr14	102438367	102438565	+	0.000	0.000	Merged-chr14-102438465-1
Merged-chr3-146177923-63	chr3	146177710	146178206	+	0.000	0.000	Merged-chr3-146177923-63
