#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr13-55513377-73	chr13	55513081	55513708	+	0.000	0.000	Merged-chr13-55513377-73
Merged-chr19-5406821-115	chr19	5406405	5407085	+	0.000	0.000	Merged-chr19-5406821-115
Merged-chr1-128832499-81	chr1	128832182	128832831	+	0.000	0.000	Merged-chr1-128832499-81
Merged-chr7-128376440-37	chr7	128376165	128376622	+	0.000	0.000	Merged-chr7-128376440-37
Merged-chr6-48593905-66	chr6	48593622	48594351	+	0.000	0.000	Merged-chr6-48593905-66
Merged-chr11-88693086-1	chr11	88692988	88693186	+	0.000	0.000	Merged-chr11-88693086-1
Merged-chr2-59338660-28	chr2	59338465	59339009	+	0.000	0.000	Merged-chr2-59338660-28
Merged-chr19-5024003-73	chr19	5023776	5024275	+	0.000	0.000	Merged-chr19-5024003-73
Merged-chr17-28702869-12	chr17	28702653	28703146	+	0.000	0.000	Merged-chr17-28702869-12
Merged-chr11-78678960-17	chr11	78678758	78679208	+	0.000	0.000	Merged-chr11-78678960-17
Merged-chr7-83649000-10	chr7	83648668	83649196	+	0.000	0.000	Merged-chr7-83649000-10
Merged-chr3-55440567-5	chr3	55440390	55440813	+	0.000	0.000	Merged-chr3-55440567-5
Merged-chr9-61827917-16	chr9	61827740	61828120	+	0.000	0.000	Merged-chr9-61827917-16
Merged-chr4-149308329-1	chr4	149308231	149308429	+	0.000	0.000	Merged-chr4-149308329-1
Merged-chr11-113165385-7	chr11	113165247	113165551	+	0.000	0.000	Merged-chr11-113165385-7
Merged-chr14-54259345-44	chr14	54259062	54259589	+	0.000	0.000	Merged-chr14-54259345-44
Merged-chr5-103425256-74	chr5	103424849	103425607	+	0.000	0.000	Merged-chr5-103425256-74
Merged-chr9-83145628-1	chr9	83145530	83145728	+	0.000	0.000	Merged-chr9-83145628-1
Merged-chr14-31017990-5	chr14	31017803	31018184	+	0.000	0.000	Merged-chr14-31017990-5
Merged-chr12-36406215-5	chr12	36406083	36406334	+	0.000	0.000	Merged-chr12-36406215-5
Merged-chr10-84577519-1	chr10	84577421	84577619	+	0.000	0.000	Merged-chr10-84577519-1
Merged-chr7-99449077-51	chr7	99448863	99449399	+	0.000	0.000	Merged-chr7-99449077-51
Merged-chr11-23770897-156	chr11	23770600	23771388	+	0.000	0.000	Merged-chr11-23770897-156
Merged-chrX-134158448-18	chrX	134158133	134158846	+	0.000	0.000	Merged-chrX-134158448-18
Merged-chr5-110544464-8	chr5	110544184	110544721	+	0.000	0.000	Merged-chr5-110544464-8
Merged-chr15-83629458-9	chr15	83629303	83629624	+	0.000	0.000	Merged-chr15-83629458-9
Merged-chr11-75913481-1	chr11	75913383	75913581	+	0.000	0.000	Merged-chr11-75913481-1
Merged-chr12-85478019-1	chr12	85477921	85478119	+	0.000	0.000	Merged-chr12-85478019-1
Merged-chr7-79447631-31	chr7	79447206	79447978	+	0.000	0.000	Merged-chr7-79447631-31
Merged-chr7-16198787-4	chr7	16198580	16198955	+	0.000	0.000	Merged-chr7-16198787-4
Merged-chr14-18238842-138	chr14	18238520	18239011	+	0.000	0.000	Merged-chr14-18238842-138
Merged-chr5-65827311-14	chr5	65827149	65827519	+	0.000	0.000	Merged-chr5-65827311-14
Merged-chr10-14018063-54	chr10	14017726	14018615	+	0.000	0.000	Merged-chr10-14018063-54
Merged-chr10-12823956-45	chr10	12823694	12824209	+	0.000	0.000	Merged-chr10-12823956-45
Merged-chr12-24597265-3	chr12	24597124	24597391	+	0.000	0.000	Merged-chr12-24597265-3
Merged-chr4-149937176-1	chr4	149937078	149937276	+	0.000	0.000	Merged-chr4-149937176-1
Merged-chr2-131492046-74	chr2	131491669	131492541	+	0.000	0.000	Merged-chr2-131492046-74
Merged-chr3-96181202-20	chr3	96180958	96181397	+	0.000	0.000	Merged-chr3-96181202-20
Merged-chr12-8974083-47	chr12	8973859	8974314	+	0.000	0.000	Merged-chr12-8974083-47
Merged-chr18-35817696-3	chr18	35817552	35817875	+	0.000	0.000	Merged-chr18-35817696-3
Merged-chr1-52501998-15	chr1	52501771	52502281	+	0.000	0.000	Merged-chr1-52501998-15
Merged-chr1-94376031-2	chr1	94375922	94376142	+	0.000	0.000	Merged-chr1-94376031-2
Merged-chr2-30048939-51	chr2	30048653	30049118	+	0.000	0.000	Merged-chr2-30048939-51
Merged-chr2-28536150-1	chr2	28536052	28536250	+	0.000	0.000	Merged-chr2-28536150-1
Merged-chr7-4445528-58	chr7	4445223	4445791	+	0.000	0.000	Merged-chr7-4445528-58
Merged-chr8-71570300-102	chr8	71570074	71570776	+	0.000	0.000	Merged-chr8-71570300-102
Merged-chr11-69272374-1	chr11	69272276	69272474	+	0.000	0.000	Merged-chr11-69272374-1
Merged-chr17-28697968-89	chr17	28697375	28698504	+	0.000	0.000	Merged-chr17-28697968-89
Merged-chr10-99203814-2	chr10	99203678	99203953	+	0.000	0.000	Merged-chr10-99203814-2
Merged-chr9-118487006-1	chr9	118486908	118487106	+	0.000	0.000	Merged-chr9-118487006-1
Merged-chr1-181210647-17	chr1	181210177	181211294	+	0.000	0.000	Merged-chr1-181210647-17
Merged-chr19-29252593-51	chr19	29251917	29253174	+	0.000	0.000	Merged-chr19-29252593-51
Merged-chr1-155195240-7	chr1	155195038	155195497	+	0.000	0.000	Merged-chr1-155195240-7
Merged-chr11-100712318-21	chr11	100712069	100712651	+	0.000	0.000	Merged-chr11-100712318-21
Merged-chr1-181227991-11	chr1	181227849	181228166	+	0.000	0.000	Merged-chr1-181227991-11
Merged-chr2-180051185-31	chr2	180050951	180051465	+	0.000	0.000	Merged-chr2-180051185-31
Merged-chr17-21476424-1	chr17	21476326	21476524	+	0.000	0.000	Merged-chr17-21476424-1
Merged-chr15-93519280-70	chr15	93519021	93519512	+	0.000	0.000	Merged-chr15-93519280-70
Merged-chr10-60066694-5	chr10	60066554	60066821	+	0.000	0.000	Merged-chr10-60066694-5
Merged-chr4-137714339-14	chr4	137714003	137714564	+	0.000	0.000	Merged-chr4-137714339-14
Merged-chr8-84759322-6	chr8	84759133	84759497	+	0.000	0.000	Merged-chr8-84759322-6
Merged-chr16-97541482-2	chr16	97541343	97541623	+	0.000	0.000	Merged-chr16-97541482-2
Merged-chr4-150583490-1	chr4	150583392	150583590	+	0.000	0.000	Merged-chr4-150583490-1
Merged-chr8-70572293-1	chr8	70572195	70572393	+	0.000	0.000	Merged-chr8-70572293-1
Merged-chr5-35988422-4	chr5	35988215	35988625	+	0.000	0.000	Merged-chr5-35988422-4
Merged-chr3-101020501-1	chr3	101020403	101020601	+	0.000	0.000	Merged-chr3-101020501-1
Merged-chrX-114474330-36	chrX	114473999	114474596	+	0.000	0.000	Merged-chrX-114474330-36
Merged-chr14-31830494-112	chr14	31830270	31830963	+	0.000	0.000	Merged-chr14-31830494-112
Merged-chr10-68136775-17	chr10	68136560	68136994	+	0.000	0.000	Merged-chr10-68136775-17
Merged-chr11-4825222-5	chr11	4825102	4825359	+	0.000	0.000	Merged-chr11-4825222-5
Merged-chr12-15971947-32	chr12	15971645	15972125	+	0.000	0.000	Merged-chr12-15971947-32
Merged-chr3-95674387-46	chr3	95674066	95675242	+	0.000	0.000	Merged-chr3-95674387-46
Merged-chr11-60305750-27	chr11	60305526	60306074	+	0.000	0.000	Merged-chr11-60305750-27
Merged-chr12-8760828-1	chr12	8760730	8760928	+	0.000	0.000	Merged-chr12-8760828-1
Merged-chrX-11752677-1	chrX	11752579	11752777	+	0.000	0.000	Merged-chrX-11752677-1
Merged-chr2-33208351-17	chr2	33208133	33208549	+	0.000	0.000	Merged-chr2-33208351-17
Merged-chr1-60409634-93	chr1	60409314	60409994	+	0.000	0.000	Merged-chr1-60409634-93
Merged-chrX-42502698-84	chrX	42502460	42503133	+	0.000	0.000	Merged-chrX-42502698-84
Merged-chr7-110768982-63	chr7	110768504	110769589	+	0.000	0.000	Merged-chr7-110768982-63
Merged-chr7-83654975-2	chr7	83654877	83655075	+	0.000	0.000	Merged-chr7-83654975-2
Merged-chr11-52284254-21	chr11	52283826	52284506	+	0.000	0.000	Merged-chr11-52284254-21
Merged-chr18-61400402-28	chr18	61400217	61400610	+	0.000	0.000	Merged-chr18-61400402-28
Merged-chr3-37656382-12	chr3	37656032	37656582	+	0.000	0.000	Merged-chr3-37656382-12
Merged-chr11-96944830-2	chr11	96944707	96944955	+	0.000	0.000	Merged-chr11-96944830-2
Merged-chr8-81856442-3	chr8	81856223	81856609	+	0.000	0.000	Merged-chr8-81856442-3
Merged-chr11-77371376-39	chr11	77371095	77371896	+	0.000	0.000	Merged-chr11-77371376-39
Merged-chr13-112397899-8	chr13	112397765	112398098	+	0.000	0.000	Merged-chr13-112397899-8
Merged-chr14-30265946-17	chr14	30265770	30266178	+	0.000	0.000	Merged-chr14-30265946-17
Merged-chr16-33573899-19	chr16	33573596	33574066	+	0.000	0.000	Merged-chr16-33573899-19
Merged-chr14-31575397-7	chr14	31575226	31575625	+	0.000	0.000	Merged-chr14-31575397-7
Merged-chr7-47031256-34	chr7	47030705	47031838	+	0.000	0.000	Merged-chr7-47031256-34
Merged-chr10-95898728-13	chr10	95898442	95898901	+	0.000	0.000	Merged-chr10-95898728-13
Merged-chr2-61492330-26	chr2	61492089	61492543	+	0.000	0.000	Merged-chr2-61492330-26
Merged-chr5-35989595-1	chr5	35989497	35989695	+	0.000	0.000	Merged-chr5-35989595-1
Merged-chr8-70158595-38	chr8	70158399	70158829	+	0.000	0.000	Merged-chr8-70158595-38
Merged-chr2-103651832-1	chr2	103651734	103651932	+	0.000	0.000	Merged-chr2-103651832-1
Merged-chr17-21476959-2	chr17	21476861	21477059	+	0.000	0.000	Merged-chr17-21476959-2
Merged-chr2-174126605-3	chr2	174126427	174126816	+	0.000	0.000	Merged-chr2-174126605-3
Merged-chr11-52281162-6	chr11	52281038	52281300	+	0.000	0.000	Merged-chr11-52281162-6
Merged-chr12-103347094-22	chr12	103346917	103347277	+	0.000	0.000	Merged-chr12-103347094-22
Merged-chr11-4160376-54	chr11	4160154	4160774	+	0.000	0.000	Merged-chr11-4160376-54
Merged-chr10-12949602-11	chr10	12949434	12949752	+	0.000	0.000	Merged-chr10-12949602-11
Merged-chr2-174616724-5	chr2	174616560	174616862	+	0.000	0.000	Merged-chr2-174616724-5
Merged-chr2-132022406-1	chr2	132022308	132022506	+	0.000	0.000	Merged-chr2-132022406-1
Merged-chr9-65215225-58	chr9	65215027	65215506	+	0.000	0.000	Merged-chr9-65215225-58
Merged-chr18-50009042-56	chr18	50008466	50009440	+	0.000	0.000	Merged-chr18-50009042-56
Merged-chr19-24181781-1	chr19	24181683	24181881	+	0.000	0.000	Merged-chr19-24181781-1
Merged-chr11-117114951-91	chr11	117114547	117115351	+	0.000	0.000	Merged-chr11-117114951-91
Merged-chr1-52388435-48	chr1	52387955	52388810	+	0.000	0.000	Merged-chr1-52388435-48
Merged-chr13-46908124-9	chr13	46907902	46908345	+	0.000	0.000	Merged-chr13-46908124-9
Merged-chr9-110880207-47	chr9	110879975	110880464	+	0.000	0.000	Merged-chr9-110880207-47
Merged-chr3-121426726-98	chr3	121426344	121427049	+	0.000	0.000	Merged-chr3-121426726-98
Merged-chr4-57782547-76	chr4	57782030	57783515	+	0.000	0.000	Merged-chr4-57782547-76
Merged-chr10-19991395-1	chr10	19991297	19991495	+	0.000	0.000	Merged-chr10-19991395-1
Merged-chrX-12133668-11	chrX	12133452	12133918	+	0.000	0.000	Merged-chrX-12133668-11
Merged-chr3-95707698-33	chr3	95707534	95707930	+	0.000	0.000	Merged-chr3-95707698-33
Merged-chr8-111145545-75	chr8	111145306	111145849	+	0.000	0.000	Merged-chr8-111145545-75
Merged-chr12-80258569-1	chr12	80258471	80258669	+	0.000	0.000	Merged-chr12-80258569-1
Merged-chr13-112492065-6	chr13	112491916	112492205	+	0.000	0.000	Merged-chr13-112492065-6
Merged-chr11-98002206-1	chr11	98002108	98002306	+	0.000	0.000	Merged-chr11-98002206-1
Merged-chr1-172026301-2	chr1	172026199	172026406	+	0.000	0.000	Merged-chr1-172026301-2
Merged-chr17-24548853-30	chr17	24548447	24549128	+	0.000	0.000	Merged-chr17-24548853-30
Merged-chr14-30248342-10	chr14	30248214	30248512	+	0.000	0.000	Merged-chr14-30248342-10
Merged-chr19-46511275-84	chr19	46510944	46511555	+	0.000	0.000	Merged-chr19-46511275-84
Merged-chr3-89896775-17	chr3	89896614	89897010	+	0.000	0.000	Merged-chr3-89896775-17
Merged-chr10-121366107-5	chr10	121365861	121366251	+	0.000	0.000	Merged-chr10-121366107-5
Merged-chr19-57412064-43	chr19	57411701	57412559	+	0.000	0.000	Merged-chr19-57412064-43
Merged-chr13-43866539-1	chr13	43866441	43866639	+	0.000	0.000	Merged-chr13-43866539-1
Merged-chr16-33600368-1	chr16	33600270	33600468	+	0.000	0.000	Merged-chr16-33600368-1
Merged-chr2-84840392-41	chr2	84839990	84840829	+	0.000	0.000	Merged-chr2-84840392-41
Merged-chr11-32182599-1	chr11	32182501	32182699	+	0.000	0.000	Merged-chr11-32182599-1
Merged-chr2-32772920-32	chr2	32772446	32773331	+	0.000	0.000	Merged-chr2-32772920-32
Merged-chr13-112399178-4	chr13	112399047	112399319	+	0.000	0.000	Merged-chr13-112399178-4
Merged-chr7-45526317-62	chr7	45525903	45526708	+	0.000	0.000	Merged-chr7-45526317-62
Merged-chr12-80035221-6	chr12	80034970	80035424	+	0.000	0.000	Merged-chr12-80035221-6
Merged-chr13-112278340-26	chr13	112277804	112278699	+	0.000	0.000	Merged-chr13-112278340-26
Merged-chr1-192745621-87	chr1	192745362	192745904	+	0.000	0.000	Merged-chr1-192745621-87
Merged-chr12-85468885-1	chr12	85468787	85468985	+	0.000	0.000	Merged-chr12-85468885-1
Merged-chr2-156991957-57	chr2	156991617	156992316	+	0.000	0.000	Merged-chr2-156991957-57
Merged-chr1-155217071-4	chr1	155216911	155217235	+	0.000	0.000	Merged-chr1-155217071-4
Merged-chr2-33179840-26	chr2	33179409	33180233	+	0.000	0.000	Merged-chr2-33179840-26
Merged-chr1-40271212-52	chr1	40270934	40271451	+	0.000	0.000	Merged-chr1-40271212-52
Merged-chr6-129219695-70	chr6	129218741	129220348	+	0.000	0.000	Merged-chr6-129219695-70
Merged-chr1-180256121-75	chr1	180255902	180256434	+	0.000	0.000	Merged-chr1-180256121-75
Merged-chr16-97461189-8	chr16	97460958	97461551	+	0.000	0.000	Merged-chr16-97461189-8
Merged-chr2-62458913-1	chr2	62458815	62459013	+	0.000	0.000	Merged-chr2-62458913-1
Merged-chr10-99287288-30	chr10	99286939	99287643	+	0.000	0.000	Merged-chr10-99287288-30
Merged-chr2-157567456-9	chr2	157567293	157567621	+	0.000	0.000	Merged-chr2-157567456-9
Merged-chr2-131423252-71	chr2	131422896	131423558	+	0.000	0.000	Merged-chr2-131423252-71
Merged-chr15-77741818-4	chr15	77741669	77741950	+	0.000	0.000	Merged-chr15-77741818-4
Merged-chr3-96813313-81	chr3	96812624	96814205	+	0.000	0.000	Merged-chr3-96813313-81
Merged-chr4-126616521-5	chr4	126616333	126616699	+	0.000	0.000	Merged-chr4-126616521-5
Merged-chr15-64234672-2	chr15	64234541	64234806	+	0.000	0.000	Merged-chr15-64234672-2
Merged-chr14-120278358-14	chr14	120278134	120278562	+	0.000	0.000	Merged-chr14-120278358-14
Merged-chr4-150030709-46	chr4	150030332	150030947	+	0.000	0.000	Merged-chr4-150030709-46
Merged-chr10-80930739-2	chr10	80930599	80930881	+	0.000	0.000	Merged-chr10-80930739-2
Merged-chr2-59666734-4	chr2	59666561	59666906	+	0.000	0.000	Merged-chr2-59666734-4
Merged-chr9-110879779-1	chr9	110879681	110879879	+	0.000	0.000	Merged-chr9-110879779-1
Merged-chr15-97606857-25	chr15	97606611	97607047	+	0.000	0.000	Merged-chr15-97606857-25
Merged-chr13-36117623-83	chr13	36117287	36117814	+	0.000	0.000	Merged-chr13-36117623-83
Merged-chr15-6525619-49	chr15	6525274	6525880	+	0.000	0.000	Merged-chr15-6525619-49
Merged-chr16-45286504-17	chr16	45286279	45286725	+	0.000	0.000	Merged-chr16-45286504-17
Merged-chr16-76370272-1	chr16	76370174	76370372	+	0.000	0.000	Merged-chr16-76370272-1
Merged-chr18-35854632-7	chr18	35854518	35854744	+	0.000	0.000	Merged-chr18-35854632-7
Merged-chr3-132927198-1	chr3	132927100	132927298	+	0.000	0.000	Merged-chr3-132927198-1
Merged-chr10-14086090-94	chr10	14085799	14086519	+	0.000	0.000	Merged-chr10-14086090-94
Merged-chr1-69657362-23	chr1	69657036	69657721	+	0.000	0.000	Merged-chr1-69657362-23
Merged-chr4-116701085-12	chr4	116700811	116701265	+	0.000	0.000	Merged-chr4-116701085-12
Merged-chr7-83654108-53	chr7	83653749	83654423	+	0.000	0.000	Merged-chr7-83654108-53
Merged-chr12-82246625-1	chr12	82246527	82246725	+	0.000	0.000	Merged-chr12-82246625-1
Merged-chr15-64212030-69	chr15	64211456	64212630	+	0.000	0.000	Merged-chr15-64212030-69
Merged-chr4-150570161-6	chr4	150570011	150570380	+	0.000	0.000	Merged-chr4-150570161-6
Merged-chr14-75516404-45	chr14	75516074	75516663	+	0.000	0.000	Merged-chr14-75516404-45
Merged-chr8-14911636-31	chr8	14911335	14911927	+	0.000	0.000	Merged-chr8-14911636-31
Merged-chr15-64186821-18	chr15	64186589	64187086	+	0.000	0.000	Merged-chr15-64186821-18
Merged-chr11-88718407-109	chr11	88718122	88718760	+	0.000	0.000	Merged-chr11-88718407-109
Merged-chr10-13475011-1	chr10	13474913	13475111	+	0.000	0.000	Merged-chr10-13475011-1
Merged-chr1-156673751-1	chr1	156673653	156673851	+	0.000	0.000	Merged-chr1-156673751-1
Merged-chr11-100692444-17	chr11	100692152	100692713	+	0.000	0.000	Merged-chr11-100692444-17
Merged-chr1-60016690-100	chr1	60016222	60016985	+	0.000	0.000	Merged-chr1-60016690-100
Merged-chr11-53605756-20	chr11	53605543	53605950	+	0.000	0.000	Merged-chr11-53605756-20
Merged-chr2-114201322-51	chr2	114200937	114201540	+	0.000	0.000	Merged-chr2-114201322-51
Merged-chr5-65763434-2	chr5	65763262	65763609	+	0.000	0.000	Merged-chr5-65763434-2
Merged-chr11-116168194-50	chr11	116167985	116168411	+	0.000	0.000	Merged-chr11-116168194-50
Merged-chr2-135967319-31	chr2	135966996	135967623	+	0.000	0.000	Merged-chr2-135967319-31
Merged-chr3-138758070-1	chr3	138757972	138758170	+	0.000	0.000	Merged-chr3-138758070-1
Merged-chr8-111645920-27	chr8	111645728	111646121	+	0.000	0.000	Merged-chr8-111645920-27
Merged-chr13-44801680-1	chr13	44801582	44801780	+	0.000	0.000	Merged-chr13-44801680-1
Merged-chr3-89714938-79	chr3	89714423	89715432	+	0.000	0.000	Merged-chr3-89714938-79
Merged-chr19-29267645-6	chr19	29267506	29267792	+	0.000	0.000	Merged-chr19-29267645-6
Merged-chr2-174644631-2	chr2	174644515	174644749	+	0.000	0.000	Merged-chr2-174644631-2
Merged-chr1-75234858-28	chr1	75234677	75235079	+	0.000	0.000	Merged-chr1-75234858-28
Merged-chr10-121334819-22	chr10	121334659	121334973	+	0.000	0.000	Merged-chr10-121334819-22
Merged-chr3-106452835-3	chr3	106452727	106452943	+	0.000	0.000	Merged-chr3-106452835-3
Merged-chr6-99064474-4	chr6	99064342	99064607	+	0.000	0.000	Merged-chr6-99064474-4
Merged-chr16-45259857-2	chr16	45259737	45259980	+	0.000	0.000	Merged-chr16-45259857-2
Merged-chr2-72146258-17	chr2	72145939	72146554	+	0.000	0.000	Merged-chr2-72146258-17
Merged-chr10-121291758-1	chr10	121291660	121291858	+	0.000	0.000	Merged-chr10-121291758-1
Merged-chr15-64252738-7	chr15	64252544	64252946	+	0.000	0.000	Merged-chr15-64252738-7
Merged-chr6-146434496-35	chr6	146434257	146434765	+	0.000	0.000	Merged-chr6-146434496-35
Merged-chr3-95687934-19	chr3	95687614	95688149	+	0.000	0.000	Merged-chr3-95687934-19
Merged-chr7-45457651-1	chr7	45457553	45457751	+	0.000	0.000	Merged-chr7-45457651-1
Merged-chr16-92158687-4	chr16	92158511	92158851	+	0.000	0.000	Merged-chr16-92158687-4
Merged-chr10-96694028-12	chr10	96693869	96694220	+	0.000	0.000	Merged-chr10-96694028-12
Merged-chr1-94079226-38	chr1	94078810	94079495	+	0.000	0.000	Merged-chr1-94079226-38
Merged-chr7-16193928-27	chr7	16193733	16194145	+	0.000	0.000	Merged-chr7-16193928-27
Merged-chr15-102178456-8	chr15	102178285	102178653	+	0.000	0.000	Merged-chr15-102178456-8
Merged-chr6-146501949-126	chr6	146501495	146502218	+	0.000	0.000	Merged-chr6-146501949-126
Merged-chr2-131502191-12	chr2	131501772	131502597	+	0.000	0.000	Merged-chr2-131502191-12
Merged-chr13-36214295-21	chr13	36214131	36214459	+	0.000	0.000	Merged-chr13-36214295-21
Merged-chr19-41844644-1	chr19	41844546	41844744	+	0.000	0.000	Merged-chr19-41844644-1
Merged-chr15-66899064-14	chr15	66898888	66899249	+	0.000	0.000	Merged-chr15-66899064-14
Merged-chr4-16739896-7	chr4	16739570	16740089	+	0.000	0.000	Merged-chr4-16739896-7
Merged-chr4-137795934-1	chr4	137795836	137796034	+	0.000	0.000	Merged-chr4-137795934-1
Merged-chr3-84305403-2	chr3	84305303	84305506	+	0.000	0.000	Merged-chr3-84305403-2
Merged-chr19-60730529-28	chr19	60730253	60730736	+	0.000	0.000	Merged-chr19-60730529-28
Merged-chr4-150009127-129	chr4	150008894	150009521	+	0.000	0.000	Merged-chr4-150009127-129
Merged-chr3-87401572-16	chr3	87401427	87401808	+	0.000	0.000	Merged-chr3-87401572-16
Merged-chr2-117403597-27	chr2	117403294	117403920	+	0.000	0.000	Merged-chr2-117403597-27
Merged-chr4-152138737-60	chr4	152138467	152139020	+	0.000	0.000	Merged-chr4-152138737-60
Merged-chr10-95964744-26	chr10	95964425	95964978	+	0.000	0.000	Merged-chr10-95964744-26
Merged-chr13-112439136-11	chr13	112438889	112439373	+	0.000	0.000	Merged-chr13-112439136-11
Merged-chr6-94796845-1	chr6	94796747	94796945	+	0.000	0.000	Merged-chr6-94796845-1
Merged-chr16-45227412-11	chr16	45227063	45227765	+	0.000	0.000	Merged-chr16-45227412-11
Merged-chr18-9438774-6	chr18	9438625	9438901	+	0.000	0.000	Merged-chr18-9438774-6
Merged-chr9-61667646-8	chr9	61667503	61667790	+	0.000	0.000	Merged-chr9-61667646-8
Merged-chr11-120824190-112	chr11	120823781	120824657	+	0.000	0.000	Merged-chr11-120824190-112
Merged-chr2-91948987-1	chr2	91948889	91949087	+	0.000	0.000	Merged-chr2-91948987-1
Merged-chr14-65330788-23	chr14	65330609	65331060	+	0.000	0.000	Merged-chr14-65330788-23
Merged-chr7-19405612-30	chr7	19405368	19405804	+	0.000	0.000	Merged-chr7-19405612-30
Merged-chr11-80484398-4	chr11	80484191	80484582	+	0.000	0.000	Merged-chr11-80484398-4
Merged-chr4-136469909-78	chr4	136469357	136470281	+	0.000	0.000	Merged-chr4-136469909-78
Merged-chr19-11589394-31	chr19	11588874	11589846	+	0.000	0.000	Merged-chr19-11589394-31
Merged-chr12-36057875-8	chr12	36057691	36058051	+	0.000	0.000	Merged-chr12-36057875-8
Merged-chr10-96691005-66	chr10	96690668	96691283	+	0.000	0.000	Merged-chr10-96691005-66
Merged-chr2-117418172-100	chr2	117417958	117418335	+	0.000	0.000	Merged-chr2-117418172-100
Merged-chr4-137861569-3	chr4	137861464	137861675	+	0.000	0.000	Merged-chr4-137861569-3
Merged-chr13-44807320-10	chr13	44807138	44807515	+	0.000	0.000	Merged-chr13-44807320-10
Merged-chr18-49980710-1	chr18	49980612	49980810	+	0.000	0.000	Merged-chr18-49980710-1
Merged-chr13-44772990-1	chr13	44772892	44773090	+	0.000	0.000	Merged-chr13-44772990-1
Merged-chr10-67539079-1	chr10	67538981	67539179	+	0.000	0.000	Merged-chr10-67539079-1
Merged-chr2-18962712-7	chr2	18962487	18962861	+	0.000	0.000	Merged-chr2-18962712-7
Merged-chr2-6323498-5	chr2	6323370	6323632	+	0.000	0.000	Merged-chr2-6323498-5
Merged-chr19-29257455-1	chr19	29257357	29257555	+	0.000	0.000	Merged-chr19-29257455-1
Merged-chr15-53345253-9	chr15	53344882	53345475	+	0.000	0.000	Merged-chr15-53345253-9
Merged-chr14-75506397-3	chr14	75506222	75506594	+	0.000	0.000	Merged-chr14-75506397-3
Merged-chr19-4269199-28	chr19	4268996	4269427	+	0.000	0.000	Merged-chr19-4269199-28
