#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr12-16133558-59	chr12	16133177	16133934	+	0.000	0.000	Merged-chr12-16133558-59
Merged-chr3-96181202-20	chr3	96180958	96181397	+	0.000	0.000	Merged-chr3-96181202-20
Merged-chr12-8974083-47	chr12	8973859	8974314	+	0.000	0.000	Merged-chr12-8974083-47
Merged-chr18-35817696-3	chr18	35817552	35817875	+	0.000	0.000	Merged-chr18-35817696-3
Merged-chr2-135891354-60	chr2	135890945	135891686	+	0.000	0.000	Merged-chr2-135891354-60
Merged-chr15-85042702-72	chr15	85042451	85042957	+	0.000	0.000	Merged-chr15-85042702-72
Merged-chr14-45094844-23	chr14	45094608	45095109	+	0.000	0.000	Merged-chr14-45094844-23
Merged-chr7-4445528-58	chr7	4445223	4445791	+	0.000	0.000	Merged-chr7-4445528-58
Merged-chr6-34364838-25	chr6	34364576	34365158	+	0.000	0.000	Merged-chr6-34364838-25
Merged-chr2-135665480-1	chr2	135665382	135665580	+	0.000	0.000	Merged-chr2-135665480-1
Merged-chr17-28697968-89	chr17	28697375	28698504	+	0.000	0.000	Merged-chr17-28697968-89
Merged-chr19-29252593-51	chr19	29251917	29253174	+	0.000	0.000	Merged-chr19-29252593-51
Merged-chr1-181227991-11	chr1	181227849	181228166	+	0.000	0.000	Merged-chr1-181227991-11
Merged-chr16-90143761-94	chr16	90143394	90144135	+	0.000	0.000	Merged-chr16-90143761-94
Merged-chr13-92631056-1	chr13	92630958	92631156	+	0.000	0.000	Merged-chr13-92631056-1
Merged-chr17-21476424-1	chr17	21476326	21476524	+	0.000	0.000	Merged-chr17-21476424-1
Merged-chr6-37147565-6	chr6	37147413	37147746	+	0.000	0.000	Merged-chr6-37147565-6
Merged-chr15-93519280-70	chr15	93519021	93519512	+	0.000	0.000	Merged-chr15-93519280-70
Merged-chr4-137714339-14	chr4	137714003	137714564	+	0.000	0.000	Merged-chr4-137714339-14
Merged-chr16-97541482-2	chr16	97541343	97541623	+	0.000	0.000	Merged-chr16-97541482-2
Merged-chr10-20865092-37	chr10	20864878	20865406	+	0.000	0.000	Merged-chr10-20865092-37
Merged-chr1-35890528-67	chr1	35890288	35890825	+	0.000	0.000	Merged-chr1-35890528-67
Merged-chr5-35988422-4	chr5	35988215	35988625	+	0.000	0.000	Merged-chr5-35988422-4
Merged-chr3-101020501-1	chr3	101020403	101020601	+	0.000	0.000	Merged-chr3-101020501-1
Merged-chr14-31830494-112	chr14	31830270	31830963	+	0.000	0.000	Merged-chr14-31830494-112
Merged-chr11-4825222-5	chr11	4825102	4825359	+	0.000	0.000	Merged-chr11-4825222-5
Merged-chr16-76337291-62	chr16	76337040	76337718	+	0.000	0.000	Merged-chr16-76337291-62
Merged-chr3-95674387-46	chr3	95674066	95675242	+	0.000	0.000	Merged-chr3-95674387-46
Merged-chr10-60162645-38	chr10	60162343	60163009	+	0.000	0.000	Merged-chr10-60162645-38
Merged-chr11-60305750-27	chr11	60305526	60306074	+	0.000	0.000	Merged-chr11-60305750-27
Merged-chr10-13424690-40	chr10	13424410	13424911	+	0.000	0.000	Merged-chr10-13424690-40
Merged-chr11-96058605-21	chr11	96058329	96058872	+	0.000	0.000	Merged-chr11-96058605-21
Merged-chr19-17256835-48	chr19	17256402	17257263	+	0.000	0.000	Merged-chr19-17256835-48
Merged-chr16-57422714-21	chr16	57422458	57422943	+	0.000	0.000	Merged-chr16-57422714-21
Merged-chr2-93459421-90	chr2	93458860	93459897	+	0.000	0.000	Merged-chr2-93459421-90
Merged-chr5-86743168-3	chr5	86743009	86743338	+	0.000	0.000	Merged-chr5-86743168-3
Merged-chr13-112397899-8	chr13	112397765	112398098	+	0.000	0.000	Merged-chr13-112397899-8
Merged-chr14-30265946-17	chr14	30265770	30266178	+	0.000	0.000	Merged-chr14-30265946-17
Merged-chr16-33573899-19	chr16	33573596	33574066	+	0.000	0.000	Merged-chr16-33573899-19
Merged-chr10-55980354-43	chr10	55980049	55980906	+	0.000	0.000	Merged-chr10-55980354-43
Merged-chr7-47031256-34	chr7	47030705	47031838	+	0.000	0.000	Merged-chr7-47031256-34
Merged-chr5-35989595-1	chr5	35989497	35989695	+	0.000	0.000	Merged-chr5-35989595-1
Merged-chr8-70158595-38	chr8	70158399	70158829	+	0.000	0.000	Merged-chr8-70158595-38
Merged-chr2-174126605-3	chr2	174126427	174126816	+	0.000	0.000	Merged-chr2-174126605-3
Merged-chr12-103347094-22	chr12	103346917	103347277	+	0.000	0.000	Merged-chr12-103347094-22
Merged-chr10-12949602-11	chr10	12949434	12949752	+	0.000	0.000	Merged-chr10-12949602-11
Merged-chr1-119477051-49	chr1	119476778	119477429	+	0.000	0.000	Merged-chr1-119477051-49
Merged-chr2-174616724-5	chr2	174616560	174616862	+	0.000	0.000	Merged-chr2-174616724-5
Merged-chr5-73340408-13	chr5	73340183	73340616	+	0.000	0.000	Merged-chr5-73340408-13
Merged-chr18-50009042-56	chr18	50008466	50009440	+	0.000	0.000	Merged-chr18-50009042-56
Merged-chr11-117114951-91	chr11	117114547	117115351	+	0.000	0.000	Merged-chr11-117114951-91
Merged-chr1-52388435-48	chr1	52387955	52388810	+	0.000	0.000	Merged-chr1-52388435-48
Merged-chr13-46908124-9	chr13	46907902	46908345	+	0.000	0.000	Merged-chr13-46908124-9
Merged-chr13-73493325-11	chr13	73493152	73493486	+	0.000	0.000	Merged-chr13-73493325-11
Merged-chr15-66891281-28	chr15	66891075	66891464	+	0.000	0.000	Merged-chr15-66891281-28
Merged-chr3-121426726-98	chr3	121426344	121427049	+	0.000	0.000	Merged-chr3-121426726-98
Merged-chr10-19991395-1	chr10	19991297	19991495	+	0.000	0.000	Merged-chr10-19991395-1
Merged-chr2-49690370-21	chr2	49690131	49690601	+	0.000	0.000	Merged-chr2-49690370-21
Merged-chrX-12133668-11	chrX	12133452	12133918	+	0.000	0.000	Merged-chrX-12133668-11
Merged-chr3-95707698-33	chr3	95707534	95707930	+	0.000	0.000	Merged-chr3-95707698-33
Merged-chr9-54691613-28	chr9	54691383	54691822	+	0.000	0.000	Merged-chr9-54691613-28
Merged-chr8-111145545-75	chr8	111145306	111145849	+	0.000	0.000	Merged-chr8-111145545-75
Merged-chr4-145283676-27	chr4	145283472	145283890	+	0.000	0.000	Merged-chr4-145283676-27
Merged-chr5-107295347-25	chr5	107295132	107295636	+	0.000	0.000	Merged-chr5-107295347-25
Merged-chr11-98002206-1	chr11	98002108	98002306	+	0.000	0.000	Merged-chr11-98002206-1
Merged-chr2-132021941-1	chr2	132021843	132022041	+	0.000	0.000	Merged-chr2-132021941-1
Merged-chr2-135735077-2	chr2	135734969	135735188	+	0.000	0.000	Merged-chr2-135735077-2
Merged-chr6-134302283-40	chr6	134302066	134302464	+	0.000	0.000	Merged-chr6-134302283-40
Merged-chr5-123317885-1	chr5	123317787	123317985	+	0.000	0.000	Merged-chr5-123317885-1
Merged-chr13-43866539-1	chr13	43866441	43866639	+	0.000	0.000	Merged-chr13-43866539-1
Merged-chr4-115096604-91	chr4	115095884	115097232	+	0.000	0.000	Merged-chr4-115096604-91
Merged-chr11-32182599-1	chr11	32182501	32182699	+	0.000	0.000	Merged-chr11-32182599-1
Merged-chr2-32772920-32	chr2	32772446	32773331	+	0.000	0.000	Merged-chr2-32772920-32
Merged-chr13-112399178-4	chr13	112399047	112399319	+	0.000	0.000	Merged-chr13-112399178-4
Merged-chr7-45526317-62	chr7	45525903	45526708	+	0.000	0.000	Merged-chr7-45526317-62
Merged-chr1-192745621-87	chr1	192745362	192745904	+	0.000	0.000	Merged-chr1-192745621-87
Merged-chr2-156991957-57	chr2	156991617	156992316	+	0.000	0.000	Merged-chr2-156991957-57
Merged-chr1-155217071-4	chr1	155216911	155217235	+	0.000	0.000	Merged-chr1-155217071-4
Merged-chr2-33179840-26	chr2	33179409	33180233	+	0.000	0.000	Merged-chr2-33179840-26
Merged-chr5-125052528-23	chr5	125052100	125052760	+	0.000	0.000	Merged-chr5-125052528-23
Merged-chr4-6970666-38	chr4	6970427	6970872	+	0.000	0.000	Merged-chr4-6970666-38
Merged-chr6-129219695-70	chr6	129218741	129220348	+	0.000	0.000	Merged-chr6-129219695-70
Merged-chr1-180256121-75	chr1	180255902	180256434	+	0.000	0.000	Merged-chr1-180256121-75
Merged-chr15-72972006-8	chr15	72971805	72972232	+	0.000	0.000	Merged-chr15-72972006-8
Merged-chr8-47675197-158	chr8	47674273	47675673	+	0.000	0.000	Merged-chr8-47675197-158
Merged-chr2-135884792-12	chr2	135884622	135884974	+	0.000	0.000	Merged-chr2-135884792-12
Merged-chr2-157567456-9	chr2	157567293	157567621	+	0.000	0.000	Merged-chr2-157567456-9
Merged-chr11-90576690-20	chr11	90576453	90576948	+	0.000	0.000	Merged-chr11-90576690-20
Merged-chr2-131423252-71	chr2	131422896	131423558	+	0.000	0.000	Merged-chr2-131423252-71
Merged-chr15-77741818-4	chr15	77741669	77741950	+	0.000	0.000	Merged-chr15-77741818-4
Merged-chr4-126616521-5	chr4	126616333	126616699	+	0.000	0.000	Merged-chr4-126616521-5
Merged-chr14-120278358-14	chr14	120278134	120278562	+	0.000	0.000	Merged-chr14-120278358-14
Merged-chr4-150030709-46	chr4	150030332	150030947	+	0.000	0.000	Merged-chr4-150030709-46
Merged-chr10-80930739-2	chr10	80930599	80930881	+	0.000	0.000	Merged-chr10-80930739-2
Merged-chr2-59666734-4	chr2	59666561	59666906	+	0.000	0.000	Merged-chr2-59666734-4
Merged-chr9-110879779-1	chr9	110879681	110879879	+	0.000	0.000	Merged-chr9-110879779-1
Merged-chr15-97606857-25	chr15	97606611	97607047	+	0.000	0.000	Merged-chr15-97606857-25
Merged-chr13-36117623-83	chr13	36117287	36117814	+	0.000	0.000	Merged-chr13-36117623-83
Merged-chr16-45286504-17	chr16	45286279	45286725	+	0.000	0.000	Merged-chr16-45286504-17
Merged-chr16-76370272-1	chr16	76370174	76370372	+	0.000	0.000	Merged-chr16-76370272-1
Merged-chr18-35854632-7	chr18	35854518	35854744	+	0.000	0.000	Merged-chr18-35854632-7
Merged-chr3-121370505-2	chr3	121370377	121370635	+	0.000	0.000	Merged-chr3-121370505-2
Merged-chr10-59295561-38	chr10	59295322	59295780	+	0.000	0.000	Merged-chr10-59295561-38
Merged-chr1-69657362-23	chr1	69657036	69657721	+	0.000	0.000	Merged-chr1-69657362-23
Merged-chr15-64212030-69	chr15	64211456	64212630	+	0.000	0.000	Merged-chr15-64212030-69
Merged-chr14-75516404-45	chr14	75516074	75516663	+	0.000	0.000	Merged-chr14-75516404-45
Merged-chr17-7219325-4	chr17	7219164	7219517	+	0.000	0.000	Merged-chr17-7219325-4
Merged-chr10-128933885-33	chr10	128933459	128934194	+	0.000	0.000	Merged-chr10-128933885-33
Merged-chr8-14911636-31	chr8	14911335	14911927	+	0.000	0.000	Merged-chr8-14911636-31
Merged-chr15-64186821-18	chr15	64186589	64187086	+	0.000	0.000	Merged-chr15-64186821-18
Merged-chr2-169779005-37	chr2	169778732	169779241	+	0.000	0.000	Merged-chr2-169779005-37
Merged-chr6-115515938-20	chr6	115515686	115516127	+	0.000	0.000	Merged-chr6-115515938-20
Merged-chr6-146221533-3	chr6	146221427	146221649	+	0.000	0.000	Merged-chr6-146221533-3
Merged-chr10-17549354-86	chr10	17548869	17549897	+	0.000	0.000	Merged-chr10-17549354-86
Merged-chr1-60016690-100	chr1	60016222	60016985	+	0.000	0.000	Merged-chr1-60016690-100
Merged-chr11-53605756-20	chr11	53605543	53605950	+	0.000	0.000	Merged-chr11-53605756-20
Merged-chr2-114201322-51	chr2	114200937	114201540	+	0.000	0.000	Merged-chr2-114201322-51
Merged-chr2-6350220-1	chr2	6350122	6350320	+	0.000	0.000	Merged-chr2-6350220-1
Merged-chr1-89069635-1	chr1	89069537	89069735	+	0.000	0.000	Merged-chr1-89069635-1
Merged-chr1-92119439-48	chr1	92119193	92119786	+	0.000	0.000	Merged-chr1-92119439-48
Merged-chr11-116168194-50	chr11	116167985	116168411	+	0.000	0.000	Merged-chr11-116168194-50
Merged-chr2-135967319-31	chr2	135966996	135967623	+	0.000	0.000	Merged-chr2-135967319-31
Merged-chr8-111645920-27	chr8	111645728	111646121	+	0.000	0.000	Merged-chr8-111645920-27
Merged-chr13-44801680-1	chr13	44801582	44801780	+	0.000	0.000	Merged-chr13-44801680-1
Merged-chr3-89714938-79	chr3	89714423	89715432	+	0.000	0.000	Merged-chr3-89714938-79
Merged-chr1-91909100-9	chr1	91908795	91909472	+	0.000	0.000	Merged-chr1-91909100-9
Merged-chr19-29267645-6	chr19	29267506	29267792	+	0.000	0.000	Merged-chr19-29267645-6
Merged-chr11-72176851-13	chr11	72176607	72177095	+	0.000	0.000	Merged-chr11-72176851-13
Merged-chr7-82856391-1	chr7	82856293	82856491	+	0.000	0.000	Merged-chr7-82856391-1
Merged-chr1-75234858-28	chr1	75234677	75235079	+	0.000	0.000	Merged-chr1-75234858-28
Merged-chr10-121334819-22	chr10	121334659	121334973	+	0.000	0.000	Merged-chr10-121334819-22
Merged-chr18-79067811-7	chr18	79067674	79067970	+	0.000	0.000	Merged-chr18-79067811-7
Merged-chr2-72146258-17	chr2	72145939	72146554	+	0.000	0.000	Merged-chr2-72146258-17
Merged-chr10-121291758-1	chr10	121291660	121291858	+	0.000	0.000	Merged-chr10-121291758-1
Merged-chr18-78134058-1	chr18	78133960	78134158	+	0.000	0.000	Merged-chr18-78134058-1
Merged-chr16-89849155-62	chr16	89848889	89849406	+	0.000	0.000	Merged-chr16-89849155-62
Merged-chr15-64252738-7	chr15	64252544	64252946	+	0.000	0.000	Merged-chr15-64252738-7
Merged-chr6-146434496-35	chr6	146434257	146434765	+	0.000	0.000	Merged-chr6-146434496-35
Merged-chr7-45457651-1	chr7	45457553	45457751	+	0.000	0.000	Merged-chr7-45457651-1
Merged-chr16-92158687-4	chr16	92158511	92158851	+	0.000	0.000	Merged-chr16-92158687-4
Merged-chr7-16193928-27	chr7	16193733	16194145	+	0.000	0.000	Merged-chr7-16193928-27
Merged-chr15-102178456-8	chr15	102178285	102178653	+	0.000	0.000	Merged-chr15-102178456-8
Merged-chr6-146501949-126	chr6	146501495	146502218	+	0.000	0.000	Merged-chr6-146501949-126
Merged-chr13-36214295-21	chr13	36214131	36214459	+	0.000	0.000	Merged-chr13-36214295-21
Merged-chr13-43789112-65	chr13	43788846	43789392	+	0.000	0.000	Merged-chr13-43789112-65
Merged-chr2-103600577-48	chr2	103600374	103600827	+	0.000	0.000	Merged-chr2-103600577-48
Merged-chr4-16739896-7	chr4	16739570	16740089	+	0.000	0.000	Merged-chr4-16739896-7
Merged-chr19-29251639-67	chr19	29251111	29251903	+	0.000	0.000	Merged-chr19-29251639-67
Merged-chr4-137795934-1	chr4	137795836	137796034	+	0.000	0.000	Merged-chr4-137795934-1
Merged-chr2-71023092-4	chr2	71022968	71023213	+	0.000	0.000	Merged-chr2-71023092-4
Merged-chr4-115088941-29	chr4	115088647	115089183	+	0.000	0.000	Merged-chr4-115088941-29
Merged-chr6-94796845-1	chr6	94796747	94796945	+	0.000	0.000	Merged-chr6-94796845-1
Merged-chr6-41559544-20	chr6	41559335	41559744	+	0.000	0.000	Merged-chr6-41559544-20
Merged-chr16-45227412-11	chr16	45227063	45227765	+	0.000	0.000	Merged-chr16-45227412-11
Merged-chr18-9438774-6	chr18	9438625	9438901	+	0.000	0.000	Merged-chr18-9438774-6
Merged-chr9-61667646-8	chr9	61667503	61667790	+	0.000	0.000	Merged-chr9-61667646-8
Merged-chr11-120824190-112	chr11	120823781	120824657	+	0.000	0.000	Merged-chr11-120824190-112
Merged-chr2-91948987-1	chr2	91948889	91949087	+	0.000	0.000	Merged-chr2-91948987-1
Merged-chr14-65330788-23	chr14	65330609	65331060	+	0.000	0.000	Merged-chr14-65330788-23
Merged-chr11-80484398-4	chr11	80484191	80484582	+	0.000	0.000	Merged-chr11-80484398-4
Merged-chr4-136469909-78	chr4	136469357	136470281	+	0.000	0.000	Merged-chr4-136469909-78
Merged-chr6-147534000-4	chr6	147533864	147534196	+	0.000	0.000	Merged-chr6-147534000-4
Merged-chr10-76799092-57	chr10	76798881	76799359	+	0.000	0.000	Merged-chr10-76799092-57
Merged-chr12-36057875-8	chr12	36057691	36058051	+	0.000	0.000	Merged-chr12-36057875-8
Merged-chr10-96691005-66	chr10	96690668	96691283	+	0.000	0.000	Merged-chr10-96691005-66
Merged-chr1-155164568-4	chr1	155164456	155164686	+	0.000	0.000	Merged-chr1-155164568-4
Merged-chr2-117418172-100	chr2	117417958	117418335	+	0.000	0.000	Merged-chr2-117418172-100
Merged-chr4-137861569-3	chr4	137861464	137861675	+	0.000	0.000	Merged-chr4-137861569-3
Merged-chr4-95449018-19	chr4	95448738	95449338	+	0.000	0.000	Merged-chr4-95449018-19
Merged-chr1-155215542-10	chr1	155215304	155215707	+	0.000	0.000	Merged-chr1-155215542-10
Merged-chr13-44772990-1	chr13	44772892	44773090	+	0.000	0.000	Merged-chr13-44772990-1
Merged-chr19-24242140-10	chr19	24241766	24242398	+	0.000	0.000	Merged-chr19-24242140-10
Merged-chr15-53345253-9	chr15	53344882	53345475	+	0.000	0.000	Merged-chr15-53345253-9
Merged-chr3-51654881-32	chr3	51654601	51655074	+	0.000	0.000	Merged-chr3-51654881-32
Merged-chr10-19991968-38	chr10	19991687	19992209	+	0.000	0.000	Merged-chr10-19991968-38
Merged-chr7-51756471-16	chr7	51756277	51756713	+	0.000	0.000	Merged-chr7-51756471-16
Merged-chr2-93444548-55	chr2	93444166	93445114	+	0.000	0.000	Merged-chr2-93444548-55
Merged-chr2-181680413-89	chr2	181679853	181680778	+	0.000	0.000	Merged-chr2-181680413-89
Merged-chr17-46378659-16	chr17	46378484	46378898	+	0.000	0.000	Merged-chr17-46378659-16
Merged-chr17-47293551-33	chr17	47293206	47293943	+	0.000	0.000	Merged-chr17-47293551-33
Merged-chr14-45009601-8	chr14	45009328	45009832	+	0.000	0.000	Merged-chr14-45009601-8
Merged-chr11-20532387-59	chr11	20531886	20532693	+	0.000	0.000	Merged-chr11-20532387-59
Merged-chr12-52796443-43	chr12	52795984	52796773	+	0.000	0.000	Merged-chr12-52796443-43
Merged-chr3-129565997-49	chr3	129565632	129566263	+	0.000	0.000	Merged-chr3-129565997-49
Merged-chr11-100860484-55	chr11	100860208	100860748	+	0.000	0.000	Merged-chr11-100860484-55
Merged-chr12-82470292-137	chr12	82470019	82470528	+	0.000	0.000	Merged-chr12-82470292-137
Merged-chr10-96610245-1	chr10	96610147	96610345	+	0.000	0.000	Merged-chr10-96610245-1
Merged-chr13-100015738-57	chr13	100015525	100016059	+	0.000	0.000	Merged-chr13-100015738-57
Merged-chr2-28517976-42	chr2	28517830	28518101	+	0.000	0.000	Merged-chr2-28517976-42
Merged-chr5-114897174-86	chr5	114896892	114897583	+	0.000	0.000	Merged-chr5-114897174-86
Merged-chr9-98297722-8	chr9	98297527	98297964	+	0.000	0.000	Merged-chr9-98297722-8
Merged-chr12-82226104-49	chr12	82225795	82226484	+	0.000	0.000	Merged-chr12-82226104-49
Merged-chr7-28376522-4	chr7	28376297	28376674	+	0.000	0.000	Merged-chr7-28376522-4
Merged-chr5-139380615-34	chr5	139380168	139380852	+	0.000	0.000	Merged-chr5-139380615-34
Merged-chr6-41558090-2	chr6	41557992	41558190	+	0.000	0.000	Merged-chr6-41558090-2
Merged-chr13-44771057-26	chr13	44770691	44771310	+	0.000	0.000	Merged-chr13-44771057-26
Merged-chr2-135890245-3	chr2	135890021	135890480	+	0.000	0.000	Merged-chr2-135890245-3
Merged-chr6-129274682-33	chr6	129274481	129274955	+	0.000	0.000	Merged-chr6-129274682-33
Merged-chr15-86058836-53	chr15	86058614	86059128	+	0.000	0.000	Merged-chr15-86058836-53
Merged-chr12-36363919-6	chr12	36363757	36364075	+	0.000	0.000	Merged-chr12-36363919-6
Merged-chr18-34854566-31	chr18	34854408	34854819	+	0.000	0.000	Merged-chr18-34854566-31
Merged-chr4-6844197-28	chr4	6843930	6844490	+	0.000	0.000	Merged-chr4-6844197-28
Merged-chr18-55603675-1	chr18	55603577	55603775	+	0.000	0.000	Merged-chr18-55603675-1
Merged-chr6-94761021-48	chr6	94760796	94761267	+	0.000	0.000	Merged-chr6-94761021-48
Merged-chr12-17471630-48	chr12	17471430	17471815	+	0.000	0.000	Merged-chr12-17471630-48
Merged-chr2-59167123-35	chr2	59166881	59167452	+	0.000	0.000	Merged-chr2-59167123-35
Merged-chr18-50010125-24	chr18	50009530	50010368	+	0.000	0.000	Merged-chr18-50010125-24
Merged-chr11-5260251-19	chr11	5260054	5260506	+	0.000	0.000	Merged-chr11-5260251-19
Merged-chr2-150219002-1	chr2	150218904	150219102	+	0.000	0.000	Merged-chr2-150219002-1
Merged-chr2-135702062-1	chr2	135701964	135702162	+	0.000	0.000	Merged-chr2-135702062-1
Merged-chr16-89844804-6	chr16	89844652	89845078	+	0.000	0.000	Merged-chr16-89844804-6
Merged-chr6-134365996-1	chr6	134365898	134366096	+	0.000	0.000	Merged-chr6-134365996-1
Merged-chr11-20561447-13	chr11	20561285	20561614	+	0.000	0.000	Merged-chr11-20561447-13
Merged-chr8-40598830-11	chr8	40598659	40599021	+	0.000	0.000	Merged-chr8-40598830-11
Merged-chr14-8606330-1	chr14	8606232	8606430	+	0.000	0.000	Merged-chr14-8606330-1
Merged-chr2-169592152-1	chr2	169592054	169592252	+	0.000	0.000	Merged-chr2-169592152-1
Merged-chr16-76373959-5	chr16	76373804	76374137	+	0.000	0.000	Merged-chr16-76373959-5
Merged-chr18-79353064-26	chr18	79352769	79353386	+	0.000	0.000	Merged-chr18-79353064-26
Merged-chr19-11601912-62	chr19	11601269	11602307	+	0.000	0.000	Merged-chr19-11601912-62
Merged-chr10-96625914-6	chr10	96625754	96626075	+	0.000	0.000	Merged-chr10-96625914-6
Merged-chr5-114319155-4	chr5	114319044	114319266	+	0.000	0.000	Merged-chr5-114319155-4
Merged-chr11-113196456-7	chr11	113196270	113196614	+	0.000	0.000	Merged-chr11-113196456-7
Merged-chr6-146516138-30	chr6	146515845	146516544	+	0.000	0.000	Merged-chr6-146516138-30
Merged-chr4-139330878-48	chr4	139330649	139331083	+	0.000	0.000	Merged-chr4-139330878-48
Merged-chr7-25106011-25	chr7	25105802	25106270	+	0.000	0.000	Merged-chr7-25106011-25
Merged-chr6-99258584-2	chr6	99258460	99258711	+	0.000	0.000	Merged-chr6-99258584-2
Merged-chr9-84135836-1	chr9	84135738	84135936	+	0.000	0.000	Merged-chr9-84135836-1
Merged-chr14-14703073-95	chr14	14702763	14703393	+	0.000	0.000	Merged-chr14-14703073-95
Merged-chr2-117442936-10	chr2	117442797	117443060	+	0.000	0.000	Merged-chr2-117442936-10
Merged-chr3-52000290-45	chr3	52000115	52000494	+	0.000	0.000	Merged-chr3-52000290-45
Merged-chr5-138194484-68	chr5	138194145	138194851	+	0.000	0.000	Merged-chr5-138194484-68
Merged-chr10-17772596-52	chr10	17772339	17772906	+	0.000	0.000	Merged-chr10-17772596-52
Merged-chr17-33843273-52	chr17	33843038	33843480	+	0.000	0.000	Merged-chr17-33843273-52
Merged-chr6-37046555-33	chr6	37046279	37046851	+	0.000	0.000	Merged-chr6-37046555-33
Merged-chr7-80715487-14	chr7	80715303	80715658	+	0.000	0.000	Merged-chr7-80715487-14
Merged-chrX-11840162-2	chrX	11840064	11840262	+	0.000	0.000	Merged-chrX-11840162-2
Merged-chr10-80323044-2	chr10	80322913	80323178	+	0.000	0.000	Merged-chr10-80323044-2
Merged-chr2-117365460-12	chr2	117365191	117365723	+	0.000	0.000	Merged-chr2-117365460-12
Merged-chr12-76853895-20	chr12	76853476	76854185	+	0.000	0.000	Merged-chr12-76853895-20
Merged-chr12-82470743-2	chr12	82470581	82470908	+	0.000	0.000	Merged-chr12-82470743-2
Merged-chr6-134830106-68	chr6	134829928	134830412	+	0.000	0.000	Merged-chr6-134830106-68
Merged-chr17-84310608-1	chr17	84310510	84310708	+	0.000	0.000	Merged-chr17-84310608-1
Merged-chr7-97081238-1	chr7	97081140	97081338	+	0.000	0.000	Merged-chr7-97081238-1
Merged-chr1-40054035-12	chr1	40053861	40054199	+	0.000	0.000	Merged-chr1-40054035-12
Merged-chr16-45413665-6	chr16	45413523	45413790	+	0.000	0.000	Merged-chr16-45413665-6
Merged-chr12-53043748-2	chr12	53043647	53043851	+	0.000	0.000	Merged-chr12-53043748-2
Merged-chr15-53104261-45	chr15	53103912	53104631	+	0.000	0.000	Merged-chr15-53104261-45
