#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed
Merged-chr12-16304947-30	chr12	16304632	16305175	+	0.000	0.000	Merged-chr12-16304947-30
Merged-chr9-21167831-1	chr9	21167733	21167931	+	0.000	0.000	Merged-chr9-21167831-1
Merged-chr5-140149143-22	chr5	140148826	140149383	+	0.000	0.000	Merged-chr5-140149143-22
Merged-chr7-122132985-53	chr7	122132737	122133249	+	0.000	0.000	Merged-chr7-122132985-53
Merged-chr11-75269578-15	chr11	75269407	75269719	+	0.000	0.000	Merged-chr11-75269578-15
Merged-chr17-23740496-75	chr17	23740194	23740888	+	0.000	0.000	Merged-chr17-23740496-75
Merged-chr6-113645003-16	chr6	113644784	113645241	+	0.000	0.000	Merged-chr6-113645003-16
Merged-chr2-60843166-7	chr2	60843024	60843328	+	0.000	0.000	Merged-chr2-60843166-7
Merged-chr1-171763336-1	chr1	171763238	171763436	+	0.000	0.000	Merged-chr1-171763336-1
Merged-chr7-63922050-46	chr7	63921668	63922331	+	0.000	0.000	Merged-chr7-63922050-46
Merged-chr7-75859994-17	chr7	75859809	75860173	+	0.000	0.000	Merged-chr7-75859994-17
Merged-chr11-98960328-34	chr11	98959928	98960669	+	0.000	0.000	Merged-chr11-98960328-34
Merged-chr2-10142867-39	chr2	10142662	10143138	+	0.000	0.000	Merged-chr2-10142867-39
Merged-chr13-64129455-75	chr13	64129254	64129898	+	0.000	0.000	Merged-chr13-64129455-75
Merged-chr7-127149689-1	chr7	127149591	127149789	+	0.000	0.000	Merged-chr7-127149689-1
Merged-chr6-112856769-8	chr6	112856533	112856932	+	0.000	0.000	Merged-chr6-112856769-8
Merged-chr11-107422045-3	chr11	107421923	107422189	+	0.000	0.000	Merged-chr11-107422045-3
Merged-chr10-117859986-12	chr10	117859770	117860165	+	0.000	0.000	Merged-chr10-117859986-12
Merged-chr6-51533616-16	chr6	51533314	51533829	+	0.000	0.000	Merged-chr6-51533616-16
Merged-chr7-19935542-39	chr7	19935352	19935782	+	0.000	0.000	Merged-chr7-19935542-39
Merged-chr17-78200603-182	chr17	78199580	78201276	+	0.000	0.000	Merged-chr17-78200603-182
Merged-chr9-123749851-10	chr9	123749651	123750014	+	0.000	0.000	Merged-chr9-123749851-10
Merged-chr16-93906476-30	chr16	93906159	93906791	+	0.000	0.000	Merged-chr16-93906476-30
Merged-chr7-45154586-68	chr7	45154211	45154893	+	0.000	0.000	Merged-chr7-45154586-68
Merged-chr18-70597990-21	chr18	70597765	70598276	+	0.000	0.000	Merged-chr18-70597990-21
Merged-chr4-116627464-164	chr4	116627148	116628003	+	0.000	0.000	Merged-chr4-116627464-164
Merged-chr13-107825758-24	chr13	107825219	107826113	+	0.000	0.000	Merged-chr13-107825758-24
Merged-chrX-167210381-3	chrX	167210248	167210528	+	0.000	0.000	Merged-chrX-167210381-3
Merged-chr3-79504313-1	chr3	79504215	79504413	+	0.000	0.000	Merged-chr3-79504313-1
Merged-chr13-23751250-51	chr13	23751028	23751594	+	0.000	0.000	Merged-chr13-23751250-51
Merged-chr7-45921337-25	chr7	45920955	45921562	+	0.000	0.000	Merged-chr7-45921337-25
Merged-chr11-46454823-30	chr11	46454547	46455041	+	0.000	0.000	Merged-chr11-46454823-30
Merged-chr1-21078501-1	chr1	21078403	21078601	+	0.000	0.000	Merged-chr1-21078501-1
Merged-chr11-62820764-65	chr11	62820171	62821323	+	0.000	0.000	Merged-chr11-62820764-65
Merged-chr19-3655163-10	chr19	3655006	3655376	+	0.000	0.000	Merged-chr19-3655163-10
Merged-chr7-67390968-9	chr7	67390792	67391125	+	0.000	0.000	Merged-chr7-67390968-9
Merged-chr11-120492108-91	chr11	120491546	120492622	+	0.000	0.000	Merged-chr11-120492108-91
Merged-chr14-73119110-33	chr14	73118832	73119323	+	0.000	0.000	Merged-chr14-73119110-33
Merged-chr4-140906055-77	chr4	140905749	140906420	+	0.000	0.000	Merged-chr4-140906055-77
Merged-chr5-23722080-21	chr5	23721829	23722288	+	0.000	0.000	Merged-chr5-23722080-21
Merged-chr16-75894553-32	chr16	75894247	75894910	+	0.000	0.000	Merged-chr16-75894553-32
Merged-chr15-55884580-27	chr15	55884349	55884808	+	0.000	0.000	Merged-chr15-55884580-27
Merged-chr16-64789852-34	chr16	64789642	64790138	+	0.000	0.000	Merged-chr16-64789852-34
Merged-chr11-101984579-31	chr11	101984160	101985049	+	0.000	0.000	Merged-chr11-101984579-31
Merged-chr10-118002133-33	chr10	118001860	118002620	+	0.000	0.000	Merged-chr10-118002133-33
Merged-chr17-34628097-3	chr17	34627978	34628230	+	0.000	0.000	Merged-chr17-34628097-3
Merged-chr7-66196712-1	chr7	66196614	66196812	+	0.000	0.000	Merged-chr7-66196712-1
Merged-chr11-16977596-64	chr11	16977046	16978163	+	0.000	0.000	Merged-chr11-16977596-64
Merged-chr5-74277818-39	chr5	74277455	74278148	+	0.000	0.000	Merged-chr5-74277818-39
Merged-chr10-17896300-1	chr10	17896202	17896400	+	0.000	0.000	Merged-chr10-17896300-1
Merged-chr7-67372898-115	chr7	67372439	67373470	+	0.000	0.000	Merged-chr7-67372898-115
Merged-chr14-78687431-2	chr14	78687333	78687532	+	0.000	0.000	Merged-chr14-78687431-2
Merged-chr6-122764645-81	chr6	122763958	122764977	+	0.000	0.000	Merged-chr6-122764645-81
Merged-chr9-109058492-4	chr9	109058278	109058683	+	0.000	0.000	Merged-chr9-109058492-4
Merged-chr6-125353566-72	chr6	125353149	125353998	+	0.000	0.000	Merged-chr6-125353566-72
Merged-chr8-105810525-46	chr8	105810321	105810750	+	0.000	0.000	Merged-chr8-105810525-46
Merged-chr2-30794786-46	chr2	30794550	30795021	+	0.000	0.000	Merged-chr2-30794786-46
Merged-chr7-110122221-130	chr7	110121732	110122573	+	0.000	0.000	Merged-chr7-110122221-130
Merged-chr7-89247089-1	chr7	89246991	89247189	+	0.000	0.000	Merged-chr7-89247089-1
Merged-chr11-11763344-40	chr11	11762874	11763681	+	0.000	0.000	Merged-chr11-11763344-40
Merged-chr1-144283563-68	chr1	144283155	144284059	+	0.000	0.000	Merged-chr1-144283563-68
Merged-chr1-16106304-1	chr1	16106206	16106404	+	0.000	0.000	Merged-chr1-16106304-1
Merged-chr11-63922281-53	chr11	63922069	63922525	+	0.000	0.000	Merged-chr11-63922281-53
Merged-chr10-40084673-6	chr10	40084535	40084837	+	0.000	0.000	Merged-chr10-40084673-6
Merged-chr16-46010604-102	chr16	46010366	46010821	+	0.000	0.000	Merged-chr16-46010604-102
Merged-chr7-127042378-31	chr7	127042173	127042682	+	0.000	0.000	Merged-chr7-127042378-31
Merged-chr7-90304532-2	chr7	90304433	90304633	+	0.000	0.000	Merged-chr7-90304532-2
Merged-chr9-120068302-33	chr9	120068061	120068499	+	0.000	0.000	Merged-chr9-120068302-33
Merged-chr8-72491775-5	chr8	72491635	72491899	+	0.000	0.000	Merged-chr8-72491775-5
Merged-chr17-34627444-59	chr17	34626815	34627892	+	0.000	0.000	Merged-chr17-34627444-59
Merged-chr10-80569916-4	chr10	80569717	80570085	+	0.000	0.000	Merged-chr10-80569916-4
Merged-chr9-114781541-135	chr9	114781247	114781852	+	0.000	0.000	Merged-chr9-114781541-135
Merged-chr4-116464160-92	chr4	116463892	116464639	+	0.000	0.000	Merged-chr4-116464160-92
Merged-chr10-117829855-64	chr10	117829532	117830098	+	0.000	0.000	Merged-chr10-117829855-64
Merged-chr13-108316339-65	chr13	108316031	108316593	+	0.000	0.000	Merged-chr13-108316339-65
Merged-chr6-97312147-29	chr6	97311921	97312379	+	0.000	0.000	Merged-chr6-97312147-29
Merged-chr15-99030209-74	chr15	99029890	99030533	+	0.000	0.000	Merged-chr15-99030209-74
Merged-chr5-107101281-23	chr5	107101053	107101442	+	0.000	0.000	Merged-chr5-107101281-23
Merged-chr2-167656324-1	chr2	167656226	167656424	+	0.000	0.000	Merged-chr2-167656324-1
Merged-chrX-7657381-29	chrX	7657135	7657734	+	0.000	0.000	Merged-chrX-7657381-29
Merged-chr1-43469252-2	chr1	43469138	43469369	+	0.000	0.000	Merged-chr1-43469252-2
Merged-chr6-129583222-14	chr6	129583040	129583391	+	0.000	0.000	Merged-chr6-129583222-14
Merged-chr7-88277726-133	chr7	88277553	88278107	+	0.000	0.000	Merged-chr7-88277726-133
Merged-chr9-123717670-55	chr9	123717426	123717841	+	0.000	0.000	Merged-chr9-123717670-55
Merged-chr15-93298411-30	chr15	93298216	93298642	+	0.000	0.000	Merged-chr15-93298411-30
Merged-chr17-35706172-14	chr17	35705914	35706384	+	0.000	0.000	Merged-chr17-35706172-14
Merged-chr8-105795532-5	chr8	105795354	105795674	+	0.000	0.000	Merged-chr8-105795532-5
Merged-chr10-118050458-52	chr10	118050241	118050648	+	0.000	0.000	Merged-chr10-118050458-52
Merged-chr4-106529868-63	chr4	106529629	106530101	+	0.000	0.000	Merged-chr4-106529868-63
Merged-chr14-120525808-27	chr14	120525573	120526011	+	0.000	0.000	Merged-chr14-120525808-27
Merged-chr2-25170502-21	chr2	25170307	25170804	+	0.000	0.000	Merged-chr2-25170502-21
Merged-chr12-73631279-56	chr12	73631008	73631514	+	0.000	0.000	Merged-chr12-73631279-56
Merged-chr2-152831091-132	chr2	152830463	152831654	+	0.000	0.000	Merged-chr2-152831091-132
Merged-chr2-165653935-20	chr2	165653599	165654276	+	0.000	0.000	Merged-chr2-165653935-20
Merged-chr13-113828996-78	chr13	113828560	113829452	+	0.000	0.000	Merged-chr13-113828996-78
Merged-chr1-16177879-53	chr1	16177648	16178115	+	0.000	0.000	Merged-chr1-16177879-53
Merged-chr5-134615003-13	chr5	134614668	134615233	+	0.000	0.000	Merged-chr5-134615003-13
Merged-chr19-8919271-13	chr19	8919066	8919652	+	0.000	0.000	Merged-chr19-8919271-13
Merged-chr1-85959700-32	chr1	85959358	85959912	+	0.000	0.000	Merged-chr1-85959700-32
Merged-chr10-18064784-37	chr10	18064543	18064978	+	0.000	0.000	Merged-chr10-18064784-37
Merged-chr17-35836854-6	chr17	35836690	35837069	+	0.000	0.000	Merged-chr17-35836854-6
Merged-chr7-88279271-3	chr7	88279167	88279383	+	0.000	0.000	Merged-chr7-88279271-3
Merged-chr13-113794666-97	chr13	113794265	113794974	+	0.000	0.000	Merged-chr13-113794666-97
Merged-chr3-89476498-1	chr3	89476400	89476598	+	0.000	0.000	Merged-chr3-89476498-1
Merged-chr11-107447883-19	chr11	107447427	107448333	+	0.000	0.000	Merged-chr11-107447883-19
Merged-chr12-69372654-1	chr12	69372556	69372754	+	0.000	0.000	Merged-chr12-69372654-1
Merged-chr12-76534684-1	chr12	76534586	76534784	+	0.000	0.000	Merged-chr12-76534684-1
Merged-chr9-106373149-39	chr9	106372948	106373356	+	0.000	0.000	Merged-chr9-106373149-39
Merged-chr1-43478113-25	chr1	43477916	43478358	+	0.000	0.000	Merged-chr1-43478113-25
Merged-chr5-43853544-13	chr5	43853368	43853780	+	0.000	0.000	Merged-chr5-43853544-13
Merged-chr6-8641126-10	chr6	8640957	8641274	+	0.000	0.000	Merged-chr6-8641126-10
Merged-chr7-128050955-25	chr7	128050762	128051148	+	0.000	0.000	Merged-chr7-128050955-25
Merged-chr19-41366765-21	chr19	41366454	41367071	+	0.000	0.000	Merged-chr19-41366765-21
Merged-chr14-67939054-1	chr14	67938956	67939154	+	0.000	0.000	Merged-chr14-67939054-1
Merged-chr1-36471708-91	chr1	36471260	36472029	+	0.000	0.000	Merged-chr1-36471708-91
Merged-chr7-128166555-30	chr7	128166302	128166838	+	0.000	0.000	Merged-chr7-128166555-30
Merged-chr12-73628008-1	chr12	73627910	73628108	+	0.000	0.000	Merged-chr12-73628008-1
Merged-chr7-38094543-44	chr7	38094325	38094726	+	0.000	0.000	Merged-chr7-38094543-44
Merged-chr7-63925651-49	chr7	63925380	63925867	+	0.000	0.000	Merged-chr7-63925651-49
Merged-chr6-112947245-12	chr6	112947042	112947466	+	0.000	0.000	Merged-chr6-112947245-12
Merged-chr10-118441059-64	chr10	118440705	118441536	+	0.000	0.000	Merged-chr10-118441059-64
Merged-chr5-21054874-6	chr5	21054596	21055160	+	0.000	0.000	Merged-chr5-21054874-6
Merged-chr8-124282376-37	chr8	124282169	124282613	+	0.000	0.000	Merged-chr8-124282376-37
Merged-chr6-50394261-50	chr6	50393994	50394496	+	0.000	0.000	Merged-chr6-50394261-50
Merged-chr14-67784392-2	chr14	67784290	67784497	+	0.000	0.000	Merged-chr14-67784392-2
Merged-chr8-72762514-4	chr8	72762333	72762657	+	0.000	0.000	Merged-chr8-72762514-4
Merged-chr13-32993550-50	chr13	32993364	32993847	+	0.000	0.000	Merged-chr13-32993550-50
Merged-chr11-90686948-2	chr11	90686847	90687051	+	0.000	0.000	Merged-chr11-90686948-2
Merged-chr1-134121587-3	chr1	134121457	134121743	+	0.000	0.000	Merged-chr1-134121587-3
Merged-chr6-8512550-8	chr6	8512409	8512700	+	0.000	0.000	Merged-chr6-8512550-8
Merged-chr19-41333163-2	chr19	41333018	41333310	+	0.000	0.000	Merged-chr19-41333163-2
Merged-chr9-94074106-1	chr9	94074008	94074206	+	0.000	0.000	Merged-chr9-94074106-1
Merged-chr14-54554312-80	chr14	54553931	54554609	+	0.000	0.000	Merged-chr14-54554312-80
Merged-chr19-10688915-74	chr19	10688699	10689175	+	0.000	0.000	Merged-chr19-10688915-74
Merged-chr2-60809702-36	chr2	60809419	60809934	+	0.000	0.000	Merged-chr2-60809702-36
Merged-chr3-108718262-42	chr3	108718095	108718475	+	0.000	0.000	Merged-chr3-108718262-42
Merged-chr1-119709632-8	chr1	119709491	119709780	+	0.000	0.000	Merged-chr1-119709632-8
Merged-chrX-77810805-25	chrX	77810583	77810975	+	0.000	0.000	Merged-chrX-77810805-25
Merged-chr14-78732883-76	chr14	78732416	78733362	+	0.000	0.000	Merged-chr14-78732883-76
Merged-chr16-46021590-2	chr16	46021484	46021699	+	0.000	0.000	Merged-chr16-46021590-2
Merged-chr18-56435913-30	chr18	56435650	56436109	+	0.000	0.000	Merged-chr18-56435913-30
Merged-chr1-43451172-17	chr1	43450889	43451663	+	0.000	0.000	Merged-chr1-43451172-17
Merged-chr5-120711156-4	chr5	120711047	120711268	+	0.000	0.000	Merged-chr5-120711156-4
Merged-chr19-40640084-33	chr19	40639855	40640300	+	0.000	0.000	Merged-chr19-40640084-33
Merged-chr5-8422797-63	chr5	8422529	8423280	+	0.000	0.000	Merged-chr5-8422797-63
Merged-chr15-36214970-54	chr15	36214777	36215148	+	0.000	0.000	Merged-chr15-36214970-54
Merged-chr4-145250198-42	chr4	145250014	145250401	+	0.000	0.000	Merged-chr4-145250198-42
Merged-chr4-109658760-1	chr4	109658662	109658860	+	0.000	0.000	Merged-chr4-109658760-1
Merged-chr17-24251490-51	chr17	24251293	24251676	+	0.000	0.000	Merged-chr17-24251490-51
Merged-chr13-32965785-122	chr13	32965273	32966053	+	0.000	0.000	Merged-chr13-32965785-122
Merged-chr12-73702200-1	chr12	73702102	73702300	+	0.000	0.000	Merged-chr12-73702200-1
Merged-chr14-73118206-1	chr14	73118108	73118306	+	0.000	0.000	Merged-chr14-73118206-1
Merged-chr4-133611218-1	chr4	133611120	133611318	+	0.000	0.000	Merged-chr4-133611218-1
Merged-chr8-104435914-60	chr8	104435451	104436323	+	0.000	0.000	Merged-chr8-104435914-60
Merged-chr12-100887966-36	chr12	100887731	100888247	+	0.000	0.000	Merged-chr12-100887966-36
Merged-chr9-123717146-2	chr9	123717048	123717246	+	0.000	0.000	Merged-chr9-123717146-2
Merged-chr6-51612673-21	chr6	51612406	51612926	+	0.000	0.000	Merged-chr6-51612673-21
Merged-chr19-10698600-31	chr19	10698389	10698774	+	0.000	0.000	Merged-chr19-10698600-31
Merged-chr16-58480300-20	chr16	58480060	58480775	+	0.000	0.000	Merged-chr16-58480300-20
Merged-chr11-83558912-8	chr11	83558632	83559199	+	0.000	0.000	Merged-chr11-83558912-8
Merged-chr4-145262431-6	chr4	145262238	145262601	+	0.000	0.000	Merged-chr4-145262431-6
Merged-chr14-105272291-16	chr14	105272074	105272532	+	0.000	0.000	Merged-chr14-105272291-16
Merged-chr11-94990972-56	chr11	94990581	94991480	+	0.000	0.000	Merged-chr11-94990972-56
Merged-chr9-124121665-40	chr9	124121416	124121873	+	0.000	0.000	Merged-chr9-124121665-40
Merged-chr5-100466890-43	chr5	100466671	100467182	+	0.000	0.000	Merged-chr5-100466890-43
Merged-chr10-118166257-15	chr10	118166090	118166454	+	0.000	0.000	Merged-chr10-118166257-15
Merged-chr5-8673822-4	chr5	8673711	8673931	+	0.000	0.000	Merged-chr5-8673822-4
Merged-chr3-96268718-17	chr3	96268383	96268980	+	0.000	0.000	Merged-chr3-96268718-17
Merged-chr9-107309334-10	chr9	107309186	107309486	+	0.000	0.000	Merged-chr9-107309334-10
Merged-chr9-120073346-13	chr9	120072986	120073548	+	0.000	0.000	Merged-chr9-120073346-13
Merged-chr7-80386700-56	chr7	80386204	80387303	+	0.000	0.000	Merged-chr7-80386700-56
Merged-chr11-94997870-1	chr11	94997772	94997970	+	0.000	0.000	Merged-chr11-94997870-1
Merged-chr12-112679131-59	chr12	112678691	112679482	+	0.000	0.000	Merged-chr12-112679131-59
Merged-chr1-130475060-47	chr1	130474725	130475421	+	0.000	0.000	Merged-chr1-130475060-47
Merged-chr12-100849659-36	chr12	100849392	100849897	+	0.000	0.000	Merged-chr12-100849659-36
Merged-chr12-73693021-6	chr12	73692897	73693130	+	0.000	0.000	Merged-chr12-73693021-6
Merged-chr18-56378157-31	chr18	56377944	56378466	+	0.000	0.000	Merged-chr18-56378157-31
Merged-chr3-146123164-55	chr3	146122908	146123450	+	0.000	0.000	Merged-chr3-146123164-55
Merged-chr7-128176471-1	chr7	128176373	128176571	+	0.000	0.000	Merged-chr7-128176471-1
Merged-chr11-107464312-13	chr11	107464143	107464510	+	0.000	0.000	Merged-chr11-107464312-13
Merged-chr3-54727097-9	chr3	54726939	54727265	+	0.000	0.000	Merged-chr3-54727097-9
Merged-chr10-21905847-47	chr10	21905483	21906216	+	0.000	0.000	Merged-chr10-21905847-47
Merged-chr9-54647664-7	chr9	54647496	54647826	+	0.000	0.000	Merged-chr9-54647664-7
Merged-chr1-43545797-8	chr1	43545655	43545999	+	0.000	0.000	Merged-chr1-43545797-8
Merged-chr5-146861818-11	chr5	146861619	146861971	+	0.000	0.000	Merged-chr5-146861818-11
Merged-chr18-70640400-9	chr18	70640190	70640696	+	0.000	0.000	Merged-chr18-70640400-9
Merged-chr8-105991112-25	chr8	105990866	105991391	+	0.000	0.000	Merged-chr8-105991112-25
Merged-chr18-89304747-12	chr18	89304594	89304905	+	0.000	0.000	Merged-chr18-89304747-12
Merged-chr2-45117109-39	chr2	45116788	45117418	+	0.000	0.000	Merged-chr2-45117109-39
Merged-chr12-32146746-11	chr12	32146524	32146956	+	0.000	0.000	Merged-chr12-32146746-11
Merged-chr1-161766108-8	chr1	161765965	161766290	+	0.000	0.000	Merged-chr1-161766108-8
Merged-chr18-89219555-25	chr18	89218913	89220008	+	0.000	0.000	Merged-chr18-89219555-25
Merged-chr10-117992486-7	chr10	117992268	117992681	+	0.000	0.000	Merged-chr10-117992486-7
Merged-chr5-107726965-11	chr5	107726716	107727201	+	0.000	0.000	Merged-chr5-107726965-11
Merged-chr4-156255097-67	chr4	156254460	156255544	+	0.000	0.000	Merged-chr4-156255097-67
Merged-chr9-94054606-1	chr9	94054508	94054706	+	0.000	0.000	Merged-chr9-94054606-1
Merged-chr15-75088147-1	chr15	75088049	75088247	+	0.000	0.000	Merged-chr15-75088147-1
Merged-chr7-132551728-76	chr7	132551548	132551960	+	0.000	0.000	Merged-chr7-132551728-76
Merged-chr11-49978330-26	chr11	49978125	49978596	+	0.000	0.000	Merged-chr11-49978330-26
Merged-chr10-7473929-104	chr10	7473537	7474251	+	0.000	0.000	Merged-chr10-7473929-104
Merged-chr18-89325469-1	chr18	89325371	89325569	+	0.000	0.000	Merged-chr18-89325469-1
Merged-chr13-107897363-37	chr13	107897191	107897542	+	0.000	0.000	Merged-chr13-107897363-37
Merged-chr16-64824096-19	chr16	64823880	64824297	+	0.000	0.000	Merged-chr16-64824096-19
Merged-chr18-56455831-43	chr18	56455600	56456035	+	0.000	0.000	Merged-chr18-56455831-43
Merged-chr10-118454981-1	chr10	118454883	118455081	+	0.000	0.000	Merged-chr10-118454981-1
Merged-chr2-29803526-8	chr2	29803367	29803717	+	0.000	0.000	Merged-chr2-29803526-8
Merged-chr7-113369471-104	chr7	113369288	113369681	+	0.000	0.000	Merged-chr7-113369471-104
Merged-chr15-78518416-16	chr15	78518147	78518723	+	0.000	0.000	Merged-chr15-78518416-16
Merged-chr7-89296974-11	chr7	89296777	89297184	+	0.000	0.000	Merged-chr7-89296974-11
Merged-chr10-81499522-50	chr10	81498821	81499892	+	0.000	0.000	Merged-chr10-81499522-50
Merged-chr7-45739599-30	chr7	45739358	45739999	+	0.000	0.000	Merged-chr7-45739599-30
Merged-chr1-120073802-51	chr1	120073443	120074096	+	0.000	0.000	Merged-chr1-120073802-51
Merged-chr2-121509743-3	chr2	121509597	121509895	+	0.000	0.000	Merged-chr2-121509743-3
Merged-chr8-120890385-4	chr8	120890206	120890525	+	0.000	0.000	Merged-chr8-120890385-4
Merged-chr7-110237722-33	chr7	110237474	110238020	+	0.000	0.000	Merged-chr7-110237722-33
Merged-chr9-65587090-27	chr9	65586866	65587326	+	0.000	0.000	Merged-chr9-65587090-27
Merged-chr7-66292206-13	chr7	66292062	66292456	+	0.000	0.000	Merged-chr7-66292206-13
Merged-chr3-59260932-51	chr3	59260693	59261279	+	0.000	0.000	Merged-chr3-59260932-51
Merged-chr6-112879624-4	chr6	112879479	112879767	+	0.000	0.000	Merged-chr6-112879624-4
Merged-chr7-141009170-22	chr7	141008819	141009480	+	0.000	0.000	Merged-chr7-141009170-22
Merged-chr9-123763113-4	chr9	123762988	123763284	+	0.000	0.000	Merged-chr9-123763113-4
Merged-chr3-59260423-1	chr3	59260325	59260523	+	0.000	0.000	Merged-chr3-59260423-1
Merged-chr6-87670230-13	chr6	87670027	87670403	+	0.000	0.000	Merged-chr6-87670230-13
Merged-chr5-146867667-49	chr5	146867394	146867914	+	0.000	0.000	Merged-chr5-146867667-49
Merged-chr14-56571782-54	chr14	56571508	56571967	+	0.000	0.000	Merged-chr14-56571782-54
Merged-chr7-67355950-12	chr7	67355790	67356142	+	0.000	0.000	Merged-chr7-67355950-12
Merged-chr11-121706633-48	chr11	121706410	121706815	+	0.000	0.000	Merged-chr11-121706633-48
Merged-chr6-57824083-13	chr6	57823917	57824237	+	0.000	0.000	Merged-chr6-57824083-13
Merged-chr6-97387514-39	chr6	97387239	97387817	+	0.000	0.000	Merged-chr6-97387514-39
Merged-chr14-67802970-5	chr14	67802790	67803123	+	0.000	0.000	Merged-chr14-67802970-5
Merged-chr11-106999428-68	chr11	106999066	106999787	+	0.000	0.000	Merged-chr11-106999428-68
Merged-chr13-13531086-27	chr13	13530865	13531300	+	0.000	0.000	Merged-chr13-13531086-27
Merged-chr13-52980961-99	chr13	52980569	52981356	+	0.000	0.000	Merged-chr13-52980961-99
Merged-chr13-24761752-82	chr13	24761499	24762027	+	0.000	0.000	Merged-chr13-24761752-82
Merged-chr17-35468957-34	chr17	35468454	35469418	+	0.000	0.000	Merged-chr17-35468957-34
Merged-chr12-16526382-42	chr12	16526095	16526718	+	0.000	0.000	Merged-chr12-16526382-42
Merged-chr2-92055769-38	chr2	92055431	92056211	+	0.000	0.000	Merged-chr2-92055769-38
Merged-chr16-36697580-3	chr16	36697431	36697730	+	0.000	0.000	Merged-chr16-36697580-3
Merged-chr7-30121893-58	chr7	30121658	30122120	+	0.000	0.000	Merged-chr7-30121893-58
Merged-chr6-50381887-74	chr6	50381683	50382244	+	0.000	0.000	Merged-chr6-50381887-74
Merged-chr8-33897306-17	chr8	33897117	33897544	+	0.000	0.000	Merged-chr8-33897306-17
Merged-chr7-75892999-26	chr7	75892829	75893182	+	0.000	0.000	Merged-chr7-75892999-26
Merged-chr7-127144241-1	chr7	127144143	127144341	+	0.000	0.000	Merged-chr7-127144241-1
Merged-chr12-84773092-54	chr12	84772900	84773321	+	0.000	0.000	Merged-chr12-84773092-54
Merged-chr1-85958439-33	chr1	85958005	85958936	+	0.000	0.000	Merged-chr1-85958439-33
