#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed
Merged-chr10-118766153-45	chr10	118765932	118766409	+	0.000	0.000	Merged-chr10-118766153-45
Merged-chr2-17741978-82	chr2	17741446	17742672	+	0.000	0.000	Merged-chr2-17741978-82
Merged-chr8-88618877-30	chr8	88618582	88619061	+	0.000	0.000	Merged-chr8-88618877-30
Merged-chr7-4657958-2	chr7	4657816	4658102	+	0.000	0.000	Merged-chr7-4657958-2
Merged-chr2-17861880-15	chr2	17861542	17862202	+	0.000	0.000	Merged-chr2-17861880-15
Merged-chr11-3105314-74	chr11	3104995	3105672	+	0.000	0.000	Merged-chr11-3105314-74
Merged-chr11-61579224-3	chr11	61579095	61579341	+	0.000	0.000	Merged-chr11-61579224-3
Merged-chr4-139622917-60	chr4	139622733	139623129	+	0.000	0.000	Merged-chr4-139622917-60
Merged-chr12-117447459-59	chr12	117447252	117447707	+	0.000	0.000	Merged-chr12-117447459-59
Merged-chr17-7905100-9	chr17	7904981	7905224	+	0.000	0.000	Merged-chr17-7905100-9
Merged-chr11-4249438-7	chr11	4249241	4249602	+	0.000	0.000	Merged-chr11-4249438-7
Merged-chr11-106749998-2	chr11	106749810	106750188	+	0.000	0.000	Merged-chr11-106749998-2
Merged-chr11-106742740-23	chr11	106742512	106742953	+	0.000	0.000	Merged-chr11-106742740-23
Merged-chr6-17675529-35	chr6	17675313	17675905	+	0.000	0.000	Merged-chr6-17675529-35
Merged-chr14-121697829-36	chr14	121697306	121698338	+	0.000	0.000	Merged-chr14-121697829-36
Merged-chr14-118673606-72	chr14	118673303	118674034	+	0.000	0.000	Merged-chr14-118673606-72
Merged-chr4-127021266-22	chr4	127021081	127021468	+	0.000	0.000	Merged-chr4-127021266-22
Merged-chr1-171966306-50	chr1	171965992	171966663	+	0.000	0.000	Merged-chr1-171966306-50
Merged-chr17-83351169-104	chr17	83350577	83351642	+	0.000	0.000	Merged-chr17-83351169-104
Merged-chr2-28840437-75	chr2	28840181	28840702	+	0.000	0.000	Merged-chr2-28840437-75
Merged-chr4-125116176-3	chr4	125116066	125116282	+	0.000	0.000	Merged-chr4-125116176-3
Merged-chr8-122296025-8	chr8	122295881	122296195	+	0.000	0.000	Merged-chr8-122296025-8
Merged-chr11-79129992-68	chr11	79129767	79130325	+	0.000	0.000	Merged-chr11-79129992-68
Merged-chr4-152120692-77	chr4	152120258	152120961	+	0.000	0.000	Merged-chr4-152120692-77
Merged-chr11-79152860-26	chr11	79152593	79153045	+	0.000	0.000	Merged-chr11-79152860-26
Merged-chr12-111164810-42	chr12	111164484	111165547	+	0.000	0.000	Merged-chr12-111164810-42
Merged-chr1-38398742-1	chr1	38398644	38398842	+	0.000	0.000	Merged-chr1-38398742-1
Merged-chr9-121354935-22	chr9	121354750	121355121	+	0.000	0.000	Merged-chr9-121354935-22
Merged-chr19-40267576-38	chr19	40267355	40267757	+	0.000	0.000	Merged-chr19-40267576-38
Merged-chr4-127022268-34	chr4	127022014	127022461	+	0.000	0.000	Merged-chr4-127022268-34
Merged-chr11-99150380-50	chr11	99150033	99150740	+	0.000	0.000	Merged-chr11-99150380-50
Merged-chr13-51936338-54	chr13	51935953	51936805	+	0.000	0.000	Merged-chr13-51936338-54
Merged-chr4-63847263-40	chr4	63846713	63847594	+	0.000	0.000	Merged-chr4-63847263-40
Merged-chr9-114500339-6	chr9	114500108	114500601	+	0.000	0.000	Merged-chr9-114500339-6
Merged-chr15-86034188-82	chr15	86033798	86034531	+	0.000	0.000	Merged-chr15-86034188-82
Merged-chr4-32239722-14	chr4	32239455	32239907	+	0.000	0.000	Merged-chr4-32239722-14
Merged-chr10-116476725-3	chr10	116476608	116476846	+	0.000	0.000	Merged-chr10-116476725-3
Merged-chrX-134842652-1	chrX	134842554	134842752	+	0.000	0.000	Merged-chrX-134842652-1
Merged-chr10-127621046-1	chr10	127620948	127621146	+	0.000	0.000	Merged-chr10-127621046-1
Merged-chr9-44691735-2	chr9	44691635	44691837	+	0.000	0.000	Merged-chr9-44691735-2
Merged-chr10-130311798-35	chr10	130311570	130311979	+	0.000	0.000	Merged-chr10-130311798-35
Merged-chr16-36057640-19	chr16	36057411	36057970	+	0.000	0.000	Merged-chr16-36057640-19
Merged-chr15-91664603-13	chr15	91664248	91664878	+	0.000	0.000	Merged-chr15-91664603-13
Merged-chr2-75763426-31	chr2	75762874	75763682	+	0.000	0.000	Merged-chr2-75763426-31
Merged-chr5-120776535-1	chr5	120776437	120776635	+	0.000	0.000	Merged-chr5-120776535-1
Merged-chr10-88783253-12	chr10	88783043	88783492	+	0.000	0.000	Merged-chr10-88783253-12
Merged-chr5-3928837-1	chr5	3928739	3928937	+	0.000	0.000	Merged-chr5-3928837-1
Merged-chr10-95009173-43	chr10	95008937	95009463	+	0.000	0.000	Merged-chr10-95009173-43
Merged-chr17-45686351-100	chr17	45685921	45686675	+	0.000	0.000	Merged-chr17-45686351-100
Merged-chr1-178336524-15	chr1	178336238	178336745	+	0.000	0.000	Merged-chr1-178336524-15
Merged-chr19-41874574-30	chr19	41874344	41874785	+	0.000	0.000	Merged-chr19-41874574-30
Merged-chr5-148601430-1	chr5	148601332	148601530	+	0.000	0.000	Merged-chr5-148601430-1
Merged-chr6-121218095-31	chr6	121217768	121218287	+	0.000	0.000	Merged-chr6-121218095-31
Merged-chr4-128785439-48	chr4	128785093	128785888	+	0.000	0.000	Merged-chr4-128785439-48
Merged-chr1-138592749-28	chr1	138592569	138592900	+	0.000	0.000	Merged-chr1-138592749-28
Merged-chr11-4260577-3	chr11	4260433	4260728	+	0.000	0.000	Merged-chr11-4260577-3
Merged-chr5-41843178-1	chr5	41843080	41843278	+	0.000	0.000	Merged-chr5-41843178-1
Merged-chr13-51848114-3	chr13	51847987	51848241	+	0.000	0.000	Merged-chr13-51848114-3
Merged-chr2-17730861-92	chr2	17730229	17731281	+	0.000	0.000	Merged-chr2-17730861-92
Merged-chr12-108706218-1	chr12	108706120	108706318	+	0.000	0.000	Merged-chr12-108706218-1
Merged-chr7-122020926-63	chr7	122020699	122021126	+	0.000	0.000	Merged-chr7-122020926-63
Merged-chr14-14351922-2	chr14	14351777	14352069	+	0.000	0.000	Merged-chr14-14351922-2
Merged-chr5-105731381-8	chr5	105731203	105731718	+	0.000	0.000	Merged-chr5-105731381-8
Merged-chr2-68434202-1	chr2	68434104	68434302	+	0.000	0.000	Merged-chr2-68434202-1
Merged-chr9-62341256-48	chr9	62341077	62341550	+	0.000	0.000	Merged-chr9-62341256-48
Merged-chr19-44266259-1	chr19	44266161	44266359	+	0.000	0.000	Merged-chr19-44266259-1
Merged-chr17-8235955-6	chr17	8235821	8236102	+	0.000	0.000	Merged-chr17-8235955-6
Merged-chr5-150600620-7	chr5	150600434	150600818	+	0.000	0.000	Merged-chr5-150600620-7
Merged-chr4-123411504-1	chr4	123411406	123411604	+	0.000	0.000	Merged-chr4-123411504-1
Merged-chr6-144909826-5	chr6	144909698	144909961	+	0.000	0.000	Merged-chr6-144909826-5
Merged-chr3-99102806-1	chr3	99102708	99102906	+	0.000	0.000	Merged-chr3-99102806-1
Merged-chr19-55101807-2	chr19	55101689	55101927	+	0.000	0.000	Merged-chr19-55101807-2
Merged-chr17-84196515-1	chr17	84196417	84196615	+	0.000	0.000	Merged-chr17-84196515-1
Merged-chr7-73607070-52	chr7	73606807	73607464	+	0.000	0.000	Merged-chr7-73607070-52
Merged-chr1-164075608-37	chr1	164075319	164075840	+	0.000	0.000	Merged-chr1-164075608-37
Merged-chr9-44772887-60	chr9	44772530	44773187	+	0.000	0.000	Merged-chr9-44772887-60
Merged-chr1-39901309-92	chr1	39900607	39902297	+	0.000	0.000	Merged-chr1-39901309-92
Merged-chr17-35424832-52	chr17	35424547	35425392	+	0.000	0.000	Merged-chr17-35424832-52
Merged-chr19-40238240-2	chr19	40238138	40238345	+	0.000	0.000	Merged-chr19-40238240-2
Merged-chr14-78559223-28	chr14	78559020	78559374	+	0.000	0.000	Merged-chr14-78559223-28
Merged-chr1-82849868-1	chr1	82849770	82849968	+	0.000	0.000	Merged-chr1-82849868-1
Merged-chr1-180330545-90	chr1	180330144	180330953	+	0.000	0.000	Merged-chr1-180330545-90
Merged-chr14-78462451-1	chr14	78462353	78462551	+	0.000	0.000	Merged-chr14-78462451-1
Merged-chr12-117687561-2	chr12	117687410	117687714	+	0.000	0.000	Merged-chr12-117687561-2
Merged-chr3-126693413-64	chr3	126693231	126693772	+	0.000	0.000	Merged-chr3-126693413-64
Merged-chr12-73817639-11	chr12	73817393	73817824	+	0.000	0.000	Merged-chr12-73817639-11
Merged-chr1-127212036-1	chr1	127211938	127212136	+	0.000	0.000	Merged-chr1-127212036-1
Merged-chr17-35428128-1	chr17	35428030	35428228	+	0.000	0.000	Merged-chr17-35428128-1
Merged-chr5-121711338-4	chr5	121711192	121711482	+	0.000	0.000	Merged-chr5-121711338-4
Merged-chr11-3160255-18	chr11	3159882	3160704	+	0.000	0.000	Merged-chr11-3160255-18
Merged-chr11-99145976-1	chr11	99145878	99146076	+	0.000	0.000	Merged-chr11-99145976-1
Merged-chr17-3079530-45	chr17	3079374	3079747	+	0.000	0.000	Merged-chr17-3079530-45
Merged-chr12-117444670-46	chr12	117444480	117444902	+	0.000	0.000	Merged-chr12-117444670-46
Merged-chr1-39918240-76	chr1	39917924	39918470	+	0.000	0.000	Merged-chr1-39918240-76
Merged-chr14-121702650-15	chr14	121702441	121702868	+	0.000	0.000	Merged-chr14-121702650-15
Merged-chr9-14072005-21	chr9	14071736	14072197	+	0.000	0.000	Merged-chr9-14072005-21
Merged-chr17-73853686-38	chr17	73853178	73854070	+	0.000	0.000	Merged-chr17-73853686-38
Merged-chr4-32291576-26	chr4	32291319	32291855	+	0.000	0.000	Merged-chr4-32291576-26
Merged-chr5-31202256-62	chr5	31201938	31202559	+	0.000	0.000	Merged-chr5-31202256-62
Merged-chr11-3190092-3	chr11	3189994	3190194	+	0.000	0.000	Merged-chr11-3190092-3
Merged-chr2-77268969-1	chr2	77268871	77269069	+	0.000	0.000	Merged-chr2-77268969-1
Merged-chr12-13518316-35	chr12	13518088	13518551	+	0.000	0.000	Merged-chr12-13518316-35
Merged-chr7-73552002-57	chr7	73551317	73552446	+	0.000	0.000	Merged-chr7-73552002-57
Merged-chr16-95984628-5	chr16	95984452	95984781	+	0.000	0.000	Merged-chr16-95984628-5
Merged-chr6-125494567-53	chr6	125494355	125494802	+	0.000	0.000	Merged-chr6-125494567-53
Merged-chr15-58650001-42	chr15	58649740	58650174	+	0.000	0.000	Merged-chr15-58650001-42
Merged-chr3-88510082-59	chr3	88509854	88510526	+	0.000	0.000	Merged-chr3-88510082-59
Merged-chr11-54956415-6	chr11	54956310	54956528	+	0.000	0.000	Merged-chr11-54956415-6
Merged-chr8-79209921-60	chr8	79209651	79210292	+	0.000	0.000	Merged-chr8-79209921-60
Merged-chr11-4251644-19	chr11	4251430	4251833	+	0.000	0.000	Merged-chr11-4251644-19
Merged-chr10-111232931-1	chr10	111232833	111233031	+	0.000	0.000	Merged-chr10-111232931-1
Merged-chr11-79093031-26	chr11	79092752	79093227	+	0.000	0.000	Merged-chr11-79093031-26
Merged-chr2-17703026-82	chr2	17702693	17703485	+	0.000	0.000	Merged-chr2-17703026-82
Merged-chr16-35905598-39	chr16	35905326	35905889	+	0.000	0.000	Merged-chr16-35905598-39
Merged-chr5-105840151-44	chr5	105839974	105840308	+	0.000	0.000	Merged-chr5-105840151-44
Merged-chr11-116398180-34	chr11	116397677	116398456	+	0.000	0.000	Merged-chr11-116398180-34
Merged-chr9-121314876-15	chr9	121314558	121315141	+	0.000	0.000	Merged-chr9-121314876-15
Merged-chr16-93543852-28	chr16	93543621	93544106	+	0.000	0.000	Merged-chr16-93543852-28
Merged-chr5-150601146-68	chr5	150600828	150601377	+	0.000	0.000	Merged-chr5-150601146-68
Merged-chr15-89149704-89	chr15	89149318	89150070	+	0.000	0.000	Merged-chr15-89149704-89
Merged-chr3-52340638-36	chr3	52340393	52340940	+	0.000	0.000	Merged-chr3-52340638-36
Merged-chr7-97217541-1	chr7	97217443	97217641	+	0.000	0.000	Merged-chr7-97217541-1
Merged-chr10-116951199-3	chr10	116951082	116951313	+	0.000	0.000	Merged-chr10-116951199-3
Merged-chr16-14355199-2	chr16	14355045	14355356	+	0.000	0.000	Merged-chr16-14355199-2
Merged-chr11-86925412-36	chr11	86925148	86925634	+	0.000	0.000	Merged-chr11-86925412-36
Merged-chr9-101080235-5	chr9	101080087	101080392	+	0.000	0.000	Merged-chr9-101080235-5
Merged-chr15-3979556-75	chr15	3979290	3979786	+	0.000	0.000	Merged-chr15-3979556-75
Merged-chr1-189085418-26	chr1	189085099	189085732	+	0.000	0.000	Merged-chr1-189085418-26
Merged-chr11-49205303-4	chr11	49205172	49205450	+	0.000	0.000	Merged-chr11-49205303-4
Merged-chr18-64913437-34	chr18	64913155	64913758	+	0.000	0.000	Merged-chr18-64913437-34
Merged-chr2-158451543-1	chr2	158451445	158451643	+	0.000	0.000	Merged-chr2-158451543-1
Merged-chr9-72098340-28	chr9	72098160	72098530	+	0.000	0.000	Merged-chr9-72098340-28
Merged-chr4-3834215-4	chr4	3834058	3834350	+	0.000	0.000	Merged-chr4-3834215-4
Merged-chr18-31911303-2	chr18	31911198	31911411	+	0.000	0.000	Merged-chr18-31911303-2
Merged-chr6-145276388-70	chr6	145275902	145276705	+	0.000	0.000	Merged-chr6-145276388-70
Merged-chr11-4263034-2	chr11	4262914	4263156	+	0.000	0.000	Merged-chr11-4263034-2
Merged-chr16-93572534-34	chr16	93572361	93572737	+	0.000	0.000	Merged-chr16-93572534-34
Merged-chr16-93552984-42	chr16	93552745	93553205	+	0.000	0.000	Merged-chr16-93552984-42
Merged-chr9-40422783-16	chr9	40422522	40423103	+	0.000	0.000	Merged-chr9-40422783-16
Merged-chr17-83367610-36	chr17	83367340	83367924	+	0.000	0.000	Merged-chr17-83367610-36
Merged-chr15-62153335-4	chr15	62153221	62153459	+	0.000	0.000	Merged-chr15-62153335-4
Merged-chr7-19307717-1	chr7	19307619	19307817	+	0.000	0.000	Merged-chr7-19307717-1
Merged-chr6-144890317-11	chr6	144890069	144890525	+	0.000	0.000	Merged-chr6-144890317-11
Merged-chr13-91463278-4	chr13	91463150	91463411	+	0.000	0.000	Merged-chr13-91463278-4
Merged-chr11-4335459-17	chr11	4335064	4335965	+	0.000	0.000	Merged-chr11-4335459-17
Merged-chr5-75046952-10	chr5	75046779	75047268	+	0.000	0.000	Merged-chr5-75046952-10
Merged-chr16-90329904-1	chr16	90329806	90330004	+	0.000	0.000	Merged-chr16-90329904-1
Merged-chr2-164360171-1	chr2	164360073	164360271	+	0.000	0.000	Merged-chr2-164360171-1
Merged-chr7-73518565-13	chr7	73518389	73518736	+	0.000	0.000	Merged-chr7-73518565-13
Merged-chr7-30194047-25	chr7	30193831	30194313	+	0.000	0.000	Merged-chr7-30194047-25
Merged-chr9-71848464-7	chr9	71848304	71848607	+	0.000	0.000	Merged-chr9-71848464-7
Merged-chr11-52076354-71	chr11	52076125	52076569	+	0.000	0.000	Merged-chr11-52076354-71
Merged-chr15-9580065-1	chr15	9579967	9580165	+	0.000	0.000	Merged-chr15-9580065-1
Merged-chr7-73600199-6	chr7	73600061	73600366	+	0.000	0.000	Merged-chr7-73600199-6
Merged-chr11-4423802-39	chr11	4423329	4424148	+	0.000	0.000	Merged-chr11-4423802-39
Merged-chr17-73806429-20	chr17	73806209	73806616	+	0.000	0.000	Merged-chr17-73806429-20
Merged-chr11-3159670-75	chr11	3159422	3159853	+	0.000	0.000	Merged-chr11-3159670-75
Merged-chr9-7868195-4	chr9	7868081	7868326	+	0.000	0.000	Merged-chr9-7868195-4
Merged-chr5-134373781-2	chr5	134373683	134373881	+	0.000	0.000	Merged-chr5-134373781-2
Merged-chr5-150593583-231	chr5	150592491	150594046	+	0.000	0.000	Merged-chr5-150593583-231
Merged-chr15-59572007-37	chr15	59571819	59572233	+	0.000	0.000	Merged-chr15-59572007-37
Merged-chr4-126966969-2	chr4	126966857	126967083	+	0.000	0.000	Merged-chr4-126966969-2
Merged-chr9-53773717-9	chr9	53773581	53773871	+	0.000	0.000	Merged-chr9-53773717-9
Merged-chr6-83503485-1	chr6	83503387	83503585	+	0.000	0.000	Merged-chr6-83503485-1
Merged-chr11-33939357-99	chr11	33938979	33939531	+	0.000	0.000	Merged-chr11-33939357-99
Merged-chr10-111235215-1	chr10	111235117	111235315	+	0.000	0.000	Merged-chr10-111235215-1
Merged-chr5-43836904-1	chr5	43836806	43837004	+	0.000	0.000	Merged-chr5-43836904-1
Merged-chr8-122269579-23	chr8	122269401	122269807	+	0.000	0.000	Merged-chr8-122269579-23
Merged-chr14-118692344-58	chr14	118691866	118692860	+	0.000	0.000	Merged-chr14-118692344-58
Merged-chr18-80468644-15	chr18	80468421	80468842	+	0.000	0.000	Merged-chr18-80468644-15
Merged-chr12-117595106-1	chr12	117595008	117595206	+	0.000	0.000	Merged-chr12-117595106-1
Merged-chr4-144901724-37	chr4	144901535	144901940	+	0.000	0.000	Merged-chr4-144901724-37
Merged-chr11-106084527-74	chr11	106084166	106084771	+	0.000	0.000	Merged-chr11-106084527-74
Merged-chr5-105709845-15	chr5	105709620	105710135	+	0.000	0.000	Merged-chr5-105709845-15
Merged-chr11-106740012-25	chr11	106739591	106740570	+	0.000	0.000	Merged-chr11-106740012-25
Merged-chr5-92309921-57	chr5	92309667	92310306	+	0.000	0.000	Merged-chr5-92309921-57
Merged-chr4-63898483-4	chr4	63898371	63898604	+	0.000	0.000	Merged-chr4-63898483-4
Merged-chr13-117390259-3	chr13	117390048	117390416	+	0.000	0.000	Merged-chr13-117390259-3
Merged-chr8-126585807-45	chr8	126585509	126586038	+	0.000	0.000	Merged-chr8-126585807-45
Merged-chr3-37152678-71	chr3	37152249	37152920	+	0.000	0.000	Merged-chr3-37152678-71
Merged-chr16-24154153-12	chr16	24154033	24154280	+	0.000	0.000	Merged-chr16-24154153-12
Merged-chr6-89421751-50	chr6	89421424	89422180	+	0.000	0.000	Merged-chr6-89421751-50
Merged-chr4-128735230-68	chr4	128734766	128735540	+	0.000	0.000	Merged-chr4-128735230-68
Merged-chr6-67533170-65	chr6	67532868	67533448	+	0.000	0.000	Merged-chr6-67533170-65
Merged-chr11-3196330-84	chr11	3195662	3196898	+	0.000	0.000	Merged-chr11-3196330-84
Merged-chr7-24237656-23	chr7	24237485	24237862	+	0.000	0.000	Merged-chr7-24237656-23
Merged-chr2-130697222-68	chr2	130696700	130697764	+	0.000	0.000	Merged-chr2-130697222-68
Merged-chr11-33928932-1	chr11	33928834	33929032	+	0.000	0.000	Merged-chr11-33928932-1
Merged-chr10-111234457-79	chr10	111234019	111234952	+	0.000	0.000	Merged-chr10-111234457-79
Merged-chr6-134123705-19	chr6	134123393	134124042	+	0.000	0.000	Merged-chr6-134123705-19
Merged-chr17-35424197-4	chr17	35424084	35424312	+	0.000	0.000	Merged-chr17-35424197-4
Merged-chr17-84145288-1	chr17	84145190	84145388	+	0.000	0.000	Merged-chr17-84145288-1
Merged-chr10-30716378-49	chr10	30716051	30716654	+	0.000	0.000	Merged-chr10-30716378-49
Merged-chr9-40997043-1	chr9	40996945	40997143	+	0.000	0.000	Merged-chr9-40997043-1
Merged-chr8-126592018-4	chr8	126591800	126592176	+	0.000	0.000	Merged-chr8-126592018-4
Merged-chr15-78422686-21	chr15	78422391	78422874	+	0.000	0.000	Merged-chr15-78422686-21
Merged-chr8-126662975-49	chr8	126662718	126663231	+	0.000	0.000	Merged-chr8-126662975-49
Merged-chr15-82899938-12	chr15	82899717	82900160	+	0.000	0.000	Merged-chr15-82899938-12
Merged-chr1-127318690-2	chr1	127318591	127318791	+	0.000	0.000	Merged-chr1-127318690-2
Merged-chr13-42108804-1	chr13	42108706	42108904	+	0.000	0.000	Merged-chr13-42108804-1
Merged-chr6-134060905-6	chr6	134060668	134061113	+	0.000	0.000	Merged-chr6-134060905-6
Merged-chr11-3187729-22	chr11	3187316	3188009	+	0.000	0.000	Merged-chr11-3187729-22
Merged-chr16-18233668-2	chr16	18233547	18233791	+	0.000	0.000	Merged-chr16-18233668-2
Merged-chr15-59597796-32	chr15	59597584	59598022	+	0.000	0.000	Merged-chr15-59597796-32
Merged-chr2-27396462-1	chr2	27396364	27396562	+	0.000	0.000	Merged-chr2-27396462-1
Merged-chr11-115155286-5	chr11	115155132	115155434	+	0.000	0.000	Merged-chr11-115155286-5
Merged-chr9-58256308-4	chr9	58256083	58256502	+	0.000	0.000	Merged-chr9-58256308-4
Merged-chr2-75683146-50	chr2	75682933	75683370	+	0.000	0.000	Merged-chr2-75683146-50
Merged-chr11-4266800-18	chr11	4266341	4267233	+	0.000	0.000	Merged-chr11-4266800-18
Merged-chr12-108645690-1	chr12	108645592	108645790	+	0.000	0.000	Merged-chr12-108645690-1
Merged-chr2-160887795-88	chr2	160887468	160888163	+	0.000	0.000	Merged-chr2-160887795-88
Merged-chr18-24181023-3	chr18	24180911	24181140	+	0.000	0.000	Merged-chr18-24181023-3
Merged-chr12-4133297-57	chr12	4133046	4133573	+	0.000	0.000	Merged-chr12-4133297-57
Merged-chr1-106636600-1	chr1	106636502	106636700	+	0.000	0.000	Merged-chr1-106636600-1
Merged-chr14-60783398-4	chr14	60783261	60783532	+	0.000	0.000	Merged-chr14-60783398-4
Merged-chr14-121666787-5	chr14	121666680	121666896	+	0.000	0.000	Merged-chr14-121666787-5
Merged-chr1-178369170-67	chr1	178368972	178369493	+	0.000	0.000	Merged-chr1-178369170-67
Merged-chr18-41949316-38	chr18	41949037	41949659	+	0.000	0.000	Merged-chr18-41949316-38
Merged-chr7-80166437-1	chr7	80166339	80166537	+	0.000	0.000	Merged-chr7-80166437-1
Merged-chr16-94235924-1	chr16	94235826	94236024	+	0.000	0.000	Merged-chr16-94235924-1
Merged-chr11-4418419-5	chr11	4418302	4418545	+	0.000	0.000	Merged-chr11-4418419-5
Merged-chr12-69475337-77	chr12	69474875	69475684	+	0.000	0.000	Merged-chr12-69475337-77
Merged-chr9-55946922-11	chr9	55946679	55947109	+	0.000	0.000	Merged-chr9-55946922-11
Merged-chr6-134048216-52	chr6	134047855	134048486	+	0.000	0.000	Merged-chr6-134048216-52
Merged-chr12-51886578-29	chr12	51886387	51886803	+	0.000	0.000	Merged-chr12-51886578-29
Merged-chr7-25774614-28	chr7	25774385	25774872	+	0.000	0.000	Merged-chr7-25774614-28
Merged-chr7-19327241-3	chr7	19327063	19327437	+	0.000	0.000	Merged-chr7-19327241-3
Merged-chr1-161035993-2	chr1	161035877	161036111	+	0.000	0.000	Merged-chr1-161035993-2
Merged-chr5-64918962-32	chr5	64918752	64919289	+	0.000	0.000	Merged-chr5-64918962-32
Merged-chr10-117651194-26	chr10	117651004	117651365	+	0.000	0.000	Merged-chr10-117651194-26
Merged-chr5-138085334-61	chr5	138085021	138085591	+	0.000	0.000	Merged-chr5-138085334-61
Merged-chr14-52004381-49	chr14	52004230	52004550	+	0.000	0.000	Merged-chr14-52004381-49
Merged-chr2-153015323-52	chr2	153015102	153015555	+	0.000	0.000	Merged-chr2-153015323-52
Merged-chr1-38632713-8	chr1	38632501	38632908	+	0.000	0.000	Merged-chr1-38632713-8
Merged-chr11-116396893-3	chr11	116396650	116397122	+	0.000	0.000	Merged-chr11-116396893-3
Merged-chr10-94942923-6	chr10	94942585	94943167	+	0.000	0.000	Merged-chr10-94942923-6
Merged-chr12-117554052-2	chr12	117553897	117554210	+	0.000	0.000	Merged-chr12-117554052-2
Merged-chr5-143235302-59	chr5	143234982	143235573	+	0.000	0.000	Merged-chr5-143235302-59
Merged-chr6-144365387-16	chr6	144365128	144365639	+	0.000	0.000	Merged-chr6-144365387-16
Merged-chr12-81839833-27	chr12	81839631	81840070	+	0.000	0.000	Merged-chr12-81839833-27
Merged-chr13-5077088-1	chr13	5076990	5077188	+	0.000	0.000	Merged-chr13-5077088-1
Merged-chr14-121898103-1	chr14	121898005	121898203	+	0.000	0.000	Merged-chr14-121898103-1
Merged-chr16-10785610-99	chr16	10785242	10785942	+	0.000	0.000	Merged-chr16-10785610-99
Merged-chr19-44146311-57	chr19	44146097	44146572	+	0.000	0.000	Merged-chr19-44146311-57
Merged-chr11-54063198-57	chr11	54062574	54063698	+	0.000	0.000	Merged-chr11-54063198-57
Merged-chr13-51847169-7	chr13	51847071	51847269	+	0.000	0.000	Merged-chr13-51847169-7
Merged-chr7-73576506-24	chr7	73576257	73576943	+	0.000	0.000	Merged-chr7-73576506-24
Merged-chr3-37128506-19	chr3	37128275	37128698	+	0.000	0.000	Merged-chr3-37128506-19
Merged-chr2-181459478-100	chr2	181458715	181460144	+	0.000	0.000	Merged-chr2-181459478-100
Merged-chr10-30656526-1	chr10	30656428	30656626	+	0.000	0.000	Merged-chr10-30656526-1
Merged-chr2-148684704-1	chr2	148684606	148684804	+	0.000	0.000	Merged-chr2-148684704-1
Merged-chr8-126684157-1	chr8	126684059	126684257	+	0.000	0.000	Merged-chr8-126684157-1
Merged-chr1-164079439-12	chr1	164079116	164079621	+	0.000	0.000	Merged-chr1-164079439-12
Merged-chr17-80601464-5	chr17	80601306	80601583	+	0.000	0.000	Merged-chr17-80601464-5
Merged-chr7-19321656-26	chr7	19321502	19321784	+	0.000	0.000	Merged-chr7-19321656-26
Merged-chr4-32302786-3	chr4	32302680	32302892	+	0.000	0.000	Merged-chr4-32302786-3
Merged-chr12-108631283-72	chr12	108630692	108631665	+	0.000	0.000	Merged-chr12-108631283-72
Merged-chr11-61602995-47	chr11	61602745	61603223	+	0.000	0.000	Merged-chr11-61602995-47
Merged-chr13-117216189-53	chr13	117215936	117216433	+	0.000	0.000	Merged-chr13-117216189-53
Merged-chr5-105614205-11	chr5	105614069	105614421	+	0.000	0.000	Merged-chr5-105614205-11
Merged-chr2-34938971-69	chr2	34938379	34939271	+	0.000	0.000	Merged-chr2-34938971-69
Merged-chr9-53786922-72	chr9	53786644	53787187	+	0.000	0.000	Merged-chr9-53786922-72
Merged-chr1-82836652-59	chr1	82836399	82836917	+	0.000	0.000	Merged-chr1-82836652-59
Merged-chr15-9600289-13	chr15	9600114	9600507	+	0.000	0.000	Merged-chr15-9600289-13
Merged-chr8-125727602-12	chr8	125727399	125727953	+	0.000	0.000	Merged-chr8-125727602-12
Merged-chr8-84689283-39	chr8	84689060	84689510	+	0.000	0.000	Merged-chr8-84689283-39
Merged-chr11-106750878-127	chr11	106750215	106751733	+	0.000	0.000	Merged-chr11-106750878-127
Merged-chr10-19216501-10	chr10	19216354	19216661	+	0.000	0.000	Merged-chr10-19216501-10
Merged-chr17-84177686-3	chr17	84177542	84177822	+	0.000	0.000	Merged-chr17-84177686-3
Merged-chr1-127345077-51	chr1	127344880	127345346	+	0.000	0.000	Merged-chr1-127345077-51
Merged-chr5-123395394-6	chr5	123395161	123395595	+	0.000	0.000	Merged-chr5-123395394-6
Merged-chr17-7892904-34	chr17	7892722	7893098	+	0.000	0.000	Merged-chr17-7892904-34
Merged-chr17-8244871-10	chr17	8244669	8245072	+	0.000	0.000	Merged-chr17-8244871-10
Merged-chr11-48871805-98	chr11	48871155	48872538	+	0.000	0.000	Merged-chr11-48871805-98
Merged-chr1-55442246-1	chr1	55442148	55442346	+	0.000	0.000	Merged-chr1-55442246-1
Merged-chr11-116413777-2	chr11	116413677	116413879	+	0.000	0.000	Merged-chr11-116413777-2
