#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr7-88318941-12	chr7	88318774	88319213	+	0.000	0.000	Merged-chr7-88318941-12
Merged-chr1-92773491-2	chr1	92773386	92773599	+	0.000	0.000	Merged-chr1-92773491-2
Merged-chr5-107694686-33	chr5	107694361	107695018	+	0.000	0.000	Merged-chr5-107694686-33
Merged-chr7-128175944-11	chr7	128175792	128176165	+	0.000	0.000	Merged-chr7-128175944-11
Merged-chr15-31222442-41	chr15	31222061	31222658	+	0.000	0.000	Merged-chr15-31222442-41
Merged-chr17-79354846-10	chr17	79354706	79354992	+	0.000	0.000	Merged-chr17-79354846-10
Merged-chr9-48817420-28	chr9	48817156	48817589	+	0.000	0.000	Merged-chr9-48817420-28
Merged-chr19-8926872-10	chr19	8926698	8927042	+	0.000	0.000	Merged-chr19-8926872-10
Merged-chr17-44458009-9	chr17	44457854	44458156	+	0.000	0.000	Merged-chr17-44458009-9
Merged-chr6-122295390-9	chr6	122295160	122295638	+	0.000	0.000	Merged-chr6-122295390-9
Merged-chr9-106371968-17	chr9	106371651	106372130	+	0.000	0.000	Merged-chr9-106371968-17
Merged-chr9-94078373-1	chr9	94078275	94078473	+	0.000	0.000	Merged-chr9-94078373-1
Merged-chr2-3284320-138	chr2	3283894	3284581	+	0.000	0.000	Merged-chr2-3284320-138
Merged-chr12-32285209-18	chr12	32285013	32285441	+	0.000	0.000	Merged-chr12-32285209-18
Merged-chr5-32104376-51	chr5	32104173	32104605	+	0.000	0.000	Merged-chr5-32104376-51
Merged-chr10-117864903-52	chr10	117864576	117865207	+	0.000	0.000	Merged-chr10-117864903-52
Merged-chr13-41373067-52	chr13	41372855	41373254	+	0.000	0.000	Merged-chr13-41373067-52
Merged-chr12-116405371-63	chr12	116405056	116405595	+	0.000	0.000	Merged-chr12-116405371-63
Merged-chr2-154570093-4	chr2	154569979	154570214	+	0.000	0.000	Merged-chr2-154570093-4
Merged-chr14-78732002-4	chr14	78731825	78732227	+	0.000	0.000	Merged-chr14-78732002-4
Merged-chr4-132778945-22	chr4	132778662	132779196	+	0.000	0.000	Merged-chr4-132778945-22
Merged-chr8-33603131-19	chr8	33602998	33603266	+	0.000	0.000	Merged-chr8-33603131-19
Merged-chr5-107684494-1	chr5	107684396	107684594	+	0.000	0.000	Merged-chr5-107684494-1
Merged-chr11-46421538-60	chr11	46421244	46421869	+	0.000	0.000	Merged-chr11-46421538-60
Merged-chr10-77288922-8	chr10	77288780	77289104	+	0.000	0.000	Merged-chr10-77288922-8
Merged-chr16-46022516-69	chr16	46022201	46022813	+	0.000	0.000	Merged-chr16-46022516-69
Merged-chr4-103093936-18	chr4	103093762	103094123	+	0.000	0.000	Merged-chr4-103093936-18
Merged-chr17-73952254-58	chr17	73952022	73952520	+	0.000	0.000	Merged-chr17-73952254-58
Merged-chr17-86801996-47	chr17	86801737	86802259	+	0.000	0.000	Merged-chr17-86801996-47
Merged-chr8-124317867-82	chr8	124317590	124318219	+	0.000	0.000	Merged-chr8-124317867-82
Merged-chr1-120265266-63	chr1	120265001	120265528	+	0.000	0.000	Merged-chr1-120265266-63
Merged-chr11-120632981-1	chr11	120632883	120633081	+	0.000	0.000	Merged-chr11-120632981-1
Merged-chr7-105399855-131	chr7	105399587	105400384	+	0.000	0.000	Merged-chr7-105399855-131
Merged-chr1-170977420-4	chr1	170977292	170977557	+	0.000	0.000	Merged-chr1-170977420-4
Merged-chr8-105801857-10	chr8	105801607	105802064	+	0.000	0.000	Merged-chr8-105801857-10
Merged-chr1-93343253-109	chr1	93343020	93343698	+	0.000	0.000	Merged-chr1-93343253-109
Merged-chr7-127136324-1	chr7	127136226	127136424	+	0.000	0.000	Merged-chr7-127136324-1
Merged-chr15-93229270-37	chr15	93228962	93229489	+	0.000	0.000	Merged-chr15-93229270-37
Merged-chr2-25148103-14	chr2	25147914	25148336	+	0.000	0.000	Merged-chr2-25148103-14
Merged-chr1-151564558-27	chr1	151564316	151564772	+	0.000	0.000	Merged-chr1-151564558-27
Merged-chr5-67437495-24	chr5	67437313	67437716	+	0.000	0.000	Merged-chr5-67437495-24
Merged-chr5-66140136-28	chr5	66139773	66140573	+	0.000	0.000	Merged-chr5-66140136-28
Merged-chr19-37333490-26	chr19	37333327	37333713	+	0.000	0.000	Merged-chr19-37333490-26
Merged-chr2-158732978-1	chr2	158732880	158733078	+	0.000	0.000	Merged-chr2-158732978-1
Merged-chr10-118446344-23	chr10	118446106	118446597	+	0.000	0.000	Merged-chr10-118446344-23
Merged-chr1-119837262-93	chr1	119836712	119837654	+	0.000	0.000	Merged-chr1-119837262-93
Merged-chr12-100857883-31	chr12	100857720	100858101	+	0.000	0.000	Merged-chr12-100857883-31
Merged-chr6-115994893-69	chr6	115994359	115995234	+	0.000	0.000	Merged-chr6-115994893-69
Merged-chr16-64759519-1	chr16	64759421	64759619	+	0.000	0.000	Merged-chr16-64759519-1
Merged-chr9-21244450-1	chr9	21244352	21244550	+	0.000	0.000	Merged-chr9-21244450-1
Merged-chr4-145224828-1	chr4	145224730	145224928	+	0.000	0.000	Merged-chr4-145224828-1
Merged-chr5-66075257-56	chr5	66075054	66075455	+	0.000	0.000	Merged-chr5-66075257-56
Merged-chr7-66180398-100	chr7	66179807	66180739	+	0.000	0.000	Merged-chr7-66180398-100
Merged-chr5-33652283-110	chr5	33651967	33652578	+	0.000	0.000	Merged-chr5-33652283-110
Merged-chr9-123761041-31	chr9	123760832	123761281	+	0.000	0.000	Merged-chr9-123761041-31
Merged-chr13-107866970-30	chr13	107866717	107867223	+	0.000	0.000	Merged-chr13-107866970-30
Merged-chr14-73124034-46	chr14	73123817	73124321	+	0.000	0.000	Merged-chr14-73124034-46
Merged-chr19-53338883-3	chr19	53338774	53339001	+	0.000	0.000	Merged-chr19-53338883-3
Merged-chr11-83654737-1	chr11	83654639	83654837	+	0.000	0.000	Merged-chr11-83654737-1
Merged-chr16-75906879-48	chr16	75906630	75907107	+	0.000	0.000	Merged-chr16-75906879-48
Merged-chr5-4104538-75	chr5	4104269	4104893	+	0.000	0.000	Merged-chr5-4104538-75
Merged-chr10-117843991-52	chr10	117843698	117844243	+	0.000	0.000	Merged-chr10-117843991-52
Merged-chr3-109027393-92	chr3	109027029	109027942	+	0.000	0.000	Merged-chr3-109027393-92
Merged-chrX-77801758-16	chrX	77801517	77801984	+	0.000	0.000	Merged-chrX-77801758-16
Merged-chr7-13302226-5	chr7	13302016	13302396	+	0.000	0.000	Merged-chr7-13302226-5
Merged-chr7-48881197-86	chr7	48880851	48881600	+	0.000	0.000	Merged-chr7-48881197-86
Merged-chr5-136929293-20	chr5	136929099	136929490	+	0.000	0.000	Merged-chr5-136929293-20
Merged-chr8-33636764-22	chr8	33636430	33636951	+	0.000	0.000	Merged-chr8-33636764-22
Merged-chr9-120055033-46	chr9	120054827	120055257	+	0.000	0.000	Merged-chr9-120055033-46
Merged-chr6-54088359-21	chr6	54088163	54088569	+	0.000	0.000	Merged-chr6-54088359-21
Merged-chr1-97623545-45	chr1	97623228	97623732	+	0.000	0.000	Merged-chr1-97623545-45
Merged-chr4-15286136-5	chr4	15285999	15286267	+	0.000	0.000	Merged-chr4-15286136-5
Merged-chr1-43446926-7	chr1	43446788	43447115	+	0.000	0.000	Merged-chr1-43446926-7
Merged-chr9-124039143-13	chr9	124038984	124039337	+	0.000	0.000	Merged-chr9-124039143-13
Merged-chr8-106017356-24	chr8	106017191	106017607	+	0.000	0.000	Merged-chr8-106017356-24
Merged-chr11-115477851-75	chr11	115477482	115478096	+	0.000	0.000	Merged-chr11-115477851-75
Merged-chr7-128184822-3	chr7	128184704	128184952	+	0.000	0.000	Merged-chr7-128184822-3
Merged-chr13-95712941-67	chr13	95712525	95713165	+	0.000	0.000	Merged-chr13-95712941-67
Merged-chr4-138447600-30	chr4	138447338	138447811	+	0.000	0.000	Merged-chr4-138447600-30
Merged-chr19-40661209-23	chr19	40660979	40661480	+	0.000	0.000	Merged-chr19-40661209-23
Merged-chr5-74348625-55	chr5	74348361	74348899	+	0.000	0.000	Merged-chr5-74348625-55
Merged-chr13-51171193-89	chr13	51170945	51171393	+	0.000	0.000	Merged-chr13-51171193-89
Merged-chr12-73693456-30	chr12	73693190	73693681	+	0.000	0.000	Merged-chr12-73693456-30
Merged-chr3-19258744-53	chr3	19258487	19259052	+	0.000	0.000	Merged-chr3-19258744-53
Merged-chr8-83955457-59	chr8	83955247	83955638	+	0.000	0.000	Merged-chr8-83955457-59
Merged-chrX-164027245-2	chrX	164027147	164027345	+	0.000	0.000	Merged-chrX-164027245-2
Merged-chr3-107807489-31	chr3	107807145	107807703	+	0.000	0.000	Merged-chr3-107807489-31
Merged-chr7-110202943-8	chr7	110202721	110203384	+	0.000	0.000	Merged-chr7-110202943-8
Merged-chr5-137705432-32	chr5	137705262	137705598	+	0.000	0.000	Merged-chr5-137705432-32
Merged-chr5-112256899-1	chr5	112256801	112256999	+	0.000	0.000	Merged-chr5-112256899-1
Merged-chr10-99107593-160	chr10	99107363	99107844	+	0.000	0.000	Merged-chr10-99107593-160
Merged-chr2-101816960-10	chr2	101816661	101817244	+	0.000	0.000	Merged-chr2-101816960-10
Merged-chr7-44748552-57	chr7	44748335	44748784	+	0.000	0.000	Merged-chr7-44748552-57
Merged-chr17-48432807-17	chr17	48432647	48432944	+	0.000	0.000	Merged-chr17-48432807-17
Merged-chr3-79504650-9	chr3	79504477	79504871	+	0.000	0.000	Merged-chr3-79504650-9
Merged-chr19-41332408-11	chr19	41332244	41332605	+	0.000	0.000	Merged-chr19-41332408-11
Merged-chr13-41445652-2	chr13	41445526	41445781	+	0.000	0.000	Merged-chr13-41445652-2
Merged-chr6-48725705-47	chr6	48725494	48726037	+	0.000	0.000	Merged-chr6-48725705-47
Merged-chr7-110221778-96	chr7	110221522	110222038	+	0.000	0.000	Merged-chr7-110221778-96
Merged-chr12-100895499-71	chr12	100895321	100895838	+	0.000	0.000	Merged-chr12-100895499-71
Merged-chr12-69386789-3	chr12	69386635	69386918	+	0.000	0.000	Merged-chr12-69386789-3
Merged-chr10-75566499-3	chr10	75566317	75566741	+	0.000	0.000	Merged-chr10-75566499-3
Merged-chr6-130235815-5	chr6	130235658	130235997	+	0.000	0.000	Merged-chr6-130235815-5
Merged-chr4-117189989-101	chr4	117189793	117190303	+	0.000	0.000	Merged-chr4-117189989-101
Merged-chr10-118461532-37	chr10	118461235	118461778	+	0.000	0.000	Merged-chr10-118461532-37
Merged-chr1-92831639-72	chr1	92831288	92832023	+	0.000	0.000	Merged-chr1-92831639-72
Merged-chr9-114761950-4	chr9	114761783	114762105	+	0.000	0.000	Merged-chr9-114761950-4
Merged-chr14-120405299-37	chr14	120404977	120405492	+	0.000	0.000	Merged-chr14-120405299-37
Merged-chr10-118007304-63	chr10	118007079	118007522	+	0.000	0.000	Merged-chr10-118007304-63
Merged-chr6-115853380-61	chr6	115853179	115853758	+	0.000	0.000	Merged-chr6-115853380-61
Merged-chr3-104784379-10	chr3	104784208	104784554	+	0.000	0.000	Merged-chr3-104784379-10
Merged-chr14-105275358-28	chr14	105275095	105275568	+	0.000	0.000	Merged-chr14-105275358-28
Merged-chr2-164943047-31	chr2	164942825	164943255	+	0.000	0.000	Merged-chr2-164943047-31
Merged-chr11-76891727-43	chr11	76891201	76892242	+	0.000	0.000	Merged-chr11-76891727-43
Merged-chr2-36220233-13	chr2	36219970	36220514	+	0.000	0.000	Merged-chr2-36220233-13
Merged-chr14-78699403-40	chr14	78699145	78699639	+	0.000	0.000	Merged-chr14-78699403-40
Merged-chr15-96696909-28	chr15	96696434	96697363	+	0.000	0.000	Merged-chr15-96696909-28
Merged-chr7-66104804-17	chr7	66104527	66104998	+	0.000	0.000	Merged-chr7-66104804-17
Merged-chr4-46560470-31	chr4	46560294	46560770	+	0.000	0.000	Merged-chr4-46560470-31
Merged-chr6-129627649-22	chr6	129627429	129627892	+	0.000	0.000	Merged-chr6-129627649-22
Merged-chr11-121703125-113	chr11	121702254	121703944	+	0.000	0.000	Merged-chr11-121703125-113
Merged-chr7-109985698-1	chr7	109985600	109985798	+	0.000	0.000	Merged-chr7-109985698-1
Merged-chr5-137684690-53	chr5	137684378	137684930	+	0.000	0.000	Merged-chr5-137684690-53
Merged-chr7-126289568-12	chr7	126289438	126289715	+	0.000	0.000	Merged-chr7-126289568-12
Merged-chr11-49974031-4	chr11	49973868	49974256	+	0.000	0.000	Merged-chr11-49974031-4
Merged-chr6-97531148-12	chr6	97530933	97531446	+	0.000	0.000	Merged-chr6-97531148-12
Merged-chr9-124101060-3	chr9	124100954	124101166	+	0.000	0.000	Merged-chr9-124101060-3
Merged-chrX-7308441-13	chrX	7308266	7308629	+	0.000	0.000	Merged-chrX-7308441-13
Merged-chr9-124100075-3	chr9	124099977	124100175	+	0.000	0.000	Merged-chr9-124100075-3
Merged-chr3-59261558-2	chr3	59261460	59261658	+	0.000	0.000	Merged-chr3-59261558-2
Merged-chr19-53313038-4	chr19	53312935	53313140	+	0.000	0.000	Merged-chr19-53313038-4
Merged-chr3-59129783-11	chr3	59129575	59129978	+	0.000	0.000	Merged-chr3-59129783-11
Merged-chr10-117897934-3	chr10	117897804	117898069	+	0.000	0.000	Merged-chr10-117897934-3
Merged-chr7-128238195-129	chr7	128237668	128238584	+	0.000	0.000	Merged-chr7-128238195-129
Merged-chr12-44209945-88	chr12	44209737	44210377	+	0.000	0.000	Merged-chr12-44209945-88
Merged-chr8-117053387-18	chr8	117053168	117053590	+	0.000	0.000	Merged-chr8-117053387-18
Merged-chr8-33898095-27	chr8	33897617	33898419	+	0.000	0.000	Merged-chr8-33898095-27
Merged-chr6-122262807-20	chr6	122262599	122262972	+	0.000	0.000	Merged-chr6-122262807-20
Merged-chr7-44547248-9	chr7	44547059	44547407	+	0.000	0.000	Merged-chr7-44547248-9
Merged-chr11-107417418-57	chr11	107417209	107417621	+	0.000	0.000	Merged-chr11-107417418-57
Merged-chr11-46446267-3	chr11	46446118	46446433	+	0.000	0.000	Merged-chr11-46446267-3
Merged-chr18-89214991-26	chr18	89214788	89215204	+	0.000	0.000	Merged-chr18-89214991-26
Merged-chr5-146844411-3	chr5	146844227	146844594	+	0.000	0.000	Merged-chr5-146844411-3
Merged-chr16-36670841-17	chr16	36670638	36671016	+	0.000	0.000	Merged-chr16-36670841-17
Merged-chr11-49981260-8	chr11	49981122	49981425	+	0.000	0.000	Merged-chr11-49981260-8
Merged-chr7-80406275-3	chr7	80406138	80406454	+	0.000	0.000	Merged-chr7-80406275-3
Merged-chr11-49983595-7	chr11	49983453	49983754	+	0.000	0.000	Merged-chr11-49983595-7
Merged-chr3-94375656-27	chr3	94375303	94375910	+	0.000	0.000	Merged-chr3-94375656-27
Merged-chr13-108426538-45	chr13	108426206	108426782	+	0.000	0.000	Merged-chr13-108426538-45
Merged-chr4-11965839-3	chr4	11965714	11965969	+	0.000	0.000	Merged-chr4-11965839-3
Merged-chr9-94533867-9	chr9	94533747	94534055	+	0.000	0.000	Merged-chr9-94533867-9
Merged-chr4-145278401-24	chr4	145278122	145278615	+	0.000	0.000	Merged-chr4-145278401-24
Merged-chr13-108426890-1	chr13	108426792	108426990	+	0.000	0.000	Merged-chr13-108426890-1
Merged-chr7-80450087-44	chr7	80449763	80450340	+	0.000	0.000	Merged-chr7-80450087-44
Merged-chr16-36669472-1	chr16	36669374	36669572	+	0.000	0.000	Merged-chr16-36669472-1
Merged-chr16-78546881-68	chr16	78546486	78547256	+	0.000	0.000	Merged-chr16-78546881-68
Merged-chr17-78247091-26	chr17	78246926	78247325	+	0.000	0.000	Merged-chr17-78247091-26
Merged-chr13-115107653-33	chr13	115107450	115107993	+	0.000	0.000	Merged-chr13-115107653-33
Merged-chr7-128130967-6	chr7	128130819	128131128	+	0.000	0.000	Merged-chr7-128130967-6
Merged-chr6-8632721-45	chr6	8632102	8633047	+	0.000	0.000	Merged-chr6-8632721-45
Merged-chr8-124265993-45	chr8	124265820	124266210	+	0.000	0.000	Merged-chr8-124265993-45
Merged-chr10-77225622-11	chr10	77225308	77225854	+	0.000	0.000	Merged-chr10-77225622-11
Merged-chr17-48427871-80	chr17	48426820	48428431	+	0.000	0.000	Merged-chr17-48427871-80
Merged-chr10-118103353-49	chr10	118103160	118103569	+	0.000	0.000	Merged-chr10-118103353-49
Merged-chr13-95716409-2	chr13	95716303	95716517	+	0.000	0.000	Merged-chr13-95716409-2
Merged-chr7-19927215-42	chr7	19927026	19927513	+	0.000	0.000	Merged-chr7-19927215-42
Merged-chr1-161794797-65	chr1	161794511	161795046	+	0.000	0.000	Merged-chr1-161794797-65
Merged-chr4-116463622-3	chr4	116463430	116463770	+	0.000	0.000	Merged-chr4-116463622-3
Merged-chr2-158717764-33	chr2	158717509	158718075	+	0.000	0.000	Merged-chr2-158717764-33
Merged-chr9-114026652-59	chr9	114026362	114026887	+	0.000	0.000	Merged-chr9-114026652-59
Merged-chr15-80318050-7	chr15	80317935	80318181	+	0.000	0.000	Merged-chr15-80318050-7
Merged-chr19-40684349-18	chr19	40684067	40684606	+	0.000	0.000	Merged-chr19-40684349-18
Merged-chr17-86732314-48	chr17	86732109	86732520	+	0.000	0.000	Merged-chr17-86732314-48
Merged-chr10-5805785-87	chr10	5805481	5806050	+	0.000	0.000	Merged-chr10-5805785-87
Merged-chr12-76533771-61	chr12	76533436	76534133	+	0.000	0.000	Merged-chr12-76533771-61
Merged-chr7-90355618-52	chr7	90355397	90355842	+	0.000	0.000	Merged-chr7-90355618-52
Merged-chr11-121712816-9	chr11	121712632	121713017	+	0.000	0.000	Merged-chr11-121712816-9
Merged-chr6-130237898-58	chr6	130237390	130238218	+	0.000	0.000	Merged-chr6-130237898-58
Merged-chr13-107872273-1	chr13	107872175	107872373	+	0.000	0.000	Merged-chr13-107872273-1
Merged-chr6-8642591-4	chr6	8642442	8642716	+	0.000	0.000	Merged-chr6-8642591-4
Merged-chr5-8670313-1	chr5	8670215	8670413	+	0.000	0.000	Merged-chr5-8670313-1
Merged-chr12-73594707-1	chr12	73594609	73594807	+	0.000	0.000	Merged-chr12-73594707-1
Merged-chr15-55838772-33	chr15	55838459	55839056	+	0.000	0.000	Merged-chr15-55838772-33
Merged-chr2-10153173-125	chr2	10152761	10153673	+	0.000	0.000	Merged-chr2-10153173-125
Merged-chr6-115972922-11	chr6	115972687	115973240	+	0.000	0.000	Merged-chr6-115972922-11
Merged-chr18-56451973-44	chr18	56451677	56452181	+	0.000	0.000	Merged-chr18-56451973-44
Merged-chr5-21030379-15	chr5	21030228	21030523	+	0.000	0.000	Merged-chr5-21030379-15
Merged-chr1-151543578-10	chr1	151543353	151543751	+	0.000	0.000	Merged-chr1-151543578-10
Merged-chr18-56463510-22	chr18	56463309	56463747	+	0.000	0.000	Merged-chr18-56463510-22
Merged-chr7-67407196-3	chr7	67407070	67407316	+	0.000	0.000	Merged-chr7-67407196-3
Merged-chr7-38085350-130	chr7	38084930	38085575	+	0.000	0.000	Merged-chr7-38085350-130
Merged-chr18-70633740-34	chr18	70633353	70633943	+	0.000	0.000	Merged-chr18-70633740-34
Merged-chr6-42349281-1	chr6	42349183	42349381	+	0.000	0.000	Merged-chr6-42349281-1
Merged-chr13-115168418-11	chr13	115168266	115168609	+	0.000	0.000	Merged-chr13-115168418-11
Merged-chr7-66226051-8	chr7	66225908	66226243	+	0.000	0.000	Merged-chr7-66226051-8
Merged-chr8-124318639-10	chr8	124318500	124318931	+	0.000	0.000	Merged-chr8-124318639-10
Merged-chr7-132575849-1	chr7	132575751	132575949	+	0.000	0.000	Merged-chr7-132575849-1
Merged-chr10-88503867-73	chr10	88503654	88504113	+	0.000	0.000	Merged-chr10-88503867-73
Merged-chr9-79895109-7	chr9	79894927	79895283	+	0.000	0.000	Merged-chr9-79895109-7
Merged-chr3-59296543-72	chr3	59296277	59297000	+	0.000	0.000	Merged-chr3-59296543-72
Merged-chr8-124271473-81	chr8	124270975	124271910	+	0.000	0.000	Merged-chr8-124271473-81
Merged-chr13-107918273-35	chr13	107918098	107918462	+	0.000	0.000	Merged-chr13-107918273-35
Merged-chr10-18084037-10	chr10	18083823	18084236	+	0.000	0.000	Merged-chr10-18084037-10
Merged-chr1-60899106-105	chr1	60898614	60899665	+	0.000	0.000	Merged-chr1-60899106-105
Merged-chr7-38071224-22	chr7	38070938	38071484	+	0.000	0.000	Merged-chr7-38071224-22
Merged-chr18-66453430-39	chr18	66453062	66453683	+	0.000	0.000	Merged-chr18-66453430-39
Merged-chr13-95697036-46	chr13	95696770	95697563	+	0.000	0.000	Merged-chr13-95697036-46
Merged-chr7-63939782-2	chr7	63939662	63939905	+	0.000	0.000	Merged-chr7-63939782-2
Merged-chr19-41382837-19	chr19	41382682	41383011	+	0.000	0.000	Merged-chr19-41382837-19
Merged-chr5-107725777-135	chr5	107725419	107726330	+	0.000	0.000	Merged-chr5-107725777-135
Merged-chr12-32292439-88	chr12	32292071	32292702	+	0.000	0.000	Merged-chr12-32292439-88
Merged-chr3-59205065-6	chr3	59204680	59205372	+	0.000	0.000	Merged-chr3-59205065-6
Merged-chr7-67308311-16	chr7	67308162	67308458	+	0.000	0.000	Merged-chr7-67308311-16
Merged-chr7-127278637-41	chr7	127278320	127278981	+	0.000	0.000	Merged-chr7-127278637-41
Merged-chr6-115973397-1	chr6	115973299	115973497	+	0.000	0.000	Merged-chr6-115973397-1
Merged-chr4-134654571-20	chr4	134654383	134654799	+	0.000	0.000	Merged-chr4-134654571-20
Merged-chr9-21196368-25	chr9	21196069	21196590	+	0.000	0.000	Merged-chr9-21196368-25
Merged-chr7-132576269-107	chr7	132576084	132576573	+	0.000	0.000	Merged-chr7-132576269-107
Merged-chr9-123759141-12	chr9	123758796	123759482	+	0.000	0.000	Merged-chr9-123759141-12
Merged-chr1-120264809-1	chr1	120264711	120264909	+	0.000	0.000	Merged-chr1-120264809-1
Merged-chr10-18055734-80	chr10	18055354	18056281	+	0.000	0.000	Merged-chr10-18055734-80
Merged-chr1-170972744-20	chr1	170972476	170973048	+	0.000	0.000	Merged-chr1-170972744-20
Merged-chr12-100901756-1	chr12	100901658	100901856	+	0.000	0.000	Merged-chr12-100901756-1
Merged-chr18-70919748-3	chr18	70919641	70919864	+	0.000	0.000	Merged-chr18-70919748-3
Merged-chr7-87979895-1	chr7	87979797	87979995	+	0.000	0.000	Merged-chr7-87979895-1
Merged-chr8-33647058-21	chr8	33646884	33647316	+	0.000	0.000	Merged-chr8-33647058-21
Merged-chr7-48919531-17	chr7	48919362	48919743	+	0.000	0.000	Merged-chr7-48919531-17
Merged-chr3-87266700-20	chr3	87266483	87266982	+	0.000	0.000	Merged-chr3-87266700-20
Merged-chr17-32424197-48	chr17	32423800	32424456	+	0.000	0.000	Merged-chr17-32424197-48
Merged-chr15-80619928-23	chr15	80619710	80620145	+	0.000	0.000	Merged-chr15-80619928-23
Merged-chr2-165320656-2	chr2	165320556	165320758	+	0.000	0.000	Merged-chr2-165320656-2
Merged-chr10-117959672-9	chr10	117959482	117959830	+	0.000	0.000	Merged-chr10-117959672-9
Merged-chr1-97659702-28	chr1	97659444	97660007	+	0.000	0.000	Merged-chr1-97659702-28
Merged-chr13-93771798-124	chr13	93771555	93772012	+	0.000	0.000	Merged-chr13-93771798-124
Merged-chr1-60874665-5	chr1	60874444	60874900	+	0.000	0.000	Merged-chr1-60874665-5
Merged-chr12-69423074-41	chr12	69422895	69423288	+	0.000	0.000	Merged-chr12-69423074-41
Merged-chr8-33593934-1	chr8	33593836	33594034	+	0.000	0.000	Merged-chr8-33593934-1
Merged-chr19-41343000-4	chr19	41342760	41343277	+	0.000	0.000	Merged-chr19-41343000-4
Merged-chr1-60530690-31	chr1	60530199	60531059	+	0.000	0.000	Merged-chr1-60530690-31
Merged-chr9-78865555-1	chr9	78865457	78865655	+	0.000	0.000	Merged-chr9-78865555-1
Merged-chr1-120245236-2	chr1	120245099	120245375	+	0.000	0.000	Merged-chr1-120245236-2
Merged-chr14-56293381-8	chr14	56293229	56293521	+	0.000	0.000	Merged-chr14-56293381-8
Merged-chr1-133689545-1	chr1	133689447	133689645	+	0.000	0.000	Merged-chr1-133689545-1
Merged-chr14-78710863-14	chr14	78710612	78711043	+	0.000	0.000	Merged-chr14-78710863-14
Merged-chr9-22388710-1	chr9	22388612	22388810	+	0.000	0.000	Merged-chr9-22388710-1
Merged-chr1-153197547-1	chr1	153197449	153197647	+	0.000	0.000	Merged-chr1-153197547-1
Merged-chr11-107458669-70	chr11	107458292	107458947	+	0.000	0.000	Merged-chr11-107458669-70
Merged-chr7-105554530-56	chr7	105554188	105554786	+	0.000	0.000	Merged-chr7-105554530-56
Merged-chr4-145230747-2	chr4	145230632	145230865	+	0.000	0.000	Merged-chr4-145230747-2
Merged-chr8-35428921-45	chr8	35428733	35429096	+	0.000	0.000	Merged-chr8-35428921-45
Merged-chr6-8639276-78	chr6	8638743	8639971	+	0.000	0.000	Merged-chr6-8639276-78
Merged-chr4-11898009-1	chr4	11897911	11898109	+	0.000	0.000	Merged-chr4-11898009-1
Merged-chr5-134582735-45	chr5	134582507	134582984	+	0.000	0.000	Merged-chr5-134582735-45
Merged-chr13-13564699-51	chr13	13564469	13564946	+	0.000	0.000	Merged-chr13-13564699-51
Merged-chr2-45103270-35	chr2	45103044	45103477	+	0.000	0.000	Merged-chr2-45103270-35
Merged-chr7-81860726-21	chr7	81860233	81861226	+	0.000	0.000	Merged-chr7-81860726-21
Merged-chr10-118443080-28	chr10	118442812	118443317	+	0.000	0.000	Merged-chr10-118443080-28
Merged-chr15-97831393-88	chr15	97831042	97831829	+	0.000	0.000	Merged-chr15-97831393-88
Merged-chr17-44256797-30	chr17	44256571	44256985	+	0.000	0.000	Merged-chr17-44256797-30
Merged-chr16-36709303-74	chr16	36708583	36709916	+	0.000	0.000	Merged-chr16-36709303-74
Merged-chr10-77540801-10	chr10	77540661	77540954	+	0.000	0.000	Merged-chr10-77540801-10
Merged-chr7-141006658-12	chr7	141006461	141006827	+	0.000	0.000	Merged-chr7-141006658-12
Merged-chr3-59206190-21	chr3	59206029	59206380	+	0.000	0.000	Merged-chr3-59206190-21
Merged-chr1-43461873-1	chr1	43461775	43461973	+	0.000	0.000	Merged-chr1-43461873-1
Merged-chr19-41328970-48	chr19	41328768	41329159	+	0.000	0.000	Merged-chr19-41328970-48
Merged-chr1-144249031-60	chr1	144248362	144249373	+	0.000	0.000	Merged-chr1-144249031-60
Merged-chr7-63974448-57	chr7	63973923	63974804	+	0.000	0.000	Merged-chr7-63974448-57
Merged-chr7-66304210-5	chr7	66303975	66304427	+	0.000	0.000	Merged-chr7-66304210-5
Merged-chr19-37434877-56	chr19	37434386	37435307	+	0.000	0.000	Merged-chr19-37434877-56
Merged-chrX-77808891-20	chrX	77808727	77809078	+	0.000	0.000	Merged-chrX-77808891-20
Merged-chr2-127881232-9	chr2	127881058	127881392	+	0.000	0.000	Merged-chr2-127881232-9
Merged-chr1-60941237-49	chr1	60941004	60941619	+	0.000	0.000	Merged-chr1-60941237-49
Merged-chr11-83662452-14	chr11	83662244	83662804	+	0.000	0.000	Merged-chr11-83662452-14
Merged-chr11-94998178-21	chr11	94998008	94998409	+	0.000	0.000	Merged-chr11-94998178-21
Merged-chr5-8675688-64	chr5	8675295	8676014	+	0.000	0.000	Merged-chr5-8675688-64
Merged-chr16-18248876-76	chr16	18248527	18249163	+	0.000	0.000	Merged-chr16-18248876-76
