#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed
Merged-chr15-84663201-26	chr15	84662954	84663447	+	0.000	0.000	Merged-chr15-84663201-26
Merged-chr5-21385058-34	chr5	21384559	21385409	+	0.000	0.000	Merged-chr5-21385058-34
Merged-chr13-45936077-39	chr13	45935791	45936302	+	0.000	0.000	Merged-chr13-45936077-39
Merged-chr19-8995301-1	chr19	8995203	8995401	+	0.000	0.000	Merged-chr19-8995301-1
Merged-chr1-134077877-43	chr1	134077576	134078258	+	0.000	0.000	Merged-chr1-134077877-43
Merged-chr10-7600806-26	chr10	7600599	7601035	+	0.000	0.000	Merged-chr10-7600806-26
Merged-chr1-182283296-1	chr1	182283198	182283396	+	0.000	0.000	Merged-chr1-182283296-1
Merged-chr1-191662407-14	chr1	191662161	191662662	+	0.000	0.000	Merged-chr1-191662407-14
Merged-chr13-24597344-3	chr13	24597201	24597469	+	0.000	0.000	Merged-chr13-24597344-3
Merged-chr10-120201986-109	chr10	120201705	120202469	+	0.000	0.000	Merged-chr10-120201986-109
Merged-chr8-64764110-6	chr8	64763952	64764274	+	0.000	0.000	Merged-chr8-64764110-6
Merged-chr16-8671994-77	chr16	8671771	8672183	+	0.000	0.000	Merged-chr16-8671994-77
Merged-chr7-65644925-69	chr7	65644665	65645158	+	0.000	0.000	Merged-chr7-65644925-69
Merged-chr7-3272381-16	chr7	3272178	3272630	+	0.000	0.000	Merged-chr7-3272381-16
Merged-chr3-86693783-4	chr3	86693627	86693962	+	0.000	0.000	Merged-chr3-86693783-4
Merged-chr16-58514049-1	chr16	58513951	58514149	+	0.000	0.000	Merged-chr16-58514049-1
Merged-chr19-6276080-2	chr19	6275915	6276248	+	0.000	0.000	Merged-chr19-6276080-2
Merged-chr13-95893381-2	chr13	95893245	95893520	+	0.000	0.000	Merged-chr13-95893381-2
Merged-chr3-137082022-1	chr3	137081924	137082122	+	0.000	0.000	Merged-chr3-137082022-1
Merged-chr3-59006146-15	chr3	59005608	59006609	+	0.000	0.000	Merged-chr3-59006146-15
Merged-chr3-104788845-60	chr3	104788382	104789185	+	0.000	0.000	Merged-chr3-104788845-60
Merged-chr7-118481600-4	chr7	118481429	118481785	+	0.000	0.000	Merged-chr7-118481600-4
Merged-chr18-74814929-11	chr18	74814763	74815105	+	0.000	0.000	Merged-chr18-74814929-11
Merged-chr13-24416141-118	chr13	24415483	24416928	+	0.000	0.000	Merged-chr13-24416141-118
Merged-chr13-95964370-69	chr13	95964109	95964627	+	0.000	0.000	Merged-chr13-95964370-69
Merged-chr13-101713890-21	chr13	101713623	101714066	+	0.000	0.000	Merged-chr13-101713890-21
Merged-chr16-77016089-32	chr16	77015761	77016385	+	0.000	0.000	Merged-chr16-77016089-32
Merged-chr10-44679817-10	chr10	44679659	44679997	+	0.000	0.000	Merged-chr10-44679817-10
Merged-chr19-55263325-12	chr19	55263156	55263484	+	0.000	0.000	Merged-chr19-55263325-12
Merged-chr4-43483689-52	chr4	43483383	43483957	+	0.000	0.000	Merged-chr4-43483689-52
Merged-chr2-65104683-25	chr2	65104404	65104917	+	0.000	0.000	Merged-chr2-65104683-25
Merged-chr17-44556103-15	chr17	44555881	44556392	+	0.000	0.000	Merged-chr17-44556103-15
Merged-chr13-59675579-56	chr13	59675088	59675970	+	0.000	0.000	Merged-chr13-59675579-56
Merged-chr14-25646256-47	chr14	25646009	25646589	+	0.000	0.000	Merged-chr14-25646256-47
Merged-chr8-64806153-5	chr8	64805964	64806375	+	0.000	0.000	Merged-chr8-64806153-5
Merged-chr10-59431050-41	chr10	59430791	59431313	+	0.000	0.000	Merged-chr10-59431050-41
Merged-chr4-8666905-29	chr4	8666751	8667199	+	0.000	0.000	Merged-chr4-8666905-29
Merged-chr3-96575084-6	chr3	96574902	96575332	+	0.000	0.000	Merged-chr3-96575084-6
Merged-chr1-160042538-15	chr1	160042372	160042715	+	0.000	0.000	Merged-chr1-160042538-15
Merged-chr8-84844879-3	chr8	84844762	84844999	+	0.000	0.000	Merged-chr8-84844879-3
Merged-chr16-38463059-10	chr16	38462889	38463200	+	0.000	0.000	Merged-chr16-38463059-10
Merged-chr11-45944686-83	chr11	45944373	45945113	+	0.000	0.000	Merged-chr11-45944686-83
Merged-chr5-123765693-26	chr5	123765475	123765944	+	0.000	0.000	Merged-chr5-123765693-26
Merged-chr1-88708924-68	chr1	88708596	88709280	+	0.000	0.000	Merged-chr1-88708924-68
Merged-chr8-83724964-34	chr8	83724701	83725200	+	0.000	0.000	Merged-chr8-83724964-34
Merged-chr17-30867734-1	chr17	30867636	30867834	+	0.000	0.000	Merged-chr17-30867734-1
Merged-chr2-52424494-1	chr2	52424396	52424594	+	0.000	0.000	Merged-chr2-52424494-1
Merged-chrX-167106643-1	chrX	167106545	167106743	+	0.000	0.000	Merged-chrX-167106643-1
Merged-chr11-74443137-34	chr11	74442456	74443529	+	0.000	0.000	Merged-chr11-74443137-34
Merged-chr8-57580004-34	chr8	57579873	57580215	+	0.000	0.000	Merged-chr8-57580004-34
Merged-chr13-63240218-75	chr13	63239897	63240641	+	0.000	0.000	Merged-chr13-63240218-75
Merged-chr6-127150359-1	chr6	127150261	127150459	+	0.000	0.000	Merged-chr6-127150359-1
Merged-chr17-87325627-13	chr17	87325453	87325861	+	0.000	0.000	Merged-chr17-87325627-13
Merged-chr2-152884355-6	chr2	152884127	152884557	+	0.000	0.000	Merged-chr2-152884355-6
Merged-chr5-105445113-12	chr5	105444876	105445368	+	0.000	0.000	Merged-chr5-105445113-12
Merged-chr3-9709094-18	chr3	9708820	9709353	+	0.000	0.000	Merged-chr3-9709094-18
Merged-chr8-115515804-27	chr8	115515512	115516094	+	0.000	0.000	Merged-chr8-115515804-27
Merged-chr3-109165436-34	chr3	109165218	109165600	+	0.000	0.000	Merged-chr3-109165436-34
Merged-chr8-111940042-1	chr8	111939944	111940142	+	0.000	0.000	Merged-chr8-111940042-1
Merged-chr6-120357332-52	chr6	120356998	120357523	+	0.000	0.000	Merged-chr6-120357332-52
Merged-chr7-97355237-14	chr7	97354918	97355478	+	0.000	0.000	Merged-chr7-97355237-14
Merged-chr3-9833444-80	chr3	9833071	9833801	+	0.000	0.000	Merged-chr3-9833444-80
Merged-chr1-127679895-18	chr1	127679683	127680076	+	0.000	0.000	Merged-chr1-127679895-18
Merged-chr5-150406575-1	chr5	150406477	150406675	+	0.000	0.000	Merged-chr5-150406575-1
Merged-chr14-103650589-135	chr14	103650026	103651027	+	0.000	0.000	Merged-chr14-103650589-135
Merged-chr2-66114486-5	chr2	66114366	66114612	+	0.000	0.000	Merged-chr2-66114486-5
Merged-chr13-30036759-8	chr13	30036603	30036907	+	0.000	0.000	Merged-chr13-30036759-8
Merged-chr19-55768445-7	chr19	55768300	55768593	+	0.000	0.000	Merged-chr19-55768445-7
Merged-chr1-130993857-55	chr1	130993599	130994072	+	0.000	0.000	Merged-chr1-130993857-55
Merged-chr19-56682635-43	chr19	56682131	56683237	+	0.000	0.000	Merged-chr19-56682635-43
Merged-chr7-135989153-2	chr7	135989031	135989277	+	0.000	0.000	Merged-chr7-135989153-2
Merged-chr17-48462380-14	chr17	48462199	48462613	+	0.000	0.000	Merged-chr17-48462380-14
Merged-chr18-72975583-1	chr18	72975485	72975683	+	0.000	0.000	Merged-chr18-72975583-1
Merged-chr17-36003549-3	chr17	36003405	36003715	+	0.000	0.000	Merged-chr17-36003549-3
Merged-chr1-176835876-48	chr1	176835481	176836157	+	0.000	0.000	Merged-chr1-176835876-48
Merged-chr13-63249270-18	chr13	63249054	63249430	+	0.000	0.000	Merged-chr13-63249270-18
Merged-chr13-45876609-5	chr13	45876390	45876934	+	0.000	0.000	Merged-chr13-45876609-5
Merged-chr10-41811170-1	chr10	41811072	41811270	+	0.000	0.000	Merged-chr10-41811170-1
Merged-chr7-123369239-2	chr7	123369124	123369357	+	0.000	0.000	Merged-chr7-123369239-2
Merged-chr13-29983665-1	chr13	29983567	29983765	+	0.000	0.000	Merged-chr13-29983665-1
Merged-chr1-86501617-54	chr1	86501388	86501976	+	0.000	0.000	Merged-chr1-86501617-54
Merged-chr11-74421089-52	chr11	74420784	74421553	+	0.000	0.000	Merged-chr11-74421089-52
Merged-chr11-110399187-55	chr11	110398896	110399519	+	0.000	0.000	Merged-chr11-110399187-55
Merged-chr11-110399831-2	chr11	110399727	110399938	+	0.000	0.000	Merged-chr11-110399831-2
Merged-chr5-62707193-2	chr5	62707076	62707312	+	0.000	0.000	Merged-chr5-62707193-2
Merged-chr13-49652936-64	chr13	49652674	49653182	+	0.000	0.000	Merged-chr13-49652936-64
Merged-chr14-103621472-32	chr14	103621243	103621762	+	0.000	0.000	Merged-chr14-103621472-32
Merged-chr9-52298460-10	chr9	52298228	52298636	+	0.000	0.000	Merged-chr9-52298460-10
Merged-chr9-14010500-45	chr9	14010288	14010691	+	0.000	0.000	Merged-chr9-14010500-45
Merged-chr1-37586082-40	chr1	37585779	37586347	+	0.000	0.000	Merged-chr1-37586082-40
Merged-chr13-45837834-41	chr13	45837564	45838206	+	0.000	0.000	Merged-chr13-45837834-41
Merged-chr6-135418528-77	chr6	135417930	135418883	+	0.000	0.000	Merged-chr6-135418528-77
Merged-chr9-122242062-19	chr9	122241794	122242318	+	0.000	0.000	Merged-chr9-122242062-19
Merged-chr16-37036331-23	chr16	37036096	37036579	+	0.000	0.000	Merged-chr16-37036331-23
Merged-chr7-74372483-19	chr7	74372265	74372938	+	0.000	0.000	Merged-chr7-74372483-19
Merged-chr16-58507733-27	chr16	58507293	58508185	+	0.000	0.000	Merged-chr16-58507733-27
Merged-chr15-59389448-6	chr15	59389314	59389618	+	0.000	0.000	Merged-chr15-59389448-6
Merged-chr3-84772067-31	chr3	84771857	84772381	+	0.000	0.000	Merged-chr3-84772067-31
Merged-chr1-135147097-105	chr1	135146564	135147768	+	0.000	0.000	Merged-chr1-135147097-105
Merged-chr13-100790409-21	chr13	100790179	100790614	+	0.000	0.000	Merged-chr13-100790409-21
Merged-chr11-64115983-5	chr11	64115813	64116137	+	0.000	0.000	Merged-chr11-64115983-5
Merged-chr9-37554470-32	chr9	37554227	37554734	+	0.000	0.000	Merged-chr9-37554470-32
Merged-chr5-139324273-7	chr5	139324115	139324435	+	0.000	0.000	Merged-chr5-139324273-7
Merged-chr13-102147244-2	chr13	102147143	102147347	+	0.000	0.000	Merged-chr13-102147244-2
Merged-chr4-43960036-53	chr4	43959530	43960642	+	0.000	0.000	Merged-chr4-43960036-53
Merged-chr7-74369770-4	chr7	74369626	74369931	+	0.000	0.000	Merged-chr7-74369770-4
Merged-chr1-160046087-41	chr1	160045891	160046374	+	0.000	0.000	Merged-chr1-160046087-41
Merged-chr14-25473279-61	chr14	25472750	25473629	+	0.000	0.000	Merged-chr14-25473279-61
Merged-chr18-84025496-8	chr18	84025338	84025645	+	0.000	0.000	Merged-chr18-84025496-8
Merged-chr1-176981168-8	chr1	176981023	176981312	+	0.000	0.000	Merged-chr1-176981168-8
Merged-chr10-9880520-21	chr10	9880276	9880735	+	0.000	0.000	Merged-chr10-9880520-21
Merged-chrX-158939775-8	chrX	158939625	158939914	+	0.000	0.000	Merged-chrX-158939775-8
Merged-chr3-84732134-27	chr3	84731836	84732377	+	0.000	0.000	Merged-chr3-84732134-27
Merged-chr1-64688221-2	chr1	64688108	64688336	+	0.000	0.000	Merged-chr1-64688221-2
Merged-chr6-129030671-14	chr6	129030430	129030901	+	0.000	0.000	Merged-chr6-129030671-14
Merged-chr5-107987053-156	chr5	107986687	107987414	+	0.000	0.000	Merged-chr5-107987053-156
Merged-chr10-44532662-6	chr10	44532518	44532838	+	0.000	0.000	Merged-chr10-44532662-6
Merged-chr11-74444076-12	chr11	74443903	74444229	+	0.000	0.000	Merged-chr11-74444076-12
Merged-chr3-58983092-11	chr3	58982887	58983286	+	0.000	0.000	Merged-chr3-58983092-11
Merged-chr6-42373286-40	chr6	42372951	42373514	+	0.000	0.000	Merged-chr6-42373286-40
Merged-chr2-79086740-1	chr2	79086642	79086840	+	0.000	0.000	Merged-chr2-79086740-1
Merged-chr2-79086397-1	chr2	79086299	79086497	+	0.000	0.000	Merged-chr2-79086397-1
Merged-chr2-70129785-15	chr2	70129645	70129976	+	0.000	0.000	Merged-chr2-70129785-15
Merged-chr3-143965195-1	chr3	143965097	143965295	+	0.000	0.000	Merged-chr3-143965195-1
Merged-chr5-139179213-31	chr5	139178984	139179420	+	0.000	0.000	Merged-chr5-139179213-31
Merged-chr2-150910563-2	chr2	150910459	150910669	+	0.000	0.000	Merged-chr2-150910563-2
Merged-chr5-105010527-49	chr5	105010307	105010737	+	0.000	0.000	Merged-chr5-105010527-49
Merged-chr15-51990648-9	chr15	51990387	51990844	+	0.000	0.000	Merged-chr15-51990648-9
Merged-chr17-57098619-14	chr17	57098443	57098800	+	0.000	0.000	Merged-chr17-57098619-14
Merged-chr2-32912535-11	chr2	32912350	32912724	+	0.000	0.000	Merged-chr2-32912535-11
Merged-chr8-86884761-124	chr8	86884081	86885522	+	0.000	0.000	Merged-chr8-86884761-124
Merged-chr5-107986470-2	chr5	107986345	107986598	+	0.000	0.000	Merged-chr5-107986470-2
Merged-chr16-23135761-12	chr16	23135569	23135951	+	0.000	0.000	Merged-chr16-23135761-12
Merged-chr3-84126972-4	chr3	84126840	84127127	+	0.000	0.000	Merged-chr3-84126972-4
Merged-chrX-157490296-1	chrX	157490198	157490396	+	0.000	0.000	Merged-chrX-157490296-1
Merged-chr1-189608778-45	chr1	189608396	189609197	+	0.000	0.000	Merged-chr1-189608778-45
Merged-chr13-22007000-4	chr13	22006887	22007110	+	0.000	0.000	Merged-chr13-22007000-4
Merged-chr4-71291736-94	chr4	71291446	71291995	+	0.000	0.000	Merged-chr4-71291736-94
Merged-chr14-20970525-2	chr14	20970377	20970676	+	0.000	0.000	Merged-chr14-20970525-2
Merged-chr5-105052824-2	chr5	105052660	105052991	+	0.000	0.000	Merged-chr5-105052824-2
Merged-chr9-13973849-7	chr9	13973716	13974031	+	0.000	0.000	Merged-chr9-13973849-7
Merged-chr2-113848659-93	chr2	113848235	113849075	+	0.000	0.000	Merged-chr2-113848659-93
Merged-chr1-189701238-25	chr1	189701013	189701423	+	0.000	0.000	Merged-chr1-189701238-25
Merged-chr6-8732660-29	chr6	8732482	8732887	+	0.000	0.000	Merged-chr6-8732660-29
Merged-chr16-37094405-73	chr16	37094121	37094725	+	0.000	0.000	Merged-chr16-37094405-73
Merged-chr17-79817109-13	chr17	79816862	79817328	+	0.000	0.000	Merged-chr17-79817109-13
Merged-chr6-82774025-2	chr6	82773927	82774125	+	0.000	0.000	Merged-chr6-82774025-2
Merged-chr4-24567177-10	chr4	24566977	24567380	+	0.000	0.000	Merged-chr4-24567177-10
Merged-chr11-29694007-2	chr11	29693909	29694107	+	0.000	0.000	Merged-chr11-29694007-2
Merged-chr11-88049141-21	chr11	88048850	88049442	+	0.000	0.000	Merged-chr11-88049141-21
Merged-chr14-72869418-37	chr14	72869153	72869734	+	0.000	0.000	Merged-chr14-72869418-37
Merged-chr15-59410435-11	chr15	59410202	59410700	+	0.000	0.000	Merged-chr15-59410435-11
Merged-chr18-32311918-36	chr18	32311626	32312111	+	0.000	0.000	Merged-chr18-32311918-36
Merged-chr3-93597508-71	chr3	93597138	93597980	+	0.000	0.000	Merged-chr3-93597508-71
Merged-chr16-52450720-60	chr16	52450387	52451162	+	0.000	0.000	Merged-chr16-52450720-60
Merged-chr3-123267512-110	chr3	123267230	123267771	+	0.000	0.000	Merged-chr3-123267512-110
Merged-chr8-4779517-48	chr8	4779139	4779724	+	0.000	0.000	Merged-chr8-4779517-48
Merged-chr19-55750633-14	chr19	55750293	55750993	+	0.000	0.000	Merged-chr19-55750633-14
Merged-chr12-3989980-1	chr12	3989882	3990080	+	0.000	0.000	Merged-chr12-3989980-1
Merged-chr10-83946083-1	chr10	83945985	83946183	+	0.000	0.000	Merged-chr10-83946083-1
Merged-chr14-7844801-29	chr14	7844568	7845116	+	0.000	0.000	Merged-chr14-7844801-29
Merged-chr11-29692902-6	chr11	29692733	29693055	+	0.000	0.000	Merged-chr11-29692902-6
Merged-chr14-67674822-11	chr14	67674643	67675016	+	0.000	0.000	Merged-chr14-67674822-11
Merged-chr9-75115492-20	chr9	75115046	75115783	+	0.000	0.000	Merged-chr9-75115492-20
Merged-chr6-66471911-19	chr6	66471650	66472119	+	0.000	0.000	Merged-chr6-66471911-19
Merged-chrX-68684840-22	chrX	68684570	68685197	+	0.000	0.000	Merged-chrX-68684840-22
Merged-chr16-58502085-21	chr16	58501748	58502372	+	0.000	0.000	Merged-chr16-58502085-21
Merged-chr4-124937021-50	chr4	124936792	124937198	+	0.000	0.000	Merged-chr4-124937021-50
Merged-chr15-78928209-40	chr15	78927941	78928395	+	0.000	0.000	Merged-chr15-78928209-40
Merged-chr6-134981456-22	chr6	134981261	134981706	+	0.000	0.000	Merged-chr6-134981456-22
Merged-chr13-95963874-1	chr13	95963776	95963974	+	0.000	0.000	Merged-chr13-95963874-1
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr11-58179851-25	chr11	58179553	58180092	+	0.000	0.000	Merged-chr11-58179851-25
Merged-chr17-12118316-8	chr17	12118089	12118684	+	0.000	0.000	Merged-chr17-12118316-8
Merged-chr9-44032153-1	chr9	44032055	44032253	+	0.000	0.000	Merged-chr9-44032153-1
Merged-chr8-83715259-53	chr8	83715015	83715568	+	0.000	0.000	Merged-chr8-83715259-53
Merged-chr7-143740340-31	chr7	143740110	143740588	+	0.000	0.000	Merged-chr7-143740340-31
Merged-chr16-49888266-54	chr16	49887950	49888539	+	0.000	0.000	Merged-chr16-49888266-54
Merged-chr7-138877099-9	chr7	138876928	138877293	+	0.000	0.000	Merged-chr7-138877099-9
Merged-chr3-136959339-20	chr3	136959137	136959558	+	0.000	0.000	Merged-chr3-136959339-20
Merged-chr18-83740717-24	chr18	83740456	83741053	+	0.000	0.000	Merged-chr18-83740717-24
Merged-chr1-184751461-18	chr1	184751225	184751760	+	0.000	0.000	Merged-chr1-184751461-18
Merged-chr6-135417728-5	chr6	135417566	135417854	+	0.000	0.000	Merged-chr6-135417728-5
Merged-chr2-65161891-30	chr2	65161572	65162325	+	0.000	0.000	Merged-chr2-65161891-30
Merged-chrX-169304181-14	chrX	169303929	169304456	+	0.000	0.000	Merged-chrX-169304181-14
Merged-chr3-103147089-19	chr3	103146898	103147280	+	0.000	0.000	Merged-chr3-103147089-19
Merged-chr9-37576736-24	chr9	37576555	37577170	+	0.000	0.000	Merged-chr9-37576736-24
Merged-chr16-46121573-10	chr16	46121233	46121778	+	0.000	0.000	Merged-chr16-46121573-10
Merged-chr12-65194392-14	chr12	65194192	65194614	+	0.000	0.000	Merged-chr12-65194392-14
Merged-chr18-65801383-4	chr18	65801285	65801483	+	0.000	0.000	Merged-chr18-65801383-4
Merged-chr12-86687051-28	chr12	86686657	86687410	+	0.000	0.000	Merged-chr12-86687051-28
Merged-chr1-181842712-4	chr1	181842598	181842828	+	0.000	0.000	Merged-chr1-181842712-4
Merged-chr16-52362398-3	chr16	52362273	52362532	+	0.000	0.000	Merged-chr16-52362398-3
Merged-chr9-75094977-14	chr9	75094785	75095225	+	0.000	0.000	Merged-chr9-75094977-14
Merged-chr17-44670859-1	chr17	44670761	44670959	+	0.000	0.000	Merged-chr17-44670859-1
Merged-chr3-84870568-1	chr3	84870470	84870668	+	0.000	0.000	Merged-chr3-84870568-1
Merged-chr15-73725645-1	chr15	73725547	73725745	+	0.000	0.000	Merged-chr15-73725645-1
Merged-chr10-81470756-23	chr10	81470585	81471035	+	0.000	0.000	Merged-chr10-81470756-23
Merged-chr2-84956500-28	chr2	84956275	84956800	+	0.000	0.000	Merged-chr2-84956500-28
Merged-chr1-184732542-127	chr1	184731818	184733515	+	0.000	0.000	Merged-chr1-184732542-127
Merged-chr2-65170889-79	chr2	65170603	65171201	+	0.000	0.000	Merged-chr2-65170889-79
Merged-chr13-22022383-13	chr13	22022084	22022595	+	0.000	0.000	Merged-chr13-22022383-13
Merged-chr15-12037436-23	chr15	12037198	12037701	+	0.000	0.000	Merged-chr15-12037436-23
Merged-chr1-176877943-17	chr1	176877763	176878101	+	0.000	0.000	Merged-chr1-176877943-17
Merged-chr13-101758724-1	chr13	101758626	101758824	+	0.000	0.000	Merged-chr13-101758724-1
Merged-chr1-175880744-64	chr1	175880460	175880960	+	0.000	0.000	Merged-chr1-175880744-64
Merged-chr5-112275327-24	chr5	112275119	112275554	+	0.000	0.000	Merged-chr5-112275327-24
Merged-chr2-9664987-8	chr2	9664608	9665241	+	0.000	0.000	Merged-chr2-9664987-8
Merged-chr16-59559641-62	chr16	59558946	59560314	+	0.000	0.000	Merged-chr16-59559641-62
Merged-chr1-159928948-28	chr1	159928630	159929263	+	0.000	0.000	Merged-chr1-159928948-28
Merged-chr2-9536121-12	chr2	9535911	9536324	+	0.000	0.000	Merged-chr2-9536121-12
Merged-chr5-77061556-23	chr5	77061355	77061825	+	0.000	0.000	Merged-chr5-77061556-23
Merged-chr1-43207362-30	chr1	43207134	43207707	+	0.000	0.000	Merged-chr1-43207362-30
Merged-chr10-84081142-1	chr10	84081044	84081242	+	0.000	0.000	Merged-chr10-84081142-1
Merged-chr3-59042548-4	chr3	59042407	59042753	+	0.000	0.000	Merged-chr3-59042548-4
Merged-chr3-84749364-32	chr3	84749158	84749594	+	0.000	0.000	Merged-chr3-84749364-32
Merged-chr6-137577194-7	chr6	137576951	137577440	+	0.000	0.000	Merged-chr6-137577194-7
Merged-chr3-38371815-1	chr3	38371717	38371915	+	0.000	0.000	Merged-chr3-38371815-1
Merged-chr9-103332910-23	chr9	103332692	103333115	+	0.000	0.000	Merged-chr9-103332910-23
Merged-chr6-108571232-71	chr6	108570878	108571536	+	0.000	0.000	Merged-chr6-108571232-71
Merged-chrX-167119472-30	chrX	167119240	167119856	+	0.000	0.000	Merged-chrX-167119472-30
Merged-chr3-144261016-37	chr3	144260779	144261354	+	0.000	0.000	Merged-chr3-144261016-37
Merged-chr17-86215920-18	chr17	86215692	86216098	+	0.000	0.000	Merged-chr17-86215920-18
Merged-chr1-176946569-129	chr1	176945823	176947182	+	0.000	0.000	Merged-chr1-176946569-129
Merged-chr7-74296401-18	chr7	74296126	74296731	+	0.000	0.000	Merged-chr7-74296401-18
Merged-chr19-56681979-1	chr19	56681881	56682079	+	0.000	0.000	Merged-chr19-56681979-1
Merged-chr3-135200949-36	chr3	135200433	135201261	+	0.000	0.000	Merged-chr3-135200949-36
Merged-chr5-92603127-58	chr5	92602725	92603681	+	0.000	0.000	Merged-chr5-92603127-58
Merged-chr9-52323706-16	chr9	52323442	52324120	+	0.000	0.000	Merged-chr9-52323706-16
Merged-chr7-74495574-58	chr7	74495302	74495957	+	0.000	0.000	Merged-chr7-74495574-58
Merged-chr19-43530774-110	chr19	43530335	43531218	+	0.000	0.000	Merged-chr19-43530774-110
Merged-chr1-43168933-57	chr1	43168647	43169302	+	0.000	0.000	Merged-chr1-43168933-57
Merged-chr2-129066611-1	chr2	129066513	129066711	+	0.000	0.000	Merged-chr2-129066611-1
Merged-chr14-47352473-1	chr14	47352375	47352573	+	0.000	0.000	Merged-chr14-47352473-1
Merged-chr18-62156054-2	chr18	62155857	62156253	+	0.000	0.000	Merged-chr18-62156054-2
Merged-chr1-193303652-18	chr1	193303349	193303841	+	0.000	0.000	Merged-chr1-193303652-18
Merged-chr6-86852304-8	chr6	86852121	86852490	+	0.000	0.000	Merged-chr6-86852304-8
Merged-chr13-102096730-1	chr13	102096632	102096830	+	0.000	0.000	Merged-chr13-102096730-1
Merged-chr11-101543850-25	chr11	101543562	101544228	+	0.000	0.000	Merged-chr11-101543850-25
Merged-chr1-171685100-27	chr1	171684854	171685304	+	0.000	0.000	Merged-chr1-171685100-27
Merged-chr3-9754268-1	chr3	9754170	9754368	+	0.000	0.000	Merged-chr3-9754268-1
Merged-chr2-11706228-2	chr2	11706128	11706330	+	0.000	0.000	Merged-chr2-11706228-2
Merged-chr7-138848569-2	chr7	138848465	138848675	+	0.000	0.000	Merged-chr7-138848569-2
Merged-chr13-74861692-20	chr13	74861537	74861843	+	0.000	0.000	Merged-chr13-74861692-20
Merged-chr1-160037065-9	chr1	160036859	160037281	+	0.000	0.000	Merged-chr1-160037065-9
Merged-chr4-8911180-1	chr4	8911082	8911280	+	0.000	0.000	Merged-chr4-8911180-1
Merged-chr19-38934925-15	chr19	38934688	38935164	+	0.000	0.000	Merged-chr19-38934925-15
Merged-chr13-45924771-59	chr13	45924530	45925018	+	0.000	0.000	Merged-chr13-45924771-59
Merged-chr4-138251464-1	chr4	138251366	138251564	+	0.000	0.000	Merged-chr4-138251464-1
Merged-chr14-121310777-1	chr14	121310679	121310877	+	0.000	0.000	Merged-chr14-121310777-1
Merged-chr12-24651104-2	chr12	24650949	24651261	+	0.000	0.000	Merged-chr12-24651104-2
Merged-chr2-79265728-9	chr2	79265404	79266000	+	0.000	0.000	Merged-chr2-79265728-9
Merged-chr2-13672808-37	chr2	13672528	13673090	+	0.000	0.000	Merged-chr2-13672808-37
Merged-chr13-106997590-6	chr13	106997427	106997721	+	0.000	0.000	Merged-chr13-106997590-6
Merged-chr14-25378352-94	chr14	25377918	25378693	+	0.000	0.000	Merged-chr14-25378352-94
Merged-chr3-144232172-58	chr3	144231852	144232405	+	0.000	0.000	Merged-chr3-144232172-58
Merged-chr18-83977007-10	chr18	83976832	83977182	+	0.000	0.000	Merged-chr18-83977007-10
Merged-chr1-88638898-6	chr1	88638739	88639045	+	0.000	0.000	Merged-chr1-88638898-6
Merged-chr5-140503232-1	chr5	140503134	140503332	+	0.000	0.000	Merged-chr5-140503232-1
Merged-chr6-70862834-28	chr6	70862596	70863040	+	0.000	0.000	Merged-chr6-70862834-28
Merged-chrX-164427497-25	chrX	164427233	164427694	+	0.000	0.000	Merged-chrX-164427497-25
Merged-chr8-46656118-24	chr8	46655901	46656302	+	0.000	0.000	Merged-chr8-46656118-24
Merged-chr19-20393834-21	chr19	20393659	20393991	+	0.000	0.000	Merged-chr19-20393834-21
Merged-chr18-56714625-64	chr18	56714336	56714956	+	0.000	0.000	Merged-chr18-56714625-64
Merged-chr1-176997002-19	chr1	176996775	176997263	+	0.000	0.000	Merged-chr1-176997002-19
Merged-chr1-189657722-11	chr1	189657538	189657977	+	0.000	0.000	Merged-chr1-189657722-11
Merged-chrX-109011957-30	chrX	109011808	109012126	+	0.000	0.000	Merged-chrX-109011957-30
Merged-chr18-4302674-1	chr18	4302576	4302774	+	0.000	0.000	Merged-chr18-4302674-1
Merged-chr8-115414326-32	chr8	115414145	115414580	+	0.000	0.000	Merged-chr8-115414326-32
Merged-chr17-44601728-2	chr17	44601577	44601881	+	0.000	0.000	Merged-chr17-44601728-2
Merged-chr3-143959339-1	chr3	143959241	143959439	+	0.000	0.000	Merged-chr3-143959339-1
Merged-chr10-8130916-73	chr10	8130536	8131258	+	0.000	0.000	Merged-chr10-8130916-73
Merged-chrX-153375365-26	chrX	153375090	153375598	+	0.000	0.000	Merged-chrX-153375365-26
Merged-chr10-83948431-2	chr10	83948320	83948545	+	0.000	0.000	Merged-chr10-83948431-2
Merged-chr13-101569413-14	chr13	101569213	101569639	+	0.000	0.000	Merged-chr13-101569413-14
Merged-chr4-118437424-66	chr4	118437014	118437798	+	0.000	0.000	Merged-chr4-118437424-66
