#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr6-144093257-1	chr6	144093159	144093357	+	0.000	0.000	Merged-chr6-144093257-1
Merged-chr4-32291576-26	chr4	32291319	32291855	+	0.000	0.000	Merged-chr4-32291576-26
Merged-chr13-4942811-70	chr13	4942452	4943015	+	0.000	0.000	Merged-chr13-4942811-70
Merged-chr2-13265108-24	chr2	13264901	13265347	+	0.000	0.000	Merged-chr2-13265108-24
Merged-chr7-125559265-2	chr7	125559139	125559394	+	0.000	0.000	Merged-chr7-125559265-2
Merged-chr7-73552002-57	chr7	73551317	73552446	+	0.000	0.000	Merged-chr7-73552002-57
Merged-chr6-125494567-53	chr6	125494355	125494802	+	0.000	0.000	Merged-chr6-125494567-53
Merged-chr1-20912686-65	chr1	20912448	20912983	+	0.000	0.000	Merged-chr1-20912686-65
Merged-chr2-68287116-1	chr2	68287018	68287216	+	0.000	0.000	Merged-chr2-68287116-1
Merged-chr18-41752958-32	chr18	41752591	41753297	+	0.000	0.000	Merged-chr18-41752958-32
Merged-chr3-88510082-59	chr3	88509854	88510526	+	0.000	0.000	Merged-chr3-88510082-59
Merged-chr14-122788282-21	chr14	122787870	122788574	+	0.000	0.000	Merged-chr14-122788282-21
Merged-chr8-79209921-60	chr8	79209651	79210292	+	0.000	0.000	Merged-chr8-79209921-60
Merged-chr1-55488453-21	chr1	55488259	55488732	+	0.000	0.000	Merged-chr1-55488453-21
Merged-chr11-4251644-19	chr11	4251430	4251833	+	0.000	0.000	Merged-chr11-4251644-19
Merged-chr10-117676030-42	chr10	117675611	117676708	+	0.000	0.000	Merged-chr10-117676030-42
Merged-chr10-95000064-1	chr10	94999966	95000164	+	0.000	0.000	Merged-chr10-95000064-1
Merged-chr12-88368803-2	chr12	88368703	88368906	+	0.000	0.000	Merged-chr12-88368803-2
Merged-chr9-38719749-2	chr9	38719577	38719924	+	0.000	0.000	Merged-chr9-38719749-2
Merged-chr17-78881215-1	chr17	78881117	78881315	+	0.000	0.000	Merged-chr17-78881215-1
Merged-chrX-98265597-2	chrX	98265499	98265697	+	0.000	0.000	Merged-chrX-98265597-2
Merged-chr2-77328531-2	chr2	77328410	77328654	+	0.000	0.000	Merged-chr2-77328531-2
Merged-chr11-116398180-34	chr11	116397677	116398456	+	0.000	0.000	Merged-chr11-116398180-34
Merged-chr9-121314876-15	chr9	121314558	121315141	+	0.000	0.000	Merged-chr9-121314876-15
Merged-chr1-92912268-22	chr1	92911608	92912606	+	0.000	0.000	Merged-chr1-92912268-22
Merged-chr1-127317688-2	chr1	127317586	127317792	+	0.000	0.000	Merged-chr1-127317688-2
Merged-chr1-189929982-2	chr1	189929859	189930107	+	0.000	0.000	Merged-chr1-189929982-2
Merged-chr16-93543852-28	chr16	93543621	93544106	+	0.000	0.000	Merged-chr16-93543852-28
Merged-chr10-80158624-23	chr10	80158426	80158800	+	0.000	0.000	Merged-chr10-80158624-23
Merged-chr7-97217541-1	chr7	97217443	97217641	+	0.000	0.000	Merged-chr7-97217541-1
Merged-chr9-14281792-3	chr9	14281561	14281964	+	0.000	0.000	Merged-chr9-14281792-3
Merged-chr2-77264133-1	chr2	77264035	77264233	+	0.000	0.000	Merged-chr2-77264133-1
Merged-chr1-131279387-112	chr1	131278522	131280214	+	0.000	0.000	Merged-chr1-131279387-112
Merged-chr1-127322582-29	chr1	127322202	127322810	+	0.000	0.000	Merged-chr1-127322582-29
Merged-chr11-86925412-36	chr11	86925148	86925634	+	0.000	0.000	Merged-chr11-86925412-36
Merged-chr1-189085418-26	chr1	189085099	189085732	+	0.000	0.000	Merged-chr1-189085418-26
Merged-chr6-143927692-1	chr6	143927594	143927792	+	0.000	0.000	Merged-chr6-143927692-1
Merged-chr16-91373241-87	chr16	91372639	91373745	+	0.000	0.000	Merged-chr16-91373241-87
Merged-chr9-72098340-28	chr9	72098160	72098530	+	0.000	0.000	Merged-chr9-72098340-28
Merged-chr10-81997088-64	chr10	81996826	81997262	+	0.000	0.000	Merged-chr10-81997088-64
Merged-chr3-126609403-3	chr3	126609228	126609543	+	0.000	0.000	Merged-chr3-126609403-3
Merged-chr17-7877776-2	chr17	7877678	7877876	+	0.000	0.000	Merged-chr17-7877776-2
Merged-chr2-148706710-30	chr2	148706466	148706926	+	0.000	0.000	Merged-chr2-148706710-30
Merged-chr11-48856488-101	chr11	48855670	48856814	+	0.000	0.000	Merged-chr11-48856488-101
Merged-chr2-13271415-60	chr2	13271169	13271729	+	0.000	0.000	Merged-chr2-13271415-60
Merged-chr6-134005462-15	chr6	134005188	134005716	+	0.000	0.000	Merged-chr6-134005462-15
Merged-chr11-30986977-1	chr11	30986879	30987077	+	0.000	0.000	Merged-chr11-30986977-1
Merged-chr11-4247226-50	chr11	4246701	4247660	+	0.000	0.000	Merged-chr11-4247226-50
Merged-chr11-115081120-20	chr11	115080924	115081343	+	0.000	0.000	Merged-chr11-115081120-20
Merged-chr17-22165943-71	chr17	22165547	22166365	+	0.000	0.000	Merged-chr17-22165943-71
Merged-chr15-62153335-4	chr15	62153221	62153459	+	0.000	0.000	Merged-chr15-62153335-4
Merged-chr7-19307717-1	chr7	19307619	19307817	+	0.000	0.000	Merged-chr7-19307717-1
Merged-chr6-144890317-11	chr6	144890069	144890525	+	0.000	0.000	Merged-chr6-144890317-11
Merged-chr9-40469723-18	chr9	40469455	40470038	+	0.000	0.000	Merged-chr9-40469723-18
Merged-chr11-4459747-11	chr11	4459500	4459953	+	0.000	0.000	Merged-chr11-4459747-11
Merged-chr17-3080549-80	chr17	3080374	3080875	+	0.000	0.000	Merged-chr17-3080549-80
Merged-chr3-88512663-10	chr3	88512411	88512928	+	0.000	0.000	Merged-chr3-88512663-10
Merged-chr10-94958568-14	chr10	94958391	94958718	+	0.000	0.000	Merged-chr10-94958568-14
Merged-chr7-80025368-9	chr7	80025129	80025649	+	0.000	0.000	Merged-chr7-80025368-9
Merged-chr7-30194047-25	chr7	30193831	30194313	+	0.000	0.000	Merged-chr7-30194047-25
Merged-chr2-16515571-1	chr2	16515473	16515671	+	0.000	0.000	Merged-chr2-16515571-1
Merged-chr9-71848464-7	chr9	71848304	71848607	+	0.000	0.000	Merged-chr9-71848464-7
Merged-chr8-88636083-59	chr8	88635824	88636478	+	0.000	0.000	Merged-chr8-88636083-59
Merged-chr6-134184108-53	chr6	134183754	134184440	+	0.000	0.000	Merged-chr6-134184108-53
Merged-chr7-73600199-6	chr7	73600061	73600366	+	0.000	0.000	Merged-chr7-73600199-6
Merged-chr5-86816982-25	chr5	86816771	86817268	+	0.000	0.000	Merged-chr5-86816982-25
Merged-chr11-4423802-39	chr11	4423329	4424148	+	0.000	0.000	Merged-chr11-4423802-39
Merged-chr17-73806429-20	chr17	73806209	73806616	+	0.000	0.000	Merged-chr17-73806429-20
Merged-chr1-20926362-24	chr1	20926037	20926805	+	0.000	0.000	Merged-chr1-20926362-24
Merged-chr5-134373781-2	chr5	134373683	134373881	+	0.000	0.000	Merged-chr5-134373781-2
Merged-chr9-77751200-1	chr9	77751102	77751300	+	0.000	0.000	Merged-chr9-77751200-1
Merged-chr11-4298043-4	chr11	4297912	4298181	+	0.000	0.000	Merged-chr11-4298043-4
Merged-chr9-41951187-75	chr9	41950970	41951421	+	0.000	0.000	Merged-chr9-41951187-75
Merged-chr6-144416933-1	chr6	144416835	144417033	+	0.000	0.000	Merged-chr6-144416933-1
Merged-chr4-126966969-2	chr4	126966857	126967083	+	0.000	0.000	Merged-chr4-126966969-2
Merged-chr1-180296318-42	chr1	180296059	180296614	+	0.000	0.000	Merged-chr1-180296318-42
Merged-chr6-83503485-1	chr6	83503387	83503585	+	0.000	0.000	Merged-chr6-83503485-1
Merged-chr2-4567527-13	chr2	4567206	4567782	+	0.000	0.000	Merged-chr2-4567527-13
Merged-chr10-75935964-54	chr10	75935778	75936176	+	0.000	0.000	Merged-chr10-75935964-54
Merged-chr2-10373891-14	chr2	10373676	10374064	+	0.000	0.000	Merged-chr2-10373891-14
Merged-chr10-19240294-18	chr10	19240107	19240505	+	0.000	0.000	Merged-chr10-19240294-18
Merged-chr1-82839592-65	chr1	82839400	82839860	+	0.000	0.000	Merged-chr1-82839592-65
Merged-chr3-126825034-19	chr3	126824812	126825260	+	0.000	0.000	Merged-chr3-126825034-19
Merged-chr5-43836904-1	chr5	43836806	43837004	+	0.000	0.000	Merged-chr5-43836904-1
Merged-chr1-127409682-14	chr1	127409472	127409855	+	0.000	0.000	Merged-chr1-127409682-14
Merged-chr18-80468644-15	chr18	80468421	80468842	+	0.000	0.000	Merged-chr18-80468644-15
Merged-chr12-68993436-1	chr12	68993338	68993536	+	0.000	0.000	Merged-chr12-68993436-1
Merged-chr7-96883324-23	chr7	96882963	96883685	+	0.000	0.000	Merged-chr7-96883324-23
Merged-chr12-117595106-1	chr12	117595008	117595206	+	0.000	0.000	Merged-chr12-117595106-1
Merged-chr1-39941675-40	chr1	39941322	39942064	+	0.000	0.000	Merged-chr1-39941675-40
Merged-chr11-106084527-74	chr11	106084166	106084771	+	0.000	0.000	Merged-chr11-106084527-74
Merged-chr5-105709845-15	chr5	105709620	105710135	+	0.000	0.000	Merged-chr5-105709845-15
Merged-chr5-86793025-25	chr5	86792710	86793287	+	0.000	0.000	Merged-chr5-86793025-25
Merged-chr4-63898483-4	chr4	63898371	63898604	+	0.000	0.000	Merged-chr4-63898483-4
Merged-chr6-134058621-9	chr6	134058434	134058867	+	0.000	0.000	Merged-chr6-134058621-9
Merged-chr3-37152678-71	chr3	37152249	37152920	+	0.000	0.000	Merged-chr3-37152678-71
Merged-chr11-3143823-26	chr11	3143550	3144091	+	0.000	0.000	Merged-chr11-3143823-26
Merged-chr6-144375543-1	chr6	144375445	144375643	+	0.000	0.000	Merged-chr6-144375543-1
Merged-chr13-117024590-116	chr13	117024012	117025127	+	0.000	0.000	Merged-chr13-117024590-116
Merged-chr5-28382451-39	chr5	28382248	28382715	+	0.000	0.000	Merged-chr5-28382451-39
Merged-chr5-100651654-38	chr5	100651407	100651891	+	0.000	0.000	Merged-chr5-100651654-38
Merged-chr4-34429561-69	chr4	34429318	34429971	+	0.000	0.000	Merged-chr4-34429561-69
Merged-chr11-33928932-1	chr11	33928834	33929032	+	0.000	0.000	Merged-chr11-33928932-1
Merged-chr5-105800092-11	chr5	105799809	105800306	+	0.000	0.000	Merged-chr5-105800092-11
Merged-chr3-126630748-8	chr3	126630566	126630975	+	0.000	0.000	Merged-chr3-126630748-8
Merged-chr5-105732928-2	chr5	105732801	105733057	+	0.000	0.000	Merged-chr5-105732928-2
Merged-chr8-126536353-14	chr8	126536181	126536508	+	0.000	0.000	Merged-chr8-126536353-14
Merged-chr17-84145288-1	chr17	84145190	84145388	+	0.000	0.000	Merged-chr17-84145288-1
Merged-chr10-30716378-49	chr10	30716051	30716654	+	0.000	0.000	Merged-chr10-30716378-49
Merged-chr12-57231320-7	chr12	57231165	57231446	+	0.000	0.000	Merged-chr12-57231320-7
Merged-chr9-40997043-1	chr9	40996945	40997143	+	0.000	0.000	Merged-chr9-40997043-1
Merged-chr9-14089919-1	chr9	14089821	14090019	+	0.000	0.000	Merged-chr9-14089919-1
Merged-chr5-148508923-1	chr5	148508825	148509023	+	0.000	0.000	Merged-chr5-148508923-1
Merged-chr8-126662975-49	chr8	126662718	126663231	+	0.000	0.000	Merged-chr8-126662975-49
Merged-chr13-51847509-6	chr13	51847337	51847823	+	0.000	0.000	Merged-chr13-51847509-6
Merged-chr1-127318690-2	chr1	127318591	127318791	+	0.000	0.000	Merged-chr1-127318690-2
Merged-chr5-105685154-46	chr5	105684702	105685524	+	0.000	0.000	Merged-chr5-105685154-46
Merged-chr2-27396462-1	chr2	27396364	27396562	+	0.000	0.000	Merged-chr2-27396462-1
Merged-chr5-75444488-1	chr5	75444390	75444588	+	0.000	0.000	Merged-chr5-75444488-1
Merged-chr8-122284353-16	chr8	122284152	122284577	+	0.000	0.000	Merged-chr8-122284353-16
Merged-chr9-58256308-4	chr9	58256083	58256502	+	0.000	0.000	Merged-chr9-58256308-4
Merged-chr8-84601669-24	chr8	84601368	84601853	+	0.000	0.000	Merged-chr8-84601669-24
Merged-chr2-75683146-50	chr2	75682933	75683370	+	0.000	0.000	Merged-chr2-75683146-50
Merged-chr11-4266800-18	chr11	4266341	4267233	+	0.000	0.000	Merged-chr11-4266800-18
Merged-chr2-160887795-88	chr2	160887468	160888163	+	0.000	0.000	Merged-chr2-160887795-88
Merged-chr4-125116565-9	chr4	125116297	125116894	+	0.000	0.000	Merged-chr4-125116565-9
Merged-chr18-24181023-3	chr18	24180911	24181140	+	0.000	0.000	Merged-chr18-24181023-3
Merged-chr12-4133297-57	chr12	4133046	4133573	+	0.000	0.000	Merged-chr12-4133297-57
Merged-chr11-3345059-26	chr11	3344841	3345311	+	0.000	0.000	Merged-chr11-3345059-26
Merged-chr1-106636600-1	chr1	106636502	106636700	+	0.000	0.000	Merged-chr1-106636600-1
Merged-chr8-34964520-5	chr8	34964273	34964664	+	0.000	0.000	Merged-chr8-34964520-5
Merged-chr9-108578687-51	chr9	108578388	108578963	+	0.000	0.000	Merged-chr9-108578687-51
Merged-chr4-136144732-18	chr4	136144544	136144921	+	0.000	0.000	Merged-chr4-136144732-18
Merged-chr6-143954525-20	chr6	143954318	143954726	+	0.000	0.000	Merged-chr6-143954525-20
Merged-chr11-4418419-5	chr11	4418302	4418545	+	0.000	0.000	Merged-chr11-4418419-5
Merged-chr12-69475337-77	chr12	69474875	69475684	+	0.000	0.000	Merged-chr12-69475337-77
Merged-chr5-148550582-5	chr5	148550450	148550710	+	0.000	0.000	Merged-chr5-148550582-5
Merged-chr19-40762334-20	chr19	40762074	40762561	+	0.000	0.000	Merged-chr19-40762334-20
Merged-chr6-121272426-71	chr6	121272192	121272672	+	0.000	0.000	Merged-chr6-121272426-71
Merged-chr17-84186353-4	chr17	84186186	84186525	+	0.000	0.000	Merged-chr17-84186353-4
Merged-chr10-118827337-8	chr10	118827200	118827516	+	0.000	0.000	Merged-chr10-118827337-8
Merged-chr5-86804387-70	chr5	86804158	86804704	+	0.000	0.000	Merged-chr5-86804387-70
Merged-chr5-75426957-1	chr5	75426859	75427057	+	0.000	0.000	Merged-chr5-75426957-1
Merged-chr5-64918962-32	chr5	64918752	64919289	+	0.000	0.000	Merged-chr5-64918962-32
Merged-chr4-126990043-4	chr4	126989888	126990268	+	0.000	0.000	Merged-chr4-126990043-4
Merged-chr14-52020005-97	chr14	52019740	52020207	+	0.000	0.000	Merged-chr14-52020005-97
Merged-chr11-59506011-110	chr11	59505415	59506503	+	0.000	0.000	Merged-chr11-59506011-110
Merged-chr14-52004381-49	chr14	52004230	52004550	+	0.000	0.000	Merged-chr14-52004381-49
Merged-chr2-153015323-52	chr2	153015102	153015555	+	0.000	0.000	Merged-chr2-153015323-52
Merged-chr1-38632713-8	chr1	38632501	38632908	+	0.000	0.000	Merged-chr1-38632713-8
Merged-chr12-117554052-2	chr12	117553897	117554210	+	0.000	0.000	Merged-chr12-117554052-2
Merged-chr10-59916836-10	chr10	59916629	59917039	+	0.000	0.000	Merged-chr10-59916836-10
Merged-chr3-52300795-11	chr3	52300574	52300960	+	0.000	0.000	Merged-chr3-52300795-11
Merged-chr2-3924900-1	chr2	3924802	3925000	+	0.000	0.000	Merged-chr2-3924900-1
Merged-chr11-116368348-10	chr11	116368154	116368591	+	0.000	0.000	Merged-chr11-116368348-10
Merged-chr5-143235302-59	chr5	143234982	143235573	+	0.000	0.000	Merged-chr5-143235302-59
Merged-chr13-5077088-1	chr13	5076990	5077188	+	0.000	0.000	Merged-chr13-5077088-1
Merged-chr16-91541885-7	chr16	91541769	91542027	+	0.000	0.000	Merged-chr16-91541885-7
Merged-chr10-94944302-171	chr10	94943772	94945160	+	0.000	0.000	Merged-chr10-94944302-171
Merged-chr18-54061989-12	chr18	54061766	54062186	+	0.000	0.000	Merged-chr18-54061989-12
Merged-chr7-73576506-24	chr7	73576257	73576943	+	0.000	0.000	Merged-chr7-73576506-24
Merged-chr11-109375589-56	chr11	109375330	109375973	+	0.000	0.000	Merged-chr11-109375589-56
Merged-chr4-32164709-123	chr4	32164271	32165176	+	0.000	0.000	Merged-chr4-32164709-123
Merged-chr9-95113538-34	chr9	95113322	95113827	+	0.000	0.000	Merged-chr9-95113538-34
Merged-chr17-8203608-6	chr17	8203367	8203834	+	0.000	0.000	Merged-chr17-8203608-6
Merged-chr10-30656526-1	chr10	30656428	30656626	+	0.000	0.000	Merged-chr10-30656526-1
Merged-chr9-40416301-7	chr9	40415969	40416528	+	0.000	0.000	Merged-chr9-40416301-7
Merged-chr2-62408986-36	chr2	62408666	62409296	+	0.000	0.000	Merged-chr2-62408986-36
Merged-chr6-121250221-1	chr6	121250123	121250321	+	0.000	0.000	Merged-chr6-121250221-1
Merged-chr11-3128962-6	chr11	3128848	3129087	+	0.000	0.000	Merged-chr11-3128962-6
Merged-chr19-21199898-12	chr19	21199706	21200064	+	0.000	0.000	Merged-chr19-21199898-12
Merged-chr15-100119488-4	chr15	100119343	100119626	+	0.000	0.000	Merged-chr15-100119488-4
Merged-chr11-61602995-47	chr11	61602745	61603223	+	0.000	0.000	Merged-chr11-61602995-47
Merged-chr4-34550997-127	chr4	34550591	34551287	+	0.000	0.000	Merged-chr4-34550997-127
Merged-chr19-41900876-17	chr19	41900719	41901030	+	0.000	0.000	Merged-chr19-41900876-17
Merged-chr8-84689283-39	chr8	84689060	84689510	+	0.000	0.000	Merged-chr8-84689283-39
Merged-chr16-90334244-28	chr16	90334020	90334485	+	0.000	0.000	Merged-chr16-90334244-28
Merged-chr15-5112903-2	chr15	5112804	5113005	+	0.000	0.000	Merged-chr15-5112903-2
Merged-chr5-123395394-6	chr5	123395161	123395595	+	0.000	0.000	Merged-chr5-123395394-6
Merged-chr10-59950921-19	chr10	59950573	59951210	+	0.000	0.000	Merged-chr10-59950921-19
Merged-chr17-7892904-34	chr17	7892722	7893098	+	0.000	0.000	Merged-chr17-7892904-34
Merged-chrX-75729990-4	chrX	75729791	75730207	+	0.000	0.000	Merged-chrX-75729990-4
Merged-chr8-61475644-1	chr8	61475546	61475744	+	0.000	0.000	Merged-chr8-61475644-1
Merged-chr17-8244871-10	chr17	8244669	8245072	+	0.000	0.000	Merged-chr17-8244871-10
Merged-chr1-55442246-1	chr1	55442148	55442346	+	0.000	0.000	Merged-chr1-55442246-1
Merged-chr7-79987960-1	chr7	79987862	79988060	+	0.000	0.000	Merged-chr7-79987960-1
Merged-chr11-116413777-2	chr11	116413677	116413879	+	0.000	0.000	Merged-chr11-116413777-2
Merged-chr13-51963945-2	chr13	51963792	51964100	+	0.000	0.000	Merged-chr13-51963945-2
Merged-chr19-7057714-27	chr19	7057178	7058079	+	0.000	0.000	Merged-chr19-7057714-27
Merged-chr6-89393151-1	chr6	89393053	89393251	+	0.000	0.000	Merged-chr6-89393151-1
Merged-chr11-3176549-79	chr11	3176214	3176986	+	0.000	0.000	Merged-chr11-3176549-79
Merged-chr4-63901923-4	chr4	63901756	63902136	+	0.000	0.000	Merged-chr4-63901923-4
Merged-chr14-121711337-42	chr14	121711034	121711779	+	0.000	0.000	Merged-chr14-121711337-42
Merged-chr2-156840151-65	chr2	156839807	156840653	+	0.000	0.000	Merged-chr2-156840151-65
Merged-chr2-77269992-2	chr2	77269894	77270092	+	0.000	0.000	Merged-chr2-77269992-2
Merged-chr2-16568402-24	chr2	16568020	16568715	+	0.000	0.000	Merged-chr2-16568402-24
Merged-chr9-77756369-28	chr9	77755937	77756610	+	0.000	0.000	Merged-chr9-77756369-28
Merged-chr16-96030968-16	chr16	96030673	96031262	+	0.000	0.000	Merged-chr16-96030968-16
Merged-chr4-32401611-9	chr4	32401481	32401763	+	0.000	0.000	Merged-chr4-32401611-9
Merged-chr9-94653408-7	chr9	94653276	94653533	+	0.000	0.000	Merged-chr9-94653408-7
Merged-chr6-88768883-12	chr6	88768714	88769186	+	0.000	0.000	Merged-chr6-88768883-12
Merged-chr18-64921075-69	chr18	64920838	64921373	+	0.000	0.000	Merged-chr18-64921075-69
Merged-chr11-79398610-8	chr11	79398457	79398751	+	0.000	0.000	Merged-chr11-79398610-8
Merged-chr13-117203167-67	chr13	117202771	117203592	+	0.000	0.000	Merged-chr13-117203167-67
Merged-chr3-10350662-1	chr3	10350564	10350762	+	0.000	0.000	Merged-chr3-10350662-1
Merged-chr9-121417481-1	chr9	121417383	121417581	+	0.000	0.000	Merged-chr9-121417481-1
Merged-chr7-73479778-28	chr7	73479485	73480065	+	0.000	0.000	Merged-chr7-73479778-28
Merged-chr6-38759354-27	chr6	38759186	38759567	+	0.000	0.000	Merged-chr6-38759354-27
Merged-chr2-16681413-1	chr2	16681315	16681513	+	0.000	0.000	Merged-chr2-16681413-1
Merged-chr12-117554758-34	chr12	117554281	117555050	+	0.000	0.000	Merged-chr12-117554758-34
Merged-chr5-75482772-1	chr5	75482674	75482872	+	0.000	0.000	Merged-chr5-75482772-1
Merged-chr9-42032714-51	chr9	42032415	42033052	+	0.000	0.000	Merged-chr9-42032714-51
Merged-chr4-33270288-23	chr4	33270092	33270479	+	0.000	0.000	Merged-chr4-33270288-23
Merged-chr9-14090877-1	chr9	14090779	14090977	+	0.000	0.000	Merged-chr9-14090877-1
Merged-chr2-31572734-38	chr2	31572293	31573045	+	0.000	0.000	Merged-chr2-31572734-38
Merged-chr2-31152311-29	chr2	31152083	31152506	+	0.000	0.000	Merged-chr2-31152311-29
Merged-chr7-73572750-41	chr7	73572527	73572990	+	0.000	0.000	Merged-chr7-73572750-41
Merged-chr2-16571405-4	chr2	16571207	16571618	+	0.000	0.000	Merged-chr2-16571405-4
Merged-chr8-66860248-21	chr8	66859959	66860518	+	0.000	0.000	Merged-chr8-66860248-21
Merged-chr5-75808701-3	chr5	75808570	75808826	+	0.000	0.000	Merged-chr5-75808701-3
Merged-chr10-79909301-6	chr10	79909097	79909476	+	0.000	0.000	Merged-chr10-79909301-6
Merged-chr12-113257477-1	chr12	113257379	113257577	+	0.000	0.000	Merged-chr12-113257477-1
Merged-chr8-126660525-18	chr8	126660175	126660798	+	0.000	0.000	Merged-chr8-126660525-18
Merged-chr11-78159263-30	chr11	78159040	78159473	+	0.000	0.000	Merged-chr11-78159263-30
Merged-chr19-29431138-60	chr19	29430855	29431448	+	0.000	0.000	Merged-chr19-29431138-60
Merged-chr17-42887503-23	chr17	42887332	42887718	+	0.000	0.000	Merged-chr17-42887503-23
Merged-chr15-12424381-39	chr15	12424198	12424649	+	0.000	0.000	Merged-chr15-12424381-39
Merged-chr13-42049130-34	chr13	42048816	42049490	+	0.000	0.000	Merged-chr13-42049130-34
Merged-chr14-59201879-5	chr14	59201731	59202119	+	0.000	0.000	Merged-chr14-59201879-5
Merged-chr9-101061268-41	chr9	101061109	101061430	+	0.000	0.000	Merged-chr9-101061268-41
Merged-chr11-99125281-21	chr11	99125014	99125484	+	0.000	0.000	Merged-chr11-99125281-21
Merged-chr7-80370303-198	chr7	80368898	80371662	+	0.000	0.000	Merged-chr7-80370303-198
Merged-chr1-36294186-96	chr1	36293512	36294819	+	0.000	0.000	Merged-chr1-36294186-96
Merged-chr11-52099693-4	chr11	52099543	52099835	+	0.000	0.000	Merged-chr11-52099693-4
Merged-chr7-125561411-29	chr7	125561244	125561572	+	0.000	0.000	Merged-chr7-125561411-29
Merged-chr16-90277146-33	chr16	90276785	90277371	+	0.000	0.000	Merged-chr16-90277146-33
Merged-chr3-123508551-84	chr3	123508327	123508813	+	0.000	0.000	Merged-chr3-123508551-84
Merged-chr7-3704160-64	chr7	3703912	3704450	+	0.000	0.000	Merged-chr7-3704160-64
Merged-chr4-32258833-1	chr4	32258735	32258933	+	0.000	0.000	Merged-chr4-32258833-1
Merged-chr5-105872355-24	chr5	105872191	105872554	+	0.000	0.000	Merged-chr5-105872355-24
Merged-chr5-105648904-12	chr5	105648720	105649076	+	0.000	0.000	Merged-chr5-105648904-12
Merged-chr17-8206780-14	chr17	8206605	8206996	+	0.000	0.000	Merged-chr17-8206780-14
Merged-chr8-84357932-29	chr8	84357702	84358147	+	0.000	0.000	Merged-chr8-84357932-29
Merged-chr6-58640552-47	chr6	58640198	58640807	+	0.000	0.000	Merged-chr6-58640552-47
Merged-chr1-23915821-55	chr1	23915580	23916171	+	0.000	0.000	Merged-chr1-23915821-55
Merged-chr13-91490928-1	chr13	91490830	91491028	+	0.000	0.000	Merged-chr13-91490928-1
Merged-chr11-4094925-51	chr11	4094445	4095451	+	0.000	0.000	Merged-chr11-4094925-51
Merged-chr6-134045527-34	chr6	134045100	134045851	+	0.000	0.000	Merged-chr6-134045527-34
Merged-chr6-17932110-11	chr6	17931869	17932292	+	0.000	0.000	Merged-chr6-17932110-11
Merged-chr16-23988801-56	chr16	23988386	23989102	+	0.000	0.000	Merged-chr16-23988801-56
Merged-chr12-108554926-29	chr12	108554475	108555266	+	0.000	0.000	Merged-chr12-108554926-29
Merged-chr13-64163273-5	chr13	64163135	64163444	+	0.000	0.000	Merged-chr13-64163273-5
Merged-chr14-60784748-56	chr14	60784461	60784970	+	0.000	0.000	Merged-chr14-60784748-56
Merged-chr1-39923270-90	chr1	39922774	39923747	+	0.000	0.000	Merged-chr1-39923270-90
Merged-chr2-164360506-23	chr2	164360306	164360868	+	0.000	0.000	Merged-chr2-164360506-23
Merged-chr1-127292062-1	chr1	127291964	127292162	+	0.000	0.000	Merged-chr1-127292062-1
Merged-chr1-38658537-3	chr1	38658370	38658694	+	0.000	0.000	Merged-chr1-38658537-3
Merged-chr4-63853989-30	chr4	63853811	63854162	+	0.000	0.000	Merged-chr4-63853989-30
Merged-chr1-189899995-1	chr1	189899897	189900095	+	0.000	0.000	Merged-chr1-189899995-1
Merged-chr8-119394915-65	chr8	119394610	119395117	+	0.000	0.000	Merged-chr8-119394915-65
Merged-chr19-46306071-1	chr19	46305973	46306171	+	0.000	0.000	Merged-chr19-46306071-1
Merged-chr11-98741907-41	chr11	98741505	98742151	+	0.000	0.000	Merged-chr11-98741907-41
Merged-chr19-21272271-125	chr19	21271847	21272578	+	0.000	0.000	Merged-chr19-21272271-125
Merged-chr1-20891220-1	chr1	20891122	20891320	+	0.000	0.000	Merged-chr1-20891220-1
Merged-chr18-64936230-29	chr18	64935973	64936472	+	0.000	0.000	Merged-chr18-64936230-29
Merged-chr11-4366568-4	chr11	4366426	4366732	+	0.000	0.000	Merged-chr11-4366568-4
Merged-chr8-79150775-36	chr8	79150546	79150952	+	0.000	0.000	Merged-chr8-79150775-36
Merged-chr10-42838902-52	chr10	42838663	42839177	+	0.000	0.000	Merged-chr10-42838902-52
Merged-chr5-121837232-116	chr5	121836697	121838072	+	0.000	0.000	Merged-chr5-121837232-116
Merged-chr18-64887799-124	chr18	64887202	64888334	+	0.000	0.000	Merged-chr18-64887799-124
Merged-chr5-100638762-1	chr5	100638664	100638862	+	0.000	0.000	Merged-chr5-100638762-1
Merged-chr1-55405936-77	chr1	55405336	55406320	+	0.000	0.000	Merged-chr1-55405936-77
Merged-chrX-94542130-27	chrX	94541889	94542332	+	0.000	0.000	Merged-chrX-94542130-27
Merged-chr5-143235750-1	chr5	143235652	143235850	+	0.000	0.000	Merged-chr5-143235750-1
Merged-chrX-98292021-23	chrX	98291807	98292194	+	0.000	0.000	Merged-chrX-98292021-23
Merged-chr17-15706572-1	chr17	15706474	15706672	+	0.000	0.000	Merged-chr17-15706572-1
