#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr5-121711769-90	chr5	121711502	121712121	+	0.000	0.000	Merged-chr5-121711769-90
Merged-chr14-103341999-5	chr14	103341847	103342133	+	0.000	0.000	Merged-chr14-103341999-5
Merged-chr10-80662335-4	chr10	80662200	80662477	+	0.000	0.000	Merged-chr10-80662335-4
Merged-chr11-3177437-56	chr11	3177047	3178199	+	0.000	0.000	Merged-chr11-3177437-56
Merged-chr17-73810198-2	chr17	73810056	73810342	+	0.000	0.000	Merged-chr17-73810198-2
Merged-chr17-73822361-73	chr17	73822078	73822832	+	0.000	0.000	Merged-chr17-73822361-73
Merged-chr10-88826786-54	chr10	88826532	88827024	+	0.000	0.000	Merged-chr10-88826786-54
Merged-chr6-145250031-133	chr6	145249793	145250581	+	0.000	0.000	Merged-chr6-145250031-133
Merged-chr9-14080403-26	chr9	14080182	14080652	+	0.000	0.000	Merged-chr9-14080403-26
Merged-chr2-77237632-1	chr2	77237534	77237732	+	0.000	0.000	Merged-chr2-77237632-1
Merged-chr7-101113675-14	chr7	101113519	101113843	+	0.000	0.000	Merged-chr7-101113675-14
Merged-chr10-117665862-11	chr10	117665620	117666041	+	0.000	0.000	Merged-chr10-117665862-11
Merged-chr16-10542495-1	chr16	10542397	10542595	+	0.000	0.000	Merged-chr16-10542495-1
Merged-chr17-57194359-63	chr17	57194093	57194625	+	0.000	0.000	Merged-chr17-57194359-63
Merged-chr1-189914553-1	chr1	189914455	189914653	+	0.000	0.000	Merged-chr1-189914553-1
Merged-chr2-77343867-1	chr2	77343769	77343967	+	0.000	0.000	Merged-chr2-77343867-1
Merged-chr3-32529586-54	chr3	32529376	32529876	+	0.000	0.000	Merged-chr3-32529586-54
Merged-chr7-97332491-89	chr7	97332240	97332722	+	0.000	0.000	Merged-chr7-97332491-89
Merged-chr12-108635835-63	chr12	108635474	108636181	+	0.000	0.000	Merged-chr12-108635835-63
Merged-chr2-4499467-22	chr2	4499231	4499806	+	0.000	0.000	Merged-chr2-4499467-22
Merged-chr4-19534930-1	chr4	19534832	19535030	+	0.000	0.000	Merged-chr4-19534930-1
Merged-chr1-189886675-1	chr1	189886577	189886775	+	0.000	0.000	Merged-chr1-189886675-1
Merged-chr1-189867201-52	chr1	189866905	189867498	+	0.000	0.000	Merged-chr1-189867201-52
Merged-chr13-117259845-1	chr13	117259747	117259945	+	0.000	0.000	Merged-chr13-117259845-1
Merged-chr6-144182833-5	chr6	144182636	144183105	+	0.000	0.000	Merged-chr6-144182833-5
Merged-chr18-53417149-9	chr18	53416916	53417444	+	0.000	0.000	Merged-chr18-53417149-9
Merged-chr4-32126903-56	chr4	32126650	32127158	+	0.000	0.000	Merged-chr4-32126903-56
Merged-chr4-128728655-13	chr4	128728377	128728855	+	0.000	0.000	Merged-chr4-128728655-13
Merged-chr11-106688521-67	chr11	106688127	106688895	+	0.000	0.000	Merged-chr11-106688521-67
Merged-chr6-143868417-58	chr6	143868153	143868796	+	0.000	0.000	Merged-chr6-143868417-58
Merged-chrX-75758392-2	chrX	75758294	75758492	+	0.000	0.000	Merged-chrX-75758392-2
Merged-chr9-14276046-105	chr9	14275743	14276454	+	0.000	0.000	Merged-chr9-14276046-105
Merged-chr16-90810372-70	chr16	90810141	90810630	+	0.000	0.000	Merged-chr16-90810372-70
Merged-chr15-31439622-1	chr15	31439524	31439722	+	0.000	0.000	Merged-chr15-31439622-1
Merged-chr18-77065454-126	chr18	77064815	77066235	+	0.000	0.000	Merged-chr18-77065454-126
Merged-chr5-134393835-14	chr5	134393651	134394121	+	0.000	0.000	Merged-chr5-134393835-14
Merged-chr7-19322692-6	chr7	19322554	19322833	+	0.000	0.000	Merged-chr7-19322692-6
Merged-chr4-144908993-28	chr4	144908409	144909256	+	0.000	0.000	Merged-chr4-144908993-28
Merged-chr10-111385696-32	chr10	111385465	111385955	+	0.000	0.000	Merged-chr10-111385696-32
Merged-chr5-105614954-45	chr5	105614574	105615249	+	0.000	0.000	Merged-chr5-105614954-45
Merged-chr14-14353361-58	chr14	14352320	14354606	+	0.000	0.000	Merged-chr14-14353361-58
Merged-chr14-118699476-1	chr14	118699378	118699576	+	0.000	0.000	Merged-chr14-118699476-1
Merged-chr5-105830814-9	chr5	105830651	105830956	+	0.000	0.000	Merged-chr5-105830814-9
Merged-chr17-24850341-72	chr17	24850182	24850530	+	0.000	0.000	Merged-chr17-24850341-72
Merged-chr9-121392729-1	chr9	121392631	121392829	+	0.000	0.000	Merged-chr9-121392729-1
Merged-chr6-121184381-146	chr6	121184131	121184579	+	0.000	0.000	Merged-chr6-121184381-146
Merged-chr11-3169658-19	chr11	3169517	3169802	+	0.000	0.000	Merged-chr11-3169658-19
Merged-chr18-24185730-3	chr18	24185605	24185883	+	0.000	0.000	Merged-chr18-24185730-3
Merged-chr1-23924181-63	chr1	23923849	23924377	+	0.000	0.000	Merged-chr1-23924181-63
Merged-chr7-105743970-1	chr7	105743872	105744070	+	0.000	0.000	Merged-chr7-105743970-1
Merged-chr16-36098019-14	chr16	36097893	36098180	+	0.000	0.000	Merged-chr16-36098019-14
Merged-chr1-34801766-1	chr1	34801668	34801866	+	0.000	0.000	Merged-chr1-34801766-1
Merged-chr14-121938565-101	chr14	121938265	121939002	+	0.000	0.000	Merged-chr14-121938565-101
Merged-chr10-42860509-74	chr10	42860309	42860696	+	0.000	0.000	Merged-chr10-42860509-74
Merged-chr14-54894079-64	chr14	54893794	54894366	+	0.000	0.000	Merged-chr14-54894079-64
Merged-chr15-85977213-11	chr15	85976953	85977411	+	0.000	0.000	Merged-chr15-85977213-11
Merged-chr6-121238480-29	chr6	121238276	121238711	+	0.000	0.000	Merged-chr6-121238480-29
Merged-chr5-148552564-115	chr5	148552112	148552966	+	0.000	0.000	Merged-chr5-148552564-115
Merged-chr7-109519201-65	chr7	109518832	109519639	+	0.000	0.000	Merged-chr7-109519201-65
Merged-chr10-118884259-20	chr10	118884135	118884419	+	0.000	0.000	Merged-chr10-118884259-20
Merged-chr1-71576890-29	chr1	71576511	71577156	+	0.000	0.000	Merged-chr1-71576890-29
Merged-chr12-88360821-67	chr12	88360554	88361086	+	0.000	0.000	Merged-chr12-88360821-67
Merged-chr14-122796739-2	chr14	122796631	122796849	+	0.000	0.000	Merged-chr14-122796739-2
Merged-chr10-95017083-8	chr10	95016940	95017247	+	0.000	0.000	Merged-chr10-95017083-8
Merged-chr10-127655253-25	chr10	127655027	127655460	+	0.000	0.000	Merged-chr10-127655253-25
Merged-chr1-189165180-1	chr1	189165082	189165280	+	0.000	0.000	Merged-chr1-189165180-1
Merged-chr4-123420742-15	chr4	123420525	123420907	+	0.000	0.000	Merged-chr4-123420742-15
Merged-chr9-72133299-87	chr9	72133078	72133551	+	0.000	0.000	Merged-chr9-72133299-87
Merged-chr1-82869741-41	chr1	82869464	82870179	+	0.000	0.000	Merged-chr1-82869741-41
Merged-chr6-71493091-1	chr6	71492993	71493191	+	0.000	0.000	Merged-chr6-71493091-1
Merged-chr12-13410341-33	chr12	13410086	13410624	+	0.000	0.000	Merged-chr12-13410341-33
Merged-chr17-73814943-62	chr17	73814577	73815198	+	0.000	0.000	Merged-chr17-73814943-62
Merged-chr5-105662982-20	chr5	105662771	105663153	+	0.000	0.000	Merged-chr5-105662982-20
Merged-chr7-101060728-39	chr7	101060364	101061186	+	0.000	0.000	Merged-chr7-101060728-39
Merged-chr17-83397749-53	chr17	83397516	83397933	+	0.000	0.000	Merged-chr17-83397749-53
Merged-chr7-105744345-53	chr7	105744135	105744636	+	0.000	0.000	Merged-chr7-105744345-53
Merged-chr1-173451146-1	chr1	173451048	173451246	+	0.000	0.000	Merged-chr1-173451146-1
Merged-chr6-121228598-24	chr6	121228384	121228800	+	0.000	0.000	Merged-chr6-121228598-24
Merged-chr9-14499845-38	chr9	14499672	14500014	+	0.000	0.000	Merged-chr9-14499845-38
Merged-chr16-94241195-48	chr16	94240990	94241426	+	0.000	0.000	Merged-chr16-94241195-48
Merged-chr9-38728411-36	chr9	38728182	38728767	+	0.000	0.000	Merged-chr9-38728411-36
Merged-chr1-173451815-42	chr1	173451353	173452412	+	0.000	0.000	Merged-chr1-173451815-42
Merged-chr14-14349735-3	chr14	14349630	14349845	+	0.000	0.000	Merged-chr14-14349735-3
Merged-chr12-36157102-164	chr12	36156638	36157564	+	0.000	0.000	Merged-chr12-36157102-164
Merged-chr15-59599060-30	chr15	59598820	59599423	+	0.000	0.000	Merged-chr15-59599060-30
Merged-chrX-98301599-4	chrX	98301464	98301739	+	0.000	0.000	Merged-chrX-98301599-4
Merged-chr15-59538540-93	chr15	59538031	59539312	+	0.000	0.000	Merged-chr15-59538540-93
Merged-chr11-3137511-6	chr11	3137276	3137815	+	0.000	0.000	Merged-chr11-3137511-6
Merged-chr11-3188853-10	chr11	3188607	3189017	+	0.000	0.000	Merged-chr11-3188853-10
Merged-chr7-92420666-38	chr7	92420416	92420880	+	0.000	0.000	Merged-chr7-92420666-38
Merged-chr10-120618551-2	chr10	120618374	120618731	+	0.000	0.000	Merged-chr10-120618551-2
Merged-chr11-99142912-8	chr11	99142658	99143091	+	0.000	0.000	Merged-chr11-99142912-8
Merged-chr8-15027827-5	chr8	15027729	15027927	+	0.000	0.000	Merged-chr8-15027827-5
Merged-chr14-121898881-67	chr14	121898449	121899610	+	0.000	0.000	Merged-chr14-121898881-67
Merged-chrX-98148927-58	chrX	98148588	98149180	+	0.000	0.000	Merged-chrX-98148927-58
Merged-chr15-58823489-98	chr15	58823191	58823854	+	0.000	0.000	Merged-chr15-58823489-98
Merged-chr13-42049767-1	chr13	42049669	42049867	+	0.000	0.000	Merged-chr13-42049767-1
Merged-chr12-117490932-1	chr12	117490834	117491032	+	0.000	0.000	Merged-chr12-117490932-1
Merged-chr11-3135502-45	chr11	3135137	3135867	+	0.000	0.000	Merged-chr11-3135502-45
Merged-chr16-32593983-43	chr16	32593764	32594189	+	0.000	0.000	Merged-chr16-32593983-43
Merged-chr4-16163634-149	chr4	16163088	16163961	+	0.000	0.000	Merged-chr4-16163634-149
Merged-chr1-55435941-9	chr1	55435685	55436194	+	0.000	0.000	Merged-chr1-55435941-9
Merged-chr11-3140088-1	chr11	3139990	3140188	+	0.000	0.000	Merged-chr11-3140088-1
Merged-chr9-58271289-37	chr9	58271081	58271453	+	0.000	0.000	Merged-chr9-58271289-37
Merged-chr7-19589552-2	chr7	19589438	19589669	+	0.000	0.000	Merged-chr7-19589552-2
Merged-chr9-59431826-17	chr9	59431638	59432068	+	0.000	0.000	Merged-chr9-59431826-17
Merged-chr1-173491201-58	chr1	173490910	173491419	+	0.000	0.000	Merged-chr1-173491201-58
Merged-chr6-145267258-1	chr6	145267160	145267358	+	0.000	0.000	Merged-chr6-145267258-1
Merged-chr9-53405283-51	chr9	53405037	53405588	+	0.000	0.000	Merged-chr9-53405283-51
Merged-chr1-162547862-1	chr1	162547764	162547962	+	0.000	0.000	Merged-chr1-162547862-1
Merged-chr11-97830087-30	chr11	97829723	97830403	+	0.000	0.000	Merged-chr11-97830087-30
Merged-chr8-119412895-42	chr8	119412639	119413146	+	0.000	0.000	Merged-chr8-119412895-42
Merged-chr6-144358019-2	chr6	144357822	144358219	+	0.000	0.000	Merged-chr6-144358019-2
Merged-chr14-103349911-85	chr14	103349507	103350081	+	0.000	0.000	Merged-chr14-103349911-85
Merged-chr17-7928003-98	chr17	7927669	7928300	+	0.000	0.000	Merged-chr17-7928003-98
Merged-chr14-103345278-1	chr14	103345180	103345378	+	0.000	0.000	Merged-chr14-103345278-1
Merged-chr5-43802965-6	chr5	43802740	43803160	+	0.000	0.000	Merged-chr5-43802965-6
Merged-chr11-115712929-29	chr11	115712671	115713241	+	0.000	0.000	Merged-chr11-115712929-29
Merged-chr6-67445989-1	chr6	67445891	67446089	+	0.000	0.000	Merged-chr6-67445989-1
Merged-chr6-134533147-7	chr6	134533026	134533290	+	0.000	0.000	Merged-chr6-134533147-7
Merged-chr5-134437601-35	chr5	134437311	134437829	+	0.000	0.000	Merged-chr5-134437601-35
Merged-chr8-60993240-112	chr8	60992949	60993444	+	0.000	0.000	Merged-chr8-60993240-112
Merged-chr4-16102324-55	chr4	16102001	16102599	+	0.000	0.000	Merged-chr4-16102324-55
Merged-chr2-16597959-4	chr2	16597772	16598143	+	0.000	0.000	Merged-chr2-16597959-4
Merged-chr9-95151869-50	chr9	95151564	95152241	+	0.000	0.000	Merged-chr9-95151869-50
Merged-chr17-84188018-120	chr17	84187616	84188337	+	0.000	0.000	Merged-chr17-84188018-120
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr19-30113626-34	chr19	30113338	30113858	+	0.000	0.000	Merged-chr19-30113626-34
Merged-chr6-144357246-11	chr6	144357075	144357533	+	0.000	0.000	Merged-chr6-144357246-11
Merged-chr16-70365429-20	chr16	70365217	70365610	+	0.000	0.000	Merged-chr16-70365429-20
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr4-139616773-45	chr4	139616523	139616983	+	0.000	0.000	Merged-chr4-139616773-45
Merged-chr11-87720824-93	chr11	87720433	87721223	+	0.000	0.000	Merged-chr11-87720824-93
Merged-chr2-19201871-12	chr2	19201634	19202122	+	0.000	0.000	Merged-chr2-19201871-12
Merged-chr2-17712795-10	chr2	17712559	17712964	+	0.000	0.000	Merged-chr2-17712795-10
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr1-93754065-3	chr1	93753952	93754196	+	0.000	0.000	Merged-chr1-93754065-3
Merged-chr8-15020380-3	chr8	15020250	15020521	+	0.000	0.000	Merged-chr8-15020380-3
Merged-chr8-88592850-20	chr8	88592681	88593022	+	0.000	0.000	Merged-chr8-88592850-20
Merged-chr9-94668774-42	chr9	94668528	94669030	+	0.000	0.000	Merged-chr9-94668774-42
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr1-138587614-1	chr1	138587516	138587714	+	0.000	0.000	Merged-chr1-138587614-1
Merged-chr1-55473879-7	chr1	55473679	55474029	+	0.000	0.000	Merged-chr1-55473879-7
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr9-14499189-81	chr9	14499007	14499581	+	0.000	0.000	Merged-chr9-14499189-81
Merged-chr1-93736181-6	chr1	93735966	93736395	+	0.000	0.000	Merged-chr1-93736181-6
Merged-chr11-106689133-1	chr11	106689035	106689233	+	0.000	0.000	Merged-chr11-106689133-1
Merged-chr18-12305591-61	chr18	12305320	12305834	+	0.000	0.000	Merged-chr18-12305591-61
Merged-chr3-126662098-34	chr3	126661835	126662271	+	0.000	0.000	Merged-chr3-126662098-34
Merged-chr1-182358310-43	chr1	182358132	182358555	+	0.000	0.000	Merged-chr1-182358310-43
Merged-chr14-121903586-22	chr14	121903376	121903812	+	0.000	0.000	Merged-chr14-121903586-22
Merged-chr3-52297502-16	chr3	52297223	52297722	+	0.000	0.000	Merged-chr3-52297502-16
Merged-chr6-144066612-1	chr6	144066514	144066712	+	0.000	0.000	Merged-chr6-144066612-1
Merged-chr5-120775735-65	chr5	120775535	120775974	+	0.000	0.000	Merged-chr5-120775735-65
Merged-chr11-3155205-32	chr11	3154947	3155482	+	0.000	0.000	Merged-chr11-3155205-32
Merged-chr10-59919808-6	chr10	59919688	59919925	+	0.000	0.000	Merged-chr10-59919808-6
Merged-chr15-59707926-13	chr15	59707748	59708082	+	0.000	0.000	Merged-chr15-59707926-13
Merged-chr10-19209470-1	chr10	19209372	19209570	+	0.000	0.000	Merged-chr10-19209470-1
Merged-chr2-16132407-2	chr2	16132280	16132536	+	0.000	0.000	Merged-chr2-16132407-2
Merged-chr14-121658944-24	chr14	121658448	121659418	+	0.000	0.000	Merged-chr14-121658944-24
Merged-chr6-134035696-155	chr6	134035317	134036168	+	0.000	0.000	Merged-chr6-134035696-155
Merged-chr12-111160075-57	chr12	111159753	111160352	+	0.000	0.000	Merged-chr12-111160075-57
Merged-chr9-14281018-40	chr9	14280804	14281362	+	0.000	0.000	Merged-chr9-14281018-40
Merged-chr12-36136558-40	chr12	36136289	36136728	+	0.000	0.000	Merged-chr12-36136558-40
Merged-chr2-4367918-1	chr2	4367820	4368018	+	0.000	0.000	Merged-chr2-4367918-1
Merged-chr17-83353008-2	chr17	83352888	83353130	+	0.000	0.000	Merged-chr17-83353008-2
Merged-chr5-105192735-25	chr5	105192496	105192944	+	0.000	0.000	Merged-chr5-105192735-25
Merged-chr14-121937853-17	chr14	121937662	121938030	+	0.000	0.000	Merged-chr14-121937853-17
Merged-chr16-95985074-35	chr16	95984866	95985383	+	0.000	0.000	Merged-chr16-95985074-35
Merged-chr18-58662097-1	chr18	58661999	58662197	+	0.000	0.000	Merged-chr18-58662097-1
Merged-chr1-38694375-50	chr1	38694003	38694671	+	0.000	0.000	Merged-chr1-38694375-50
Merged-chr9-42097544-106	chr9	42097059	42097878	+	0.000	0.000	Merged-chr9-42097544-106
Merged-chr16-93576839-6	chr16	93576672	93577049	+	0.000	0.000	Merged-chr16-93576839-6
Merged-chr8-14970919-21	chr8	14970712	14971129	+	0.000	0.000	Merged-chr8-14970919-21
Merged-chr2-34961100-3	chr2	34960964	34961244	+	0.000	0.000	Merged-chr2-34961100-3
Merged-chr10-94847043-19	chr10	94846785	94847247	+	0.000	0.000	Merged-chr10-94847043-19
Merged-chr11-69795506-54	chr11	69795230	69795763	+	0.000	0.000	Merged-chr11-69795506-54
Merged-chr2-17711713-3	chr2	17711535	17711858	+	0.000	0.000	Merged-chr2-17711713-3
Merged-chr6-134124552-10	chr6	134124412	134124715	+	0.000	0.000	Merged-chr6-134124552-10
Merged-chr11-99386173-34	chr11	99385741	99386464	+	0.000	0.000	Merged-chr11-99386173-34
Merged-chrX-7879904-24	chrX	7879775	7880099	+	0.000	0.000	Merged-chrX-7879904-24
Merged-chr2-16366300-47	chr2	16365660	16366843	+	0.000	0.000	Merged-chr2-16366300-47
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr2-13237654-25	chr2	13237348	13238013	+	0.000	0.000	Merged-chr2-13237654-25
Merged-chr4-109476466-95	chr4	109475934	109476924	+	0.000	0.000	Merged-chr4-109476466-95
Merged-chr11-3138562-20	chr11	3138401	3138753	+	0.000	0.000	Merged-chr11-3138562-20
Merged-chr10-19209945-33	chr10	19209727	19210167	+	0.000	0.000	Merged-chr10-19209945-33
Merged-chr5-88676360-5	chr5	88676159	88676589	+	0.000	0.000	Merged-chr5-88676360-5
Merged-chr4-126989708-1	chr4	126989610	126989808	+	0.000	0.000	Merged-chr4-126989708-1
Merged-chr16-93560005-3	chr16	93559874	93560139	+	0.000	0.000	Merged-chr16-93560005-3
Merged-chr6-143886748-1	chr6	143886650	143886848	+	0.000	0.000	Merged-chr6-143886748-1
Merged-chr8-122304236-12	chr8	122304048	122304413	+	0.000	0.000	Merged-chr8-122304236-12
Merged-chr8-93981938-8	chr8	93981724	93982109	+	0.000	0.000	Merged-chr8-93981938-8
Merged-chr1-71557349-80	chr1	71557062	71557597	+	0.000	0.000	Merged-chr1-71557349-80
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr17-84166652-22	chr17	84166410	84166860	+	0.000	0.000	Merged-chr17-84166652-22
Merged-chr15-62139075-28	chr15	62138853	62139406	+	0.000	0.000	Merged-chr15-62139075-28
Merged-chr6-144015366-1	chr6	144015268	144015466	+	0.000	0.000	Merged-chr6-144015366-1
Merged-chr11-3124736-12	chr11	3124622	3124848	+	0.000	0.000	Merged-chr11-3124736-12
Merged-chr11-3161151-10	chr11	3160766	3161613	+	0.000	0.000	Merged-chr11-3161151-10
Merged-chr6-144211213-1	chr6	144211115	144211313	+	0.000	0.000	Merged-chr6-144211213-1
Merged-chr15-9580927-74	chr15	9580510	9581374	+	0.000	0.000	Merged-chr15-9580927-74
Merged-chr18-24178905-33	chr18	24178641	24179128	+	0.000	0.000	Merged-chr18-24178905-33
Merged-chr2-4580853-26	chr2	4580527	4581022	+	0.000	0.000	Merged-chr2-4580853-26
Merged-chr11-49203524-131	chr11	49203046	49203867	+	0.000	0.000	Merged-chr11-49203524-131
Merged-chrX-150817477-3	chrX	150817375	150817585	+	0.000	0.000	Merged-chrX-150817477-3
Merged-chr13-117260856-65	chr13	117260464	117261192	+	0.000	0.000	Merged-chr13-117260856-65
Merged-chr13-51964460-43	chr13	51964189	51964772	+	0.000	0.000	Merged-chr13-51964460-43
Merged-chr18-80495412-8	chr18	80495153	80495736	+	0.000	0.000	Merged-chr18-80495412-8
Merged-chr9-40342305-14	chr9	40342132	40342471	+	0.000	0.000	Merged-chr9-40342305-14
Merged-chr5-105849504-21	chr5	105849294	105849712	+	0.000	0.000	Merged-chr5-105849504-21
Merged-chr2-77327471-3	chr2	77327317	77327607	+	0.000	0.000	Merged-chr2-77327471-3
Merged-chr2-77341964-71	chr2	77341712	77342268	+	0.000	0.000	Merged-chr2-77341964-71
Merged-chr10-130322822-49	chr10	130322543	130323055	+	0.000	0.000	Merged-chr10-130322822-49
Merged-chr9-35459775-21	chr9	35459589	35459945	+	0.000	0.000	Merged-chr9-35459775-21
Merged-chr4-127015612-55	chr4	127015239	127015966	+	0.000	0.000	Merged-chr4-127015612-55
Merged-chr15-59009632-21	chr15	59009406	59009879	+	0.000	0.000	Merged-chr15-59009632-21
Merged-chr14-31399260-83	chr14	31398950	31399518	+	0.000	0.000	Merged-chr14-31399260-83
Merged-chr14-78458975-97	chr14	78458490	78459508	+	0.000	0.000	Merged-chr14-78458975-97
Merged-chr8-61438056-10	chr8	61437884	61438224	+	0.000	0.000	Merged-chr8-61438056-10
Merged-chr12-108646363-75	chr12	108646016	108646751	+	0.000	0.000	Merged-chr12-108646363-75
Merged-chr5-69557217-100	chr5	69556904	69557480	+	0.000	0.000	Merged-chr5-69557217-100
Merged-chr15-85956414-21	chr15	85956220	85956648	+	0.000	0.000	Merged-chr15-85956414-21
Merged-chr10-111298614-58	chr10	111298323	111298855	+	0.000	0.000	Merged-chr10-111298614-58
Merged-chr8-15018606-116	chr8	15018282	15018908	+	0.000	0.000	Merged-chr8-15018606-116
Merged-chr2-75704284-195	chr2	75703867	75704574	+	0.000	0.000	Merged-chr2-75704284-195
Merged-chr11-79122776-32	chr11	79122535	79123037	+	0.000	0.000	Merged-chr11-79122776-32
Merged-chr5-75660966-11	chr5	75660626	75661224	+	0.000	0.000	Merged-chr5-75660966-11
Merged-chr9-14185865-8	chr9	14185723	14186073	+	0.000	0.000	Merged-chr9-14185865-8
Merged-chr11-106666756-22	chr11	106666364	106667019	+	0.000	0.000	Merged-chr11-106666756-22
Merged-chr4-53178899-1	chr4	53178801	53178999	+	0.000	0.000	Merged-chr4-53178899-1
Merged-chr17-83307130-30	chr17	83306807	83307535	+	0.000	0.000	Merged-chr17-83307130-30
Merged-chr8-33448893-8	chr8	33448681	33449048	+	0.000	0.000	Merged-chr8-33448893-8
Merged-chr12-115952646-44	chr12	115952385	115952892	+	0.000	0.000	Merged-chr12-115952646-44
Merged-chr4-32132058-6	chr4	32131936	32132181	+	0.000	0.000	Merged-chr4-32132058-6
Merged-chr7-80191647-10	chr7	80191365	80191883	+	0.000	0.000	Merged-chr7-80191647-10
Merged-chr19-55099405-76	chr19	55099143	55099730	+	0.000	0.000	Merged-chr19-55099405-76
Merged-chr11-115152753-4	chr11	115152621	115152916	+	0.000	0.000	Merged-chr11-115152753-4
Merged-chr8-125725496-61	chr8	125725236	125725949	+	0.000	0.000	Merged-chr8-125725496-61
Merged-chr5-75662405-46	chr5	75662159	75663035	+	0.000	0.000	Merged-chr5-75662405-46
Merged-chr4-63859317-1	chr4	63859219	63859417	+	0.000	0.000	Merged-chr4-63859317-1
Merged-chr7-80209951-53	chr7	80209693	80210156	+	0.000	0.000	Merged-chr7-80209951-53
Merged-chr2-120563273-1	chr2	120563175	120563373	+	0.000	0.000	Merged-chr2-120563273-1
Merged-chr11-62508965-2	chr11	62508867	62509066	+	0.000	0.000	Merged-chr11-62508965-2
Merged-chr5-86778111-4	chr5	86777989	86778242	+	0.000	0.000	Merged-chr5-86778111-4
Merged-chr10-82083415-54	chr10	82083118	82083630	+	0.000	0.000	Merged-chr10-82083415-54
Merged-chr5-75518299-1	chr5	75518201	75518399	+	0.000	0.000	Merged-chr5-75518299-1
Merged-chr14-122557882-94	chr14	122557432	122558129	+	0.000	0.000	Merged-chr14-122557882-94
Merged-chr5-75557558-1	chr5	75557460	75557658	+	0.000	0.000	Merged-chr5-75557558-1
Merged-chr8-124021025-164	chr8	124020569	124021590	+	0.000	0.000	Merged-chr8-124021025-164
Merged-chr2-16356419-87	chr2	16356130	16357034	+	0.000	0.000	Merged-chr2-16356419-87
Merged-chr1-178337166-155	chr1	178336763	178337980	+	0.000	0.000	Merged-chr1-178337166-155
Merged-chr17-83312668-46	chr17	83312516	83312956	+	0.000	0.000	Merged-chr17-83312668-46
Merged-chr15-9596822-37	chr15	9596570	9597048	+	0.000	0.000	Merged-chr15-9596822-37
Merged-chr8-121907371-25	chr8	121907104	121907539	+	0.000	0.000	Merged-chr8-121907371-25
Merged-chr4-32248517-28	chr4	32248290	32248744	+	0.000	0.000	Merged-chr4-32248517-28
Merged-chr2-181443213-7	chr2	181443020	181443428	+	0.000	0.000	Merged-chr2-181443213-7
Merged-chr8-126616963-7	chr8	126616793	126617127	+	0.000	0.000	Merged-chr8-126616963-7
Merged-chr14-121710838-6	chr14	121710562	121711025	+	0.000	0.000	Merged-chr14-121710838-6
Merged-chr11-3332226-71	chr11	3331880	3332500	+	0.000	0.000	Merged-chr11-3332226-71
Merged-chr16-10741370-34	chr16	10741199	10741571	+	0.000	0.000	Merged-chr16-10741370-34
Merged-chr9-53452460-4	chr9	53452349	53452588	+	0.000	0.000	Merged-chr9-53452460-4
Merged-chr15-99457871-64	chr15	99457583	99458205	+	0.000	0.000	Merged-chr15-99457871-64
Merged-chr14-121830164-49	chr14	121829961	121830344	+	0.000	0.000	Merged-chr14-121830164-49
Merged-chr6-144037744-1	chr6	144037646	144037844	+	0.000	0.000	Merged-chr6-144037744-1
Merged-chr2-17679942-6	chr2	17679754	17680130	+	0.000	0.000	Merged-chr2-17679942-6
Merged-chr14-118674530-2	chr14	118674360	118674703	+	0.000	0.000	Merged-chr14-118674530-2
Merged-chr17-15705422-157	chr17	15705200	15705777	+	0.000	0.000	Merged-chr17-15705422-157
Merged-chrX-98150921-9	chrX	98150643	98151169	+	0.000	0.000	Merged-chrX-98150921-9
Merged-chr6-125482007-137	chr6	125480956	125482763	+	0.000	0.000	Merged-chr6-125482007-137
Merged-chr7-92420249-3	chr7	92420124	92420390	+	0.000	0.000	Merged-chr7-92420249-3
Merged-chr15-100180459-13	chr15	100180231	100180761	+	0.000	0.000	Merged-chr15-100180459-13
Merged-chr7-130828221-94	chr7	130827730	130828432	+	0.000	0.000	Merged-chr7-130828221-94
Merged-chr18-58659729-92	chr18	58659359	58660097	+	0.000	0.000	Merged-chr18-58659729-92
Merged-chr1-173441075-109	chr1	173440352	173441652	+	0.000	0.000	Merged-chr1-173441075-109
Merged-chr17-80727696-1	chr17	80727598	80727796	+	0.000	0.000	Merged-chr17-80727696-1
