#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr7-81868327-26	chr7	81868086	81868532	+	0.000	0.000	Merged-chr7-81868327-26
Merged-chr17-44456765-2	chr17	44456572	44456960	+	0.000	0.000	Merged-chr17-44456765-2
Merged-chr6-82640375-11	chr6	82640162	82640553	+	0.000	0.000	Merged-chr6-82640375-11
Merged-chr8-124318639-10	chr8	124318500	124318931	+	0.000	0.000	Merged-chr8-124318639-10
Merged-chr17-26452765-1	chr17	26452667	26452865	+	0.000	0.000	Merged-chr17-26452765-1
Merged-chr10-88503867-73	chr10	88503654	88504113	+	0.000	0.000	Merged-chr10-88503867-73
Merged-chr9-79895109-7	chr9	79894927	79895283	+	0.000	0.000	Merged-chr9-79895109-7
Merged-chr3-59296543-72	chr3	59296277	59297000	+	0.000	0.000	Merged-chr3-59296543-72
Merged-chr19-41378616-18	chr19	41378341	41378821	+	0.000	0.000	Merged-chr19-41378616-18
Merged-chr10-18084037-10	chr10	18083823	18084236	+	0.000	0.000	Merged-chr10-18084037-10
Merged-chr7-38071224-22	chr7	38070938	38071484	+	0.000	0.000	Merged-chr7-38071224-22
Merged-chr14-122953434-8	chr14	122953292	122953555	+	0.000	0.000	Merged-chr14-122953434-8
Merged-chr6-97523334-26	chr6	97523156	97523523	+	0.000	0.000	Merged-chr6-97523334-26
Merged-chr7-63939782-2	chr7	63939662	63939905	+	0.000	0.000	Merged-chr7-63939782-2
Merged-chr5-107725777-135	chr5	107725419	107726330	+	0.000	0.000	Merged-chr5-107725777-135
Merged-chr7-126272963-1	chr7	126272865	126273063	+	0.000	0.000	Merged-chr7-126272963-1
Merged-chr3-59205065-6	chr3	59204680	59205372	+	0.000	0.000	Merged-chr3-59205065-6
Merged-chr9-20952794-68	chr9	20952558	20953062	+	0.000	0.000	Merged-chr9-20952794-68
Merged-chr7-80401862-1	chr7	80401764	80401962	+	0.000	0.000	Merged-chr7-80401862-1
Merged-chr7-132576269-107	chr7	132576084	132576573	+	0.000	0.000	Merged-chr7-132576269-107
Merged-chr9-123759141-12	chr9	123758796	123759482	+	0.000	0.000	Merged-chr9-123759141-12
Merged-chr7-67371922-2	chr7	67371813	67372034	+	0.000	0.000	Merged-chr7-67371922-2
Merged-chr1-120264809-1	chr1	120264711	120264909	+	0.000	0.000	Merged-chr1-120264809-1
Merged-chr10-18055734-80	chr10	18055354	18056281	+	0.000	0.000	Merged-chr10-18055734-80
Merged-chr14-78612334-35	chr14	78612114	78612532	+	0.000	0.000	Merged-chr14-78612334-35
Merged-chr12-100901756-1	chr12	100901658	100901856	+	0.000	0.000	Merged-chr12-100901756-1
Merged-chr13-93771798-124	chr13	93771555	93772012	+	0.000	0.000	Merged-chr13-93771798-124
Merged-chr12-69423074-41	chr12	69422895	69423288	+	0.000	0.000	Merged-chr12-69423074-41
Merged-chr8-33593934-1	chr8	33593836	33594034	+	0.000	0.000	Merged-chr8-33593934-1
Merged-chr19-41343000-4	chr19	41342760	41343277	+	0.000	0.000	Merged-chr19-41343000-4
Merged-chr9-78865555-1	chr9	78865457	78865655	+	0.000	0.000	Merged-chr9-78865555-1
Merged-chr1-120245236-2	chr1	120245099	120245375	+	0.000	0.000	Merged-chr1-120245236-2
Merged-chr1-133689545-1	chr1	133689447	133689645	+	0.000	0.000	Merged-chr1-133689545-1
Merged-chr18-37814980-94	chr18	37814370	37815490	+	0.000	0.000	Merged-chr18-37814980-94
Merged-chr9-22388710-1	chr9	22388612	22388810	+	0.000	0.000	Merged-chr9-22388710-1
Merged-chr7-105554530-56	chr7	105554188	105554786	+	0.000	0.000	Merged-chr7-105554530-56
Merged-chr19-45683733-12	chr19	45683535	45683911	+	0.000	0.000	Merged-chr19-45683733-12
Merged-chr4-145230747-2	chr4	145230632	145230865	+	0.000	0.000	Merged-chr4-145230747-2
Merged-chr5-74261883-3	chr5	74261632	74262100	+	0.000	0.000	Merged-chr5-74261883-3
Merged-chr4-11898009-1	chr4	11897911	11898109	+	0.000	0.000	Merged-chr4-11898009-1
Merged-chr13-13564699-51	chr13	13564469	13564946	+	0.000	0.000	Merged-chr13-13564699-51
Merged-chr7-101320129-1	chr7	101320031	101320229	+	0.000	0.000	Merged-chr7-101320129-1
Merged-chr5-146861329-3	chr5	146861231	146861429	+	0.000	0.000	Merged-chr5-146861329-3
Merged-chr2-45103270-35	chr2	45103044	45103477	+	0.000	0.000	Merged-chr2-45103270-35
Merged-chr7-81860726-21	chr7	81860233	81861226	+	0.000	0.000	Merged-chr7-81860726-21
Merged-chr2-121571994-29	chr2	121571772	121572158	+	0.000	0.000	Merged-chr2-121571994-29
Merged-chr14-123001594-21	chr14	123001388	123001778	+	0.000	0.000	Merged-chr14-123001594-21
Merged-chr5-107731657-37	chr5	107731425	107731892	+	0.000	0.000	Merged-chr5-107731657-37
Merged-chr15-97831393-88	chr15	97831042	97831829	+	0.000	0.000	Merged-chr15-97831393-88
Merged-chr17-44256797-30	chr17	44256571	44256985	+	0.000	0.000	Merged-chr17-44256797-30
Merged-chr16-36709303-74	chr16	36708583	36709916	+	0.000	0.000	Merged-chr16-36709303-74
Merged-chr10-77540801-10	chr10	77540661	77540954	+	0.000	0.000	Merged-chr10-77540801-10
Merged-chr5-100500432-105	chr5	100499691	100501177	+	0.000	0.000	Merged-chr5-100500432-105
Merged-chr3-59206190-21	chr3	59206029	59206380	+	0.000	0.000	Merged-chr3-59206190-21
Merged-chr2-167675209-1	chr2	167675111	167675309	+	0.000	0.000	Merged-chr2-167675209-1
Merged-chr17-78197418-9	chr17	78197264	78197683	+	0.000	0.000	Merged-chr17-78197418-9
Merged-chr12-73630813-4	chr12	73630684	73630959	+	0.000	0.000	Merged-chr12-73630813-4
Merged-chr17-35465783-7	chr17	35465598	35465957	+	0.000	0.000	Merged-chr17-35465783-7
Merged-chr1-60941237-49	chr1	60941004	60941619	+	0.000	0.000	Merged-chr1-60941237-49
Merged-chr3-79451498-29	chr3	79451349	79451678	+	0.000	0.000	Merged-chr3-79451498-29
Merged-chr18-89160072-9	chr18	89159882	89160280	+	0.000	0.000	Merged-chr18-89160072-9
Merged-chr11-94998178-21	chr11	94998008	94998409	+	0.000	0.000	Merged-chr11-94998178-21
Merged-chr16-18248876-76	chr16	18248527	18249163	+	0.000	0.000	Merged-chr16-18248876-76
Merged-chr9-80313733-27	chr9	80313552	80313979	+	0.000	0.000	Merged-chr9-80313733-27
Merged-chr17-44432942-14	chr17	44432741	44433162	+	0.000	0.000	Merged-chr17-44432942-14
Merged-chr1-153129578-2	chr1	153129475	153129683	+	0.000	0.000	Merged-chr1-153129578-2
Merged-chr6-54107486-10	chr6	54107310	54107673	+	0.000	0.000	Merged-chr6-54107486-10
Merged-chr1-161792020-2	chr1	161791920	161792123	+	0.000	0.000	Merged-chr1-161792020-2
Merged-chr15-80592878-14	chr15	80592699	80593091	+	0.000	0.000	Merged-chr15-80592878-14
Merged-chr7-75834783-2	chr7	75834654	75834915	+	0.000	0.000	Merged-chr7-75834783-2
Merged-chr7-112271824-1	chr7	112271726	112271924	+	0.000	0.000	Merged-chr7-112271824-1
Merged-chr7-142393362-24	chr7	142393158	142393650	+	0.000	0.000	Merged-chr7-142393362-24
Merged-chr16-10958757-32	chr16	10958281	10958997	+	0.000	0.000	Merged-chr16-10958757-32
Merged-chr5-106964545-83	chr5	106964312	106964775	+	0.000	0.000	Merged-chr5-106964545-83
Merged-chr7-89126708-35	chr7	89126360	89126971	+	0.000	0.000	Merged-chr7-89126708-35
Merged-chr10-40098735-11	chr10	40098492	40098951	+	0.000	0.000	Merged-chr10-40098735-11
Merged-chr13-63411826-2	chr13	63411651	63412003	+	0.000	0.000	Merged-chr13-63411826-2
Merged-chr9-94219286-3	chr9	94219151	94219408	+	0.000	0.000	Merged-chr9-94219286-3
Merged-chr4-115000079-60	chr4	114999860	115000330	+	0.000	0.000	Merged-chr4-115000079-60
Merged-chr2-125660253-45	chr2	125659976	125660720	+	0.000	0.000	Merged-chr2-125660253-45
Merged-chrX-167209109-55	chrX	167208510	167209445	+	0.000	0.000	Merged-chrX-167209109-55
Merged-chr18-70571488-11	chr18	70571160	70571745	+	0.000	0.000	Merged-chr18-70571488-11
Merged-chr3-19332723-17	chr3	19332355	19332963	+	0.000	0.000	Merged-chr3-19332723-17
Merged-chr6-54100438-2	chr6	54100325	54100553	+	0.000	0.000	Merged-chr6-54100438-2
Merged-chr11-76894349-1	chr11	76894251	76894449	+	0.000	0.000	Merged-chr11-76894349-1
Merged-chr17-29264522-1	chr17	29264424	29264622	+	0.000	0.000	Merged-chr17-29264522-1
Merged-chr4-11966313-126	chr4	11966102	11966731	+	0.000	0.000	Merged-chr4-11966313-126
Merged-chr1-97584363-14	chr1	97584163	97584537	+	0.000	0.000	Merged-chr1-97584363-14
Merged-chr17-12960561-54	chr17	12960219	12960923	+	0.000	0.000	Merged-chr17-12960561-54
Merged-chrX-36758702-3	chrX	36758575	36758833	+	0.000	0.000	Merged-chrX-36758702-3
Merged-chr6-115993878-15	chr6	115993606	115994148	+	0.000	0.000	Merged-chr6-115993878-15
Merged-chr1-144301040-48	chr1	144300700	144301403	+	0.000	0.000	Merged-chr1-144301040-48
Merged-chr19-53356212-16	chr19	53355980	53356416	+	0.000	0.000	Merged-chr19-53356212-16
Merged-chr17-73875557-33	chr17	73875139	73876129	+	0.000	0.000	Merged-chr17-73875557-33
Merged-chr12-73609839-27	chr12	73609586	73610158	+	0.000	0.000	Merged-chr12-73609839-27
Merged-chr9-94440775-1	chr9	94440677	94440875	+	0.000	0.000	Merged-chr9-94440775-1
Merged-chr11-117783374-7	chr11	117783210	117783638	+	0.000	0.000	Merged-chr11-117783374-7
Merged-chr1-151697460-1	chr1	151697362	151697560	+	0.000	0.000	Merged-chr1-151697460-1
Merged-chr1-97650227-42	chr1	97649984	97650474	+	0.000	0.000	Merged-chr1-97650227-42
Merged-chr3-40798769-19	chr3	40798508	40798996	+	0.000	0.000	Merged-chr3-40798769-19
Merged-chr13-93771362-1	chr13	93771264	93771462	+	0.000	0.000	Merged-chr13-93771362-1
Merged-chr12-32144696-20	chr12	32144535	32144929	+	0.000	0.000	Merged-chr12-32144696-20
Merged-chr10-77530396-56	chr10	77530135	77530884	+	0.000	0.000	Merged-chr10-77530396-56
Merged-chrX-101878716-19	chrX	101878527	101878926	+	0.000	0.000	Merged-chrX-101878716-19
Merged-chr14-70159695-65	chr14	70159508	70159939	+	0.000	0.000	Merged-chr14-70159695-65
Merged-chr12-24708482-79	chr12	24708242	24708778	+	0.000	0.000	Merged-chr12-24708482-79
Merged-chr10-117864419-6	chr10	117864301	117864533	+	0.000	0.000	Merged-chr10-117864419-6
Merged-chr18-89203104-1	chr18	89203006	89203204	+	0.000	0.000	Merged-chr18-89203104-1
Merged-chr11-46431327-26	chr11	46431118	46431542	+	0.000	0.000	Merged-chr11-46431327-26
Merged-chr4-46617709-8	chr4	46617571	46617876	+	0.000	0.000	Merged-chr4-46617709-8
Merged-chr9-79962043-27	chr9	79961692	79962291	+	0.000	0.000	Merged-chr9-79962043-27
Merged-chr2-129258918-25	chr2	129258723	129259108	+	0.000	0.000	Merged-chr2-129258918-25
Merged-chr16-34690248-1	chr16	34690150	34690348	+	0.000	0.000	Merged-chr16-34690248-1
Merged-chr6-50353551-1	chr6	50353453	50353651	+	0.000	0.000	Merged-chr6-50353551-1
Merged-chr1-21078887-3	chr1	21078789	21078987	+	0.000	0.000	Merged-chr1-21078887-3
Merged-chr11-11775406-1	chr11	11775308	11775506	+	0.000	0.000	Merged-chr11-11775406-1
Merged-chr9-48795268-19	chr9	48794921	48795659	+	0.000	0.000	Merged-chr9-48795268-19
Merged-chr19-5844373-4	chr19	5844196	5844566	+	0.000	0.000	Merged-chr19-5844373-4
Merged-chr13-4187948-1	chr13	4187850	4188048	+	0.000	0.000	Merged-chr13-4187948-1
Merged-chr5-122821260-71	chr5	122821056	122821462	+	0.000	0.000	Merged-chr5-122821260-71
Merged-chr8-33892285-10	chr8	33892107	33892470	+	0.000	0.000	Merged-chr8-33892285-10
Merged-chr8-35376301-90	chr8	35375960	35376733	+	0.000	0.000	Merged-chr8-35376301-90
Merged-chr10-110931193-1	chr10	110931095	110931293	+	0.000	0.000	Merged-chr10-110931193-1
Merged-chr13-113601101-100	chr13	113600738	113601378	+	0.000	0.000	Merged-chr13-113601101-100
Merged-chr1-153035726-22	chr1	153035470	153035972	+	0.000	0.000	Merged-chr1-153035726-22
Merged-chr5-107013528-15	chr5	107013263	107013723	+	0.000	0.000	Merged-chr5-107013528-15
Merged-chr9-94430936-1	chr9	94430838	94431036	+	0.000	0.000	Merged-chr9-94430936-1
Merged-chr17-5862427-6	chr17	5862268	5862572	+	0.000	0.000	Merged-chr17-5862427-6
Merged-chr1-161751186-94	chr1	161750699	161751700	+	0.000	0.000	Merged-chr1-161751186-94
Merged-chrX-167206681-1	chrX	167206583	167206781	+	0.000	0.000	Merged-chrX-167206681-1
Merged-chr2-121570231-16	chr2	121570028	121570519	+	0.000	0.000	Merged-chr2-121570231-16
Merged-chr1-16225373-1	chr1	16225275	16225473	+	0.000	0.000	Merged-chr1-16225373-1
Merged-chr13-21754069-74	chr13	21753804	21754322	+	0.000	0.000	Merged-chr13-21754069-74
Merged-chr14-122998304-4	chr14	122998112	122998459	+	0.000	0.000	Merged-chr14-122998304-4
Merged-chr13-41358904-67	chr13	41358639	41359136	+	0.000	0.000	Merged-chr13-41358904-67
Merged-chr15-55864631-37	chr15	55864322	55864836	+	0.000	0.000	Merged-chr15-55864631-37
Merged-chr1-71100258-41	chr1	71100026	71100520	+	0.000	0.000	Merged-chr1-71100258-41
Merged-chr1-144264301-24	chr1	144264090	144264812	+	0.000	0.000	Merged-chr1-144264301-24
Merged-chr10-110745352-58	chr10	110745112	110745534	+	0.000	0.000	Merged-chr10-110745352-58
Merged-chr7-100120833-1	chr7	100120735	100120933	+	0.000	0.000	Merged-chr7-100120833-1
Merged-chr6-54926058-40	chr6	54925781	54926307	+	0.000	0.000	Merged-chr6-54926058-40
Merged-chr2-125723245-2	chr2	125723109	125723383	+	0.000	0.000	Merged-chr2-125723245-2
Merged-chr6-116022269-11	chr6	116022124	116022412	+	0.000	0.000	Merged-chr6-116022269-11
Merged-chr18-89340691-47	chr18	89340437	89340966	+	0.000	0.000	Merged-chr18-89340691-47
Merged-chr11-83560682-7	chr11	83560473	83560821	+	0.000	0.000	Merged-chr11-83560682-7
Merged-chr8-120725627-58	chr8	120725248	120725913	+	0.000	0.000	Merged-chr8-120725627-58
Merged-chr14-105328689-43	chr14	105328347	105329258	+	0.000	0.000	Merged-chr14-105328689-43
Merged-chr2-112240570-1	chr2	112240472	112240670	+	0.000	0.000	Merged-chr2-112240570-1
Merged-chr15-93253355-6	chr15	93253109	93253567	+	0.000	0.000	Merged-chr15-93253355-6
Merged-chr10-110742149-12	chr10	110741962	110742372	+	0.000	0.000	Merged-chr10-110742149-12
Merged-chr3-27153710-91	chr3	27153328	27154225	+	0.000	0.000	Merged-chr3-27153710-91
Merged-chr10-117916524-16	chr10	117916273	117916801	+	0.000	0.000	Merged-chr10-117916524-16
Merged-chr5-112264264-10	chr5	112264124	112264423	+	0.000	0.000	Merged-chr5-112264264-10
Merged-chr15-99024884-16	chr15	99024677	99025066	+	0.000	0.000	Merged-chr15-99024884-16
Merged-chr1-43389283-10	chr1	43389079	43389494	+	0.000	0.000	Merged-chr1-43389283-10
Merged-chr7-48898692-36	chr7	48898373	48899091	+	0.000	0.000	Merged-chr7-48898692-36
Merged-chr7-127148384-5	chr7	127148146	127148548	+	0.000	0.000	Merged-chr7-127148384-5
Merged-chr18-71008333-1	chr18	71008235	71008433	+	0.000	0.000	Merged-chr18-71008333-1
Merged-chr5-149526152-1	chr5	149526054	149526252	+	0.000	0.000	Merged-chr5-149526152-1
Merged-chr12-17266603-58	chr12	17266313	17267028	+	0.000	0.000	Merged-chr12-17266603-58
Merged-chr7-38227338-2	chr7	38227226	38227452	+	0.000	0.000	Merged-chr7-38227338-2
Merged-chr18-70568486-71	chr18	70568061	70569228	+	0.000	0.000	Merged-chr18-70568486-71
Merged-chr6-148895325-3	chr6	148895113	148895515	+	0.000	0.000	Merged-chr6-148895325-3
Merged-chr9-120091582-103	chr9	120091009	120092337	+	0.000	0.000	Merged-chr9-120091582-103
Merged-chr13-33074287-2	chr13	33074162	33074415	+	0.000	0.000	Merged-chr13-33074287-2
Merged-chr7-127166256-51	chr7	127165794	127166875	+	0.000	0.000	Merged-chr7-127166256-51
Merged-chr5-140265304-19	chr5	140265088	140265563	+	0.000	0.000	Merged-chr5-140265304-19
Merged-chr8-120796426-26	chr8	120796216	120796692	+	0.000	0.000	Merged-chr8-120796426-26
Merged-chr16-34690700-62	chr16	34690449	34690982	+	0.000	0.000	Merged-chr16-34690700-62
Merged-chr7-28609310-17	chr7	28609140	28609472	+	0.000	0.000	Merged-chr7-28609310-17
Merged-chr7-88205566-1	chr7	88205468	88205666	+	0.000	0.000	Merged-chr7-88205566-1
Merged-chr7-105527524-9	chr7	105527373	105527722	+	0.000	0.000	Merged-chr7-105527524-9
Merged-chr17-47527808-3	chr17	47527689	47527948	+	0.000	0.000	Merged-chr17-47527808-3
Merged-chr8-104439585-1	chr8	104439487	104439685	+	0.000	0.000	Merged-chr8-104439585-1
Merged-chr11-83649434-27	chr11	83649119	83649706	+	0.000	0.000	Merged-chr11-83649434-27
Merged-chr3-94377332-17	chr3	94377081	94377562	+	0.000	0.000	Merged-chr3-94377332-17
Merged-chr16-64757779-2	chr16	64757677	64757884	+	0.000	0.000	Merged-chr16-64757779-2
Merged-chr2-151563717-63	chr2	151563432	151564073	+	0.000	0.000	Merged-chr2-151563717-63
Merged-chr2-144332205-1	chr2	144332107	144332305	+	0.000	0.000	Merged-chr2-144332205-1
Merged-chr16-36675926-1	chr16	36675828	36676026	+	0.000	0.000	Merged-chr16-36675926-1
Merged-chr7-64022861-21	chr7	64022524	64023137	+	0.000	0.000	Merged-chr7-64022861-21
Merged-chr1-144247641-22	chr1	144247443	144247823	+	0.000	0.000	Merged-chr1-144247641-22
Merged-chr18-70678715-18	chr18	70678450	70678919	+	0.000	0.000	Merged-chr18-70678715-18
Merged-chr14-73170198-47	chr14	73169831	73170415	+	0.000	0.000	Merged-chr14-73170198-47
Merged-chr15-80020745-7	chr15	80020535	80020930	+	0.000	0.000	Merged-chr15-80020745-7
Merged-chr7-64005371-3	chr7	64005255	64005482	+	0.000	0.000	Merged-chr7-64005371-3
Merged-chr10-82961512-14	chr10	82961311	82961699	+	0.000	0.000	Merged-chr10-82961512-14
Merged-chr7-44548102-1	chr7	44548004	44548202	+	0.000	0.000	Merged-chr7-44548102-1
Merged-chr1-133087779-16	chr1	133087562	133088038	+	0.000	0.000	Merged-chr1-133087779-16
Merged-chr9-80318250-48	chr9	80318006	80318519	+	0.000	0.000	Merged-chr9-80318250-48
Merged-chr2-158745133-50	chr2	158744827	158745563	+	0.000	0.000	Merged-chr2-158745133-50
Merged-chr9-120098457-1	chr9	120098359	120098557	+	0.000	0.000	Merged-chr9-120098457-1
Merged-chr12-84752223-5	chr12	84751971	84752439	+	0.000	0.000	Merged-chr12-84752223-5
Merged-chr16-78537818-67	chr16	78537361	78538274	+	0.000	0.000	Merged-chr16-78537818-67
Merged-chr10-17966211-12	chr10	17966028	17966445	+	0.000	0.000	Merged-chr10-17966211-12
Merged-chr4-132732449-43	chr4	132732039	132732711	+	0.000	0.000	Merged-chr4-132732449-43
Merged-chr11-117599208-54	chr11	117598598	117599594	+	0.000	0.000	Merged-chr11-117599208-54
Merged-chr8-124290903-2	chr8	124290800	124291009	+	0.000	0.000	Merged-chr8-124290903-2
Merged-chr12-99329663-1	chr12	99329565	99329763	+	0.000	0.000	Merged-chr12-99329663-1
Merged-chr16-58409048-2	chr16	58408930	58409169	+	0.000	0.000	Merged-chr16-58409048-2
Merged-chr16-36724137-4	chr16	36724030	36724246	+	0.000	0.000	Merged-chr16-36724137-4
Merged-chr18-24653766-102	chr18	24653429	24654068	+	0.000	0.000	Merged-chr18-24653766-102
Merged-chr1-153037964-21	chr1	153037601	153038400	+	0.000	0.000	Merged-chr1-153037964-21
Merged-chr7-80143415-12	chr7	80143248	80143681	+	0.000	0.000	Merged-chr7-80143415-12
Merged-chr9-78641526-12	chr9	78641329	78641713	+	0.000	0.000	Merged-chr9-78641526-12
Merged-chr2-172370682-66	chr2	172370386	172371050	+	0.000	0.000	Merged-chr2-172370682-66
Merged-chr4-151995197-5	chr4	151995001	151995423	+	0.000	0.000	Merged-chr4-151995197-5
Merged-chr1-43472384-5	chr1	43472150	43472617	+	0.000	0.000	Merged-chr1-43472384-5
Merged-chr3-146127552-12	chr3	146127392	146127740	+	0.000	0.000	Merged-chr3-146127552-12
Merged-chr5-74284749-3	chr5	74284539	74284946	+	0.000	0.000	Merged-chr5-74284749-3
Merged-chr19-37335116-7	chr19	37334855	37335319	+	0.000	0.000	Merged-chr19-37335116-7
Merged-chr8-116923775-40	chr8	116923413	116923963	+	0.000	0.000	Merged-chr8-116923775-40
Merged-chr14-77904427-51	chr14	77904164	77905098	+	0.000	0.000	Merged-chr14-77904427-51
Merged-chr7-80402640-72	chr7	80402249	80403240	+	0.000	0.000	Merged-chr7-80402640-72
Merged-chr11-100397339-1	chr11	100397241	100397439	+	0.000	0.000	Merged-chr11-100397339-1
Merged-chr2-127927965-70	chr2	127927762	127928150	+	0.000	0.000	Merged-chr2-127927965-70
Merged-chr11-83648919-1	chr11	83648821	83649019	+	0.000	0.000	Merged-chr11-83648919-1
Merged-chr13-13524158-36	chr13	13523767	13524363	+	0.000	0.000	Merged-chr13-13524158-36
Merged-chr7-139213268-54	chr7	139213054	139213476	+	0.000	0.000	Merged-chr7-139213268-54
Merged-chr13-113611693-1	chr13	113611595	113611793	+	0.000	0.000	Merged-chr13-113611693-1
Merged-chr17-47594627-4	chr17	47594337	47594932	+	0.000	0.000	Merged-chr17-47594627-4
Merged-chr17-78239308-1	chr17	78239210	78239408	+	0.000	0.000	Merged-chr17-78239308-1
Merged-chr11-94629692-62	chr11	94629446	94630000	+	0.000	0.000	Merged-chr11-94629692-62
Merged-chr7-64001745-21	chr7	64001579	64002042	+	0.000	0.000	Merged-chr7-64001745-21
Merged-chr8-107403354-63	chr8	107403026	107403792	+	0.000	0.000	Merged-chr8-107403354-63
Merged-chr7-110166389-6	chr7	110166229	110166547	+	0.000	0.000	Merged-chr7-110166389-6
Merged-chr1-43442506-4	chr1	43442359	43442675	+	0.000	0.000	Merged-chr1-43442506-4
Merged-chr16-75903251-33	chr16	75902941	75903483	+	0.000	0.000	Merged-chr16-75903251-33
Merged-chr5-107703649-53	chr5	107703405	107703889	+	0.000	0.000	Merged-chr5-107703649-53
Merged-chr5-74261391-1	chr5	74261293	74261491	+	0.000	0.000	Merged-chr5-74261391-1
Merged-chr10-69321352-47	chr10	69320939	69321628	+	0.000	0.000	Merged-chr10-69321352-47
Merged-chr1-193272785-4	chr1	193272561	193273019	+	0.000	0.000	Merged-chr1-193272785-4
Merged-chr16-95770718-9	chr16	95770552	95770884	+	0.000	0.000	Merged-chr16-95770718-9
Merged-chr6-148896090-83	chr6	148895735	148896463	+	0.000	0.000	Merged-chr6-148896090-83
Merged-chr8-72749613-1	chr8	72749515	72749713	+	0.000	0.000	Merged-chr8-72749613-1
Merged-chr15-31166017-1	chr15	31165919	31166117	+	0.000	0.000	Merged-chr15-31166017-1
Merged-chr9-94538046-220	chr9	94537850	94538264	+	0.000	0.000	Merged-chr9-94538046-220
Merged-chr10-99107143-4	chr10	99106935	99107283	+	0.000	0.000	Merged-chr10-99107143-4
Merged-chr2-101797047-103	chr2	101796548	101797837	+	0.000	0.000	Merged-chr2-101797047-103
Merged-chr5-74351019-2	chr5	74350888	74351152	+	0.000	0.000	Merged-chr5-74351019-2
Merged-chr8-33653711-70	chr8	33653369	33654244	+	0.000	0.000	Merged-chr8-33653711-70
Merged-chr1-97578670-1	chr1	97578572	97578770	+	0.000	0.000	Merged-chr1-97578670-1
Merged-chr3-109025792-30	chr3	109025592	109026015	+	0.000	0.000	Merged-chr3-109025792-30
Merged-chr10-83154095-25	chr10	83153807	83154452	+	0.000	0.000	Merged-chr10-83154095-25
Merged-chr16-95798581-80	chr16	95798094	95799014	+	0.000	0.000	Merged-chr16-95798581-80
Merged-chr1-71102907-125	chr1	71102423	71103170	+	0.000	0.000	Merged-chr1-71102907-125
Merged-chr7-75789865-6	chr7	75789731	75790021	+	0.000	0.000	Merged-chr7-75789865-6
Merged-chr7-67412970-14	chr7	67412738	67413151	+	0.000	0.000	Merged-chr7-67412970-14
Merged-chr6-128850040-2	chr6	128849900	128850183	+	0.000	0.000	Merged-chr6-128850040-2
Merged-chr6-82702849-35	chr6	82702684	82703077	+	0.000	0.000	Merged-chr6-82702849-35
Merged-chr1-144406748-33	chr1	144406538	144407073	+	0.000	0.000	Merged-chr1-144406748-33
Merged-chr2-125735684-57	chr2	125735371	125736055	+	0.000	0.000	Merged-chr2-125735684-57
Merged-chr9-94236731-9	chr9	94236365	94236988	+	0.000	0.000	Merged-chr9-94236731-9
Merged-chr2-155276335-2	chr2	155276235	155276438	+	0.000	0.000	Merged-chr2-155276335-2
Merged-chr16-75855662-51	chr16	75855370	75856003	+	0.000	0.000	Merged-chr16-75855662-51
Merged-chr13-107889300-12	chr13	107889118	107889469	+	0.000	0.000	Merged-chr13-107889300-12
Merged-chr15-55843342-6	chr15	55843149	55843513	+	0.000	0.000	Merged-chr15-55843342-6
Merged-chr16-64766994-6	chr16	64766879	64767115	+	0.000	0.000	Merged-chr16-64766994-6
Merged-chr11-59653137-15	chr11	59652939	59653323	+	0.000	0.000	Merged-chr11-59653137-15
Merged-chr19-53318391-14	chr19	53318161	53318598	+	0.000	0.000	Merged-chr19-53318391-14
Merged-chr4-134098878-42	chr4	134098615	134099101	+	0.000	0.000	Merged-chr4-134098878-42
Merged-chr10-5795457-7	chr10	5795263	5795690	+	0.000	0.000	Merged-chr10-5795457-7
Merged-chr7-89232776-19	chr7	89232598	89232980	+	0.000	0.000	Merged-chr7-89232776-19
Merged-chr5-67426993-3	chr5	67426826	67427159	+	0.000	0.000	Merged-chr5-67426993-3
Merged-chr1-161779312-20	chr1	161779066	161779635	+	0.000	0.000	Merged-chr1-161779312-20
Merged-chr12-73726209-37	chr12	73725825	73726539	+	0.000	0.000	Merged-chr12-73726209-37
Merged-chr13-95719909-48	chr13	95719704	95720118	+	0.000	0.000	Merged-chr13-95719909-48
Merged-chr19-10198987-5	chr19	10198858	10199160	+	0.000	0.000	Merged-chr19-10198987-5
Merged-chr2-157203644-2	chr2	157203544	157203747	+	0.000	0.000	Merged-chr2-157203644-2
Merged-chr9-106368321-126	chr9	106367569	106369276	+	0.000	0.000	Merged-chr9-106368321-126
Merged-chr13-113617465-5	chr13	113617318	113617695	+	0.000	0.000	Merged-chr13-113617465-5
Merged-chr13-107891375-6	chr13	107891255	107891494	+	0.000	0.000	Merged-chr13-107891375-6
Merged-chr8-104435113-2	chr8	104434962	104435266	+	0.000	0.000	Merged-chr8-104435113-2
Merged-chr15-96698628-1	chr15	96698530	96698728	+	0.000	0.000	Merged-chr15-96698628-1
Merged-chr17-78236874-1	chr17	78236776	78236974	+	0.000	0.000	Merged-chr17-78236874-1
Merged-chr15-96827730-24	chr15	96827494	96828013	+	0.000	0.000	Merged-chr15-96827730-24
