#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr2-17746491-3	chr2	17746349	17746649	+	0.000	0.000	Merged-chr2-17746491-3
Merged-chr16-23988801-56	chr16	23988386	23989102	+	0.000	0.000	Merged-chr16-23988801-56
Merged-chr10-130337662-26	chr10	130337337	130337990	+	0.000	0.000	Merged-chr10-130337662-26
Merged-chr6-125486159-1	chr6	125486061	125486259	+	0.000	0.000	Merged-chr6-125486159-1
Merged-chr1-39923270-90	chr1	39922774	39923747	+	0.000	0.000	Merged-chr1-39923270-90
Merged-chr1-189868246-2	chr1	189868137	189868358	+	0.000	0.000	Merged-chr1-189868246-2
Merged-chr11-116005079-38	chr11	116004815	116005445	+	0.000	0.000	Merged-chr11-116005079-38
Merged-chr2-75690898-5	chr2	75690767	75691015	+	0.000	0.000	Merged-chr2-75690898-5
Merged-chr1-23922076-79	chr1	23921785	23922302	+	0.000	0.000	Merged-chr1-23922076-79
Merged-chr8-119394915-65	chr8	119394610	119395117	+	0.000	0.000	Merged-chr8-119394915-65
Merged-chr19-46306071-1	chr19	46305973	46306171	+	0.000	0.000	Merged-chr19-46306071-1
Merged-chr11-98741907-41	chr11	98741505	98742151	+	0.000	0.000	Merged-chr11-98741907-41
Merged-chr19-21272271-125	chr19	21271847	21272578	+	0.000	0.000	Merged-chr19-21272271-125
Merged-chr6-144169354-1	chr6	144169256	144169454	+	0.000	0.000	Merged-chr6-144169354-1
Merged-chr1-173489627-22	chr1	173489459	173489781	+	0.000	0.000	Merged-chr1-173489627-22
Merged-chr1-55528879-45	chr1	55528605	55529224	+	0.000	0.000	Merged-chr1-55528879-45
Merged-chr10-42838902-52	chr10	42838663	42839177	+	0.000	0.000	Merged-chr10-42838902-52
Merged-chr5-100638762-1	chr5	100638664	100638862	+	0.000	0.000	Merged-chr5-100638762-1
Merged-chr6-134059534-54	chr6	134059026	134059945	+	0.000	0.000	Merged-chr6-134059534-54
Merged-chr1-164071690-1	chr1	164071592	164071790	+	0.000	0.000	Merged-chr1-164071690-1
Merged-chr5-143235750-1	chr5	143235652	143235850	+	0.000	0.000	Merged-chr5-143235750-1
Merged-chr13-42051680-16	chr13	42051437	42051978	+	0.000	0.000	Merged-chr13-42051680-16
Merged-chrX-98292021-23	chrX	98291807	98292194	+	0.000	0.000	Merged-chrX-98292021-23
Merged-chr1-171221078-19	chr1	171220879	171221228	+	0.000	0.000	Merged-chr1-171221078-19
Merged-chr10-130336707-49	chr10	130336400	130337257	+	0.000	0.000	Merged-chr10-130336707-49
Merged-chr10-118868545-20	chr10	118868115	118868897	+	0.000	0.000	Merged-chr10-118868545-20
Merged-chr2-17729953-3	chr2	17729741	17730132	+	0.000	0.000	Merged-chr2-17729953-3
Merged-chr11-116412629-1	chr11	116412531	116412729	+	0.000	0.000	Merged-chr11-116412629-1
Merged-chr11-116671560-64	chr11	116671321	116671871	+	0.000	0.000	Merged-chr11-116671560-64
Merged-chr17-34952643-49	chr17	34951936	34952971	+	0.000	0.000	Merged-chr17-34952643-49
Merged-chr9-114462838-21	chr9	114462641	114463060	+	0.000	0.000	Merged-chr9-114462838-21
Merged-chr1-132011905-3	chr1	132011762	132012036	+	0.000	0.000	Merged-chr1-132011905-3
Merged-chr9-7873659-1	chr9	7873561	7873759	+	0.000	0.000	Merged-chr9-7873659-1
Merged-chr13-51970284-43	chr13	51970063	51970569	+	0.000	0.000	Merged-chr13-51970284-43
Merged-chr19-29467148-39	chr19	29466892	29467446	+	0.000	0.000	Merged-chr19-29467148-39
Merged-chr19-40300210-18	chr19	40299980	40300416	+	0.000	0.000	Merged-chr19-40300210-18
Merged-chr9-35495678-50	chr9	35495467	35495878	+	0.000	0.000	Merged-chr9-35495678-50
Merged-chr14-62837590-93	chr14	62837272	62837815	+	0.000	0.000	Merged-chr14-62837590-93
Merged-chr9-41935840-14	chr9	41935578	41936127	+	0.000	0.000	Merged-chr9-41935840-14
Merged-chr11-58938745-55	chr11	58938517	58939074	+	0.000	0.000	Merged-chr11-58938745-55
Merged-chr9-72111517-133	chr9	72110864	72112155	+	0.000	0.000	Merged-chr9-72111517-133
Merged-chr17-84187372-1	chr17	84187274	84187472	+	0.000	0.000	Merged-chr17-84187372-1
Merged-chr5-105616345-34	chr5	105616079	105616632	+	0.000	0.000	Merged-chr5-105616345-34
Merged-chr18-24205839-79	chr18	24205592	24206164	+	0.000	0.000	Merged-chr18-24205839-79
Merged-chr19-61226084-2	chr19	61225982	61226188	+	0.000	0.000	Merged-chr19-61226084-2
Merged-chr7-24610219-3	chr7	24610106	24610343	+	0.000	0.000	Merged-chr7-24610219-3
Merged-chr7-101093994-1	chr7	101093896	101094094	+	0.000	0.000	Merged-chr7-101093994-1
Merged-chr3-126658033-3	chr3	126657900	126658172	+	0.000	0.000	Merged-chr3-126658033-3
Merged-chr5-105732037-124	chr5	105731790	105732661	+	0.000	0.000	Merged-chr5-105732037-124
Merged-chr6-121242053-23	chr6	121241781	121242243	+	0.000	0.000	Merged-chr6-121242053-23
Merged-chr16-5030081-11	chr16	5029926	5030246	+	0.000	0.000	Merged-chr16-5030081-11
Merged-chr7-24608343-34	chr7	24608149	24608606	+	0.000	0.000	Merged-chr7-24608343-34
Merged-chr4-125296910-1	chr4	125296812	125297010	+	0.000	0.000	Merged-chr4-125296910-1
Merged-chr15-85982300-69	chr15	85981945	85982848	+	0.000	0.000	Merged-chr15-85982300-69
Merged-chr17-35210384-52	chr17	35210045	35210629	+	0.000	0.000	Merged-chr17-35210384-52
Merged-chr2-29251515-20	chr2	29251344	29251830	+	0.000	0.000	Merged-chr2-29251515-20
Merged-chr11-98740664-4	chr11	98740471	98740816	+	0.000	0.000	Merged-chr11-98740664-4
Merged-chr4-128806241-68	chr4	128805962	128806764	+	0.000	0.000	Merged-chr4-128806241-68
Merged-chr9-110142335-14	chr9	110142172	110142543	+	0.000	0.000	Merged-chr9-110142335-14
Merged-chr6-133986314-22	chr6	133985993	133986625	+	0.000	0.000	Merged-chr6-133986314-22
Merged-chr2-148689712-32	chr2	148689430	148689999	+	0.000	0.000	Merged-chr2-148689712-32
Merged-chr14-121916983-20	chr14	121916695	121917296	+	0.000	0.000	Merged-chr14-121916983-20
Merged-chr2-16572063-1	chr2	16571965	16572163	+	0.000	0.000	Merged-chr2-16572063-1
Merged-chr8-15015807-1	chr8	15015709	15015907	+	0.000	0.000	Merged-chr8-15015807-1
Merged-chr5-105677279-25	chr5	105676820	105677464	+	0.000	0.000	Merged-chr5-105677279-25
Merged-chr10-75702628-18	chr10	75702420	75702835	+	0.000	0.000	Merged-chr10-75702628-18
Merged-chr1-44119962-5	chr1	44119782	44120100	+	0.000	0.000	Merged-chr1-44119962-5
Merged-chr8-126652316-29	chr8	126652113	126652517	+	0.000	0.000	Merged-chr8-126652316-29
Merged-chr11-58938354-3	chr11	58938197	58938507	+	0.000	0.000	Merged-chr11-58938354-3
Merged-chr11-79132078-52	chr11	79131847	79132366	+	0.000	0.000	Merged-chr11-79132078-52
Merged-chr9-94610795-11	chr9	94610634	94610968	+	0.000	0.000	Merged-chr9-94610795-11
Merged-chr5-75422508-3	chr5	75422405	75422613	+	0.000	0.000	Merged-chr5-75422508-3
Merged-chr17-8251885-20	chr17	8251658	8252134	+	0.000	0.000	Merged-chr17-8251885-20
Merged-chr9-41969136-22	chr9	41968750	41969510	+	0.000	0.000	Merged-chr9-41969136-22
Merged-chr5-121711769-90	chr5	121711502	121712121	+	0.000	0.000	Merged-chr5-121711769-90
Merged-chr16-94370200-2	chr16	94370074	94370329	+	0.000	0.000	Merged-chr16-94370200-2
Merged-chr10-127593065-1	chr10	127592967	127593165	+	0.000	0.000	Merged-chr10-127593065-1
Merged-chr10-80662335-4	chr10	80662200	80662477	+	0.000	0.000	Merged-chr10-80662335-4
Merged-chr11-48874732-31	chr11	48874556	48874906	+	0.000	0.000	Merged-chr11-48874732-31
Merged-chr12-51971209-64	chr12	51970972	51971496	+	0.000	0.000	Merged-chr12-51971209-64
Merged-chr17-73810198-2	chr17	73810056	73810342	+	0.000	0.000	Merged-chr17-73810198-2
Merged-chr17-73822361-73	chr17	73822078	73822832	+	0.000	0.000	Merged-chr17-73822361-73
Merged-chr6-134117779-3	chr6	134117616	134117925	+	0.000	0.000	Merged-chr6-134117779-3
Merged-chr17-73804960-51	chr17	73804752	73805191	+	0.000	0.000	Merged-chr17-73804960-51
Merged-chr6-145250031-133	chr6	145249793	145250581	+	0.000	0.000	Merged-chr6-145250031-133
Merged-chr9-14080403-26	chr9	14080182	14080652	+	0.000	0.000	Merged-chr9-14080403-26
Merged-chr2-77237632-1	chr2	77237534	77237732	+	0.000	0.000	Merged-chr2-77237632-1
Merged-chr7-101113675-14	chr7	101113519	101113843	+	0.000	0.000	Merged-chr7-101113675-14
Merged-chr9-42022537-24	chr9	42022133	42022826	+	0.000	0.000	Merged-chr9-42022537-24
Merged-chr19-6871176-1	chr19	6871078	6871276	+	0.000	0.000	Merged-chr19-6871176-1
Merged-chr10-117665862-11	chr10	117665620	117666041	+	0.000	0.000	Merged-chr10-117665862-11
Merged-chr16-10542495-1	chr16	10542397	10542595	+	0.000	0.000	Merged-chr16-10542495-1
Merged-chr16-10541856-1	chr16	10541758	10541956	+	0.000	0.000	Merged-chr16-10541856-1
Merged-chr2-77343867-1	chr2	77343769	77343967	+	0.000	0.000	Merged-chr2-77343867-1
Merged-chr12-108635835-63	chr12	108635474	108636181	+	0.000	0.000	Merged-chr12-108635835-63
Merged-chr13-51837530-7	chr13	51837351	51837705	+	0.000	0.000	Merged-chr13-51837530-7
Merged-chr2-4499467-22	chr2	4499231	4499806	+	0.000	0.000	Merged-chr2-4499467-22
Merged-chr4-19534930-1	chr4	19534832	19535030	+	0.000	0.000	Merged-chr4-19534930-1
Merged-chr1-189867201-52	chr1	189866905	189867498	+	0.000	0.000	Merged-chr1-189867201-52
Merged-chr6-144182833-5	chr6	144182636	144183105	+	0.000	0.000	Merged-chr6-144182833-5
Merged-chr4-32126903-56	chr4	32126650	32127158	+	0.000	0.000	Merged-chr4-32126903-56
Merged-chr4-128728655-13	chr4	128728377	128728855	+	0.000	0.000	Merged-chr4-128728655-13
Merged-chr11-106688521-67	chr11	106688127	106688895	+	0.000	0.000	Merged-chr11-106688521-67
Merged-chr5-64884025-32	chr5	64883559	64884525	+	0.000	0.000	Merged-chr5-64884025-32
Merged-chr11-79366434-5	chr11	79366291	79366570	+	0.000	0.000	Merged-chr11-79366434-5
Merged-chr6-143868417-58	chr6	143868153	143868796	+	0.000	0.000	Merged-chr6-143868417-58
Merged-chrX-75758392-2	chrX	75758294	75758492	+	0.000	0.000	Merged-chrX-75758392-2
Merged-chr9-14276046-105	chr9	14275743	14276454	+	0.000	0.000	Merged-chr9-14276046-105
Merged-chr16-90810372-70	chr16	90810141	90810630	+	0.000	0.000	Merged-chr16-90810372-70
Merged-chr15-86007897-35	chr15	86007664	86008188	+	0.000	0.000	Merged-chr15-86007897-35
Merged-chr5-64905944-90	chr5	64905716	64906249	+	0.000	0.000	Merged-chr5-64905944-90
Merged-chr15-31439622-1	chr15	31439524	31439722	+	0.000	0.000	Merged-chr15-31439622-1
Merged-chr18-77065454-126	chr18	77064815	77066235	+	0.000	0.000	Merged-chr18-77065454-126
Merged-chr5-134393835-14	chr5	134393651	134394121	+	0.000	0.000	Merged-chr5-134393835-14
Merged-chr7-19322692-6	chr7	19322554	19322833	+	0.000	0.000	Merged-chr7-19322692-6
Merged-chr15-76577573-14	chr15	76577349	76577747	+	0.000	0.000	Merged-chr15-76577573-14
Merged-chr8-122315135-21	chr8	122314783	122315357	+	0.000	0.000	Merged-chr8-122315135-21
Merged-chr10-111385696-32	chr10	111385465	111385955	+	0.000	0.000	Merged-chr10-111385696-32
Merged-chr5-105614954-45	chr5	105614574	105615249	+	0.000	0.000	Merged-chr5-105614954-45
Merged-chr5-150594562-11	chr5	150594369	150594747	+	0.000	0.000	Merged-chr5-150594562-11
Merged-chr12-108646901-1	chr12	108646803	108647001	+	0.000	0.000	Merged-chr12-108646901-1
Merged-chr5-105830814-9	chr5	105830651	105830956	+	0.000	0.000	Merged-chr5-105830814-9
Merged-chr16-33056487-79	chr16	33056257	33056767	+	0.000	0.000	Merged-chr16-33056487-79
Merged-chr17-24850341-72	chr17	24850182	24850530	+	0.000	0.000	Merged-chr17-24850341-72
Merged-chr9-121392729-1	chr9	121392631	121392829	+	0.000	0.000	Merged-chr9-121392729-1
Merged-chr17-46711587-54	chr17	46711220	46712160	+	0.000	0.000	Merged-chr17-46711587-54
Merged-chr15-86039037-28	chr15	86038849	86039270	+	0.000	0.000	Merged-chr15-86039037-28
Merged-chr11-3173624-2	chr11	3173507	3173743	+	0.000	0.000	Merged-chr11-3173624-2
Merged-chr2-34965566-1	chr2	34965468	34965666	+	0.000	0.000	Merged-chr2-34965566-1
Merged-chr11-3169658-19	chr11	3169517	3169802	+	0.000	0.000	Merged-chr11-3169658-19
Merged-chr18-24185730-3	chr18	24185605	24185883	+	0.000	0.000	Merged-chr18-24185730-3
Merged-chr1-23924181-63	chr1	23923849	23924377	+	0.000	0.000	Merged-chr1-23924181-63
Merged-chr16-36098019-14	chr16	36097893	36098180	+	0.000	0.000	Merged-chr16-36098019-14
Merged-chr14-121938565-101	chr14	121938265	121939002	+	0.000	0.000	Merged-chr14-121938565-101
Merged-chr10-42860509-74	chr10	42860309	42860696	+	0.000	0.000	Merged-chr10-42860509-74
Merged-chr2-26237317-65	chr2	26237079	26237548	+	0.000	0.000	Merged-chr2-26237317-65
Merged-chr15-85977213-11	chr15	85976953	85977411	+	0.000	0.000	Merged-chr15-85977213-11
Merged-chr6-121238480-29	chr6	121238276	121238711	+	0.000	0.000	Merged-chr6-121238480-29
Merged-chr5-148552564-115	chr5	148552112	148552966	+	0.000	0.000	Merged-chr5-148552564-115
Merged-chr10-118884259-20	chr10	118884135	118884419	+	0.000	0.000	Merged-chr10-118884259-20
Merged-chr1-71576890-29	chr1	71576511	71577156	+	0.000	0.000	Merged-chr1-71576890-29
Merged-chr14-122796739-2	chr14	122796631	122796849	+	0.000	0.000	Merged-chr14-122796739-2
Merged-chr10-95017083-8	chr10	95016940	95017247	+	0.000	0.000	Merged-chr10-95017083-8
Merged-chr12-113230196-1	chr12	113230098	113230296	+	0.000	0.000	Merged-chr12-113230196-1
Merged-chr10-127655253-25	chr10	127655027	127655460	+	0.000	0.000	Merged-chr10-127655253-25
Merged-chr4-123420742-15	chr4	123420525	123420907	+	0.000	0.000	Merged-chr4-123420742-15
Merged-chr9-72133299-87	chr9	72133078	72133551	+	0.000	0.000	Merged-chr9-72133299-87
Merged-chr4-134496951-35	chr4	134496304	134497347	+	0.000	0.000	Merged-chr4-134496951-35
Merged-chr1-82869741-41	chr1	82869464	82870179	+	0.000	0.000	Merged-chr1-82869741-41
Merged-chr11-33162343-10	chr11	33162176	33162539	+	0.000	0.000	Merged-chr11-33162343-10
Merged-chr10-42864170-9	chr10	42863990	42864359	+	0.000	0.000	Merged-chr10-42864170-9
Merged-chr5-121796162-9	chr5	121795948	121796344	+	0.000	0.000	Merged-chr5-121796162-9
Merged-chr6-71493091-1	chr6	71492993	71493191	+	0.000	0.000	Merged-chr6-71493091-1
Merged-chr12-13270860-2	chr12	13270745	13270978	+	0.000	0.000	Merged-chr12-13270860-2
Merged-chr12-13410341-33	chr12	13410086	13410624	+	0.000	0.000	Merged-chr12-13410341-33
Merged-chr17-73814943-62	chr17	73814577	73815198	+	0.000	0.000	Merged-chr17-73814943-62
Merged-chr5-105662982-20	chr5	105662771	105663153	+	0.000	0.000	Merged-chr5-105662982-20
Merged-chr7-101060728-39	chr7	101060364	101061186	+	0.000	0.000	Merged-chr7-101060728-39
Merged-chr17-83397749-53	chr17	83397516	83397933	+	0.000	0.000	Merged-chr17-83397749-53
Merged-chr7-4865370-2	chr7	4865221	4865522	+	0.000	0.000	Merged-chr7-4865370-2
Merged-chr1-173451146-1	chr1	173451048	173451246	+	0.000	0.000	Merged-chr1-173451146-1
Merged-chr9-48983879-1	chr9	48983781	48983979	+	0.000	0.000	Merged-chr9-48983879-1
Merged-chr3-126652647-4	chr3	126652520	126652774	+	0.000	0.000	Merged-chr3-126652647-4
Merged-chr17-73807600-21	chr17	73807257	73807776	+	0.000	0.000	Merged-chr17-73807600-21
Merged-chr11-78163465-1	chr11	78163367	78163565	+	0.000	0.000	Merged-chr11-78163465-1
Merged-chr3-52270425-63	chr3	52269898	52270972	+	0.000	0.000	Merged-chr3-52270425-63
Merged-chr9-14499845-38	chr9	14499672	14500014	+	0.000	0.000	Merged-chr9-14499845-38
Merged-chr16-94241195-48	chr16	94240990	94241426	+	0.000	0.000	Merged-chr16-94241195-48
Merged-chr1-173451815-42	chr1	173451353	173452412	+	0.000	0.000	Merged-chr1-173451815-42
Merged-chr14-14349735-3	chr14	14349630	14349845	+	0.000	0.000	Merged-chr14-14349735-3
Merged-chr12-36157102-164	chr12	36156638	36157564	+	0.000	0.000	Merged-chr12-36157102-164
Merged-chr15-59599060-30	chr15	59598820	59599423	+	0.000	0.000	Merged-chr15-59599060-30
Merged-chrX-98301599-4	chrX	98301464	98301739	+	0.000	0.000	Merged-chrX-98301599-4
Merged-chr15-59538540-93	chr15	59538031	59539312	+	0.000	0.000	Merged-chr15-59538540-93
Merged-chr6-134105635-10	chr6	134105288	134106002	+	0.000	0.000	Merged-chr6-134105635-10
Merged-chr12-111165903-22	chr12	111165608	111166238	+	0.000	0.000	Merged-chr12-111165903-22
Merged-chr10-120618551-2	chr10	120618374	120618731	+	0.000	0.000	Merged-chr10-120618551-2
Merged-chr11-99142912-8	chr11	99142658	99143091	+	0.000	0.000	Merged-chr11-99142912-8
Merged-chr8-15027827-5	chr8	15027729	15027927	+	0.000	0.000	Merged-chr8-15027827-5
Merged-chr14-121898881-67	chr14	121898449	121899610	+	0.000	0.000	Merged-chr14-121898881-67
Merged-chr7-80033388-28	chr7	80033103	80033671	+	0.000	0.000	Merged-chr7-80033388-28
Merged-chr4-3810365-16	chr4	3810031	3810594	+	0.000	0.000	Merged-chr4-3810365-16
Merged-chr6-121063167-18	chr6	121062821	121063384	+	0.000	0.000	Merged-chr6-121063167-18
Merged-chr15-58823489-98	chr15	58823191	58823854	+	0.000	0.000	Merged-chr15-58823489-98
Merged-chr13-42049767-1	chr13	42049669	42049867	+	0.000	0.000	Merged-chr13-42049767-1
Merged-chr12-117490932-1	chr12	117490834	117491032	+	0.000	0.000	Merged-chr12-117490932-1
Merged-chr16-10725277-18	chr16	10725023	10725504	+	0.000	0.000	Merged-chr16-10725277-18
Merged-chr11-3135502-45	chr11	3135137	3135867	+	0.000	0.000	Merged-chr11-3135502-45
Merged-chr16-32593983-43	chr16	32593764	32594189	+	0.000	0.000	Merged-chr16-32593983-43
Merged-chr4-16163634-149	chr4	16163088	16163961	+	0.000	0.000	Merged-chr4-16163634-149
Merged-chr1-55435941-9	chr1	55435685	55436194	+	0.000	0.000	Merged-chr1-55435941-9
Merged-chr11-3140088-1	chr11	3139990	3140188	+	0.000	0.000	Merged-chr11-3140088-1
Merged-chr3-37153105-1	chr3	37153007	37153205	+	0.000	0.000	Merged-chr3-37153105-1
Merged-chr7-19589552-2	chr7	19589438	19589669	+	0.000	0.000	Merged-chr7-19589552-2
Merged-chr9-59431826-17	chr9	59431638	59432068	+	0.000	0.000	Merged-chr9-59431826-17
Merged-chr1-173491201-58	chr1	173490910	173491419	+	0.000	0.000	Merged-chr1-173491201-58
Merged-chr9-44721333-48	chr9	44721027	44721683	+	0.000	0.000	Merged-chr9-44721333-48
Merged-chr3-52196415-21	chr3	52196141	52196704	+	0.000	0.000	Merged-chr3-52196415-21
Merged-chr1-162547862-1	chr1	162547764	162547962	+	0.000	0.000	Merged-chr1-162547862-1
Merged-chr19-6858226-46	chr19	6857879	6858492	+	0.000	0.000	Merged-chr19-6858226-46
Merged-chr11-97830087-30	chr11	97829723	97830403	+	0.000	0.000	Merged-chr11-97830087-30
Merged-chr8-119412895-42	chr8	119412639	119413146	+	0.000	0.000	Merged-chr8-119412895-42
Merged-chr12-73920310-1	chr12	73920212	73920410	+	0.000	0.000	Merged-chr12-73920310-1
Merged-chr6-144358019-2	chr6	144357822	144358219	+	0.000	0.000	Merged-chr6-144358019-2
Merged-chr17-7928003-98	chr17	7927669	7928300	+	0.000	0.000	Merged-chr17-7928003-98
Merged-chr14-103345278-1	chr14	103345180	103345378	+	0.000	0.000	Merged-chr14-103345278-1
Merged-chr2-62382784-7	chr2	62382642	62382909	+	0.000	0.000	Merged-chr2-62382784-7
Merged-chr16-91553850-20	chr16	91553585	91554093	+	0.000	0.000	Merged-chr16-91553850-20
Merged-chr5-43802965-6	chr5	43802740	43803160	+	0.000	0.000	Merged-chr5-43802965-6
Merged-chr2-164075068-1	chr2	164074970	164075168	+	0.000	0.000	Merged-chr2-164075068-1
Merged-chr6-134047335-1	chr6	134047237	134047435	+	0.000	0.000	Merged-chr6-134047335-1
Merged-chr6-67445989-1	chr6	67445891	67446089	+	0.000	0.000	Merged-chr6-67445989-1
Merged-chr6-134533147-7	chr6	134533026	134533290	+	0.000	0.000	Merged-chr6-134533147-7
Merged-chr5-134437601-35	chr5	134437311	134437829	+	0.000	0.000	Merged-chr5-134437601-35
Merged-chr8-60993240-112	chr8	60992949	60993444	+	0.000	0.000	Merged-chr8-60993240-112
Merged-chr19-46039779-63	chr19	46039384	46040070	+	0.000	0.000	Merged-chr19-46039779-63
Merged-chr4-16102324-55	chr4	16102001	16102599	+	0.000	0.000	Merged-chr4-16102324-55
Merged-chr9-95151869-50	chr9	95151564	95152241	+	0.000	0.000	Merged-chr9-95151869-50
Merged-chr6-144357246-11	chr6	144357075	144357533	+	0.000	0.000	Merged-chr6-144357246-11
Merged-chr19-6871660-23	chr19	6871325	6872046	+	0.000	0.000	Merged-chr19-6871660-23
Merged-chr4-139616773-45	chr4	139616523	139616983	+	0.000	0.000	Merged-chr4-139616773-45
Merged-chr11-87720824-93	chr11	87720433	87721223	+	0.000	0.000	Merged-chr11-87720824-93
Merged-chr2-19201871-12	chr2	19201634	19202122	+	0.000	0.000	Merged-chr2-19201871-12
Merged-chr2-17712795-10	chr2	17712559	17712964	+	0.000	0.000	Merged-chr2-17712795-10
Merged-chr9-42098051-2	chr9	42097916	42098188	+	0.000	0.000	Merged-chr9-42098051-2
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr8-15020380-3	chr8	15020250	15020521	+	0.000	0.000	Merged-chr8-15020380-3
Merged-chr8-88592850-20	chr8	88592681	88593022	+	0.000	0.000	Merged-chr8-88592850-20
Merged-chr14-78432236-25	chr14	78432075	78432589	+	0.000	0.000	Merged-chr14-78432236-25
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr9-40424400-1	chr9	40424302	40424500	+	0.000	0.000	Merged-chr9-40424400-1
Merged-chr9-62363126-1	chr9	62363028	62363226	+	0.000	0.000	Merged-chr9-62363126-1
Merged-chr9-40479469-25	chr9	40479205	40479781	+	0.000	0.000	Merged-chr9-40479469-25
Merged-chr1-138587614-1	chr1	138587516	138587714	+	0.000	0.000	Merged-chr1-138587614-1
Merged-chr1-55473879-7	chr1	55473679	55474029	+	0.000	0.000	Merged-chr1-55473879-7
Merged-chr4-63846137-4	chr4	63845934	63846352	+	0.000	0.000	Merged-chr4-63846137-4
Merged-chr12-4082819-61	chr12	4082613	4083001	+	0.000	0.000	Merged-chr12-4082819-61
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr9-14499189-81	chr9	14499007	14499581	+	0.000	0.000	Merged-chr9-14499189-81
Merged-chr1-93736181-6	chr1	93735966	93736395	+	0.000	0.000	Merged-chr1-93736181-6
Merged-chr17-56289998-2	chr17	56289900	56290098	+	0.000	0.000	Merged-chr17-56289998-2
Merged-chr11-106689133-1	chr11	106689035	106689233	+	0.000	0.000	Merged-chr11-106689133-1
Merged-chr4-128727871-94	chr4	128727230	128728201	+	0.000	0.000	Merged-chr4-128727871-94
Merged-chr15-100079310-5	chr15	100079140	100079459	+	0.000	0.000	Merged-chr15-100079310-5
Merged-chr1-182358310-43	chr1	182358132	182358555	+	0.000	0.000	Merged-chr1-182358310-43
Merged-chrX-47912539-47	chrX	47912321	47912741	+	0.000	0.000	Merged-chrX-47912539-47
Merged-chr14-121903586-22	chr14	121903376	121903812	+	0.000	0.000	Merged-chr14-121903586-22
Merged-chr3-52297502-16	chr3	52297223	52297722	+	0.000	0.000	Merged-chr3-52297502-16
Merged-chr11-78165557-54	chr11	78165349	78165940	+	0.000	0.000	Merged-chr11-78165557-54
Merged-chr5-120775735-65	chr5	120775535	120775974	+	0.000	0.000	Merged-chr5-120775735-65
Merged-chr6-145306882-40	chr6	145306606	145307084	+	0.000	0.000	Merged-chr6-145306882-40
Merged-chr11-3155205-32	chr11	3154947	3155482	+	0.000	0.000	Merged-chr11-3155205-32
Merged-chr10-59919808-6	chr10	59919688	59919925	+	0.000	0.000	Merged-chr10-59919808-6
Merged-chr15-58822611-1	chr15	58822513	58822711	+	0.000	0.000	Merged-chr15-58822611-1
Merged-chr15-59707926-13	chr15	59707748	59708082	+	0.000	0.000	Merged-chr15-59707926-13
Merged-chr10-19209470-1	chr10	19209372	19209570	+	0.000	0.000	Merged-chr10-19209470-1
Merged-chr14-121658944-24	chr14	121658448	121659418	+	0.000	0.000	Merged-chr14-121658944-24
Merged-chr6-134035696-155	chr6	134035317	134036168	+	0.000	0.000	Merged-chr6-134035696-155
Merged-chr9-14281018-40	chr9	14280804	14281362	+	0.000	0.000	Merged-chr9-14281018-40
Merged-chr12-36136558-40	chr12	36136289	36136728	+	0.000	0.000	Merged-chr12-36136558-40
Merged-chr17-83353008-2	chr17	83352888	83353130	+	0.000	0.000	Merged-chr17-83353008-2
Merged-chr5-105192735-25	chr5	105192496	105192944	+	0.000	0.000	Merged-chr5-105192735-25
Merged-chr14-121937853-17	chr14	121937662	121938030	+	0.000	0.000	Merged-chr14-121937853-17
Merged-chr16-95985074-35	chr16	95984866	95985383	+	0.000	0.000	Merged-chr16-95985074-35
Merged-chr18-58662097-1	chr18	58661999	58662197	+	0.000	0.000	Merged-chr18-58662097-1
Merged-chr1-38694375-50	chr1	38694003	38694671	+	0.000	0.000	Merged-chr1-38694375-50
Merged-chr9-42097544-106	chr9	42097059	42097878	+	0.000	0.000	Merged-chr9-42097544-106
Merged-chr16-93576839-6	chr16	93576672	93577049	+	0.000	0.000	Merged-chr16-93576839-6
Merged-chr7-24890610-35	chr7	24890139	24890849	+	0.000	0.000	Merged-chr7-24890610-35
Merged-chr8-14970919-21	chr8	14970712	14971129	+	0.000	0.000	Merged-chr8-14970919-21
Merged-chr8-93964861-1	chr8	93964763	93964961	+	0.000	0.000	Merged-chr8-93964861-1
Merged-chr2-34961100-3	chr2	34960964	34961244	+	0.000	0.000	Merged-chr2-34961100-3
Merged-chr10-94847043-19	chr10	94846785	94847247	+	0.000	0.000	Merged-chr10-94847043-19
Merged-chr11-69795506-54	chr11	69795230	69795763	+	0.000	0.000	Merged-chr11-69795506-54
Merged-chr2-17711713-3	chr2	17711535	17711858	+	0.000	0.000	Merged-chr2-17711713-3
Merged-chr11-99386173-34	chr11	99385741	99386464	+	0.000	0.000	Merged-chr11-99386173-34
