#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr8-84847115-67	chr8	84846795	84847498	+	0.000	0.000	Merged-chr8-84847115-67
Merged-chr10-81505422-22	chr10	81505272	81505563	+	0.000	0.000	Merged-chr10-81505422-22
Merged-chr14-34347243-1	chr14	34347145	34347343	+	0.000	0.000	Merged-chr14-34347243-1
Merged-chr2-52455990-26	chr2	52455757	52456210	+	0.000	0.000	Merged-chr2-52455990-26
Merged-chr2-131186955-76	chr2	131186625	131187207	+	0.000	0.000	Merged-chr2-131186955-76
Merged-chr13-114935699-10	chr13	114935563	114935818	+	0.000	0.000	Merged-chr13-114935699-10
Merged-chr10-44700385-25	chr10	44700199	44700567	+	0.000	0.000	Merged-chr10-44700385-25
Merged-chr2-128111932-19	chr2	128111671	128112262	+	0.000	0.000	Merged-chr2-128111932-19
Merged-chr16-52438425-1	chr16	52438327	52438525	+	0.000	0.000	Merged-chr16-52438425-1
Merged-chr4-45342285-81	chr4	45341890	45342543	+	0.000	0.000	Merged-chr4-45342285-81
Merged-chr10-30357856-1	chr10	30357758	30357956	+	0.000	0.000	Merged-chr10-30357856-1
Merged-chr2-27728680-76	chr2	27728283	27729332	+	0.000	0.000	Merged-chr2-27728680-76
Merged-chr1-191718229-88	chr1	191717807	191718487	+	0.000	0.000	Merged-chr1-191718229-88
Merged-chr2-99830574-1	chr2	99830476	99830674	+	0.000	0.000	Merged-chr2-99830574-1
Merged-chr8-115112311-24	chr8	115112095	115112537	+	0.000	0.000	Merged-chr8-115112311-24
Merged-chr19-57611672-6	chr19	57611557	57611801	+	0.000	0.000	Merged-chr19-57611672-6
Merged-chr8-106936767-1	chr8	106936669	106936867	+	0.000	0.000	Merged-chr8-106936767-1
Merged-chr8-115110593-29	chr8	115110390	115110816	+	0.000	0.000	Merged-chr8-115110593-29
Merged-chr7-139157777-16	chr7	139157593	139157983	+	0.000	0.000	Merged-chr7-139157777-16
Merged-chr8-91073966-44	chr8	91073781	91074170	+	0.000	0.000	Merged-chr8-91073966-44
Merged-chr12-100420665-18	chr12	100420331	100420948	+	0.000	0.000	Merged-chr12-100420665-18
Merged-chr18-25538355-42	chr18	25537885	25538656	+	0.000	0.000	Merged-chr18-25538355-42
Merged-chr15-59399326-17	chr15	59399017	59399492	+	0.000	0.000	Merged-chr15-59399326-17
Merged-chr18-56685238-50	chr18	56685012	56685494	+	0.000	0.000	Merged-chr18-56685238-50
Merged-chr15-52753697-52	chr15	52753445	52754065	+	0.000	0.000	Merged-chr15-52753697-52
Merged-chr2-11266630-41	chr2	11266362	11266870	+	0.000	0.000	Merged-chr2-11266630-41
Merged-chr9-24503196-85	chr9	24502575	24503632	+	0.000	0.000	Merged-chr9-24503196-85
Merged-chr12-65172767-62	chr12	65172570	65173049	+	0.000	0.000	Merged-chr12-65172767-62
Merged-chr17-83850809-47	chr17	83850485	83851004	+	0.000	0.000	Merged-chr17-83850809-47
Merged-chr6-108658696-65	chr6	108658209	108659067	+	0.000	0.000	Merged-chr6-108658696-65
Merged-chr10-91270922-111	chr10	91270395	91271470	+	0.000	0.000	Merged-chr10-91270922-111
Merged-chr17-44121634-62	chr17	44121367	44121915	+	0.000	0.000	Merged-chr17-44121634-62
Merged-chr11-110498998-24	chr11	110498746	110499342	+	0.000	0.000	Merged-chr11-110498998-24
Merged-chr5-112296984-3	chr5	112296886	112297084	+	0.000	0.000	Merged-chr5-112296984-3
Merged-chr3-136611929-48	chr3	136611619	136612165	+	0.000	0.000	Merged-chr3-136611929-48
Merged-chr18-84028993-5	chr18	84028744	84029188	+	0.000	0.000	Merged-chr18-84028993-5
Merged-chr2-84936786-78	chr2	84936396	84937294	+	0.000	0.000	Merged-chr2-84936786-78
Merged-chr14-102828632-27	chr14	102828242	102828874	+	0.000	0.000	Merged-chr14-102828632-27
Merged-chr11-101551991-1	chr11	101551893	101552091	+	0.000	0.000	Merged-chr11-101551991-1
Merged-chr7-80554988-53	chr7	80554759	80555237	+	0.000	0.000	Merged-chr7-80554988-53
Merged-chr4-89460036-10	chr4	89459657	89460437	+	0.000	0.000	Merged-chr4-89460036-10
Merged-chr18-75374196-25	chr18	75373898	75374376	+	0.000	0.000	Merged-chr18-75374196-25
Merged-chr4-89479151-44	chr4	89478849	89479373	+	0.000	0.000	Merged-chr4-89479151-44
Merged-chr7-114087483-1	chr7	114087385	114087583	+	0.000	0.000	Merged-chr7-114087483-1
Merged-chr8-115568627-19	chr8	115568366	115568854	+	0.000	0.000	Merged-chr8-115568627-19
Merged-chr5-113539366-106	chr5	113538836	113539864	+	0.000	0.000	Merged-chr5-113539366-106
Merged-chr5-77130540-43	chr5	77130337	77130721	+	0.000	0.000	Merged-chr5-77130540-43
Merged-chr18-83993380-25	chr18	83993106	83993602	+	0.000	0.000	Merged-chr18-83993380-25
Merged-chr2-90482782-2	chr2	90482672	90482895	+	0.000	0.000	Merged-chr2-90482782-2
Merged-chr12-98283519-64	chr12	98283239	98283806	+	0.000	0.000	Merged-chr12-98283519-64
Merged-chr3-85023059-16	chr3	85022856	85023240	+	0.000	0.000	Merged-chr3-85023059-16
Merged-chr5-151704265-4	chr5	151704150	151704382	+	0.000	0.000	Merged-chr5-151704265-4
Merged-chr4-70601569-19	chr4	70601380	70601813	+	0.000	0.000	Merged-chr4-70601569-19
Merged-chr13-115097149-22	chr13	115096968	115097328	+	0.000	0.000	Merged-chr13-115097149-22
Merged-chr2-154836645-24	chr2	154836360	154836825	+	0.000	0.000	Merged-chr2-154836645-24
Merged-chr2-90547379-40	chr2	90547106	90547632	+	0.000	0.000	Merged-chr2-90547379-40
Merged-chr2-9801686-39	chr2	9801488	9801902	+	0.000	0.000	Merged-chr2-9801686-39
Merged-chr16-58546287-56	chr16	58545929	58546518	+	0.000	0.000	Merged-chr16-58546287-56
Merged-chr14-25476250-18	chr14	25476005	25476480	+	0.000	0.000	Merged-chr14-25476250-18
Merged-chr2-105445684-1	chr2	105445586	105445784	+	0.000	0.000	Merged-chr2-105445684-1
Merged-chr6-135375334-1	chr6	135375236	135375434	+	0.000	0.000	Merged-chr6-135375334-1
Merged-chr10-44299380-7	chr10	44299174	44299640	+	0.000	0.000	Merged-chr10-44299380-7
Merged-chr5-34538812-69	chr5	34538447	34539145	+	0.000	0.000	Merged-chr5-34538812-69
Merged-chr2-128318457-15	chr2	128318281	128318599	+	0.000	0.000	Merged-chr2-128318457-15
Merged-chr2-29859180-2	chr2	29859082	29859280	+	0.000	0.000	Merged-chr2-29859180-2
Merged-chr16-58678885-20	chr16	58678631	58679089	+	0.000	0.000	Merged-chr16-58678885-20
Merged-chr9-72962077-55	chr9	72961822	72962313	+	0.000	0.000	Merged-chr9-72962077-55
Merged-chr2-53330787-9	chr2	53330439	53331038	+	0.000	0.000	Merged-chr2-53330787-9
Merged-chr16-78573118-8	chr16	78572974	78573264	+	0.000	0.000	Merged-chr16-78573118-8
Merged-chr12-111814044-70	chr12	111813750	111814389	+	0.000	0.000	Merged-chr12-111814044-70
Merged-chr4-8822763-11	chr4	8822598	8822933	+	0.000	0.000	Merged-chr4-8822763-11
Merged-chr14-20379904-27	chr14	20379609	20380142	+	0.000	0.000	Merged-chr14-20379904-27
Merged-chr18-84085528-43	chr18	84085199	84085822	+	0.000	0.000	Merged-chr18-84085528-43
Merged-chr2-66124733-150	chr2	66124417	66125379	+	0.000	0.000	Merged-chr2-66124733-150
Merged-chr2-70091832-100	chr2	70091479	70092223	+	0.000	0.000	Merged-chr2-70091832-100
Merged-chr11-53851984-46	chr11	53851782	53852226	+	0.000	0.000	Merged-chr11-53851984-46
Merged-chr4-132747733-48	chr4	132747461	132747970	+	0.000	0.000	Merged-chr4-132747733-48
Merged-chr12-100480184-15	chr12	100480014	100480355	+	0.000	0.000	Merged-chr12-100480184-15
Merged-chr1-189700187-1	chr1	189700089	189700287	+	0.000	0.000	Merged-chr1-189700187-1
Merged-chr7-109951636-55	chr7	109951262	109951878	+	0.000	0.000	Merged-chr7-109951636-55
Merged-chr8-64826546-37	chr8	64826322	64826811	+	0.000	0.000	Merged-chr8-64826546-37
Merged-chr7-4063118-30	chr7	4062680	4063432	+	0.000	0.000	Merged-chr7-4063118-30
Merged-chr13-102097534-1	chr13	102097436	102097634	+	0.000	0.000	Merged-chr13-102097534-1
Merged-chr3-38483771-17	chr3	38483544	38483963	+	0.000	0.000	Merged-chr3-38483771-17
Merged-chr3-144201911-1	chr3	144201813	144202011	+	0.000	0.000	Merged-chr3-144201911-1
Merged-chr18-4348193-25	chr18	4347975	4348485	+	0.000	0.000	Merged-chr18-4348193-25
Merged-chr7-109959908-136	chr7	109959164	109960638	+	0.000	0.000	Merged-chr7-109959908-136
Merged-chr17-23980482-41	chr17	23980215	23980693	+	0.000	0.000	Merged-chr17-23980482-41
Merged-chr2-150918832-31	chr2	150918631	150919041	+	0.000	0.000	Merged-chr2-150918832-31
Merged-chr13-43240074-40	chr13	43239866	43240281	+	0.000	0.000	Merged-chr13-43240074-40
Merged-chr9-57288731-24	chr9	57288455	57288956	+	0.000	0.000	Merged-chr9-57288731-24
Merged-chr15-90215054-29	chr15	90214563	90215348	+	0.000	0.000	Merged-chr15-90215054-29
Merged-chr8-115618419-52	chr8	115618222	115618706	+	0.000	0.000	Merged-chr8-115618419-52
Merged-chr14-121340948-17	chr14	121340622	121341186	+	0.000	0.000	Merged-chr14-121340948-17
Merged-chr13-24604920-47	chr13	24604616	24605146	+	0.000	0.000	Merged-chr13-24604920-47
Merged-chr10-95605167-17	chr10	95605010	95605385	+	0.000	0.000	Merged-chr10-95605167-17
Merged-chr4-117126129-51	chr4	117125895	117126311	+	0.000	0.000	Merged-chr4-117126129-51
Merged-chr18-75353755-51	chr18	75353576	75353939	+	0.000	0.000	Merged-chr18-75353755-51
Merged-chr18-83943530-62	chr18	83943244	83943737	+	0.000	0.000	Merged-chr18-83943530-62
Merged-chr12-55007826-27	chr12	55007548	55008167	+	0.000	0.000	Merged-chr12-55007826-27
Merged-chr14-102438465-1	chr14	102438367	102438565	+	0.000	0.000	Merged-chr14-102438465-1
Merged-chr11-74560880-20	chr11	74560542	74561078	+	0.000	0.000	Merged-chr11-74560880-20
Merged-chr2-32601597-23	chr2	32601360	32601833	+	0.000	0.000	Merged-chr2-32601597-23
Merged-chr6-108659565-31	chr6	108659269	108659760	+	0.000	0.000	Merged-chr6-108659565-31
Merged-chrX-134374482-26	chrX	134374224	134374968	+	0.000	0.000	Merged-chrX-134374482-26
Merged-chr7-139143987-13	chr7	139143715	139144194	+	0.000	0.000	Merged-chr7-139143987-13
Merged-chr3-144026744-1	chr3	144026646	144026844	+	0.000	0.000	Merged-chr3-144026744-1
Merged-chr8-123287508-25	chr8	123287295	123287725	+	0.000	0.000	Merged-chr8-123287508-25
Merged-chrX-159056201-53	chrX	159055929	159056430	+	0.000	0.000	Merged-chrX-159056201-53
Merged-chr8-115470563-30	chr8	115470311	115470893	+	0.000	0.000	Merged-chr8-115470563-30
Merged-chr4-152446445-57	chr4	152446260	152446716	+	0.000	0.000	Merged-chr4-152446445-57
Merged-chr16-77013860-78	chr16	77013508	77014304	+	0.000	0.000	Merged-chr16-77013860-78
Merged-chr17-79093476-55	chr17	79093184	79093708	+	0.000	0.000	Merged-chr17-79093476-55
Merged-chr2-101556401-2	chr2	101556303	101556502	+	0.000	0.000	Merged-chr2-101556401-2
Merged-chr4-137609762-50	chr4	137609328	137610012	+	0.000	0.000	Merged-chr4-137609762-50
Merged-chr14-70796253-25	chr14	70795986	70796572	+	0.000	0.000	Merged-chr14-70796253-25
Merged-chr12-103103779-12	chr12	103103456	103104050	+	0.000	0.000	Merged-chr12-103103779-12
Merged-chr4-46643613-5	chr4	46643496	46643746	+	0.000	0.000	Merged-chr4-46643613-5
Merged-chr9-64824731-59	chr9	64824478	64824977	+	0.000	0.000	Merged-chr9-64824731-59
Merged-chr15-12030440-19	chr15	12030210	12030627	+	0.000	0.000	Merged-chr15-12030440-19
Merged-chr11-54998618-38	chr11	54998236	54999110	+	0.000	0.000	Merged-chr11-54998618-38
Merged-chr5-151651113-66	chr5	151650905	151651349	+	0.000	0.000	Merged-chr5-151651113-66
Merged-chr13-43262292-22	chr13	43262058	43262497	+	0.000	0.000	Merged-chr13-43262292-22
Merged-chr3-136688298-63	chr3	136687959	136688491	+	0.000	0.000	Merged-chr3-136688298-63
Merged-chr9-13894754-54	chr9	13894467	13895039	+	0.000	0.000	Merged-chr9-13894754-54
Merged-chr2-105430411-32	chr2	105430101	105430683	+	0.000	0.000	Merged-chr2-105430411-32
Merged-chr6-67368119-11	chr6	67367881	67368378	+	0.000	0.000	Merged-chr6-67368119-11
Merged-chr14-102835640-1	chr14	102835542	102835740	+	0.000	0.000	Merged-chr14-102835640-1
Merged-chr3-9947852-23	chr3	9947651	9948049	+	0.000	0.000	Merged-chr3-9947852-23
Merged-chr2-90487735-49	chr2	90487372	90488234	+	0.000	0.000	Merged-chr2-90487735-49
Merged-chr13-102039937-1	chr13	102039839	102040037	+	0.000	0.000	Merged-chr13-102039937-1
Merged-chr13-30034755-10	chr13	30034606	30034924	+	0.000	0.000	Merged-chr13-30034755-10
Merged-chr4-136180395-76	chr4	136180071	136180757	+	0.000	0.000	Merged-chr4-136180395-76
Merged-chr7-74692376-4	chr7	74692192	74692509	+	0.000	0.000	Merged-chr7-74692376-4
Merged-chr1-74379433-14	chr1	74379241	74379655	+	0.000	0.000	Merged-chr1-74379433-14
Merged-chr18-84086711-77	chr18	84086212	84087245	+	0.000	0.000	Merged-chr18-84086711-77
Merged-chr10-44786456-11	chr10	44786294	44786653	+	0.000	0.000	Merged-chr10-44786456-11
Merged-chr2-90552172-12	chr2	90551959	90552465	+	0.000	0.000	Merged-chr2-90552172-12
Merged-chr2-90560115-12	chr2	90559922	90560366	+	0.000	0.000	Merged-chr2-90560115-12
Merged-chr14-25628678-27	chr14	25628344	25628959	+	0.000	0.000	Merged-chr14-25628678-27
Merged-chr2-9578093-49	chr2	9577889	9578350	+	0.000	0.000	Merged-chr2-9578093-49
Merged-chr2-27677278-63	chr2	27676656	27677568	+	0.000	0.000	Merged-chr2-27677278-63
Merged-chr2-24949801-67	chr2	24949451	24950217	+	0.000	0.000	Merged-chr2-24949801-67
Merged-chr4-41463186-1	chr4	41463088	41463286	+	0.000	0.000	Merged-chr4-41463186-1
Merged-chr2-27693880-30	chr2	27693599	27694122	+	0.000	0.000	Merged-chr2-27693880-30
Merged-chr5-104982699-45	chr5	104982522	104982918	+	0.000	0.000	Merged-chr5-104982699-45
Merged-chr9-111047494-21	chr9	111047335	111047679	+	0.000	0.000	Merged-chr9-111047494-21
Merged-chr10-94551623-4	chr10	94551503	94551744	+	0.000	0.000	Merged-chr10-94551623-4
Merged-chr13-114885380-13	chr13	114885223	114885691	+	0.000	0.000	Merged-chr13-114885380-13
Merged-chr13-102182045-1	chr13	102181947	102182145	+	0.000	0.000	Merged-chr13-102182045-1
Merged-chr6-109398148-1	chr6	109398050	109398248	+	0.000	0.000	Merged-chr6-109398148-1
Merged-chr8-46143151-89	chr8	46142374	46144392	+	0.000	0.000	Merged-chr8-46143151-89
Merged-chr14-70283811-50	chr14	70283582	70284092	+	0.000	0.000	Merged-chr14-70283811-50
Merged-chr17-12031441-20	chr17	12031178	12031710	+	0.000	0.000	Merged-chr17-12031441-20
Merged-chr11-82179946-5	chr11	82179786	82180098	+	0.000	0.000	Merged-chr11-82179946-5
Merged-chr1-191447574-5	chr1	191447442	191447711	+	0.000	0.000	Merged-chr1-191447574-5
Merged-chr2-180456418-79	chr2	180456201	180456645	+	0.000	0.000	Merged-chr2-180456418-79
Merged-chr15-37790227-4	chr15	37790034	37790388	+	0.000	0.000	Merged-chr15-37790227-4
Merged-chr8-94183356-48	chr8	94183192	94183563	+	0.000	0.000	Merged-chr8-94183356-48
Merged-chr6-108709432-1	chr6	108709334	108709532	+	0.000	0.000	Merged-chr6-108709432-1
Merged-chr4-135098629-27	chr4	135098386	135098861	+	0.000	0.000	Merged-chr4-135098629-27
Merged-chr7-118499270-20	chr7	118499055	118499565	+	0.000	0.000	Merged-chr7-118499270-20
Merged-chr11-105628287-5	chr11	105628142	105628435	+	0.000	0.000	Merged-chr11-105628287-5
Merged-chr5-8373673-6	chr5	8373495	8373904	+	0.000	0.000	Merged-chr5-8373673-6
Merged-chr2-101628862-31	chr2	101628478	101629118	+	0.000	0.000	Merged-chr2-101628862-31
Merged-chr2-90528384-23	chr2	90528189	90528673	+	0.000	0.000	Merged-chr2-90528384-23
Merged-chr3-109123436-101	chr3	109122813	109123949	+	0.000	0.000	Merged-chr3-109123436-101
Merged-chr8-115113135-10	chr8	115112911	115113283	+	0.000	0.000	Merged-chr8-115113135-10
Merged-chr7-81179607-41	chr7	81179409	81179852	+	0.000	0.000	Merged-chr7-81179607-41
Merged-chr2-128457951-31	chr2	128457678	128458237	+	0.000	0.000	Merged-chr2-128457951-31
Merged-chr2-75825835-11	chr2	75825700	75826006	+	0.000	0.000	Merged-chr2-75825835-11
Merged-chr16-78595924-17	chr16	78595725	78596187	+	0.000	0.000	Merged-chr16-78595924-17
Merged-chr10-111479597-3	chr10	111479452	111479742	+	0.000	0.000	Merged-chr10-111479597-3
Merged-chr17-28488439-21	chr17	28488223	28488626	+	0.000	0.000	Merged-chr17-28488439-21
Merged-chr2-125247670-89	chr2	125247330	125248058	+	0.000	0.000	Merged-chr2-125247670-89
Merged-chr11-104629776-1	chr11	104629678	104629876	+	0.000	0.000	Merged-chr11-104629776-1
Merged-chr3-136670608-109	chr3	136670393	136670981	+	0.000	0.000	Merged-chr3-136670608-109
Merged-chr5-37245884-16	chr5	37245677	37246109	+	0.000	0.000	Merged-chr5-37245884-16
Merged-chr8-115410237-10	chr8	115409924	115410509	+	0.000	0.000	Merged-chr8-115410237-10
Merged-chr16-78576865-120	chr16	78576606	78577125	+	0.000	0.000	Merged-chr16-78576865-120
Merged-chr14-7774094-48	chr14	7773939	7774304	+	0.000	0.000	Merged-chr14-7774094-48
Merged-chr13-102039596-1	chr13	102039498	102039696	+	0.000	0.000	Merged-chr13-102039596-1
Merged-chr12-55027232-31	chr12	55026988	55027500	+	0.000	0.000	Merged-chr12-55027232-31
Merged-chr2-109992727-6	chr2	109992585	109992916	+	0.000	0.000	Merged-chr2-109992727-6
Merged-chr15-73759844-6	chr15	73759662	73759988	+	0.000	0.000	Merged-chr15-73759844-6
Merged-chr1-176986467-25	chr1	176986211	176986679	+	0.000	0.000	Merged-chr1-176986467-25
Merged-chr12-98280766-21	chr12	98280603	98280939	+	0.000	0.000	Merged-chr12-98280766-21
Merged-chr13-101659003-76	chr13	101658705	101659427	+	0.000	0.000	Merged-chr13-101659003-76
Merged-chr7-135710341-5	chr7	135710187	135710475	+	0.000	0.000	Merged-chr7-135710341-5
Merged-chr6-70872123-72	chr6	70871492	70872551	+	0.000	0.000	Merged-chr6-70872123-72
Merged-chr13-108215571-1	chr13	108215473	108215671	+	0.000	0.000	Merged-chr13-108215571-1
Merged-chr4-46636226-8	chr4	46636007	46636431	+	0.000	0.000	Merged-chr4-46636226-8
Merged-chr2-30251853-47	chr2	30251671	30252105	+	0.000	0.000	Merged-chr2-30251853-47
Merged-chr9-106892143-57	chr9	106891885	106892355	+	0.000	0.000	Merged-chr9-106892143-57
Merged-chr17-44567062-33	chr17	44566399	44567401	+	0.000	0.000	Merged-chr17-44567062-33
Merged-chr16-17132166-88	chr16	17131962	17132634	+	0.000	0.000	Merged-chr16-17132166-88
Merged-chr2-9595628-42	chr2	9595340	9596054	+	0.000	0.000	Merged-chr2-9595628-42
Merged-chr6-108895381-27	chr6	108895126	108895727	+	0.000	0.000	Merged-chr6-108895381-27
Merged-chr10-8506114-87	chr10	8505780	8506299	+	0.000	0.000	Merged-chr10-8506114-87
Merged-chr8-83721945-15	chr8	83721494	83722529	+	0.000	0.000	Merged-chr8-83721945-15
Merged-chr3-93547849-109	chr3	93547236	93548363	+	0.000	0.000	Merged-chr3-93547849-109
Merged-chr11-67633953-18	chr11	67633636	67634156	+	0.000	0.000	Merged-chr11-67633953-18
Merged-chr1-172501169-211	chr1	172500441	172502226	+	0.000	0.000	Merged-chr1-172501169-211
Merged-chr17-86200490-5	chr17	86200310	86200716	+	0.000	0.000	Merged-chr17-86200490-5
Merged-chr3-144198735-28	chr3	144198518	144198934	+	0.000	0.000	Merged-chr3-144198735-28
Merged-chr4-135104073-17	chr4	135103827	135104340	+	0.000	0.000	Merged-chr4-135104073-17
Merged-chr4-89350457-2	chr4	89350332	89350585	+	0.000	0.000	Merged-chr4-89350457-2
Merged-chr1-189703506-56	chr1	189703186	189703839	+	0.000	0.000	Merged-chr1-189703506-56
Merged-chr2-58097168-10	chr2	58096994	58097354	+	0.000	0.000	Merged-chr2-58097168-10
Merged-chr2-9750115-49	chr2	9749898	9750300	+	0.000	0.000	Merged-chr2-9750115-49
Merged-chr9-52188310-18	chr9	52188011	52188493	+	0.000	0.000	Merged-chr9-52188310-18
Merged-chr1-66863201-112	chr1	66862803	66863500	+	0.000	0.000	Merged-chr1-66863201-112
Merged-chr10-44429593-53	chr10	44429322	44429798	+	0.000	0.000	Merged-chr10-44429593-53
Merged-chr3-9862653-1	chr3	9862555	9862753	+	0.000	0.000	Merged-chr3-9862653-1
Merged-chr1-136255836-2	chr1	136255732	136255943	+	0.000	0.000	Merged-chr1-136255836-2
Merged-chr8-86856376-59	chr8	86856130	86856609	+	0.000	0.000	Merged-chr8-86856376-59
Merged-chr10-83722684-72	chr10	83722372	83723013	+	0.000	0.000	Merged-chr10-83722684-72
Merged-chr4-89421061-13	chr4	89420826	89421262	+	0.000	0.000	Merged-chr4-89421061-13
Merged-chr19-18597100-1	chr19	18597002	18597200	+	0.000	0.000	Merged-chr19-18597100-1
Merged-chr13-114879368-1	chr13	114879270	114879468	+	0.000	0.000	Merged-chr13-114879368-1
Merged-chr15-78903471-19	chr15	78903199	78903674	+	0.000	0.000	Merged-chr15-78903471-19
Merged-chr6-142387164-70	chr6	142386841	142387405	+	0.000	0.000	Merged-chr6-142387164-70
Merged-chr1-139179878-22	chr1	139179662	139180103	+	0.000	0.000	Merged-chr1-139179878-22
Merged-chr4-154105612-38	chr4	154105393	154105840	+	0.000	0.000	Merged-chr4-154105612-38
Merged-chr14-20177932-18	chr14	20177716	20178079	+	0.000	0.000	Merged-chr14-20177932-18
Merged-chr5-33686458-1	chr5	33686360	33686558	+	0.000	0.000	Merged-chr5-33686458-1
Merged-chr8-115706159-26	chr8	115705813	115706778	+	0.000	0.000	Merged-chr8-115706159-26
Merged-chr14-70783979-3	chr14	70783833	70784123	+	0.000	0.000	Merged-chr14-70783979-3
Merged-chr18-13013955-24	chr18	13013693	13014173	+	0.000	0.000	Merged-chr18-13013955-24
Merged-chr2-65182113-27	chr2	65181955	65182300	+	0.000	0.000	Merged-chr2-65182113-27
Merged-chr13-98692096-35	chr13	98691891	98692284	+	0.000	0.000	Merged-chr13-98692096-35
Merged-chr11-67571171-8	chr11	67570901	67571367	+	0.000	0.000	Merged-chr11-67571171-8
Merged-chr18-11575213-11	chr18	11574992	11575431	+	0.000	0.000	Merged-chr18-11575213-11
Merged-chr17-71526906-96	chr17	71526652	71527134	+	0.000	0.000	Merged-chr17-71526906-96
Merged-chr1-184734389-32	chr1	184734180	184734662	+	0.000	0.000	Merged-chr1-184734389-32
Merged-chr8-70352666-2	chr8	70352557	70352778	+	0.000	0.000	Merged-chr8-70352666-2
Merged-chr7-74350972-116	chr7	74350724	74351138	+	0.000	0.000	Merged-chr7-74350972-116
Merged-chr12-24634074-29	chr12	24633692	24634293	+	0.000	0.000	Merged-chr12-24634074-29
Merged-chr1-127653505-23	chr1	127653198	127653872	+	0.000	0.000	Merged-chr1-127653505-23
Merged-chrX-85839388-40	chrX	85839036	85839610	+	0.000	0.000	Merged-chrX-85839388-40
Merged-chr16-46104681-28	chr16	46104418	46105087	+	0.000	0.000	Merged-chr16-46104681-28
Merged-chr10-91404961-1	chr10	91404863	91405061	+	0.000	0.000	Merged-chr10-91404961-1
Merged-chr9-52356728-32	chr9	52356376	52357382	+	0.000	0.000	Merged-chr9-52356728-32
Merged-chr18-62169369-48	chr18	62169186	62169539	+	0.000	0.000	Merged-chr18-62169369-48
