#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr1-176949526-4	chr1	176949297	176949800	+	0.000	0.000	Merged-chr1-176949526-4
Merged-chr6-137492060-50	chr6	137491762	137492429	+	0.000	0.000	Merged-chr6-137492060-50
Merged-chr11-95333420-12	chr11	95333258	95333554	+	0.000	0.000	Merged-chr11-95333420-12
Merged-chr6-135497150-1	chr6	135497052	135497250	+	0.000	0.000	Merged-chr6-135497150-1
Merged-chr17-12171339-11	chr17	12171091	12171551	+	0.000	0.000	Merged-chr17-12171339-11
Merged-chr17-56935503-57	chr17	56935018	56935785	+	0.000	0.000	Merged-chr17-56935503-57
Merged-chr9-123931993-21	chr9	123931764	123932155	+	0.000	0.000	Merged-chr9-123931993-21
Merged-chr7-118500296-3	chr7	118500193	118500405	+	0.000	0.000	Merged-chr7-118500296-3
Merged-chr2-112493577-1	chr2	112493479	112493677	+	0.000	0.000	Merged-chr2-112493577-1
Merged-chr1-86501617-54	chr1	86501388	86501976	+	0.000	0.000	Merged-chr1-86501617-54
Merged-chr11-110399187-55	chr11	110398896	110399519	+	0.000	0.000	Merged-chr11-110399187-55
Merged-chr17-44690721-49	chr17	44690434	44691013	+	0.000	0.000	Merged-chr17-44690721-49
Merged-chr3-98348432-78	chr3	98348125	98348701	+	0.000	0.000	Merged-chr3-98348432-78
Merged-chr3-137864841-55	chr3	137864626	137865020	+	0.000	0.000	Merged-chr3-137864841-55
Merged-chr5-62574565-45	chr5	62574233	62574755	+	0.000	0.000	Merged-chr5-62574565-45
Merged-chr10-83733897-13	chr10	83733728	83734074	+	0.000	0.000	Merged-chr10-83733897-13
Merged-chr10-69563766-16	chr10	69563196	69564060	+	0.000	0.000	Merged-chr10-69563766-16
Merged-chr1-37586082-40	chr1	37585779	37586347	+	0.000	0.000	Merged-chr1-37586082-40
Merged-chr2-128041579-1	chr2	128041481	128041679	+	0.000	0.000	Merged-chr2-128041579-1
Merged-chr17-31825011-7	chr17	31824877	31825143	+	0.000	0.000	Merged-chr17-31825011-7
Merged-chr5-150118801-72	chr5	150118435	150119056	+	0.000	0.000	Merged-chr5-150118801-72
Merged-chr6-135418528-77	chr6	135417930	135418883	+	0.000	0.000	Merged-chr6-135418528-77
Merged-chr10-80684383-19	chr10	80684144	80684594	+	0.000	0.000	Merged-chr10-80684383-19
Merged-chr18-75428588-1	chr18	75428490	75428688	+	0.000	0.000	Merged-chr18-75428588-1
Merged-chr9-123928756-104	chr9	123928548	123929187	+	0.000	0.000	Merged-chr9-123928756-104
Merged-chr16-58507733-27	chr16	58507293	58508185	+	0.000	0.000	Merged-chr16-58507733-27
Merged-chr7-99984527-1	chr7	99984429	99984627	+	0.000	0.000	Merged-chr7-99984527-1
Merged-chr6-137492797-3	chr6	137492629	137492949	+	0.000	0.000	Merged-chr6-137492797-3
Merged-chr6-38320889-16	chr6	38320595	38321144	+	0.000	0.000	Merged-chr6-38320889-16
Merged-chr12-100501438-41	chr12	100501172	100501671	+	0.000	0.000	Merged-chr12-100501438-41
Merged-chr17-79052493-40	chr17	79052111	79052776	+	0.000	0.000	Merged-chr17-79052493-40
Merged-chr13-102147244-2	chr13	102147143	102147347	+	0.000	0.000	Merged-chr13-102147244-2
Merged-chr17-48467518-66	chr17	48466989	48467916	+	0.000	0.000	Merged-chr17-48467518-66
Merged-chr2-11320345-22	chr2	11320146	11320529	+	0.000	0.000	Merged-chr2-11320345-22
Merged-chr5-112276606-72	chr5	112276213	112276815	+	0.000	0.000	Merged-chr5-112276606-72
Merged-chr12-100442312-6	chr12	100442153	100442497	+	0.000	0.000	Merged-chr12-100442312-6
Merged-chr1-160046087-41	chr1	160045891	160046374	+	0.000	0.000	Merged-chr1-160046087-41
Merged-chr18-84025496-8	chr18	84025338	84025645	+	0.000	0.000	Merged-chr18-84025496-8
Merged-chr10-9880520-21	chr10	9880276	9880735	+	0.000	0.000	Merged-chr10-9880520-21
Merged-chr5-107987053-156	chr5	107986687	107987414	+	0.000	0.000	Merged-chr5-107987053-156
Merged-chr11-45944042-9	chr11	45943788	45944247	+	0.000	0.000	Merged-chr11-45944042-9
Merged-chr3-58983092-11	chr3	58982887	58983286	+	0.000	0.000	Merged-chr3-58983092-11
Merged-chr8-91070466-126	chr8	91070206	91070699	+	0.000	0.000	Merged-chr8-91070466-126
Merged-chr10-40400528-9	chr10	40400388	40400701	+	0.000	0.000	Merged-chr10-40400528-9
Merged-chr6-42373286-40	chr6	42372951	42373514	+	0.000	0.000	Merged-chr6-42373286-40
Merged-chr4-138222577-29	chr4	138222223	138222864	+	0.000	0.000	Merged-chr4-138222577-29
Merged-chr2-79086397-1	chr2	79086299	79086497	+	0.000	0.000	Merged-chr2-79086397-1
Merged-chr8-123318633-49	chr8	123318450	123318881	+	0.000	0.000	Merged-chr8-123318633-49
Merged-chr19-5390000-41	chr19	5389750	5390393	+	0.000	0.000	Merged-chr19-5390000-41
Merged-chr3-143965195-1	chr3	143965097	143965295	+	0.000	0.000	Merged-chr3-143965195-1
Merged-chr7-74599992-6	chr7	74599833	74600182	+	0.000	0.000	Merged-chr7-74599992-6
Merged-chr18-25591016-9	chr18	25590853	25591224	+	0.000	0.000	Merged-chr18-25591016-9
Merged-chr10-81434101-33	chr10	81433901	81434333	+	0.000	0.000	Merged-chr10-81434101-33
Merged-chr2-129198566-84	chr2	129198332	129198896	+	0.000	0.000	Merged-chr2-129198566-84
Merged-chr2-65022793-47	chr2	65022565	65023129	+	0.000	0.000	Merged-chr2-65022793-47
Merged-chr15-51990648-9	chr15	51990387	51990844	+	0.000	0.000	Merged-chr15-51990648-9
Merged-chr13-101697011-15	chr13	101696756	101697214	+	0.000	0.000	Merged-chr13-101697011-15
Merged-chr13-101664276-40	chr13	101663995	101664550	+	0.000	0.000	Merged-chr13-101664276-40
Merged-chr8-86884761-124	chr8	86884081	86885522	+	0.000	0.000	Merged-chr8-86884761-124
Merged-chr5-107986470-2	chr5	107986345	107986598	+	0.000	0.000	Merged-chr5-107986470-2
Merged-chr17-31840670-46	chr17	31840479	31841016	+	0.000	0.000	Merged-chr17-31840670-46
Merged-chr8-115496222-29	chr8	115495949	115496471	+	0.000	0.000	Merged-chr8-115496222-29
Merged-chr1-189608778-45	chr1	189608396	189609197	+	0.000	0.000	Merged-chr1-189608778-45
Merged-chr4-71291736-94	chr4	71291446	71291995	+	0.000	0.000	Merged-chr4-71291736-94
Merged-chr14-25466444-5	chr14	25466294	25466588	+	0.000	0.000	Merged-chr14-25466444-5
Merged-chr4-46641506-27	chr4	46641122	46641814	+	0.000	0.000	Merged-chr4-46641506-27
Merged-chr19-53544940-64	chr19	53544359	53545588	+	0.000	0.000	Merged-chr19-53544940-64
Merged-chr9-13973849-7	chr9	13973716	13974031	+	0.000	0.000	Merged-chr9-13973849-7
Merged-chr13-81662913-4	chr13	81662749	81663048	+	0.000	0.000	Merged-chr13-81662913-4
Merged-chr13-101767928-126	chr13	101767512	101768287	+	0.000	0.000	Merged-chr13-101767928-126
Merged-chr2-113848659-93	chr2	113848235	113849075	+	0.000	0.000	Merged-chr2-113848659-93
Merged-chr6-8732660-29	chr6	8732482	8732887	+	0.000	0.000	Merged-chr6-8732660-29
Merged-chr16-37094405-73	chr16	37094121	37094725	+	0.000	0.000	Merged-chr16-37094405-73
Merged-chr17-79817109-13	chr17	79816862	79817328	+	0.000	0.000	Merged-chr17-79817109-13
Merged-chr4-8837800-54	chr4	8837534	8838326	+	0.000	0.000	Merged-chr4-8837800-54
Merged-chr11-29694007-2	chr11	29693909	29694107	+	0.000	0.000	Merged-chr11-29694007-2
Merged-chr10-95681170-17	chr10	95680927	95681341	+	0.000	0.000	Merged-chr10-95681170-17
Merged-chr18-32311918-36	chr18	32311626	32312111	+	0.000	0.000	Merged-chr18-32311918-36
Merged-chr7-25835602-47	chr7	25835382	25835877	+	0.000	0.000	Merged-chr7-25835602-47
Merged-chr3-123267512-110	chr3	123267230	123267771	+	0.000	0.000	Merged-chr3-123267512-110
Merged-chr3-136671529-28	chr3	136671240	136671876	+	0.000	0.000	Merged-chr3-136671529-28
Merged-chr16-32434269-25	chr16	32434129	32434463	+	0.000	0.000	Merged-chr16-32434269-25
Merged-chr12-3989980-1	chr12	3989882	3990080	+	0.000	0.000	Merged-chr12-3989980-1
Merged-chr10-83946083-1	chr10	83945985	83946183	+	0.000	0.000	Merged-chr10-83946083-1
Merged-chr14-7844801-29	chr14	7844568	7845116	+	0.000	0.000	Merged-chr14-7844801-29
Merged-chr11-29692902-6	chr11	29692733	29693055	+	0.000	0.000	Merged-chr11-29692902-6
Merged-chr9-72970101-47	chr9	72969926	72970254	+	0.000	0.000	Merged-chr9-72970101-47
Merged-chr14-67674822-11	chr14	67674643	67675016	+	0.000	0.000	Merged-chr14-67674822-11
Merged-chr2-13575035-10	chr2	13574856	13575206	+	0.000	0.000	Merged-chr2-13575035-10
Merged-chr6-137503792-1	chr6	137503694	137503892	+	0.000	0.000	Merged-chr6-137503792-1
Merged-chr4-116807606-59	chr4	116807191	116807861	+	0.000	0.000	Merged-chr4-116807606-59
Merged-chr6-66471911-19	chr6	66471650	66472119	+	0.000	0.000	Merged-chr6-66471911-19
Merged-chr13-107022238-141	chr13	107021981	107022415	+	0.000	0.000	Merged-chr13-107022238-141
Merged-chr3-84710907-12	chr3	84710733	84711112	+	0.000	0.000	Merged-chr3-84710907-12
Merged-chr10-111422205-1	chr10	111422107	111422305	+	0.000	0.000	Merged-chr10-111422205-1
Merged-chr18-13016580-10	chr18	13016433	13016748	+	0.000	0.000	Merged-chr18-13016580-10
Merged-chr4-124937021-50	chr4	124936792	124937198	+	0.000	0.000	Merged-chr4-124937021-50
Merged-chr10-8197795-23	chr10	8197595	8197966	+	0.000	0.000	Merged-chr10-8197795-23
Merged-chr13-95963874-1	chr13	95963776	95963974	+	0.000	0.000	Merged-chr13-95963874-1
Merged-chr6-50545714-41	chr6	50545430	50546138	+	0.000	0.000	Merged-chr6-50545714-41
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr17-12118316-8	chr17	12118089	12118684	+	0.000	0.000	Merged-chr17-12118316-8
Merged-chr8-83715259-53	chr8	83715015	83715568	+	0.000	0.000	Merged-chr8-83715259-53
Merged-chr7-143740340-31	chr7	143740110	143740588	+	0.000	0.000	Merged-chr7-143740340-31
Merged-chr16-49888266-54	chr16	49887950	49888539	+	0.000	0.000	Merged-chr16-49888266-54
Merged-chr2-34905139-61	chr2	34904966	34905298	+	0.000	0.000	Merged-chr2-34905139-61
Merged-chr7-138877099-9	chr7	138876928	138877293	+	0.000	0.000	Merged-chr7-138877099-9
Merged-chr16-58670422-58	chr16	58670140	58670644	+	0.000	0.000	Merged-chr16-58670422-58
Merged-chr18-83740717-24	chr18	83740456	83741053	+	0.000	0.000	Merged-chr18-83740717-24
Merged-chr2-105388913-1	chr2	105388815	105389013	+	0.000	0.000	Merged-chr2-105388913-1
Merged-chr17-86958132-38	chr17	86957722	86958359	+	0.000	0.000	Merged-chr17-86958132-38
Merged-chr10-41473311-50	chr10	41472977	41473681	+	0.000	0.000	Merged-chr10-41473311-50
Merged-chr6-135417728-5	chr6	135417566	135417854	+	0.000	0.000	Merged-chr6-135417728-5
Merged-chr9-31130629-119	chr9	31129974	31131221	+	0.000	0.000	Merged-chr9-31130629-119
Merged-chrX-169304181-14	chrX	169303929	169304456	+	0.000	0.000	Merged-chrX-169304181-14
Merged-chr1-127652975-7	chr1	127652780	127653122	+	0.000	0.000	Merged-chr1-127652975-7
Merged-chr3-96576802-53	chr3	96576568	96577033	+	0.000	0.000	Merged-chr3-96576802-53
Merged-chr15-73748382-71	chr15	73748032	73748880	+	0.000	0.000	Merged-chr15-73748382-71
Merged-chr16-46121573-10	chr16	46121233	46121778	+	0.000	0.000	Merged-chr16-46121573-10
Merged-chr16-52362398-3	chr16	52362273	52362532	+	0.000	0.000	Merged-chr16-52362398-3
Merged-chr6-131293515-116	chr6	131292995	131293906	+	0.000	0.000	Merged-chr6-131293515-116
Merged-chr2-9867507-76	chr2	9867234	9867881	+	0.000	0.000	Merged-chr2-9867507-76
Merged-chr11-64116814-48	chr11	64116355	64117203	+	0.000	0.000	Merged-chr11-64116814-48
Merged-chr2-84956500-28	chr2	84956275	84956800	+	0.000	0.000	Merged-chr2-84956500-28
Merged-chr13-114915632-61	chr13	114914775	114916273	+	0.000	0.000	Merged-chr13-114915632-61
Merged-chr14-47367011-11	chr14	47366738	47367264	+	0.000	0.000	Merged-chr14-47367011-11
Merged-chr2-65170889-79	chr2	65170603	65171201	+	0.000	0.000	Merged-chr2-65170889-79
Merged-chr15-12037436-23	chr15	12037198	12037701	+	0.000	0.000	Merged-chr15-12037436-23
Merged-chr1-176877943-17	chr1	176877763	176878101	+	0.000	0.000	Merged-chr1-176877943-17
Merged-chr13-101758724-1	chr13	101758626	101758824	+	0.000	0.000	Merged-chr13-101758724-1
Merged-chr4-11694670-22	chr4	11694452	11694923	+	0.000	0.000	Merged-chr4-11694670-22
Merged-chr15-37644500-63	chr15	37644064	37645058	+	0.000	0.000	Merged-chr15-37644500-63
Merged-chr18-62089904-13	chr18	62089706	62090085	+	0.000	0.000	Merged-chr18-62089904-13
Merged-chr14-121379142-144	chr14	121378864	121379449	+	0.000	0.000	Merged-chr14-121379142-144
Merged-chr1-175880744-64	chr1	175880460	175880960	+	0.000	0.000	Merged-chr1-175880744-64
Merged-chr5-8374526-17	chr5	8374341	8374707	+	0.000	0.000	Merged-chr5-8374526-17
Merged-chr18-34624599-93	chr18	34624418	34624798	+	0.000	0.000	Merged-chr18-34624599-93
Merged-chr17-31821541-43	chr17	31821175	31821892	+	0.000	0.000	Merged-chr17-31821541-43
Merged-chr2-52315067-49	chr2	52314863	52315304	+	0.000	0.000	Merged-chr2-52315067-49
Merged-chr5-77061556-23	chr5	77061355	77061825	+	0.000	0.000	Merged-chr5-77061556-23
Merged-chr7-74663991-34	chr7	74663776	74664252	+	0.000	0.000	Merged-chr7-74663991-34
Merged-chr2-52591094-36	chr2	52590876	52591333	+	0.000	0.000	Merged-chr2-52591094-36
Merged-chr6-67375893-83	chr6	67375283	67376328	+	0.000	0.000	Merged-chr6-67375893-83
Merged-chr1-134061079-45	chr1	134060849	134061301	+	0.000	0.000	Merged-chr1-134061079-45
Merged-chr10-84081142-1	chr10	84081044	84081242	+	0.000	0.000	Merged-chr10-84081142-1
Merged-chr3-59042548-4	chr3	59042407	59042753	+	0.000	0.000	Merged-chr3-59042548-4
Merged-chr14-61599555-43	chr14	61599292	61599729	+	0.000	0.000	Merged-chr14-61599555-43
Merged-chr6-137577194-7	chr6	137576951	137577440	+	0.000	0.000	Merged-chr6-137577194-7
Merged-chr3-38371815-1	chr3	38371717	38371915	+	0.000	0.000	Merged-chr3-38371815-1
Merged-chrX-140506708-7	chrX	140506591	140506868	+	0.000	0.000	Merged-chrX-140506708-7
Merged-chr6-108571232-71	chr6	108570878	108571536	+	0.000	0.000	Merged-chr6-108571232-71
Merged-chr2-143924641-39	chr2	143924177	143924994	+	0.000	0.000	Merged-chr2-143924641-39
Merged-chr18-62156706-39	chr18	62156442	62156966	+	0.000	0.000	Merged-chr18-62156706-39
Merged-chr3-144261016-37	chr3	144260779	144261354	+	0.000	0.000	Merged-chr3-144261016-37
Merged-chr4-8811216-44	chr4	8810981	8811473	+	0.000	0.000	Merged-chr4-8811216-44
Merged-chr3-135200949-36	chr3	135200433	135201261	+	0.000	0.000	Merged-chr3-135200949-36
Merged-chr19-43530774-110	chr19	43530335	43531218	+	0.000	0.000	Merged-chr19-43530774-110
Merged-chr18-62156054-2	chr18	62155857	62156253	+	0.000	0.000	Merged-chr18-62156054-2
Merged-chr1-160047516-48	chr1	160046884	160047841	+	0.000	0.000	Merged-chr1-160047516-48
Merged-chr13-102096730-1	chr13	102096632	102096830	+	0.000	0.000	Merged-chr13-102096730-1
Merged-chr3-9754268-1	chr3	9754170	9754368	+	0.000	0.000	Merged-chr3-9754268-1
Merged-chr2-11706228-2	chr2	11706128	11706330	+	0.000	0.000	Merged-chr2-11706228-2
Merged-chr9-44113548-48	chr9	44113205	44113736	+	0.000	0.000	Merged-chr9-44113548-48
Merged-chr9-35124041-80	chr9	35123570	35124505	+	0.000	0.000	Merged-chr9-35124041-80
Merged-chr1-160037065-9	chr1	160036859	160037281	+	0.000	0.000	Merged-chr1-160037065-9
Merged-chr12-24651104-2	chr12	24650949	24651261	+	0.000	0.000	Merged-chr12-24651104-2
Merged-chr2-13672808-37	chr2	13672528	13673090	+	0.000	0.000	Merged-chr2-13672808-37
Merged-chr6-67348220-52	chr6	67347970	67348500	+	0.000	0.000	Merged-chr6-67348220-52
Merged-chr1-37496227-52	chr1	37495906	37496509	+	0.000	0.000	Merged-chr1-37496227-52
Merged-chr13-106997590-6	chr13	106997427	106997721	+	0.000	0.000	Merged-chr13-106997590-6
Merged-chr3-144232172-58	chr3	144231852	144232405	+	0.000	0.000	Merged-chr3-144232172-58
Merged-chr18-83977007-10	chr18	83976832	83977182	+	0.000	0.000	Merged-chr18-83977007-10
Merged-chr1-88638898-6	chr1	88638739	88639045	+	0.000	0.000	Merged-chr1-88638898-6
Merged-chr15-90071685-1	chr15	90071587	90071785	+	0.000	0.000	Merged-chr15-90071685-1
Merged-chrX-164427497-25	chrX	164427233	164427694	+	0.000	0.000	Merged-chrX-164427497-25
Merged-chr14-25421957-44	chr14	25421697	25422262	+	0.000	0.000	Merged-chr14-25421957-44
Merged-chr19-53543983-1	chr19	53543885	53544083	+	0.000	0.000	Merged-chr19-53543983-1
Merged-chrX-109011957-30	chrX	109011808	109012126	+	0.000	0.000	Merged-chrX-109011957-30
Merged-chr2-9558590-12	chr2	9558251	9558832	+	0.000	0.000	Merged-chr2-9558590-12
Merged-chr6-67431946-2	chr6	67431840	67432055	+	0.000	0.000	Merged-chr6-67431946-2
Merged-chr3-143959339-1	chr3	143959241	143959439	+	0.000	0.000	Merged-chr3-143959339-1
Merged-chrX-153375365-26	chrX	153375090	153375598	+	0.000	0.000	Merged-chrX-153375365-26
Merged-chr10-83948431-2	chr10	83948320	83948545	+	0.000	0.000	Merged-chr10-83948431-2
Merged-chr18-4295238-102	chr18	4294892	4295613	+	0.000	0.000	Merged-chr18-4295238-102
Merged-chr7-45136227-69	chr7	45135952	45136526	+	0.000	0.000	Merged-chr7-45136227-69
Merged-chr4-118437424-66	chr4	118437014	118437798	+	0.000	0.000	Merged-chr4-118437424-66
Merged-chr10-83729229-1	chr10	83729131	83729329	+	0.000	0.000	Merged-chr10-83729229-1
Merged-chr14-25442825-7	chr14	25442619	25443025	+	0.000	0.000	Merged-chr14-25442825-7
Merged-chr18-25512233-1	chr18	25512135	25512333	+	0.000	0.000	Merged-chr18-25512233-1
Merged-chr10-111996570-172	chr10	111996167	111996945	+	0.000	0.000	Merged-chr10-111996570-172
Merged-chr11-29693424-140	chr11	29693067	29693866	+	0.000	0.000	Merged-chr11-29693424-140
Merged-chr7-114159939-24	chr7	114159640	114160282	+	0.000	0.000	Merged-chr7-114159939-24
Merged-chr8-84876953-6	chr8	84876776	84877098	+	0.000	0.000	Merged-chr8-84876953-6
Merged-chr2-9733410-1	chr2	9733312	9733510	+	0.000	0.000	Merged-chr2-9733410-1
Merged-chr13-108191419-33	chr13	108191249	108191569	+	0.000	0.000	Merged-chr13-108191419-33
Merged-chr1-131153253-37	chr1	131153065	131153541	+	0.000	0.000	Merged-chr1-131153253-37
Merged-chr18-26652684-1	chr18	26652586	26652784	+	0.000	0.000	Merged-chr18-26652684-1
Merged-chr8-115354747-3	chr8	115354617	115354866	+	0.000	0.000	Merged-chr8-115354747-3
Merged-chr15-59486327-14	chr15	59486157	59486541	+	0.000	0.000	Merged-chr15-59486327-14
Merged-chr19-56703417-11	chr19	56703110	56703641	+	0.000	0.000	Merged-chr19-56703417-11
Merged-chr13-101696065-10	chr13	101695889	101696268	+	0.000	0.000	Merged-chr13-101696065-10
Merged-chr5-150373139-22	chr5	150372872	150373400	+	0.000	0.000	Merged-chr5-150373139-22
Merged-chr16-46119145-2	chr16	46118957	46119335	+	0.000	0.000	Merged-chr16-46119145-2
Merged-chr13-46030994-10	chr13	46030798	46031165	+	0.000	0.000	Merged-chr13-46030994-10
Merged-chr2-128470524-44	chr2	128470277	128470772	+	0.000	0.000	Merged-chr2-128470524-44
Merged-chr10-83939231-1	chr10	83939133	83939331	+	0.000	0.000	Merged-chr10-83939231-1
Merged-chr6-108561234-16	chr6	108561077	108561391	+	0.000	0.000	Merged-chr6-108561234-16
Merged-chr4-89460645-6	chr4	89460452	89460794	+	0.000	0.000	Merged-chr4-89460645-6
Merged-chr8-64788923-42	chr8	64788566	64789248	+	0.000	0.000	Merged-chr8-64788923-42
Merged-chr10-128526022-11	chr10	128525826	128526224	+	0.000	0.000	Merged-chr10-128526022-11
Merged-chr7-110956692-58	chr7	110956267	110957030	+	0.000	0.000	Merged-chr7-110956692-58
Merged-chr19-55915456-76	chr19	55915217	55915733	+	0.000	0.000	Merged-chr19-55915456-76
Merged-chr4-109854829-14	chr4	109854570	109855110	+	0.000	0.000	Merged-chr4-109854829-14
Merged-chr3-9828773-58	chr3	9828392	9829032	+	0.000	0.000	Merged-chr3-9828773-58
Merged-chr11-73108420-25	chr11	73108105	73108716	+	0.000	0.000	Merged-chr11-73108420-25
Merged-chr1-160054348-51	chr1	160054059	160054816	+	0.000	0.000	Merged-chr1-160054348-51
Merged-chr7-130647041-17	chr7	130646798	130647295	+	0.000	0.000	Merged-chr7-130647041-17
Merged-chr17-12036318-13	chr17	12036165	12036531	+	0.000	0.000	Merged-chr17-12036318-13
Merged-chr7-74471905-6	chr7	74471732	74472138	+	0.000	0.000	Merged-chr7-74471905-6
Merged-chr17-83902741-24	chr17	83902521	83902969	+	0.000	0.000	Merged-chr17-83902741-24
Merged-chr6-50566490-70	chr6	50566258	50566738	+	0.000	0.000	Merged-chr6-50566490-70
Merged-chr14-47395869-114	chr14	47395458	47396514	+	0.000	0.000	Merged-chr14-47395869-114
Merged-chr16-58498584-48	chr16	58498339	58498864	+	0.000	0.000	Merged-chr16-58498584-48
Merged-chr13-33965707-3	chr13	33965569	33965828	+	0.000	0.000	Merged-chr13-33965707-3
Merged-chr13-104228852-60	chr13	104228488	104229064	+	0.000	0.000	Merged-chr13-104228852-60
Merged-chr6-108572845-8	chr6	108572710	108572997	+	0.000	0.000	Merged-chr6-108572845-8
Merged-chr2-27704509-16	chr2	27704291	27704776	+	0.000	0.000	Merged-chr2-27704509-16
Merged-chr13-60839603-42	chr13	60839343	60839849	+	0.000	0.000	Merged-chr13-60839603-42
Merged-chr1-127651305-2	chr1	127651177	127651436	+	0.000	0.000	Merged-chr1-127651305-2
Merged-chrX-159255305-140	chrX	159254360	159256008	+	0.000	0.000	Merged-chrX-159255305-140
Merged-chr6-113697016-110	chr6	113696726	113697333	+	0.000	0.000	Merged-chr6-113697016-110
Merged-chr3-144202292-71	chr3	144202016	144202677	+	0.000	0.000	Merged-chr3-144202292-71
Merged-chr2-11642639-57	chr2	11642266	11642903	+	0.000	0.000	Merged-chr2-11642639-57
Merged-chr17-83846499-25	chr17	83846258	83846712	+	0.000	0.000	Merged-chr17-83846499-25
Merged-chr19-18585992-5	chr19	18585766	18586161	+	0.000	0.000	Merged-chr19-18585992-5
Merged-chr3-144242318-33	chr3	144242068	144242522	+	0.000	0.000	Merged-chr3-144242318-33
Merged-chr7-74554851-146	chr7	74554552	74555333	+	0.000	0.000	Merged-chr7-74554851-146
Merged-chr15-9140633-58	chr15	9140327	9140841	+	0.000	0.000	Merged-chr15-9140633-58
Merged-chr17-83918717-33	chr17	83918391	83919138	+	0.000	0.000	Merged-chr17-83918717-33
Merged-chr6-108828800-75	chr6	108828509	108829286	+	0.000	0.000	Merged-chr6-108828800-75
Merged-chrX-140531486-7	chrX	140531289	140531698	+	0.000	0.000	Merged-chrX-140531486-7
Merged-chr19-57803146-21	chr19	57802941	57803505	+	0.000	0.000	Merged-chr19-57803146-21
Merged-chrX-140537922-35	chrX	140537750	140538082	+	0.000	0.000	Merged-chrX-140537922-35
Merged-chr10-41474054-14	chr10	41473809	41474233	+	0.000	0.000	Merged-chr10-41474054-14
Merged-chr3-159505893-1	chr3	159505795	159505993	+	0.000	0.000	Merged-chr3-159505893-1
Merged-chr15-52570490-21	chr15	52570228	52570709	+	0.000	0.000	Merged-chr15-52570490-21
Merged-chr10-69549534-2	chr10	69549436	69549634	+	0.000	0.000	Merged-chr10-69549534-2
Merged-chr17-50167764-6	chr17	50167613	50167938	+	0.000	0.000	Merged-chr17-50167764-6
Merged-chr18-75392555-48	chr18	75392186	75392947	+	0.000	0.000	Merged-chr18-75392555-48
Merged-chr18-4333845-29	chr18	4333613	4334065	+	0.000	0.000	Merged-chr18-4333845-29
Merged-chr4-154111922-1	chr4	154111824	154112022	+	0.000	0.000	Merged-chr4-154111922-1
Merged-chr17-28442863-20	chr17	28442681	28443040	+	0.000	0.000	Merged-chr17-28442863-20
Merged-chr18-11657686-100	chr18	11657462	11657984	+	0.000	0.000	Merged-chr18-11657686-100
Merged-chr13-30043062-25	chr13	30042795	30043259	+	0.000	0.000	Merged-chr13-30043062-25
Merged-chr17-49968019-1	chr17	49967921	49968119	+	0.000	0.000	Merged-chr17-49968019-1
Merged-chr12-104214522-40	chr12	104213878	104215079	+	0.000	0.000	Merged-chr12-104214522-40
Merged-chr2-13559938-19	chr2	13559686	13560241	+	0.000	0.000	Merged-chr2-13559938-19
Merged-chrX-159080720-54	chrX	159080298	159081032	+	0.000	0.000	Merged-chrX-159080720-54
Merged-chr14-62342844-35	chr14	62342564	62343131	+	0.000	0.000	Merged-chr14-62342844-35
Merged-chr7-114171743-56	chr7	114171536	114171982	+	0.000	0.000	Merged-chr7-114171743-56
Merged-chr18-83711659-2	chr18	83711514	83711806	+	0.000	0.000	Merged-chr18-83711659-2
Merged-chr16-49845108-1	chr16	49845010	49845208	+	0.000	0.000	Merged-chr16-49845108-1
Merged-chr14-102530396-1	chr14	102530298	102530496	+	0.000	0.000	Merged-chr14-102530396-1
Merged-chr2-66092362-1	chr2	66092264	66092462	+	0.000	0.000	Merged-chr2-66092362-1
Merged-chr12-113047056-12	chr12	113046829	113047232	+	0.000	0.000	Merged-chr12-113047056-12
Merged-chr16-32246846-82	chr16	32246392	32247298	+	0.000	0.000	Merged-chr16-32246846-82
Merged-chr7-79420148-11	chr7	79420003	79420313	+	0.000	0.000	Merged-chr7-79420148-11
Merged-chr4-8681358-5	chr4	8681236	8681479	+	0.000	0.000	Merged-chr4-8681358-5
Merged-chr10-9901398-181	chr10	9901032	9901853	+	0.000	0.000	Merged-chr10-9901398-181
Merged-chr17-50158037-7	chr17	50157884	50158195	+	0.000	0.000	Merged-chr17-50158037-7
Merged-chr16-52374285-15	chr16	52374146	52374434	+	0.000	0.000	Merged-chr16-52374285-15
Merged-chr7-114104048-7	chr7	114103890	114104189	+	0.000	0.000	Merged-chr7-114104048-7
Merged-chr4-8913242-99	chr4	8912765	8913519	+	0.000	0.000	Merged-chr4-8913242-99
Merged-chr18-38367283-66	chr18	38366811	38367613	+	0.000	0.000	Merged-chr18-38367283-66
Merged-chr11-68462894-3	chr11	68462786	68463001	+	0.000	0.000	Merged-chr11-68462894-3
Merged-chr2-58163644-11	chr2	58163344	58163915	+	0.000	0.000	Merged-chr2-58163644-11
