#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr1-39923270-90	chr1	39922774	39923747	+	0.000	0.000	Merged-chr1-39923270-90
Merged-chr1-23922076-79	chr1	23921785	23922302	+	0.000	0.000	Merged-chr1-23922076-79
Merged-chr11-98741907-41	chr11	98741505	98742151	+	0.000	0.000	Merged-chr11-98741907-41
Merged-chr19-21272271-125	chr19	21271847	21272578	+	0.000	0.000	Merged-chr19-21272271-125
Merged-chr13-3665528-35	chr13	3665374	3665681	+	0.000	0.000	Merged-chr13-3665528-35
Merged-chr4-128804971-3	chr4	128804860	128805084	+	0.000	0.000	Merged-chr4-128804971-3
Merged-chr9-72092153-21	chr9	72091736	72092561	+	0.000	0.000	Merged-chr9-72092153-21
Merged-chr11-4366568-4	chr11	4366426	4366732	+	0.000	0.000	Merged-chr11-4366568-4
Merged-chr1-55528879-45	chr1	55528605	55529224	+	0.000	0.000	Merged-chr1-55528879-45
Merged-chr10-42838902-52	chr10	42838663	42839177	+	0.000	0.000	Merged-chr10-42838902-52
Merged-chr5-100638762-1	chr5	100638664	100638862	+	0.000	0.000	Merged-chr5-100638762-1
Merged-chr1-55405936-77	chr1	55405336	55406320	+	0.000	0.000	Merged-chr1-55405936-77
Merged-chr6-134059534-54	chr6	134059026	134059945	+	0.000	0.000	Merged-chr6-134059534-54
Merged-chr1-164071690-1	chr1	164071592	164071790	+	0.000	0.000	Merged-chr1-164071690-1
Merged-chr5-143235750-1	chr5	143235652	143235850	+	0.000	0.000	Merged-chr5-143235750-1
Merged-chr13-42051680-16	chr13	42051437	42051978	+	0.000	0.000	Merged-chr13-42051680-16
Merged-chrX-98292021-23	chrX	98291807	98292194	+	0.000	0.000	Merged-chrX-98292021-23
Merged-chr8-61516284-26	chr8	61516012	61516510	+	0.000	0.000	Merged-chr8-61516284-26
Merged-chr11-116671560-64	chr11	116671321	116671871	+	0.000	0.000	Merged-chr11-116671560-64
Merged-chr17-34952643-49	chr17	34951936	34952971	+	0.000	0.000	Merged-chr17-34952643-49
Merged-chr18-41922604-41	chr18	41922189	41923133	+	0.000	0.000	Merged-chr18-41922604-41
Merged-chr1-132011905-3	chr1	132011762	132012036	+	0.000	0.000	Merged-chr1-132011905-3
Merged-chr9-7873659-1	chr9	7873561	7873759	+	0.000	0.000	Merged-chr9-7873659-1
Merged-chr19-16773610-74	chr19	16773185	16774000	+	0.000	0.000	Merged-chr19-16773610-74
Merged-chr19-29467148-39	chr19	29466892	29467446	+	0.000	0.000	Merged-chr19-29467148-39
Merged-chr13-91564824-14	chr13	91564570	91565081	+	0.000	0.000	Merged-chr13-91564824-14
Merged-chr14-62837590-93	chr14	62837272	62837815	+	0.000	0.000	Merged-chr14-62837590-93
Merged-chr9-41935840-14	chr9	41935578	41936127	+	0.000	0.000	Merged-chr9-41935840-14
Merged-chr11-3182637-7	chr11	3182408	3182925	+	0.000	0.000	Merged-chr11-3182637-7
Merged-chr11-58938745-55	chr11	58938517	58939074	+	0.000	0.000	Merged-chr11-58938745-55
Merged-chr9-72111517-133	chr9	72110864	72112155	+	0.000	0.000	Merged-chr9-72111517-133
Merged-chr11-3127341-13	chr11	3127111	3127581	+	0.000	0.000	Merged-chr11-3127341-13
Merged-chr17-80621176-31	chr17	80620987	80621434	+	0.000	0.000	Merged-chr17-80621176-31
Merged-chr11-3128025-181	chr11	3127637	3128553	+	0.000	0.000	Merged-chr11-3128025-181
Merged-chr5-105616345-34	chr5	105616079	105616632	+	0.000	0.000	Merged-chr5-105616345-34
Merged-chr6-89345239-6	chr6	89345064	89345391	+	0.000	0.000	Merged-chr6-89345239-6
Merged-chr18-24205839-79	chr18	24205592	24206164	+	0.000	0.000	Merged-chr18-24205839-79
Merged-chr3-30995800-69	chr3	30995442	30996032	+	0.000	0.000	Merged-chr3-30995800-69
Merged-chr19-61226084-2	chr19	61225982	61226188	+	0.000	0.000	Merged-chr19-61226084-2
Merged-chr7-24610219-3	chr7	24610106	24610343	+	0.000	0.000	Merged-chr7-24610219-3
Merged-chr7-101093994-1	chr7	101093896	101094094	+	0.000	0.000	Merged-chr7-101093994-1
Merged-chr3-126658033-3	chr3	126657900	126658172	+	0.000	0.000	Merged-chr3-126658033-3
Merged-chr16-5030081-11	chr16	5029926	5030246	+	0.000	0.000	Merged-chr16-5030081-11
Merged-chr7-24608343-34	chr7	24608149	24608606	+	0.000	0.000	Merged-chr7-24608343-34
Merged-chr9-58253274-50	chr9	58253043	58253507	+	0.000	0.000	Merged-chr9-58253274-50
Merged-chr11-33939802-1	chr11	33939704	33939902	+	0.000	0.000	Merged-chr11-33939802-1
Merged-chr2-4299012-15	chr2	4298780	4299391	+	0.000	0.000	Merged-chr2-4299012-15
Merged-chr2-29251515-20	chr2	29251344	29251830	+	0.000	0.000	Merged-chr2-29251515-20
Merged-chr2-148689712-32	chr2	148689430	148689999	+	0.000	0.000	Merged-chr2-148689712-32
Merged-chr15-59533034-12	chr15	59532864	59533191	+	0.000	0.000	Merged-chr15-59533034-12
Merged-chr10-75702628-18	chr10	75702420	75702835	+	0.000	0.000	Merged-chr10-75702628-18
Merged-chr15-58697268-28	chr15	58697004	58697527	+	0.000	0.000	Merged-chr15-58697268-28
Merged-chr8-14996995-10	chr8	14996772	14997216	+	0.000	0.000	Merged-chr8-14996995-10
Merged-chr11-58938354-3	chr11	58938197	58938507	+	0.000	0.000	Merged-chr11-58938354-3
Merged-chr18-80455760-29	chr18	80455543	80456000	+	0.000	0.000	Merged-chr18-80455760-29
Merged-chr9-94610795-11	chr9	94610634	94610968	+	0.000	0.000	Merged-chr9-94610795-11
Merged-chr5-75422508-3	chr5	75422405	75422613	+	0.000	0.000	Merged-chr5-75422508-3
Merged-chr15-59522989-9	chr15	59522851	59523135	+	0.000	0.000	Merged-chr15-59522989-9
Merged-chr2-37704378-1	chr2	37704280	37704478	+	0.000	0.000	Merged-chr2-37704378-1
Merged-chr3-30994770-1	chr3	30994672	30994870	+	0.000	0.000	Merged-chr3-30994770-1
Merged-chr5-121711769-90	chr5	121711502	121712121	+	0.000	0.000	Merged-chr5-121711769-90
Merged-chr2-16353031-9	chr2	16352784	16353241	+	0.000	0.000	Merged-chr2-16353031-9
Merged-chr14-103341999-5	chr14	103341847	103342133	+	0.000	0.000	Merged-chr14-103341999-5
Merged-chr10-127593065-1	chr10	127592967	127593165	+	0.000	0.000	Merged-chr10-127593065-1
Merged-chr11-3177437-56	chr11	3177047	3178199	+	0.000	0.000	Merged-chr11-3177437-56
Merged-chr11-48874732-31	chr11	48874556	48874906	+	0.000	0.000	Merged-chr11-48874732-31
Merged-chr8-61410967-8	chr8	61410783	61411160	+	0.000	0.000	Merged-chr8-61410967-8
Merged-chr12-51971209-64	chr12	51970972	51971496	+	0.000	0.000	Merged-chr12-51971209-64
Merged-chr17-73822361-73	chr17	73822078	73822832	+	0.000	0.000	Merged-chr17-73822361-73
Merged-chr12-105069151-33	chr12	105068937	105069331	+	0.000	0.000	Merged-chr12-105069151-33
Merged-chr10-19194844-5	chr10	19194674	19194991	+	0.000	0.000	Merged-chr10-19194844-5
Merged-chr10-88826786-54	chr10	88826532	88827024	+	0.000	0.000	Merged-chr10-88826786-54
Merged-chr17-7902591-16	chr17	7902400	7902757	+	0.000	0.000	Merged-chr17-7902591-16
Merged-chr6-145250031-133	chr6	145249793	145250581	+	0.000	0.000	Merged-chr6-145250031-133
Merged-chr2-77237632-1	chr2	77237534	77237732	+	0.000	0.000	Merged-chr2-77237632-1
Merged-chr7-101113675-14	chr7	101113519	101113843	+	0.000	0.000	Merged-chr7-101113675-14
Merged-chr19-6871176-1	chr19	6871078	6871276	+	0.000	0.000	Merged-chr19-6871176-1
Merged-chr16-10542495-1	chr16	10542397	10542595	+	0.000	0.000	Merged-chr16-10542495-1
Merged-chr13-43365585-65	chr13	43365342	43365797	+	0.000	0.000	Merged-chr13-43365585-65
Merged-chr1-189914553-1	chr1	189914455	189914653	+	0.000	0.000	Merged-chr1-189914553-1
Merged-chr16-10541856-1	chr16	10541758	10541956	+	0.000	0.000	Merged-chr16-10541856-1
Merged-chr3-32529586-54	chr3	32529376	32529876	+	0.000	0.000	Merged-chr3-32529586-54
Merged-chr12-108635835-63	chr12	108635474	108636181	+	0.000	0.000	Merged-chr12-108635835-63
Merged-chr9-58260783-1	chr9	58260685	58260883	+	0.000	0.000	Merged-chr9-58260783-1
Merged-chr13-51837530-7	chr13	51837351	51837705	+	0.000	0.000	Merged-chr13-51837530-7
Merged-chr2-4499467-22	chr2	4499231	4499806	+	0.000	0.000	Merged-chr2-4499467-22
Merged-chr4-19534930-1	chr4	19534832	19535030	+	0.000	0.000	Merged-chr4-19534930-1
Merged-chr1-189886675-1	chr1	189886577	189886775	+	0.000	0.000	Merged-chr1-189886675-1
Merged-chr8-88633560-31	chr8	88633396	88633832	+	0.000	0.000	Merged-chr8-88633560-31
Merged-chr1-189867201-52	chr1	189866905	189867498	+	0.000	0.000	Merged-chr1-189867201-52
Merged-chr6-144182833-5	chr6	144182636	144183105	+	0.000	0.000	Merged-chr6-144182833-5
Merged-chr11-3136753-36	chr11	3136602	3136888	+	0.000	0.000	Merged-chr11-3136753-36
Merged-chr11-106688521-67	chr11	106688127	106688895	+	0.000	0.000	Merged-chr11-106688521-67
Merged-chr11-79366434-5	chr11	79366291	79366570	+	0.000	0.000	Merged-chr11-79366434-5
Merged-chr6-143868417-58	chr6	143868153	143868796	+	0.000	0.000	Merged-chr6-143868417-58
Merged-chr15-100182935-17	chr15	100182740	100183075	+	0.000	0.000	Merged-chr15-100182935-17
Merged-chrX-75758392-2	chrX	75758294	75758492	+	0.000	0.000	Merged-chrX-75758392-2
Merged-chr5-105700330-116	chr5	105700142	105700563	+	0.000	0.000	Merged-chr5-105700330-116
Merged-chr9-14276046-105	chr9	14275743	14276454	+	0.000	0.000	Merged-chr9-14276046-105
Merged-chr16-90810372-70	chr16	90810141	90810630	+	0.000	0.000	Merged-chr16-90810372-70
Merged-chr18-77065454-126	chr18	77064815	77066235	+	0.000	0.000	Merged-chr18-77065454-126
Merged-chr11-4458652-13	chr11	4458416	4458901	+	0.000	0.000	Merged-chr11-4458652-13
Merged-chr5-134393835-14	chr5	134393651	134394121	+	0.000	0.000	Merged-chr5-134393835-14
Merged-chr8-61436904-17	chr8	61436499	61437219	+	0.000	0.000	Merged-chr8-61436904-17
Merged-chr15-76577573-14	chr15	76577349	76577747	+	0.000	0.000	Merged-chr15-76577573-14
Merged-chr10-111385696-32	chr10	111385465	111385955	+	0.000	0.000	Merged-chr10-111385696-32
Merged-chr5-150594562-11	chr5	150594369	150594747	+	0.000	0.000	Merged-chr5-150594562-11
Merged-chr14-14353361-58	chr14	14352320	14354606	+	0.000	0.000	Merged-chr14-14353361-58
Merged-chr5-105830814-9	chr5	105830651	105830956	+	0.000	0.000	Merged-chr5-105830814-9
Merged-chr16-33056487-79	chr16	33056257	33056767	+	0.000	0.000	Merged-chr16-33056487-79
Merged-chr17-24850341-72	chr17	24850182	24850530	+	0.000	0.000	Merged-chr17-24850341-72
Merged-chr17-46711587-54	chr17	46711220	46712160	+	0.000	0.000	Merged-chr17-46711587-54
Merged-chr10-19127789-28	chr10	19127517	19128093	+	0.000	0.000	Merged-chr10-19127789-28
Merged-chr4-63840637-20	chr4	63840488	63840843	+	0.000	0.000	Merged-chr4-63840637-20
Merged-chr18-24185730-3	chr18	24185605	24185883	+	0.000	0.000	Merged-chr18-24185730-3
Merged-chr1-23924181-63	chr1	23923849	23924377	+	0.000	0.000	Merged-chr1-23924181-63
Merged-chr10-42860509-74	chr10	42860309	42860696	+	0.000	0.000	Merged-chr10-42860509-74
Merged-chr2-26237317-65	chr2	26237079	26237548	+	0.000	0.000	Merged-chr2-26237317-65
Merged-chr15-85977213-11	chr15	85976953	85977411	+	0.000	0.000	Merged-chr15-85977213-11
Merged-chr5-148552564-115	chr5	148552112	148552966	+	0.000	0.000	Merged-chr5-148552564-115
Merged-chr7-109519201-65	chr7	109518832	109519639	+	0.000	0.000	Merged-chr7-109519201-65
Merged-chr10-118884259-20	chr10	118884135	118884419	+	0.000	0.000	Merged-chr10-118884259-20
Merged-chr1-71576890-29	chr1	71576511	71577156	+	0.000	0.000	Merged-chr1-71576890-29
Merged-chr14-122796739-2	chr14	122796631	122796849	+	0.000	0.000	Merged-chr14-122796739-2
Merged-chr7-132659827-1	chr7	132659729	132659927	+	0.000	0.000	Merged-chr7-132659827-1
Merged-chr12-113230196-1	chr12	113230098	113230296	+	0.000	0.000	Merged-chr12-113230196-1
Merged-chr10-127655253-25	chr10	127655027	127655460	+	0.000	0.000	Merged-chr10-127655253-25
Merged-chr1-189165180-1	chr1	189165082	189165280	+	0.000	0.000	Merged-chr1-189165180-1
Merged-chr9-72133299-87	chr9	72133078	72133551	+	0.000	0.000	Merged-chr9-72133299-87
Merged-chr4-134496951-35	chr4	134496304	134497347	+	0.000	0.000	Merged-chr4-134496951-35
Merged-chr11-33162343-10	chr11	33162176	33162539	+	0.000	0.000	Merged-chr11-33162343-10
Merged-chr18-7565556-21	chr18	7565373	7565784	+	0.000	0.000	Merged-chr18-7565556-21
Merged-chr12-13410341-33	chr12	13410086	13410624	+	0.000	0.000	Merged-chr12-13410341-33
Merged-chr5-105662982-20	chr5	105662771	105663153	+	0.000	0.000	Merged-chr5-105662982-20
Merged-chr7-101060728-39	chr7	101060364	101061186	+	0.000	0.000	Merged-chr7-101060728-39
Merged-chr17-83397749-53	chr17	83397516	83397933	+	0.000	0.000	Merged-chr17-83397749-53
Merged-chr7-4865370-2	chr7	4865221	4865522	+	0.000	0.000	Merged-chr7-4865370-2
Merged-chr7-105744345-53	chr7	105744135	105744636	+	0.000	0.000	Merged-chr7-105744345-53
Merged-chr1-173451146-1	chr1	173451048	173451246	+	0.000	0.000	Merged-chr1-173451146-1
Merged-chr3-52270425-63	chr3	52269898	52270972	+	0.000	0.000	Merged-chr3-52270425-63
Merged-chr9-14499845-38	chr9	14499672	14500014	+	0.000	0.000	Merged-chr9-14499845-38
Merged-chr5-105876744-75	chr5	105876260	105877308	+	0.000	0.000	Merged-chr5-105876744-75
Merged-chr1-39944518-35	chr1	39944306	39944795	+	0.000	0.000	Merged-chr1-39944518-35
Merged-chr14-14349735-3	chr14	14349630	14349845	+	0.000	0.000	Merged-chr14-14349735-3
Merged-chr12-36157102-164	chr12	36156638	36157564	+	0.000	0.000	Merged-chr12-36157102-164
Merged-chr15-59599060-30	chr15	59598820	59599423	+	0.000	0.000	Merged-chr15-59599060-30
Merged-chrX-98301599-4	chrX	98301464	98301739	+	0.000	0.000	Merged-chrX-98301599-4
Merged-chr11-3137511-6	chr11	3137276	3137815	+	0.000	0.000	Merged-chr11-3137511-6
Merged-chr11-3188853-10	chr11	3188607	3189017	+	0.000	0.000	Merged-chr11-3188853-10
Merged-chr12-111165903-22	chr12	111165608	111166238	+	0.000	0.000	Merged-chr12-111165903-22
Merged-chr10-120618551-2	chr10	120618374	120618731	+	0.000	0.000	Merged-chr10-120618551-2
Merged-chr8-15027827-5	chr8	15027729	15027927	+	0.000	0.000	Merged-chr8-15027827-5
Merged-chr14-121898881-67	chr14	121898449	121899610	+	0.000	0.000	Merged-chr14-121898881-67
Merged-chrX-98148927-58	chrX	98148588	98149180	+	0.000	0.000	Merged-chrX-98148927-58
Merged-chr7-80033388-28	chr7	80033103	80033671	+	0.000	0.000	Merged-chr7-80033388-28
Merged-chr4-3810365-16	chr4	3810031	3810594	+	0.000	0.000	Merged-chr4-3810365-16
Merged-chr6-121063167-18	chr6	121062821	121063384	+	0.000	0.000	Merged-chr6-121063167-18
Merged-chr15-58823489-98	chr15	58823191	58823854	+	0.000	0.000	Merged-chr15-58823489-98
Merged-chr13-42049767-1	chr13	42049669	42049867	+	0.000	0.000	Merged-chr13-42049767-1
Merged-chr16-10725277-18	chr16	10725023	10725504	+	0.000	0.000	Merged-chr16-10725277-18
Merged-chr11-3135502-45	chr11	3135137	3135867	+	0.000	0.000	Merged-chr11-3135502-45
Merged-chr16-32593983-43	chr16	32593764	32594189	+	0.000	0.000	Merged-chr16-32593983-43
Merged-chr4-16163634-149	chr4	16163088	16163961	+	0.000	0.000	Merged-chr4-16163634-149
Merged-chr3-52369347-12	chr3	52369146	52369583	+	0.000	0.000	Merged-chr3-52369347-12
Merged-chr9-59431826-17	chr9	59431638	59432068	+	0.000	0.000	Merged-chr9-59431826-17
Merged-chr10-117678465-4	chr10	117678277	117678636	+	0.000	0.000	Merged-chr10-117678465-4
Merged-chr1-173491201-58	chr1	173490910	173491419	+	0.000	0.000	Merged-chr1-173491201-58
Merged-chr6-145267258-1	chr6	145267160	145267358	+	0.000	0.000	Merged-chr6-145267258-1
Merged-chr11-31169541-9	chr11	31169339	31169737	+	0.000	0.000	Merged-chr11-31169541-9
Merged-chr6-71500692-12	chr6	71500444	71500955	+	0.000	0.000	Merged-chr6-71500692-12
Merged-chr2-32396001-113	chr2	32395690	32396320	+	0.000	0.000	Merged-chr2-32396001-113
Merged-chr1-55630357-14	chr1	55630094	55630610	+	0.000	0.000	Merged-chr1-55630357-14
Merged-chr7-27838608-46	chr7	27838322	27838847	+	0.000	0.000	Merged-chr7-27838608-46
Merged-chr1-162547862-1	chr1	162547764	162547962	+	0.000	0.000	Merged-chr1-162547862-1
Merged-chr19-6858226-46	chr19	6857879	6858492	+	0.000	0.000	Merged-chr19-6858226-46
Merged-chr11-97830087-30	chr11	97829723	97830403	+	0.000	0.000	Merged-chr11-97830087-30
Merged-chr1-138449346-9	chr1	138449105	138449557	+	0.000	0.000	Merged-chr1-138449346-9
Merged-chr8-119412895-42	chr8	119412639	119413146	+	0.000	0.000	Merged-chr8-119412895-42
Merged-chr12-73920310-1	chr12	73920212	73920410	+	0.000	0.000	Merged-chr12-73920310-1
Merged-chr6-144358019-2	chr6	144357822	144358219	+	0.000	0.000	Merged-chr6-144358019-2
Merged-chr7-73541621-62	chr7	73541016	73541883	+	0.000	0.000	Merged-chr7-73541621-62
Merged-chr14-103345278-1	chr14	103345180	103345378	+	0.000	0.000	Merged-chr14-103345278-1
Merged-chr2-62382784-7	chr2	62382642	62382909	+	0.000	0.000	Merged-chr2-62382784-7
Merged-chr10-94913400-13	chr10	94913165	94913693	+	0.000	0.000	Merged-chr10-94913400-13
Merged-chr2-68364639-40	chr2	68364389	68364892	+	0.000	0.000	Merged-chr2-68364639-40
Merged-chr5-43802965-6	chr5	43802740	43803160	+	0.000	0.000	Merged-chr5-43802965-6
Merged-chr2-164075068-1	chr2	164074970	164075168	+	0.000	0.000	Merged-chr2-164075068-1
Merged-chr3-88493035-35	chr3	88492832	88493251	+	0.000	0.000	Merged-chr3-88493035-35
Merged-chr6-134047335-1	chr6	134047237	134047435	+	0.000	0.000	Merged-chr6-134047335-1
Merged-chr6-67445989-1	chr6	67445891	67446089	+	0.000	0.000	Merged-chr6-67445989-1
Merged-chr6-134533147-7	chr6	134533026	134533290	+	0.000	0.000	Merged-chr6-134533147-7
Merged-chr10-59952771-1	chr10	59952673	59952871	+	0.000	0.000	Merged-chr10-59952771-1
Merged-chr8-60993240-112	chr8	60992949	60993444	+	0.000	0.000	Merged-chr8-60993240-112
Merged-chr19-46039779-63	chr19	46039384	46040070	+	0.000	0.000	Merged-chr19-46039779-63
Merged-chr4-16102324-55	chr4	16102001	16102599	+	0.000	0.000	Merged-chr4-16102324-55
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr19-30113626-34	chr19	30113338	30113858	+	0.000	0.000	Merged-chr19-30113626-34
Merged-chr6-144357246-11	chr6	144357075	144357533	+	0.000	0.000	Merged-chr6-144357246-11
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr19-6871660-23	chr19	6871325	6872046	+	0.000	0.000	Merged-chr19-6871660-23
Merged-chr2-19201871-12	chr2	19201634	19202122	+	0.000	0.000	Merged-chr2-19201871-12
Merged-chr9-42098051-2	chr9	42097916	42098188	+	0.000	0.000	Merged-chr9-42098051-2
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr1-93754065-3	chr1	93753952	93754196	+	0.000	0.000	Merged-chr1-93754065-3
Merged-chr8-88592850-20	chr8	88592681	88593022	+	0.000	0.000	Merged-chr8-88592850-20
Merged-chr14-78432236-25	chr14	78432075	78432589	+	0.000	0.000	Merged-chr14-78432236-25
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr7-80026692-85	chr7	80026118	80027456	+	0.000	0.000	Merged-chr7-80026692-85
Merged-chr9-62363126-1	chr9	62363028	62363226	+	0.000	0.000	Merged-chr9-62363126-1
Merged-chr9-40479469-25	chr9	40479205	40479781	+	0.000	0.000	Merged-chr9-40479469-25
Merged-chr1-138587614-1	chr1	138587516	138587714	+	0.000	0.000	Merged-chr1-138587614-1
Merged-chr12-4082819-61	chr12	4082613	4083001	+	0.000	0.000	Merged-chr12-4082819-61
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr1-92911501-3	chr1	92911403	92911601	+	0.000	0.000	Merged-chr1-92911501-3
Merged-chr8-84592202-17	chr8	84591932	84592444	+	0.000	0.000	Merged-chr8-84592202-17
Merged-chr17-56289998-2	chr17	56289900	56290098	+	0.000	0.000	Merged-chr17-56289998-2
Merged-chr11-106689133-1	chr11	106689035	106689233	+	0.000	0.000	Merged-chr11-106689133-1
Merged-chr4-128727871-94	chr4	128727230	128728201	+	0.000	0.000	Merged-chr4-128727871-94
Merged-chr15-100079310-5	chr15	100079140	100079459	+	0.000	0.000	Merged-chr15-100079310-5
Merged-chr1-182358310-43	chr1	182358132	182358555	+	0.000	0.000	Merged-chr1-182358310-43
Merged-chr2-77341563-2	chr2	77341465	77341663	+	0.000	0.000	Merged-chr2-77341563-2
Merged-chrX-47912539-47	chrX	47912321	47912741	+	0.000	0.000	Merged-chrX-47912539-47
Merged-chr14-121903586-22	chr14	121903376	121903812	+	0.000	0.000	Merged-chr14-121903586-22
Merged-chr3-52297502-16	chr3	52297223	52297722	+	0.000	0.000	Merged-chr3-52297502-16
Merged-chr6-144066612-1	chr6	144066514	144066712	+	0.000	0.000	Merged-chr6-144066612-1
Merged-chr11-78165557-54	chr11	78165349	78165940	+	0.000	0.000	Merged-chr11-78165557-54
Merged-chr6-145306882-40	chr6	145306606	145307084	+	0.000	0.000	Merged-chr6-145306882-40
Merged-chr16-94254694-8	chr16	94254526	94254910	+	0.000	0.000	Merged-chr16-94254694-8
Merged-chr11-3155205-32	chr11	3154947	3155482	+	0.000	0.000	Merged-chr11-3155205-32
Merged-chr5-134373166-2	chr5	134373034	134373301	+	0.000	0.000	Merged-chr5-134373166-2
Merged-chr1-162521373-2	chr1	162521262	162521486	+	0.000	0.000	Merged-chr1-162521373-2
Merged-chr12-36136558-40	chr12	36136289	36136728	+	0.000	0.000	Merged-chr12-36136558-40
Merged-chr3-89764414-10	chr3	89764251	89764622	+	0.000	0.000	Merged-chr3-89764414-10
Merged-chr17-83353008-2	chr17	83352888	83353130	+	0.000	0.000	Merged-chr17-83353008-2
Merged-chr12-69446107-1	chr12	69446009	69446207	+	0.000	0.000	Merged-chr12-69446107-1
Merged-chr14-121937853-17	chr14	121937662	121938030	+	0.000	0.000	Merged-chr14-121937853-17
Merged-chr18-58662097-1	chr18	58661999	58662197	+	0.000	0.000	Merged-chr18-58662097-1
Merged-chr1-38694375-50	chr1	38694003	38694671	+	0.000	0.000	Merged-chr1-38694375-50
Merged-chr9-42097544-106	chr9	42097059	42097878	+	0.000	0.000	Merged-chr9-42097544-106
Merged-chr16-93576839-6	chr16	93576672	93577049	+	0.000	0.000	Merged-chr16-93576839-6
Merged-chr18-7702213-14	chr18	7702040	7702431	+	0.000	0.000	Merged-chr18-7702213-14
Merged-chr7-24890610-35	chr7	24890139	24890849	+	0.000	0.000	Merged-chr7-24890610-35
Merged-chr5-25760075-72	chr5	25759818	25760307	+	0.000	0.000	Merged-chr5-25760075-72
Merged-chr14-31414405-2	chr14	31414291	31414521	+	0.000	0.000	Merged-chr14-31414405-2
Merged-chr2-34961100-3	chr2	34960964	34961244	+	0.000	0.000	Merged-chr2-34961100-3
Merged-chr10-94847043-19	chr10	94846785	94847247	+	0.000	0.000	Merged-chr10-94847043-19
Merged-chr11-69795506-54	chr11	69795230	69795763	+	0.000	0.000	Merged-chr11-69795506-54
Merged-chr6-17922978-27	chr6	17922487	17923492	+	0.000	0.000	Merged-chr6-17922978-27
Merged-chr6-134124552-10	chr6	134124412	134124715	+	0.000	0.000	Merged-chr6-134124552-10
Merged-chr11-99386173-34	chr11	99385741	99386464	+	0.000	0.000	Merged-chr11-99386173-34
Merged-chrX-7879904-24	chrX	7879775	7880099	+	0.000	0.000	Merged-chrX-7879904-24
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr14-122754701-5	chr14	122754509	122754845	+	0.000	0.000	Merged-chr14-122754701-5
Merged-chr2-13237654-25	chr2	13237348	13238013	+	0.000	0.000	Merged-chr2-13237654-25
Merged-chr11-3138562-20	chr11	3138401	3138753	+	0.000	0.000	Merged-chr11-3138562-20
Merged-chr10-19209945-33	chr10	19209727	19210167	+	0.000	0.000	Merged-chr10-19209945-33
Merged-chr4-126989708-1	chr4	126989610	126989808	+	0.000	0.000	Merged-chr4-126989708-1
Merged-chr16-93560005-3	chr16	93559874	93560139	+	0.000	0.000	Merged-chr16-93560005-3
Merged-chr6-143886748-1	chr6	143886650	143886848	+	0.000	0.000	Merged-chr6-143886748-1
Merged-chr8-122304236-12	chr8	122304048	122304413	+	0.000	0.000	Merged-chr8-122304236-12
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr6-48086485-91	chr6	48086204	48086845	+	0.000	0.000	Merged-chr6-48086485-91
Merged-chr17-84166652-22	chr17	84166410	84166860	+	0.000	0.000	Merged-chr17-84166652-22
Merged-chr15-62139075-28	chr15	62138853	62139406	+	0.000	0.000	Merged-chr15-62139075-28
Merged-chr11-109363627-2	chr11	109363521	109363735	+	0.000	0.000	Merged-chr11-109363627-2
Merged-chr11-106098746-2	chr11	106098640	106098855	+	0.000	0.000	Merged-chr11-106098746-2
Merged-chr16-90331129-56	chr16	90330730	90331412	+	0.000	0.000	Merged-chr16-90331129-56
Merged-chr11-3124736-12	chr11	3124622	3124848	+	0.000	0.000	Merged-chr11-3124736-12
Merged-chr6-144211213-1	chr6	144211115	144211313	+	0.000	0.000	Merged-chr6-144211213-1
Merged-chr11-106669986-4	chr11	106669876	106670094	+	0.000	0.000	Merged-chr11-106669986-4
Merged-chr7-73520500-1	chr7	73520402	73520600	+	0.000	0.000	Merged-chr7-73520500-1
Merged-chr13-51964460-43	chr13	51964189	51964772	+	0.000	0.000	Merged-chr13-51964460-43
Merged-chr10-94116374-33	chr10	94116183	94116599	+	0.000	0.000	Merged-chr10-94116374-33
Merged-chr9-14090238-1	chr9	14090140	14090338	+	0.000	0.000	Merged-chr9-14090238-1
Merged-chr17-80809546-29	chr17	80809174	80810166	+	0.000	0.000	Merged-chr17-80809546-29
Merged-chr18-80495412-8	chr18	80495153	80495736	+	0.000	0.000	Merged-chr18-80495412-8
