#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.up.bed
Merged-chr8-124290903-2	chr8	124290800	124291009	+	0.000	0.000	Merged-chr8-124290903-2
Merged-chr12-99329663-1	chr12	99329565	99329763	+	0.000	0.000	Merged-chr12-99329663-1
Merged-chr10-117975083-3	chr10	117974979	117975193	+	0.000	0.000	Merged-chr10-117975083-3
Merged-chr16-58409048-2	chr16	58408930	58409169	+	0.000	0.000	Merged-chr16-58409048-2
Merged-chr18-24653766-102	chr18	24653429	24654068	+	0.000	0.000	Merged-chr18-24653766-102
Merged-chr1-153037964-21	chr1	153037601	153038400	+	0.000	0.000	Merged-chr1-153037964-21
Merged-chr7-80143415-12	chr7	80143248	80143681	+	0.000	0.000	Merged-chr7-80143415-12
Merged-chr9-78641526-12	chr9	78641329	78641713	+	0.000	0.000	Merged-chr9-78641526-12
Merged-chr2-172370682-66	chr2	172370386	172371050	+	0.000	0.000	Merged-chr2-172370682-66
Merged-chr4-151995197-5	chr4	151995001	151995423	+	0.000	0.000	Merged-chr4-151995197-5
Merged-chr7-75910458-70	chr7	75910267	75910630	+	0.000	0.000	Merged-chr7-75910458-70
Merged-chr3-146127552-12	chr3	146127392	146127740	+	0.000	0.000	Merged-chr3-146127552-12
Merged-chr5-74284749-3	chr5	74284539	74284946	+	0.000	0.000	Merged-chr5-74284749-3
Merged-chr8-116923775-40	chr8	116923413	116923963	+	0.000	0.000	Merged-chr8-116923775-40
Merged-chr16-45998415-40	chr16	45998182	45998636	+	0.000	0.000	Merged-chr16-45998415-40
Merged-chr14-77904427-51	chr14	77904164	77905098	+	0.000	0.000	Merged-chr14-77904427-51
Merged-chr5-63964753-8	chr5	63964544	63964968	+	0.000	0.000	Merged-chr5-63964753-8
Merged-chr12-16558216-24	chr12	16558034	16558401	+	0.000	0.000	Merged-chr12-16558216-24
Merged-chr2-127927965-70	chr2	127927762	127928150	+	0.000	0.000	Merged-chr2-127927965-70
Merged-chr2-127923410-36	chr2	127923155	127923614	+	0.000	0.000	Merged-chr2-127923410-36
Merged-chr11-83648919-1	chr11	83648821	83649019	+	0.000	0.000	Merged-chr11-83648919-1
Merged-chr5-32089637-4	chr5	32089495	32089789	+	0.000	0.000	Merged-chr5-32089637-4
Merged-chr11-11774439-6	chr11	11774193	11774727	+	0.000	0.000	Merged-chr11-11774439-6
Merged-chr17-78239308-1	chr17	78239210	78239408	+	0.000	0.000	Merged-chr17-78239308-1
Merged-chr11-94629692-62	chr11	94629446	94630000	+	0.000	0.000	Merged-chr11-94629692-62
Merged-chr8-33902890-33	chr8	33902689	33903152	+	0.000	0.000	Merged-chr8-33902890-33
Merged-chr11-94991977-26	chr11	94991676	94992263	+	0.000	0.000	Merged-chr11-94991977-26
Merged-chr13-113617807-1	chr13	113617709	113617907	+	0.000	0.000	Merged-chr13-113617807-1
Merged-chr7-110166389-6	chr7	110166229	110166547	+	0.000	0.000	Merged-chr7-110166389-6
Merged-chr1-43442506-4	chr1	43442359	43442675	+	0.000	0.000	Merged-chr1-43442506-4
Merged-chr4-15269482-1	chr4	15269384	15269582	+	0.000	0.000	Merged-chr4-15269482-1
Merged-chr5-107703649-53	chr5	107703405	107703889	+	0.000	0.000	Merged-chr5-107703649-53
Merged-chr5-74261391-1	chr5	74261293	74261491	+	0.000	0.000	Merged-chr5-74261391-1
Merged-chr10-21964511-16	chr10	21964307	21964668	+	0.000	0.000	Merged-chr10-21964511-16
Merged-chr10-69321352-47	chr10	69320939	69321628	+	0.000	0.000	Merged-chr10-69321352-47
Merged-chr1-193272785-4	chr1	193272561	193273019	+	0.000	0.000	Merged-chr1-193272785-4
Merged-chr16-95770718-9	chr16	95770552	95770884	+	0.000	0.000	Merged-chr16-95770718-9
Merged-chr6-148896090-83	chr6	148895735	148896463	+	0.000	0.000	Merged-chr6-148896090-83
Merged-chr8-72749613-1	chr8	72749515	72749713	+	0.000	0.000	Merged-chr8-72749613-1
Merged-chr15-31166017-1	chr15	31165919	31166117	+	0.000	0.000	Merged-chr15-31166017-1
Merged-chr9-94538046-220	chr9	94537850	94538264	+	0.000	0.000	Merged-chr9-94538046-220
Merged-chr10-99107143-4	chr10	99106935	99107283	+	0.000	0.000	Merged-chr10-99107143-4
Merged-chr10-21907242-40	chr10	21907067	21907553	+	0.000	0.000	Merged-chr10-21907242-40
Merged-chr2-101797047-103	chr2	101796548	101797837	+	0.000	0.000	Merged-chr2-101797047-103
Merged-chr12-99468213-62	chr12	99467934	99468510	+	0.000	0.000	Merged-chr12-99468213-62
Merged-chr8-33653711-70	chr8	33653369	33654244	+	0.000	0.000	Merged-chr8-33653711-70
Merged-chr18-89233824-45	chr18	89233591	89234148	+	0.000	0.000	Merged-chr18-89233824-45
Merged-chr1-97578670-1	chr1	97578572	97578770	+	0.000	0.000	Merged-chr1-97578670-1
Merged-chr3-109025792-30	chr3	109025592	109026015	+	0.000	0.000	Merged-chr3-109025792-30
Merged-chr16-95798581-80	chr16	95798094	95799014	+	0.000	0.000	Merged-chr16-95798581-80
Merged-chr7-75789865-6	chr7	75789731	75790021	+	0.000	0.000	Merged-chr7-75789865-6
Merged-chr14-73244258-38	chr14	73244012	73244523	+	0.000	0.000	Merged-chr14-73244258-38
Merged-chr12-73705441-25	chr12	73705202	73705710	+	0.000	0.000	Merged-chr12-73705441-25
Merged-chr6-128850040-2	chr6	128849900	128850183	+	0.000	0.000	Merged-chr6-128850040-2
Merged-chr6-82702849-35	chr6	82702684	82703077	+	0.000	0.000	Merged-chr6-82702849-35
Merged-chr1-144406748-33	chr1	144406538	144407073	+	0.000	0.000	Merged-chr1-144406748-33
Merged-chr9-120084612-20	chr9	120084370	120084807	+	0.000	0.000	Merged-chr9-120084612-20
Merged-chr2-125735684-57	chr2	125735371	125736055	+	0.000	0.000	Merged-chr2-125735684-57
Merged-chr9-94236731-9	chr9	94236365	94236988	+	0.000	0.000	Merged-chr9-94236731-9
Merged-chr2-155276335-2	chr2	155276235	155276438	+	0.000	0.000	Merged-chr2-155276335-2
Merged-chr13-107889300-12	chr13	107889118	107889469	+	0.000	0.000	Merged-chr13-107889300-12
Merged-chr13-24779175-40	chr13	24778909	24779508	+	0.000	0.000	Merged-chr13-24779175-40
Merged-chr15-55843342-6	chr15	55843149	55843513	+	0.000	0.000	Merged-chr15-55843342-6
Merged-chr4-134098878-42	chr4	134098615	134099101	+	0.000	0.000	Merged-chr4-134098878-42
Merged-chr10-5795457-7	chr10	5795263	5795690	+	0.000	0.000	Merged-chr10-5795457-7
Merged-chr7-89232776-19	chr7	89232598	89232980	+	0.000	0.000	Merged-chr7-89232776-19
Merged-chr17-86536077-41	chr17	86535861	86536327	+	0.000	0.000	Merged-chr17-86536077-41
Merged-chr1-161779312-20	chr1	161779066	161779635	+	0.000	0.000	Merged-chr1-161779312-20
Merged-chr10-75793983-2	chr10	75793874	75794094	+	0.000	0.000	Merged-chr10-75793983-2
Merged-chr12-73726209-37	chr12	73725825	73726539	+	0.000	0.000	Merged-chr12-73726209-37
Merged-chr19-10198987-5	chr19	10198858	10199160	+	0.000	0.000	Merged-chr19-10198987-5
Merged-chr2-157203644-2	chr2	157203544	157203747	+	0.000	0.000	Merged-chr2-157203644-2
Merged-chr9-106368321-126	chr9	106367569	106369276	+	0.000	0.000	Merged-chr9-106368321-126
Merged-chr13-107891375-6	chr13	107891255	107891494	+	0.000	0.000	Merged-chr13-107891375-6
Merged-chr13-93755316-1	chr13	93755218	93755416	+	0.000	0.000	Merged-chr13-93755316-1
Merged-chr15-96698628-1	chr15	96698530	96698728	+	0.000	0.000	Merged-chr15-96698628-1
Merged-chr17-78236874-1	chr17	78236776	78236974	+	0.000	0.000	Merged-chr17-78236874-1
Merged-chr15-96827730-24	chr15	96827494	96828013	+	0.000	0.000	Merged-chr15-96827730-24
Merged-chr1-161728798-12	chr1	161728607	161728999	+	0.000	0.000	Merged-chr1-161728798-12
Merged-chr1-153332165-2	chr1	153332067	153332266	+	0.000	0.000	Merged-chr1-153332165-2
Merged-chr13-115109340-1	chr13	115109242	115109440	+	0.000	0.000	Merged-chr13-115109340-1
Merged-chr8-105965936-106	chr8	105965649	105966412	+	0.000	0.000	Merged-chr8-105965936-106
Merged-chr7-88258644-1	chr7	88258546	88258744	+	0.000	0.000	Merged-chr7-88258644-1
Merged-chr11-100393918-7	chr11	100393766	100394123	+	0.000	0.000	Merged-chr11-100393918-7
Merged-chr8-116928093-15	chr8	116927929	116928260	+	0.000	0.000	Merged-chr8-116928093-15
Merged-chr8-123411565-31	chr8	123411303	123411852	+	0.000	0.000	Merged-chr8-123411565-31
Merged-chr1-33578784-30	chr1	33578493	33579065	+	0.000	0.000	Merged-chr1-33578784-30
Merged-chr12-99392184-7	chr12	99392051	99392308	+	0.000	0.000	Merged-chr12-99392184-7
Merged-chr19-56400406-24	chr19	56400242	56400636	+	0.000	0.000	Merged-chr19-56400406-24
Merged-chr5-147697335-17	chr5	147697066	147697601	+	0.000	0.000	Merged-chr5-147697335-17
Merged-chr1-161674719-1	chr1	161674621	161674819	+	0.000	0.000	Merged-chr1-161674719-1
Merged-chr4-145246720-73	chr4	145246302	145246975	+	0.000	0.000	Merged-chr4-145246720-73
Merged-chr2-103682751-112	chr2	103682300	103683289	+	0.000	0.000	Merged-chr2-103682751-112
Merged-chr6-97623549-1	chr6	97623451	97623649	+	0.000	0.000	Merged-chr6-97623549-1
Merged-chr5-100498698-59	chr5	100498541	100499009	+	0.000	0.000	Merged-chr5-100498698-59
Merged-chr14-70549442-27	chr14	70549237	70549646	+	0.000	0.000	Merged-chr14-70549442-27
Merged-chr13-5913367-24	chr13	5913003	5913578	+	0.000	0.000	Merged-chr13-5913367-24
Merged-chr9-21680027-16	chr9	21679754	21680280	+	0.000	0.000	Merged-chr9-21680027-16
Merged-chr7-89172043-28	chr7	89171837	89172241	+	0.000	0.000	Merged-chr7-89172043-28
Merged-chr5-66069157-15	chr5	66069003	66069464	+	0.000	0.000	Merged-chr5-66069157-15
Merged-chr2-181319811-50	chr2	181319630	181320015	+	0.000	0.000	Merged-chr2-181319811-50
Merged-chr11-21240879-2	chr11	21240781	21240979	+	0.000	0.000	Merged-chr11-21240879-2
Merged-chr1-144256856-41	chr1	144256581	144257145	+	0.000	0.000	Merged-chr1-144256856-41
Merged-chr11-101199720-6	chr11	101199540	101199897	+	0.000	0.000	Merged-chr11-101199720-6
Merged-chr11-102467251-44	chr11	102467051	102467489	+	0.000	0.000	Merged-chr11-102467251-44
Merged-chr8-72757495-2	chr8	72757390	72757603	+	0.000	0.000	Merged-chr8-72757495-2
Merged-chr1-85981995-4	chr1	85981871	85982108	+	0.000	0.000	Merged-chr1-85981995-4
Merged-chr7-105395581-59	chr7	105395102	105396046	+	0.000	0.000	Merged-chr7-105395581-59
Merged-chr16-95728966-56	chr16	95728779	95729195	+	0.000	0.000	Merged-chr16-95728966-56
Merged-chr12-69386095-60	chr12	69385840	69386400	+	0.000	0.000	Merged-chr12-69386095-60
Merged-chr2-80581097-101	chr2	80580650	80581395	+	0.000	0.000	Merged-chr2-80581097-101
Merged-chr7-63962798-3	chr7	63962695	63962907	+	0.000	0.000	Merged-chr7-63962798-3
Merged-chr15-93336302-2	chr15	93336191	93336415	+	0.000	0.000	Merged-chr15-93336302-2
Merged-chr8-75213221-41	chr8	75212988	75213533	+	0.000	0.000	Merged-chr8-75213221-41
Merged-chr13-41447189-7	chr13	41447010	41447351	+	0.000	0.000	Merged-chr13-41447189-7
Merged-chr14-56284057-2	chr14	56283955	56284161	+	0.000	0.000	Merged-chr14-56284057-2
Merged-chr12-32169009-55	chr12	32168726	32169220	+	0.000	0.000	Merged-chr12-32169009-55
Merged-chr18-70576272-1	chr18	70576174	70576372	+	0.000	0.000	Merged-chr18-70576272-1
Merged-chr8-120895709-34	chr8	120895483	120896007	+	0.000	0.000	Merged-chr8-120895709-34
Merged-chr10-17948244-7	chr10	17948009	17948434	+	0.000	0.000	Merged-chr10-17948244-7
Merged-chr7-63930938-2	chr7	63930823	63931055	+	0.000	0.000	Merged-chr7-63930938-2
Merged-chr11-76879949-25	chr11	76879735	76880147	+	0.000	0.000	Merged-chr11-76879949-25
Merged-chr7-110254224-22	chr7	110253939	110254579	+	0.000	0.000	Merged-chr7-110254224-22
Merged-chr5-100501456-4	chr5	100501343	100501592	+	0.000	0.000	Merged-chr5-100501456-4
Merged-chr5-8397712-7	chr5	8397580	8397851	+	0.000	0.000	Merged-chr5-8397712-7
Merged-chr17-12715294-20	chr17	12714995	12715507	+	0.000	0.000	Merged-chr17-12715294-20
Merged-chr3-59262212-10	chr3	59262013	59262387	+	0.000	0.000	Merged-chr3-59262212-10
Merged-chr10-118370616-31	chr10	118370412	118370884	+	0.000	0.000	Merged-chr10-118370616-31
Merged-chr6-48818082-13	chr6	48817945	48818226	+	0.000	0.000	Merged-chr6-48818082-13
Merged-chr7-132484598-7	chr7	132484438	132484725	+	0.000	0.000	Merged-chr7-132484598-7
Merged-chr10-111544120-26	chr10	111543887	111544335	+	0.000	0.000	Merged-chr10-111544120-26
Merged-chr3-107040615-2	chr3	107040501	107040731	+	0.000	0.000	Merged-chr3-107040615-2
Merged-chr12-73632828-29	chr12	73632456	73633081	+	0.000	0.000	Merged-chr12-73632828-29
Merged-chr10-110931585-1	chr10	110931487	110931685	+	0.000	0.000	Merged-chr10-110931585-1
Merged-chr7-128070068-7	chr7	128069861	128070310	+	0.000	0.000	Merged-chr7-128070068-7
Merged-chr7-45078606-1	chr7	45078508	45078706	+	0.000	0.000	Merged-chr7-45078606-1
Merged-chr9-114811408-9	chr9	114811212	114811571	+	0.000	0.000	Merged-chr9-114811408-9
Merged-chr1-144214808-1	chr1	144214710	144214908	+	0.000	0.000	Merged-chr1-144214808-1
Merged-chr5-107724104-22	chr5	107723739	107724338	+	0.000	0.000	Merged-chr5-107724104-22
Merged-chr1-144404771-1	chr1	144404673	144404871	+	0.000	0.000	Merged-chr1-144404771-1
Merged-chr9-21181489-1	chr9	21181391	21181589	+	0.000	0.000	Merged-chr9-21181489-1
Merged-chr13-113870669-48	chr13	113870300	113870876	+	0.000	0.000	Merged-chr13-113870669-48
Merged-chr4-43442762-110	chr4	43442188	43443366	+	0.000	0.000	Merged-chr4-43442762-110
Merged-chr4-150799073-80	chr4	150798760	150799377	+	0.000	0.000	Merged-chr4-150799073-80
Merged-chr13-5890173-33	chr13	5889922	5890432	+	0.000	0.000	Merged-chr13-5890173-33
Merged-chr4-145254618-54	chr4	145254264	145254860	+	0.000	0.000	Merged-chr4-145254618-54
Merged-chr5-66150771-6	chr5	66150493	66150964	+	0.000	0.000	Merged-chr5-66150771-6
Merged-chr13-33080550-2	chr13	33080424	33080679	+	0.000	0.000	Merged-chr13-33080550-2
Merged-chr5-106982609-23	chr5	106982386	106982948	+	0.000	0.000	Merged-chr5-106982609-23
Merged-chr11-3535629-44	chr11	3535420	3535864	+	0.000	0.000	Merged-chr11-3535629-44
Merged-chr1-133073641-31	chr1	133073421	133073865	+	0.000	0.000	Merged-chr1-133073641-31
Merged-chr13-107844268-8	chr13	107844099	107844546	+	0.000	0.000	Merged-chr13-107844268-8
Merged-chr1-43562031-1	chr1	43561933	43562131	+	0.000	0.000	Merged-chr1-43562031-1
Merged-chr2-152825903-49	chr2	152825689	152826151	+	0.000	0.000	Merged-chr2-152825903-49
Merged-chr13-13590526-88	chr13	13590232	13590754	+	0.000	0.000	Merged-chr13-13590526-88
Merged-chr15-83426605-52	chr15	83425783	83427145	+	0.000	0.000	Merged-chr15-83426605-52
Merged-chr3-146127848-1	chr3	146127750	146127948	+	0.000	0.000	Merged-chr3-146127848-1
Merged-chr13-4190380-2	chr13	4190252	4190510	+	0.000	0.000	Merged-chr13-4190380-2
Merged-chr5-66086978-39	chr5	66086701	66087211	+	0.000	0.000	Merged-chr5-66086978-39
Merged-chr10-118057722-24	chr10	118057449	118058118	+	0.000	0.000	Merged-chr10-118057722-24
Merged-chr18-55714748-1	chr18	55714650	55714848	+	0.000	0.000	Merged-chr18-55714748-1
Merged-chr7-28665750-36	chr7	28665467	28666199	+	0.000	0.000	Merged-chr7-28665750-36
Merged-chr6-83711196-55	chr6	83710944	83711468	+	0.000	0.000	Merged-chr6-83711196-55
Merged-chr1-157411088-8	chr1	157410862	157411295	+	0.000	0.000	Merged-chr1-157411088-8
Merged-chr8-35498509-11	chr8	35498301	35498669	+	0.000	0.000	Merged-chr8-35498509-11
Merged-chr4-132463334-1	chr4	132463236	132463434	+	0.000	0.000	Merged-chr4-132463334-1
Merged-chr2-103719021-38	chr2	103718765	103719285	+	0.000	0.000	Merged-chr2-103719021-38
Merged-chr13-12575154-46	chr13	12574860	12575446	+	0.000	0.000	Merged-chr13-12575154-46
Merged-chr19-37419795-20	chr19	37419614	37419985	+	0.000	0.000	Merged-chr19-37419795-20
Merged-chr9-107303282-14	chr9	107302993	107303473	+	0.000	0.000	Merged-chr9-107303282-14
Merged-chr3-59205834-2	chr3	59205736	59205934	+	0.000	0.000	Merged-chr3-59205834-2
Merged-chr11-11788755-45	chr11	11788599	11788967	+	0.000	0.000	Merged-chr11-11788755-45
Merged-chr3-107038872-1	chr3	107038774	107038972	+	0.000	0.000	Merged-chr3-107038872-1
Merged-chr9-80164813-89	chr9	80164628	80165035	+	0.000	0.000	Merged-chr9-80164813-89
Merged-chr13-113795476-8	chr13	113795259	113795711	+	0.000	0.000	Merged-chr13-113795476-8
Merged-chr15-55897197-36	chr15	55896924	55897487	+	0.000	0.000	Merged-chr15-55897197-36
Merged-chr1-60936469-13	chr1	60936212	60936812	+	0.000	0.000	Merged-chr1-60936469-13
Merged-chr7-76035036-15	chr7	76034852	76035249	+	0.000	0.000	Merged-chr7-76035036-15
Merged-chr15-93245731-28	chr15	93245474	93245974	+	0.000	0.000	Merged-chr15-93245731-28
Merged-chr10-83093703-1	chr10	83093605	83093803	+	0.000	0.000	Merged-chr10-83093703-1
Merged-chr1-43561326-30	chr1	43561044	43561797	+	0.000	0.000	Merged-chr1-43561326-30
Merged-chr12-99326248-34	chr12	99326004	99326516	+	0.000	0.000	Merged-chr12-99326248-34
Merged-chr7-110164691-100	chr7	110164511	110164891	+	0.000	0.000	Merged-chr7-110164691-100
Merged-chr7-63973470-12	chr7	63973152	63973737	+	0.000	0.000	Merged-chr7-63973470-12
Merged-chr5-74260801-106	chr5	74260380	74261177	+	0.000	0.000	Merged-chr5-74260801-106
Merged-chr5-107015636-39	chr5	107015266	107015904	+	0.000	0.000	Merged-chr5-107015636-39
Merged-chr4-116448916-26	chr4	116448674	116449102	+	0.000	0.000	Merged-chr4-116448916-26
Merged-chr10-99035968-2	chr10	99035866	99036072	+	0.000	0.000	Merged-chr10-99035968-2
Merged-chr2-125738439-9	chr2	125738243	125738606	+	0.000	0.000	Merged-chr2-125738439-9
Merged-chr18-89241561-15	chr18	89241362	89241819	+	0.000	0.000	Merged-chr18-89241561-15
Merged-chr14-105240325-24	chr14	105239997	105240602	+	0.000	0.000	Merged-chr14-105240325-24
Merged-chr12-100876279-15	chr12	100875983	100876516	+	0.000	0.000	Merged-chr12-100876279-15
Merged-chr1-93342797-4	chr1	93342675	93342954	+	0.000	0.000	Merged-chr1-93342797-4
Merged-chr7-29225204-7	chr7	29225035	29225372	+	0.000	0.000	Merged-chr7-29225204-7
Merged-chr1-161734917-117	chr1	161734567	161735143	+	0.000	0.000	Merged-chr1-161734917-117
Merged-chr8-85624614-13	chr8	85624443	85624801	+	0.000	0.000	Merged-chr8-85624614-13
Merged-chr19-9938920-69	chr19	9938642	9939356	+	0.000	0.000	Merged-chr19-9938920-69
Merged-chr17-35704869-55	chr17	35704604	35705053	+	0.000	0.000	Merged-chr17-35704869-55
Merged-chr2-125731924-29	chr2	125731703	125732113	+	0.000	0.000	Merged-chr2-125731924-29
Merged-chr1-144330572-51	chr1	144330277	144330812	+	0.000	0.000	Merged-chr1-144330572-51
Merged-chr7-90131300-10	chr7	90131017	90131548	+	0.000	0.000	Merged-chr7-90131300-10
Merged-chr13-107940409-34	chr13	107940212	107940617	+	0.000	0.000	Merged-chr13-107940409-34
Merged-chr6-66954248-9	chr6	66954082	66954388	+	0.000	0.000	Merged-chr6-66954248-9
Merged-chr15-55866381-1	chr15	55866283	55866481	+	0.000	0.000	Merged-chr15-55866381-1
Merged-chr4-15273435-28	chr4	15273189	15273750	+	0.000	0.000	Merged-chr4-15273435-28
Merged-chr14-30715878-105	chr14	30715073	30716578	+	0.000	0.000	Merged-chr14-30715878-105
Merged-chr13-113639155-24	chr13	113639031	113639294	+	0.000	0.000	Merged-chr13-113639155-24
Merged-chr6-54151623-52	chr6	54151306	54151939	+	0.000	0.000	Merged-chr6-54151623-52
Merged-chr13-33001523-50	chr13	33001307	33001757	+	0.000	0.000	Merged-chr13-33001523-50
Merged-chr5-107754930-37	chr5	107754519	107755124	+	0.000	0.000	Merged-chr5-107754930-37
Merged-chr6-97353387-24	chr6	97353220	97353551	+	0.000	0.000	Merged-chr6-97353387-24
Merged-chr15-34238759-2	chr15	34238648	34238873	+	0.000	0.000	Merged-chr15-34238759-2
Merged-chr7-142387872-67	chr7	142387457	142388207	+	0.000	0.000	Merged-chr7-142387872-67
Merged-chr15-73548216-5	chr15	73548099	73548356	+	0.000	0.000	Merged-chr15-73548216-5
Merged-chr2-167649435-16	chr2	167649227	167649625	+	0.000	0.000	Merged-chr2-167649435-16
Merged-chr1-161809504-48	chr1	161809130	161809832	+	0.000	0.000	Merged-chr1-161809504-48
Merged-chr1-151644358-13	chr1	151644178	151644508	+	0.000	0.000	Merged-chr1-151644358-13
Merged-chr8-120596111-22	chr8	120595942	120596328	+	0.000	0.000	Merged-chr8-120596111-22
Merged-chr1-92832361-2	chr1	92832220	92832505	+	0.000	0.000	Merged-chr1-92832361-2
Merged-chr5-8996968-123	chr5	8996640	8997446	+	0.000	0.000	Merged-chr5-8996968-123
Merged-chr1-161788012-2	chr1	161787914	161788112	+	0.000	0.000	Merged-chr1-161788012-2
Merged-chr13-6191919-25	chr13	6191542	6192301	+	0.000	0.000	Merged-chr13-6191919-25
Merged-chr10-118121968-28	chr10	118121418	118122221	+	0.000	0.000	Merged-chr10-118121968-28
Merged-chr10-118406403-1	chr10	118406305	118406503	+	0.000	0.000	Merged-chr10-118406403-1
Merged-chr4-103095471-1	chr4	103095373	103095571	+	0.000	0.000	Merged-chr4-103095471-1
Merged-chr17-27028353-65	chr17	27027939	27028821	+	0.000	0.000	Merged-chr17-27028353-65
Merged-chr1-133053249-27	chr1	133053059	133053520	+	0.000	0.000	Merged-chr1-133053249-27
Merged-chr1-43501314-13	chr1	43501148	43501499	+	0.000	0.000	Merged-chr1-43501314-13
Merged-chr8-105851882-54	chr8	105851729	105852114	+	0.000	0.000	Merged-chr8-105851882-54
Merged-chr7-110265938-33	chr7	110265653	110266258	+	0.000	0.000	Merged-chr7-110265938-33
Merged-chrX-142228241-107	chrX	142227917	142228484	+	0.000	0.000	Merged-chrX-142228241-107
Merged-chr10-89443691-130	chr10	89443338	89444084	+	0.000	0.000	Merged-chr10-89443691-130
Merged-chr10-118477518-33	chr10	118477289	118477792	+	0.000	0.000	Merged-chr10-118477518-33
Merged-chr1-20825313-33	chr1	20825032	20825560	+	0.000	0.000	Merged-chr1-20825313-33
Merged-chr11-83191791-99	chr11	83191029	83192501	+	0.000	0.000	Merged-chr11-83191791-99
Merged-chr2-164938958-38	chr2	164938746	164939186	+	0.000	0.000	Merged-chr2-164938958-38
Merged-chr1-151610805-3	chr1	151610700	151610914	+	0.000	0.000	Merged-chr1-151610805-3
Merged-chr16-64850894-4	chr16	64850654	64851076	+	0.000	0.000	Merged-chr16-64850894-4
Merged-chr11-57644449-7	chr11	57644268	57644662	+	0.000	0.000	Merged-chr11-57644449-7
Merged-chr15-93228655-4	chr15	93228520	93228793	+	0.000	0.000	Merged-chr15-93228655-4
Merged-chr10-18059948-11	chr10	18059781	18060081	+	0.000	0.000	Merged-chr10-18059948-11
Merged-chr3-108721392-4	chr3	108721208	108721568	+	0.000	0.000	Merged-chr3-108721392-4
Merged-chr9-80305568-4	chr9	80305422	80305708	+	0.000	0.000	Merged-chr9-80305568-4
Merged-chr12-73739617-1	chr12	73739519	73739717	+	0.000	0.000	Merged-chr12-73739617-1
Merged-chr10-82763405-3	chr10	82763276	82763540	+	0.000	0.000	Merged-chr10-82763405-3
Merged-chr15-93335879-2	chr15	93335751	93336009	+	0.000	0.000	Merged-chr15-93335879-2
Merged-chr3-75579485-29	chr3	75579309	75579662	+	0.000	0.000	Merged-chr3-75579485-29
Merged-chr12-100899409-8	chr12	100899234	100899592	+	0.000	0.000	Merged-chr12-100899409-8
Merged-chr6-54119438-1	chr6	54119340	54119538	+	0.000	0.000	Merged-chr6-54119438-1
Merged-chr5-107695217-15	chr5	107695029	107695420	+	0.000	0.000	Merged-chr5-107695217-15
Merged-chr1-119836447-5	chr1	119836203	119836664	+	0.000	0.000	Merged-chr1-119836447-5
Merged-chr13-23701211-46	chr13	23701051	23701475	+	0.000	0.000	Merged-chr13-23701211-46
Merged-chr2-60872686-1	chr2	60872588	60872786	+	0.000	0.000	Merged-chr2-60872686-1
Merged-chr1-97576212-8	chr1	97576065	97576361	+	0.000	0.000	Merged-chr1-97576212-8
Merged-chr3-104777495-18	chr3	104777267	104777725	+	0.000	0.000	Merged-chr3-104777495-18
Merged-chr11-3557717-6	chr11	3557423	3557964	+	0.000	0.000	Merged-chr11-3557717-6
Merged-chr11-11766225-56	chr11	11765869	11766544	+	0.000	0.000	Merged-chr11-11766225-56
Merged-chr10-110919316-7	chr10	110919096	110919587	+	0.000	0.000	Merged-chr10-110919316-7
Merged-chr15-80319451-11	chr15	80319289	80319622	+	0.000	0.000	Merged-chr15-80319451-11
Merged-chr2-5003396-19	chr2	5003054	5003643	+	0.000	0.000	Merged-chr2-5003396-19
Merged-chr14-78734637-1	chr14	78734539	78734737	+	0.000	0.000	Merged-chr14-78734637-1
Merged-chr9-114794637-24	chr9	114794356	114794937	+	0.000	0.000	Merged-chr9-114794637-24
Merged-chr1-157412445-85	chr1	157411957	157412951	+	0.000	0.000	Merged-chr1-157412445-85
Merged-chr13-113816059-33	chr13	113815792	113816356	+	0.000	0.000	Merged-chr13-113816059-33
Merged-chr7-110122755-9	chr7	110122609	110123006	+	0.000	0.000	Merged-chr7-110122755-9
Merged-chr10-118173079-8	chr10	118172938	118173230	+	0.000	0.000	Merged-chr10-118173079-8
Merged-chr12-73585056-78	chr12	73584606	73585702	+	0.000	0.000	Merged-chr12-73585056-78
Merged-chr11-69332186-23	chr11	69331898	69332388	+	0.000	0.000	Merged-chr11-69332186-23
Merged-chr2-60828859-27	chr2	60828475	60829215	+	0.000	0.000	Merged-chr2-60828859-27
Merged-chr6-97318115-40	chr6	97317886	97318343	+	0.000	0.000	Merged-chr6-97318115-40
Merged-chr2-36230505-28	chr2	36230279	36230756	+	0.000	0.000	Merged-chr2-36230505-28
Merged-chr12-16384404-18	chr12	16384035	16384680	+	0.000	0.000	Merged-chr12-16384404-18
Merged-chr11-21239092-87	chr11	21238362	21239611	+	0.000	0.000	Merged-chr11-21239092-87
Merged-chr7-44548791-52	chr7	44548424	44549010	+	0.000	0.000	Merged-chr7-44548791-52
Merged-chr10-54065357-8	chr10	54065028	54065611	+	0.000	0.000	Merged-chr10-54065357-8
Merged-chr2-158719347-62	chr2	158719085	158719584	+	0.000	0.000	Merged-chr2-158719347-62
