#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr12-55302892-86	chr12	55302441	55303109	+	0.000	0.000	Merged-chr12-55302892-86
Merged-chr5-105642805-64	chr5	105642332	105643145	+	0.000	0.000	Merged-chr5-105642805-64
Merged-chr16-11502658-14	chr16	11502478	11502854	+	0.000	0.000	Merged-chr16-11502658-14
Merged-chr5-54105686-48	chr5	54105484	54105900	+	0.000	0.000	Merged-chr5-54105686-48
Merged-chr11-90307207-17	chr11	90306973	90307456	+	0.000	0.000	Merged-chr11-90307207-17
Merged-chr8-61517791-23	chr8	61517541	61518001	+	0.000	0.000	Merged-chr8-61517791-23
Merged-chr16-89974505-28	chr16	89974239	89974710	+	0.000	0.000	Merged-chr16-89974505-28
Merged-chr16-90283533-5	chr16	90283350	90283700	+	0.000	0.000	Merged-chr16-90283533-5
Merged-chr5-149229236-47	chr5	149229061	149229459	+	0.000	0.000	Merged-chr5-149229236-47
Merged-chr7-101095167-53	chr7	101094774	101095927	+	0.000	0.000	Merged-chr7-101095167-53
Merged-chr9-118750873-69	chr9	118750578	118751212	+	0.000	0.000	Merged-chr9-118750873-69
Merged-chr10-118854630-50	chr10	118854312	118854979	+	0.000	0.000	Merged-chr10-118854630-50
Merged-chr2-144646502-21	chr2	144646288	144646681	+	0.000	0.000	Merged-chr2-144646502-21
Merged-chr2-142766424-1	chr2	142766326	142766524	+	0.000	0.000	Merged-chr2-142766424-1
Merged-chr14-69979172-46	chr14	69978865	69979440	+	0.000	0.000	Merged-chr14-69979172-46
Merged-chr13-109230040-126	chr13	109229748	109230497	+	0.000	0.000	Merged-chr13-109230040-126
Merged-chr12-75727609-33	chr12	75727420	75727769	+	0.000	0.000	Merged-chr12-75727609-33
Merged-chr4-149308329-1	chr4	149308231	149308429	+	0.000	0.000	Merged-chr4-149308329-1
Merged-chr4-33248202-146	chr4	33247639	33248385	+	0.000	0.000	Merged-chr4-33248202-146
Merged-chr5-75805857-1	chr5	75805759	75805957	+	0.000	0.000	Merged-chr5-75805857-1
Merged-chr5-103425256-74	chr5	103424849	103425607	+	0.000	0.000	Merged-chr5-103425256-74
Merged-chr1-182363988-37	chr1	182363656	182364310	+	0.000	0.000	Merged-chr1-182363988-37
Merged-chr1-131074363-6	chr1	131074153	131074562	+	0.000	0.000	Merged-chr1-131074363-6
Merged-chr2-93453957-7	chr2	93453820	93454128	+	0.000	0.000	Merged-chr2-93453957-7
Merged-chr4-150545055-50	chr4	150544831	150545246	+	0.000	0.000	Merged-chr4-150545055-50
Merged-chr15-96543525-72	chr15	96543280	96543827	+	0.000	0.000	Merged-chr15-96543525-72
Merged-chr7-78909216-11	chr7	78909051	78909406	+	0.000	0.000	Merged-chr7-78909216-11
Merged-chr18-55592661-1	chr18	55592563	55592761	+	0.000	0.000	Merged-chr18-55592661-1
Merged-chr13-95122847-5	chr13	95122732	95122963	+	0.000	0.000	Merged-chr13-95122847-5
Merged-chr1-52754097-20	chr1	52753941	52754255	+	0.000	0.000	Merged-chr1-52754097-20
Merged-chr4-32179914-44	chr4	32179707	32180111	+	0.000	0.000	Merged-chr4-32179914-44
Merged-chr6-6225651-1	chr6	6225553	6225751	+	0.000	0.000	Merged-chr6-6225651-1
Merged-chr1-173440041-1	chr1	173439943	173440141	+	0.000	0.000	Merged-chr1-173440041-1
Merged-chr13-91541138-52	chr13	91540842	91541373	+	0.000	0.000	Merged-chr13-91541138-52
Merged-chr19-53904120-5	chr19	53903971	53904252	+	0.000	0.000	Merged-chr19-53904120-5
Merged-chr4-33209549-46	chr4	33209275	33209831	+	0.000	0.000	Merged-chr4-33209549-46
Merged-chr18-54900599-82	chr18	54900310	54900956	+	0.000	0.000	Merged-chr18-54900599-82
Merged-chr11-75913481-1	chr11	75913383	75913581	+	0.000	0.000	Merged-chr11-75913481-1
Merged-chr5-105643528-15	chr5	105643390	105643665	+	0.000	0.000	Merged-chr5-105643528-15
Merged-chr2-60037299-59	chr2	60037061	60037497	+	0.000	0.000	Merged-chr2-60037299-59
Merged-chr5-75442290-1	chr5	75442192	75442390	+	0.000	0.000	Merged-chr5-75442290-1
Merged-chr2-62390818-100	chr2	62390239	62391312	+	0.000	0.000	Merged-chr2-62390818-100
Merged-chr5-144254762-7	chr5	144254447	144254996	+	0.000	0.000	Merged-chr5-144254762-7
Merged-chr1-192536022-1	chr1	192535924	192536122	+	0.000	0.000	Merged-chr1-192536022-1
Merged-chr17-56289493-28	chr17	56289231	56289674	+	0.000	0.000	Merged-chr17-56289493-28
Merged-chr15-99341315-43	chr15	99341073	99341631	+	0.000	0.000	Merged-chr15-99341315-43
Merged-chr6-147570106-1	chr6	147570008	147570206	+	0.000	0.000	Merged-chr6-147570106-1
Merged-chr2-131492046-74	chr2	131491669	131492541	+	0.000	0.000	Merged-chr2-131492046-74
Merged-chr12-16133558-59	chr12	16133177	16133934	+	0.000	0.000	Merged-chr12-16133558-59
Merged-chr4-116018022-133	chr4	116017600	116018286	+	0.000	0.000	Merged-chr4-116018022-133
Merged-chr18-79257508-110	chr18	79257201	79257744	+	0.000	0.000	Merged-chr18-79257508-110
Merged-chr13-110044092-2	chr13	110043987	110044199	+	0.000	0.000	Merged-chr13-110044092-2
Merged-chr7-132367272-1	chr7	132367174	132367372	+	0.000	0.000	Merged-chr7-132367272-1
Merged-chr11-5542012-76	chr11	5541661	5542437	+	0.000	0.000	Merged-chr11-5542012-76
Merged-chr9-102835165-61	chr9	102834947	102835517	+	0.000	0.000	Merged-chr9-102835165-61
Merged-chr1-98094750-5	chr1	98094556	98094905	+	0.000	0.000	Merged-chr1-98094750-5
Merged-chr2-130450157-78	chr2	130449850	130450454	+	0.000	0.000	Merged-chr2-130450157-78
Merged-chr15-79740875-4	chr15	79740692	79741015	+	0.000	0.000	Merged-chr15-79740875-4
Merged-chr1-94376031-2	chr1	94375922	94376142	+	0.000	0.000	Merged-chr1-94376031-2
Merged-chr4-88015608-45	chr4	88015097	88015869	+	0.000	0.000	Merged-chr4-88015608-45
Merged-chr12-36025776-21	chr12	36025568	36026049	+	0.000	0.000	Merged-chr12-36025776-21
Merged-chr5-32713886-83	chr5	32713665	32714151	+	0.000	0.000	Merged-chr5-32713886-83
Merged-chr1-155195240-7	chr1	155195038	155195497	+	0.000	0.000	Merged-chr1-155195240-7
Merged-chr15-100411281-12	chr15	100411123	100411494	+	0.000	0.000	Merged-chr15-100411281-12
Merged-chr7-64196267-19	chr7	64196111	64196400	+	0.000	0.000	Merged-chr7-64196267-19
Merged-chr8-111259123-96	chr8	111258919	111259371	+	0.000	0.000	Merged-chr8-111259123-96
Merged-chr16-90143761-94	chr16	90143394	90144135	+	0.000	0.000	Merged-chr16-90143761-94
Merged-chr13-95325062-90	chr13	95324264	95325528	+	0.000	0.000	Merged-chr13-95325062-90
Merged-chr12-116011021-26	chr12	116010776	116011281	+	0.000	0.000	Merged-chr12-116011021-26
Merged-chr2-26235322-12	chr2	26235146	26235464	+	0.000	0.000	Merged-chr2-26235322-12
Merged-chr13-35870796-1	chr13	35870698	35870896	+	0.000	0.000	Merged-chr13-35870796-1
Merged-chr6-37147565-6	chr6	37147413	37147746	+	0.000	0.000	Merged-chr6-37147565-6
Merged-chr15-93519280-70	chr15	93519021	93519512	+	0.000	0.000	Merged-chr15-93519280-70
Merged-chr5-125443672-1	chr5	125443574	125443772	+	0.000	0.000	Merged-chr5-125443672-1
Merged-chr10-60066694-5	chr10	60066554	60066821	+	0.000	0.000	Merged-chr10-60066694-5
Merged-chr16-97541482-2	chr16	97541343	97541623	+	0.000	0.000	Merged-chr16-97541482-2
Merged-chr10-20865092-37	chr10	20864878	20865406	+	0.000	0.000	Merged-chr10-20865092-37
Merged-chr7-141058987-66	chr7	141058810	141059539	+	0.000	0.000	Merged-chr7-141058987-66
Merged-chr7-120918092-100	chr7	120917467	120918302	+	0.000	0.000	Merged-chr7-120918092-100
Merged-chr12-3823687-29	chr12	3823424	3824056	+	0.000	0.000	Merged-chr12-3823687-29
Merged-chr4-148060529-23	chr4	148060188	148060791	+	0.000	0.000	Merged-chr4-148060529-23
Merged-chr8-126585164-25	chr8	126585015	126585400	+	0.000	0.000	Merged-chr8-126585164-25
Merged-chrX-152342586-50	chrX	152342350	152342816	+	0.000	0.000	Merged-chrX-152342586-50
Merged-chr2-146498425-8	chr2	146498163	146498646	+	0.000	0.000	Merged-chr2-146498425-8
Merged-chr12-28635830-80	chr12	28635554	28636061	+	0.000	0.000	Merged-chr12-28635830-80
Merged-chr11-4825222-5	chr11	4825102	4825359	+	0.000	0.000	Merged-chr11-4825222-5
Merged-chr1-94040599-7	chr1	94040485	94040715	+	0.000	0.000	Merged-chr1-94040599-7
Merged-chr9-123366078-3	chr9	123365920	123366281	+	0.000	0.000	Merged-chr9-123366078-3
Merged-chr16-76337291-62	chr16	76337040	76337718	+	0.000	0.000	Merged-chr16-76337291-62
Merged-chr3-95674387-46	chr3	95674066	95675242	+	0.000	0.000	Merged-chr3-95674387-46
Merged-chr4-148774974-1	chr4	148774876	148775074	+	0.000	0.000	Merged-chr4-148774974-1
Merged-chr1-155646912-20	chr1	155646660	155647216	+	0.000	0.000	Merged-chr1-155646912-20
Merged-chr11-60305750-27	chr11	60305526	60306074	+	0.000	0.000	Merged-chr11-60305750-27
Merged-chr10-39402648-48	chr10	39402239	39402941	+	0.000	0.000	Merged-chr10-39402648-48
Merged-chr5-75588127-1	chr5	75588029	75588227	+	0.000	0.000	Merged-chr5-75588127-1
Merged-chr1-155140247-32	chr1	155140043	155140459	+	0.000	0.000	Merged-chr1-155140247-32
Merged-chr8-122285200-46	chr8	122284658	122285686	+	0.000	0.000	Merged-chr8-122285200-46
Merged-chrX-42502698-84	chrX	42502460	42503133	+	0.000	0.000	Merged-chrX-42502698-84
Merged-chr7-83654975-2	chr7	83654877	83655075	+	0.000	0.000	Merged-chr7-83654975-2
Merged-chr13-108526876-1	chr13	108526778	108526976	+	0.000	0.000	Merged-chr13-108526876-1
Merged-chr2-170219301-96	chr2	170218924	170219726	+	0.000	0.000	Merged-chr2-170219301-96
Merged-chr1-64136457-23	chr1	64136143	64136764	+	0.000	0.000	Merged-chr1-64136457-23
Merged-chr16-3859586-8	chr16	3859414	3859740	+	0.000	0.000	Merged-chr16-3859586-8
Merged-chr2-93459421-90	chr2	93458860	93459897	+	0.000	0.000	Merged-chr2-93459421-90
Merged-chr1-192736716-7	chr1	192736497	192736870	+	0.000	0.000	Merged-chr1-192736716-7
Merged-chr8-81856442-3	chr8	81856223	81856609	+	0.000	0.000	Merged-chr8-81856442-3
Merged-chr11-50422088-24	chr11	50421858	50422293	+	0.000	0.000	Merged-chr11-50422088-24
Merged-chr10-55980354-43	chr10	55980049	55980906	+	0.000	0.000	Merged-chr10-55980354-43
Merged-chr6-145249454-6	chr6	145249318	145249585	+	0.000	0.000	Merged-chr6-145249454-6
Merged-chr2-144645645-1	chr2	144645547	144645745	+	0.000	0.000	Merged-chr2-144645645-1
Merged-chr2-61492330-26	chr2	61492089	61492543	+	0.000	0.000	Merged-chr2-61492330-26
Merged-chr17-53479369-95	chr17	53479039	53479615	+	0.000	0.000	Merged-chr17-53479369-95
Merged-chr2-103634168-14	chr2	103633924	103634386	+	0.000	0.000	Merged-chr2-103634168-14
Merged-chr15-12397193-17	chr15	12396942	12397393	+	0.000	0.000	Merged-chr15-12397193-17
Merged-chr11-4160376-54	chr11	4160154	4160774	+	0.000	0.000	Merged-chr11-4160376-54
Merged-chr1-119477051-49	chr1	119476778	119477429	+	0.000	0.000	Merged-chr1-119477051-49
Merged-chr6-143953954-1	chr6	143953856	143954054	+	0.000	0.000	Merged-chr6-143953954-1
Merged-chr5-88675879-91	chr5	88675522	88676148	+	0.000	0.000	Merged-chr5-88675879-91
Merged-chr6-134256563-23	chr6	134256152	134256797	+	0.000	0.000	Merged-chr6-134256563-23
Merged-chr13-85289179-92	chr13	85288832	85289616	+	0.000	0.000	Merged-chr13-85289179-92
Merged-chr18-50009042-56	chr18	50008466	50009440	+	0.000	0.000	Merged-chr18-50009042-56
Merged-chr13-108860435-34	chr13	108860091	108860895	+	0.000	0.000	Merged-chr13-108860435-34
Merged-chr2-29624609-72	chr2	29624010	29625159	+	0.000	0.000	Merged-chr2-29624609-72
Merged-chr4-33227166-36	chr4	33226650	33227542	+	0.000	0.000	Merged-chr4-33227166-36
Merged-chr19-24181781-1	chr19	24181683	24181881	+	0.000	0.000	Merged-chr19-24181781-1
Merged-chr2-93443945-1	chr2	93443847	93444045	+	0.000	0.000	Merged-chr2-93443945-1
Merged-chr11-70592019-3	chr11	70591908	70592139	+	0.000	0.000	Merged-chr11-70592019-3
Merged-chr5-144126158-36	chr5	144125898	144126385	+	0.000	0.000	Merged-chr5-144126158-36
Merged-chrX-98266025-47	chrX	98265757	98266305	+	0.000	0.000	Merged-chrX-98266025-47
Merged-chr9-62344675-54	chr9	62344346	62345005	+	0.000	0.000	Merged-chr9-62344675-54
Merged-chr6-48085920-2	chr6	48085798	48086044	+	0.000	0.000	Merged-chr6-48085920-2
Merged-chr7-73594834-1	chr7	73594736	73594934	+	0.000	0.000	Merged-chr7-73594834-1
Merged-chr19-46503388-7	chr19	46503238	46503527	+	0.000	0.000	Merged-chr19-46503388-7
Merged-chr11-3100444-3	chr11	3100344	3100550	+	0.000	0.000	Merged-chr11-3100444-3
Merged-chr5-107295347-25	chr5	107295132	107295636	+	0.000	0.000	Merged-chr5-107295347-25
Merged-chr5-75734762-1	chr5	75734664	75734862	+	0.000	0.000	Merged-chr5-75734762-1
Merged-chr16-24223189-62	chr16	24222810	24223472	+	0.000	0.000	Merged-chr16-24223189-62
Merged-chr15-85983267-29	chr15	85983065	85983485	+	0.000	0.000	Merged-chr15-85983267-29
Merged-chr2-169632504-26	chr2	169631895	169632977	+	0.000	0.000	Merged-chr2-169632504-26
Merged-chr19-46511275-84	chr19	46510944	46511555	+	0.000	0.000	Merged-chr19-46511275-84
Merged-chr6-134302283-40	chr6	134302066	134302464	+	0.000	0.000	Merged-chr6-134302283-40
Merged-chr6-122602607-66	chr6	122602253	122602842	+	0.000	0.000	Merged-chr6-122602607-66
Merged-chr2-112507413-30	chr2	112506951	112507761	+	0.000	0.000	Merged-chr2-112507413-30
Merged-chr7-80180023-20	chr7	80179810	80180280	+	0.000	0.000	Merged-chr7-80180023-20
Merged-chrX-12159068-128	chrX	12158652	12159480	+	0.000	0.000	Merged-chrX-12159068-128
Merged-chr13-109547941-38	chr13	109547749	109548274	+	0.000	0.000	Merged-chr13-109547941-38
Merged-chr10-55979883-1	chr10	55979785	55979983	+	0.000	0.000	Merged-chr10-55979883-1
Merged-chr13-112399178-4	chr13	112399047	112399319	+	0.000	0.000	Merged-chr13-112399178-4
Merged-chr13-112278340-26	chr13	112277804	112278699	+	0.000	0.000	Merged-chr13-112278340-26
Merged-chr2-156991957-57	chr2	156991617	156992316	+	0.000	0.000	Merged-chr2-156991957-57
Merged-chr1-179512087-19	chr1	179511864	179512380	+	0.000	0.000	Merged-chr1-179512087-19
Merged-chr9-62368780-17	chr9	62368571	62369018	+	0.000	0.000	Merged-chr9-62368780-17
Merged-chr1-106759532-116	chr1	106759365	106759713	+	0.000	0.000	Merged-chr1-106759532-116
Merged-chr17-57061282-9	chr17	57061088	57061451	+	0.000	0.000	Merged-chr17-57061282-9
Merged-chr10-42843414-7	chr10	42843213	42843577	+	0.000	0.000	Merged-chr10-42843414-7
Merged-chr4-106935357-64	chr4	106935023	106935911	+	0.000	0.000	Merged-chr4-106935357-64
Merged-chr5-125052528-23	chr5	125052100	125052760	+	0.000	0.000	Merged-chr5-125052528-23
Merged-chr17-87572921-1	chr17	87572823	87573021	+	0.000	0.000	Merged-chr17-87572921-1
Merged-chr1-180256121-75	chr1	180255902	180256434	+	0.000	0.000	Merged-chr1-180256121-75
Merged-chr16-76529943-9	chr16	76529753	76530174	+	0.000	0.000	Merged-chr16-76529943-9
Merged-chr15-72972006-8	chr15	72971805	72972232	+	0.000	0.000	Merged-chr15-72972006-8
Merged-chr8-47675197-158	chr8	47674273	47675673	+	0.000	0.000	Merged-chr8-47675197-158
Merged-chr8-61426321-97	chr8	61425842	61426683	+	0.000	0.000	Merged-chr8-61426321-97
Merged-chr9-84089705-1	chr9	84089607	84089805	+	0.000	0.000	Merged-chr9-84089705-1
Merged-chr2-131423252-71	chr2	131422896	131423558	+	0.000	0.000	Merged-chr2-131423252-71
Merged-chr1-82833735-7	chr1	82833624	82833859	+	0.000	0.000	Merged-chr1-82833735-7
Merged-chr13-36117623-83	chr13	36117287	36117814	+	0.000	0.000	Merged-chr13-36117623-83
Merged-chr5-149334364-20	chr5	149334140	149334606	+	0.000	0.000	Merged-chr5-149334364-20
Merged-chr2-130501661-20	chr2	130501395	130501835	+	0.000	0.000	Merged-chr2-130501661-20
Merged-chr15-6525619-49	chr15	6525274	6525880	+	0.000	0.000	Merged-chr15-6525619-49
Merged-chr15-12439548-12	chr15	12439402	12439739	+	0.000	0.000	Merged-chr15-12439548-12
Merged-chr10-14086090-94	chr10	14085799	14086519	+	0.000	0.000	Merged-chr10-14086090-94
Merged-chr5-75714551-2	chr5	75714450	75714654	+	0.000	0.000	Merged-chr5-75714551-2
Merged-chr3-130947294-56	chr3	130946737	130947598	+	0.000	0.000	Merged-chr3-130947294-56
Merged-chr7-129653928-20	chr7	129653596	129654141	+	0.000	0.000	Merged-chr7-129653928-20
Merged-chr4-116701085-12	chr4	116700811	116701265	+	0.000	0.000	Merged-chr4-116701085-12
Merged-chr1-189936861-20	chr1	189936615	189937129	+	0.000	0.000	Merged-chr1-189936861-20
Merged-chr15-64212030-69	chr15	64211456	64212630	+	0.000	0.000	Merged-chr15-64212030-69
Merged-chr3-126650760-81	chr3	126650521	126651123	+	0.000	0.000	Merged-chr3-126650760-81
Merged-chr14-75516404-45	chr14	75516074	75516663	+	0.000	0.000	Merged-chr14-75516404-45
Merged-chr2-169779005-37	chr2	169778732	169779241	+	0.000	0.000	Merged-chr2-169779005-37
Merged-chr9-77750767-56	chr9	77750485	77750937	+	0.000	0.000	Merged-chr9-77750767-56
Merged-chr6-146221533-3	chr6	146221427	146221649	+	0.000	0.000	Merged-chr6-146221533-3
Merged-chr2-76282336-1	chr2	76282238	76282436	+	0.000	0.000	Merged-chr2-76282336-1
Merged-chr13-30198146-3	chr13	30197918	30198385	+	0.000	0.000	Merged-chr13-30198146-3
Merged-chr1-156673751-1	chr1	156673653	156673851	+	0.000	0.000	Merged-chr1-156673751-1
Merged-chr8-126616076-68	chr8	126615561	126616626	+	0.000	0.000	Merged-chr8-126616076-68
Merged-chr11-3140967-38	chr11	3140596	3141199	+	0.000	0.000	Merged-chr11-3140967-38
Merged-chr2-114201322-51	chr2	114200937	114201540	+	0.000	0.000	Merged-chr2-114201322-51
Merged-chr6-143871321-4	chr6	143871139	143871478	+	0.000	0.000	Merged-chr6-143871321-4
Merged-chr8-72350000-6	chr8	72349825	72350155	+	0.000	0.000	Merged-chr8-72350000-6
Merged-chr6-38789563-52	chr6	38789329	38789882	+	0.000	0.000	Merged-chr6-38789563-52
Merged-chr8-72331186-66	chr8	72330844	72331529	+	0.000	0.000	Merged-chr8-72331186-66
Merged-chr8-90828979-56	chr8	90828759	90829417	+	0.000	0.000	Merged-chr8-90828979-56
Merged-chr8-70897674-77	chr8	70897406	70897884	+	0.000	0.000	Merged-chr8-70897674-77
Merged-chr9-35498014-17	chr9	35497829	35498210	+	0.000	0.000	Merged-chr9-35498014-17
Merged-chrX-75674232-65	chrX	75674025	75674376	+	0.000	0.000	Merged-chrX-75674232-65
Merged-chr2-135967319-31	chr2	135966996	135967623	+	0.000	0.000	Merged-chr2-135967319-31
Merged-chr2-10315071-46	chr2	10314719	10315576	+	0.000	0.000	Merged-chr2-10315071-46
Merged-chr12-103331678-52	chr12	103331473	103331892	+	0.000	0.000	Merged-chr12-103331678-52
Merged-chr8-111645920-27	chr8	111645728	111646121	+	0.000	0.000	Merged-chr8-111645920-27
Merged-chr5-105686468-30	chr5	105686315	105686614	+	0.000	0.000	Merged-chr5-105686468-30
Merged-chr13-44801680-1	chr13	44801582	44801780	+	0.000	0.000	Merged-chr13-44801680-1
Merged-chr5-41843889-1	chr5	41843791	41843989	+	0.000	0.000	Merged-chr5-41843889-1
Merged-chr15-79956690-35	chr15	79956485	79956920	+	0.000	0.000	Merged-chr15-79956690-35
Merged-chr3-84337779-55	chr3	84337550	84337966	+	0.000	0.000	Merged-chr3-84337779-55
Merged-chr4-117538883-1	chr4	117538785	117538983	+	0.000	0.000	Merged-chr4-117538883-1
Merged-chr6-99064474-4	chr6	99064342	99064607	+	0.000	0.000	Merged-chr6-99064474-4
Merged-chr5-105651659-58	chr5	105651151	105652114	+	0.000	0.000	Merged-chr5-105651659-58
Merged-chr3-132979446-1	chr3	132979348	132979546	+	0.000	0.000	Merged-chr3-132979446-1
Merged-chr16-45259857-2	chr16	45259737	45259980	+	0.000	0.000	Merged-chr16-45259857-2
Merged-chr1-192501036-1	chr1	192500938	192501136	+	0.000	0.000	Merged-chr1-192501036-1
Merged-chr16-89849155-62	chr16	89848889	89849406	+	0.000	0.000	Merged-chr16-89849155-62
Merged-chr9-106215485-26	chr9	106215243	106215837	+	0.000	0.000	Merged-chr9-106215485-26
Merged-chr14-70056389-4	chr14	70056223	70056604	+	0.000	0.000	Merged-chr14-70056389-4
Merged-chr9-95072706-61	chr9	95072399	95073088	+	0.000	0.000	Merged-chr9-95072706-61
Merged-chr3-37419954-169	chr3	37419533	37420302	+	0.000	0.000	Merged-chr3-37419954-169
Merged-chr6-146434496-35	chr6	146434257	146434765	+	0.000	0.000	Merged-chr6-146434496-35
Merged-chr10-127668367-39	chr10	127668070	127668858	+	0.000	0.000	Merged-chr10-127668367-39
Merged-chr8-61451013-86	chr8	61450778	61451383	+	0.000	0.000	Merged-chr8-61451013-86
Merged-chr4-134745409-1	chr4	134745311	134745509	+	0.000	0.000	Merged-chr4-134745409-1
Merged-chr13-100669804-89	chr13	100669276	100670175	+	0.000	0.000	Merged-chr13-100669804-89
Merged-chr6-146501949-126	chr6	146501495	146502218	+	0.000	0.000	Merged-chr6-146501949-126
Merged-chr3-126771711-40	chr3	126771512	126771926	+	0.000	0.000	Merged-chr3-126771711-40
Merged-chr12-78226553-137	chr12	78225983	78226829	+	0.000	0.000	Merged-chr12-78226553-137
Merged-chr5-44227233-4	chr5	44227092	44227387	+	0.000	0.000	Merged-chr5-44227233-4
Merged-chr2-103600577-48	chr2	103600374	103600827	+	0.000	0.000	Merged-chr2-103600577-48
Merged-chr19-29251639-67	chr19	29251111	29251903	+	0.000	0.000	Merged-chr19-29251639-67
Merged-chr6-147493132-1	chr6	147493034	147493232	+	0.000	0.000	Merged-chr6-147493132-1
Merged-chr14-122184184-1	chr14	122184086	122184284	+	0.000	0.000	Merged-chr14-122184184-1
Merged-chr19-36537887-4	chr19	36537758	36538012	+	0.000	0.000	Merged-chr19-36537887-4
Merged-chr9-61702629-64	chr9	61702389	61702803	+	0.000	0.000	Merged-chr9-61702629-64
Merged-chr6-134437142-33	chr6	134436914	134437367	+	0.000	0.000	Merged-chr6-134437142-33
Merged-chr2-71023092-4	chr2	71022968	71023213	+	0.000	0.000	Merged-chr2-71023092-4
Merged-chr7-132415500-16	chr7	132415345	132415672	+	0.000	0.000	Merged-chr7-132415500-16
Merged-chr1-189887694-38	chr1	189887427	189887912	+	0.000	0.000	Merged-chr1-189887694-38
Merged-chr4-150009127-129	chr4	150008894	150009521	+	0.000	0.000	Merged-chr4-150009127-129
Merged-chr3-87401572-16	chr3	87401427	87401808	+	0.000	0.000	Merged-chr3-87401572-16
Merged-chr2-117403597-27	chr2	117403294	117403920	+	0.000	0.000	Merged-chr2-117403597-27
Merged-chr3-9466321-50	chr3	9465791	9466621	+	0.000	0.000	Merged-chr3-9466321-50
Merged-chrX-134843146-21	chrX	134842937	134843397	+	0.000	0.000	Merged-chrX-134843146-21
Merged-chr4-152138737-60	chr4	152138467	152139020	+	0.000	0.000	Merged-chr4-152138737-60
Merged-chr6-94796845-1	chr6	94796747	94796945	+	0.000	0.000	Merged-chr6-94796845-1
Merged-chr11-3148447-2	chr11	3148349	3148547	+	0.000	0.000	Merged-chr11-3148447-2
Merged-chr6-121215137-42	chr6	121214965	121215387	+	0.000	0.000	Merged-chr6-121215137-42
Merged-chr2-91948987-1	chr2	91948889	91949087	+	0.000	0.000	Merged-chr2-91948987-1
