#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Naive.dn.bed
Merged-chr11-109375148-3	chr11	109375010	109375295	+	0.000	0.000	Merged-chr11-109375148-3
Merged-chr9-108263764-60	chr9	108263531	108264032	+	0.000	0.000	Merged-chr9-108263764-60
Merged-chr6-125244741-5	chr6	125244596	125244864	+	0.000	0.000	Merged-chr6-125244741-5
Merged-chr13-56658390-15	chr13	56658153	56658573	+	0.000	0.000	Merged-chr13-56658390-15
Merged-chr19-40270739-1	chr19	40270641	40270839	+	0.000	0.000	Merged-chr19-40270739-1
Merged-chr6-144090267-2	chr6	144090151	144090386	+	0.000	0.000	Merged-chr6-144090267-2
Merged-chr16-36071679-92	chr16	36071371	36071899	+	0.000	0.000	Merged-chr16-36071679-92
Merged-chr3-122259566-1	chr3	122259468	122259666	+	0.000	0.000	Merged-chr3-122259566-1
Merged-chr9-44562997-28	chr9	44562622	44563304	+	0.000	0.000	Merged-chr9-44562997-28
Merged-chr4-120393199-1	chr4	120393101	120393299	+	0.000	0.000	Merged-chr4-120393199-1
Merged-chr7-49392450-14	chr7	49392236	49392651	+	0.000	0.000	Merged-chr7-49392450-14
Merged-chr10-68277544-1	chr10	68277446	68277644	+	0.000	0.000	Merged-chr10-68277544-1
Merged-chr15-27564399-10	chr15	27564165	27564546	+	0.000	0.000	Merged-chr15-27564399-10
Merged-chr11-54936551-30	chr11	54936067	54936944	+	0.000	0.000	Merged-chr11-54936551-30
Merged-chr12-117480283-1	chr12	117480185	117480383	+	0.000	0.000	Merged-chr12-117480283-1
Merged-chr15-59019141-20	chr15	59018813	59019380	+	0.000	0.000	Merged-chr15-59019141-20
Merged-chr7-35774249-18	chr7	35773880	35774547	+	0.000	0.000	Merged-chr7-35774249-18
Merged-chr1-64104949-20	chr1	64104677	64105359	+	0.000	0.000	Merged-chr1-64104949-20
Merged-chr8-61234542-15	chr8	61234368	61234711	+	0.000	0.000	Merged-chr8-61234542-15
Merged-chr15-36517945-17	chr15	36517774	36518147	+	0.000	0.000	Merged-chr15-36517945-17
Merged-chr7-136894538-85	chr7	136894141	136894936	+	0.000	0.000	Merged-chr7-136894538-85
Merged-chr9-38718732-127	chr9	38717888	38719441	+	0.000	0.000	Merged-chr9-38718732-127
Merged-chr15-27827084-13	chr15	27826868	27827284	+	0.000	0.000	Merged-chr15-27827084-13
Merged-chr12-8359734-34	chr12	8359429	8359921	+	0.000	0.000	Merged-chr12-8359734-34
Merged-chr1-40033526-12	chr1	40033319	40033726	+	0.000	0.000	Merged-chr1-40033526-12
Merged-chr15-53344767-1	chr15	53344669	53344867	+	0.000	0.000	Merged-chr15-53344767-1
Merged-chr14-75456053-31	chr14	75455814	75456307	+	0.000	0.000	Merged-chr14-75456053-31
Merged-chr8-111562609-2	chr8	111562493	111562727	+	0.000	0.000	Merged-chr8-111562609-2
Merged-chr8-70610135-145	chr8	70609419	70610872	+	0.000	0.000	Merged-chr8-70610135-145
Merged-chr2-91976155-25	chr2	91975746	91976527	+	0.000	0.000	Merged-chr2-91976155-25
Merged-chr9-55807553-3	chr9	55807389	55807687	+	0.000	0.000	Merged-chr9-55807553-3
Merged-chr7-7130705-50	chr7	7130503	7130949	+	0.000	0.000	Merged-chr7-7130705-50
Merged-chr3-126693084-1	chr3	126692986	126693184	+	0.000	0.000	Merged-chr3-126693084-1
Merged-chr14-121914815-1	chr14	121914717	121914915	+	0.000	0.000	Merged-chr14-121914815-1
Merged-chr12-76962263-62	chr12	76961880	76962510	+	0.000	0.000	Merged-chr12-76962263-62
Merged-chr13-108976576-1	chr13	108976478	108976676	+	0.000	0.000	Merged-chr13-108976576-1
Merged-chr3-37205453-40	chr3	37205187	37205657	+	0.000	0.000	Merged-chr3-37205453-40
Merged-chr2-18909851-2	chr2	18909731	18909973	+	0.000	0.000	Merged-chr2-18909851-2
Merged-chr11-48933681-40	chr11	48933415	48933917	+	0.000	0.000	Merged-chr11-48933681-40
Merged-chr5-149324904-27	chr5	149324674	149325247	+	0.000	0.000	Merged-chr5-149324904-27
Merged-chr13-30186492-12	chr13	30186306	30186786	+	0.000	0.000	Merged-chr13-30186492-12
Merged-chr16-57465471-22	chr16	57465272	57465685	+	0.000	0.000	Merged-chr16-57465471-22
Merged-chr15-53312552-7	chr15	53312353	53312695	+	0.000	0.000	Merged-chr15-53312552-7
Merged-chr9-35007274-11	chr9	35006951	35007501	+	0.000	0.000	Merged-chr9-35007274-11
Merged-chr13-49187713-119	chr13	49187449	49187931	+	0.000	0.000	Merged-chr13-49187713-119
Merged-chr16-5013441-63	chr16	5013165	5013664	+	0.000	0.000	Merged-chr16-5013441-63
Merged-chr10-53597724-2	chr10	53597544	53597907	+	0.000	0.000	Merged-chr10-53597724-2
Merged-chr14-21101763-12	chr14	21101498	21101942	+	0.000	0.000	Merged-chr14-21101763-12
Merged-chr9-107580743-57	chr9	107580474	107580998	+	0.000	0.000	Merged-chr9-107580743-57
Merged-chr5-32734105-40	chr5	32733987	32734241	+	0.000	0.000	Merged-chr5-32734105-40
Merged-chr2-160740993-22	chr2	160740744	160741194	+	0.000	0.000	Merged-chr2-160740993-22
Merged-chr10-4333641-10	chr10	4333435	4333989	+	0.000	0.000	Merged-chr10-4333641-10
Merged-chr19-40232056-31	chr19	40231823	40232327	+	0.000	0.000	Merged-chr19-40232056-31
Merged-chr2-91070387-59	chr2	91070079	91070700	+	0.000	0.000	Merged-chr2-91070387-59
Merged-chr16-76330706-5	chr16	76330573	76330851	+	0.000	0.000	Merged-chr16-76330706-5
Merged-chr9-20868781-38	chr9	20868411	20869154	+	0.000	0.000	Merged-chr9-20868781-38
Merged-chr13-4609107-53	chr13	4608846	4609327	+	0.000	0.000	Merged-chr13-4609107-53
Merged-chr10-19934283-96	chr10	19933853	19934575	+	0.000	0.000	Merged-chr10-19934283-96
Merged-chr2-117338190-1	chr2	117338092	117338290	+	0.000	0.000	Merged-chr2-117338190-1
Merged-chr5-117069414-24	chr5	117068920	117069897	+	0.000	0.000	Merged-chr5-117069414-24
Merged-chr12-80115734-50	chr12	80115536	80115970	+	0.000	0.000	Merged-chr12-80115734-50
Merged-chr1-190562762-1	chr1	190562664	190562862	+	0.000	0.000	Merged-chr1-190562762-1
Merged-chr14-10368196-11	chr14	10368048	10368339	+	0.000	0.000	Merged-chr14-10368196-11
Merged-chr18-79003729-2	chr18	79003569	79003891	+	0.000	0.000	Merged-chr18-79003729-2
Merged-chr15-36282505-1	chr15	36282407	36282605	+	0.000	0.000	Merged-chr15-36282505-1
Merged-chr2-18920394-54	chr2	18920130	18920642	+	0.000	0.000	Merged-chr2-18920394-54
Merged-chr12-36019766-41	chr12	36019509	36020048	+	0.000	0.000	Merged-chr12-36019766-41
Merged-chr11-3179643-4	chr11	3179532	3179784	+	0.000	0.000	Merged-chr11-3179643-4
Merged-chr4-32343448-1	chr4	32343350	32343548	+	0.000	0.000	Merged-chr4-32343448-1
Merged-chr3-9512516-14	chr3	9512189	9512949	+	0.000	0.000	Merged-chr3-9512516-14
Merged-chr10-80149118-125	chr10	80148687	80149809	+	0.000	0.000	Merged-chr10-80149118-125
Merged-chr14-52008925-52	chr14	52008617	52009198	+	0.000	0.000	Merged-chr14-52008925-52
Merged-chr2-4196704-1	chr2	4196606	4196804	+	0.000	0.000	Merged-chr2-4196704-1
Merged-chrX-152352945-26	chrX	152352802	152353099	+	0.000	0.000	Merged-chrX-152352945-26
Merged-chr12-55366796-37	chr12	55366520	55367194	+	0.000	0.000	Merged-chr12-55366796-37
Merged-chr10-121429289-15	chr10	121429127	121429454	+	0.000	0.000	Merged-chr10-121429289-15
Merged-chr2-93456742-2	chr2	93456619	93456867	+	0.000	0.000	Merged-chr2-93456742-2
Merged-chr3-136109118-1	chr3	136109020	136109218	+	0.000	0.000	Merged-chr3-136109118-1
Merged-chr17-24426748-47	chr17	24426548	24427043	+	0.000	0.000	Merged-chr17-24426748-47
Merged-chr5-92375346-95	chr5	92375092	92375717	+	0.000	0.000	Merged-chr5-92375346-95
Merged-chr8-9977855-46	chr8	9977600	9978196	+	0.000	0.000	Merged-chr8-9977855-46
Merged-chr10-14058867-1	chr10	14058769	14058967	+	0.000	0.000	Merged-chr10-14058867-1
Merged-chr8-101921114-1	chr8	101921016	101921214	+	0.000	0.000	Merged-chr8-101921114-1
Merged-chr13-9276872-75	chr13	9276526	9277272	+	0.000	0.000	Merged-chr13-9276872-75
Merged-chr6-89678862-1	chr6	89678764	89678962	+	0.000	0.000	Merged-chr6-89678862-1
Merged-chr1-164405623-22	chr1	164405357	164405935	+	0.000	0.000	Merged-chr1-164405623-22
Merged-chr12-82203383-15	chr12	82203126	82203566	+	0.000	0.000	Merged-chr12-82203383-15
Merged-chr9-61384765-16	chr9	61384568	61385009	+	0.000	0.000	Merged-chr9-61384765-16
Merged-chr5-31279559-18	chr5	31279270	31279794	+	0.000	0.000	Merged-chr5-31279559-18
Merged-chr17-84632041-8	chr17	84631908	84632223	+	0.000	0.000	Merged-chr17-84632041-8
Merged-chr1-94075001-17	chr1	94074679	94075248	+	0.000	0.000	Merged-chr1-94075001-17
Merged-chr4-102955684-33	chr4	102955507	102955903	+	0.000	0.000	Merged-chr4-102955684-33
Merged-chr12-55302892-86	chr12	55302441	55303109	+	0.000	0.000	Merged-chr12-55302892-86
Merged-chr4-138028832-1	chr4	138028734	138028932	+	0.000	0.000	Merged-chr4-138028832-1
Merged-chr19-5406821-115	chr19	5406405	5407085	+	0.000	0.000	Merged-chr19-5406821-115
Merged-chr1-164072258-30	chr1	164071946	164072562	+	0.000	0.000	Merged-chr1-164072258-30
Merged-chr1-52726970-124	chr1	52726705	52727380	+	0.000	0.000	Merged-chr1-52726970-124
Merged-chr7-128376440-37	chr7	128376165	128376622	+	0.000	0.000	Merged-chr7-128376440-37
Merged-chr3-138842482-12	chr3	138842280	138842716	+	0.000	0.000	Merged-chr3-138842482-12
Merged-chr11-88693086-1	chr11	88692988	88693186	+	0.000	0.000	Merged-chr11-88693086-1
Merged-chr2-59338660-28	chr2	59338465	59339009	+	0.000	0.000	Merged-chr2-59338660-28
Merged-chr17-28702869-12	chr17	28702653	28703146	+	0.000	0.000	Merged-chr17-28702869-12
Merged-chr15-64249418-10	chr15	64249286	64249567	+	0.000	0.000	Merged-chr15-64249418-10
Merged-chr2-142766424-1	chr2	142766326	142766524	+	0.000	0.000	Merged-chr2-142766424-1
Merged-chr11-78678960-17	chr11	78678758	78679208	+	0.000	0.000	Merged-chr11-78678960-17
Merged-chr7-83649000-10	chr7	83648668	83649196	+	0.000	0.000	Merged-chr7-83649000-10
Merged-chr2-25095278-14	chr2	25095050	25095501	+	0.000	0.000	Merged-chr2-25095278-14
Merged-chr5-65113500-21	chr5	65113319	65113702	+	0.000	0.000	Merged-chr5-65113500-21
Merged-chr16-33708965-6	chr16	33708800	33709150	+	0.000	0.000	Merged-chr16-33708965-6
Merged-chr4-33248202-146	chr4	33247639	33248385	+	0.000	0.000	Merged-chr4-33248202-146
Merged-chr17-23620522-49	chr17	23620345	23620742	+	0.000	0.000	Merged-chr17-23620522-49
Merged-chr11-117127577-3	chr11	117127425	117127727	+	0.000	0.000	Merged-chr11-117127577-3
Merged-chr5-75805857-1	chr5	75805759	75805957	+	0.000	0.000	Merged-chr5-75805857-1
Merged-chr7-73557542-1	chr7	73557444	73557642	+	0.000	0.000	Merged-chr7-73557542-1
Merged-chr11-52224357-50	chr11	52224032	52224648	+	0.000	0.000	Merged-chr11-52224357-50
Merged-chr17-84330474-94	chr17	84329876	84330945	+	0.000	0.000	Merged-chr17-84330474-94
Merged-chr16-75606521-15	chr16	75606334	75606714	+	0.000	0.000	Merged-chr16-75606521-15
Merged-chr1-131074363-6	chr1	131074153	131074562	+	0.000	0.000	Merged-chr1-131074363-6
Merged-chr13-28833525-21	chr13	28833245	28833770	+	0.000	0.000	Merged-chr13-28833525-21
Merged-chr13-109646929-2	chr13	109646796	109647065	+	0.000	0.000	Merged-chr13-109646929-2
Merged-chr16-90312588-7	chr16	90312403	90312810	+	0.000	0.000	Merged-chr16-90312588-7
Merged-chr11-22839667-4	chr11	22839542	22839815	+	0.000	0.000	Merged-chr11-22839667-4
Merged-chr11-4340171-6	chr11	4340005	4340448	+	0.000	0.000	Merged-chr11-4340171-6
Merged-chr7-143624807-1	chr7	143624709	143624907	+	0.000	0.000	Merged-chr7-143624807-1
Merged-chr12-36406215-5	chr12	36406083	36406334	+	0.000	0.000	Merged-chr12-36406215-5
Merged-chr10-18191943-2	chr10	18191831	18192057	+	0.000	0.000	Merged-chr10-18191943-2
Merged-chr10-84577519-1	chr10	84577421	84577619	+	0.000	0.000	Merged-chr10-84577519-1
Merged-chr3-87389051-8	chr3	87388722	87389316	+	0.000	0.000	Merged-chr3-87389051-8
Merged-chr5-54030727-3	chr5	54030593	54030866	+	0.000	0.000	Merged-chr5-54030727-3
Merged-chr6-6225651-1	chr6	6225553	6225751	+	0.000	0.000	Merged-chr6-6225651-1
Merged-chr13-91541138-52	chr13	91540842	91541373	+	0.000	0.000	Merged-chr13-91541138-52
Merged-chr14-101478839-3	chr14	101478693	101478967	+	0.000	0.000	Merged-chr14-101478839-3
Merged-chr19-53904120-5	chr19	53903971	53904252	+	0.000	0.000	Merged-chr19-53904120-5
Merged-chr4-33209549-46	chr4	33209275	33209831	+	0.000	0.000	Merged-chr4-33209549-46
Merged-chr5-105643528-15	chr5	105643390	105643665	+	0.000	0.000	Merged-chr5-105643528-15
Merged-chr7-79447631-31	chr7	79447206	79447978	+	0.000	0.000	Merged-chr7-79447631-31
Merged-chr7-132317352-2	chr7	132317167	132317539	+	0.000	0.000	Merged-chr7-132317352-2
Merged-chr10-43220821-1	chr10	43220723	43220921	+	0.000	0.000	Merged-chr10-43220821-1
Merged-chr5-75442290-1	chr5	75442192	75442390	+	0.000	0.000	Merged-chr5-75442290-1
Merged-chr13-109260673-40	chr13	109260236	109260999	+	0.000	0.000	Merged-chr13-109260673-40
Merged-chr2-112555815-4	chr2	112555693	112555938	+	0.000	0.000	Merged-chr2-112555815-4
Merged-chr7-16198787-4	chr7	16198580	16198955	+	0.000	0.000	Merged-chr7-16198787-4
Merged-chr7-100706569-64	chr7	100706348	100706783	+	0.000	0.000	Merged-chr7-100706569-64
Merged-chr5-65827311-14	chr5	65827149	65827519	+	0.000	0.000	Merged-chr5-65827311-14
Merged-chr6-65817899-1	chr6	65817801	65817999	+	0.000	0.000	Merged-chr6-65817899-1
Merged-chr12-24597265-3	chr12	24597124	24597391	+	0.000	0.000	Merged-chr12-24597265-3
Merged-chr16-11323586-5	chr16	11323414	11323752	+	0.000	0.000	Merged-chr16-11323586-5
Merged-chr4-149937176-1	chr4	149937078	149937276	+	0.000	0.000	Merged-chr4-149937176-1
Merged-chr6-147570106-1	chr6	147570008	147570206	+	0.000	0.000	Merged-chr6-147570106-1
Merged-chr2-131492046-74	chr2	131491669	131492541	+	0.000	0.000	Merged-chr2-131492046-74
Merged-chr6-17696709-3	chr6	17696604	17696823	+	0.000	0.000	Merged-chr6-17696709-3
Merged-chr12-8974083-47	chr12	8973859	8974314	+	0.000	0.000	Merged-chr12-8974083-47
Merged-chr4-150519164-27	chr4	150518971	150519354	+	0.000	0.000	Merged-chr4-150519164-27
Merged-chr7-132367272-1	chr7	132367174	132367372	+	0.000	0.000	Merged-chr7-132367272-1
Merged-chr11-70605299-15	chr11	70605110	70605507	+	0.000	0.000	Merged-chr11-70605299-15
Merged-chr8-61480025-26	chr8	61479812	61480242	+	0.000	0.000	Merged-chr8-61480025-26
Merged-chr18-35817696-3	chr18	35817552	35817875	+	0.000	0.000	Merged-chr18-35817696-3
Merged-chr1-98094750-5	chr1	98094556	98094905	+	0.000	0.000	Merged-chr1-98094750-5
Merged-chr15-85042702-72	chr15	85042451	85042957	+	0.000	0.000	Merged-chr15-85042702-72
Merged-chr2-130450157-78	chr2	130449850	130450454	+	0.000	0.000	Merged-chr2-130450157-78
Merged-chr1-52501998-15	chr1	52501771	52502281	+	0.000	0.000	Merged-chr1-52501998-15
Merged-chr1-94376031-2	chr1	94375922	94376142	+	0.000	0.000	Merged-chr1-94376031-2
Merged-chr10-18210911-13	chr10	18210775	18211054	+	0.000	0.000	Merged-chr10-18210911-13
Merged-chr16-57491992-26	chr16	57491800	57492184	+	0.000	0.000	Merged-chr16-57491992-26
Merged-chr11-99155104-54	chr11	99154465	99155357	+	0.000	0.000	Merged-chr11-99155104-54
Merged-chr7-4445528-58	chr7	4445223	4445791	+	0.000	0.000	Merged-chr7-4445528-58
Merged-chr9-94622098-10	chr9	94621813	94622337	+	0.000	0.000	Merged-chr9-94622098-10
Merged-chr6-34364838-25	chr6	34364576	34365158	+	0.000	0.000	Merged-chr6-34364838-25
Merged-chr13-112288360-131	chr13	112287785	112288883	+	0.000	0.000	Merged-chr13-112288360-131
Merged-chr8-71570300-102	chr8	71570074	71570776	+	0.000	0.000	Merged-chr8-71570300-102
Merged-chr2-135665480-1	chr2	135665382	135665580	+	0.000	0.000	Merged-chr2-135665480-1
Merged-chr4-148041532-21	chr4	148041118	148041928	+	0.000	0.000	Merged-chr4-148041532-21
Merged-chrX-37084674-2	chrX	37084523	37084828	+	0.000	0.000	Merged-chrX-37084674-2
Merged-chr9-65629299-2	chr9	65629180	65629421	+	0.000	0.000	Merged-chr9-65629299-2
Merged-chr12-36025776-21	chr12	36025568	36026049	+	0.000	0.000	Merged-chr12-36025776-21
Merged-chr5-32713886-83	chr5	32713665	32714151	+	0.000	0.000	Merged-chr5-32713886-83
Merged-chr1-58421250-1	chr1	58421152	58421350	+	0.000	0.000	Merged-chr1-58421250-1
Merged-chr17-28697968-89	chr17	28697375	28698504	+	0.000	0.000	Merged-chr17-28697968-89
Merged-chr10-99203814-2	chr10	99203678	99203953	+	0.000	0.000	Merged-chr10-99203814-2
Merged-chrX-74305179-50	chrX	74304946	74305452	+	0.000	0.000	Merged-chrX-74305179-50
Merged-chr8-45333167-99	chr8	45332809	45333522	+	0.000	0.000	Merged-chr8-45333167-99
Merged-chr1-181227991-11	chr1	181227849	181228166	+	0.000	0.000	Merged-chr1-181227991-11
Merged-chr16-90143761-94	chr16	90143394	90144135	+	0.000	0.000	Merged-chr16-90143761-94
Merged-chr13-95325062-90	chr13	95324264	95325528	+	0.000	0.000	Merged-chr13-95325062-90
Merged-chr13-92631056-1	chr13	92630958	92631156	+	0.000	0.000	Merged-chr13-92631056-1
Merged-chr12-116011021-26	chr12	116010776	116011281	+	0.000	0.000	Merged-chr12-116011021-26
Merged-chr10-121351217-52	chr10	121350866	121351666	+	0.000	0.000	Merged-chr10-121351217-52
Merged-chrX-11807540-17	chrX	11807266	11807866	+	0.000	0.000	Merged-chrX-11807540-17
Merged-chr14-55617983-9	chr14	55617817	55618141	+	0.000	0.000	Merged-chr14-55617983-9
Merged-chr16-97541482-2	chr16	97541343	97541623	+	0.000	0.000	Merged-chr16-97541482-2
Merged-chr4-150583490-1	chr4	150583392	150583590	+	0.000	0.000	Merged-chr4-150583490-1
Merged-chr7-120918092-100	chr7	120917467	120918302	+	0.000	0.000	Merged-chr7-120918092-100
Merged-chr15-85991356-2	chr15	85991195	85991520	+	0.000	0.000	Merged-chr15-85991356-2
Merged-chr1-35890528-67	chr1	35890288	35890825	+	0.000	0.000	Merged-chr1-35890528-67
Merged-chr8-70572293-1	chr8	70572195	70572393	+	0.000	0.000	Merged-chr8-70572293-1
Merged-chr5-35988422-4	chr5	35988215	35988625	+	0.000	0.000	Merged-chr5-35988422-4
Merged-chr11-60108750-22	chr11	60108570	60108973	+	0.000	0.000	Merged-chr11-60108750-22
Merged-chr18-15246537-6	chr18	15246312	15246752	+	0.000	0.000	Merged-chr18-15246537-6
Merged-chrX-114474330-36	chrX	114473999	114474596	+	0.000	0.000	Merged-chrX-114474330-36
Merged-chr7-6171456-1	chr7	6171358	6171556	+	0.000	0.000	Merged-chr7-6171456-1
Merged-chr14-8214738-3	chr14	8214633	8214842	+	0.000	0.000	Merged-chr14-8214738-3
Merged-chr3-121982250-28	chr3	121982001	121982453	+	0.000	0.000	Merged-chr3-121982250-28
Merged-chrX-152342586-50	chrX	152342350	152342816	+	0.000	0.000	Merged-chrX-152342586-50
Merged-chr14-31830494-112	chr14	31830270	31830963	+	0.000	0.000	Merged-chr14-31830494-112
Merged-chr10-68136775-17	chr10	68136560	68136994	+	0.000	0.000	Merged-chr10-68136775-17
Merged-chr12-15971947-32	chr12	15971645	15972125	+	0.000	0.000	Merged-chr12-15971947-32
Merged-chr5-134551020-1	chr5	134550922	134551120	+	0.000	0.000	Merged-chr5-134551020-1
Merged-chr9-114481135-6	chr9	114480943	114481283	+	0.000	0.000	Merged-chr9-114481135-6
Merged-chr12-8760828-1	chr12	8760730	8760928	+	0.000	0.000	Merged-chr12-8760828-1
Merged-chr10-93145272-19	chr10	93144983	93145501	+	0.000	0.000	Merged-chr10-93145272-19
Merged-chr5-75588127-1	chr5	75588029	75588227	+	0.000	0.000	Merged-chr5-75588127-1
Merged-chr11-54973823-46	chr11	54973472	54974169	+	0.000	0.000	Merged-chr11-54973823-46
Merged-chr2-155673832-12	chr2	155673643	155673977	+	0.000	0.000	Merged-chr2-155673832-12
Merged-chr1-60409634-93	chr1	60409314	60409994	+	0.000	0.000	Merged-chr1-60409634-93
Merged-chrX-42502698-84	chrX	42502460	42503133	+	0.000	0.000	Merged-chrX-42502698-84
Merged-chr7-110768982-63	chr7	110768504	110769589	+	0.000	0.000	Merged-chr7-110768982-63
Merged-chr7-83654975-2	chr7	83654877	83655075	+	0.000	0.000	Merged-chr7-83654975-2
Merged-chr11-52284254-21	chr11	52283826	52284506	+	0.000	0.000	Merged-chr11-52284254-21
Merged-chrX-136616157-16	chrX	136615958	136616372	+	0.000	0.000	Merged-chrX-136616157-16
Merged-chr18-61400402-28	chr18	61400217	61400610	+	0.000	0.000	Merged-chr18-61400402-28
Merged-chr15-41774592-35	chr15	41774328	41775127	+	0.000	0.000	Merged-chr15-41774592-35
Merged-chr3-37656382-12	chr3	37656032	37656582	+	0.000	0.000	Merged-chr3-37656382-12
Merged-chr12-82189683-54	chr12	82189182	82190036	+	0.000	0.000	Merged-chr12-82189683-54
Merged-chr13-108526876-1	chr13	108526778	108526976	+	0.000	0.000	Merged-chr13-108526876-1
Merged-chr18-80417131-11	chr18	80416843	80417311	+	0.000	0.000	Merged-chr18-80417131-11
Merged-chr1-64136457-23	chr1	64136143	64136764	+	0.000	0.000	Merged-chr1-64136457-23
Merged-chr11-22883116-10	chr11	22882827	22883392	+	0.000	0.000	Merged-chr11-22883116-10
Merged-chr15-53324911-2	chr15	53324766	53325059	+	0.000	0.000	Merged-chr15-53324911-2
Merged-chr16-57422714-21	chr16	57422458	57422943	+	0.000	0.000	Merged-chr16-57422714-21
Merged-chr11-96944830-2	chr11	96944707	96944955	+	0.000	0.000	Merged-chr11-96944830-2
Merged-chr18-7756969-23	chr18	7756696	7757207	+	0.000	0.000	Merged-chr18-7756969-23
Merged-chr11-77371376-39	chr11	77371095	77371896	+	0.000	0.000	Merged-chr11-77371376-39
Merged-chr17-64341532-1	chr17	64341434	64341632	+	0.000	0.000	Merged-chr17-64341532-1
Merged-chr5-86743168-3	chr5	86743009	86743338	+	0.000	0.000	Merged-chr5-86743168-3
Merged-chr14-30265946-17	chr14	30265770	30266178	+	0.000	0.000	Merged-chr14-30265946-17
Merged-chr10-55980354-43	chr10	55980049	55980906	+	0.000	0.000	Merged-chr10-55980354-43
Merged-chr14-31575397-7	chr14	31575226	31575625	+	0.000	0.000	Merged-chr14-31575397-7
Merged-chr6-145249454-6	chr6	145249318	145249585	+	0.000	0.000	Merged-chr6-145249454-6
Merged-chr14-8642088-9	chr14	8641833	8642352	+	0.000	0.000	Merged-chr14-8642088-9
Merged-chr10-93261429-32	chr10	93261202	93261627	+	0.000	0.000	Merged-chr10-93261429-32
Merged-chr2-61492330-26	chr2	61492089	61492543	+	0.000	0.000	Merged-chr2-61492330-26
Merged-chr7-19619181-20	chr7	19618989	19619398	+	0.000	0.000	Merged-chr7-19619181-20
Merged-chr10-121264138-48	chr10	121263818	121264484	+	0.000	0.000	Merged-chr10-121264138-48
Merged-chr17-53479369-95	chr17	53479039	53479615	+	0.000	0.000	Merged-chr17-53479369-95
Merged-chr7-101970646-136	chr7	101970424	101970868	+	0.000	0.000	Merged-chr7-101970646-136
Merged-chr2-174126605-3	chr2	174126427	174126816	+	0.000	0.000	Merged-chr2-174126605-3
Merged-chr11-52281162-6	chr11	52281038	52281300	+	0.000	0.000	Merged-chr11-52281162-6
Merged-chr11-4160376-54	chr11	4160154	4160774	+	0.000	0.000	Merged-chr11-4160376-54
Merged-chr1-189933791-26	chr1	189933483	189934149	+	0.000	0.000	Merged-chr1-189933791-26
