#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed
Merged-chr3-84814696-110	chr3	84814168	84815002	+	0.000	0.000	Merged-chr3-84814696-110
Merged-chr15-78810431-5	chr15	78810277	78810604	+	0.000	0.000	Merged-chr15-78810431-5
Merged-chr13-62964984-53	chr13	62964731	62965275	+	0.000	0.000	Merged-chr13-62964984-53
Merged-chr18-75410439-27	chr18	75410137	75410671	+	0.000	0.000	Merged-chr18-75410439-27
Merged-chr17-53479369-95	chr17	53479039	53479615	+	0.000	0.000	Merged-chr17-53479369-95
Merged-chr6-85587692-79	chr6	85587485	85587921	+	0.000	0.000	Merged-chr6-85587692-79
Merged-chr2-163048277-32	chr2	163048063	163048466	+	0.000	0.000	Merged-chr2-163048277-32
Merged-chr2-65133825-19	chr2	65133661	65133990	+	0.000	0.000	Merged-chr2-65133825-19
Merged-chr8-46663455-6	chr8	46663329	46663578	+	0.000	0.000	Merged-chr8-46663455-6
Merged-chr13-29974387-22	chr13	29974208	29974673	+	0.000	0.000	Merged-chr13-29974387-22
Merged-chr10-41810228-135	chr10	41810003	41810514	+	0.000	0.000	Merged-chr10-41810228-135
Merged-chr15-52887057-9	chr15	52886839	52887204	+	0.000	0.000	Merged-chr15-52887057-9
Merged-chr13-24603771-27	chr13	24603052	24604280	+	0.000	0.000	Merged-chr13-24603771-27
Merged-chr8-111940598-130	chr8	111940325	111940810	+	0.000	0.000	Merged-chr8-111940598-130
Merged-chr11-98550765-163	chr11	98550476	98551161	+	0.000	0.000	Merged-chr11-98550765-163
Merged-chr2-131190116-33	chr2	131189929	131190339	+	0.000	0.000	Merged-chr2-131190116-33
Merged-chr10-69536721-21	chr10	69536302	69537075	+	0.000	0.000	Merged-chr10-69536721-21
Merged-chr8-104416222-18	chr8	104416032	104416638	+	0.000	0.000	Merged-chr8-104416222-18
Merged-chr2-167367514-3	chr2	167367384	167367642	+	0.000	0.000	Merged-chr2-167367514-3
Merged-chr10-128536413-59	chr10	128536074	128536648	+	0.000	0.000	Merged-chr10-128536413-59
Merged-chr17-12759489-26	chr17	12759191	12759874	+	0.000	0.000	Merged-chr17-12759489-26
Merged-chr2-131191019-12	chr2	131190736	131191322	+	0.000	0.000	Merged-chr2-131191019-12
Merged-chr2-65181294-54	chr2	65181028	65181579	+	0.000	0.000	Merged-chr2-65181294-54
Merged-chr15-52945349-8	chr15	52945199	52945471	+	0.000	0.000	Merged-chr15-52945349-8
Merged-chr9-75197363-8	chr9	75197197	75197522	+	0.000	0.000	Merged-chr9-75197363-8
Merged-chr17-35997756-9	chr17	35997619	35997896	+	0.000	0.000	Merged-chr17-35997756-9
Merged-chr17-24686693-5	chr17	24686518	24686843	+	0.000	0.000	Merged-chr17-24686693-5
Merged-chr1-131026004-32	chr1	131025629	131026250	+	0.000	0.000	Merged-chr1-131026004-32
Merged-chr17-86969824-22	chr17	86969597	86970058	+	0.000	0.000	Merged-chr17-86969824-22
Merged-chr8-18899149-53	chr8	18898940	18899328	+	0.000	0.000	Merged-chr8-18899149-53
Merged-chr10-81426897-5	chr10	81426557	81427169	+	0.000	0.000	Merged-chr10-81426897-5
Merged-chr2-9871528-52	chr2	9871166	9871884	+	0.000	0.000	Merged-chr2-9871528-52
Merged-chr2-105402351-10	chr2	105402231	105402474	+	0.000	0.000	Merged-chr2-105402351-10
Merged-chr7-114086836-1	chr7	114086738	114086936	+	0.000	0.000	Merged-chr7-114086836-1
Merged-chr3-98339396-153	chr3	98338541	98340078	+	0.000	0.000	Merged-chr3-98339396-153
Merged-chr1-131003466-39	chr1	131003276	131003629	+	0.000	0.000	Merged-chr1-131003466-39
Merged-chr1-88641957-1	chr1	88641859	88642057	+	0.000	0.000	Merged-chr1-88641957-1
Merged-chr2-112507413-30	chr2	112506951	112507761	+	0.000	0.000	Merged-chr2-112507413-30
Merged-chr5-139197126-38	chr5	139196907	139197464	+	0.000	0.000	Merged-chr5-139197126-38
Merged-chr10-81510447-46	chr10	81510147	81510629	+	0.000	0.000	Merged-chr10-81510447-46
Merged-chr17-28522997-85	chr17	28522756	28523414	+	0.000	0.000	Merged-chr17-28522997-85
Merged-chr2-66127129-8	chr2	66126971	66127255	+	0.000	0.000	Merged-chr2-66127129-8
Merged-chr13-45863976-9	chr13	45863791	45864123	+	0.000	0.000	Merged-chr13-45863976-9
Merged-chr10-91147290-5	chr10	91147146	91147432	+	0.000	0.000	Merged-chr10-91147290-5
Merged-chr2-29870260-12	chr2	29870045	29870456	+	0.000	0.000	Merged-chr2-29870260-12
Merged-chr8-122461195-3	chr8	122461097	122461295	+	0.000	0.000	Merged-chr8-122461195-3
Merged-chr8-84847115-67	chr8	84846795	84847498	+	0.000	0.000	Merged-chr8-84847115-67
Merged-chr10-81505422-22	chr10	81505272	81505563	+	0.000	0.000	Merged-chr10-81505422-22
Merged-chr14-34347243-1	chr14	34347145	34347343	+	0.000	0.000	Merged-chr14-34347243-1
Merged-chr16-32215312-15	chr16	32215155	32215485	+	0.000	0.000	Merged-chr16-32215312-15
Merged-chr2-52455990-26	chr2	52455757	52456210	+	0.000	0.000	Merged-chr2-52455990-26
Merged-chr13-114935699-10	chr13	114935563	114935818	+	0.000	0.000	Merged-chr13-114935699-10
Merged-chr16-49859350-21	chr16	49859047	49859691	+	0.000	0.000	Merged-chr16-49859350-21
Merged-chr16-52438425-1	chr16	52438327	52438525	+	0.000	0.000	Merged-chr16-52438425-1
Merged-chr10-10108499-1	chr10	10108401	10108599	+	0.000	0.000	Merged-chr10-10108499-1
Merged-chr12-55079958-2	chr12	55079860	55080058	+	0.000	0.000	Merged-chr12-55079958-2
Merged-chr10-30357856-1	chr10	30357758	30357956	+	0.000	0.000	Merged-chr10-30357856-1
Merged-chr2-79180935-23	chr2	79180283	79181229	+	0.000	0.000	Merged-chr2-79180935-23
Merged-chr6-70823527-3	chr6	70823410	70823646	+	0.000	0.000	Merged-chr6-70823527-3
Merged-chr17-24669740-50	chr17	24669484	24669963	+	0.000	0.000	Merged-chr17-24669740-50
Merged-chr4-101062472-1	chr4	101062374	101062572	+	0.000	0.000	Merged-chr4-101062472-1
Merged-chr1-191718229-88	chr1	191717807	191718487	+	0.000	0.000	Merged-chr1-191718229-88
Merged-chr2-99830574-1	chr2	99830476	99830674	+	0.000	0.000	Merged-chr2-99830574-1
Merged-chr8-106936767-1	chr8	106936669	106936867	+	0.000	0.000	Merged-chr8-106936767-1
Merged-chr8-91073966-44	chr8	91073781	91074170	+	0.000	0.000	Merged-chr8-91073966-44
Merged-chr13-23751838-6	chr13	23751725	23751953	+	0.000	0.000	Merged-chr13-23751838-6
Merged-chr14-26969928-1	chr14	26969830	26970028	+	0.000	0.000	Merged-chr14-26969928-1
Merged-chr18-25538355-42	chr18	25537885	25538656	+	0.000	0.000	Merged-chr18-25538355-42
Merged-chr10-19578163-111	chr10	19577963	19578561	+	0.000	0.000	Merged-chr10-19578163-111
Merged-chr15-52753697-52	chr15	52753445	52754065	+	0.000	0.000	Merged-chr15-52753697-52
Merged-chr2-11266630-41	chr2	11266362	11266870	+	0.000	0.000	Merged-chr2-11266630-41
Merged-chr2-9878722-80	chr2	9878202	9879254	+	0.000	0.000	Merged-chr2-9878722-80
Merged-chr13-101759388-22	chr13	101759141	101759625	+	0.000	0.000	Merged-chr13-101759388-22
Merged-chr3-89961129-7	chr3	89960972	89961270	+	0.000	0.000	Merged-chr3-89961129-7
Merged-chr11-88951020-7	chr11	88950826	88951230	+	0.000	0.000	Merged-chr11-88951020-7
Merged-chr6-108658696-65	chr6	108658209	108659067	+	0.000	0.000	Merged-chr6-108658696-65
Merged-chr8-115444869-2	chr8	115444704	115445037	+	0.000	0.000	Merged-chr8-115444869-2
Merged-chr10-91270922-111	chr10	91270395	91271470	+	0.000	0.000	Merged-chr10-91270922-111
Merged-chr17-44121634-62	chr17	44121367	44121915	+	0.000	0.000	Merged-chr17-44121634-62
Merged-chr5-112296984-3	chr5	112296886	112297084	+	0.000	0.000	Merged-chr5-112296984-3
Merged-chr3-136611929-48	chr3	136611619	136612165	+	0.000	0.000	Merged-chr3-136611929-48
Merged-chr2-181381593-77	chr2	181381136	181381910	+	0.000	0.000	Merged-chr2-181381593-77
Merged-chr2-84936786-78	chr2	84936396	84937294	+	0.000	0.000	Merged-chr2-84936786-78
Merged-chr11-101551991-1	chr11	101551893	101552091	+	0.000	0.000	Merged-chr11-101551991-1
Merged-chr8-75108809-1	chr8	75108711	75108909	+	0.000	0.000	Merged-chr8-75108809-1
Merged-chr5-100573419-26	chr5	100572858	100573732	+	0.000	0.000	Merged-chr5-100573419-26
Merged-chr5-134235688-1	chr5	134235590	134235788	+	0.000	0.000	Merged-chr5-134235688-1
Merged-chr4-24569297-30	chr4	24569036	24569499	+	0.000	0.000	Merged-chr4-24569297-30
Merged-chr4-89460036-10	chr4	89459657	89460437	+	0.000	0.000	Merged-chr4-89460036-10
Merged-chr4-8927722-59	chr4	8927471	8928012	+	0.000	0.000	Merged-chr4-8927722-59
Merged-chr11-46054514-2	chr11	46054366	46054664	+	0.000	0.000	Merged-chr11-46054514-2
Merged-chr11-87987352-78	chr11	87986917	87987836	+	0.000	0.000	Merged-chr11-87987352-78
Merged-chr4-89479151-44	chr4	89478849	89479373	+	0.000	0.000	Merged-chr4-89479151-44
Merged-chr5-113539366-106	chr5	113538836	113539864	+	0.000	0.000	Merged-chr5-113539366-106
Merged-chr18-75342916-86	chr18	75342527	75343244	+	0.000	0.000	Merged-chr18-75342916-86
Merged-chr2-90482782-2	chr2	90482672	90482895	+	0.000	0.000	Merged-chr2-90482782-2
Merged-chr5-151704265-4	chr5	151704150	151704382	+	0.000	0.000	Merged-chr5-151704265-4
Merged-chr4-70601569-19	chr4	70601380	70601813	+	0.000	0.000	Merged-chr4-70601569-19
Merged-chr13-115097149-22	chr13	115096968	115097328	+	0.000	0.000	Merged-chr13-115097149-22
Merged-chr7-3289873-15	chr7	3289709	3290055	+	0.000	0.000	Merged-chr7-3289873-15
Merged-chr2-154836645-24	chr2	154836360	154836825	+	0.000	0.000	Merged-chr2-154836645-24
Merged-chr7-28811425-1	chr7	28811327	28811525	+	0.000	0.000	Merged-chr7-28811425-1
Merged-chr14-25476250-18	chr14	25476005	25476480	+	0.000	0.000	Merged-chr14-25476250-18
Merged-chr10-81434944-1	chr10	81434846	81435044	+	0.000	0.000	Merged-chr10-81434944-1
Merged-chr18-56755769-1	chr18	56755671	56755869	+	0.000	0.000	Merged-chr18-56755769-1
Merged-chr10-111478939-8	chr10	111478794	111479089	+	0.000	0.000	Merged-chr10-111478939-8
Merged-chr5-34538812-69	chr5	34538447	34539145	+	0.000	0.000	Merged-chr5-34538812-69
Merged-chr8-115221545-40	chr8	115221229	115221957	+	0.000	0.000	Merged-chr8-115221545-40
Merged-chr11-86201323-63	chr11	86201033	86201732	+	0.000	0.000	Merged-chr11-86201323-63
Merged-chr2-128318457-15	chr2	128318281	128318599	+	0.000	0.000	Merged-chr2-128318457-15
Merged-chr4-136177885-58	chr4	136177525	136178356	+	0.000	0.000	Merged-chr4-136177885-58
Merged-chr2-29859180-2	chr2	29859082	29859280	+	0.000	0.000	Merged-chr2-29859180-2
Merged-chr16-58678885-20	chr16	58678631	58679089	+	0.000	0.000	Merged-chr16-58678885-20
Merged-chr9-72962077-55	chr9	72961822	72962313	+	0.000	0.000	Merged-chr9-72962077-55
Merged-chr1-191821568-61	chr1	191821233	191821827	+	0.000	0.000	Merged-chr1-191821568-61
Merged-chr2-53330787-9	chr2	53330439	53331038	+	0.000	0.000	Merged-chr2-53330787-9
Merged-chr6-127155147-8	chr6	127154873	127155495	+	0.000	0.000	Merged-chr6-127155147-8
Merged-chr4-8822763-11	chr4	8822598	8822933	+	0.000	0.000	Merged-chr4-8822763-11
Merged-chr14-20378658-57	chr14	20378380	20378869	+	0.000	0.000	Merged-chr14-20378658-57
Merged-chr8-115276533-28	chr8	115276251	115276793	+	0.000	0.000	Merged-chr8-115276533-28
Merged-chr2-66124733-150	chr2	66124417	66125379	+	0.000	0.000	Merged-chr2-66124733-150
Merged-chr13-114896013-49	chr13	114895463	114896347	+	0.000	0.000	Merged-chr13-114896013-49
Merged-chr11-53851984-46	chr11	53851782	53852226	+	0.000	0.000	Merged-chr11-53851984-46
Merged-chr4-132747733-48	chr4	132747461	132747970	+	0.000	0.000	Merged-chr4-132747733-48
Merged-chr7-25178960-8	chr7	25178841	25179099	+	0.000	0.000	Merged-chr7-25178960-8
Merged-chr9-122191366-2	chr9	122191206	122191528	+	0.000	0.000	Merged-chr9-122191366-2
Merged-chr10-117808296-55	chr10	117807977	117808737	+	0.000	0.000	Merged-chr10-117808296-55
Merged-chr19-53547766-23	chr19	53547480	53548001	+	0.000	0.000	Merged-chr19-53547766-23
Merged-chr10-44431690-1	chr10	44431592	44431790	+	0.000	0.000	Merged-chr10-44431690-1
Merged-chr14-102981769-6	chr14	102981562	102982075	+	0.000	0.000	Merged-chr14-102981769-6
Merged-chr12-100480184-15	chr12	100480014	100480355	+	0.000	0.000	Merged-chr12-100480184-15
Merged-chr1-189700187-1	chr1	189700089	189700287	+	0.000	0.000	Merged-chr1-189700187-1
Merged-chr7-4063118-30	chr7	4062680	4063432	+	0.000	0.000	Merged-chr7-4063118-30
Merged-chr1-38902794-5	chr1	38902685	38902903	+	0.000	0.000	Merged-chr1-38902794-5
Merged-chr19-53529457-77	chr19	53529001	53529985	+	0.000	0.000	Merged-chr19-53529457-77
Merged-chr3-144201911-1	chr3	144201813	144202011	+	0.000	0.000	Merged-chr3-144201911-1
Merged-chr18-4348193-25	chr18	4347975	4348485	+	0.000	0.000	Merged-chr18-4348193-25
Merged-chr5-134232433-54	chr5	134232081	134232820	+	0.000	0.000	Merged-chr5-134232433-54
Merged-chr7-109959908-136	chr7	109959164	109960638	+	0.000	0.000	Merged-chr7-109959908-136
Merged-chr17-23980482-41	chr17	23980215	23980693	+	0.000	0.000	Merged-chr17-23980482-41
Merged-chr4-117125238-8	chr4	117125064	117125382	+	0.000	0.000	Merged-chr4-117125238-8
Merged-chr13-75824878-3	chr13	75824703	75825046	+	0.000	0.000	Merged-chr13-75824878-3
Merged-chr8-115618419-52	chr8	115618222	115618706	+	0.000	0.000	Merged-chr8-115618419-52
Merged-chr11-87968752-13	chr11	87968564	87968977	+	0.000	0.000	Merged-chr11-87968752-13
Merged-chr13-24604920-47	chr13	24604616	24605146	+	0.000	0.000	Merged-chr13-24604920-47
Merged-chr4-117126129-51	chr4	117125895	117126311	+	0.000	0.000	Merged-chr4-117126129-51
Merged-chr18-75353755-51	chr18	75353576	75353939	+	0.000	0.000	Merged-chr18-75353755-51
Merged-chr11-74560880-20	chr11	74560542	74561078	+	0.000	0.000	Merged-chr11-74560880-20
Merged-chr2-11636185-10	chr2	11635895	11636405	+	0.000	0.000	Merged-chr2-11636185-10
Merged-chr2-32601597-23	chr2	32601360	32601833	+	0.000	0.000	Merged-chr2-32601597-23
Merged-chr7-28809284-68	chr7	28808916	28809598	+	0.000	0.000	Merged-chr7-28809284-68
Merged-chr6-108659565-31	chr6	108659269	108659760	+	0.000	0.000	Merged-chr6-108659565-31
Merged-chr6-86870427-33	chr6	86870181	86870634	+	0.000	0.000	Merged-chr6-86870427-33
Merged-chr7-139143987-13	chr7	139143715	139144194	+	0.000	0.000	Merged-chr7-139143987-13
Merged-chr8-123287508-25	chr8	123287295	123287725	+	0.000	0.000	Merged-chr8-123287508-25
Merged-chr4-135240576-11	chr4	135240392	135240767	+	0.000	0.000	Merged-chr4-135240576-11
Merged-chr4-152446445-57	chr4	152446260	152446716	+	0.000	0.000	Merged-chr4-152446445-57
Merged-chr4-152451544-3	chr4	152451435	152451652	+	0.000	0.000	Merged-chr4-152451544-3
Merged-chr2-101556401-2	chr2	101556303	101556502	+	0.000	0.000	Merged-chr2-101556401-2
Merged-chr17-23726911-1	chr17	23726813	23727011	+	0.000	0.000	Merged-chr17-23726911-1
Merged-chr4-137609762-50	chr4	137609328	137610012	+	0.000	0.000	Merged-chr4-137609762-50
Merged-chr19-9033588-10	chr19	9033420	9033758	+	0.000	0.000	Merged-chr19-9033588-10
Merged-chr5-113828538-48	chr5	113828070	113828925	+	0.000	0.000	Merged-chr5-113828538-48
Merged-chr4-43941357-2	chr4	43941249	43941468	+	0.000	0.000	Merged-chr4-43941357-2
Merged-chr12-103103779-12	chr12	103103456	103104050	+	0.000	0.000	Merged-chr12-103103779-12
Merged-chr4-46643613-5	chr4	46643496	46643746	+	0.000	0.000	Merged-chr4-46643613-5
Merged-chr9-122225566-23	chr9	122225314	122225902	+	0.000	0.000	Merged-chr9-122225566-23
Merged-chr15-58134232-6	chr15	58133960	58134419	+	0.000	0.000	Merged-chr15-58134232-6
Merged-chr15-12030440-19	chr15	12030210	12030627	+	0.000	0.000	Merged-chr15-12030440-19
Merged-chr11-54998618-38	chr11	54998236	54999110	+	0.000	0.000	Merged-chr11-54998618-38
Merged-chr14-121356563-14	chr14	121356222	121356852	+	0.000	0.000	Merged-chr14-121356563-14
Merged-chr1-40465740-44	chr1	40465543	40466068	+	0.000	0.000	Merged-chr1-40465740-44
Merged-chr6-127165836-16	chr6	127165638	127166037	+	0.000	0.000	Merged-chr6-127165836-16
Merged-chr2-105430411-32	chr2	105430101	105430683	+	0.000	0.000	Merged-chr2-105430411-32
Merged-chr9-43984840-13	chr9	43984587	43985035	+	0.000	0.000	Merged-chr9-43984840-13
Merged-chr6-67368119-11	chr6	67367881	67368378	+	0.000	0.000	Merged-chr6-67368119-11
Merged-chr2-71843530-15	chr2	71843261	71843792	+	0.000	0.000	Merged-chr2-71843530-15
Merged-chr1-191414541-3	chr1	191414412	191414672	+	0.000	0.000	Merged-chr1-191414541-3
Merged-chr4-8803354-28	chr4	8803142	8803504	+	0.000	0.000	Merged-chr4-8803354-28
Merged-chr3-9947852-23	chr3	9947651	9948049	+	0.000	0.000	Merged-chr3-9947852-23
Merged-chr17-35993975-42	chr17	35993664	35994636	+	0.000	0.000	Merged-chr17-35993975-42
Merged-chr2-9681902-51	chr2	9681648	9682105	+	0.000	0.000	Merged-chr2-9681902-51
Merged-chr2-90487735-49	chr2	90487372	90488234	+	0.000	0.000	Merged-chr2-90487735-49
Merged-chr13-30034755-10	chr13	30034606	30034924	+	0.000	0.000	Merged-chr13-30034755-10
Merged-chr4-133005373-4	chr4	133005214	133005538	+	0.000	0.000	Merged-chr4-133005373-4
Merged-chr2-71389542-89	chr2	71389148	71389774	+	0.000	0.000	Merged-chr2-71389542-89
Merged-chr4-136180395-76	chr4	136180071	136180757	+	0.000	0.000	Merged-chr4-136180395-76
Merged-chr5-99977945-29	chr5	99977535	99978223	+	0.000	0.000	Merged-chr5-99977945-29
Merged-chr18-84086711-77	chr18	84086212	84087245	+	0.000	0.000	Merged-chr18-84086711-77
Merged-chr14-25628678-27	chr14	25628344	25628959	+	0.000	0.000	Merged-chr14-25628678-27
Merged-chr2-27677278-63	chr2	27676656	27677568	+	0.000	0.000	Merged-chr2-27677278-63
Merged-chr2-24949801-67	chr2	24949451	24950217	+	0.000	0.000	Merged-chr2-24949801-67
Merged-chr3-95951062-79	chr3	95950842	95951294	+	0.000	0.000	Merged-chr3-95951062-79
Merged-chr6-108833192-4	chr6	108833080	108833303	+	0.000	0.000	Merged-chr6-108833192-4
Merged-chr2-52345388-8	chr2	52345138	52345587	+	0.000	0.000	Merged-chr2-52345388-8
Merged-chr11-53859156-64	chr11	53858823	53859451	+	0.000	0.000	Merged-chr11-53859156-64
Merged-chr2-27693880-30	chr2	27693599	27694122	+	0.000	0.000	Merged-chr2-27693880-30
Merged-chr2-105429792-1	chr2	105429694	105429892	+	0.000	0.000	Merged-chr2-105429792-1
Merged-chr10-81560875-4	chr10	81560771	81560982	+	0.000	0.000	Merged-chr10-81560875-4
Merged-chr1-189627696-1	chr1	189627598	189627796	+	0.000	0.000	Merged-chr1-189627696-1
Merged-chr10-94551623-4	chr10	94551503	94551744	+	0.000	0.000	Merged-chr10-94551623-4
Merged-chr13-114885380-13	chr13	114885223	114885691	+	0.000	0.000	Merged-chr13-114885380-13
Merged-chr14-121407144-2	chr14	121407022	121407268	+	0.000	0.000	Merged-chr14-121407144-2
Merged-chr10-80677293-45	chr10	80677093	80677493	+	0.000	0.000	Merged-chr10-80677293-45
Merged-chr2-154732933-29	chr2	154732721	154733152	+	0.000	0.000	Merged-chr2-154732933-29
Merged-chr14-70283811-50	chr14	70283582	70284092	+	0.000	0.000	Merged-chr14-70283811-50
Merged-chr1-66896467-67	chr1	66895981	66896825	+	0.000	0.000	Merged-chr1-66896467-67
Merged-chr11-82179946-5	chr11	82179786	82180098	+	0.000	0.000	Merged-chr11-82179946-5
Merged-chr8-84937354-26	chr8	84937146	84937566	+	0.000	0.000	Merged-chr8-84937354-26
Merged-chr10-19562739-3	chr10	19562588	19562866	+	0.000	0.000	Merged-chr10-19562739-3
Merged-chr11-55011644-10	chr11	55011360	55011856	+	0.000	0.000	Merged-chr11-55011644-10
Merged-chr15-37790227-4	chr15	37790034	37790388	+	0.000	0.000	Merged-chr15-37790227-4
Merged-chr13-45840049-15	chr13	45839834	45840246	+	0.000	0.000	Merged-chr13-45840049-15
Merged-chr6-127219036-2	chr6	127218874	127219200	+	0.000	0.000	Merged-chr6-127219036-2
Merged-chr7-110953237-23	chr7	110952939	110953425	+	0.000	0.000	Merged-chr7-110953237-23
Merged-chr6-108709432-1	chr6	108709334	108709532	+	0.000	0.000	Merged-chr6-108709432-1
Merged-chr1-134065529-27	chr1	134065278	134065718	+	0.000	0.000	Merged-chr1-134065529-27
Merged-chr4-135098629-27	chr4	135098386	135098861	+	0.000	0.000	Merged-chr4-135098629-27
Merged-chr7-79401726-3	chr7	79401563	79401870	+	0.000	0.000	Merged-chr7-79401726-3
Merged-chr7-118499270-20	chr7	118499055	118499565	+	0.000	0.000	Merged-chr7-118499270-20
Merged-chr9-32518523-33	chr9	32518294	32518735	+	0.000	0.000	Merged-chr9-32518523-33
Merged-chr11-105628287-5	chr11	105628142	105628435	+	0.000	0.000	Merged-chr11-105628287-5
Merged-chr2-90528384-23	chr2	90528189	90528673	+	0.000	0.000	Merged-chr2-90528384-23
Merged-chr5-105137049-3	chr5	105136913	105137182	+	0.000	0.000	Merged-chr5-105137049-3
Merged-chr7-81179607-41	chr7	81179409	81179852	+	0.000	0.000	Merged-chr7-81179607-41
Merged-chr7-132932084-1	chr7	132931986	132932184	+	0.000	0.000	Merged-chr7-132932084-1
Merged-chr18-34372986-133	chr18	34372409	34373404	+	0.000	0.000	Merged-chr18-34372986-133
Merged-chr14-20181605-50	chr14	20181243	20182042	+	0.000	0.000	Merged-chr14-20181605-50
Merged-chr10-44458751-54	chr10	44458383	44459020	+	0.000	0.000	Merged-chr10-44458751-54
Merged-chr16-78595924-17	chr16	78595725	78596187	+	0.000	0.000	Merged-chr16-78595924-17
Merged-chr11-98450550-40	chr11	98450366	98450835	+	0.000	0.000	Merged-chr11-98450550-40
Merged-chrX-7670799-56	chrX	7670353	7671435	+	0.000	0.000	Merged-chrX-7670799-56
Merged-chr10-83860736-1	chr10	83860638	83860836	+	0.000	0.000	Merged-chr10-83860736-1
Merged-chr4-133967780-121	chr4	133967035	133968361	+	0.000	0.000	Merged-chr4-133967780-121
Merged-chr5-112283317-2	chr5	112283181	112283456	+	0.000	0.000	Merged-chr5-112283317-2
Merged-chr16-59555882-6	chr16	59555710	59556049	+	0.000	0.000	Merged-chr16-59555882-6
Merged-chr11-104629776-1	chr11	104629678	104629876	+	0.000	0.000	Merged-chr11-104629776-1
Merged-chr7-28816395-5	chr7	28816246	28816536	+	0.000	0.000	Merged-chr7-28816395-5
Merged-chr13-38010701-23	chr13	38010350	38010968	+	0.000	0.000	Merged-chr13-38010701-23
Merged-chr8-115410237-10	chr8	115409924	115410509	+	0.000	0.000	Merged-chr8-115410237-10
Merged-chr16-78576865-120	chr16	78576606	78577125	+	0.000	0.000	Merged-chr16-78576865-120
Merged-chr14-7774094-48	chr14	7773939	7774304	+	0.000	0.000	Merged-chr14-7774094-48
Merged-chr18-73574339-6	chr18	73574133	73574500	+	0.000	0.000	Merged-chr18-73574339-6
Merged-chr15-82244439-62	chr15	82244123	82244685	+	0.000	0.000	Merged-chr15-82244439-62
Merged-chr15-73732703-5	chr15	73732546	73732870	+	0.000	0.000	Merged-chr15-73732703-5
Merged-chr13-102039596-1	chr13	102039498	102039696	+	0.000	0.000	Merged-chr13-102039596-1
