#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed
Merged-chr9-119088323-51	chr9	119088056	119088611	+	0.000	0.000	Merged-chr9-119088323-51
Merged-chr14-75786967-70	chr14	75786761	75787304	+	0.000	0.000	Merged-chr14-75786967-70
Merged-chr17-47768917-25	chr17	47768622	47769300	+	0.000	0.000	Merged-chr17-47768917-25
Merged-chr16-38476219-1	chr16	38476121	38476319	+	0.000	0.000	Merged-chr16-38476219-1
Merged-chr6-82747432-7	chr6	82747261	82747627	+	0.000	0.000	Merged-chr6-82747432-7
Merged-chr4-134121781-8	chr4	134121636	134121971	+	0.000	0.000	Merged-chr4-134121781-8
Merged-chr6-97321339-36	chr6	97321165	97321547	+	0.000	0.000	Merged-chr6-97321339-36
Merged-chrX-164027993-42	chrX	164027618	164028237	+	0.000	0.000	Merged-chrX-164027993-42
Merged-chrX-36645202-80	chrX	36644943	36645452	+	0.000	0.000	Merged-chrX-36645202-80
Merged-chr4-89366882-6	chr4	89366724	89367037	+	0.000	0.000	Merged-chr4-89366882-6
Merged-chr5-32136493-5	chr5	32136271	32136722	+	0.000	0.000	Merged-chr5-32136493-5
Merged-chr17-26885722-4	chr17	26885614	26885832	+	0.000	0.000	Merged-chr17-26885722-4
Merged-chr18-89126622-17	chr18	89126438	89126816	+	0.000	0.000	Merged-chr18-89126622-17
Merged-chr3-104714697-56	chr3	104714095	104715317	+	0.000	0.000	Merged-chr3-104714697-56
Merged-chr2-127143269-68	chr2	127142704	127143672	+	0.000	0.000	Merged-chr2-127143269-68
Merged-chrX-167206151-49	chrX	167205867	167206493	+	0.000	0.000	Merged-chrX-167206151-49
Merged-chr1-131910847-123	chr1	131910607	131911370	+	0.000	0.000	Merged-chr1-131910847-123
Merged-chr15-78896310-38	chr15	78896028	78896545	+	0.000	0.000	Merged-chr15-78896310-38
Merged-chr1-40515347-62	chr1	40514887	40515832	+	0.000	0.000	Merged-chr1-40515347-62
Merged-chr3-137918603-81	chr3	137918330	137918904	+	0.000	0.000	Merged-chr3-137918603-81
Merged-chr10-91188013-33	chr10	91187737	91188334	+	0.000	0.000	Merged-chr10-91188013-33
Merged-chr7-67305058-11	chr7	67304887	67305322	+	0.000	0.000	Merged-chr7-67305058-11
Merged-chr15-83463775-2	chr15	83463658	83463894	+	0.000	0.000	Merged-chr15-83463775-2
Merged-chr11-58034900-1	chr11	58034802	58035000	+	0.000	0.000	Merged-chr11-58034900-1
Merged-chr13-101996413-4	chr13	101996204	101996582	+	0.000	0.000	Merged-chr13-101996413-4
Merged-chr7-66175950-28	chr7	66175737	66176156	+	0.000	0.000	Merged-chr7-66175950-28
Merged-chr9-44043404-33	chr9	44043185	44043736	+	0.000	0.000	Merged-chr9-44043404-33
Merged-chr9-41099234-15	chr9	41099039	41099415	+	0.000	0.000	Merged-chr9-41099234-15
Merged-chr2-3294968-14	chr2	3294671	3295283	+	0.000	0.000	Merged-chr2-3294968-14
Merged-chr9-57260668-1	chr9	57260570	57260768	+	0.000	0.000	Merged-chr9-57260668-1
Merged-chr17-35861437-48	chr17	35861112	35861618	+	0.000	0.000	Merged-chr17-35861437-48
Merged-chr4-133825838-6	chr4	133825698	133825994	+	0.000	0.000	Merged-chr4-133825838-6
Merged-chr13-63274178-2	chr13	63274072	63274286	+	0.000	0.000	Merged-chr13-63274178-2
Merged-chr1-182225083-33	chr1	182224861	182225344	+	0.000	0.000	Merged-chr1-182225083-33
Merged-chr9-54642751-52	chr9	54642348	54642999	+	0.000	0.000	Merged-chr9-54642751-52
Merged-chr8-117052612-3	chr8	117052458	117052779	+	0.000	0.000	Merged-chr8-117052612-3
Merged-chr16-44305871-15	chr16	44305703	44306084	+	0.000	0.000	Merged-chr16-44305871-15
Merged-chr1-85962322-20	chr1	85962106	85962492	+	0.000	0.000	Merged-chr1-85962322-20
Merged-chr2-120599667-35	chr2	120599451	120599872	+	0.000	0.000	Merged-chr2-120599667-35
Merged-chr13-108338437-54	chr13	108337981	108338759	+	0.000	0.000	Merged-chr13-108338437-54
Merged-chr4-145263821-10	chr4	145263671	145263956	+	0.000	0.000	Merged-chr4-145263821-10
Merged-chr2-105386581-16	chr2	105386403	105386763	+	0.000	0.000	Merged-chr2-105386581-16
Merged-chr4-134102653-39	chr4	134102443	134102848	+	0.000	0.000	Merged-chr4-134102653-39
Merged-chr7-113498519-10	chr7	113498379	113498693	+	0.000	0.000	Merged-chr7-113498519-10
Merged-chr3-86677937-13	chr3	86677776	86678102	+	0.000	0.000	Merged-chr3-86677937-13
Merged-chr15-103165587-12	chr15	103165407	103165787	+	0.000	0.000	Merged-chr15-103165587-12
Merged-chr1-180331159-1	chr1	180331061	180331259	+	0.000	0.000	Merged-chr1-180331159-1
Merged-chr10-81538773-24	chr10	81538585	81538965	+	0.000	0.000	Merged-chr10-81538773-24
Merged-chr2-79065510-16	chr2	79065327	79065671	+	0.000	0.000	Merged-chr2-79065510-16
Merged-chr16-91789935-50	chr16	91789749	91790207	+	0.000	0.000	Merged-chr16-91789935-50
Merged-chr1-153320307-48	chr1	153319921	153320575	+	0.000	0.000	Merged-chr1-153320307-48
Merged-chr15-80289681-8	chr15	80289530	80289831	+	0.000	0.000	Merged-chr15-80289681-8
Merged-chr1-120234014-4	chr1	120233854	120234175	+	0.000	0.000	Merged-chr1-120234014-4
Merged-chr4-133264796-4	chr4	133264670	133264944	+	0.000	0.000	Merged-chr4-133264796-4
Merged-chr19-8929599-92	chr19	8929292	8929967	+	0.000	0.000	Merged-chr19-8929599-92
Merged-chr5-23713772-1	chr5	23713674	23713872	+	0.000	0.000	Merged-chr5-23713772-1
Merged-chr4-129377471-70	chr4	129376991	129378033	+	0.000	0.000	Merged-chr4-129377471-70
Merged-chr14-78677912-1	chr14	78677814	78678012	+	0.000	0.000	Merged-chr14-78677912-1
Merged-chr16-91869561-33	chr16	91869299	91869859	+	0.000	0.000	Merged-chr16-91869561-33
Merged-chr11-67559520-1	chr11	67559422	67559620	+	0.000	0.000	Merged-chr11-67559520-1
Merged-chr2-52571551-87	chr2	52570880	52572141	+	0.000	0.000	Merged-chr2-52571551-87
Merged-chr8-94186753-31	chr8	94186494	94187104	+	0.000	0.000	Merged-chr8-94186753-31
Merged-chr10-117784888-21	chr10	117784664	117785091	+	0.000	0.000	Merged-chr10-117784888-21
Merged-chr14-20180056-7	chr14	20179876	20180228	+	0.000	0.000	Merged-chr14-20180056-7
Merged-chr4-8839755-26	chr4	8839526	8840070	+	0.000	0.000	Merged-chr4-8839755-26
Merged-chr15-80012469-1	chr15	80012371	80012569	+	0.000	0.000	Merged-chr15-80012469-1
Merged-chr9-69442817-32	chr9	69442578	69443039	+	0.000	0.000	Merged-chr9-69442817-32
Merged-chr13-101698249-1	chr13	101698151	101698349	+	0.000	0.000	Merged-chr13-101698249-1
Merged-chr1-191718798-4	chr1	191718687	191718916	+	0.000	0.000	Merged-chr1-191718798-4
Merged-chr2-126474389-26	chr2	126474116	126474760	+	0.000	0.000	Merged-chr2-126474389-26
Merged-chr4-137367876-79	chr4	137367605	137368111	+	0.000	0.000	Merged-chr4-137367876-79
Merged-chr2-57362654-19	chr2	57362428	57362951	+	0.000	0.000	Merged-chr2-57362654-19
Merged-chr2-61712803-19	chr2	61712588	61713047	+	0.000	0.000	Merged-chr2-61712803-19
Merged-chr4-141863935-12	chr4	141863791	141864106	+	0.000	0.000	Merged-chr4-141863935-12
Merged-chr19-56679584-45	chr19	56679220	56679879	+	0.000	0.000	Merged-chr19-56679584-45
Merged-chr5-124036617-4	chr5	124036481	124036814	+	0.000	0.000	Merged-chr5-124036617-4
Merged-chr7-114117392-99	chr7	114116758	114117951	+	0.000	0.000	Merged-chr7-114117392-99
Merged-chr12-55041186-21	chr12	55040926	55041466	+	0.000	0.000	Merged-chr12-55041186-21
Merged-chr9-52048323-85	chr9	52047878	52048544	+	0.000	0.000	Merged-chr9-52048323-85
Merged-chr11-54237226-5	chr11	54236999	54237379	+	0.000	0.000	Merged-chr11-54237226-5
Merged-chr3-27291392-45	chr3	27291089	27291755	+	0.000	0.000	Merged-chr3-27291392-45
Merged-chr1-191711825-10	chr1	191711686	191711968	+	0.000	0.000	Merged-chr1-191711825-10
Merged-chr2-154792274-1	chr2	154792176	154792374	+	0.000	0.000	Merged-chr2-154792274-1
Merged-chr2-126491626-26	chr2	126491315	126491849	+	0.000	0.000	Merged-chr2-126491626-26
Merged-chr16-59570986-31	chr16	59570735	59571234	+	0.000	0.000	Merged-chr16-59570986-31
Merged-chr19-41384820-59	chr19	41384470	41385209	+	0.000	0.000	Merged-chr19-41384820-59
Merged-chr5-24424484-2	chr5	24424386	24424584	+	0.000	0.000	Merged-chr5-24424484-2
Merged-chr19-8840578-25	chr19	8840335	8840792	+	0.000	0.000	Merged-chr19-8840578-25
Merged-chr15-102296189-42	chr15	102295879	102296399	+	0.000	0.000	Merged-chr15-102296189-42
Merged-chr13-51638880-34	chr13	51638483	51639207	+	0.000	0.000	Merged-chr13-51638880-34
Merged-chr17-5840889-4	chr17	5840729	5841029	+	0.000	0.000	Merged-chr17-5840889-4
Merged-chr2-167313855-44	chr2	167313655	167314090	+	0.000	0.000	Merged-chr2-167313855-44
Merged-chr9-107554590-63	chr9	107554353	107554791	+	0.000	0.000	Merged-chr9-107554590-63
Merged-chr13-119691064-1	chr13	119690966	119691164	+	0.000	0.000	Merged-chr13-119691064-1
Merged-chr1-144301647-17	chr1	144301456	144301892	+	0.000	0.000	Merged-chr1-144301647-17
Merged-chr1-125468115-44	chr1	125467927	125468332	+	0.000	0.000	Merged-chr1-125468115-44
Merged-chr14-20793520-2	chr14	20793418	20793624	+	0.000	0.000	Merged-chr14-20793520-2
Merged-chr17-12119311-105	chr17	12118921	12119981	+	0.000	0.000	Merged-chr17-12119311-105
Merged-chr7-92181779-60	chr7	92181275	92182229	+	0.000	0.000	Merged-chr7-92181779-60
Merged-chr13-63243770-25	chr13	63243421	63243977	+	0.000	0.000	Merged-chr13-63243770-25
Merged-chr9-83830058-10	chr9	83829808	83830273	+	0.000	0.000	Merged-chr9-83830058-10
Merged-chr5-33658141-114	chr5	33657933	33658359	+	0.000	0.000	Merged-chr5-33658141-114
Merged-chr9-61947278-11	chr9	61947130	61947462	+	0.000	0.000	Merged-chr9-61947278-11
Merged-chr7-90286299-8	chr7	90286133	90286455	+	0.000	0.000	Merged-chr7-90286299-8
Merged-chr4-152477703-71	chr4	152477412	152477934	+	0.000	0.000	Merged-chr4-152477703-71
Merged-chr7-88206806-101	chr7	88206446	88207218	+	0.000	0.000	Merged-chr7-88206806-101
Merged-chr10-118470709-40	chr10	118470561	118470917	+	0.000	0.000	Merged-chr10-118470709-40
Merged-chr4-122886088-92	chr4	122885441	122886460	+	0.000	0.000	Merged-chr4-122886088-92
Merged-chr18-10617907-57	chr18	10617645	10618196	+	0.000	0.000	Merged-chr18-10617907-57
Merged-chr14-77871424-97	chr14	77871161	77871613	+	0.000	0.000	Merged-chr14-77871424-97
Merged-chr4-43936425-4	chr4	43936290	43936583	+	0.000	0.000	Merged-chr4-43936425-4
Merged-chr1-43563372-10	chr1	43563175	43563644	+	0.000	0.000	Merged-chr1-43563372-10
Merged-chr11-104538419-8	chr11	104538230	104538558	+	0.000	0.000	Merged-chr11-104538419-8
Merged-chr3-87274512-10	chr3	87274326	87274757	+	0.000	0.000	Merged-chr3-87274512-10
Merged-chr8-13649810-1	chr8	13649712	13649910	+	0.000	0.000	Merged-chr8-13649810-1
Merged-chr8-122567923-90	chr8	122567448	122568261	+	0.000	0.000	Merged-chr8-122567923-90
Merged-chr18-67733675-12	chr18	67733430	67733967	+	0.000	0.000	Merged-chr18-67733675-12
Merged-chr3-75499335-90	chr3	75498789	75499941	+	0.000	0.000	Merged-chr3-75499335-90
Merged-chr13-101782630-7	chr13	101782437	101782808	+	0.000	0.000	Merged-chr13-101782630-7
Merged-chr19-5704695-101	chr19	5704211	5705185	+	0.000	0.000	Merged-chr19-5704695-101
Merged-chr17-87327256-1	chr17	87327158	87327356	+	0.000	0.000	Merged-chr17-87327256-1
Merged-chr13-23761980-175	chr13	23761481	23762617	+	0.000	0.000	Merged-chr13-23761980-175
Merged-chr17-29268930-47	chr17	29268694	29269150	+	0.000	0.000	Merged-chr17-29268930-47
Merged-chr8-53638122-1	chr8	53638024	53638222	+	0.000	0.000	Merged-chr8-53638122-1
Merged-chr1-85953523-25	chr1	85953160	85953861	+	0.000	0.000	Merged-chr1-85953523-25
Merged-chr15-36715304-1	chr15	36715206	36715404	+	0.000	0.000	Merged-chr15-36715304-1
Merged-chr17-57100117-14	chr17	57099939	57100289	+	0.000	0.000	Merged-chr17-57100117-14
Merged-chr13-101702260-81	chr13	101701953	101702598	+	0.000	0.000	Merged-chr13-101702260-81
Merged-chr11-53775083-5	chr11	53774927	53775261	+	0.000	0.000	Merged-chr11-53775083-5
Merged-chr8-70804819-59	chr8	70804458	70805134	+	0.000	0.000	Merged-chr8-70804819-59
Merged-chr4-116685722-61	chr4	116685452	116685945	+	0.000	0.000	Merged-chr4-116685722-61
Merged-chr5-62764325-7	chr5	62764139	62764501	+	0.000	0.000	Merged-chr5-62764325-7
Merged-chr2-32867635-14	chr2	32867468	32867817	+	0.000	0.000	Merged-chr2-32867635-14
Merged-chr12-99407209-65	chr12	99406786	99407529	+	0.000	0.000	Merged-chr12-99407209-65
Merged-chr4-41770467-12	chr4	41770322	41770663	+	0.000	0.000	Merged-chr4-41770467-12
Merged-chr10-18917466-61	chr10	18917227	18917720	+	0.000	0.000	Merged-chr10-18917466-61
Merged-chr1-153304811-42	chr1	153304469	153305118	+	0.000	0.000	Merged-chr1-153304811-42
Merged-chr7-140125748-70	chr7	140125517	140126207	+	0.000	0.000	Merged-chr7-140125748-70
Merged-chr10-83719047-59	chr10	83718791	83719256	+	0.000	0.000	Merged-chr10-83719047-59
Merged-chr2-9564694-16	chr2	9564509	9564859	+	0.000	0.000	Merged-chr2-9564694-16
Merged-chr7-75863636-9	chr7	75863414	75863836	+	0.000	0.000	Merged-chr7-75863636-9
Merged-chr17-48466693-2	chr17	48466577	48466811	+	0.000	0.000	Merged-chr17-48466693-2
Merged-chr14-78725077-79	chr14	78724702	78725358	+	0.000	0.000	Merged-chr14-78725077-79
Merged-chr13-108297760-66	chr13	108297507	108298009	+	0.000	0.000	Merged-chr13-108297760-66
Merged-chr4-156035228-3	chr4	156035117	156035349	+	0.000	0.000	Merged-chr4-156035228-3
Merged-chr15-66825502-98	chr15	66825109	66825847	+	0.000	0.000	Merged-chr15-66825502-98
Merged-chr4-154133534-2	chr4	154133435	154133636	+	0.000	0.000	Merged-chr4-154133534-2
Merged-chr8-124275920-41	chr8	124275716	124276094	+	0.000	0.000	Merged-chr8-124275920-41
Merged-chr6-137535864-11	chr6	137535655	137536057	+	0.000	0.000	Merged-chr6-137535864-11
Merged-chr18-4296046-21	chr18	4295822	4296204	+	0.000	0.000	Merged-chr18-4296046-21
Merged-chr4-138456705-1	chr4	138456607	138456805	+	0.000	0.000	Merged-chr4-138456705-1
Merged-chr9-123938225-36	chr9	123937698	123938420	+	0.000	0.000	Merged-chr9-123938225-36
Merged-chr11-87578522-34	chr11	87578127	87578817	+	0.000	0.000	Merged-chr11-87578522-34
Merged-chr1-43464156-11	chr1	43463980	43464416	+	0.000	0.000	Merged-chr1-43464156-11
Merged-chr17-83816542-35	chr17	83816137	83816865	+	0.000	0.000	Merged-chr17-83816542-35
Merged-chr1-43539531-10	chr1	43539424	43539654	+	0.000	0.000	Merged-chr1-43539531-10
Merged-chr17-44557338-45	chr17	44557052	44557553	+	0.000	0.000	Merged-chr17-44557338-45
Merged-chr11-54240142-13	chr11	54239917	54240290	+	0.000	0.000	Merged-chr11-54240142-13
Merged-chr7-88277269-1	chr7	88277171	88277369	+	0.000	0.000	Merged-chr7-88277269-1
Merged-chr18-4920438-58	chr18	4920218	4920640	+	0.000	0.000	Merged-chr18-4920438-58
Merged-chr2-52315890-51	chr2	52315363	52316267	+	0.000	0.000	Merged-chr2-52315890-51
Merged-chr8-35430856-53	chr8	35430643	35431106	+	0.000	0.000	Merged-chr8-35430856-53
Merged-chr10-92712081-1	chr10	92711983	92712181	+	0.000	0.000	Merged-chr10-92712081-1
Merged-chr4-141148544-3	chr4	141148378	141148707	+	0.000	0.000	Merged-chr4-141148544-3
Merged-chr7-127281292-1	chr7	127281194	127281392	+	0.000	0.000	Merged-chr7-127281292-1
Merged-chr7-75796614-49	chr7	75796309	75796858	+	0.000	0.000	Merged-chr7-75796614-49
Merged-chr7-45082426-1	chr7	45082328	45082526	+	0.000	0.000	Merged-chr7-45082426-1
Merged-chr9-72438470-52	chr9	72438212	72438809	+	0.000	0.000	Merged-chr9-72438470-52
Merged-chr7-80402122-1	chr7	80402024	80402222	+	0.000	0.000	Merged-chr7-80402122-1
Merged-chr3-104771571-48	chr3	104771313	104772013	+	0.000	0.000	Merged-chr3-104771571-48
Merged-chr1-74373535-14	chr1	74373168	74373825	+	0.000	0.000	Merged-chr1-74373535-14
Merged-chr9-32487034-1	chr9	32486936	32487134	+	0.000	0.000	Merged-chr9-32487034-1
Merged-chrX-93701009-42	chrX	93700821	93701239	+	0.000	0.000	Merged-chrX-93701009-42
Merged-chr2-132253015-87	chr2	132252707	132253231	+	0.000	0.000	Merged-chr2-132253015-87
Merged-chrX-52988248-53	chrX	52988025	52988453	+	0.000	0.000	Merged-chrX-52988248-53
Merged-chr1-120245710-33	chr1	120245474	120246063	+	0.000	0.000	Merged-chr1-120245710-33
Merged-chr12-91712409-1	chr12	91712311	91712509	+	0.000	0.000	Merged-chr12-91712409-1
Merged-chr9-72458451-18	chr9	72458276	72458626	+	0.000	0.000	Merged-chr9-72458451-18
Merged-chr8-91082333-75	chr8	91081893	91082696	+	0.000	0.000	Merged-chr8-91082333-75
Merged-chr15-102234091-17	chr15	102233864	102234419	+	0.000	0.000	Merged-chr15-102234091-17
Merged-chr15-5244344-100	chr15	5244153	5244624	+	0.000	0.000	Merged-chr15-5244344-100
Merged-chr11-120581690-77	chr11	120581369	120581986	+	0.000	0.000	Merged-chr11-120581690-77
Merged-chr3-104796074-2	chr3	104795881	104796270	+	0.000	0.000	Merged-chr3-104796074-2
Merged-chr10-118419236-59	chr10	118419026	118419589	+	0.000	0.000	Merged-chr10-118419236-59
Merged-chr10-44708515-1	chr10	44708417	44708615	+	0.000	0.000	Merged-chr10-44708515-1
Merged-chr1-191717287-2	chr1	191717143	191717434	+	0.000	0.000	Merged-chr1-191717287-2
Merged-chr7-105399242-2	chr7	105399126	105399361	+	0.000	0.000	Merged-chr7-105399242-2
Merged-chr3-100974107-2	chr3	100974003	100974213	+	0.000	0.000	Merged-chr3-100974107-2
Merged-chr7-142394930-4	chr7	142394789	142395129	+	0.000	0.000	Merged-chr7-142394930-4
Merged-chr1-181839725-20	chr1	181839390	181839991	+	0.000	0.000	Merged-chr1-181839725-20
Merged-chr17-87025374-72	chr17	87025079	87025636	+	0.000	0.000	Merged-chr17-87025374-72
Merged-chr19-56762004-4	chr19	56761902	56762110	+	0.000	0.000	Merged-chr19-56762004-4
Merged-chr5-143404629-1	chr5	143404531	143404729	+	0.000	0.000	Merged-chr5-143404629-1
Merged-chr11-97977998-15	chr11	97977781	97978189	+	0.000	0.000	Merged-chr11-97977998-15
Merged-chr4-116123762-43	chr4	116123465	116124091	+	0.000	0.000	Merged-chr4-116123762-43
Merged-chr10-8415419-33	chr10	8415231	8415610	+	0.000	0.000	Merged-chr10-8415419-33
Merged-chr5-62715704-38	chr5	62715419	62716249	+	0.000	0.000	Merged-chr5-62715704-38
Merged-chr1-43431088-1	chr1	43430990	43431188	+	0.000	0.000	Merged-chr1-43431088-1
Merged-chr13-55330050-91	chr13	55329780	55330319	+	0.000	0.000	Merged-chr13-55330050-91
Merged-chr6-97352887-53	chr6	97352525	97353163	+	0.000	0.000	Merged-chr6-97352887-53
Merged-chr14-62352043-4	chr14	62351890	62352164	+	0.000	0.000	Merged-chr14-62352043-4
Merged-chr15-78592115-59	chr15	78591848	78592372	+	0.000	0.000	Merged-chr15-78592115-59
Merged-chr2-128454709-13	chr2	128454524	128454902	+	0.000	0.000	Merged-chr2-128454709-13
Merged-chr13-95891948-150	chr13	95891676	95892482	+	0.000	0.000	Merged-chr13-95891948-150
Merged-chr13-22020871-44	chr13	22020390	22021239	+	0.000	0.000	Merged-chr13-22020871-44
Merged-chr14-122951933-82	chr14	122951637	122952556	+	0.000	0.000	Merged-chr14-122951933-82
Merged-chr5-138171798-117	chr5	138171560	138172249	+	0.000	0.000	Merged-chr5-138171798-117
Merged-chr19-11065390-31	chr19	11065212	11065604	+	0.000	0.000	Merged-chr19-11065390-31
Merged-chr5-31596875-46	chr5	31596635	31597110	+	0.000	0.000	Merged-chr5-31596875-46
Merged-chr3-84672358-8	chr3	84672181	84672589	+	0.000	0.000	Merged-chr3-84672358-8
Merged-chr13-101867000-14	chr13	101866796	101867258	+	0.000	0.000	Merged-chr13-101867000-14
Merged-chr8-86891702-1	chr8	86891604	86891802	+	0.000	0.000	Merged-chr8-86891702-1
Merged-chr2-69380706-47	chr2	69380331	69381233	+	0.000	0.000	Merged-chr2-69380706-47
Merged-chr12-104209958-42	chr12	104209624	104210335	+	0.000	0.000	Merged-chr12-104209958-42
Merged-chr12-76404107-79	chr12	76403851	76404356	+	0.000	0.000	Merged-chr12-76404107-79
Merged-chr13-63261451-54	chr13	63261176	63261689	+	0.000	0.000	Merged-chr13-63261451-54
Merged-chr6-128826735-1	chr6	128826637	128826835	+	0.000	0.000	Merged-chr6-128826735-1
Merged-chr11-78038074-35	chr11	78037786	78038633	+	0.000	0.000	Merged-chr11-78038074-35
Merged-chr10-61297508-64	chr10	61297211	61297801	+	0.000	0.000	Merged-chr10-61297508-64
Merged-chr1-171677833-5	chr1	171677709	171677980	+	0.000	0.000	Merged-chr1-171677833-5
Merged-chr4-40853123-14	chr4	40852716	40853537	+	0.000	0.000	Merged-chr4-40853123-14
Merged-chr1-182516993-6	chr1	182516833	182517166	+	0.000	0.000	Merged-chr1-182516993-6
Merged-chr9-117913452-13	chr9	117913293	117913606	+	0.000	0.000	Merged-chr9-117913452-13
Merged-chr9-69440174-25	chr9	69439808	69440664	+	0.000	0.000	Merged-chr9-69440174-25
Merged-chr7-30535126-64	chr7	30534955	30535383	+	0.000	0.000	Merged-chr7-30535126-64
Merged-chr10-108093126-24	chr10	108092859	108093330	+	0.000	0.000	Merged-chr10-108093126-24
Merged-chr2-121414603-1	chr2	121414505	121414703	+	0.000	0.000	Merged-chr2-121414603-1
Merged-chr8-117033568-28	chr8	117033354	117033794	+	0.000	0.000	Merged-chr8-117033568-28
Merged-chr14-56284559-51	chr14	56284222	56284855	+	0.000	0.000	Merged-chr14-56284559-51
Merged-chr17-10301276-12	chr17	10301137	10301422	+	0.000	0.000	Merged-chr17-10301276-12
Merged-chr15-76639801-70	chr15	76639594	76639984	+	0.000	0.000	Merged-chr15-76639801-70
Merged-chr2-105380624-1	chr2	105380526	105380724	+	0.000	0.000	Merged-chr2-105380624-1
Merged-chr14-56296322-5	chr14	56296176	56296481	+	0.000	0.000	Merged-chr14-56296322-5
Merged-chr11-46453304-7	chr11	46453083	46453530	+	0.000	0.000	Merged-chr11-46453304-7
Merged-chr3-104780834-109	chr3	104779975	104781563	+	0.000	0.000	Merged-chr3-104780834-109
Merged-chr5-21354717-33	chr5	21354417	21354961	+	0.000	0.000	Merged-chr5-21354717-33
Merged-chr14-72887877-24	chr14	72887678	72888084	+	0.000	0.000	Merged-chr14-72887877-24
Merged-chr1-60907642-6	chr1	60907480	60907795	+	0.000	0.000	Merged-chr1-60907642-6
Merged-chr14-64639141-1	chr14	64639043	64639241	+	0.000	0.000	Merged-chr14-64639141-1
Merged-chr17-35813824-22	chr17	35813646	35814077	+	0.000	0.000	Merged-chr17-35813824-22
Merged-chr1-181866572-42	chr1	181866235	181866855	+	0.000	0.000	Merged-chr1-181866572-42
Merged-chr11-83536986-33	chr11	83536608	83537331	+	0.000	0.000	Merged-chr11-83536986-33
Merged-chr4-8812564-41	chr4	8812355	8812727	+	0.000	0.000	Merged-chr4-8812564-41
Merged-chr19-5084641-1	chr19	5084543	5084741	+	0.000	0.000	Merged-chr19-5084641-1
Merged-chr2-167363421-42	chr2	167363167	167363627	+	0.000	0.000	Merged-chr2-167363421-42
Merged-chr6-82772203-1	chr6	82772105	82772303	+	0.000	0.000	Merged-chr6-82772203-1
