#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed
Merged-chr5-35988422-4	chr5	35988215	35988625	+	0.000	0.000	Merged-chr5-35988422-4
Merged-chrX-114474330-36	chrX	114473999	114474596	+	0.000	0.000	Merged-chrX-114474330-36
Merged-chr3-121982250-28	chr3	121982001	121982453	+	0.000	0.000	Merged-chr3-121982250-28
Merged-chr14-31830494-112	chr14	31830270	31830963	+	0.000	0.000	Merged-chr14-31830494-112
Merged-chr10-68136775-17	chr10	68136560	68136994	+	0.000	0.000	Merged-chr10-68136775-17
Merged-chr3-95674387-46	chr3	95674066	95675242	+	0.000	0.000	Merged-chr3-95674387-46
Merged-chr4-95392409-2	chr4	95392218	95392602	+	0.000	0.000	Merged-chr4-95392409-2
Merged-chr11-60305750-27	chr11	60305526	60306074	+	0.000	0.000	Merged-chr11-60305750-27
Merged-chr1-155140247-32	chr1	155140043	155140459	+	0.000	0.000	Merged-chr1-155140247-32
Merged-chrX-42502698-84	chrX	42502460	42503133	+	0.000	0.000	Merged-chrX-42502698-84
Merged-chr7-83654975-2	chr7	83654877	83655075	+	0.000	0.000	Merged-chr7-83654975-2
Merged-chr11-96058605-21	chr11	96058329	96058872	+	0.000	0.000	Merged-chr11-96058605-21
Merged-chr18-61400402-28	chr18	61400217	61400610	+	0.000	0.000	Merged-chr18-61400402-28
Merged-chr16-57422714-21	chr16	57422458	57422943	+	0.000	0.000	Merged-chr16-57422714-21
Merged-chr11-96944830-2	chr11	96944707	96944955	+	0.000	0.000	Merged-chr11-96944830-2
Merged-chr2-93459421-90	chr2	93458860	93459897	+	0.000	0.000	Merged-chr2-93459421-90
Merged-chr1-192736716-7	chr1	192736497	192736870	+	0.000	0.000	Merged-chr1-192736716-7
Merged-chr8-81856442-3	chr8	81856223	81856609	+	0.000	0.000	Merged-chr8-81856442-3
Merged-chr5-86743168-3	chr5	86743009	86743338	+	0.000	0.000	Merged-chr5-86743168-3
Merged-chr13-112397899-8	chr13	112397765	112398098	+	0.000	0.000	Merged-chr13-112397899-8
Merged-chr16-33573899-19	chr16	33573596	33574066	+	0.000	0.000	Merged-chr16-33573899-19
Merged-chr10-55980354-43	chr10	55980049	55980906	+	0.000	0.000	Merged-chr10-55980354-43
Merged-chr5-125465794-48	chr5	125465523	125466011	+	0.000	0.000	Merged-chr5-125465794-48
Merged-chr14-31575397-7	chr14	31575226	31575625	+	0.000	0.000	Merged-chr14-31575397-7
Merged-chr2-144645645-1	chr2	144645547	144645745	+	0.000	0.000	Merged-chr2-144645645-1
Merged-chr14-8642088-9	chr14	8641833	8642352	+	0.000	0.000	Merged-chr14-8642088-9
Merged-chr2-61492330-26	chr2	61492089	61492543	+	0.000	0.000	Merged-chr2-61492330-26
Merged-chr2-174126605-3	chr2	174126427	174126816	+	0.000	0.000	Merged-chr2-174126605-3
Merged-chr12-103347094-22	chr12	103346917	103347277	+	0.000	0.000	Merged-chr12-103347094-22
Merged-chr11-4160376-54	chr11	4160154	4160774	+	0.000	0.000	Merged-chr11-4160376-54
Merged-chr10-12949602-11	chr10	12949434	12949752	+	0.000	0.000	Merged-chr10-12949602-11
Merged-chr1-156617211-14	chr1	156617068	156617341	+	0.000	0.000	Merged-chr1-156617211-14
Merged-chr5-73340408-13	chr5	73340183	73340616	+	0.000	0.000	Merged-chr5-73340408-13
Merged-chr6-134256563-23	chr6	134256152	134256797	+	0.000	0.000	Merged-chr6-134256563-23
Merged-chr9-65215225-58	chr9	65215027	65215506	+	0.000	0.000	Merged-chr9-65215225-58
Merged-chr18-50009042-56	chr18	50008466	50009440	+	0.000	0.000	Merged-chr18-50009042-56
Merged-chr2-93443945-1	chr2	93443847	93444045	+	0.000	0.000	Merged-chr2-93443945-1
Merged-chr11-117114951-91	chr11	117114547	117115351	+	0.000	0.000	Merged-chr11-117114951-91
Merged-chr1-52388435-48	chr1	52387955	52388810	+	0.000	0.000	Merged-chr1-52388435-48
Merged-chr13-46908124-9	chr13	46907902	46908345	+	0.000	0.000	Merged-chr13-46908124-9
Merged-chr9-110880207-47	chr9	110879975	110880464	+	0.000	0.000	Merged-chr9-110880207-47
Merged-chr10-19991395-1	chr10	19991297	19991495	+	0.000	0.000	Merged-chr10-19991395-1
Merged-chrX-12133668-11	chrX	12133452	12133918	+	0.000	0.000	Merged-chrX-12133668-11
Merged-chr3-95707698-33	chr3	95707534	95707930	+	0.000	0.000	Merged-chr3-95707698-33
Merged-chr19-46503388-7	chr19	46503238	46503527	+	0.000	0.000	Merged-chr19-46503388-7
Merged-chr8-111145545-75	chr8	111145306	111145849	+	0.000	0.000	Merged-chr8-111145545-75
Merged-chr4-145283676-27	chr4	145283472	145283890	+	0.000	0.000	Merged-chr4-145283676-27
Merged-chr13-112492065-6	chr13	112491916	112492205	+	0.000	0.000	Merged-chr13-112492065-6
Merged-chr2-132021941-1	chr2	132021843	132022041	+	0.000	0.000	Merged-chr2-132021941-1
Merged-chr17-24548853-30	chr17	24548447	24549128	+	0.000	0.000	Merged-chr17-24548853-30
Merged-chr19-46511275-84	chr19	46510944	46511555	+	0.000	0.000	Merged-chr19-46511275-84
Merged-chr16-11063160-2	chr16	11063045	11063278	+	0.000	0.000	Merged-chr16-11063160-2
Merged-chr4-115096604-91	chr4	115095884	115097232	+	0.000	0.000	Merged-chr4-115096604-91
Merged-chrX-12159068-128	chrX	12158652	12159480	+	0.000	0.000	Merged-chrX-12159068-128
Merged-chr7-45526317-62	chr7	45525903	45526708	+	0.000	0.000	Merged-chr7-45526317-62
Merged-chr12-80035221-6	chr12	80034970	80035424	+	0.000	0.000	Merged-chr12-80035221-6
Merged-chr13-112278340-26	chr13	112277804	112278699	+	0.000	0.000	Merged-chr13-112278340-26
Merged-chr2-156991957-57	chr2	156991617	156992316	+	0.000	0.000	Merged-chr2-156991957-57
Merged-chr15-96277261-22	chr15	96277046	96277513	+	0.000	0.000	Merged-chr15-96277261-22
Merged-chr17-87572921-1	chr17	87572823	87573021	+	0.000	0.000	Merged-chr17-87572921-1
Merged-chr6-129219695-70	chr6	129218741	129220348	+	0.000	0.000	Merged-chr6-129219695-70
Merged-chr1-180256121-75	chr1	180255902	180256434	+	0.000	0.000	Merged-chr1-180256121-75
Merged-chr17-30027791-14	chr17	30027634	30028030	+	0.000	0.000	Merged-chr17-30027791-14
Merged-chr16-76529943-9	chr16	76529753	76530174	+	0.000	0.000	Merged-chr16-76529943-9
Merged-chr15-72972006-8	chr15	72971805	72972232	+	0.000	0.000	Merged-chr15-72972006-8
Merged-chr16-97461189-8	chr16	97460958	97461551	+	0.000	0.000	Merged-chr16-97461189-8
Merged-chr2-135884792-12	chr2	135884622	135884974	+	0.000	0.000	Merged-chr2-135884792-12
Merged-chr10-99287288-30	chr10	99286939	99287643	+	0.000	0.000	Merged-chr10-99287288-30
Merged-chr2-157567456-9	chr2	157567293	157567621	+	0.000	0.000	Merged-chr2-157567456-9
Merged-chr11-90576690-20	chr11	90576453	90576948	+	0.000	0.000	Merged-chr11-90576690-20
Merged-chr14-120278358-14	chr14	120278134	120278562	+	0.000	0.000	Merged-chr14-120278358-14
Merged-chr5-147049625-2	chr5	147049527	147049725	+	0.000	0.000	Merged-chr5-147049625-2
Merged-chr2-59666734-4	chr2	59666561	59666906	+	0.000	0.000	Merged-chr2-59666734-4
Merged-chr13-36117623-83	chr13	36117287	36117814	+	0.000	0.000	Merged-chr13-36117623-83
Merged-chr5-92376869-1	chr5	92376771	92376969	+	0.000	0.000	Merged-chr5-92376869-1
Merged-chr15-6525619-49	chr15	6525274	6525880	+	0.000	0.000	Merged-chr15-6525619-49
Merged-chr18-35854632-7	chr18	35854518	35854744	+	0.000	0.000	Merged-chr18-35854632-7
Merged-chr10-14086090-94	chr10	14085799	14086519	+	0.000	0.000	Merged-chr10-14086090-94
Merged-chr12-26456420-53	chr12	26456211	26456672	+	0.000	0.000	Merged-chr12-26456420-53
Merged-chr1-69657362-23	chr1	69657036	69657721	+	0.000	0.000	Merged-chr1-69657362-23
Merged-chr4-116701085-12	chr4	116700811	116701265	+	0.000	0.000	Merged-chr4-116701085-12
Merged-chr14-75516404-45	chr14	75516074	75516663	+	0.000	0.000	Merged-chr14-75516404-45
Merged-chr17-7219325-4	chr17	7219164	7219517	+	0.000	0.000	Merged-chr17-7219325-4
Merged-chr6-115515938-20	chr6	115515686	115516127	+	0.000	0.000	Merged-chr6-115515938-20
Merged-chr16-15887242-95	chr16	15886681	15887664	+	0.000	0.000	Merged-chr16-15887242-95
Merged-chr11-88718407-109	chr11	88718122	88718760	+	0.000	0.000	Merged-chr11-88718407-109
Merged-chr10-13475011-1	chr10	13474913	13475111	+	0.000	0.000	Merged-chr10-13475011-1
Merged-chr1-65227899-10	chr1	65227688	65228202	+	0.000	0.000	Merged-chr1-65227899-10
Merged-chr4-95685695-3	chr4	95685472	95685882	+	0.000	0.000	Merged-chr4-95685695-3
Merged-chr2-6350220-1	chr2	6350122	6350320	+	0.000	0.000	Merged-chr2-6350220-1
Merged-chr5-65763434-2	chr5	65763262	65763609	+	0.000	0.000	Merged-chr5-65763434-2
Merged-chr2-135967319-31	chr2	135966996	135967623	+	0.000	0.000	Merged-chr2-135967319-31
Merged-chr3-138758070-1	chr3	138757972	138758170	+	0.000	0.000	Merged-chr3-138758070-1
Merged-chr8-111645920-27	chr8	111645728	111646121	+	0.000	0.000	Merged-chr8-111645920-27
Merged-chr13-44801680-1	chr13	44801582	44801780	+	0.000	0.000	Merged-chr13-44801680-1
Merged-chr15-79956690-35	chr15	79956485	79956920	+	0.000	0.000	Merged-chr15-79956690-35
Merged-chr16-22640032-11	chr16	22639805	22640254	+	0.000	0.000	Merged-chr16-22640032-11
Merged-chr3-84337779-55	chr3	84337550	84337966	+	0.000	0.000	Merged-chr3-84337779-55
Merged-chr19-46479050-50	chr19	46478735	46479294	+	0.000	0.000	Merged-chr19-46479050-50
Merged-chr7-82856391-1	chr7	82856293	82856491	+	0.000	0.000	Merged-chr7-82856391-1
Merged-chr1-75234858-28	chr1	75234677	75235079	+	0.000	0.000	Merged-chr1-75234858-28
Merged-chr6-99064474-4	chr6	99064342	99064607	+	0.000	0.000	Merged-chr6-99064474-4
Merged-chr16-45259857-2	chr16	45259737	45259980	+	0.000	0.000	Merged-chr16-45259857-2
Merged-chr18-78134058-1	chr18	78133960	78134158	+	0.000	0.000	Merged-chr18-78134058-1
Merged-chr6-146434496-35	chr6	146434257	146434765	+	0.000	0.000	Merged-chr6-146434496-35
Merged-chr7-45457651-1	chr7	45457553	45457751	+	0.000	0.000	Merged-chr7-45457651-1
Merged-chr10-11979586-2	chr10	11979476	11979699	+	0.000	0.000	Merged-chr10-11979586-2
Merged-chr4-134745409-1	chr4	134745311	134745509	+	0.000	0.000	Merged-chr4-134745409-1
Merged-chr1-94079226-38	chr1	94078810	94079495	+	0.000	0.000	Merged-chr1-94079226-38
Merged-chr2-59203652-25	chr2	59203396	59203889	+	0.000	0.000	Merged-chr2-59203652-25
Merged-chr6-146501949-126	chr6	146501495	146502218	+	0.000	0.000	Merged-chr6-146501949-126
Merged-chr2-131502191-12	chr2	131501772	131502597	+	0.000	0.000	Merged-chr2-131502191-12
Merged-chr19-41844644-1	chr19	41844546	41844744	+	0.000	0.000	Merged-chr19-41844644-1
Merged-chr15-66899064-14	chr15	66898888	66899249	+	0.000	0.000	Merged-chr15-66899064-14
Merged-chr2-103600577-48	chr2	103600374	103600827	+	0.000	0.000	Merged-chr2-103600577-48
Merged-chr4-16739896-7	chr4	16739570	16740089	+	0.000	0.000	Merged-chr4-16739896-7
Merged-chr19-29251639-67	chr19	29251111	29251903	+	0.000	0.000	Merged-chr19-29251639-67
Merged-chr6-147493132-1	chr6	147493034	147493232	+	0.000	0.000	Merged-chr6-147493132-1
Merged-chr2-117542874-17	chr2	117542669	117543178	+	0.000	0.000	Merged-chr2-117542874-17
Merged-chr9-61702629-64	chr9	61702389	61702803	+	0.000	0.000	Merged-chr9-61702629-64
Merged-chr3-84305403-2	chr3	84305303	84305506	+	0.000	0.000	Merged-chr3-84305403-2
Merged-chr19-60730529-28	chr19	60730253	60730736	+	0.000	0.000	Merged-chr19-60730529-28
Merged-chr6-134437142-33	chr6	134436914	134437367	+	0.000	0.000	Merged-chr6-134437142-33
Merged-chr4-150009127-129	chr4	150008894	150009521	+	0.000	0.000	Merged-chr4-150009127-129
Merged-chr3-87401572-16	chr3	87401427	87401808	+	0.000	0.000	Merged-chr3-87401572-16
Merged-chr4-152138737-60	chr4	152138467	152139020	+	0.000	0.000	Merged-chr4-152138737-60
Merged-chr10-95964744-26	chr10	95964425	95964978	+	0.000	0.000	Merged-chr10-95964744-26
Merged-chr13-112439136-11	chr13	112438889	112439373	+	0.000	0.000	Merged-chr13-112439136-11
Merged-chr6-94796845-1	chr6	94796747	94796945	+	0.000	0.000	Merged-chr6-94796845-1
Merged-chr11-120824190-112	chr11	120823781	120824657	+	0.000	0.000	Merged-chr11-120824190-112
Merged-chr2-91948987-1	chr2	91948889	91949087	+	0.000	0.000	Merged-chr2-91948987-1
Merged-chr13-35871308-48	chr13	35871049	35871648	+	0.000	0.000	Merged-chr13-35871308-48
Merged-chr10-76799092-57	chr10	76798881	76799359	+	0.000	0.000	Merged-chr10-76799092-57
Merged-chr7-30887782-39	chr7	30887493	30888019	+	0.000	0.000	Merged-chr7-30887782-39
Merged-chr19-11589394-31	chr19	11588874	11589846	+	0.000	0.000	Merged-chr19-11589394-31
Merged-chr12-36057875-8	chr12	36057691	36058051	+	0.000	0.000	Merged-chr12-36057875-8
Merged-chr1-93507138-11	chr1	93506970	93507319	+	0.000	0.000	Merged-chr1-93507138-11
Merged-chr4-137861569-3	chr4	137861464	137861675	+	0.000	0.000	Merged-chr4-137861569-3
Merged-chr1-155215542-10	chr1	155215304	155215707	+	0.000	0.000	Merged-chr1-155215542-10
Merged-chr7-64090173-26	chr7	64089839	64090520	+	0.000	0.000	Merged-chr7-64090173-26
Merged-chr2-18962712-7	chr2	18962487	18962861	+	0.000	0.000	Merged-chr2-18962712-7
Merged-chr2-6323498-5	chr2	6323370	6323632	+	0.000	0.000	Merged-chr2-6323498-5
Merged-chr19-29257455-1	chr19	29257357	29257555	+	0.000	0.000	Merged-chr19-29257455-1
Merged-chr14-75506397-3	chr14	75506222	75506594	+	0.000	0.000	Merged-chr14-75506397-3
Merged-chr3-51654881-32	chr3	51654601	51655074	+	0.000	0.000	Merged-chr3-51654881-32
Merged-chr7-51756471-16	chr7	51756277	51756713	+	0.000	0.000	Merged-chr7-51756471-16
Merged-chr2-93444548-55	chr2	93444166	93445114	+	0.000	0.000	Merged-chr2-93444548-55
Merged-chr17-46378659-16	chr17	46378484	46378898	+	0.000	0.000	Merged-chr17-46378659-16
Merged-chr7-64077333-49	chr7	64076845	64077970	+	0.000	0.000	Merged-chr7-64077333-49
Merged-chr17-47293551-33	chr17	47293206	47293943	+	0.000	0.000	Merged-chr17-47293551-33
Merged-chr10-19939440-39	chr10	19939217	19939621	+	0.000	0.000	Merged-chr10-19939440-39
Merged-chr8-70700782-34	chr8	70700435	70700989	+	0.000	0.000	Merged-chr8-70700782-34
Merged-chr1-119469584-5	chr1	119469340	119469787	+	0.000	0.000	Merged-chr1-119469584-5
Merged-chr11-20532387-59	chr11	20531886	20532693	+	0.000	0.000	Merged-chr11-20532387-59
Merged-chr7-83565043-35	chr7	83564808	83565445	+	0.000	0.000	Merged-chr7-83565043-35
Merged-chr12-16049748-36	chr12	16049421	16049997	+	0.000	0.000	Merged-chr12-16049748-36
Merged-chr11-100860484-55	chr11	100860208	100860748	+	0.000	0.000	Merged-chr11-100860484-55
Merged-chr6-90627776-24	chr6	90627499	90627974	+	0.000	0.000	Merged-chr6-90627776-24
Merged-chr10-67512381-13	chr10	67512112	67512582	+	0.000	0.000	Merged-chr10-67512381-13
Merged-chr12-85647596-21	chr12	85647404	85647893	+	0.000	0.000	Merged-chr12-85647596-21
Merged-chr12-82226104-49	chr12	82225795	82226484	+	0.000	0.000	Merged-chr12-82226104-49
Merged-chr7-28376522-4	chr7	28376297	28376674	+	0.000	0.000	Merged-chr7-28376522-4
Merged-chr8-81807701-6	chr8	81807487	81807896	+	0.000	0.000	Merged-chr8-81807701-6
Merged-chr5-139380615-34	chr5	139380168	139380852	+	0.000	0.000	Merged-chr5-139380615-34
Merged-chr7-49828088-29	chr7	49827834	49828443	+	0.000	0.000	Merged-chr7-49828088-29
Merged-chr4-53920197-1	chr4	53920099	53920297	+	0.000	0.000	Merged-chr4-53920197-1
Merged-chr6-129223687-1	chr6	129223589	129223787	+	0.000	0.000	Merged-chr6-129223687-1
Merged-chr2-174658579-30	chr2	174658369	174658806	+	0.000	0.000	Merged-chr2-174658579-30
Merged-chr18-50022640-10	chr18	50022472	50022815	+	0.000	0.000	Merged-chr18-50022640-10
Merged-chr15-86058836-53	chr15	86058614	86059128	+	0.000	0.000	Merged-chr15-86058836-53
Merged-chr2-91972267-13	chr2	91971897	91972504	+	0.000	0.000	Merged-chr2-91972267-13
Merged-chr18-34854566-31	chr18	34854408	34854819	+	0.000	0.000	Merged-chr18-34854566-31
Merged-chr16-91081677-19	chr16	91081385	91081850	+	0.000	0.000	Merged-chr16-91081677-19
Merged-chr3-106485995-50	chr3	106485550	106486244	+	0.000	0.000	Merged-chr3-106485995-50
Merged-chr9-57940360-49	chr9	57940009	57940890	+	0.000	0.000	Merged-chr9-57940360-49
Merged-chr16-89844804-6	chr16	89844652	89845078	+	0.000	0.000	Merged-chr16-89844804-6
Merged-chr2-61490794-61	chr2	61490323	61491130	+	0.000	0.000	Merged-chr2-61490794-61
Merged-chr8-116945322-3	chr8	116945156	116945467	+	0.000	0.000	Merged-chr8-116945322-3
Merged-chr8-40598830-11	chr8	40598659	40599021	+	0.000	0.000	Merged-chr8-40598830-11
Merged-chr14-55091739-1	chr14	55091641	55091839	+	0.000	0.000	Merged-chr14-55091739-1
Merged-chr19-60752945-1	chr19	60752847	60753045	+	0.000	0.000	Merged-chr19-60752945-1
Merged-chr16-76373959-5	chr16	76373804	76374137	+	0.000	0.000	Merged-chr16-76373959-5
Merged-chr18-79068856-15	chr18	79068706	79069027	+	0.000	0.000	Merged-chr18-79068856-15
Merged-chr16-48763464-5	chr16	48763312	48763589	+	0.000	0.000	Merged-chr16-48763464-5
Merged-chr7-64160970-41	chr7	64160774	64161145	+	0.000	0.000	Merged-chr7-64160970-41
Merged-chr10-68147068-31	chr10	68146883	68147281	+	0.000	0.000	Merged-chr10-68147068-31
Merged-chr5-114319155-4	chr5	114319044	114319266	+	0.000	0.000	Merged-chr5-114319155-4
Merged-chr19-46503921-48	chr19	46503605	46504154	+	0.000	0.000	Merged-chr19-46503921-48
Merged-chr11-113196456-7	chr11	113196270	113196614	+	0.000	0.000	Merged-chr11-113196456-7
Merged-chr4-139330878-48	chr4	139330649	139331083	+	0.000	0.000	Merged-chr4-139330878-48
Merged-chr7-25106011-25	chr7	25105802	25106270	+	0.000	0.000	Merged-chr7-25106011-25
Merged-chr14-14703073-95	chr14	14702763	14703393	+	0.000	0.000	Merged-chr14-14703073-95
Merged-chr2-18918911-3	chr2	18918802	18919030	+	0.000	0.000	Merged-chr2-18918911-3
Merged-chr7-120835357-135	chr7	120835125	120835652	+	0.000	0.000	Merged-chr7-120835357-135
Merged-chr11-6562258-1	chr11	6562160	6562358	+	0.000	0.000	Merged-chr11-6562258-1
Merged-chr3-52000290-45	chr3	52000115	52000494	+	0.000	0.000	Merged-chr3-52000290-45
Merged-chr12-8326967-30	chr12	8326629	8327207	+	0.000	0.000	Merged-chr12-8326967-30
Merged-chr10-17772596-52	chr10	17772339	17772906	+	0.000	0.000	Merged-chr10-17772596-52
Merged-chr1-192537162-38	chr1	192536490	192537570	+	0.000	0.000	Merged-chr1-192537162-38
Merged-chr17-33843273-52	chr17	33843038	33843480	+	0.000	0.000	Merged-chr17-33843273-52
Merged-chr7-80715487-14	chr7	80715303	80715658	+	0.000	0.000	Merged-chr7-80715487-14
Merged-chr15-76766886-28	chr15	76766605	76767089	+	0.000	0.000	Merged-chr15-76766886-28
Merged-chr10-80323044-2	chr10	80322913	80323178	+	0.000	0.000	Merged-chr10-80323044-2
Merged-chr15-80697819-49	chr15	80697564	80698042	+	0.000	0.000	Merged-chr15-80697819-49
Merged-chr6-134830106-68	chr6	134829928	134830412	+	0.000	0.000	Merged-chr6-134830106-68
Merged-chr17-84310608-1	chr17	84310510	84310708	+	0.000	0.000	Merged-chr17-84310608-1
Merged-chr3-55556892-1	chr3	55556794	55556992	+	0.000	0.000	Merged-chr3-55556892-1
Merged-chr12-17882336-1	chr12	17882238	17882436	+	0.000	0.000	Merged-chr12-17882336-1
Merged-chr4-6881171-35	chr4	6880947	6881428	+	0.000	0.000	Merged-chr4-6881171-35
Merged-chr15-53104261-45	chr15	53103912	53104631	+	0.000	0.000	Merged-chr15-53104261-45
Merged-chr14-101606030-2	chr14	101605921	101606141	+	0.000	0.000	Merged-chr14-101606030-2
Merged-chr1-52421827-14	chr1	52421603	52422023	+	0.000	0.000	Merged-chr1-52421827-14
Merged-chr10-13982392-2	chr10	13982270	13982517	+	0.000	0.000	Merged-chr10-13982392-2
Merged-chr11-19989399-61	chr11	19988953	19989674	+	0.000	0.000	Merged-chr11-19989399-61
Merged-chr13-44799264-1	chr13	44799166	44799364	+	0.000	0.000	Merged-chr13-44799264-1
Merged-chr15-25623835-1	chr15	25623737	25623935	+	0.000	0.000	Merged-chr15-25623835-1
Merged-chr16-57399739-13	chr16	57399467	57400009	+	0.000	0.000	Merged-chr16-57399739-13
Merged-chr4-106786398-2	chr4	106786284	106786514	+	0.000	0.000	Merged-chr4-106786398-2
Merged-chr6-134333133-48	chr6	134332890	134333458	+	0.000	0.000	Merged-chr6-134333133-48
Merged-chr14-44990604-1	chr14	44990506	44990704	+	0.000	0.000	Merged-chr14-44990604-1
Merged-chr16-76366982-42	chr16	76366368	76367430	+	0.000	0.000	Merged-chr16-76366982-42
Merged-chr13-44800110-59	chr13	44799769	44800387	+	0.000	0.000	Merged-chr13-44800110-59
Merged-chr17-45555738-56	chr17	45555406	45556004	+	0.000	0.000	Merged-chr17-45555738-56
Merged-chr19-4099401-31	chr19	4099127	4099883	+	0.000	0.000	Merged-chr19-4099401-31
Merged-chr14-101461025-37	chr14	101460746	101461252	+	0.000	0.000	Merged-chr14-101461025-37
Merged-chr18-54991212-15	chr18	54990904	54991547	+	0.000	0.000	Merged-chr18-54991212-15
Merged-chr11-100860985-2	chr11	100860887	100861085	+	0.000	0.000	Merged-chr11-100860985-2
Merged-chr7-68103220-16	chr7	68102842	68103473	+	0.000	0.000	Merged-chr7-68103220-16
Merged-chr12-40559185-9	chr12	40558905	40559427	+	0.000	0.000	Merged-chr12-40559185-9
Merged-chr13-112461210-1	chr13	112461112	112461310	+	0.000	0.000	Merged-chr13-112461210-1
Merged-chr7-19824278-64	chr7	19823979	19824635	+	0.000	0.000	Merged-chr7-19824278-64
Merged-chr1-155223277-24	chr1	155223099	155223460	+	0.000	0.000	Merged-chr1-155223277-24
Merged-chr5-64811344-3	chr5	64811226	64811461	+	0.000	0.000	Merged-chr5-64811344-3
Merged-chr2-135843653-2	chr2	135843515	135843794	+	0.000	0.000	Merged-chr2-135843653-2
Merged-chr17-26069049-1	chr17	26068951	26069149	+	0.000	0.000	Merged-chr17-26069049-1
Merged-chr2-127788936-49	chr2	127788637	127789402	+	0.000	0.000	Merged-chr2-127788936-49
Merged-chr5-120746509-1	chr5	120746411	120746609	+	0.000	0.000	Merged-chr5-120746509-1
Merged-chr18-35822093-13	chr18	35821966	35822241	+	0.000	0.000	Merged-chr18-35822093-13
Merged-chr2-144658858-18	chr2	144658632	144659083	+	0.000	0.000	Merged-chr2-144658858-18
Merged-chr9-118737460-19	chr9	118737111	118737740	+	0.000	0.000	Merged-chr9-118737460-19
Merged-chr15-66899723-44	chr15	66899339	66900056	+	0.000	0.000	Merged-chr15-66899723-44
Merged-chr15-76723517-65	chr15	76723045	76723982	+	0.000	0.000	Merged-chr15-76723517-65
Merged-chr1-69703794-17	chr1	69703489	69703992	+	0.000	0.000	Merged-chr1-69703794-17
Merged-chr9-57148301-53	chr9	57148036	57148559	+	0.000	0.000	Merged-chr9-57148301-53
Merged-chr2-103629396-13	chr2	103629202	103629675	+	0.000	0.000	Merged-chr2-103629396-13
Merged-chr7-19817599-46	chr7	19817314	19817795	+	0.000	0.000	Merged-chr7-19817599-46
Merged-chr12-85486103-52	chr12	85485863	85486497	+	0.000	0.000	Merged-chr12-85486103-52
