#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr11-101665520-54	chr11	101665316	101665764	+	0.000	0.000	Merged-chr11-101665520-54
Merged-chr2-131191019-12	chr2	131190736	131191322	+	0.000	0.000	Merged-chr2-131191019-12
Merged-chr9-95832946-23	chr9	95832709	95833318	+	0.000	0.000	Merged-chr9-95832946-23
Merged-chr17-35997756-9	chr17	35997619	35997896	+	0.000	0.000	Merged-chr17-35997756-9
Merged-chr17-24686693-5	chr17	24686518	24686843	+	0.000	0.000	Merged-chr17-24686693-5
Merged-chr16-59564268-14	chr16	59564066	59564443	+	0.000	0.000	Merged-chr16-59564268-14
Merged-chr8-18899149-53	chr8	18898940	18899328	+	0.000	0.000	Merged-chr8-18899149-53
Merged-chr10-81426897-5	chr10	81426557	81427169	+	0.000	0.000	Merged-chr10-81426897-5
Merged-chr4-116735189-24	chr4	116734989	116735378	+	0.000	0.000	Merged-chr4-116735189-24
Merged-chr1-88641957-1	chr1	88641859	88642057	+	0.000	0.000	Merged-chr1-88641957-1
Merged-chr2-112507413-30	chr2	112506951	112507761	+	0.000	0.000	Merged-chr2-112507413-30
Merged-chr16-52450198-3	chr16	52450070	52450356	+	0.000	0.000	Merged-chr16-52450198-3
Merged-chr17-28522997-85	chr17	28522756	28523414	+	0.000	0.000	Merged-chr17-28522997-85
Merged-chr10-40420105-24	chr10	40419800	40420411	+	0.000	0.000	Merged-chr10-40420105-24
Merged-chr13-45863976-9	chr13	45863791	45864123	+	0.000	0.000	Merged-chr13-45863976-9
Merged-chr10-91147290-5	chr10	91147146	91147432	+	0.000	0.000	Merged-chr10-91147290-5
Merged-chr2-29870260-12	chr2	29870045	29870456	+	0.000	0.000	Merged-chr2-29870260-12
Merged-chrX-164406476-50	chrX	164406103	164406761	+	0.000	0.000	Merged-chrX-164406476-50
Merged-chr8-70810538-1	chr8	70810440	70810638	+	0.000	0.000	Merged-chr8-70810538-1
Merged-chr2-129066183-78	chr2	129065796	129066413	+	0.000	0.000	Merged-chr2-129066183-78
Merged-chr3-89963361-50	chr3	89963058	89963748	+	0.000	0.000	Merged-chr3-89963361-50
Merged-chr2-109334787-1	chr2	109334689	109334887	+	0.000	0.000	Merged-chr2-109334787-1
Merged-chr8-111956180-5	chr8	111956034	111956306	+	0.000	0.000	Merged-chr8-111956180-5
Merged-chr17-34981965-46	chr17	34981674	34982160	+	0.000	0.000	Merged-chr17-34981965-46
Merged-chr2-90582416-2	chr2	90582288	90582547	+	0.000	0.000	Merged-chr2-90582416-2
Merged-chr8-122461195-3	chr8	122461097	122461295	+	0.000	0.000	Merged-chr8-122461195-3
Merged-chr18-73836360-8	chr18	73836226	73836550	+	0.000	0.000	Merged-chr18-73836360-8
Merged-chr2-128091141-1	chr2	128091043	128091241	+	0.000	0.000	Merged-chr2-128091141-1
Merged-chr15-37791707-76	chr15	37791000	37792226	+	0.000	0.000	Merged-chr15-37791707-76
Merged-chr8-115397759-2	chr8	115397616	115397905	+	0.000	0.000	Merged-chr8-115397759-2
Merged-chr18-46198687-121	chr18	46198140	46199081	+	0.000	0.000	Merged-chr18-46198687-121
Merged-chr2-129178755-1	chr2	129178657	129178855	+	0.000	0.000	Merged-chr2-129178755-1
Merged-chr16-32215312-15	chr16	32215155	32215485	+	0.000	0.000	Merged-chr16-32215312-15
Merged-chr10-59222853-4	chr10	59222673	59223019	+	0.000	0.000	Merged-chr10-59222853-4
Merged-chr10-7663118-116	chr10	7662892	7663515	+	0.000	0.000	Merged-chr10-7663118-116
Merged-chr16-49859350-21	chr16	49859047	49859691	+	0.000	0.000	Merged-chr16-49859350-21
Merged-chr10-10108499-1	chr10	10108401	10108599	+	0.000	0.000	Merged-chr10-10108499-1
Merged-chr12-55079958-2	chr12	55079860	55080058	+	0.000	0.000	Merged-chr12-55079958-2
Merged-chr16-59585036-2	chr16	59584934	59585141	+	0.000	0.000	Merged-chr16-59585036-2
Merged-chr2-79180935-23	chr2	79180283	79181229	+	0.000	0.000	Merged-chr2-79180935-23
Merged-chr10-111473804-5	chr10	111473674	111473915	+	0.000	0.000	Merged-chr10-111473804-5
Merged-chr1-135144075-7	chr1	135143907	135144233	+	0.000	0.000	Merged-chr1-135144075-7
Merged-chr6-70823527-3	chr6	70823410	70823646	+	0.000	0.000	Merged-chr6-70823527-3
Merged-chr17-24669740-50	chr17	24669484	24669963	+	0.000	0.000	Merged-chr17-24669740-50
Merged-chr4-101062472-1	chr4	101062374	101062572	+	0.000	0.000	Merged-chr4-101062472-1
Merged-chr5-105142095-6	chr5	105141973	105142214	+	0.000	0.000	Merged-chr5-105142095-6
Merged-chr6-99660644-7	chr6	99660425	99660788	+	0.000	0.000	Merged-chr6-99660644-7
Merged-chr7-142491449-1	chr7	142491351	142491549	+	0.000	0.000	Merged-chr7-142491449-1
Merged-chr13-23751838-6	chr13	23751725	23751953	+	0.000	0.000	Merged-chr13-23751838-6
Merged-chr14-26969928-1	chr14	26969830	26970028	+	0.000	0.000	Merged-chr14-26969928-1
Merged-chr10-19578163-111	chr10	19577963	19578561	+	0.000	0.000	Merged-chr10-19578163-111
Merged-chr1-43168451-1	chr1	43168353	43168551	+	0.000	0.000	Merged-chr1-43168451-1
Merged-chr1-37624443-7	chr1	37624269	37624650	+	0.000	0.000	Merged-chr1-37624443-7
Merged-chr2-9878722-80	chr2	9878202	9879254	+	0.000	0.000	Merged-chr2-9878722-80
Merged-chr13-101759388-22	chr13	101759141	101759625	+	0.000	0.000	Merged-chr13-101759388-22
Merged-chr3-89961129-7	chr3	89960972	89961270	+	0.000	0.000	Merged-chr3-89961129-7
Merged-chr11-88951020-7	chr11	88950826	88951230	+	0.000	0.000	Merged-chr11-88951020-7
Merged-chr8-115444869-2	chr8	115444704	115445037	+	0.000	0.000	Merged-chr8-115444869-2
Merged-chr17-73744139-30	chr17	73743917	73744518	+	0.000	0.000	Merged-chr17-73744139-30
Merged-chr19-8993101-26	chr19	8992775	8993290	+	0.000	0.000	Merged-chr19-8993101-26
Merged-chr2-181381593-77	chr2	181381136	181381910	+	0.000	0.000	Merged-chr2-181381593-77
Merged-chr2-13575594-1	chr2	13575496	13575694	+	0.000	0.000	Merged-chr2-13575594-1
Merged-chr8-75108809-1	chr8	75108711	75108909	+	0.000	0.000	Merged-chr8-75108809-1
Merged-chr5-100573419-26	chr5	100572858	100573732	+	0.000	0.000	Merged-chr5-100573419-26
Merged-chr5-134235688-1	chr5	134235590	134235788	+	0.000	0.000	Merged-chr5-134235688-1
Merged-chr4-24569297-30	chr4	24569036	24569499	+	0.000	0.000	Merged-chr4-24569297-30
Merged-chr4-8927722-59	chr4	8927471	8928012	+	0.000	0.000	Merged-chr4-8927722-59
Merged-chr11-46054514-2	chr11	46054366	46054664	+	0.000	0.000	Merged-chr11-46054514-2
Merged-chr11-87987352-78	chr11	87986917	87987836	+	0.000	0.000	Merged-chr11-87987352-78
Merged-chr13-30692529-2	chr13	30692431	30692629	+	0.000	0.000	Merged-chr13-30692529-2
Merged-chr4-149543277-27	chr4	149542980	149543462	+	0.000	0.000	Merged-chr4-149543277-27
Merged-chr18-75342916-86	chr18	75342527	75343244	+	0.000	0.000	Merged-chr18-75342916-86
Merged-chr19-20362355-23	chr19	20362143	20362561	+	0.000	0.000	Merged-chr19-20362355-23
Merged-chr2-128156895-3	chr2	128156768	128157048	+	0.000	0.000	Merged-chr2-128156895-3
Merged-chr7-3289873-15	chr7	3289709	3290055	+	0.000	0.000	Merged-chr7-3289873-15
Merged-chr8-115709016-1	chr8	115708918	115709116	+	0.000	0.000	Merged-chr8-115709016-1
Merged-chr9-64779197-1	chr9	64779099	64779297	+	0.000	0.000	Merged-chr9-64779197-1
Merged-chr10-79797598-16	chr10	79797417	79797755	+	0.000	0.000	Merged-chr10-79797598-16
Merged-chr6-35538818-1	chr6	35538720	35538918	+	0.000	0.000	Merged-chr6-35538818-1
Merged-chr1-171648969-45	chr1	171648523	171649226	+	0.000	0.000	Merged-chr1-171648969-45
Merged-chr7-28811425-1	chr7	28811327	28811525	+	0.000	0.000	Merged-chr7-28811425-1
Merged-chr1-191480137-17	chr1	191479947	191480356	+	0.000	0.000	Merged-chr1-191480137-17
Merged-chr10-81434944-1	chr10	81434846	81435044	+	0.000	0.000	Merged-chr10-81434944-1
Merged-chr18-56755769-1	chr18	56755671	56755869	+	0.000	0.000	Merged-chr18-56755769-1
Merged-chr10-111478939-8	chr10	111478794	111479089	+	0.000	0.000	Merged-chr10-111478939-8
Merged-chr10-81525209-7	chr10	81525075	81525363	+	0.000	0.000	Merged-chr10-81525209-7
Merged-chr8-115221545-40	chr8	115221229	115221957	+	0.000	0.000	Merged-chr8-115221545-40
Merged-chr11-86201323-63	chr11	86201033	86201732	+	0.000	0.000	Merged-chr11-86201323-63
Merged-chr4-136177885-58	chr4	136177525	136178356	+	0.000	0.000	Merged-chr4-136177885-58
Merged-chr1-191821568-61	chr1	191821233	191821827	+	0.000	0.000	Merged-chr1-191821568-61
Merged-chr6-66538111-1	chr6	66538013	66538211	+	0.000	0.000	Merged-chr6-66538111-1
Merged-chr15-82236756-16	chr15	82236517	82237049	+	0.000	0.000	Merged-chr15-82236756-16
Merged-chr6-127155147-8	chr6	127154873	127155495	+	0.000	0.000	Merged-chr6-127155147-8
Merged-chr14-20378658-57	chr14	20378380	20378869	+	0.000	0.000	Merged-chr14-20378658-57
Merged-chr8-115276533-28	chr8	115276251	115276793	+	0.000	0.000	Merged-chr8-115276533-28
Merged-chr13-114896013-49	chr13	114895463	114896347	+	0.000	0.000	Merged-chr13-114896013-49
Merged-chr11-98568407-8	chr11	98568186	98568591	+	0.000	0.000	Merged-chr11-98568407-8
Merged-chr7-25178960-8	chr7	25178841	25179099	+	0.000	0.000	Merged-chr7-25178960-8
Merged-chr6-108839644-6	chr6	108839496	108839773	+	0.000	0.000	Merged-chr6-108839644-6
Merged-chr9-122191366-2	chr9	122191206	122191528	+	0.000	0.000	Merged-chr9-122191366-2
Merged-chr1-172500115-14	chr1	172499864	172500398	+	0.000	0.000	Merged-chr1-172500115-14
Merged-chr9-110653124-1	chr9	110653026	110653224	+	0.000	0.000	Merged-chr9-110653124-1
Merged-chr10-117808296-55	chr10	117807977	117808737	+	0.000	0.000	Merged-chr10-117808296-55
Merged-chr19-53547766-23	chr19	53547480	53548001	+	0.000	0.000	Merged-chr19-53547766-23
Merged-chr10-44431690-1	chr10	44431592	44431790	+	0.000	0.000	Merged-chr10-44431690-1
Merged-chr18-56809274-1	chr18	56809176	56809374	+	0.000	0.000	Merged-chr18-56809274-1
Merged-chr14-102981769-6	chr14	102981562	102982075	+	0.000	0.000	Merged-chr14-102981769-6
Merged-chr18-74779251-150	chr18	74778674	74779612	+	0.000	0.000	Merged-chr18-74779251-150
Merged-chr1-38902794-5	chr1	38902685	38902903	+	0.000	0.000	Merged-chr1-38902794-5
Merged-chr2-71390068-6	chr2	71389866	71390293	+	0.000	0.000	Merged-chr2-71390068-6
Merged-chr19-53529457-77	chr19	53529001	53529985	+	0.000	0.000	Merged-chr19-53529457-77
Merged-chr13-45965786-1	chr13	45965688	45965886	+	0.000	0.000	Merged-chr13-45965786-1
Merged-chr11-59963967-1	chr11	59963869	59964067	+	0.000	0.000	Merged-chr11-59963967-1
Merged-chr2-154792651-1	chr2	154792553	154792751	+	0.000	0.000	Merged-chr2-154792651-1
Merged-chr4-107802887-31	chr4	107802581	107803171	+	0.000	0.000	Merged-chr4-107802887-31
Merged-chr17-73630898-3	chr17	73630662	73631099	+	0.000	0.000	Merged-chr17-73630898-3
Merged-chr8-111964548-16	chr8	111964373	111964811	+	0.000	0.000	Merged-chr8-111964548-16
Merged-chr5-134232433-54	chr5	134232081	134232820	+	0.000	0.000	Merged-chr5-134232433-54
Merged-chr15-78502753-19	chr15	78502470	78503020	+	0.000	0.000	Merged-chr15-78502753-19
Merged-chr4-117125238-8	chr4	117125064	117125382	+	0.000	0.000	Merged-chr4-117125238-8
Merged-chr13-75824878-3	chr13	75824703	75825046	+	0.000	0.000	Merged-chr13-75824878-3
Merged-chr11-87968752-13	chr11	87968564	87968977	+	0.000	0.000	Merged-chr11-87968752-13
Merged-chr11-53874992-1	chr11	53874894	53875092	+	0.000	0.000	Merged-chr11-53874992-1
Merged-chr2-11636185-10	chr2	11635895	11636405	+	0.000	0.000	Merged-chr2-11636185-10
Merged-chr7-28809284-68	chr7	28808916	28809598	+	0.000	0.000	Merged-chr7-28809284-68
Merged-chr19-53538967-10	chr19	53538786	53539141	+	0.000	0.000	Merged-chr19-53538967-10
Merged-chr6-86870427-33	chr6	86870181	86870634	+	0.000	0.000	Merged-chr6-86870427-33
Merged-chr10-81464665-32	chr10	81464436	81464922	+	0.000	0.000	Merged-chr10-81464665-32
Merged-chr4-135240576-11	chr4	135240392	135240767	+	0.000	0.000	Merged-chr4-135240576-11
Merged-chr7-74497245-28	chr7	74496784	74497525	+	0.000	0.000	Merged-chr7-74497245-28
Merged-chr11-97096321-4	chr11	97096134	97096491	+	0.000	0.000	Merged-chr11-97096321-4
Merged-chr5-77094655-3	chr5	77094531	77094773	+	0.000	0.000	Merged-chr5-77094655-3
Merged-chr4-152451544-3	chr4	152451435	152451652	+	0.000	0.000	Merged-chr4-152451544-3
Merged-chr17-23726911-1	chr17	23726813	23727011	+	0.000	0.000	Merged-chr17-23726911-1
Merged-chr19-9033588-10	chr19	9033420	9033758	+	0.000	0.000	Merged-chr19-9033588-10
Merged-chr5-113828538-48	chr5	113828070	113828925	+	0.000	0.000	Merged-chr5-113828538-48
Merged-chr10-95564638-1	chr10	95564540	95564738	+	0.000	0.000	Merged-chr10-95564638-1
Merged-chr4-43941357-2	chr4	43941249	43941468	+	0.000	0.000	Merged-chr4-43941357-2
Merged-chr10-30003315-1	chr10	30003217	30003415	+	0.000	0.000	Merged-chr10-30003315-1
Merged-chr9-122225566-23	chr9	122225314	122225902	+	0.000	0.000	Merged-chr9-122225566-23
Merged-chr15-58134232-6	chr15	58133960	58134419	+	0.000	0.000	Merged-chr15-58134232-6
Merged-chr17-87283968-13	chr17	87283754	87284172	+	0.000	0.000	Merged-chr17-87283968-13
Merged-chr14-121356563-14	chr14	121356222	121356852	+	0.000	0.000	Merged-chr14-121356563-14
Merged-chr1-40465740-44	chr1	40465543	40466068	+	0.000	0.000	Merged-chr1-40465740-44
Merged-chr6-127165836-16	chr6	127165638	127166037	+	0.000	0.000	Merged-chr6-127165836-16
Merged-chr14-25457767-37	chr14	25457564	25458035	+	0.000	0.000	Merged-chr14-25457767-37
Merged-chr9-43984840-13	chr9	43984587	43985035	+	0.000	0.000	Merged-chr9-43984840-13
Merged-chr9-44510535-66	chr9	44510063	44511038	+	0.000	0.000	Merged-chr9-44510535-66
Merged-chr2-71843530-15	chr2	71843261	71843792	+	0.000	0.000	Merged-chr2-71843530-15
Merged-chr3-84815623-16	chr3	84815377	84815871	+	0.000	0.000	Merged-chr3-84815623-16
Merged-chr9-44479958-61	chr9	44479566	44480273	+	0.000	0.000	Merged-chr9-44479958-61
Merged-chr1-191414541-3	chr1	191414412	191414672	+	0.000	0.000	Merged-chr1-191414541-3
Merged-chr5-107988008-32	chr5	107987868	107988141	+	0.000	0.000	Merged-chr5-107988008-32
Merged-chr4-8803354-28	chr4	8803142	8803504	+	0.000	0.000	Merged-chr4-8803354-28
Merged-chr8-123114226-20	chr8	123113998	123114533	+	0.000	0.000	Merged-chr8-123114226-20
Merged-chr17-12039403-15	chr17	12039175	12039618	+	0.000	0.000	Merged-chr17-12039403-15
Merged-chr11-53769580-6	chr11	53769482	53769680	+	0.000	0.000	Merged-chr11-53769580-6
Merged-chr17-35993975-42	chr17	35993664	35994636	+	0.000	0.000	Merged-chr17-35993975-42
Merged-chr2-9681902-51	chr2	9681648	9682105	+	0.000	0.000	Merged-chr2-9681902-51
Merged-chr2-128380717-35	chr2	128380369	128380942	+	0.000	0.000	Merged-chr2-128380717-35
Merged-chr4-133005373-4	chr4	133005214	133005538	+	0.000	0.000	Merged-chr4-133005373-4
Merged-chr8-70804146-8	chr8	70803999	70804410	+	0.000	0.000	Merged-chr8-70804146-8
Merged-chr2-71389542-89	chr2	71389148	71389774	+	0.000	0.000	Merged-chr2-71389542-89
Merged-chr14-100209925-32	chr14	100209674	100210142	+	0.000	0.000	Merged-chr14-100209925-32
Merged-chr5-99977945-29	chr5	99977535	99978223	+	0.000	0.000	Merged-chr5-99977945-29
Merged-chr16-58689854-8	chr16	58689699	58690073	+	0.000	0.000	Merged-chr16-58689854-8
Merged-chr9-75109370-6	chr9	75109202	75109514	+	0.000	0.000	Merged-chr9-75109370-6
Merged-chr3-95951062-79	chr3	95950842	95951294	+	0.000	0.000	Merged-chr3-95951062-79
Merged-chr6-108833192-4	chr6	108833080	108833303	+	0.000	0.000	Merged-chr6-108833192-4
Merged-chr2-52345388-8	chr2	52345138	52345587	+	0.000	0.000	Merged-chr2-52345388-8
Merged-chr11-53859156-64	chr11	53858823	53859451	+	0.000	0.000	Merged-chr11-53859156-64
Merged-chr7-97371025-1	chr7	97370927	97371125	+	0.000	0.000	Merged-chr7-97371025-1
Merged-chr7-118481991-1	chr7	118481893	118482091	+	0.000	0.000	Merged-chr7-118481991-1
Merged-chr14-102911294-3	chr14	102911187	102911404	+	0.000	0.000	Merged-chr14-102911294-3
Merged-chr2-126515407-5	chr2	126515209	126515555	+	0.000	0.000	Merged-chr2-126515407-5
Merged-chr2-105429792-1	chr2	105429694	105429892	+	0.000	0.000	Merged-chr2-105429792-1
Merged-chr10-81560875-4	chr10	81560771	81560982	+	0.000	0.000	Merged-chr10-81560875-4
Merged-chr7-140036517-83	chr7	140036305	140036806	+	0.000	0.000	Merged-chr7-140036517-83
Merged-chr18-4304643-2	chr18	4304545	4304743	+	0.000	0.000	Merged-chr18-4304643-2
Merged-chr1-189627696-1	chr1	189627598	189627796	+	0.000	0.000	Merged-chr1-189627696-1
Merged-chr2-105424848-1	chr2	105424750	105424948	+	0.000	0.000	Merged-chr2-105424848-1
Merged-chr13-45891379-3	chr13	45891207	45891529	+	0.000	0.000	Merged-chr13-45891379-3
Merged-chr14-121407144-2	chr14	121407022	121407268	+	0.000	0.000	Merged-chr14-121407144-2
Merged-chr7-114159410-1	chr7	114159312	114159510	+	0.000	0.000	Merged-chr7-114159410-1
Merged-chr10-80677293-45	chr10	80677093	80677493	+	0.000	0.000	Merged-chr10-80677293-45
Merged-chr2-154732933-29	chr2	154732721	154733152	+	0.000	0.000	Merged-chr2-154732933-29
Merged-chr1-74390771-3	chr1	74390648	74390911	+	0.000	0.000	Merged-chr1-74390771-3
Merged-chr2-167313317-1	chr2	167313219	167313417	+	0.000	0.000	Merged-chr2-167313317-1
Merged-chr1-66896467-67	chr1	66895981	66896825	+	0.000	0.000	Merged-chr1-66896467-67
Merged-chr8-84937354-26	chr8	84937146	84937566	+	0.000	0.000	Merged-chr8-84937354-26
Merged-chr10-19562739-3	chr10	19562588	19562866	+	0.000	0.000	Merged-chr10-19562739-3
Merged-chr17-79100085-51	chr17	79099883	79100302	+	0.000	0.000	Merged-chr17-79100085-51
Merged-chr11-55011644-10	chr11	55011360	55011856	+	0.000	0.000	Merged-chr11-55011644-10
Merged-chr13-45840049-15	chr13	45839834	45840246	+	0.000	0.000	Merged-chr13-45840049-15
Merged-chr6-127219036-2	chr6	127218874	127219200	+	0.000	0.000	Merged-chr6-127219036-2
Merged-chr4-135290466-2	chr4	135290368	135290566	+	0.000	0.000	Merged-chr4-135290466-2
Merged-chr7-110953237-23	chr7	110952939	110953425	+	0.000	0.000	Merged-chr7-110953237-23
Merged-chr5-62723558-34	chr5	62723173	62723820	+	0.000	0.000	Merged-chr5-62723558-34
Merged-chr15-88752223-5	chr15	88752084	88752360	+	0.000	0.000	Merged-chr15-88752223-5
Merged-chr1-134065529-27	chr1	134065278	134065718	+	0.000	0.000	Merged-chr1-134065529-27
Merged-chr2-180725398-50	chr2	180725002	180725826	+	0.000	0.000	Merged-chr2-180725398-50
Merged-chr7-79401726-3	chr7	79401563	79401870	+	0.000	0.000	Merged-chr7-79401726-3
Merged-chr9-32518523-33	chr9	32518294	32518735	+	0.000	0.000	Merged-chr9-32518523-33
Merged-chr9-32542397-6	chr9	32542234	32542598	+	0.000	0.000	Merged-chr9-32542397-6
Merged-chr5-105137049-3	chr5	105136913	105137182	+	0.000	0.000	Merged-chr5-105137049-3
Merged-chr13-74807108-27	chr13	74806934	74807258	+	0.000	0.000	Merged-chr13-74807108-27
Merged-chr7-132932084-1	chr7	132931986	132932184	+	0.000	0.000	Merged-chr7-132932084-1
Merged-chr18-34372986-133	chr18	34372409	34373404	+	0.000	0.000	Merged-chr18-34372986-133
Merged-chr18-4312168-63	chr18	4311303	4312768	+	0.000	0.000	Merged-chr18-4312168-63
Merged-chr9-32501500-3	chr9	32501323	32501656	+	0.000	0.000	Merged-chr9-32501500-3
Merged-chr14-20181605-50	chr14	20181243	20182042	+	0.000	0.000	Merged-chr14-20181605-50
Merged-chr10-44458751-54	chr10	44458383	44459020	+	0.000	0.000	Merged-chr10-44458751-54
Merged-chr2-163054784-63	chr2	163054391	163055158	+	0.000	0.000	Merged-chr2-163054784-63
Merged-chr5-21368960-21	chr5	21368727	21369179	+	0.000	0.000	Merged-chr5-21368960-21
Merged-chr11-98450550-40	chr11	98450366	98450835	+	0.000	0.000	Merged-chr11-98450550-40
Merged-chrX-7670799-56	chrX	7670353	7671435	+	0.000	0.000	Merged-chrX-7670799-56
Merged-chr10-83860736-1	chr10	83860638	83860836	+	0.000	0.000	Merged-chr10-83860736-1
Merged-chr4-133967780-121	chr4	133967035	133968361	+	0.000	0.000	Merged-chr4-133967780-121
Merged-chr5-112283317-2	chr5	112283181	112283456	+	0.000	0.000	Merged-chr5-112283317-2
Merged-chr14-121279286-44	chr14	121279004	121279581	+	0.000	0.000	Merged-chr14-121279286-44
Merged-chr16-59555882-6	chr16	59555710	59556049	+	0.000	0.000	Merged-chr16-59555882-6
Merged-chr7-28816395-5	chr7	28816246	28816536	+	0.000	0.000	Merged-chr7-28816395-5
Merged-chr14-103667035-88	chr14	103666598	103667412	+	0.000	0.000	Merged-chr14-103667035-88
Merged-chr13-38010701-23	chr13	38010350	38010968	+	0.000	0.000	Merged-chr13-38010701-23
Merged-chr2-84938594-55	chr2	84938292	84938766	+	0.000	0.000	Merged-chr2-84938594-55
Merged-chr3-98337979-1	chr3	98337881	98338079	+	0.000	0.000	Merged-chr3-98337979-1
Merged-chr18-73574339-6	chr18	73574133	73574500	+	0.000	0.000	Merged-chr18-73574339-6
Merged-chr15-82244439-62	chr15	82244123	82244685	+	0.000	0.000	Merged-chr15-82244439-62
Merged-chr15-73732703-5	chr15	73732546	73732870	+	0.000	0.000	Merged-chr15-73732703-5
Merged-chr4-117267580-14	chr4	117267413	117267727	+	0.000	0.000	Merged-chr4-117267580-14
Merged-chr9-32540940-2	chr9	32540788	32541094	+	0.000	0.000	Merged-chr9-32540940-2
Merged-chr9-21918186-50	chr9	21917924	21918463	+	0.000	0.000	Merged-chr9-21918186-50
Merged-chr9-44478148-15	chr9	44477751	44478568	+	0.000	0.000	Merged-chr9-44478148-15
Merged-chr1-74390334-35	chr1	74390012	74390581	+	0.000	0.000	Merged-chr1-74390334-35
Merged-chr6-8648625-101	chr6	8648225	8649145	+	0.000	0.000	Merged-chr6-8648625-101
Merged-chr3-159496342-1	chr3	159496244	159496442	+	0.000	0.000	Merged-chr3-159496342-1
Merged-chr5-107953037-18	chr5	107952858	107953287	+	0.000	0.000	Merged-chr5-107953037-18
Merged-chr1-191574489-1	chr1	191574391	191574589	+	0.000	0.000	Merged-chr1-191574489-1
Merged-chr14-47359756-8	chr14	47359589	47359896	+	0.000	0.000	Merged-chr14-47359756-8
Merged-chrX-93674652-1	chrX	93674554	93674752	+	0.000	0.000	Merged-chrX-93674652-1
Merged-chr17-28518412-47	chr17	28518075	28518910	+	0.000	0.000	Merged-chr17-28518412-47
Merged-chr2-105399762-3	chr2	105399664	105399862	+	0.000	0.000	Merged-chr2-105399762-3
Merged-chr4-155491010-1	chr4	155490912	155491110	+	0.000	0.000	Merged-chr4-155491010-1
Merged-chr7-74442520-32	chr7	74442231	74443006	+	0.000	0.000	Merged-chr7-74442520-32
Merged-chr6-108686198-23	chr6	108685964	108686478	+	0.000	0.000	Merged-chr6-108686198-23
Merged-chr9-106892685-1	chr9	106892587	106892785	+	0.000	0.000	Merged-chr9-106892685-1
Merged-chr12-3981650-49	chr12	3981415	3981905	+	0.000	0.000	Merged-chr12-3981650-49
Merged-chr19-8984601-50	chr19	8984374	8984805	+	0.000	0.000	Merged-chr19-8984601-50
