#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed
NR34773--MA0493.1.Klf1	chr2	6379102	6379112	+	0.000	0.000	Merged-chr2-6378947-26
NR6985--MA0740.1.KLF14	chr10	79997316	79997329	+	0.000	0.000	Merged-chr10-79997412-19
NR6417--MA0741.1.KLF16	chr10	67891156	67891166	-	0.000	0.000	Merged-chr10-67891340-18
NR11304--MA0493.1.Klf1	chr11	79460472	79460482	-	0.000	0.000	Merged-chr11-79460483-1
NR17884--MA0599.1.KLF5	chr13	91038226	91038235	-	0.000	0.000	Merged-chr13-91038224-15
NR35957--MA0493.1.Klf1	chr2	37765371	37765381	-	0.000	0.000	Merged-chr2-37765232-35
NR19700--MA1107.1.KLF9	chr14	30014619	30014631	-	0.000	0.000	Merged-chr14-30014704-42
NR20892--MA0657.1.KLF13	chr14	70286437	70286454	-	0.000	0.000	Merged-chr14-70286358-3
NR36259--MA0493.1.Klf1	chr2	57253112	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR41758--MA0741.1.KLF16	chr3	89892868	89892878	-	0.000	0.000	Merged-chr3-89892725-25
NR41427--MA0599.1.KLF5	chr3	79178357	79178366	+	0.000	0.000	Merged-chr3-79178280-26
NR22308--MA0493.1.Klf1	chr15	8234375	8234385	-	0.000	0.000	Merged-chr15-8234402-16
NR27337--MA0599.1.KLF5	chr17	3246813	3246822	-	0.000	0.000	Merged-chr17-3246798-10
NR70334--MA0741.1.KLF16	chr9	98973277	98973287	-	0.000	0.000	Merged-chr9-98973397-16
NR43144--MA0039.3.KLF4	chr3	127845179	127845189	+	0.000	0.000	Merged-chr3-127845262-14
NR57692--MA0599.1.KLF5	chr6	128318435	128318444	+	0.000	0.000	Merged-chr6-128318516-29
NR53627--MA1107.1.KLF9	chr5	139290676	139290688	+	0.000	0.000	Merged-chr5-139290875-38
NR13510--MA1107.1.KLF9	chr12	12176281	12176293	+	0.000	0.000	Merged-chr12-12176537-33
NR48681--MA0741.1.KLF16	chr4	148167200	148167210	+	0.000	0.000	Merged-chr4-148167175-10
NR55284--MA0599.1.KLF5	chr6	48706253	48706262	+	0.000	0.000	Merged-chr6-48706289-36
NR52057--MA0741.1.KLF16	chr5	113873212	113873222	-	0.000	0.000	Merged-chr5-113873174-24
NR15024--MA0599.1.KLF5	chr12	91684570	91684579	-	0.000	0.000	Merged-chr12-91684536-24
NR42770--MA0741.1.KLF16	chr3	115897929	115897939	+	0.000	0.000	Merged-chr3-115897908-5
NR12859--MA1107.1.KLF9	chr11	115564180	115564192	+	0.000	0.000	Merged-chr11-115564290-52
NR16636--MA0039.3.KLF4	chr13	38958320	38958330	+	0.000	0.000	Merged-chr13-38958304-24
NR2690--MA1107.1.KLF9	chr1	136617578	136617590	-	0.000	0.000	Merged-chr1-136617404-40
NR22627--MA0741.1.KLF16	chr15	36438863	36438873	-	0.000	0.000	Merged-chr15-36438812-16
NR20644--MA0740.1.KLF14	chr14	61744089	61744102	-	0.000	0.000	Merged-chr14-61744186-5
NR69068--MA0039.3.KLF4	chr9	61779442	61779452	-	0.000	0.000	Merged-chr9-61779248-32
NR65619--MA0599.1.KLF5	chr8	76902283	76902292	+	0.000	0.000	Merged-chr8-76902143-41
NR35680--MA0599.1.KLF5	chr2	31825541	31825550	+	0.000	0.000	Merged-chr2-31825617-19
NR64636--MA0493.1.Klf1	chr8	35826693	35826703	+	0.000	0.000	Merged-chr8-35826884-2
NR32951--MA1107.1.KLF9	chr19	4718762	4718774	+	0.000	0.000	Merged-chr19-4718820-6
NR2938--MA0657.1.KLF13	chr1	150465583	150465600	+	0.000	0.000	Merged-chr1-150465561-21
NR1803--MA0599.1.KLF5	chr1	94825287	94825296	+	0.000	0.000	Merged-chr1-94825382-1
NR15803--MA0599.1.KLF5	chr12	112629101	112629110	-	0.000	0.000	Merged-chr12-112629266-49
NR41426--MA1107.1.KLF9	chr3	79129206	79129218	-	0.000	0.000	Merged-chr3-79129160-12
NR59751--MA0599.1.KLF5	chr7	28677346	28677355	-	0.000	0.000	Merged-chr7-28677170-43
NR14740--MA0599.1.KLF5	chr12	81845220	81845229	-	0.000	0.000	Merged-chr12-81845150-28
NR62600--MA0599.1.KLF5	chr7	121734723	121734732	-	0.000	0.000	Merged-chr7-121734819-1
NR32943--MA0741.1.KLF16	chr19	4718769	4718779	+	0.000	0.000	Merged-chr19-4718820-6
NR57691--MA1107.1.KLF9	chr6	128318396	128318408	+	0.000	0.000	Merged-chr6-128318516-29
NR60540--MA1107.1.KLF9	chr7	49303810	49303822	-	0.000	0.000	Merged-chr7-49303959-15
NR17995--MA1107.1.KLF9	chr13	94567551	94567563	-	0.000	0.000	Merged-chr13-94567668-9
NR52449--MA0599.1.KLF5	chr5	121174608	121174617	-	0.000	0.000	Merged-chr5-121174480-13
NR30683--MA0599.1.KLF5	chr17	88509221	88509230	+	0.000	0.000	Merged-chr17-88509228-29
NR55283--MA1107.1.KLF9	chr6	48693968	48693980	-	0.000	0.000	Merged-chr6-48693973-35
NR38506--MA0741.1.KLF16	chr2	136917805	136917815	-	0.000	0.000	Merged-chr2-136917960-10
NR2385--MA0741.1.KLF16	chr1	130522445	130522455	+	0.000	0.000	Merged-chr1-130522626-12
NR17990--MA0039.3.KLF4	chr13	94567555	94567565	-	0.000	0.000	Merged-chr13-94567668-9
NR51162--MA0599.1.KLF5	chr5	89882217	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR459--MA0599.1.KLF5	chr1	37889350	37889359	+	0.000	0.000	Merged-chr1-37889517-3
NR66779--MA0741.1.KLF16	chr8	114986178	114986188	-	0.000	0.000	Merged-chr8-114986195-32
NR47625--MA1107.1.KLF9	chr4	131696143	131696155	-	0.000	0.000	Merged-chr4-131696229-22
NR13270--MA0741.1.KLF16	chr11	120981078	120981088	+	0.000	0.000	Merged-chr11-120981125-9
NR36295--MA0493.1.Klf1	chr2	59332405	59332415	-	0.000	0.000	Merged-chr2-59332590-12
NR23327--MA0599.1.KLF5	chr15	72859486	72859495	+	0.000	0.000	Merged-chr15-72859470-25
NR6930--MA0599.1.KLF5	chr10	78591552	78591561	-	0.000	0.000	Merged-chr10-78591628-19
NR57998--MA0741.1.KLF16	chr6	135150459	135150469	-	0.000	0.000	Merged-chr6-135150450-14
NR42783--MA0741.1.KLF16	chr3	116200268	116200278	+	0.000	0.000	Merged-chr3-116200281-40
NR68250--MA0741.1.KLF16	chr9	36905617	36905627	-	0.000	0.000	Merged-chr9-36905642-9
NR7517--MA0039.3.KLF4	chr10	86786237	86786247	-	0.000	0.000	Merged-chr10-86786135-22
NR38041--MA0599.1.KLF5	chr2	122765296	122765305	-	0.000	0.000	Merged-chr2-122765389-48
NR51569--MA0493.1.Klf1	chr5	100929920	100929930	+	0.000	0.000	Merged-chr5-100929891-31
NR65838--MA0493.1.Klf1	chr8	84073834	84073844	+	0.000	0.000	Merged-chr8-84073681-60
NR36604--MA0493.1.Klf1	chr2	72137078	72137088	+	0.000	0.000	Merged-chr2-72136999-23
NR6996--MA0741.1.KLF16	chr10	80018991	80019001	+	0.000	0.000	Merged-chr10-80018891-31
NR19804--MA0493.1.Klf1	chr14	31934164	31934174	-	0.000	0.000	Merged-chr14-31934172-18
NR17969--MA0493.1.Klf1	chr13	94144784	94144794	-	0.000	0.000	Merged-chr13-94144726-31
NR45357--MA0599.1.KLF5	chr4	46794957	46794966	+	0.000	0.000	Merged-chr4-46794898-7
NR28408--MA0741.1.KLF16	chr17	29264986	29264996	+	0.000	0.000	Merged-chr17-29264893-3
NR61841--MA0493.1.Klf1	chr7	102347594	102347604	+	0.000	0.000	Merged-chr7-102347477-20
NR43625--MA0599.1.KLF5	chr3	138649839	138649848	-	0.000	0.000	Merged-chr3-138649925-12
NR53624--MA0741.1.KLF16	chr5	139290677	139290687	+	0.000	0.000	Merged-chr5-139290875-38
NR67181--MA0599.1.KLF5	chr8	121898641	121898650	-	0.000	0.000	Merged-chr8-121898554-47
NR10307--MA0740.1.KLF14	chr11	57791222	57791235	+	0.000	0.000	Merged-chr11-57791276-17
NR61609--MA0599.1.KLF5	chr7	97842918	97842927	+	0.000	0.000	Merged-chr7-97843006-38
NR4697--MA0741.1.KLF16	chr1	189830916	189830926	-	0.000	0.000	Merged-chr1-189831018-42
NR57170--MA0741.1.KLF16	chr6	118593643	118593653	-	0.000	0.000	Merged-chr6-118593680-90
NR26677--MA0740.1.KLF14	chr16	76283306	76283319	+	0.000	0.000	Merged-chr16-76283420-1
NR11000--MA0493.1.Klf1	chr11	74838636	74838646	-	0.000	0.000	Merged-chr11-74838839-1
NR13515--MA1107.1.KLF9	chr12	12176291	12176303	+	0.000	0.000	Merged-chr12-12176537-33
NR19879--MA0741.1.KLF16	chr14	34661934	34661944	-	0.000	0.000	Merged-chr14-34661835-65
NR67588--MA0493.1.Klf1	chr8	127993899	127993909	+	0.000	0.000	Merged-chr8-127993892-1
NR50045--MA0493.1.Klf1	chr5	35789748	35789758	-	0.000	0.000	Merged-chr5-35789877-12
NR64589--MA0741.1.KLF16	chr8	34108540	34108550	-	0.000	0.000	Merged-chr8-34108671-3
NR36773--MA0741.1.KLF16	chr2	75965080	75965090	+	0.000	0.000	Merged-chr2-75964949-43
NR65620--MA0741.1.KLF16	chr8	76902283	76902293	+	0.000	0.000	Merged-chr8-76902143-41
NR64225--MA0599.1.KLF5	chr8	14992928	14992937	+	0.000	0.000	Merged-chr8-14992911-28
NR65631--MA0039.3.KLF4	chr8	77383807	77383817	+	0.000	0.000	Merged-chr8-77383968-15
NR7231--MA1107.1.KLF9	chr10	81253300	81253312	-	0.000	0.000	Merged-chr10-81253220-18
NR3348--MA0740.1.KLF14	chr1	157555236	157555249	+	0.000	0.000	Merged-chr1-157555103-45
NR54400--MA0493.1.Klf1	chr5	150458079	150458089	+	0.000	0.000	Merged-chr5-150458118-21
NR5724--MA0599.1.KLF5	chr10	40674379	40674388	-	0.000	0.000	Merged-chr10-40674400-11
NR17404--MA0039.3.KLF4	chr13	65070139	65070149	+	0.000	0.000	Merged-chr13-65070187-24
NR3110--MA0599.1.KLF5	chr1	153740303	153740312	+	0.000	0.000	Merged-chr1-153740161-56
NR2255--MA0741.1.KLF16	chr1	127322325	127322335	-	0.000	0.000	Merged-chr1-127322582-29
NR840--MA0740.1.KLF14	chr1	58424069	58424082	-	0.000	0.000	Merged-chr1-58424071-3
NR33062--MA0599.1.KLF5	chr19	5771457	5771466	-	0.000	0.000	Merged-chr19-5771303-55
NR51163--MA0741.1.KLF16	chr5	89882216	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR59753--MA0741.1.KLF16	chr7	28677345	28677355	-	0.000	0.000	Merged-chr7-28677170-43
NR70674--MA0741.1.KLF16	chr9	107547199	107547209	-	0.000	0.000	Merged-chr9-107547233-11
NR11255--MA0741.1.KLF16	chr11	78690775	78690785	+	0.000	0.000	Merged-chr11-78690691-3
NR50433--MA0740.1.KLF14	chr5	54098364	54098377	-	0.000	0.000	Merged-chr5-54098374-26
NR467--MA1107.1.KLF9	chr1	38395438	38395450	+	0.000	0.000	Merged-chr1-38395375-19
NR52309--MA0039.3.KLF4	chr5	117138726	117138736	+	0.000	0.000	Merged-chr5-117138837-45
NR71082--MA0740.1.KLF14	chr9	115205646	115205659	+	0.000	0.000	Merged-chr9-115205642-30
NR71213--MA1107.1.KLF9	chr9	118196826	118196838	-	0.000	0.000	Merged-chr9-118196833-13
NR60536--MA1107.1.KLF9	chr7	49303802	49303814	-	0.000	0.000	Merged-chr7-49303959-15
NR14717--MA1107.1.KLF9	chr12	80885786	80885798	-	0.000	0.000	Merged-chr12-80885869-36
NR60021--MA0740.1.KLF14	chr7	34630504	34630517	-	0.000	0.000	Merged-chr7-34630517-24
NR55774--MA0741.1.KLF16	chr6	66973327	66973337	+	0.000	0.000	Merged-chr6-66973310-7
NR42158--MA0740.1.KLF14	chr3	98013452	98013465	-	0.000	0.000	Merged-chr3-98013630-71
NR17480--MA0741.1.KLF16	chr13	69821334	69821344	+	0.000	0.000	Merged-chr13-69821460-47
NR71344--MA0599.1.KLF5	chr9	119988430	119988439	-	0.000	0.000	Merged-chr9-119988491-33
NR16355--MA1107.1.KLF9	chr13	24547217	24547229	-	0.000	0.000	Merged-chr13-24547194-39
NR43731--MA0039.3.KLF4	chr3	143379405	143379415	+	0.000	0.000	Merged-chr3-143379316-24
NR59830--MA0740.1.KLF14	chr7	29211574	29211587	+	0.000	0.000	Merged-chr7-29211529-84
NR4838--MA0741.1.KLF16	chr1	191662421	191662431	+	0.000	0.000	Merged-chr1-191662407-14
NR65094--MA0039.3.KLF4	chr8	64788880	64788890	+	0.000	0.000	Merged-chr8-64788923-42
NR70209--MA0493.1.Klf1	chr9	95279181	95279191	+	0.000	0.000	Merged-chr9-95279009-3
NR38046--MA0599.1.KLF5	chr2	122765338	122765347	+	0.000	0.000	Merged-chr2-122765389-48
NR15826--MA0599.1.KLF5	chr12	112722118	112722127	-	0.000	0.000	Merged-chr12-112722334-57
NR20365--MA0740.1.KLF14	chr14	55062798	55062811	+	0.000	0.000	Merged-chr14-55062835-18
NR45217--MA0039.3.KLF4	chr4	44170198	44170208	+	0.000	0.000	Merged-chr4-44170097-14
NR69721--MA0741.1.KLF16	chr9	78845415	78845425	-	0.000	0.000	Merged-chr9-78845462-22
NR67770--MA0741.1.KLF16	chr9	15014181	15014191	-	0.000	0.000	Merged-chr9-15014101-6
NR41556--MA0740.1.KLF14	chr3	84477561	84477574	-	0.000	0.000	Merged-chr3-84477603-8
NR65878--MA1107.1.KLF9	chr8	84686725	84686737	-	0.000	0.000	Merged-chr8-84686915-1
NR7801--MA0741.1.KLF16	chr10	94087495	94087505	+	0.000	0.000	Merged-chr10-94087553-20
NR1180--MA1107.1.KLF9	chr1	73940863	73940875	+	0.000	0.000	Merged-chr1-73940938-50
NR36197--MA0493.1.Klf1	chr2	52542688	52542698	+	0.000	0.000	Merged-chr2-52542865-9
NR58242--MA0740.1.KLF14	chr6	140684616	140684629	+	0.000	0.000	Merged-chr6-140684445-39
NR7688--MA1107.1.KLF9	chr10	91028076	91028088	+	0.000	0.000	Merged-chr10-91028217-15
NR26688--MA0741.1.KLF16	chr16	76283385	76283395	-	0.000	0.000	Merged-chr16-76283420-1
NR64233--MA1107.1.KLF9	chr8	14996106	14996118	-	0.000	0.000	Merged-chr8-14996187-57
NR12690--MA0493.1.Klf1	chr11	113206439	113206449	-	0.000	0.000	Merged-chr11-113206318-17
NR57272--MA0599.1.KLF5	chr6	120464185	120464194	+	0.000	0.000	Merged-chr6-120464092-4
NR48910--MA0741.1.KLF16	chr4	152247436	152247446	+	0.000	0.000	Merged-chr4-152247398-23
NR33393--MA0493.1.Klf1	chr19	16373317	16373327	+	0.000	0.000	Merged-chr19-16373273-16
NR59081--MA0741.1.KLF16	chr7	16634139	16634149	-	0.000	0.000	Merged-chr7-16634045-17
NR15800--MA0740.1.KLF14	chr12	112629098	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR18018--MA0741.1.KLF16	chr13	95063705	95063715	-	0.000	0.000	Merged-chr13-95063599-48
NR50303--MA0740.1.KLF14	chr5	47983070	47983083	-	0.000	0.000	Merged-chr5-47983242-36
NR40843--MA0741.1.KLF16	chr3	38044519	38044529	-	0.000	0.000	Merged-chr3-38044560-26
NR71689--MA0599.1.KLF5	chrX	8175962	8175971	+	0.000	0.000	Merged-chrX-8175861-91
NR3768--MA0493.1.Klf1	chr1	167273621	167273631	+	0.000	0.000	Merged-chr1-167273702-38
NR6465--MA0741.1.KLF16	chr10	68300308	68300318	+	0.000	0.000	Merged-chr10-68300314-9
NR19603--MA0493.1.Klf1	chr14	25842117	25842127	+	0.000	0.000	Merged-chr14-25842298-78
NR13533--MA0741.1.KLF16	chr12	14152176	14152186	-	0.000	0.000	Merged-chr12-14152213-14
NR36799--MA0741.1.KLF16	chr2	77102615	77102625	+	0.000	0.000	Merged-chr2-77102646-21
NR67179--MA0740.1.KLF14	chr8	121898548	121898561	+	0.000	0.000	Merged-chr8-121898554-47
NR66615--MA0493.1.Klf1	chr8	109957364	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR6850--MA0599.1.KLF5	chr10	77864500	77864509	+	0.000	0.000	Merged-chr10-77864570-37
NR42775--MA0741.1.KLF16	chr3	115897934	115897944	+	0.000	0.000	Merged-chr3-115897908-5
NR58874--MA0740.1.KLF14	chr7	5061670	5061683	-	0.000	0.000	Merged-chr7-5061729-201
NR58568--MA0599.1.KLF5	chr6	145135523	145135532	+	0.000	0.000	Merged-chr6-145135361-11
NR58567--MA0742.1.Klf12	chr6	145135517	145135531	+	0.000	0.000	Merged-chr6-145135361-11
NR59461--MA0741.1.KLF16	chr7	24975004	24975014	-	0.000	0.000	Merged-chr7-24975175-18
NR33397--MA1107.1.KLF9	chr19	16373317	16373329	+	0.000	0.000	Merged-chr19-16373273-16
NR30329--MA1107.1.KLF9	chr17	80561196	80561208	-	0.000	0.000	Merged-chr17-80561065-39
NR65105--MA0599.1.KLF5	chr8	64935181	64935190	-	0.000	0.000	Merged-chr8-64935114-22
NR38964--MA0599.1.KLF5	chr2	152105578	152105587	-	0.000	0.000	Merged-chr2-152105524-67
NR61662--MA1107.1.KLF9	chr7	98995321	98995333	-	0.000	0.000	Merged-chr7-98995432-21
NR47439--MA0599.1.KLF5	chr4	129272528	129272537	-	0.000	0.000	Merged-chr4-129272515-32
NR32948--MA0741.1.KLF16	chr19	4718774	4718784	+	0.000	0.000	Merged-chr19-4718820-6
NR27714--MA0599.1.KLF5	chr17	12318866	12318875	-	0.000	0.000	Merged-chr17-12318588-111
NR66195--MA0741.1.KLF16	chr8	95154909	95154919	+	0.000	0.000	Merged-chr8-95154872-23
NR14502--MA0039.3.KLF4	chr12	71954572	71954582	+	0.000	0.000	Merged-chr12-71954531-3
NR26287--MA0741.1.KLF16	chr16	55526635	55526645	-	0.000	0.000	Merged-chr16-55526472-43
NR26678--MA0657.1.KLF13	chr16	76283300	76283317	+	0.000	0.000	Merged-chr16-76283420-1
NR31369--MA0742.1.Klf12	chr18	38584779	38584793	+	0.000	0.000	Merged-chr18-38584729-14
NR38503--MA0599.1.KLF5	chr2	136917800	136917809	-	0.000	0.000	Merged-chr2-136917960-10
NR34393--MA1107.1.KLF9	chr19	55260751	55260763	-	0.000	0.000	Merged-chr19-55260920-21
NR41704--MA0742.1.Klf12	chr3	88832610	88832624	+	0.000	0.000	Merged-chr3-88832556-26
NR23377--MA0599.1.KLF5	chr15	73627688	73627697	+	0.000	0.000	Merged-chr15-73627530-51
NR60559--MA1107.1.KLF9	chr7	49494867	49494879	-	0.000	0.000	Merged-chr7-49494921-17
NR5625--MA1107.1.KLF9	chr10	37721430	37721442	+	0.000	0.000	Merged-chr10-37721362-7
NR41901--MA0039.3.KLF4	chr3	94483003	94483013	-	0.000	0.000	Merged-chr3-94482974-4
NR23358--MA1107.1.KLF9	chr15	73137769	73137781	+	0.000	0.000	Merged-chr15-73137730-76
NR55087--MA1107.1.KLF9	chr6	39348147	39348159	+	0.000	0.000	Merged-chr6-39348126-65
NR3349--MA0657.1.KLF13	chr1	157555235	157555252	+	0.000	0.000	Merged-chr1-157555103-45
NR4081--MA0740.1.KLF14	chr1	175693726	175693739	+	0.000	0.000	Merged-chr1-175693836-3
NR71222--MA0039.3.KLF4	chr9	118477724	118477734	-	0.000	0.000	Merged-chr9-118477763-16
NR50306--MA0599.1.KLF5	chr5	47983078	47983087	-	0.000	0.000	Merged-chr5-47983242-36
NR58801--MA0599.1.KLF5	chr7	4464430	4464439	-	0.000	0.000	Merged-chr7-4464501-45
NR49538--MA0741.1.KLF16	chr5	21054808	21054818	-	0.000	0.000	Merged-chr5-21054874-6
NR31749--MA0742.1.Klf12	chr18	60632870	60632884	-	0.000	0.000	Merged-chr18-60633052-25
NR39028--MA0740.1.KLF14	chr2	153325876	153325889	-	0.000	0.000	Merged-chr2-153325949-22
NR19566--MA0741.1.KLF16	chr14	25189489	25189499	+	0.000	0.000	Merged-chr14-25189493-18
NR70532--MA0742.1.Klf12	chr9	104337789	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR45036--MA0741.1.KLF16	chr4	41569162	41569172	+	0.000	0.000	Merged-chr4-41568973-1
NR68475--MA0740.1.KLF14	chr9	44708540	44708553	-	0.000	0.000	Merged-chr9-44708535-22
NR58744--MA0740.1.KLF14	chr7	3292943	3292956	+	0.000	0.000	Merged-chr7-3292987-7
NR57944--MA0599.1.KLF5	chr6	134450908	134450917	-	0.000	0.000	Merged-chr6-134450954-21
NR40607--MA0599.1.KLF5	chr3	28318193	28318202	+	0.000	0.000	Merged-chr3-28318064-9
NR9444--MA0599.1.KLF5	chr11	19926136	19926145	-	0.000	0.000	Merged-chr11-19926174-9
NR66758--MA1107.1.KLF9	chr8	114506084	114506096	-	0.000	0.000	Merged-chr8-114506190-31
NR60045--MA0741.1.KLF16	chr7	35172053	35172063	-	0.000	0.000	Merged-chr7-35172078-26
NR34846--MA0741.1.KLF16	chr2	11173719	11173729	+	0.000	0.000	Merged-chr2-11173621-55
NR39162--MA1107.1.KLF9	chr2	157119281	157119293	-	0.000	0.000	Merged-chr2-157119108-55
NR60023--MA0599.1.KLF5	chr7	34630507	34630516	-	0.000	0.000	Merged-chr7-34630517-24
NR17478--MA0599.1.KLF5	chr13	69821334	69821343	+	0.000	0.000	Merged-chr13-69821460-47
NR28424--MA0740.1.KLF14	chr17	29347884	29347897	-	0.000	0.000	Merged-chr17-29347843-56
NR40176--MA1107.1.KLF9	chr2	178891691	178891703	+	0.000	0.000	Merged-chr2-178891686-1
NR67158--MA0740.1.KLF14	chr8	121568421	121568434	+	0.000	0.000	Merged-chr8-121568444-23
NR23376--MA1107.1.KLF9	chr15	73627497	73627509	-	0.000	0.000	Merged-chr15-73627530-51
NR52056--MA0599.1.KLF5	chr5	113873221	113873230	-	0.000	0.000	Merged-chr5-113873174-24
NR11627--MA0741.1.KLF16	chr11	88595870	88595880	+	0.000	0.000	Merged-chr11-88595910-28
NR7227--MA0039.3.KLF4	chr10	81253300	81253310	-	0.000	0.000	Merged-chr10-81253220-18
NR14586--MA0740.1.KLF14	chr12	76324803	76324816	+	0.000	0.000	Merged-chr12-76324931-27
NR46263--MA1107.1.KLF9	chr4	89137608	89137620	+	0.000	0.000	Merged-chr4-89137676-98
NR19914--MA0740.1.KLF14	chr14	40956692	40956705	-	0.000	0.000	Merged-chr14-40956605-62
NR33882--MA0599.1.KLF5	chr19	40509069	40509078	-	0.000	0.000	Merged-chr19-40509084-1
NR55884--MA0742.1.Klf12	chr6	72439123	72439137	+	0.000	0.000	Merged-chr6-72438940-1
NR12306--MA0740.1.KLF14	chr11	102467220	102467233	-	0.000	0.000	Merged-chr11-102467251-44
NR61331--MA1107.1.KLF9	chr7	83649041	83649053	+	0.000	0.000	Merged-chr7-83649000-10
NR2039--MA0599.1.KLF5	chr1	119637145	119637154	-	0.000	0.000	Merged-chr1-119636990-21
NR59831--MA0657.1.KLF13	chr7	29211573	29211590	+	0.000	0.000	Merged-chr7-29211529-84
NR13462--MA1107.1.KLF9	chr12	8827548	8827560	-	0.000	0.000	Merged-chr12-8827572-4
NR25557--MA0599.1.KLF5	chr16	20804930	20804939	+	0.000	0.000	Merged-chr16-20804779-46
NR65877--MA0741.1.KLF16	chr8	84686726	84686736	-	0.000	0.000	Merged-chr8-84686915-1
NR55634--MA0493.1.Klf1	chr6	57449423	57449433	-	0.000	0.000	Merged-chr6-57449516-18
NR3957--MA0741.1.KLF16	chr1	172197390	172197400	+	0.000	0.000	Merged-chr1-172197316-25
NR13539--MA0493.1.Klf1	chr12	14152277	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR54750--MA0741.1.KLF16	chr6	28878194	28878204	-	0.000	0.000	Merged-chr6-28878211-33
NR47587--MA0599.1.KLF5	chr4	130802166	130802175	+	0.000	0.000	Merged-chr4-130802230-25
NR41557--MA0657.1.KLF13	chr3	84477558	84477575	-	0.000	0.000	Merged-chr3-84477603-8
NR44543--MA0741.1.KLF16	chr4	11455283	11455293	-	0.000	0.000	Merged-chr4-11455280-34
NR13536--MA0657.1.KLF13	chr12	14152271	14152288	-	0.000	0.000	Merged-chr12-14152213-14
NR42929--MA0741.1.KLF16	chr3	121982311	121982321	+	0.000	0.000	Merged-chr3-121982250-28
NR47353--MA1107.1.KLF9	chr4	127095286	127095298	-	0.000	0.000	Merged-chr4-127095353-15
NR30673--MA0740.1.KLF14	chr17	88379042	88379055	+	0.000	0.000	Merged-chr17-88379029-1
NR23055--MA0599.1.KLF5	chr15	58595066	58595075	+	0.000	0.000	Merged-chr15-58595150-15
NR44795--MA0741.1.KLF16	chr4	32481941	32481951	-	0.000	0.000	Merged-chr4-32481815-19
NR68723--MA1107.1.KLF9	chr9	51162036	51162048	-	0.000	0.000	Merged-chr9-51161990-29
NR14409--MA1107.1.KLF9	chr12	69853616	69853628	+	0.000	0.000	Merged-chr12-69853558-20
NR70191--MA1107.1.KLF9	chr9	94614246	94614258	+	0.000	0.000	Merged-chr9-94614117-31
NR5680--MA0741.1.KLF16	chr10	40212621	40212631	-	0.000	0.000	Merged-chr10-40212600-39
NR69720--MA0599.1.KLF5	chr9	78845416	78845425	-	0.000	0.000	Merged-chr9-78845462-22
NR55779--MA0741.1.KLF16	chr6	67296113	67296123	+	0.000	0.000	Merged-chr6-67296295-29
NR71691--MA0741.1.KLF16	chrX	8175962	8175972	+	0.000	0.000	Merged-chrX-8175861-91
NR61755--MA0741.1.KLF16	chr7	101012084	101012094	-	0.000	0.000	Merged-chr7-101011923-30
NR8408--MA0741.1.KLF16	chr10	118090010	118090020	-	0.000	0.000	Merged-chr10-118090052-13
NR15801--MA0657.1.KLF13	chr12	112629095	112629112	-	0.000	0.000	Merged-chr12-112629266-49
NR59867--MA0741.1.KLF16	chr7	29307868	29307878	+	0.000	0.000	Merged-chr7-29307894-31
NR57250--MA0741.1.KLF16	chr6	120006493	120006503	+	0.000	0.000	Merged-chr6-120006378-7
NR9834--MA0741.1.KLF16	chr11	35838497	35838507	-	0.000	0.000	Merged-chr11-35838525-24
NR34389--MA1107.1.KLF9	chr19	55260743	55260755	-	0.000	0.000	Merged-chr19-55260920-21
NR62076--MA0039.3.KLF4	chr7	110627602	110627612	+	0.000	0.000	Merged-chr7-110627584-9
NR38096--MA0599.1.KLF5	chr2	125189300	125189309	+	0.000	0.000	Merged-chr2-125189398-33
NR55778--MA0599.1.KLF5	chr6	67296113	67296122	+	0.000	0.000	Merged-chr6-67296295-29
NR38262--MA0741.1.KLF16	chr2	130642900	130642910	+	0.000	0.000	Merged-chr2-130642738-65
NR18013--MA0599.1.KLF5	chr13	95063706	95063715	-	0.000	0.000	Merged-chr13-95063599-48
NR34031--MA0741.1.KLF16	chr19	44314785	44314795	+	0.000	0.000	Merged-chr19-44314757-47
NR59466--MA0599.1.KLF5	chr7	25082747	25082756	-	0.000	0.000	Merged-chr7-25082743-14
NR1176--MA0039.3.KLF4	chr1	73940873	73940883	+	0.000	0.000	Merged-chr1-73940938-50
NR22076--MA1107.1.KLF9	chr14	121354112	121354124	+	0.000	0.000	Merged-chr14-121354142-24
