#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed
NR8697--MA0741.1.KLF16	chr10	122976232	122976242	+	0.000	0.000	Merged-chr10-122976254-31
NR2333--MA0599.1.KLF5	chr1	128615668	128615677	-	0.000	0.000	Merged-chr1-128615599-2
NR20315--MA0741.1.KLF16	chr14	54146703	54146713	+	0.000	0.000	Merged-chr14-54146707-32
NR28363--MA0741.1.KLF16	chr17	28516348	28516358	+	0.000	0.000	Merged-chr17-28516201-30
NR30413--MA1107.1.KLF9	chr17	83654864	83654876	-	0.000	0.000	Merged-chr17-83654883-58
NR33304--MA0657.1.KLF13	chr19	10742350	10742367	+	0.000	0.000	Merged-chr19-10742399-21
NR28837--MA0039.3.KLF4	chr17	35742089	35742099	+	0.000	0.000	Merged-chr17-35741988-36
NR50441--MA0740.1.KLF14	chr5	54111079	54111092	+	0.000	0.000	Merged-chr5-54110931-21
NR67461--MA0039.3.KLF4	chr8	126210035	126210045	+	0.000	0.000	Merged-chr8-126210143-17
NR49255--MA0599.1.KLF5	chr5	5420285	5420294	+	0.000	0.000	Merged-chr5-5420247-39
NR12365--MA0657.1.KLF13	chr11	103360396	103360413	-	0.000	0.000	Merged-chr11-103360491-36
NR21035--MA0599.1.KLF5	chr14	74835109	74835118	+	0.000	0.000	Merged-chr14-74835162-39
NR69268--MA0740.1.KLF14	chr9	66910888	66910901	-	0.000	0.000	Merged-chr9-66910913-26
NR57191--MA0741.1.KLF16	chr6	119199107	119199117	+	0.000	0.000	Merged-chr6-119199024-52
NR5235--MA0493.1.Klf1	chr10	12963981	12963991	+	0.000	0.000	Merged-chr10-12964276-93
NR30525--MA1107.1.KLF9	chr17	85255739	85255751	-	0.000	0.000	Merged-chr17-85255784-17
NR53627--MA1107.1.KLF9	chr5	139290676	139290688	+	0.000	0.000	Merged-chr5-139290875-38
NR35270--MA0740.1.KLF14	chr2	25170651	25170664	-	0.000	0.000	Merged-chr2-25170502-21
NR27014--MA0740.1.KLF14	chr16	91588231	91588244	+	0.000	0.000	Merged-chr16-91588038-25
NR60880--MA1107.1.KLF9	chr7	66228681	66228693	+	0.000	0.000	Merged-chr7-66228697-16
NR3086--MA1107.1.KLF9	chr1	153427076	153427088	-	0.000	0.000	Merged-chr1-153426995-33
NR43490--MA0742.1.Klf12	chr3	135675685	135675699	+	0.000	0.000	Merged-chr3-135675679-12
NR13052--MA0741.1.KLF16	chr11	117611238	117611248	+	0.000	0.000	Merged-chr11-117611199-52
NR52010--MA0599.1.KLF5	chr5	112377672	112377681	-	0.000	0.000	Merged-chr5-112377578-21
NR593--MA0599.1.KLF5	chr1	40465607	40465616	-	0.000	0.000	Merged-chr1-40465740-44
NR16360--MA0599.1.KLF5	chr13	24682488	24682497	-	0.000	0.000	Merged-chr13-24682422-48
NR36752--MA0599.1.KLF5	chr2	75563648	75563657	+	0.000	0.000	Merged-chr2-75563664-35
NR6683--MA0493.1.Klf1	chr10	75429847	75429857	+	0.000	0.000	Merged-chr10-75429705-8
NR30637--MA1107.1.KLF9	chr17	87365447	87365459	-	0.000	0.000	Merged-chr17-87365443-26
NR52695--MA0599.1.KLF5	chr5	124497062	124497071	+	0.000	0.000	Merged-chr5-124497096-41
NR10708--MA0740.1.KLF14	chr11	68545935	68545948	-	0.000	0.000	Merged-chr11-68546136-23
NR29198--MA0740.1.KLF14	chr17	47221305	47221318	+	0.000	0.000	Merged-chr17-47221287-27
NR35322--MA0599.1.KLF5	chr2	25422774	25422783	-	0.000	0.000	Merged-chr2-25422687-75
NR58739--MA0657.1.KLF13	chr7	3290411	3290428	-	0.000	0.000	Merged-chr7-3290343-35
NR37040--MA0493.1.Klf1	chr2	91921922	91921932	+	0.000	0.000	Merged-chr2-91921982-40
NR28413--MA0493.1.Klf1	chr17	29304616	29304626	-	0.000	0.000	Merged-chr17-29304449-24
NR39340--MA1107.1.KLF9	chr2	160657995	160658007	-	0.000	0.000	Merged-chr2-160657923-30
NR10219--MA0493.1.Klf1	chr11	53852030	53852040	-	0.000	0.000	Merged-chr11-53851984-46
NR38144--MA0599.1.KLF5	chr2	127335974	127335983	+	0.000	0.000	Merged-chr2-127336140-52
NR11545--MA0039.3.KLF4	chr11	87725013	87725023	+	0.000	0.000	Merged-chr11-87724985-4
NR96--MA1107.1.KLF9	chr1	13301832	13301844	+	0.000	0.000	Merged-chr1-13301807-39
NR38689--MA1107.1.KLF9	chr2	144188430	144188442	-	0.000	0.000	Merged-chr2-144188289-22
NR42531--MA0741.1.KLF16	chr3	105825697	105825707	+	0.000	0.000	Merged-chr3-105825792-34
NR69086--MA0039.3.KLF4	chr9	62368719	62368729	-	0.000	0.000	Merged-chr9-62368780-17
NR91--MA0039.3.KLF4	chr1	13294918	13294928	+	0.000	0.000	Merged-chr1-13295038-43
NR34004--MA0599.1.KLF5	chr19	43809535	43809544	+	0.000	0.000	Merged-chr19-43809499-23
NR26107--MA0039.3.KLF4	chr16	44362193	44362203	+	0.000	0.000	Merged-chr16-44362356-45
NR48603--MA1107.1.KLF9	chr4	147122482	147122494	+	0.000	0.000	Merged-chr4-147122485-32
NR30302--MA0493.1.Klf1	chr17	80169132	80169142	+	0.000	0.000	Merged-chr17-80169005-20
NR24991--MA0742.1.Klf12	chr16	3895656	3895670	+	0.000	0.000	Merged-chr16-3895515-59
NR40686--MA0493.1.Klf1	chr3	30864253	30864263	-	0.000	0.000	Merged-chr3-30864104-31
NR59984--MA0599.1.KLF5	chr7	31028759	31028768	+	0.000	0.000	Merged-chr7-31028766-21
NR72070--MA0741.1.KLF16	chrX	59568143	59568153	-	0.000	0.000	Merged-chrX-59568240-6
NR33814--MA0599.1.KLF5	chr19	38746186	38746195	-	0.000	0.000	Merged-chr19-38746267-36
NR3665--MA0599.1.KLF5	chr1	165730350	165730359	+	0.000	0.000	Merged-chr1-165730262-25
NR12350--MA0599.1.KLF5	chr11	103102930	103102939	-	0.000	0.000	Merged-chr11-103102896-73
NR53624--MA0741.1.KLF16	chr5	139290677	139290687	+	0.000	0.000	Merged-chr5-139290875-38
NR71406--MA0740.1.KLF14	chr9	121286204	121286217	+	0.000	0.000	Merged-chr9-121286095-53
NR12485--MA0742.1.Klf12	chr11	106273029	106273043	+	0.000	0.000	Merged-chr11-106272877-78
NR62386--MA0741.1.KLF16	chr7	118499323	118499333	-	0.000	0.000	Merged-chr7-118499270-20
NR23425--MA0493.1.Klf1	chr15	74935469	74935479	+	0.000	0.000	Merged-chr15-74935411-23
NR20798--MA0741.1.KLF16	chr14	67886975	67886985	+	0.000	0.000	Merged-chr14-67887091-21
NR10186--MA0742.1.Klf12	chr11	53706737	53706751	-	0.000	0.000	Merged-chr11-53706734-1
NR26837--MA0741.1.KLF16	chr16	87405133	87405143	-	0.000	0.000	Merged-chr16-87405198-12
NR42754--MA0493.1.Klf1	chr3	115758852	115758862	-	0.000	0.000	Merged-chr3-115758930-94
NR44172--MA1107.1.KLF9	chr3	152943182	152943194	+	0.000	0.000	Merged-chr3-152943273-41
NR63368--MA0599.1.KLF5	chr7	136255659	136255668	-	0.000	0.000	Merged-chr7-136255803-24
NR28360--MA0599.1.KLF5	chr17	28516341	28516350	+	0.000	0.000	Merged-chr17-28516201-30
NR21058--MA0599.1.KLF5	chr14	75069549	75069558	-	0.000	0.000	Merged-chr14-75069632-2
NR21027--MA0742.1.Klf12	chr14	74835074	74835088	+	0.000	0.000	Merged-chr14-74835162-39
NR2548--MA0493.1.Klf1	chr1	134083375	134083385	-	0.000	0.000	Merged-chr1-134083206-23
NR39619--MA0742.1.Klf12	chr2	167313810	167313824	+	0.000	0.000	Merged-chr2-167313855-44
NR56513--MA0742.1.Klf12	chr6	95614912	95614926	+	0.000	0.000	Merged-chr6-95614846-71
NR59756--MA0599.1.KLF5	chr7	28800272	28800281	-	0.000	0.000	Merged-chr7-28800197-32
NR70240--MA0493.1.Klf1	chr9	96299798	96299808	-	0.000	0.000	Merged-chr9-96299738-12
NR49132--MA0741.1.KLF16	chr4	155841385	155841395	-	0.000	0.000	Merged-chr4-155841183-71
NR41074--MA0742.1.Klf12	chr3	54567518	54567532	+	0.000	0.000	Merged-chr3-54567528-25
NR22228--MA0493.1.Klf1	chr15	3174252	3174262	-	0.000	0.000	Merged-chr15-3174330-41
NR51272--MA0741.1.KLF16	chr5	93092479	93092489	-	0.000	0.000	Merged-chr5-93092425-6
NR32039--MA0493.1.Klf1	chr18	67443967	67443977	-	0.000	0.000	Merged-chr18-67443843-22
NR10273--MA0493.1.Klf1	chr11	55131118	55131128	+	0.000	0.000	Merged-chr11-55131266-10
NR69269--MA0657.1.KLF13	chr9	66910885	66910902	-	0.000	0.000	Merged-chr9-66910913-26
NR44171--MA0741.1.KLF16	chr3	152943183	152943193	+	0.000	0.000	Merged-chr3-152943273-41
NR70783--MA0741.1.KLF16	chr9	108783784	108783794	-	0.000	0.000	Merged-chr9-108783844-54
NR12234--MA0599.1.KLF5	chr11	101448380	101448389	+	0.000	0.000	Merged-chr11-101448490-55
NR29890--MA0741.1.KLF16	chr17	70925034	70925044	+	0.000	0.000	Merged-chr17-70924985-48
NR47700--MA0657.1.KLF13	chr4	132796427	132796444	+	0.000	0.000	Merged-chr4-132796395-33
NR48971--MA0493.1.Klf1	chr4	154105757	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR51279--MA0599.1.KLF5	chr5	93137077	93137086	+	0.000	0.000	Merged-chr5-93137054-42
NR30557--MA1107.1.KLF9	chr17	86040528	86040540	-	0.000	0.000	Merged-chr17-86040436-1
NR54450--MA0599.1.KLF5	chr6	3183402	3183411	-	0.000	0.000	Merged-chr6-3183386-125
NR26091--MA0599.1.KLF5	chr16	44337718	44337727	-	0.000	0.000	Merged-chr16-44337753-20
NR4219--MA0741.1.KLF16	chr1	180256289	180256299	+	0.000	0.000	Merged-chr1-180256121-75
NR41725--MA0742.1.Klf12	chr3	89378392	89378406	-	0.000	0.000	Merged-chr3-89378543-26
NR12140--MA0599.1.KLF5	chr11	100411934	100411943	+	0.000	0.000	Merged-chr11-100411934-13
NR15136--MA0493.1.Klf1	chr12	94083667	94083677	+	0.000	0.000	Merged-chr12-94083592-14
NR71949--MA0742.1.Klf12	chrX	48234630	48234644	+	0.000	0.000	Merged-chrX-48234508-35
NR45392--MA1107.1.KLF9	chr4	47251261	47251273	+	0.000	0.000	Merged-chr4-47251279-48
NR10281--MA0039.3.KLF4	chr11	55131244	55131254	+	0.000	0.000	Merged-chr11-55131266-10
NR14866--MA0599.1.KLF5	chr12	85973779	85973788	+	0.000	0.000	Merged-chr12-85973794-44
NR44266--MA0039.3.KLF4	chr3	154628306	154628316	+	0.000	0.000	Merged-chr3-154628476-23
NR28920--MA0599.1.KLF5	chr17	36167760	36167769	+	0.000	0.000	Merged-chr17-36167828-41
NR12252--MA0599.1.KLF5	chr11	101984798	101984807	-	0.000	0.000	Merged-chr11-101984579-31
NR1498--MA1107.1.KLF9	chr1	85720770	85720782	+	0.000	0.000	Merged-chr1-85720773-26
NR62054--MA0493.1.Klf1	chr7	110203788	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR9993--MA1107.1.KLF9	chr11	49100587	49100599	-	0.000	0.000	Merged-chr11-49100506-9
NR49071--MA1107.1.KLF9	chr4	155217450	155217462	-	0.000	0.000	Merged-chr4-155217471-52
NR30636--MA0741.1.KLF16	chr17	87365448	87365458	-	0.000	0.000	Merged-chr17-87365443-26
NR52345--MA0039.3.KLF4	chr5	118465398	118465408	-	0.000	0.000	Merged-chr5-118465239-56
NR10707--MA1107.1.KLF9	chr11	68499100	68499112	-	0.000	0.000	Merged-chr11-68499042-49
NR59425--MA0599.1.KLF5	chr7	24610282	24610291	+	0.000	0.000	Merged-chr7-24610219-3
NR34453--MA0741.1.KLF16	chr19	56722052	56722062	-	0.000	0.000	Merged-chr19-56721958-31
NR30481--MA1107.1.KLF9	chr17	84116650	84116662	-	0.000	0.000	Merged-chr17-84116630-65
NR53244--MA0599.1.KLF5	chr5	134489812	134489821	+	0.000	0.000	Merged-chr5-134489767-10
NR62753--MA0599.1.KLF5	chr7	126584892	126584901	-	0.000	0.000	Merged-chr7-126584739-30
NR12270--MA0599.1.KLF5	chr11	102230232	102230241	+	0.000	0.000	Merged-chr11-102230116-64
NR35452--MA0493.1.Klf1	chr2	27693905	27693915	-	0.000	0.000	Merged-chr2-27693880-30
NR65049--MA0742.1.Klf12	chr8	61517663	61517677	-	0.000	0.000	Merged-chr8-61517791-23
NR12476--MA0599.1.KLF5	chr11	106193671	106193680	+	0.000	0.000	Merged-chr11-106193514-84
NR12931--MA0741.1.KLF16	chr11	116138909	116138919	+	0.000	0.000	Merged-chr11-116138884-66
NR47591--MA0599.1.KLF5	chr4	130899883	130899892	-	0.000	0.000	Merged-chr4-130900085-53
NR20799--MA0742.1.Klf12	chr14	67912073	67912087	+	0.000	0.000	Merged-chr14-67911920-26
NR51037--MA0493.1.Klf1	chr5	77092712	77092722	+	0.000	0.000	Merged-chr5-77092743-13
NR39336--MA0039.3.KLF4	chr2	160657971	160657981	-	0.000	0.000	Merged-chr2-160657923-30
NR16938--MA0740.1.KLF14	chr13	51776416	51776429	+	0.000	0.000	Merged-chr13-51776600-43
NR12462--MA0493.1.Klf1	chr11	106036723	106036733	-	0.000	0.000	Merged-chr11-106036906-50
NR24886--MA0039.3.KLF4	chr15	102263191	102263201	-	0.000	0.000	Merged-chr15-102263146-38
NR28411--MA0740.1.KLF14	chr17	29304613	29304626	-	0.000	0.000	Merged-chr17-29304449-24
NR41164--MA0657.1.KLF13	chr3	59260857	59260874	+	0.000	0.000	Merged-chr3-59260932-51
NR66892--MA1107.1.KLF9	chr8	117052559	117052571	-	0.000	0.000	Merged-chr8-117052612-3
NR28016--MA0599.1.KLF5	chr17	23980385	23980394	-	0.000	0.000	Merged-chr17-23980482-41
NR35484--MA0599.1.KLF5	chr2	28640919	28640928	+	0.000	0.000	Merged-chr2-28641113-91
NR23246--MA1107.1.KLF9	chr15	66462174	66462186	+	0.000	0.000	Merged-chr15-66462031-27
NR67109--MA0742.1.Klf12	chr8	120701894	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR26838--MA1107.1.KLF9	chr16	87405132	87405144	-	0.000	0.000	Merged-chr16-87405198-12
NR53183--MA0741.1.KLF16	chr5	134244276	134244286	+	0.000	0.000	Merged-chr5-134244216-41
NR11875--MA0742.1.Klf12	chr11	97104261	97104275	+	0.000	0.000	Merged-chr11-97104187-33
NR47684--MA1107.1.KLF9	chr4	132749036	132749048	-	0.000	0.000	Merged-chr4-132748989-25
NR13275--MA0741.1.KLF16	chr11	120990467	120990477	+	0.000	0.000	Merged-chr11-120990355-3
NR72582--MA0599.1.KLF5	chrX	140505990	140505999	+	0.000	0.000	Merged-chrX-140506133-71
NR11600--MA1107.1.KLF9	chr11	88204242	88204254	+	0.000	0.000	Merged-chr11-88204255-77
NR48490--MA0741.1.KLF16	chr4	145209299	145209309	+	0.000	0.000	Merged-chr4-145209474-14
NR67037--MA0039.3.KLF4	chr8	120050177	120050187	-	0.000	0.000	Merged-chr8-120050156-23
NR46921--MA1107.1.KLF9	chr4	116168778	116168790	+	0.000	0.000	Merged-chr4-116168946-31
NR25691--MA0599.1.KLF5	chr16	29978022	29978031	-	0.000	0.000	Merged-chr16-29977874-22
NR62041--MA0740.1.KLF14	chr7	110202890	110202903	+	0.000	0.000	Merged-chr7-110202943-8
NR24684--MA0740.1.KLF14	chr15	99009038	99009051	+	0.000	0.000	Merged-chr15-99008995-43
NR12480--MA0493.1.Klf1	chr11	106193699	106193709	+	0.000	0.000	Merged-chr11-106193514-84
NR42800--MA0599.1.KLF5	chr3	116487882	116487891	+	0.000	0.000	Merged-chr3-116487886-17
NR59103--MA0599.1.KLF5	chr7	16845568	16845577	+	0.000	0.000	Merged-chr7-16845538-47
NR38206--MA0741.1.KLF16	chr2	128470707	128470717	-	0.000	0.000	Merged-chr2-128470524-44
NR62050--MA0657.1.KLF13	chr7	110203782	110203799	-	0.000	0.000	Merged-chr7-110203728-41
NR63833--MA1107.1.KLF9	chr7	143501134	143501146	+	0.000	0.000	Merged-chr7-143501142-12
NR14847--MA0039.3.KLF4	chr12	85661093	85661103	-	0.000	0.000	Merged-chr12-85661084-38
NR14642--MA0493.1.Klf1	chr12	77130758	77130768	+	0.000	0.000	Merged-chr12-77130787-68
NR20310--MA0740.1.KLF14	chr14	54146702	54146715	+	0.000	0.000	Merged-chr14-54146707-32
NR29571--MA0493.1.Klf1	chr17	56913627	56913637	-	0.000	0.000	Merged-chr17-56913567-28
NR72455--MA0741.1.KLF16	chrX	105928729	105928739	+	0.000	0.000	Merged-chrX-105928639-1
NR67158--MA0740.1.KLF14	chr8	121568421	121568434	+	0.000	0.000	Merged-chr8-121568444-23
NR15816--MA0039.3.KLF4	chr12	112673273	112673283	+	0.000	0.000	Merged-chr12-112673444-1
NR32276--MA0741.1.KLF16	chr18	75392713	75392723	+	0.000	0.000	Merged-chr18-75392555-48
NR28127--MA1107.1.KLF9	chr17	25584055	25584067	-	0.000	0.000	Merged-chr17-25583989-33
NR50682--MA0599.1.KLF5	chr5	64864851	64864860	+	0.000	0.000	Merged-chr5-64864889-25
NR1503--MA1107.1.KLF9	chr1	85720780	85720792	+	0.000	0.000	Merged-chr1-85720773-26
NR1056--MA0493.1.Klf1	chr1	66932105	66932115	+	0.000	0.000	Merged-chr1-66932043-30
NR11879--MA0741.1.KLF16	chr11	97104262	97104272	+	0.000	0.000	Merged-chr11-97104187-33
NR24650--MA0740.1.KLF14	chr15	98831485	98831498	+	0.000	0.000	Merged-chr15-98831395-87
NR10829--MA0493.1.Klf1	chr11	70221161	70221171	-	0.000	0.000	Merged-chr11-70221085-67
NR24127--MA0599.1.KLF5	chr15	86058714	86058723	-	0.000	0.000	Merged-chr15-86058836-53
NR36426--MA0493.1.Klf1	chr2	65239148	65239158	+	0.000	0.000	Merged-chr2-65239330-1
NR65463--MA0741.1.KLF16	chr8	71665600	71665610	-	0.000	0.000	Merged-chr8-71665590-47
NR14786--MA0599.1.KLF5	chr12	84175861	84175870	+	0.000	0.000	Merged-chr12-84175952-55
NR13010--MA1107.1.KLF9	chr11	117299849	117299861	-	0.000	0.000	Merged-chr11-117299965-22
NR23135--MA0493.1.Klf1	chr15	61408819	61408829	+	0.000	0.000	Merged-chr15-61408601-39
NR48350--MA0599.1.KLF5	chr4	141148495	141148504	+	0.000	0.000	Merged-chr4-141148544-3
NR66888--MA1107.1.KLF9	chr8	117052551	117052563	-	0.000	0.000	Merged-chr8-117052612-3
NR47493--MA0599.1.KLF5	chr4	129696178	129696187	+	0.000	0.000	Merged-chr4-129696167-1
NR51963--MA0039.3.KLF4	chr5	112239855	112239865	-	0.000	0.000	Merged-chr5-112239781-12
NR2711--MA0742.1.Klf12	chr1	136707539	136707553	-	0.000	0.000	Merged-chr1-136707647-26
NR56724--MA0493.1.Klf1	chr6	100824841	100824851	-	0.000	0.000	Merged-chr6-100824678-47
NR11027--MA0039.3.KLF4	chr11	75336902	75336912	+	0.000	0.000	Merged-chr11-75337042-92
NR28355--MA0039.3.KLF4	chr17	28488545	28488555	-	0.000	0.000	Merged-chr17-28488439-21
NR61098--MA0039.3.KLF4	chr7	79262509	79262519	+	0.000	0.000	Merged-chr7-79262630-29
NR1055--MA0039.3.KLF4	chr1	66932107	66932117	+	0.000	0.000	Merged-chr1-66932043-30
NR26384--MA0742.1.Klf12	chr16	59459634	59459648	-	0.000	0.000	Merged-chr16-59459484-51
NR48658--MA1107.1.KLF9	chr4	148060460	148060472	+	0.000	0.000	Merged-chr4-148060529-23
NR5415--MA1107.1.KLF9	chr10	21975544	21975556	+	0.000	0.000	Merged-chr10-21975536-24
NR11813--MA0740.1.KLF14	chr11	95712640	95712653	-	0.000	0.000	Merged-chr11-95712629-4
NR17342--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR42496--MA0599.1.KLF5	chr3	104796706	104796715	-	0.000	0.000	Merged-chr3-104796663-34
NR10720--MA0741.1.KLF16	chr11	69008509	69008519	-	0.000	0.000	Merged-chr11-69008506-45
NR13111--MA0741.1.KLF16	chr11	118248640	118248650	+	0.000	0.000	Merged-chr11-118248688-60
NR21162--MA0741.1.KLF16	chr14	78679217	78679227	+	0.000	0.000	Merged-chr14-78679093-56
NR46917--MA1107.1.KLF9	chr4	116168770	116168782	+	0.000	0.000	Merged-chr4-116168946-31
NR33420--MA1107.1.KLF9	chr19	17256999	17257011	-	0.000	0.000	Merged-chr19-17256835-48
NR62100--MA0599.1.KLF5	chr7	110956799	110956808	+	0.000	0.000	Merged-chr7-110956692-58
NR29375--MA0599.1.KLF5	chr17	50483833	50483842	-	0.000	0.000	Merged-chr17-50483853-32
NR9314--MA0493.1.Klf1	chr11	6410291	6410301	-	0.000	0.000	Merged-chr11-6410402-18
NR20564--MA0493.1.Klf1	chr14	59397270	59397280	-	0.000	0.000	Merged-chr14-59397210-50
NR56868--MA0599.1.KLF5	chr6	108665782	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR48695--MA0599.1.KLF5	chr4	148444819	148444828	-	0.000	0.000	Merged-chr4-148444677-50
NR51038--MA0741.1.KLF16	chr5	77092713	77092723	+	0.000	0.000	Merged-chr5-77092743-13
NR11848--MA0599.1.KLF5	chr11	96667148	96667157	+	0.000	0.000	Merged-chr11-96667069-36
NR48122--MA0599.1.KLF5	chr4	137883662	137883671	-	0.000	0.000	Merged-chr4-137883798-33
NR750--MA1107.1.KLF9	chr1	52578381	52578393	+	0.000	0.000	Merged-chr1-52578518-39
NR10865--MA0493.1.Klf1	chr11	70540257	70540267	+	0.000	0.000	Merged-chr11-70540175-47
NR35046--MA0599.1.KLF5	chr2	18524634	18524643	-	0.000	0.000	Merged-chr2-18524516-29
NR42994--MA0742.1.Klf12	chr3	123459639	123459653	+	0.000	0.000	Merged-chr3-123459627-23
NR32992--MA0742.1.Klf12	chr19	5273110	5273124	-	0.000	0.000	Merged-chr19-5273188-67
NR56854--MA0493.1.Klf1	chr6	108630897	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR11157--MA0039.3.KLF4	chr11	77484086	77484096	+	0.000	0.000	Merged-chr11-77483872-51
NR52709--MA1107.1.KLF9	chr5	124629055	124629067	-	0.000	0.000	Merged-chr5-124629076-75
NR20461--MA0493.1.Klf1	chr14	56886539	56886549	-	0.000	0.000	Merged-chr14-56886625-164
NR47932--MA0599.1.KLF5	chr4	135168279	135168288	+	0.000	0.000	Merged-chr4-135168211-13
NR8489--MA0599.1.KLF5	chr10	119031179	119031188	-	0.000	0.000	Merged-chr10-119031155-35
NR19573--MA0599.1.KLF5	chr14	25421976	25421985	+	0.000	0.000	Merged-chr14-25421957-44
NR20568--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR13677--MA0039.3.KLF4	chr12	21480431	21480441	+	0.000	0.000	Merged-chr12-21480312-60
NR41075--MA0599.1.KLF5	chr3	54567519	54567528	+	0.000	0.000	Merged-chr3-54567528-25
NR24117--MA0742.1.Klf12	chr15	85982312	85982326	+	0.000	0.000	Merged-chr15-85982300-69
NR63856--MA1107.1.KLF9	chr7	143724045	143724057	-	0.000	0.000	Merged-chr7-143724096-15
NR68909--MA0657.1.KLF13	chr9	57708562	57708579	-	0.000	0.000	Merged-chr9-57708660-35
NR10279--MA0742.1.Klf12	chr11	55131242	55131256	+	0.000	0.000	Merged-chr11-55131266-10
NR34086--MA0599.1.KLF5	chr19	45577319	45577328	+	0.000	0.000	Merged-chr19-45577468-39
NR10873--MA0039.3.KLF4	chr11	70597422	70597432	-	0.000	0.000	Merged-chr11-70597550-26
NR30599--MA0493.1.Klf1	chr17	86958068	86958078	+	0.000	0.000	Merged-chr17-86958132-38
NR40866--MA1107.1.KLF9	chr3	38497324	38497336	+	0.000	0.000	Merged-chr3-38497155-35
NR54459--MA1107.1.KLF9	chr6	3536249	3536261	+	0.000	0.000	Merged-chr6-3536376-27
NR62042--MA0657.1.KLF13	chr7	110202889	110202906	+	0.000	0.000	Merged-chr7-110202943-8
NR54029--MA0740.1.KLF14	chr5	144040873	144040886	+	0.000	0.000	Merged-chr5-144040932-23
NR23512--MA0599.1.KLF5	chr15	76243458	76243467	-	0.000	0.000	Merged-chr15-76243326-45
NR57630--MA1107.1.KLF9	chr6	127575251	127575263	+	0.000	0.000	Merged-chr6-127575169-36
NR67745--MA0039.3.KLF4	chr9	14365717	14365727	+	0.000	0.000	Merged-chr9-14365673-24
NR29271--MA1107.1.KLF9	chr17	47943110	47943122	+	0.000	0.000	Merged-chr17-47943297-31
NR24685--MA0657.1.KLF13	chr15	99009037	99009054	+	0.000	0.000	Merged-chr15-99008995-43
NR71941--MA0741.1.KLF16	chrX	48147979	48147989	+	0.000	0.000	Merged-chrX-48147927-58
NR70863--MA1107.1.KLF9	chr9	110896832	110896844	-	0.000	0.000	Merged-chr9-110896831-29
NR71940--MA0493.1.Klf1	chrX	48147978	48147988	+	0.000	0.000	Merged-chrX-48147927-58
NR54454--MA0039.3.KLF4	chr6	3346060	3346070	-	0.000	0.000	Merged-chr6-3346173-35
NR8292--MA0599.1.KLF5	chr10	116613430	116613439	-	0.000	0.000	Merged-chr10-116613410-44
NR47931--MA1107.1.KLF9	chr4	135168038	135168050	+	0.000	0.000	Merged-chr4-135168211-13
NR54026--MA0599.1.KLF5	chr5	143758173	143758182	-	0.000	0.000	Merged-chr5-143758282-35
NR32466--MA0599.1.KLF5	chr18	80200678	80200687	-	0.000	0.000	Merged-chr18-80200692-56
NR2715--MA0493.1.Klf1	chr1	136707525	136707535	-	0.000	0.000	Merged-chr1-136707647-26
NR57481--MA0741.1.KLF16	chr6	125067858	125067868	-	0.000	0.000	Merged-chr6-125067765-41
NR742--MA0493.1.Klf1	chr1	52578321	52578331	+	0.000	0.000	Merged-chr1-52578518-39
NR53621--MA0599.1.KLF5	chr5	139290677	139290686	+	0.000	0.000	Merged-chr5-139290875-38
NR60811--MA0493.1.Klf1	chr7	64048785	64048795	-	0.000	0.000	Merged-chr7-64048843-48
NR30445--MA0741.1.KLF16	chr17	83824029	83824039	+	0.000	0.000	Merged-chr17-83824004-16
NR11311--MA0599.1.KLF5	chr11	79653384	79653393	-	0.000	0.000	Merged-chr11-79653344-69
NR44671--MA0493.1.Klf1	chr4	20033081	20033091	+	0.000	0.000	Merged-chr4-20033263-40
NR12862--MA0599.1.KLF5	chr11	115603925	115603934	-	0.000	0.000	Merged-chr11-115603871-66
NR46712--MA0493.1.Klf1	chr4	108371566	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR13137--MA0741.1.KLF16	chr11	119041139	119041149	-	0.000	0.000	Merged-chr11-119041092-76
NR34533--MA0741.1.KLF16	chr19	57995130	57995140	+	0.000	0.000	Merged-chr19-57994967-75
NR41729--MA0599.1.KLF5	chr3	89378432	89378441	-	0.000	0.000	Merged-chr3-89378543-26
NR26221--MA1107.1.KLF9	chr16	49796925	49796937	+	0.000	0.000	Merged-chr16-49797153-43
NR51762--MA0039.3.KLF4	chr5	107303702	107303712	+	0.000	0.000	Merged-chr5-107303598-32
