#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed
NR1515--MA0002.2.RUNX1	chr11	14142621	14142631	+	0.000	0.000	Merged-chr11-14142731-31
NR8488--MA0511.2.RUNX2	chr6	146434552	146434560	+	0.000	0.000	Merged-chr6-146434496-35
NR4240--MA0684.1.RUNX3	chr17	34896559	34896568	+	0.000	0.000	Merged-chr17-34896478-26
NR7740--MA0002.2.RUNX1	chr5	134437569	134437579	-	0.000	0.000	Merged-chr5-134437601-35
NR6522--MA0511.2.RUNX2	chr3	146758209	146758217	+	0.000	0.000	Merged-chr3-146758289-47
NR4908--MA0511.2.RUNX2	chr19	8592422	8592430	+	0.000	0.000	Merged-chr19-8592238-38
NR3049--MA0511.2.RUNX2	chr14	47476846	47476854	-	0.000	0.000	Merged-chr14-47476839-9
NR1637--MA0002.2.RUNX1	chr11	58017537	58017547	+	0.000	0.000	Merged-chr11-58017541-22
NR5040--MA0002.2.RUNX1	chr19	41354447	41354457	+	0.000	0.000	Merged-chr19-41354593-71
NR5977--MA0002.2.RUNX1	chr3	28244426	28244436	+	0.000	0.000	Merged-chr3-28244555-21
NR3760--MA0684.1.RUNX3	chr16	14088427	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR2857--MA0684.1.RUNX3	chr13	107095622	107095631	+	0.000	0.000	Merged-chr13-107095527-25
NR8083--MA0684.1.RUNX3	chr6	86548166	86548175	-	0.000	0.000	Merged-chr6-86548021-53
NR1170--MA0002.2.RUNX1	chr10	78345838	78345848	-	0.000	0.000	Merged-chr10-78345751-13
NR4454--MA0511.2.RUNX2	chr17	84226584	84226592	-	0.000	0.000	Merged-chr17-84226544-42
NR10170--MA0002.2.RUNX1	chrX	85868244	85868254	-	0.000	0.000	Merged-chrX-85868335-21
NR1964--MA0002.2.RUNX1	chr12	16584080	16584090	-	0.000	0.000	Merged-chr12-16584018-49
NR3995--MA0511.2.RUNX2	chr16	78546726	78546734	+	0.000	0.000	Merged-chr16-78546881-68
NR3501--MA0002.2.RUNX1	chr15	53130254	53130264	+	0.000	0.000	Merged-chr15-53130224-36
NR3581--MA0511.2.RUNX2	chr15	78564142	78564150	-	0.000	0.000	Merged-chr15-78564204-56
NR9664--MA0002.2.RUNX1	chr9	54612838	54612848	+	0.000	0.000	Merged-chr9-54612864-43
NR1597--MA0002.2.RUNX1	chr11	49659138	49659148	+	0.000	0.000	Merged-chr11-49659123-29
NR1868--MA0002.2.RUNX1	chr11	113194938	113194948	-	0.000	0.000	Merged-chr11-113194847-27
NR5890--MA0002.2.RUNX1	chr2	181591915	181591925	-	0.000	0.000	Merged-chr2-181591869-5
NR5956--MA0002.2.RUNX1	chr3	21965700	21965710	-	0.000	0.000	Merged-chr3-21965803-23
NR8032--MA0511.2.RUNX2	chr6	70830908	70830916	-	0.000	0.000	Merged-chr6-70831056-63
NR6048--MA0002.2.RUNX1	chr3	60111336	60111346	+	0.000	0.000	Merged-chr3-60111409-19
NR72--MA0002.2.RUNX1	chr1	36025099	36025109	+	0.000	0.000	Merged-chr1-36025179-31
NR8333--MA0684.1.RUNX3	chr6	127617443	127617452	+	0.000	0.000	Merged-chr6-127617353-34
NR5794--MA0002.2.RUNX1	chr2	160657998	160658008	+	0.000	0.000	Merged-chr2-160657923-30
NR4102--MA0684.1.RUNX3	chr16	97964375	97964384	-	0.000	0.000	Merged-chr16-97964279-31
NR6256--MA0511.2.RUNX2	chr3	104675343	104675351	+	0.000	0.000	Merged-chr3-104675564-49
NR1467--MA0002.2.RUNX1	chr10	130439226	130439236	+	0.000	0.000	Merged-chr10-130439179-24
NR6907--MA0511.2.RUNX2	chr4	102629843	102629851	-	0.000	0.000	Merged-chr4-102629885-23
NR5284--MA0002.2.RUNX1	chr2	32514517	32514527	-	0.000	0.000	Merged-chr2-32514526-37
NR2035--MA0002.2.RUNX1	chr12	40198598	40198608	-	0.000	0.000	Merged-chr12-40198626-36
NR9994--MA0511.2.RUNX2	chr9	116366366	116366374	+	0.000	0.000	Merged-chr9-116366334-59
NR2164--MA0684.1.RUNX3	chr12	86310025	86310034	-	0.000	0.000	Merged-chr12-86310059-67
NR3513--MA0684.1.RUNX3	chr15	59009573	59009582	+	0.000	0.000	Merged-chr15-59009632-21
NR7724--MA0002.2.RUNX1	chr5	130172531	130172541	+	0.000	0.000	Merged-chr5-130172555-2
NR6649--MA0511.2.RUNX2	chr4	21842815	21842823	+	0.000	0.000	Merged-chr4-21842691-16
NR7976--MA0002.2.RUNX1	chr6	54685312	54685322	+	0.000	0.000	Merged-chr6-54685260-34
NR5630--MA0002.2.RUNX1	chr2	128318463	128318473	-	0.000	0.000	Merged-chr2-128318457-15
NR6013--MA0684.1.RUNX3	chr3	51128998	51129007	-	0.000	0.000	Merged-chr3-51128926-47
NR5825--MA0684.1.RUNX3	chr2	166610520	166610529	+	0.000	0.000	Merged-chr2-166610595-30
NR2527--MA0511.2.RUNX2	chr13	32982810	32982818	-	0.000	0.000	Merged-chr13-32982935-23
NR1651--MA0002.2.RUNX1	chr11	62576731	62576741	+	0.000	0.000	Merged-chr11-62576695-29
NR7691--MA0684.1.RUNX3	chr5	123382150	123382159	+	0.000	0.000	Merged-chr5-123382042-18
NR1717--MA0002.2.RUNX1	chr11	79615051	79615061	+	0.000	0.000	Merged-chr11-79615076-27
NR9494--MA0002.2.RUNX1	chr8	127052457	127052467	-	0.000	0.000	Merged-chr8-127052348-23
NR9765--MA0002.2.RUNX1	chr9	79919432	79919442	-	0.000	0.000	Merged-chr9-79919473-56
NR6073--MA0511.2.RUNX2	chr3	68789751	68789759	+	0.000	0.000	Merged-chr3-68789660-34
NR7836--MA0511.2.RUNX2	chr6	3496351	3496359	-	0.000	0.000	Merged-chr6-3496456-14
NR7052--MA0002.2.RUNX1	chr4	134043265	134043275	-	0.000	0.000	Merged-chr4-134043155-17
NR5914--MA0002.2.RUNX1	chr3	9867510	9867520	-	0.000	0.000	Merged-chr3-9867662-24
NR4617--MA0684.1.RUNX3	chr18	37926031	37926040	-	0.000	0.000	Merged-chr18-37926090-48
NR1763--MA0511.2.RUNX2	chr11	94141817	94141825	+	0.000	0.000	Merged-chr11-94141772-16
NR1812--MA0684.1.RUNX3	chr11	104582888	104582897	-	0.000	0.000	Merged-chr11-104582835-39
NR6357--MA0511.2.RUNX2	chr3	126690816	126690824	-	0.000	0.000	Merged-chr3-126690917-48
NR1793--MA0684.1.RUNX3	chr11	100804662	100804671	+	0.000	0.000	Merged-chr11-100804708-41
NR7290--MA0684.1.RUNX3	chr5	23722212	23722221	+	0.000	0.000	Merged-chr5-23722080-21
NR3453--MA0002.2.RUNX1	chr15	38101246	38101256	+	0.000	0.000	Merged-chr15-38101336-28
NR1283--MA0684.1.RUNX3	chr10	95300007	95300016	-	0.000	0.000	Merged-chr10-95299831-73
NR3691--MA0684.1.RUNX3	chr15	97836698	97836707	-	0.000	0.000	Merged-chr15-97837039-84
NR3757--MA0684.1.RUNX3	chr16	14088390	14088399	-	0.000	0.000	Merged-chr16-14088440-49
NR1805--MA0002.2.RUNX1	chr11	104361985	104361995	+	0.000	0.000	Merged-chr11-104361864-47
NR4054--MA0684.1.RUNX3	chr16	91789929	91789938	+	0.000	0.000	Merged-chr16-91789935-50
NR8364--MA0511.2.RUNX2	chr6	130031808	130031816	+	0.000	0.000	Merged-chr6-130031811-45
NR1808--MA0511.2.RUNX2	chr11	104582889	104582897	-	0.000	0.000	Merged-chr11-104582835-39
NR6257--MA0684.1.RUNX3	chr3	104675343	104675352	+	0.000	0.000	Merged-chr3-104675564-49
NR1315--MA0684.1.RUNX3	chr10	98897684	98897693	-	0.000	0.000	Merged-chr10-98897679-33
NR7411--MA0002.2.RUNX1	chr5	65863568	65863578	-	0.000	0.000	Merged-chr5-65863563-64
NR9713--MA0511.2.RUNX2	chr9	64797603	64797611	+	0.000	0.000	Merged-chr9-64797561-46
NR7811--MA0684.1.RUNX3	chr5	148678762	148678771	+	0.000	0.000	Merged-chr5-148678733-37
NR7392--MA0002.2.RUNX1	chr5	62772103	62772113	-	0.000	0.000	Merged-chr5-62772215-28
NR6588--MA0511.2.RUNX2	chr3	157803538	157803546	-	0.000	0.000	Merged-chr3-157803404-34
NR9965--MA0511.2.RUNX2	chr9	114787861	114787869	-	0.000	0.000	Merged-chr9-114787935-34
NR3161--MA0002.2.RUNX1	chr14	72863037	72863047	+	0.000	0.000	Merged-chr14-72863184-30
NR2357--MA0511.2.RUNX2	chr12	115012937	115012945	+	0.000	0.000	Merged-chr12-115012998-22
NR3541--MA0002.2.RUNX1	chr15	66786799	66786809	+	0.000	0.000	Merged-chr15-66786864-7
NR3336--MA0002.2.RUNX1	chr14	122063903	122063913	-	0.000	0.000	Merged-chr14-122063804-67
NR22--MA0002.2.RUNX1	chr1	13559517	13559527	-	0.000	0.000	Merged-chr1-13559747-54
NR5539--MA0002.2.RUNX1	chr2	103600711	103600721	+	0.000	0.000	Merged-chr2-103600577-48
NR3588--MA0002.2.RUNX1	chr15	78926163	78926173	-	0.000	0.000	Merged-chr15-78926202-1
NR1308--MA0002.2.RUNX1	chr10	98776540	98776550	-	0.000	0.000	Merged-chr10-98776574-38
NR9085--MA0002.2.RUNX1	chr7	143005586	143005596	-	0.000	0.000	Merged-chr7-143005288-104
NR3051--MA0684.1.RUNX3	chr14	47476845	47476854	-	0.000	0.000	Merged-chr14-47476839-9
NR7410--MA0684.1.RUNX3	chr5	65737571	65737580	+	0.000	0.000	Merged-chr5-65737481-18
NR7328--MA0002.2.RUNX1	chr5	35166060	35166070	+	0.000	0.000	Merged-chr5-35166204-55
NR5377--MA0002.2.RUNX1	chr2	60845517	60845527	+	0.000	0.000	Merged-chr2-60845573-40
NR9194--MA0002.2.RUNX1	chr8	31120903	31120913	+	0.000	0.000	Merged-chr8-31121038-43
NR1480--MA0684.1.RUNX3	chr11	3703758	3703767	-	0.000	0.000	Merged-chr11-3703654-26
NR9988--MA0002.2.RUNX1	chr9	116212260	116212270	+	0.000	0.000	Merged-chr9-116212405-59
NR7371--MA0002.2.RUNX1	chr5	52890084	52890094	+	0.000	0.000	Merged-chr5-52890215-21
NR1830--MA0511.2.RUNX2	chr11	108036817	108036825	+	0.000	0.000	Merged-chr11-108036756-13
NR1625--MA0511.2.RUNX2	chr11	55031376	55031384	+	0.000	0.000	Merged-chr11-55031517-56
NR7708--MA0002.2.RUNX1	chr5	124955224	124955234	+	0.000	0.000	Merged-chr5-124955042-61
NR841--MA0002.2.RUNX1	chr1	193181245	193181255	+	0.000	0.000	Merged-chr1-193181317-39
NR3557--MA0511.2.RUNX2	chr15	74935318	74935326	+	0.000	0.000	Merged-chr15-74935411-23
NR5614--MA0002.2.RUNX1	chr2	127444661	127444671	-	0.000	0.000	Merged-chr2-127444520-53
NR1112--MA0002.2.RUNX1	chr10	69536878	69536888	+	0.000	0.000	Merged-chr10-69536721-21
NR5822--MA0511.2.RUNX2	chr2	166610520	166610528	+	0.000	0.000	Merged-chr2-166610595-30
NR1635--MA0002.2.RUNX1	chr11	57911898	57911908	-	0.000	0.000	Merged-chr11-57911963-18
NR7803--MA0684.1.RUNX3	chr5	146882501	146882510	+	0.000	0.000	Merged-chr5-146882424-24
NR7384--MA0002.2.RUNX1	chr5	54111001	54111011	-	0.000	0.000	Merged-chr5-54110931-21
NR10221--MA0002.2.RUNX1	chrX	140505997	140506007	+	0.000	0.000	Merged-chrX-140506133-71
NR5233--MA0684.1.RUNX3	chr2	22805730	22805739	-	0.000	0.000	Merged-chr2-22805681-51
NR7036--MA0002.2.RUNX1	chr4	130899917	130899927	+	0.000	0.000	Merged-chr4-130900085-53
NR3010--MA0002.2.RUNX1	chr14	26878882	26878892	+	0.000	0.000	Merged-chr14-26878931-33
NR1525--MA0684.1.RUNX3	chr11	16988016	16988025	+	0.000	0.000	Merged-chr11-16987963-24
NR7959--MA0684.1.RUNX3	chr6	50417093	50417102	-	0.000	0.000	Merged-chr6-50417055-62
NR7767--MA0511.2.RUNX2	chr5	140567500	140567508	-	0.000	0.000	Merged-chr5-140567603-46
NR9827--MA0511.2.RUNX2	chr9	86624346	86624354	-	0.000	0.000	Merged-chr9-86624608-86
NR9457--MA0002.2.RUNX1	chr8	124085843	124085853	+	0.000	0.000	Merged-chr8-124085760-17
NR10220--MA0684.1.RUNX3	chrX	140505939	140505948	+	0.000	0.000	Merged-chrX-140506133-71
NR3275--MA0002.2.RUNX1	chr14	105240287	105240297	+	0.000	0.000	Merged-chr14-105240325-24
NR4972--MA0002.2.RUNX1	chr19	21897583	21897593	+	0.000	0.000	Merged-chr19-21897533-47
NR3502--MA0511.2.RUNX2	chr15	53235522	53235530	+	0.000	0.000	Merged-chr15-53235617-41
NR1822--MA0511.2.RUNX2	chr11	106961728	106961736	+	0.000	0.000	Merged-chr11-106961822-47
NR1181--MA0002.2.RUNX1	chr10	80271558	80271568	+	0.000	0.000	Merged-chr10-80271512-28
NR1104--MA0002.2.RUNX1	chr10	68147063	68147073	-	0.000	0.000	Merged-chr10-68147068-31
NR2801--MA0002.2.RUNX1	chr13	98692165	98692175	-	0.000	0.000	Merged-chr13-98692096-35
