#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed
NR55787--MA0741.1.KLF16	chr6	119522249	119522259	+	0.000	0.000	Merged-chr6-119522115-45
NR53712--MA0741.1.KLF16	chr6	30617393	30617403	+	0.000	0.000	Merged-chr6-30617295-15
NR60591--MA0599.1.KLF5	chr7	110796448	110796457	-	0.000	0.000	Merged-chr7-110796429-1
NR47545--MA1107.1.KLF9	chr4	141917898	141917910	-	0.000	0.000	Merged-chr4-141918116-30
NR12659--MA0493.1.Klf1	chr11	113508467	113508477	+	0.000	0.000	Merged-chr11-113508478-30
NR19523--MA0599.1.KLF5	chr14	20023979	20023988	-	0.000	0.000	Merged-chr14-20024041-29
NR34724--MA0741.1.KLF16	chr2	18609898	18609908	+	0.000	0.000	Merged-chr2-18609869-8
NR37850--MA0039.3.KLF4	chr2	132669327	132669337	+	0.000	0.000	Merged-chr2-132669439-31
NR70621--MA0740.1.KLF14	chrX	169880466	169880479	-	0.000	0.000	Merged-chrX-169880422-92
NR50359--MA0657.1.KLF13	chr5	98186459	98186476	+	0.000	0.000	Merged-chr5-98186387-9
NR163--MA1107.1.KLF9	chr1	20912781	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR41338--MA0493.1.Klf1	chr3	89871072	89871082	+	0.000	0.000	Merged-chr3-89871193-44
NR19522--MA1107.1.KLF9	chr14	20023917	20023929	-	0.000	0.000	Merged-chr14-20024041-29
NR31676--MA0740.1.KLF14	chr18	74224676	74224689	-	0.000	0.000	Merged-chr18-74224728-18
NR21613--MA0493.1.Klf1	chr14	118682884	118682894	-	0.000	0.000	Merged-chr14-118682781-56
NR4460--MA0599.1.KLF5	chr1	189608920	189608929	-	0.000	0.000	Merged-chr1-189608778-45
NR6717--MA0740.1.KLF14	chr10	80330083	80330096	-	0.000	0.000	Merged-chr10-80329943-52
NR49015--MA0741.1.KLF16	chr5	32192299	32192309	-	0.000	0.000	Merged-chr5-32192251-27
NR66745--MA0493.1.Klf1	chr9	62368721	62368731	-	0.000	0.000	Merged-chr9-62368780-17
NR12216--MA0493.1.Klf1	chr11	103351165	103351175	+	0.000	0.000	Merged-chr11-103350991-5
NR28804--MA0599.1.KLF5	chr17	50025422	50025431	+	0.000	0.000	Merged-chr17-50025514-42
NR60739--MA0742.1.Klf12	chr7	114356562	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR49809--MA0741.1.KLF16	chr5	74260699	74260709	-	0.000	0.000	Merged-chr5-74260801-106
NR34989--MA0741.1.KLF16	chr2	27432626	27432636	+	0.000	0.000	Merged-chr2-27432813-10
NR1396--MA0493.1.Klf1	chr1	85250744	85250754	-	0.000	0.000	Merged-chr1-85250842-29
NR59103--MA0599.1.KLF5	chr7	48137407	48137416	+	0.000	0.000	Merged-chr7-48137318-1
NR24261--MA0599.1.KLF5	chr15	98699671	98699680	-	0.000	0.000	Merged-chr15-98699636-21
NR31437--MA0740.1.KLF14	chr18	67212684	67212697	+	0.000	0.000	Merged-chr18-67212775-57
NR44848--MA0741.1.KLF16	chr4	46635543	46635553	-	0.000	0.000	Merged-chr4-46635507-41
NR4120--MA0599.1.KLF5	chr1	184573177	184573186	+	0.000	0.000	Merged-chr1-184573445-38
NR6444--MA0741.1.KLF16	chr10	76962206	76962216	-	0.000	0.000	Merged-chr10-76962071-59
NR3469--MA0599.1.KLF5	chr1	172197218	172197227	+	0.000	0.000	Merged-chr1-172197316-25
NR25660--MA0742.1.Klf12	chr16	48786426	48786440	-	0.000	0.000	Merged-chr16-48786510-43
NR158--MA0742.1.Klf12	chr1	20912779	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR23161--MA1107.1.KLF9	chr15	76656683	76656695	+	0.000	0.000	Merged-chr15-76656503-1
NR6833--MA0742.1.Klf12	chr10	80658975	80658989	+	0.000	0.000	Merged-chr10-80658824-84
NR30248--MA0741.1.KLF16	chr18	3933946	3933956	-	0.000	0.000	Merged-chr18-3933786-31
NR61646--MA0741.1.KLF16	chr7	135598566	135598576	+	0.000	0.000	Merged-chr7-135598633-32
NR38567--MA0741.1.KLF16	chr2	153292441	153292451	+	0.000	0.000	Merged-chr2-153292567-49
NR70622--MA0599.1.KLF5	chrX	169880457	169880466	-	0.000	0.000	Merged-chrX-169880422-92
NR21738--MA0741.1.KLF16	chr14	120313650	120313660	+	0.000	0.000	Merged-chr14-120313531-118
NR1615--MA1107.1.KLF9	chr1	92051666	92051678	-	0.000	0.000	Merged-chr1-92051444-84
NR27359--MA0740.1.KLF14	chr17	21617592	21617605	-	0.000	0.000	Merged-chr17-21617473-39
NR54124--MA0599.1.KLF5	chr6	50596971	50596980	+	0.000	0.000	Merged-chr6-50596805-84
NR31904--MA0599.1.KLF5	chr18	79092638	79092647	+	0.000	0.000	Merged-chr18-79092831-54
NR67955--MA0039.3.KLF4	chr9	96416216	96416226	-	0.000	0.000	Merged-chr9-96416210-33
NR27983--MA0599.1.KLF5	chr17	31058818	31058827	+	0.000	0.000	Merged-chr17-31058889-44
NR13695--MA1107.1.KLF9	chr12	25247230	25247242	-	0.000	0.000	Merged-chr12-25247115-16
NR12814--MA0741.1.KLF16	chr11	115747602	115747612	-	0.000	0.000	Merged-chr11-115747608-16
NR9560--MA0493.1.Klf1	chr11	43703694	43703704	+	0.000	0.000	Merged-chr11-43703862-10
NR19424--MA1107.1.KLF9	chr14	12243814	12243826	+	0.000	0.000	Merged-chr14-12243878-61
NR17016--MA1107.1.KLF9	chr13	52800950	52800962	+	0.000	0.000	Merged-chr13-52800951-49
NR1767--MA0741.1.KLF16	chr1	106714613	106714623	-	0.000	0.000	Merged-chr1-106714804-1
NR33993--MA1107.1.KLF9	chr19	53760461	53760473	-	0.000	0.000	Merged-chr19-53760542-10
NR8345--MA0493.1.Klf1	chr10	119001586	119001596	-	0.000	0.000	Merged-chr10-119001692-38
NR30249--MA1107.1.KLF9	chr18	3933945	3933957	-	0.000	0.000	Merged-chr18-3933786-31
NR11226--MA0741.1.KLF16	chr11	85407804	85407814	+	0.000	0.000	Merged-chr11-85407928-27
NR16159--MA1107.1.KLF9	chr13	5768075	5768087	+	0.000	0.000	Merged-chr13-5768061-15
NR63857--MA0599.1.KLF5	chr8	84811136	84811145	-	0.000	0.000	Merged-chr8-84811046-12
NR49552--MA0599.1.KLF5	chr5	64905946	64905955	+	0.000	0.000	Merged-chr5-64905944-90
NR44988--MA1107.1.KLF9	chr4	55342830	55342842	+	0.000	0.000	Merged-chr4-55342780-17
NR4116--MA0599.1.KLF5	chr1	184441553	184441562	-	0.000	0.000	Merged-chr1-184441398-48
NR66426--MA0740.1.KLF14	chr9	51764953	51764966	-	0.000	0.000	Merged-chr9-51764760-1
NR65118--MA1107.1.KLF9	chr8	122712169	122712181	-	0.000	0.000	Merged-chr8-122712057-14
NR12906--MA0493.1.Klf1	chr11	116688053	116688063	-	0.000	0.000	Merged-chr11-116688042-60
NR11303--MA0740.1.KLF14	chr11	87817280	87817293	+	0.000	0.000	Merged-chr11-87817234-11
NR17103--MA0741.1.KLF16	chr13	54611401	54611411	-	0.000	0.000	Merged-chr13-54611305-69
NR3142--MA0741.1.KLF16	chr1	164366694	164366704	-	0.000	0.000	Merged-chr1-164366862-30
NR59564--MA0493.1.Klf1	chr7	75914149	75914159	-	0.000	0.000	Merged-chr7-75914112-33
NR35713--MA0599.1.KLF5	chr2	52955332	52955341	-	0.000	0.000	Merged-chr2-52955279-28
NR44394--MA0741.1.KLF16	chr4	34880981	34880991	+	0.000	0.000	Merged-chr4-34881201-30
NR9895--MA0039.3.KLF4	chr11	54151115	54151125	+	0.000	0.000	Merged-chr11-54151267-37
NR65249--MA0599.1.KLF5	chr8	124434572	124434581	-	0.000	0.000	Merged-chr8-124434522-47
NR55782--MA0493.1.Klf1	chr6	119451004	119451014	+	0.000	0.000	Merged-chr6-119451010-23
NR61467--MA0599.1.KLF5	chr7	130812686	130812695	-	0.000	0.000	Merged-chr7-130812664-20
NR30716--MA0599.1.KLF5	chr18	37813934	37813943	+	0.000	0.000	Merged-chr18-37813954-31
NR2074--MA1107.1.KLF9	chr1	128608443	128608455	-	0.000	0.000	Merged-chr1-128608288-19
NR47019--MA0599.1.KLF5	chr4	133673295	133673304	-	0.000	0.000	Merged-chr4-133673416-1
NR28915--MA0039.3.KLF4	chr17	56023589	56023599	-	0.000	0.000	Merged-chr17-56023630-14
NR52826--MA0493.1.Klf1	chr5	144358132	144358142	-	0.000	0.000	Merged-chr5-144358177-56
NR60774--MA0742.1.Klf12	chr7	115495322	115495336	+	0.000	0.000	Merged-chr7-115495056-66
NR620--MA0039.3.KLF4	chr1	43880615	43880625	-	0.000	0.000	Merged-chr1-43880599-41
NR43466--MA0742.1.Klf12	chr3	146039641	146039655	-	0.000	0.000	Merged-chr3-146039588-29
NR50104--MA1107.1.KLF9	chr5	89045089	89045101	+	0.000	0.000	Merged-chr5-89044916-44
NR63615--MA0493.1.Klf1	chr8	76899696	76899706	-	0.000	0.000	Merged-chr8-76899430-75
NR24578--MA0039.3.KLF4	chr15	102165698	102165708	-	0.000	0.000	Merged-chr15-102165758-28
NR26549--MA0599.1.KLF5	chr16	93574643	93574652	-	0.000	0.000	Merged-chr16-93574695-56
NR63937--MA0741.1.KLF16	chr8	86485164	86485174	-	0.000	0.000	Merged-chr8-86484982-16
NR37556--MA1107.1.KLF9	chr2	125791558	125791570	+	0.000	0.000	Merged-chr2-125791694-59
NR55334--MA1107.1.KLF9	chr6	108338391	108338403	-	0.000	0.000	Merged-chr6-108338556-41
NR22767--MA0599.1.KLF5	chr15	59805063	59805072	-	0.000	0.000	Merged-chr15-59805045-21
NR70624--MA0741.1.KLF16	chrX	169880463	169880473	-	0.000	0.000	Merged-chrX-169880422-92
NR19524--MA0741.1.KLF16	chr14	20023978	20023988	-	0.000	0.000	Merged-chr14-20024041-29
NR52834--MA0039.3.KLF4	chr5	144358276	144358286	-	0.000	0.000	Merged-chr5-144358177-56
NR4940--MA0599.1.KLF5	chr10	7212244	7212253	-	0.000	0.000	Merged-chr10-7212223-140
NR68751--MA0493.1.Klf1	chr9	114613222	114613232	-	0.000	0.000	Merged-chr9-114613191-38
NR66437--MA0741.1.KLF16	chr9	51765281	51765291	-	0.000	0.000	Merged-chr9-51765331-83
NR10332--MA0741.1.KLF16	chr11	66961630	66961640	+	0.000	0.000	Merged-chr11-66961666-9
NR45541--MA1107.1.KLF9	chr4	89359535	89359547	-	0.000	0.000	Merged-chr4-89359690-21
NR44130--MA0599.1.KLF5	chr4	8907076	8907085	+	0.000	0.000	Merged-chr4-8906961-41
NR43218--MA0741.1.KLF16	chr3	139016709	139016719	+	0.000	0.000	Merged-chr3-139016600-18
NR47035--MA0741.1.KLF16	chr4	134059106	134059116	-	0.000	0.000	Merged-chr4-134059039-2
NR34501--MA0039.3.KLF4	chr2	7270158	7270168	+	0.000	0.000	Merged-chr2-7270224-62
NR27812--MA0741.1.KLF16	chr17	28488298	28488308	+	0.000	0.000	Merged-chr17-28488439-21
NR67423--MA0039.3.KLF4	chr9	80313810	80313820	-	0.000	0.000	Merged-chr9-80313733-27
NR1768--MA1107.1.KLF9	chr1	106714612	106714624	-	0.000	0.000	Merged-chr1-106714804-1
NR26445--MA1107.1.KLF9	chr16	91447044	91447056	-	0.000	0.000	Merged-chr16-91447068-40
NR49547--MA1107.1.KLF9	chr5	64651650	64651662	-	0.000	0.000	Merged-chr5-64651532-36
NR68750--MA0039.3.KLF4	chr9	114613220	114613230	-	0.000	0.000	Merged-chr9-114613191-38
NR55899--MA0493.1.Klf1	chr6	121110159	121110169	-	0.000	0.000	Merged-chr6-121110104-77
NR7183--MA0039.3.KLF4	chr10	84897310	84897320	+	0.000	0.000	Merged-chr10-84897526-62
NR42202--MA0741.1.KLF16	chr3	109323803	109323813	-	0.000	0.000	Merged-chr3-109323909-70
NR58838--MA0599.1.KLF5	chr7	43475859	43475868	+	0.000	0.000	Merged-chr7-43475865-26
NR47955--MA0599.1.KLF5	chr4	149664350	149664359	+	0.000	0.000	Merged-chr4-149664202-47
NR22445--MA0599.1.KLF5	chr15	38709603	38709612	+	0.000	0.000	Merged-chr15-38709565-1
NR18935--MA0741.1.KLF16	chr13	111634785	111634795	+	0.000	0.000	Merged-chr13-111634662-22
NR24368--MA0039.3.KLF4	chr15	99652667	99652677	-	0.000	0.000	Merged-chr15-99652729-6
NR47635--MA0740.1.KLF14	chr4	144901710	144901723	+	0.000	0.000	Merged-chr4-144901724-37
NR21373--MA0599.1.KLF5	chr14	103620083	103620092	-	0.000	0.000	Merged-chr14-103620031-34
NR10490--MA0599.1.KLF5	chr11	70005851	70005860	+	0.000	0.000	Merged-chr11-70005839-25
NR59689--MA0039.3.KLF4	chr7	80583399	80583409	-	0.000	0.000	Merged-chr7-80583398-64
NR53709--MA0741.1.KLF16	chr6	30617390	30617400	+	0.000	0.000	Merged-chr6-30617295-15
NR35614--MA1107.1.KLF9	chr2	45172978	45172990	-	0.000	0.000	Merged-chr2-45172921-51
NR55344--MA0493.1.Klf1	chr6	108512319	108512329	-	0.000	0.000	Merged-chr6-108512233-21
NR8204--MA0741.1.KLF16	chr10	117660142	117660152	-	0.000	0.000	Merged-chr10-117659981-30
NR8194--MA0742.1.Klf12	chr10	117651212	117651226	-	0.000	0.000	Merged-chr10-117651194-26
NR4730--MA0599.1.KLF5	chr1	193421576	193421585	-	0.000	0.000	Merged-chr1-193421738-60
NR57112--MA0741.1.KLF16	chr6	144664996	144665006	+	0.000	0.000	Merged-chr6-144664964-20
NR69524--MA0599.1.KLF5	chrX	7865658	7865667	+	0.000	0.000	Merged-chrX-7865862-63
NR7627--MA1107.1.KLF9	chr10	98745686	98745698	+	0.000	0.000	Merged-chr10-98745748-77
NR45537--MA1107.1.KLF9	chr4	89359527	89359539	-	0.000	0.000	Merged-chr4-89359690-21
NR40433--MA0493.1.Klf1	chr3	37761017	37761027	-	0.000	0.000	Merged-chr3-37761034-43
NR50700--MA1107.1.KLF9	chr5	107926655	107926667	+	0.000	0.000	Merged-chr5-107926816-56
NR13691--MA0742.1.Klf12	chr12	25247228	25247242	-	0.000	0.000	Merged-chr12-25247115-16
NR65168--MA1107.1.KLF9	chr8	123163069	123163081	+	0.000	0.000	Merged-chr8-123163099-40
NR34436--MA0599.1.KLF5	chr2	5003273	5003282	+	0.000	0.000	Merged-chr2-5003396-19
NR9190--MA0599.1.KLF5	chr11	11519490	11519499	+	0.000	0.000	Merged-chr11-11519616-36
NR14035--MA0599.1.KLF5	chr12	52383132	52383141	-	0.000	0.000	Merged-chr12-52383146-23
NR35842--MA0741.1.KLF16	chr2	59244904	59244914	-	0.000	0.000	Merged-chr2-59244755-83
NR61127--MA0493.1.Klf1	chr7	125186708	125186718	-	0.000	0.000	Merged-chr7-125186656-23
NR57662--MA1107.1.KLF9	chr7	4922659	4922671	+	0.000	0.000	Merged-chr7-4922801-35
NR67419--MA0039.3.KLF4	chr9	80313761	80313771	-	0.000	0.000	Merged-chr9-80313733-27
NR877--MA0493.1.Klf1	chr1	60017018	60017028	+	0.000	0.000	Merged-chr1-60017133-4
NR2894--MA1107.1.KLF9	chr1	156217431	156217443	-	0.000	0.000	Merged-chr1-156217514-18
NR41881--MA0493.1.Klf1	chr3	101748387	101748397	+	0.000	0.000	Merged-chr3-101748481-44
NR46412--MA0741.1.KLF16	chr4	120288021	120288031	+	0.000	0.000	Merged-chr4-120287807-68
NR59947--MA0741.1.KLF16	chr7	92420558	92420568	-	0.000	0.000	Merged-chr7-92420666-38
NR8198--MA0741.1.KLF16	chr10	117651215	117651225	-	0.000	0.000	Merged-chr10-117651194-26
NR20861--MA0599.1.KLF5	chr14	74918656	74918665	+	0.000	0.000	Merged-chr14-74918775-39
NR12974--MA0493.1.Klf1	chr11	117686232	117686242	+	0.000	0.000	Merged-chr11-117686143-68
NR4160--MA0039.3.KLF4	chr1	184908650	184908660	+	0.000	0.000	Merged-chr1-184908710-36
NR57243--MA0742.1.Klf12	chr6	146271367	146271381	+	0.000	0.000	Merged-chr6-146271470-40
NR12660--MA1107.1.KLF9	chr11	113508467	113508479	+	0.000	0.000	Merged-chr11-113508478-30
NR61468--MA0741.1.KLF16	chr7	130812673	130812683	-	0.000	0.000	Merged-chr7-130812664-20
NR30859--MA1107.1.KLF9	chr18	46176133	46176145	+	0.000	0.000	Merged-chr18-46176178-68
NR52997--MA0493.1.Klf1	chr5	146974169	146974179	+	0.000	0.000	Merged-chr5-146974233-28
NR53746--MA1107.1.KLF9	chr6	34364838	34364850	-	0.000	0.000	Merged-chr6-34364838-25
NR35982--MA0493.1.Klf1	chr2	61755185	61755195	+	0.000	0.000	Merged-chr2-61755182-23
NR66506--MA0740.1.KLF14	chr9	55283730	55283743	+	0.000	0.000	Merged-chr9-55283833-16
NR12907--MA0741.1.KLF16	chr11	116688052	116688062	-	0.000	0.000	Merged-chr11-116688042-60
NR51459--MA1107.1.KLF9	chr5	122431562	122431574	+	0.000	0.000	Merged-chr5-122431363-23
NR23222--MA0599.1.KLF5	chr15	77071686	77071695	-	0.000	0.000	Merged-chr15-77071598-27
NR59488--MA0039.3.KLF4	chr7	73517693	73517703	-	0.000	0.000	Merged-chr7-73517689-25
NR58022--MA0740.1.KLF14	chr7	19405658	19405671	+	0.000	0.000	Merged-chr7-19405612-30
NR30538--MA0599.1.KLF5	chr18	32945724	32945733	-	0.000	0.000	Merged-chr18-32945625-57
NR157--MA0740.1.KLF14	chr1	20912780	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR53425--MA0599.1.KLF5	chr6	8632594	8632603	+	0.000	0.000	Merged-chr6-8632721-45
NR63584--MA1107.1.KLF9	chr8	75071857	75071869	+	0.000	0.000	Merged-chr8-75071889-52
NR55063--MA0599.1.KLF5	chr6	97300816	97300825	-	0.000	0.000	Merged-chr6-97300820-20
NR42958--MA0493.1.Klf1	chr3	133758585	133758595	+	0.000	0.000	Merged-chr3-133758511-65
NR59403--MA0741.1.KLF16	chr7	67353864	67353874	+	0.000	0.000	Merged-chr7-67353683-35
NR69891--MA0493.1.Klf1	chrX	71622511	71622521	+	0.000	0.000	Merged-chrX-71622436-27
NR19036--MA1107.1.KLF9	chr13	113023841	113023853	-	0.000	0.000	Merged-chr13-113023939-34
NR1303--MA0741.1.KLF16	chr1	79858676	79858686	+	0.000	0.000	Merged-chr1-79858629-58
NR67036--MA0599.1.KLF5	chr9	69073446	69073455	-	0.000	0.000	Merged-chr9-69073494-25
NR54218--MA0740.1.KLF14	chr6	53709833	53709846	-	0.000	0.000	Merged-chr6-53709881-31
NR5643--MA0741.1.KLF16	chr10	42699281	42699291	+	0.000	0.000	Merged-chr10-42699170-35
NR42957--MA0039.3.KLF4	chr3	133758587	133758597	+	0.000	0.000	Merged-chr3-133758511-65
NR12972--MA0742.1.Klf12	chr11	117686232	117686246	+	0.000	0.000	Merged-chr11-117686143-68
NR59946--MA0493.1.Klf1	chr7	92420559	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR23424--MA0741.1.KLF16	chr15	80192530	80192540	+	0.000	0.000	Merged-chr15-80192413-58
NR21610--MA0742.1.Klf12	chr14	118658308	118658322	+	0.000	0.000	Merged-chr14-118658326-68
NR19517--MA0742.1.Klf12	chr14	20023915	20023929	-	0.000	0.000	Merged-chr14-20024041-29
NR34328--MA1107.1.KLF9	chr19	59926256	59926268	+	0.000	0.000	Merged-chr19-59926305-20
NR16846--MA0741.1.KLF16	chr13	45885052	45885062	+	0.000	0.000	Merged-chr13-45885080-29
NR25213--MA0741.1.KLF16	chr16	24160876	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR19769--MA0742.1.Klf12	chr14	32388447	32388461	-	0.000	0.000	Merged-chr14-32388438-6
NR15574--MA0740.1.KLF14	chr12	109446607	109446620	+	0.000	0.000	Merged-chr12-109446341-43
NR3998--MA1107.1.KLF9	chr1	182537330	182537342	+	0.000	0.000	Merged-chr1-182537225-11
NR28675--MA1107.1.KLF9	chr17	47171151	47171163	-	0.000	0.000	Merged-chr17-47171280-54
NR41879--MA0742.1.Klf12	chr3	101748387	101748401	+	0.000	0.000	Merged-chr3-101748481-44
NR26281--MA0493.1.Klf1	chr16	87746844	87746854	-	0.000	0.000	Merged-chr16-87746947-32
NR60405--MA0493.1.Klf1	chr7	105633046	105633056	+	0.000	0.000	Merged-chr7-105632857-1
NR42425--MA0741.1.KLF16	chr3	121723457	121723467	-	0.000	0.000	Merged-chr3-121723396-86
NR69328--MA0599.1.KLF5	chr9	122398963	122398972	-	0.000	0.000	Merged-chr9-122399009-31
NR10048--MA0599.1.KLF5	chr11	58283331	58283340	-	0.000	0.000	Merged-chr11-58283237-2
NR33149--MA0740.1.KLF14	chr19	22915937	22915950	-	0.000	0.000	Merged-chr19-22916033-24
NR21614--MA0741.1.KLF16	chr14	118682883	118682893	-	0.000	0.000	Merged-chr14-118682781-56
NR27362--MA0493.1.Klf1	chr17	21617595	21617605	-	0.000	0.000	Merged-chr17-21617473-39
NR51192--MA0599.1.KLF5	chr5	115760938	115760947	-	0.000	0.000	Merged-chr5-115761078-27
NR66507--MA0657.1.KLF13	chr9	55283729	55283746	+	0.000	0.000	Merged-chr9-55283833-16
NR21029--MA0493.1.Klf1	chr14	79236476	79236486	+	0.000	0.000	Merged-chr14-79236608-48
NR27363--MA0741.1.KLF16	chr17	21617594	21617604	-	0.000	0.000	Merged-chr17-21617473-39
NR43465--MA0740.1.KLF14	chr3	146039642	146039655	-	0.000	0.000	Merged-chr3-146039588-29
NR10190--MA1107.1.KLF9	chr11	60937981	60937993	-	0.000	0.000	Merged-chr11-60937827-26
NR8320--MA0493.1.Klf1	chr10	118766025	118766035	-	0.000	0.000	Merged-chr10-118766153-45
NR31221--MA0599.1.KLF5	chr18	61481724	61481733	+	0.000	0.000	Merged-chr18-61481826-14
NR12666--MA0493.1.Klf1	chr11	113537055	113537065	+	0.000	0.000	Merged-chr11-113536889-33
NR10052--MA0493.1.Klf1	chr11	58290595	58290605	+	0.000	0.000	Merged-chr11-58290425-28
NR62388--MA0493.1.Klf1	chr8	11636520	11636530	-	0.000	0.000	Merged-chr8-11636521-2
NR8212--MA1107.1.KLF9	chr10	117784738	117784750	+	0.000	0.000	Merged-chr10-117784888-21
NR4939--MA0740.1.KLF14	chr10	7212241	7212254	-	0.000	0.000	Merged-chr10-7212223-140
NR22119--MA0493.1.Klf1	chr15	25696042	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR34338--MA0493.1.Klf1	chr19	60182324	60182334	+	0.000	0.000	Merged-chr19-60182316-4
NR10826--MA1107.1.KLF9	chr11	76573047	76573059	+	0.000	0.000	Merged-chr11-76573046-33
NR62741--MA1107.1.KLF9	chr8	34651916	34651928	-	0.000	0.000	Merged-chr8-34651925-47
NR10643--MA0741.1.KLF16	chr11	72963735	72963745	-	0.000	0.000	Merged-chr11-72963811-9
NR45941--MA1107.1.KLF9	chr4	106935042	106935054	-	0.000	0.000	Merged-chr4-106934885-1
NR11132--MA0039.3.KLF4	chr11	82424778	82424788	-	0.000	0.000	Merged-chr11-82424845-7
NR12899--MA0493.1.Klf1	chr11	116643516	116643526	+	0.000	0.000	Merged-chr11-116643471-18
NR66169--MA0039.3.KLF4	chr9	43242635	43242645	+	0.000	0.000	Merged-chr9-43242516-24
NR42133--MA0741.1.KLF16	chr3	108383743	108383753	+	0.000	0.000	Merged-chr3-108383794-50
NR7044--MA0741.1.KLF16	chr10	82812049	82812059	+	0.000	0.000	Merged-chr10-82812084-42
NR28914--MA0599.1.KLF5	chr17	56023591	56023600	-	0.000	0.000	Merged-chr17-56023630-14
NR55883--MA0599.1.KLF5	chr6	120934470	120934479	-	0.000	0.000	Merged-chr6-120934426-25
NR63856--MA0742.1.Klf12	chr8	84811132	84811146	-	0.000	0.000	Merged-chr8-84811046-12
NR37728--MA1107.1.KLF9	chr2	130555167	130555179	+	0.000	0.000	Merged-chr2-130555023-33
NR54219--MA0657.1.KLF13	chr6	53709830	53709847	-	0.000	0.000	Merged-chr6-53709881-31
NR16005--MA0493.1.Klf1	chr12	117553351	117553361	-	0.000	0.000	Merged-chr12-117553468-60
NR9624--MA0039.3.KLF4	chr11	46462213	46462223	-	0.000	0.000	Merged-chr11-46462115-37
NR44843--MA0493.1.Klf1	chr4	46635492	46635502	-	0.000	0.000	Merged-chr4-46635507-41
NR49514--MA0599.1.KLF5	chr5	63943576	63943585	-	0.000	0.000	Merged-chr5-63943362-36
NR18230--MA0599.1.KLF5	chr13	98684443	98684452	+	0.000	0.000	Merged-chr13-98684546-11
NR12812--MA0741.1.KLF16	chr11	115747600	115747610	-	0.000	0.000	Merged-chr11-115747608-16
NR20863--MA0741.1.KLF16	chr14	74918663	74918673	+	0.000	0.000	Merged-chr14-74918775-39
NR60213--MA0493.1.Klf1	chr7	100700070	100700080	-	0.000	0.000	Merged-chr7-100699955-31
NR31444--MA1107.1.KLF9	chr18	67212684	67212696	+	0.000	0.000	Merged-chr18-67212775-57
NR52833--MA0599.1.KLF5	chr5	144358278	144358287	-	0.000	0.000	Merged-chr5-144358177-56
NR55895--MA0742.1.Klf12	chr6	121110155	121110169	-	0.000	0.000	Merged-chr6-121110104-77
NR35664--MA0741.1.KLF16	chr2	49744497	49744507	+	0.000	0.000	Merged-chr2-49744707-28
NR40746--MA0742.1.Klf12	chr3	61002319	61002333	-	0.000	0.000	Merged-chr3-61002220-1
NR53811--MA0599.1.KLF5	chr6	38254301	38254310	-	0.000	0.000	Merged-chr6-38254248-53
NR65120--MA1107.1.KLF9	chr8	122712173	122712185	-	0.000	0.000	Merged-chr8-122712057-14
NR8208--MA1107.1.KLF9	chr10	117784730	117784742	+	0.000	0.000	Merged-chr10-117784888-21
NR62845--MA0493.1.Klf1	chr8	40963172	40963182	-	0.000	0.000	Merged-chr8-40963134-88
NR27451--MA0741.1.KLF16	chr17	24084757	24084767	+	0.000	0.000	Merged-chr17-24084802-20
NR30126--MA1107.1.KLF9	chr17	88597598	88597610	+	0.000	0.000	Merged-chr17-88597413-65
NR5638--MA0599.1.KLF5	chr10	42699263	42699272	+	0.000	0.000	Merged-chr10-42699170-35
NR11696--MA0740.1.KLF14	chr11	96859827	96859840	+	0.000	0.000	Merged-chr11-96859766-18
NR45632--MA0741.1.KLF16	chr4	95449024	95449034	-	0.000	0.000	Merged-chr4-95449018-19
NR61463--MA0740.1.KLF14	chr7	130812683	130812696	-	0.000	0.000	Merged-chr7-130812664-20
NR67329--MA0741.1.KLF16	chr9	77939192	77939202	+	0.000	0.000	Merged-chr9-77938986-43
NR57803--MA0493.1.Klf1	chr7	16001851	16001861	-	0.000	0.000	Merged-chr7-16001989-41
NR55888--MA0599.1.KLF5	chr6	121017549	121017558	-	0.000	0.000	Merged-chr6-121017523-33
NR53935--MA0740.1.KLF14	chr6	47621483	47621496	+	0.000	0.000	Merged-chr6-47621326-39
NR44044--MA0741.1.KLF16	chr3	157925190	157925200	+	0.000	0.000	Merged-chr3-157925057-36
NR57238--MA0039.3.KLF4	chr6	146185691	146185701	-	0.000	0.000	Merged-chr6-146185680-43
NR21737--MA0493.1.Klf1	chr14	120313649	120313659	+	0.000	0.000	Merged-chr14-120313531-118
