#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_up.bed
NR62386--MA0741.1.KLF16	chr7	118499323	118499333	-	0.000	0.000	Merged-chr7-118499270-20
NR66708--MA1107.1.KLF9	chr8	111769397	111769409	-	0.000	0.000	Merged-chr8-111769335-16
NR23425--MA0493.1.Klf1	chr15	74935469	74935479	+	0.000	0.000	Merged-chr15-74935411-23
NR20798--MA0741.1.KLF16	chr14	67886975	67886985	+	0.000	0.000	Merged-chr14-67887091-21
NR8380--MA0742.1.Klf12	chr10	117651212	117651226	-	0.000	0.000	Merged-chr10-117651194-26
NR51893--MA0740.1.KLF14	chr5	111196086	111196099	+	0.000	0.000	Merged-chr5-111196079-28
NR12104--MA0599.1.KLF5	chr11	99150550	99150559	+	0.000	0.000	Merged-chr11-99150380-50
NR42754--MA0493.1.Klf1	chr3	115758852	115758862	-	0.000	0.000	Merged-chr3-115758930-94
NR24662--MA1107.1.KLF9	chr15	98927703	98927715	+	0.000	0.000	Merged-chr15-98927787-24
NR33319--MA0741.1.KLF16	chr19	10801349	10801359	-	0.000	0.000	Merged-chr19-10801244-29
NR63368--MA0599.1.KLF5	chr7	136255659	136255668	-	0.000	0.000	Merged-chr7-136255803-24
NR28360--MA0599.1.KLF5	chr17	28516341	28516350	+	0.000	0.000	Merged-chr17-28516201-30
NR18221--MA0657.1.KLF13	chr13	99781076	99781093	-	0.000	0.000	Merged-chr13-99781144-21
NR21058--MA0599.1.KLF5	chr14	75069549	75069558	-	0.000	0.000	Merged-chr14-75069632-2
NR39619--MA0742.1.Klf12	chr2	167313810	167313824	+	0.000	0.000	Merged-chr2-167313855-44
NR56513--MA0742.1.Klf12	chr6	95614912	95614926	+	0.000	0.000	Merged-chr6-95614846-71
NR18087--MA1107.1.KLF9	chr13	97406768	97406780	+	0.000	0.000	Merged-chr13-97406780-35
NR22228--MA0493.1.Klf1	chr15	3174252	3174262	-	0.000	0.000	Merged-chr15-3174330-41
NR10273--MA0493.1.Klf1	chr11	55131118	55131128	+	0.000	0.000	Merged-chr11-55131266-10
NR28432--MA0740.1.KLF14	chr17	29394034	29394047	-	0.000	0.000	Merged-chr17-29393996-77
NR8384--MA0741.1.KLF16	chr10	117651215	117651225	-	0.000	0.000	Merged-chr10-117651194-26
NR48971--MA0493.1.Klf1	chr4	154105757	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR30557--MA1107.1.KLF9	chr17	86040528	86040540	-	0.000	0.000	Merged-chr17-86040436-1
NR34264--MA0599.1.KLF5	chr19	53020410	53020419	-	0.000	0.000	Merged-chr19-53020270-32
NR26091--MA0599.1.KLF5	chr16	44337718	44337727	-	0.000	0.000	Merged-chr16-44337753-20
NR4787--MA0740.1.KLF14	chr1	191097826	191097839	+	0.000	0.000	Merged-chr1-191097986-4
NR15136--MA0493.1.Klf1	chr12	94083667	94083677	+	0.000	0.000	Merged-chr12-94083592-14
NR50855--MA1107.1.KLF9	chr5	72202164	72202176	+	0.000	0.000	Merged-chr5-72202096-40
NR38139--MA1107.1.KLF9	chr2	127319251	127319263	-	0.000	0.000	Merged-chr2-127319189-56
NR45392--MA1107.1.KLF9	chr4	47251261	47251273	+	0.000	0.000	Merged-chr4-47251279-48
NR10281--MA0039.3.KLF4	chr11	55131244	55131254	+	0.000	0.000	Merged-chr11-55131266-10
NR14866--MA0599.1.KLF5	chr12	85973779	85973788	+	0.000	0.000	Merged-chr12-85973794-44
NR62054--MA0493.1.Klf1	chr7	110203788	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR46022--MA0599.1.KLF5	chr4	82755890	82755899	+	0.000	0.000	Merged-chr4-82755852-39
NR14175--MA0039.3.KLF4	chr12	54398447	54398457	-	0.000	0.000	Merged-chr12-54398333-42
NR24658--MA1107.1.KLF9	chr15	98927695	98927707	+	0.000	0.000	Merged-chr15-98927787-24
NR50596--MA0742.1.Klf12	chr5	63943572	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR30636--MA0741.1.KLF16	chr17	87365448	87365458	-	0.000	0.000	Merged-chr17-87365443-26
NR52345--MA0039.3.KLF4	chr5	118465398	118465408	-	0.000	0.000	Merged-chr5-118465239-56
NR10707--MA1107.1.KLF9	chr11	68499100	68499112	-	0.000	0.000	Merged-chr11-68499042-49
NR34453--MA0741.1.KLF16	chr19	56722052	56722062	-	0.000	0.000	Merged-chr19-56721958-31
NR30481--MA1107.1.KLF9	chr17	84116650	84116662	-	0.000	0.000	Merged-chr17-84116630-65
NR23787--MA0741.1.KLF16	chr15	80192530	80192540	+	0.000	0.000	Merged-chr15-80192413-58
NR35452--MA0493.1.Klf1	chr2	27693905	27693915	-	0.000	0.000	Merged-chr2-27693880-30
NR493--MA0742.1.Klf12	chr1	39196987	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR20799--MA0742.1.Klf12	chr14	67912073	67912087	+	0.000	0.000	Merged-chr14-67911920-26
NR51037--MA0493.1.Klf1	chr5	77092712	77092722	+	0.000	0.000	Merged-chr5-77092743-13
NR39336--MA0039.3.KLF4	chr2	160657971	160657981	-	0.000	0.000	Merged-chr2-160657923-30
NR16938--MA0740.1.KLF14	chr13	51776416	51776429	+	0.000	0.000	Merged-chr13-51776600-43
NR62631--MA1107.1.KLF9	chr7	122352044	122352056	-	0.000	0.000	Merged-chr7-122351957-38
NR28411--MA0740.1.KLF14	chr17	29304613	29304626	-	0.000	0.000	Merged-chr17-29304449-24
NR416--MA0742.1.Klf12	chr1	37030906	37030920	+	0.000	0.000	Merged-chr1-37030914-29
NR66892--MA1107.1.KLF9	chr8	117052559	117052571	-	0.000	0.000	Merged-chr8-117052612-3
NR67109--MA0742.1.Klf12	chr8	120701894	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR47684--MA1107.1.KLF9	chr4	132749036	132749048	-	0.000	0.000	Merged-chr4-132748989-25
NR8158--MA0741.1.KLF16	chr10	111031831	111031841	+	0.000	0.000	Merged-chr10-111031729-43
NR8429--MA0741.1.KLF16	chr10	118419171	118419181	-	0.000	0.000	Merged-chr10-118419236-59
NR11914--MA0493.1.Klf1	chr11	97400519	97400529	-	0.000	0.000	Merged-chr11-97400516-28
NR13275--MA0741.1.KLF16	chr11	120990467	120990477	+	0.000	0.000	Merged-chr11-120990355-3
NR5410--MA1107.1.KLF9	chr10	21354071	21354083	-	0.000	0.000	Merged-chr10-21353968-32
NR67037--MA0039.3.KLF4	chr8	120050177	120050187	-	0.000	0.000	Merged-chr8-120050156-23
NR495--MA0493.1.Klf1	chr1	39196991	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR46921--MA1107.1.KLF9	chr4	116168778	116168790	+	0.000	0.000	Merged-chr4-116168946-31
NR47457--MA0599.1.KLF5	chr4	129508010	129508019	-	0.000	0.000	Merged-chr4-129508062-20
NR25691--MA0599.1.KLF5	chr16	29978022	29978031	-	0.000	0.000	Merged-chr16-29977874-22
NR62041--MA0740.1.KLF14	chr7	110202890	110202903	+	0.000	0.000	Merged-chr7-110202943-8
NR24684--MA0740.1.KLF14	chr15	99009038	99009051	+	0.000	0.000	Merged-chr15-99008995-43
NR42800--MA0599.1.KLF5	chr3	116487882	116487891	+	0.000	0.000	Merged-chr3-116487886-17
NR43675--MA0599.1.KLF5	chr3	141690688	141690697	+	0.000	0.000	Merged-chr3-141690828-16
NR59103--MA0599.1.KLF5	chr7	16845568	16845577	+	0.000	0.000	Merged-chr7-16845538-47
NR38206--MA0741.1.KLF16	chr2	128470707	128470717	-	0.000	0.000	Merged-chr2-128470524-44
NR62050--MA0657.1.KLF13	chr7	110203782	110203799	-	0.000	0.000	Merged-chr7-110203728-41
NR63833--MA1107.1.KLF9	chr7	143501134	143501146	+	0.000	0.000	Merged-chr7-143501142-12
NR14847--MA0039.3.KLF4	chr12	85661093	85661103	-	0.000	0.000	Merged-chr12-85661084-38
NR20310--MA0740.1.KLF14	chr14	54146702	54146715	+	0.000	0.000	Merged-chr14-54146707-32
NR29571--MA0493.1.Klf1	chr17	56913627	56913637	-	0.000	0.000	Merged-chr17-56913567-28
NR67727--MA1107.1.KLF9	chr9	14172188	14172200	-	0.000	0.000	Merged-chr9-14171965-37
NR53472--MA0493.1.Klf1	chr5	137069006	137069016	-	0.000	0.000	Merged-chr5-137068922-9
NR28127--MA1107.1.KLF9	chr17	25584055	25584067	-	0.000	0.000	Merged-chr17-25583989-33
NR50682--MA0599.1.KLF5	chr5	64864851	64864860	+	0.000	0.000	Merged-chr5-64864889-25
NR4786--MA1107.1.KLF9	chr1	191097789	191097801	+	0.000	0.000	Merged-chr1-191097986-4
NR52914--MA0039.3.KLF4	chr5	129192021	129192031	+	0.000	0.000	Merged-chr5-129191899-21
NR47461--MA0493.1.Klf1	chr4	129508049	129508059	-	0.000	0.000	Merged-chr4-129508062-20
NR5965--MA0039.3.KLF4	chr10	53889522	53889532	-	0.000	0.000	Merged-chr10-53889619-14
NR36426--MA0493.1.Klf1	chr2	65239148	65239158	+	0.000	0.000	Merged-chr2-65239330-1
NR18549--MA1107.1.KLF9	chr13	108170122	108170134	+	0.000	0.000	Merged-chr13-108170237-20
NR27088--MA0740.1.KLF14	chr16	93572667	93572680	+	0.000	0.000	Merged-chr16-93572534-34
NR14786--MA0599.1.KLF5	chr12	84175861	84175870	+	0.000	0.000	Merged-chr12-84175952-55
NR23135--MA0493.1.Klf1	chr15	61408819	61408829	+	0.000	0.000	Merged-chr15-61408601-39
NR48350--MA0599.1.KLF5	chr4	141148495	141148504	+	0.000	0.000	Merged-chr4-141148544-3
NR66888--MA1107.1.KLF9	chr8	117052551	117052563	-	0.000	0.000	Merged-chr8-117052612-3
NR47493--MA0599.1.KLF5	chr4	129696178	129696187	+	0.000	0.000	Merged-chr4-129696167-1
NR7902--MA0741.1.KLF16	chr10	98782185	98782195	+	0.000	0.000	Merged-chr10-98782064-50
NR56724--MA0493.1.Klf1	chr6	100824841	100824851	-	0.000	0.000	Merged-chr6-100824678-47
NR28355--MA0039.3.KLF4	chr17	28488545	28488555	-	0.000	0.000	Merged-chr17-28488439-21
NR61098--MA0039.3.KLF4	chr7	79262509	79262519	+	0.000	0.000	Merged-chr7-79262630-29
NR70500--MA1107.1.KLF9	chr9	103708547	103708559	-	0.000	0.000	Merged-chr9-103708759-48
NR67252--MA0741.1.KLF16	chr8	122678202	122678212	+	0.000	0.000	Merged-chr8-122678075-1
NR23700--MA0740.1.KLF14	chr15	78896290	78896303	-	0.000	0.000	Merged-chr15-78896310-38
NR26384--MA0742.1.Klf12	chr16	59459634	59459648	-	0.000	0.000	Merged-chr16-59459484-51
NR5415--MA1107.1.KLF9	chr10	21975544	21975556	+	0.000	0.000	Merged-chr10-21975536-24
NR17342--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR42496--MA0599.1.KLF5	chr3	104796706	104796715	-	0.000	0.000	Merged-chr3-104796663-34
NR21162--MA0741.1.KLF16	chr14	78679217	78679227	+	0.000	0.000	Merged-chr14-78679093-56
NR46917--MA1107.1.KLF9	chr4	116168770	116168782	+	0.000	0.000	Merged-chr4-116168946-31
NR872--MA0599.1.KLF5	chr1	59180246	59180255	+	0.000	0.000	Merged-chr1-59180254-19
NR33420--MA1107.1.KLF9	chr19	17256999	17257011	-	0.000	0.000	Merged-chr19-17256835-48
NR62100--MA0599.1.KLF5	chr7	110956799	110956808	+	0.000	0.000	Merged-chr7-110956692-58
NR58518--MA0740.1.KLF14	chr6	144664961	144664974	+	0.000	0.000	Merged-chr6-144664964-20
NR29375--MA0599.1.KLF5	chr17	50483833	50483842	-	0.000	0.000	Merged-chr17-50483853-32
NR48765--MA0039.3.KLF4	chr4	149871675	149871685	-	0.000	0.000	Merged-chr4-149871771-25
NR40956--MA0493.1.Klf1	chr3	51378745	51378755	+	0.000	0.000	Merged-chr3-51378644-3
NR56868--MA0599.1.KLF5	chr6	108665782	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR47820--MA0599.1.KLF5	chr4	134097277	134097286	+	0.000	0.000	Merged-chr4-134097257-48
NR51038--MA0741.1.KLF16	chr5	77092713	77092723	+	0.000	0.000	Merged-chr5-77092743-13
NR11848--MA0599.1.KLF5	chr11	96667148	96667157	+	0.000	0.000	Merged-chr11-96667069-36
NR57846--MA0599.1.KLF5	chr6	131294134	131294143	-	0.000	0.000	Merged-chr6-131294237-12
NR59801--MA0740.1.KLF14	chr7	29155630	29155643	+	0.000	0.000	Merged-chr7-29155569-4
NR750--MA1107.1.KLF9	chr1	52578381	52578393	+	0.000	0.000	Merged-chr1-52578518-39
NR50767--MA0493.1.Klf1	chr5	66190794	66190804	-	0.000	0.000	Merged-chr5-66190965-54
NR42994--MA0742.1.Klf12	chr3	123459639	123459653	+	0.000	0.000	Merged-chr3-123459627-23
NR56854--MA0493.1.Klf1	chr6	108630897	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR17942--MA0740.1.KLF14	chr13	92844707	92844720	+	0.000	0.000	Merged-chr13-92844902-63
NR52709--MA1107.1.KLF9	chr5	124629055	124629067	-	0.000	0.000	Merged-chr5-124629076-75
NR13472--MA0741.1.KLF16	chr12	8829812	8829822	-	0.000	0.000	Merged-chr12-8829730-25
NR8489--MA0599.1.KLF5	chr10	119031179	119031188	-	0.000	0.000	Merged-chr10-119031155-35
NR19573--MA0599.1.KLF5	chr14	25421976	25421985	+	0.000	0.000	Merged-chr14-25421957-44
NR1871--MA0493.1.Klf1	chr1	105565262	105565272	+	0.000	0.000	Merged-chr1-105565114-33
NR36354--MA1107.1.KLF9	chr2	60774637	60774649	-	0.000	0.000	Merged-chr2-60774747-55
NR10977--MA0493.1.Klf1	chr11	74555888	74555898	+	0.000	0.000	Merged-chr11-74556046-55
NR20568--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR13677--MA0039.3.KLF4	chr12	21480431	21480441	+	0.000	0.000	Merged-chr12-21480312-60
NR63856--MA1107.1.KLF9	chr7	143724045	143724057	-	0.000	0.000	Merged-chr7-143724096-15
NR50100--MA0493.1.Klf1	chr5	36722773	36722783	-	0.000	0.000	Merged-chr5-36722614-37
NR36494--MA0599.1.KLF5	chr2	68289276	68289285	-	0.000	0.000	Merged-chr2-68289327-28
NR10279--MA0742.1.Klf12	chr11	55131242	55131256	+	0.000	0.000	Merged-chr11-55131266-10
NR34086--MA0599.1.KLF5	chr19	45577319	45577328	+	0.000	0.000	Merged-chr19-45577468-39
NR43595--MA0599.1.KLF5	chr3	137833589	137833598	+	0.000	0.000	Merged-chr3-137833460-41
NR10873--MA0039.3.KLF4	chr11	70597422	70597432	-	0.000	0.000	Merged-chr11-70597550-26
NR30599--MA0493.1.Klf1	chr17	86958068	86958078	+	0.000	0.000	Merged-chr17-86958132-38
NR44868--MA0493.1.Klf1	chr4	33588279	33588289	-	0.000	0.000	Merged-chr4-33588346-4
NR54459--MA1107.1.KLF9	chr6	3536249	3536261	+	0.000	0.000	Merged-chr6-3536376-27
NR62042--MA0657.1.KLF13	chr7	110202889	110202906	+	0.000	0.000	Merged-chr7-110202943-8
NR23512--MA0599.1.KLF5	chr15	76243458	76243467	-	0.000	0.000	Merged-chr15-76243326-45
NR29271--MA1107.1.KLF9	chr17	47943110	47943122	+	0.000	0.000	Merged-chr17-47943297-31
NR24685--MA0657.1.KLF13	chr15	99009037	99009054	+	0.000	0.000	Merged-chr15-99008995-43
NR71941--MA0741.1.KLF16	chrX	48147979	48147989	+	0.000	0.000	Merged-chrX-48147927-58
NR70863--MA1107.1.KLF9	chr9	110896832	110896844	-	0.000	0.000	Merged-chr9-110896831-29
NR71940--MA0493.1.Klf1	chrX	48147978	48147988	+	0.000	0.000	Merged-chrX-48147927-58
NR8488--MA1107.1.KLF9	chr10	119005763	119005775	+	0.000	0.000	Merged-chr10-119005704-15
NR57481--MA0741.1.KLF16	chr6	125067858	125067868	-	0.000	0.000	Merged-chr6-125067765-41
NR742--MA0493.1.Klf1	chr1	52578321	52578331	+	0.000	0.000	Merged-chr1-52578518-39
NR8385--MA1107.1.KLF9	chr10	117651214	117651226	-	0.000	0.000	Merged-chr10-117651194-26
NR30445--MA0741.1.KLF16	chr17	83824029	83824039	+	0.000	0.000	Merged-chr17-83824004-16
NR44671--MA0493.1.Klf1	chr4	20033081	20033091	+	0.000	0.000	Merged-chr4-20033263-40
NR46712--MA0493.1.Klf1	chr4	108371566	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR34533--MA0741.1.KLF16	chr19	57995130	57995140	+	0.000	0.000	Merged-chr19-57994967-75
NR26221--MA1107.1.KLF9	chr16	49796925	49796937	+	0.000	0.000	Merged-chr16-49797153-43
NR48352--MA0741.1.KLF16	chr4	141148500	141148510	+	0.000	0.000	Merged-chr4-141148544-3
NR20810--MA0741.1.KLF16	chr14	68078501	68078511	+	0.000	0.000	Merged-chr14-68078565-20
NR35274--MA0493.1.Klf1	chr2	25170654	25170664	-	0.000	0.000	Merged-chr2-25170502-21
NR39624--MA1107.1.KLF9	chr2	167313810	167313822	+	0.000	0.000	Merged-chr2-167313855-44
NR24480--MA0740.1.KLF14	chr15	94566100	94566113	+	0.000	0.000	Merged-chr15-94566031-29
NR70528--MA0741.1.KLF16	chr9	104269536	104269546	+	0.000	0.000	Merged-chr9-104269530-16
NR32495--MA0742.1.Klf12	chr18	80609767	80609781	+	0.000	0.000	Merged-chr18-80609939-56
NR25799--MA0741.1.KLF16	chr16	32812980	32812990	-	0.000	0.000	Merged-chr16-32813091-39
NR45681--MA0599.1.KLF5	chr4	59264863	59264872	+	0.000	0.000	Merged-chr4-59265208-63
NR65163--MA1107.1.KLF9	chr8	68158279	68158291	+	0.000	0.000	Merged-chr8-68158417-16
NR69085--MA0599.1.KLF5	chr9	62353932	62353941	-	0.000	0.000	Merged-chr9-62354040-45
NR652--MA1107.1.KLF9	chr1	43561580	43561592	-	0.000	0.000	Merged-chr1-43561326-30
NR39736--MA1107.1.KLF9	chr2	168580393	168580405	+	0.000	0.000	Merged-chr2-168580470-46
NR13840--MA0742.1.Klf12	chr12	30557543	30557557	+	0.000	0.000	Merged-chr12-30557589-12
NR11656--MA0599.1.KLF5	chr11	88993896	88993905	-	0.000	0.000	Merged-chr11-88993773-46
NR36050--MA1107.1.KLF9	chr2	45172978	45172990	-	0.000	0.000	Merged-chr2-45172921-51
NR434--MA0599.1.KLF5	chr1	37317899	37317908	+	0.000	0.000	Merged-chr1-37317711-58
NR72116--MA0039.3.KLF4	chrX	71474487	71474497	+	0.000	0.000	Merged-chrX-71474506-18
NR20807--MA0599.1.KLF5	chr14	68078501	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR9935--MA0741.1.KLF16	chr11	46127134	46127144	-	0.000	0.000	Merged-chr11-46127089-49
NR41859--MA0599.1.KLF5	chr3	93547874	93547883	+	0.000	0.000	Merged-chr3-93547849-109
NR22883--MA0493.1.Klf1	chr15	51803265	51803275	-	0.000	0.000	Merged-chr15-51803142-36
NR29267--MA1107.1.KLF9	chr17	47943102	47943114	+	0.000	0.000	Merged-chr17-47943297-31
NR67250--MA0599.1.KLF5	chr8	122678196	122678205	+	0.000	0.000	Merged-chr8-122678075-1
NR18721--MA0599.1.KLF5	chr13	111297762	111297771	+	0.000	0.000	Merged-chr13-111297823-12
NR51679--MA0599.1.KLF5	chr5	103760639	103760648	+	0.000	0.000	Merged-chr5-103760727-77
NR13060--MA1107.1.KLF9	chr11	117686232	117686244	+	0.000	0.000	Merged-chr11-117686143-68
NR63763--MA0493.1.Klf1	chr7	142354081	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR14244--MA1107.1.KLF9	chr12	55393016	55393028	-	0.000	0.000	Merged-chr12-55392987-35
NR52648--MA0599.1.KLF5	chr5	124075841	124075850	-	0.000	0.000	Merged-chr5-124075936-23
NR53438--MA0741.1.KLF16	chr5	136953067	136953077	+	0.000	0.000	Merged-chr5-136953170-41
NR69957--MA1107.1.KLF9	chr9	86624895	86624907	-	0.000	0.000	Merged-chr9-86625059-9
NR47709--MA0599.1.KLF5	chr4	132808285	132808294	-	0.000	0.000	Merged-chr4-132808337-17
NR39712--MA0741.1.KLF16	chr2	168492188	168492198	-	0.000	0.000	Merged-chr2-168492092-36
NR32499--MA0741.1.KLF16	chr18	80609768	80609778	+	0.000	0.000	Merged-chr18-80609939-56
NR9242--MA0039.3.KLF4	chr11	5005467	5005477	+	0.000	0.000	Merged-chr11-5005546-13
NR17347--MA0741.1.KLF16	chr13	63189569	63189579	-	0.000	0.000	Merged-chr13-63189715-33
NR26217--MA1107.1.KLF9	chr16	49796917	49796929	+	0.000	0.000	Merged-chr16-49797153-43
NR65957--MA0599.1.KLF5	chr8	86838905	86838914	-	0.000	0.000	Merged-chr8-86839061-45
NR49108--MA0741.1.KLF16	chr4	155694294	155694304	-	0.000	0.000	Merged-chr4-155694254-1
NR66800--MA0493.1.Klf1	chr8	115397896	115397906	-	0.000	0.000	Merged-chr8-115397759-2
NR59806--MA1107.1.KLF9	chr7	29155630	29155642	+	0.000	0.000	Merged-chr7-29155569-4
NR27899--MA0599.1.KLF5	chr17	19435083	19435092	+	0.000	0.000	Merged-chr17-19435269-18
NR24616--MA0599.1.KLF5	chr15	98634988	98634997	-	0.000	0.000	Merged-chr15-98634819-42
NR5969--MA0741.1.KLF16	chr10	53889523	53889533	-	0.000	0.000	Merged-chr10-53889619-14
NR69360--MA0741.1.KLF16	chr9	69458369	69458379	+	0.000	0.000	Merged-chr9-69458326-40
NR25635--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR26235--MA1107.1.KLF9	chr16	49982432	49982444	-	0.000	0.000	Merged-chr16-49982447-38
NR3295--MA0493.1.Klf1	chr1	156667702	156667712	-	0.000	0.000	Merged-chr1-156667693-16
NR23821--MA0742.1.Klf12	chr15	80711049	80711063	-	0.000	0.000	Merged-chr15-80711165-82
NR51212--MA0039.3.KLF4	chr5	91015265	91015275	+	0.000	0.000	Merged-chr5-91015407-22
NR582--MA0599.1.KLF5	chr1	40383086	40383095	-	0.000	0.000	Merged-chr1-40383046-56
NR72828--MA0742.1.Klf12	chrX	159910925	159910939	+	0.000	0.000	Merged-chrX-159910945-21
NR492--MA0740.1.KLF14	chr1	39196988	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR54058--MA0599.1.KLF5	chr5	144295025	144295034	-	0.000	0.000	Merged-chr5-144295152-24
NR11449--MA0741.1.KLF16	chr11	83427163	83427173	-	0.000	0.000	Merged-chr11-83427228-21
NR12415--MA0599.1.KLF5	chr11	105363112	105363121	-	0.000	0.000	Merged-chr11-105363147-36
NR22593--MA0599.1.KLF5	chr15	34389240	34389249	-	0.000	0.000	Merged-chr15-34389092-27
NR19386--MA0599.1.KLF5	chr14	20023979	20023988	-	0.000	0.000	Merged-chr14-20024041-29
NR43151--MA0039.3.KLF4	chr3	127892091	127892101	-	0.000	0.000	Merged-chr3-127892051-37
NR67108--MA0740.1.KLF14	chr8	120701895	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR7820--MA0741.1.KLF16	chr10	94942958	94942968	+	0.000	0.000	Merged-chr10-94942923-6
NR10280--MA0599.1.KLF5	chr11	55131243	55131252	+	0.000	0.000	Merged-chr11-55131266-10
NR1361--MA1107.1.KLF9	chr1	80700302	80700314	-	0.000	0.000	Merged-chr1-80700065-37
NR28434--MA0599.1.KLF5	chr17	29394037	29394046	-	0.000	0.000	Merged-chr17-29393996-77
NR1685--MA0741.1.KLF16	chr1	91825517	91825527	-	0.000	0.000	Merged-chr1-91825474-20
NR10329--MA0493.1.Klf1	chr11	57952970	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR37042--MA1107.1.KLF9	chr2	91921922	91921934	+	0.000	0.000	Merged-chr2-91921982-40
NR10704--MA0741.1.KLF16	chr11	68465197	68465207	+	0.000	0.000	Merged-chr11-68465236-16
NR28415--MA1107.1.KLF9	chr17	29304614	29304626	-	0.000	0.000	Merged-chr17-29304449-24
NR69653--MA1107.1.KLF9	chr9	78074213	78074225	+	0.000	0.000	Merged-chr9-78074095-46
NR649--MA0493.1.Klf1	chr1	43561580	43561590	-	0.000	0.000	Merged-chr1-43561326-30
NR54062--MA0493.1.Klf1	chr5	144358186	144358196	-	0.000	0.000	Merged-chr5-144358177-56
NR26225--MA0742.1.Klf12	chr16	49854433	49854447	-	0.000	0.000	Merged-chr16-49854418-36
NR10701--MA0599.1.KLF5	chr11	68442602	68442611	-	0.000	0.000	Merged-chr11-68442579-25
NR22007--MA0599.1.KLF5	chr14	120313645	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR39335--MA0599.1.KLF5	chr2	160657973	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR24073--MA0039.3.KLF4	chr15	84896462	84896472	+	0.000	0.000	Merged-chr15-84896641-45
NR40810--MA0599.1.KLF5	chr3	37157149	37157158	+	0.000	0.000	Merged-chr3-37157248-37
NR58421--MA0741.1.KLF16	chr6	142862377	142862387	-	0.000	0.000	Merged-chr6-142862347-56
NR10328--MA0039.3.KLF4	chr11	57952968	57952978	-	0.000	0.000	Merged-chr11-57952769-40
NR33493--MA1107.1.KLF9	chr19	21786045	21786057	-	0.000	0.000	Merged-chr19-21785964-7
NR16345--MA0599.1.KLF5	chr13	24419795	24419804	-	0.000	0.000	Merged-chr13-24419838-27
NR5385--MA1107.1.KLF9	chr10	20281632	20281644	+	0.000	0.000	Merged-chr10-20281832-45
NR50602--MA1107.1.KLF9	chr5	63943574	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR46637--MA0493.1.Klf1	chr4	107196648	107196658	+	0.000	0.000	Merged-chr4-107196669-22
NR16111--MA1107.1.KLF9	chr13	5847056	5847068	+	0.000	0.000	Merged-chr13-5847113-25
NR46342--MA0599.1.KLF5	chr4	97996086	97996095	+	0.000	0.000	Merged-chr4-97996259-58
NR11795--MA0493.1.Klf1	chr11	95338135	95338145	-	0.000	0.000	Merged-chr11-95338102-17
NR68372--MA0599.1.KLF5	chr9	42209283	42209292	-	0.000	0.000	Merged-chr9-42209382-102
NR14182--MA1107.1.KLF9	chr12	54398457	54398469	-	0.000	0.000	Merged-chr12-54398333-42
NR20981--MA1107.1.KLF9	chr14	73290096	73290108	-	0.000	0.000	Merged-chr14-73290096-39
NR43058--MA1107.1.KLF9	chr3	126690977	126690989	+	0.000	0.000	Merged-chr3-126690917-48
NR38361--MA0493.1.Klf1	chr2	132230557	132230567	-	0.000	0.000	Merged-chr2-132230330-32
NR45198--MA0741.1.KLF16	chr4	43972436	43972446	+	0.000	0.000	Merged-chr4-43972345-49
NR55271--MA0742.1.Klf12	chr6	48664901	48664915	-	0.000	0.000	Merged-chr6-48664827-36
NR15703--MA0599.1.KLF5	chr12	110506243	110506252	-	0.000	0.000	Merged-chr12-110506270-12
NR63855--MA0741.1.KLF16	chr7	143724046	143724056	-	0.000	0.000	Merged-chr7-143724096-15
NR95--MA0493.1.Klf1	chr1	13301832	13301842	+	0.000	0.000	Merged-chr1-13301807-39
NR30789--MA0599.1.KLF5	chr18	4294716	4294725	+	0.000	0.000	Merged-chr18-4294735-1
