#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed
NR4467--MA0002.2.RUNX1	chr16	64723825	64723835	+	0.000	0.000	Merged-chr16-64723844-10
NR2787--MA0002.2.RUNX1	chr13	13729840	13729850	+	0.000	0.000	Merged-chr13-13729900-19
NR8161--MA0684.1.RUNX3	chr5	105010567	105010576	+	0.000	0.000	Merged-chr5-105010527-49
NR6276--MA0684.1.RUNX3	chr2	136987996	136988005	-	0.000	0.000	Merged-chr2-136988057-20
NR9981--MA0002.2.RUNX1	chr8	40584804	40584814	-	0.000	0.000	Merged-chr8-40584789-43
NR5750--MA0002.2.RUNX1	chr2	9871995	9872005	-	0.000	0.000	Merged-chr2-9872018-1
NR6799--MA0684.1.RUNX3	chr3	94375472	94375481	-	0.000	0.000	Merged-chr3-94375656-27
NR4182--MA0684.1.RUNX3	chr16	4584024	4584033	+	0.000	0.000	Merged-chr16-4584045-35
NR2839--MA0684.1.RUNX3	chr13	30682002	30682011	-	0.000	0.000	Merged-chr13-30682181-38
NR7810--MA0002.2.RUNX1	chr5	8373581	8373591	-	0.000	0.000	Merged-chr5-8373673-6
NR5654--MA0002.2.RUNX1	chr19	55137610	55137620	-	0.000	0.000	Merged-chr19-55137510-21
NR6242--MA0684.1.RUNX3	chr2	130555013	130555022	-	0.000	0.000	Merged-chr2-130555023-33
NR1152--MA0002.2.RUNX1	chr10	75978275	75978285	+	0.000	0.000	Merged-chr10-75978406-17
NR6017--MA0002.2.RUNX1	chr2	72536063	72536073	+	0.000	0.000	Merged-chr2-72536133-16
NR11134--MA0002.2.RUNX1	chrX	93617323	93617333	-	0.000	0.000	Merged-chrX-93617420-5
NR2071--MA0511.2.RUNX2	chr11	109149663	109149671	-	0.000	0.000	Merged-chr11-109149686-17
NR1261--MA0002.2.RUNX1	chr10	93166522	93166532	+	0.000	0.000	Merged-chr10-93166608-12
NR1803--MA0002.2.RUNX1	chr11	67564417	67564427	-	0.000	0.000	Merged-chr11-67564427-31
NR6225--MA0511.2.RUNX2	chr2	128335906	128335914	+	0.000	0.000	Merged-chr2-128335870-5
NR8948--MA0002.2.RUNX1	chr6	122293950	122293960	+	0.000	0.000	Merged-chr6-122294065-56
NR7922--MA0511.2.RUNX2	chr5	35166062	35166070	-	0.000	0.000	Merged-chr5-35166204-55
NR4118--MA0684.1.RUNX3	chr15	97836698	97836707	-	0.000	0.000	Merged-chr15-97837039-84
NR2167--MA0684.1.RUNX3	chr11	121064257	121064266	+	0.000	0.000	Merged-chr11-121064322-30
NR11038--MA0002.2.RUNX1	chrX	13652450	13652460	+	0.000	0.000	Merged-chrX-13652412-21
NR10932--MA0684.1.RUNX3	chr9	115299298	115299307	+	0.000	0.000	Merged-chr9-115299283-20
NR4032--MA0002.2.RUNX1	chr15	82111957	82111967	+	0.000	0.000	Merged-chr15-82112003-17
NR658--MA0511.2.RUNX2	chr1	164966197	164966205	+	0.000	0.000	Merged-chr1-164966286-53
NR10198--MA0684.1.RUNX3	chr8	111998969	111998978	+	0.000	0.000	Merged-chr8-111998914-9
NR6235--MA0002.2.RUNX1	chr2	129180167	129180177	+	0.000	0.000	Merged-chr2-129180074-1
NR4284--MA0002.2.RUNX1	chr16	30177882	30177892	+	0.000	0.000	Merged-chr16-30177867-21
NR7661--MA0002.2.RUNX1	chr4	137854093	137854103	-	0.000	0.000	Merged-chr4-137854061-36
NR2626--MA0511.2.RUNX2	chr12	112702548	112702556	+	0.000	0.000	Merged-chr12-112702539-19
NR8709--MA0002.2.RUNX1	chr6	72841926	72841936	-	0.000	0.000	Merged-chr6-72841906-9
NR1816--MA0002.2.RUNX1	chr11	68546057	68546067	+	0.000	0.000	Merged-chr11-68546136-23
NR5510--MA0684.1.RUNX3	chr19	24971561	24971570	+	0.000	0.000	Merged-chr19-24971475-35
NR2527--MA0002.2.RUNX1	chr12	100992615	100992625	-	0.000	0.000	Merged-chr12-100992713-6
NR5904--MA0002.2.RUNX1	chr2	52523411	52523421	+	0.000	0.000	Merged-chr2-52523552-9
NR1402--MA0002.2.RUNX1	chr10	117975594	117975604	-	0.000	0.000	Merged-chr10-117975710-27
NR9450--MA0002.2.RUNX1	chr7	79262666	79262676	-	0.000	0.000	Merged-chr7-79262630-29
NR1925--MA0002.2.RUNX1	chr11	86573727	86573737	-	0.000	0.000	Merged-chr11-86573865-29
NR2513--MA0684.1.RUNX3	chr12	99633810	99633819	-	0.000	0.000	Merged-chr12-99633921-16
NR10925--MA0002.2.RUNX1	chr9	114446427	114446437	+	0.000	0.000	Merged-chr9-114446417-16
NR7822--MA0684.1.RUNX3	chr5	10254862	10254871	-	0.000	0.000	Merged-chr5-10254903-14
NR11116--MA0511.2.RUNX2	chrX	77580137	77580145	-	0.000	0.000	Merged-chrX-77580117-37
NR6919--MA0684.1.RUNX3	chr3	117728497	117728506	+	0.000	0.000	Merged-chr3-117728445-14
NR1492--MA0002.2.RUNX1	chr10	128991149	128991159	+	0.000	0.000	Merged-chr10-128991197-23
NR10511--MA0002.2.RUNX1	chr9	53773791	53773801	+	0.000	0.000	Merged-chr9-53773717-9
NR7260--MA0002.2.RUNX1	chr4	40833947	40833957	+	0.000	0.000	Merged-chr4-40833912-100
NR2269--MA0002.2.RUNX1	chr12	35691161	35691171	-	0.000	0.000	Merged-chr12-35691135-26
NR7802--MA0002.2.RUNX1	chr5	3461071	3461081	-	0.000	0.000	Merged-chr5-3460999-61
NR8037--MA0002.2.RUNX1	chr5	73152453	73152463	+	0.000	0.000	Merged-chr5-73152389-40
NR6357--MA0002.2.RUNX1	chr2	152906976	152906986	+	0.000	0.000	Merged-chr2-152906761-58
NR2003--MA0684.1.RUNX3	chr11	98948109	98948118	+	0.000	0.000	Merged-chr11-98948156-24
NR5980--MA0684.1.RUNX3	chr2	68289415	68289424	-	0.000	0.000	Merged-chr2-68289327-28
NR8166--MA0684.1.RUNX3	chr5	105313659	105313668	+	0.000	0.000	Merged-chr5-105313637-29
NR8289--MA0002.2.RUNX1	chr5	123930728	123930738	+	0.000	0.000	Merged-chr5-123930715-52
NR4206--MA0684.1.RUNX3	chr16	13845245	13845254	+	0.000	0.000	Merged-chr16-13845150-21
NR4058--MA0002.2.RUNX1	chr15	85983229	85983239	-	0.000	0.000	Merged-chr15-85983267-29
NR6409--MA0684.1.RUNX3	chr2	163084464	163084473	-	0.000	0.000	Merged-chr2-163084384-15
NR10872--MA0002.2.RUNX1	chr9	107264919	107264929	-	0.000	0.000	Merged-chr9-107264947-3
NR4808--MA0511.2.RUNX2	chr17	35246464	35246472	-	0.000	0.000	Merged-chr17-35246340-22
NR1981--MA0002.2.RUNX1	chr11	97123818	97123828	-	0.000	0.000	Merged-chr11-97123645-15
NR1776--MA0002.2.RUNX1	chr11	61602898	61602908	-	0.000	0.000	Merged-chr11-61602995-47
NR4709--MA0002.2.RUNX1	chr17	18957940	18957950	-	0.000	0.000	Merged-chr17-18957901-23
NR7544--MA0002.2.RUNX1	chr4	118326712	118326722	-	0.000	0.000	Merged-chr4-118326685-10
NR4567--MA0684.1.RUNX3	chr16	91789929	91789938	+	0.000	0.000	Merged-chr16-91789935-50
NR1904--MA0002.2.RUNX1	chr11	83746275	83746285	-	0.000	0.000	Merged-chr11-83746367-9
NR9747--MA0002.2.RUNX1	chr7	128119983	128119993	-	0.000	0.000	Merged-chr7-128119873-66
NR4375--MA0511.2.RUNX2	chr16	48801135	48801143	+	0.000	0.000	Merged-chr16-48801069-7
NR6227--MA0002.2.RUNX1	chr2	128335906	128335916	-	0.000	0.000	Merged-chr2-128335870-5
NR8734--MA0511.2.RUNX2	chr6	86609447	86609455	-	0.000	0.000	Merged-chr6-86609419-14
NR8159--MA0002.2.RUNX1	chr5	104982661	104982671	+	0.000	0.000	Merged-chr5-104982699-45
NR4676--MA0684.1.RUNX3	chr17	12163001	12163010	-	0.000	0.000	Merged-chr17-12163028-32
NR5354--MA0002.2.RUNX1	chr18	79300919	79300929	+	0.000	0.000	Merged-chr18-79300838-16
NR8016--MA0002.2.RUNX1	chr5	66200209	66200219	-	0.000	0.000	Merged-chr5-66200219-43
NR6065--MA0002.2.RUNX1	chr2	80684883	80684893	-	0.000	0.000	Merged-chr2-80684823-58
NR11204--MA0511.2.RUNX2	chrX	164318759	164318767	+	0.000	0.000	Merged-chrX-164318746-35
NR1851--MA0002.2.RUNX1	chr11	76588842	76588852	-	0.000	0.000	Merged-chr11-76588861-14
NR3783--MA0002.2.RUNX1	chr15	3234322	3234332	-	0.000	0.000	Merged-chr15-3234376-31
NR1503--MA0002.2.RUNX1	chr10	130434433	130434443	-	0.000	0.000	Merged-chr10-130434426-5
NR3164--MA0002.2.RUNX1	chr13	99781336	99781346	+	0.000	0.000	Merged-chr13-99781144-21
NR2089--MA0511.2.RUNX2	chr11	109694175	109694183	-	0.000	0.000	Merged-chr11-109694201-12
NR5942--MA0511.2.RUNX2	chr2	60774692	60774700	+	0.000	0.000	Merged-chr2-60774747-55
NR8128--MA0511.2.RUNX2	chr5	97983546	97983554	-	0.000	0.000	Merged-chr5-97983447-49
NR7980--MA0002.2.RUNX1	chr5	53605657	53605667	-	0.000	0.000	Merged-chr5-53605625-25
NR3150--MA0684.1.RUNX3	chr13	99431521	99431530	-	0.000	0.000	Merged-chr13-99431578-17
NR407--MA0684.1.RUNX3	chr1	118511503	118511512	-	0.000	0.000	Merged-chr1-118511443-9
NR10612--MA0002.2.RUNX1	chr9	69065960	69065970	+	0.000	0.000	Merged-chr9-69066025-13
NR4970--MA0002.2.RUNX1	chr17	73810296	73810306	+	0.000	0.000	Merged-chr17-73810198-2
NR2099--MA0002.2.RUNX1	chr11	110897242	110897252	-	0.000	0.000	Merged-chr11-110897111-25
NR5476--MA0002.2.RUNX1	chr19	14466273	14466283	-	0.000	0.000	Merged-chr19-14466199-30
NR4006--MA0511.2.RUNX2	chr15	78564142	78564150	-	0.000	0.000	Merged-chr15-78564204-56
NR2055--MA0511.2.RUNX2	chr11	106961728	106961736	+	0.000	0.000	Merged-chr11-106961822-47
NR1450--MA0002.2.RUNX1	chr10	121382802	121382812	+	0.000	0.000	Merged-chr10-121382753-17
NR196--MA0511.2.RUNX2	chr1	60875323	60875331	-	0.000	0.000	Merged-chr1-60875356-55
NR9293--MA0002.2.RUNX1	chr7	25205020	25205030	-	0.000	0.000	Merged-chr7-25204950-1
NR467--MA0511.2.RUNX2	chr1	131446758	131446766	-	0.000	0.000	Merged-chr1-131446788-25
NR9564--MA0002.2.RUNX1	chr7	104400860	104400870	-	0.000	0.000	Merged-chr7-104400949-29
NR10450--MA0002.2.RUNX1	chr9	41153273	41153283	-	0.000	0.000	Merged-chr9-41153398-36
NR497--MA0684.1.RUNX3	chr1	134473338	134473347	+	0.000	0.000	Merged-chr1-134473303-4
NR5585--MA0002.2.RUNX1	chr19	37333656	37333666	-	0.000	0.000	Merged-chr19-37333490-26
NR2435--MA0511.2.RUNX2	chr12	86310026	86310034	-	0.000	0.000	Merged-chr12-86310059-67
NR8518--MA0002.2.RUNX1	chr6	30326267	30326277	-	0.000	0.000	Merged-chr6-30326370-32
NR8869--MA0511.2.RUNX2	chr6	114680717	114680725	-	0.000	0.000	Merged-chr6-114680975-48
NR7993--MA0002.2.RUNX1	chr5	64609613	64609623	+	0.000	0.000	Merged-chr5-64609569-18
NR8918--MA0684.1.RUNX3	chr6	119217785	119217794	-	0.000	0.000	Merged-chr6-119217771-9
NR2021--MA0511.2.RUNX2	chr11	100804662	100804670	+	0.000	0.000	Merged-chr11-100804708-41
NR5694--MA0002.2.RUNX1	chr19	57388352	57388362	+	0.000	0.000	Merged-chr19-57388487-14
NR8085--MA0002.2.RUNX1	chr5	91814580	91814590	+	0.000	0.000	Merged-chr5-91814561-31
NR10211--MA0002.2.RUNX1	chr8	114879897	114879907	+	0.000	0.000	Merged-chr8-114879936-19
NR10877--MA0002.2.RUNX1	chr9	108163798	108163808	-	0.000	0.000	Merged-chr9-108163865-26
NR4840--MA0002.2.RUNX1	chr17	45489015	45489025	-	0.000	0.000	Merged-chr17-45488824-86
NR7502--MA0002.2.RUNX1	chr4	106598649	106598659	+	0.000	0.000	Merged-chr4-106598618-21
NR3272--MA0684.1.RUNX3	chr13	112211235	112211244	-	0.000	0.000	Merged-chr13-112211274-7
NR3000--MA0002.2.RUNX1	chr13	73955547	73955557	+	0.000	0.000	Merged-chr13-73955669-7
NR1320--MA0002.2.RUNX1	chr10	98786239	98786249	-	0.000	0.000	Merged-chr10-98786079-74
NR1671--MA0511.2.RUNX2	chr11	46229297	46229305	-	0.000	0.000	Merged-chr11-46229299-6
NR5598--MA0002.2.RUNX1	chr19	40300140	40300150	-	0.000	0.000	Merged-chr19-40300210-18
NR5869--MA0002.2.RUNX1	chr2	35412450	35412460	-	0.000	0.000	Merged-chr2-35412302-68
NR9891--MA0002.2.RUNX1	chr8	11464118	11464128	-	0.000	0.000	Merged-chr8-11464225-54
NR10942--MA0511.2.RUNX2	chr9	116181845	116181853	-	0.000	0.000	Merged-chr9-116181803-43
NR8117--MA0002.2.RUNX1	chr5	96197706	96197716	+	0.000	0.000	Merged-chr5-96197724-24
NR6122--MA0511.2.RUNX2	chr2	102940364	102940372	-	0.000	0.000	Merged-chr2-102940333-7
NR2921--MA0002.2.RUNX1	chr13	49241419	49241429	-	0.000	0.000	Merged-chr13-49241430-9
NR10700--MA0002.2.RUNX1	chr9	80266694	80266704	+	0.000	0.000	Merged-chr9-80266579-55
NR1476--MA0002.2.RUNX1	chr10	127107654	127107664	-	0.000	0.000	Merged-chr10-127107710-55
NR4138--MA0002.2.RUNX1	chr15	100265823	100265833	-	0.000	0.000	Merged-chr15-100265875-19
NR1161--MA0511.2.RUNX2	chr10	77478381	77478389	-	0.000	0.000	Merged-chr10-77478359-10
NR11206--MA0002.2.RUNX1	chrX	164318759	164318769	-	0.000	0.000	Merged-chrX-164318746-35
NR9751--MA0511.2.RUNX2	chr7	128158951	128158959	-	0.000	0.000	Merged-chr7-128158931-27
NR2395--MA0511.2.RUNX2	chr12	80069271	80069279	-	0.000	0.000	Merged-chr12-80069261-23
NR11143--MA0511.2.RUNX2	chrX	100476581	100476589	-	0.000	0.000	Merged-chrX-100476611-55
NR11209--MA0511.2.RUNX2	chrX	167037992	167038000	-	0.000	0.000	Merged-chrX-167038027-22
NR1856--MA0002.2.RUNX1	chr11	77111354	77111364	-	0.000	0.000	Merged-chr11-77111422-5
NR8229--MA0511.2.RUNX2	chr5	114041829	114041837	+	0.000	0.000	Merged-chr5-114041714-24
NR11000--MA0511.2.RUNX2	chr9	122233122	122233130	-	0.000	0.000	Merged-chr9-122233247-97
NR1793--MA0511.2.RUNX2	chr11	64116920	64116928	-	0.000	0.000	Merged-chr11-64116814-48
NR7210--MA0002.2.RUNX1	chr4	11077683	11077693	-	0.000	0.000	Merged-chr4-11077783-17
NR8193--MA0684.1.RUNX3	chr5	107759336	107759345	+	0.000	0.000	Merged-chr5-107759301-16
NR1571--MA0684.1.RUNX3	chr11	16952288	16952297	+	0.000	0.000	Merged-chr11-16952284-5
NR10985--MA0684.1.RUNX3	chr9	120030056	120030065	-	0.000	0.000	Merged-chr9-120030028-3
NR2619--MA0684.1.RUNX3	chr12	111599111	111599120	-	0.000	0.000	Merged-chr12-111599080-10
NR60--MA0002.2.RUNX1	chr1	36720305	36720315	-	0.000	0.000	Merged-chr1-36720306-12
NR6387--MA0511.2.RUNX2	chr2	158105845	158105853	-	0.000	0.000	Merged-chr2-158105775-9
NR4107--MA0511.2.RUNX2	chr15	97329500	97329508	+	0.000	0.000	Merged-chr15-97329409-11
NR9813--MA0684.1.RUNX3	chr7	137476759	137476768	-	0.000	0.000	Merged-chr7-137476773-22
NR8639--MA0684.1.RUNX3	chr6	54807563	54807572	+	0.000	0.000	Merged-chr6-54807598-18
NR10280--MA0002.2.RUNX1	chr8	121650712	121650722	-	0.000	0.000	Merged-chr8-121650674-17
NR4137--MA0684.1.RUNX3	chr15	100265778	100265787	+	0.000	0.000	Merged-chr15-100265875-19
NR1203--MA0002.2.RUNX1	chr10	81525311	81525321	+	0.000	0.000	Merged-chr10-81525209-7
NR1869--MA0002.2.RUNX1	chr11	78780187	78780197	-	0.000	0.000	Merged-chr11-78780322-31
NR8718--MA0511.2.RUNX2	chr6	83146189	83146197	-	0.000	0.000	Merged-chr6-83146136-12
NR3505--MA0511.2.RUNX2	chr14	57713135	57713143	-	0.000	0.000	Merged-chr14-57713043-44
NR1283--MA0511.2.RUNX2	chr10	94552091	94552099	+	0.000	0.000	Merged-chr10-94552139-57
NR8077--MA0002.2.RUNX1	chr5	89198655	89198665	+	0.000	0.000	Merged-chr5-89198704-31
NR3611--MA0002.2.RUNX1	chr14	70798860	70798870	-	0.000	0.000	Merged-chr14-70798760-56
NR8348--MA0002.2.RUNX1	chr5	137857118	137857128	-	0.000	0.000	Merged-chr5-137857044-20
NR93--MA0684.1.RUNX3	chr1	40382872	40382881	+	0.000	0.000	Merged-chr1-40383046-56
NR4117--MA0002.2.RUNX1	chr15	97836697	97836707	+	0.000	0.000	Merged-chr15-97837039-84
NR1855--MA0684.1.RUNX3	chr11	76993059	76993068	+	0.000	0.000	Merged-chr11-76993098-31
NR8920--MA0002.2.RUNX1	chr6	119408839	119408849	+	0.000	0.000	Merged-chr6-119408748-28
NR1041--MA0002.2.RUNX1	chr10	53374375	53374385	-	0.000	0.000	Merged-chr10-53374413-9
NR1312--MA0002.2.RUNX1	chr10	96274204	96274214	+	0.000	0.000	Merged-chr10-96274144-52
NR329--MA0511.2.RUNX2	chr1	91049441	91049449	+	0.000	0.000	Merged-chr1-91049511-13
NR1663--MA0511.2.RUNX2	chr11	43705357	43705365	+	0.000	0.000	Merged-chr11-43705351-17
NR8129--MA0684.1.RUNX3	chr5	97983545	97983554	-	0.000	0.000	Merged-chr5-97983447-49
NR10934--MA0511.2.RUNX2	chr9	115526287	115526295	-	0.000	0.000	Merged-chr9-115526484-32
NR3496--MA0002.2.RUNX1	chr14	55882488	55882498	+	0.000	0.000	Merged-chr14-55882429-48
NR3767--MA0002.2.RUNX1	chr14	121934750	121934760	+	0.000	0.000	Merged-chr14-121934636-24
NR11152--MA0684.1.RUNX3	chrX	101734129	101734138	-	0.000	0.000	Merged-chrX-101734120-41
NR2199--MA0684.1.RUNX3	chr12	13410417	13410426	+	0.000	0.000	Merged-chr12-13410341-33
NR9535--MA0002.2.RUNX1	chr7	98809908	98809918	+	0.000	0.000	Merged-chr7-98809754-32
NR5699--MA0002.2.RUNX1	chr19	58358241	58358251	+	0.000	0.000	Merged-chr19-58358384-21
NR1550--MA0684.1.RUNX3	chr11	10276428	10276437	-	0.000	0.000	Merged-chr11-10276392-45
NR1900--MA0511.2.RUNX2	chr11	83079953	83079961	+	0.000	0.000	Merged-chr11-83079974-51
NR5490--MA0002.2.RUNX1	chr19	20931536	20931546	-	0.000	0.000	Merged-chr19-20931393-10
NR197--MA0684.1.RUNX3	chr1	60875322	60875331	-	0.000	0.000	Merged-chr1-60875356-55
NR7507--MA0002.2.RUNX1	chr4	106935045	106935055	+	0.000	0.000	Merged-chr4-106934885-1
NR911--MA0002.2.RUNX1	chr10	8197817	8197827	+	0.000	0.000	Merged-chr10-8197795-23
NR8218--MA0002.2.RUNX1	chr5	113621156	113621166	-	0.000	0.000	Merged-chr5-113621220-18
NR4259--MA0684.1.RUNX3	chr16	24223000	24223009	+	0.000	0.000	Merged-chr16-24223189-62
NR5142--MA0002.2.RUNX1	chr18	23734925	23734935	+	0.000	0.000	Merged-chr18-23734973-16
NR9995--MA0511.2.RUNX2	chr8	46639964	46639972	+	0.000	0.000	Merged-chr8-46640017-4
NR8199--MA0002.2.RUNX1	chr5	110735799	110735809	-	0.000	0.000	Merged-chr5-110735767-7
NR3257--MA0002.2.RUNX1	chr13	111269819	111269829	-	0.000	0.000	Merged-chr13-111269948-21
NR10054--MA0002.2.RUNX1	chr8	71286320	71286330	+	0.000	0.000	Merged-chr8-71286337-41
NR3591--MA0684.1.RUNX3	chr14	67887047	67887056	+	0.000	0.000	Merged-chr14-67887091-21
NR10577--MA0002.2.RUNX1	chr9	62080598	62080608	-	0.000	0.000	Merged-chr9-62080517-9
NR9277--MA0002.2.RUNX1	chr7	24450707	24450717	-	0.000	0.000	Merged-chr7-24450719-31
NR7202--MA0002.2.RUNX1	chr4	8872268	8872278	+	0.000	0.000	Merged-chr4-8872202-20
NR10292--MA0684.1.RUNX3	chr8	123032959	123032968	+	0.000	0.000	Merged-chr8-123033029-47
NR1420--MA0684.1.RUNX3	chr10	118628208	118628217	-	0.000	0.000	Merged-chr10-118628235-24
NR3889--MA0002.2.RUNX1	chr15	51871270	51871280	-	0.000	0.000	Merged-chr15-51871210-28
NR924--MA0002.2.RUNX1	chr10	12985157	12985167	+	0.000	0.000	Merged-chr10-12985296-24
NR2005--MA0511.2.RUNX2	chr11	99142952	99142960	-	0.000	0.000	Merged-chr11-99142912-8
NR1738--MA0684.1.RUNX3	chr11	54240074	54240083	+	0.000	0.000	Merged-chr11-54240142-13
NR6759--MA0511.2.RUNX2	chr3	86837547	86837555	-	0.000	0.000	Merged-chr3-86837478-31
NR2621--MA0002.2.RUNX1	chr12	111913053	111913063	-	0.000	0.000	Merged-chr12-111913088-13
NR1546--MA0511.2.RUNX2	chr11	10276429	10276437	-	0.000	0.000	Merged-chr11-10276392-45
NR7358--MA0002.2.RUNX1	chr4	63636367	63636377	+	0.000	0.000	Merged-chr4-63636346-15
NR10943--MA0684.1.RUNX3	chr9	116181844	116181853	-	0.000	0.000	Merged-chr9-116181803-43
NR7314--MA0511.2.RUNX2	chr4	53920736	53920744	-	0.000	0.000	Merged-chr4-53920761-26
NR10795--MA0002.2.RUNX1	chr9	94533857	94533867	+	0.000	0.000	Merged-chr9-94533867-9
NR5905--MA0511.2.RUNX2	chr2	52561263	52561271	+	0.000	0.000	Merged-chr2-52561333-21
NR1718--MA0002.2.RUNX1	chr11	52341242	52341252	-	0.000	0.000	Merged-chr11-52341177-43
NR8198--MA0684.1.RUNX3	chr5	110735786	110735795	+	0.000	0.000	Merged-chr5-110735767-7
NR5121--MA0002.2.RUNX1	chr18	14985724	14985734	+	0.000	0.000	Merged-chr18-14985821-9
NR10033--MA0002.2.RUNX1	chr8	66497233	66497243	-	0.000	0.000	Merged-chr8-66497339-52
NR9004--MA0002.2.RUNX1	chr6	127617437	127617447	-	0.000	0.000	Merged-chr6-127617353-34
NR3345--MA0002.2.RUNX1	chr14	14088430	14088440	-	0.000	0.000	Merged-chr14-14088309-59
NR1665--MA0002.2.RUNX1	chr11	43705357	43705367	-	0.000	0.000	Merged-chr11-43705351-17
NR1189--MA0002.2.RUNX1	chr10	80682118	80682128	+	0.000	0.000	Merged-chr10-80682185-27
NR361--MA0002.2.RUNX1	chr1	95674257	95674267	+	0.000	0.000	Merged-chr1-95674241-20
NR7562--MA0684.1.RUNX3	chr4	122923026	122923035	-	0.000	0.000	Merged-chr4-122923030-28
NR1317--MA0002.2.RUNX1	chr10	98776540	98776550	-	0.000	0.000	Merged-chr10-98776574-38
NR9094--MA0002.2.RUNX1	chr6	137316447	137316457	+	0.000	0.000	Merged-chr6-137316445-24
NR9365--MA0002.2.RUNX1	chr7	55890218	55890228	+	0.000	0.000	Merged-chr7-55890160-26
NR7685--MA0002.2.RUNX1	chr4	139367695	139367705	+	0.000	0.000	Merged-chr4-139367606-11
NR5405--MA0002.2.RUNX1	chr18	83943599	83943609	+	0.000	0.000	Merged-chr18-83943530-62
NR10794--MA0684.1.RUNX3	chr9	94441585	94441594	+	0.000	0.000	Merged-chr9-94441414-62
NR4108--MA0684.1.RUNX3	chr15	97329500	97329509	+	0.000	0.000	Merged-chr15-97329409-11
NR7214--MA0684.1.RUNX3	chr4	11492628	11492637	-	0.000	0.000	Merged-chr4-11492586-1
NR7959--MA0511.2.RUNX2	chr5	44220689	44220697	+	0.000	0.000	Merged-chr5-44220668-26
NR3662--MA0511.2.RUNX2	chr14	78688062	78688070	+	0.000	0.000	Merged-chr14-78687892-42
NR1982--MA0511.2.RUNX2	chr11	97129154	97129162	+	0.000	0.000	Merged-chr11-97129027-2
NR4803--MA0002.2.RUNX1	chr17	34681232	34681242	+	0.000	0.000	Merged-chr17-34681233-16
NR10525--MA0511.2.RUNX2	chr9	56106851	56106859	-	0.000	0.000	Merged-chr9-56106826-6
NR9060--MA0002.2.RUNX1	chr6	134068866	134068876	-	0.000	0.000	Merged-chr6-134068734-14
NR1949--MA0002.2.RUNX1	chr11	90675672	90675682	-	0.000	0.000	Merged-chr11-90675808-18
NR1363--MA0511.2.RUNX2	chr10	116487538	116487546	+	0.000	0.000	Merged-chr10-116487356-53
NR9748--MA0511.2.RUNX2	chr7	128158910	128158918	-	0.000	0.000	Merged-chr7-128158931-27
NR8872--MA0002.2.RUNX1	chr6	114680768	114680778	+	0.000	0.000	Merged-chr6-114680975-48
NR7383--MA0511.2.RUNX2	chr4	83234308	83234316	+	0.000	0.000	Merged-chr4-83234214-31
NR8094--MA0511.2.RUNX2	chr5	92327538	92327546	+	0.000	0.000	Merged-chr5-92327493-24
NR9235--MA0002.2.RUNX1	chr7	4082972	4082982	+	0.000	0.000	Merged-chr7-4082893-63
NR1521--MA0684.1.RUNX3	chr11	3703758	3703767	-	0.000	0.000	Merged-chr11-3703654-26
NR2249--MA0511.2.RUNX2	chr12	32202056	32202064	-	0.000	0.000	Merged-chr12-32202051-6
NR3946--MA0511.2.RUNX2	chr15	66507879	66507887	+	0.000	0.000	Merged-chr15-66508027-52
NR7207--MA0002.2.RUNX1	chr4	10940894	10940904	+	0.000	0.000	Merged-chr4-10940994-39
NR10521--MA0684.1.RUNX3	chr9	55285419	55285428	-	0.000	0.000	Merged-chr9-55285466-14
NR7541--MA0684.1.RUNX3	chr4	117478350	117478359	+	0.000	0.000	Merged-chr4-117478210-39
NR3261--MA0511.2.RUNX2	chr13	111569229	111569237	+	0.000	0.000	Merged-chr13-111569188-35
NR3803--MA0511.2.RUNX2	chr15	7925698	7925706	+	0.000	0.000	Merged-chr15-7925645-42
NR5113--MA0002.2.RUNX1	chr18	14985656	14985666	+	0.000	0.000	Merged-chr18-14985821-9
NR10896--MA0002.2.RUNX1	chr9	110896741	110896751	+	0.000	0.000	Merged-chr9-110896831-29
NR1548--MA0002.2.RUNX1	chr11	10276427	10276437	+	0.000	0.000	Merged-chr11-10276392-45
NR992--MA0684.1.RUNX3	chr10	30716231	30716240	-	0.000	0.000	Merged-chr10-30716378-49
NR720--MA0002.2.RUNX1	chr1	173437338	173437348	-	0.000	0.000	Merged-chr1-173437499-84
NR8742--MA0002.2.RUNX1	chr6	86850879	86850889	+	0.000	0.000	Merged-chr6-86850884-40
NR5987--MA0511.2.RUNX2	chr2	69415321	69415329	+	0.000	0.000	Merged-chr2-69415236-25
NR10548--MA0002.2.RUNX1	chr9	57935781	57935791	+	0.000	0.000	Merged-chr9-57935995-21
NR3641--MA0511.2.RUNX2	chr14	75069000	75069008	-	0.000	0.000	Merged-chr14-75068888-3
NR10405--MA0002.2.RUNX1	chr9	15526089	15526099	-	0.000	0.000	Merged-chr9-15526156-7
