#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed
NR1674--MA0117.2.Mafb	chr10	75170480	75170491	-	0.000	0.000	Merged-chr10-75170572-27
NR4243--MA0496.2.MAFK	chr13	113418360	113418378	-	0.000	0.000	Merged-chr13-113418245-6
NR7976--MA0117.2.Mafb	chr2	90475012	90475023	-	0.000	0.000	Merged-chr2-90475063-42
NR4017--MA0117.2.Mafb	chr13	91038242	91038253	-	0.000	0.000	Merged-chr13-91038224-15
NR11641--MA0089.1.MAFG::NFE2L1	chr6	31286575	31286580	+	0.000	0.000	Merged-chr6-31286530-8
NR2623--MA0496.2.MAFK	chr11	90576718	90576736	-	0.000	0.000	Merged-chr11-90576690-20
NR10448--MA0591.1.Bach1::Mafk	chr4	140601232	140601246	+	0.000	0.000	Merged-chr4-140601329-15
NR3745--MA0089.1.MAFG::NFE2L1	chr13	44771017	44771022	-	0.000	0.000	Merged-chr13-44771057-26
NR691--MA0495.2.MAFF	chr1	128772711	128772731	+	0.000	0.000	Merged-chr1-128772538-19
NR7607--MA0496.2.MAFK	chr2	32181555	32181573	-	0.000	0.000	Merged-chr2-32181600-13
NR10449--MA0501.1.MAF::NFE2	chr4	140601235	140601249	+	0.000	0.000	Merged-chr4-140601329-15
NR2620--MA0591.1.Bach1::Mafk	chr11	90576720	90576734	+	0.000	0.000	Merged-chr11-90576690-20
NR222--MA0089.1.MAFG::NFE2L1	chr1	55429302	55429307	-	0.000	0.000	Merged-chr1-55429096-8
NR10964--MA0591.1.Bach1::Mafk	chr5	68033471	68033485	-	0.000	0.000	Merged-chr5-68033501-23
NR14354--MA0496.2.MAFK	chr9	62425368	62425386	+	0.000	0.000	Merged-chr9-62425384-15
NR11919--MA0591.1.Bach1::Mafk	chr6	83478913	83478927	-	0.000	0.000	Merged-chr6-83478852-15
NR9400--MA0591.1.Bach1::Mafk	chr3	121600593	121600607	-	0.000	0.000	Merged-chr3-121600632-14
NR7762--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR1361--MA0117.2.Mafb	chr10	17920071	17920082	-	0.000	0.000	Merged-chr10-17920210-30
NR4741--MA0495.2.MAFF	chr14	73472443	73472463	-	0.000	0.000	Merged-chr14-73472602-8
NR12781--MA0117.2.Mafb	chr7	64122535	64122546	-	0.000	0.000	Merged-chr7-64122484-38
NR9558--MA0089.1.MAFG::NFE2L1	chr3	139024638	139024643	+	0.000	0.000	Merged-chr3-139024771-15
NR3638--MA0495.2.MAFF	chr13	28551868	28551888	-	0.000	0.000	Merged-chr13-28551845-49
NR14470--MA0591.1.Bach1::Mafk	chr9	83564273	83564287	+	0.000	0.000	Merged-chr9-83564254-44
NR4965--MA0495.2.MAFF	chr14	119227930	119227950	-	0.000	0.000	Merged-chr14-119227938-9
NR12314--MA0495.2.MAFF	chr6	130429677	130429697	-	0.000	0.000	Merged-chr6-130429681-16
NR9615--MA0659.1.MAFG	chr3	146063412	146063432	-	0.000	0.000	Merged-chr3-146063322-20
NR12796--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR11363--MA0495.2.MAFF	chr5	136550856	136550876	-	0.000	0.000	Merged-chr5-136550897-14
NR1908--MA0659.1.MAFG	chr10	99221678	99221698	+	0.000	0.000	Merged-chr10-99221651-27
NR1391--MA0495.2.MAFF	chr10	21659609	21659629	+	0.000	0.000	Merged-chr10-21659696-16
NR8832--MA0591.1.Bach1::Mafk	chr3	27209973	27209987	+	0.000	0.000	Merged-chr3-27210053-38
NR9861--MA0117.2.Mafb	chr4	41295680	41295691	-	0.000	0.000	Merged-chr4-41295781-15
NR13333--MA0089.1.MAFG::NFE2L1	chr7	141447311	141447316	-	0.000	0.000	Merged-chr7-141447520-63
NR6277--MA0591.1.Bach1::Mafk	chr17	32023270	32023284	-	0.000	0.000	Merged-chr17-32023327-13
NR10904--MA0496.2.MAFK	chr5	58084108	58084126	-	0.000	0.000	Merged-chr5-58084122-29
NR8760--MA0496.2.MAFK	chr2	180227844	180227862	-	0.000	0.000	Merged-chr2-180227803-24
NR9944--MA0496.2.MAFK	chr4	57295322	57295340	-	0.000	0.000	Merged-chr4-57295265-18
NR477--MA0495.2.MAFF	chr1	91626307	91626327	-	0.000	0.000	Merged-chr1-91626193-21
NR6793--MA0591.1.Bach1::Mafk	chr18	43393488	43393502	-	0.000	0.000	Merged-chr18-43393382-40
NR13520--MA0089.1.MAFG::NFE2L1	chr8	46420722	46420727	+	0.000	0.000	Merged-chr8-46420639-16
NR12996--MA0089.1.MAFG::NFE2L1	chr7	104169829	104169834	-	0.000	0.000	Merged-chr7-104169965-14
NR3683--MA0495.2.MAFF	chr13	36203199	36203219	-	0.000	0.000	Merged-chr13-36203222-10
NR11465--MA0501.1.MAF::NFE2	chr5	149160699	149160713	-	0.000	0.000	Merged-chr5-149160687-30
NR5636--MA0501.1.MAF::NFE2	chr16	32972774	32972788	+	0.000	0.000	Merged-chr16-32972762-21
NR2253--MA0495.2.MAFF	chr11	23570306	23570326	-	0.000	0.000	Merged-chr11-23570355-13
NR12026--MA0089.1.MAFG::NFE2L1	chr6	99643708	99643713	-	0.000	0.000	Merged-chr6-99643748-32
NR15101--MA0089.1.MAFG::NFE2L1	chrY	90800778	90800783	-	0.000	0.000	Merged-chrY-90800606-25
NR9898--MA0591.1.Bach1::Mafk	chr4	46560563	46560577	+	0.000	0.000	Merged-chr4-46560470-31
NR10963--MA0495.2.MAFF	chr5	68033468	68033488	-	0.000	0.000	Merged-chr5-68033501-23
NR1129--MA0089.1.MAFG::NFE2L1	chr1	184060600	184060605	+	0.000	0.000	Merged-chr1-184060676-8
NR12113--MA0089.1.MAFG::NFE2L1	chr6	114445149	114445154	-	0.000	0.000	Merged-chr6-114445139-32
NR4195--MA0591.1.Bach1::Mafk	chr13	112288318	112288332	+	0.000	0.000	Merged-chr13-112288360-131
NR4871--MA0496.2.MAFK	chr14	101470025	101470043	-	0.000	0.000	Merged-chr14-101470106-24
NR5863--MA0495.2.MAFF	chr16	65351162	65351182	+	0.000	0.000	Merged-chr16-65351191-13
NR5220--MA0089.1.MAFG::NFE2L1	chr15	59542055	59542060	+	0.000	0.000	Merged-chr15-59542049-14
NR10298--MA0659.1.MAFG	chr4	118078607	118078627	-	0.000	0.000	Merged-chr4-118078644-25
NR10965--MA0659.1.MAFG	chr5	68033468	68033488	+	0.000	0.000	Merged-chr5-68033501-23
NR9554--MA0089.1.MAFG::NFE2L1	chr3	138746828	138746833	-	0.000	0.000	Merged-chr3-138746730-15
NR8878--MA0591.1.Bach1::Mafk	chr3	35802320	35802334	+	0.000	0.000	Merged-chr3-35802225-4
NR14852--MA0496.2.MAFK	chrX	42336961	42336979	+	0.000	0.000	Merged-chrX-42336875-23
NR3209--MA0495.2.MAFF	chr12	91604327	91604347	-	0.000	0.000	Merged-chr12-91604206-14,Merged-chr12-91604478-1
NR9104--MA0591.1.Bach1::Mafk	chr3	84570962	84570976	+	0.000	0.000	Merged-chr3-84570776-21
NR6942--MA0089.1.MAFG::NFE2L1	chr18	67301728	67301733	+	0.000	0.000	Merged-chr18-67301646-31
NR1725--MA0659.1.MAFG	chr10	79937280	79937300	-	0.000	0.000	Merged-chr10-79937148-47
NR7016--MA0089.1.MAFG::NFE2L1	chr18	75489514	75489519	-	0.000	0.000	Merged-chr18-75489446-39
NR13554--MA0117.2.Mafb	chr8	61410928	61410939	-	0.000	0.000	Merged-chr8-61410967-8
NR2539--MA0591.1.Bach1::Mafk	chr11	75541182	75541196	-	0.000	0.000	Merged-chr11-75541431-19
NR4883--MA0089.1.MAFG::NFE2L1	chr14	102824911	102824916	+	0.000	0.000	Merged-chr14-102824882-6
NR665--MA0591.1.Bach1::Mafk	chr1	125390341	125390355	+	0.000	0.000	Merged-chr1-125390190-80
NR11663--MA0501.1.MAF::NFE2	chr6	37723514	37723528	+	0.000	0.000	Merged-chr6-37723494-25
NR11920--MA0501.1.MAF::NFE2	chr6	83478910	83478924	-	0.000	0.000	Merged-chr6-83478852-15
NR4735--MA0501.1.MAF::NFE2	chr14	72983603	72983617	+	0.000	0.000	Merged-chr14-72983519-34
NR4594--MA0089.1.MAFG::NFE2L1	chr14	53763004	53763009	+	0.000	0.000	Merged-chr14-53763076-10
NR9864--MA0496.2.MAFK	chr4	41295741	41295759	+	0.000	0.000	Merged-chr4-41295781-15
NR14001--MA0591.1.Bach1::Mafk	chr8	124658004	124658018	+	0.000	0.000	Merged-chr8-124658101-13
NR12030--MA0117.2.Mafb	chr6	100255567	100255578	+	0.000	0.000	Merged-chr6-100255672-12
NR5559--MA0591.1.Bach1::Mafk	chr16	22661305	22661319	-	0.000	0.000	Merged-chr16-22661270-2
NR2836--MA0089.1.MAFG::NFE2L1	chr11	120981028	120981033	+	0.000	0.000	Merged-chr11-120981125-9
NR1491--MA0089.1.MAFG::NFE2L1	chr10	42762368	42762373	-	0.000	0.000	Merged-chr10-42762562-19
NR6837--MA0495.2.MAFF	chr18	54822970	54822990	+	0.000	0.000	Merged-chr18-54822886-30
NR4417--MA0089.1.MAFG::NFE2L1	chr14	25378132	25378137	+	0.000	0.000	Merged-chr14-25378352-94
NR12122--MA0496.2.MAFK	chr6	114905020	114905038	+	0.000	0.000	Merged-chr6-114905018-60
NR4547--MA0117.2.Mafb	chr14	45038235	45038246	+	0.000	0.000	Merged-chr14-45038197-18
NR939--MA0495.2.MAFF	chr1	162773892	162773912	-	0.000	0.000	Merged-chr1-162773825-31
NR14216--MA0591.1.Bach1::Mafk	chr9	37242636	37242650	-	0.000	0.000	Merged-chr9-37242651-16
NR10778--MA0591.1.Bach1::Mafk	chr5	34430984	34430998	+	0.000	0.000	Merged-chr5-34430803-28
NR9444--MA0495.2.MAFF	chr3	126570830	126570850	-	0.000	0.000	Merged-chr3-126570904-20
NR3663--MA0089.1.MAFG::NFE2L1	chr13	30831528	30831533	-	0.000	0.000	Merged-chr13-30831512-31
NR5132--MA0591.1.Bach1::Mafk	chr15	41447452	41447466	-	0.000	0.000	Merged-chr15-41447450-62
NR13933--MA0089.1.MAFG::NFE2L1	chr8	115568586	115568591	-	0.000	0.000	Merged-chr8-115568627-19
NR14528--MA0117.2.Mafb	chr9	94945738	94945749	+	0.000	0.000	Merged-chr9-94945890-45
NR9110--MA0117.2.Mafb	chr3	84732098	84732109	+	0.000	0.000	Merged-chr3-84732134-27
NR4565--MA0501.1.MAF::NFE2	chr14	47533821	47533835	+	0.000	0.000	Merged-chr14-47533897-41
NR6085--MA0495.2.MAFF	chr16	96358152	96358172	+	0.000	0.000	Merged-chr16-96358039-35
NR14199--MA0496.2.MAFK	chr9	34996152	34996170	-	0.000	0.000	Merged-chr9-34996088-18
NR4241--MA0501.1.MAF::NFE2	chr13	113418359	113418373	-	0.000	0.000	Merged-chr13-113418245-6
NR5244--MA0089.1.MAFG::NFE2L1	chr15	62726733	62726738	-	0.000	0.000	Merged-chr15-62726785-12
NR4330--MA0496.2.MAFK	chr14	8099811	8099829	+	0.000	0.000	Merged-chr14-8099733-53
NR4390--MA0089.1.MAFG::NFE2L1	chr14	20661502	20661507	-	0.000	0.000	Merged-chr14-20661256-53
NR941--MA0501.1.MAF::NFE2	chr1	162773898	162773912	+	0.000	0.000	Merged-chr1-162773825-31
NR2804--MA0496.2.MAFK	chr11	117194554	117194572	+	0.000	0.000	Merged-chr11-117194632-5
NR11123--MA0501.1.MAF::NFE2	chr5	100823556	100823570	+	0.000	0.000	Merged-chr5-100823471-2
NR8621--MA0089.1.MAFG::NFE2L1	chr2	168170384	168170389	-	0.000	0.000	Merged-chr2-168170286-45
NR13369--MA0591.1.Bach1::Mafk	chr8	8343193	8343207	-	0.000	0.000	Merged-chr8-8343206-7
NR2256--MA0501.1.MAF::NFE2	chr11	23570312	23570326	+	0.000	0.000	Merged-chr11-23570355-13
NR7907--MA0089.1.MAFG::NFE2L1	chr2	80579631	80579636	-	0.000	0.000	Merged-chr2-80579477-19
NR2957--MA0495.2.MAFF	chr12	36363882	36363902	+	0.000	0.000	Merged-chr12-36363919-6
NR9476--MA0089.1.MAFG::NFE2L1	chr3	130831999	130832004	-	0.000	0.000	Merged-chr3-130832005-7
NR4237--MA0495.2.MAFF	chr13	113418359	113418379	-	0.000	0.000	Merged-chr13-113418245-6
NR5074--MA0501.1.MAF::NFE2	chr15	25817412	25817426	-	0.000	0.000	Merged-chr15-25817272-36
NR4564--MA0591.1.Bach1::Mafk	chr14	47533818	47533832	+	0.000	0.000	Merged-chr14-47533897-41
NR2395--MA0591.1.Bach1::Mafk	chr11	52334083	52334097	-	0.000	0.000	Merged-chr11-52333936-11
NR3832--MA0495.2.MAFF	chr13	58206782	58206802	-	0.000	0.000	Merged-chr13-58206802-1
NR5531--MA0089.1.MAFG::NFE2L1	chr16	16896692	16896697	-	0.000	0.000	Merged-chr16-16896631-55
NR3071--MA0495.2.MAFF	chr12	69402916	69402936	-	0.000	0.000	Merged-chr12-69402921-11
NR11550--MA0659.1.MAFG	chr6	15726619	15726639	+	0.000	0.000	Merged-chr6-15726718-35
NR2397--MA0496.2.MAFK	chr11	52334081	52334099	+	0.000	0.000	Merged-chr11-52333936-11
NR10459--MA0591.1.Bach1::Mafk	chr4	141952341	141952355	+	0.000	0.000	Merged-chr4-141952458-47
NR8699--MA0496.2.MAFK	chr2	174566022	174566040	+	0.000	0.000	Merged-chr2-174566072-46
NR13221--MA0591.1.Bach1::Mafk	chr7	129764600	129764614	-	0.000	0.000	Merged-chr7-129764736-16
NR4556--MA0501.1.MAF::NFE2	chr14	46671312	46671326	+	0.000	0.000	Merged-chr14-46671310-13
NR3073--MA0659.1.MAFG	chr12	69402916	69402936	-	0.000	0.000	Merged-chr12-69402921-11
NR1355--MA0501.1.MAF::NFE2	chr10	15300269	15300283	-	0.000	0.000	Merged-chr10-15300322-38
NR11644--MA0117.2.Mafb	chr6	31803430	31803441	+	0.000	0.000	Merged-chr6-31803356-16
NR14348--MA0495.2.MAFF	chr9	62425367	62425387	+	0.000	0.000	Merged-chr9-62425384-15
NR12133--MA0089.1.MAFG::NFE2L1	chr6	115838463	115838468	-	0.000	0.000	Merged-chr6-115838478-31
NR10360--MA0495.2.MAFF	chr4	126862131	126862151	-	0.000	0.000	Merged-chr4-126861919-23
NR7072--MA0496.2.MAFK	chr18	80671895	80671913	-	0.000	0.000	Merged-chr18-80671844-8
NR14469--MA0495.2.MAFF	chr9	83564270	83564290	-	0.000	0.000	Merged-chr9-83564254-44
NR1501--MA0501.1.MAF::NFE2	chr10	43919087	43919101	+	0.000	0.000	Merged-chr10-43919152-21
NR2619--MA0117.2.Mafb	chr11	90576726	90576737	-	0.000	0.000	Merged-chr11-90576690-20
NR9449--MA0496.2.MAFK	chr3	126570831	126570849	-	0.000	0.000	Merged-chr3-126570904-20
NR12179--MA0117.2.Mafb	chr6	118621974	118621985	+	0.000	0.000	Merged-chr6-118621968-6
NR10309--MA0591.1.Bach1::Mafk	chr4	120044801	120044815	-	0.000	0.000	Merged-chr4-120044912-16
NR177--MA0089.1.MAFG::NFE2L1	chr1	43299542	43299547	-	0.000	0.000	Merged-chr1-43299668-27
NR9901--MA0496.2.MAFK	chr4	46560561	46560579	-	0.000	0.000	Merged-chr4-46560470-31
NR2883--MA0117.2.Mafb	chr12	16304906	16304917	+	0.000	0.000	Merged-chr12-16304947-30
NR2803--MA0591.1.Bach1::Mafk	chr11	117194556	117194570	-	0.000	0.000	Merged-chr11-117194632-5
NR3383--MA0089.1.MAFG::NFE2L1	chr12	110389608	110389613	+	0.000	0.000	Merged-chr12-110389691-32
NR8950--MA0496.2.MAFK	chr3	55688309	55688327	+	0.000	0.000	Merged-chr3-55688329-24
NR9393--MA0117.2.Mafb	chr3	120458094	120458105	+	0.000	0.000	Merged-chr3-120457943-64
NR10087--MA0089.1.MAFG::NFE2L1	chr4	88727550	88727555	-	0.000	0.000	Merged-chr4-88727531-27
NR1398--MA0591.1.Bach1::Mafk	chr10	21946996	21947010	+	0.000	0.000	Merged-chr10-21947042-21
NR3979--MA0501.1.MAF::NFE2	chr13	83566389	83566403	-	0.000	0.000	Merged-chr13-83566220-57
NR306--MA0591.1.Bach1::Mafk	chr1	72449873	72449887	-	0.000	0.000	Merged-chr1-72450027-13
NR14607--MA0089.1.MAFG::NFE2L1	chr9	103146983	103146988	-	0.000	0.000	Merged-chr9-103146850-8
NR666--MA0501.1.MAF::NFE2	chr1	125390344	125390358	+	0.000	0.000	Merged-chr1-125390190-80
NR6888--MA0089.1.MAFG::NFE2L1	chr18	61207178	61207183	+	0.000	0.000	Merged-chr18-61207122-39
NR5907--MA0659.1.MAFG	chr16	75903184	75903204	-	0.000	0.000	Merged-chr16-75903251-33
NR11676--MA0591.1.Bach1::Mafk	chr6	41527382	41527396	-	0.000	0.000	Merged-chr6-41527380-17
NR5365--MA0117.2.Mafb	chr15	84372887	84372898	+	0.000	0.000	Merged-chr15-84372915-18
NR4135--MA0089.1.MAFG::NFE2L1	chr13	106957537	106957542	+	0.000	0.000	Merged-chr13-106957693-14
NR13066--MA0495.2.MAFF	chr7	112213250	112213270	-	0.000	0.000	Merged-chr7-112213302-61
NR11718--MA0591.1.Bach1::Mafk	chr6	52825791	52825805	-	0.000	0.000	Merged-chr6-52825813-18
NR1603--MA0501.1.MAF::NFE2	chr10	60162722	60162736	-	0.000	0.000	Merged-chr10-60162645-38
NR3739--MA0495.2.MAFF	chr13	44420069	44420089	+	0.000	0.000	Merged-chr13-44420007-1
NR9370--MA0089.1.MAFG::NFE2L1	chr3	115897947	115897952	-	0.000	0.000	Merged-chr3-115897908-5
NR14778--MA0501.1.MAF::NFE2	chr9	121361039	121361053	+	0.000	0.000	Merged-chr9-121360909-87
NR8949--MA0501.1.MAF::NFE2	chr3	54727002	54727016	-	0.000	0.000	Merged-chr3-54727097-9
NR8754--MA0495.2.MAFF	chr2	180227843	180227863	-	0.000	0.000	Merged-chr2-180227803-24
NR313--MA0496.2.MAFK	chr1	72449905	72449923	-	0.000	0.000	Merged-chr1-72450027-13
NR1904--MA0495.2.MAFF	chr10	99221678	99221698	+	0.000	0.000	Merged-chr10-99221651-27
NR4248--MA0089.1.MAFG::NFE2L1	chr13	114304737	114304742	+	0.000	0.000	Merged-chr13-114304908-17
NR10909--MA0659.1.MAFG	chr5	58084183	58084203	-	0.000	0.000	Merged-chr5-58084122-29
NR953--MA0089.1.MAFG::NFE2L1	chr1	164405703	164405708	-	0.000	0.000	Merged-chr1-164405623-22
NR12444--MA0659.1.MAFG	chr6	143132507	143132527	+	0.000	0.000	Merged-chr6-143132490-15
NR8526--MA0495.2.MAFF	chr2	156970685	156970705	-	0.000	0.000	Merged-chr2-156970494-23
NR5191--MA0659.1.MAFG	chr15	55327531	55327551	-	0.000	0.000	Merged-chr15-55327422-12
NR3752--MA0496.2.MAFK	chr13	44819587	44819605	-	0.000	0.000	Merged-chr13-44819494-25
NR2806--MA0591.1.Bach1::Mafk	chr11	117194576	117194590	-	0.000	0.000	Merged-chr11-117194632-5
NR12546--MA0089.1.MAFG::NFE2L1	chr7	4777053	4777058	+	0.000	0.000	Merged-chr7-4777194-35
NR587--MA0495.2.MAFF	chr1	106187695	106187715	-	0.000	0.000	Merged-chr1-106187715-26
NR10911--MA0496.2.MAFK	chr5	58084184	58084202	-	0.000	0.000	Merged-chr5-58084122-29
NR12358--MA0501.1.MAF::NFE2	chr6	134148220	134148234	+	0.000	0.000	Merged-chr6-134148194-39
NR14416--MA0089.1.MAFG::NFE2L1	chr9	78039331	78039336	+	0.000	0.000	Merged-chr9-78039218-36
NR14870--MA0659.1.MAFG	chrX	53607939	53607959	+	0.000	0.000	Merged-chrX-53607978-28
NR6353--MA0501.1.MAF::NFE2	chr17	44337053	44337067	-	0.000	0.000	Merged-chr17-44337024-21
NR12357--MA0089.1.MAFG::NFE2L1	chr6	134148219	134148224	+	0.000	0.000	Merged-chr6-134148194-39
NR589--MA0659.1.MAFG	chr1	106187695	106187715	-	0.000	0.000	Merged-chr1-106187715-26
NR6122--MA0496.2.MAFK	chr17	5303510	5303528	-	0.000	0.000	Merged-chr17-5303448-46
NR6809--MA0089.1.MAFG::NFE2L1	chr18	46447803	46447808	-	0.000	0.000	Merged-chr18-46447727-33
NR11024--MA0089.1.MAFG::NFE2L1	chr5	89096135	89096140	-	0.000	0.000	Merged-chr5-89096017-1
NR8895--MA0117.2.Mafb	chr3	41077515	41077526	+	0.000	0.000	Merged-chr3-41077638-22
NR11126--MA0117.2.Mafb	chr5	100929909	100929920	-	0.000	0.000	Merged-chr5-100929891-31
NR4422--MA0495.2.MAFF	chr14	27268381	27268401	+	0.000	0.000	Merged-chr14-27268313-23
NR9723--MA0496.2.MAFK	chr3	157884229	157884247	-	0.000	0.000	Merged-chr3-157884103-23
NR9863--MA0501.1.MAF::NFE2	chr4	41295746	41295760	+	0.000	0.000	Merged-chr4-41295781-15
NR583--MA0501.1.MAF::NFE2	chr1	106187586	106187600	-	0.000	0.000	Merged-chr1-106187715-26
NR487--MA0501.1.MAF::NFE2	chr1	91909103	91909117	+	0.000	0.000	Merged-chr1-91909100-9
NR2958--MA0501.1.MAF::NFE2	chr12	36363882	36363896	-	0.000	0.000	Merged-chr12-36363919-6
NR3744--MA0591.1.Bach1::Mafk	chr13	44507141	44507155	+	0.000	0.000	Merged-chr13-44507226-54
NR7004--MA0117.2.Mafb	chr18	74991179	74991190	-	0.000	0.000	Merged-chr18-74991256-33
NR6782--MA0089.1.MAFG::NFE2L1	chr18	38701084	38701089	-	0.000	0.000	Merged-chr18-38700911-27
NR4788--MA0501.1.MAF::NFE2	chr14	79393526	79393540	-	0.000	0.000	Merged-chr14-79393562-34
NR3719--MA0089.1.MAFG::NFE2L1	chr13	42077768	42077773	-	0.000	0.000	Merged-chr13-42077893-29
NR11811--MA0117.2.Mafb	chr6	65818513	65818524	-	0.000	0.000	Merged-chr6-65818480-32
NR11714--MA0501.1.MAF::NFE2	chr6	52825668	52825682	-	0.000	0.000	Merged-chr6-52825813-18
NR5073--MA0089.1.MAFG::NFE2L1	chr15	25817422	25817427	-	0.000	0.000	Merged-chr15-25817272-36
NR6099--MA0591.1.Bach1::Mafk	chr16	97442160	97442174	+	0.000	0.000	Merged-chr16-97442198-19
NR4885--MA0117.2.Mafb	chr14	103017209	103017220	-	0.000	0.000	Merged-chr14-103017290-44
NR4244--MA0089.1.MAFG::NFE2L1	chr13	113466653	113466658	-	0.000	0.000	Merged-chr13-113466791-29
NR9616--MA0496.2.MAFK	chr3	146063413	146063431	+	0.000	0.000	Merged-chr3-146063322-20
NR14371--MA0501.1.MAF::NFE2	chr9	66615320	66615334	+	0.000	0.000	Merged-chr9-66615364-32
NR2932--MA0495.2.MAFF	chr12	32018091	32018111	-	0.000	0.000	Merged-chr12-32017895-23
NR13660--MA0089.1.MAFG::NFE2L1	chr8	76902051	76902056	-	0.000	0.000	Merged-chr8-76902143-41
NR4418--MA0501.1.MAF::NFE2	chr14	25378127	25378141	-	0.000	0.000	Merged-chr14-25378352-94
NR6979--MA0591.1.Bach1::Mafk	chr18	70520982	70520996	-	0.000	0.000	Merged-chr18-70520943-32
NR7236--MA0501.1.MAF::NFE2	chr19	20239517	20239531	-	0.000	0.000	Merged-chr19-20239652-7
NR2617--MA0591.1.Bach1::Mafk	chr11	90512649	90512663	-	0.000	0.000	Merged-chr11-90512841-45
NR9392--MA0089.1.MAFG::NFE2L1	chr3	120458113	120458118	+	0.000	0.000	Merged-chr3-120457943-64
NR2198--MA0089.1.MAFG::NFE2L1	chr11	11546132	11546137	+	0.000	0.000	Merged-chr11-11546059-6
NR5134--MA0501.1.MAF::NFE2	chr15	41612398	41612412	+	0.000	0.000	Merged-chr15-41612397-47
NR8697--MA0495.2.MAFF	chr2	174566021	174566041	-	0.000	0.000	Merged-chr2-174566072-46
NR1410--MA0659.1.MAFG	chr10	25140546	25140566	+	0.000	0.000	Merged-chr10-25140477-16
NR12844--MA0089.1.MAFG::NFE2L1	chr7	79392945	79392950	-	0.000	0.000	Merged-chr7-79393101-2
NR962--MA0089.1.MAFG::NFE2L1	chr1	164990081	164990086	+	0.000	0.000	Merged-chr1-164989943-18
NR2257--MA0501.1.MAF::NFE2	chr11	23570306	23570320	-	0.000	0.000	Merged-chr11-23570355-13
NR1241--MA0089.1.MAFG::NFE2L1	chr1	191872624	191872629	+	0.000	0.000	Merged-chr1-191872609-17
NR831--MA0501.1.MAF::NFE2	chr1	151251003	151251017	-	0.000	0.000	Merged-chr1-151251056-37
NR4749--MA0496.2.MAFK	chr14	73472444	73472462	-	0.000	0.000	Merged-chr14-73472602-8
NR4460--MA0117.2.Mafb	chr14	31415164	31415175	-	0.000	0.000	Merged-chr14-31414970-54
NR9719--MA0591.1.Bach1::Mafk	chr3	157884105	157884119	+	0.000	0.000	Merged-chr3-157884103-23
NR11964--MA0501.1.MAF::NFE2	chr6	91713068	91713082	-	0.000	0.000	Merged-chr6-91712946-25
NR2587--MA0089.1.MAFG::NFE2L1	chr11	84016436	84016441	-	0.000	0.000	Merged-chr11-84016302-8
NR14873--MA0496.2.MAFK	chrX	53607940	53607958	+	0.000	0.000	Merged-chrX-53607978-28
NR13911--MA0659.1.MAFG	chr8	111624157	111624177	+	0.000	0.000	Merged-chr8-111624206-14
NR6081--MA0591.1.Bach1::Mafk	chr16	95893575	95893589	+	0.000	0.000	Merged-chr16-95893684-47
NR12366--MA0089.1.MAFG::NFE2L1	chr6	134710736	134710741	-	0.000	0.000	Merged-chr6-134710635-12
NR484--MA0089.1.MAFG::NFE2L1	chr1	91909102	91909107	+	0.000	0.000	Merged-chr1-91909100-9
NR4764--MA0501.1.MAF::NFE2	chr14	75328208	75328222	-	0.000	0.000	Merged-chr14-75328241-8
NR12960--MA0659.1.MAFG	chr7	98995279	98995299	-	0.000	0.000	Merged-chr7-98995432-21
NR5591--MA0501.1.MAF::NFE2	chr16	24953194	24953208	+	0.000	0.000	Merged-chr16-24953085-11
NR11963--MA0591.1.Bach1::Mafk	chr6	91713071	91713085	-	0.000	0.000	Merged-chr6-91712946-25
NR256--MA0501.1.MAF::NFE2	chr1	60539502	60539516	-	0.000	0.000	Merged-chr1-60539512-30
NR2612--MA0117.2.Mafb	chr11	90225309	90225320	+	0.000	0.000	Merged-chr11-90225249-59
NR14352--MA0659.1.MAFG	chr9	62425367	62425387	+	0.000	0.000	Merged-chr9-62425384-15
NR382--MA0089.1.MAFG::NFE2L1	chr1	82429288	82429293	-	0.000	0.000	Merged-chr1-82429225-23
NR9143--MA0591.1.Bach1::Mafk	chr3	89727210	89727224	+	0.000	0.000	Merged-chr3-89727230-25
NR5866--MA0496.2.MAFK	chr16	65351163	65351181	-	0.000	0.000	Merged-chr16-65351191-13
NR2939--MA0117.2.Mafb	chr12	33284590	33284601	+	0.000	0.000	Merged-chr12-33284674-45
NR5772--MA0496.2.MAFK	chr16	50737728	50737746	+	0.000	0.000	Merged-chr16-50737708-13
NR10943--MA0591.1.Bach1::Mafk	chr5	65950997	65951011	+	0.000	0.000	Merged-chr5-65951105-46
NR3270--MA0496.2.MAFK	chr12	98674815	98674833	-	0.000	0.000	Merged-chr12-98674935-52
