#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_dn.bed
NR57155--MA1107.1.KLF9	chr6	144927006	144927018	+	0.000	0.000	Merged-chr6-144927007-1
NR65547--MA0039.3.KLF4	chr9	7791016	7791026	+	0.000	0.000	Merged-chr9-7790841-6
NR28276--MA0599.1.KLF5	chr17	35706200	35706209	-	0.000	0.000	Merged-chr17-35706172-14
NR18945--MA0740.1.KLF14	chr13	111789165	111789178	+	0.000	0.000	Merged-chr13-111789059-2
NR40973--MA1107.1.KLF9	chr3	75696352	75696364	-	0.000	0.000	Merged-chr3-75696372-7
NR55026--MA0742.1.Klf12	chr6	95552789	95552803	+	0.000	0.000	Merged-chr6-95552744-18
NR55769--MA0599.1.KLF5	chr6	119199126	119199135	+	0.000	0.000	Merged-chr6-119199024-52
NR5411--MA0493.1.Klf1	chr10	34096527	34096537	-	0.000	0.000	Merged-chr10-34096665-20
NR29799--MA0741.1.KLF16	chr17	83824029	83824039	+	0.000	0.000	Merged-chr17-83824004-16
NR16155--MA0493.1.Klf1	chr13	4191114	4191124	-	0.000	0.000	Merged-chr13-4191269-39
NR7512--MA0657.1.KLF13	chr10	94647206	94647223	+	0.000	0.000	Merged-chr10-94647234-6
NR41029--MA1107.1.KLF9	chr3	79504655	79504667	+	0.000	0.000	Merged-chr3-79504650-9
NR5507--MA0741.1.KLF16	chr10	39522163	39522173	-	0.000	0.000	Merged-chr10-39522157-23
NR15745--MA1107.1.KLF9	chr12	111855478	111855490	+	0.000	0.000	Merged-chr12-111855656-21
NR30833--MA0741.1.KLF16	chr18	43492981	43492991	-	0.000	0.000	Merged-chr18-43493033-11
NR17366--MA0657.1.KLF13	chr13	64049704	64049721	-	0.000	0.000	Merged-chr13-64049732-3
NR52464--MA0741.1.KLF16	chr5	139377608	139377618	-	0.000	0.000	Merged-chr5-139377554-24
NR7070--MA0740.1.KLF14	chr10	82961549	82961562	+	0.000	0.000	Merged-chr10-82961512-14
NR40839--MA1107.1.KLF9	chr3	65985108	65985120	+	0.000	0.000	Merged-chr3-65985116-9
NR7081--MA0599.1.KLF5	chr10	83154017	83154026	-	0.000	0.000	Merged-chr10-83154095-25
NR49180--MA0741.1.KLF16	chr5	35771279	35771289	-	0.000	0.000	Merged-chr5-35771159-16
NR52987--MA0741.1.KLF16	chr5	146912622	146912632	+	0.000	0.000	Merged-chr5-146912476-8
NR55773--MA0493.1.Klf1	chr6	119199125	119199135	+	0.000	0.000	Merged-chr6-119199024-52
NR20464--MA0741.1.KLF16	chr14	61427313	61427323	+	0.000	0.000	Merged-chr14-61427434-25
NR46851--MA0599.1.KLF5	chr4	131825932	131825941	+	0.000	0.000	Merged-chr4-131825983-10
NR13308--MA0742.1.Klf12	chr12	3237178	3237192	+	0.000	0.000	Merged-chr12-3237056-2
NR65132--MA0493.1.Klf1	chr8	122765125	122765135	+	0.000	0.000	Merged-chr8-122764980-5
NR20470--MA0493.1.Klf1	chr14	61427372	61427382	+	0.000	0.000	Merged-chr14-61427434-25
NR44330--MA1107.1.KLF9	chr4	32161018	32161030	+	0.000	0.000	Merged-chr4-32160945-10
NR1508--MA1107.1.KLF9	chr1	88497697	88497709	-	0.000	0.000	Merged-chr1-88497619-10
NR63526--MA0599.1.KLF5	chr8	72210890	72210899	+	0.000	0.000	Merged-chr8-72210873-6
NR12994--MA0740.1.KLF14	chr11	117792337	117792350	-	0.000	0.000	Merged-chr11-117792399-10
NR11302--MA0599.1.KLF5	chr11	87760531	87760540	+	0.000	0.000	Merged-chr11-87760646-1
NR508--MA0741.1.KLF16	chr1	39556198	39556208	-	0.000	0.000	Merged-chr1-39556139-36
NR63299--MA0741.1.KLF16	chr8	70072892	70072902	-	0.000	0.000	Merged-chr8-70072773-24
NR33837--MA0740.1.KLF14	chr19	46983950	46983963	+	0.000	0.000	Merged-chr19-46983880-15
NR68992--MA1107.1.KLF9	chr9	117553313	117553325	+	0.000	0.000	Merged-chr9-117553194-1
NR58161--MA0493.1.Klf1	chr7	24517427	24517437	+	0.000	0.000	Merged-chr7-24517301-15
NR56200--MA1107.1.KLF9	chr6	127942024	127942036	+	0.000	0.000	Merged-chr6-127942038-1
NR41289--MA1107.1.KLF9	chr3	89251467	89251479	+	0.000	0.000	Merged-chr3-89251546-19
NR37272--MA0741.1.KLF16	chr2	118658633	118658643	-	0.000	0.000	Merged-chr2-118658566-8
NR66240--MA0493.1.Klf1	chr9	44582654	44582664	-	0.000	0.000	Merged-chr9-44582588-15
NR32353--MA1107.1.KLF9	chr18	87702175	87702187	-	0.000	0.000	Merged-chr18-87702011-3
NR31013--MA0741.1.KLF16	chr18	53904421	53904431	+	0.000	0.000	Merged-chr18-53904421-2
NR30831--MA0039.3.KLF4	chr18	43493010	43493020	-	0.000	0.000	Merged-chr18-43493033-11
NR49605--MA0741.1.KLF16	chr5	65950933	65950943	-	0.000	0.000	Merged-chr5-65951105-46
NR64816--MA0039.3.KLF4	chr8	117855301	117855311	-	0.000	0.000	Merged-chr8-117855395-3
NR20587--MA0493.1.Klf1	chr14	64628283	64628293	-	0.000	0.000	Merged-chr14-64628307-21
NR54071--MA0599.1.KLF5	chr6	48693970	48693979	-	0.000	0.000	Merged-chr6-48693973-35
NR7071--MA0657.1.KLF13	chr10	82961528	82961545	+	0.000	0.000	Merged-chr10-82961512-14
NR22333--MA0599.1.KLF5	chr15	36474811	36474820	+	0.000	0.000	Merged-chr15-36474869-12
NR30934--MA0741.1.KLF16	chr18	50022791	50022801	+	0.000	0.000	Merged-chr18-50022640-10
NR24834--MA1107.1.KLF9	chr16	7550783	7550795	-	0.000	0.000	Merged-chr16-7550847-1
NR56205--MA1107.1.KLF9	chr6	127942082	127942094	+	0.000	0.000	Merged-chr6-127942038-1
NR16745--MA0741.1.KLF16	chr13	41346037	41346047	+	0.000	0.000	Merged-chr13-41345949-16
NR58157--MA0493.1.Klf1	chr7	24517150	24517160	+	0.000	0.000	Merged-chr7-24517301-15
NR12243--MA0741.1.KLF16	chr11	104310605	104310615	+	0.000	0.000	Merged-chr11-104310634-7
NR66241--MA0741.1.KLF16	chr9	44582653	44582663	-	0.000	0.000	Merged-chr9-44582588-15
NR10531--MA0740.1.KLF14	chr11	70622582	70622595	-	0.000	0.000	Merged-chr11-70622499-26
NR38333--MA1107.1.KLF9	chr2	147832611	147832623	+	0.000	0.000	Merged-chr2-147832545-2
NR18948--MA0741.1.KLF16	chr13	111789166	111789176	+	0.000	0.000	Merged-chr13-111789059-2
NR13724--MA0599.1.KLF5	chr12	26418536	26418545	+	0.000	0.000	Merged-chr12-26418553-8
NR9329--MA0741.1.KLF16	chr11	21247764	21247774	+	0.000	0.000	Merged-chr11-21247881-35
NR41299--MA0493.1.Klf1	chr3	89378432	89378442	-	0.000	0.000	Merged-chr3-89378543-26
NR33020--MA0741.1.KLF16	chr19	16373320	16373330	+	0.000	0.000	Merged-chr19-16373273-16
NR26799--MA1107.1.KLF9	chr16	97002511	97002523	+	0.000	0.000	Merged-chr16-97002537-1
NR46770--MA1107.1.KLF9	chr4	130017554	130017566	-	0.000	0.000	Merged-chr4-130017376-16
NR58626--MA0742.1.Klf12	chr7	31127087	31127101	-	0.000	0.000	Merged-chr7-31127148-49
NR13155--MA0493.1.Klf1	chr11	119894899	119894909	+	0.000	0.000	Merged-chr11-119894940-18
NR55027--MA0599.1.KLF5	chr6	95552790	95552799	+	0.000	0.000	Merged-chr6-95552744-18
NR12995--MA0657.1.KLF13	chr11	117792334	117792351	-	0.000	0.000	Merged-chr11-117792399-10
NR40432--MA0039.3.KLF4	chr3	37758201	37758211	-	0.000	0.000	Merged-chr3-37758309-31
NR52303--MA0493.1.Klf1	chr5	137425541	137425551	+	0.000	0.000	Merged-chr5-137425710-17
NR47480--MA0742.1.Klf12	chr4	141433417	141433431	-	0.000	0.000	Merged-chr4-141433469-3
NR66730--MA0741.1.KLF16	chr9	62026865	62026875	-	0.000	0.000	Merged-chr9-62026837-17
NR13682--MA0741.1.KLF16	chr12	25155529	25155539	-	0.000	0.000	Merged-chr12-25155613-40
NR6103--MA1107.1.KLF9	chr10	68136685	68136697	-	0.000	0.000	Merged-chr10-68136775-17
NR33838--MA0657.1.KLF13	chr19	46983949	46983966	+	0.000	0.000	Merged-chr19-46983880-15
NR32596--MA0493.1.Klf1	chr19	4943108	4943118	+	0.000	0.000	Merged-chr19-4942974-44
NR5941--MA0599.1.KLF5	chr10	61328269	61328278	+	0.000	0.000	Merged-chr10-61328115-9
NR66286--MA0599.1.KLF5	chr9	45329725	45329734	-	0.000	0.000	Merged-chr9-45329808-12
NR12997--MA0599.1.KLF5	chr11	117792340	117792349	-	0.000	0.000	Merged-chr11-117792399-10
NR4586--MA0741.1.KLF16	chr1	191802742	191802752	-	0.000	0.000	Merged-chr1-191802759-25
NR32273--MA1107.1.KLF9	chr18	84859616	84859628	+	0.000	0.000	Merged-chr18-84859622-32
NR36195--MA0599.1.KLF5	chr2	71843327	71843336	+	0.000	0.000	Merged-chr2-71843530-15
NR24839--MA1107.1.KLF9	chr16	7550793	7550805	-	0.000	0.000	Merged-chr16-7550847-1
NR17422--MA0741.1.KLF16	chr13	65070138	65070148	+	0.000	0.000	Merged-chr13-65070187-24
NR66905--MA0741.1.KLF16	chr9	65598929	65598939	-	0.000	0.000	Merged-chr9-65598978-11
NR21252--MA0493.1.Klf1	chr14	100308305	100308315	+	0.000	0.000	Merged-chr14-100308241-13
NR7976--MA0039.3.KLF4	chr10	111562801	111562811	+	0.000	0.000	Merged-chr10-111562842-26
NR3237--MA0740.1.KLF14	chr1	165816639	165816652	-	0.000	0.000	Merged-chr1-165816619-40
NR1589--MA0741.1.KLF16	chr1	90660227	90660237	-	0.000	0.000	Merged-chr1-90660312-12
NR38329--MA1107.1.KLF9	chr2	147832603	147832615	+	0.000	0.000	Merged-chr2-147832545-2
NR14389--MA0599.1.KLF5	chr12	71897542	71897551	-	0.000	0.000	Merged-chr12-71897525-19
NR223--MA1107.1.KLF9	chr1	25765005	25765017	-	0.000	0.000	Merged-chr1-25764961-1
NR57649--MA1107.1.KLF9	chr7	4777375	4777387	+	0.000	0.000	Merged-chr7-4777194-35
NR50907--MA0493.1.Klf1	chr5	112239641	112239651	-	0.000	0.000	Merged-chr5-112239781-12
NR37271--MA0493.1.Klf1	chr2	118658634	118658644	-	0.000	0.000	Merged-chr2-118658566-8
NR32600--MA1107.1.KLF9	chr19	4943122	4943134	+	0.000	0.000	Merged-chr19-4942974-44
NR57653--MA0039.3.KLF4	chr7	4806954	4806964	+	0.000	0.000	Merged-chr7-4806867-16
NR20860--MA1107.1.KLF9	chr14	74797406	74797418	+	0.000	0.000	Merged-chr14-74797519-9
NR4936--MA0493.1.Klf1	chr10	6904144	6904154	-	0.000	0.000	Merged-chr10-6904105-6
NR52250--MA0599.1.KLF5	chr5	136449972	136449981	-	0.000	0.000	Merged-chr5-136449962-15
NR25369--MA0039.3.KLF4	chr16	32516547	32516557	-	0.000	0.000	Merged-chr16-32516451-30
NR26804--MA1107.1.KLF9	chr16	97002521	97002533	+	0.000	0.000	Merged-chr16-97002537-1
NR22310--MA0657.1.KLF13	chr15	36241628	36241645	-	0.000	0.000	Merged-chr15-36241584-11
NR36849--MA0599.1.KLF5	chr2	103664551	103664560	+	0.000	0.000	Merged-chr2-103664594-1
NR68578--MA0599.1.KLF5	chr9	110880153	110880162	-	0.000	0.000	Merged-chr9-110880207-47
NR16429--MA1107.1.KLF9	chr13	24547217	24547229	-	0.000	0.000	Merged-chr13-24547194-39
NR33449--MA0493.1.Klf1	chr19	37333607	37333617	+	0.000	0.000	Merged-chr19-37333490-26
NR25196--MA0599.1.KLF5	chr16	22657092	22657101	-	0.000	0.000	Merged-chr16-22657033-32
NR37270--MA0039.3.KLF4	chr2	118658632	118658642	-	0.000	0.000	Merged-chr2-118658566-8
NR18949--MA1107.1.KLF9	chr13	111789165	111789177	+	0.000	0.000	Merged-chr13-111789059-2
NR55025--MA0740.1.KLF14	chr6	95552789	95552802	+	0.000	0.000	Merged-chr6-95552744-18
NR32063--MA1107.1.KLF9	chr18	81352875	81352887	+	0.000	0.000	Merged-chr18-81352759-5
NR42760--MA0741.1.KLF16	chr3	130788190	130788200	-	0.000	0.000	Merged-chr3-130788036-10
NR3872--MA0039.3.KLF4	chr1	180303748	180303758	+	0.000	0.000	Merged-chr1-180303799-22
NR11437--MA0493.1.Klf1	chr11	90182637	90182647	+	0.000	0.000	Merged-chr11-90182579-9
NR6102--MA0741.1.KLF16	chr10	68136635	68136645	+	0.000	0.000	Merged-chr10-68136775-17
NR66188--MA0599.1.KLF5	chr9	44013977	44013986	+	0.000	0.000	Merged-chr9-44013875-7
NR38360--MA0039.3.KLF4	chr2	148004977	148004987	+	0.000	0.000	Merged-chr2-148005155-1
NR33448--MA0742.1.Klf12	chr19	37333607	37333621	+	0.000	0.000	Merged-chr19-37333490-26
NR4090--MA0493.1.Klf1	chr1	184064446	184064456	+	0.000	0.000	Merged-chr1-184064517-33
NR59866--MA0599.1.KLF5	chr7	90081956	90081965	+	0.000	0.000	Merged-chr7-90081975-11
NR25738--MA0599.1.KLF5	chr16	55815574	55815583	+	0.000	0.000	Merged-chr16-55815632-3
NR48983--MA0599.1.KLF5	chr5	31251873	31251882	+	0.000	0.000	Merged-chr5-31251770-31
NR17420--MA0039.3.KLF4	chr13	65070139	65070149	+	0.000	0.000	Merged-chr13-65070187-24
NR8646--MA1107.1.KLF9	chr10	125333662	125333674	+	0.000	0.000	Merged-chr10-125333760-2
NR228--MA1107.1.KLF9	chr1	25765015	25765027	-	0.000	0.000	Merged-chr1-25764961-1
NR14936--MA0742.1.Klf12	chr12	91604356	91604370	-	0.000	0.000	Merged-chr12-91604206-14,Merged-chr12-91604478-1
NR41300--MA0741.1.KLF16	chr3	89378431	89378441	-	0.000	0.000	Merged-chr3-89378543-26
NR21249--MA0740.1.KLF14	chr14	100308305	100308318	+	0.000	0.000	Merged-chr14-100308241-13
NR7979--MA0657.1.KLF13	chr10	111562886	111562903	+	0.000	0.000	Merged-chr10-111562842-26
NR46766--MA0039.3.KLF4	chr4	130017552	130017562	-	0.000	0.000	Merged-chr4-130017376-16
NR58202--MA1107.1.KLF9	chr7	24945277	24945289	+	0.000	0.000	Merged-chr7-24945337-3
NR66084--MA0741.1.KLF16	chr9	40469751	40469761	+	0.000	0.000	Merged-chr9-40469723-18
NR58887--MA1107.1.KLF9	chr7	44572490	44572502	+	0.000	0.000	Merged-chr7-44572491-3
NR54468--MA0741.1.KLF16	chr6	71322742	71322752	+	0.000	0.000	Merged-chr6-71322825-41
NR61870--MA0741.1.KLF16	chr7	140264973	140264983	-	0.000	0.000	Merged-chr7-140265035-12
NR30529--MA0493.1.Klf1	chr18	32311871	32311881	-	0.000	0.000	Merged-chr18-32311918-36
NR53345--MA0599.1.KLF5	chr6	3345455	3345464	+	0.000	0.000	Merged-chr6-3345422-65
NR34471--MA0039.3.KLF4	chr2	6522537	6522547	+	0.000	0.000	Merged-chr2-6522633-5
NR39232--MA0493.1.Klf1	chr2	166664668	166664678	-	0.000	0.000	Merged-chr2-166664771-14
NR41004--MA1107.1.KLF9	chr3	79129196	79129208	-	0.000	0.000	Merged-chr3-79129160-12
NR54098--MA1107.1.KLF9	chr6	49973805	49973817	-	0.000	0.000	Merged-chr6-49973713-27
NR14604--MA0493.1.Klf1	chr12	80315625	80315635	+	0.000	0.000	Merged-chr12-80315468-2
NR4933--MA0742.1.Klf12	chr10	6904140	6904154	-	0.000	0.000	Merged-chr10-6904105-6
NR16943--MA0742.1.Klf12	chr13	51325657	51325671	+	0.000	0.000	Merged-chr13-51325526-1
NR5511--MA1107.1.KLF9	chr10	39522164	39522176	-	0.000	0.000	Merged-chr10-39522157-23
NR45817--MA0599.1.KLF5	chr4	102545360	102545369	-	0.000	0.000	Merged-chr4-102545412-1
NR46386--MA0742.1.Klf12	chr4	119947764	119947778	-	0.000	0.000	Merged-chr4-119947761-47
NR63501--MA0599.1.KLF5	chr8	71654770	71654779	+	0.000	0.000	Merged-chr8-71654739-11
NR36307--MA1107.1.KLF9	chr2	75054041	75054053	+	0.000	0.000	Merged-chr2-75054199-1
NR3242--MA1107.1.KLF9	chr1	165816640	165816652	-	0.000	0.000	Merged-chr1-165816619-40
NR64287--MA0741.1.KLF16	chr8	104439603	104439613	-	0.000	0.000	Merged-chr8-104439585-1
NR13000--MA0741.1.KLF16	chr11	117792339	117792349	-	0.000	0.000	Merged-chr11-117792399-10
NR61544--MA1107.1.KLF9	chr7	133003566	133003578	-	0.000	0.000	Merged-chr7-133003648-18
NR955--MA0599.1.KLF5	chr1	64088104	64088113	-	0.000	0.000	Merged-chr1-64088195-22
NR11061--MA1107.1.KLF9	chr11	79808197	79808209	-	0.000	0.000	Merged-chr11-79808076-4
NR69018--MA0742.1.Klf12	chr9	117910975	117910989	-	0.000	0.000	Merged-chr9-117910970-21
NR55767--MA0599.1.KLF5	chr6	119199116	119199125	+	0.000	0.000	Merged-chr6-119199024-52
NR5091--MA0493.1.Klf1	chr10	13475325	13475335	+	0.000	0.000	Merged-chr10-13475400-5
NR46853--MA0741.1.KLF16	chr4	131825932	131825942	+	0.000	0.000	Merged-chr4-131825983-10
NR36851--MA0741.1.KLF16	chr2	103664551	103664561	+	0.000	0.000	Merged-chr2-103664594-1
NR41177--MA0741.1.KLF16	chr3	86915462	86915472	-	0.000	0.000	Merged-chr3-86915418-7
NR16359--MA0493.1.Klf1	chr13	19457280	19457290	-	0.000	0.000	Merged-chr13-19457344-7
NR43211--MA1107.1.KLF9	chr3	138868581	138868593	-	0.000	0.000	Merged-chr3-138868592-15
NR30830--MA0599.1.KLF5	chr18	43493012	43493021	-	0.000	0.000	Merged-chr18-43493033-11
NR66185--MA0741.1.KLF16	chr9	44013872	44013882	-	0.000	0.000	Merged-chr9-44013875-7
NR60490--MA1107.1.KLF9	chr7	108306338	108306350	-	0.000	0.000	Merged-chr7-108306427-2
NR3239--MA0599.1.KLF5	chr1	165816642	165816651	-	0.000	0.000	Merged-chr1-165816619-40
NR39814--MA1107.1.KLF9	chr2	179130650	179130662	-	0.000	0.000	Merged-chr2-179130481-5
NR58625--MA0740.1.KLF14	chr7	31127088	31127101	-	0.000	0.000	Merged-chr7-31127148-49
NR55771--MA0493.1.Klf1	chr6	119199115	119199125	+	0.000	0.000	Merged-chr6-119199024-52
NR49178--MA0493.1.Klf1	chr5	35771275	35771285	-	0.000	0.000	Merged-chr5-35771159-16
NR34293--MA1107.1.KLF9	chr19	58735229	58735241	-	0.000	0.000	Merged-chr19-58735100-3
NR28066--MA0741.1.KLF16	chr17	32492562	32492572	+	0.000	0.000	Merged-chr17-32492576-17
NR25313--MA0493.1.Klf1	chr16	31035494	31035504	-	0.000	0.000	Merged-chr16-31035448-26
NR57177--MA0599.1.KLF5	chr6	145135523	145135532	+	0.000	0.000	Merged-chr6-145135361-11
NR22426--MA0741.1.KLF16	chr15	38452889	38452899	-	0.000	0.000	Merged-chr15-38452892-28
NR5856--MA0039.3.KLF4	chr10	59570609	59570619	-	0.000	0.000	Merged-chr10-59570801-31
NR1506--MA1107.1.KLF9	chr1	88497693	88497705	-	0.000	0.000	Merged-chr1-88497619-10
NR48517--MA0039.3.KLF4	chr5	5420286	5420296	+	0.000	0.000	Merged-chr5-5420247-39
NR26100--MA0741.1.KLF16	chr16	76357270	76357280	-	0.000	0.000	Merged-chr16-76357413-27
NR1511--MA0493.1.Klf1	chr1	88638823	88638833	+	0.000	0.000	Merged-chr1-88638898-6
NR50591--MA0599.1.KLF5	chr5	105599107	105599116	-	0.000	0.000	Merged-chr5-105598952-15
NR15440--MA0599.1.KLF5	chr12	106777836	106777845	-	0.000	0.000	Merged-chr12-106777834-6
NR16154--MA0742.1.Klf12	chr13	4191110	4191124	-	0.000	0.000	Merged-chr13-4191269-39
NR10537--MA0599.1.KLF5	chr11	70622648	70622657	+	0.000	0.000	Merged-chr11-70622499-26
NR13722--MA0740.1.KLF14	chr12	26418535	26418548	+	0.000	0.000	Merged-chr12-26418553-8
NR20472--MA1107.1.KLF9	chr14	61427372	61427384	+	0.000	0.000	Merged-chr14-61427434-25
NR68258--MA0741.1.KLF16	chr9	105683528	105683538	-	0.000	0.000	Merged-chr9-105683443-1
NR4592--MA1107.1.KLF9	chr1	191802747	191802759	-	0.000	0.000	Merged-chr1-191802759-25
NR4459--MA0599.1.KLF5	chr1	189597786	189597795	+	0.000	0.000	Merged-chr1-189597604-14
NR53802--MA0493.1.Klf1	chr6	37564052	37564062	+	0.000	0.000	Merged-chr6-37564158-19
NR13872--MA0742.1.Klf12	chr12	33036351	33036365	+	0.000	0.000	Merged-chr12-33036196-25
NR68990--MA1107.1.KLF9	chr9	117553309	117553321	+	0.000	0.000	Merged-chr9-117553194-1
NR41028--MA0493.1.Klf1	chr3	79504655	79504665	+	0.000	0.000	Merged-chr3-79504650-9
NR46396--MA1107.1.KLF9	chr4	120053614	120053626	-	0.000	0.000	Merged-chr4-120053646-59
NR40739--MA1107.1.KLF9	chr3	60128381	60128393	-	0.000	0.000	Merged-chr3-60128494-15
NR32350--MA0742.1.Klf12	chr18	87702173	87702187	-	0.000	0.000	Merged-chr18-87702011-3
NR14617--MA0657.1.KLF13	chr12	81845121	81845138	-	0.000	0.000	Merged-chr12-81845150-28
NR27995--MA0599.1.KLF5	chr17	31326305	31326314	-	0.000	0.000	Merged-chr17-31326302-35
NR58163--MA1107.1.KLF9	chr7	24517427	24517439	+	0.000	0.000	Merged-chr7-24517301-15
NR13496--MA0741.1.KLF16	chr12	12580878	12580888	+	0.000	0.000	Merged-chr12-12580881-28
NR39720--MA0039.3.KLF4	chr2	174566143	174566153	+	0.000	0.000	Merged-chr2-174566072-46
NR53803--MA0741.1.KLF16	chr6	37564053	37564063	+	0.000	0.000	Merged-chr6-37564158-19
NR56491--MA0740.1.KLF14	chr6	134981445	134981458	-	0.000	0.000	Merged-chr6-134981456-22
NR34719--MA1107.1.KLF9	chr2	18524723	18524735	+	0.000	0.000	Merged-chr2-18524516-29
NR46056--MA1107.1.KLF9	chr4	109136944	109136956	+	0.000	0.000	Merged-chr4-109136872-28
NR7975--MA0599.1.KLF5	chr10	111562800	111562809	+	0.000	0.000	Merged-chr10-111562842-26
NR20679--MA0493.1.Klf1	chr14	67951870	67951880	+	0.000	0.000	Merged-chr14-67951902-1
NR58942--MA1107.1.KLF9	chr7	45164070	45164082	+	0.000	0.000	Merged-chr7-45163982-19
NR22425--MA0599.1.KLF5	chr15	38452890	38452899	-	0.000	0.000	Merged-chr15-38452892-28
NR13876--MA0741.1.KLF16	chr12	33036352	33036362	+	0.000	0.000	Merged-chr12-33036196-25
NR21803--MA0741.1.KLF16	chr14	121315918	121315928	-	0.000	0.000	Merged-chr14-121315767-6
NR51485--MA0741.1.KLF16	chr5	122987505	122987515	+	0.000	0.000	Merged-chr5-122987462-4
NR771--MA1107.1.KLF9	chr1	55489578	55489590	+	0.000	0.000	Merged-chr1-55489612-12
NR57652--MA0599.1.KLF5	chr7	4806953	4806962	+	0.000	0.000	Merged-chr7-4806867-16
NR41946--MA0493.1.Klf1	chr3	103406616	103406626	-	0.000	0.000	Merged-chr3-103406514-32
NR52749--MA0599.1.KLF5	chr5	143561633	143561642	-	0.000	0.000	Merged-chr5-143561800-6
NR54467--MA0493.1.Klf1	chr6	71322741	71322751	+	0.000	0.000	Merged-chr6-71322825-41
NR20678--MA0039.3.KLF4	chr14	67951872	67951882	+	0.000	0.000	Merged-chr14-67951902-1
NR25368--MA0599.1.KLF5	chr16	32516544	32516553	-	0.000	0.000	Merged-chr16-32516451-30
NR22081--MA0741.1.KLF16	chr15	12397271	12397281	-	0.000	0.000	Merged-chr15-12397193-17
NR20589--MA1107.1.KLF9	chr14	64628281	64628293	-	0.000	0.000	Merged-chr14-64628307-21
NR66239--MA0599.1.KLF5	chr9	44582654	44582663	-	0.000	0.000	Merged-chr9-44582588-15
NR36487--MA1107.1.KLF9	chr2	82119545	82119557	-	0.000	0.000	Merged-chr2-82119507-1
NR20585--MA0742.1.Klf12	chr14	64628279	64628293	-	0.000	0.000	Merged-chr14-64628307-21
NR20856--MA0742.1.Klf12	chr14	74797406	74797420	+	0.000	0.000	Merged-chr14-74797519-9
NR12222--MA0740.1.KLF14	chr11	103382151	103382164	+	0.000	0.000	Merged-chr11-103382133-47
NR28176--MA0493.1.Klf1	chr17	34628056	34628066	+	0.000	0.000	Merged-chr17-34628097-3
NR13497--MA1107.1.KLF9	chr12	12580877	12580889	+	0.000	0.000	Merged-chr12-12580881-28
NR27427--MA0599.1.KLF5	chr17	23748258	23748267	+	0.000	0.000	Merged-chr17-23748319-15
NR32352--MA0493.1.Klf1	chr18	87702177	87702187	-	0.000	0.000	Merged-chr18-87702011-3
NR66596--MA1107.1.KLF9	chr9	57759486	57759498	+	0.000	0.000	Merged-chr9-57759618-20
NR9478--MA1107.1.KLF9	chr11	32714453	32714465	-	0.000	0.000	Merged-chr11-32714386-17
NR38340--MA1107.1.KLF9	chr2	147832629	147832641	+	0.000	0.000	Merged-chr2-147832545-2
NR35183--MA0493.1.Klf1	chr2	30690445	30690455	+	0.000	0.000	Merged-chr2-30690325-1
NR33046--MA0740.1.KLF14	chr19	17152619	17152632	-	0.000	0.000	Merged-chr19-17152711-1
NR41301--MA1107.1.KLF9	chr3	89378430	89378442	-	0.000	0.000	Merged-chr3-89378543-26
NR33563--MA0493.1.Klf1	chr19	40665958	40665968	-	0.000	0.000	Merged-chr19-40666029-20
NR33769--MA0493.1.Klf1	chr19	45807913	45807923	+	0.000	0.000	Merged-chr19-45807954-8
NR10079--MA0740.1.KLF14	chr11	59230590	59230603	-	0.000	0.000	Merged-chr11-59230506-4
NR52305--MA1107.1.KLF9	chr5	137425541	137425553	+	0.000	0.000	Merged-chr5-137425710-17
NR34737--MA0039.3.KLF4	chr2	18894777	18894787	+	0.000	0.000	Merged-chr2-18894970-14
NR24828--MA1107.1.KLF9	chr16	7550771	7550783	-	0.000	0.000	Merged-chr16-7550847-1
NR42086--MA0742.1.Klf12	chr3	107577980	107577994	+	0.000	0.000	Merged-chr3-107578034-11
NR22126--MA0741.1.KLF16	chr15	25865810	25865820	-	0.000	0.000	Merged-chr15-25865817-16
NR13730--MA1107.1.KLF9	chr12	26418535	26418547	+	0.000	0.000	Merged-chr12-26418553-8
NR35182--MA0039.3.KLF4	chr2	30690447	30690457	+	0.000	0.000	Merged-chr2-30690325-1
NR38496--MA0741.1.KLF16	chr2	152007210	152007220	+	0.000	0.000	Merged-chr2-152007178-1
NR7895--MA0599.1.KLF5	chr10	108110422	108110431	-	0.000	0.000	Merged-chr10-108110299-11
NR46858--MA1107.1.KLF9	chr4	131825939	131825951	+	0.000	0.000	Merged-chr4-131825983-10
NR21253--MA0741.1.KLF16	chr14	100308306	100308316	+	0.000	0.000	Merged-chr14-100308241-13
NR68577--MA0741.1.KLF16	chr9	110880112	110880122	+	0.000	0.000	Merged-chr9-110880207-47
NR33562--MA0039.3.KLF4	chr19	40665956	40665966	-	0.000	0.000	Merged-chr19-40666029-20
NR21254--MA1107.1.KLF9	chr14	100308305	100308317	+	0.000	0.000	Merged-chr14-100308241-13
