#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_dn.bed
NR23207--MA0493.1.Klf1	chr15	99223647	99223657	-	0.000	0.000	Merged-chr15-99223705-10
NR32421--MA0599.1.KLF5	chr19	46983951	46983960	+	0.000	0.000	Merged-chr19-46983880-15
NR60878--MA0493.1.Klf1	chr8	67860356	67860366	+	0.000	0.000	Merged-chr8-67860375-11
NR40118--MA0039.3.KLF4	chr3	101598153	101598163	+	0.000	0.000	Merged-chr3-101598272-22
NR41175--MA0741.1.KLF16	chr3	133556861	133556871	-	0.000	0.000	Merged-chr3-133556901-17
NR29048--MA0740.1.KLF14	chr18	5819922	5819935	+	0.000	0.000	Merged-chr18-5820020-28
NR5957--MA1107.1.KLF9	chr10	68137565	68137577	-	0.000	0.000	Merged-chr10-68137569-23
NR14303--MA0599.1.KLF5	chr12	84851596	84851605	+	0.000	0.000	Merged-chr12-84851532-12
NR56138--MA0493.1.Klf1	chr7	30353581	30353591	-	0.000	0.000	Merged-chr7-30353555-8
NR54754--MA0039.3.KLF4	chr6	143366135	143366145	-	0.000	0.000	Merged-chr6-143366035-15
NR63238--MA0039.3.KLF4	chr8	128333492	128333502	-	0.000	0.000	Merged-chr8-128333532-18
NR65691--MA1107.1.KLF9	chr9	103134554	103134566	-	0.000	0.000	Merged-chr9-103134672-43
NR13897--MA0740.1.KLF14	chr12	71577497	71577510	-	0.000	0.000	Merged-chr12-71577475-38
NR53694--MA0741.1.KLF16	chr6	116682495	116682505	-	0.000	0.000	Merged-chr6-116682504-22
NR65768--MA0493.1.Klf1	chr9	104373465	104373475	+	0.000	0.000	Merged-chr9-104373447-21
NR63807--MA1107.1.KLF9	chr9	37236216	37236228	-	0.000	0.000	Merged-chr9-37236124-32
NR56711--MA0493.1.Klf1	chr7	48137396	48137406	-	0.000	0.000	Merged-chr7-48137318-1
NR52262--MA0493.1.Klf1	chr6	53778928	53778938	-	0.000	0.000	Merged-chr6-53778855-8
NR20453--MA0599.1.KLF5	chr14	101510904	101510913	-	0.000	0.000	Merged-chr14-101510851-45
NR65690--MA0741.1.KLF16	chr9	103134555	103134565	-	0.000	0.000	Merged-chr9-103134672-43
NR4827--MA0742.1.Klf12	chr10	7212272	7212286	-	0.000	0.000	Merged-chr10-7212223-140
NR56277--MA0493.1.Klf1	chr7	35056705	35056715	-	0.000	0.000	Merged-chr7-35056859-1
NR13547--MA0741.1.KLF16	chr12	46818535	46818545	-	0.000	0.000	Merged-chr12-46818433-12
NR27908--MA0741.1.KLF16	chr17	57096756	57096766	-	0.000	0.000	Merged-chr17-57096588-46
NR11421--MA0740.1.KLF14	chr11	94160909	94160922	-	0.000	0.000	Merged-chr11-94160657-19
NR62874--MA1107.1.KLF9	chr8	122769456	122769468	-	0.000	0.000	Merged-chr8-122769435-21
NR61543--MA0493.1.Klf1	chr8	84686727	84686737	-	0.000	0.000	Merged-chr8-84686915-1
NR54243--MA0740.1.KLF14	chr6	131360883	131360896	-	0.000	0.000	Merged-chr6-131360914-18
NR56276--MA0039.3.KLF4	chr7	35056703	35056713	-	0.000	0.000	Merged-chr7-35056859-1
NR45045--MA0493.1.Klf1	chr4	131696251	131696261	+	0.000	0.000	Merged-chr4-131696229-22
NR7722--MA0599.1.KLF5	chr10	111102966	111102975	+	0.000	0.000	Merged-chr10-111102896-60
NR65338--MA1107.1.KLF9	chr9	89909579	89909591	-	0.000	0.000	Merged-chr9-89909785-17
NR67065--MA0039.3.KLF4	chrX	12062743	12062753	+	0.000	0.000	Merged-chrX-12062732-18
NR29134--MA0599.1.KLF5	chr18	13970607	13970616	-	0.000	0.000	Merged-chr18-13970572-11
NR22309--MA0740.1.KLF14	chr15	79281443	79281456	+	0.000	0.000	Merged-chr15-79281486-15
NR958--MA0599.1.KLF5	chr1	69331685	69331694	+	0.000	0.000	Merged-chr1-69331775-34
NR33059--MA0493.1.Klf1	chr2	9986365	9986375	-	0.000	0.000	Merged-chr2-9986324-23
NR24495--MA0599.1.KLF5	chr16	45347020	45347029	-	0.000	0.000	Merged-chr16-45346908-42
NR35144--MA1107.1.KLF9	chr2	90752630	90752642	-	0.000	0.000	Merged-chr2-90752646-2
NR34608--MA0741.1.KLF16	chr2	70425766	70425776	+	0.000	0.000	Merged-chr2-70425902-24
NR54125--MA0599.1.KLF5	chr6	128334913	128334922	-	0.000	0.000	Merged-chr6-128334675-39
NR57189--MA0741.1.KLF16	chr7	79592220	79592230	+	0.000	0.000	Merged-chr7-79592418-20
NR21333--MA0599.1.KLF5	chr15	31239987	31239996	+	0.000	0.000	Merged-chr15-31239940-27
NR26535--MA1107.1.KLF9	chr17	26551299	26551311	-	0.000	0.000	Merged-chr17-26551311-33
NR13898--MA0657.1.KLF13	chr12	71577476	71577493	-	0.000	0.000	Merged-chr12-71577475-38
NR56742--MA0039.3.KLF4	chr7	49494867	49494877	-	0.000	0.000	Merged-chr7-49494921-17
NR49094--MA0742.1.Klf12	chr5	110343021	110343035	-	0.000	0.000	Merged-chr5-110342964-29
NR60740--MA0741.1.KLF16	chr8	57503829	57503839	-	0.000	0.000	Merged-chr8-57503871-22
NR47154--MA0599.1.KLF5	chr5	26689974	26689983	-	0.000	0.000	Merged-chr5-26690153-1
NR13170--MA0740.1.KLF14	chr12	14152274	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR39450--MA0741.1.KLF16	chr3	85187055	85187065	-	0.000	0.000	Merged-chr3-85186896-1
NR34731--MA0493.1.Klf1	chr2	72406891	72406901	+	0.000	0.000	Merged-chr2-72406907-14
NR24154--MA0740.1.KLF14	chr16	29814103	29814116	+	0.000	0.000	Merged-chr16-29814134-35
NR533--MA0599.1.KLF5	chr1	42952944	42952953	+	0.000	0.000	Merged-chr1-42953184-68
NR25012--MA0741.1.KLF16	chr16	76499983	76499993	+	0.000	0.000	Merged-chr16-76499941-29
NR66576--MA1107.1.KLF9	chr9	118512857	118512869	-	0.000	0.000	Merged-chr9-118512920-16
NR5667--MA1107.1.KLF9	chr10	59921133	59921145	-	0.000	0.000	Merged-chr10-59921087-38
NR8038--MA0599.1.KLF5	chr10	118310793	118310802	+	0.000	0.000	Merged-chr10-118310957-20
NR51844--MA0740.1.KLF14	chr6	37564052	37564065	+	0.000	0.000	Merged-chr6-37564158-19
NR49100--MA1107.1.KLF9	chr5	110343023	110343035	-	0.000	0.000	Merged-chr5-110342964-29
NR14464--MA1107.1.KLF9	chr12	91803169	91803181	-	0.000	0.000	Merged-chr12-91803305-23
NR58722--MA0741.1.KLF16	chr7	123189954	123189964	+	0.000	0.000	Merged-chr7-123189982-13
NR42376--MA0493.1.Klf1	chr4	10875650	10875660	+	0.000	0.000	Merged-chr4-10875548-10
NR48659--MA0039.3.KLF4	chr5	97090259	97090269	-	0.000	0.000	Merged-chr5-97090318-20
NR53689--MA0657.1.KLF13	chr6	116682490	116682507	-	0.000	0.000	Merged-chr6-116682504-22
NR33328--MA0740.1.KLF14	chr2	25095285	25095298	+	0.000	0.000	Merged-chr2-25095278-14
NR30284--MA0741.1.KLF16	chr18	68195247	68195257	-	0.000	0.000	Merged-chr18-68195286-23
NR42375--MA0039.3.KLF4	chr4	10875652	10875662	+	0.000	0.000	Merged-chr4-10875548-10
NR67102--MA0741.1.KLF16	chrX	12160145	12160155	+	0.000	0.000	Merged-chrX-12160238-21
NR62315--MA0039.3.KLF4	chr8	110929463	110929473	-	0.000	0.000	Merged-chr8-110929357-31
NR29745--MA0741.1.KLF16	chr18	53801709	53801719	-	0.000	0.000	Merged-chr18-53801567-20
NR21337--MA1107.1.KLF9	chr15	31239986	31239998	+	0.000	0.000	Merged-chr15-31239940-27
NR61915--MA1107.1.KLF9	chr8	95154954	95154966	+	0.000	0.000	Merged-chr8-95154872-23
NR66567--MA0039.3.KLF4	chr9	118477724	118477734	-	0.000	0.000	Merged-chr9-118477763-16
NR31843--MA0599.1.KLF5	chr19	31198631	31198640	+	0.000	0.000	Merged-chr19-31198738-18
NR8207--MA0740.1.KLF14	chr10	121300785	121300798	+	0.000	0.000	Merged-chr10-121300859-24
NR40666--MA1107.1.KLF9	chr3	121872948	121872960	+	0.000	0.000	Merged-chr3-121872910-8
NR22315--MA1107.1.KLF9	chr15	79281443	79281455	+	0.000	0.000	Merged-chr15-79281486-15
NR14009--MA0599.1.KLF5	chr12	76312186	76312195	-	0.000	0.000	Merged-chr12-76312183-20
NR42393--MA0039.3.KLF4	chr4	11026523	11026533	+	0.000	0.000	Merged-chr4-11026453-25
NR52331--MA0599.1.KLF5	chr6	55057598	55057607	+	0.000	0.000	Merged-chr6-55057514-12
NR4385--MA1107.1.KLF9	chr1	189831022	189831034	-	0.000	0.000	Merged-chr1-189831018-42
NR37329--MA0657.1.KLF13	chr2	160746777	160746794	+	0.000	0.000	Merged-chr2-160746776-15
NR2672--MA0599.1.KLF5	chr1	149965821	149965830	-	0.000	0.000	Merged-chr1-149965858-2
NR25766--MA0741.1.KLF16	chr17	6477181	6477191	-	0.000	0.000	Merged-chr17-6476977-103
NR41635--MA1107.1.KLF9	chr3	146045215	146045227	-	0.000	0.000	Merged-chr3-146045142-29
NR50805--MA0599.1.KLF5	chr5	140944727	140944736	-	0.000	0.000	Merged-chr5-140944857-24
NR11759--MA1107.1.KLF9	chr11	98796808	98796820	-	0.000	0.000	Merged-chr11-98796800-22
NR11328--MA0741.1.KLF16	chr11	88595872	88595882	+	0.000	0.000	Merged-chr11-88595910-28
NR61966--MA0741.1.KLF16	chr8	95833247	95833257	+	0.000	0.000	Merged-chr8-95833320-2
NR28919--MA0740.1.KLF14	chr17	88668541	88668554	+	0.000	0.000	Merged-chr17-88668603-31
NR60737--MA0599.1.KLF5	chr8	57503830	57503839	-	0.000	0.000	Merged-chr8-57503871-22
NR13171--MA0657.1.KLF13	chr12	14152271	14152288	-	0.000	0.000	Merged-chr12-14152213-14
NR57365--MA0741.1.KLF16	chr7	81454612	81454622	+	0.000	0.000	Merged-chr7-81454544-19
NR17310--MA0599.1.KLF5	chr13	91038226	91038235	-	0.000	0.000	Merged-chr13-91038224-15
NR19458--MA0493.1.Klf1	chr14	55062885	55062895	+	0.000	0.000	Merged-chr14-55062835-18
NR44136--MA0599.1.KLF5	chr4	109212671	109212680	-	0.000	0.000	Merged-chr4-109212639-1
NR13958--MA0599.1.KLF5	chr12	73746282	73746291	-	0.000	0.000	Merged-chr12-73746193-23
NR11424--MA0493.1.Klf1	chr11	94160912	94160922	-	0.000	0.000	Merged-chr11-94160657-19
NR61057--MA0599.1.KLF5	chr8	70619131	70619140	+	0.000	0.000	Merged-chr8-70619084-21
NR25907--MA0741.1.KLF16	chr17	8525166	8525176	-	0.000	0.000	Merged-chr17-8525059-23
NR60509--MA0599.1.KLF5	chr8	36248437	36248446	+	0.000	0.000	Merged-chr8-36248253-9
NR13174--MA0493.1.Klf1	chr12	14152277	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR11428--MA1107.1.KLF9	chr11	94160910	94160922	-	0.000	0.000	Merged-chr11-94160657-19
NR4826--MA0740.1.KLF14	chr10	7212273	7212286	-	0.000	0.000	Merged-chr10-7212223-140
NR37916--MA1107.1.KLF9	chr2	170055612	170055624	-	0.000	0.000	Merged-chr2-170055593-21
NR58762--MA1107.1.KLF9	chr7	125034711	125034723	-	0.000	0.000	Merged-chr7-125034795-1
NR46665--MA0741.1.KLF16	chr5	4912183	4912193	-	0.000	0.000	Merged-chr5-4912133-29
NR23589--MA0741.1.KLF16	chr16	8455399	8455409	+	0.000	0.000	Merged-chr16-8455328-28
NR64447--MA0740.1.KLF14	chr9	61779365	61779378	+	0.000	0.000	Merged-chr9-61779248-32
NR65034--MA0741.1.KLF16	chr9	77456719	77456729	+	0.000	0.000	Merged-chr9-77456588-28
NR59176--MA1107.1.KLF9	chr7	130893300	130893312	+	0.000	0.000	Merged-chr7-130893114-41
NR5808--MA0599.1.KLF5	chr10	61559992	61560001	-	0.000	0.000	Merged-chr10-61559785-43
NR39451--MA1107.1.KLF9	chr3	85187054	85187066	-	0.000	0.000	Merged-chr3-85186896-1
NR59396--MA0493.1.Klf1	chr7	136164718	136164728	+	0.000	0.000	Merged-chr7-136164647-23
NR8880--MA0741.1.KLF16	chr11	4390657	4390667	-	0.000	0.000	Merged-chr11-4390804-16
NR17276--MA0740.1.KLF14	chr13	89521652	89521665	+	0.000	0.000	Merged-chr13-89521757-30
NR49589--MA1107.1.KLF9	chr5	118662052	118662064	+	0.000	0.000	Merged-chr5-118661904-17
NR48934--MA0493.1.Klf1	chr5	105798812	105798822	-	0.000	0.000	Merged-chr5-105798670-49
NR25057--MA1107.1.KLF9	chr16	78328217	78328229	-	0.000	0.000	Merged-chr16-78328138-10
NR9196--MA0599.1.KLF5	chr11	23124595	23124604	+	0.000	0.000	Merged-chr11-23124595-33
NR11585--MA1107.1.KLF9	chr11	97018707	97018719	-	0.000	0.000	Merged-chr11-97018776-25
NR61544--MA0741.1.KLF16	chr8	84686726	84686736	-	0.000	0.000	Merged-chr8-84686915-1
NR4660--MA0599.1.KLF5	chr1	193504125	193504134	+	0.000	0.000	Merged-chr1-193504055-24
NR49268--MA0599.1.KLF5	chr5	113164891	113164900	+	0.000	0.000	Merged-chr5-113165071-16
NR64317--MA1107.1.KLF9	chr9	58112345	58112357	-	0.000	0.000	Merged-chr9-58112486-25
NR29744--MA0493.1.Klf1	chr18	53801710	53801720	-	0.000	0.000	Merged-chr18-53801567-20
NR56275--MA0599.1.KLF5	chr7	35056705	35056714	-	0.000	0.000	Merged-chr7-35056859-1
NR5055--MA1107.1.KLF9	chr10	18861074	18861086	-	0.000	0.000	Merged-chr10-18861034-28
NR53101--MA0742.1.Klf12	chr6	91698957	91698971	+	0.000	0.000	Merged-chr6-91699017-27
NR31585--MA0741.1.KLF16	chr19	17268913	17268923	+	0.000	0.000	Merged-chr19-17268849-24
NR29762--MA0493.1.Klf1	chr18	54822920	54822930	+	0.000	0.000	Merged-chr18-54822886-30
NR23209--MA1107.1.KLF9	chr15	99223645	99223657	-	0.000	0.000	Merged-chr15-99223705-10
NR30277--MA0742.1.Klf12	chr18	68195221	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR1911--MA0742.1.Klf12	chr1	119637160	119637174	+	0.000	0.000	Merged-chr1-119636990-21
NR63375--MA1107.1.KLF9	chr9	14926827	14926839	+	0.000	0.000	Merged-chr9-14926732-51
NR29436--MA0599.1.KLF5	chr18	35889102	35889111	-	0.000	0.000	Merged-chr18-35889093-93
NR47588--MA0740.1.KLF14	chr5	47983090	47983103	-	0.000	0.000	Merged-chr5-47983242-36
NR43790--MA0599.1.KLF5	chr4	97871746	97871755	+	0.000	0.000	Merged-chr4-97871840-30
NR59896--MA0742.1.Klf12	chr8	4370339	4370353	-	0.000	0.000	Merged-chr8-4370315-28
NR68365--MA0740.1.KLF14	chrY	90799067	90799080	-	0.000	0.000	Merged-chrY-90799205-23
NR67067--MA0741.1.KLF16	chrX	12062742	12062752	+	0.000	0.000	Merged-chrX-12062732-18
NR65104--MA0599.1.KLF5	chr9	78845416	78845425	-	0.000	0.000	Merged-chr9-78845462-22
NR51850--MA1107.1.KLF9	chr6	37564052	37564064	+	0.000	0.000	Merged-chr6-37564158-19
NR5418--MA0741.1.KLF16	chr10	41690300	41690310	-	0.000	0.000	Merged-chr10-41690253-38
NR47590--MA0599.1.KLF5	chr5	47983093	47983102	-	0.000	0.000	Merged-chr5-47983242-36
NR17277--MA0657.1.KLF13	chr13	89521651	89521668	+	0.000	0.000	Merged-chr13-89521757-30
NR39246--MA1107.1.KLF9	chr3	69156740	69156752	-	0.000	0.000	Merged-chr3-69156652-55
NR63147--MA1107.1.KLF9	chr8	126826469	126826481	-	0.000	0.000	Merged-chr8-126826357-7
NR39241--MA0039.3.KLF4	chr3	68981201	68981211	+	0.000	0.000	Merged-chr3-68981196-42
NR40367--MA0039.3.KLF4	chr3	107823381	107823391	+	0.000	0.000	Merged-chr3-107823378-13
NR54323--MA1107.1.KLF9	chr6	134425244	134425256	+	0.000	0.000	Merged-chr6-134425334-10
NR24260--MA0599.1.KLF5	chr16	33745253	33745262	-	0.000	0.000	Merged-chr16-33745427-22
NR66203--MA0599.1.KLF5	chr9	112175471	112175480	-	0.000	0.000	Merged-chr9-112175419-1
NR5956--MA0493.1.Klf1	chr10	68137567	68137577	-	0.000	0.000	Merged-chr10-68137569-23
NR21332--MA0742.1.Klf12	chr15	31239986	31240000	+	0.000	0.000	Merged-chr15-31239940-27
NR32352--MA0740.1.KLF14	chr19	46148526	46148539	-	0.000	0.000	Merged-chr19-46148494-21
NR23679--MA0039.3.KLF4	chr16	11526649	11526659	-	0.000	0.000	Merged-chr16-11526520-43
NR32418--MA0740.1.KLF14	chr19	46983950	46983963	+	0.000	0.000	Merged-chr19-46983880-15
NR33996--MA0657.1.KLF13	chr2	36091471	36091488	+	0.000	0.000	Merged-chr2-36091401-36
NR35142--MA0741.1.KLF16	chr2	90752542	90752552	-	0.000	0.000	Merged-chr2-90752646-2
NR61545--MA1107.1.KLF9	chr8	84686725	84686737	-	0.000	0.000	Merged-chr8-84686915-1
NR23580--MA0657.1.KLF13	chr16	5406911	5406928	+	0.000	0.000	Merged-chr16-5406898-13
NR31889--MA0493.1.Klf1	chr19	32523948	32523958	-	0.000	0.000	Merged-chr19-32523975-16
NR39482--MA0741.1.KLF16	chr3	87385362	87385372	+	0.000	0.000	Merged-chr3-87385488-4
NR56713--MA0741.1.KLF16	chr7	48137395	48137405	-	0.000	0.000	Merged-chr7-48137318-1
NR9195--MA0741.1.KLF16	chr11	23124560	23124570	+	0.000	0.000	Merged-chr11-23124595-33
NR42374--MA0599.1.KLF5	chr4	10875651	10875660	+	0.000	0.000	Merged-chr4-10875548-10
NR43430--MA0741.1.KLF16	chr4	63486710	63486720	+	0.000	0.000	Merged-chr4-63486767-20
NR21336--MA0741.1.KLF16	chr15	31239987	31239997	+	0.000	0.000	Merged-chr15-31239940-27
NR31888--MA0039.3.KLF4	chr19	32523946	32523956	-	0.000	0.000	Merged-chr19-32523975-16
NR25686--MA0599.1.KLF5	chr17	5138638	5138647	-	0.000	0.000	Merged-chr17-5138884-51
NR62314--MA0599.1.KLF5	chr8	110929465	110929474	-	0.000	0.000	Merged-chr8-110929357-31
NR49267--MA0742.1.Klf12	chr5	113164890	113164904	+	0.000	0.000	Merged-chr5-113165071-16
NR21174--MA0741.1.KLF16	chr15	12397271	12397281	-	0.000	0.000	Merged-chr15-12397193-17
NR964--MA1107.1.KLF9	chr1	69499060	69499072	-	0.000	0.000	Merged-chr1-69499196-51
NR63142--MA0741.1.KLF16	chr8	126699189	126699199	-	0.000	0.000	Merged-chr8-126699390-72
NR31556--MA0741.1.KLF16	chr19	16373318	16373328	+	0.000	0.000	Merged-chr19-16373273-16
NR30280--MA0493.1.Klf1	chr18	68195225	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR29598--MA0599.1.KLF5	chr18	43393466	43393475	+	0.000	0.000	Merged-chr18-43393382-40
NR33998--MA0599.1.KLF5	chr2	36091473	36091482	+	0.000	0.000	Merged-chr2-36091401-36
NR19988--MA0493.1.Klf1	chr14	73377972	73377982	-	0.000	0.000	Merged-chr14-73378030-18
NR40091--MA0493.1.Klf1	chr3	101066376	101066386	-	0.000	0.000	Merged-chr3-101066330-34
NR51846--MA0039.3.KLF4	chr6	37564040	37564050	+	0.000	0.000	Merged-chr6-37564158-19
NR10017--MA0741.1.KLF16	chr11	59787716	59787726	+	0.000	0.000	Merged-chr11-59787548-18
NR36205--MA0039.3.KLF4	chr2	129066504	129066514	-	0.000	0.000	Merged-chr2-129066611-1
NR52604--MA0741.1.KLF16	chr6	72391041	72391051	-	0.000	0.000	Merged-chr6-72391108-3
NR7706--MA1107.1.KLF9	chr10	110952114	110952126	+	0.000	0.000	Merged-chr10-110952029-21
NR57187--MA0599.1.KLF5	chr7	79592220	79592229	+	0.000	0.000	Merged-chr7-79592418-20
NR25689--MA0741.1.KLF16	chr17	5138644	5138654	-	0.000	0.000	Merged-chr17-5138884-51
NR9578--MA0599.1.KLF5	chr11	49051307	49051316	+	0.000	0.000	Merged-chr11-49051380-85
NR32353--MA0599.1.KLF5	chr19	46148529	46148538	-	0.000	0.000	Merged-chr19-46148494-21
NR37443--MA1107.1.KLF9	chr2	163298966	163298978	+	0.000	0.000	Merged-chr2-163299110-16
NR51888--MA0599.1.KLF5	chr6	38551356	38551365	-	0.000	0.000	Merged-chr6-38551188-3
NR22654--MA0599.1.KLF5	chr15	85378040	85378049	+	0.000	0.000	Merged-chr15-85378082-10
NR5419--MA1107.1.KLF9	chr10	41690297	41690309	-	0.000	0.000	Merged-chr10-41690253-38
NR62322--MA1107.1.KLF9	chr8	110929502	110929514	-	0.000	0.000	Merged-chr8-110929357-31
NR13131--MA0493.1.Klf1	chr12	8859009	8859019	-	0.000	0.000	Merged-chr12-8859142-27
NR28928--MA1107.1.KLF9	chr17	88668541	88668553	+	0.000	0.000	Merged-chr17-88668603-31
NR32419--MA0657.1.KLF13	chr19	46983949	46983966	+	0.000	0.000	Merged-chr19-46983880-15
NR14305--MA0039.3.KLF4	chr12	84851597	84851607	+	0.000	0.000	Merged-chr12-84851532-12
NR13905--MA1107.1.KLF9	chr12	71577480	71577492	-	0.000	0.000	Merged-chr12-71577475-38
NR41633--MA0741.1.KLF16	chr3	146045218	146045228	-	0.000	0.000	Merged-chr3-146045142-29
NR15204--MA0599.1.KLF5	chr12	111007861	111007870	+	0.000	0.000	Merged-chr12-111007914-34
NR57191--MA0493.1.Klf1	chr7	79592243	79592253	+	0.000	0.000	Merged-chr7-79592418-20
NR22653--MA1107.1.KLF9	chr15	85233151	85233163	+	0.000	0.000	Merged-chr15-85233310-62
NR12072--MA1107.1.KLF9	chr11	103776913	103776925	-	0.000	0.000	Merged-chr11-103776919-6
NR42589--MA0493.1.Klf1	chr4	35100022	35100032	+	0.000	0.000	Merged-chr4-35100048-17
NR65396--MA0599.1.KLF5	chr9	94607625	94607634	-	0.000	0.000	Merged-chr9-94607543-65
NR15254--MA0740.1.KLF14	chr12	112629098	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR34729--MA0742.1.Klf12	chr2	72406891	72406905	+	0.000	0.000	Merged-chr2-72406907-14
NR22402--MA0039.3.KLF4	chr15	80219311	80219321	-	0.000	0.000	Merged-chr15-80219438-40
NR4830--MA0741.1.KLF16	chr10	7212275	7212285	-	0.000	0.000	Merged-chr10-7212223-140
NR43454--MA0039.3.KLF4	chr4	63863061	63863071	-	0.000	0.000	Merged-chr4-63862999-40
NR64451--MA0741.1.KLF16	chr9	61779366	61779376	+	0.000	0.000	Merged-chr9-61779248-32
NR10798--MA0599.1.KLF5	chr11	77887856	77887865	+	0.000	0.000	Merged-chr11-77887652-60
NR43585--MA0493.1.Klf1	chr4	84040034	84040044	-	0.000	0.000	Merged-chr4-84040175-1
NR21309--MA0493.1.Klf1	chr15	30662276	30662286	-	0.000	0.000	Merged-chr15-30662184-17
NR13899--MA0742.1.Klf12	chr12	71577478	71577492	-	0.000	0.000	Merged-chr12-71577475-38
NR50807--MA0741.1.KLF16	chr5	140944721	140944731	-	0.000	0.000	Merged-chr5-140944857-24
NR4823--MA0599.1.KLF5	chr10	7212244	7212253	-	0.000	0.000	Merged-chr10-7212223-140
NR65032--MA0039.3.KLF4	chr9	77456726	77456736	+	0.000	0.000	Merged-chr9-77456588-28
NR41484--MA0741.1.KLF16	chr3	143379404	143379414	+	0.000	0.000	Merged-chr3-143379316-24
NR23972--MA0493.1.Klf1	chr16	21204597	21204607	-	0.000	0.000	Merged-chr16-21204669-33
NR43589--MA1107.1.KLF9	chr4	84040032	84040044	-	0.000	0.000	Merged-chr4-84040175-1
NR43926--MA0599.1.KLF5	chr4	102908262	102908271	-	0.000	0.000	Merged-chr4-102908208-33
NR30276--MA0740.1.KLF14	chr18	68195222	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR8962--MA1107.1.KLF9	chr11	6000757	6000769	+	0.000	0.000	Merged-chr11-6000952-1
NR47487--MA0039.3.KLF4	chr5	36945266	36945276	-	0.000	0.000	Merged-chr5-36945334-10
NR21308--MA0039.3.KLF4	chr15	30662274	30662284	-	0.000	0.000	Merged-chr15-30662184-17
NR52172--MA0742.1.Klf12	chr6	51442420	51442434	-	0.000	0.000	Merged-chr6-51442349-19
NR45952--MA0741.1.KLF16	chr4	145200612	145200622	+	0.000	0.000	Merged-chr4-145200481-37
NR59895--MA0740.1.KLF14	chr8	4370340	4370353	-	0.000	0.000	Merged-chr8-4370315-28
NR36815--MA1107.1.KLF9	chr2	148021937	148021949	+	0.000	0.000	Merged-chr2-148022020-1
NR35743--MA1107.1.KLF9	chr2	115729943	115729955	-	0.000	0.000	Merged-chr2-115730038-1
NR61914--MA0493.1.Klf1	chr8	95154954	95154964	+	0.000	0.000	Merged-chr8-95154872-23
NR15678--MA1107.1.KLF9	chr13	13492090	13492102	+	0.000	0.000	Merged-chr13-13492146-24
NR52609--MA0741.1.KLF16	chr6	72391046	72391056	-	0.000	0.000	Merged-chr6-72391108-3
NR10015--MA0599.1.KLF5	chr11	59787716	59787725	+	0.000	0.000	Merged-chr11-59787548-18
NR40665--MA0493.1.Klf1	chr3	121872950	121872960	+	0.000	0.000	Merged-chr3-121872910-8
NR51468--MA0599.1.KLF5	chr6	10690680	10690689	+	0.000	0.000	Merged-chr6-10690708-20
NR2647--MA1107.1.KLF9	chr1	149127590	149127602	+	0.000	0.000	Merged-chr1-149127777-1
NR45675--MA1107.1.KLF9	chr4	139086356	139086368	+	0.000	0.000	Merged-chr4-139086245-11
NR4828--MA0599.1.KLF5	chr10	7212276	7212285	-	0.000	0.000	Merged-chr10-7212223-140
NR13176--MA1107.1.KLF9	chr12	14152275	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR54127--MA0741.1.KLF16	chr6	128334912	128334922	-	0.000	0.000	Merged-chr6-128334675-39
NR23897--MA0599.1.KLF5	chr16	18733719	18733728	-	0.000	0.000	Merged-chr16-18733506-32
NR15255--MA0657.1.KLF13	chr12	112629095	112629112	-	0.000	0.000	Merged-chr12-112629266-49
NR59398--MA1107.1.KLF9	chr7	136164718	136164730	+	0.000	0.000	Merged-chr7-136164647-23
NR39315--MA1107.1.KLF9	chr3	79127843	79127855	-	0.000	0.000	Merged-chr3-79127993-19
NR15160--MA0599.1.KLF5	chr12	110375370	110375379	+	0.000	0.000	Merged-chr12-110375416-20
NR37808--MA0599.1.KLF5	chr2	168525577	168525586	+	0.000	0.000	Merged-chr2-168525389-54
NR52333--MA1107.1.KLF9	chr6	55057597	55057609	+	0.000	0.000	Merged-chr6-55057514-12
NR24526--MA0599.1.KLF5	chr16	48627489	48627498	-	0.000	0.000	Merged-chr16-48627540-25
NR46416--MA1107.1.KLF9	chr4	152247315	152247327	-	0.000	0.000	Merged-chr4-152247398-23
NR65764--MA0599.1.KLF5	chr9	104373460	104373469	+	0.000	0.000	Merged-chr9-104373447-21
NR41777--MA1107.1.KLF9	chr3	148799599	148799611	+	0.000	0.000	Merged-chr3-148799603-2
NR60573--MA0741.1.KLF16	chr8	45410378	45410388	-	0.000	0.000	Merged-chr8-45410262-39
