#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-log2fc-1_dn.bed
NR33686--MA0740.1.KLF14	chr19	44078470	44078483	+	0.000	0.000	Merged-chr19-44078434-18
NR60822--MA1107.1.KLF9	chr7	116484540	116484552	-	0.000	0.000	Merged-chr7-116484434-42
NR64192--MA1107.1.KLF9	chr8	95154908	95154920	+	0.000	0.000	Merged-chr8-95154872-23
NR29145--MA0742.1.Klf12	chr17	64182516	64182530	-	0.000	0.000	Merged-chr17-64182571-3
NR65170--MA1107.1.KLF9	chr8	123163073	123163085	+	0.000	0.000	Merged-chr8-123163099-40
NR40772--MA0741.1.KLF16	chr3	62338922	62338932	-	0.000	0.000	Merged-chr3-62339060-22
NR58649--MA0741.1.KLF16	chr7	34630506	34630516	-	0.000	0.000	Merged-chr7-34630517-24
NR18199--MA0741.1.KLF16	chr13	98299066	98299076	+	0.000	0.000	Merged-chr13-98299222-33
NR50036--MA0657.1.KLF13	chr5	86783214	86783231	+	0.000	0.000	Merged-chr5-86783243-43
NR22903--MA0742.1.Klf12	chr15	66285835	66285849	-	0.000	0.000	Merged-chr15-66285886-5
NR41990--MA1107.1.KLF9	chr3	105451744	105451756	+	0.000	0.000	Merged-chr3-105451566-1
NR47071--MA0599.1.KLF5	chr4	134372586	134372595	+	0.000	0.000	Merged-chr4-134372505-25
NR54467--MA0493.1.Klf1	chr6	71322741	71322751	+	0.000	0.000	Merged-chr6-71322825-41
NR25368--MA0599.1.KLF5	chr16	32516544	32516553	-	0.000	0.000	Merged-chr16-32516451-30
NR21371--MA0599.1.KLF5	chr14	103620025	103620034	-	0.000	0.000	Merged-chr14-103620031-34
NR24081--MA0599.1.KLF5	chr15	94404234	94404243	+	0.000	0.000	Merged-chr15-94404282-43
NR27888--MA0599.1.KLF5	chr17	29297852	29297861	+	0.000	0.000	Merged-chr17-29297953-13
NR10675--MA1107.1.KLF9	chr11	74100915	74100927	-	0.000	0.000	Merged-chr11-74100988-13
NR28372--MA0741.1.KLF16	chr17	37028702	37028712	-	0.000	0.000	Merged-chr17-37028850-28
NR36487--MA1107.1.KLF9	chr2	82119545	82119557	-	0.000	0.000	Merged-chr2-82119507-1
NR45657--MA0599.1.KLF5	chr4	97657693	97657702	+	0.000	0.000	Merged-chr4-97657761-27
NR21464--MA1107.1.KLF9	chr14	111676009	111676021	+	0.000	0.000	Merged-chr14-111675959-27
NR32352--MA0493.1.Klf1	chr18	87702177	87702187	-	0.000	0.000	Merged-chr18-87702011-3
NR543--MA1107.1.KLF9	chr1	39954920	39954932	-	0.000	0.000	Merged-chr1-39954782-26
NR16530--MA0493.1.Klf1	chr13	28959737	28959747	-	0.000	0.000	Merged-chr13-28959721-31
NR49438--MA1107.1.KLF9	chr5	53437811	53437823	+	0.000	0.000	Merged-chr5-53437793-20
NR38340--MA1107.1.KLF9	chr2	147832629	147832641	+	0.000	0.000	Merged-chr2-147832545-2
NR35183--MA0493.1.Klf1	chr2	30690445	30690455	+	0.000	0.000	Merged-chr2-30690325-1
NR65166--MA1107.1.KLF9	chr8	123163065	123163077	+	0.000	0.000	Merged-chr8-123163099-40
NR33046--MA0740.1.KLF14	chr19	17152619	17152632	-	0.000	0.000	Merged-chr19-17152711-1
NR68204--MA0599.1.KLF5	chr9	104373476	104373485	-	0.000	0.000	Merged-chr9-104373447-21
NR41301--MA1107.1.KLF9	chr3	89378430	89378442	-	0.000	0.000	Merged-chr3-89378543-26
NR43468--MA0493.1.Klf1	chr3	146039645	146039655	-	0.000	0.000	Merged-chr3-146039588-29
NR70561--MA0741.1.KLF16	chrX	166239310	166239320	-	0.000	0.000	Merged-chrX-166239352-36
NR67920--MA0599.1.KLF5	chr9	95637523	95637532	+	0.000	0.000	Merged-chr9-95637632-37
NR24828--MA1107.1.KLF9	chr16	7550771	7550783	-	0.000	0.000	Merged-chr16-7550847-1
NR66476--MA0493.1.Klf1	chr9	54501301	54501311	-	0.000	0.000	Merged-chr9-54501243-1
NR35182--MA0039.3.KLF4	chr2	30690447	30690457	+	0.000	0.000	Merged-chr2-30690325-1
NR38496--MA0741.1.KLF16	chr2	152007210	152007220	+	0.000	0.000	Merged-chr2-152007178-1
NR44343--MA0493.1.Klf1	chr4	32932231	32932241	-	0.000	0.000	Merged-chr4-32932259-41
NR53753--MA1107.1.KLF9	chr6	34497703	34497715	-	0.000	0.000	Merged-chr6-34497714-15
NR33687--MA0657.1.KLF13	chr19	44078469	44078486	+	0.000	0.000	Merged-chr19-44078434-18
NR68577--MA0741.1.KLF16	chr9	110880112	110880122	+	0.000	0.000	Merged-chr9-110880207-47
NR15405--MA0741.1.KLF16	chr12	105981752	105981762	-	0.000	0.000	Merged-chr12-105981568-18
NR58880--MA1107.1.KLF9	chr7	44572476	44572488	+	0.000	0.000	Merged-chr7-44572491-3
NR38336--MA1107.1.KLF9	chr2	147832621	147832633	+	0.000	0.000	Merged-chr2-147832545-2
NR68209--MA0599.1.KLF5	chr9	104377377	104377386	-	0.000	0.000	Merged-chr9-104377297-14
NR230--MA1107.1.KLF9	chr1	25765019	25765031	-	0.000	0.000	Merged-chr1-25764961-1
NR70559--MA0599.1.KLF5	chrX	166239311	166239320	-	0.000	0.000	Merged-chrX-166239352-36
NR48268--MA1107.1.KLF9	chr4	154246626	154246638	-	0.000	0.000	Merged-chr4-154246608-23
NR50153--MA0493.1.Klf1	chr5	91083243	91083253	-	0.000	0.000	Merged-chr5-91083328-13
NR50406--MA0742.1.Klf12	chr5	99728339	99728353	-	0.000	0.000	Merged-chr5-99728250-10
NR61968--MA0741.1.KLF16	chr7	141338921	141338931	+	0.000	0.000	Merged-chr7-141338836-11
NR13467--MA0741.1.KLF16	chr12	11196561	11196571	-	0.000	0.000	Merged-chr12-11196431-27
NR63710--MA0741.1.KLF16	chr8	81881728	81881738	+	0.000	0.000	Merged-chr8-81881786-34
NR50185--MA0599.1.KLF5	chr5	91517629	91517638	-	0.000	0.000	Merged-chr5-91517668-20
NR22582--MA0493.1.Klf1	chr15	55097327	55097337	-	0.000	0.000	Merged-chr15-55097336-26
NR65371--MA0741.1.KLF16	chr8	126129473	126129483	-	0.000	0.000	Merged-chr8-126129401-4
NR45237--MA0599.1.KLF5	chr4	63374452	63374461	-	0.000	0.000	Merged-chr4-63374421-2
NR61520--MA0741.1.KLF16	chr7	132317313	132317323	+	0.000	0.000	Merged-chr7-132317352-2
NR58885--MA1107.1.KLF9	chr7	44572486	44572498	+	0.000	0.000	Merged-chr7-44572491-3
NR25158--MA0493.1.Klf1	chr16	21204698	21204708	-	0.000	0.000	Merged-chr16-21204669-33
NR38802--MA1107.1.KLF9	chr2	158179200	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR8653--MA1107.1.KLF9	chr10	125333676	125333688	+	0.000	0.000	Merged-chr10-125333760-2
NR35680--MA1107.1.KLF9	chr2	50303433	50303445	+	0.000	0.000	Merged-chr2-50303497-2
NR38345--MA0741.1.KLF16	chr2	147832656	147832666	-	0.000	0.000	Merged-chr2-147832545-2
NR26381--MA0039.3.KLF4	chr16	90329847	90329857	+	0.000	0.000	Merged-chr16-90329904-1
NR39789--MA1107.1.KLF9	chr2	178494016	178494028	-	0.000	0.000	Merged-chr2-178493960-1
NR19086--MA0741.1.KLF16	chr13	114280930	114280940	-	0.000	0.000	Merged-chr13-114280997-1
NR6151--MA1107.1.KLF9	chr10	68908227	68908239	+	0.000	0.000	Merged-chr10-68908384-20
NR63812--MA0599.1.KLF5	chr8	84026050	84026059	+	0.000	0.000	Merged-chr8-84026107-15
NR41196--MA0741.1.KLF16	chr3	87948276	87948286	-	0.000	0.000	Merged-chr3-87948447-14
NR24785--MA0599.1.KLF5	chr16	5030007	5030016	+	0.000	0.000	Merged-chr16-5030081-11
NR70040--MA0599.1.KLF5	chrX	99136010	99136019	-	0.000	0.000	Merged-chrX-99136067-62
NR70043--MA0741.1.KLF16	chrX	99136009	99136019	-	0.000	0.000	Merged-chrX-99136067-62
NR51606--MA0742.1.Klf12	chr5	124961818	124961832	+	0.000	0.000	Merged-chr5-124961637-18
NR54862--MA0493.1.Klf1	chr6	89008508	89008518	-	0.000	0.000	Merged-chr6-89008559-1
NR26807--MA1107.1.KLF9	chr16	97002527	97002539	+	0.000	0.000	Merged-chr16-97002537-1
NR60675--MA0740.1.KLF14	chr7	112679260	112679273	+	0.000	0.000	Merged-chr7-112679423-49
NR61804--MA0741.1.KLF16	chr7	139398840	139398850	-	0.000	0.000	Merged-chr7-139398663-1
NR61864--MA1107.1.KLF9	chr7	140063398	140063410	-	0.000	0.000	Merged-chr7-140063234-12
NR5110--MA0741.1.KLF16	chr10	16601078	16601088	-	0.000	0.000	Merged-chr10-16601020-18
NR16366--MA0599.1.KLF5	chr13	20140193	20140202	-	0.000	0.000	Merged-chr13-20140166-30
NR11229--MA1107.1.KLF9	chr11	85492324	85492336	+	0.000	0.000	Merged-chr11-85492420-1
NR21463--MA0741.1.KLF16	chr14	111676002	111676012	+	0.000	0.000	Merged-chr14-111675959-27
NR40253--MA0493.1.Klf1	chr3	27984086	27984096	-	0.000	0.000	Merged-chr3-27984101-47
NR44334--MA0741.1.KLF16	chr4	32424687	32424697	-	0.000	0.000	Merged-chr4-32424580-38
NR4196--MA0493.1.Klf1	chr1	185613533	185613543	+	0.000	0.000	Merged-chr1-185613484-1
NR14486--MA0740.1.KLF14	chr12	76324803	76324816	+	0.000	0.000	Merged-chr12-76324931-27
NR12696--MA0599.1.KLF5	chr11	114011431	114011440	-	0.000	0.000	Merged-chr11-114011499-1
NR55083--MA1107.1.KLF9	chr6	97447099	97447111	+	0.000	0.000	Merged-chr6-97447180-22
NR50632--MA1107.1.KLF9	chr5	106684972	106684984	+	0.000	0.000	Merged-chr5-106684923-4
NR64110--MA0740.1.KLF14	chr8	93810528	93810541	+	0.000	0.000	Merged-chr8-93810346-59
NR8649--MA1107.1.KLF9	chr10	125333668	125333680	+	0.000	0.000	Merged-chr10-125333760-2
NR51610--MA1107.1.KLF9	chr5	124961818	124961830	+	0.000	0.000	Merged-chr5-124961637-18
NR1284--MA1107.1.KLF9	chr1	78422500	78422512	+	0.000	0.000	Merged-chr1-78422740-38
NR33018--MA0493.1.Klf1	chr19	16373323	16373333	+	0.000	0.000	Merged-chr19-16373273-16
NR4195--MA0039.3.KLF4	chr1	185613535	185613545	+	0.000	0.000	Merged-chr1-185613484-1
NR16945--MA0741.1.KLF16	chr13	51391536	51391546	-	0.000	0.000	Merged-chr13-51391583-19
NR10170--MA0039.3.KLF4	chr11	60873253	60873263	+	0.000	0.000	Merged-chr11-60873278-23
NR70036--MA0599.1.KLF5	chrX	99042586	99042595	-	0.000	0.000	Merged-chrX-99042663-22
NR65320--MA0493.1.Klf1	chr8	125558862	125558872	+	0.000	0.000	Merged-chr8-125558804-33
NR7125--MA1107.1.KLF9	chr10	83898133	83898145	+	0.000	0.000	Merged-chr10-83898059-2
NR11006--MA0493.1.Klf1	chr11	78973222	78973232	-	0.000	0.000	Merged-chr11-78973372-27
NR51305--MA0741.1.KLF16	chr5	119359930	119359940	-	0.000	0.000	Merged-chr5-119360019-16
NR56495--MA0039.3.KLF4	chr6	134981446	134981456	-	0.000	0.000	Merged-chr6-134981456-22
NR12449--MA1107.1.KLF9	chr11	109124579	109124591	+	0.000	0.000	Merged-chr11-109124612-1
NR57036--MA0599.1.KLF5	chr6	143832788	143832797	+	0.000	0.000	Merged-chr6-143832682-5
NR24888--MA0493.1.Klf1	chr16	10814915	10814925	+	0.000	0.000	Merged-chr16-10814720-1
NR8140--MA0599.1.KLF5	chr10	117118630	117118639	-	0.000	0.000	Merged-chr10-117118585-40
NR37423--MA0599.1.KLF5	chr2	121296262	121296271	+	0.000	0.000	Merged-chr2-121296352-13
NR70035--MA0741.1.KLF16	chrX	99042530	99042540	-	0.000	0.000	Merged-chrX-99042663-22
NR35216--MA0493.1.Klf1	chr2	31043128	31043138	-	0.000	0.000	Merged-chr2-31043017-22
NR41025--MA1107.1.KLF9	chr3	79451642	79451654	-	0.000	0.000	Merged-chr3-79451498-29
NR42904--MA0599.1.KLF5	chr3	132928123	132928132	-	0.000	0.000	Merged-chr3-132927951-20
NR15818--MA0493.1.Klf1	chr12	112699400	112699410	+	0.000	0.000	Merged-chr12-112699364-12
NR22027--MA0039.3.KLF4	chr15	10600112	10600122	+	0.000	0.000	Merged-chr15-10599937-7
NR67797--MA0741.1.KLF16	chr9	89909838	89909848	-	0.000	0.000	Merged-chr9-89909785-17
NR41813--MA1107.1.KLF9	chr3	100421688	100421700	+	0.000	0.000	Merged-chr3-100421832-10
NR19089--MA1107.1.KLF9	chr13	114280931	114280943	-	0.000	0.000	Merged-chr13-114280997-1
NR397--MA1107.1.KLF9	chr1	37300935	37300947	-	0.000	0.000	Merged-chr1-37301008-22
NR23658--MA0741.1.KLF16	chr15	84168812	84168822	-	0.000	0.000	Merged-chr15-84168860-11
NR12700--MA1107.1.KLF9	chr11	114219808	114219820	+	0.000	0.000	Merged-chr11-114219775-1
NR48000--MA0741.1.KLF16	chr4	150087351	150087361	-	0.000	0.000	Merged-chr4-150087480-81
NR53805--MA0599.1.KLF5	chr6	37564088	37564097	+	0.000	0.000	Merged-chr6-37564158-19
NR65338--MA1107.1.KLF9	chr8	125888303	125888315	-	0.000	0.000	Merged-chr8-125888357-1
NR9360--MA0599.1.KLF5	chr11	22936586	22936595	+	0.000	0.000	Merged-chr11-22936648-30
NR41183--MA0599.1.KLF5	chr3	87411296	87411305	+	0.000	0.000	Merged-chr3-87411362-13
NR57156--MA1107.1.KLF9	chr6	144927008	144927020	+	0.000	0.000	Merged-chr6-144927007-1
NR61600--MA0741.1.KLF16	chr7	134263711	134263721	+	0.000	0.000	Merged-chr7-134263523-1
NR35172--MA0599.1.KLF5	chr2	30496193	30496202	-	0.000	0.000	Merged-chr2-30496072-21
NR5700--MA0741.1.KLF16	chr10	44299306	44299316	-	0.000	0.000	Merged-chr10-44299380-7
NR53804--MA1107.1.KLF9	chr6	37564052	37564064	+	0.000	0.000	Merged-chr6-37564158-19
NR69143--MA0493.1.Klf1	chr9	120116454	120116464	-	0.000	0.000	Merged-chr9-120116499-4
NR1832--MA0740.1.KLF14	chr1	118627882	118627895	+	0.000	0.000	Merged-chr1-118628003-42
NR69810--MA0493.1.Klf1	chrX	56374554	56374564	-	0.000	0.000	Merged-chrX-56374648-33
NR65321--MA0741.1.KLF16	chr8	125558863	125558873	+	0.000	0.000	Merged-chr8-125558804-33
NR27715--MA0493.1.Klf1	chr17	27564908	27564918	-	0.000	0.000	Merged-chr17-27564806-2
NR35181--MA0599.1.KLF5	chr2	30690446	30690455	+	0.000	0.000	Merged-chr2-30690325-1
NR27714--MA0039.3.KLF4	chr17	27564906	27564916	-	0.000	0.000	Merged-chr17-27564806-2
NR64611--MA1107.1.KLF9	chr8	112769761	112769773	-	0.000	0.000	Merged-chr8-112769706-1
NR20832--MA0741.1.KLF16	chr14	73445310	73445320	+	0.000	0.000	Merged-chr14-73445360-10
NR2183--MA0742.1.Klf12	chr1	133053259	133053273	+	0.000	0.000	Merged-chr1-133053249-27
NR24737--MA0742.1.Klf12	chr16	4469938	4469952	+	0.000	0.000	Merged-chr16-4469915-27
NR19583--MA0599.1.KLF5	chr14	21683036	21683045	-	0.000	0.000	Merged-chr14-21683018-22
NR20941--MA0741.1.KLF16	chr14	76165444	76165454	-	0.000	0.000	Merged-chr14-76165391-21
NR66959--MA0657.1.KLF13	chr9	66274848	66274865	-	0.000	0.000	Merged-chr9-66274857-15
NR62066--MA0741.1.KLF16	chr7	143052736	143052746	-	0.000	0.000	Merged-chr7-143052544-1
NR33794--MA0599.1.KLF5	chr19	46148529	46148538	-	0.000	0.000	Merged-chr19-46148494-21
NR59738--MA0741.1.KLF16	chr7	81454612	81454622	+	0.000	0.000	Merged-chr7-81454544-19
NR67789--MA0741.1.KLF16	chr9	89687972	89687982	+	0.000	0.000	Merged-chr9-89687782-18
NR53828--MA0599.1.KLF5	chr6	38524014	38524023	-	0.000	0.000	Merged-chr6-38524100-15
NR1843--MA0741.1.KLF16	chr1	118627897	118627907	+	0.000	0.000	Merged-chr1-118628003-42
NR58159--MA0742.1.Klf12	chr7	24517427	24517441	+	0.000	0.000	Merged-chr7-24517301-15
NR67550--MA0493.1.Klf1	chr9	83893336	83893346	+	0.000	0.000	Merged-chr9-83893287-19
NR56201--MA1107.1.KLF9	chr6	127942026	127942038	+	0.000	0.000	Merged-chr6-127942038-1
NR57076--MA1107.1.KLF9	chr6	144329535	144329547	+	0.000	0.000	Merged-chr6-144329601-7
NR63938--MA0741.1.KLF16	chr8	86485165	86485175	-	0.000	0.000	Merged-chr8-86484982-16
NR40250--MA0657.1.KLF13	chr3	27984080	27984097	-	0.000	0.000	Merged-chr3-27984101-47
NR51302--MA0039.3.KLF4	chr5	119359917	119359927	-	0.000	0.000	Merged-chr5-119360019-16
NR2187--MA0741.1.KLF16	chr1	133053260	133053270	+	0.000	0.000	Merged-chr1-133053249-27
NR34977--MA1107.1.KLF9	chr2	27289286	27289298	+	0.000	0.000	Merged-chr2-27289230-26
NR20830--MA0599.1.KLF5	chr14	73445310	73445319	+	0.000	0.000	Merged-chr14-73445360-10
NR64101--MA0742.1.Klf12	chr8	93661974	93661988	-	0.000	0.000	Merged-chr8-93661902-1
NR26795--MA1107.1.KLF9	chr16	97002489	97002501	+	0.000	0.000	Merged-chr16-97002537-1
NR1206--MA0599.1.KLF5	chr1	74794592	74794601	+	0.000	0.000	Merged-chr1-74794765-31
NR40747--MA0493.1.Klf1	chr3	61002323	61002333	-	0.000	0.000	Merged-chr3-61002220-1
NR16738--MA1107.1.KLF9	chr13	41097560	41097572	-	0.000	0.000	Merged-chr13-41097728-40
NR21459--MA0599.1.KLF5	chr14	111676010	111676019	+	0.000	0.000	Merged-chr14-111675959-27
NR15121--MA0599.1.KLF5	chr12	100277002	100277011	-	0.000	0.000	Merged-chr12-100277058-24
NR35852--MA1107.1.KLF9	chr2	59513731	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR38908--MA0740.1.KLF14	chr2	160421739	160421752	+	0.000	0.000	Merged-chr2-160421769-26
NR65173--MA1107.1.KLF9	chr8	123163079	123163091	+	0.000	0.000	Merged-chr8-123163099-40
NR63808--MA0741.1.KLF16	chr8	84025966	84025976	+	0.000	0.000	Merged-chr8-84026107-15
NR10674--MA0493.1.Klf1	chr11	74100917	74100927	-	0.000	0.000	Merged-chr11-74100988-13
NR66478--MA1107.1.KLF9	chr9	54501293	54501305	-	0.000	0.000	Merged-chr9-54501243-1
NR67260--MA0599.1.KLF5	chr9	75429149	75429158	-	0.000	0.000	Merged-chr9-75429221-1
NR24835--MA1107.1.KLF9	chr16	7550785	7550797	-	0.000	0.000	Merged-chr16-7550847-1
NR14488--MA0599.1.KLF5	chr12	76324804	76324813	+	0.000	0.000	Merged-chr12-76324931-27
NR16529--MA0599.1.KLF5	chr13	28959737	28959746	-	0.000	0.000	Merged-chr13-28959721-31
NR56206--MA1107.1.KLF9	chr6	127942084	127942096	+	0.000	0.000	Merged-chr6-127942038-1
NR27112--MA0599.1.KLF5	chr17	10425421	10425430	+	0.000	0.000	Merged-chr17-10425505-16
NR38334--MA1107.1.KLF9	chr2	147832613	147832625	+	0.000	0.000	Merged-chr2-147832545-2
NR57224--MA0740.1.KLF14	chr6	145992967	145992980	+	0.000	0.000	Merged-chr6-145993129-56
NR50634--MA0741.1.KLF16	chr5	106685003	106685013	+	0.000	0.000	Merged-chr5-106684923-4
NR49437--MA0493.1.Klf1	chr5	53437811	53437821	+	0.000	0.000	Merged-chr5-53437793-20
NR50037--MA0742.1.Klf12	chr5	86783215	86783229	+	0.000	0.000	Merged-chr5-86783243-43
NR35848--MA1107.1.KLF9	chr2	59513711	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR26800--MA1107.1.KLF9	chr16	97002513	97002525	+	0.000	0.000	Merged-chr16-97002537-1
NR31399--MA1107.1.KLF9	chr18	65924898	65924910	-	0.000	0.000	Merged-chr18-65924997-33
NR58443--MA0741.1.KLF16	chr7	28451950	28451960	+	0.000	0.000	Merged-chr7-28452002-19
NR45969--MA0740.1.KLF14	chr4	107434699	107434712	-	0.000	0.000	Merged-chr4-107434749-32
NR29189--MA0599.1.KLF5	chr17	65559497	65559506	+	0.000	0.000	Merged-chr17-65559393-20
NR43399--MA0740.1.KLF14	chr3	144432216	144432229	+	0.000	0.000	Merged-chr3-144432353-38
NR4194--MA0599.1.KLF5	chr1	185613534	185613543	+	0.000	0.000	Merged-chr1-185613484-1
NR53752--MA0493.1.Klf1	chr6	34497705	34497715	-	0.000	0.000	Merged-chr6-34497714-15
NR1126--MA0599.1.KLF5	chr1	72870373	72870382	-	0.000	0.000	Merged-chr1-72870469-25
NR13976--MA0599.1.KLF5	chr12	41566408	41566417	+	0.000	0.000	Merged-chr12-41566300-31
NR5413--MA0741.1.KLF16	chr10	34207261	34207271	-	0.000	0.000	Merged-chr10-34207023-88
NR33796--MA0741.1.KLF16	chr19	46148528	46148538	-	0.000	0.000	Merged-chr19-46148494-21
NR69807--MA0741.1.KLF16	chrX	56346459	56346469	-	0.000	0.000	Merged-chrX-56346415-28
NR15124--MA0741.1.KLF16	chr12	100277052	100277062	+	0.000	0.000	Merged-chr12-100277058-24
NR56494--MA0599.1.KLF5	chr6	134981448	134981457	-	0.000	0.000	Merged-chr6-134981456-22
NR58874--MA1107.1.KLF9	chr7	44572464	44572476	+	0.000	0.000	Merged-chr7-44572491-3
NR54753--MA0599.1.KLF5	chr6	86127094	86127103	+	0.000	0.000	Merged-chr6-86127203-6
NR8642--MA1107.1.KLF9	chr10	125333654	125333666	+	0.000	0.000	Merged-chr10-125333760-2
NR224--MA1107.1.KLF9	chr1	25765007	25765019	-	0.000	0.000	Merged-chr1-25764961-1
NR59709--MA0741.1.KLF16	chr7	80883235	80883245	+	0.000	0.000	Merged-chr7-80883247-35
NR65414--MA0741.1.KLF16	chr8	126824503	126824513	+	0.000	0.000	Merged-chr8-126824669-18
NR50828--MA0599.1.KLF5	chr5	111150786	111150795	-	0.000	0.000	Merged-chr5-111150785-19
NR27120--MA0741.1.KLF16	chr17	10425427	10425437	+	0.000	0.000	Merged-chr17-10425505-16
NR19028--MA1107.1.KLF9	chr13	112801416	112801428	-	0.000	0.000	Merged-chr13-112801565-4
NR64106--MA0742.1.Klf12	chr8	93810304	93810318	+	0.000	0.000	Merged-chr8-93810346-59
NR64112--MA0599.1.KLF5	chr8	93810539	93810548	+	0.000	0.000	Merged-chr8-93810346-59
NR48267--MA0493.1.Klf1	chr4	154246634	154246644	-	0.000	0.000	Merged-chr4-154246608-23
NR12442--MA1107.1.KLF9	chr11	109124565	109124577	+	0.000	0.000	Merged-chr11-109124612-1
NR54864--MA1107.1.KLF9	chr6	89008506	89008518	-	0.000	0.000	Merged-chr6-89008559-1
NR1836--MA0742.1.Klf12	chr1	118627896	118627910	+	0.000	0.000	Merged-chr1-118628003-42
NR38909--MA0599.1.KLF5	chr2	160421740	160421749	+	0.000	0.000	Merged-chr2-160421769-26
NR41000--MA1107.1.KLF9	chr3	79129188	79129200	-	0.000	0.000	Merged-chr3-79129160-12
NR1208--MA0741.1.KLF16	chr1	74794881	74794891	+	0.000	0.000	Merged-chr1-74794765-31
NR248--MA0599.1.KLF5	chr1	33454373	33454382	+	0.000	0.000	Merged-chr1-33454547-11
NR8647--MA1107.1.KLF9	chr10	125333664	125333676	+	0.000	0.000	Merged-chr10-125333760-2
NR68260--MA1107.1.KLF9	chr9	105683527	105683539	-	0.000	0.000	Merged-chr9-105683443-1
NR40255--MA1107.1.KLF9	chr3	27984084	27984096	-	0.000	0.000	Merged-chr3-27984101-47
NR57061--MA0742.1.Klf12	chr6	144101139	144101153	+	0.000	0.000	Merged-chr6-144101052-13
NR23654--MA0657.1.KLF13	chr15	83725111	83725128	-	0.000	0.000	Merged-chr15-83724977-20
NR70558--MA0740.1.KLF14	chrX	166239308	166239321	-	0.000	0.000	Merged-chrX-166239352-36
NR58888--MA1107.1.KLF9	chr7	44572492	44572504	+	0.000	0.000	Merged-chr7-44572491-3
NR8906--MA0740.1.KLF14	chr10	128933762	128933775	-	0.000	0.000	Merged-chr10-128933885-33
NR2182--MA0740.1.KLF14	chr1	133053259	133053272	+	0.000	0.000	Merged-chr1-133053249-27
NR61519--MA0599.1.KLF5	chr7	132317313	132317322	+	0.000	0.000	Merged-chr7-132317352-2
NR57227--MA0741.1.KLF16	chr6	145992968	145992978	+	0.000	0.000	Merged-chr6-145993129-56
NR45840--MA0599.1.KLF5	chr4	102908262	102908271	-	0.000	0.000	Merged-chr4-102908208-33
NR58653--MA0741.1.KLF16	chr7	34630653	34630663	+	0.000	0.000	Merged-chr7-34630517-24
NR5728--MA0599.1.KLF5	chr10	44786597	44786606	+	0.000	0.000	Merged-chr10-44786456-11
NR30488--MA0740.1.KLF14	chr18	25367729	25367742	+	0.000	0.000	Merged-chr18-25367708-17
NR65322--MA1107.1.KLF9	chr8	125558862	125558874	+	0.000	0.000	Merged-chr8-125558804-33
NR6154--MA1107.1.KLF9	chr10	68908233	68908245	+	0.000	0.000	Merged-chr10-68908384-20
NR11003--MA0742.1.Klf12	chr11	78973218	78973232	-	0.000	0.000	Merged-chr11-78973372-27
NR53243--MA0599.1.KLF5	chr5	150259744	150259753	+	0.000	0.000	Merged-chr5-150259783-65
NR58158--MA0740.1.KLF14	chr7	24517427	24517440	+	0.000	0.000	Merged-chr7-24517301-15
NR41005--MA1107.1.KLF9	chr3	79129198	79129210	-	0.000	0.000	Merged-chr3-79129160-12
NR7132--MA1107.1.KLF9	chr10	83898147	83898159	+	0.000	0.000	Merged-chr10-83898059-2
NR58333--MA1107.1.KLF9	chr7	27325330	27325342	+	0.000	0.000	Merged-chr7-27325300-3
NR54099--MA1107.1.KLF9	chr6	49973807	49973819	-	0.000	0.000	Merged-chr6-49973713-27
NR64102--MA0039.3.KLF4	chr8	93661976	93661986	-	0.000	0.000	Merged-chr8-93661902-1
NR67795--MA0741.1.KLF16	chr9	89909813	89909823	-	0.000	0.000	Merged-chr9-89909785-17
NR3490--MA0599.1.KLF5	chr1	172341235	172341244	-	0.000	0.000	Merged-chr1-172341107-36
NR55082--MA0493.1.Klf1	chr6	97447099	97447109	+	0.000	0.000	Merged-chr6-97447180-22
NR27713--MA0599.1.KLF5	chr17	27564908	27564917	-	0.000	0.000	Merged-chr17-27564806-2
NR65340--MA1107.1.KLF9	chr8	125888307	125888319	-	0.000	0.000	Merged-chr8-125888357-1
NR21747--MA0599.1.KLF5	chr14	120407058	120407067	-	0.000	0.000	Merged-chr14-120407035-22
NR57358--MA0742.1.Klf12	chr6	147366197	147366211	+	0.000	0.000	Merged-chr6-147366310-2
NR35218--MA1107.1.KLF9	chr2	31043126	31043138	-	0.000	0.000	Merged-chr2-31043017-22
NR54860--MA0740.1.KLF14	chr6	89008505	89008518	-	0.000	0.000	Merged-chr6-89008559-1
NR23577--MA0493.1.Klf1	chr15	82188230	82188240	+	0.000	0.000	Merged-chr15-82188110-14
NR70123--MA0740.1.KLF14	chrX	104857308	104857321	+	0.000	0.000	Merged-chrX-104857124-25
