#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR5173--MA0140.2.GATA1::TAL1	chr5	64472609	64472626	+	0.000	0.000	Merged-chr5-64472447-77
NR5718--MA0036.3.GATA2	chr6	129239825	129239835	-	0.000	0.000	Merged-chr6-129239949-37
NR5432--MA1104.1.GATA6	chr5	150593211	150593223	-	0.000	0.000	Merged-chr5-150593583-231
NR3818--MA1104.1.GATA6	chr2	49744820	49744832	-	0.000	0.000	Merged-chr2-49744707-28
NR783--MA0036.3.GATA2	chr10	67065796	67065806	+	0.000	0.000	Merged-chr10-67065679-35
NR3500--MA0037.3.GATA3	chr19	5094353	5094360	+	0.000	0.000	Merged-chr19-5094459-12
NR5684--MA1104.1.GATA6	chr6	122742622	122742634	-	0.000	0.000	Merged-chr6-122742614-91
NR5955--MA1104.1.GATA6	chr7	30280499	30280511	+	0.000	0.000	Merged-chr7-30280528-94
NR3225--MA0482.1.Gata4	chr18	15322671	15322681	-	0.000	0.000	Merged-chr18-15322529-50
NR4845--MA0036.3.GATA2	chr4	89400518	89400528	-	0.000	0.000	Merged-chr4-89400416-12
NR265--MA0035.3.Gata1	chr1	128057472	128057482	+	0.000	0.000	Merged-chr1-128057377-21
NR2971--MA0482.1.Gata4	chr17	13654817	13654827	-	0.000	0.000	Merged-chr17-13654932-70
NR3748--MA0482.1.Gata4	chr2	25111313	25111323	+	0.000	0.000	Merged-chr2-25111409-51
NR5309--MA0035.3.Gata1	chr5	124012996	124013006	-	0.000	0.000	Merged-chr5-124013138-22
NR3257--MA0036.3.GATA2	chr18	38350148	38350158	+	0.000	0.000	Merged-chr18-38350190-47
NR1291--MA1104.1.GATA6	chr11	96441662	96441674	+	0.000	0.000	Merged-chr11-96441741-50
NR20--MA0482.1.Gata4	chr1	36684297	36684307	-	0.000	0.000	Merged-chr1-36684318-20
NR7125--MA1104.1.GATA6	chrX	98259793	98259805	-	0.000	0.000	Merged-chrX-98259743-49
NR3196--MA0035.3.Gata1	chr17	84061870	84061880	+	0.000	0.000	Merged-chr17-84061758-18
NR4909--MA0037.3.GATA3	chr4	115056686	115056693	-	0.000	0.000	Merged-chr4-115056666-5
NR4335--MA0036.3.GATA2	chr3	52840428	52840438	+	0.000	0.000	Merged-chr3-52840378-53
NR3738--MA0035.3.Gata1	chr2	19201776	19201786	-	0.000	0.000	Merged-chr2-19201871-12
NR1348--MA0140.2.GATA1::TAL1	chr11	107102678	107102695	+	0.000	0.000	Merged-chr11-107102809-58
NR3091--MA0140.2.GATA1::TAL1	chr17	52156469	52156486	+	0.000	0.000	Merged-chr17-52156639-23
NR5004--MA0035.3.Gata1	chr4	145312626	145312636	-	0.000	0.000	Merged-chr4-145312696-44
NR1737--MA1104.1.GATA6	chr12	118439071	118439083	+	0.000	0.000	Merged-chr12-118439012-3
NR905--MA0482.1.Gata4	chr10	99194849	99194859	+	0.000	0.000	Merged-chr10-99194642-78
NR720--MA0035.3.Gata1	chr10	34172904	34172914	-	0.000	0.000	Merged-chr10-34172961-40
NR1432--MA1104.1.GATA6	chr11	119047028	119047040	+	0.000	0.000	Merged-chr11-119046996-3
NR5070--MA0482.1.Gata4	chr5	8801383	8801393	+	0.000	0.000	Merged-chr5-8801410-8
NR414--MA0036.3.GATA2	chr1	160195097	160195107	+	0.000	0.000	Merged-chr1-160195203-53
NR6390--MA0140.2.GATA1::TAL1	chr8	33898099	33898116	-	0.000	0.000	Merged-chr8-33898095-27
NR2730--MA0036.3.GATA2	chr16	23306051	23306061	-	0.000	0.000	Merged-chr16-23306128-31
NR3246--MA0766.1.GATA5	chr18	34783579	34783586	-	0.000	0.000	Merged-chr18-34783714-45
NR5296--MA1104.1.GATA6	chr5	118069582	118069594	+	0.000	0.000	Merged-chr5-118069472-39
NR5449--MA0766.1.GATA5	chr6	4664524	4664531	-	0.000	0.000	Merged-chr6-4664595-18
NR3565--MA0482.1.Gata4	chr19	29418706	29418716	+	0.000	0.000	Merged-chr19-29418635-70
NR2321--MA0035.3.Gata1	chr14	59943444	59943454	+	0.000	0.000	Merged-chr14-59943344-19
NR1199--MA0766.1.GATA5	chr11	75169169	75169176	-	0.000	0.000	Merged-chr11-75169080-24
NR1812--MA0037.3.GATA3	chr13	30777933	30777940	+	0.000	0.000	Merged-chr13-30777847-15
NR3199--MA0140.2.GATA1::TAL1	chr17	86880670	86880687	-	0.000	0.000	Merged-chr17-86880662-37
NR5548--MA0036.3.GATA2	chr6	82872534	82872544	-	0.000	0.000	Merged-chr6-82872396-48
NR7034--MA0482.1.Gata4	chr9	114426451	114426461	+	0.000	0.000	Merged-chr9-114426433-16
NR141--MA1104.1.GATA6	chr1	87899815	87899827	-	0.000	0.000	Merged-chr1-87899931-42
NR3234--MA1104.1.GATA6	chr18	23913295	23913307	-	0.000	0.000	Merged-chr18-23913382-65
NR842--MA0035.3.Gata1	chr10	82811967	82811977	+	0.000	0.000	Merged-chr10-82812084-42
NR1646--MA0482.1.Gata4	chr12	102612899	102612909	-	0.000	0.000	Merged-chr12-102612647-51
NR2156--MA0037.3.GATA3	chr13	113580117	113580124	+	0.000	0.000	Merged-chr13-113580257-62
NR2565--MA0140.2.GATA1::TAL1	chr15	62390449	62390466	-	0.000	0.000	Merged-chr15-62390498-8
NR2063--MA0035.3.Gata1	chr13	100576088	100576098	-	0.000	0.000	Merged-chr13-100576105-29
NR2899--MA0036.3.GATA2	chr16	93918465	93918475	+	0.000	0.000	Merged-chr16-93918388-61
NR5909--MA0482.1.Gata4	chr7	16001893	16001903	-	0.000	0.000	Merged-chr7-16001989-41
NR722--MA0482.1.Gata4	chr10	39488317	39488327	-	0.000	0.000	Merged-chr10-39488240-32
NR3568--MA0035.3.Gata1	chr19	29418705	29418715	+	0.000	0.000	Merged-chr19-29418635-70
NR2756--MA0036.3.GATA2	chr16	27388011	27388021	+	0.000	0.000	Merged-chr16-27388094-20
NR2833--MA0482.1.Gata4	chr16	66086702	66086712	+	0.000	0.000	Merged-chr16-66086640-17
NR6430--MA0036.3.GATA2	chr8	79734393	79734403	-	0.000	0.000	Merged-chr8-79734534-16
NR263--MA1104.1.GATA6	chr1	128057471	128057483	-	0.000	0.000	Merged-chr1-128057377-21
NR1245--MA0482.1.Gata4	chr11	87760740	87760750	-	0.000	0.000	Merged-chr11-87760646-1,Merged-chr11-87760892-1
NR1516--MA0482.1.Gata4	chr12	52504855	52504865	+	0.000	0.000	Merged-chr12-52504676-5
NR4351--MA0482.1.Gata4	chr3	60788288	60788298	+	0.000	0.000	Merged-chr3-60788099-46
NR5981--MA0766.1.GATA5	chr7	47008427	47008434	+	0.000	0.000	Merged-chr7-47008275-77
NR3723--MA0037.3.GATA3	chr2	17644926	17644933	+	0.000	0.000	Merged-chr2-17644831-25
NR2552--MA0035.3.Gata1	chr15	60132890	60132900	-	0.000	0.000	Merged-chr15-60132913-50
NR693--MA0035.3.Gata1	chr10	26229621	26229631	+	0.000	0.000	Merged-chr10-26229708-29
NR2461--MA0766.1.GATA5	chr14	121423099	121423106	+	0.000	0.000	Merged-chr14-121422910-45
NR5288--MA1104.1.GATA6	chr5	115755108	115755120	+	0.000	0.000	Merged-chr5-115755148-41
NR2113--MA0766.1.GATA5	chr13	108045781	108045788	-	0.000	0.000	Merged-chr13-108045887-18
NR6021--MA0035.3.Gata1	chr7	66060369	66060379	+	0.000	0.000	Merged-chr7-66060555-63
NR4407--MA0035.3.Gata1	chr3	89183058	89183068	+	0.000	0.000	Merged-chr3-89183015-64
NR3736--MA1104.1.GATA6	chr2	19201775	19201787	+	0.000	0.000	Merged-chr2-19201871-12
NR3066--MA0036.3.GATA2	chr17	44893785	44893795	-	0.000	0.000	Merged-chr17-44893726-24
NR6443--MA0036.3.GATA2	chr8	83779752	83779762	+	0.000	0.000	Merged-chr8-83779707-23
NR725--MA0035.3.Gata1	chr10	39488318	39488328	-	0.000	0.000	Merged-chr10-39488240-32
NR5350--MA0037.3.GATA3	chr5	137787618	137787625	+	0.000	0.000	Merged-chr5-137787536-7
NR5279--MA0766.1.GATA5	chr5	105244866	105244873	+	0.000	0.000	Merged-chr5-105244982-37
NR3223--MA0140.2.GATA1::TAL1	chr18	5604314	5604331	-	0.000	0.000	Merged-chr18-5604143-2
NR6653--MA0035.3.Gata1	chr8	128562984	128562994	+	0.000	0.000	Merged-chr8-128563020-29
NR4973--MA0035.3.Gata1	chr4	137603968	137603978	+	0.000	0.000	Merged-chr4-137603877-24
NR6719--MA0035.3.Gata1	chr9	44772869	44772879	-	0.000	0.000	Merged-chr9-44772887-60
NR7159--MA0035.3.Gata1	chrX	167038165	167038175	-	0.000	0.000	Merged-chrX-167038027-22
NR1610--MA0036.3.GATA2	chr12	91746101	91746111	-	0.000	0.000	Merged-chr12-91745848-45
NR7058--MA0036.3.GATA2	chr9	120030124	120030134	+	0.000	0.000	Merged-chr9-120030028-3
NR2116--MA0036.3.GATA2	chr13	108347431	108347441	+	0.000	0.000	Merged-chr13-108347269-17
NR2972--MA1104.1.GATA6	chr17	13654817	13654829	+	0.000	0.000	Merged-chr17-13654932-70
NR3749--MA1104.1.GATA6	chr2	25111311	25111323	-	0.000	0.000	Merged-chr2-25111409-51
NR2573--MA0036.3.GATA2	chr15	62779102	62779112	+	0.000	0.000	Merged-chr15-62779143-25
NR215--MA0035.3.Gata1	chr1	105543278	105543288	-	0.000	0.000	Merged-chr1-105543373-21
NR2378--MA0766.1.GATA5	chr14	79557829	79557836	+	0.000	0.000	Merged-chr14-79557870-40
NR5092--MA0037.3.GATA3	chr5	21248921	21248928	-	0.000	0.000	Merged-chr5-21249086-19
NR4853--MA0482.1.Gata4	chr4	95068326	95068336	-	0.000	0.000	Merged-chr4-95068269-28
NR21--MA1104.1.GATA6	chr1	36684297	36684309	+	0.000	0.000	Merged-chr1-36684318-20
NR7039--MA0482.1.Gata4	chr9	114797731	114797741	+	0.000	0.000	Merged-chr9-114797763-25
NR2692--MA0766.1.GATA5	chr16	10814979	10814986	+	0.000	0.000	Merged-chr16-10815093-30
NR970--MA0037.3.GATA3	chr10	117938873	117938880	-	0.000	0.000	Merged-chr10-117938782-19
NR889--MA0036.3.GATA2	chr10	96204410	96204420	+	0.000	0.000	Merged-chr10-96204406-28
NR3173--MA1104.1.GATA6	chr17	80174404	80174416	-	0.000	0.000	Merged-chr17-80174428-10
NR4471--MA0036.3.GATA2	chr3	106788698	106788708	-	0.000	0.000	Merged-chr3-106788511-97
NR2724--MA0766.1.GATA5	chr16	20930013	20930020	-	0.000	0.000	Merged-chr16-20930100-26
NR5647--MA0037.3.GATA3	chr6	115480358	115480365	-	0.000	0.000	Merged-chr6-115480536-31
NR731--MA0037.3.GATA3	chr10	40451942	40451949	-	0.000	0.000	Merged-chr10-40451996-39
NR1269--MA0036.3.GATA2	chr11	94265729	94265739	-	0.000	0.000	Merged-chr11-94265551-26
NR840--MA1104.1.GATA6	chr10	82811966	82811978	-	0.000	0.000	Merged-chr10-82812084-42
NR906--MA1104.1.GATA6	chr10	99194847	99194859	-	0.000	0.000	Merged-chr10-99194642-78
NR2976--MA0766.1.GATA5	chr17	13655026	13655033	+	0.000	0.000	Merged-chr17-13654932-70
NR2347--MA0036.3.GATA2	chr14	64885225	64885235	-	0.000	0.000	Merged-chr14-64885056-34
NR5485--MA0037.3.GATA3	chr6	39284046	39284053	+	0.000	0.000	Merged-chr6-39284001-16
NR5613--MA0037.3.GATA3	chr6	108168408	108168415	+	0.000	0.000	Merged-chr6-108168461-115
NR616--MA0036.3.GATA2	chr1	191803662	191803672	+	0.000	0.000	Merged-chr1-191803516-12
NR2286--MA0035.3.Gata1	chr14	54181415	54181425	+	0.000	0.000	Merged-chr14-54181464-26
NR3039--MA0482.1.Gata4	chr17	36020625	36020635	-	0.000	0.000	Merged-chr17-36020745-74
NR4659--MA0036.3.GATA2	chr3	142281017	142281027	+	0.000	0.000	Merged-chr3-142281213-32
NR2785--MA0482.1.Gata4	chr16	49774803	49774813	+	0.000	0.000	Merged-chr16-49774880-113
NR735--MA0766.1.GATA5	chr10	40451942	40451949	-	0.000	0.000	Merged-chr10-40451996-39
NR7035--MA1104.1.GATA6	chr9	114426449	114426461	-	0.000	0.000	Merged-chr9-114426433-16
NR6401--MA0036.3.GATA2	chr8	36194319	36194329	+	0.000	0.000	Merged-chr8-36194183-57
NR1139--MA0036.3.GATA2	chr11	53656981	53656991	+	0.000	0.000	Merged-chr11-53657053-47
NR5974--MA0037.3.GATA3	chr7	45592270	45592277	-	0.000	0.000	Merged-chr7-45592111-34
NR5942--MA0036.3.GATA2	chr7	27933592	27933602	-	0.000	0.000	Merged-chr7-27933719-74
NR2550--MA1104.1.GATA6	chr15	60132889	60132901	+	0.000	0.000	Merged-chr15-60132913-50
NR977--MA0036.3.GATA2	chr10	117959505	117959515	-	0.000	0.000	Merged-chr10-117959672-9
NR1440--MA0036.3.GATA2	chr11	119352715	119352725	-	0.000	0.000	Merged-chr11-119352857-1
NR292--MA0036.3.GATA2	chr1	133033856	133033866	-	0.000	0.000	Merged-chr1-133033861-65
NR1581--MA0037.3.GATA3	chr12	80331929	80331936	+	0.000	0.000	Merged-chr12-80331845-24
NR7098--MA0035.3.Gata1	chrX	37110342	37110352	-	0.000	0.000	Merged-chrX-37110282-56
NR3356--MA0140.2.GATA1::TAL1	chr18	67671541	67671558	+	0.000	0.000	Merged-chr18-67671688-18
NR4038--MA0037.3.GATA3	chr2	116999070	116999077	+	0.000	0.000	Merged-chr2-116999120-8
NR5735--MA0037.3.GATA3	chr6	130078306	130078313	-	0.000	0.000	Merged-chr6-130078295-22
NR723--MA1104.1.GATA6	chr10	39488317	39488329	+	0.000	0.000	Merged-chr10-39488240-32
NR891--MA0140.2.GATA1::TAL1	chr10	96204412	96204429	+	0.000	0.000	Merged-chr10-96204406-28
NR2384--MA0482.1.Gata4	chr14	86682008	86682018	+	0.000	0.000	Merged-chr14-86682000-52
NR2834--MA1104.1.GATA6	chr16	66086700	66086712	-	0.000	0.000	Merged-chr16-66086640-17
NR1009--MA0036.3.GATA2	chr10	122976186	122976196	-	0.000	0.000	Merged-chr10-122976254-31
NR6380--MA1104.1.GATA6	chr8	33602033	33602045	-	0.000	0.000	Merged-chr8-33602027-23
NR677--MA0035.3.Gata1	chr10	18892334	18892344	-	0.000	0.000	Merged-chr10-18892324-9
NR1517--MA1104.1.GATA6	chr12	52504853	52504865	-	0.000	0.000	Merged-chr12-52504676-5
NR5430--MA0037.3.GATA3	chr5	150593213	150593220	-	0.000	0.000	Merged-chr5-150593583-231
NR4352--MA1104.1.GATA6	chr3	60788286	60788298	-	0.000	0.000	Merged-chr3-60788099-46
NR1833--MA0036.3.GATA2	chr13	32993665	32993675	+	0.000	0.000	Merged-chr13-32993550-50
NR7091--MA0037.3.GATA3	chrX	23697528	23697535	-	0.000	0.000	Merged-chrX-23697547-21
NR213--MA1104.1.GATA6	chr1	105543277	105543289	+	0.000	0.000	Merged-chr1-105543373-21
NR1910--MA0482.1.Gata4	chr13	66991736	66991746	-	0.000	0.000	Merged-chr13-66991703-16
NR5682--MA0037.3.GATA3	chr6	122742624	122742631	-	0.000	0.000	Merged-chr6-122742614-91
NR2068--MA0036.3.GATA2	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR5953--MA0037.3.GATA3	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR5742--MA0140.2.GATA1::TAL1	chr6	130288164	130288181	+	0.000	0.000	Merged-chr6-130288327-19
NR4967--MA0482.1.Gata4	chr4	134746204	134746214	+	0.000	0.000	Merged-chr4-134746190-17
NR1520--MA0035.3.Gata1	chr12	52504854	52504864	+	0.000	0.000	Merged-chr12-52504676-5
NR5650--MA0036.3.GATA2	chr6	115480357	115480367	+	0.000	0.000	Merged-chr6-115480536-31
NR2800--MA1104.1.GATA6	chr16	58546297	58546309	+	0.000	0.000	Merged-chr16-58546287-56
NR4848--MA0035.3.Gata1	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR286--MA0482.1.Gata4	chr1	131638413	131638423	-	0.000	0.000	Merged-chr1-131638408-68
NR6269--MA0140.2.GATA1::TAL1	chr7	128392750	128392767	-	0.000	0.000	Merged-chr7-128392760-60
NR4614--MA0766.1.GATA5	chr3	136725869	136725876	-	0.000	0.000	Merged-chr3-136725981-1
NR4933--MA0482.1.Gata4	chr4	124769254	124769264	-	0.000	0.000	Merged-chr4-124769177-27
NR3558--MA0037.3.GATA3	chr19	29367426	29367433	+	0.000	0.000	Merged-chr19-29367376-49
NR4452--MA0766.1.GATA5	chr3	101296680	101296687	+	0.000	0.000	Merged-chr3-101296807-2
NR3098--MA0035.3.Gata1	chr17	56291309	56291319	+	0.000	0.000	Merged-chr17-56291357-21
NR4237--MA0036.3.GATA2	chr2	170126513	170126523	+	0.000	0.000	Merged-chr2-170126544-26
NR1735--MA0037.3.GATA3	chr12	118439074	118439081	+	0.000	0.000	Merged-chr12-118439012-3
NR656--MA0035.3.Gata1	chr10	6978071	6978081	+	0.000	0.000	Merged-chr10-6978015-8
NR6630--MA1104.1.GATA6	chr8	127589468	127589480	-	0.000	0.000	Merged-chr8-127589399-43
NR4837--MA0482.1.Gata4	chr4	88015483	88015493	+	0.000	0.000	Merged-chr4-88015608-45
NR3938--MA0037.3.GATA3	chr2	92213633	92213640	-	0.000	0.000	Merged-chr2-92213581-10
NR1955--MA0036.3.GATA2	chr13	81794146	81794156	+	0.000	0.000	Merged-chr13-81793987-36
NR2676--MA0766.1.GATA5	chr15	103339526	103339533	-	0.000	0.000	Merged-chr15-103339534-3
NR7136--MA0037.3.GATA3	chrX	134601054	134601061	-	0.000	0.000	Merged-chrX-134601254-82
NR1430--MA0037.3.GATA3	chr11	119047031	119047038	+	0.000	0.000	Merged-chr11-119046996-3
NR1870--MA0482.1.Gata4	chr13	46360721	46360731	-	0.000	0.000	Merged-chr13-46360893-14
NR6120--MA1104.1.GATA6	chr7	100449170	100449182	-	0.000	0.000	Merged-chr7-100449076-60
NR2775--MA0036.3.GATA2	chr16	44356422	44356432	+	0.000	0.000	Merged-chr16-44356525-24
NR2299--MA0036.3.GATA2	chr14	54227577	54227587	-	0.000	0.000	Merged-chr14-54227788-83
NR326--MA0766.1.GATA5	chr1	143319752	143319759	-	0.000	0.000	Merged-chr1-143319719-34
NR2462--MA0035.3.Gata1	chr14	121423097	121423107	-	0.000	0.000	Merged-chr14-121422910-45
NR3428--MA0037.3.GATA3	chr18	79353031	79353038	+	0.000	0.000	Merged-chr18-79353064-26
NR5379--MA0140.2.GATA1::TAL1	chr5	143976897	143976914	-	0.000	0.000	Merged-chr5-143976902-14
NR6387--MA0036.3.GATA2	chr8	33898108	33898118	-	0.000	0.000	Merged-chr8-33898095-27
NR6668--MA0766.1.GATA5	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR6193--MA0482.1.Gata4	chr7	114616933	114616943	-	0.000	0.000	Merged-chr7-114616980-17
NR6735--MA0482.1.Gata4	chr9	50924697	50924707	+	0.000	0.000	Merged-chr9-50924601-13
NR5294--MA0037.3.GATA3	chr5	118069585	118069592	+	0.000	0.000	Merged-chr5-118069472-39
NR4936--MA0035.3.Gata1	chr4	124769255	124769265	-	0.000	0.000	Merged-chr4-124769177-27
NR2114--MA0035.3.Gata1	chr13	108045780	108045790	+	0.000	0.000	Merged-chr13-108045887-18
NR483--MA0482.1.Gata4	chr1	170853677	170853687	-	0.000	0.000	Merged-chr1-170853758-47
NR6953--MA0482.1.Gata4	chr9	96754579	96754589	-	0.000	0.000	Merged-chr9-96754558-43
NR3232--MA0037.3.GATA3	chr18	23913297	23913304	-	0.000	0.000	Merged-chr18-23913382-65
NR3027--MA0037.3.GATA3	chr17	32350601	32350608	-	0.000	0.000	Merged-chr17-32350599-47
NR6267--MA0766.1.GATA5	chr7	128132355	128132362	-	0.000	0.000	Merged-chr7-128132284-5
NR4383--MA0482.1.Gata4	chr3	79248515	79248525	-	0.000	0.000	Merged-chr3-79248582-102
NR719--MA0766.1.GATA5	chr10	34172906	34172913	+	0.000	0.000	Merged-chr10-34172961-40
NR2379--MA0035.3.Gata1	chr14	79557827	79557837	-	0.000	0.000	Merged-chr14-79557870-40
NR2560--MA0482.1.Gata4	chr15	62169758	62169768	+	0.000	0.000	Merged-chr15-62169746-74
NR3561--MA0036.3.GATA2	chr19	29367424	29367434	-	0.000	0.000	Merged-chr19-29367376-49
NR2786--MA1104.1.GATA6	chr16	49774801	49774813	-	0.000	0.000	Merged-chr16-49774880-113
NR4348--MA0766.1.GATA5	chr3	59114100	59114107	-	0.000	0.000	Merged-chr3-59114221-20
NR2658--MA0036.3.GATA2	chr15	99154792	99154802	+	0.000	0.000	Merged-chr15-99154930-7
NR880--MA0037.3.GATA3	chr10	95894279	95894286	+	0.000	0.000	Merged-chr10-95894302-1
NR1294--MA0037.3.GATA3	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR486--MA0035.3.Gata1	chr1	170853678	170853688	-	0.000	0.000	Merged-chr1-170853758-47
NR4938--MA0482.1.Gata4	chr4	128594118	128594128	-	0.000	0.000	Merged-chr4-128594333-42
NR261--MA0037.3.GATA3	chr1	128057473	128057480	-	0.000	0.000	Merged-chr1-128057377-21
NR5286--MA0037.3.GATA3	chr5	115755111	115755118	+	0.000	0.000	Merged-chr5-115755148-41
NR5828--MA0037.3.GATA3	chr6	142809494	142809501	+	0.000	0.000	Merged-chr6-142809719-29
NR3574--MA0036.3.GATA2	chr19	32755815	32755825	-	0.000	0.000	Merged-chr19-32755999-1
NR3431--MA0036.3.GATA2	chr18	79353029	79353039	-	0.000	0.000	Merged-chr18-79353064-26
NR5139--MA0482.1.Gata4	chr5	37051250	37051260	-	0.000	0.000	Merged-chr5-37051336-115
NR6640--MA0140.2.GATA1::TAL1	chr8	127973606	127973623	+	0.000	0.000	Merged-chr8-127973425-20
NR5000--MA0037.3.GATA3	chr4	145312628	145312635	+	0.000	0.000	Merged-chr4-145312696-44
NR669--MA0036.3.GATA2	chr10	18009884	18009894	+	0.000	0.000	Merged-chr10-18009949-7
NR3760--MA0482.1.Gata4	chr2	31081557	31081567	-	0.000	0.000	Merged-chr2-31081632-31
NR4394--MA0036.3.GATA2	chr3	84093107	84093117	-	0.000	0.000	Merged-chr3-84093112-19
NR3513--MA0140.2.GATA1::TAL1	chr19	11414186	11414203	+	0.000	0.000	Merged-chr19-11414241-16
NR2600--MA0140.2.GATA1::TAL1	chr15	79397034	79397051	-	0.000	0.000	Merged-chr15-79396966-23
NR1911--MA1104.1.GATA6	chr13	66991736	66991748	+	0.000	0.000	Merged-chr13-66991703-16
NR4968--MA1104.1.GATA6	chr4	134746202	134746214	-	0.000	0.000	Merged-chr4-134746190-17
NR5618--MA0140.2.GATA1::TAL1	chr6	108448316	108448333	+	0.000	0.000	Merged-chr6-108448378-58
NR287--MA1104.1.GATA6	chr1	131638413	131638425	+	0.000	0.000	Merged-chr1-131638408-68
NR2970--MA0037.3.GATA3	chr17	13654820	13654827	+	0.000	0.000	Merged-chr17-13654932-70
NR2695--MA0482.1.Gata4	chr16	10879821	10879831	-	0.000	0.000	Merged-chr16-10879691-17
NR6393--MA0035.3.Gata1	chr8	34164659	34164669	+	0.000	0.000	Merged-chr8-34164566-26
NR3040--MA0766.1.GATA5	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR3030--MA0036.3.GATA2	chr17	32350600	32350610	+	0.000	0.000	Merged-chr17-32350599-47
NR4959--MA0766.1.GATA5	chr4	132783867	132783874	-	0.000	0.000	Merged-chr4-132783946-19
NR938--MA1104.1.GATA6	chr10	111583204	111583216	+	0.000	0.000	Merged-chr10-111583294-13
NR4934--MA1104.1.GATA6	chr4	124769254	124769266	+	0.000	0.000	Merged-chr4-124769177-27
NR2185--MA0482.1.Gata4	chr14	16373046	16373056	-	0.000	0.000	Merged-chr14-16372999-30
NR1212--MA0035.3.Gata1	chr11	79207969	79207979	+	0.000	0.000	Merged-chr11-79207824-18
NR5169--MA0037.3.GATA3	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR5623--MA0766.1.GATA5	chr6	108540524	108540531	+	0.000	0.000	Merged-chr6-108540679-20
NR4178--MA0766.1.GATA5	chr2	156882818	156882825	-	0.000	0.000	Merged-chr2-156882642-42
NR6104--MA1104.1.GATA6	chr7	90007378	90007390	+	0.000	0.000	Merged-chr7-90007418-46
NR904--MA0037.3.GATA3	chr10	99194849	99194856	-	0.000	0.000	Merged-chr10-99194642-78
NR6172--MA0766.1.GATA5	chr7	110204279	110204286	-	0.000	0.000	Merged-chr7-110204373-3
NR1871--MA1104.1.GATA6	chr13	46360721	46360733	+	0.000	0.000	Merged-chr13-46360893-14
NR1573--MA0035.3.Gata1	chr12	78686010	78686020	-	0.000	0.000	Merged-chr12-78685977-17
NR4134--MA0036.3.GATA2	chr2	146416548	146416558	+	0.000	0.000	Merged-chr2-146416561-24
NR6194--MA1104.1.GATA6	chr7	114616933	114616945	+	0.000	0.000	Merged-chr7-114616980-17
NR6736--MA1104.1.GATA6	chr9	50924695	50924707	-	0.000	0.000	Merged-chr9-50924601-13
NR5831--MA0036.3.GATA2	chr6	142809492	142809502	-	0.000	0.000	Merged-chr6-142809719-29
NR3041--MA0037.3.GATA3	chr17	36414628	36414635	-	0.000	0.000	Merged-chr17-36414652-17
NR2326--MA0482.1.Gata4	chr14	60131692	60131702	+	0.000	0.000	Merged-chr14-60131750-51
NR6024--MA0035.3.Gata1	chr7	67500441	67500451	-	0.000	0.000	Merged-chr7-67500556-27
NR3564--MA0037.3.GATA3	chr19	29418706	29418713	-	0.000	0.000	Merged-chr19-29418635-70
NR2188--MA0035.3.Gata1	chr14	16373047	16373057	-	0.000	0.000	Merged-chr14-16372999-30
NR1647--MA0036.3.GATA2	chr12	102612900	102612910	-	0.000	0.000	Merged-chr12-102612647-51
NR6666--MA0482.1.Gata4	chr9	13466581	13466591	-	0.000	0.000	Merged-chr9-13466686-68
NR3088--MA0140.2.GATA1::TAL1	chr17	51904162	51904179	-	0.000	0.000	Merged-chr17-51904088-32
NR7085--MA0140.2.GATA1::TAL1	chrX	7423020	7423037	+	0.000	0.000	Merged-chrX-7422992-35
NR2368--MA0766.1.GATA5	chr14	78436730	78436737	+	0.000	0.000	Merged-chr14-78436741-6
NR499--MA0036.3.GATA2	chr1	172526890	172526900	+	0.000	0.000	Merged-chr1-172526755-50
NR484--MA1104.1.GATA6	chr1	170853677	170853689	+	0.000	0.000	Merged-chr1-170853758-47
NR1899--MA0036.3.GATA2	chr13	63261425	63261435	+	0.000	0.000	Merged-chr13-63261451-54
NR7033--MA0037.3.GATA3	chr9	114426451	114426458	-	0.000	0.000	Merged-chr9-114426433-16
NR1310--MA0482.1.Gata4	chr11	101627409	101627419	+	0.000	0.000	Merged-chr11-101627512-104
NR388--MA1104.1.GATA6	chr1	155223925	155223937	+	0.000	0.000	Merged-chr1-155224072-96
NR4399--MA0036.3.GATA2	chr3	84772178	84772188	-	0.000	0.000	Merged-chr3-84772067-31
NR4384--MA1104.1.GATA6	chr3	79248515	79248527	+	0.000	0.000	Merged-chr3-79248582-102
NR3750--MA0036.3.GATA2	chr2	25111312	25111322	+	0.000	0.000	Merged-chr2-25111409-51
