#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR44771--MA0599.1.KLF5	chr4	133480031	133480040	-	0.000	0.000	Merged-chr4-133480073-43
NR10929--MA0493.1.Klf1	chr11	96916552	96916562	+	0.000	0.000	Merged-chr11-96916500-59
NR31174--MA0741.1.KLF16	chr19	8880929	8880939	-	0.000	0.000	Merged-chr19-8880870-57
NR13639--MA0493.1.Klf1	chr12	84877010	84877020	+	0.000	0.000	Merged-chr12-84876943-28
NR21311--MA0599.1.KLF5	chr15	58141114	58141123	-	0.000	0.000	Merged-chr15-58141006-1
NR61213--MA0599.1.KLF5	chr8	71382073	71382082	-	0.000	0.000	Merged-chr8-71381982-56
NR33069--MA0599.1.KLF5	chr2	27515143	27515152	+	0.000	0.000	Merged-chr2-27515177-76
NR36502--MA0741.1.KLF16	chr2	157071724	157071734	-	0.000	0.000	Merged-chr2-157071692-20
NR62088--MA0599.1.KLF5	chr8	105519163	105519172	-	0.000	0.000	Merged-chr8-105519049-62
NR26500--MA0741.1.KLF16	chr17	29264986	29264996	+	0.000	0.000	Merged-chr17-29264893-3
NR68254--MA0039.3.KLF4	chrX	164013557	164013567	+	0.000	0.000	Merged-chrX-164013487-51
NR58006--MA0599.1.KLF5	chr7	99128751	99128760	-	0.000	0.000	Merged-chr7-99128946-36
NR47123--MA0599.1.KLF5	chr5	36581993	36582002	+	0.000	0.000	Merged-chr5-36582061-78
NR62909--MA0741.1.KLF16	chr8	122576978	122576988	-	0.000	0.000	Merged-chr8-122576792-51
NR61095--MA0039.3.KLF4	chr8	70506583	70506593	-	0.000	0.000	Merged-chr8-70506542-51
NR3596--MA0599.1.KLF5	chr1	171150641	171150650	-	0.000	0.000	Merged-chr1-171150669-55
NR11970--MA0599.1.KLF5	chr11	116852492	116852501	-	0.000	0.000	Merged-chr11-116852439-6
NR36785--MA1107.1.KLF9	chr2	164486317	164486329	-	0.000	0.000	Merged-chr2-164486529-34
NR52263--MA0493.1.Klf1	chr6	50601873	50601883	-	0.000	0.000	Merged-chr6-50601872-31
NR68259--MA0740.1.KLF14	chrX	164028114	164028127	+	0.000	0.000	Merged-chrX-164027993-42
NR8347--MA0599.1.KLF5	chr11	4160338	4160347	-	0.000	0.000	Merged-chr11-4160376-54
NR30320--MA0741.1.KLF16	chr18	76929992	76930002	-	0.000	0.000	Merged-chr18-76929986-57
NR57229--MA0493.1.Klf1	chr7	63974263	63974273	+	0.000	0.000	Merged-chr7-63974448-57
NR35328--MA0741.1.KLF16	chr2	121457045	121457055	+	0.000	0.000	Merged-chr2-121457132-54
NR61123--MA0657.1.KLF13	chr8	70594430	70594447	+	0.000	0.000	Merged-chr8-70594498-62
NR46266--MA0599.1.KLF5	chr4	155774572	155774581	+	0.000	0.000	Merged-chr4-155774656-37
NR58565--MA0493.1.Klf1	chr7	114276178	114276188	-	0.000	0.000	Merged-chr7-114276213-86
NR36212--MA1107.1.KLF9	chr2	152344143	152344155	+	0.000	0.000	Merged-chr2-152344055-110
NR44892--MA0599.1.KLF5	chr4	134750472	134750481	-	0.000	0.000	Merged-chr4-134750367-60
NR49352--MA0741.1.KLF16	chr5	121118599	121118609	-	0.000	0.000	Merged-chr5-121118672-9
NR64124--MA0493.1.Klf1	chr9	45133865	45133875	-	0.000	0.000	Merged-chr9-45134040-15
NR61334--MA0599.1.KLF5	chr8	72360461	72360470	-	0.000	0.000	Merged-chr8-72360367-32
NR28693--MA0742.1.Klf12	chr18	3507816	3507830	+	0.000	0.000	Merged-chr18-3507740-84
NR63929--MA1107.1.KLF9	chr9	40808025	40808037	+	0.000	0.000	Merged-chr9-40808047-4
NR15864--MA0599.1.KLF5	chr13	51598243	51598252	-	0.000	0.000	Merged-chr13-51598262-24
NR53447--MA0493.1.Klf1	chr6	99270149	99270159	+	0.000	0.000	Merged-chr6-99270140-8
NR11998--MA0741.1.KLF16	chr11	117295575	117295585	+	0.000	0.000	Merged-chr11-117295513-10
NR24213--MA0493.1.Klf1	chr16	42910236	42910246	+	0.000	0.000	Merged-chr16-42910111-17
NR52856--MA0740.1.KLF14	chr6	82773533	82773546	+	0.000	0.000	Merged-chr6-82773565-31
NR1630--MA1107.1.KLF9	chr1	92640406	92640418	+	0.000	0.000	Merged-chr1-92640529-29
NR62956--MA0493.1.Klf1	chr8	122917782	122917792	+	0.000	0.000	Merged-chr8-122917932-59
NR22250--MA0741.1.KLF16	chr15	83563320	83563330	-	0.000	0.000	Merged-chr15-83563497-129
NR64035--MA0599.1.KLF5	chr9	44379434	44379443	-	0.000	0.000	Merged-chr9-44379436-63
NR39677--MA0742.1.Klf12	chr3	103927741	103927755	-	0.000	0.000	Merged-chr3-103927636-31
NR63921--MA0741.1.KLF16	chr9	40469752	40469762	+	0.000	0.000	Merged-chr9-40469723-18
NR22045--MA0741.1.KLF16	chr15	79927824	79927834	+	0.000	0.000	Merged-chr15-79927783-58
NR39132--MA0039.3.KLF4	chr3	93506410	93506420	+	0.000	0.000	Merged-chr3-93506465-61
NR66041--MA0741.1.KLF16	chr9	109863344	109863354	-	0.000	0.000	Merged-chr9-109863307-1
NR61970--MA0741.1.KLF16	chr8	95369782	95369792	+	0.000	0.000	Merged-chr8-95369863-17
NR43441--MA0741.1.KLF16	chr4	101419688	101419698	-	0.000	0.000	Merged-chr4-101419713-70
NR30843--MA0741.1.KLF16	chr19	4155033	4155043	+	0.000	0.000	Merged-chr19-4154888-60
NR14114--MA0657.1.KLF13	chr12	102469025	102469042	-	0.000	0.000	Merged-chr12-102469248-59
NR34033--MA0493.1.Klf1	chr2	68382448	68382458	-	0.000	0.000	Merged-chr2-68382520-132
NR38891--MA0741.1.KLF16	chr3	87906318	87906328	-	0.000	0.000	Merged-chr3-87906355-54
NR64361--MA0741.1.KLF16	chr9	57633795	57633805	+	0.000	0.000	Merged-chr9-57633729-59
NR11057--MA0599.1.KLF5	chr11	98342685	98342694	+	0.000	0.000	Merged-chr11-98342751-13
NR56105--MA0741.1.KLF16	chr7	24975004	24975014	-	0.000	0.000	Merged-chr7-24975175-18
NR15398--MA0493.1.Klf1	chr13	33079574	33079584	-	0.000	0.000	Merged-chr13-33079670-11
NR23595--MA0740.1.KLF14	chr16	17646440	17646453	+	0.000	0.000	Merged-chr16-17646523-53
NR4992--MA0741.1.KLF16	chr10	17948165	17948175	+	0.000	0.000	Merged-chr10-17948244-7
NR15339--MA0740.1.KLF14	chr13	30154473	30154486	+	0.000	0.000	Merged-chr13-30154580-19
NR18477--MA0741.1.KLF16	chr14	26970597	26970607	+	0.000	0.000	Merged-chr14-26970383-95
NR25111--MA0599.1.KLF5	chr16	91647765	91647774	-	0.000	0.000	Merged-chr16-91647943-8
NR62476--MA0741.1.KLF16	chr8	116645534	116645544	-	0.000	0.000	Merged-chr8-116645599-31
NR44120--MA0740.1.KLF14	chr4	120924958	120924971	-	0.000	0.000	Merged-chr4-120925095-66
NR63854--MA0599.1.KLF5	chr9	36905624	36905633	-	0.000	0.000	Merged-chr9-36905642-9
NR31910--MA0599.1.KLF5	chr19	46003399	46003408	+	0.000	0.000	Merged-chr19-46003515-58
NR67386--MA0740.1.KLF14	chrX	68678508	68678521	-	0.000	0.000	Merged-chrX-68678721-92
NR45166--MA1107.1.KLF9	chr4	138319729	138319741	+	0.000	0.000	Merged-chr4-138319664-19
NR16823--MA1107.1.KLF9	chr13	89454733	89454745	-	0.000	0.000	Merged-chr13-89454773-11
NR58471--MA0493.1.Klf1	chr7	112180264	112180274	-	0.000	0.000	Merged-chr7-112180328-30
NR26948--MA0493.1.Klf1	chr17	37046106	37046116	-	0.000	0.000	Merged-chr17-37046351-123
NR4766--MA0493.1.Klf1	chr10	4334482	4334492	-	0.000	0.000	Merged-chr10-4334373-40
NR49843--MA0740.1.KLF14	chr5	130171796	130171809	-	0.000	0.000	Merged-chr5-130171993-118
NR32507--MA0493.1.Klf1	chr2	3284059	3284069	-	0.000	0.000	Merged-chr2-3284320-138
NR16765--MA0740.1.KLF14	chr13	85505186	85505199	-	0.000	0.000	Merged-chr13-85505133-53
NR50762--MA0740.1.KLF14	chr5	141241508	141241521	-	0.000	0.000	Merged-chr5-141241462-54
NR44479--MA0742.1.Klf12	chr4	129008838	129008852	+	0.000	0.000	Merged-chr4-129008820-34
NR42387--MA0657.1.KLF13	chr4	45530891	45530908	+	0.000	0.000	Merged-chr4-45530813-118
NR28909--MA0599.1.KLF5	chr18	20896516	20896525	-	0.000	0.000	Merged-chr18-20896385-98
NR64236--MA0493.1.Klf1	chr9	51168072	51168082	-	0.000	0.000	Merged-chr9-51168146-14
NR23042--MA1107.1.KLF9	chr15	100414230	100414242	+	0.000	0.000	Merged-chr15-100414270-26
NR58319--MA0493.1.Klf1	chr7	107708923	107708933	-	0.000	0.000	Merged-chr7-107708862-18
NR12917--MA0599.1.KLF5	chr12	51871718	51871727	-	0.000	0.000	Merged-chr12-51871812-58
NR66293--MA0741.1.KLF16	chr9	114780897	114780907	+	0.000	0.000	Merged-chr9-114780809-3
NR43693--MA0741.1.KLF16	chr4	108879057	108879067	-	0.000	0.000	Merged-chr4-108879209-35
NR6512--MA0599.1.KLF5	chr10	80330086	80330095	-	0.000	0.000	Merged-chr10-80329943-52
NR16357--MA0039.3.KLF4	chr13	64161801	64161811	-	0.000	0.000	Merged-chr13-64161873-63
NR42390--MA0599.1.KLF5	chr4	45530877	45530886	+	0.000	0.000	Merged-chr4-45530813-118
NR39263--MA0493.1.Klf1	chr3	96220933	96220943	-	0.000	0.000	Merged-chr3-96221095-34
NR15412--MA0599.1.KLF5	chr13	34002811	34002820	-	0.000	0.000	Merged-chr13-34003004-3
NR24245--MA0599.1.KLF5	chr16	44173161	44173170	-	0.000	0.000	Merged-chr16-44173027-121
NR67748--MA0599.1.KLF5	chrX	104671068	104671077	+	0.000	0.000	Merged-chrX-104671009-69
NR38814--MA0741.1.KLF16	chr3	84337865	84337875	-	0.000	0.000	Merged-chr3-84337779-55
NR54011--MA0741.1.KLF16	chr6	120464177	120464187	+	0.000	0.000	Merged-chr6-120464092-4
NR38514--MA0599.1.KLF5	chr3	61364428	61364437	+	0.000	0.000	Merged-chr3-61364290-182
NR61168--MA0742.1.Klf12	chr8	70730290	70730304	-	0.000	0.000	Merged-chr8-70730175-33
NR7029--MA0599.1.KLF5	chr10	91082860	91082869	-	0.000	0.000	Merged-chr10-91082825-101
NR19744--MA0493.1.Klf1	chr14	75284266	75284276	-	0.000	0.000	Merged-chr14-75284367-55
NR25518--MA0493.1.Klf1	chr17	3156426	3156436	+	0.000	0.000	Merged-chr17-3156318-34
NR42023--MA0599.1.KLF5	chr4	33588279	33588288	-	0.000	0.000	Merged-chr4-33588346-4
NR63084--MA0599.1.KLF5	chr8	124751922	124751931	+	0.000	0.000	Merged-chr8-124751868-63
NR2488--MA0741.1.KLF16	chr1	138973816	138973826	-	0.000	0.000	Merged-chr1-138973780-39
NR2661--MA0740.1.KLF14	chr1	151501035	151501048	+	0.000	0.000	Merged-chr1-151500785-93
NR47328--MA1107.1.KLF9	chr5	53401299	53401311	+	0.000	0.000	Merged-chr5-53401251-38
NR51871--MA1107.1.KLF9	chr6	34955724	34955736	+	0.000	0.000	Merged-chr6-34955632-40
NR55503--MA0741.1.KLF16	chr7	4739975	4739985	-	0.000	0.000	Merged-chr7-4739915-68
NR65801--MA0599.1.KLF5	chr9	106203454	106203463	-	0.000	0.000	Merged-chr9-106203255-66
NR50566--MA0657.1.KLF13	chr5	139344226	139344243	-	0.000	0.000	Merged-chr5-139344322-30
NR32897--MA0599.1.KLF5	chr2	24385280	24385289	-	0.000	0.000	Merged-chr2-24385282-51
NR52129--MA0493.1.Klf1	chr6	47953394	47953404	-	0.000	0.000	Merged-chr6-47953415-51
NR53823--MA0741.1.KLF16	chr6	116264316	116264326	-	0.000	0.000	Merged-chr6-116264225-57
NR43345--MA0741.1.KLF16	chr4	98243911	98243921	+	0.000	0.000	Merged-chr4-98243867-45
NR35319--MA0039.3.KLF4	chr2	121416612	121416622	+	0.000	0.000	Merged-chr2-121416645-22
NR43616--MA0741.1.KLF16	chr4	107223850	107223860	+	0.000	0.000	Merged-chr4-107223959-21
NR8700--MA0740.1.KLF14	chr11	22982106	22982119	-	0.000	0.000	Merged-chr11-22982151-60
NR43001--MA0599.1.KLF5	chr4	65605074	65605083	-	0.000	0.000	Merged-chr4-65605051-78
NR49661--MA0599.1.KLF5	chr5	124729838	124729847	+	0.000	0.000	Merged-chr5-124729814-15
NR34037--MA1107.1.KLF9	chr2	68382450	68382462	-	0.000	0.000	Merged-chr2-68382520-132
NR9682--MA1107.1.KLF9	chr11	64978884	64978896	-	0.000	0.000	Merged-chr11-64979086-60
NR32539--MA0599.1.KLF5	chr2	4652049	4652058	-	0.000	0.000	Merged-chr2-4651891-67
NR10538--MA0741.1.KLF16	chr11	84870304	84870314	+	0.000	0.000	Merged-chr11-84870459-161
NR15448--MA0740.1.KLF14	chr13	34994173	34994186	-	0.000	0.000	Merged-chr13-34994132-82
NR64536--MA0741.1.KLF16	chr9	63602549	63602559	-	0.000	0.000	Merged-chr9-63602538-63
NR58426--MA0742.1.Klf12	chr7	110627600	110627614	+	0.000	0.000	Merged-chr7-110627584-9
NR64861--MA0657.1.KLF13	chr9	72389821	72389838	+	0.000	0.000	Merged-chr9-72389636-26
NR62964--MA0039.3.KLF4	chr8	123065734	123065744	-	0.000	0.000	Merged-chr8-123065416-88
NR53385--MA0599.1.KLF5	chr6	97277041	97277050	+	0.000	0.000	Merged-chr6-97277155-29
NR36368--MA0740.1.KLF14	chr2	154570099	154570112	-	0.000	0.000	Merged-chr2-154570093-4
NR31729--MA0741.1.KLF16	chr19	41317886	41317896	-	0.000	0.000	Merged-chr19-41317870-18
NR26407--MA0599.1.KLF5	chr17	27909252	27909261	-	0.000	0.000	Merged-chr17-27909139-107
NR17022--MA1107.1.KLF9	chr13	96700915	96700927	-	0.000	0.000	Merged-chr13-96700841-9
NR44543--MA0599.1.KLF5	chr4	129619220	129619229	+	0.000	0.000	Merged-chr4-129619163-52
NR58136--MA0599.1.KLF5	chr7	102065141	102065150	+	0.000	0.000	Merged-chr7-102065340-59
NR50317--MA0599.1.KLF5	chr5	135835324	135835333	-	0.000	0.000	Merged-chr5-135835346-49
NR47253--MA0599.1.KLF5	chr5	45675168	45675177	+	0.000	0.000	Merged-chr5-45675268-16
NR14084--MA0741.1.KLF16	chr12	101897307	101897317	-	0.000	0.000	Merged-chr12-101897238-43
NR24357--MA0741.1.KLF16	chr16	50026821	50026831	+	0.000	0.000	Merged-chr16-50026982-1
NR23589--MA0493.1.Klf1	chr16	17405938	17405948	-	0.000	0.000	Merged-chr16-17405859-95
NR7526--MA0740.1.KLF14	chr10	115315626	115315639	-	0.000	0.000	Merged-chr10-115315696-3
NR22011--MA0741.1.KLF16	chr15	79281444	79281454	+	0.000	0.000	Merged-chr15-79281486-15
NR5061--MA0657.1.KLF13	chr10	19591918	19591935	+	0.000	0.000	Merged-chr10-19591977-65
NR53909--MA0599.1.KLF5	chr6	119199105	119199114	+	0.000	0.000	Merged-chr6-119199024-52
NR46270--MA0493.1.Klf1	chr4	155774591	155774601	+	0.000	0.000	Merged-chr4-155774656-37
NR33302--MA0599.1.KLF5	chr2	32150965	32150974	+	0.000	0.000	Merged-chr2-32151176-48
NR18215--MA1107.1.KLF9	chr14	16173571	16173583	+	0.000	0.000	Merged-chr14-16173543-50
NR8984--MA0741.1.KLF16	chr11	43681866	43681876	-	0.000	0.000	Merged-chr11-43682127-96
NR11957--MA0599.1.KLF5	chr11	116688047	116688056	-	0.000	0.000	Merged-chr11-116688042-60
NR33508--MA0599.1.KLF5	chr2	36049432	36049441	-	0.000	0.000	Merged-chr2-36049261-79
NR20997--MA0741.1.KLF16	chr15	36337067	36337077	+	0.000	0.000	Merged-chr15-36337000-24
NR3368--MA0599.1.KLF5	chr1	165816642	165816651	-	0.000	0.000	Merged-chr1-165816619-40
NR27139--MA0657.1.KLF13	chr17	46160816	46160833	+	0.000	0.000	Merged-chr17-46160637-115
NR28045--MA0599.1.KLF5	chr17	74338863	74338872	-	0.000	0.000	Merged-chr17-74339035-92
NR1994--MA0599.1.KLF5	chr1	125435613	125435622	+	0.000	0.000	Merged-chr1-125435397-141
NR49570--MA0741.1.KLF16	chr5	123524220	123524230	+	0.000	0.000	Merged-chr5-123524243-58
NR33115--MA0657.1.KLF13	chr2	29054373	29054390	+	0.000	0.000	Merged-chr2-29054435-74
NR41072--MA0599.1.KLF5	chr3	144720483	144720492	-	0.000	0.000	Merged-chr3-144720507-6
NR26608--MA0493.1.Klf1	chr17	32389520	32389530	-	0.000	0.000	Merged-chr17-32389394-69
NR38970--MA0493.1.Klf1	chr3	88832610	88832620	+	0.000	0.000	Merged-chr3-88832556-26
NR44744--MA0493.1.Klf1	chr4	133073424	133073434	-	0.000	0.000	Merged-chr4-133073490-32
NR10927--MA0742.1.Klf12	chr11	96916552	96916566	+	0.000	0.000	Merged-chr11-96916500-59
NR28026--MA1107.1.KLF9	chr17	73822304	73822316	-	0.000	0.000	Merged-chr17-73822361-73
NR11821--MA0741.1.KLF16	chr11	115367746	115367756	+	0.000	0.000	Merged-chr11-115367614-40
NR16558--MA0741.1.KLF16	chr13	73937742	73937752	+	0.000	0.000	Merged-chr13-73937981-89
NR1308--MA0742.1.Klf12	chr1	84306713	84306727	+	0.000	0.000	Merged-chr1-84306757-6
NR26360--MA0742.1.Klf12	chr17	27565744	27565758	-	0.000	0.000	Merged-chr17-27565645-66
NR27944--MA0493.1.Klf1	chr17	71479626	71479636	+	0.000	0.000	Merged-chr17-71479574-16
NR1421--MA0599.1.KLF5	chr1	86442124	86442133	+	0.000	0.000	Merged-chr1-86442127-154
NR24214--MA0741.1.KLF16	chr16	42910237	42910247	+	0.000	0.000	Merged-chr16-42910111-17
NR26313--MA0599.1.KLF5	chr17	26885153	26885162	-	0.000	0.000	Merged-chr17-26885199-21
NR22159--MA0493.1.Klf1	chr15	81872258	81872268	+	0.000	0.000	Merged-chr15-81872198-88
NR37651--MA0740.1.KLF14	chr2	181601306	181601319	-	0.000	0.000	Merged-chr2-181601291-52
NR35132--MA0741.1.KLF16	chr2	117418846	117418856	-	0.000	0.000	Merged-chr2-117418760-26
NR41259--MA1107.1.KLF9	chr3	149097868	149097880	+	0.000	0.000	Merged-chr3-149097847-1
NR47822--MA0742.1.Klf12	chr5	74471080	74471094	-	0.000	0.000	Merged-chr5-74471085-11
NR55158--MA0742.1.Klf12	chr6	144664961	144664975	+	0.000	0.000	Merged-chr6-144664964-20
NR10527--MA0599.1.KLF5	chr11	84870282	84870291	+	0.000	0.000	Merged-chr11-84870459-161
NR63339--MA0657.1.KLF13	chr9	4309646	4309663	-	0.000	0.000	Merged-chr9-4309732-98
NR66893--MA0740.1.KLF14	chr9	124439899	124439912	-	0.000	0.000	Merged-chr9-124440009-73
NR62718--MA0039.3.KLF4	chr8	120319623	120319633	-	0.000	0.000	Merged-chr8-120319667-36
NR50216--MA0742.1.Klf12	chr5	135149420	135149434	+	0.000	0.000	Merged-chr5-135149423-77
NR27169--MA1107.1.KLF9	chr17	46383663	46383675	-	0.000	0.000	Merged-chr17-46383696-57
NR8907--MA0741.1.KLF16	chr11	33701002	33701012	+	0.000	0.000	Merged-chr11-33701004-51
NR28236--MA0039.3.KLF4	chr17	80621137	80621147	+	0.000	0.000	Merged-chr17-80621176-31
NR60329--MA0493.1.Klf1	chr8	22398589	22398599	+	0.000	0.000	Merged-chr8-22398467-72
NR59584--MA0599.1.KLF5	chr7	140116445	140116454	+	0.000	0.000	Merged-chr7-140116362-57
NR16071--MA1107.1.KLF9	chr13	55513542	55513554	+	0.000	0.000	Merged-chr13-55513377-73
NR47007--MA0599.1.KLF5	chr5	34549893	34549902	+	0.000	0.000	Merged-chr5-34549830-52
NR56310--MA0599.1.KLF5	chr7	27542715	27542724	+	0.000	0.000	Merged-chr7-27542736-25
NR62965--MA0741.1.KLF16	chr8	123065735	123065745	-	0.000	0.000	Merged-chr8-123065416-88
NR847--MA0599.1.KLF5	chr1	59912957	59912966	-	0.000	0.000	Merged-chr1-59913244-100
NR16953--MA1107.1.KLF9	chr13	94567555	94567567	-	0.000	0.000	Merged-chr13-94567668-9
NR5654--MA1107.1.KLF9	chr10	57532586	57532598	-	0.000	0.000	Merged-chr10-57532411-52
NR21969--MA0493.1.Klf1	chr15	78835209	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR47813--MA0741.1.KLF16	chr5	74195237	74195247	-	0.000	0.000	Merged-chr5-74195264-55
NR56640--MA1107.1.KLF9	chr7	35729572	35729584	+	0.000	0.000	Merged-chr7-35729754-35
NR68191--MA0741.1.KLF16	chrX	161162711	161162721	-	0.000	0.000	Merged-chrX-161162817-32
NR30371--MA0039.3.KLF4	chr18	77871622	77871632	+	0.000	0.000	Merged-chr18-77871500-6
NR9879--MA0742.1.Klf12	chr11	70239864	70239878	-	0.000	0.000	Merged-chr11-70239985-43
NR63644--MA0740.1.KLF14	chr9	22468430	22468443	+	0.000	0.000	Merged-chr9-22468507-1
NR15837--MA0493.1.Klf1	chr13	49449524	49449534	-	0.000	0.000	Merged-chr13-49449603-25
NR4538--MA0493.1.Klf1	chr1	192488172	192488182	-	0.000	0.000	Merged-chr1-192488126-14
NR66121--MA0599.1.KLF5	chr9	110994828	110994837	-	0.000	0.000	Merged-chr9-110994915-42
NR64286--MA0599.1.KLF5	chr9	54560190	54560199	-	0.000	0.000	Merged-chr9-54560208-44
NR20319--MA1107.1.KLF9	chr14	118930017	118930029	-	0.000	0.000	Merged-chr14-118930023-62
NR50197--MA0742.1.Klf12	chr5	135106837	135106851	-	0.000	0.000	Merged-chr5-135106892-30
NR40195--MA0742.1.Klf12	chr3	122122396	122122410	-	0.000	0.000	Merged-chr3-122122309-36
NR46274--MA1107.1.KLF9	chr4	155774591	155774603	+	0.000	0.000	Merged-chr4-155774656-37
NR26425--MA0599.1.KLF5	chr17	28256984	28256993	-	0.000	0.000	Merged-chr17-28256965-58
NR47486--MA0599.1.KLF5	chr5	64803409	64803418	-	0.000	0.000	Merged-chr5-64803282-82
NR53115--MA0039.3.KLF4	chr6	88782940	88782950	+	0.000	0.000	Merged-chr6-88783083-54
NR41165--MA1107.1.KLF9	chr3	146045215	146045227	-	0.000	0.000	Merged-chr3-146045142-29
NR55444--MA0599.1.KLF5	chr7	3290417	3290426	-	0.000	0.000	Merged-chr7-3290343-35
NR55783--MA1107.1.KLF9	chr7	16310233	16310245	+	0.000	0.000	Merged-chr7-16310124-145
NR66302--MA0657.1.KLF13	chr9	114844168	114844185	-	0.000	0.000	Merged-chr9-114844145-50
NR29474--MA1107.1.KLF9	chr18	52465807	52465819	-	0.000	0.000	Merged-chr18-52465816-63
NR64026--MA0741.1.KLF16	chr9	44135053	44135063	-	0.000	0.000	Merged-chr9-44135009-18
NR36210--MA0741.1.KLF16	chr2	152344161	152344171	+	0.000	0.000	Merged-chr2-152344055-110
NR1248--MA0740.1.KLF14	chr1	80758733	80758746	-	0.000	0.000	Merged-chr1-80758556-27
NR41892--MA0742.1.Klf12	chr4	24897989	24898003	-	0.000	0.000	Merged-chr4-24897991-83
NR11093--MA0599.1.KLF5	chr11	98786680	98786689	+	0.000	0.000	Merged-chr11-98786782-44
NR51671--MA0599.1.KLF5	chr6	28421754	28421763	+	0.000	0.000	Merged-chr6-28421757-53
NR16059--MA0599.1.KLF5	chr13	55444704	55444713	-	0.000	0.000	Merged-chr13-55444770-148
NR39267--MA0741.1.KLF16	chr3	96262964	96262974	-	0.000	0.000	Merged-chr3-96263071-120
NR39538--MA0741.1.KLF16	chr3	101288005	101288015	-	0.000	0.000	Merged-chr3-101288021-52
NR50459--MA0741.1.KLF16	chr5	137645180	137645190	+	0.000	0.000	Merged-chr5-137645230-22
NR38410--MA1107.1.KLF9	chr3	54692826	54692838	-	0.000	0.000	Merged-chr3-54692822-61
NR57218--MA0742.1.Klf12	chr7	63938932	63938946	-	0.000	0.000	Merged-chr7-63938781-167
NR43292--MA0741.1.KLF16	chr4	94979124	94979134	-	0.000	0.000	Merged-chr4-94979011-66
NR5766--MA1107.1.KLF9	chr10	60028423	60028435	+	0.000	0.000	Merged-chr10-60028260-54
NR56967--MA1107.1.KLF9	chr7	45733725	45733737	-	0.000	0.000	Merged-chr7-45733645-41
NR30965--MA0741.1.KLF16	chr19	5731756	5731766	+	0.000	0.000	Merged-chr19-5731735-17
NR61552--MA0039.3.KLF4	chr8	83165536	83165546	-	0.000	0.000	Merged-chr8-83165718-13
NR1058--MA0493.1.Klf1	chr1	74284831	74284841	-	0.000	0.000	Merged-chr1-74284786-68
NR27246--MA0742.1.Klf12	chr17	47508092	47508106	+	0.000	0.000	Merged-chr17-47508113-61
NR41972--MA0599.1.KLF5	chr4	32657100	32657109	-	0.000	0.000	Merged-chr4-32657142-58
NR50311--MA0039.3.KLF4	chr5	135806678	135806688	+	0.000	0.000	Merged-chr5-135806774-33
NR6405--MA0599.1.KLF5	chr10	78591495	78591504	+	0.000	0.000	Merged-chr10-78591628-19
NR46723--MA0599.1.KLF5	chr5	24685928	24685937	-	0.000	0.000	Merged-chr5-24685796-115
NR24281--MA0599.1.KLF5	chr16	45742985	45742994	-	0.000	0.000	Merged-chr16-45742884-57
NR47651--MA0741.1.KLF16	chr5	67404645	67404655	-	0.000	0.000	Merged-chr5-67404737-28
NR26876--MA1107.1.KLF9	chr17	35969882	35969894	-	0.000	0.000	Merged-chr17-35969818-62
NR2563--MA0741.1.KLF16	chr1	143919039	143919049	+	0.000	0.000	Merged-chr1-143919214-54
NR36279--MA0742.1.Klf12	chr2	153333182	153333196	-	0.000	0.000	Merged-chr2-153333236-15
NR27943--MA0039.3.KLF4	chr17	71479628	71479638	+	0.000	0.000	Merged-chr17-71479574-16
NR22158--MA0039.3.KLF4	chr15	81872260	81872270	+	0.000	0.000	Merged-chr15-81872198-88
NR39590--MA0742.1.Klf12	chr3	101933737	101933751	-	0.000	0.000	Merged-chr3-101933748-15
NR29485--MA0740.1.KLF14	chr18	53245578	53245591	+	0.000	0.000	Merged-chr18-53245593-51
NR32435--MA1107.1.KLF9	chr19	59650731	59650743	-	0.000	0.000	Merged-chr19-59650746-15
NR11961--MA0493.1.Klf1	chr11	116688047	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR42274--MA0599.1.KLF5	chr4	43046076	43046085	+	0.000	0.000	Merged-chr4-43046068-69
NR5793--MA0740.1.KLF14	chr10	60752824	60752837	+	0.000	0.000	Merged-chr10-60752721-60
NR25554--MA0493.1.Klf1	chr17	5093541	5093551	+	0.000	0.000	Merged-chr17-5093524-26
NR14368--MA0741.1.KLF16	chr12	108179333	108179343	+	0.000	0.000	Merged-chr12-108179271-107
NR22895--MA0741.1.KLF16	chr15	97908369	97908379	+	0.000	0.000	Merged-chr15-97908198-86
NR3362--MA0039.3.KLF4	chr1	165816469	165816479	-	0.000	0.000	Merged-chr1-165816619-40
NR13040--MA0599.1.KLF5	chr12	55836371	55836380	-	0.000	0.000	Merged-chr12-55836489-75
NR43680--MA0039.3.KLF4	chr4	108579303	108579313	+	0.000	0.000	Merged-chr4-108579326-65
NR27952--MA0741.1.KLF16	chr17	71663048	71663058	+	0.000	0.000	Merged-chr17-71662918-53
