#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR59324--MA0599.1.KLF5	chr7	64327186	64327195	-	0.000	0.000	Merged-chr7-64327165-25
NR38944--MA0741.1.KLF16	chr2	160873052	160873062	+	0.000	0.000	Merged-chr2-160872923-80
NR31319--MA0599.1.KLF5	chr18	64340186	64340195	+	0.000	0.000	Merged-chr18-64340039-11
NR16918--MA0599.1.KLF5	chr13	49294230	49294239	-	0.000	0.000	Merged-chr13-49294257-17
NR6454--MA0741.1.KLF16	chr10	77033199	77033209	+	0.000	0.000	Merged-chr10-77033384-72
NR5958--MA1107.1.KLF9	chr10	61452890	61452902	-	0.000	0.000	Merged-chr10-61452794-18
NR23146--MA0599.1.KLF5	chr15	76368852	76368861	+	0.000	0.000	Merged-chr15-76369030-46
NR29671--MA0493.1.Klf1	chr17	80441971	80441981	-	0.000	0.000	Merged-chr17-80441791-30
NR10779--MA0740.1.KLF14	chr11	75679262	75679275	-	0.000	0.000	Merged-chr11-75679379-107
NR41609--MA0741.1.KLF16	chr3	96262964	96262974	-	0.000	0.000	Merged-chr3-96263071-120
NR15935--MA0493.1.Klf1	chr12	116077708	116077718	-	0.000	0.000	Merged-chr12-116077743-55
NR14304--MA0599.1.KLF5	chr12	69724810	69724819	+	0.000	0.000	Merged-chr12-69724974-63
NR50791--MA0599.1.KLF5	chr5	110135925	110135934	-	0.000	0.000	Merged-chr5-110135830-52
NR47664--MA0493.1.Klf1	chr4	145315208	145315218	+	0.000	0.000	Merged-chr4-145315219-45
NR37406--MA0599.1.KLF5	chr2	120628942	120628951	+	0.000	0.000	Merged-chr2-120628986-58
NR1631--MA0599.1.KLF5	chr1	92831565	92831574	+	0.000	0.000	Merged-chr1-92831639-72
NR26523--MA0599.1.KLF5	chr16	92400131	92400140	-	0.000	0.000	Merged-chr16-92400195-21
NR49705--MA0493.1.Klf1	chr5	72844495	72844505	+	0.000	0.000	Merged-chr5-72844506-23
NR37499--MA0741.1.KLF16	chr2	122738447	122738457	-	0.000	0.000	Merged-chr2-122738590-87
NR46915--MA0599.1.KLF5	chr4	132808285	132808294	-	0.000	0.000	Merged-chr4-132808337-17
NR14201--MA0740.1.KLF14	chr12	59012042	59012055	-	0.000	0.000	Merged-chr12-59012056-72
NR2291--MA0599.1.KLF5	chr1	134747697	134747706	+	0.000	0.000	Merged-chr1-134747834-30
NR2228--MA0493.1.Klf1	chr1	134093254	134093264	+	0.000	0.000	Merged-chr1-134093457-135
NR58024--MA0741.1.KLF16	chr7	19405659	19405669	+	0.000	0.000	Merged-chr7-19405612-30
NR22826--MA0741.1.KLF16	chr15	62079507	62079517	+	0.000	0.000	Merged-chr15-62079594-24
NR43475--MA0741.1.KLF16	chr3	146045216	146045226	-	0.000	0.000	Merged-chr3-146045142-29
NR66406--MA1107.1.KLF9	chr9	50856892	50856904	-	0.000	0.000	Merged-chr9-50856954-76
NR43746--MA0741.1.KLF16	chr3	152209697	152209707	-	0.000	0.000	Merged-chr3-152209810-2
NR44301--MA0599.1.KLF5	chr4	26346904	26346913	-	0.000	0.000	Merged-chr4-26346644-81
NR40147--MA0493.1.Klf1	chr3	19459143	19459153	-	0.000	0.000	Merged-chr3-19459037-66
NR10522--MA0599.1.KLF5	chr11	70540225	70540234	+	0.000	0.000	Merged-chr11-70540175-47
NR10002--MA0741.1.KLF16	chr11	57791207	57791217	+	0.000	0.000	Merged-chr11-57791276-17
NR31583--MA0599.1.KLF5	chr18	69344468	69344477	+	0.000	0.000	Merged-chr18-69344405-52
NR38801--MA0741.1.KLF16	chr2	158179201	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR22956--MA0599.1.KLF5	chr15	68258629	68258638	+	0.000	0.000	Merged-chr15-68258737-97
NR36549--MA0599.1.KLF5	chr2	85224593	85224602	+	0.000	0.000	Merged-chr2-85224623-28
NR19892--MA0599.1.KLF5	chr14	41050724	41050733	-	0.000	0.000	Merged-chr14-41050635-35
NR46310--MA0740.1.KLF14	chr4	118260692	118260705	+	0.000	0.000	Merged-chr4-118260858-21
NR44507--MA0599.1.KLF5	chr4	41658747	41658756	-	0.000	0.000	Merged-chr4-41658604-11
NR67403--MA0599.1.KLF5	chr9	79947684	79947693	-	0.000	0.000	Merged-chr9-79947658-22
NR31305--MA0493.1.Klf1	chr18	63692396	63692406	+	0.000	0.000	Merged-chr18-63692384-62
NR5605--MA0493.1.Klf1	chr10	42269337	42269347	-	0.000	0.000	Merged-chr10-42269495-58
NR25451--MA0599.1.KLF5	chr16	35696279	35696288	-	0.000	0.000	Merged-chr16-35696360-41
NR51074--MA1107.1.KLF9	chr5	114175877	114175889	-	0.000	0.000	Merged-chr5-114175903-40
NR65353--MA0599.1.KLF5	chr8	126045017	126045026	-	0.000	0.000	Merged-chr8-126045120-15
NR38929--MA1107.1.KLF9	chr2	160731188	160731200	-	0.000	0.000	Merged-chr2-160731143-4
NR70371--MA0741.1.KLF16	chrX	152342467	152342477	+	0.000	0.000	Merged-chrX-152342586-50
NR4902--MA0741.1.KLF16	chr10	5795626	5795636	+	0.000	0.000	Merged-chr10-5795457-7
NR54470--MA0599.1.KLF5	chr6	71440678	71440687	-	0.000	0.000	Merged-chr6-71440624-82
NR7590--MA0740.1.KLF14	chr10	96616866	96616879	+	0.000	0.000	Merged-chr10-96617072-57
NR67025--MA0740.1.KLF14	chr9	68969075	68969088	-	0.000	0.000	Merged-chr9-68969270-17
NR51617--MA0599.1.KLF5	chr5	125158507	125158516	+	0.000	0.000	Merged-chr5-125158641-59
NR48553--MA0599.1.KLF5	chr5	8660458	8660467	-	0.000	0.000	Merged-chr5-8660427-82
NR31010--MA0599.1.KLF5	chr18	53904421	53904430	+	0.000	0.000	Merged-chr18-53904421-2
NR29988--MA0039.3.KLF4	chr17	86674552	86674562	-	0.000	0.000	Merged-chr17-86674662-35
NR52071--MA0599.1.KLF5	chr5	135106807	135106816	+	0.000	0.000	Merged-chr5-135106892-30
NR16133--MA0740.1.KLF14	chr13	3360750	3360763	+	0.000	0.000	Merged-chr13-3361067-38
NR14485--MA0741.1.KLF16	chr12	76324786	76324796	+	0.000	0.000	Merged-chr12-76324931-27
NR68259--MA1107.1.KLF9	chr9	105683521	105683533	-	0.000	0.000	Merged-chr9-105683443-1
NR23258--MA0599.1.KLF5	chr15	77851235	77851244	-	0.000	0.000	Merged-chr15-77851362-6
NR39025--MA1107.1.KLF9	chr2	163401407	163401419	-	0.000	0.000	Merged-chr2-163401452-24
NR9571--MA0599.1.KLF5	chr11	44470563	44470572	-	0.000	0.000	Merged-chr11-44470413-135
NR5137--MA0741.1.KLF16	chr10	17796232	17796242	-	0.000	0.000	Merged-chr10-17796351-83
NR8902--MA0599.1.KLF5	chr10	128891709	128891718	-	0.000	0.000	Merged-chr10-128891602-133
NR69111--MA0039.3.KLF4	chr9	119963511	119963521	+	0.000	0.000	Merged-chr9-119963439-34
NR27384--MA0493.1.Klf1	chr17	22424057	22424067	-	0.000	0.000	Merged-chr17-22424161-65
NR14416--MA0599.1.KLF5	chr12	73054000	73054009	-	0.000	0.000	Merged-chr12-73053890-27
NR34941--MA1107.1.KLF9	chr2	26445361	26445373	+	0.000	0.000	Merged-chr2-26445495-99
NR61786--MA0599.1.KLF5	chr7	139213354	139213363	-	0.000	0.000	Merged-chr7-139213268-54
NR29415--MA0039.3.KLF4	chr17	73174326	73174336	+	0.000	0.000	Merged-chr17-73174368-48
NR30734--MA0741.1.KLF16	chr18	37955490	37955500	-	0.000	0.000	Merged-chr18-37955366-102
NR48069--MA0741.1.KLF16	chr4	151044723	151044733	+	0.000	0.000	Merged-chr4-151044799-68
NR24316--MA0493.1.Klf1	chr15	99224539	99224549	-	0.000	0.000	Merged-chr15-99224455-41
NR51654--MA0741.1.KLF16	chr5	125475803	125475813	-	0.000	0.000	Merged-chr5-125475935-61
NR47481--MA0599.1.KLF5	chr4	141537804	141537813	+	0.000	0.000	Merged-chr4-141537892-19
NR62572--MA0741.1.KLF16	chr8	23208498	23208508	-	0.000	0.000	Merged-chr8-23208260-108
NR161--MA0493.1.Klf1	chr1	20912783	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR25652--MA0493.1.Klf1	chr16	46010417	46010427	+	0.000	0.000	Merged-chr16-46010604-102
NR24021--MA0599.1.KLF5	chr15	93756158	93756167	+	0.000	0.000	Merged-chr15-93756205-23
NR26895--MA0741.1.KLF16	chr17	5935017	5935027	-	0.000	0.000	Merged-chr17-5935124-37
NR26500--MA0741.1.KLF16	chr16	91963117	91963127	+	0.000	0.000	Merged-chr16-91963197-55
NR54782--MA0742.1.Klf12	chr6	86645286	86645300	-	0.000	0.000	Merged-chr6-86645182-42
NR27070--MA1107.1.KLF9	chr17	8311166	8311178	-	0.000	0.000	Merged-chr17-8311216-49
NR1438--MA0742.1.Klf12	chr1	86434475	86434489	+	0.000	0.000	Merged-chr1-86434514-65
NR13683--MA1107.1.KLF9	chr12	25155528	25155540	-	0.000	0.000	Merged-chr12-25155613-40
NR41008--MA1107.1.KLF9	chr3	79129204	79129216	-	0.000	0.000	Merged-chr3-79129160-12
NR16413--MA0657.1.KLF13	chr13	23581487	23581504	+	0.000	0.000	Merged-chr13-23581680-55
NR65495--MA0742.1.Klf12	chr8	128357309	128357323	+	0.000	0.000	Merged-chr8-128357359-22
NR52502--MA0742.1.Klf12	chr5	139791462	139791476	-	0.000	0.000	Merged-chr5-139791708-104
NR12186--MA0741.1.KLF16	chr11	103016997	103017007	+	0.000	0.000	Merged-chr11-103017025-48
NR6091--MA0599.1.KLF5	chr10	68040144	68040153	-	0.000	0.000	Merged-chr10-68039987-57
NR53227--MA1107.1.KLF9	chr5	150195367	150195379	+	0.000	0.000	Merged-chr5-150195334-1
NR64687--MA0039.3.KLF4	chr8	115113105	115113115	+	0.000	0.000	Merged-chr8-115113135-10
NR51729--MA0599.1.KLF5	chr5	129725042	129725051	+	0.000	0.000	Merged-chr5-129725191-86
NR31122--MA0599.1.KLF5	chr18	57085740	57085749	+	0.000	0.000	Merged-chr18-57085717-36
NR1268--MA0493.1.Klf1	chr1	75487621	75487631	+	0.000	0.000	Merged-chr1-75487610-71
NR8100--MA0741.1.KLF16	chr10	116397673	116397683	-	0.000	0.000	Merged-chr10-116397793-21
NR14537--MA0599.1.KLF5	chr12	78918319	78918328	-	0.000	0.000	Merged-chr12-78918469-28
NR57014--MA0493.1.Klf1	chr6	143327068	143327078	-	0.000	0.000	Merged-chr6-143327148-45
NR64472--MA0039.3.KLF4	chr8	109614681	109614691	+	0.000	0.000	Merged-chr8-109614638-43
NR30239--MA0740.1.KLF14	chr18	3507870	3507883	-	0.000	0.000	Merged-chr18-3507740-84
NR65107--MA0599.1.KLF5	chr8	122576907	122576916	-	0.000	0.000	Merged-chr8-122576792-51
NR38910--MA0741.1.KLF16	chr2	160421740	160421750	+	0.000	0.000	Merged-chr2-160421769-26
NR56248--MA0741.1.KLF16	chr6	128760544	128760554	-	0.000	0.000	Merged-chr6-128760621-104
NR26621--MA0493.1.Klf1	chr16	94289935	94289945	-	0.000	0.000	Merged-chr16-94290109-67
NR1864--MA0599.1.KLF5	chr1	119504867	119504876	-	0.000	0.000	Merged-chr1-119504796-62
NR60337--MA1107.1.KLF9	chr7	102687318	102687330	+	0.000	0.000	Merged-chr7-102687241-53
NR41699--MA0741.1.KLF16	chr3	97124355	97124365	-	0.000	0.000	Merged-chr3-97124449-32
NR9477--MA0741.1.KLF16	chr11	32714454	32714464	-	0.000	0.000	Merged-chr11-32714386-17
NR31394--MA0740.1.KLF14	chr18	65924897	65924910	-	0.000	0.000	Merged-chr18-65924997-33
NR66443--MA0599.1.KLF5	chr9	51977706	51977715	-	0.000	0.000	Merged-chr9-51977664-31
NR70480--MA0741.1.KLF16	chrX	159911827	159911837	+	0.000	0.000	Merged-chrX-159911925-18
NR52790--MA0740.1.KLF14	chr5	144165947	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR12129--MA0599.1.KLF5	chr11	102309190	102309199	+	0.000	0.000	Merged-chr11-102309316-55
NR21810--MA0741.1.KLF16	chr14	121379269	121379279	+	0.000	0.000	Merged-chr14-121379142-144
NR54688--MA0657.1.KLF13	chr6	83512693	83512710	+	0.000	0.000	Merged-chr6-83512589-11
NR64912--MA0742.1.Klf12	chr8	120114017	120114031	-	0.000	0.000	Merged-chr8-120114148-66
NR49643--MA0599.1.KLF5	chr5	67155661	67155670	+	0.000	0.000	Merged-chr5-67155759-12
NR45479--MA0039.3.KLF4	chr4	86722130	86722140	-	0.000	0.000	Merged-chr4-86721990-52
NR30265--MA0599.1.KLF5	chr18	5591813	5591822	-	0.000	0.000	Merged-chr18-5591959-116
NR70167--MA0599.1.KLF5	chrX	109095475	109095484	+	0.000	0.000	Merged-chrX-109095439-58
NR2246--MA0493.1.Klf1	chr1	134344789	134344799	+	0.000	0.000	Merged-chr1-134344743-32
NR27138--MA0493.1.Klf1	chr17	12201317	12201327	-	0.000	0.000	Merged-chr17-12201252-1
NR12253--MA1107.1.KLF9	chr11	104599932	104599944	-	0.000	0.000	Merged-chr11-104599870-16
NR67706--MA0039.3.KLF4	chr9	88329261	88329271	-	0.000	0.000	Merged-chr9-88329441-57
NR24213--MA0493.1.Klf1	chr15	97908368	97908378	+	0.000	0.000	Merged-chr15-97908198-86
NR50657--MA0599.1.KLF5	chr5	107220073	107220082	-	0.000	0.000	Merged-chr5-107220058-5
NR13320--MA0039.3.KLF4	chr12	3322428	3322438	+	0.000	0.000	Merged-chr12-3322326-39
NR13465--MA0599.1.KLF5	chr12	11196556	11196565	-	0.000	0.000	Merged-chr12-11196431-27
NR69820--MA0599.1.KLF5	chrX	57053713	57053722	+	0.000	0.000	Merged-chrX-57053583-95
NR5246--MA0741.1.KLF16	chr10	21659738	21659748	+	0.000	0.000	Merged-chr10-21659696-16
NR47315--MA0493.1.Klf1	chr4	138262442	138262452	+	0.000	0.000	Merged-chr4-138262353-56
NR50781--MA1107.1.KLF9	chr5	110107935	110107947	-	0.000	0.000	Merged-chr5-110107935-87
NR29675--MA0742.1.Klf12	chr17	80468635	80468649	+	0.000	0.000	Merged-chr17-80468641-48
NR53491--MA1107.1.KLF9	chr6	14900920	14900932	-	0.000	0.000	Merged-chr6-14901186-100
NR21619--MA1107.1.KLF9	chr14	118700606	118700618	+	0.000	0.000	Merged-chr14-118700795-2
NR33642--MA0599.1.KLF5	chr19	42770733	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR22316--MA0741.1.KLF16	chr15	36283143	36283153	+	0.000	0.000	Merged-chr15-36282913-112
NR66880--MA0740.1.KLF14	chr9	65460913	65460926	+	0.000	0.000	Merged-chr9-65461064-58
NR53714--MA0741.1.KLF16	chr6	30617395	30617405	+	0.000	0.000	Merged-chr6-30617295-15
NR40146--MA0039.3.KLF4	chr3	19459141	19459151	-	0.000	0.000	Merged-chr3-19459037-66
NR66978--MA0741.1.KLF16	chr9	66834833	66834843	-	0.000	0.000	Merged-chr9-66834917-64
NR48449--MA0741.1.KLF16	chr4	156203249	156203259	+	0.000	0.000	Merged-chr4-156203414-81
NR38947--MA1107.1.KLF9	chr2	160873051	160873063	+	0.000	0.000	Merged-chr2-160872923-80
NR64632--MA0741.1.KLF16	chr8	114439477	114439487	+	0.000	0.000	Merged-chr8-114439788-92
NR51298--MA1107.1.KLF9	chr5	118710065	118710077	-	0.000	0.000	Merged-chr5-118710096-15
NR860--MA0599.1.KLF5	chr1	59482086	59482095	-	0.000	0.000	Merged-chr1-59482272-104
NR54154--MA0741.1.KLF16	chr6	51524558	51524568	-	0.000	0.000	Merged-chr6-51524468-76
NR20566--MA0599.1.KLF5	chr14	63940967	63940976	-	0.000	0.000	Merged-chr14-63940977-13
NR54425--MA0741.1.KLF16	chr6	67318018	67318028	-	0.000	0.000	Merged-chr6-67318064-30
NR25111--MA0599.1.KLF5	chr16	20498769	20498778	-	0.000	0.000	Merged-chr16-20498882-53
NR3227--MA0742.1.Klf12	chr1	165763028	165763042	-	0.000	0.000	Merged-chr1-165762998-3
NR25450--MA1107.1.KLF9	chr16	35485090	35485102	-	0.000	0.000	Merged-chr16-35485007-20
NR28923--MA0740.1.KLF14	chr17	56074689	56074702	+	0.000	0.000	Merged-chr17-56074903-61
NR3689--MA1107.1.KLF9	chr1	176996975	176996987	+	0.000	0.000	Merged-chr1-176997002-19
NR29658--MA0493.1.Klf1	chr17	80373615	80373625	-	0.000	0.000	Merged-chr17-80373576-67
NR52017--MA0493.1.Klf1	chr5	134688823	134688833	+	0.000	0.000	Merged-chr5-134688853-79
NR52269--MA0741.1.KLF16	chr5	136953067	136953077	+	0.000	0.000	Merged-chr5-136953170-41
NR20547--MA1107.1.KLF9	chr14	63227825	63227837	-	0.000	0.000	Merged-chr14-63227977-21
NR55887--MA0599.1.KLF5	chr6	121017544	121017553	-	0.000	0.000	Merged-chr6-121017523-33
NR23257--MA1107.1.KLF9	chr15	77849756	77849768	+	0.000	0.000	Merged-chr15-77849735-32
NR37536--MA0599.1.KLF5	chr2	125135990	125135999	-	0.000	0.000	Merged-chr2-125136116-38
NR45373--MA0741.1.KLF16	chr4	83321984	83321994	+	0.000	0.000	Merged-chr4-83321868-23
NR39907--MA0740.1.KLF14	chr2	180589393	180589406	-	0.000	0.000	Merged-chr2-180589507-64
NR65258--MA0657.1.KLF13	chr8	124617426	124617443	-	0.000	0.000	Merged-chr8-124617386-28
NR394--MA0493.1.Klf1	chr1	37300937	37300947	-	0.000	0.000	Merged-chr1-37301008-22
NR30700--MA0741.1.KLF16	chr18	36561365	36561375	-	0.000	0.000	Merged-chr18-36561309-15
NR41599--MA1107.1.KLF9	chr3	96197322	96197334	+	0.000	0.000	Merged-chr3-96197460-48
NR64495--MA1107.1.KLF9	chr8	109957364	109957376	+	0.000	0.000	Merged-chr8-109957445-42
NR48750--MA0741.1.KLF16	chr5	23350451	23350461	-	0.000	0.000	Merged-chr5-23350651-20
NR67891--MA0599.1.KLF5	chr9	94607631	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR58239--MA0599.1.KLF5	chr7	25181433	25181442	-	0.000	0.000	Merged-chr7-25181593-26
NR33486--MA0741.1.KLF16	chr19	38395880	38395890	-	0.000	0.000	Merged-chr19-38396042-54
NR15412--MA0599.1.KLF5	chr12	106032190	106032199	-	0.000	0.000	Merged-chr12-106032207-46
NR12161--MA0742.1.Klf12	chr11	102467219	102467233	-	0.000	0.000	Merged-chr11-102467251-44
NR15751--MA1107.1.KLF9	chr12	111944518	111944530	-	0.000	0.000	Merged-chr12-111944395-37
NR33969--MA0599.1.KLF5	chr19	53410066	53410075	-	0.000	0.000	Merged-chr19-53410191-8
NR62988--MA0599.1.KLF5	chr8	54077297	54077306	+	0.000	0.000	Merged-chr8-54077425-74
NR57595--MA0039.3.KLF4	chr7	4099033	4099043	+	0.000	0.000	Merged-chr7-4099020-5
NR16072--MA0599.1.KLF5	chr12	118198975	118198984	+	0.000	0.000	Merged-chr12-118198819-49
NR47347--MA0599.1.KLF5	chr4	138779730	138779739	+	0.000	0.000	Merged-chr4-138779760-7
NR13121--MA0741.1.KLF16	chr11	119238576	119238586	+	0.000	0.000	Merged-chr11-119238341-66
NR41208--MA0741.1.KLF16	chr3	88058296	88058306	+	0.000	0.000	Merged-chr3-88058406-53
NR26385--MA0741.1.KLF16	chr16	90334349	90334359	+	0.000	0.000	Merged-chr16-90334244-28
NR2945--MA0599.1.KLF5	chr1	156939653	156939662	-	0.000	0.000	Merged-chr1-156939534-147
NR9554--MA0740.1.KLF14	chr11	43681864	43681877	-	0.000	0.000	Merged-chr11-43682127-96
NR60382--MA0741.1.KLF16	chr7	105356543	105356553	-	0.000	0.000	Merged-chr7-105356441-22
NR23145--MA0742.1.Klf12	chr15	76368851	76368865	+	0.000	0.000	Merged-chr15-76369030-46
NR10547--MA0742.1.Klf12	chr11	70669978	70669992	-	0.000	0.000	Merged-chr11-70669977-7
NR64128--MA1107.1.KLF9	chr8	94134754	94134766	+	0.000	0.000	Merged-chr8-94134861-17
NR65710--MA0741.1.KLF16	chr9	21265281	21265291	+	0.000	0.000	Merged-chr9-21265250-55
NR47847--MA0741.1.KLF16	chr4	148160215	148160225	+	0.000	0.000	Merged-chr4-148160107-67
NR26522--MA0742.1.Klf12	chr16	92400136	92400150	-	0.000	0.000	Merged-chr16-92400195-21
NR37542--MA0740.1.KLF14	chr2	125456205	125456218	-	0.000	0.000	Merged-chr2-125456296-22
NR63966--MA0599.1.KLF5	chr8	87472690	87472699	+	0.000	0.000	Merged-chr8-87472817-24
NR16044--MA0742.1.Klf12	chr12	117821806	117821820	-	0.000	0.000	Merged-chr12-117821685-9
NR50414--MA0740.1.KLF14	chr5	99979036	99979049	+	0.000	0.000	Merged-chr5-99978841-118
NR35023--MA0741.1.KLF16	chr2	27515143	27515153	+	0.000	0.000	Merged-chr2-27515177-76
NR6090--MA1107.1.KLF9	chr10	67979438	67979450	+	0.000	0.000	Merged-chr10-67979614-53
NR8346--MA1107.1.KLF9	chr10	119001584	119001596	-	0.000	0.000	Merged-chr10-119001692-38
NR3372--MA0740.1.KLF14	chr1	169969330	169969343	-	0.000	0.000	Merged-chr1-169969262-62
NR6633--MA0599.1.KLF5	chr10	79919734	79919743	-	0.000	0.000	Merged-chr10-79919625-6
NR12012--MA0493.1.Klf1	chr11	100939600	100939610	+	0.000	0.000	Merged-chr11-100939606-96
NR30498--MA0599.1.KLF5	chr18	25487085	25487094	+	0.000	0.000	Merged-chr18-25487147-80
NR21736--MA0493.1.Klf1	chr14	120313644	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR10853--MA0493.1.Klf1	chr11	77484084	77484094	+	0.000	0.000	Merged-chr11-77483872-51
NR40105--MA0742.1.Klf12	chr3	14611396	14611410	-	0.000	0.000	Merged-chr3-14611354-67
NR24446--MA0493.1.Klf1	chr15	100424482	100424492	+	0.000	0.000	Merged-chr15-100424546-20
NR61558--MA0599.1.KLF5	chr7	133122283	133122292	+	0.000	0.000	Merged-chr7-133122119-15
NR18592--MA0599.1.KLF5	chr13	104286979	104286988	+	0.000	0.000	Merged-chr13-104286833-75
NR46007--MA0741.1.KLF16	chr4	107923680	107923690	+	0.000	0.000	Merged-chr4-107923581-50
NR28588--MA0741.1.KLF16	chr17	45686921	45686931	-	0.000	0.000	Merged-chr17-45686924-2
NR66103--MA0599.1.KLF5	chr9	41100869	41100878	+	0.000	0.000	Merged-chr9-41100916-9
NR30005--MA0493.1.Klf1	chr17	86760422	86760432	-	0.000	0.000	Merged-chr17-86760300-15
NR2184--MA0599.1.KLF5	chr1	133053260	133053269	+	0.000	0.000	Merged-chr1-133053249-27
NR38500--MA0493.1.Klf1	chr2	152029393	152029403	-	0.000	0.000	Merged-chr2-152029501-52
NR49681--MA0740.1.KLF14	chr5	72182855	72182868	-	0.000	0.000	Merged-chr5-72182927-44
NR47468--MA0599.1.KLF5	chr4	141239317	141239326	-	0.000	0.000	Merged-chr4-141239464-55
NR13205--MA0493.1.Klf1	chr11	120573334	120573344	-	0.000	0.000	Merged-chr11-120573215-75
NR68394--MA0493.1.Klf1	chr9	107624774	107624784	-	0.000	0.000	Merged-chr9-107624781-39
NR11693--MA0741.1.KLF16	chr11	96777710	96777720	-	0.000	0.000	Merged-chr11-96777630-53
NR52551--MA0740.1.KLF14	chr5	140389370	140389383	+	0.000	0.000	Merged-chr5-140389352-56
NR62894--MA0599.1.KLF5	chr8	46471041	46471050	-	0.000	0.000	Merged-chr8-46471112-117
NR31578--MA0657.1.KLF13	chr18	69344380	69344397	-	0.000	0.000	Merged-chr18-69344405-52
NR69358--MA1107.1.KLF9	chr9	122951024	122951036	+	0.000	0.000	Merged-chr9-122950963-68
NR48884--MA0493.1.Klf1	chr5	25529715	25529725	-	0.000	0.000	Merged-chr5-25529854-76
NR16940--MA0493.1.Klf1	chr13	51170978	51170988	-	0.000	0.000	Merged-chr13-51171193-89
NR5641--MA0493.1.Klf1	chr10	42699280	42699290	+	0.000	0.000	Merged-chr10-42699170-35
NR38626--MA0599.1.KLF5	chr2	154408097	154408106	-	0.000	0.000	Merged-chr2-154408006-43
NR49848--MA1107.1.KLF9	chr5	75066855	75066867	+	0.000	0.000	Merged-chr5-75066831-3
NR68082--MA0741.1.KLF16	chr9	101251857	101251867	+	0.000	0.000	Merged-chr9-101251656-72
NR62722--MA0742.1.Klf12	chr8	34529601	34529615	-	0.000	0.000	Merged-chr8-34529653-1
NR21422--MA1107.1.KLF9	chr14	105632083	105632095	-	0.000	0.000	Merged-chr14-105632232-2
NR45753--MA0741.1.KLF16	chr4	101217267	101217277	-	0.000	0.000	Merged-chr4-101217167-64
NR62536--MA0599.1.KLF5	chr8	22185554	22185563	+	0.000	0.000	Merged-chr8-22185664-67
NR19570--MA0599.1.KLF5	chr14	21112781	21112790	+	0.000	0.000	Merged-chr14-21112934-51
NR41814--MA1107.1.KLF9	chr3	100421692	100421704	+	0.000	0.000	Merged-chr3-100421832-10
NR40094--MA0599.1.KLF5	chr3	10440102	10440111	-	0.000	0.000	Merged-chr3-10439955-87
NR40770--MA0599.1.KLF5	chr3	62338941	62338950	-	0.000	0.000	Merged-chr3-62339060-22
NR20060--MA0741.1.KLF16	chr14	51913486	51913496	-	0.000	0.000	Merged-chr14-51913534-68
NR63806--MA0740.1.KLF14	chr8	84025965	84025978	+	0.000	0.000	Merged-chr8-84026107-15
NR35243--MA0740.1.KLF14	chr2	32132909	32132922	-	0.000	0.000	Merged-chr2-32132816-8
NR31252--MA0599.1.KLF5	chr18	62685352	62685361	+	0.000	0.000	Merged-chr18-62685529-20
NR14667--MA0599.1.KLF5	chr12	83520430	83520439	+	0.000	0.000	Merged-chr12-83520465-57
NR56466--MA0741.1.KLF16	chr6	134567026	134567036	+	0.000	0.000	Merged-chr6-134566901-76
NR64701--MA1107.1.KLF9	chr8	115398224	115398236	-	0.000	0.000	Merged-chr8-115398205-61
NR69578--MA0493.1.Klf1	chrX	12069273	12069283	+	0.000	0.000	Merged-chrX-12069329-24
NR37769--MA0599.1.KLF5	chr2	131234053	131234062	+	0.000	0.000	Merged-chr2-131234009-67
NR7494--MA0493.1.Klf1	chr10	94378595	94378605	-	0.000	0.000	Merged-chr10-94378414-58
NR59572--MA0741.1.KLF16	chr7	78583833	78583843	-	0.000	0.000	Merged-chr7-78583930-15
NR62171--MA0741.1.KLF16	chr7	144554022	144554032	+	0.000	0.000	Merged-chr7-144553854-62
NR66788--MA0599.1.KLF5	chr9	63698602	63698611	-	0.000	0.000	Merged-chr9-63698652-22
NR19757--MA1107.1.KLF9	chr14	31496374	31496386	-	0.000	0.000	Merged-chr14-31496339-23
NR10083--MA0493.1.Klf1	chr11	59384666	59384676	+	0.000	0.000	Merged-chr11-59384734-17
NR33732--MA0742.1.Klf12	chr19	45079933	45079947	-	0.000	0.000	Merged-chr19-45079804-49
NR52980--MA0599.1.KLF5	chr5	146860698	146860707	+	0.000	0.000	Merged-chr5-146860764-19
NR70493--MA0741.1.KLF16	chrX	162643608	162643618	+	0.000	0.000	Merged-chrX-162643590-34
NR67623--MA0740.1.KLF14	chr9	85749081	85749094	+	0.000	0.000	Merged-chr9-85749221-147
NR2170--MA0493.1.Klf1	chr1	132168340	132168350	+	0.000	0.000	Merged-chr1-132168228-20
