#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR8368--MA0684.1.RUNX3	chr7	99536408	99536417	+	0.000	0.000	Merged-chr7-99536356-6
NR1203--MA0002.2.RUNX1	chr10	96357142	96357152	-	0.000	0.000	Merged-chr10-96357351-35
NR1869--MA0002.2.RUNX1	chr12	32285223	32285233	+	0.000	0.000	Merged-chr12-32285209-18
NR7842--MA0002.2.RUNX1	chr6	117431695	117431705	-	0.000	0.000	Merged-chr6-117431708-65
NR8348--MA0002.2.RUNX1	chr7	90476341	90476351	+	0.000	0.000	Merged-chr7-90476243-63
NR3691--MA0511.2.RUNX2	chr16	31275139	31275147	+	0.000	0.000	Merged-chr16-31275130-59
NR2109--MA0684.1.RUNX3	chr12	93867945	93867954	-	0.000	0.000	Merged-chr12-93868132-2
NR2881--MA0002.2.RUNX1	chr14	27405575	27405585	+	0.000	0.000	Merged-chr14-27405576-56
NR1507--MA0684.1.RUNX3	chr11	51644500	51644509	+	0.000	0.000	Merged-chr11-51644413-4
NR1359--MA0002.2.RUNX1	chr11	5435749	5435759	-	0.000	0.000	Merged-chr11-5435730-7
NR9012--MA0002.2.RUNX1	chr9	22155685	22155695	+	0.000	0.000	Merged-chr9-22155812-33
NR7061--MA0002.2.RUNX1	chr5	64609613	64609623	+	0.000	0.000	Merged-chr5-64609569-18
NR7332--MA0002.2.RUNX1	chr5	134373116	134373126	-	0.000	0.000	Merged-chr5-134373166-2
NR3624--MA0002.2.RUNX1	chr16	14088466	14088476	+	0.000	0.000	Merged-chr16-14088440-49
NR1739--MA0002.2.RUNX1	chr11	117952394	117952404	+	0.000	0.000	Merged-chr11-117952385-45
NR5285--MA0002.2.RUNX1	chr2	105017085	105017095	-	0.000	0.000	Merged-chr2-105016984-58
NR1054--MA0002.2.RUNX1	chr10	62507951	62507961	+	0.000	0.000	Merged-chr10-62507815-50,Merged-chr10-62508148-1
NR3290--MA0511.2.RUNX2	chr15	35529530	35529538	-	0.000	0.000	Merged-chr15-35529547-26
NR3561--MA0511.2.RUNX2	chr15	98869571	98869579	+	0.000	0.000	Merged-chr15-98869705-35
NR991--MA0511.2.RUNX2	chr10	40192672	40192680	+	0.000	0.000	Merged-chr10-40192592-2
NR8298--MA0511.2.RUNX2	chr7	75796666	75796674	+	0.000	0.000	Merged-chr7-75796614-49
NR7964--MA0002.2.RUNX1	chr6	136468538	136468548	-	0.000	0.000	Merged-chr6-136468663-37
NR7759--MA0002.2.RUNX1	chr6	97322333	97322343	+	0.000	0.000	Merged-chr6-97322389-10
NR3462--MA0002.2.RUNX1	chr15	75884331	75884341	-	0.000	0.000	Merged-chr15-75884248-28
NR3257--MA0002.2.RUNX1	chr15	25406109	25406119	+	0.000	0.000	Merged-chr15-25406052-6
NR1848--MA0002.2.RUNX1	chr12	20815955	20815965	+	0.000	0.000	Merged-chr12-20815724-27
NR7222--MA0684.1.RUNX3	chr5	105244902	105244911	+	0.000	0.000	Merged-chr5-105244982-37
NR3114--MA0002.2.RUNX1	chr14	105272269	105272279	-	0.000	0.000	Merged-chr14-105272291-16
NR4368--MA0684.1.RUNX3	chr17	83846460	83846469	-	0.000	0.000	Merged-chr17-83846499-25
NR4639--MA0684.1.RUNX3	chr18	69196343	69196352	-	0.000	0.000	Merged-chr18-69196479-70
NR9277--MA0002.2.RUNX1	chr9	94607589	94607599	-	0.000	0.000	Merged-chr9-94607543-65
NR2860--MA0002.2.RUNX1	chr14	20785459	20785469	-	0.000	0.000	Merged-chr14-20785376-56
NR7202--MA0002.2.RUNX1	chr5	100916620	100916630	-	0.000	0.000	Merged-chr5-100916697-39
NR5251--MA0002.2.RUNX1	chr2	91257396	91257406	+	0.000	0.000	Merged-chr2-91257440-4
NR3322--MA0511.2.RUNX2	chr15	40131072	40131080	-	0.000	0.000	Merged-chr15-40131241-26
NR9405--MA0002.2.RUNX1	chr9	123498108	123498118	+	0.000	0.000	Merged-chr9-123498117-30
NR1642--MA0511.2.RUNX2	chr11	94591604	94591612	+	0.000	0.000	Merged-chr11-94591721-35
NR5774--MA0002.2.RUNX1	chr3	52396551	52396561	+	0.000	0.000	Merged-chr3-52396424-47
NR4920--MA0002.2.RUNX1	chr2	13233447	13233457	+	0.000	0.000	Merged-chr2-13233524-26
NR5155--MA0002.2.RUNX1	chr2	62664267	62664277	+	0.000	0.000	Merged-chr2-62664337-55
NR2178--MA0684.1.RUNX3	chr12	115145501	115145510	+	0.000	0.000	Merged-chr12-115145586-48
NR5012--MA0002.2.RUNX1	chr2	32047599	32047609	-	0.000	0.000	Merged-chr2-32047446-8
NR9372--MA0684.1.RUNX3	chr9	115611928	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR2873--MA0002.2.RUNX1	chr14	25560069	25560079	-	0.000	0.000	Merged-chr14-25560139-23
NR8198--MA0684.1.RUNX3	chr7	46839005	46839014	-	0.000	0.000	Merged-chr7-46838931-53
NR3584--MA0002.2.RUNX1	chr16	4475355	4475365	+	0.000	0.000	Merged-chr16-4475244-54
NR6961--MA0002.2.RUNX1	chr5	34513827	34513837	-	0.000	0.000	Merged-chr5-34513990-85
NR1304--MA0002.2.RUNX1	chr10	120625617	120625627	+	0.000	0.000	Merged-chr10-120625660-31
NR2287--MA0684.1.RUNX3	chr13	12507639	12507648	+	0.000	0.000	Merged-chr13-12507577-43
NR9352--MA0002.2.RUNX1	chr9	110946916	110946926	+	0.000	0.000	Merged-chr9-110946775-46
NR7672--MA0002.2.RUNX1	chr6	72391086	72391096	+	0.000	0.000	Merged-chr6-72391108-3
NR3984--MA0684.1.RUNX3	chr16	97326252	97326261	+	0.000	0.000	Merged-chr16-97326270-33
NR7423--MA0511.2.RUNX2	chr6	8352888	8352896	-	0.000	0.000	Merged-chr6-8352802-16
NR3507--MA0002.2.RUNX1	chr15	86051393	86051403	+	0.000	0.000	Merged-chr15-86051383-21
NR9004--MA0002.2.RUNX1	chr9	20385316	20385326	-	0.000	0.000	Merged-chr9-20385191-56
NR1512--MA0511.2.RUNX2	chr11	52232062	52232070	-	0.000	0.000	Merged-chr11-52232101-58
NR9461--MA0002.2.RUNX1	chrX	48713030	48713040	+	0.000	0.000	Merged-chrX-48713049-46
NR980--MA0002.2.RUNX1	chr10	39387125	39387135	+	0.000	0.000	Merged-chr10-39387129-14
NR1813--MA0684.1.RUNX3	chr12	12354509	12354518	-	0.000	0.000	Merged-chr12-12354547-3
NR1394--MA0002.2.RUNX1	chr11	11808839	11808849	-	0.000	0.000	Merged-chr11-11809003-59
NR1665--MA0002.2.RUNX1	chr11	98909882	98909892	+	0.000	0.000	Merged-chr11-98909769-23
NR4771--MA0002.2.RUNX1	chr19	10980003	10980013	-	0.000	0.000	Merged-chr19-10979908-59
NR2048--MA0684.1.RUNX3	chr12	85686662	85686671	+	0.000	0.000	Merged-chr12-85686710-55
NR5154--MA0684.1.RUNX3	chr2	62332034	62332043	-	0.000	0.000	Merged-chr2-62332140-9
NR1416--MA0511.2.RUNX2	chr11	20644340	20644348	-	0.000	0.000	Merged-chr11-20644270-6
NR7228--MA0002.2.RUNX1	chr5	105648819	105648829	-	0.000	0.000	Merged-chr5-105648904-12
NR5819--MA0002.2.RUNX1	chr3	60639321	60639331	+	0.000	0.000	Merged-chr3-60639254-17
NR2127--MA0511.2.RUNX2	chr12	99548520	99548528	+	0.000	0.000	Merged-chr12-99548576-10
NR7562--MA0684.1.RUNX3	chr6	43619393	43619402	+	0.000	0.000	Merged-chr6-43619418-19
NR3183--MA0002.2.RUNX1	chr14	120347969	120347979	-	0.000	0.000	Merged-chr14-120347945-44
NR1922--MA0684.1.RUNX3	chr12	40427672	40427681	-	0.000	0.000	Merged-chr12-40427719-34
NR5690--MA0511.2.RUNX2	chr3	31145912	31145920	-	0.000	0.000	Merged-chr3-31145985-42
NR3410--MA0511.2.RUNX2	chr15	60141833	60141841	+	0.000	0.000	Merged-chr15-60141822-49
NR2995--MA0002.2.RUNX1	chr14	66281025	66281035	-	0.000	0.000	Merged-chr14-66280950-46
NR2600--MA0002.2.RUNX1	chr13	96030864	96030874	+	0.000	0.000	Merged-chr13-96030885-26
NR5657--MA0002.2.RUNX1	chr3	22151260	22151270	-	0.000	0.000	Merged-chr3-22151308-21
NR7893--MA0511.2.RUNX2	chr6	127307411	127307419	-	0.000	0.000	Merged-chr6-127307394-44
NR9351--MA0684.1.RUNX3	chr9	110907689	110907698	+	0.000	0.000	Merged-chr9-110907689-47
NR3391--MA0511.2.RUNX2	chr15	59263622	59263630	-	0.000	0.000	Merged-chr15-59263707-44
NR1426--MA0002.2.RUNX1	chr11	23818890	23818900	+	0.000	0.000	Merged-chr11-23819028-15
NR1284--MA0684.1.RUNX3	chr10	118407016	118407025	+	0.000	0.000	Merged-chr10-118407091-36
NR5309--MA0002.2.RUNX1	chr2	114145113	114145123	-	0.000	0.000	Merged-chr2-114145226-70
NR8620--MA0002.2.RUNX1	chr8	25720137	25720147	+	0.000	0.000	Merged-chr8-25720196-50
NR5865--MA0511.2.RUNX2	chr3	69223878	69223886	-	0.000	0.000	Merged-chr3-69223977-21
NR1678--MA0002.2.RUNX1	chr11	101732986	101732996	+	0.000	0.000	Merged-chr11-101732937-48
NR1363--MA0511.2.RUNX2	chr11	6569373	6569381	-	0.000	0.000	Merged-chr11-6569400-3
NR1634--MA0511.2.RUNX2	chr11	89100994	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR7446--MA0002.2.RUNX1	chr6	12081954	12081964	+	0.000	0.000	Merged-chr6-12082002-27
NR3692--MA0684.1.RUNX3	chr16	31275139	31275148	+	0.000	0.000	Merged-chr16-31275130-59
NR7717--MA0002.2.RUNX1	chr6	85333392	85333402	+	0.000	0.000	Merged-chr6-85333277-106
NR3963--MA0684.1.RUNX3	chr16	95705087	95705096	-	0.000	0.000	Merged-chr16-95704955-1
NR916--MA0002.2.RUNX1	chr10	21976343	21976353	-	0.000	0.000	Merged-chr10-21976372-39
NR4469--MA0684.1.RUNX3	chr18	23734926	23734935	-	0.000	0.000	Merged-chr18-23734973-16
NR1535--MA0002.2.RUNX1	chr11	57652712	57652722	+	0.000	0.000	Merged-chr11-57652728-3
NR3295--MA0511.2.RUNX2	chr15	36214901	36214909	-	0.000	0.000	Merged-chr15-36214970-54
NR9378--MA0002.2.RUNX1	chr9	116366366	116366376	-	0.000	0.000	Merged-chr9-116366334-59
NR3467--MA0002.2.RUNX1	chr15	76899957	76899967	-	0.000	0.000	Merged-chr15-76899846-50
NR3738--MA0002.2.RUNX1	chr16	44321839	44321849	-	0.000	0.000	Merged-chr16-44321913-9
NR5769--MA0511.2.RUNX2	chr3	51583739	51583747	-	0.000	0.000	Merged-chr3-51583913-17
NR631--MA0684.1.RUNX3	chr1	165154336	165154345	+	0.000	0.000	Merged-chr1-165154267-24
NR3675--MA0511.2.RUNX2	chr16	25426504	25426512	-	0.000	0.000	Merged-chr16-25426499-60
NR7492--MA0511.2.RUNX2	chr6	28949422	28949430	+	0.000	0.000	Merged-chr6-28949446-17
NR1425--MA0684.1.RUNX3	chr11	22762816	22762825	+	0.000	0.000	Merged-chr11-22762651-14
NR1548--MA0002.2.RUNX1	chr11	62576731	62576741	+	0.000	0.000	Merged-chr11-62576695-29
NR3291--MA0684.1.RUNX3	chr15	35529529	35529538	-	0.000	0.000	Merged-chr15-35529547-26
NR2974--MA0002.2.RUNX1	chr14	60712417	60712427	-	0.000	0.000	Merged-chr14-60712353-74
NR8299--MA0684.1.RUNX3	chr7	75796666	75796675	+	0.000	0.000	Merged-chr7-75796614-49
NR9552--MA0511.2.RUNX2	chrX	136646126	136646134	-	0.000	0.000	Merged-chrX-136646048-6
NR3628--MA0684.1.RUNX3	chr16	14088507	14088516	-	0.000	0.000	Merged-chr16-14088440-49
NR5321--MA0511.2.RUNX2	chr2	117996365	117996373	+	0.000	0.000	Merged-chr2-117996446-10
NR1134--MA0002.2.RUNX1	chr10	82900281	82900291	-	0.000	0.000	Merged-chr10-82900186-58
NR4911--MA0684.1.RUNX3	chr2	12302048	12302057	-	0.000	0.000	Merged-chr2-12301937-47
NR5146--MA0684.1.RUNX3	chr2	60845518	60845527	-	0.000	0.000	Merged-chr2-60845573-40
NR1786--MA0684.1.RUNX3	chr12	3547755	3547764	-	0.000	0.000	Merged-chr12-3547708-30
NR353--MA0002.2.RUNX1	chr1	88641939	88641949	+	0.000	0.000	Merged-chr1-88641957-1
NR1038--MA0002.2.RUNX1	chr10	57799672	57799682	-	0.000	0.000	Merged-chr10-57799667-19
NR1594--MA0511.2.RUNX2	chr11	78984907	78984915	+	0.000	0.000	Merged-chr11-78984832-47
NR1766--MA0002.2.RUNX1	chr11	119385129	119385139	-	0.000	0.000	Merged-chr11-119385060-32
NR5378--MA0002.2.RUNX1	chr2	135824599	135824609	+	0.000	0.000	Merged-chr2-135824469-2
NR3698--MA0002.2.RUNX1	chr16	32430850	32430860	+	0.000	0.000	Merged-chr16-32431022-65
NR9343--MA0684.1.RUNX3	chr9	108617516	108617525	-	0.000	0.000	Merged-chr9-108617434-16
NR7392--MA0684.1.RUNX3	chr5	149016051	149016060	+	0.000	0.000	Merged-chr5-149015984-54
NR9200--MA0684.1.RUNX3	chr9	79810687	79810696	+	0.000	0.000	Merged-chr9-79810670-36
NR6661--MA0002.2.RUNX1	chr4	117892107	117892117	+	0.000	0.000	Merged-chr4-117892019-55
NR4981--MA0002.2.RUNX1	chr2	25426797	25426807	+	0.000	0.000	Merged-chr2-25426860-48
NR7315--MA0684.1.RUNX3	chr5	125339640	125339649	+	0.000	0.000	Merged-chr5-125339591-35
NR7372--MA0002.2.RUNX1	chr5	144221511	144221521	-	0.000	0.000	Merged-chr5-144221643-44
NR5635--MA0684.1.RUNX3	chr3	20034915	20034924	-	0.000	0.000	Merged-chr3-20035006-57
NR1626--MA0511.2.RUNX2	chr11	87240397	87240405	+	0.000	0.000	Merged-chr11-87240422-3
NR6790--MA0684.1.RUNX3	chr4	147936493	147936502	+	0.000	0.000	Merged-chr4-147936725-45
NR2953--MA0002.2.RUNX1	chr14	54042311	54042321	+	0.000	0.000	Merged-chr14-54042366-24
NR1656--MA0684.1.RUNX3	chr11	97718555	97718564	+	0.000	0.000	Merged-chr11-97718519-10
NR3459--MA0002.2.RUNX1	chr15	75033764	75033774	-	0.000	0.000	Merged-chr15-75033830-3
NR1113--MA0002.2.RUNX1	chr10	77627622	77627632	+	0.000	0.000	Merged-chr10-77627731-24
NR9227--MA0002.2.RUNX1	chr9	84466077	84466087	+	0.000	0.000	Merged-chr9-84466111-2
NR5473--MA0684.1.RUNX3	chr2	155518068	155518077	+	0.000	0.000	Merged-chr2-155518074-63
NR7898--MA0511.2.RUNX2	chr6	127582642	127582650	+	0.000	0.000	Merged-chr6-127582626-90
NR6422--MA0002.2.RUNX1	chr4	44097942	44097952	+	0.000	0.000	Merged-chr4-44098042-4
NR5618--MA0511.2.RUNX2	chr3	14944927	14944935	-	0.000	0.000	Merged-chr3-14944781-17
NR3938--MA0511.2.RUNX2	chr16	92801760	92801768	-	0.000	0.000	Merged-chr16-92801827-54
NR5519--MA0002.2.RUNX1	chr2	167421605	167421615	-	0.000	0.000	Merged-chr2-167421787-62
NR3297--MA0002.2.RUNX1	chr15	36214899	36214909	+	0.000	0.000	Merged-chr15-36214970-54
NR3568--MA0002.2.RUNX1	chr15	100461456	100461466	+	0.000	0.000	Merged-chr15-100461368-57
NR6088--MA0684.1.RUNX3	chr3	127553408	127553417	-	0.000	0.000	Merged-chr3-127553183-75
NR7341--MA0511.2.RUNX2	chr5	136199098	136199106	-	0.000	0.000	Merged-chr5-136198958-58
NR1622--MA0684.1.RUNX3	chr11	85324192	85324201	-	0.000	0.000	Merged-chr11-85324179-42
NR584--MA0002.2.RUNX1	chr1	155476448	155476458	+	0.000	0.000	Merged-chr1-155476472-40
NR7407--MA0511.2.RUNX2	chr6	3620708	3620716	-	0.000	0.000	Merged-chr6-3620670-56
NR4580--MA0002.2.RUNX1	chr18	56718578	56718588	+	0.000	0.000	Merged-chr18-56718597-44
NR984--MA0684.1.RUNX3	chr10	39402666	39402675	-	0.000	0.000	Merged-chr10-39402648-48
NR5357--MA0002.2.RUNX1	chr2	130291707	130291717	-	0.000	0.000	Merged-chr2-130291664-33
NR170--MA0002.2.RUNX1	chr1	53774180	53774190	-	0.000	0.000	Merged-chr1-53774073-61
NR9174--MA0002.2.RUNX1	chr9	72097284	72097294	+	0.000	0.000	Merged-chr9-72097262-35
NR3157--MA0511.2.RUNX2	chr14	118124396	118124404	+	0.000	0.000	Merged-chr14-118124409-31
NR920--MA0511.2.RUNX2	chr10	23812342	23812350	+	0.000	0.000	Merged-chr10-23812313-29
NR5466--MA0002.2.RUNX1	chr2	153161502	153161512	-	0.000	0.000	Merged-chr2-153161513-55
NR8843--MA0002.2.RUNX1	chr8	110929262	110929272	+	0.000	0.000	Merged-chr8-110929357-31
NR1506--MA0002.2.RUNX1	chr11	51644500	51644510	-	0.000	0.000	Merged-chr11-51644413-4
NR4341--MA0002.2.RUNX1	chr17	73952193	73952203	-	0.000	0.000	Merged-chr17-73952254-58
NR3537--MA0511.2.RUNX2	chr15	93563705	93563713	+	0.000	0.000	Merged-chr15-93563752-30
NR3808--MA0511.2.RUNX2	chr16	59567917	59567925	+	0.000	0.000	Merged-chr16-59568011-23
NR7669--MA0002.2.RUNX1	chr6	72347187	72347197	-	0.000	0.000	Merged-chr6-72347109-1
NR5989--MA0002.2.RUNX1	chr3	103206571	103206581	-	0.000	0.000	Merged-chr3-103206656-43
NR1364--MA0684.1.RUNX3	chr11	6569372	6569381	-	0.000	0.000	Merged-chr11-6569400-3
NR8700--MA0002.2.RUNX1	chr8	64618842	64618852	+	0.000	0.000	Merged-chr8-64618871-24
NR6815--MA0002.2.RUNX1	chr4	152173245	152173255	-	0.000	0.000	Merged-chr4-152173151-13
NR3789--MA0511.2.RUNX2	chr16	57231581	57231589	+	0.000	0.000	Merged-chr16-57231478-49
NR2313--MA0002.2.RUNX1	chr13	16751807	16751817	+	0.000	0.000	Merged-chr13-16751922-1
NR8681--MA0002.2.RUNX1	chr8	57540439	57540449	-	0.000	0.000	Merged-chr8-57540400-20
NR3024--MA0002.2.RUNX1	chr14	73389250	73389260	+	0.000	0.000	Merged-chr14-73389146-30
NR2836--MA0002.2.RUNX1	chr14	16256333	16256343	-	0.000	0.000	Merged-chr14-16256161-59
NR9414--MA0511.2.RUNX2	chr9	124425799	124425807	-	0.000	0.000	Merged-chr9-124425759-16
NR977--MA0002.2.RUNX1	chr10	39005776	39005786	-	0.000	0.000	Merged-chr10-39005753-18
NR2151--MA0002.2.RUNX1	chr12	107982497	107982507	-	0.000	0.000	Merged-chr12-107982520-41
NR1347--MA0511.2.RUNX2	chr11	3298596	3298604	-	0.000	0.000	Merged-chr11-3298569-4
NR5479--MA0002.2.RUNX1	chr2	156267596	156267606	+	0.000	0.000	Merged-chr2-156267698-19
NR1125--MA0684.1.RUNX3	chr10	80622477	80622486	-	0.000	0.000	Merged-chr10-80622471-84
NR4830--MA0002.2.RUNX1	chr19	36083077	36083087	+	0.000	0.000	Merged-chr19-36083098-3
NR1204--MA0511.2.RUNX2	chr10	96481315	96481323	+	0.000	0.000	Merged-chr10-96481360-10
NR8713--MA0002.2.RUNX1	chr8	67889329	67889339	+	0.000	0.000	Merged-chr8-67889219-2
NR9219--MA0002.2.RUNX1	chr9	83324582	83324592	+	0.000	0.000	Merged-chr9-83324607-4
NR820--MA0684.1.RUNX3	chr10	8766172	8766181	+	0.000	0.000	Merged-chr10-8766277-7
NR8921--MA0511.2.RUNX2	chr8	124242430	124242438	-	0.000	0.000	Merged-chr8-124242348-54
NR3371--MA0684.1.RUNX3	chr15	51843860	51843869	+	0.000	0.000	Merged-chr15-51844000-32
NR1108--MA0511.2.RUNX2	chr10	76355126	76355134	+	0.000	0.000	Merged-chr10-76355086-35
NR9156--MA0511.2.RUNX2	chr9	70012577	70012585	-	0.000	0.000	Merged-chr9-70012774-59
NR6000--MA0002.2.RUNX1	chr3	104466710	104466720	-	0.000	0.000	Merged-chr3-104466607-13
NR1565--MA0511.2.RUNX2	chr11	73131193	73131201	-	0.000	0.000	Merged-chr11-73131233-35
NR3417--MA0002.2.RUNX1	chr15	63969325	63969335	+	0.000	0.000	Merged-chr15-63969330-24
NR1195--MA0002.2.RUNX1	chr10	95476119	95476129	-	0.000	0.000	Merged-chr10-95476158-26
NR6523--MA0002.2.RUNX1	chr4	70410407	70410417	-	0.000	0.000	Merged-chr4-70410445-57
NR3497--MA0511.2.RUNX2	chr15	82224376	82224384	+	0.000	0.000	Merged-chr15-82224462-30
NR2958--MA0002.2.RUNX1	chr14	54227640	54227650	-	0.000	0.000	Merged-chr14-54227788-83
NR5078--MA0002.2.RUNX1	chr2	52378698	52378708	+	0.000	0.000	Merged-chr2-52378804-68
NR1118--MA0002.2.RUNX1	chr10	80115529	80115539	-	0.000	0.000	Merged-chr10-80115494-86
NR1452--MA0684.1.RUNX3	chr11	32486695	32486704	-	0.000	0.000	Merged-chr11-32486832-15
NR2673--MA0684.1.RUNX3	chr13	108390807	108390816	-	0.000	0.000	Merged-chr13-108390764-33
NR2130--MA0002.2.RUNX1	chr12	99647051	99647061	-	0.000	0.000	Merged-chr12-99647039-10
NR1499--MA0684.1.RUNX3	chr11	50280317	50280326	+	0.000	0.000	Merged-chr11-50280206-7
NR1104--MA0684.1.RUNX3	chr10	73889370	73889379	-	0.000	0.000	Merged-chr10-73889444-2
NR813--MA0002.2.RUNX1	chr10	8055493	8055503	+	0.000	0.000	Merged-chr10-8055559-58
NR9275--MA0002.2.RUNX1	chr9	94258922	94258932	+	0.000	0.000	Merged-chr9-94258829-1
NR3258--MA0511.2.RUNX2	chr15	25828626	25828634	-	0.000	0.000	Merged-chr15-25828667-44
NR4999--MA0002.2.RUNX1	chr2	30796783	30796793	-	0.000	0.000	Merged-chr2-30796578-35
NR4604--MA0002.2.RUNX1	chr18	62164362	62164372	+	0.000	0.000	Merged-chr18-62164450-51
NR3529--MA0511.2.RUNX2	chr15	93298366	93298374	-	0.000	0.000	Merged-chr15-93298411-30
NR3036--MA0684.1.RUNX3	chr14	76569400	76569409	+	0.000	0.000	Merged-chr14-76569463-39
NR794--MA0002.2.RUNX1	chr10	4518565	4518575	+	0.000	0.000	Merged-chr10-4518552-9
NR9549--MA0511.2.RUNX2	chrX	136616068	136616076	+	0.000	0.000	Merged-chrX-136616157-16
NR1687--MA0511.2.RUNX2	chr11	104630525	104630533	-	0.000	0.000	Merged-chr11-104630373-60
NR5153--MA0002.2.RUNX1	chr2	62332033	62332043	+	0.000	0.000	Merged-chr2-62332140-9
NR7879--MA0002.2.RUNX1	chr6	122826642	122826652	+	0.000	0.000	Merged-chr6-122826486-57
NR2937--MA0002.2.RUNX1	chr14	45219653	45219663	+	0.000	0.000	Merged-chr14-45219848-107
NR3377--MA0002.2.RUNX1	chr15	53130254	53130264	+	0.000	0.000	Merged-chr15-53130224-36
NR7342--MA0684.1.RUNX3	chr5	136199097	136199106	-	0.000	0.000	Merged-chr5-136198958-58
NR3999--MA0511.2.RUNX2	chr17	6782895	6782903	+	0.000	0.000	Merged-chr17-6782813-110
NR1448--MA0511.2.RUNX2	chr11	31824841	31824849	-	0.000	0.000	Merged-chr11-31824780-24
NR9397--MA0002.2.RUNX1	chr9	120054930	120054940	-	0.000	0.000	Merged-chr9-120055033-46
NR3856--MA0511.2.RUNX2	chr16	76002577	76002585	+	0.000	0.000	Merged-chr16-76002490-12
NR3363--MA0684.1.RUNX3	chr15	50667820	50667829	+	0.000	0.000	Merged-chr15-50667671-62
NR3158--MA0684.1.RUNX3	chr14	118124396	118124405	+	0.000	0.000	Merged-chr14-118124409-31
NR7673--MA0511.2.RUNX2	chr6	72550913	72550921	-	0.000	0.000	Merged-chr6-72550842-35
NR8814--MA0002.2.RUNX1	chr8	106643193	106643203	+	0.000	0.000	Merged-chr8-106643215-49
NR3171--MA0511.2.RUNX2	chr14	118816677	118816685	-	0.000	0.000	Merged-chr14-118816766-15
NR6929--MA0002.2.RUNX1	chr5	23631660	23631670	-	0.000	0.000	Merged-chr5-23631694-6
NR7369--MA0002.2.RUNX1	chr5	142404506	142404516	-	0.000	0.000	Merged-chr5-142404531-8
NR5023--MA0002.2.RUNX1	chr2	35259890	35259900	-	0.000	0.000	Merged-chr2-35259882-5
NR716--MA0684.1.RUNX3	chr1	180432049	180432058	-	0.000	0.000	Merged-chr1-180432015-44
NR6720--MA0002.2.RUNX1	chr4	134642024	134642034	-	0.000	0.000	Merged-chr4-134642170-32
NR2013--MA0002.2.RUNX1	chr12	76376820	76376830	+	0.000	0.000	Merged-chr12-76376904-35
NR5275--MA0002.2.RUNX1	chr2	102874128	102874138	+	0.000	0.000	Merged-chr2-102874098-65
NR9528--MA0511.2.RUNX2	chrX	99593325	99593333	+	0.000	0.000	Merged-chrX-99593260-13
NR8381--MA0002.2.RUNX1	chr7	105554388	105554398	+	0.000	0.000	Merged-chr7-105554530-56
NR630--MA0002.2.RUNX1	chr1	165154336	165154346	-	0.000	0.000	Merged-chr1-165154267-24
NR6501--MA0684.1.RUNX3	chr4	63049712	63049721	-	0.000	0.000	Merged-chr4-63049665-7
NR9287--MA0684.1.RUNX3	chr9	94993741	94993750	+	0.000	0.000	Merged-chr9-94993790-30
NR633--MA0511.2.RUNX2	chr1	165775760	165775768	-	0.000	0.000	Merged-chr1-165775812-17
NR2122--MA0002.2.RUNX1	chr12	98453479	98453489	-	0.000	0.000	Merged-chr12-98453618-41
NR3376--MA0684.1.RUNX3	chr15	52928615	52928624	+	0.000	0.000	Merged-chr15-52928656-21
NR8761--MA0002.2.RUNX1	chr8	84813284	84813294	+	0.000	0.000	Merged-chr8-84813219-19
NR263--MA0002.2.RUNX1	chr1	74249027	74249037	+	0.000	0.000	Merged-chr1-74249152-57
NR534--MA0002.2.RUNX1	chr1	144086339	144086349	+	0.000	0.000	Merged-chr1-144086303-34
NR9415--MA0684.1.RUNX3	chr9	124425798	124425807	-	0.000	0.000	Merged-chr9-124425759-16
NR4881--MA0511.2.RUNX2	chr2	3910639	3910647	+	0.000	0.000	Merged-chr2-3910596-12
NR120--MA0002.2.RUNX1	chr1	38694252	38694262	-	0.000	0.000	Merged-chr1-38694375-50
NR1619--MA0684.1.RUNX3	chr11	84916302	84916311	+	0.000	0.000	Merged-chr11-84916345-39
NR9124--MA0002.2.RUNX1	chr9	57998047	57998057	+	0.000	0.000	Merged-chr9-57998251-45
NR8936--MA0002.2.RUNX1	chr8	125871031	125871041	-	0.000	0.000	Merged-chr8-125871015-13
NR5515--MA0511.2.RUNX2	chr2	166549238	166549246	+	0.000	0.000	Merged-chr2-166549284-30
NR4163--MA0002.2.RUNX1	chr17	31871356	31871366	-	0.000	0.000	Merged-chr17-31871254-26
NR5145--MA0002.2.RUNX1	chr2	60845517	60845527	+	0.000	0.000	Merged-chr2-60845573-40
NR895--MA0002.2.RUNX1	chr10	17797004	17797014	-	0.000	0.000	Merged-chr10-17797209-6
NR917--MA0511.2.RUNX2	chr10	22714805	22714813	+	0.000	0.000	Merged-chr10-22714818-39
NR7348--MA0002.2.RUNX1	chr5	138085493	138085503	+	0.000	0.000	Merged-chr5-138085334-61
NR9362--MA0684.1.RUNX3	chr9	114546840	114546849	-	0.000	0.000	Merged-chr9-114546935-29
