#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR7106--MA0482.1.Gata4	chr4	126103849	126103859	+	0.000	0.000	Merged-chr4-126103759-104
NR8184--MA0036.3.GATA2	chr6	88378909	88378919	-	0.000	0.000	Merged-chr6-88379095-25
NR9881--MA0036.3.GATA2	chrX	104015322	104015332	-	0.000	0.000	Merged-chrX-104015448-5
NR7601--MA0036.3.GATA2	chr5	89036398	89036408	-	0.000	0.000	Merged-chr5-89036442-30
NR2349--MA0766.1.GATA5	chr12	118836262	118836269	-	0.000	0.000	Merged-chr12-118836221-3
NR2621--MA0482.1.Gata4	chr13	66991736	66991746	-	0.000	0.000	Merged-chr13-66991703-16
NR6632--MA0036.3.GATA2	chr3	159509171	159509181	+	0.000	0.000	Merged-chr3-159509158-33
NR8665--MA0035.3.Gata1	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR4553--MA0482.1.Gata4	chr17	80323832	80323842	+	0.000	0.000	Merged-chr17-80323753-51
NR5063--MA0037.3.GATA3	chr19	33053337	33053344	-	0.000	0.000	Merged-chr19-33053321-32
NR7123--MA1104.1.GATA6	chr4	130774807	130774819	-	0.000	0.000	Merged-chr4-130774769-43
NR618--MA0766.1.GATA5	chr1	143202939	143202946	+	0.000	0.000	Merged-chr1-143203062-8
NR4999--MA0036.3.GATA2	chr19	4080680	4080690	+	0.000	0.000	Merged-chr19-4080806-9
NR2719--MA0036.3.GATA2	chr13	82799161	82799171	+	0.000	0.000	Merged-chr13-82799223-1
NR7139--MA0140.2.GATA1::TAL1	chr4	134372542	134372559	+	0.000	0.000	Merged-chr4-134372505-25
NR1626--MA0037.3.GATA3	chr11	53141385	53141392	+	0.000	0.000	Merged-chr11-53141237-14
NR8478--MA0766.1.GATA5	chr6	140308148	140308155	+	0.000	0.000	Merged-chr6-140308190-9
NR592--MA0140.2.GATA1::TAL1	chr1	138550508	138550525	-	0.000	0.000	Merged-chr1-138550461-33
NR4338--MA0035.3.Gata1	chr17	21579874	21579884	-	0.000	0.000	Merged-chr17-21579709-31
NR717--MA0036.3.GATA2	chr1	164494817	164494827	-	0.000	0.000	Merged-chr1-164494906-11
NR5076--MA1104.1.GATA6	chr19	41282817	41282829	-	0.000	0.000	Merged-chr19-41282944-15
NR5635--MA0140.2.GATA1::TAL1	chr2	135848602	135848619	+	0.000	0.000	Merged-chr2-135848504-1
NR8360--MA0035.3.Gata1	chr6	129284595	129284605	+	0.000	0.000	Merged-chr6-129284661-64
NR999--MA0140.2.GATA1::TAL1	chr10	34297540	34297557	+	0.000	0.000	Merged-chr10-34297700-62
NR8698--MA0140.2.GATA1::TAL1	chr7	45083052	45083069	+	0.000	0.000	Merged-chr7-45083107-80
NR7898--MA0037.3.GATA3	chr6	24031953	24031960	-	0.000	0.000	Merged-chr6-24031822-2
NR4336--MA0140.2.GATA1::TAL1	chr17	21423140	21423157	-	0.000	0.000	Merged-chr17-21423109-81
NR361--MA0482.1.Gata4	chr1	88578421	88578431	-	0.000	0.000	Merged-chr1-88578300-28
NR7109--MA0035.3.Gata1	chr4	126103848	126103858	+	0.000	0.000	Merged-chr4-126103759-104
NR719--MA0140.2.GATA1::TAL1	chr1	164494808	164494825	-	0.000	0.000	Merged-chr1-164494906-11
NR8434--MA0036.3.GATA2	chr6	134533242	134533252	+	0.000	0.000	Merged-chr6-134533147-7
NR9892--MA0037.3.GATA3	chrX	109113829	109113836	-	0.000	0.000	Merged-chrX-109113990-42
NR858--MA1104.1.GATA6	chr10	7178821	7178833	-	0.000	0.000	Merged-chr10-7178765-13
NR7612--MA0037.3.GATA3	chr5	92204520	92204527	+	0.000	0.000	Merged-chr5-92204715-7
NR9719--MA1104.1.GATA6	chr9	90301324	90301336	-	0.000	0.000	Merged-chr9-90301276-26
NR6668--MA0766.1.GATA5	chr4	10770164	10770171	+	0.000	0.000	Merged-chr4-10770192-53
NR696--MA1104.1.GATA6	chr1	161309587	161309599	-	0.000	0.000	Merged-chr1-161309457-43
NR4394--MA0035.3.Gata1	chr17	35993988	35993998	+	0.000	0.000	Merged-chr17-35993975-42
NR2504--MA0482.1.Gata4	chr13	23556074	23556084	-	0.000	0.000	Merged-chr13-23556170-26
NR3811--MA0035.3.Gata1	chr16	7419925	7419935	+	0.000	0.000	Merged-chr16-7419949-42
NR8728--MA0766.1.GATA5	chr7	58319576	58319583	-	0.000	0.000	Merged-chr7-58319604-3
NR3792--MA0035.3.Gata1	chr16	5746817	5746827	+	0.000	0.000	Merged-chr16-5746649-1
NR2807--MA0036.3.GATA2	chr13	95524826	95524836	+	0.000	0.000	Merged-chr13-95524749-120
NR4545--MA0482.1.Gata4	chr17	80062160	80062170	+	0.000	0.000	Merged-chr17-80062114-120
NR1663--MA0036.3.GATA2	chr11	66906109	66906119	-	0.000	0.000	Merged-chr11-66906049-23
NR5783--MA0037.3.GATA3	chr2	165639608	165639615	+	0.000	0.000	Merged-chr2-165639505-4
NR2169--MA0036.3.GATA2	chr12	89719510	89719520	-	0.000	0.000	Merged-chr12-89719457-81
NR8793--MA1104.1.GATA6	chr7	75486296	75486308	-	0.000	0.000	Merged-chr7-75486326-35
NR9937--MA0037.3.GATA3	chrX	166329313	166329320	-	0.000	0.000	Merged-chrX-166329162-24
NR1782--MA0766.1.GATA5	chr11	116782936	116782943	-	0.000	0.000	Merged-chr11-116782885-34
NR7912--MA0035.3.Gata1	chr6	29229408	29229418	-	0.000	0.000	Merged-chr6-29229534-5
NR152--MA1104.1.GATA6	chr1	37544480	37544492	-	0.000	0.000	Merged-chr1-37544454-25
NR8537--MA0482.1.Gata4	chr6	144329733	144329743	+	0.000	0.000	Merged-chr6-144329601-7
NR8445--MA1104.1.GATA6	chr6	136491384	136491396	+	0.000	0.000	Merged-chr6-136491563-93
NR8352--MA0035.3.Gata1	chr6	128972764	128972774	-	0.000	0.000	Merged-chr6-128972909-46
NR767--MA0482.1.Gata4	chr1	174635512	174635522	+	0.000	0.000	Merged-chr1-174635411-1
NR3062--MA0140.2.GATA1::TAL1	chr14	27562718	27562735	-	0.000	0.000	Merged-chr14-27562668-44
NR3662--MA0035.3.Gata1	chr15	62730608	62730618	-	0.000	0.000	Merged-chr15-62730717-24
NR9013--MA1104.1.GATA6	chr7	135598687	135598699	+	0.000	0.000	Merged-chr7-135598633-32
NR4373--MA0035.3.Gata1	chr17	32350600	32350610	+	0.000	0.000	Merged-chr17-32350599-47
NR7920--MA0036.3.GATA2	chr6	31033453	31033463	+	0.000	0.000	Merged-chr6-31033300-19
NR8426--MA0036.3.GATA2	chr6	134189984	134189994	-	0.000	0.000	Merged-chr6-134189868-22
NR8140--MA1104.1.GATA6	chr6	70805650	70805662	-	0.000	0.000	Merged-chr6-70805784-73
NR4396--MA0482.1.Gata4	chr17	36020625	36020635	-	0.000	0.000	Merged-chr17-36020745-74
NR5448--MA0037.3.GATA3	chr2	92192029	92192036	+	0.000	0.000	Merged-chr2-92192158-30
NR261--MA0037.3.GATA3	chr1	66987717	66987724	-	0.000	0.000	Merged-chr1-66987794-41
NR1127--MA0140.2.GATA1::TAL1	chr10	68119447	68119464	+	0.000	0.000	Merged-chr10-68119461-23
NR7925--MA0035.3.Gata1	chr6	34129482	34129492	-	0.000	0.000	Merged-chr6-34129458-5
NR4780--MA0037.3.GATA3	chr18	50014639	50014646	+	0.000	0.000	Merged-chr18-50014584-52
NR9788--MA0037.3.GATA3	chr9	120493245	120493252	-	0.000	0.000	Merged-chr9-120493281-1
NR9483--MA0037.3.GATA3	chr9	13536930	13536937	+	0.000	0.000	Merged-chr9-13536890-20
NR654--MA1104.1.GATA6	chr1	151009413	151009425	-	0.000	0.000	Merged-chr1-151009545-50
NR265--MA0766.1.GATA5	chr1	66987717	66987724	-	0.000	0.000	Merged-chr1-66987794-41
NR3540--MA0036.3.GATA2	chr15	36364104	36364114	+	0.000	0.000	Merged-chr15-36364170-51
NR6254--MA0140.2.GATA1::TAL1	chr3	89187839	89187856	-	0.000	0.000	Merged-chr3-89188181-94
NR5573--MA0035.3.Gata1	chr2	122668168	122668178	-	0.000	0.000	Merged-chr2-122668057-9
NR5743--MA0036.3.GATA2	chr2	150748923	150748933	-	0.000	0.000	Merged-chr2-150749158-47
NR4004--MA0035.3.Gata1	chr16	57319938	57319948	-	0.000	0.000	Merged-chr16-57319907-20
NR2622--MA1104.1.GATA6	chr13	66991736	66991748	+	0.000	0.000	Merged-chr13-66991703-16
NR4554--MA1104.1.GATA6	chr17	80323830	80323842	-	0.000	0.000	Merged-chr17-80323753-51
NR6207--MA0035.3.Gata1	chr3	81201467	81201477	+	0.000	0.000	Merged-chr3-81201582-6
NR4527--MA0035.3.Gata1	chr17	71491183	71491193	+	0.000	0.000	Merged-chr17-71491103-50
NR8615--MA0035.3.Gata1	chr7	19332940	19332950	+	0.000	0.000	Merged-chr7-19332998-44
NR1451--MA0035.3.Gata1	chr10	122578485	122578495	+	0.000	0.000	Merged-chr10-122578660-68
NR3999--MA0037.3.GATA3	chr16	57319940	57319947	+	0.000	0.000	Merged-chr16-57319907-20
NR4779--MA0035.3.Gata1	chr18	49982267	49982277	+	0.000	0.000	Merged-chr18-49982392-61
NR8319--MA0766.1.GATA5	chr6	124750614	124750621	+	0.000	0.000	Merged-chr6-124750623-14
NR9940--MA0036.3.GATA2	chrX	166329312	166329322	+	0.000	0.000	Merged-chrX-166329162-24
NR4688--MA0766.1.GATA5	chr18	21122265	21122272	-	0.000	0.000	Merged-chr18-21122105-31
NR6045--MA0035.3.Gata1	chr3	51744641	51744651	+	0.000	0.000	Merged-chr3-51744632-10
NR616--MA0482.1.Gata4	chr1	143202936	143202946	-	0.000	0.000	Merged-chr1-143203062-8
NR3901--MA0482.1.Gata4	chr16	30252200	30252210	-	0.000	0.000	Merged-chr16-30252274-42
NR4017--MA0035.3.Gata1	chr16	58670209	58670219	+	0.000	0.000	Merged-chr16-58670422-58
NR1557--MA0037.3.GATA3	chr11	21103248	21103255	-	0.000	0.000	Merged-chr11-21103382-12
NR6467--MA0036.3.GATA2	chr3	136611952	136611962	-	0.000	0.000	Merged-chr3-136611929-48
NR4787--MA0036.3.GATA2	chr18	50028361	50028371	-	0.000	0.000	Merged-chr18-50028414-49
NR9844--MA0036.3.GATA2	chrX	23673358	23673368	+	0.000	0.000	Merged-chrX-23673581-22
NR8480--MA0037.3.GATA3	chr6	140308227	140308234	-	0.000	0.000	Merged-chr6-140308190-9
NR362--MA1104.1.GATA6	chr1	88578421	88578433	+	0.000	0.000	Merged-chr1-88578300-28
NR4168--MA0036.3.GATA2	chr16	91413417	91413427	-	0.000	0.000	Merged-chr16-91413429-37
NR1905--MA0036.3.GATA2	chr12	28735564	28735574	-	0.000	0.000	Merged-chr12-28735423-1
NR2345--MA0036.3.GATA2	chr12	118255860	118255870	-	0.000	0.000	Merged-chr12-118255780-45
NR7402--MA0036.3.GATA2	chr5	29200062	29200072	+	0.000	0.000	Merged-chr5-29200032-4
NR5451--MA0036.3.GATA2	chr2	92192027	92192037	-	0.000	0.000	Merged-chr2-92192158-30
NR4328--MA1104.1.GATA6	chr17	18558830	18558842	+	0.000	0.000	Merged-chr17-18558777-104
NR3162--MA0766.1.GATA5	chr14	60072723	60072730	-	0.000	0.000	Merged-chr14-60072713-24
NR8350--MA1104.1.GATA6	chr6	128972763	128972775	+	0.000	0.000	Merged-chr6-128972909-46
NR9791--MA0036.3.GATA2	chr9	120493244	120493254	+	0.000	0.000	Merged-chr9-120493281-1
NR7983--MA0482.1.Gata4	chr6	49983945	49983955	+	0.000	0.000	Merged-chr6-49983913-9
NR8668--MA1104.1.GATA6	chr7	30373719	30373731	+	0.000	0.000	Merged-chr7-30373731-40
NR3902--MA0140.2.GATA1::TAL1	chr16	32108048	32108065	-	0.000	0.000	Merged-chr16-32108013-65
NR4734--MA0482.1.Gata4	chr18	39145588	39145598	-	0.000	0.000	Merged-chr18-39145494-15
NR6670--MA0037.3.GATA3	chr4	11404221	11404228	-	0.000	0.000	Merged-chr4-11404244-13
NR4429--MA0140.2.GATA1::TAL1	chr17	51904162	51904179	-	0.000	0.000	Merged-chr17-51904088-32
NR5496--MA0037.3.GATA3	chr2	109608257	109608264	+	0.000	0.000	Merged-chr2-109608122-1
NR1903--MA1104.1.GATA6	chr12	28735563	28735575	+	0.000	0.000	Merged-chr12-28735423-1
NR9855--MA0037.3.GATA3	chrX	42511293	42511300	+	0.000	0.000	Merged-chrX-42511352-16
NR6252--MA0482.1.Gata4	chr3	89187847	89187857	-	0.000	0.000	Merged-chr3-89188181-94
NR8479--MA0035.3.Gata1	chr6	140308146	140308156	-	0.000	0.000	Merged-chr6-140308190-9
NR5060--MA0766.1.GATA5	chr19	32998972	32998979	+	0.000	0.000	Merged-chr19-32999080-29
NR8726--MA0482.1.Gata4	chr7	58319576	58319586	+	0.000	0.000	Merged-chr7-58319604-3
NR1714--MA0035.3.Gata1	chr11	90488275	90488285	+	0.000	0.000	Merged-chr11-90488376-19
NR2518--MA1104.1.GATA6	chr13	30742667	30742679	+	0.000	0.000	Merged-chr13-30742638-44
NR3545--MA0036.3.GATA2	chr15	36440113	36440123	-	0.000	0.000	Merged-chr15-36440213-15
NR1671--MA0482.1.Gata4	chr11	70240049	70240059	+	0.000	0.000	Merged-chr11-70239985-43
NR8538--MA1104.1.GATA6	chr6	144329731	144329743	-	0.000	0.000	Merged-chr6-144329601-7
NR8697--MA0035.3.Gata1	chr7	45083050	45083060	+	0.000	0.000	Merged-chr7-45083107-80
NR3755--MA0035.3.Gata1	chr15	100041054	100041064	-	0.000	0.000	Merged-chr15-100041039-1
NR369--MA0036.3.GATA2	chr1	91099024	91099034	+	0.000	0.000	Merged-chr1-91099031-34
NR9161--MA0766.1.GATA5	chr8	35250947	35250954	-	0.000	0.000	Merged-chr8-35250826-10
NR6669--MA0035.3.Gata1	chr4	10770162	10770172	-	0.000	0.000	Merged-chr4-10770192-53
NR5663--MA0482.1.Gata4	chr2	140051793	140051803	-	0.000	0.000	Merged-chr2-140051762-17
NR1560--MA0036.3.GATA2	chr11	21103247	21103257	+	0.000	0.000	Merged-chr11-21103382-12
NR6255--MA0035.3.Gata1	chr3	89872406	89872416	-	0.000	0.000	Merged-chr3-89872416-43
NR4397--MA1104.1.GATA6	chr17	36020625	36020637	+	0.000	0.000	Merged-chr17-36020745-74
NR9812--MA0766.1.GATA5	chrX	7421269	7421276	+	0.000	0.000	Merged-chrX-7421154-31
NR5002--MA0140.2.GATA1::TAL1	chr19	4080682	4080699	+	0.000	0.000	Merged-chr19-4080806-9
NR1564--MA0140.2.GATA1::TAL1	chr11	21167122	21167139	+	0.000	0.000	Merged-chr11-21166963-42
NR5324--MA0140.2.GATA1::TAL1	chr2	59474550	59474567	-	0.000	0.000	Merged-chr2-59474458-28
NR4730--MA0037.3.GATA3	chr18	39091413	39091420	+	0.000	0.000	Merged-chr18-39091619-9
NR3652--MA1104.1.GATA6	chr15	60112100	60112112	-	0.000	0.000	Merged-chr15-60111990-62
NR1793--MA0482.1.Gata4	chr12	3441670	3441680	+	0.000	0.000	Merged-chr12-3441534-29
NR9706--MA0036.3.GATA2	chr9	86579814	86579824	+	0.000	0.000	Merged-chr9-86579809-9
NR2299--MA0482.1.Gata4	chr12	107362204	107362214	-	0.000	0.000	Merged-chr12-107362270-34
NR4733--MA0140.2.GATA1::TAL1	chr18	39091402	39091419	-	0.000	0.000	Merged-chr18-39091619-9
NR1692--MA0766.1.GATA5	chr11	80068121	80068128	-	0.000	0.000	Merged-chr11-80068268-1
NR1963--MA0766.1.GATA5	chr12	40427691	40427698	+	0.000	0.000	Merged-chr12-40427719-34
NR2536--MA0482.1.Gata4	chr13	36886172	36886182	-	0.000	0.000	Merged-chr13-36886287-43
NR5642--MA0482.1.Gata4	chr2	135966847	135966857	+	0.000	0.000	Merged-chr2-135966695-1
NR1615--MA0766.1.GATA5	chr11	46389539	46389546	-	0.000	0.000	Merged-chr11-46389577-59
NR5151--MA0036.3.GATA2	chr2	15090643	15090653	+	0.000	0.000	Merged-chr2-15090616-14
NR6675--MA0037.3.GATA3	chr4	11610149	11610156	+	0.000	0.000	Merged-chr4-11610147-18
NR4325--MA0482.1.Gata4	chr17	17838231	17838241	+	0.000	0.000	Merged-chr17-17838305-60
NR5106--MA0037.3.GATA3	chr19	60838027	60838034	+	0.000	0.000	Merged-chr19-60837918-27
NR856--MA0037.3.GATA3	chr10	7178823	7178830	-	0.000	0.000	Merged-chr10-7178765-13
NR4357--MA0036.3.GATA2	chr17	27323302	27323312	+	0.000	0.000	Merged-chr17-27323176-36
NR9717--MA0037.3.GATA3	chr9	90301326	90301333	-	0.000	0.000	Merged-chr9-90301276-26
NR1772--MA0482.1.Gata4	chr11	113788693	113788703	+	0.000	0.000	Merged-chr11-113788685-32
NR2824--MA0037.3.GATA3	chr13	100576090	100576097	+	0.000	0.000	Merged-chr13-100576105-29
NR694--MA0037.3.GATA3	chr1	161309589	161309596	-	0.000	0.000	Merged-chr1-161309457-43
NR8838--MA0140.2.GATA1::TAL1	chr7	82834504	82834521	+	0.000	0.000	Merged-chr7-82834673-11
NR5741--MA0035.3.Gata1	chr2	150667355	150667365	-	0.000	0.000	Merged-chr2-150667676-130
NR1900--MA0482.1.Gata4	chr12	28735552	28735562	-	0.000	0.000	Merged-chr12-28735423-1
NR7147--MA0037.3.GATA3	chr4	136180265	136180272	+	0.000	0.000	Merged-chr4-136180395-76
NR4686--MA0482.1.Gata4	chr18	21122265	21122275	+	0.000	0.000	Merged-chr18-21122105-31
NR9743--MA0482.1.Gata4	chr9	94660053	94660063	-	0.000	0.000	Merged-chr9-94659852-5
NR5640--MA0036.3.GATA2	chr2	135966825	135966835	-	0.000	0.000	Merged-chr2-135966695-1
NR4071--MA0037.3.GATA3	chr16	66086702	66086709	-	0.000	0.000	Merged-chr16-66086640-17
NR7399--MA0037.3.GATA3	chr5	29200063	29200070	-	0.000	0.000	Merged-chr5-29200032-4
NR1947--MA0482.1.Gata4	chr12	37101493	37101503	-	0.000	0.000	Merged-chr12-37101524-1
NR8359--MA0766.1.GATA5	chr6	129284596	129284603	-	0.000	0.000	Merged-chr6-129284661-64
NR3407--MA0036.3.GATA2	chr14	121995695	121995705	-	0.000	0.000	Merged-chr14-121995600-7
NR2539--MA0035.3.Gata1	chr13	36886173	36886183	-	0.000	0.000	Merged-chr13-36886287-43
NR3694--MA0035.3.Gata1	chr15	79927797	79927807	-	0.000	0.000	Merged-chr15-79927783-58
NR9367--MA0140.2.GATA1::TAL1	chr8	109750692	109750709	-	0.000	0.000	Merged-chr8-109750822-50
NR7779--MA0037.3.GATA3	chr5	149255637	149255644	-	0.000	0.000	Merged-chr5-149255735-4
NR978--MA0037.3.GATA3	chr10	28674113	28674120	+	0.000	0.000	Merged-chr10-28674060-27
NR5005--MA0140.2.GATA1::TAL1	chr19	5348972	5348989	+	0.000	0.000	Merged-chr19-5349151-26
NR9894--MA0766.1.GATA5	chrX	109113829	109113836	-	0.000	0.000	Merged-chrX-109113990-42
NR6159--MA0036.3.GATA2	chr3	68967472	68967482	-	0.000	0.000	Merged-chr3-68967303-47
NR9480--MA0766.1.GATA5	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR8695--MA1104.1.GATA6	chr7	45083049	45083061	-	0.000	0.000	Merged-chr7-45083107-80
NR4479--MA0036.3.GATA2	chr17	64208601	64208611	-	0.000	0.000	Merged-chr17-64208497-3
NR9223--MA0035.3.Gata1	chr8	54436802	54436812	+	0.000	0.000	Merged-chr8-54436651-1
NR9122--MA0036.3.GATA2	chr8	25654135	25654145	+	0.000	0.000	Merged-chr8-25654088-45
NR1751--MA0482.1.Gata4	chr11	106057070	106057080	+	0.000	0.000	Merged-chr11-106057103-42
NR5557--MA0036.3.GATA2	chr2	121457052	121457062	+	0.000	0.000	Merged-chr2-121457132-54
NR6268--MA0036.3.GATA2	chr3	93607807	93607817	-	0.000	0.000	Merged-chr3-93607971-30
NR6539--MA0036.3.GATA2	chr3	146127389	146127399	+	0.000	0.000	Merged-chr3-146127552-12
NR1697--MA0140.2.GATA1::TAL1	chr11	81613360	81613377	+	0.000	0.000	Merged-chr11-81613412-31
NR5143--MA0036.3.GATA2	chr2	13132684	13132694	-	0.000	0.000	Merged-chr2-13132891-60
NR970--MA0482.1.Gata4	chr10	26494573	26494583	-	0.000	0.000	Merged-chr10-26494616-56
NR8727--MA1104.1.GATA6	chr7	58319574	58319586	-	0.000	0.000	Merged-chr7-58319604-3
NR8057--MA0036.3.GATA2	chr6	58832866	58832876	+	0.000	0.000	Merged-chr6-58832889-39
NR5082--MA0035.3.Gata1	chr19	42166222	42166232	-	0.000	0.000	Merged-chr19-42166251-13
NR9493--MA0766.1.GATA5	chr9	15064301	15064308	-	0.000	0.000	Merged-chr9-15064298-12
NR1512--MA0482.1.Gata4	chr11	4804255	4804265	+	0.000	0.000	Merged-chr11-4804243-58
NR9170--MA0035.3.Gata1	chr8	36194319	36194329	+	0.000	0.000	Merged-chr8-36194183-57
NR7532--MA0482.1.Gata4	chr5	64519185	64519195	-	0.000	0.000	Merged-chr5-64519093-9
NR3691--MA0766.1.GATA5	chr15	77816369	77816376	-	0.000	0.000	Merged-chr15-77816334-52
NR9720--MA0036.3.GATA2	chr9	90301325	90301335	+	0.000	0.000	Merged-chr9-90301276-26
NR5664--MA1104.1.GATA6	chr2	140051793	140051805	+	0.000	0.000	Merged-chr2-140051762-17
NR9767--MA0036.3.GATA2	chr9	112174908	112174918	-	0.000	0.000	Merged-chr9-112174843-101
NR652--MA0037.3.GATA3	chr1	151009415	151009422	-	0.000	0.000	Merged-chr1-151009545-50
NR3200--MA0766.1.GATA5	chr14	73123964	73123971	+	0.000	0.000	Merged-chr14-73124034-46
NR7105--MA0037.3.GATA3	chr4	126103849	126103856	-	0.000	0.000	Merged-chr4-126103759-104
NR7155--MA0035.3.Gata1	chr4	140815639	140815649	+	0.000	0.000	Merged-chr4-140815831-84
NR2620--MA0037.3.GATA3	chr13	66991739	66991746	+	0.000	0.000	Merged-chr13-66991703-16
NR5061--MA0035.3.Gata1	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR4552--MA0037.3.GATA3	chr17	80323832	80323839	-	0.000	0.000	Merged-chr17-80323753-51
NR7782--MA0036.3.GATA2	chr5	149255636	149255646	+	0.000	0.000	Merged-chr5-149255735-4
NR1794--MA1104.1.GATA6	chr12	3441668	3441680	-	0.000	0.000	Merged-chr12-3441534-29
NR3547--MA0140.2.GATA1::TAL1	chr15	36440104	36440121	-	0.000	0.000	Merged-chr15-36440213-15
NR9899--MA0766.1.GATA5	chrX	114474363	114474370	+	0.000	0.000	Merged-chrX-114474330-36
NR9889--MA0036.3.GATA2	chrX	107088383	107088393	+	0.000	0.000	Merged-chrX-107088422-23
NR6768--MA1104.1.GATA6	chr4	32615367	32615379	-	0.000	0.000	Merged-chr4-32615355-52
NR2266--MA1104.1.GATA6	chr12	98247085	98247097	-	0.000	0.000	Merged-chr12-98247130-40
NR2537--MA1104.1.GATA6	chr13	36886172	36886184	+	0.000	0.000	Merged-chr13-36886287-43
NR6098--MA0036.3.GATA2	chr3	60408699	60408709	+	0.000	0.000	Merged-chr3-60408838-69
NR360--MA0037.3.GATA3	chr1	88578424	88578431	+	0.000	0.000	Merged-chr1-88578300-28
NR6290--MA0140.2.GATA1::TAL1	chr3	103378212	103378229	-	0.000	0.000	Merged-chr3-103378248-34
NR3293--MA0036.3.GATA2	chr14	100283701	100283711	+	0.000	0.000	Merged-chr14-100283659-2
NR4326--MA1104.1.GATA6	chr17	17838229	17838241	-	0.000	0.000	Merged-chr17-17838305-60
NR9813--MA0035.3.Gata1	chrX	7421267	7421277	-	0.000	0.000	Merged-chrX-7421154-31
NR3182--MA1104.1.GATA6	chr14	66218978	66218990	-	0.000	0.000	Merged-chr14-66218968-32
NR1773--MA1104.1.GATA6	chr11	113788691	113788703	-	0.000	0.000	Merged-chr11-113788685-32
NR1722--MA0482.1.Gata4	chr11	97994750	97994760	-	0.000	0.000	Merged-chr11-97994878-44
NR1517--MA0482.1.Gata4	chr11	6528673	6528683	-	0.000	0.000	Merged-chr11-6528717-51
NR4687--MA1104.1.GATA6	chr18	21122263	21122275	-	0.000	0.000	Merged-chr18-21122105-31
NR5270--MA0140.2.GATA1::TAL1	chr2	49773297	49773314	-	0.000	0.000	Merged-chr2-49773140-2
NR3858--MA0766.1.GATA5	chr16	23274763	23274770	-	0.000	0.000	Merged-chr16-23274580-84
NR1897--MA0036.3.GATA2	chr12	28589597	28589607	+	0.000	0.000	Merged-chr12-28589573-34
NR3686--MA0036.3.GATA2	chr15	76231137	76231147	-	0.000	0.000	Merged-chr15-76231095-16
NR1878--MA0482.1.Gata4	chr12	25013045	25013055	+	0.000	0.000	Merged-chr12-25013214-16
NR1693--MA0035.3.Gata1	chr11	80068120	80068130	+	0.000	0.000	Merged-chr11-80068268-1
NR7569--MA0036.3.GATA2	chr5	71903683	71903693	+	0.000	0.000	Merged-chr5-71903621-28
NR8600--MA0036.3.GATA2	chr7	12987629	12987639	-	0.000	0.000	Merged-chr7-12987633-12
NR3144--MA0482.1.Gata4	chr14	54197801	54197811	+	0.000	0.000	Merged-chr14-54197805-29
NR1193--MA0482.1.Gata4	chr10	80610416	80610426	+	0.000	0.000	Merged-chr10-80610277-9
NR1616--MA0035.3.Gata1	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR9910--MA0140.2.GATA1::TAL1	chrX	136993116	136993133	-	0.000	0.000	Merged-chrX-136993018-95
NR8536--MA0037.3.GATA3	chr6	144329733	144329740	-	0.000	0.000	Merged-chr6-144329601-7
NR1752--MA1104.1.GATA6	chr11	106057068	106057080	-	0.000	0.000	Merged-chr11-106057103-42
NR9815--MA0482.1.Gata4	chrX	7566383	7566393	+	0.000	0.000	Merged-chrX-7566514-6
NR9401--MA0482.1.Gata4	chr8	120537476	120537486	-	0.000	0.000	Merged-chr8-120537413-55
NR4395--MA0037.3.GATA3	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR6184--MA1104.1.GATA6	chr3	76001492	76001504	+	0.000	0.000	Merged-chr3-76001329-21
NR3189--MA0036.3.GATA2	chr14	66241476	66241486	+	0.000	0.000	Merged-chr14-66241484-22
NR5601--MA1104.1.GATA6	chr2	132292253	132292265	+	0.000	0.000	Merged-chr2-132292299-25
NR1738--MA0035.3.Gata1	chr11	100545860	100545870	+	0.000	0.000	Merged-chr11-100545700-39
NR4129--MA0035.3.Gata1	chr16	85172248	85172258	+	0.000	0.000	Merged-chr16-85172081-1
NR7533--MA1104.1.GATA6	chr5	64519185	64519197	+	0.000	0.000	Merged-chr5-64519093-9
NR4775--MA0037.3.GATA3	chr18	49982268	49982275	-	0.000	0.000	Merged-chr18-49982392-61
NR9491--MA0482.1.Gata4	chr9	14276154	14276164	-	0.000	0.000	Merged-chr9-14276046-105
NR3650--MA0037.3.GATA3	chr15	60112102	60112109	-	0.000	0.000	Merged-chr15-60111990-62
NR3554--MA1104.1.GATA6	chr15	40131078	40131090	-	0.000	0.000	Merged-chr15-40131241-26
NR5228--MA0140.2.GATA1::TAL1	chr2	34961754	34961771	-	0.000	0.000	Merged-chr2-34961693-34
