#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR3731--MA0591.1.Bach1::Mafk	chr13	44260149	44260163	+	0.000	0.000	Merged-chr13-44260111-9
NR12191--MA0659.1.MAFG	chr6	120294491	120294511	+	0.000	0.000	Merged-chr6-120294540-46
NR2797--MA0591.1.Bach1::Mafk	chr11	116254800	116254814	+	0.000	0.000	Merged-chr11-116254750-41
NR14308--MA0117.2.Mafb	chr9	52356768	52356779	+	0.000	0.000	Merged-chr9-52356728-32
NR3488--MA0501.1.MAF::NFE2	chr12	116269699	116269713	-	0.000	0.000	Merged-chr12-116269685-29
NR6794--MA0591.1.Bach1::Mafk	chr18	43477803	43477817	-	0.000	0.000	Merged-chr18-43477812-17
NR765--MA0089.1.MAFG::NFE2L1	chr1	138596496	138596501	-	0.000	0.000	Merged-chr1-138596413-38
NR7604--MA0495.2.MAFF	chr2	32181554	32181574	+	0.000	0.000	Merged-chr2-32181600-13
NR2163--MA0496.2.MAFK	chr11	5099438	5099456	-	0.000	0.000	Merged-chr11-5099369-106
NR7322--MA0089.1.MAFG::NFE2L1	chr19	36364984	36364989	-	0.000	0.000	Merged-chr19-36364955-22
NR13952--MA0089.1.MAFG::NFE2L1	chr8	117395282	117395287	-	0.000	0.000	Merged-chr8-117395323-13
NR7937--MA0117.2.Mafb	chr2	84059439	84059450	+	0.000	0.000	Merged-chr2-84059493-47
NR3023--MA0591.1.Bach1::Mafk	chr12	52644365	52644379	+	0.000	0.000	Merged-chr12-52644289-23
NR14353--MA0659.1.MAFG	chr9	62425367	62425387	-	0.000	0.000	Merged-chr9-62425384-15
NR7599--MA0496.2.MAFK	chr2	31172200	31172218	+	0.000	0.000	Merged-chr2-31172206-22
NR2965--MA0495.2.MAFF	chr12	36474437	36474457	-	0.000	0.000	Merged-chr12-36474390-19
NR5378--MA0089.1.MAFG::NFE2L1	chr15	86054364	86054369	-	0.000	0.000	Merged-chr15-86054318-51
NR5754--MA0089.1.MAFG::NFE2L1	chr16	49016785	49016790	+	0.000	0.000	Merged-chr16-49016858-18
NR13357--MA0117.2.Mafb	chr7	144907945	144907956	+	0.000	0.000	Merged-chr7-144908072-14
NR3129--MA0089.1.MAFG::NFE2L1	chr12	76950450	76950455	+	0.000	0.000	Merged-chr12-76950525-26
NR11095--MA0495.2.MAFF	chr5	98016905	98016925	+	0.000	0.000	Merged-chr5-98016849-63
NR1868--MA0117.2.Mafb	chr10	94919750	94919761	+	0.000	0.000	Merged-chr10-94919760-32
NR7622--MA0495.2.MAFF	chr2	34938703	34938723	+	0.000	0.000	Merged-chr2-34938971-69
NR8619--MA0591.1.Bach1::Mafk	chr2	167986854	167986868	+	0.000	0.000	Merged-chr2-167986885-20
NR2368--MA0591.1.Bach1::Mafk	chr11	51264661	51264675	+	0.000	0.000	Merged-chr11-51264498-29
NR8806--MA0495.2.MAFF	chr3	18243867	18243887	-	0.000	0.000	Merged-chr3-18243680-52
NR1436--MA0501.1.MAF::NFE2	chr10	28695161	28695175	-	0.000	0.000	Merged-chr10-28695198-52
NR5215--MA0591.1.Bach1::Mafk	chr15	58927830	58927844	-	0.000	0.000	Merged-chr15-58927815-41
NR494--MA0591.1.Bach1::Mafk	chr1	92119344	92119358	+	0.000	0.000	Merged-chr1-92119439-48
NR5189--MA0089.1.MAFG::NFE2L1	chr15	55097473	55097478	-	0.000	0.000	Merged-chr15-55097336-26
NR4365--MA0501.1.MAF::NFE2	chr14	14715943	14715957	+	0.000	0.000	Merged-chr14-14716073-16
NR10982--MA0501.1.MAF::NFE2	chr5	73199814	73199828	-	0.000	0.000	Merged-chr5-73199876-43
NR10450--MA0117.2.Mafb	chr4	140699856	140699867	-	0.000	0.000	Merged-chr4-140699867-49
NR2003--MA0591.1.Bach1::Mafk	chr10	118172625	118172639	+	0.000	0.000	Merged-chr10-118172658-46
NR1553--MA0495.2.MAFF	chr10	53346649	53346669	+	0.000	0.000	Merged-chr10-53346835-25
NR8479--MA0089.1.MAFG::NFE2L1	chr2	150918921	150918926	+	0.000	0.000	Merged-chr2-150918832-31
NR12968--MA0591.1.Bach1::Mafk	chr7	101027761	101027775	+	0.000	0.000	Merged-chr7-101027827-19
NR8369--MA0117.2.Mafb	chr2	140042604	140042615	-	0.000	0.000	Merged-chr2-140042676-83
NR13185--MA0089.1.MAFG::NFE2L1	chr7	125512077	125512082	-	0.000	0.000	Merged-chr7-125512112-4
NR11733--MA0591.1.Bach1::Mafk	chr6	54107480	54107494	-	0.000	0.000	Merged-chr6-54107486-10
NR13561--MA0089.1.MAFG::NFE2L1	chr8	64935230	64935235	+	0.000	0.000	Merged-chr8-64935114-22
NR1530--MA0496.2.MAFK	chr10	45635339	45635357	+	0.000	0.000	Merged-chr10-45635407-27
NR14429--MA0591.1.Bach1::Mafk	chr9	79970922	79970936	-	0.000	0.000	Merged-chr9-79970896-33
NR15055--MA0089.1.MAFG::NFE2L1	chrX	151096280	151096285	+	0.000	0.000	Merged-chrX-151096457-56
NR8060--MA0117.2.Mafb	chr2	104095846	104095857	-	0.000	0.000	Merged-chr2-104095908-22
NR11874--MA0501.1.MAF::NFE2	chr6	72552775	72552789	-	0.000	0.000	Merged-chr6-72552853-56
NR10082--MA0089.1.MAFG::NFE2L1	chr4	88544128	88544133	+	0.000	0.000	Merged-chr4-88544037-33
NR11059--MA0496.2.MAFK	chr5	92375102	92375120	+	0.000	0.000	Merged-chr5-92374946-3
NR3605--MA0089.1.MAFG::NFE2L1	chr13	21735093	21735098	-	0.000	0.000	Merged-chr13-21734996-112
NR730--MA0591.1.Bach1::Mafk	chr1	133146151	133146165	-	0.000	0.000	Merged-chr1-133146237-29
NR9986--MA0591.1.Bach1::Mafk	chr4	62502309	62502323	-	0.000	0.000	Merged-chr4-62502251-45
NR11652--MA0117.2.Mafb	chr6	34869617	34869628	-	0.000	0.000	Merged-chr6-34869594-48
NR5463--MA0089.1.MAFG::NFE2L1	chr15	101105609	101105614	+	0.000	0.000	Merged-chr15-101105775-48
NR1419--MA0495.2.MAFF	chr10	26325616	26325636	-	0.000	0.000	Merged-chr10-26325461-56
NR4805--MA0495.2.MAFF	chr14	86239027	86239047	+	0.000	0.000	Merged-chr14-86238911-3
NR11238--MA0089.1.MAFG::NFE2L1	chr5	112275279	112275284	+	0.000	0.000	Merged-chr5-112275327-24
NR424--MA0495.2.MAFF	chr1	85250857	85250877	+	0.000	0.000	Merged-chr1-85250842-29
NR3939--MA0495.2.MAFF	chr13	76129008	76129028	+	0.000	0.000	Merged-chr13-76128854-26
NR4046--MA0591.1.Bach1::Mafk	chr13	96487438	96487452	-	0.000	0.000	Merged-chr13-96487488-44
NR6594--MA0089.1.MAFG::NFE2L1	chr17	86937939	86937944	-	0.000	0.000	Merged-chr17-86937929-29
NR2475--MA0089.1.MAFG::NFE2L1	chr11	64021040	64021045	-	0.000	0.000	Merged-chr11-64021089-15
NR6970--MA0089.1.MAFG::NFE2L1	chr18	69346309	69346314	+	0.000	0.000	Merged-chr18-69346424-51
NR13702--MA0501.1.MAF::NFE2	chr8	81769257	81769271	+	0.000	0.000	Merged-chr8-81769276-10
NR10760--MA0089.1.MAFG::NFE2L1	chr5	30240764	30240769	-	0.000	0.000	Merged-chr5-30240775-35
NR11200--MA0117.2.Mafb	chr5	107264915	107264926	+	0.000	0.000	Merged-chr5-107265096-67
NR6420--MA0496.2.MAFK	chr17	56162453	56162471	+	0.000	0.000	Merged-chr17-56162461-54
NR4047--MA0501.1.MAF::NFE2	chr13	96487435	96487449	-	0.000	0.000	Merged-chr13-96487488-44
NR9999--MA0089.1.MAFG::NFE2L1	chr4	62806759	62806764	+	0.000	0.000	Merged-chr4-62806731-67
NR9477--MA0117.2.Mafb	chr3	130832127	130832138	-	0.000	0.000	Merged-chr3-130832005-7
NR1658--MA0117.2.Mafb	chr10	71362053	71362064	+	0.000	0.000	Merged-chr10-71362071-33
NR2220--MA0591.1.Bach1::Mafk	chr11	20107924	20107938	-	0.000	0.000	Merged-chr11-20107877-60
NR11155--MA0591.1.Bach1::Mafk	chr5	103425235	103425249	+	0.000	0.000	Merged-chr5-103425256-74
NR6409--MA0117.2.Mafb	chr17	53658757	53658768	+	0.000	0.000	Merged-chr17-53658882-10
NR4012--MA0496.2.MAFK	chr13	90930146	90930164	+	0.000	0.000	Merged-chr13-90930019-46
NR8088--MA0089.1.MAFG::NFE2L1	chr2	112367902	112367907	+	0.000	0.000	Merged-chr2-112367834-78
NR11701--MA0089.1.MAFG::NFE2L1	chr6	50417017	50417022	+	0.000	0.000	Merged-chr6-50417055-62
NR7044--MA0089.1.MAFG::NFE2L1	chr18	79263189	79263194	+	0.000	0.000	Merged-chr18-79263255-24
NR372--MA0089.1.MAFG::NFE2L1	chr1	80747393	80747398	-	0.000	0.000	Merged-chr1-80747155-18
NR3736--MA0501.1.MAF::NFE2	chr13	44260146	44260160	-	0.000	0.000	Merged-chr13-44260111-9
NR4807--MA0659.1.MAFG	chr14	86239027	86239047	+	0.000	0.000	Merged-chr14-86238911-3
NR14646--MA0591.1.Bach1::Mafk	chr9	108827299	108827313	+	0.000	0.000	Merged-chr9-108827209-27
NR12494--MA0501.1.MAF::NFE2	chr6	145677663	145677677	-	0.000	0.000	Merged-chr6-145677669-10
NR5476--MA0089.1.MAFG::NFE2L1	chr15	102510783	102510788	+	0.000	0.000	Merged-chr15-102510806-31
NR1357--MA0089.1.MAFG::NFE2L1	chr10	17296505	17296510	-	0.000	0.000	Merged-chr10-17296409-9
NR4432--MA0089.1.MAFG::NFE2L1	chr14	27390787	27390792	-	0.000	0.000	Merged-chr14-27390836-41
NR9480--MA0089.1.MAFG::NFE2L1	chr3	131019766	131019771	+	0.000	0.000	Merged-chr3-131019630-77
NR3943--MA0496.2.MAFK	chr13	76129009	76129027	+	0.000	0.000	Merged-chr13-76128854-26
NR13819--MA0501.1.MAF::NFE2	chr8	95713541	95713555	-	0.000	0.000	Merged-chr8-95713709-35
NR3718--MA0089.1.MAFG::NFE2L1	chr13	42051673	42051678	+	0.000	0.000	Merged-chr13-42051680-16
NR1676--MA0117.2.Mafb	chr10	75222782	75222793	+	0.000	0.000	Merged-chr10-75222686-51
NR8766--MA0089.1.MAFG::NFE2L1	chr2	181659828	181659833	-	0.000	0.000	Merged-chr2-181659700-65
NR10457--MA0501.1.MAF::NFE2	chr4	141862177	141862191	+	0.000	0.000	Merged-chr4-141862091-43
NR11717--MA0501.1.MAF::NFE2	chr6	52825699	52825713	+	0.000	0.000	Merged-chr6-52825813-18
NR3263--MA0591.1.Bach1::Mafk	chr12	98470495	98470509	+	0.000	0.000	Merged-chr12-98470416-8
NR13482--MA0501.1.MAF::NFE2	chr8	34083508	34083522	+	0.000	0.000	Merged-chr8-34083686-45
NR5904--MA0495.2.MAFF	chr16	75903184	75903204	+	0.000	0.000	Merged-chr16-75903251-33
NR14472--MA0496.2.MAFK	chr9	83564271	83564289	+	0.000	0.000	Merged-chr9-83564254-44
NR2113--MA0591.1.Bach1::Mafk	chr10	128345139	128345153	+	0.000	0.000	Merged-chr10-128345025-57
NR8477--MA0089.1.MAFG::NFE2L1	chr2	150840273	150840278	-	0.000	0.000	Merged-chr2-150840392-23
NR12948--MA0591.1.Bach1::Mafk	chr7	97041455	97041469	-	0.000	0.000	Merged-chr7-97041400-3
NR14246--MA0117.2.Mafb	chr9	44094143	44094154	-	0.000	0.000	Merged-chr9-44094242-12
NR13006--MA0089.1.MAFG::NFE2L1	chr7	104446554	104446559	-	0.000	0.000	Merged-chr7-104446376-75
NR12643--MA0089.1.MAFG::NFE2L1	chr7	30219506	30219511	+	0.000	0.000	Merged-chr7-30219688-54
NR3314--MA0089.1.MAFG::NFE2L1	chr12	103129738	103129743	-	0.000	0.000	Merged-chr12-103129553-17
NR9034--MA0117.2.Mafb	chr3	69156710	69156721	+	0.000	0.000	Merged-chr3-69156652-55
NR1671--MA0501.1.MAF::NFE2	chr10	74925393	74925407	+	0.000	0.000	Merged-chr10-74925508-12
NR14367--MA0117.2.Mafb	chr9	65294400	65294411	-	0.000	0.000	Merged-chr9-65294356-65
NR3305--MA0591.1.Bach1::Mafk	chr12	102652298	102652312	+	0.000	0.000	Merged-chr12-102652464-144
NR8859--MA0591.1.Bach1::Mafk	chr3	30951781	30951795	-	0.000	0.000	Merged-chr3-30951872-12
NR10346--MA0501.1.MAF::NFE2	chr4	124695955	124695969	+	0.000	0.000	Merged-chr4-124696004-25
NR3301--MA0659.1.MAFG	chr12	102588572	102588592	-	0.000	0.000	Merged-chr12-102588735-27
NR5133--MA0591.1.Bach1::Mafk	chr15	41612395	41612409	+	0.000	0.000	Merged-chr15-41612397-47
NR7768--MA0659.1.MAFG	chr2	59338605	59338625	+	0.000	0.000	Merged-chr2-59338660-28
NR8449--MA0501.1.MAF::NFE2	chr2	147744124	147744138	+	0.000	0.000	Merged-chr2-147744071-13
NR3729--MA0495.2.MAFF	chr13	44260146	44260166	+	0.000	0.000	Merged-chr13-44260111-9
NR5777--MA0591.1.Bach1::Mafk	chr16	51878446	51878460	+	0.000	0.000	Merged-chr16-51878445-21
NR13498--MA0089.1.MAFG::NFE2L1	chr8	36993537	36993542	+	0.000	0.000	Merged-chr8-36993607-79
NR1115--MA0495.2.MAFF	chr1	182528172	182528192	-	0.000	0.000	Merged-chr1-182528373-67
NR1316--MA0501.1.MAF::NFE2	chr10	10224830	10224844	+	0.000	0.000	Merged-chr10-10224805-34
NR9816--MA0495.2.MAFF	chr4	24569373	24569393	-	0.000	0.000	Merged-chr4-24569297-30
NR6881--MA0089.1.MAFG::NFE2L1	chr18	60715011	60715016	+	0.000	0.000	Merged-chr18-60715083-31
NR12830--MA0089.1.MAFG::NFE2L1	chr7	75634281	75634286	+	0.000	0.000	Merged-chr7-75634334-7
NR4149--MA0117.2.Mafb	chr13	108498728	108498739	+	0.000	0.000	Merged-chr13-108498755-24
NR2849--MA0496.2.MAFK	chr12	3740259	3740277	-	0.000	0.000	Merged-chr12-3740314-45
NR8530--MA0501.1.MAF::NFE2	chr2	157338818	157338832	+	0.000	0.000	Merged-chr2-157338784-9
NR2556--MA0659.1.MAFG	chr11	79207637	79207657	+	0.000	0.000	Merged-chr11-79207824-18
NR11675--MA0117.2.Mafb	chr6	41527379	41527390	+	0.000	0.000	Merged-chr6-41527380-17
NR5051--MA0659.1.MAFG	chr15	10723725	10723745	-	0.000	0.000	Merged-chr15-10723648-41
NR14347--MA0591.1.Bach1::Mafk	chr9	62421237	62421251	-	0.000	0.000	Merged-chr9-62421317-30
NR4256--MA0089.1.MAFG::NFE2L1	chr13	114895891	114895896	+	0.000	0.000	Merged-chr13-114896013-49
NR518--MA0496.2.MAFK	chr1	94497026	94497044	+	0.000	0.000	Merged-chr1-94497080-23
NR2202--MA0117.2.Mafb	chr11	11774967	11774978	-	0.000	0.000	Merged-chr11-11775045-14
NR4393--MA0591.1.Bach1::Mafk	chr14	21032477	21032491	-	0.000	0.000	Merged-chr14-21032326-46
NR8862--MA0117.2.Mafb	chr3	31061345	31061356	+	0.000	0.000	Merged-chr3-31061473-66
NR1777--MA0496.2.MAFK	chr10	85128228	85128246	-	0.000	0.000	Merged-chr10-85128174-62
NR7431--MA0501.1.MAF::NFE2	chr19	57825910	57825924	+	0.000	0.000	Merged-chr19-57825652-23
NR1301--MA0501.1.MAF::NFE2	chr10	7826314	7826328	-	0.000	0.000	Merged-chr10-7826287-40
NR13325--MA0501.1.MAF::NFE2	chr7	140329874	140329888	-	0.000	0.000	Merged-chr7-140329792-16
NR1644--MA0089.1.MAFG::NFE2L1	chr10	67727766	67727771	+	0.000	0.000	Merged-chr10-67727735-22
NR4113--MA0591.1.Bach1::Mafk	chr13	104607048	104607062	-	0.000	0.000	Merged-chr13-104606951-45
NR7770--MA0496.2.MAFK	chr2	59338606	59338624	+	0.000	0.000	Merged-chr2-59338660-28
NR12756--MA0117.2.Mafb	chr7	58500903	58500914	+	0.000	0.000	Merged-chr7-58501010-19
NR57--MA0089.1.MAFG::NFE2L1	chr1	16688419	16688424	+	0.000	0.000	Merged-chr1-16688563-89
NR4558--MA0089.1.MAFG::NFE2L1	chr14	47189498	47189503	-	0.000	0.000	Merged-chr14-47189272-67
NR13808--MA0496.2.MAFK	chr8	94186725	94186743	+	0.000	0.000	Merged-chr8-94186753-31
NR9279--MA0495.2.MAFF	chr3	104963531	104963551	+	0.000	0.000	Merged-chr3-104963538-12
NR470--MA0089.1.MAFG::NFE2L1	chr1	91024146	91024151	+	0.000	0.000	Merged-chr1-91024136-16
NR9397--MA0117.2.Mafb	chr3	121105070	121105081	-	0.000	0.000	Merged-chr3-121105161-35
NR3619--MA0117.2.Mafb	chr13	23517688	23517699	-	0.000	0.000	Merged-chr13-23517753-112
NR14337--MA0089.1.MAFG::NFE2L1	chr9	61216311	61216316	+	0.000	0.000	Merged-chr9-61216256-31
NR5689--MA0089.1.MAFG::NFE2L1	chr16	38017281	38017286	-	0.000	0.000	Merged-chr16-38017190-20
NR6329--MA0117.2.Mafb	chr17	36121595	36121606	-	0.000	0.000	Merged-chr17-36121498-70
NR5305--MA0591.1.Bach1::Mafk	chr15	76190366	76190380	+	0.000	0.000	Merged-chr15-76190238-30
NR1949--MA0501.1.MAF::NFE2	chr10	111234630	111234644	+	0.000	0.000	Merged-chr10-111234457-79
NR3075--MA0496.2.MAFK	chr12	69402917	69402935	-	0.000	0.000	Merged-chr12-69402921-11
NR3110--MA0089.1.MAFG::NFE2L1	chr12	73648002	73648007	+	0.000	0.000	Merged-chr12-73647879-51
NR3020--MA0501.1.MAF::NFE2	chr12	52382984	52382998	-	0.000	0.000	Merged-chr12-52383146-23
NR2460--MA0591.1.Bach1::Mafk	chr11	62185078	62185092	-	0.000	0.000	Merged-chr11-62185170-13
NR9311--MA0501.1.MAF::NFE2	chr3	108767543	108767557	-	0.000	0.000	Merged-chr3-108767545-22
NR216--MA0117.2.Mafb	chr1	53776809	53776820	+	0.000	0.000	Merged-chr1-53776706-48
NR11349--MA0089.1.MAFG::NFE2L1	chr5	134282694	134282699	+	0.000	0.000	Merged-chr5-134282688-60
NR8488--MA0089.1.MAFG::NFE2L1	chr2	152787725	152787730	-	0.000	0.000	Merged-chr2-152787799-43
NR9215--MA0501.1.MAF::NFE2	chr3	95664227	95664241	-	0.000	0.000	Merged-chr3-95664146-32
NR14970--MA0495.2.MAFF	chrX	103981222	103981242	+	0.000	0.000	Merged-chrX-103981115-84
NR198--MA0591.1.Bach1::Mafk	chr1	51509240	51509254	+	0.000	0.000	Merged-chr1-51509217-43
NR3877--MA0495.2.MAFF	chr13	63431573	63431593	-	0.000	0.000	Merged-chr13-63431477-108
NR1381--MA0117.2.Mafb	chr10	21029346	21029357	-	0.000	0.000	Merged-chr10-21029256-16
NR5078--MA0501.1.MAF::NFE2	chr15	27518263	27518277	-	0.000	0.000	Merged-chr15-27518308-43
NR13928--MA0591.1.Bach1::Mafk	chr8	115227107	115227121	+	0.000	0.000	Merged-chr8-115227272-68
NR10609--MA0501.1.MAF::NFE2	chr5	3152198	3152212	-	0.000	0.000	Merged-chr5-3152340-60
NR2447--MA0495.2.MAFF	chr11	60935531	60935551	+	0.000	0.000	Merged-chr11-60935533-50
NR483--MA0089.1.MAFG::NFE2L1	chr1	91909076	91909081	+	0.000	0.000	Merged-chr1-91909100-9
NR1368--MA0659.1.MAFG	chr10	19104809	19104829	+	0.000	0.000	Merged-chr10-19104955-55
NR1116--MA0591.1.Bach1::Mafk	chr1	182528175	182528189	-	0.000	0.000	Merged-chr1-182528373-67
NR5060--MA0117.2.Mafb	chr15	12375922	12375933	+	0.000	0.000	Merged-chr15-12375841-43
NR1468--MA0089.1.MAFG::NFE2L1	chr10	39412910	39412915	+	0.000	0.000	Merged-chr10-39413111-35
NR6702--MA0089.1.MAFG::NFE2L1	chr18	23754575	23754580	+	0.000	0.000	Merged-chr18-23754514-42
NR10393--MA0117.2.Mafb	chr4	132946080	132946091	+	0.000	0.000	Merged-chr4-132946023-135
NR13782--MA0501.1.MAF::NFE2	chr8	91545802	91545816	-	0.000	0.000	Merged-chr8-91545805-43
NR1844--MA0089.1.MAFG::NFE2L1	chr10	93124500	93124505	-	0.000	0.000	Merged-chr10-93124386-49
NR2569--MA0501.1.MAF::NFE2	chr11	80505141	80505155	+	0.000	0.000	Merged-chr11-80505144-23
NR2826--MA0501.1.MAF::NFE2	chr11	119991489	119991503	+	0.000	0.000	Merged-chr11-119991452-27
NR4197--MA0495.2.MAFF	chr13	112385233	112385253	-	0.000	0.000	Merged-chr13-112385232-32
NR5049--MA0591.1.Bach1::Mafk	chr15	10723728	10723742	+	0.000	0.000	Merged-chr15-10723648-41
NR4758--MA0089.1.MAFG::NFE2L1	chr14	75131285	75131290	+	0.000	0.000	Merged-chr14-75131133-67
NR3338--MA0089.1.MAFG::NFE2L1	chr12	105001141	105001146	+	0.000	0.000	Merged-chr12-105001185-43
NR2104--MA0117.2.Mafb	chr10	127324442	127324453	+	0.000	0.000	Merged-chr10-127324653-45
NR492--MA0495.2.MAFF	chr1	92119341	92119361	-	0.000	0.000	Merged-chr1-92119439-48
NR13781--MA0591.1.Bach1::Mafk	chr8	91545805	91545819	-	0.000	0.000	Merged-chr8-91545805-43
NR10485--MA0501.1.MAF::NFE2	chr4	145209530	145209544	+	0.000	0.000	Merged-chr4-145209474-14
NR11290--MA0591.1.Bach1::Mafk	chr5	120503177	120503191	-	0.000	0.000	Merged-chr5-120503408-50
NR3308--MA0591.1.Bach1::Mafk	chr12	102725894	102725908	+	0.000	0.000	Merged-chr12-102725794-51
NR2310--MA0591.1.Bach1::Mafk	chr11	43174587	43174601	+	0.000	0.000	Merged-chr11-43174624-53
NR10389--MA0501.1.MAF::NFE2	chr4	130902725	130902739	+	0.000	0.000	Merged-chr4-130902724-33
NR11649--MA0501.1.MAF::NFE2	chr6	33004675	33004689	+	0.000	0.000	Merged-chr6-33004502-19
NR6286--MA0591.1.Bach1::Mafk	chr17	32891345	32891359	+	0.000	0.000	Merged-chr17-32891413-48
NR3557--MA0501.1.MAF::NFE2	chr13	8995339	8995353	+	0.000	0.000	Merged-chr13-8995380-1
NR7053--MA0089.1.MAFG::NFE2L1	chr18	80455661	80455666	-	0.000	0.000	Merged-chr18-80455760-29
NR6130--MA0496.2.MAFK	chr17	5802393	5802411	+	0.000	0.000	Merged-chr17-5802429-65
NR1370--MA0496.2.MAFK	chr10	19104810	19104828	+	0.000	0.000	Merged-chr10-19104955-55
NR7949--MA0591.1.Bach1::Mafk	chr2	84727357	84727371	+	0.000	0.000	Merged-chr2-84727435-53
NR9722--MA0496.2.MAFK	chr3	157884229	157884247	+	0.000	0.000	Merged-chr3-157884103-23
NR3310--MA0089.1.MAFG::NFE2L1	chr12	102743674	102743679	-	0.000	0.000	Merged-chr12-102743719-52
NR2219--MA0495.2.MAFF	chr11	20107921	20107941	-	0.000	0.000	Merged-chr11-20107877-60
NR6743--MA0501.1.MAF::NFE2	chr18	31628593	31628607	+	0.000	0.000	Merged-chr18-31628663-46
NR7455--MA0117.2.Mafb	chr2	3753940	3753951	+	0.000	0.000	Merged-chr2-3753899-45
NR3555--MA0495.2.MAFF	chr13	8995333	8995353	+	0.000	0.000	Merged-chr13-8995380-1
NR6715--MA0089.1.MAFG::NFE2L1	chr18	23845166	23845171	+	0.000	0.000	Merged-chr18-23845063-50
NR3396--MA0591.1.Bach1::Mafk	chr12	111538237	111538251	+	0.000	0.000	Merged-chr12-111538351-99
NR13501--MA0591.1.Bach1::Mafk	chr8	39045551	39045565	-	0.000	0.000	Merged-chr8-39045547-88
NR12478--MA0089.1.MAFG::NFE2L1	chr6	144804582	144804587	-	0.000	0.000	Merged-chr6-144804553-29
NR7644--MA0089.1.MAFG::NFE2L1	chr2	38536477	38536482	+	0.000	0.000	Merged-chr2-38536477-82
NR14133--MA0089.1.MAFG::NFE2L1	chr9	15584518	15584523	-	0.000	0.000	Merged-chr9-15584561-2
NR4065--MA0089.1.MAFG::NFE2L1	chr13	100201819	100201824	-	0.000	0.000	Merged-chr13-100202015-43
NR13202--MA0659.1.MAFG	chr7	127573108	127573128	+	0.000	0.000	Merged-chr7-127573236-53
NR6600--MA0089.1.MAFG::NFE2L1	chr17	88195463	88195468	-	0.000	0.000	Merged-chr17-88195444-8
NR309--MA0501.1.MAF::NFE2	chr1	72449910	72449924	+	0.000	0.000	Merged-chr1-72450027-13
NR11228--MA0117.2.Mafb	chr5	111057263	111057274	+	0.000	0.000	Merged-chr5-111057385-10
NR2568--MA0591.1.Bach1::Mafk	chr11	80505138	80505152	+	0.000	0.000	Merged-chr11-80505144-23
NR11891--MA0591.1.Bach1::Mafk	chr6	81940100	81940114	+	0.000	0.000	Merged-chr6-81939929-17
NR3727--MA0089.1.MAFG::NFE2L1	chr13	43788990	43788995	-	0.000	0.000	Merged-chr13-43789112-65
NR4656--MA0089.1.MAFG::NFE2L1	chr14	63130836	63130841	-	0.000	0.000	Merged-chr14-63130838-17
NR2449--MA0117.2.Mafb	chr11	60935540	60935551	-	0.000	0.000	Merged-chr11-60935533-50
NR5081--MA0089.1.MAFG::NFE2L1	chr15	27826216	27826221	-	0.000	0.000	Merged-chr15-27825914-54
NR12450--MA0089.1.MAFG::NFE2L1	chr6	143366064	143366069	+	0.000	0.000	Merged-chr6-143366035-15
NR8536--MA0117.2.Mafb	chr2	157887764	157887775	+	0.000	0.000	Merged-chr2-157887792-12
NR11183--MA0591.1.Bach1::Mafk	chr5	105732342	105732356	+	0.000	0.000	Merged-chr5-105732037-124
NR6061--MA0659.1.MAFG	chr16	94660247	94660267	+	0.000	0.000	Merged-chr16-94660460-20
NR6200--MA0591.1.Bach1::Mafk	chr17	21962761	21962775	+	0.000	0.000	Merged-chr17-21962669-83
NR1248--MA0501.1.MAF::NFE2	chr1	192532372	192532386	-	0.000	0.000	Merged-chr1-192532397-12
NR13728--MA0496.2.MAFK	chr8	85515649	85515667	-	0.000	0.000	Merged-chr8-85515665-21
NR6844--MA0591.1.Bach1::Mafk	chr18	54860890	54860904	+	0.000	0.000	Merged-chr18-54860804-67
NR6840--MA0659.1.MAFG	chr18	54822970	54822990	+	0.000	0.000	Merged-chr18-54822886-30
NR13980--MA0501.1.MAF::NFE2	chr8	120563928	120563942	+	0.000	0.000	Merged-chr8-120564046-29
NR6704--MA0495.2.MAFF	chr18	23754629	23754649	-	0.000	0.000	Merged-chr18-23754514-42
NR3304--MA0496.2.MAFK	chr12	102588573	102588591	-	0.000	0.000	Merged-chr12-102588735-27
NR5408--MA0089.1.MAFG::NFE2L1	chr15	93712836	93712841	-	0.000	0.000	Merged-chr15-93712745-43
NR714--MA0501.1.MAF::NFE2	chr1	132264730	132264744	-	0.000	0.000	Merged-chr1-132264829-22
NR15046--MA0117.2.Mafb	chrX	142883941	142883952	+	0.000	0.000	Merged-chrX-142883855-35
NR4554--MA0089.1.MAFG::NFE2L1	chr14	46578307	46578312	+	0.000	0.000	Merged-chr14-46578431-37
NR2145--MA0659.1.MAFG	chr11	3161116	3161136	-	0.000	0.000	Merged-chr11-3161151-10
NR10940--MA0501.1.MAF::NFE2	chr5	65903032	65903046	+	0.000	0.000	Merged-chr5-65902900-8
NR7485--MA0495.2.MAFF	chr2	11497008	11497028	-	0.000	0.000	Merged-chr2-11496832-15
