#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR3193--MA0482.1.Gata4	chr18	50024204	50024214	+	0.000	0.000	Merged-chr18-50024197-35
NR2294--MA0037.3.GATA3	chr14	100222433	100222440	-	0.000	0.000	Merged-chr14-100222353-13
NR6382--MA0037.3.GATA3	chr8	64935135	64935142	-	0.000	0.000	Merged-chr8-64935114-22
NR945--MA0036.3.GATA2	chr11	6701479	6701489	+	0.000	0.000	Merged-chr11-6701596-23
NR1073--MA1104.1.GATA6	chr11	70594810	70594822	-	0.000	0.000	Merged-chr11-70594778-39
NR1707--MA0482.1.Gata4	chr13	37325801	37325811	+	0.000	0.000	Merged-chr13-37325634-26
NR1615--MA1104.1.GATA6	chr13	5757295	5757307	+	0.000	0.000	Merged-chr13-5757363-53
NR4423--MA0035.3.Gata1	chr3	132791514	132791524	-	0.000	0.000	Merged-chr3-132791387-40
NR5524--MA0482.1.Gata4	chr6	67184853	67184863	-	0.000	0.000	Merged-chr6-67184785-39
NR6883--MA0766.1.GATA5	chr9	108832555	108832562	+	0.000	0.000	Merged-chr9-108832464-53
NR3097--MA0482.1.Gata4	chr17	80113011	80113021	+	0.000	0.000	Merged-chr17-80112993-49
NR5134--MA0035.3.Gata1	chr5	93093278	93093288	+	0.000	0.000	Merged-chr5-93093423-108
NR6043--MA0140.2.GATA1::TAL1	chr7	98178143	98178160	-	0.000	0.000	Merged-chr7-98178228-64
NR470--MA0035.3.Gata1	chr1	171643756	171643766	+	0.000	0.000	Merged-chr1-171643793-46
NR4845--MA0036.3.GATA2	chr4	145312626	145312636	-	0.000	0.000	Merged-chr4-145312696-44
NR5336--MA1104.1.GATA6	chr5	144964169	144964181	+	0.000	0.000	Merged-chr5-144963961-18
NR2761--MA0766.1.GATA5	chr16	50289913	50289920	-	0.000	0.000	Merged-chr16-50289950-12
NR2751--MA0036.3.GATA2	chr16	48786529	48786539	+	0.000	0.000	Merged-chr16-48786510-43
NR1105--MA1104.1.GATA6	chr11	75472994	75473006	+	0.000	0.000	Merged-chr11-75472911-35
NR5885--MA0482.1.Gata4	chr7	19086248	19086258	-	0.000	0.000	Merged-chr7-19086207-16
NR968--MA0766.1.GATA5	chr11	22813645	22813652	+	0.000	0.000	Merged-chr11-22813643-1
NR3215--MA0035.3.Gata1	chr18	55293050	55293060	+	0.000	0.000	Merged-chr18-55293214-19
NR5270--MA0037.3.GATA3	chr5	122145603	122145610	-	0.000	0.000	Merged-chr5-122145635-51
NR2690--MA0035.3.Gata1	chr16	27388011	27388021	+	0.000	0.000	Merged-chr16-27388094-20
NR6318--MA0037.3.GATA3	chr8	25769097	25769104	+	0.000	0.000	Merged-chr8-25769209-9
NR1239--MA0766.1.GATA5	chr11	101627409	101627416	-	0.000	0.000	Merged-chr11-101627512-104
NR3494--MA1104.1.GATA6	chr19	53185682	53185694	-	0.000	0.000	Merged-chr19-53185705-40
NR4616--MA0766.1.GATA5	chr4	40773027	40773034	-	0.000	0.000	Merged-chr4-40772932-1
NR4606--MA0036.3.GATA2	chr4	33189442	33189452	+	0.000	0.000	Merged-chr4-33189254-36
NR2461--MA0482.1.Gata4	chr15	59010878	59010888	+	0.000	0.000	Merged-chr15-59010782-34
NR2732--MA0482.1.Gata4	chr16	44962859	44962869	-	0.000	0.000	Merged-chr16-44962970-21
NR1291--MA0037.3.GATA3	chr11	115746912	115746919	-	0.000	0.000	Merged-chr11-115746671-90
NR6482--MA0766.1.GATA5	chr8	107164414	107164421	-	0.000	0.000	Merged-chr8-107164486-19
NR3443--MA0482.1.Gata4	chr19	31321986	31321996	-	0.000	0.000	Merged-chr19-31321995-11
NR1829--MA0482.1.Gata4	chr13	64315644	64315654	-	0.000	0.000	Merged-chr13-64315696-19
NR2841--MA0482.1.Gata4	chr16	90197505	90197515	+	0.000	0.000	Merged-chr16-90197695-59
NR57--MA0035.3.Gata1	chr1	39715041	39715051	+	0.000	0.000	Merged-chr1-39714905-4
NR5206--MA1104.1.GATA6	chr5	100953768	100953780	+	0.000	0.000	Merged-chr5-100953880-8
NR1667--MA0482.1.Gata4	chr13	20094995	20095005	+	0.000	0.000	Merged-chr13-20095026-36
NR6514--MA0766.1.GATA5	chr8	115436487	115436494	+	0.000	0.000	Merged-chr8-115436321-24
NR363--MA0482.1.Gata4	chr1	151973291	151973301	-	0.000	0.000	Merged-chr1-151973357-25
NR1048--MA0482.1.Gata4	chr11	63148510	63148520	+	0.000	0.000	Merged-chr11-63148506-21
NR143--MA0036.3.GATA2	chr1	71576671	71576681	-	0.000	0.000	Merged-chr1-71576890-29
NR424--MA0766.1.GATA5	chr1	164366711	164366718	-	0.000	0.000	Merged-chr1-164366862-30
NR3379--MA0036.3.GATA2	chr19	8019664	8019674	+	0.000	0.000	Merged-chr19-8019847-106
NR6122--MA0037.3.GATA3	chr7	113261852	113261859	+	0.000	0.000	Merged-chr7-113261896-3
NR2740--MA0766.1.GATA5	chr16	45025480	45025487	+	0.000	0.000	Merged-chr16-45025536-40
NR3313--MA0482.1.Gata4	chr18	80738516	80738526	+	0.000	0.000	Merged-chr18-80738458-39
NR3887--MA1104.1.GATA6	chr2	126467850	126467862	-	0.000	0.000	Merged-chr2-126467944-38
NR4800--MA0766.1.GATA5	chr4	122872202	122872209	-	0.000	0.000	Merged-chr4-122872187-66
NR6281--MA0035.3.Gata1	chr8	8381938	8381948	+	0.000	0.000	Merged-chr8-8381887-4
NR46--MA0482.1.Gata4	chr1	36684297	36684307	-	0.000	0.000	Merged-chr1-36684318-20
NR3199--MA0140.2.GATA1::TAL1	chr18	50066167	50066184	-	0.000	0.000	Merged-chr18-50066137-40
NR2896--MA0766.1.GATA5	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
NR156--MA0036.3.GATA2	chr1	74726884	74726894	+	0.000	0.000	Merged-chr1-74726770-27
NR1046--MA0036.3.GATA2	chr11	61564067	61564077	+	0.000	0.000	Merged-chr11-61564144-31
NR6780--MA0482.1.Gata4	chr9	82855256	82855266	+	0.000	0.000	Merged-chr9-82855437-10
NR4704--MA0766.1.GATA5	chr4	89044206	89044213	-	0.000	0.000	Merged-chr4-89044155-38
NR2156--MA0037.3.GATA3	chr14	54227579	54227586	+	0.000	0.000	Merged-chr14-54227788-83
NR5192--MA0482.1.Gata4	chr5	100570889	100570899	+	0.000	0.000	Merged-chr5-100570837-10
NR4088--MA0037.3.GATA3	chr2	172405078	172405085	+	0.000	0.000	Merged-chr2-172405200-19
NR6969--MA0140.2.GATA1::TAL1	chrX	20961694	20961711	-	0.000	0.000	Merged-chrX-20961894-83
NR2581--MA0036.3.GATA2	chr15	97373362	97373372	+	0.000	0.000	Merged-chr15-97373444-153
NR2013--MA0037.3.GATA3	chr13	115011728	115011735	+	0.000	0.000	Merged-chr13-115011790-8
NR2679--MA0037.3.GATA3	chr16	24826503	24826510	-	0.000	0.000	Merged-chr16-24826564-20
NR6745--MA0766.1.GATA5	chr9	69073402	69073409	-	0.000	0.000	Merged-chr9-69073494-25
NR6270--MA0482.1.Gata4	chr7	143649723	143649733	+	0.000	0.000	Merged-chr7-143649559-54
NR374--MA0036.3.GATA2	chr1	153141157	153141167	+	0.000	0.000	Merged-chr1-153140977-54
NR6321--MA0036.3.GATA2	chr8	25769095	25769105	-	0.000	0.000	Merged-chr8-25769209-9
NR1069--MA0766.1.GATA5	chr11	70265525	70265532	-	0.000	0.000	Merged-chr11-70265494-15
NR4468--MA0037.3.GATA3	chr3	139024692	139024699	-	0.000	0.000	Merged-chr3-139024771-15
NR733--MA0140.2.GATA1::TAL1	chr10	75434735	75434752	-	0.000	0.000	Merged-chr10-75434678-44
NR502--MA0036.3.GATA2	chr1	179131559	179131569	-	0.000	0.000	Merged-chr1-179131404-17
NR5798--MA1104.1.GATA6	chr6	137557988	137558000	+	0.000	0.000	Merged-chr6-137558133-151
NR6854--MA0766.1.GATA5	chr9	102867024	102867031	+	0.000	0.000	Merged-chr9-102867048-29
NR4303--MA0766.1.GATA5	chr3	93550240	93550247	-	0.000	0.000	Merged-chr3-93550146-53
NR948--MA1104.1.GATA6	chr11	11564364	11564376	-	0.000	0.000	Merged-chr11-11564485-53
NR6802--MA0035.3.Gata1	chr9	88722041	88722051	+	0.000	0.000	Merged-chr9-88721964-40
NR3866--MA0037.3.GATA3	chr2	119251033	119251040	-	0.000	0.000	Merged-chr2-119251076-33
NR549--MA0036.3.GATA2	chr1	191445990	191446000	+	0.000	0.000	Merged-chr1-191445969-55
NR1424--MA1104.1.GATA6	chr12	76953749	76953761	-	0.000	0.000	Merged-chr12-76953735-9
NR6783--MA0035.3.Gata1	chr9	82855255	82855265	+	0.000	0.000	Merged-chr9-82855437-10
NR6734--MA0140.2.GATA1::TAL1	chr9	66604285	66604302	-	0.000	0.000	Merged-chr9-66604210-12
NR198--MA0140.2.GATA1::TAL1	chr1	88228321	88228338	-	0.000	0.000	Merged-chr1-88228292-3
NR964--MA0035.3.Gata1	chr11	20193487	20193497	-	0.000	0.000	Merged-chr11-20193486-15
NR6334--MA0036.3.GATA2	chr8	33608228	33608238	-	0.000	0.000	Merged-chr8-33608229-103
NR4935--MA0766.1.GATA5	chr4	156022069	156022076	-	0.000	0.000	Merged-chr4-156022073-120
NR1950--MA0035.3.Gata1	chr13	106836444	106836454	+	0.000	0.000	Merged-chr13-106836459-51
NR5512--MA0037.3.GATA3	chr6	61225494	61225501	-	0.000	0.000	Merged-chr6-61225621-10
NR4316--MA0766.1.GATA5	chr3	98362922	98362929	-	0.000	0.000	Merged-chr3-98362961-5
NR5027--MA0766.1.GATA5	chr5	36722519	36722526	+	0.000	0.000	Merged-chr5-36722614-37
NR1708--MA1104.1.GATA6	chr13	37325799	37325811	-	0.000	0.000	Merged-chr13-37325634-26
NR5525--MA1104.1.GATA6	chr6	67184853	67184865	+	0.000	0.000	Merged-chr6-67184785-39
NR1309--MA0036.3.GATA2	chr11	117109711	117109721	+	0.000	0.000	Merged-chr11-117109823-31
NR6719--MA0035.3.Gata1	chr9	61054546	61054556	+	0.000	0.000	Merged-chr9-61054632-26
NR2812--MA0482.1.Gata4	chr16	84713357	84713367	+	0.000	0.000	Merged-chr16-84713563-77
NR1642--MA0037.3.GATA3	chr13	13730042	13730049	+	0.000	0.000	Merged-chr13-13729900-19
NR1620--MA0766.1.GATA5	chr13	5862431	5862438	-	0.000	0.000	Merged-chr13-5862430-12
NR4938--MA0036.3.GATA2	chr5	3512855	3512865	-	0.000	0.000	Merged-chr5-3512789-22
NR462--MA0036.3.GATA2	chr1	171118396	171118406	-	0.000	0.000	Merged-chr1-171118470-13
NR5111--MA0037.3.GATA3	chr5	90612256	90612263	+	0.000	0.000	Merged-chr5-90612116-89
NR1546--MA0037.3.GATA3	chr12	111897202	111897209	-	0.000	0.000	Merged-chr12-111897164-28
NR3427--MA0482.1.Gata4	chr19	29367423	29367433	-	0.000	0.000	Merged-chr19-29367376-49
NR2506--MA0766.1.GATA5	chr15	78495178	78495185	+	0.000	0.000	Merged-chr15-78495177-43
NR6414--MA0035.3.Gata1	chr8	81773503	81773513	+	0.000	0.000	Merged-chr8-81773679-46
NR7039--MA0482.1.Gata4	chrX	153375288	153375298	+	0.000	0.000	Merged-chrX-153375365-26
NR2783--MA0035.3.Gata1	chr16	58546298	58546308	-	0.000	0.000	Merged-chr16-58546287-56
NR908--MA0036.3.GATA2	chr10	127759708	127759718	+	0.000	0.000	Merged-chr10-127759558-36
NR1798--MA0037.3.GATA3	chr13	59585438	59585445	-	0.000	0.000	Merged-chr13-59585318-80
NR970--MA0037.3.GATA3	chr11	22824246	22824253	-	0.000	0.000	Merged-chr11-22824173-55
NR233--MA0766.1.GATA5	chr1	94035513	94035520	-	0.000	0.000	Merged-chr1-94035484-87
NR2462--MA1104.1.GATA6	chr15	59010876	59010888	-	0.000	0.000	Merged-chr15-59010782-34
NR899--MA0766.1.GATA5	chr10	122544434	122544441	-	0.000	0.000	Merged-chr10-122544406-31
NR2733--MA1104.1.GATA6	chr16	44962859	44962871	+	0.000	0.000	Merged-chr16-44962970-21
NR3444--MA1104.1.GATA6	chr19	31321986	31321998	+	0.000	0.000	Merged-chr19-31321995-11
NR7049--MA0140.2.GATA1::TAL1	chrX	159409319	159409336	+	0.000	0.000	Merged-chrX-159409418-24
NR63--MA0140.2.GATA1::TAL1	chr1	44119228	44119245	+	0.000	0.000	Merged-chr1-44119153-125
NR2411--MA0482.1.Gata4	chr15	25269748	25269758	-	0.000	0.000	Merged-chr15-25269773-79
NR4471--MA0036.3.GATA2	chr3	139024691	139024701	+	0.000	0.000	Merged-chr3-139024771-15
NR3696--MA1104.1.GATA6	chr2	60845540	60845552	+	0.000	0.000	Merged-chr2-60845573-40
NR2586--MA0036.3.GATA2	chr15	97790276	97790286	-	0.000	0.000	Merged-chr15-97790248-21
NR1118--MA0035.3.Gata1	chr11	76599252	76599262	-	0.000	0.000	Merged-chr11-76599172-10
NR1489--MA0482.1.Gata4	chr12	99544689	99544699	-	0.000	0.000	Merged-chr12-99544732-47
NR1668--MA1104.1.GATA6	chr13	20094993	20095005	-	0.000	0.000	Merged-chr13-20095026-36
NR6817--MA0482.1.Gata4	chr9	94614101	94614111	+	0.000	0.000	Merged-chr9-94614117-31
NR5918--MA0037.3.GATA3	chr7	30099623	30099630	+	0.000	0.000	Merged-chr7-30099514-26
NR379--MA0036.3.GATA2	chr1	153847115	153847125	-	0.000	0.000	Merged-chr1-153847127-37
NR390--MA0482.1.Gata4	chr1	155322486	155322496	-	0.000	0.000	Merged-chr1-155322423-20
NR661--MA0482.1.Gata4	chr10	39315667	39315677	+	0.000	0.000	Merged-chr10-39315634-10
NR932--MA0482.1.Gata4	chr11	4343973	4343983	+	0.000	0.000	Merged-chr11-4344147-20
NR364--MA1104.1.GATA6	chr1	151973291	151973303	+	0.000	0.000	Merged-chr1-151973357-25
NR2695--MA0036.3.GATA2	chr16	29856392	29856402	+	0.000	0.000	Merged-chr16-29856280-19
NR6403--MA0482.1.Gata4	chr8	75082608	75082618	-	0.000	0.000	Merged-chr8-75082480-28
NR1049--MA1104.1.GATA6	chr11	63148508	63148520	-	0.000	0.000	Merged-chr11-63148506-21
NR6884--MA0035.3.Gata1	chr9	108832553	108832563	-	0.000	0.000	Merged-chr9-108832464-53
NR2680--MA1104.1.GATA6	chr16	24826501	24826513	-	0.000	0.000	Merged-chr16-24826564-20
NR3892--MA0140.2.GATA1::TAL1	chr2	127328635	127328652	+	0.000	0.000	Merged-chr2-127328606-14
NR2269--MA0140.2.GATA1::TAL1	chr14	79526350	79526367	-	0.000	0.000	Merged-chr14-79526316-23
NR5031--MA0140.2.GATA1::TAL1	chr5	39424971	39424988	-	0.000	0.000	Merged-chr5-39424871-1
NR2305--MA0035.3.Gata1	chr14	101477377	101477387	-	0.000	0.000	Merged-chr14-101477413-70
NR6512--MA0482.1.Gata4	chr8	115436484	115436494	-	0.000	0.000	Merged-chr8-115436321-24
NR1780--MA0035.3.Gata1	chr13	52801100	52801110	-	0.000	0.000	Merged-chr13-52800951-49
NR4627--MA0482.1.Gata4	chr4	43973613	43973623	+	0.000	0.000	Merged-chr4-43973629-28
NR4237--MA0035.3.Gata1	chr3	68240094	68240104	-	0.000	0.000	Merged-chr3-68240034-18
NR2762--MA0035.3.Gata1	chr16	50289912	50289922	+	0.000	0.000	Merged-chr16-50289950-12
NR6031--MA0766.1.GATA5	chr7	90345206	90345213	-	0.000	0.000	Merged-chr7-90345081-52
NR422--MA0482.1.Gata4	chr1	164366711	164366721	+	0.000	0.000	Merged-chr1-164366862-30
NR4351--MA0766.1.GATA5	chr3	109433528	109433535	-	0.000	0.000	Merged-chr3-109433404-19
NR5289--MA0140.2.GATA1::TAL1	chr5	134494369	134494386	-	0.000	0.000	Merged-chr5-134494514-28
NR5128--MA0766.1.GATA5	chr5	92954368	92954375	-	0.000	0.000	Merged-chr5-92954345-1
NR47--MA1104.1.GATA6	chr1	36684297	36684309	+	0.000	0.000	Merged-chr1-36684318-20
NR4376--MA0140.2.GATA1::TAL1	chr3	115675888	115675905	+	0.000	0.000	Merged-chr3-115675973-49
NR674--MA0482.1.Gata4	chr10	41687663	41687673	+	0.000	0.000	Merged-chr10-41687676-7
NR853--MA1104.1.GATA6	chr10	111583204	111583216	+	0.000	0.000	Merged-chr10-111583294-13
NR4465--MA0482.1.Gata4	chr3	137969288	137969298	+	0.000	0.000	Merged-chr3-137969157-49
NR4617--MA0035.3.Gata1	chr4	40773026	40773036	+	0.000	0.000	Merged-chr4-40772932-1
NR6140--MA0766.1.GATA5	chr7	114580613	114580620	+	0.000	0.000	Merged-chr7-114580600-10
NR710--MA1104.1.GATA6	chr10	67065795	67065807	-	0.000	0.000	Merged-chr10-67065679-35
NR6483--MA0035.3.Gata1	chr8	107164413	107164423	+	0.000	0.000	Merged-chr8-107164486-19
NR578--MA0482.1.Gata4	chr1	193504247	193504257	+	0.000	0.000	Merged-chr1-193504055-24
NR5193--MA1104.1.GATA6	chr5	100570887	100570899	-	0.000	0.000	Merged-chr5-100570837-10
NR1124--MA0037.3.GATA3	chr11	79060215	79060222	+	0.000	0.000	Merged-chr11-79060117-18
NR90--MA0037.3.GATA3	chr1	58311564	58311571	-	0.000	0.000	Merged-chr1-58311498-34
NR4906--MA0766.1.GATA5	chr4	150517582	150517589	-	0.000	0.000	Merged-chr4-150517532-35
NR6387--MA0035.3.Gata1	chr8	64935134	64935144	+	0.000	0.000	Merged-chr8-64935114-22
NR2632--MA0035.3.Gata1	chr16	10676897	10676907	-	0.000	0.000	Merged-chr16-10676780-15
NR4211--MA0036.3.GATA2	chr3	55744017	55744027	+	0.000	0.000	Merged-chr3-55744037-44
NR6271--MA1104.1.GATA6	chr7	143649721	143649733	-	0.000	0.000	Merged-chr7-143649559-54
NR4539--MA0766.1.GATA5	chr3	152929753	152929760	-	0.000	0.000	Merged-chr3-152929727-94
NR425--MA0035.3.Gata1	chr1	164366710	164366720	+	0.000	0.000	Merged-chr1-164366862-30
NR6767--MA0035.3.Gata1	chr9	78010964	78010974	-	0.000	0.000	Merged-chr9-78010803-82
NR2926--MA0482.1.Gata4	chr17	18462834	18462844	-	0.000	0.000	Merged-chr17-18462916-14
NR2512--MA0482.1.Gata4	chr15	79657999	79658009	+	0.000	0.000	Merged-chr15-79658151-9
NR1071--MA0037.3.GATA3	chr11	70594812	70594819	-	0.000	0.000	Merged-chr11-70594778-39
NR6057--MA0766.1.GATA5	chr7	101504104	101504111	-	0.000	0.000	Merged-chr7-101503907-73
NR2738--MA1104.1.GATA6	chr16	45025477	45025489	+	0.000	0.000	Merged-chr16-45025536-40
NR120--MA0035.3.Gata1	chr1	64956881	64956891	+	0.000	0.000	Merged-chr1-64956845-95
NR6852--MA0482.1.Gata4	chr9	102867021	102867031	-	0.000	0.000	Merged-chr9-102867048-29
NR2815--MA0036.3.GATA2	chr16	84864871	84864881	+	0.000	0.000	Merged-chr16-84864807-26
NR6733--MA0035.3.Gata1	chr9	65623022	65623032	+	0.000	0.000	Merged-chr9-65622988-15
NR2897--MA0035.3.Gata1	chr17	12165547	12165557	+	0.000	0.000	Merged-chr17-12165459-54
NR4705--MA0035.3.Gata1	chr4	89044205	89044215	+	0.000	0.000	Merged-chr4-89044155-38
NR3632--MA0766.1.GATA5	chr2	44425758	44425765	-	0.000	0.000	Merged-chr2-44425815-56
NR1103--MA0037.3.GATA3	chr11	75472997	75473004	+	0.000	0.000	Merged-chr11-75472911-35
NR2392--MA0766.1.GATA5	chr15	9533708	9533715	-	0.000	0.000	Merged-chr15-9533546-44
NR2382--MA0036.3.GATA2	chr15	5263385	5263395	-	0.000	0.000	Merged-chr15-5263232-16
NR3492--MA0037.3.GATA3	chr19	53185684	53185691	-	0.000	0.000	Merged-chr19-53185705-40
NR4067--MA0035.3.Gata1	chr2	165854789	165854799	-	0.000	0.000	Merged-chr2-165854688-17
NR6132--MA0766.1.GATA5	chr7	113419587	113419594	+	0.000	0.000	Merged-chr7-113419557-35
NR2929--MA0035.3.Gata1	chr17	18462835	18462845	-	0.000	0.000	Merged-chr17-18462916-14
NR6746--MA0035.3.Gata1	chr9	69073401	69073411	+	0.000	0.000	Merged-chr9-69073494-25
NR4795--MA0035.3.Gata1	chr4	122829338	122829348	-	0.000	0.000	Merged-chr4-122829434-12
NR656--MA0035.3.Gata1	chr10	34117969	34117979	+	0.000	0.000	Merged-chr10-34117997-36
NR555--MA0036.3.GATA2	chr1	192532235	192532245	-	0.000	0.000	Merged-chr1-192532397-12
NR1987--MA0037.3.GATA3	chr13	109822582	109822589	+	0.000	0.000	Merged-chr13-109822486-79
NR6855--MA0035.3.Gata1	chr9	102867022	102867032	-	0.000	0.000	Merged-chr9-102867048-29
NR5204--MA0037.3.GATA3	chr5	100953771	100953778	+	0.000	0.000	Merged-chr5-100953880-8
NR3428--MA1104.1.GATA6	chr19	29367423	29367435	+	0.000	0.000	Merged-chr19-29367376-49
NR1768--MA0140.2.GATA1::TAL1	chr13	51677053	51677070	+	0.000	0.000	Merged-chr13-51677073-51
NR2262--MA0766.1.GATA5	chr14	78687948	78687955	-	0.000	0.000	Merged-chr14-78687892-42
NR2523--MA0036.3.GATA2	chr15	82290391	82290401	+	0.000	0.000	Merged-chr15-82290504-11
NR6534--MA1104.1.GATA6	chr8	117801963	117801975	+	0.000	0.000	Merged-chr8-117802067-74
NR1894--MA0035.3.Gata1	chr13	92629671	92629681	-	0.000	0.000	Merged-chr13-92629769-12
NR469--MA0766.1.GATA5	chr1	171643757	171643764	-	0.000	0.000	Merged-chr1-171643793-46
NR4261--MA0482.1.Gata4	chr3	84477725	84477735	-	0.000	0.000	Merged-chr3-84477603-8,Merged-chr3-84477916-1
NR2852--MA0482.1.Gata4	chr16	92904091	92904101	+	0.000	0.000	Merged-chr16-92904166-16
NR5565--MA0037.3.GATA3	chr6	87725555	87725562	-	0.000	0.000	Merged-chr6-87725596-14
NR3885--MA0037.3.GATA3	chr2	126467852	126467859	-	0.000	0.000	Merged-chr2-126467944-38
NR4936--MA0035.3.Gata1	chr4	156022068	156022078	+	0.000	0.000	Merged-chr4-156022073-120
NR2412--MA1104.1.GATA6	chr15	25269748	25269760	+	0.000	0.000	Merged-chr15-25269773-79
NR645--MA0482.1.Gata4	chr10	28520082	28520092	-	0.000	0.000	Merged-chr10-28520121-26
NR6818--MA1104.1.GATA6	chr9	94614099	94614111	-	0.000	0.000	Merged-chr9-94614117-31
NR662--MA1104.1.GATA6	chr10	39315665	39315677	-	0.000	0.000	Merged-chr10-39315634-10
NR1509--MA0037.3.GATA3	chr12	103129577	103129584	-	0.000	0.000	Merged-chr12-103129553-17
NR6404--MA1104.1.GATA6	chr8	75082608	75082620	+	0.000	0.000	Merged-chr8-75082480-28
NR5971--MA0482.1.Gata4	chr7	51964780	51964790	-	0.000	0.000	Merged-chr7-51964767-12
NR1392--MA0036.3.GATA2	chr12	55051397	55051407	+	0.000	0.000	Merged-chr12-55051446-14
NR61--MA0037.3.GATA3	chr1	44101573	44101580	-	0.000	0.000	Merged-chr1-44101717-6
NR4797--MA0482.1.Gata4	chr4	122872202	122872212	+	0.000	0.000	Merged-chr4-122872187-66
NR1621--MA0035.3.Gata1	chr13	5862430	5862440	+	0.000	0.000	Merged-chr13-5862430-12
NR2630--MA1104.1.GATA6	chr16	10676896	10676908	+	0.000	0.000	Merged-chr16-10676780-15
NR1277--MA0140.2.GATA1::TAL1	chr11	109703939	109703956	-	0.000	0.000	Merged-chr11-109704027-28
NR6513--MA1104.1.GATA6	chr8	115436484	115436496	+	0.000	0.000	Merged-chr8-115436321-24
NR744--MA0140.2.GATA1::TAL1	chr10	79417360	79417377	+	0.000	0.000	Merged-chr10-79417442-89
NR4628--MA1104.1.GATA6	chr4	43973611	43973623	-	0.000	0.000	Merged-chr4-43973629-28
NR1204--MA0037.3.GATA3	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR305--MA0766.1.GATA5	chr1	128057473	128057480	-	0.000	0.000	Merged-chr1-128057377-21
NR2416--MA0766.1.GATA5	chr15	31440061	31440068	-	0.000	0.000	Merged-chr15-31440136-19
NR6028--MA0766.1.GATA5	chr7	90007381	90007388	+	0.000	0.000	Merged-chr7-90007418-46
NR234--MA0035.3.Gata1	chr1	94035512	94035522	+	0.000	0.000	Merged-chr1-94035484-87
NR4323--MA1104.1.GATA6	chr3	101296704	101296716	-	0.000	0.000	Merged-chr3-101296807-2
NR579--MA1104.1.GATA6	chr1	193504245	193504257	-	0.000	0.000	Merged-chr1-193504055-24
NR2515--MA0036.3.GATA2	chr15	81199597	81199607	-	0.000	0.000	Merged-chr15-81199619-17
NR2039--MA0036.3.GATA2	chr14	7994568	7994578	-	0.000	0.000	Merged-chr14-7994545-46
NR4482--MA0035.3.Gata1	chr3	142281017	142281027	+	0.000	0.000	Merged-chr3-142281213-32
NR5305--MA0037.3.GATA3	chr5	138657964	138657971	-	0.000	0.000	Merged-chr5-138657986-28
NR6594--MA0766.1.GATA5	chr8	127963050	127963057	+	0.000	0.000	Merged-chr8-127963000-27
NR6361--MA0140.2.GATA1::TAL1	chr8	36159091	36159108	+	0.000	0.000	Merged-chr8-36159106-37
NR2419--MA0036.3.GATA2	chr15	34412344	34412354	-	0.000	0.000	Merged-chr15-34412458-31
NR5730--MA0036.3.GATA2	chr6	127575138	127575148	-	0.000	0.000	Merged-chr6-127575169-36
NR2040--MA0035.3.Gata1	chr14	7994568	7994578	-	0.000	0.000	Merged-chr14-7994545-46
NR3574--MA0036.3.GATA2	chr2	17644734	17644744	-	0.000	0.000	Merged-chr2-17644831-25
NR4295--MA0766.1.GATA5	chr3	89906214	89906221	-	0.000	0.000	Merged-chr3-89906356-37
NR2015--MA0766.1.GATA5	chr13	115011728	115011735	+	0.000	0.000	Merged-chr13-115011790-8
NR3441--MA0766.1.GATA5	chr19	31210684	31210691	-	0.000	0.000	Merged-chr19-31210653-54
NR2927--MA1104.1.GATA6	chr17	18462834	18462846	+	0.000	0.000	Merged-chr17-18462916-14
NR4100--MA0035.3.Gata1	chr2	173426930	173426940	+	0.000	0.000	Merged-chr2-173426820-11
NR669--MA0036.3.GATA2	chr10	39613037	39613047	+	0.000	0.000	Merged-chr10-39613248-57
NR1706--MA0037.3.GATA3	chr13	37325801	37325808	-	0.000	0.000	Merged-chr13-37325634-26
NR5523--MA0037.3.GATA3	chr6	67184856	67184863	+	0.000	0.000	Merged-chr6-67184785-39
NR4352--MA0035.3.Gata1	chr3	109433527	109433537	+	0.000	0.000	Merged-chr3-109433404-19
NR6878--MA0766.1.GATA5	chr9	108290451	108290458	+	0.000	0.000	Merged-chr9-108290437-48
NR5844--MA0035.3.Gata1	chr6	144987413	144987423	-	0.000	0.000	Merged-chr6-144987357-14
NR1732--MA0482.1.Gata4	chr13	41683054	41683064	+	0.000	0.000	Merged-chr13-41683049-20
NR6853--MA1104.1.GATA6	chr9	102867021	102867033	+	0.000	0.000	Merged-chr9-102867048-29
NR5299--MA0037.3.GATA3	chr5	137787618	137787625	+	0.000	0.000	Merged-chr5-137787536-7
NR1512--MA0036.3.GATA2	chr12	103129576	103129586	+	0.000	0.000	Merged-chr12-103129553-17
NR4579--MA0766.1.GATA5	chr4	7455223	7455230	+	0.000	0.000	Merged-chr4-7455242-36
