#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR4667--MA0511.2.RUNX2	chr18	75374182	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR2050--MA0511.2.RUNX2	chr12	86687063	86687071	-	0.000	0.000	Merged-chr12-86687051-28
NR8133--MA0002.2.RUNX1	chr7	25155920	25155930	-	0.000	0.000	Merged-chr7-25155994-40
NR3586--MA0002.2.RUNX1	chr16	4584024	4584034	-	0.000	0.000	Merged-chr16-4584045-35
NR2017--MA0002.2.RUNX1	chr12	76853981	76853991	+	0.000	0.000	Merged-chr12-76853895-20
NR5950--MA0511.2.RUNX2	chr3	89871231	89871239	-	0.000	0.000	Merged-chr3-89871193-44
NR9039--MA0684.1.RUNX3	chr9	31301275	31301284	+	0.000	0.000	Merged-chr9-31301307-111
NR1763--MA0002.2.RUNX1	chr11	119164546	119164556	-	0.000	0.000	Merged-chr11-119164536-11
NR4968--MA0684.1.RUNX3	chr2	21223169	21223178	-	0.000	0.000	Merged-chr2-21222970-39
NR8070--MA0511.2.RUNX2	chr6	149307985	149307993	-	0.000	0.000	Merged-chr6-149307945-23
NR114--MA0511.2.RUNX2	chr1	37473509	37473517	+	0.000	0.000	Merged-chr1-37473461-33
NR6456--MA0511.2.RUNX2	chr4	55343348	55343356	+	0.000	0.000	Merged-chr4-55343422-62
NR4110--MA0511.2.RUNX2	chr17	21463758	21463766	+	0.000	0.000	Merged-chr17-21463736-49
NR3300--MA0002.2.RUNX1	chr15	36521489	36521499	-	0.000	0.000	Merged-chr15-36521520-11
NR3966--MA0002.2.RUNX1	chr16	95999442	95999452	+	0.000	0.000	Merged-chr16-95999409-48
NR6042--MA0511.2.RUNX2	chr3	115972450	115972458	+	0.000	0.000	Merged-chr3-115972355-68
NR6757--MA0684.1.RUNX3	chr4	145045906	145045915	+	0.000	0.000	Merged-chr4-145045932-55
NR1872--MA0002.2.RUNX1	chr12	32895345	32895355	+	0.000	0.000	Merged-chr12-32895351-16
NR8516--MA0511.2.RUNX2	chr7	143154070	143154078	+	0.000	0.000	Merged-chr7-143154031-30
NR6614--MA0684.1.RUNX3	chr4	98113775	98113784	-	0.000	0.000	Merged-chr4-98113853-12
NR6195--MA0002.2.RUNX1	chr3	145951330	145951340	-	0.000	0.000	Merged-chr3-145951501-19
NR6466--MA0002.2.RUNX1	chr4	57883715	57883725	+	0.000	0.000	Merged-chr4-57883873-2
NR6151--MA0511.2.RUNX2	chr3	142437065	142437073	+	0.000	0.000	Merged-chr3-142437047-18
NR1362--MA0002.2.RUNX1	chr11	6410349	6410359	+	0.000	0.000	Merged-chr11-6410402-18
NR4567--MA0684.1.RUNX3	chr18	54940565	54940574	+	0.000	0.000	Merged-chr18-54940674-40
NR4838--MA0684.1.RUNX3	chr19	41874495	41874504	+	0.000	0.000	Merged-chr19-41874574-30
NR8877--MA0511.2.RUNX2	chr8	116636191	116636199	-	0.000	0.000	Merged-chr8-116636119-54
NR3965--MA0684.1.RUNX3	chr16	95984999	95985008	-	0.000	0.000	Merged-chr16-95985074-35
NR4010--MA0684.1.RUNX3	chr17	7889199	7889208	-	0.000	0.000	Merged-chr17-7889151-33
NR1471--MA0002.2.RUNX1	chr11	43767288	43767298	-	0.000	0.000	Merged-chr11-43767173-52
NR3674--MA0002.2.RUNX1	chr16	24826554	24826564	-	0.000	0.000	Merged-chr16-24826564-20
NR3945--MA0002.2.RUNX1	chr16	93552875	93552885	+	0.000	0.000	Merged-chr16-93552984-42
NR6687--MA0511.2.RUNX2	chr4	129365349	129365357	+	0.000	0.000	Merged-chr4-129365384-41
NR2357--MA0002.2.RUNX1	chr13	32966240	32966250	+	0.000	0.000	Merged-chr13-32966239-7
NR1898--MA0002.2.RUNX1	chr12	36931651	36931661	+	0.000	0.000	Merged-chr12-36931553-8
NR5986--MA0002.2.RUNX1	chr3	102724374	102724384	-	0.000	0.000	Merged-chr3-102724263-19
NR1361--MA0684.1.RUNX3	chr11	5541337	5541346	+	0.000	0.000	Merged-chr11-5541384-26
NR3164--MA0002.2.RUNX1	chr14	118673721	118673731	+	0.000	0.000	Merged-chr14-118673606-72
NR3021--MA0002.2.RUNX1	chr14	73290032	73290042	+	0.000	0.000	Merged-chr14-73290096-39
NR3687--MA0002.2.RUNX1	chr16	30599762	30599772	-	0.000	0.000	Merged-chr16-30599765-51
NR1070--MA0002.2.RUNX1	chr10	67503597	67503607	-	0.000	0.000	Merged-chr10-67503707-61
NR4669--MA0002.2.RUNX1	chr18	75377612	75377622	-	0.000	0.000	Merged-chr18-75377712-65
NR2118--MA0002.2.RUNX1	chr12	98269813	98269823	-	0.000	0.000	Merged-chr12-98269804-132
NR6478--MA0684.1.RUNX3	chr4	59244348	59244357	+	0.000	0.000	Merged-chr4-59244253-10
NR5780--MA0511.2.RUNX2	chr3	52555212	52555220	+	0.000	0.000	Merged-chr3-52555195-52
NR8442--MA0511.2.RUNX2	chr7	120918686	120918694	-	0.000	0.000	Merged-chr7-120918613-12
NR7903--MA0002.2.RUNX1	chr6	128007301	128007311	-	0.000	0.000	Merged-chr6-128007455-5
NR3796--MA0002.2.RUNX1	chr16	57495696	57495706	+	0.000	0.000	Merged-chr16-57495758-66
NR6143--MA0511.2.RUNX2	chr3	142281331	142281339	+	0.000	0.000	Merged-chr3-142281213-32
NR5210--MA0684.1.RUNX3	chr2	79121032	79121041	-	0.000	0.000	Merged-chr2-79121079-51
NR4192--MA0511.2.RUNX2	chr17	36227190	36227198	-	0.000	0.000	Merged-chr17-36227159-19
NR1850--MA0684.1.RUNX3	chr12	21451579	21451588	+	0.000	0.000	Merged-chr12-21451589-67
NR3924--MA0002.2.RUNX1	chr16	91076468	91076478	-	0.000	0.000	Merged-chr16-91076341-10
NR3510--MA0002.2.RUNX1	chr15	88828460	88828470	+	0.000	0.000	Merged-chr15-88828677-52
NR1354--MA0002.2.RUNX1	chr11	4135370	4135380	+	0.000	0.000	Merged-chr11-4135322-68
NR7870--MA0684.1.RUNX3	chr6	120957518	120957527	-	0.000	0.000	Merged-chr6-120957473-22
NR3491--MA0002.2.RUNX1	chr15	80572480	80572490	+	0.000	0.000	Merged-chr15-80572443-63
NR3705--MA0684.1.RUNX3	chr16	35741828	35741837	-	0.000	0.000	Merged-chr16-35741769-10
NR3762--MA0002.2.RUNX1	chr16	49818780	49818790	-	0.000	0.000	Merged-chr16-49818889-55
NR7850--MA0002.2.RUNX1	chr6	119521547	119521557	+	0.000	0.000	Merged-chr6-119521532-2
NR4668--MA0684.1.RUNX3	chr18	75374181	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR5346--MA0002.2.RUNX1	chr2	128153202	128153212	+	0.000	0.000	Merged-chr2-128153146-97
NR3871--MA0002.2.RUNX1	chr16	78546726	78546736	-	0.000	0.000	Merged-chr16-78546881-68
NR3937--MA0002.2.RUNX1	chr16	92621220	92621230	-	0.000	0.000	Merged-chr16-92621073-48
NR1115--MA0002.2.RUNX1	chr10	78078452	78078462	+	0.000	0.000	Merged-chr10-78078448-32
NR608--MA0511.2.RUNX2	chr1	162740461	162740469	+	0.000	0.000	Merged-chr1-162740242-97
NR3400--MA0684.1.RUNX3	chr15	59646504	59646513	-	0.000	0.000	Merged-chr15-59646557-26
NR7611--MA0002.2.RUNX1	chr6	57581153	57581163	-	0.000	0.000	Merged-chr6-57581328-81
NR2349--MA0002.2.RUNX1	chr13	30933106	30933116	+	0.000	0.000	Merged-chr13-30933157-53
NR5455--MA0002.2.RUNX1	chr2	150307354	150307364	-	0.000	0.000	Merged-chr2-150307166-50
NR810--MA0002.2.RUNX1	chr10	7470402	7470412	-	0.000	0.000	Merged-chr10-7470291-37
NR8117--MA0002.2.RUNX1	chr7	19404180	19404190	+	0.000	0.000	Merged-chr7-19404013-49
NR175--MA0511.2.RUNX2	chr1	54421901	54421909	+	0.000	0.000	Merged-chr1-54421982-33
NR8197--MA0511.2.RUNX2	chr7	46839006	46839014	-	0.000	0.000	Merged-chr7-46838931-53
NR9543--MA0002.2.RUNX1	chrX	107089453	107089463	+	0.000	0.000	Merged-chrX-107089157-98
NR8517--MA0684.1.RUNX3	chr7	143154070	143154079	+	0.000	0.000	Merged-chr7-143154031-30
NR4237--MA0511.2.RUNX2	chr17	52125415	52125423	-	0.000	0.000	Merged-chr17-52125389-32
NR1353--MA0684.1.RUNX3	chr11	3371445	3371454	-	0.000	0.000	Merged-chr11-3371528-30
NR1161--MA0511.2.RUNX2	chr10	88420839	88420847	-	0.000	0.000	Merged-chr10-88420922-64
NR7515--MA0002.2.RUNX1	chr6	34277855	34277865	-	0.000	0.000	Merged-chr6-34277890-22
NR4267--MA0684.1.RUNX3	chr17	62246893	62246902	-	0.000	0.000	Merged-chr17-62246918-5
NR1999--MA0002.2.RUNX1	chr12	73593511	73593521	-	0.000	0.000	Merged-chr12-73593577-88
NR7972--MA0002.2.RUNX1	chr6	136944726	136944736	-	0.000	0.000	Merged-chr6-136944749-25
NR5421--MA0002.2.RUNX1	chr2	143063121	143063131	+	0.000	0.000	Merged-chr2-143063164-73
NR8478--MA0002.2.RUNX1	chr7	132226872	132226882	-	0.000	0.000	Merged-chr7-132226896-31
NR2173--MA0684.1.RUNX3	chr12	114615864	114615873	+	0.000	0.000	Merged-chr12-114615725-85
NR6327--MA0684.1.RUNX3	chr4	15986589	15986598	+	0.000	0.000	Merged-chr4-15986540-43
NR3744--MA0511.2.RUNX2	chr16	45224875	45224883	-	0.000	0.000	Merged-chr16-45224800-5
NR3502--MA0002.2.RUNX1	chr15	84212294	84212304	-	0.000	0.000	Merged-chr15-84212289-37
NR9542--MA0684.1.RUNX3	chrX	106704764	106704773	-	0.000	0.000	Merged-chrX-106704745-40
NR3853--MA0511.2.RUNX2	chr16	75984027	75984035	-	0.000	0.000	Merged-chr16-75984013-36
NR4293--MA0511.2.RUNX2	chr17	65541199	65541207	+	0.000	0.000	Merged-chr17-65540988-64
NR8368--MA0684.1.RUNX3	chr7	99536408	99536417	+	0.000	0.000	Merged-chr7-99536356-6
NR1869--MA0002.2.RUNX1	chr12	32285223	32285233	+	0.000	0.000	Merged-chr12-32285209-18
NR6496--MA0511.2.RUNX2	chr4	62757066	62757074	-	0.000	0.000	Merged-chr4-62756958-63
NR3929--MA0002.2.RUNX1	chr16	91553923	91553933	-	0.000	0.000	Merged-chr16-91553850-20
NR8556--MA0511.2.RUNX2	chr8	14090514	14090522	-	0.000	0.000	Merged-chr8-14090395-62
NR4369--MA0002.2.RUNX1	chr17	84061864	84061874	+	0.000	0.000	Merged-chr17-84061758-18
NR6005--MA0511.2.RUNX2	chr3	105929811	105929819	+	0.000	0.000	Merged-chr3-105929988-8
NR3515--MA0002.2.RUNX1	chr15	89147125	89147135	-	0.000	0.000	Merged-chr15-89146991-62
NR1564--MA0002.2.RUNX1	chr11	73094752	73094762	+	0.000	0.000	Merged-chr11-73094669-63
NR9012--MA0002.2.RUNX1	chr9	22155685	22155695	+	0.000	0.000	Merged-chr9-22155812-33
NR6158--MA0002.2.RUNX1	chr3	142899426	142899436	+	0.000	0.000	Merged-chr3-142899348-46
NR3624--MA0002.2.RUNX1	chr16	14088466	14088476	+	0.000	0.000	Merged-chr16-14088440-49
NR1616--MA0684.1.RUNX3	chr11	84829171	84829180	+	0.000	0.000	Merged-chr11-84829158-56
NR3419--MA0002.2.RUNX1	chr15	64067797	64067807	-	0.000	0.000	Merged-chr15-64067738-34
NR4007--MA0684.1.RUNX3	chr17	7889095	7889104	+	0.000	0.000	Merged-chr17-7889151-33
NR1739--MA0002.2.RUNX1	chr11	117952394	117952404	+	0.000	0.000	Merged-chr11-117952385-45
NR5285--MA0002.2.RUNX1	chr2	105017085	105017095	-	0.000	0.000	Merged-chr2-105016984-58
NR7964--MA0002.2.RUNX1	chr6	136468538	136468548	-	0.000	0.000	Merged-chr6-136468663-37
NR5142--MA0002.2.RUNX1	chr2	60774692	60774702	-	0.000	0.000	Merged-chr2-60774747-55
NR4338--MA0511.2.RUNX2	chr17	73815029	73815037	-	0.000	0.000	Merged-chr17-73814943-62
NR2387--MA0511.2.RUNX2	chr13	41367504	41367512	-	0.000	0.000	Merged-chr13-41367378-61
NR4116--MA0684.1.RUNX3	chr17	21733926	21733935	+	0.000	0.000	Merged-chr17-21733799-41
NR9277--MA0002.2.RUNX1	chr9	94607589	94607599	-	0.000	0.000	Merged-chr9-94607543-65
NR7202--MA0002.2.RUNX1	chr5	100916620	100916630	-	0.000	0.000	Merged-chr5-100916697-39
NR3514--MA0684.1.RUNX3	chr15	89131568	89131577	+	0.000	0.000	Merged-chr15-89131620-40
NR9405--MA0002.2.RUNX1	chr9	123498108	123498118	+	0.000	0.000	Merged-chr9-123498117-30
NR7725--MA0002.2.RUNX1	chr6	86850879	86850889	+	0.000	0.000	Merged-chr6-86850884-40
NR9263--MA0684.1.RUNX3	chr9	92217819	92217828	-	0.000	0.000	Merged-chr9-92217904-40
NR1543--MA0002.2.RUNX1	chr11	58978064	58978074	+	0.000	0.000	Merged-chr11-58978003-101
NR7854--MA0684.1.RUNX3	chr6	119918695	119918704	+	0.000	0.000	Merged-chr6-119918835-40
NR4920--MA0002.2.RUNX1	chr2	13233447	13233457	+	0.000	0.000	Merged-chr2-13233524-26
NR5155--MA0002.2.RUNX1	chr2	62664267	62664277	+	0.000	0.000	Merged-chr2-62664337-55
NR2178--MA0684.1.RUNX3	chr12	115145501	115145510	+	0.000	0.000	Merged-chr12-115145586-48
NR9243--MA0002.2.RUNX1	chr9	86624319	86624329	+	0.000	0.000	Merged-chr9-86624608-86
NR5949--MA0002.2.RUNX1	chr3	89871036	89871046	+	0.000	0.000	Merged-chr3-89871193-44
NR9100--MA0002.2.RUNX1	chr9	50966404	50966414	+	0.000	0.000	Merged-chr9-50966454-25
NR8198--MA0684.1.RUNX3	chr7	46839005	46839014	-	0.000	0.000	Merged-chr7-46838931-53
NR4189--MA0511.2.RUNX2	chr17	35997111	35997119	-	0.000	0.000	Merged-chr17-35997233-37
NR5535--MA0002.2.RUNX1	chr2	170219240	170219250	-	0.000	0.000	Merged-chr2-170219301-96
NR6961--MA0002.2.RUNX1	chr5	34513827	34513837	-	0.000	0.000	Merged-chr5-34513990-85
NR7672--MA0002.2.RUNX1	chr6	72391086	72391096	+	0.000	0.000	Merged-chr6-72391108-3
NR7423--MA0511.2.RUNX2	chr6	8352888	8352896	-	0.000	0.000	Merged-chr6-8352802-16
NR7201--MA0684.1.RUNX3	chr5	100886743	100886752	+	0.000	0.000	Merged-chr5-100886788-32
NR9004--MA0002.2.RUNX1	chr9	20385316	20385326	-	0.000	0.000	Merged-chr9-20385191-56
NR5250--MA0684.1.RUNX3	chr2	91042847	91042856	+	0.000	0.000	Merged-chr2-91042928-59
NR1413--MA0002.2.RUNX1	chr11	20133202	20133212	-	0.000	0.000	Merged-chr11-20133191-35
NR1813--MA0684.1.RUNX3	chr12	12354509	12354518	-	0.000	0.000	Merged-chr12-12354547-3
NR1394--MA0002.2.RUNX1	chr11	11808839	11808849	-	0.000	0.000	Merged-chr11-11809003-59
NR5154--MA0684.1.RUNX3	chr2	62332034	62332043	-	0.000	0.000	Merged-chr2-62332140-9
NR5482--MA0002.2.RUNX1	chr2	158160114	158160124	+	0.000	0.000	Merged-chr2-158160127-37
NR5548--MA0002.2.RUNX1	chr2	173275559	173275569	-	0.000	0.000	Merged-chr2-173275795-145
NR2127--MA0511.2.RUNX2	chr12	99548520	99548528	+	0.000	0.000	Merged-chr12-99548576-10
NR7562--MA0684.1.RUNX3	chr6	43619393	43619402	+	0.000	0.000	Merged-chr6-43619418-19
NR7833--MA0684.1.RUNX3	chr6	114893967	114893976	+	0.000	0.000	Merged-chr6-114894029-89
NR5882--MA0684.1.RUNX3	chr3	75930326	75930335	-	0.000	0.000	Merged-chr3-75930291-55
NR7628--MA0684.1.RUNX3	chr6	60940542	60940551	+	0.000	0.000	Merged-chr6-60940563-22
NR2743--MA0002.2.RUNX1	chr13	117242260	117242270	-	0.000	0.000	Merged-chr13-117242416-107
NR3183--MA0002.2.RUNX1	chr14	120347969	120347979	-	0.000	0.000	Merged-chr14-120347945-44
NR5690--MA0511.2.RUNX2	chr3	31145912	31145920	-	0.000	0.000	Merged-chr3-31145985-42
NR3410--MA0511.2.RUNX2	chr15	60141833	60141841	+	0.000	0.000	Merged-chr15-60141822-49
NR2600--MA0002.2.RUNX1	chr13	96030864	96030874	+	0.000	0.000	Merged-chr13-96030885-26
NR7337--MA0002.2.RUNX1	chr5	135134329	135134339	+	0.000	0.000	Merged-chr5-135134293-53
NR1426--MA0002.2.RUNX1	chr11	23818890	23818900	+	0.000	0.000	Merged-chr11-23819028-15
NR1777--MA0511.2.RUNX2	chr11	120628083	120628091	+	0.000	0.000	Merged-chr11-120628073-36
NR1284--MA0684.1.RUNX3	chr10	118407016	118407025	+	0.000	0.000	Merged-chr10-118407091-36
NR9331--MA0002.2.RUNX1	chr9	107334653	107334663	-	0.000	0.000	Merged-chr9-107334469-86
NR1363--MA0511.2.RUNX2	chr11	6569373	6569381	-	0.000	0.000	Merged-chr11-6569400-3
NR7717--MA0002.2.RUNX1	chr6	85333392	85333402	+	0.000	0.000	Merged-chr6-85333277-106
NR3963--MA0684.1.RUNX3	chr16	95705087	95705096	-	0.000	0.000	Merged-chr16-95704955-1
NR5495--MA0002.2.RUNX1	chr2	160756853	160756863	+	0.000	0.000	Merged-chr2-160756885-65
NR8872--MA0002.2.RUNX1	chr8	116600001	116600011	+	0.000	0.000	Merged-chr8-116599891-26
NR3215--MA0002.2.RUNX1	chr15	4816961	4816971	+	0.000	0.000	Merged-chr15-4816968-28
NR916--MA0002.2.RUNX1	chr10	21976343	21976353	-	0.000	0.000	Merged-chr10-21976372-39
NR1264--MA0002.2.RUNX1	chr10	111996401	111996411	-	0.000	0.000	Merged-chr10-111996570-172
NR4641--MA0002.2.RUNX1	chr18	69547155	69547165	-	0.000	0.000	Merged-chr18-69547283-22
NR9378--MA0002.2.RUNX1	chr9	116366366	116366376	-	0.000	0.000	Merged-chr9-116366334-59
NR4912--MA0002.2.RUNX1	chr2	12439743	12439753	-	0.000	0.000	Merged-chr2-12439797-45
NR5081--MA0002.2.RUNX1	chr2	53051370	53051380	-	0.000	0.000	Merged-chr2-53051556-37
NR7969--MA0002.2.RUNX1	chr6	136743940	136743950	+	0.000	0.000	Merged-chr6-136743937-14
NR1664--MA0684.1.RUNX3	chr11	98875579	98875588	-	0.000	0.000	Merged-chr11-98875505-4
NR5769--MA0511.2.RUNX2	chr3	51583739	51583747	-	0.000	0.000	Merged-chr3-51583913-17
NR5355--MA0511.2.RUNX2	chr2	129816172	129816180	+	0.000	0.000	Merged-chr2-129816219-15
NR7492--MA0511.2.RUNX2	chr6	28949422	28949430	+	0.000	0.000	Merged-chr6-28949446-17
NR1839--MA0684.1.RUNX3	chr12	17511243	17511252	-	0.000	0.000	Merged-chr12-17511273-48
NR9073--MA0002.2.RUNX1	chr9	42465767	42465777	+	0.000	0.000	Merged-chr9-42465861-57
NR9344--MA0002.2.RUNX1	chr9	108792863	108792873	+	0.000	0.000	Merged-chr9-108792822-33
NR7336--MA0684.1.RUNX3	chr5	134444617	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR3162--MA0002.2.RUNX1	chr14	118658446	118658456	-	0.000	0.000	Merged-chr14-118658326-68
NR2974--MA0002.2.RUNX1	chr14	60712417	60712427	-	0.000	0.000	Merged-chr14-60712353-74
NR9552--MA0511.2.RUNX2	chrX	136646126	136646134	-	0.000	0.000	Merged-chrX-136646048-6
NR3628--MA0684.1.RUNX3	chr16	14088507	14088516	-	0.000	0.000	Merged-chr16-14088440-49
NR7872--MA0511.2.RUNX2	chr6	122533103	122533111	+	0.000	0.000	Merged-chr6-122533116-39
NR515--MA0002.2.RUNX1	chr1	138252161	138252171	-	0.000	0.000	Merged-chr1-138252220-12
NR5321--MA0511.2.RUNX2	chr2	117996365	117996373	+	0.000	0.000	Merged-chr2-117996446-10
NR1134--MA0002.2.RUNX1	chr10	82900281	82900291	-	0.000	0.000	Merged-chr10-82900186-58
NR5494--MA0684.1.RUNX3	chr2	160746825	160746834	-	0.000	0.000	Merged-chr2-160746776-15
NR7297--MA0002.2.RUNX1	chr5	120775890	120775900	+	0.000	0.000	Merged-chr5-120775735-65
NR4911--MA0684.1.RUNX3	chr2	12302048	12302057	-	0.000	0.000	Merged-chr2-12301937-47
NR1928--MA0002.2.RUNX1	chr12	41844129	41844139	-	0.000	0.000	Merged-chr12-41844052-32
NR4763--MA0002.2.RUNX1	chr19	8592422	8592432	-	0.000	0.000	Merged-chr19-8592238-38
NR5146--MA0684.1.RUNX3	chr2	60845518	60845527	-	0.000	0.000	Merged-chr2-60845573-40
NR4177--MA0684.1.RUNX3	chr17	34896559	34896568	+	0.000	0.000	Merged-chr17-34896478-26
NR7283--MA0684.1.RUNX3	chr5	118465460	118465469	-	0.000	0.000	Merged-chr5-118465239-56
NR1038--MA0002.2.RUNX1	chr10	57799672	57799682	-	0.000	0.000	Merged-chr10-57799667-19
NR9562--MA0002.2.RUNX1	chrX	140537818	140537828	+	0.000	0.000	Merged-chrX-140537922-35
NR3446--MA0002.2.RUNX1	chr15	73154792	73154802	+	0.000	0.000	Merged-chr15-73154747-19
NR3717--MA0002.2.RUNX1	chr16	36588197	36588207	-	0.000	0.000	Merged-chr16-36588182-35
NR1766--MA0002.2.RUNX1	chr11	119385129	119385139	-	0.000	0.000	Merged-chr11-119385060-32
NR1517--MA0511.2.RUNX2	chr11	52320786	52320794	-	0.000	0.000	Merged-chr11-52320694-9
NR9294--MA0511.2.RUNX2	chr9	96583333	96583341	-	0.000	0.000	Merged-chr9-96583315-51
NR3698--MA0002.2.RUNX1	chr16	32430850	32430860	+	0.000	0.000	Merged-chr16-32431022-65
NR9072--MA0684.1.RUNX3	chr9	42158806	42158815	+	0.000	0.000	Merged-chr9-42158908-46
NR1147--MA0002.2.RUNX1	chr10	85035479	85035489	+	0.000	0.000	Merged-chr10-85035484-19
NR3925--MA0511.2.RUNX2	chr16	91476001	91476009	+	0.000	0.000	Merged-chr16-91475994-53
NR2844--MA0002.2.RUNX1	chr14	18301812	18301822	-	0.000	0.000	Merged-chr14-18301823-12
NR3555--MA0002.2.RUNX1	chr15	97455693	97455703	+	0.000	0.000	Merged-chr15-97455795-23
NR9200--MA0684.1.RUNX3	chr9	79810687	79810696	+	0.000	0.000	Merged-chr9-79810670-36
NR6932--MA0002.2.RUNX1	chr5	23637511	23637521	-	0.000	0.000	Merged-chr5-23637519-38
NR9323--MA0002.2.RUNX1	chr9	103708758	103708768	-	0.000	0.000	Merged-chr9-103708759-48
NR7296--MA0684.1.RUNX3	chr5	120775837	120775846	-	0.000	0.000	Merged-chr5-120775735-65
NR9260--MA0511.2.RUNX2	chr9	92217820	92217828	-	0.000	0.000	Merged-chr9-92217904-40
NR5344--MA0002.2.RUNX1	chr2	128087932	128087942	+	0.000	0.000	Merged-chr2-128088091-23
NR7851--MA0511.2.RUNX2	chr6	119848058	119848066	-	0.000	0.000	Merged-chr6-119848153-79
NR1656--MA0684.1.RUNX3	chr11	97718555	97718564	+	0.000	0.000	Merged-chr11-97718519-10
NR1113--MA0002.2.RUNX1	chr10	77627622	77627632	+	0.000	0.000	Merged-chr10-77627731-24
NR9432--MA0002.2.RUNX1	chrX	17521364	17521374	+	0.000	0.000	Merged-chrX-17521323-26
NR5473--MA0684.1.RUNX3	chr2	155518068	155518077	+	0.000	0.000	Merged-chr2-155518074-63
NR4841--MA0511.2.RUNX2	chr19	43689772	43689780	-	0.000	0.000	Merged-chr19-43689682-56
NR951--MA0002.2.RUNX1	chr10	34118005	34118015	+	0.000	0.000	Merged-chr10-34117997-36
NR5618--MA0511.2.RUNX2	chr3	14944927	14944935	-	0.000	0.000	Merged-chr3-14944781-17
NR4471--MA0002.2.RUNX1	chr18	23842235	23842245	+	0.000	0.000	Merged-chr18-23842363-57
NR7799--MA0002.2.RUNX1	chr6	108098721	108098731	-	0.000	0.000	Merged-chr6-108098714-35
NR5182--MA0002.2.RUNX1	chr2	72283020	72283030	-	0.000	0.000	Merged-chr2-72282934-17
NR9164--MA0511.2.RUNX2	chr9	70524447	70524455	-	0.000	0.000	Merged-chr9-70524539-1
NR5519--MA0002.2.RUNX1	chr2	167421605	167421615	-	0.000	0.000	Merged-chr2-167421787-62
NR4994--MA0002.2.RUNX1	chr2	29661945	29661955	+	0.000	0.000	Merged-chr2-29662052-49
NR7341--MA0511.2.RUNX2	chr5	136199098	136199106	-	0.000	0.000	Merged-chr5-136198958-58
NR584--MA0002.2.RUNX1	chr1	155476448	155476458	+	0.000	0.000	Merged-chr1-155476472-40
NR9194--MA0684.1.RUNX3	chr9	77966099	77966108	-	0.000	0.000	Merged-chr9-77966049-24
NR6802--MA0002.2.RUNX1	chr4	150269502	150269512	-	0.000	0.000	Merged-chr4-150269601-64
NR9588--MA0002.2.RUNX1	chrX	159697150	159697160	-	0.000	0.000	Merged-chrX-159697100-67
NR5628--MA0002.2.RUNX1	chr3	18624050	18624060	-	0.000	0.000	Merged-chr3-18624063-31
NR1126--MA0002.2.RUNX1	chr10	80682118	80682128	+	0.000	0.000	Merged-chr10-80682185-27
NR9174--MA0002.2.RUNX1	chr9	72097284	72097294	+	0.000	0.000	Merged-chr9-72097262-35
NR9130--MA0511.2.RUNX2	chr9	59959390	59959398	-	0.000	0.000	Merged-chr9-59959525-42
NR8986--MA0002.2.RUNX1	chr9	14172082	14172092	-	0.000	0.000	Merged-chr9-14171965-37
NR9574--MA0684.1.RUNX3	chrX	151344071	151344080	-	0.000	0.000	Merged-chrX-151344027-1
NR3329--MA0002.2.RUNX1	chr15	41846515	41846525	+	0.000	0.000	Merged-chr15-41846585-48
NR1378--MA0002.2.RUNX1	chr11	10276427	10276437	+	0.000	0.000	Merged-chr11-10276392-45
NR1649--MA0002.2.RUNX1	chr11	97026332	97026342	+	0.000	0.000	Merged-chr11-97026216-31
NR2681--MA0684.1.RUNX3	chr13	108667272	108667281	-	0.000	0.000	Merged-chr13-108667281-5
NR920--MA0511.2.RUNX2	chr10	23812342	23812350	+	0.000	0.000	Merged-chr10-23812313-29
NR5072--MA0684.1.RUNX3	chr2	49313370	49313379	+	0.000	0.000	Merged-chr2-49313171-56
NR1334--MA0511.2.RUNX2	chr10	128991151	128991159	-	0.000	0.000	Merged-chr10-128991197-23
NR5466--MA0002.2.RUNX1	chr2	153161502	153161512	-	0.000	0.000	Merged-chr2-153161513-55
NR9226--MA0684.1.RUNX3	chr9	84031079	84031088	+	0.000	0.000	Merged-chr9-84030961-27
NR4341--MA0002.2.RUNX1	chr17	73952193	73952203	-	0.000	0.000	Merged-chr17-73952254-58
NR7669--MA0002.2.RUNX1	chr6	72347187	72347197	-	0.000	0.000	Merged-chr6-72347109-1
NR3044--MA0684.1.RUNX3	chr14	78908657	78908666	-	0.000	0.000	Merged-chr14-78908483-12
NR5989--MA0002.2.RUNX1	chr3	103206571	103206581	-	0.000	0.000	Merged-chr3-103206656-43
NR1364--MA0684.1.RUNX3	chr11	6569372	6569381	-	0.000	0.000	Merged-chr11-6569400-3
NR1487--MA0002.2.RUNX1	chr11	46358575	46358585	+	0.000	0.000	Merged-chr11-46358620-3
