#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR11614--MA0089.1.MAFG::NFE2L1	chr8	11203326	11203331	+	0.000	0.000	Merged-chr8-11203491-10
NR262--MA0501.1.MAF::NFE2	chr1	72718983	72718997	-	0.000	0.000	Merged-chr1-72719042-27
NR2562--MA0089.1.MAFG::NFE2L1	chr12	38929180	38929185	+	0.000	0.000	Merged-chr12-38929031-63
NR6190--MA0089.1.MAFG::NFE2L1	chr19	36364984	36364989	-	0.000	0.000	Merged-chr19-36364955-22
NR4823--MA0495.2.MAFF	chr16	48777422	48777442	-	0.000	0.000	Merged-chr16-48777547-16
NR12046--MA0496.2.MAFK	chr8	120131863	120131881	-	0.000	0.000	Merged-chr8-120131757-8
NR2637--MA0501.1.MAF::NFE2	chr12	79502043	79502057	-	0.000	0.000	Merged-chr12-79502114-6
NR2071--MA0591.1.Bach1::Mafk	chr11	74572349	74572363	-	0.000	0.000	Merged-chr11-74572247-2
NR327--MA0501.1.MAF::NFE2	chr1	84881711	84881725	-	0.000	0.000	Merged-chr1-84881698-12
NR12747--MA0659.1.MAFG	chr9	116319684	116319704	-	0.000	0.000	Merged-chr9-116319642-35
NR8913--MA0501.1.MAF::NFE2	chr4	129276768	129276782	-	0.000	0.000	Merged-chr4-129276649-33
NR9707--MA0089.1.MAFG::NFE2L1	chr5	118710017	118710022	-	0.000	0.000	Merged-chr5-118710096-15
NR9950--MA0495.2.MAFF	chr6	15726619	15726639	-	0.000	0.000	Merged-chr6-15726718-35
NR5778--MA0089.1.MAFG::NFE2L1	chr18	56687587	56687592	+	0.000	0.000	Merged-chr18-56687770-38
NR9710--MA0117.2.Mafb	chr5	120621498	120621509	+	0.000	0.000	Merged-chr5-120621262-88
NR8520--MA0495.2.MAFF	chr4	56091228	56091248	-	0.000	0.000	Merged-chr4-56091042-1
NR2538--MA0659.1.MAFG	chr12	33380191	33380211	+	0.000	0.000	Merged-chr12-33380156-47
NR10912--MA0659.1.MAFG	chr7	25107335	25107355	+	0.000	0.000	Merged-chr7-25107253-25
NR426--MA0117.2.Mafb	chr1	95451279	95451290	+	0.000	0.000	Merged-chr1-95451081-31
NR6230--MA0117.2.Mafb	chr19	44282812	44282823	-	0.000	0.000	Merged-chr19-44282748-31
NR9805--MA0501.1.MAF::NFE2	chr5	136550862	136550876	+	0.000	0.000	Merged-chr5-136550897-14
NR4037--MA0117.2.Mafb	chr14	103017209	103017220	-	0.000	0.000	Merged-chr14-103017290-44
NR4220--MA0591.1.Bach1::Mafk	chr15	38120528	38120542	+	0.000	0.000	Merged-chr15-38120488-27
NR8824--MA0496.2.MAFK	chr4	116018507	116018525	-	0.000	0.000	Merged-chr4-116018460-3
NR4850--MA0495.2.MAFF	chr16	52108048	52108068	-	0.000	0.000	Merged-chr16-52108040-37
NR12242--MA0591.1.Bach1::Mafk	chr9	24331966	24331980	-	0.000	0.000	Merged-chr9-24331833-14
NR12433--MA0501.1.MAF::NFE2	chr9	66615320	66615334	+	0.000	0.000	Merged-chr9-66615364-32
NR4707--MA0495.2.MAFF	chr16	23262323	23262343	-	0.000	0.000	Merged-chr16-23262371-32
NR1342--MA0089.1.MAFG::NFE2L1	chr10	57448140	57448145	+	0.000	0.000	Merged-chr10-57448269-42
NR2006--MA0591.1.Bach1::Mafk	chr11	62280806	62280820	+	0.000	0.000	Merged-chr11-62280813-1
NR8077--MA0495.2.MAFF	chr3	129421935	129421955	-	0.000	0.000	Merged-chr3-129421994-33
NR10074--MA0501.1.MAF::NFE2	chr6	51544473	51544487	-	0.000	0.000	Merged-chr6-51544589-23
NR2556--MA0659.1.MAFG	chr12	36624038	36624058	+	0.000	0.000	Merged-chr12-36624085-4
NR4295--MA0495.2.MAFF	chr15	62092033	62092053	-	0.000	0.000	Merged-chr15-62091960-25
NR2341--MA0659.1.MAFG	chr11	115463665	115463685	+	0.000	0.000	Merged-chr11-115463666-29
NR12526--MA0495.2.MAFF	chr9	83564270	83564290	-	0.000	0.000	Merged-chr9-83564254-44
NR9437--MA0501.1.MAF::NFE2	chr5	76565526	76565540	+	0.000	0.000	Merged-chr5-76565486-34
NR1140--MA0501.1.MAF::NFE2	chr10	7041181	7041195	-	0.000	0.000	Merged-chr10-7041240-23
NR11102--MA0117.2.Mafb	chr7	75780929	75780940	+	0.000	0.000	Merged-chr7-75781059-14
NR4393--MA0501.1.MAF::NFE2	chr15	75117647	75117661	-	0.000	0.000	Merged-chr15-75117668-42
NR2688--MA0089.1.MAFG::NFE2L1	chr12	87441255	87441260	-	0.000	0.000	Merged-chr12-87441335-3
NR10030--MA0591.1.Bach1::Mafk	chr6	39312040	39312054	-	0.000	0.000	Merged-chr6-39311993-25
NR9023--MA0591.1.Bach1::Mafk	chr4	144916724	144916738	+	0.000	0.000	Merged-chr4-144916675-7
NR12226--MA0501.1.MAF::NFE2	chr9	15530005	15530019	-	0.000	0.000	Merged-chr9-15530031-64
NR2209--MA0089.1.MAFG::NFE2L1	chr11	97999401	97999406	-	0.000	0.000	Merged-chr11-97999442-46
NR9952--MA0117.2.Mafb	chr6	15726619	15726630	+	0.000	0.000	Merged-chr6-15726718-35
NR733--MA0591.1.Bach1::Mafk	chr1	156674420	156674434	+	0.000	0.000	Merged-chr1-156674616-3
NR12694--MA0591.1.Bach1::Mafk	chr9	111495751	111495765	+	0.000	0.000	Merged-chr9-111495876-23
NR12918--MA0501.1.MAF::NFE2	chrX	94169555	94169569	+	0.000	0.000	Merged-chrX-94169687-15
NR3845--MA0496.2.MAFK	chr14	60705216	60705234	+	0.000	0.000	Merged-chr14-60705209-36
NR11544--MA0591.1.Bach1::Mafk	chr7	139295825	139295839	-	0.000	0.000	Merged-chr7-139295944-32
NR1223--MA0591.1.Bach1::Mafk	chr10	25457377	25457391	-	0.000	0.000	Merged-chr10-25457296-47
NR10899--MA0089.1.MAFG::NFE2L1	chr7	19360001	19360006	-	0.000	0.000	Merged-chr7-19359775-64
NR4645--MA0089.1.MAFG::NFE2L1	chr16	11501222	11501227	+	0.000	0.000	Merged-chr16-11501282-30
NR7665--MA0117.2.Mafb	chr3	31056858	31056869	-	0.000	0.000	Merged-chr3-31056991-112
NR3601--MA0089.1.MAFG::NFE2L1	chr13	113466653	113466658	-	0.000	0.000	Merged-chr13-113466791-29
NR12115--MA0501.1.MAF::NFE2	chr8	126188897	126188911	+	0.000	0.000	Merged-chr8-126188962-13
NR11112--MA0501.1.MAF::NFE2	chr7	78583770	78583784	-	0.000	0.000	Merged-chr7-78583930-15
NR9311--MA0501.1.MAF::NFE2	chr5	31576819	31576833	+	0.000	0.000	Merged-chr5-31576784-60
NR12736--MA0591.1.Bach1::Mafk	chr9	116283901	116283915	-	0.000	0.000	Merged-chr9-116283998-37
NR12278--MA0089.1.MAFG::NFE2L1	chr9	40612453	40612458	+	0.000	0.000	Merged-chr9-40612438-22
NR7444--MA0089.1.MAFG::NFE2L1	chr2	168170384	168170389	-	0.000	0.000	Merged-chr2-168170286-45
NR1542--MA0089.1.MAFG::NFE2L1	chr10	93306112	93306117	+	0.000	0.000	Merged-chr10-93306042-7
NR4947--MA0089.1.MAFG::NFE2L1	chr16	76354382	76354387	-	0.000	0.000	Merged-chr16-76354540-16
NR12895--MA0117.2.Mafb	chrX	74400167	74400178	+	0.000	0.000	Merged-chrX-74400032-30
NR2074--MA0591.1.Bach1::Mafk	chr11	74838655	74838669	+	0.000	0.000	Merged-chr11-74838839-1
NR3415--MA0591.1.Bach1::Mafk	chr13	93789526	93789540	+	0.000	0.000	Merged-chr13-93789416-6
NR12365--MA0089.1.MAFG::NFE2L1	chr9	56128467	56128472	+	0.000	0.000	Merged-chr9-56128365-14
NR2396--MA0591.1.Bach1::Mafk	chr11	119083927	119083941	-	0.000	0.000	Merged-chr11-119083935-60
NR8951--MA0089.1.MAFG::NFE2L1	chr4	134714130	134714135	-	0.000	0.000	Merged-chr4-134714108-20
NR4973--MA0117.2.Mafb	chr16	84625359	84625370	+	0.000	0.000	Merged-chr16-84625247-15
NR6111--MA0089.1.MAFG::NFE2L1	chr19	16872765	16872770	+	0.000	0.000	Merged-chr19-16872995-45
NR7542--MA0496.2.MAFK	chr2	174566022	174566040	-	0.000	0.000	Merged-chr2-174566072-46
NR10096--MA0591.1.Bach1::Mafk	chr6	55057584	55057598	+	0.000	0.000	Merged-chr6-55057514-12
NR6802--MA0501.1.MAF::NFE2	chr2	93746776	93746790	+	0.000	0.000	Merged-chr2-93746545-75
NR7889--MA0117.2.Mafb	chr3	96309560	96309571	+	0.000	0.000	Merged-chr3-96309602-13
NR9880--MA0089.1.MAFG::NFE2L1	chr5	147448722	147448727	-	0.000	0.000	Merged-chr5-147448805-80
NR116--MA0495.2.MAFF	chr1	43478149	43478169	-	0.000	0.000	Merged-chr1-43478113-25
NR12250--MA0089.1.MAFG::NFE2L1	chr9	25592350	25592355	+	0.000	0.000	Merged-chr9-25592229-40
NR2182--MA0089.1.MAFG::NFE2L1	chr11	94370906	94370911	-	0.000	0.000	Merged-chr11-94371007-27
NR12866--MA0496.2.MAFK	chrX	42336961	42336979	+	0.000	0.000	Merged-chrX-42336875-23
NR9959--MA0501.1.MAF::NFE2	chr6	15783210	15783224	+	0.000	0.000	Merged-chr6-15783250-24
NR9028--MA0496.2.MAFK	chr4	144916722	144916740	-	0.000	0.000	Merged-chr4-144916675-7
NR1844--MA0089.1.MAFG::NFE2L1	chr11	17159088	17159093	+	0.000	0.000	Merged-chr11-17159248-29
NR3895--MA0495.2.MAFF	chr14	68044961	68044981	+	0.000	0.000	Merged-chr14-68044800-35
NR6066--MA0501.1.MAF::NFE2	chr19	5850313	5850327	-	0.000	0.000	Merged-chr19-5850230-41
NR5040--MA0496.2.MAFK	chr16	91458461	91458479	+	0.000	0.000	Merged-chr16-91458456-57
NR5094--MA0591.1.Bach1::Mafk	chr16	95729018	95729032	-	0.000	0.000	Merged-chr16-95728966-56
NR12222--MA0495.2.MAFF	chr9	15530005	15530025	-	0.000	0.000	Merged-chr9-15530031-64
NR4389--MA0496.2.MAFK	chr15	73627475	73627493	-	0.000	0.000	Merged-chr15-73627530-51
NR12520--MA0501.1.MAF::NFE2	chr9	82967393	82967407	-	0.000	0.000	Merged-chr9-82967336-26
NR12748--MA0501.1.MAF::NFE2	chr9	116319690	116319704	+	0.000	0.000	Merged-chr9-116319642-35
NR2650--MA0501.1.MAF::NFE2	chr12	81845112	81845126	-	0.000	0.000	Merged-chr12-81845150-28
NR6628--MA0089.1.MAFG::NFE2L1	chr2	60200404	60200409	+	0.000	0.000	Merged-chr2-60200262-30
NR10418--MA0089.1.MAFG::NFE2L1	chr6	114905013	114905018	+	0.000	0.000	Merged-chr6-114905018-60
NR10960--MA0495.2.MAFF	chr7	35647506	35647526	+	0.000	0.000	Merged-chr7-35647371-69
NR2004--MA0495.2.MAFF	chr11	62280803	62280823	+	0.000	0.000	Merged-chr11-62280813-1
NR12224--MA0659.1.MAFG	chr9	15530005	15530025	-	0.000	0.000	Merged-chr9-15530031-64
NR6050--MA0495.2.MAFF	chr19	4299730	4299750	-	0.000	0.000	Merged-chr19-4299826-2
NR68--MA0089.1.MAFG::NFE2L1	chr1	30793083	30793088	+	0.000	0.000	Merged-chr1-30793129-16
NR4641--MA0501.1.MAF::NFE2	chr16	11286111	11286125	+	0.000	0.000	Merged-chr16-11286053-13
NR8209--MA0089.1.MAFG::NFE2L1	chr3	142550486	142550491	-	0.000	0.000	Merged-chr3-142550449-49
NR10268--MA0591.1.Bach1::Mafk	chr6	91713042	91713056	-	0.000	0.000	Merged-chr6-91712946-25
NR10962--MA0659.1.MAFG	chr7	35647506	35647526	-	0.000	0.000	Merged-chr7-35647371-69
NR2873--MA0089.1.MAFG::NFE2L1	chr12	110389608	110389613	+	0.000	0.000	Merged-chr12-110389691-32
NR8675--MA0659.1.MAFG	chr4	95162623	95162643	+	0.000	0.000	Merged-chr4-95162673-9
NR7435--MA0591.1.Bach1::Mafk	chr2	167004601	167004615	+	0.000	0.000	Merged-chr2-167004660-28
NR10494--MA0496.2.MAFK	chr6	122447999	122448017	-	0.000	0.000	Merged-chr6-122448134-20
NR13015--MA0089.1.MAFG::NFE2L1	chrX	163848672	163848677	-	0.000	0.000	Merged-chrX-163848776-29
NR5276--MA0501.1.MAF::NFE2	chr17	34101698	34101712	+	0.000	0.000	Merged-chr17-34101788-45
NR10944--MA0117.2.Mafb	chr7	30608044	30608055	+	0.000	0.000	Merged-chr7-30607986-27
NR3323--MA0089.1.MAFG::NFE2L1	chr13	73505811	73505816	-	0.000	0.000	Merged-chr13-73505885-27
NR10049--MA0659.1.MAFG	chr6	48693756	48693776	-	0.000	0.000	Merged-chr6-48693973-35
NR4675--MA0591.1.Bach1::Mafk	chr16	17722440	17722454	-	0.000	0.000	Merged-chr16-17722645-80
NR12375--MA0591.1.Bach1::Mafk	chr9	57766136	57766150	-	0.000	0.000	Merged-chr9-57766048-3
NR10027--MA0089.1.MAFG::NFE2L1	chr6	38581881	38581886	-	0.000	0.000	Merged-chr6-38581914-20
NR9420--MA0117.2.Mafb	chr5	74132971	74132982	-	0.000	0.000	Merged-chr5-74132835-25
NR7166--MA0089.1.MAFG::NFE2L1	chr2	132497656	132497661	-	0.000	0.000	Merged-chr2-132497706-22
NR1141--MA0591.1.Bach1::Mafk	chr10	7076306	7076320	+	0.000	0.000	Merged-chr10-7076382-12
NR6458--MA0591.1.Bach1::Mafk	chr2	26639279	26639293	+	0.000	0.000	Merged-chr2-26639367-50
NR5853--MA0117.2.Mafb	chr18	64516559	64516570	-	0.000	0.000	Merged-chr18-64516532-71
NR275--MA0659.1.MAFG	chr1	74398274	74398294	+	0.000	0.000	Merged-chr1-74398237-10
NR11534--MA0089.1.MAFG::NFE2L1	chr7	137550248	137550253	+	0.000	0.000	Merged-chr7-137550189-13
NR11910--MA0089.1.MAFG::NFE2L1	chr8	94836191	94836196	+	0.000	0.000	Merged-chr8-94836236-13
NR1351--MA0089.1.MAFG::NFE2L1	chr10	59636946	59636951	-	0.000	0.000	Merged-chr10-59636988-40
NR8094--MA0501.1.MAF::NFE2	chr3	130812491	130812505	+	0.000	0.000	Merged-chr3-130812449-10
NR10750--MA0495.2.MAFF	chr6	144444684	144444704	-	0.000	0.000	Merged-chr6-144444692-25
NR4227--MA0501.1.MAF::NFE2	chr15	38635174	38635188	+	0.000	0.000	Merged-chr15-38635237-53
NR3416--MA0496.2.MAFK	chr13	93789524	93789542	-	0.000	0.000	Merged-chr13-93789416-6
NR1288--MA0659.1.MAFG	chr10	42277380	42277400	-	0.000	0.000	Merged-chr10-42277401-64
NR7912--MA0117.2.Mafb	chr3	101012504	101012515	-	0.000	0.000	Merged-chr3-101012504-113
NR8887--MA0591.1.Bach1::Mafk	chr4	125124925	125124939	-	0.000	0.000	Merged-chr4-125124916-51
NR2507--MA0089.1.MAFG::NFE2L1	chr12	28829738	28829743	-	0.000	0.000	Merged-chr12-28829718-31
NR5054--MA0501.1.MAF::NFE2	chr16	92400175	92400189	-	0.000	0.000	Merged-chr16-92400195-21
NR11677--MA0591.1.Bach1::Mafk	chr8	27206633	27206647	+	0.000	0.000	Merged-chr8-27206826-29
NR11164--MA0495.2.MAFF	chr7	83597297	83597317	-	0.000	0.000	Merged-chr7-83597333-20
NR2582--MA0089.1.MAFG::NFE2L1	chr12	52796533	52796538	-	0.000	0.000	Merged-chr12-52796443-43
NR9916--MA0089.1.MAFG::NFE2L1	chr5	150718068	150718073	-	0.000	0.000	Merged-chr5-150717955-23
NR9435--MA0591.1.Bach1::Mafk	chr5	76565523	76565537	+	0.000	0.000	Merged-chr5-76565486-34
NR9425--MA0089.1.MAFG::NFE2L1	chr5	74476845	74476850	-	0.000	0.000	Merged-chr5-74476772-23
NR8005--MA0089.1.MAFG::NFE2L1	chr3	109732676	109732681	-	0.000	0.000	Merged-chr3-109732646-37
NR5306--MA0089.1.MAFG::NFE2L1	chr17	35969930	35969935	-	0.000	0.000	Merged-chr17-35969818-62
NR1725--MA0495.2.MAFF	chr10	120628323	120628343	-	0.000	0.000	Merged-chr10-120628264-28
NR3575--MA0117.2.Mafb	chr13	112433415	112433426	-	0.000	0.000	Merged-chr13-112433408-33
NR10012--MA0089.1.MAFG::NFE2L1	chr6	34863004	34863009	-	0.000	0.000	Merged-chr6-34862986-94
NR10284--MA0496.2.MAFK	chr6	94623148	94623166	-	0.000	0.000	Merged-chr6-94623201-16
NR4808--MA0501.1.MAF::NFE2	chr16	44140578	44140592	+	0.000	0.000	Merged-chr16-44140552-3
NR10056--MA0591.1.Bach1::Mafk	chr6	48723918	48723932	-	0.000	0.000	Merged-chr6-48723812-13
NR8136--MA0591.1.Bach1::Mafk	chr3	135604828	135604842	+	0.000	0.000	Merged-chr3-135604723-37
NR1290--MA0496.2.MAFK	chr10	42277381	42277399	-	0.000	0.000	Merged-chr10-42277401-64
NR10793--MA0089.1.MAFG::NFE2L1	chr6	146481509	146481514	+	0.000	0.000	Merged-chr6-146481511-38
NR11788--MA0501.1.MAF::NFE2	chr8	72136897	72136911	+	0.000	0.000	Merged-chr8-72136702-59
NR12826--MA0591.1.Bach1::Mafk	chr9	123366842	123366856	-	0.000	0.000	Merged-chr9-123366861-57
NR5798--MA0089.1.MAFG::NFE2L1	chr18	60624618	60624623	+	0.000	0.000	Merged-chr18-60624660-132
NR12287--MA0089.1.MAFG::NFE2L1	chr9	41048503	41048508	-	0.000	0.000	Merged-chr9-41048392-23
NR11243--MA0089.1.MAFG::NFE2L1	chr7	101547951	101547956	+	0.000	0.000	Merged-chr7-101547952-32
NR781--MA0089.1.MAFG::NFE2L1	chr1	161480050	161480055	-	0.000	0.000	Merged-chr1-161480099-19
NR1551--MA0089.1.MAFG::NFE2L1	chr10	94689283	94689288	-	0.000	0.000	Merged-chr10-94689288-1
NR954--MA0495.2.MAFF	chr1	182101795	182101815	+	0.000	0.000	Merged-chr1-182101708-11
NR3742--MA0591.1.Bach1::Mafk	chr14	36962629	36962643	-	0.000	0.000	Merged-chr14-36962609-55
NR11330--MA0089.1.MAFG::NFE2L1	chr7	113143717	113143722	+	0.000	0.000	Merged-chr7-113143723-32
NR3421--MA0089.1.MAFG::NFE2L1	chr13	95765285	95765290	+	0.000	0.000	Merged-chr13-95765232-46
NR8237--MA0659.1.MAFG	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR5892--MA0591.1.Bach1::Mafk	chr18	69084714	69084728	+	0.000	0.000	Merged-chr18-69084701-84
NR12377--MA0659.1.MAFG	chr9	57766133	57766153	-	0.000	0.000	Merged-chr9-57766048-3
NR228--MA0089.1.MAFG::NFE2L1	chr1	64305747	64305752	-	0.000	0.000	Merged-chr1-64305701-25
NR6704--MA0496.2.MAFK	chr2	71843560	71843578	+	0.000	0.000	Merged-chr2-71843530-15
NR113--MA0089.1.MAFG::NFE2L1	chr1	43299651	43299656	-	0.000	0.000	Merged-chr1-43299668-27
NR4222--MA0117.2.Mafb	chr15	38199735	38199746	+	0.000	0.000	Merged-chr15-38199755-22
NR3032--MA0495.2.MAFF	chr13	5769747	5769767	+	0.000	0.000	Merged-chr13-5769839-23
NR12482--MA0496.2.MAFK	chr9	78039249	78039267	+	0.000	0.000	Merged-chr9-78039218-36
NR10918--MA0089.1.MAFG::NFE2L1	chr7	27553147	27553152	-	0.000	0.000	Merged-chr7-27553175-53
NR1372--MA0501.1.MAF::NFE2	chr10	62590345	62590359	+	0.000	0.000	Merged-chr10-62590420-43
NR7566--MA0089.1.MAFG::NFE2L1	chr2	178078439	178078444	+	0.000	0.000	Merged-chr2-178078540-79
NR10079--MA0591.1.Bach1::Mafk	chr6	52825775	52825789	-	0.000	0.000	Merged-chr6-52825813-18
NR4334--MA0117.2.Mafb	chr15	66558971	66558982	-	0.000	0.000	Merged-chr15-66559012-25
NR853--MA0501.1.MAF::NFE2	chr1	170136613	170136627	-	0.000	0.000	Merged-chr1-170136601-45
NR10507--MA0591.1.Bach1::Mafk	chr6	124683831	124683845	+	0.000	0.000	Merged-chr6-124683900-13
NR12044--MA0495.2.MAFF	chr8	120131862	120131882	-	0.000	0.000	Merged-chr8-120131757-8
NR4550--MA0591.1.Bach1::Mafk	chr15	95763138	95763152	-	0.000	0.000	Merged-chr15-95763066-31
NR8022--MA0117.2.Mafb	chr3	116341084	116341095	-	0.000	0.000	Merged-chr3-116341192-33
NR2014--MA0591.1.Bach1::Mafk	chr11	62550448	62550462	+	0.000	0.000	Merged-chr11-62550313-13
NR4954--MA0089.1.MAFG::NFE2L1	chr16	77360534	77360539	+	0.000	0.000	Merged-chr16-77360376-19
NR11443--MA0089.1.MAFG::NFE2L1	chr7	125575920	125575925	-	0.000	0.000	Merged-chr7-125575832-4
NR1751--MA0089.1.MAFG::NFE2L1	chr10	122758461	122758466	+	0.000	0.000	Merged-chr10-122758293-88
NR7391--MA0501.1.MAF::NFE2	chr2	163155369	163155383	-	0.000	0.000	Merged-chr2-163155228-25
NR2680--MA0089.1.MAFG::NFE2L1	chr12	86801872	86801877	+	0.000	0.000	Merged-chr12-86801944-91
NR1260--MA0089.1.MAFG::NFE2L1	chr10	39412910	39412915	+	0.000	0.000	Merged-chr10-39413111-35
NR148--MA0496.2.MAFK	chr1	52274429	52274447	+	0.000	0.000	Merged-chr1-52274408-12
NR11035--MA0501.1.MAF::NFE2	chr7	58750046	58750060	-	0.000	0.000	Merged-chr7-58750204-53
NR956--MA0117.2.Mafb	chr1	182101804	182101815	-	0.000	0.000	Merged-chr1-182101708-11
NR9470--MA0117.2.Mafb	chr5	89198463	89198474	+	0.000	0.000	Merged-chr5-89198704-31
NR12851--MA0591.1.Bach1::Mafk	chrX	20920914	20920928	+	0.000	0.000	Merged-chrX-20920924-53
NR10887--MA0659.1.MAFG	chr7	16343735	16343755	-	0.000	0.000	Merged-chr7-16343810-22
NR6357--MA0501.1.MAF::NFE2	chr2	3800030	3800044	+	0.000	0.000	Merged-chr2-3800130-59
NR10180--MA0501.1.MAF::NFE2	chr6	72362389	72362403	+	0.000	0.000	Merged-chr6-72362494-49
NR9610--MA0089.1.MAFG::NFE2L1	chr5	105541195	105541200	+	0.000	0.000	Merged-chr5-105541026-23
NR3836--MA0089.1.MAFG::NFE2L1	chr14	60269568	60269573	+	0.000	0.000	Merged-chr14-60269485-15
NR4121--MA0591.1.Bach1::Mafk	chr14	121710264	121710278	+	0.000	0.000	Merged-chr14-121710333-21
NR428--MA0089.1.MAFG::NFE2L1	chr1	97650302	97650307	+	0.000	0.000	Merged-chr1-97650227-42
NR856--MA0495.2.MAFF	chr1	170729601	170729621	+	0.000	0.000	Merged-chr1-170729637-43
NR8029--MA0089.1.MAFG::NFE2L1	chr3	116474739	116474744	-	0.000	0.000	Merged-chr3-116474712-27
NR9825--MA0089.1.MAFG::NFE2L1	chr5	139344309	139344314	+	0.000	0.000	Merged-chr5-139344322-30
NR7666--MA0089.1.MAFG::NFE2L1	chr3	31145874	31145879	-	0.000	0.000	Merged-chr3-31145985-42
NR8584--MA0496.2.MAFK	chr4	63840668	63840686	+	0.000	0.000	Merged-chr4-63840637-20
NR11456--MA0089.1.MAFG::NFE2L1	chr7	126898259	126898264	-	0.000	0.000	Merged-chr7-126898179-43
NR8595--MA0089.1.MAFG::NFE2L1	chr4	70265447	70265452	+	0.000	0.000	Merged-chr4-70265385-47
NR8139--MA0659.1.MAFG	chr3	135604825	135604845	-	0.000	0.000	Merged-chr3-135604723-37
NR5635--MA0591.1.Bach1::Mafk	chr18	14669805	14669819	-	0.000	0.000	Merged-chr18-14669976-24
NR9336--MA0117.2.Mafb	chr5	37109392	37109403	+	0.000	0.000	Merged-chr5-37109564-47
NR278--MA0496.2.MAFK	chr1	74398275	74398293	+	0.000	0.000	Merged-chr1-74398237-10
NR400--MA0089.1.MAFG::NFE2L1	chr1	92371810	92371815	+	0.000	0.000	Merged-chr1-92371802-28
NR5983--MA0089.1.MAFG::NFE2L1	chr18	80606552	80606557	-	0.000	0.000	Merged-chr18-80606513-4
NR6082--MA0496.2.MAFK	chr19	8997797	8997815	+	0.000	0.000	Merged-chr19-8997882-60
NR4807--MA0591.1.Bach1::Mafk	chr16	43802001	43802015	+	0.000	0.000	Merged-chr16-43802136-38
NR2508--MA0591.1.Bach1::Mafk	chr12	28829731	28829745	-	0.000	0.000	Merged-chr12-28829718-31
NR11758--MA0089.1.MAFG::NFE2L1	chr8	68206907	68206912	-	0.000	0.000	Merged-chr8-68206925-32
NR4778--MA0089.1.MAFG::NFE2L1	chr16	38017281	38017286	-	0.000	0.000	Merged-chr16-38017190-20
NR5749--MA0496.2.MAFK	chr18	53951276	53951294	+	0.000	0.000	Merged-chr18-53951279-47
NR10897--MA0591.1.Bach1::Mafk	chr7	19271610	19271624	-	0.000	0.000	Merged-chr7-19271749-1
NR5675--MA0117.2.Mafb	chr18	34259287	34259298	+	0.000	0.000	Merged-chr18-34259286-18
NR4650--MA0089.1.MAFG::NFE2L1	chr16	13286593	13286598	-	0.000	0.000	Merged-chr16-13286714-13
NR4336--MA0591.1.Bach1::Mafk	chr15	66795456	66795470	+	0.000	0.000	Merged-chr15-66795478-40
NR1731--MA0501.1.MAF::NFE2	chr10	120896066	120896080	+	0.000	0.000	Merged-chr10-120895921-55
NR3126--MA0496.2.MAFK	chr13	34096134	34096152	-	0.000	0.000	Merged-chr13-34096039-50
NR9021--MA0495.2.MAFF	chr4	144916721	144916741	-	0.000	0.000	Merged-chr4-144916675-7
NR7505--MA0591.1.Bach1::Mafk	chr2	170247789	170247803	+	0.000	0.000	Merged-chr2-170247949-28
NR4375--MA0659.1.MAFG	chr15	73268469	73268489	+	0.000	0.000	Merged-chr15-73268336-36
NR413--MA0495.2.MAFF	chr1	94497025	94497045	+	0.000	0.000	Merged-chr1-94497080-23
NR6638--MA0495.2.MAFF	chr2	61454515	61454535	-	0.000	0.000	Merged-chr2-61454563-42
NR5214--MA0117.2.Mafb	chr17	22165860	22165871	+	0.000	0.000	Merged-chr17-22165943-71
NR6359--MA0089.1.MAFG::NFE2L1	chr2	4559625	4559630	+	0.000	0.000	Merged-chr2-4559721-92
NR1211--MA0591.1.Bach1::Mafk	chr10	21552991	21553005	+	0.000	0.000	Merged-chr10-21553167-27
NR6555--MA0501.1.MAF::NFE2	chr2	44953125	44953139	+	0.000	0.000	Merged-chr2-44953031-31
NR2703--MA0089.1.MAFG::NFE2L1	chr12	91009109	91009114	-	0.000	0.000	Merged-chr12-91009085-35
NR12545--MA0501.1.MAF::NFE2	chr9	86373334	86373348	+	0.000	0.000	Merged-chr9-86373415-51
NR3553--MA0591.1.Bach1::Mafk	chr13	109260677	109260691	+	0.000	0.000	Merged-chr13-109260673-40
NR6642--MA0496.2.MAFK	chr2	61454516	61454534	+	0.000	0.000	Merged-chr2-61454563-42
NR406--MA0117.2.Mafb	chr1	94035480	94035491	+	0.000	0.000	Merged-chr1-94035484-87
NR4231--MA0591.1.Bach1::Mafk	chr15	41612395	41612409	+	0.000	0.000	Merged-chr15-41612397-47
NR10508--MA0501.1.MAF::NFE2	chr6	124683834	124683848	+	0.000	0.000	Merged-chr6-124683900-13
NR8550--MA0591.1.Bach1::Mafk	chr4	59682666	59682680	+	0.000	0.000	Merged-chr4-59682801-45
NR2629--MA0089.1.MAFG::NFE2L1	chr12	76950450	76950455	+	0.000	0.000	Merged-chr12-76950525-26
