#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR599--MA0002.2.RUNX1	chr1	161309625	161309635	-	0.000	0.000	Merged-chr1-161309457-43
NR8702--MA0002.2.RUNX1	chr8	64805451	64805461	+	0.000	0.000	Merged-chr8-64805470-51
NR2414--MA0511.2.RUNX2	chr13	48979287	48979295	-	0.000	0.000	Merged-chr13-48979303-21
NR3298--MA0684.1.RUNX3	chr15	36214894	36214903	-	0.000	0.000	Merged-chr15-36214970-54
NR333--MA0684.1.RUNX3	chr1	86005772	86005781	+	0.000	0.000	Merged-chr1-86005917-70
NR3569--MA0684.1.RUNX3	chr15	100461457	100461466	-	0.000	0.000	Merged-chr15-100461368-57
NR727--MA0002.2.RUNX1	chr1	184005826	184005836	-	0.000	0.000	Merged-chr1-184005889-70
NR141--MA0511.2.RUNX2	chr1	40465641	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR2296--MA0002.2.RUNX1	chr13	13557077	13557087	+	0.000	0.000	Merged-chr13-13557258-36
NR585--MA0684.1.RUNX3	chr1	155476449	155476458	-	0.000	0.000	Merged-chr1-155476472-40
NR9145--MA0511.2.RUNX2	chr9	66280658	66280666	+	0.000	0.000	Merged-chr9-66280621-39
NR8811--MA0002.2.RUNX1	chr8	104344199	104344209	-	0.000	0.000	Merged-chr8-104344230-45
NR6803--MA0684.1.RUNX3	chr4	150269502	150269511	+	0.000	0.000	Merged-chr4-150269601-64
NR4581--MA0684.1.RUNX3	chr18	56718579	56718588	-	0.000	0.000	Merged-chr18-56718597-44
NR8606--MA0002.2.RUNX1	chr8	22728940	22728950	-	0.000	0.000	Merged-chr8-22728865-15
NR2153--MA0002.2.RUNX1	chr12	107993221	107993231	+	0.000	0.000	Merged-chr12-107993325-68
NR5629--MA0684.1.RUNX3	chr3	18624050	18624059	+	0.000	0.000	Merged-chr3-18624063-31
NR4931--MA0511.2.RUNX2	chr2	16568289	16568297	-	0.000	0.000	Merged-chr2-16568402-24
NR508--MA0684.1.RUNX3	chr1	136685579	136685588	-	0.000	0.000	Merged-chr1-136685597-75
NR6307--MA0002.2.RUNX1	chr4	11077683	11077693	-	0.000	0.000	Merged-chr4-11077783-17
NR4832--MA0002.2.RUNX1	chr19	41282853	41282863	-	0.000	0.000	Merged-chr19-41282944-15
NR4085--MA0002.2.RUNX1	chr17	18597514	18597524	-	0.000	0.000	Merged-chr17-18597509-40
NR4356--MA0002.2.RUNX1	chr17	80323713	80323723	-	0.000	0.000	Merged-chr17-80323753-51
NR694--MA0684.1.RUNX3	chr1	176845710	176845719	-	0.000	0.000	Merged-chr1-176845739-2
NR9254--MA0511.2.RUNX2	chr9	90259714	90259722	+	0.000	0.000	Merged-chr9-90259820-55
NR8987--MA0684.1.RUNX3	chr9	14172082	14172091	+	0.000	0.000	Merged-chr9-14171965-37
NR1379--MA0684.1.RUNX3	chr11	10276428	10276437	-	0.000	0.000	Merged-chr11-10276392-45
NR6493--MA0002.2.RUNX1	chr4	62367820	62367830	-	0.000	0.000	Merged-chr4-62367859-6
NR3138--MA0511.2.RUNX2	chr14	115017783	115017791	-	0.000	0.000	Merged-chr14-115017884-47
NR4879--MA0002.2.RUNX1	chr2	3718084	3718094	-	0.000	0.000	Merged-chr2-3718014-59
NR8030--MA0002.2.RUNX1	chr6	143462157	143462167	-	0.000	0.000	Merged-chr6-143462218-2
NR198--MA0002.2.RUNX1	chr1	60907722	60907732	-	0.000	0.000	Merged-chr1-60907642-6
NR7226--MA0511.2.RUNX2	chr5	105642691	105642699	-	0.000	0.000	Merged-chr5-105642805-64
NR3039--MA0002.2.RUNX1	chr14	78356897	78356907	+	0.000	0.000	Merged-chr14-78356893-53
NR4342--MA0684.1.RUNX3	chr17	74294950	74294959	+	0.000	0.000	Merged-chr17-74294944-148
NR6145--MA0002.2.RUNX1	chr3	142281338	142281348	-	0.000	0.000	Merged-chr3-142281213-32
NR7004--MA0684.1.RUNX3	chr5	44217871	44217880	+	0.000	0.000	Merged-chr5-44218043-54
NR901--MA0511.2.RUNX2	chr10	18965062	18965070	+	0.000	0.000	Merged-chr10-18964975-40
NR6101--MA0511.2.RUNX2	chr3	133332484	133332492	-	0.000	0.000	Merged-chr3-133332565-72
NR6816--MA0684.1.RUNX3	chr4	152173245	152173254	+	0.000	0.000	Merged-chr4-152173151-13
NR2166--MA0002.2.RUNX1	chr12	112950450	112950460	-	0.000	0.000	Merged-chr12-112950560-44
NR455--MA0684.1.RUNX3	chr1	121220445	121220454	+	0.000	0.000	Merged-chr1-121220429-14
NR7335--MA0511.2.RUNX2	chr5	134444618	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR4845--MA0002.2.RUNX1	chr19	46705948	46705958	+	0.000	0.000	Merged-chr19-46705884-16
NR7951--MA0002.2.RUNX1	chr6	134186625	134186635	-	0.000	0.000	Merged-chr6-134186526-3
NR4974--MA0684.1.RUNX3	chr2	22805730	22805739	-	0.000	0.000	Merged-chr2-22805681-51
NR7094--MA0684.1.RUNX3	chr5	72636228	72636237	-	0.000	0.000	Merged-chr5-72636293-57
NR3356--MA0511.2.RUNX2	chr15	50048798	50048806	-	0.000	0.000	Merged-chr15-50048880-3
NR4702--MA0002.2.RUNX1	chr18	80933879	80933889	+	0.000	0.000	Merged-chr18-80933858-70
NR2231--MA0511.2.RUNX2	chr12	119148036	119148044	+	0.000	0.000	Merged-chr12-119148040-28
NR372--MA0511.2.RUNX2	chr1	92130283	92130291	+	0.000	0.000	Merged-chr1-92130217-1
NR4910--MA0511.2.RUNX2	chr2	12302049	12302057	-	0.000	0.000	Merged-chr2-12301937-47
NR5189--MA0002.2.RUNX1	chr2	75638276	75638286	+	0.000	0.000	Merged-chr2-75638306-35
NR8771--MA0002.2.RUNX1	chr8	88293771	88293781	+	0.000	0.000	Merged-chr8-88293881-56
NR4064--MA0002.2.RUNX1	chr17	17444481	17444491	-	0.000	0.000	Merged-chr17-17444556-14
NR7619--MA0511.2.RUNX2	chr6	59412622	59412630	+	0.000	0.000	Merged-chr6-59412569-64
NR4193--MA0684.1.RUNX3	chr17	36227189	36227198	-	0.000	0.000	Merged-chr17-36227159-19
NR6809--MA0002.2.RUNX1	chr4	150570003	150570013	+	0.000	0.000	Merged-chr4-150570161-6
NR2592--MA0511.2.RUNX2	chr13	95813840	95813848	-	0.000	0.000	Merged-chr13-95813903-46
NR6001--MA0684.1.RUNX3	chr3	104466710	104466719	+	0.000	0.000	Merged-chr3-104466607-13
NR177--MA0002.2.RUNX1	chr1	54871549	54871559	-	0.000	0.000	Merged-chr1-54871447-51
NR719--MA0002.2.RUNX1	chr1	181117360	181117370	-	0.000	0.000	Merged-chr1-181117384-24
NR6995--MA0002.2.RUNX1	chr5	41762166	41762176	+	0.000	0.000	Merged-chr5-41762366-35
NR4987--MA0684.1.RUNX3	chr2	25913386	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR9329--MA0684.1.RUNX3	chr9	107280571	107280580	+	0.000	0.000	Merged-chr9-107280639-112
NR4173--MA0002.2.RUNX1	chr17	34630397	34630407	+	0.000	0.000	Merged-chr17-34630470-19
NR3369--MA0511.2.RUNX2	chr15	51843860	51843868	+	0.000	0.000	Merged-chr15-51844000-32
NR6376--MA0002.2.RUNX1	chr4	32586619	32586629	+	0.000	0.000	Merged-chr4-32586769-18
NR6918--MA0002.2.RUNX1	chr5	21002894	21002904	-	0.000	0.000	Merged-chr5-21002908-38
NR4967--MA0002.2.RUNX1	chr2	21223168	21223178	+	0.000	0.000	Merged-chr2-21222970-39
NR6110--MA0684.1.RUNX3	chr3	135402594	135402603	+	0.000	0.000	Merged-chr3-135402581-53
NR6504--MA0002.2.RUNX1	chr4	63399419	63399429	-	0.000	0.000	Merged-chr4-63399469-54
NR2274--MA0684.1.RUNX3	chr13	8742951	8742960	+	0.000	0.000	Merged-chr13-8742974-25
NR513--MA0511.2.RUNX2	chr1	138233362	138233370	-	0.000	0.000	Merged-chr1-138233240-32
NR143--MA0002.2.RUNX1	chr1	40470134	40470144	+	0.000	0.000	Merged-chr1-40470075-45
NR8707--MA0002.2.RUNX1	chr8	66497453	66497463	+	0.000	0.000	Merged-chr8-66497339-52
NR5015--MA0511.2.RUNX2	chr2	32062951	32062959	+	0.000	0.000	Merged-chr2-32063200-64
NR6756--MA0002.2.RUNX1	chr4	145045906	145045916	-	0.000	0.000	Merged-chr4-145045932-55
NR2402--MA0684.1.RUNX3	chr13	45876563	45876572	+	0.000	0.000	Merged-chr13-45876609-5
NR4761--MA0511.2.RUNX2	chr19	8592422	8592430	+	0.000	0.000	Merged-chr19-8592238-38
NR8294--MA0684.1.RUNX3	chr7	75600561	75600570	+	0.000	0.000	Merged-chr7-75600674-52
NR9103--MA0511.2.RUNX2	chr9	51402045	51402053	-	0.000	0.000	Merged-chr9-51401998-48
NR395--MA0002.2.RUNX1	chr1	95655728	95655738	+	0.000	0.000	Merged-chr1-95655731-50
NR609--MA0684.1.RUNX3	chr1	162740461	162740470	+	0.000	0.000	Merged-chr1-162740242-97
NR4605--MA0684.1.RUNX3	chr18	62164363	62164372	-	0.000	0.000	Merged-chr18-62164450-51
NR8644--MA0511.2.RUNX2	chr8	34740486	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR6964--MA0511.2.RUNX2	chr5	35166062	35166070	-	0.000	0.000	Merged-chr5-35166204-55
NR1307--MA0511.2.RUNX2	chr10	121189374	121189382	-	0.000	0.000	Merged-chr10-121189304-59
NR2733--MA0511.2.RUNX2	chr13	117034088	117034096	+	0.000	0.000	Merged-chr13-117034098-43
NR8545--MA0002.2.RUNX1	chr8	11464118	11464128	-	0.000	0.000	Merged-chr8-11464225-54
NR5297--MA0684.1.RUNX3	chr2	112507524	112507533	-	0.000	0.000	Merged-chr2-112507413-30
NR2306--MA0684.1.RUNX3	chr13	15936316	15936325	+	0.000	0.000	Merged-chr13-15936339-55
NR7056--MA0511.2.RUNX2	chr5	62772103	62772111	+	0.000	0.000	Merged-chr5-62772215-28
NR8482--MA0511.2.RUNX2	chr7	132686646	132686654	+	0.000	0.000	Merged-chr7-132686748-28
NR8753--MA0511.2.RUNX2	chr8	81704155	81704163	-	0.000	0.000	Merged-chr8-81703996-53
NR4566--MA0002.2.RUNX1	chr18	54940565	54940575	-	0.000	0.000	Merged-chr18-54940674-40
NR4837--MA0002.2.RUNX1	chr19	41874495	41874505	-	0.000	0.000	Merged-chr19-41874574-30
NR8654--MA0002.2.RUNX1	chr8	36016391	36016401	+	0.000	0.000	Merged-chr8-36016456-26
NR6646--MA0684.1.RUNX3	chr4	108987773	108987782	+	0.000	0.000	Merged-chr4-108987548-41
NR6725--MA0511.2.RUNX2	chr4	134918515	134918523	-	0.000	0.000	Merged-chr4-134918533-43
NR2809--MA0002.2.RUNX1	chr14	10368323	10368333	+	0.000	0.000	Merged-chr14-10368196-11
NR8240--MA0002.2.RUNX1	chr7	63984492	63984502	+	0.000	0.000	Merged-chr7-63984461-22
NR4946--MA0002.2.RUNX1	chr2	18524635	18524645	+	0.000	0.000	Merged-chr2-18524516-29
NR2124--MA0002.2.RUNX1	chr12	98800481	98800491	-	0.000	0.000	Merged-chr12-98800600-14
NR142--MA0684.1.RUNX3	chr1	40465640	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR4902--MA0511.2.RUNX2	chr2	11040240	11040248	+	0.000	0.000	Merged-chr2-11040200-20
NR8763--MA0002.2.RUNX1	chr8	84832332	84832342	+	0.000	0.000	Merged-chr8-84832139-76
NR2253--MA0684.1.RUNX3	chr13	5806318	5806327	-	0.000	0.000	Merged-chr13-5806398-17
NR122--MA0002.2.RUNX1	chr1	38777641	38777651	-	0.000	0.000	Merged-chr1-38777708-41
NR8144--MA0002.2.RUNX1	chr7	27508321	27508331	+	0.000	0.000	Merged-chr7-27508351-96
NR6193--MA0002.2.RUNX1	chr3	145538145	145538155	-	0.000	0.000	Merged-chr3-145538069-30
NR9398--MA0684.1.RUNX3	chr9	120054930	120054939	+	0.000	0.000	Merged-chr9-120055033-46
NR9477--MA0511.2.RUNX2	chrX	57310110	57310118	-	0.000	0.000	Merged-chrX-57310232-22
NR8938--MA0002.2.RUNX1	chr8	127588517	127588527	+	0.000	0.000	Merged-chr8-127588569-23
NR6116--MA0002.2.RUNX1	chr3	136688185	136688195	+	0.000	0.000	Merged-chr3-136688298-63
NR1015--MA0511.2.RUNX2	chr10	53889738	53889746	-	0.000	0.000	Merged-chr10-53889619-14
NR8796--MA0684.1.RUNX3	chr8	96552737	96552746	-	0.000	0.000	Merged-chr8-96552694-31
NR3139--MA0684.1.RUNX3	chr14	115017782	115017791	-	0.000	0.000	Merged-chr14-115017884-47
NR6573--MA0002.2.RUNX1	chr4	88046544	88046554	-	0.000	0.000	Merged-chr4-88046485-60
NR8319--MA0002.2.RUNX1	chr7	80450004	80450014	-	0.000	0.000	Merged-chr7-80450087-44
NR8110--MA0002.2.RUNX1	chr7	16827511	16827521	+	0.000	0.000	Merged-chr7-16827547-27
NR4422--MA0684.1.RUNX3	chr18	4295245	4295254	+	0.000	0.000	Merged-chr18-4295238-102
NR4674--MA0684.1.RUNX3	chr18	75541214	75541223	+	0.000	0.000	Merged-chr18-75541168-25
NR4131--MA0002.2.RUNX1	chr17	25255286	25255296	+	0.000	0.000	Merged-chr17-25255345-21
NR8762--MA0684.1.RUNX3	chr8	84813285	84813294	-	0.000	0.000	Merged-chr8-84813219-19
NR264--MA0684.1.RUNX3	chr1	74249028	74249037	-	0.000	0.000	Merged-chr1-74249152-57
NR6211--MA0684.1.RUNX3	chr3	148465711	148465720	-	0.000	0.000	Merged-chr3-148465597-36
NR8014--MA0002.2.RUNX1	chr6	140817135	140817145	-	0.000	0.000	Merged-chr6-140817043-66
NR4383--MA0002.2.RUNX1	chr17	86779459	86779469	-	0.000	0.000	Merged-chr17-86779381-46
NR3579--MA0511.2.RUNX2	chr15	103177128	103177136	-	0.000	0.000	Merged-chr15-103177180-34
NR409--MA0511.2.RUNX2	chr1	105435212	105435220	-	0.000	0.000	Merged-chr1-105435161-34
NR4578--MA0684.1.RUNX3	chr18	56413121	56413130	-	0.000	0.000	Merged-chr18-56413005-50
NR2355--MA0002.2.RUNX1	chr13	32902689	32902699	+	0.000	0.000	Merged-chr13-32902705-9
NR6608--MA0511.2.RUNX2	chr4	97657874	97657882	+	0.000	0.000	Merged-chr4-97657761-27
NR5461--MA0002.2.RUNX1	chr2	151959545	151959555	-	0.000	0.000	Merged-chr2-151959461-52
NR8937--MA0684.1.RUNX3	chr8	126584481	126584490	-	0.000	0.000	Merged-chr8-126584527-70
NR1329--MA0684.1.RUNX3	chr10	127107654	127107663	+	0.000	0.000	Merged-chr10-127107710-55
NR1501--MA0002.2.RUNX1	chr11	50371494	50371504	-	0.000	0.000	Merged-chr11-50371605-32
NR723--MA0511.2.RUNX2	chr1	181860901	181860909	-	0.000	0.000	Merged-chr1-181860828-54
NR4287--MA0002.2.RUNX1	chr17	64579904	64579914	-	0.000	0.000	Merged-chr17-64579997-37
NR2007--MA0002.2.RUNX1	chr12	73604919	73604929	-	0.000	0.000	Merged-chr12-73604732-122
NR4958--MA0684.1.RUNX3	chr2	19734664	19734673	-	0.000	0.000	Merged-chr2-19734692-8
NR2612--MA0684.1.RUNX3	chr13	97681987	97681996	+	0.000	0.000	Merged-chr13-97682077-4
NR7349--MA0684.1.RUNX3	chr5	138085494	138085503	-	0.000	0.000	Merged-chr5-138085334-61
NR8503--MA0002.2.RUNX1	chr7	140321276	140321286	+	0.000	0.000	Merged-chr7-140321203-63
NR8583--MA0511.2.RUNX2	chr8	19335596	19335604	-	0.000	0.000	Merged-chr8-19335441-2
NR2864--MA0684.1.RUNX3	chr14	20885308	20885317	-	0.000	0.000	Merged-chr14-20885499-75
NR2388--MA0684.1.RUNX3	chr13	41634642	41634651	-	0.000	0.000	Merged-chr13-41634696-29
NR6032--MA0511.2.RUNX2	chr3	115692546	115692554	+	0.000	0.000	Merged-chr3-115692552-34
NR2987--MA0002.2.RUNX1	chr14	64487042	64487052	+	0.000	0.000	Merged-chr14-64487000-12
NR6303--MA0511.2.RUNX2	chr4	10770174	10770182	+	0.000	0.000	Merged-chr4-10770192-53
NR8632--MA0684.1.RUNX3	chr8	31123527	31123536	-	0.000	0.000	Merged-chr8-31123527-1
NR8903--MA0684.1.RUNX3	chr8	119914362	119914371	-	0.000	0.000	Merged-chr8-119914410-20
NR8427--MA0684.1.RUNX3	chr7	117635774	117635783	+	0.000	0.000	Merged-chr7-117635751-13
NR2368--MA0002.2.RUNX1	chr13	35798096	35798106	-	0.000	0.000	Merged-chr13-35798104-40
NR7901--MA0002.2.RUNX1	chr6	127582700	127582710	+	0.000	0.000	Merged-chr6-127582626-90
NR8407--MA0002.2.RUNX1	chr7	114070252	114070262	+	0.000	0.000	Merged-chr7-114069993-85
NR194--MA0511.2.RUNX2	chr1	60777111	60777119	-	0.000	0.000	Merged-chr1-60777260-88
NR6141--MA0511.2.RUNX2	chr3	141690927	141690935	+	0.000	0.000	Merged-chr3-141690828-16
NR2225--MA0002.2.RUNX1	chr12	118255872	118255882	-	0.000	0.000	Merged-chr12-118255780-45
NR8741--MA0684.1.RUNX3	chr8	77534646	77534655	+	0.000	0.000	Merged-chr8-77534912-51
NR514--MA0684.1.RUNX3	chr1	138233361	138233370	-	0.000	0.000	Merged-chr1-138233240-32
NR6313--MA0002.2.RUNX1	chr4	11492627	11492637	+	0.000	0.000	Merged-chr4-11492586-1
NR2477--MA0002.2.RUNX1	chr13	67375569	67375579	-	0.000	0.000	Merged-chr13-67375654-59
NR6565--MA0002.2.RUNX1	chr4	86712877	86712887	+	0.000	0.000	Merged-chr4-86712811-38
NR1352--MA0002.2.RUNX1	chr11	3371444	3371454	+	0.000	0.000	Merged-chr11-3371528-30
NR5810--MA0511.2.RUNX2	chr3	59858890	59858898	-	0.000	0.000	Merged-chr3-59858951-1
NR1623--MA0002.2.RUNX1	chr11	86371399	86371409	+	0.000	0.000	Merged-chr11-86371454-26
NR369--MA0511.2.RUNX2	chr1	92064488	92064496	-	0.000	0.000	Merged-chr1-92064482-52
NR2334--MA0002.2.RUNX1	chr13	24604819	24604829	+	0.000	0.000	Merged-chr13-24604920-47
NR352--MA0684.1.RUNX3	chr1	88587508	88587517	+	0.000	0.000	Merged-chr1-88587471-60
NR2956--MA0511.2.RUNX2	chr14	54138478	54138486	-	0.000	0.000	Merged-chr14-54138460-21
NR4266--MA0002.2.RUNX1	chr17	62246892	62246902	+	0.000	0.000	Merged-chr17-62246918-5
NR6280--MA0684.1.RUNX3	chr4	7207179	7207188	+	0.000	0.000	Merged-chr4-7207158-12
NR683--MA0511.2.RUNX2	chr1	175602475	175602483	+	0.000	0.000	Merged-chr1-175602466-27
NR2986--MA0684.1.RUNX3	chr14	64416932	64416941	+	0.000	0.000	Merged-chr14-64416997-9
NR2172--MA0002.2.RUNX1	chr12	113446236	113446246	+	0.000	0.000	Merged-chr12-113446224-29
NR6154--MA0511.2.RUNX2	chr3	142674815	142674823	-	0.000	0.000	Merged-chr3-142674758-15
NR7500--MA0002.2.RUNX1	chr6	30326368	30326378	+	0.000	0.000	Merged-chr6-30326370-32
NR2509--MA0002.2.RUNX1	chr13	75035049	75035059	-	0.000	0.000	Merged-chr13-75035178-8
NR6203--MA0684.1.RUNX3	chr3	146686722	146686731	-	0.000	0.000	Merged-chr3-146686610-31
NR3664--MA0002.2.RUNX1	chr16	23838334	23838344	+	0.000	0.000	Merged-chr16-23838386-46
NR3935--MA0002.2.RUNX1	chr16	92038190	92038200	-	0.000	0.000	Merged-chr16-92038114-2
NR6326--MA0002.2.RUNX1	chr4	15986589	15986599	-	0.000	0.000	Merged-chr4-15986540-43
NR7900--MA0684.1.RUNX3	chr6	127582642	127582651	+	0.000	0.000	Merged-chr6-127582626-90
NR3620--MA0511.2.RUNX2	chr16	14088428	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR6578--MA0002.2.RUNX1	chr4	88300824	88300834	-	0.000	0.000	Merged-chr4-88300823-32
NR4027--MA0002.2.RUNX1	chr17	10335037	10335047	+	0.000	0.000	Merged-chr17-10335076-3
NR8863--MA0684.1.RUNX3	chr8	114879898	114879907	-	0.000	0.000	Merged-chr8-114879936-19
NR4649--MA0511.2.RUNX2	chr18	70633836	70633844	+	0.000	0.000	Merged-chr18-70633740-34
NR2204--MA0002.2.RUNX1	chr12	116620054	116620064	+	0.000	0.000	Merged-chr12-116620074-47
NR888--MA0684.1.RUNX3	chr10	17214432	17214441	-	0.000	0.000	Merged-chr10-17214312-1
NR8367--MA0002.2.RUNX1	chr7	99536408	99536418	-	0.000	0.000	Merged-chr7-99536356-6
NR5932--MA0511.2.RUNX2	chr3	86961165	86961173	-	0.000	0.000	Merged-chr3-86961231-31
NR2604--MA0684.1.RUNX3	chr13	97249690	97249699	-	0.000	0.000	Merged-chr13-97249692-15
NR2456--MA0002.2.RUNX1	chr13	63189852	63189862	-	0.000	0.000	Merged-chr13-63189715-33
NR4963--MA0511.2.RUNX2	chr2	21222924	21222932	+	0.000	0.000	Merged-chr2-21222970-39
NR1331--MA0002.2.RUNX1	chr10	128270427	128270437	+	0.000	0.000	Merged-chr10-128270552-51
NR282--MA0511.2.RUNX2	chr1	80015619	80015627	-	0.000	0.000	Merged-chr1-80015644-32
NR2042--MA0002.2.RUNX1	chr12	84209273	84209283	-	0.000	0.000	Merged-chr12-84209279-4
NR2979--MA0002.2.RUNX1	chr14	61698837	61698847	+	0.000	0.000	Merged-chr14-61698789-31
NR6796--MA0002.2.RUNX1	chr4	148683727	148683737	+	0.000	0.000	Merged-chr4-148683681-71
NR1854--MA0002.2.RUNX1	chr12	25784513	25784523	-	0.000	0.000	Merged-chr12-25784585-45
NR8161--MA0511.2.RUNX2	chr7	30333028	30333036	-	0.000	0.000	Merged-chr7-30333026-1
NR8876--MA0684.1.RUNX3	chr8	116635507	116635516	+	0.000	0.000	Merged-chr8-116635370-35
NR4201--MA0511.2.RUNX2	chr17	44256761	44256769	-	0.000	0.000	Merged-chr17-44256797-30
NR5942--MA0002.2.RUNX1	chr3	89187824	89187834	-	0.000	0.000	Merged-chr3-89188181-94
NR649--MA0684.1.RUNX3	chr1	170167995	170168004	+	0.000	0.000	Merged-chr1-170167960-28
NR1440--MA0002.2.RUNX1	chr11	30166353	30166363	-	0.000	0.000	Merged-chr11-30166468-16
NR4182--MA0511.2.RUNX2	chr17	35246464	35246472	-	0.000	0.000	Merged-chr17-35246340-22
NR4724--MA0511.2.RUNX2	chr18	84851323	84851331	-	0.000	0.000	Merged-chr18-84851440-69
NR6577--MA0684.1.RUNX3	chr4	88115656	88115665	-	0.000	0.000	Merged-chr4-88115597-29
NR4083--MA0002.2.RUNX1	chr17	18558981	18558991	+	0.000	0.000	Merged-chr17-18558777-104
NR9411--MA0002.2.RUNX1	chr9	123734267	123734277	+	0.000	0.000	Merged-chr9-123734197-54
NR6286--MA0002.2.RUNX1	chr4	8811197	8811207	+	0.000	0.000	Merged-chr4-8811216-44
NR2203--MA0684.1.RUNX3	chr12	116138977	116138986	+	0.000	0.000	Merged-chr12-116138953-46
NR4006--MA0002.2.RUNX1	chr17	7889095	7889105	-	0.000	0.000	Merged-chr17-7889151-33
NR8366--MA0684.1.RUNX3	chr7	99087176	99087185	-	0.000	0.000	Merged-chr7-99087128-56
NR4086--MA0511.2.RUNX2	chr17	18615280	18615288	+	0.000	0.000	Merged-chr17-18615356-8
NR4340--MA0684.1.RUNX3	chr17	73815028	73815037	-	0.000	0.000	Merged-chr17-73814943-62
NR8889--MA0684.1.RUNX3	chr8	117776364	117776373	-	0.000	0.000	Merged-chr8-117776265-26
NR8075--MA0002.2.RUNX1	chr6	149348341	149348351	-	0.000	0.000	Merged-chr6-149348388-7
NR8617--MA0002.2.RUNX1	chr8	25274700	25274710	+	0.000	0.000	Merged-chr8-25274715-82
NR3404--MA0002.2.RUNX1	chr15	59739349	59739359	-	0.000	0.000	Merged-chr15-59739461-33
NR6609--MA0684.1.RUNX3	chr4	97657874	97657883	+	0.000	0.000	Merged-chr4-97657761-27
NR4658--MA0684.1.RUNX3	chr18	73548756	73548765	-	0.000	0.000	Merged-chr18-73548790-35
NR1724--MA0002.2.RUNX1	chr11	115475725	115475735	-	0.000	0.000	Merged-chr11-115475686-55
NR2978--MA0684.1.RUNX3	chr14	60783447	60783456	+	0.000	0.000	Merged-chr14-60783398-4
NR4115--MA0002.2.RUNX1	chr17	21733926	21733936	-	0.000	0.000	Merged-chr17-21733799-41
NR2164--MA0002.2.RUNX1	chr12	112861005	112861015	-	0.000	0.000	Merged-chr12-112860925-89
NR7221--MA0002.2.RUNX1	chr5	105244902	105244912	-	0.000	0.000	Merged-chr5-105244982-37
NR2088--MA0684.1.RUNX3	chr12	91765685	91765694	+	0.000	0.000	Merged-chr12-91765630-19
NR4367--MA0002.2.RUNX1	chr17	83846459	83846469	+	0.000	0.000	Merged-chr17-83846499-25
NR4638--MA0002.2.RUNX1	chr18	69196342	69196352	+	0.000	0.000	Merged-chr18-69196479-70
NR4909--MA0002.2.RUNX1	chr2	11619774	11619784	+	0.000	0.000	Merged-chr2-11619993-9
NR71--MA0002.2.RUNX1	chr1	20259103	20259113	+	0.000	0.000	Merged-chr1-20259129-7
NR6003--MA0511.2.RUNX2	chr3	104511766	104511774	+	0.000	0.000	Merged-chr3-104511895-67
NR228--MA0002.2.RUNX1	chr1	67149988	67149998	+	0.000	0.000	Merged-chr1-67149862-1
NR3513--MA0002.2.RUNX1	chr15	89131568	89131578	-	0.000	0.000	Merged-chr15-89131620-40
NR6718--MA0684.1.RUNX3	chr4	134511127	134511136	-	0.000	0.000	Merged-chr4-134511089-32
NR7330--MA0002.2.RUNX1	chr5	134282794	134282804	+	0.000	0.000	Merged-chr5-134282688-60
NR5921--MA0002.2.RUNX1	chr3	84069505	84069515	+	0.000	0.000	Merged-chr3-84069466-34
NR4624--MA0684.1.RUNX3	chr18	65819117	65819126	-	0.000	0.000	Merged-chr18-65819211-50
NR6427--MA0002.2.RUNX1	chr4	46485877	46485887	+	0.000	0.000	Merged-chr4-46485924-53
NR7853--MA0002.2.RUNX1	chr6	119918695	119918705	-	0.000	0.000	Merged-chr6-119918835-40
NR8293--MA0002.2.RUNX1	chr7	75600561	75600571	-	0.000	0.000	Merged-chr7-75600674-52
NR8507--MA0684.1.RUNX3	chr7	140882330	140882339	+	0.000	0.000	Merged-chr7-140882177-67
NR1737--MA0002.2.RUNX1	chr11	117872113	117872123	+	0.000	0.000	Merged-chr11-117872185-83
NR8315--MA0511.2.RUNX2	chr7	80209934	80209942	-	0.000	0.000	Merged-chr7-80209951-53
NR2177--MA0002.2.RUNX1	chr12	115145466	115145476	+	0.000	0.000	Merged-chr12-115145586-48
NR8693--MA0684.1.RUNX3	chr8	61451114	61451123	-	0.000	0.000	Merged-chr8-61451013-86
NR6142--MA0684.1.RUNX3	chr3	141690927	141690936	+	0.000	0.000	Merged-chr3-141690828-16
NR5825--MA0002.2.RUNX1	chr3	61409818	61409828	+	0.000	0.000	Merged-chr3-61409766-58
NR4191--MA0684.1.RUNX3	chr17	35997110	35997119	-	0.000	0.000	Merged-chr17-35997233-37
NR9371--MA0002.2.RUNX1	chr9	115611927	115611937	+	0.000	0.000	Merged-chr9-115612034-68
