#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR4962--MA0035.3.Gata1	chr4	133494707	133494717	+	0.000	0.000	Merged-chr4-133494546-26
NR7148--MA0035.3.Gata1	chrX	140537798	140537808	+	0.000	0.000	Merged-chrX-140537922-35
NR1290--MA0482.1.Gata4	chr11	96441662	96441672	-	0.000	0.000	Merged-chr11-96441741-50
NR823--MA0035.3.Gata1	chr10	79417358	79417368	+	0.000	0.000	Merged-chr10-79417442-89
NR1237--MA0035.3.Gata1	chr11	85454136	85454146	-	0.000	0.000	Merged-chr11-85454065-23
NR278--MA0037.3.GATA3	chr1	130838475	130838482	+	0.000	0.000	Merged-chr1-130838519-27
NR5352--MA1104.1.GATA6	chr5	137787615	137787627	+	0.000	0.000	Merged-chr5-137787536-7
NR3559--MA0482.1.Gata4	chr19	29367423	29367433	-	0.000	0.000	Merged-chr19-29367376-49
NR60--MA0035.3.Gata1	chr1	52753969	52753979	+	0.000	0.000	Merged-chr1-52754097-20
NR1194--MA0482.1.Gata4	chr11	74555900	74555910	-	0.000	0.000	Merged-chr11-74556046-55
NR1465--MA0482.1.Gata4	chr12	15967868	15967878	-	0.000	0.000	Merged-chr12-15967723-42
NR1736--MA0482.1.Gata4	chr12	118439071	118439081	-	0.000	0.000	Merged-chr12-118439012-3
NR3026--MA0035.3.Gata1	chr17	31873204	31873214	+	0.000	0.000	Merged-chr17-31873313-29
NR6334--MA0037.3.GATA3	chr7	143649723	143649730	-	0.000	0.000	Merged-chr7-143649559-54
NR3939--MA0482.1.Gata4	chr2	92213633	92213643	+	0.000	0.000	Merged-chr2-92213581-10
NR4449--MA0037.3.GATA3	chr3	101296680	101296687	+	0.000	0.000	Merged-chr3-101296807-2
NR2007--MA1104.1.GATA6	chr13	91484439	91484451	+	0.000	0.000	Merged-chr13-91484361-55
NR5779--MA1104.1.GATA6	chr6	136422676	136422688	-	0.000	0.000	Merged-chr6-136422610-10
NR1915--MA0037.3.GATA3	chr13	67332557	67332564	+	0.000	0.000	Merged-chr13-67332541-54
NR1845--MA0482.1.Gata4	chr13	37403960	37403970	-	0.000	0.000	Merged-chr13-37403815-12
NR2943--MA0140.2.GATA1::TAL1	chr17	12745979	12745996	-	0.000	0.000	Merged-chr17-12746015-29
NR4460--MA0036.3.GATA2	chr3	104638422	104638432	-	0.000	0.000	Merged-chr3-104638712-128
NR2780--MA0036.3.GATA2	chr16	45942379	45942389	-	0.000	0.000	Merged-chr16-45942365-39
NR7132--MA0766.1.GATA5	chrX	107421595	107421602	+	0.000	0.000	Merged-chrX-107421546-18
NR3429--MA0482.1.Gata4	chr18	79353028	79353038	-	0.000	0.000	Merged-chr18-79353064-26
NR5295--MA0482.1.Gata4	chr5	118069582	118069592	-	0.000	0.000	Merged-chr5-118069472-39
NR6552--MA0037.3.GATA3	chr8	115739982	115739989	+	0.000	0.000	Merged-chr8-115739981-29
NR1100--MA1104.1.GATA6	chr11	46389537	46389549	-	0.000	0.000	Merged-chr11-46389577-59
NR5950--MA0037.3.GATA3	chr7	30099623	30099630	+	0.000	0.000	Merged-chr7-30099514-26
NR5649--MA1104.1.GATA6	chr6	115480356	115480368	-	0.000	0.000	Merged-chr6-115480536-31
NR4776--MA0037.3.GATA3	chr4	33189443	33189450	-	0.000	0.000	Merged-chr4-33189254-36
NR733--MA1104.1.GATA6	chr10	40451940	40451952	-	0.000	0.000	Merged-chr10-40451996-39
NR5532--MA0482.1.Gata4	chr6	67184853	67184863	-	0.000	0.000	Merged-chr6-67184785-39
NR6020--MA0766.1.GATA5	chr7	66060370	66060377	-	0.000	0.000	Merged-chr7-66060555-63
NR140--MA0482.1.Gata4	chr1	87899817	87899827	+	0.000	0.000	Merged-chr1-87899931-42
NR1029--MA0766.1.GATA5	chr10	128990355	128990362	-	0.000	0.000	Merged-chr10-128990510-111
NR4193--MA0140.2.GATA1::TAL1	chr2	163838221	163838238	-	0.000	0.000	Merged-chr2-163838287-34
NR867--MA0766.1.GATA5	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR857--MA0036.3.GATA2	chr10	93228775	93228785	-	0.000	0.000	Merged-chr10-93228796-6
NR6533--MA0036.3.GATA2	chr8	114888904	114888914	-	0.000	0.000	Merged-chr8-114888790-56
NR3233--MA0482.1.Gata4	chr18	23913297	23913307	+	0.000	0.000	Merged-chr18-23913382-65
NR6804--MA0036.3.GATA2	chr9	75631002	75631012	+	0.000	0.000	Merged-chr9-75631100-49
NR2238--MA1104.1.GATA6	chr14	40927276	40927288	+	0.000	0.000	Merged-chr14-40927194-29
NR1062--MA0036.3.GATA2	chr11	4336832	4336842	+	0.000	0.000	Merged-chr11-4336811-40
NR2655--MA0035.3.Gata1	chr15	97373362	97373372	+	0.000	0.000	Merged-chr15-97373444-153
NR5615--MA1104.1.GATA6	chr6	108168405	108168417	+	0.000	0.000	Merged-chr6-108168461-115
NR533--MA0140.2.GATA1::TAL1	chr1	178321442	178321459	-	0.000	0.000	Merged-chr1-178321345-28
NR2241--MA0035.3.Gata1	chr14	40927277	40927287	-	0.000	0.000	Merged-chr14-40927194-29
NR6652--MA0766.1.GATA5	chr8	128562985	128562992	-	0.000	0.000	Merged-chr8-128563020-29
NR7092--MA0766.1.GATA5	chrX	23697528	23697535	-	0.000	0.000	Merged-chrX-23697547-21
NR281--MA0036.3.GATA2	chr1	130838473	130838483	-	0.000	0.000	Merged-chr1-130838519-27
NR7040--MA0035.3.Gata1	chr9	114797730	114797740	+	0.000	0.000	Merged-chr9-114797763-25
NR4375--MA0037.3.GATA3	chr3	79128066	79128073	+	0.000	0.000	Merged-chr3-79127993-19
NR4917--MA0037.3.GATA3	chr4	122872202	122872209	-	0.000	0.000	Merged-chr4-122872187-66
NR5064--MA0766.1.GATA5	chr4	154334813	154334820	+	0.000	0.000	Merged-chr4-154334922-29
NR2582--MA0140.2.GATA1::TAL1	chr15	66815685	66815702	+	0.000	0.000	Merged-chr15-66815683-20
NR1499--MA0766.1.GATA5	chr12	35686614	35686621	+	0.000	0.000	Merged-chr12-35686484-17
NR5976--MA1104.1.GATA6	chr7	45592268	45592280	-	0.000	0.000	Merged-chr7-45592111-34
NR5105--MA1104.1.GATA6	chr5	21369073	21369085	+	0.000	0.000	Merged-chr5-21368960-21
NR1295--MA0482.1.Gata4	chr11	97246705	97246715	+	0.000	0.000	Merged-chr11-97246717-13
NR185--MA0036.3.GATA2	chr1	94035512	94035522	+	0.000	0.000	Merged-chr1-94035484-87
NR456--MA0036.3.GATA2	chr1	165730170	165730180	-	0.000	0.000	Merged-chr1-165730262-25
NR6435--MA0037.3.GATA3	chr8	81766181	81766188	+	0.000	0.000	Merged-chr8-81766244-47
NR5628--MA1104.1.GATA6	chr6	108607016	108607028	-	0.000	0.000	Merged-chr6-108607013-11
NR1423--MA0482.1.Gata4	chr11	116077057	116077067	+	0.000	0.000	Merged-chr11-116076989-9
NR2772--MA0036.3.GATA2	chr16	43661708	43661718	-	0.000	0.000	Merged-chr16-43661789-37
NR6690--MA0035.3.Gata1	chr9	32928776	32928786	-	0.000	0.000	Merged-chr9-32928770-94
NR5310--MA0037.3.GATA3	chr5	124022517	124022524	-	0.000	0.000	Merged-chr5-124022476-27
NR2838--MA0036.3.GATA2	chr16	70365413	70365423	+	0.000	0.000	Merged-chr16-70365429-20
NR836--MA0036.3.GATA2	chr10	82666661	82666671	+	0.000	0.000	Merged-chr10-82666640-30
NR5287--MA0482.1.Gata4	chr5	115755108	115755118	-	0.000	0.000	Merged-chr5-115755148-41
NR5829--MA0482.1.Gata4	chr6	142809491	142809501	-	0.000	0.000	Merged-chr6-142809719-29
NR4245--MA0037.3.GATA3	chr2	172405078	172405085	+	0.000	0.000	Merged-chr2-172405200-19
NR1692--MA1104.1.GATA6	chr12	112743307	112743319	-	0.000	0.000	Merged-chr12-112743369-41
NR4670--MA0036.3.GATA2	chr3	146275830	146275840	+	0.000	0.000	Merged-chr3-146275724-31
NR3024--MA1104.1.GATA6	chr17	31873203	31873215	-	0.000	0.000	Merged-chr17-31873313-29
NR5173--MA0140.2.GATA1::TAL1	chr5	64472609	64472626	+	0.000	0.000	Merged-chr5-64472447-77
NR5718--MA0036.3.GATA2	chr6	129239825	129239835	-	0.000	0.000	Merged-chr6-129239949-37
NR5432--MA1104.1.GATA6	chr5	150593211	150593223	-	0.000	0.000	Merged-chr5-150593583-231
NR3547--MA1104.1.GATA6	chr19	17264668	17264680	+	0.000	0.000	Merged-chr19-17264970-50
NR3818--MA1104.1.GATA6	chr2	49744820	49744832	-	0.000	0.000	Merged-chr2-49744707-28
NR2913--MA0036.3.GATA2	chr16	97204300	97204310	+	0.000	0.000	Merged-chr16-97204388-55
NR783--MA0036.3.GATA2	chr10	67065796	67065806	+	0.000	0.000	Merged-chr10-67065679-35
NR3500--MA0037.3.GATA3	chr19	5094353	5094360	+	0.000	0.000	Merged-chr19-5094459-12
NR5955--MA1104.1.GATA6	chr7	30280499	30280511	+	0.000	0.000	Merged-chr7-30280528-94
NR3225--MA0482.1.Gata4	chr18	15322671	15322681	-	0.000	0.000	Merged-chr18-15322529-50
NR470--MA0035.3.Gata1	chr1	165985997	165986007	-	0.000	0.000	Merged-chr1-165985990-54
NR4845--MA0036.3.GATA2	chr4	89400518	89400528	-	0.000	0.000	Merged-chr4-89400416-12
NR3481--MA0037.3.GATA3	chr18	89206490	89206497	+	0.000	0.000	Merged-chr18-89206335-76
NR5243--MA0035.3.Gata1	chr5	92375271	92375281	-	0.000	0.000	Merged-chr5-92375346-95
NR5309--MA0035.3.Gata1	chr5	124012996	124013006	-	0.000	0.000	Merged-chr5-124013138-22
NR2546--MA0036.3.GATA2	chr15	59010877	59010887	+	0.000	0.000	Merged-chr15-59010782-34
NR5793--MA1104.1.GATA6	chr6	137557988	137558000	+	0.000	0.000	Merged-chr6-137558133-151
NR1291--MA1104.1.GATA6	chr11	96441662	96441674	+	0.000	0.000	Merged-chr11-96441741-50
NR20--MA0482.1.Gata4	chr1	36684297	36684307	-	0.000	0.000	Merged-chr1-36684318-20
NR7125--MA1104.1.GATA6	chrX	98259793	98259805	-	0.000	0.000	Merged-chrX-98259743-49
NR5537--MA0482.1.Gata4	chr6	70805953	70805963	+	0.000	0.000	Merged-chr6-70805784-73
NR3196--MA0035.3.Gata1	chr17	84061870	84061880	+	0.000	0.000	Merged-chr17-84061758-18
NR4909--MA0037.3.GATA3	chr4	115056686	115056693	-	0.000	0.000	Merged-chr4-115056666-5
NR2342--MA0035.3.Gata1	chr14	62799051	62799061	+	0.000	0.000	Merged-chr14-62798973-44
NR5004--MA0035.3.Gata1	chr4	145312626	145312636	-	0.000	0.000	Merged-chr4-145312696-44
NR1737--MA1104.1.GATA6	chr12	118439071	118439083	+	0.000	0.000	Merged-chr12-118439012-3
NR4920--MA0036.3.GATA2	chr4	122872201	122872211	+	0.000	0.000	Merged-chr4-122872187-66
NR905--MA0482.1.Gata4	chr10	99194849	99194859	+	0.000	0.000	Merged-chr10-99194642-78
NR623--MA0140.2.GATA1::TAL1	chr1	193449786	193449803	-	0.000	0.000	Merged-chr1-193449672-37
NR5070--MA0482.1.Gata4	chr5	8801383	8801393	+	0.000	0.000	Merged-chr5-8801410-8
NR414--MA0036.3.GATA2	chr1	160195097	160195107	+	0.000	0.000	Merged-chr1-160195203-53
NR2806--MA0766.1.GATA5	chr16	58670210	58670217	-	0.000	0.000	Merged-chr16-58670422-58
NR50--MA1104.1.GATA6	chr1	44101605	44101617	+	0.000	0.000	Merged-chr1-44101717-6
NR3246--MA0766.1.GATA5	chr18	34783579	34783586	-	0.000	0.000	Merged-chr18-34783714-45
NR5296--MA1104.1.GATA6	chr5	118069582	118069594	+	0.000	0.000	Merged-chr5-118069472-39
NR5449--MA0766.1.GATA5	chr6	4664524	4664531	-	0.000	0.000	Merged-chr6-4664595-18
NR2321--MA0035.3.Gata1	chr14	59943444	59943454	+	0.000	0.000	Merged-chr14-59943344-19
NR1199--MA0766.1.GATA5	chr11	75169169	75169176	-	0.000	0.000	Merged-chr11-75169080-24
NR1812--MA0037.3.GATA3	chr13	30777933	30777940	+	0.000	0.000	Merged-chr13-30777847-15
NR852--MA0482.1.Gata4	chr10	84790490	84790500	-	0.000	0.000	Merged-chr10-84790504-13
NR3199--MA0140.2.GATA1::TAL1	chr17	86880670	86880687	-	0.000	0.000	Merged-chr17-86880662-37
NR5548--MA0036.3.GATA2	chr6	82872534	82872544	-	0.000	0.000	Merged-chr6-82872396-48
NR7034--MA0482.1.Gata4	chr9	114426451	114426461	+	0.000	0.000	Merged-chr9-114426433-16
NR5533--MA1104.1.GATA6	chr6	67184853	67184865	+	0.000	0.000	Merged-chr6-67184785-39
NR141--MA1104.1.GATA6	chr1	87899815	87899827	-	0.000	0.000	Merged-chr1-87899931-42
NR4152--MA0036.3.GATA2	chr2	150748923	150748933	-	0.000	0.000	Merged-chr2-150749158-47
NR3234--MA1104.1.GATA6	chr18	23913295	23913307	-	0.000	0.000	Merged-chr18-23913382-65
NR842--MA0035.3.Gata1	chr10	82811967	82811977	+	0.000	0.000	Merged-chr10-82812084-42
NR2565--MA0140.2.GATA1::TAL1	chr15	62390449	62390466	-	0.000	0.000	Merged-chr15-62390498-8
NR6647--MA0140.2.GATA1::TAL1	chr8	128489637	128489654	+	0.000	0.000	Merged-chr8-128489561-17
NR2063--MA0035.3.Gata1	chr13	100576088	100576098	-	0.000	0.000	Merged-chr13-100576105-29
NR3343--MA1104.1.GATA6	chr18	61489797	61489809	-	0.000	0.000	Merged-chr18-61489584-71
NR5909--MA0482.1.Gata4	chr7	16001893	16001903	-	0.000	0.000	Merged-chr7-16001989-41
NR5519--MA0035.3.Gata1	chr6	61263455	61263465	-	0.000	0.000	Merged-chr6-61263601-18
NR2756--MA0036.3.GATA2	chr16	27388011	27388021	+	0.000	0.000	Merged-chr16-27388094-20
NR2833--MA0482.1.Gata4	chr16	66086702	66086712	+	0.000	0.000	Merged-chr16-66086640-17
NR1388--MA0482.1.Gata4	chr11	109822475	109822485	+	0.000	0.000	Merged-chr11-109822566-4
NR1245--MA0482.1.Gata4	chr11	87760740	87760750	-	0.000	0.000	Merged-chr11-87760892-1
NR1516--MA0482.1.Gata4	chr12	52504855	52504865	+	0.000	0.000	Merged-chr12-52504676-5
NR4351--MA0482.1.Gata4	chr3	60788288	60788298	+	0.000	0.000	Merged-chr3-60788099-46
NR5403--MA0037.3.GATA3	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR3723--MA0037.3.GATA3	chr2	17644926	17644933	+	0.000	0.000	Merged-chr2-17644831-25
NR2552--MA0035.3.Gata1	chr15	60132890	60132900	-	0.000	0.000	Merged-chr15-60132913-50
NR3448--MA0482.1.Gata4	chr18	80041857	80041867	-	0.000	0.000	Merged-chr18-80041946-55
NR4797--MA0036.3.GATA2	chr4	41569652	41569662	+	0.000	0.000	Merged-chr4-41569502-63
NR2180--MA0036.3.GATA2	chr14	7994568	7994578	-	0.000	0.000	Merged-chr14-7994545-46
NR2323--MA0482.1.Gata4	chr14	60072723	60072733	+	0.000	0.000	Merged-chr14-60072713-24
NR5288--MA1104.1.GATA6	chr5	115755108	115755120	+	0.000	0.000	Merged-chr5-115755148-41
NR193--MA0482.1.Gata4	chr1	95747470	95747480	-	0.000	0.000	Merged-chr1-95747553-17
NR6140--MA0482.1.Gata4	chr7	105527417	105527427	+	0.000	0.000	Merged-chr7-105527524-9
NR6021--MA0035.3.Gata1	chr7	66060369	66060379	+	0.000	0.000	Merged-chr7-66060555-63
NR3266--MA0140.2.GATA1::TAL1	chr18	39017889	39017906	+	0.000	0.000	Merged-chr18-39017881-40
NR3066--MA0036.3.GATA2	chr17	44893785	44893795	-	0.000	0.000	Merged-chr17-44893726-24
NR6443--MA0036.3.GATA2	chr8	83779752	83779762	+	0.000	0.000	Merged-chr8-83779707-23
NR4568--MA0766.1.GATA5	chr3	133332579	133332586	-	0.000	0.000	Merged-chr3-133332565-72
NR5350--MA0037.3.GATA3	chr5	137787618	137787625	+	0.000	0.000	Merged-chr5-137787536-7
NR3991--MA0035.3.Gata1	chr2	105022063	105022073	+	0.000	0.000	Merged-chr2-105022109-54
NR3223--MA0140.2.GATA1::TAL1	chr18	5604314	5604331	-	0.000	0.000	Merged-chr18-5604143-2
NR6653--MA0035.3.Gata1	chr8	128562984	128562994	+	0.000	0.000	Merged-chr8-128563020-29
NR6719--MA0035.3.Gata1	chr9	44772869	44772879	-	0.000	0.000	Merged-chr9-44772887-60
NR1610--MA0036.3.GATA2	chr12	91746101	91746111	-	0.000	0.000	Merged-chr12-91745848-45
NR462--MA0036.3.GATA2	chr1	165985895	165985905	-	0.000	0.000	Merged-chr1-165985990-54
NR7016--MA0035.3.Gata1	chr9	112175240	112175250	-	0.000	0.000	Merged-chr9-112175419-1
NR1862--MA0036.3.GATA2	chr13	44089107	44089117	+	0.000	0.000	Merged-chr13-44088979-30
NR2573--MA0036.3.GATA2	chr15	62779102	62779112	+	0.000	0.000	Merged-chr15-62779143-25
NR215--MA0035.3.Gata1	chr1	105543278	105543288	-	0.000	0.000	Merged-chr1-105543373-21
NR2378--MA0766.1.GATA5	chr14	79557829	79557836	+	0.000	0.000	Merged-chr14-79557870-40
NR4853--MA0482.1.Gata4	chr4	95068326	95068336	-	0.000	0.000	Merged-chr4-95068269-28
NR21--MA1104.1.GATA6	chr1	36684297	36684309	+	0.000	0.000	Merged-chr1-36684318-20
NR7039--MA0482.1.Gata4	chr9	114797731	114797741	+	0.000	0.000	Merged-chr9-114797763-25
NR6979--MA0036.3.GATA2	chr9	103624592	103624602	+	0.000	0.000	Merged-chr9-103624813-32
NR2692--MA0766.1.GATA5	chr16	10814979	10814986	+	0.000	0.000	Merged-chr16-10815093-30
NR3289--MA0035.3.Gata1	chr18	49983166	49983176	+	0.000	0.000	Merged-chr18-49983163-13
NR1860--MA0037.3.GATA3	chr13	44089108	44089115	-	0.000	0.000	Merged-chr13-44088979-30
NR3173--MA1104.1.GATA6	chr17	80174404	80174416	-	0.000	0.000	Merged-chr17-80174428-10
NR4471--MA0036.3.GATA2	chr3	106788698	106788708	-	0.000	0.000	Merged-chr3-106788511-97
NR5647--MA0037.3.GATA3	chr6	115480358	115480365	-	0.000	0.000	Merged-chr6-115480536-31
NR731--MA0037.3.GATA3	chr10	40451942	40451949	-	0.000	0.000	Merged-chr10-40451996-39
NR1269--MA0036.3.GATA2	chr11	94265729	94265739	-	0.000	0.000	Merged-chr11-94265551-26
NR6336--MA0766.1.GATA5	chr7	143649723	143649730	-	0.000	0.000	Merged-chr7-143649559-54
NR840--MA1104.1.GATA6	chr10	82811966	82811978	-	0.000	0.000	Merged-chr10-82812084-42
NR906--MA1104.1.GATA6	chr10	99194847	99194859	-	0.000	0.000	Merged-chr10-99194642-78
NR6470--MA0035.3.Gata1	chr8	94802598	94802608	-	0.000	0.000	Merged-chr8-94802531-14
NR2347--MA0036.3.GATA2	chr14	64885225	64885235	-	0.000	0.000	Merged-chr14-64885056-34
NR5485--MA0037.3.GATA3	chr6	39284046	39284053	+	0.000	0.000	Merged-chr6-39284001-16
NR5613--MA0037.3.GATA3	chr6	108168408	108168415	+	0.000	0.000	Merged-chr6-108168461-115
NR7131--MA1104.1.GATA6	chrX	107421592	107421604	+	0.000	0.000	Merged-chrX-107421546-18
NR3039--MA0482.1.Gata4	chr17	36020625	36020635	-	0.000	0.000	Merged-chr17-36020745-74
NR4659--MA0036.3.GATA2	chr3	142281017	142281027	+	0.000	0.000	Merged-chr3-142281213-32
NR2108--MA0036.3.GATA2	chr13	107461433	107461443	+	0.000	0.000	Merged-chr13-107461269-28
NR2785--MA0482.1.Gata4	chr16	49774803	49774813	+	0.000	0.000	Merged-chr16-49774880-113
NR735--MA0766.1.GATA5	chr10	40451942	40451949	-	0.000	0.000	Merged-chr10-40451996-39
NR7035--MA1104.1.GATA6	chr9	114426449	114426461	-	0.000	0.000	Merged-chr9-114426433-16
NR6401--MA0036.3.GATA2	chr8	36194319	36194329	+	0.000	0.000	Merged-chr8-36194183-57
NR1139--MA0036.3.GATA2	chr11	53656981	53656991	+	0.000	0.000	Merged-chr11-53657053-47
NR5974--MA0037.3.GATA3	chr7	45592270	45592277	-	0.000	0.000	Merged-chr7-45592111-34
NR5952--MA0766.1.GATA5	chr7	30099623	30099630	+	0.000	0.000	Merged-chr7-30099514-26
NR5942--MA0036.3.GATA2	chr7	27933592	27933602	-	0.000	0.000	Merged-chr7-27933719-74
NR2550--MA1104.1.GATA6	chr15	60132889	60132901	+	0.000	0.000	Merged-chr15-60132913-50
NR1711--MA0036.3.GATA2	chr12	115605183	115605193	+	0.000	0.000	Merged-chr12-115605160-24
NR6730--MA0482.1.Gata4	chr9	48448117	48448127	+	0.000	0.000	Merged-chr9-48448010-22
NR459--MA0035.3.Gata1	chr1	165985489	165985499	-	0.000	0.000	Merged-chr1-165985413-2
NR5780--MA0036.3.GATA2	chr6	136422677	136422687	+	0.000	0.000	Merged-chr6-136422610-10
NR7098--MA0035.3.Gata1	chrX	37110342	37110352	-	0.000	0.000	Merged-chrX-37110282-56
NR4038--MA0037.3.GATA3	chr2	116999070	116999077	+	0.000	0.000	Merged-chr2-116999120-8
NR4811--MA0482.1.Gata4	chr4	59933232	59933242	+	0.000	0.000	Merged-chr4-59933078-31
NR5987--MA0037.3.GATA3	chr7	51750390	51750397	+	0.000	0.000	Merged-chr7-51750437-26
NR4150--MA0035.3.Gata1	chr2	150667355	150667365	-	0.000	0.000	Merged-chr2-150667676-130
NR2384--MA0482.1.Gata4	chr14	86682008	86682018	+	0.000	0.000	Merged-chr14-86682000-52
NR2834--MA1104.1.GATA6	chr16	66086700	66086712	-	0.000	0.000	Merged-chr16-66086640-17
NR6947--MA0766.1.GATA5	chr9	95289193	95289200	+	0.000	0.000	Merged-chr9-95289296-28
NR2807--MA0035.3.Gata1	chr16	58670209	58670219	+	0.000	0.000	Merged-chr16-58670422-58
NR4792--MA0482.1.Gata4	chr4	40183012	40183022	+	0.000	0.000	Merged-chr4-40183077-21
NR1389--MA1104.1.GATA6	chr11	109822473	109822485	-	0.000	0.000	Merged-chr11-109822566-4
NR382--MA0482.1.Gata4	chr1	153847114	153847124	-	0.000	0.000	Merged-chr1-153847127-37
NR1517--MA1104.1.GATA6	chr12	52504853	52504865	-	0.000	0.000	Merged-chr12-52504676-5
NR5430--MA0037.3.GATA3	chr5	150593213	150593220	-	0.000	0.000	Merged-chr5-150593583-231
NR4352--MA1104.1.GATA6	chr3	60788286	60788298	-	0.000	0.000	Merged-chr3-60788099-46
NR1843--MA0766.1.GATA5	chr13	37325801	37325808	-	0.000	0.000	Merged-chr13-37325634-26
NR7091--MA0037.3.GATA3	chrX	23697528	23697535	-	0.000	0.000	Merged-chrX-23697547-21
NR213--MA1104.1.GATA6	chr1	105543277	105543289	+	0.000	0.000	Merged-chr1-105543373-21
NR1910--MA0482.1.Gata4	chr13	66991736	66991746	-	0.000	0.000	Merged-chr13-66991703-16
NR2068--MA0036.3.GATA2	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR5953--MA0037.3.GATA3	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR6733--MA0035.3.Gata1	chr9	48448116	48448126	+	0.000	0.000	Merged-chr9-48448010-22
NR4967--MA0482.1.Gata4	chr4	134746204	134746214	+	0.000	0.000	Merged-chr4-134746190-17
NR1520--MA0035.3.Gata1	chr12	52504854	52504864	+	0.000	0.000	Merged-chr12-52504676-5
NR5650--MA0036.3.GATA2	chr6	115480357	115480367	+	0.000	0.000	Merged-chr6-115480536-31
NR2800--MA1104.1.GATA6	chr16	58546297	58546309	+	0.000	0.000	Merged-chr16-58546287-56
NR4848--MA0035.3.Gata1	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR286--MA0482.1.Gata4	chr1	131638413	131638423	-	0.000	0.000	Merged-chr1-131638408-68
NR6141--MA1104.1.GATA6	chr7	105527415	105527427	-	0.000	0.000	Merged-chr7-105527524-9
NR5063--MA0037.3.GATA3	chr4	154334813	154334820	+	0.000	0.000	Merged-chr4-154334922-29
NR6269--MA0140.2.GATA1::TAL1	chr7	128392750	128392767	-	0.000	0.000	Merged-chr7-128392760-60
NR4614--MA0766.1.GATA5	chr3	136725869	136725876	-	0.000	0.000	Merged-chr3-136725981-1
NR4409--MA0766.1.GATA5	chr3	89887799	89887806	+	0.000	0.000	Merged-chr3-89887842-17
NR4933--MA0482.1.Gata4	chr4	124769254	124769264	-	0.000	0.000	Merged-chr4-124769177-27
NR1875--MA0140.2.GATA1::TAL1	chr13	48979374	48979391	-	0.000	0.000	Merged-chr13-48979303-21
NR3558--MA0037.3.GATA3	chr19	29367426	29367433	+	0.000	0.000	Merged-chr19-29367376-49
NR4452--MA0766.1.GATA5	chr3	101296680	101296687	+	0.000	0.000	Merged-chr3-101296807-2
NR3098--MA0035.3.Gata1	chr17	56291309	56291319	+	0.000	0.000	Merged-chr17-56291357-21
NR4237--MA0036.3.GATA2	chr2	170126513	170126523	+	0.000	0.000	Merged-chr2-170126544-26
NR4795--MA0035.3.Gata1	chr4	40183011	40183021	+	0.000	0.000	Merged-chr4-40183077-21
NR1464--MA0037.3.GATA3	chr12	15967871	15967878	+	0.000	0.000	Merged-chr12-15967723-42
NR1735--MA0037.3.GATA3	chr12	118439074	118439081	+	0.000	0.000	Merged-chr12-118439012-3
NR6180--MA0482.1.Gata4	chr7	113263190	113263200	+	0.000	0.000	Merged-chr7-113263148-32
NR6630--MA1104.1.GATA6	chr8	127589468	127589480	-	0.000	0.000	Merged-chr8-127589399-43
NR4837--MA0482.1.Gata4	chr4	88015483	88015493	+	0.000	0.000	Merged-chr4-88015608-45
NR3938--MA0037.3.GATA3	chr2	92213633	92213640	-	0.000	0.000	Merged-chr2-92213581-10
NR1955--MA0036.3.GATA2	chr13	81794146	81794156	+	0.000	0.000	Merged-chr13-81793987-36
NR2676--MA0766.1.GATA5	chr15	103339526	103339533	-	0.000	0.000	Merged-chr15-103339534-3
NR6483--MA0036.3.GATA2	chr8	104655151	104655161	-	0.000	0.000	Merged-chr8-104655147-42
NR6831--MA0482.1.Gata4	chr9	80318150	80318160	+	0.000	0.000	Merged-chr9-80318250-48
NR188--MA0036.3.GATA2	chr1	94048305	94048315	+	0.000	0.000	Merged-chr1-94048267-32
NR469--MA0766.1.GATA5	chr1	165985999	165986006	+	0.000	0.000	Merged-chr1-165985990-54
NR2361--MA0140.2.GATA1::TAL1	chr14	75456660	75456677	-	0.000	0.000	Merged-chr14-75456767-67
NR1870--MA0482.1.Gata4	chr13	46360721	46360731	-	0.000	0.000	Merged-chr13-46360893-14
NR6120--MA1104.1.GATA6	chr7	100449170	100449182	-	0.000	0.000	Merged-chr7-100449076-60
NR2775--MA0036.3.GATA2	chr16	44356422	44356432	+	0.000	0.000	Merged-chr16-44356525-24
NR326--MA0766.1.GATA5	chr1	143319752	143319759	-	0.000	0.000	Merged-chr1-143319719-34
NR3428--MA0037.3.GATA3	chr18	79353031	79353038	+	0.000	0.000	Merged-chr18-79353064-26
NR3358--MA0482.1.Gata4	chr18	67768398	67768408	+	0.000	0.000	Merged-chr18-67768535-29
NR4041--MA0036.3.GATA2	chr2	117399743	117399753	-	0.000	0.000	Merged-chr2-117399695-40
