#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR1632--MA0035.3.Gata1	chr12	98674785	98674795	-	0.000	0.000	Merged-chr12-98674935-52
NR5762--MA0036.3.GATA2	chr6	132735611	132735621	+	0.000	0.000	Merged-chr6-132735696-3
NR1403--MA0482.1.Gata4	chr11	113574272	113574282	-	0.000	0.000	Merged-chr11-113574265-17
NR1697--MA0140.2.GATA1::TAL1	chr12	113222187	113222204	-	0.000	0.000	Merged-chr12-113222478-76
NR4639--MA1104.1.GATA6	chr3	138334344	138334356	-	0.000	0.000	Merged-chr3-138334424-50
NR3606--MA0482.1.Gata4	chr19	41339336	41339346	-	0.000	0.000	Merged-chr19-41339315-54
NR2545--MA1104.1.GATA6	chr15	59010876	59010888	-	0.000	0.000	Merged-chr15-59010782-34
NR3986--MA0036.3.GATA2	chr2	104763428	104763438	-	0.000	0.000	Merged-chr2-104763396-33
NR5743--MA0482.1.Gata4	chr6	130342155	130342165	+	0.000	0.000	Merged-chr6-130342331-49
NR1164--MA0036.3.GATA2	chr11	64899064	64899074	+	0.000	0.000	Merged-chr11-64899021-36
NR1302--MA0766.1.GATA5	chr11	98487790	98487797	+	0.000	0.000	Merged-chr11-98487809-30
NR7073--MA0037.3.GATA3	chr9	122248087	122248094	+	0.000	0.000	Merged-chr9-122247991-34
NR5679--MA0036.3.GATA2	chr6	122274707	122274717	-	0.000	0.000	Merged-chr6-122274694-14
NR1187--MA0766.1.GATA5	chr11	72550344	72550351	-	0.000	0.000	Merged-chr11-72550348-34
NR6375--MA1104.1.GATA6	chr8	27192325	27192337	+	0.000	0.000	Merged-chr8-27192491-24
NR381--MA0037.3.GATA3	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR3933--MA0482.1.Gata4	chr2	92192026	92192036	-	0.000	0.000	Merged-chr2-92192158-30
NR1777--MA0482.1.Gata4	chr13	8457034	8457044	+	0.000	0.000	Merged-chr13-8457184-81
NR3609--MA0035.3.Gata1	chr19	41339337	41339347	-	0.000	0.000	Merged-chr19-41339315-54
NR2667--MA1104.1.GATA6	chr15	100755063	100755075	+	0.000	0.000	Merged-chr15-100755115-72
NR6186--MA0035.3.Gata1	chr7	113419585	113419595	-	0.000	0.000	Merged-chr7-113419557-35
NR5245--MA0140.2.GATA1::TAL1	chr5	92398400	92398417	-	0.000	0.000	Merged-chr5-92398390-31
NR4456--MA1104.1.GATA6	chr3	101800463	101800475	-	0.000	0.000	Merged-chr3-101800601-48
NR3423--MA0482.1.Gata4	chr18	79257454	79257464	-	0.000	0.000	Merged-chr18-79257508-110
NR3997--MA1104.1.GATA6	chr2	106985119	106985131	-	0.000	0.000	Merged-chr2-106985167-21
NR710--MA0482.1.Gata4	chr10	34096573	34096583	-	0.000	0.000	Merged-chr10-34096665-20
NR1318--MA0036.3.GATA2	chr11	101661874	101661884	-	0.000	0.000	Merged-chr11-101661964-4
NR5406--MA0036.3.GATA2	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR2106--MA0482.1.Gata4	chr13	107461434	107461444	+	0.000	0.000	Merged-chr13-107461269-28
NR885--MA0036.3.GATA2	chr10	96201432	96201442	-	0.000	0.000	Merged-chr10-96201472-66
NR3051--MA0766.1.GATA5	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR1806--MA0140.2.GATA1::TAL1	chr13	24654996	24655013	-	0.000	0.000	Merged-chr13-24655048-11
NR1664--MA1104.1.GATA6	chr12	107362204	107362216	+	0.000	0.000	Merged-chr12-107362270-34
NR4055--MA1104.1.GATA6	chr2	121457051	121457063	-	0.000	0.000	Merged-chr2-121457132-54
NR3867--MA1104.1.GATA6	chr2	66185004	66185016	+	0.000	0.000	Merged-chr2-66184903-51
NR3883--MA0035.3.Gata1	chr2	72282907	72282917	-	0.000	0.000	Merged-chr2-72282934-17
NR1630--MA1104.1.GATA6	chr12	98674784	98674796	+	0.000	0.000	Merged-chr12-98674935-52
NR2109--MA0035.3.Gata1	chr13	107461433	107461443	+	0.000	0.000	Merged-chr13-107461269-28
NR2484--MA0037.3.GATA3	chr15	8073376	8073383	+	0.000	0.000	Merged-chr15-8073323-37
NR5985--MA0036.3.GATA2	chr7	47113494	47113504	-	0.000	0.000	Merged-chr7-47113657-15
NR4339--MA1104.1.GATA6	chr3	52878541	52878553	-	0.000	0.000	Merged-chr3-52878450-55
NR819--MA0037.3.GATA3	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR1167--MA0037.3.GATA3	chr11	65806927	65806934	+	0.000	0.000	Merged-chr11-65807044-98
NR1416--MA0766.1.GATA5	chr11	115746912	115746919	-	0.000	0.000	Merged-chr11-115746671-90
NR4269--MA0482.1.Gata4	chr2	181319880	181319890	+	0.000	0.000	Merged-chr2-181319811-50
NR1488--MA0035.3.Gata1	chr12	32183054	32183064	+	0.000	0.000	Merged-chr12-32183013-17
NR7165--MA0766.1.GATA5	chrX	167131029	167131036	-	0.000	0.000	Merged-chrX-167131211-21
NR1987--MA0482.1.Gata4	chr13	89965601	89965611	+	0.000	0.000	Merged-chr13-89965778-3
NR3548--MA0035.3.Gata1	chr19	17264669	17264679	-	0.000	0.000	Merged-chr19-17264970-50
NR4510--MA0037.3.GATA3	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
NR2637--MA0140.2.GATA1::TAL1	chr15	93751199	93751216	-	0.000	0.000	Merged-chr15-93751087-35
NR1404--MA1104.1.GATA6	chr11	113574272	113574284	+	0.000	0.000	Merged-chr11-113574265-17
NR6048--MA0035.3.Gata1	chr7	78583902	78583912	-	0.000	0.000	Merged-chr7-78583930-15
NR1861--MA1104.1.GATA6	chr13	44089106	44089118	-	0.000	0.000	Merged-chr13-44088979-30
NR3607--MA1104.1.GATA6	chr19	41339336	41339348	+	0.000	0.000	Merged-chr19-41339315-54
NR3650--MA1104.1.GATA6	chr19	55688657	55688669	-	0.000	0.000	Merged-chr19-55688769-29
NR80--MA0036.3.GATA2	chr1	67061439	67061449	-	0.000	0.000	Merged-chr1-67061660-57
NR6981--MA0035.3.Gata1	chr9	103624592	103624602	+	0.000	0.000	Merged-chr9-103624813-32
NR4701--MA0035.3.Gata1	chr3	154779187	154779197	-	0.000	0.000	Merged-chr3-154778992-62
NR4086--MA0482.1.Gata4	chr2	138245851	138245861	-	0.000	0.000	Merged-chr2-138245729-1
NR1460--MA1104.1.GATA6	chr12	14086784	14086796	-	0.000	0.000	Merged-chr12-14086767-28
NR745--MA0037.3.GATA3	chr10	44069230	44069237	-	0.000	0.000	Merged-chr10-44069344-19
NR3934--MA1104.1.GATA6	chr2	92192026	92192038	+	0.000	0.000	Merged-chr2-92192158-30
NR3636--MA0035.3.Gata1	chr19	53185683	53185693	+	0.000	0.000	Merged-chr19-53185705-40
NR1185--MA0482.1.Gata4	chr11	72550344	72550354	+	0.000	0.000	Merged-chr11-72550348-34
NR3575--MA0140.2.GATA1::TAL1	chr19	32926371	32926388	-	0.000	0.000	Merged-chr19-32926300-25
NR3424--MA1104.1.GATA6	chr18	79257454	79257466	+	0.000	0.000	Merged-chr18-79257508-110
NR7062--MA0482.1.Gata4	chr9	120493245	120493255	+	0.000	0.000	Merged-chr9-120493281-1
NR4059--MA0140.2.GATA1::TAL1	chr2	124634793	124634810	-	0.000	0.000	Merged-chr2-124634585-20
NR711--MA1104.1.GATA6	chr10	34096573	34096585	+	0.000	0.000	Merged-chr10-34096665-20
NR2107--MA1104.1.GATA6	chr13	107461432	107461444	-	0.000	0.000	Merged-chr13-107461269-28
NR2877--MA0140.2.GATA1::TAL1	chr16	87726167	87726184	-	0.000	0.000	Merged-chr16-87726198-44
NR3134--MA0036.3.GATA2	chr17	72904257	72904267	+	0.000	0.000	Merged-chr17-72904124-19
NR820--MA1104.1.GATA6	chr10	79417357	79417369	-	0.000	0.000	Merged-chr10-79417442-89
NR182--MA0037.3.GATA3	chr1	94035513	94035520	-	0.000	0.000	Merged-chr1-94035484-87
NR5988--MA1104.1.GATA6	chr7	51750387	51750399	+	0.000	0.000	Merged-chr7-51750437-26
NR3463--MA0482.1.Gata4	chr18	82559474	82559484	-	0.000	0.000	Merged-chr18-82559371-35
NR4770--MA0035.3.Gata1	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR3309--MA0036.3.GATA2	chr18	55107110	55107120	+	0.000	0.000	Merged-chr18-55107186-34
NR5210--MA0140.2.GATA1::TAL1	chr5	86783451	86783468	-	0.000	0.000	Merged-chr5-86783243-43
NR6830--MA0035.3.Gata1	chr9	80057983	80057993	+	0.000	0.000	Merged-chr9-80057847-17
NR858--MA0766.1.GATA5	chr10	93228777	93228784	+	0.000	0.000	Merged-chr10-93228796-6
NR4876--MA0037.3.GATA3	chr4	101586047	101586054	+	0.000	0.000	Merged-chr4-101585990-74
NR1064--MA0140.2.GATA1::TAL1	chr11	4336834	4336851	+	0.000	0.000	Merged-chr11-4336811-40
NR2893--MA0036.3.GATA2	chr16	92443693	92443703	+	0.000	0.000	Merged-chr16-92443749-37
NR787--MA0035.3.Gata1	chr10	67586330	67586340	+	0.000	0.000	Merged-chr10-67586382-65
NR5792--MA1104.1.GATA6	chr6	137557983	137557995	+	0.000	0.000	Merged-chr6-137558133-151
NR282--MA0766.1.GATA5	chr1	130838475	130838482	+	0.000	0.000	Merged-chr1-130838519-27
NR4640--MA0035.3.Gata1	chr3	138334345	138334355	+	0.000	0.000	Merged-chr3-138334424-50
NR3466--MA0035.3.Gata1	chr18	82559475	82559485	-	0.000	0.000	Merged-chr18-82559371-35
NR6870--MA1104.1.GATA6	chr9	85201418	85201430	+	0.000	0.000	Merged-chr9-85201407-31
NR66--MA0482.1.Gata4	chr1	61402630	61402640	+	0.000	0.000	Merged-chr1-61402618-25
NR6774--MA0037.3.GATA3	chr9	69073402	69073409	-	0.000	0.000	Merged-chr9-69073494-25
NR2543--MA0037.3.GATA3	chr15	59010878	59010885	-	0.000	0.000	Merged-chr15-59010782-34
NR4448--MA0140.2.GATA1::TAL1	chr3	101062071	101062088	+	0.000	0.000	Merged-chr3-101062110-14
NR1618--MA0766.1.GATA5	chr12	97269746	97269753	-	0.000	0.000	Merged-chr12-97269671-1
NR1414--MA0482.1.Gata4	chr11	115746912	115746922	+	0.000	0.000	Merged-chr11-115746671-90
NR1988--MA1104.1.GATA6	chr13	89965599	89965611	-	0.000	0.000	Merged-chr13-89965778-3
NR1024--MA0035.3.Gata1	chr10	127759708	127759718	+	0.000	0.000	Merged-chr10-127759558-36
NR6590--MA0766.1.GATA5	chr8	122923734	122923741	+	0.000	0.000	Merged-chr8-122923631-1
NR837--MA0766.1.GATA5	chr10	82666662	82666669	-	0.000	0.000	Merged-chr10-82666640-30
NR7009--MA0036.3.GATA2	chr9	108832553	108832563	-	0.000	0.000	Merged-chr9-108832464-53
NR2208--MA1104.1.GATA6	chr14	30249919	30249931	+	0.000	0.000	Merged-chr14-30249773-45
NR1299--MA0482.1.Gata4	chr11	98487787	98487797	-	0.000	0.000	Merged-chr11-98487809-30
NR870--MA0036.3.GATA2	chr10	95283593	95283603	+	0.000	0.000	Merged-chr10-95283638-28
NR6373--MA0037.3.GATA3	chr8	27192328	27192335	+	0.000	0.000	Merged-chr8-27192491-24
NR3978--MA0482.1.Gata4	chr2	103652312	103652322	+	0.000	0.000	Merged-chr2-103652335-51
NR2853--MA0482.1.Gata4	chr16	84603166	84603176	-	0.000	0.000	Merged-chr16-84602933-51
NR5709--MA0036.3.GATA2	chr6	129218538	129218548	-	0.000	0.000	Merged-chr6-129218550-1
NR2665--MA0037.3.GATA3	chr15	100755066	100755073	+	0.000	0.000	Merged-chr15-100755115-72
NR2914--MA0766.1.GATA5	chr16	97204301	97204308	-	0.000	0.000	Merged-chr16-97204388-55
NR1469--MA0766.1.GATA5	chr12	16185623	16185630	-	0.000	0.000	Merged-chr12-16185844-40
NR4780--MA0766.1.GATA5	chr4	33189443	33189450	-	0.000	0.000	Merged-chr4-33189254-36
NR3236--MA0140.2.GATA1::TAL1	chr18	24596994	24597011	+	0.000	0.000	Merged-chr18-24596958-26
NR1788--MA0482.1.Gata4	chr13	19272882	19272892	+	0.000	0.000	Merged-chr13-19272899-14
NR4087--MA1104.1.GATA6	chr2	138245851	138245863	+	0.000	0.000	Merged-chr2-138245729-1
NR3995--MA0037.3.GATA3	chr2	106985121	106985128	-	0.000	0.000	Merged-chr2-106985167-21
NR7166--MA0035.3.Gata1	chrX	167131028	167131038	+	0.000	0.000	Merged-chrX-167131211-21
NR4473--MA0140.2.GATA1::TAL1	chr3	107076712	107076729	+	0.000	0.000	Merged-chr3-107076709-51
NR4090--MA0035.3.Gata1	chr2	138245852	138245862	-	0.000	0.000	Merged-chr2-138245729-1
NR3105--MA0036.3.GATA2	chr17	64285006	64285016	+	0.000	0.000	Merged-chr17-64284858-2
NR612--MA0482.1.Gata4	chr1	191391470	191391480	+	0.000	0.000	Merged-chr1-191391579-39
NR6564--MA0035.3.Gata1	chr8	117801964	117801974	-	0.000	0.000	Merged-chr8-117802067-74
NR2856--MA0035.3.Gata1	chr16	84603167	84603177	-	0.000	0.000	Merged-chr16-84602933-51
NR4921--MA0766.1.GATA5	chr4	122872202	122872209	-	0.000	0.000	Merged-chr4-122872187-66
NR5146--MA0036.3.GATA2	chr5	37147597	37147607	+	0.000	0.000	Merged-chr5-37147664-17
NR328--MA0037.3.GATA3	chr1	144033697	144033704	+	0.000	0.000	Merged-chr1-144033624-20
NR1662--MA0037.3.GATA3	chr12	107362207	107362214	+	0.000	0.000	Merged-chr12-107362270-34
NR4053--MA0037.3.GATA3	chr2	121457053	121457060	-	0.000	0.000	Merged-chr2-121457132-54
NR4031--MA0766.1.GATA5	chr2	115855978	115855985	-	0.000	0.000	Merged-chr2-115856078-28
NR7063--MA1104.1.GATA6	chr9	120493243	120493255	-	0.000	0.000	Merged-chr9-120493281-1
NR3865--MA0037.3.GATA3	chr2	66185007	66185014	+	0.000	0.000	Merged-chr2-66184903-51
NR6710--MA0766.1.GATA5	chr9	41118252	41118259	+	0.000	0.000	Merged-chr9-41118206-38
NR6636--MA0037.3.GATA3	chr8	127963050	127963057	+	0.000	0.000	Merged-chr8-127963000-27
NR5465--MA0035.3.Gata1	chr6	15743687	15743697	+	0.000	0.000	Merged-chr6-15743639-18
NR7002--MA0035.3.Gata1	chr9	107676232	107676242	+	0.000	0.000	Merged-chr9-107676090-54
NR986--MA0482.1.Gata4	chr10	120979240	120979250	-	0.000	0.000	Merged-chr10-120978950-160
NR3464--MA1104.1.GATA6	chr18	82559474	82559486	+	0.000	0.000	Merged-chr18-82559371-35
NR4337--MA0037.3.GATA3	chr3	52878543	52878550	-	0.000	0.000	Merged-chr3-52878450-55
NR2041--MA0035.3.Gata1	chr13	98124618	98124628	+	0.000	0.000	Merged-chr13-98124541-43
NR1257--MA0482.1.Gata4	chr11	90225057	90225067	+	0.000	0.000	Merged-chr11-90225249-59
NR418--MA0036.3.GATA2	chr1	160843218	160843228	-	0.000	0.000	Merged-chr1-160843034-58
NR6126--MA0037.3.GATA3	chr7	101027845	101027852	-	0.000	0.000	Merged-chr7-101027827-19
NR3050--MA0037.3.GATA3	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR27--MA0035.3.Gata1	chr1	36768925	36768935	+	0.000	0.000	Merged-chr1-36768955-19
NR4937--MA0036.3.GATA2	chr4	127055720	127055730	-	0.000	0.000	Merged-chr4-127055699-1
NR7015--MA0035.3.Gata1	chr9	112174908	112174918	-	0.000	0.000	Merged-chr9-112174843-101
