#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR3576--MA0037.3.GATA3	chr19	33053337	33053344	-	0.000	0.000	Merged-chr19-33053321-32
NR3554--MA0766.1.GATA5	chr19	29367426	29367433	+	0.000	0.000	Merged-chr19-29367376-49
NR4255--MA0036.3.GATA2	chr3	21939970	21939980	-	0.000	0.000	Merged-chr3-21939939-4
NR6678--MA0482.1.Gata4	chr9	21313597	21313607	+	0.000	0.000	Merged-chr9-21313543-10
NR2447--MA0482.1.Gata4	chr14	122788393	122788403	-	0.000	0.000	Merged-chr14-122788282-21
NR116--MA0036.3.GATA2	chr1	74726884	74726894	+	0.000	0.000	Merged-chr1-74726770-27
NR5365--MA0037.3.GATA3	chr5	118069585	118069592	+	0.000	0.000	Merged-chr5-118069472-39
NR3685--MA0037.3.GATA3	chr2	11706152	11706159	+	0.000	0.000	Merged-chr2-11706228-2
NR1836--MA0140.2.GATA1::TAL1	chr13	51780621	51780638	-	0.000	0.000	Merged-chr13-51780762-37
NR6044--MA0036.3.GATA2	chr7	6127301	6127311	+	0.000	0.000	Merged-chr7-6127268-44
NR174--MA0482.1.Gata4	chr1	94035513	94035523	+	0.000	0.000	Merged-chr1-94035484-87
NR624--MA1104.1.GATA6	chr10	58371379	58371391	+	0.000	0.000	Merged-chr10-58371559-38
NR6668--MA0035.3.Gata1	chr9	7576785	7576795	-	0.000	0.000	Merged-chr9-7576753-19
NR2285--MA0482.1.Gata4	chr14	60072723	60072733	+	0.000	0.000	Merged-chr14-60072713-24
NR2708--MA0035.3.Gata1	chr15	97213195	97213205	-	0.000	0.000	Merged-chr15-97213099-28
NR968--MA0482.1.Gata4	chr11	20332614	20332624	-	0.000	0.000	Merged-chr11-20332805-89
NR2413--MA0482.1.Gata4	chr14	104517162	104517172	+	0.000	0.000	Merged-chr14-104517244-7
NR4534--MA0140.2.GATA1::TAL1	chr3	137969352	137969369	-	0.000	0.000	Merged-chr3-137969157-49
NR1221--MA0766.1.GATA5	chr11	103260981	103260988	-	0.000	0.000	Merged-chr11-103260942-5
NR1038--MA0037.3.GATA3	chr11	54063314	54063321	+	0.000	0.000	Merged-chr11-54063198-57
NR5400--MA0035.3.Gata1	chr5	129715421	129715431	+	0.000	0.000	Merged-chr5-129715582-48
NR2940--MA0037.3.GATA3	chr16	89849289	89849296	+	0.000	0.000	Merged-chr16-89849155-62
NR2573--MA1104.1.GATA6	chr15	62779101	62779113	-	0.000	0.000	Merged-chr15-62779143-25
NR2817--MA0035.3.Gata1	chr16	31355053	31355063	+	0.000	0.000	Merged-chr16-31355131-20
NR7167--MA1104.1.GATA6	chrX	113084408	113084420	+	0.000	0.000	Merged-chrX-113084391-25
NR2701--MA1104.1.GATA6	chr15	96543513	96543525	+	0.000	0.000	Merged-chr15-96543525-72
NR3947--MA0766.1.GATA5	chr2	92243921	92243928	-	0.000	0.000	Merged-chr2-92243919-9
NR1996--MA0766.1.GATA5	chr13	100576090	100576097	+	0.000	0.000	Merged-chr13-100576105-29
NR4648--MA0036.3.GATA2	chr3	153190074	153190084	-	0.000	0.000	Merged-chr3-153190220-4
NR2774--MA0482.1.Gata4	chr16	18075421	18075431	-	0.000	0.000	Merged-chr16-18075425-17
NR3284--MA0037.3.GATA3	chr17	86880653	86880660	-	0.000	0.000	Merged-chr17-86880662-37
NR2298--MA0482.1.Gata4	chr14	63905904	63905914	+	0.000	0.000	Merged-chr14-63906056-16
NR3533--MA0766.1.GATA5	chr19	14466304	14466311	-	0.000	0.000	Merged-chr19-14466199-30
NR403--MA0140.2.GATA1::TAL1	chr1	177259127	177259144	+	0.000	0.000	Merged-chr1-177259021-1
NR2088--MA0766.1.GATA5	chr13	113031447	113031454	+	0.000	0.000	Merged-chr13-113031425-1
NR5670--MA0766.1.GATA5	chr6	57531438	57531445	+	0.000	0.000	Merged-chr6-57531681-24
NR2036--MA0035.3.Gata1	chr13	107926691	107926701	+	0.000	0.000	Merged-chr13-107926533-9
NR1505--MA0766.1.GATA5	chr12	89853230	89853237	-	0.000	0.000	Merged-chr12-89853221-2
NR3733--MA0035.3.Gata1	chr2	26753536	26753546	-	0.000	0.000	Merged-chr2-26753671-30
NR4087--MA0482.1.Gata4	chr2	132843517	132843527	+	0.000	0.000	Merged-chr2-132843527-2
NR4537--MA1104.1.GATA6	chr3	138334459	138334471	+	0.000	0.000	Merged-chr3-138334424-50
NR357--MA0766.1.GATA5	chr1	162734417	162734424	-	0.000	0.000	Merged-chr1-162734445-9
NR1962--MA0766.1.GATA5	chr13	95449901	95449908	+	0.000	0.000	Merged-chr13-95449730-51
NR4082--MA0766.1.GATA5	chr2	132449038	132449045	-	0.000	0.000	Merged-chr2-132449088-2
NR5936--MA0035.3.Gata1	chr6	136491385	136491395	-	0.000	0.000	Merged-chr6-136491563-93
NR4215--MA0482.1.Gata4	chr2	173063423	173063433	+	0.000	0.000	Merged-chr2-173063390-29
NR4123--MA1104.1.GATA6	chr2	146498564	146498576	-	0.000	0.000	Merged-chr2-146498425-8
NR6546--MA0036.3.GATA2	chr8	111976661	111976671	-	0.000	0.000	Merged-chr8-111976573-47
NR1999--MA0036.3.GATA2	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR6081--MA0482.1.Gata4	chr7	30099620	30099630	-	0.000	0.000	Merged-chr7-30099514-26
NR286--MA0035.3.Gata1	chr1	149758505	149758515	+	0.000	0.000	Merged-chr1-149758666-31
NR1269--MA1104.1.GATA6	chr11	108273197	108273209	+	0.000	0.000	Merged-chr11-108273264-114
NR6326--MA1104.1.GATA6	chr7	141049042	141049054	+	0.000	0.000	Merged-chr7-141049009-7
NR4282--MA0035.3.Gata1	chr3	41107781	41107791	+	0.000	0.000	Merged-chr3-41107952-27
NR2787--MA0482.1.Gata4	chr16	20911237	20911247	+	0.000	0.000	Merged-chr16-20911077-13
NR4879--MA0140.2.GATA1::TAL1	chr4	115056687	115056704	+	0.000	0.000	Merged-chr4-115056666-5
NR3807--MA0036.3.GATA2	chr2	58179218	58179228	+	0.000	0.000	Merged-chr2-58179178-61
NR2939--MA0035.3.Gata1	chr16	89835833	89835843	-	0.000	0.000	Merged-chr16-89835915-50
NR6208--MA0766.1.GATA5	chr7	100449172	100449179	-	0.000	0.000	Merged-chr7-100449076-60
NR4247--MA0036.3.GATA2	chr2	181497621	181497631	+	0.000	0.000	Merged-chr2-181497766-4
NR4518--MA0036.3.GATA2	chr3	136725868	136725878	+	0.000	0.000	Merged-chr3-136725981-1
NR4053--MA0482.1.Gata4	chr2	122138271	122138281	+	0.000	0.000	Merged-chr2-122138123-26
NR4232--MA1104.1.GATA6	chr2	178470046	178470058	-	0.000	0.000	Merged-chr2-178470118-1
NR3122--MA0036.3.GATA2	chr17	29193400	29193410	-	0.000	0.000	Merged-chr17-29193494-23
NR6813--MA0140.2.GATA1::TAL1	chr9	66281547	66281564	-	0.000	0.000	Merged-chr9-66281656-39
NR1452--MA0766.1.GATA5	chr12	55051398	55051405	-	0.000	0.000	Merged-chr12-55051446-14
NR3374--MA0036.3.GATA2	chr18	57249952	57249962	-	0.000	0.000	Merged-chr18-57249763-26
NR6427--MA0140.2.GATA1::TAL1	chr8	69121689	69121706	-	0.000	0.000	Merged-chr8-69121589-50
NR6911--MA0037.3.GATA3	chr9	92274726	92274733	+	0.000	0.000	Merged-chr9-92274591-56
NR868--MA1104.1.GATA6	chr10	121505612	121505624	-	0.000	0.000	Merged-chr10-121505410-37,Merged-chr10-121505787-2
NR5444--MA0766.1.GATA5	chr5	137787618	137787625	+	0.000	0.000	Merged-chr5-137787536-7
NR4659--MA1104.1.GATA6	chr3	157938619	157938631	-	0.000	0.000	Merged-chr3-157938783-43
NR2134--MA0482.1.Gata4	chr14	16373109	16373119	+	0.000	0.000	Merged-chr14-16372999-30
NR2979--MA1104.1.GATA6	chr16	93839228	93839240	+	0.000	0.000	Merged-chr16-93839317-9
NR2624--MA0140.2.GATA1::TAL1	chr15	78835258	78835275	-	0.000	0.000	Merged-chr15-78835387-37
NR275--MA0482.1.Gata4	chr1	144644801	144644811	-	0.000	0.000	Merged-chr1-144644739-1
NR3170--MA0035.3.Gata1	chr17	48450373	48450383	+	0.000	0.000	Merged-chr17-48450233-8
NR6130--MA1104.1.GATA6	chr7	58475231	58475243	+	0.000	0.000	Merged-chr7-58475361-44
NR6769--MA0035.3.Gata1	chr9	51908930	51908940	-	0.000	0.000	Merged-chr9-51909085-33
NR7193--MA0140.2.GATA1::TAL1	chrX	164070746	164070763	+	0.000	0.000	Merged-chrX-164070772-1
NR1532--MA0482.1.Gata4	chr12	91746100	91746110	-	0.000	0.000	Merged-chr12-91745848-45
NR1325--MA0140.2.GATA1::TAL1	chr11	118731883	118731900	+	0.000	0.000	Merged-chr11-118731916-25
NR1041--MA0036.3.GATA2	chr11	54063312	54063322	-	0.000	0.000	Merged-chr11-54063198-57
NR5644--MA0140.2.GATA1::TAL1	chr6	50387865	50387882	-	0.000	0.000	Merged-chr6-50387910-30
NR1969--MA0140.2.GATA1::TAL1	chr13	95524828	95524845	+	0.000	0.000	Merged-chr13-95524749-120
NR2100--MA0482.1.Gata4	chr13	115011725	115011735	-	0.000	0.000	Merged-chr13-115011790-8
NR1835--MA0036.3.GATA2	chr13	51780630	51780640	-	0.000	0.000	Merged-chr13-51780762-37
NR5933--MA0766.1.GATA5	chr6	135400626	135400633	+	0.000	0.000	Merged-chr6-135400519-22
NR4023--MA0140.2.GATA1::TAL1	chr2	116999059	116999076	-	0.000	0.000	Merged-chr2-116999120-8
NR1248--MA0037.3.GATA3	chr11	106556759	106556766	-	0.000	0.000	Merged-chr11-106556790-19
NR288--MA0482.1.Gata4	chr1	151002319	151002329	+	0.000	0.000	Merged-chr1-151002204-60
NR3930--MA0035.3.Gata1	chr2	91876528	91876538	+	0.000	0.000	Merged-chr2-91876592-59
NR7180--MA0766.1.GATA5	chrX	159910084	159910091	+	0.000	0.000	Merged-chrX-159910260-4
NR6097--MA0035.3.Gata1	chr7	37490482	37490492	-	0.000	0.000	Merged-chr7-37490614-68
NR1631--MA0035.3.Gata1	chr12	112743308	112743318	+	0.000	0.000	Merged-chr12-112743369-41
NR4022--MA0035.3.Gata1	chr2	116999068	116999078	-	0.000	0.000	Merged-chr2-116999120-8
NR2706--MA1104.1.GATA6	chr15	97213194	97213206	+	0.000	0.000	Merged-chr15-97213099-28
NR1357--MA0037.3.GATA3	chr12	12172556	12172563	-	0.000	0.000	Merged-chr12-12172464-29
NR1801--MA0036.3.GATA2	chr13	38050035	38050045	+	0.000	0.000	Merged-chr13-38050052-14
NR5812--MA1104.1.GATA6	chr6	117166982	117166994	+	0.000	0.000	Merged-chr6-117167105-10
NR549--MA0035.3.Gata1	chr10	17566397	17566407	+	0.000	0.000	Merged-chr10-17566277-15
NR7125--MA0037.3.GATA3	chrX	93617499	93617506	+	0.000	0.000	Merged-chrX-93617420-5
NR5174--MA0037.3.GATA3	chr5	36722519	36722526	+	0.000	0.000	Merged-chr5-36722614-37
NR2133--MA0140.2.GATA1::TAL1	chr14	14905378	14905395	+	0.000	0.000	Merged-chr14-14905215-33
NR5971--MA0035.3.Gata1	chr6	142809492	142809502	-	0.000	0.000	Merged-chr6-142809719-29
NR1009--MA0037.3.GATA3	chr11	46389539	46389546	-	0.000	0.000	Merged-chr11-46389577-59
NR4239--MA0036.3.GATA2	chr2	180305537	180305547	+	0.000	0.000	Merged-chr2-180305728-36
NR6775--MA1104.1.GATA6	chr9	56098143	56098155	-	0.000	0.000	Merged-chr9-56098023-21
NR2094--MA0482.1.Gata4	chr13	114935608	114935618	+	0.000	0.000	Merged-chr13-114935699-10
NR1806--MA0035.3.Gata1	chr13	40924136	40924146	+	0.000	0.000	Merged-chr13-40924154-14
NR2815--MA1104.1.GATA6	chr16	31355052	31355064	-	0.000	0.000	Merged-chr16-31355131-20
NR2246--MA0035.3.Gata1	chr14	54176683	54176693	-	0.000	0.000	Merged-chr14-54176715-16
NR3791--MA0482.1.Gata4	chr2	52952406	52952416	+	0.000	0.000	Merged-chr2-52952534-7
NR5921--MA1104.1.GATA6	chr6	134117728	134117740	+	0.000	0.000	Merged-chr6-134117779-3
NR1992--MA0035.3.Gata1	chr13	98944929	98944939	-	0.000	0.000	Merged-chr13-98944863-49
NR1696--MA0766.1.GATA5	chr12	118439074	118439081	+	0.000	0.000	Merged-chr12-118439012-3
NR1967--MA0766.1.GATA5	chr13	95524827	95524834	-	0.000	0.000	Merged-chr13-95524749-120
NR4077--MA0036.3.GATA2	chr2	132292254	132292264	-	0.000	0.000	Merged-chr2-132292299-25
NR4358--MA0766.1.GATA5	chr3	98362922	98362929	-	0.000	0.000	Merged-chr3-98362961-5
NR4629--MA0766.1.GATA5	chr3	149485338	149485345	+	0.000	0.000	Merged-chr3-149485335-12
NR4425--MA0482.1.Gata4	chr3	122419823	122419833	-	0.000	0.000	Merged-chr3-122419865-81
NR5206--MA0037.3.GATA3	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR1113--MA0140.2.GATA1::TAL1	chr11	82214586	82214603	-	0.000	0.000	Merged-chr11-82214647-44
NR6807--MA1104.1.GATA6	chr9	63785708	63785720	-	0.000	0.000	Merged-chr9-63785726-16
NR3475--MA0036.3.GATA2	chr19	4119834	4119844	-	0.000	0.000	Merged-chr19-4119891-46
NR175--MA1104.1.GATA6	chr1	94035511	94035523	-	0.000	0.000	Merged-chr1-94035484-87
NR148--MA0035.3.Gata1	chr1	85794295	85794305	-	0.000	0.000	Merged-chr1-85794071-131
NR3704--MA0035.3.Gata1	chr2	22721880	22721890	+	0.000	0.000	Merged-chr2-22721936-56
NR5893--MA0766.1.GATA5	chr6	130102978	130102985	-	0.000	0.000	Merged-chr6-130103023-31
NR2286--MA1104.1.GATA6	chr14	60072721	60072733	-	0.000	0.000	Merged-chr14-60072713-24
NR124--MA0482.1.Gata4	chr1	79752487	79752497	-	0.000	0.000	Merged-chr1-79752241-78
NR7181--MA0037.3.GATA3	chrX	160496687	160496694	-	0.000	0.000	Merged-chrX-160496581-5
NR3890--MA0035.3.Gata1	chr2	78961705	78961715	-	0.000	0.000	Merged-chr2-78961805-37
NR6195--MA0482.1.Gata4	chr7	97042370	97042380	+	0.000	0.000	Merged-chr7-97042218-26
NR969--MA1104.1.GATA6	chr11	20332614	20332626	+	0.000	0.000	Merged-chr11-20332805-89
NR5711--MA0140.2.GATA1::TAL1	chr6	70805954	70805971	+	0.000	0.000	Merged-chr6-70805784-73
NR2414--MA1104.1.GATA6	chr14	104517160	104517172	-	0.000	0.000	Merged-chr14-104517244-7
NR2116--MA0035.3.Gata1	chr14	7766052	7766062	-	0.000	0.000	Merged-chr14-7766067-39
NR6989--MA0482.1.Gata4	chr9	108163942	108163952	-	0.000	0.000	Merged-chr9-108163865-26
NR3542--MA0035.3.Gata1	chr19	25360764	25360774	-	0.000	0.000	Merged-chr19-25360847-26
NR4709--MA0482.1.Gata4	chr4	33189443	33189453	+	0.000	0.000	Merged-chr4-33189254-36
NR303--MA0037.3.GATA3	chr1	151973294	151973301	+	0.000	0.000	Merged-chr1-151973357-25
NR1812--MA1104.1.GATA6	chr13	42049136	42049148	+	0.000	0.000	Merged-chr13-42049130-34
NR1243--MA0035.3.Gata1	chr11	106430742	106430752	+	0.000	0.000	Merged-chr11-106430638-37
NR5915--MA0036.3.GATA2	chr6	131276829	131276839	+	0.000	0.000	Merged-chr6-131276753-31
NR5602--MA0035.3.Gata1	chr6	35380105	35380115	+	0.000	0.000	Merged-chr6-35380025-41
NR3084--MA0766.1.GATA5	chr17	18462930	18462937	-	0.000	0.000	Merged-chr17-18462916-14
NR2299--MA1104.1.GATA6	chr14	63905902	63905914	-	0.000	0.000	Merged-chr14-63906056-16
NR7194--MA0037.3.GATA3	chrX	167131029	167131036	-	0.000	0.000	Merged-chrX-167131211-21
NR7162--MA0036.3.GATA2	chrX	109114148	109114158	-	0.000	0.000	Merged-chrX-109113990-42
NR1081--MA0035.3.Gata1	chr11	70221900	70221910	+	0.000	0.000	Merged-chr11-70221855-4
NR5492--MA0766.1.GATA5	chr5	143133104	143133111	-	0.000	0.000	Merged-chr5-143133108-49
NR7120--MA0035.3.Gata1	chrX	75032272	75032282	+	0.000	0.000	Merged-chrX-75032186-8
NR5804--MA1104.1.GATA6	chr6	116136308	116136320	-	0.000	0.000	Merged-chr6-116136227-16
NR1994--MA0482.1.Gata4	chr13	100576087	100576097	-	0.000	0.000	Merged-chr13-100576105-29
NR3555--MA0035.3.Gata1	chr19	29367424	29367434	-	0.000	0.000	Merged-chr19-29367376-49
NR4890--MA0766.1.GATA5	chr4	122872202	122872209	-	0.000	0.000	Merged-chr4-122872187-66
NR6588--MA0482.1.Gata4	chr8	121650681	121650691	-	0.000	0.000	Merged-chr8-121650674-17
NR3141--MA0035.3.Gata1	chr17	35758905	35758915	+	0.000	0.000	Merged-chr17-35758886-16
NR6198--MA0035.3.Gata1	chr7	97042369	97042379	+	0.000	0.000	Merged-chr7-97042218-26
NR4216--MA1104.1.GATA6	chr2	173063421	173063433	-	0.000	0.000	Merged-chr2-173063390-29
NR2628--MA0482.1.Gata4	chr15	79729230	79729240	+	0.000	0.000	Merged-chr15-79729133-34
NR3977--MA0036.3.GATA2	chr2	103652311	103652321	+	0.000	0.000	Merged-chr2-103652335-51
NR1360--MA0036.3.GATA2	chr12	12172555	12172565	+	0.000	0.000	Merged-chr12-12172464-29
NR5734--MA0482.1.Gata4	chr6	91125077	91125087	-	0.000	0.000	Merged-chr6-91125010-35
NR5344--MA0035.3.Gata1	chr5	109924245	109924255	-	0.000	0.000	Merged-chr5-109924389-8
NR6174--MA0482.1.Gata4	chr7	84196443	84196453	-	0.000	0.000	Merged-chr7-84196453-50
NR1503--MA0482.1.Gata4	chr12	89853230	89853240	+	0.000	0.000	Merged-chr12-89853221-2
NR5546--MA0037.3.GATA3	chr5	151104546	151104553	+	0.000	0.000	Merged-chr5-151104405-3
NR3573--MA0766.1.GATA5	chr19	32998972	32998979	+	0.000	0.000	Merged-chr19-32999080-29
NR2009--MA0482.1.Gata4	chr13	102595763	102595773	-	0.000	0.000	Merged-chr13-102595839-9
NR1012--MA0036.3.GATA2	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR1959--MA0766.1.GATA5	chr13	94966148	94966155	-	0.000	0.000	Merged-chr13-94966148-17
NR4054--MA1104.1.GATA6	chr2	122138269	122138281	-	0.000	0.000	Merged-chr2-122138123-26
NR3430--MA0766.1.GATA5	chr18	79353031	79353038	+	0.000	0.000	Merged-chr18-79353064-26
NR2076--MA0035.3.Gata1	chr13	111655441	111655451	+	0.000	0.000	Merged-chr13-111655433-3
NR5480--MA1104.1.GATA6	chr5	142407428	142407440	+	0.000	0.000	Merged-chr5-142407567-12
NR7133--MA0035.3.Gata1	chrX	94235877	94235887	+	0.000	0.000	Merged-chrX-94235790-6
NR1222--MA0035.3.Gata1	chr11	103260980	103260990	+	0.000	0.000	Merged-chr11-103260942-5
NR5633--MA0766.1.GATA5	chr6	50160021	50160028	-	0.000	0.000	Merged-chr6-50160084-30
NR3467--MA0036.3.GATA2	chr18	89206488	89206498	-	0.000	0.000	Merged-chr18-89206335-76
NR1402--MA0766.1.GATA5	chr12	28589598	28589605	-	0.000	0.000	Merged-chr12-28589573-34
NR259--MA0482.1.Gata4	chr1	138249026	138249036	+	0.000	0.000	Merged-chr1-138248934-12
NR5681--MA0482.1.Gata4	chr6	58881139	58881149	-	0.000	0.000	Merged-chr6-58880983-47
NR3401--MA0482.1.Gata4	chr18	66502125	66502135	-	0.000	0.000	Merged-chr18-66502099-22
NR1450--MA0482.1.Gata4	chr12	55051398	55051408	+	0.000	0.000	Merged-chr12-55051446-14
NR4714--MA0140.2.GATA1::TAL1	chr4	33189444	33189461	+	0.000	0.000	Merged-chr4-33189254-36
NR3948--MA0035.3.Gata1	chr2	92243920	92243930	+	0.000	0.000	Merged-chr2-92243919-9
NR1997--MA0035.3.Gata1	chr13	100576088	100576098	-	0.000	0.000	Merged-chr13-100576105-29
NR2135--MA1104.1.GATA6	chr14	16373107	16373119	-	0.000	0.000	Merged-chr14-16372999-30
NR5604--MA0482.1.Gata4	chr6	37455627	37455637	-	0.000	0.000	Merged-chr6-37455816-24
NR276--MA1104.1.GATA6	chr1	144644801	144644813	+	0.000	0.000	Merged-chr1-144644739-1
NR6305--MA0140.2.GATA1::TAL1	chr7	128392750	128392767	-	0.000	0.000	Merged-chr7-128392760-60
NR3534--MA0035.3.Gata1	chr19	14466303	14466313	+	0.000	0.000	Merged-chr19-14466199-30
NR1753--MA0036.3.GATA2	chr13	20094994	20095004	+	0.000	0.000	Merged-chr13-20095026-36
NR5671--MA0035.3.Gata1	chr6	57531436	57531446	-	0.000	0.000	Merged-chr6-57531681-24
NR3510--MA0482.1.Gata4	chr19	12026835	12026845	-	0.000	0.000	Merged-chr19-12026851-22
NR1533--MA1104.1.GATA6	chr12	91746100	91746112	+	0.000	0.000	Merged-chr12-91745848-45
NR1437--MA0037.3.GATA3	chr12	52830187	52830194	-	0.000	0.000	Merged-chr12-52830229-3
NR6153--MA0482.1.Gata4	chr7	79728348	79728358	+	0.000	0.000	Merged-chr7-79728407-21
NR3372--MA0035.3.Gata1	chr18	56888876	56888886	+	0.000	0.000	Merged-chr18-56889017-47
NR1990--MA1104.1.GATA6	chr13	98944928	98944940	+	0.000	0.000	Merged-chr13-98944863-49
NR1463--MA0482.1.Gata4	chr12	73604667	73604677	+	0.000	0.000	Merged-chr12-73604732-122
NR2972--MA0037.3.GATA3	chr16	93454221	93454228	+	0.000	0.000	Merged-chr16-93454367-31
NR6209--MA0035.3.Gata1	chr7	100449171	100449181	+	0.000	0.000	Merged-chr7-100449076-60
NR5136--MA0766.1.GATA5	chr5	24505729	24505736	-	0.000	0.000	Merged-chr5-24505685-17
NR3651--MA0036.3.GATA2	chr19	58522551	58522561	-	0.000	0.000	Merged-chr19-58522437-11
NR3308--MA0140.2.GATA1::TAL1	chr18	34783580	34783597	+	0.000	0.000	Merged-chr18-34783714-45
NR6108--MA0036.3.GATA2	chr7	45526450	45526460	+	0.000	0.000	Merged-chr7-45526317-62
NR1453--MA0035.3.Gata1	chr12	55051397	55051407	+	0.000	0.000	Merged-chr12-55051446-14
NR1698--MA0140.2.GATA1::TAL1	chr12	118439068	118439085	+	0.000	0.000	Merged-chr12-118439012-3
NR2078--MA0482.1.Gata4	chr13	112063822	112063832	+	0.000	0.000	Merged-chr13-112063796-45
NR743--MA0766.1.GATA5	chr10	96391849	96391856	+	0.000	0.000	Merged-chr10-96391802-8
NR5931--MA0482.1.Gata4	chr6	135400623	135400633	-	0.000	0.000	Merged-chr6-135400519-22
NR606--MA0140.2.GATA1::TAL1	chr10	44601668	44601685	-	0.000	0.000	Merged-chr10-44601754-5
NR6166--MA0482.1.Gata4	chr7	84166132	84166142	-	0.000	0.000	Merged-chr7-84166236-11
NR3927--MA0035.3.Gata1	chr2	90583736	90583746	-	0.000	0.000	Merged-chr2-90583818-37
NR5450--MA0766.1.GATA5	chr5	138657964	138657971	-	0.000	0.000	Merged-chr5-138657986-28
NR1310--MA0035.3.Gata1	chr11	114079592	114079602	+	0.000	0.000	Merged-chr11-114079654-1
NR6047--MA0035.3.Gata1	chr7	13302790	13302800	+	0.000	0.000	Merged-chr7-13302861-68
NR622--MA0037.3.GATA3	chr10	58371382	58371389	+	0.000	0.000	Merged-chr10-58371559-38
NR2568--MA0140.2.GATA1::TAL1	chr15	62390449	62390466	-	0.000	0.000	Merged-chr15-62390498-8
NR2095--MA1104.1.GATA6	chr13	114935606	114935618	-	0.000	0.000	Merged-chr13-114935699-10
NR3151--MA0766.1.GATA5	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR3792--MA1104.1.GATA6	chr2	52952404	52952416	-	0.000	0.000	Merged-chr2-52952534-7
NR5445--MA0035.3.Gata1	chr5	137787616	137787626	-	0.000	0.000	Merged-chr5-137787536-7
NR6156--MA0035.3.Gata1	chr7	79728347	79728357	+	0.000	0.000	Merged-chr7-79728407-21
NR2571--MA0037.3.GATA3	chr15	62779103	62779110	-	0.000	0.000	Merged-chr15-62779143-25
NR3622--MA0035.3.Gata1	chr19	40818904	40818914	+	0.000	0.000	Merged-chr19-40819012-30
NR4426--MA1104.1.GATA6	chr3	122419823	122419835	+	0.000	0.000	Merged-chr3-122419865-81
NR3348--MA0037.3.GATA3	chr18	49982268	49982275	-	0.000	0.000	Merged-chr18-49982392-61
NR1375--MA0766.1.GATA5	chr12	15967871	15967878	+	0.000	0.000	Merged-chr12-15967723-42
NR4499--MA0482.1.Gata4	chr3	135602803	135602813	+	0.000	0.000	Merged-chr3-135602965-32
NR5182--MA0036.3.GATA2	chr5	51853760	51853770	+	0.000	0.000	Merged-chr5-51853758-22
NR125--MA1104.1.GATA6	chr1	79752487	79752499	+	0.000	0.000	Merged-chr1-79752241-78
NR6196--MA1104.1.GATA6	chr7	97042368	97042380	-	0.000	0.000	Merged-chr7-97042218-26
NR5342--MA1104.1.GATA6	chr5	109924244	109924256	+	0.000	0.000	Merged-chr5-109924389-8
NR4535--MA0037.3.GATA3	chr3	138334462	138334469	+	0.000	0.000	Merged-chr3-138334424-50
NR4121--MA0037.3.GATA3	chr2	146498566	146498573	-	0.000	0.000	Merged-chr2-146498425-8
NR2170--MA0037.3.GATA3	chr14	27562729	27562736	+	0.000	0.000	Merged-chr14-27562668-44
NR1455--MA0482.1.Gata4	chr12	70078944	70078954	-	0.000	0.000	Merged-chr12-70078875-55
NR5476--MA0766.1.GATA5	chr5	141045160	141045167	+	0.000	0.000	Merged-chr5-141045198-6
NR5466--MA0036.3.GATA2	chr5	139483516	139483526	+	0.000	0.000	Merged-chr5-139483495-36
NR1121--MA0140.2.GATA1::TAL1	chr11	86437166	86437183	-	0.000	0.000	Merged-chr11-86436948-18
NR1768--MA0766.1.GATA5	chr13	29756231	29756238	+	0.000	0.000	Merged-chr13-29756237-14
NR4184--MA0140.2.GATA1::TAL1	chr2	166666279	166666296	-	0.000	0.000	Merged-chr2-166666429-9
NR1697--MA0035.3.Gata1	chr12	118439072	118439082	-	0.000	0.000	Merged-chr12-118439012-3
NR1968--MA0035.3.Gata1	chr13	95524826	95524836	+	0.000	0.000	Merged-chr13-95524749-120
NR343--MA0037.3.GATA3	chr1	161794946	161794953	-	0.000	0.000	Merged-chr1-161794797-65
NR5227--MA0036.3.GATA2	chr5	72204557	72204567	-	0.000	0.000	Merged-chr5-72204620-27
NR3286--MA0766.1.GATA5	chr17	86880653	86880660	-	0.000	0.000	Merged-chr17-86880662-37
NR321--MA0766.1.GATA5	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR3547--MA0036.3.GATA2	chr19	26683930	26683940	-	0.000	0.000	Merged-chr19-26683900-27
NR5212--MA1104.1.GATA6	chr5	64580303	64580315	-	0.000	0.000	Merged-chr5-64580190-8
NR3353--MA0482.1.Gata4	chr18	49983167	49983177	+	0.000	0.000	Merged-chr18-49983163-13
NR6589--MA1104.1.GATA6	chr8	121650681	121650693	+	0.000	0.000	Merged-chr8-121650674-17
NR4660--MA0035.3.Gata1	chr3	157938620	157938630	+	0.000	0.000	Merged-chr3-157938783-43
