#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR10412--MA0496.2.MAFK	chr5	135713543	135713561	+	0.000	0.000	Merged-chr5-135713648-47
NR13254--MA0117.2.Mafb	chr9	82967473	82967484	+	0.000	0.000	Merged-chr9-82967336-26
NR6765--MA0495.2.MAFF	chr19	57105588	57105608	+	0.000	0.000	Merged-chr19-57105551-34
NR4811--MA0659.1.MAFG	chr15	73318618	73318638	-	0.000	0.000	Merged-chr15-73318798-19
NR4196--MA0591.1.Bach1::Mafk	chr14	54518778	54518792	+	0.000	0.000	Merged-chr14-54518806-37
NR663--MA0089.1.MAFG::NFE2L1	chr1	144086355	144086360	-	0.000	0.000	Merged-chr1-144086303-34
NR8264--MA0089.1.MAFG::NFE2L1	chr3	79445505	79445510	-	0.000	0.000	Merged-chr3-79445460-10
NR11501--MA0089.1.MAFG::NFE2L1	chr6	144773172	144773177	-	0.000	0.000	Merged-chr6-144773171-3
NR13796--MA0591.1.Bach1::Mafk	chrX	142737932	142737946	+	0.000	0.000	Merged-chrX-142737886-3
NR10665--MA0117.2.Mafb	chr6	31080945	31080956	-	0.000	0.000	Merged-chr6-31081023-63
NR3285--MA0495.2.MAFF	chr12	119388172	119388192	+	0.000	0.000	Merged-chr12-119388101-32
NR10886--MA0501.1.MAF::NFE2	chr6	67014819	67014833	+	0.000	0.000	Merged-chr6-67014748-19
NR3927--MA0117.2.Mafb	chr13	112385242	112385253	-	0.000	0.000	Merged-chr13-112385232-32
NR9493--MA0495.2.MAFF	chr4	140859535	140859555	+	0.000	0.000	Merged-chr4-140859564-16
NR4350--MA0501.1.MAF::NFE2	chr14	73475015	73475029	-	0.000	0.000	Merged-chr14-73475024-33
NR956--MA0496.2.MAFK	chr1	178819282	178819300	+	0.000	0.000	Merged-chr1-178819275-3
NR5424--MA0496.2.MAFK	chr16	92400176	92400194	-	0.000	0.000	Merged-chr16-92400195-21
NR13838--MA0591.1.Bach1::Mafk	chrX	159829366	159829380	-	0.000	0.000	Merged-chrX-159829427-31
NR6210--MA0495.2.MAFF	chr18	41888225	41888245	+	0.000	0.000	Merged-chr18-41888397-77
NR4447--MA0089.1.MAFG::NFE2L1	chr14	102824911	102824916	+	0.000	0.000	Merged-chr14-102824882-6
NR2288--MA0089.1.MAFG::NFE2L1	chr11	83424905	83424910	+	0.000	0.000	Merged-chr11-83424908-5
NR11025--MA0591.1.Bach1::Mafk	chr6	88861109	88861123	-	0.000	0.000	Merged-chr6-88861090-10
NR6760--MA0496.2.MAFK	chr19	56647499	56647517	+	0.000	0.000	Merged-chr19-56647541-17
NR8075--MA0089.1.MAFG::NFE2L1	chr3	19451182	19451187	+	0.000	0.000	Merged-chr3-19451166-41
NR6258--MA0591.1.Bach1::Mafk	chr18	53407095	53407109	+	0.000	0.000	Merged-chr18-53407055-10
NR3593--MA0089.1.MAFG::NFE2L1	chr13	67814191	67814196	-	0.000	0.000	Merged-chr13-67814064-68
NR2835--MA0496.2.MAFK	chr12	69402917	69402935	-	0.000	0.000	Merged-chr12-69402921-11
NR9986--MA0591.1.Bach1::Mafk	chr5	65866508	65866522	-	0.000	0.000	Merged-chr5-65866574-1
NR11198--MA0591.1.Bach1::Mafk	chr6	114781493	114781507	-	0.000	0.000	Merged-chr6-114781615-12
NR12704--MA0496.2.MAFK	chr8	94186725	94186743	+	0.000	0.000	Merged-chr8-94186753-31
NR13077--MA0501.1.MAF::NFE2	chr9	46083485	46083499	-	0.000	0.000	Merged-chr9-46083625-49
NR10309--MA0089.1.MAFG::NFE2L1	chr5	117388976	117388981	+	0.000	0.000	Merged-chr5-117388866-82
NR6582--MA0591.1.Bach1::Mafk	chr19	20239520	20239534	-	0.000	0.000	Merged-chr19-20239652-7
NR9270--MA0501.1.MAF::NFE2	chr4	102393740	102393754	-	0.000	0.000	Merged-chr4-102393739-36
NR10437--MA0117.2.Mafb	chr5	139793871	139793882	-	0.000	0.000	Merged-chr5-139793766-12
NR1305--MA0591.1.Bach1::Mafk	chr10	28684204	28684218	+	0.000	0.000	Merged-chr10-28684367-6
NR776--MA0089.1.MAFG::NFE2L1	chr1	161482402	161482407	+	0.000	0.000	Merged-chr1-161482401-11
NR7839--MA0117.2.Mafb	chr2	163155378	163155389	-	0.000	0.000	Merged-chr2-163155228-25
NR5146--MA0501.1.MAF::NFE2	chr16	38396290	38396304	+	0.000	0.000	Merged-chr16-38396327-34
NR4046--MA0591.1.Bach1::Mafk	chr14	14715940	14715954	+	0.000	0.000	Merged-chr14-14716073-16
NR5225--MA0117.2.Mafb	chr16	51675327	51675338	-	0.000	0.000	Merged-chr16-51675268-47
NR3133--MA0591.1.Bach1::Mafk	chr12	107182222	107182236	-	0.000	0.000	Merged-chr12-107182241-26
NR4047--MA0501.1.MAF::NFE2	chr14	14715943	14715957	+	0.000	0.000	Merged-chr14-14716073-16
NR6767--MA0117.2.Mafb	chr19	57105588	57105599	+	0.000	0.000	Merged-chr19-57105551-34
NR10560--MA0496.2.MAFK	chr5	150223495	150223513	-	0.000	0.000	Merged-chr5-150223706-44
NR13270--MA0496.2.MAFK	chr9	83564271	83564289	-	0.000	0.000	Merged-chr9-83564254-44
NR1302--MA0496.2.MAFK	chr10	26996126	26996144	+	0.000	0.000	Merged-chr10-26995981-48
NR11924--MA0501.1.MAF::NFE2	chr7	91431793	91431807	+	0.000	0.000	Merged-chr7-91431966-25
NR3416--MA0089.1.MAFG::NFE2L1	chr13	32899367	32899372	-	0.000	0.000	Merged-chr13-32899314-35
NR7819--MA0496.2.MAFK	chr2	160658028	160658046	-	0.000	0.000	Merged-chr2-160657923-30
NR13183--MA0659.1.MAFG	chr9	69440170	69440190	+	0.000	0.000	Merged-chr9-69440174-25
NR586--MA0501.1.MAF::NFE2	chr1	133146148	133146162	-	0.000	0.000	Merged-chr1-133146237-29
NR10115--MA0659.1.MAFG	chr5	92353778	92353798	+	0.000	0.000	Merged-chr5-92353751-46
NR5261--MA0659.1.MAFG	chr16	56131898	56131918	-	0.000	0.000	Merged-chr16-56131811-5
NR7517--MA0659.1.MAFG	chr2	126499933	126499953	+	0.000	0.000	Merged-chr2-126499929-54
NR13190--MA0495.2.MAFF	chr9	72097291	72097311	+	0.000	0.000	Merged-chr9-72097262-35
NR3822--MA0496.2.MAFK	chr13	103374636	103374654	-	0.000	0.000	Merged-chr13-103374467-6
NR2637--MA0501.1.MAF::NFE2	chr12	15832875	15832889	+	0.000	0.000	Merged-chr12-15832829-25
NR1629--MA0496.2.MAFK	chr10	89415702	89415720	-	0.000	0.000	Merged-chr10-89415714-14
NR4923--MA0089.1.MAFG::NFE2L1	chr15	93712836	93712841	-	0.000	0.000	Merged-chr15-93712745-43
NR6896--MA0089.1.MAFG::NFE2L1	chr2	18872948	18872953	+	0.000	0.000	Merged-chr2-18873017-31
NR3412--MA0591.1.Bach1::Mafk	chr13	32338765	32338779	-	0.000	0.000	Merged-chr13-32338674-80
NR10686--MA0089.1.MAFG::NFE2L1	chr6	33929747	33929752	+	0.000	0.000	Merged-chr6-33929791-25
NR13761--MA0089.1.MAFG::NFE2L1	chrX	106704807	106704812	+	0.000	0.000	Merged-chrX-106704745-40
NR9063--MA0501.1.MAF::NFE2	chr4	56944548	56944562	+	0.000	0.000	Merged-chr4-56944579-16
NR6153--MA0591.1.Bach1::Mafk	chr18	32147664	32147678	-	0.000	0.000	Merged-chr18-32147620-36
NR4919--MA0659.1.MAFG	chr15	93336403	93336423	-	0.000	0.000	Merged-chr15-93336302-2
NR12158--MA0496.2.MAFK	chr7	128382034	128382052	+	0.000	0.000	Merged-chr7-128382170-51
NR9000--MA0591.1.Bach1::Mafk	chr4	43025719	43025733	-	0.000	0.000	Merged-chr4-43025638-49
NR237--MA0591.1.Bach1::Mafk	chr1	69291466	69291480	-	0.000	0.000	Merged-chr1-69291557-40
NR559--MA0591.1.Bach1::Mafk	chr1	127345063	127345077	+	0.000	0.000	Merged-chr1-127345077-51
NR8258--MA0591.1.Bach1::Mafk	chr3	79100357	79100371	-	0.000	0.000	Merged-chr3-79100420-9
NR8656--MA0501.1.MAF::NFE2	chr3	136556488	136556502	+	0.000	0.000	Merged-chr3-136556627-33
NR8282--MA0496.2.MAFK	chr3	84022837	84022855	+	0.000	0.000	Merged-chr3-84022944-34
NR11330--MA0117.2.Mafb	chr6	129533747	129533758	-	0.000	0.000	Merged-chr6-129533929-3
NR6691--MA0117.2.Mafb	chr19	44282812	44282823	-	0.000	0.000	Merged-chr19-44282748-31
NR11380--MA0501.1.MAF::NFE2	chr6	134148220	134148234	+	0.000	0.000	Merged-chr6-134148194-39
NR6432--MA0591.1.Bach1::Mafk	chr18	80654611	80654625	+	0.000	0.000	Merged-chr18-80654548-18
NR1659--MA0089.1.MAFG::NFE2L1	chr10	93442398	93442403	+	0.000	0.000	Merged-chr10-93442339-20
NR4734--MA0089.1.MAFG::NFE2L1	chr15	58196883	58196888	-	0.000	0.000	Merged-chr15-58196982-23
NR13547--MA0501.1.MAF::NFE2	chr9	119445151	119445165	+	0.000	0.000	Merged-chr9-119445072-73
NR5899--MA0496.2.MAFK	chr17	70728877	70728895	-	0.000	0.000	Merged-chr17-70729015-28
NR9495--MA0591.1.Bach1::Mafk	chr4	140859538	140859552	+	0.000	0.000	Merged-chr4-140859564-16
NR5326--MA0496.2.MAFK	chr16	75903185	75903203	-	0.000	0.000	Merged-chr16-75903251-33
NR10018--MA0089.1.MAFG::NFE2L1	chr5	73152319	73152324	-	0.000	0.000	Merged-chr5-73152389-40
NR12609--MA0501.1.MAF::NFE2	chr8	78738757	78738771	+	0.000	0.000	Merged-chr8-78738869-6
NR1759--MA0496.2.MAFK	chr10	107858905	107858923	+	0.000	0.000	Merged-chr10-107858878-12
NR5700--MA0659.1.MAFG	chr17	32891342	32891362	+	0.000	0.000	Merged-chr17-32891413-48
NR1255--MA0089.1.MAFG::NFE2L1	chr10	20835222	20835227	+	0.000	0.000	Merged-chr10-20835185-59
NR13392--MA0591.1.Bach1::Mafk	chr9	99469963	99469977	-	0.000	0.000	Merged-chr9-99469936-29
NR11525--MA0089.1.MAFG::NFE2L1	chr6	146439393	146439398	+	0.000	0.000	Merged-chr6-146439604-15
NR10579--MA0495.2.MAFF	chr6	3496429	3496449	-	0.000	0.000	Merged-chr6-3496456-14
NR12433--MA0501.1.MAF::NFE2	chr8	34543011	34543025	+	0.000	0.000	Merged-chr8-34542916-15
NR1591--MA0117.2.Mafb	chr10	84631346	84631357	+	0.000	0.000	Merged-chr10-84631477-12
NR4707--MA0495.2.MAFF	chr15	51823240	51823260	+	0.000	0.000	Merged-chr15-51823268-39
NR10350--MA0496.2.MAFK	chr5	122995124	122995142	+	0.000	0.000	Merged-chr5-122995076-1
NR1307--MA0496.2.MAFK	chr10	28684202	28684220	-	0.000	0.000	Merged-chr10-28684367-6
NR7238--MA0591.1.Bach1::Mafk	chr2	84727357	84727371	+	0.000	0.000	Merged-chr2-84727435-53
NR6390--MA0089.1.MAFG::NFE2L1	chr18	75716330	75716335	+	0.000	0.000	Merged-chr18-75716251-26
NR3691--MA0089.1.MAFG::NFE2L1	chr13	91541143	91541148	+	0.000	0.000	Merged-chr13-91541138-52
NR6325--MA0591.1.Bach1::Mafk	chr18	65430699	65430713	-	0.000	0.000	Merged-chr18-65430843-87
NR4502--MA0501.1.MAF::NFE2	chr14	118709876	118709890	+	0.000	0.000	Merged-chr14-118709896-7
NR5069--MA0591.1.Bach1::Mafk	chr16	24953191	24953205	+	0.000	0.000	Merged-chr16-24953085-11
NR3703--MA0089.1.MAFG::NFE2L1	chr13	94153978	94153983	-	0.000	0.000	Merged-chr13-94153821-20
NR583--MA0659.1.MAFG	chr1	133146148	133146168	+	0.000	0.000	Merged-chr1-133146237-29
NR10235--MA0501.1.MAF::NFE2	chr5	105776788	105776802	-	0.000	0.000	Merged-chr5-105776620-9
NR4632--MA0089.1.MAFG::NFE2L1	chr15	21885342	21885347	-	0.000	0.000	Merged-chr15-21885373-15
NR12093--MA0591.1.Bach1::Mafk	chr7	122386964	122386978	+	0.000	0.000	Merged-chr7-122386873-7
NR8260--MA0089.1.MAFG::NFE2L1	chr3	79177390	79177395	+	0.000	0.000	Merged-chr3-79177375-21
NR1301--MA0501.1.MAF::NFE2	chr10	26996125	26996139	-	0.000	0.000	Merged-chr10-26995981-48
NR6020--MA0659.1.MAFG	chr17	86063692	86063712	-	0.000	0.000	Merged-chr17-86063661-27
NR997--MA0496.2.MAFK	chr1	181866544	181866562	-	0.000	0.000	Merged-chr1-181866572-42
NR3747--MA0495.2.MAFF	chr13	99513395	99513415	+	0.000	0.000	Merged-chr13-99513362-6
NR874--MA0089.1.MAFG::NFE2L1	chr1	170729601	170729606	-	0.000	0.000	Merged-chr1-170729637-43
NR6502--MA0089.1.MAFG::NFE2L1	chr19	5823675	5823680	+	0.000	0.000	Merged-chr19-5823518-15
NR4709--MA0659.1.MAFG	chr15	51823240	51823260	+	0.000	0.000	Merged-chr15-51823268-39
NR4230--MA0501.1.MAF::NFE2	chr14	60746372	60746386	+	0.000	0.000	Merged-chr14-60746187-14
NR2197--MA0089.1.MAFG::NFE2L1	chr11	68087714	68087719	+	0.000	0.000	Merged-chr11-68087888-14
NR13181--MA0089.1.MAFG::NFE2L1	chr9	69362337	69362342	+	0.000	0.000	Merged-chr9-69362247-25
NR3724--MA0496.2.MAFK	chr13	96697953	96697971	-	0.000	0.000	Merged-chr13-96698036-39
NR13229--MA0501.1.MAF::NFE2	chr9	78527524	78527538	+	0.000	0.000	Merged-chr9-78527704-82
NR10629--MA0591.1.Bach1::Mafk	chr6	22122399	22122413	+	0.000	0.000	Merged-chr6-22122273-24
NR12680--MA0659.1.MAFG	chr8	90961834	90961854	-	0.000	0.000	Merged-chr8-90961787-20
NR8110--MA0591.1.Bach1::Mafk	chr3	30951781	30951795	-	0.000	0.000	Merged-chr3-30951872-12
NR2209--MA0089.1.MAFG::NFE2L1	chr11	69991339	69991344	+	0.000	0.000	Merged-chr11-69991335-71
NR2317--MA0495.2.MAFF	chr11	86872780	86872800	-	0.000	0.000	Merged-chr11-86872855-18
NR1238--MA0659.1.MAFG	chr10	19104809	19104829	-	0.000	0.000	Merged-chr10-19104955-55
NR6213--MA0089.1.MAFG::NFE2L1	chr18	41949350	41949355	+	0.000	0.000	Merged-chr18-41949316-38
NR8619--MA0495.2.MAFF	chr3	132791338	132791358	-	0.000	0.000	Merged-chr3-132791387-40
NR8072--MA0496.2.MAFK	chr3	18243868	18243886	+	0.000	0.000	Merged-chr3-18243680-52
NR4067--MA0089.1.MAFG::NFE2L1	chr14	21750459	21750464	+	0.000	0.000	Merged-chr14-21750492-17
NR7142--MA0089.1.MAFG::NFE2L1	chr2	68289252	68289257	-	0.000	0.000	Merged-chr2-68289327-28
NR12800--MA0591.1.Bach1::Mafk	chr8	115227107	115227121	+	0.000	0.000	Merged-chr8-115227272-68
NR7841--MA0591.1.Bach1::Mafk	chr2	163155372	163155386	-	0.000	0.000	Merged-chr2-163155228-25
NR9--MA0117.2.Mafb	chr1	10257658	10257669	-	0.000	0.000	Merged-chr1-10257584-29
NR11819--MA0501.1.MAF::NFE2	chr7	72110875	72110889	-	0.000	0.000	Merged-chr7-72110898-16
NR5497--MA0495.2.MAFF	chr17	5802392	5802412	-	0.000	0.000	Merged-chr17-5802429-65
NR1308--MA0591.1.Bach1::Mafk	chr10	28695164	28695178	-	0.000	0.000	Merged-chr10-28695198-52
NR10899--MA0089.1.MAFG::NFE2L1	chr6	67489080	67489085	-	0.000	0.000	Merged-chr6-67488899-31
NR5198--MA0089.1.MAFG::NFE2L1	chr16	46001705	46001710	+	0.000	0.000	Merged-chr16-46001866-55
NR8310--MA0495.2.MAFF	chr3	86196652	86196672	-	0.000	0.000	Merged-chr3-86196613-32
NR12063--MA0089.1.MAFG::NFE2L1	chr7	118056431	118056436	+	0.000	0.000	Merged-chr7-118056413-3
NR5257--MA0117.2.Mafb	chr16	55784586	55784597	-	0.000	0.000	Merged-chr16-55784703-4
NR11232--MA0117.2.Mafb	chr6	118621974	118621985	+	0.000	0.000	Merged-chr6-118621968-6
NR12973--MA0591.1.Bach1::Mafk	chr9	15037801	15037815	+	0.000	0.000	Merged-chr9-15037808-4
NR3801--MA0591.1.Bach1::Mafk	chr13	102773556	102773570	+	0.000	0.000	Merged-chr13-102773383-12
NR5705--MA0659.1.MAFG	chr17	32891390	32891410	-	0.000	0.000	Merged-chr17-32891413-48
NR12989--MA0117.2.Mafb	chr9	21679938	21679949	-	0.000	0.000	Merged-chr9-21680027-16
NR6515--MA0089.1.MAFG::NFE2L1	chr19	8798592	8798597	-	0.000	0.000	Merged-chr19-8798550-51
NR12019--MA0501.1.MAF::NFE2	chr7	112130767	112130781	+	0.000	0.000	Merged-chr7-112130852-17
NR11016--MA0501.1.MAF::NFE2	chr6	86850830	86850844	+	0.000	0.000	Merged-chr6-86850884-40
NR4861--MA0117.2.Mafb	chr15	81308188	81308199	+	0.000	0.000	Merged-chr15-81308219-24
NR12807--MA0501.1.MAF::NFE2	chr8	115771214	115771228	-	0.000	0.000	Merged-chr8-115771261-45
NR10705--MA0501.1.MAF::NFE2	chr6	39682003	39682017	-	0.000	0.000	Merged-chr6-39681895-13
NR8199--MA0089.1.MAFG::NFE2L1	chr3	60438912	60438917	-	0.000	0.000	Merged-chr3-60438936-20
NR1240--MA0496.2.MAFK	chr10	19104810	19104828	-	0.000	0.000	Merged-chr10-19104955-55
NR4075--MA0501.1.MAF::NFE2	chr14	25189456	25189470	+	0.000	0.000	Merged-chr14-25189493-18
NR12365--MA0089.1.MAFG::NFE2L1	chr8	12607412	12607417	-	0.000	0.000	Merged-chr8-12607436-37
NR1023--MA0117.2.Mafb	chr1	184395596	184395607	+	0.000	0.000	Merged-chr1-184395479-26
NR10692--MA0501.1.MAF::NFE2	chr6	34869614	34869628	+	0.000	0.000	Merged-chr6-34869594-48
NR5866--MA0501.1.MAF::NFE2	chr17	64754420	64754434	-	0.000	0.000	Merged-chr17-64754304-57
NR13056--MA0496.2.MAFK	chr9	44562990	44563008	+	0.000	0.000	Merged-chr9-44562997-28
NR4863--MA0501.1.MAF::NFE2	chr15	81308188	81308202	-	0.000	0.000	Merged-chr15-81308219-24
NR8460--MA0089.1.MAFG::NFE2L1	chr3	103850951	103850956	+	0.000	0.000	Merged-chr3-103850940-23
NR11682--MA0496.2.MAFK	chr7	35647507	35647525	+	0.000	0.000	Merged-chr7-35647371-69
NR12674--MA0495.2.MAFF	chr8	90961834	90961854	+	0.000	0.000	Merged-chr8-90961787-20
NR5047--MA0659.1.MAFG	chr16	20548529	20548549	-	0.000	0.000	Merged-chr16-20548586-53
NR698--MA0089.1.MAFG::NFE2L1	chr1	152227485	152227490	+	0.000	0.000	Merged-chr1-152227417-11
NR10797--MA0089.1.MAFG::NFE2L1	chr6	54867006	54867011	-	0.000	0.000	Merged-chr6-54867204-75
NR3673--MA0659.1.MAFG	chr13	85356562	85356582	-	0.000	0.000	Merged-chr13-85356477-8
NR4543--MA0089.1.MAFG::NFE2L1	chr14	121147264	121147269	+	0.000	0.000	Merged-chr14-121147378-58
NR13858--MA0495.2.MAFF	chrX	166323641	166323661	-	0.000	0.000	Merged-chrX-166323438-29
NR6950--MA0501.1.MAF::NFE2	chr2	31082803	31082817	+	0.000	0.000	Merged-chr2-31082849-41
NR6892--MA0089.1.MAFG::NFE2L1	chr2	18519387	18519392	-	0.000	0.000	Merged-chr2-18519177-24
NR6025--MA0659.1.MAFG	chr17	86168985	86169005	-	0.000	0.000	Merged-chr17-86168883-5
NR2545--MA0496.2.MAFK	chr11	120316334	120316352	+	0.000	0.000	Merged-chr11-120316357-56
NR1566--MA0501.1.MAF::NFE2	chr10	81473049	81473063	-	0.000	0.000	Merged-chr10-81473073-16
NR2409--MA0089.1.MAFG::NFE2L1	chr11	104639092	104639097	-	0.000	0.000	Merged-chr11-104639154-13
NR214--MA0496.2.MAFK	chr1	60875486	60875504	-	0.000	0.000	Merged-chr1-60875356-55
NR2910--MA0659.1.MAFG	chr12	80937844	80937864	+	0.000	0.000	Merged-chr12-80937807-11
NR5183--MA0089.1.MAFG::NFE2L1	chr16	44778947	44778952	-	0.000	0.000	Merged-chr16-44778885-37
NR1923--MA0117.2.Mafb	chr11	3159778	3159789	-	0.000	0.000	Merged-chr11-3159670-75
NR1440--MA0089.1.MAFG::NFE2L1	chr10	60029533	60029538	+	0.000	0.000	Merged-chr10-60029641-13
NR4845--MA0089.1.MAFG::NFE2L1	chr15	78595009	78595014	+	0.000	0.000	Merged-chr15-78594936-43
NR5398--MA0089.1.MAFG::NFE2L1	chr16	90727330	90727335	+	0.000	0.000	Merged-chr16-90727331-89
NR5774--MA0089.1.MAFG::NFE2L1	chr17	44459155	44459160	+	0.000	0.000	Merged-chr17-44459159-33
NR4962--MA0496.2.MAFK	chr15	99065764	99065782	+	0.000	0.000	Merged-chr15-99065640-20
NR1712--MA0501.1.MAF::NFE2	chr10	98880180	98880194	+	0.000	0.000	Merged-chr10-98880383-54
NR4604--MA0496.2.MAFK	chr15	9455419	9455437	+	0.000	0.000	Merged-chr15-9455441-21
NR10118--MA0496.2.MAFK	chr5	92353779	92353797	-	0.000	0.000	Merged-chr5-92353751-46
NR8069--MA0591.1.Bach1::Mafk	chr3	18243870	18243884	+	0.000	0.000	Merged-chr3-18243680-52
NR13204--MA0089.1.MAFG::NFE2L1	chr9	75424533	75424538	+	0.000	0.000	Merged-chr9-75424594-10
NR3502--MA0591.1.Bach1::Mafk	chr13	45827706	45827720	-	0.000	0.000	Merged-chr13-45827627-7
NR10695--MA0089.1.MAFG::NFE2L1	chr6	37055249	37055254	+	0.000	0.000	Merged-chr6-37055038-92
NR7478--MA0591.1.Bach1::Mafk	chr2	122028602	122028616	+	0.000	0.000	Merged-chr2-122028535-87
NR5861--MA0089.1.MAFG::NFE2L1	chr17	64602340	64602345	-	0.000	0.000	Merged-chr17-64602197-17
NR6242--MA0496.2.MAFK	chr18	50024247	50024265	-	0.000	0.000	Merged-chr18-50024197-35
NR11009--MA0659.1.MAFG	chr6	85075166	85075186	-	0.000	0.000	Merged-chr6-85075148-16
NR13352--MA0591.1.Bach1::Mafk	chr9	94696893	94696907	-	0.000	0.000	Merged-chr9-94696966-6
NR8410--MA0501.1.MAF::NFE2	chr3	95664227	95664241	-	0.000	0.000	Merged-chr3-95664146-32
NR5018--MA0496.2.MAFK	chr16	8728551	8728569	-	0.000	0.000	Merged-chr16-8728485-34
NR11521--MA0089.1.MAFG::NFE2L1	chr6	146185759	146185764	-	0.000	0.000	Merged-chr6-146185680-43
NR5835--MA0117.2.Mafb	chr17	56443638	56443649	-	0.000	0.000	Merged-chr17-56443573-18
NR3644--MA0496.2.MAFK	chr13	76129009	76129027	+	0.000	0.000	Merged-chr13-76128854-26
NR2347--MA0501.1.MAF::NFE2	chr11	94253924	94253938	+	0.000	0.000	Merged-chr11-94253783-2
NR3557--MA0659.1.MAFG	chr13	56219356	56219376	+	0.000	0.000	Merged-chr13-56219461-20
NR6200--MA0591.1.Bach1::Mafk	chr18	39657176	39657190	+	0.000	0.000	Merged-chr18-39657147-8
NR7946--MA0089.1.MAFG::NFE2L1	chr2	173647314	173647319	+	0.000	0.000	Merged-chr2-173647246-19
NR11266--MA0501.1.MAF::NFE2	chr6	120955347	120955361	-	0.000	0.000	Merged-chr6-120955395-24
NR8350--MA0591.1.Bach1::Mafk	chr3	89727210	89727224	+	0.000	0.000	Merged-chr3-89727230-25
NR4675--MA0591.1.Bach1::Mafk	chr15	38535536	38535550	-	0.000	0.000	Merged-chr15-38535554-39
NR6108--MA0496.2.MAFK	chr18	10744228	10744246	-	0.000	0.000	Merged-chr18-10744169-16
NR13648--MA0495.2.MAFF	chrX	48310730	48310750	+	0.000	0.000	Merged-chrX-48310773-8
NR2799--MA0089.1.MAFG::NFE2L1	chr12	52818837	52818842	-	0.000	0.000	Merged-chr12-52818712-31
NR2684--MA0089.1.MAFG::NFE2L1	chr12	28829700	28829705	-	0.000	0.000	Merged-chr12-28829718-31
NR10328--MA0501.1.MAF::NFE2	chr5	120775897	120775911	-	0.000	0.000	Merged-chr5-120775735-65
NR10004--MA0501.1.MAF::NFE2	chr5	67300127	67300141	-	0.000	0.000	Merged-chr5-67300252-37
NR6264--MA0501.1.MAF::NFE2	chr18	54860910	54860924	+	0.000	0.000	Merged-chr18-54860804-67
NR11011--MA0496.2.MAFK	chr6	85075167	85075185	+	0.000	0.000	Merged-chr6-85075148-16
NR4179--MA0496.2.MAFK	chr14	50931027	50931045	-	0.000	0.000	Merged-chr14-50931007-84
NR13554--MA0495.2.MAFF	chr9	120960855	120960875	-	0.000	0.000	Merged-chr9-120960803-26
NR12954--MA0089.1.MAFG::NFE2L1	chr9	11347509	11347514	-	0.000	0.000	Merged-chr9-11347539-5
NR5165--MA0501.1.MAF::NFE2	chr16	43700794	43700808	+	0.000	0.000	Merged-chr16-43700750-21
NR4781--MA0117.2.Mafb	chr15	64187010	64187021	-	0.000	0.000	Merged-chr15-64186821-18
NR5422--MA0501.1.MAF::NFE2	chr16	92400175	92400189	-	0.000	0.000	Merged-chr16-92400195-21
NR4554--MA0089.1.MAFG::NFE2L1	chr14	121824763	121824768	+	0.000	0.000	Merged-chr14-121824841-29
NR13746--MA0496.2.MAFK	chrX	101878726	101878744	+	0.000	0.000	Merged-chrX-101878716-19
NR4954--MA0591.1.Bach1::Mafk	chr15	97581877	97581891	-	0.000	0.000	Merged-chr15-97581834-38
NR8951--MA0591.1.Bach1::Mafk	chr4	24569376	24569390	-	0.000	0.000	Merged-chr4-24569297-30
NR3510--MA0089.1.MAFG::NFE2L1	chr13	46159453	46159458	-	0.000	0.000	Merged-chr13-46159501-43
NR4323--MA0501.1.MAF::NFE2	chr14	71104103	71104117	+	0.000	0.000	Merged-chr14-71104246-27
NR8351--MA0501.1.MAF::NFE2	chr3	89727213	89727227	+	0.000	0.000	Merged-chr3-89727230-25
NR6816--MA0495.2.MAFF	chr2	5840988	5841008	-	0.000	0.000	Merged-chr2-5840978-13
NR5159--MA0591.1.Bach1::Mafk	chr16	43696005	43696019	+	0.000	0.000	Merged-chr16-43696056-24
NR12587--MA0659.1.MAFG	chr8	77311842	77311862	+	0.000	0.000	Merged-chr8-77311917-14
NR4752--MA0496.2.MAFK	chr15	60141741	60141759	+	0.000	0.000	Merged-chr15-60141822-49
NR4641--MA0089.1.MAFG::NFE2L1	chr15	27826216	27826221	-	0.000	0.000	Merged-chr15-27825914-54
NR9821--MA0591.1.Bach1::Mafk	chr5	21786770	21786784	-	0.000	0.000	Merged-chr5-21786800-52
NR7104--MA0496.2.MAFK	chr2	61454516	61454534	-	0.000	0.000	Merged-chr2-61454563-42
NR766--MA0501.1.MAF::NFE2	chr1	159812892	159812906	+	0.000	0.000	Merged-chr1-159812982-41
NR8006--MA0591.1.Bach1::Mafk	chr2	180171422	180171436	+	0.000	0.000	Merged-chr2-180171516-72
NR10179--MA0659.1.MAFG	chr5	100570866	100570886	-	0.000	0.000	Merged-chr5-100570837-10
NR9829--MA0089.1.MAFG::NFE2L1	chr5	25092782	25092787	-	0.000	0.000	Merged-chr5-25092896-11
NR12998--MA0501.1.MAF::NFE2	chr9	25230423	25230437	+	0.000	0.000	Merged-chr9-25230368-52
