#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR4931--MA0511.2.RUNX2	chr2	16568289	16568297	-	0.000	0.000	Merged-chr2-16568402-24
NR508--MA0684.1.RUNX3	chr1	136685579	136685588	-	0.000	0.000	Merged-chr1-136685597-75
NR9298--MA0002.2.RUNX1	chr9	96783897	96783907	-	0.000	0.000	Merged-chr9-96783920-38
NR6307--MA0002.2.RUNX1	chr4	11077683	11077693	-	0.000	0.000	Merged-chr4-11077783-17
NR4832--MA0002.2.RUNX1	chr19	41282853	41282863	-	0.000	0.000	Merged-chr19-41282944-15
NR4356--MA0002.2.RUNX1	chr17	80323713	80323723	-	0.000	0.000	Merged-chr17-80323753-51
NR6493--MA0002.2.RUNX1	chr4	62367820	62367830	-	0.000	0.000	Merged-chr4-62367859-6
NR4756--MA0684.1.RUNX3	chr19	5041211	5041220	+	0.000	0.000	Merged-chr19-5041354-41
NR2410--MA0684.1.RUNX3	chr13	47105883	47105892	+	0.000	0.000	Merged-chr13-47106094-91
NR4879--MA0002.2.RUNX1	chr2	3718084	3718094	-	0.000	0.000	Merged-chr2-3718014-59
NR346--MA0684.1.RUNX3	chr1	88475603	88475612	+	0.000	0.000	Merged-chr1-88475619-20
NR4342--MA0684.1.RUNX3	chr17	74294950	74294959	+	0.000	0.000	Merged-chr17-74294944-148
NR7004--MA0684.1.RUNX3	chr5	44217871	44217880	+	0.000	0.000	Merged-chr5-44218043-54
NR7127--MA0002.2.RUNX1	chr5	86087003	86087013	-	0.000	0.000	Merged-chr5-86086914-50
NR3168--MA0684.1.RUNX3	chr14	118774993	118775002	-	0.000	0.000	Merged-chr14-118775098-19
NR2166--MA0002.2.RUNX1	chr12	112950450	112950460	-	0.000	0.000	Merged-chr12-112950560-44
NR455--MA0684.1.RUNX3	chr1	121220445	121220454	+	0.000	0.000	Merged-chr1-121220429-14
NR4845--MA0002.2.RUNX1	chr19	46705948	46705958	+	0.000	0.000	Merged-chr19-46705884-16
NR3548--MA0684.1.RUNX3	chr15	96599113	96599122	-	0.000	0.000	Merged-chr15-96599090-44
NR6111--MA0002.2.RUNX1	chr3	135407456	135407466	+	0.000	0.000	Merged-chr3-135407498-3
NR5307--MA0511.2.RUNX2	chr2	114145113	114145121	+	0.000	0.000	Merged-chr2-114145226-70
NR2275--MA0002.2.RUNX1	chr13	8783856	8783866	+	0.000	0.000	Merged-chr13-8783962-14
NR6092--MA0002.2.RUNX1	chr3	129561207	129561217	+	0.000	0.000	Merged-chr3-129561081-2
NR8771--MA0002.2.RUNX1	chr8	88293771	88293781	+	0.000	0.000	Merged-chr8-88293881-56
NR339--MA0002.2.RUNX1	chr1	87378986	87378996	+	0.000	0.000	Merged-chr1-87378937-12
NR4335--MA0002.2.RUNX1	chr17	72925171	72925181	-	0.000	0.000	Merged-chr17-72925262-16
NR6472--MA0002.2.RUNX1	chr4	58121128	58121138	-	0.000	0.000	Merged-chr4-58121225-3
NR1801--MA0002.2.RUNX1	chr12	8844922	8844932	+	0.000	0.000	Merged-chr12-8844937-14
NR6809--MA0002.2.RUNX1	chr4	150570003	150570013	+	0.000	0.000	Merged-chr4-150570161-6
NR276--MA0511.2.RUNX2	chr1	78537715	78537723	+	0.000	0.000	Merged-chr1-78537773-101
NR818--MA0511.2.RUNX2	chr10	8766172	8766180	+	0.000	0.000	Merged-chr10-8766277-7
NR382--MA0002.2.RUNX1	chr1	94092012	94092022	+	0.000	0.000	Merged-chr1-94091974-43
NR6001--MA0684.1.RUNX3	chr3	104466710	104466719	+	0.000	0.000	Merged-chr3-104466607-13
NR177--MA0002.2.RUNX1	chr1	54871549	54871559	-	0.000	0.000	Merged-chr1-54871447-51
NR719--MA0002.2.RUNX1	chr1	181117360	181117370	-	0.000	0.000	Merged-chr1-181117384-24
NR6995--MA0002.2.RUNX1	chr5	41762166	41762176	+	0.000	0.000	Merged-chr5-41762366-35
NR4987--MA0684.1.RUNX3	chr2	25913386	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR4173--MA0002.2.RUNX1	chr17	34630397	34630407	+	0.000	0.000	Merged-chr17-34630470-19
NR6951--MA0511.2.RUNX2	chr5	29195825	29195833	+	0.000	0.000	Merged-chr5-29195906-68
NR6376--MA0002.2.RUNX1	chr4	32586619	32586629	+	0.000	0.000	Merged-chr4-32586769-18
NR6918--MA0002.2.RUNX1	chr5	21002894	21002904	-	0.000	0.000	Merged-chr5-21002908-38
NR3399--MA0684.1.RUNX3	chr15	59619972	59619981	+	0.000	0.000	Merged-chr15-59620120-63
NR2274--MA0684.1.RUNX3	chr13	8742951	8742960	+	0.000	0.000	Merged-chr13-8742974-25
NR513--MA0511.2.RUNX2	chr1	138233362	138233370	-	0.000	0.000	Merged-chr1-138233240-32
NR4824--MA0002.2.RUNX1	chr19	33265322	33265332	+	0.000	0.000	Merged-chr19-33265390-26
NR2002--MA0002.2.RUNX1	chr12	73598394	73598404	+	0.000	0.000	Merged-chr12-73598343-51
NR686--MA0684.1.RUNX3	chr1	175669154	175669163	+	0.000	0.000	Merged-chr1-175669210-35
NR143--MA0002.2.RUNX1	chr1	40470134	40470144	+	0.000	0.000	Merged-chr1-40470075-45
NR5015--MA0511.2.RUNX2	chr2	32062951	32062959	+	0.000	0.000	Merged-chr2-32063200-64
NR2131--MA0684.1.RUNX3	chr12	99647051	99647060	+	0.000	0.000	Merged-chr12-99647039-10
NR2402--MA0684.1.RUNX3	chr13	45876563	45876572	+	0.000	0.000	Merged-chr13-45876609-5
NR8770--MA0684.1.RUNX3	chr8	88279326	88279335	-	0.000	0.000	Merged-chr8-88279591-45
NR8294--MA0684.1.RUNX3	chr7	75600561	75600570	+	0.000	0.000	Merged-chr7-75600674-52
NR9103--MA0511.2.RUNX2	chr9	51402045	51402053	-	0.000	0.000	Merged-chr9-51401998-48
NR338--MA0684.1.RUNX3	chr1	86440719	86440728	+	0.000	0.000	Merged-chr1-86440751-39
NR8893--MA0002.2.RUNX1	chr8	118830517	118830527	+	0.000	0.000	Merged-chr8-118830505-12
NR4605--MA0684.1.RUNX3	chr18	62164363	62164372	-	0.000	0.000	Merged-chr18-62164450-51
NR9399--MA0002.2.RUNX1	chr9	120078413	120078423	-	0.000	0.000	Merged-chr9-120078496-7
NR8915--MA0511.2.RUNX2	chr8	123000573	123000581	-	0.000	0.000	Merged-chr8-123000494-51
NR6964--MA0511.2.RUNX2	chr5	35166062	35166070	-	0.000	0.000	Merged-chr5-35166204-55
NR2306--MA0684.1.RUNX3	chr13	15936316	15936325	+	0.000	0.000	Merged-chr13-15936339-55
NR2634--MA0002.2.RUNX1	chr13	101308917	101308927	+	0.000	0.000	Merged-chr13-101308963-14
NR2158--MA0002.2.RUNX1	chr12	110770983	110770993	+	0.000	0.000	Merged-chr12-110770987-31
NR4394--MA0511.2.RUNX2	chr17	88562692	88562700	-	0.000	0.000	Merged-chr17-88562797-4
NR9--MA0511.2.RUNX2	chr1	6406418	6406426	-	0.000	0.000	Merged-chr1-6406629-55
NR2829--MA0684.1.RUNX3	chr14	15273275	15273284	-	0.000	0.000	Merged-chr14-15273135-43
NR6725--MA0511.2.RUNX2	chr4	134918515	134918523	-	0.000	0.000	Merged-chr4-134918533-43
NR8240--MA0002.2.RUNX1	chr7	63984492	63984502	+	0.000	0.000	Merged-chr7-63984461-22
NR8511--MA0002.2.RUNX1	chr7	143004973	143004983	+	0.000	0.000	Merged-chr7-143004947-1
NR2124--MA0002.2.RUNX1	chr12	98800481	98800491	-	0.000	0.000	Merged-chr12-98800600-14
NR142--MA0684.1.RUNX3	chr1	40465640	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR4902--MA0511.2.RUNX2	chr2	11040240	11040248	+	0.000	0.000	Merged-chr2-11040200-20
NR8763--MA0002.2.RUNX1	chr8	84832332	84832342	+	0.000	0.000	Merged-chr8-84832139-76
NR536--MA0002.2.RUNX1	chr1	144283483	144283493	-	0.000	0.000	Merged-chr1-144283563-68
NR2746--MA0511.2.RUNX2	chr13	119706667	119706675	-	0.000	0.000	Merged-chr13-119706684-31
NR2253--MA0684.1.RUNX3	chr13	5806318	5806327	-	0.000	0.000	Merged-chr13-5806398-17
NR665--MA0684.1.RUNX3	chr1	172312074	172312083	+	0.000	0.000	Merged-chr1-172312178-79
NR6193--MA0002.2.RUNX1	chr3	145538145	145538155	-	0.000	0.000	Merged-chr3-145538069-30
NR8938--MA0002.2.RUNX1	chr8	127588517	127588527	+	0.000	0.000	Merged-chr8-127588569-23
NR8081--MA0511.2.RUNX2	chr7	6172089	6172097	+	0.000	0.000	Merged-chr7-6172024-124
NR8796--MA0684.1.RUNX3	chr8	96552737	96552746	-	0.000	0.000	Merged-chr8-96552694-31
NR6721--MA0684.1.RUNX3	chr4	134642024	134642033	+	0.000	0.000	Merged-chr4-134642170-32
NR8319--MA0002.2.RUNX1	chr7	80450004	80450014	-	0.000	0.000	Merged-chr7-80450087-44
NR4688--MA0002.2.RUNX1	chr18	78014888	78014898	+	0.000	0.000	Merged-chr18-78014896-40
NR1760--MA0684.1.RUNX3	chr11	119076033	119076042	+	0.000	0.000	Merged-chr11-119075997-48
NR8510--MA0684.1.RUNX3	chr7	141194084	141194093	-	0.000	0.000	Merged-chr7-141194198-81
NR4131--MA0002.2.RUNX1	chr17	25255286	25255296	+	0.000	0.000	Merged-chr17-25255345-21
NR757--MA0511.2.RUNX2	chr1	189746649	189746657	-	0.000	0.000	Merged-chr1-189746591-10
NR6211--MA0684.1.RUNX3	chr3	148465711	148465720	-	0.000	0.000	Merged-chr3-148465597-36
NR4383--MA0002.2.RUNX1	chr17	86779459	86779469	-	0.000	0.000	Merged-chr17-86779381-46
NR3579--MA0511.2.RUNX2	chr15	103177128	103177136	-	0.000	0.000	Merged-chr15-103177180-34
NR9125--MA0684.1.RUNX3	chr9	57998048	57998057	-	0.000	0.000	Merged-chr9-57998251-45
NR4386--MA0511.2.RUNX2	chr17	87282094	87282102	-	0.000	0.000	Merged-chr17-87282284-1
NR8937--MA0684.1.RUNX3	chr8	126584481	126584490	-	0.000	0.000	Merged-chr8-126584527-70
NR1329--MA0684.1.RUNX3	chr10	127107654	127107663	+	0.000	0.000	Merged-chr10-127107710-55
NR5097--MA0511.2.RUNX2	chr2	53904946	53904954	+	0.000	0.000	Merged-chr2-53905002-1
NR1501--MA0002.2.RUNX1	chr11	50371494	50371504	-	0.000	0.000	Merged-chr11-50371605-32
NR4287--MA0002.2.RUNX1	chr17	64579904	64579914	-	0.000	0.000	Merged-chr17-64579997-37
NR2007--MA0002.2.RUNX1	chr12	73604919	73604929	-	0.000	0.000	Merged-chr12-73604732-122
NR4687--MA0684.1.RUNX3	chr18	77822831	77822840	+	0.000	0.000	Merged-chr18-77822747-6
NR2193--MA0002.2.RUNX1	chr12	115593089	115593099	+	0.000	0.000	Merged-chr12-115593226-26
NR6651--MA0511.2.RUNX2	chr4	111440482	111440490	-	0.000	0.000	Merged-chr4-111440477-13
NR8027--MA0002.2.RUNX1	chr6	143067015	143067025	-	0.000	0.000	Merged-chr6-143067094-13
NR3956--MA0002.2.RUNX1	chr16	94485294	94485304	+	0.000	0.000	Merged-chr16-94485171-25
NR290--MA0511.2.RUNX2	chr1	82839797	82839805	+	0.000	0.000	Merged-chr1-82839592-65
NR2388--MA0684.1.RUNX3	chr13	41634642	41634651	-	0.000	0.000	Merged-chr13-41634696-29
NR2987--MA0002.2.RUNX1	chr14	64487042	64487052	+	0.000	0.000	Merged-chr14-64487000-12
NR6303--MA0511.2.RUNX2	chr4	10770174	10770182	+	0.000	0.000	Merged-chr4-10770192-53
NR8903--MA0684.1.RUNX3	chr8	119914362	119914371	-	0.000	0.000	Merged-chr8-119914410-20
NR8427--MA0684.1.RUNX3	chr7	117635774	117635783	+	0.000	0.000	Merged-chr7-117635751-13
NR528--MA0002.2.RUNX1	chr1	143956539	143956549	-	0.000	0.000	Merged-chr1-143956400-9
NR2368--MA0002.2.RUNX1	chr13	35798096	35798106	-	0.000	0.000	Merged-chr13-35798104-40
NR7901--MA0002.2.RUNX1	chr6	127582700	127582710	+	0.000	0.000	Merged-chr6-127582626-90
NR3794--MA0002.2.RUNX1	chr16	57399725	57399735	+	0.000	0.000	Merged-chr16-57399739-13
NR194--MA0511.2.RUNX2	chr1	60777111	60777119	-	0.000	0.000	Merged-chr1-60777260-88
NR4776--MA0002.2.RUNX1	chr19	11611826	11611836	+	0.000	0.000	Merged-chr19-11611733-15
NR6141--MA0511.2.RUNX2	chr3	141690927	141690935	+	0.000	0.000	Merged-chr3-141690828-16
NR2225--MA0002.2.RUNX1	chr12	118255872	118255882	-	0.000	0.000	Merged-chr12-118255780-45
NR8741--MA0684.1.RUNX3	chr8	77534646	77534655	+	0.000	0.000	Merged-chr8-77534912-51
NR514--MA0684.1.RUNX3	chr1	138233361	138233370	-	0.000	0.000	Merged-chr1-138233240-32
NR4256--MA0511.2.RUNX2	chr17	56717938	56717946	-	0.000	0.000	Merged-chr17-56717989-1
NR5602--MA0002.2.RUNX1	chr3	9633480	9633490	+	0.000	0.000	Merged-chr3-9633388-6
NR3380--MA0002.2.RUNX1	chr15	53235522	53235532	-	0.000	0.000	Merged-chr15-53235617-41
NR366--MA0002.2.RUNX1	chr1	91380683	91380693	+	0.000	0.000	Merged-chr1-91380709-23
NR6313--MA0002.2.RUNX1	chr4	11492627	11492637	+	0.000	0.000	Merged-chr4-11492586-1
NR2477--MA0002.2.RUNX1	chr13	67375569	67375579	-	0.000	0.000	Merged-chr13-67375654-59
NR5810--MA0511.2.RUNX2	chr3	59858890	59858898	-	0.000	0.000	Merged-chr3-59858951-1
NR1623--MA0002.2.RUNX1	chr11	86371399	86371409	+	0.000	0.000	Merged-chr11-86371454-26
NR845--MA0511.2.RUNX2	chr10	12614550	12614558	+	0.000	0.000	Merged-chr10-12614708-18
NR4014--MA0002.2.RUNX1	chr17	8988441	8988451	+	0.000	0.000	Merged-chr17-8988548-64
NR369--MA0511.2.RUNX2	chr1	92064488	92064496	-	0.000	0.000	Merged-chr1-92064482-52
NR2334--MA0002.2.RUNX1	chr13	24604819	24604829	+	0.000	0.000	Merged-chr13-24604920-47
NR2463--MA0684.1.RUNX3	chr13	63552696	63552705	+	0.000	0.000	Merged-chr13-63552773-18
NR4808--MA0002.2.RUNX1	chr19	24301133	24301143	+	0.000	0.000	Merged-chr19-24301170-38
NR5840--MA0684.1.RUNX3	chr3	65435375	65435384	+	0.000	0.000	Merged-chr3-65435198-48
NR1831--MA0511.2.RUNX2	chr12	16526374	16526382	+	0.000	0.000	Merged-chr12-16526382-42
NR6280--MA0684.1.RUNX3	chr4	7207179	7207188	+	0.000	0.000	Merged-chr4-7207158-12
NR5963--MA0002.2.RUNX1	chr3	95720578	95720588	-	0.000	0.000	Merged-chr3-95720525-5
NR1289--MA0684.1.RUNX3	chr10	118714234	118714243	+	0.000	0.000	Merged-chr10-118714396-52
NR4000--MA0684.1.RUNX3	chr17	6782895	6782904	+	0.000	0.000	Merged-chr17-6782813-110
NR1461--MA0002.2.RUNX1	chr11	34048974	34048984	-	0.000	0.000	Merged-chr11-34049016-54
NR2320--MA0684.1.RUNX3	chr13	21579854	21579863	-	0.000	0.000	Merged-chr13-21579773-26
NR2986--MA0684.1.RUNX3	chr14	64416932	64416941	+	0.000	0.000	Merged-chr14-64416997-9
NR2172--MA0002.2.RUNX1	chr12	113446236	113446246	+	0.000	0.000	Merged-chr12-113446224-29
NR6154--MA0511.2.RUNX2	chr3	142674815	142674823	-	0.000	0.000	Merged-chr3-142674758-15
NR7500--MA0002.2.RUNX1	chr6	30326368	30326378	+	0.000	0.000	Merged-chr6-30326370-32
NR2509--MA0002.2.RUNX1	chr13	75035049	75035059	-	0.000	0.000	Merged-chr13-75035178-8
NR3664--MA0002.2.RUNX1	chr16	23838334	23838344	+	0.000	0.000	Merged-chr16-23838386-46
NR3935--MA0002.2.RUNX1	chr16	92038190	92038200	-	0.000	0.000	Merged-chr16-92038114-2
NR7900--MA0684.1.RUNX3	chr6	127582642	127582651	+	0.000	0.000	Merged-chr6-127582626-90
NR4027--MA0002.2.RUNX1	chr17	10335037	10335047	+	0.000	0.000	Merged-chr17-10335076-3
NR888--MA0684.1.RUNX3	chr10	17214432	17214441	-	0.000	0.000	Merged-chr10-17214312-1
NR8515--MA0684.1.RUNX3	chr7	143021894	143021903	+	0.000	0.000	Merged-chr7-143021894-22
NR5976--MA0002.2.RUNX1	chr3	98281076	98281086	+	0.000	0.000	Merged-chr3-98281152-46
NR8638--MA0002.2.RUNX1	chr8	34167052	34167062	+	0.000	0.000	Merged-chr8-34166931-12
NR1950--MA0002.2.RUNX1	chr12	52035392	52035402	+	0.000	0.000	Merged-chr12-52035285-2
NR2604--MA0684.1.RUNX3	chr13	97249690	97249699	-	0.000	0.000	Merged-chr13-97249692-15
NR6339--MA0002.2.RUNX1	chr4	19932238	19932248	+	0.000	0.000	Merged-chr4-19932184-11
NR4659--MA0002.2.RUNX1	chr18	73643249	73643259	-	0.000	0.000	Merged-chr18-73643262-33
NR2042--MA0002.2.RUNX1	chr12	84209273	84209283	-	0.000	0.000	Merged-chr12-84209279-4
NR2979--MA0002.2.RUNX1	chr14	61698837	61698847	+	0.000	0.000	Merged-chr14-61698789-31
NR6673--MA0684.1.RUNX3	chr4	123416433	123416442	-	0.000	0.000	Merged-chr4-123416422-1
NR2459--MA0511.2.RUNX2	chr13	63411080	63411088	-	0.000	0.000	Merged-chr13-63411317-71
NR6796--MA0002.2.RUNX1	chr4	148683727	148683737	+	0.000	0.000	Merged-chr4-148683681-71
NR2171--MA0684.1.RUNX3	chr12	112976384	112976393	+	0.000	0.000	Merged-chr12-112976486-72
NR1854--MA0002.2.RUNX1	chr12	25784513	25784523	-	0.000	0.000	Merged-chr12-25784585-45
NR4201--MA0511.2.RUNX2	chr17	44256761	44256769	-	0.000	0.000	Merged-chr17-44256797-30
NR5942--MA0002.2.RUNX1	chr3	89187824	89187834	-	0.000	0.000	Merged-chr3-89188181-94
NR1983--MA0684.1.RUNX3	chr12	69539513	69539522	+	0.000	0.000	Merged-chr12-69539558-45
NR3786--MA0002.2.RUNX1	chr16	55787750	55787760	+	0.000	0.000	Merged-chr16-55787794-30
NR1440--MA0002.2.RUNX1	chr11	30166353	30166363	-	0.000	0.000	Merged-chr11-30166468-16
NR6404--MA0511.2.RUNX2	chr4	40721076	40721084	+	0.000	0.000	Merged-chr4-40721165-38
NR4182--MA0511.2.RUNX2	chr17	35246464	35246472	-	0.000	0.000	Merged-chr17-35246340-22
NR4083--MA0002.2.RUNX1	chr17	18558981	18558991	+	0.000	0.000	Merged-chr17-18558777-104
NR8812--MA0511.2.RUNX2	chr8	105259797	105259805	+	0.000	0.000	Merged-chr8-105259865-21
NR2198--MA0002.2.RUNX1	chr12	115861846	115861856	+	0.000	0.000	Merged-chr12-115861982-39
NR3772--MA0684.1.RUNX3	chr16	52007168	52007177	-	0.000	0.000	Merged-chr16-52007257-28
NR8114--MA0684.1.RUNX3	chr7	16898941	16898950	-	0.000	0.000	Merged-chr7-16898857-1
NR930--MA0002.2.RUNX1	chr10	26364520	26364530	+	0.000	0.000	Merged-chr10-26364475-53
NR8366--MA0684.1.RUNX3	chr7	99087176	99087185	-	0.000	0.000	Merged-chr7-99087128-56
NR9077--MA0684.1.RUNX3	chr9	44113583	44113592	-	0.000	0.000	Merged-chr9-44113548-48
NR7906--MA0002.2.RUNX1	chr6	128411302	128411312	+	0.000	0.000	Merged-chr6-128411332-35
NR8889--MA0684.1.RUNX3	chr8	117776364	117776373	-	0.000	0.000	Merged-chr8-117776265-26
NR8617--MA0002.2.RUNX1	chr8	25274700	25274710	+	0.000	0.000	Merged-chr8-25274715-82
NR1182--MA0002.2.RUNX1	chr10	93191225	93191235	+	0.000	0.000	Merged-chr10-93191041-25
NR2164--MA0002.2.RUNX1	chr12	112861005	112861015	-	0.000	0.000	Merged-chr12-112860925-89
NR7221--MA0002.2.RUNX1	chr5	105244902	105244912	-	0.000	0.000	Merged-chr5-105244982-37
NR6047--MA0002.2.RUNX1	chr3	116808332	116808342	+	0.000	0.000	Merged-chr3-116808199-73
NR4367--MA0002.2.RUNX1	chr17	83846459	83846469	+	0.000	0.000	Merged-chr17-83846499-25
NR4638--MA0002.2.RUNX1	chr18	69196342	69196352	+	0.000	0.000	Merged-chr18-69196479-70
NR4909--MA0002.2.RUNX1	chr2	11619774	11619784	+	0.000	0.000	Merged-chr2-11619993-9
NR8332--MA0684.1.RUNX3	chr7	84681780	84681789	+	0.000	0.000	Merged-chr7-84681796-26
NR228--MA0002.2.RUNX1	chr1	67149988	67149998	+	0.000	0.000	Merged-chr1-67149862-1
NR1291--MA0002.2.RUNX1	chr10	118882694	118882704	-	0.000	0.000	Merged-chr10-118882775-60
NR6699--MA0684.1.RUNX3	chr4	132040469	132040478	+	0.000	0.000	Merged-chr4-132040319-80
NR4624--MA0684.1.RUNX3	chr18	65819117	65819126	-	0.000	0.000	Merged-chr18-65819211-50
NR707--MA0511.2.RUNX2	chr1	179240818	179240826	+	0.000	0.000	Merged-chr1-179240877-38
NR8293--MA0002.2.RUNX1	chr7	75600561	75600571	-	0.000	0.000	Merged-chr7-75600674-52
NR8507--MA0684.1.RUNX3	chr7	140882330	140882339	+	0.000	0.000	Merged-chr7-140882177-67
NR2054--MA0684.1.RUNX3	chr12	86807565	86807574	-	0.000	0.000	Merged-chr12-86807614-54
NR1737--MA0002.2.RUNX1	chr11	117872113	117872123	+	0.000	0.000	Merged-chr11-117872185-83
NR6142--MA0684.1.RUNX3	chr3	141690927	141690936	+	0.000	0.000	Merged-chr3-141690828-16
NR5825--MA0002.2.RUNX1	chr3	61409818	61409828	+	0.000	0.000	Merged-chr3-61409766-58
NR4257--MA0684.1.RUNX3	chr17	56717937	56717946	-	0.000	0.000	Merged-chr17-56717989-1
NR9371--MA0002.2.RUNX1	chr9	115611927	115611937	+	0.000	0.000	Merged-chr9-115612034-68
NR2577--MA0684.1.RUNX3	chr13	92859008	92859017	-	0.000	0.000	Merged-chr13-92859070-18
NR2305--MA0002.2.RUNX1	chr13	15936316	15936326	-	0.000	0.000	Merged-chr13-15936339-55
NR4607--MA0511.2.RUNX2	chr18	62186217	62186225	+	0.000	0.000	Merged-chr18-62186304-32
NR3460--MA0002.2.RUNX1	chr15	75116702	75116712	+	0.000	0.000	Merged-chr15-75116670-38
NR5762--MA0511.2.RUNX2	chr3	51128999	51129007	-	0.000	0.000	Merged-chr3-51128926-47
NR1575--MA0002.2.RUNX1	chr11	75561221	75561231	+	0.000	0.000	Merged-chr11-75561175-6
NR131--MA0511.2.RUNX2	chr1	39896694	39896702	-	0.000	0.000	Merged-chr1-39896761-43
NR4508--MA0002.2.RUNX1	chr18	39559518	39559528	-	0.000	0.000	Merged-chr18-39559520-6
NR1531--MA0511.2.RUNX2	chr11	54802018	54802026	+	0.000	0.000	Merged-chr11-54802192-79
NR7614--MA0002.2.RUNX1	chr6	58881090	58881100	-	0.000	0.000	Merged-chr6-58880983-47
NR8868--MA0684.1.RUNX3	chr8	115185669	115185678	-	0.000	0.000	Merged-chr8-115185594-22
NR3983--MA0002.2.RUNX1	chr16	97326252	97326262	-	0.000	0.000	Merged-chr16-97326270-33
NR2037--MA0511.2.RUNX2	chr12	80795095	80795103	-	0.000	0.000	Merged-chr12-80795087-3
NR4095--MA0684.1.RUNX3	chr17	18957940	18957949	+	0.000	0.000	Merged-chr17-18957901-23
NR1783--MA0511.2.RUNX2	chr12	3547756	3547764	-	0.000	0.000	Merged-chr12-3547708-30
NR3906--MA0002.2.RUNX1	chr16	87657461	87657471	+	0.000	0.000	Merged-chr16-87657392-20
NR6582--MA0511.2.RUNX2	chr4	89524893	89524901	-	0.000	0.000	Merged-chr4-89524865-47
NR9403--MA0002.2.RUNX1	chr9	121682307	121682317	-	0.000	0.000	Merged-chr9-121682469-52
NR50--MA0002.2.RUNX1	chr1	13514011	13514021	+	0.000	0.000	Merged-chr1-13513958-35
NR7088--MA0511.2.RUNX2	chr5	72163158	72163166	+	0.000	0.000	Merged-chr5-72163190-22
NR3221--MA0002.2.RUNX1	chr15	5144621	5144631	+	0.000	0.000	Merged-chr15-5144505-4
NR1541--MA0002.2.RUNX1	chr11	58424151	58424161	+	0.000	0.000	Merged-chr11-58424093-17
NR4869--MA0002.2.RUNX1	chr19	56687200	56687210	-	0.000	0.000	Merged-chr19-56687212-16
NR2047--MA0002.2.RUNX1	chr12	85686662	85686672	-	0.000	0.000	Merged-chr12-85686710-55
NR6505--MA0511.2.RUNX2	chr4	63847311	63847319	-	0.000	0.000	Merged-chr4-63847263-40
NR3700--MA0511.2.RUNX2	chr16	32520610	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR8708--MA0511.2.RUNX2	chr8	66860268	66860276	-	0.000	0.000	Merged-chr8-66860248-21
NR760--MA0002.2.RUNX1	chr1	189783119	189783129	+	0.000	0.000	Merged-chr1-189783161-5
NR3996--MA0002.2.RUNX1	chr17	5402773	5402783	-	0.000	0.000	Merged-chr17-5402492-35
NR3601--MA0002.2.RUNX1	chr16	10690240	10690250	-	0.000	0.000	Merged-chr16-10690218-33
NR1921--MA0002.2.RUNX1	chr12	40427671	40427681	+	0.000	0.000	Merged-chr12-40427719-34
NR396--MA0511.2.RUNX2	chr1	95674259	95674267	-	0.000	0.000	Merged-chr1-95674241-20
NR2827--MA0684.1.RUNX3	chr14	14088430	14088439	+	0.000	0.000	Merged-chr14-14088309-59
NR5785--MA0002.2.RUNX1	chr3	52840356	52840366	+	0.000	0.000	Merged-chr3-52840378-53
NR8718--MA0002.2.RUNX1	chr8	69196705	69196715	+	0.000	0.000	Merged-chr8-69196673-22
NR5470--MA0511.2.RUNX2	chr2	154754296	154754304	+	0.000	0.000	Merged-chr2-154754253-27
NR3505--MA0002.2.RUNX1	chr15	85233150	85233160	-	0.000	0.000	Merged-chr15-85233310-62
NR4759--MA0684.1.RUNX3	chr19	8519019	8519028	+	0.000	0.000	Merged-chr19-8519085-2
NR5642--MA0002.2.RUNX1	chr3	21123857	21123867	-	0.000	0.000	Merged-chr3-21123871-1
NR4616--MA0684.1.RUNX3	chr18	65312498	65312507	+	0.000	0.000	Merged-chr18-65312505-49
NR2665--MA0684.1.RUNX3	chr13	107868595	107868604	-	0.000	0.000	Merged-chr13-107868532-1
NR4468--MA0002.2.RUNX1	chr18	23734925	23734935	+	0.000	0.000	Merged-chr18-23734973-16
NR6499--MA0511.2.RUNX2	chr4	63049713	63049721	-	0.000	0.000	Merged-chr4-63049665-7
NR6104--MA0511.2.RUNX2	chr3	133339538	133339546	+	0.000	0.000	Merged-chr3-133339521-12
NR8228--MA0684.1.RUNX3	chr7	58181740	58181749	+	0.000	0.000	Merged-chr7-58181650-26
NR8285--MA0002.2.RUNX1	chr7	73600112	73600122	-	0.000	0.000	Merged-chr7-73600199-6
NR329--MA0002.2.RUNX1	chr1	85763516	85763526	-	0.000	0.000	Merged-chr1-85763508-29
NR6819--MA0684.1.RUNX3	chr4	152179166	152179175	-	0.000	0.000	Merged-chr4-152179169-26
NR9111--MA0002.2.RUNX1	chr9	54612825	54612835	+	0.000	0.000	Merged-chr9-54612864-43
NR8208--MA0002.2.RUNX1	chr7	49335376	49335386	+	0.000	0.000	Merged-chr7-49335315-27
