#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR2762--MA0089.1.MAFG::NFE2L1	chr12	38904702	38904707	-	0.000	0.000	Merged-chr12-38904754-10
NR9229--MA0089.1.MAFG::NFE2L1	chr4	99929763	99929768	+	0.000	0.000	Merged-chr4-99929700-86
NR10263--MA0659.1.MAFG	chr5	113180544	113180564	+	0.000	0.000	Merged-chr5-113180421-9
NR5676--MA0089.1.MAFG::NFE2L1	chr17	29032620	29032625	-	0.000	0.000	Merged-chr17-29032504-80
NR12050--MA0089.1.MAFG::NFE2L1	chr7	116149936	116149941	-	0.000	0.000	Merged-chr7-116149850-12
NR12859--MA0117.2.Mafb	chr8	123111578	123111589	+	0.000	0.000	Merged-chr8-123111597-13
NR13164--MA0501.1.MAF::NFE2	chr9	66916373	66916387	-	0.000	0.000	Merged-chr9-66916538-54
NR6176--MA0591.1.Bach1::Mafk	chr18	36701894	36701908	-	0.000	0.000	Merged-chr18-36701992-26
NR10597--MA0089.1.MAFG::NFE2L1	chr6	8490150	8490155	+	0.000	0.000	Merged-chr6-8490222-10
NR4343--MA0089.1.MAFG::NFE2L1	chr14	72807429	72807434	-	0.000	0.000	Merged-chr14-72807438-29
NR10973--MA0089.1.MAFG::NFE2L1	chr6	73210625	73210630	+	0.000	0.000	Merged-chr6-73210689-51
NR11712--MA0089.1.MAFG::NFE2L1	chr7	44896055	44896060	-	0.000	0.000	Merged-chr7-44895929-62
NR4599--MA0496.2.MAFK	chr15	8625547	8625565	-	0.000	0.000	Merged-chr15-8625615-29
NR9345--MA0591.1.Bach1::Mafk	chr4	116053504	116053518	-	0.000	0.000	Merged-chr4-116053495-96
NR11047--MA0089.1.MAFG::NFE2L1	chr6	91440937	91440942	+	0.000	0.000	Merged-chr6-91441090-75
NR5381--MA0501.1.MAF::NFE2	chr16	87700098	87700112	-	0.000	0.000	Merged-chr16-87700097-27
NR9982--MA0089.1.MAFG::NFE2L1	chr5	65391538	65391543	+	0.000	0.000	Merged-chr5-65391425-67
NR5145--MA0117.2.Mafb	chr16	38360389	38360400	+	0.000	0.000	Merged-chr16-38360110-22
NR9191--MA0117.2.Mafb	chr4	95194836	95194847	+	0.000	0.000	Merged-chr4-95194969-49
NR6919--MA0089.1.MAFG::NFE2L1	chr2	25620596	25620601	-	0.000	0.000	Merged-chr2-25620603-21
NR11638--MA0089.1.MAFG::NFE2L1	chr7	24413798	24413803	-	0.000	0.000	Merged-chr7-24413787-50
NR10930--MA0117.2.Mafb	chr6	70714417	70714428	-	0.000	0.000	Merged-chr6-70714490-34
NR3957--MA0496.2.MAFK	chr13	113322204	113322222	-	0.000	0.000	Merged-chr13-113322180-25
NR4878--MA0501.1.MAF::NFE2	chr15	83474201	83474215	+	0.000	0.000	Merged-chr15-83474258-63
NR8634--MA0117.2.Mafb	chr3	133876895	133876906	-	0.000	0.000	Merged-chr3-133876956-1
NR10924--MA0495.2.MAFF	chr6	70709472	70709492	+	0.000	0.000	Merged-chr6-70709572-48
NR8488--MA0089.1.MAFG::NFE2L1	chr3	107559402	107559407	+	0.000	0.000	Merged-chr3-107559278-21
NR198--MA0591.1.Bach1::Mafk	chr1	58195681	58195695	+	0.000	0.000	Merged-chr1-58195651-24
NR6177--MA0501.1.MAF::NFE2	chr18	36701891	36701905	-	0.000	0.000	Merged-chr18-36701992-26
NR12265--MA0591.1.Bach1::Mafk	chr7	139011175	139011189	+	0.000	0.000	Merged-chr7-139011277-19
NR3036--MA0089.1.MAFG::NFE2L1	chr12	98445111	98445116	-	0.000	0.000	Merged-chr12-98445028-18
NR9187--MA0659.1.MAFG	chr4	95162623	95162643	-	0.000	0.000	Merged-chr4-95162673-9
NR8084--MA0089.1.MAFG::NFE2L1	chr3	21953069	21953074	+	0.000	0.000	Merged-chr3-21953185-77
NR11321--MA0089.1.MAFG::NFE2L1	chr6	128889035	128889040	+	0.000	0.000	Merged-chr6-128889092-57
NR12631--MA0501.1.MAF::NFE2	chr8	82774146	82774160	-	0.000	0.000	Merged-chr8-82774189-84
NR3093--MA0496.2.MAFK	chr12	102614223	102614241	+	0.000	0.000	Merged-chr12-102614329-10
NR4400--MA0117.2.Mafb	chr14	87348966	87348977	+	0.000	0.000	Merged-chr14-87349015-16
NR10935--MA0659.1.MAFG	chr6	70714455	70714475	+	0.000	0.000	Merged-chr6-70714490-34
NR11324--MA0496.2.MAFK	chr6	128889031	128889049	-	0.000	0.000	Merged-chr6-128889092-57
NR12956--MA0089.1.MAFG::NFE2L1	chr9	11559614	11559619	-	0.000	0.000	Merged-chr9-11559688-28
NR2665--MA0501.1.MAF::NFE2	chr12	25013096	25013110	-	0.000	0.000	Merged-chr12-25013214-16
NR5945--MA0495.2.MAFF	chr17	80139917	80139937	-	0.000	0.000	Merged-chr17-80140059-47
NR13381--MA0089.1.MAFG::NFE2L1	chr9	98395711	98395716	-	0.000	0.000	Merged-chr9-98395793-5
NR9008--MA0501.1.MAF::NFE2	chr4	46095680	46095694	+	0.000	0.000	Merged-chr4-46095668-16
NR13094--MA0117.2.Mafb	chr9	52349313	52349324	+	0.000	0.000	Merged-chr9-52349266-37
NR346--MA0117.2.Mafb	chr1	85953685	85953696	+	0.000	0.000	Merged-chr1-85953523-25
NR9957--MA0117.2.Mafb	chr5	62711167	62711178	+	0.000	0.000	Merged-chr5-62711036-55
NR2107--MA0495.2.MAFF	chr11	52046563	52046583	+	0.000	0.000	Merged-chr11-52046638-57
NR4656--MA0501.1.MAF::NFE2	chr15	32766520	32766534	+	0.000	0.000	Merged-chr15-32766440-21
NR1279--MA0089.1.MAFG::NFE2L1	chr10	24111360	24111365	+	0.000	0.000	Merged-chr10-24111264-14
NR5947--MA0659.1.MAFG	chr17	80139917	80139937	+	0.000	0.000	Merged-chr17-80140059-47
NR5695--MA0591.1.Bach1::Mafk	chr17	32676352	32676366	+	0.000	0.000	Merged-chr17-32676385-17
NR2080--MA0089.1.MAFG::NFE2L1	chr11	44544221	44544226	-	0.000	0.000	Merged-chr11-44544227-34
NR6339--MA0089.1.MAFG::NFE2L1	chr18	67280591	67280596	-	0.000	0.000	Merged-chr18-67280643-55
NR11595--MA0117.2.Mafb	chr7	16119878	16119889	-	0.000	0.000	Merged-chr7-16119991-49
NR7268--MA0089.1.MAFG::NFE2L1	chr2	91265163	91265168	-	0.000	0.000	Merged-chr2-91265194-57
NR2337--MA0117.2.Mafb	chr11	90464107	90464118	-	0.000	0.000	Merged-chr11-90464265-32
NR8997--MA0117.2.Mafb	chr4	41506698	41506709	+	0.000	0.000	Merged-chr4-41506526-1
NR4065--MA0089.1.MAFG::NFE2L1	chr14	20938881	20938886	-	0.000	0.000	Merged-chr14-20938813-17
NR10014--MA0089.1.MAFG::NFE2L1	chr5	72212897	72212902	+	0.000	0.000	Merged-chr5-72212800-19
NR6790--MA0089.1.MAFG::NFE2L1	chr19	58850844	58850849	+	0.000	0.000	Merged-chr19-58850860-26
NR4545--MA0501.1.MAF::NFE2	chr14	121345390	121345404	-	0.000	0.000	Merged-chr14-121345189-15
NR5330--MA0591.1.Bach1::Mafk	chr16	76202101	76202115	+	0.000	0.000	Merged-chr16-76202306-30
NR8399--MA0089.1.MAFG::NFE2L1	chr3	95135898	95135903	+	0.000	0.000	Merged-chr3-95135773-59
NR8212--MA0495.2.MAFF	chr3	61467448	61467468	+	0.000	0.000	Merged-chr3-61467409-30
NR11214--MA0501.1.MAF::NFE2	chr6	116287117	116287131	-	0.000	0.000	Merged-chr6-116287137-8
NR2102--MA0496.2.MAFK	chr11	50849556	50849574	+	0.000	0.000	Merged-chr11-50849600-5
NR9412--MA0591.1.Bach1::Mafk	chr4	127015767	127015781	-	0.000	0.000	Merged-chr4-127015612-55
NR270--MA0117.2.Mafb	chr1	74227506	74227517	-	0.000	0.000	Merged-chr1-74227561-37
NR8284--MA0089.1.MAFG::NFE2L1	chr3	84046515	84046520	+	0.000	0.000	Merged-chr3-84046424-40
NR13494--MA0089.1.MAFG::NFE2L1	chr9	115481405	115481410	+	0.000	0.000	Merged-chr9-115481366-14
NR192--MA0089.1.MAFG::NFE2L1	chr1	55215700	55215705	-	0.000	0.000	Merged-chr1-55215600-38
NR10291--MA0089.1.MAFG::NFE2L1	chr5	115126817	115126822	+	0.000	0.000	Merged-chr5-115126925-31
NR1171--MA0117.2.Mafb	chr10	7010629	7010640	+	0.000	0.000	Merged-chr10-7010544-41
NR13880--MA0496.2.MAFK	chrY	1010508	1010526	+	0.000	0.000	Merged-chrY-1010379-42
NR10611--MA0495.2.MAFF	chr6	15726619	15726639	-	0.000	0.000	Merged-chr6-15726718-35
NR6179--MA0591.1.Bach1::Mafk	chr18	36725717	36725731	+	0.000	0.000	Merged-chr18-36725568-1
NR204--MA0089.1.MAFG::NFE2L1	chr1	58742727	58742732	+	0.000	0.000	Merged-chr1-58742743-31
NR13015--MA0089.1.MAFG::NFE2L1	chr9	32759557	32759562	-	0.000	0.000	Merged-chr9-32759617-51
NR7538--MA0496.2.MAFK	chr2	128365991	128366009	+	0.000	0.000	Merged-chr2-128365920-27
NR2140--MA0117.2.Mafb	chr11	57518693	57518704	+	0.000	0.000	Merged-chr11-57518573-62
NR239--MA0117.2.Mafb	chr1	69548770	69548781	-	0.000	0.000	Merged-chr1-69548718-45
NR8301--MA0496.2.MAFK	chr3	84732099	84732117	+	0.000	0.000	Merged-chr3-84732134-27
NR8462--MA0501.1.MAF::NFE2	chr3	103907626	103907640	-	0.000	0.000	Merged-chr3-103907790-52
NR2349--MA0495.2.MAFF	chr11	94275920	94275940	-	0.000	0.000	Merged-chr11-94275707-70
NR2899--MA0496.2.MAFK	chr12	77666583	77666601	+	0.000	0.000	Merged-chr12-77666709-12
NR6613--MA0089.1.MAFG::NFE2L1	chr19	24527539	24527544	-	0.000	0.000	Merged-chr19-24527365-48
NR13102--MA0089.1.MAFG::NFE2L1	chr9	53673866	53673871	+	0.000	0.000	Merged-chr9-53673777-24
NR568--MA0496.2.MAFK	chr1	128767221	128767239	+	0.000	0.000	Merged-chr1-128767161-51
NR7524--MA0501.1.MAF::NFE2	chr2	128159198	128159212	-	0.000	0.000	Merged-chr2-128159167-18
NR5625--MA0659.1.MAFG	chr17	24084863	24084883	+	0.000	0.000	Merged-chr17-24084802-20
NR4669--MA0089.1.MAFG::NFE2L1	chr15	36792595	36792600	-	0.000	0.000	Merged-chr15-36792702-8
NR2395--MA0089.1.MAFG::NFE2L1	chr11	102185305	102185310	-	0.000	0.000	Merged-chr11-102185121-56
NR11479--MA0117.2.Mafb	chr6	143176979	143176990	-	0.000	0.000	Merged-chr6-143176847-16
NR13028--MA0089.1.MAFG::NFE2L1	chr9	36726630	36726635	-	0.000	0.000	Merged-chr9-36726684-82
NR1707--MA0495.2.MAFF	chr10	98776481	98776501	-	0.000	0.000	Merged-chr10-98776574-38
NR1942--MA0089.1.MAFG::NFE2L1	chr11	5415889	5415894	-	0.000	0.000	Merged-chr11-5415987-23
NR6990--MA0089.1.MAFG::NFE2L1	chr2	43722783	43722788	+	0.000	0.000	Merged-chr2-43722879-29
NR2344--MA0496.2.MAFK	chr11	94243315	94243333	+	0.000	0.000	Merged-chr11-94243595-44
NR10416--MA0089.1.MAFG::NFE2L1	chr5	135962695	135962700	-	0.000	0.000	Merged-chr5-135962796-70
NR3322--MA0496.2.MAFK	chr13	9106914	9106932	+	0.000	0.000	Merged-chr13-9106869-1
NR12021--MA0495.2.MAFF	chr7	112213250	112213270	-	0.000	0.000	Merged-chr7-112213302-61
NR6314--MA0501.1.MAF::NFE2	chr18	64516556	64516570	+	0.000	0.000	Merged-chr18-64516532-71
NR10862--MA0495.2.MAFF	chr6	65765317	65765337	+	0.000	0.000	Merged-chr6-65765316-29
NR1277--MA0089.1.MAFG::NFE2L1	chr10	23787215	23787220	+	0.000	0.000	Merged-chr10-23787173-89
NR2250--MA0496.2.MAFK	chr11	76734799	76734817	+	0.000	0.000	Merged-chr11-76734853-48
NR492--MA0496.2.MAFK	chr1	106268518	106268536	+	0.000	0.000	Merged-chr1-106268464-31
NR13215--MA0089.1.MAFG::NFE2L1	chr9	77954698	77954703	-	0.000	0.000	Merged-chr9-77954587-30
NR5540--MA0659.1.MAFG	chr17	8872195	8872215	+	0.000	0.000	Merged-chr17-8872173-14
NR6813--MA0089.1.MAFG::NFE2L1	chr2	4559625	4559630	+	0.000	0.000	Merged-chr2-4559721-92
NR172--MA0117.2.Mafb	chr1	51478541	51478552	-	0.000	0.000	Merged-chr1-51478318-72
NR2812--MA0117.2.Mafb	chr12	55060478	55060489	-	0.000	0.000	Merged-chr12-55060486-57
NR12576--MA0089.1.MAFG::NFE2L1	chr8	75084011	75084016	-	0.000	0.000	Merged-chr8-75083999-30
NR4698--MA0591.1.Bach1::Mafk	chr15	43477236	43477250	-	0.000	0.000	Merged-chr15-43477381-63
NR5104--MA0501.1.MAF::NFE2	chr16	30722615	30722629	+	0.000	0.000	Merged-chr16-30722513-29
NR10785--MA0501.1.MAF::NFE2	chr6	54760023	54760037	+	0.000	0.000	Merged-chr6-54760187-57
NR13517--MA0089.1.MAFG::NFE2L1	chr9	118168683	118168688	+	0.000	0.000	Merged-chr9-118168694-28
NR1249--MA0591.1.Bach1::Mafk	chr10	20073397	20073411	+	0.000	0.000	Merged-chr10-20073459-18
NR287--MA0501.1.MAF::NFE2	chr1	75533526	75533540	-	0.000	0.000	Merged-chr1-75533497-24
NR6082--MA0495.2.MAFF	chr18	6281372	6281392	+	0.000	0.000	Merged-chr18-6281338-48
NR10614--MA0591.1.Bach1::Mafk	chr6	15726622	15726636	-	0.000	0.000	Merged-chr6-15726718-35
NR10938--MA0496.2.MAFK	chr6	70714456	70714474	-	0.000	0.000	Merged-chr6-70714490-34
NR13200--MA0089.1.MAFG::NFE2L1	chr9	74975993	74975998	+	0.000	0.000	Merged-chr9-74976047-58
NR2647--MA0501.1.MAF::NFE2	chr12	17373773	17373787	+	0.000	0.000	Merged-chr12-17373480-96
NR1644--MA0501.1.MAF::NFE2	chr10	91177539	91177553	+	0.000	0.000	Merged-chr10-91177490-19
NR5652--MA0117.2.Mafb	chr17	26009884	26009895	+	0.000	0.000	Merged-chr17-26009700-29
NR5672--MA0501.1.MAF::NFE2	chr17	28590801	28590815	+	0.000	0.000	Merged-chr17-28590948-24
NR4677--MA0495.2.MAFF	chr15	38697577	38697597	+	0.000	0.000	Merged-chr15-38697617-10
NR2443--MA0591.1.Bach1::Mafk	chr11	109375549	109375563	+	0.000	0.000	Merged-chr11-109375589-56
NR3318--MA0496.2.MAFK	chr13	9082704	9082722	-	0.000	0.000	Merged-chr13-9082570-19
NR10228--MA0591.1.Bach1::Mafk	chr5	105354003	105354017	+	0.000	0.000	Merged-chr5-105353957-58
NR5655--MA0495.2.MAFF	chr17	26572479	26572499	+	0.000	0.000	Merged-chr17-26572396-49
NR3347--MA0089.1.MAFG::NFE2L1	chr13	13557113	13557118	-	0.000	0.000	Merged-chr13-13557258-36
NR794--MA0089.1.MAFG::NFE2L1	chr1	162557486	162557491	-	0.000	0.000	Merged-chr1-162557712-25
NR13480--MA0117.2.Mafb	chr9	114730377	114730388	-	0.000	0.000	Merged-chr9-114730346-23
NR4222--MA0117.2.Mafb	chr14	60738671	60738682	+	0.000	0.000	Merged-chr14-60738625-53
NR12561--MA0089.1.MAFG::NFE2L1	chr8	70601426	70601431	+	0.000	0.000	Merged-chr8-70601430-20
NR1073--MA0089.1.MAFG::NFE2L1	chr1	189085413	189085418	-	0.000	0.000	Merged-chr1-189085418-26
NR8308--MA0591.1.Bach1::Mafk	chr3	86142721	86142735	-	0.000	0.000	Merged-chr3-86142688-69
NR11146--MA0501.1.MAF::NFE2	chr6	108477009	108477023	-	0.000	0.000	Merged-chr6-108477065-48
NR161--MA0501.1.MAF::NFE2	chr1	43207351	43207365	+	0.000	0.000	Merged-chr1-43207362-30
NR13126--MA0089.1.MAFG::NFE2L1	chr9	57537618	57537623	-	0.000	0.000	Merged-chr9-57537597-44
NR6376--MA0591.1.Bach1::Mafk	chr18	73751981	73751995	-	0.000	0.000	Merged-chr18-73752198-43
NR10741--MA0496.2.MAFK	chr6	49128469	49128487	-	0.000	0.000	Merged-chr6-49128471-29
NR9460--MA0591.1.Bach1::Mafk	chr4	134924602	134924616	+	0.000	0.000	Merged-chr4-134924520-27
NR5670--MA0117.2.Mafb	chr17	28590804	28590815	-	0.000	0.000	Merged-chr17-28590948-24
NR4550--MA0591.1.Bach1::Mafk	chr14	121711582	121711596	-	0.000	0.000	Merged-chr14-121711337-42
NR11860--MA0117.2.Mafb	chr7	78791625	78791636	-	0.000	0.000	Merged-chr7-78791748-29
NR12230--MA0501.1.MAF::NFE2	chr7	135652414	135652428	-	0.000	0.000	Merged-chr7-135652396-133
NR410--MA0659.1.MAFG	chr1	92123047	92123067	+	0.000	0.000	Merged-chr1-92122947-14
NR13137--MA0501.1.MAF::NFE2	chr9	58542042	58542056	-	0.000	0.000	Merged-chr9-58542052-13
NR2360--MA0501.1.MAF::NFE2	chr11	95356969	95356983	-	0.000	0.000	Merged-chr11-95356897-59
NR838--MA0495.2.MAFF	chr1	165780939	165780959	-	0.000	0.000	Merged-chr1-165781122-1
NR1260--MA0089.1.MAFG::NFE2L1	chr10	21186863	21186868	+	0.000	0.000	Merged-chr10-21186963-29
NR11035--MA0501.1.MAF::NFE2	chr6	90627657	90627671	+	0.000	0.000	Merged-chr6-90627776-24
NR225--MA0591.1.Bach1::Mafk	chr1	64616261	64616275	-	0.000	0.000	Merged-chr1-64616391-83
NR10782--MA0495.2.MAFF	chr6	54760017	54760037	-	0.000	0.000	Merged-chr6-54760187-57
NR12348--MA0496.2.MAFK	chr8	10481065	10481083	-	0.000	0.000	Merged-chr8-10480951-33
NR3130--MA0089.1.MAFG::NFE2L1	chr12	107129187	107129192	+	0.000	0.000	Merged-chr12-107129420-39
NR7570--MA0591.1.Bach1::Mafk	chr2	131096626	131096640	-	0.000	0.000	Merged-chr2-131096599-16
NR10748--MA0117.2.Mafb	chr6	51384105	51384116	-	0.000	0.000	Merged-chr6-51384192-15
NR2159--MA0117.2.Mafb	chr11	59226461	59226472	-	0.000	0.000	Merged-chr11-59226578-39
NR2416--MA0089.1.MAFG::NFE2L1	chr11	104664068	104664073	+	0.000	0.000	Merged-chr11-104664090-22
NR6911--MA0089.1.MAFG::NFE2L1	chr2	24776396	24776401	+	0.000	0.000	Merged-chr2-24776490-30
NR10959--MA0591.1.Bach1::Mafk	chr6	72644783	72644797	+	0.000	0.000	Merged-chr6-72644677-18
NR9438--MA0591.1.Bach1::Mafk	chr4	130045906	130045920	-	0.000	0.000	Merged-chr4-130045793-53
NR3489--MA0495.2.MAFF	chr13	45412288	45412308	+	0.000	0.000	Merged-chr13-45412330-13
NR4967--MA0089.1.MAFG::NFE2L1	chr15	100461237	100461242	+	0.000	0.000	Merged-chr15-100461368-57
NR7175--MA0089.1.MAFG::NFE2L1	chr2	71837912	71837917	+	0.000	0.000	Merged-chr2-71837940-9
NR3923--MA0089.1.MAFG::NFE2L1	chr13	112288403	112288408	+	0.000	0.000	Merged-chr13-112288360-131
NR1273--MA0089.1.MAFG::NFE2L1	chr10	21964430	21964435	+	0.000	0.000	Merged-chr10-21964511-16
NR355--MA0591.1.Bach1::Mafk	chr1	87621602	87621616	+	0.000	0.000	Merged-chr1-87621669-41
NR5957--MA0591.1.Bach1::Mafk	chr17	80621329	80621343	-	0.000	0.000	Merged-chr17-80621176-31
NR5628--MA0496.2.MAFK	chr17	24084864	24084882	+	0.000	0.000	Merged-chr17-24084802-20
NR1781--MA0117.2.Mafb	chr10	111378302	111378313	-	0.000	0.000	Merged-chr10-111378501-63
NR4048--MA0501.1.MAF::NFE2	chr14	15272581	15272595	+	0.000	0.000	Merged-chr14-15272424-5
NR7477--MA0089.1.MAFG::NFE2L1	chr2	121442635	121442640	+	0.000	0.000	Merged-chr2-121442652-51
NR2995--MA0089.1.MAFG::NFE2L1	chr12	91009109	91009114	-	0.000	0.000	Merged-chr12-91009085-35
NR9838--MA0089.1.MAFG::NFE2L1	chr5	28382568	28382573	-	0.000	0.000	Merged-chr5-28382451-39
NR5719--MA0089.1.MAFG::NFE2L1	chr17	33851549	33851554	-	0.000	0.000	Merged-chr17-33851490-17
NR9347--MA0089.1.MAFG::NFE2L1	chr4	116807517	116807522	+	0.000	0.000	Merged-chr4-116807606-59
NR5669--MA0495.2.MAFF	chr17	28590795	28590815	-	0.000	0.000	Merged-chr17-28590948-24
NR6144--MA0089.1.MAFG::NFE2L1	chr18	25554845	25554850	+	0.000	0.000	Merged-chr18-25554898-22
NR4030--MA0117.2.Mafb	chr14	7773946	7773957	-	0.000	0.000	Merged-chr14-7774094-48
NR10211--MA0117.2.Mafb	chr5	103439354	103439365	-	0.000	0.000	Merged-chr5-103439387-46
NR2719--MA0117.2.Mafb	chr12	34041115	34041126	+	0.000	0.000	Merged-chr12-34041113-10
NR13595--MA0591.1.Bach1::Mafk	chrX	7645436	7645450	-	0.000	0.000	Merged-chrX-7645484-3
NR1783--MA0501.1.MAF::NFE2	chr10	111378299	111378313	+	0.000	0.000	Merged-chr10-111378501-63
NR9810--MA0089.1.MAFG::NFE2L1	chr5	20882148	20882153	+	0.000	0.000	Merged-chr5-20882102-89
NR13790--MA0089.1.MAFG::NFE2L1	chrX	135601735	135601740	-	0.000	0.000	Merged-chrX-135601772-31
NR9917--MA0501.1.MAF::NFE2	chr5	48372386	48372400	-	0.000	0.000	Merged-chr5-48372456-58
NR12480--MA0501.1.MAF::NFE2	chr8	53630782	53630796	-	0.000	0.000	Merged-chr8-53630787-29
NR13172--MA0659.1.MAFG	chr9	68957341	68957361	-	0.000	0.000	Merged-chr9-68957208-21
NR1211--MA0591.1.Bach1::Mafk	chr10	13993553	13993567	+	0.000	0.000	Merged-chr10-13993632-56
NR5026--MA0089.1.MAFG::NFE2L1	chr16	10665322	10665327	-	0.000	0.000	Merged-chr16-10665545-75
NR10612--MA0089.1.MAFG::NFE2L1	chr6	15726641	15726646	+	0.000	0.000	Merged-chr6-15726718-35
NR12545--MA0501.1.MAF::NFE2	chr8	69919156	69919170	+	0.000	0.000	Merged-chr8-69919023-72
NR3955--MA0495.2.MAFF	chr13	113322203	113322223	-	0.000	0.000	Merged-chr13-113322180-25
NR3316--MA0591.1.Bach1::Mafk	chr13	9082706	9082720	-	0.000	0.000	Merged-chr13-9082570-19
NR4592--MA0496.2.MAFK	chr15	6586260	6586278	+	0.000	0.000	Merged-chr15-6586508-38
NR8803--MA0501.1.MAF::NFE2	chr3	152432574	152432588	+	0.000	0.000	Merged-chr3-152432739-55
NR8391--MA0089.1.MAFG::NFE2L1	chr3	93608020	93608025	+	0.000	0.000	Merged-chr3-93607971-30
NR2516--MA0495.2.MAFF	chr11	118337579	118337599	-	0.000	0.000	Merged-chr11-118337723-52
NR13801--MA0496.2.MAFK	chrX	150413724	150413742	+	0.000	0.000	Merged-chrX-150413593-17
NR9272--MA0495.2.MAFF	chr4	102982006	102982026	+	0.000	0.000	Merged-chr4-102981884-20
NR1399--MA0089.1.MAFG::NFE2L1	chr10	53344081	53344086	-	0.000	0.000	Merged-chr10-53344095-9
NR12434--MA0501.1.MAF::NFE2	chr8	34591186	34591200	+	0.000	0.000	Merged-chr8-34591270-22
NR10598--MA0591.1.Bach1::Mafk	chr6	8490148	8490162	+	0.000	0.000	Merged-chr6-8490222-10
NR10332--MA0501.1.MAF::NFE2	chr5	121174669	121174683	-	0.000	0.000	Merged-chr5-121174480-13
NR11178--MA0089.1.MAFG::NFE2L1	chr6	113675368	113675373	-	0.000	0.000	Merged-chr6-113675410-10
NR3491--MA0591.1.Bach1::Mafk	chr13	45412291	45412305	-	0.000	0.000	Merged-chr13-45412330-13
NR4832--MA0591.1.Bach1::Mafk	chr15	76671569	76671583	+	0.000	0.000	Merged-chr15-76671670-56
NR4198--MA0089.1.MAFG::NFE2L1	chr14	54863595	54863600	-	0.000	0.000	Merged-chr14-54863614-2
NR12841--MA0496.2.MAFK	chr8	120715484	120715502	-	0.000	0.000	Merged-chr8-120715474-36
NR8829--MA0659.1.MAFG	chr3	153764829	153764849	+	0.000	0.000	Merged-chr3-153764846-117
NR6559--MA0089.1.MAFG::NFE2L1	chr19	12833815	12833820	-	0.000	0.000	Merged-chr19-12833671-54
NR13069--MA0501.1.MAF::NFE2	chr9	44999344	44999358	+	0.000	0.000	Merged-chr9-44999415-9
NR9143--MA0089.1.MAFG::NFE2L1	chr4	88179470	88179475	-	0.000	0.000	Merged-chr4-88179548-21
NR12570--MA0089.1.MAFG::NFE2L1	chr8	72343868	72343873	+	0.000	0.000	Merged-chr8-72343901-44
NR11150--MA0089.1.MAFG::NFE2L1	chr6	108895321	108895326	+	0.000	0.000	Merged-chr6-108895381-27
NR8443--MA0591.1.Bach1::Mafk	chr3	101047786	101047800	-	0.000	0.000	Merged-chr3-101047810-38
NR9932--MA0117.2.Mafb	chr5	54040704	54040715	+	0.000	0.000	Merged-chr5-54040612-9
NR7956--MA0496.2.MAFK	chr2	174566022	174566040	-	0.000	0.000	Merged-chr2-174566072-46
NR6646--MA0089.1.MAFG::NFE2L1	chr19	33053369	33053374	+	0.000	0.000	Merged-chr19-33053321-32
NR1297--MA0089.1.MAFG::NFE2L1	chr10	26364423	26364428	-	0.000	0.000	Merged-chr10-26364475-53
NR13020--MA0089.1.MAFG::NFE2L1	chr9	35282564	35282569	-	0.000	0.000	Merged-chr9-35282545-29
NR10321--MA0089.1.MAFG::NFE2L1	chr5	118560785	118560790	+	0.000	0.000	Merged-chr5-118560633-117
NR9711--MA0495.2.MAFF	chr5	9059341	9059361	+	0.000	0.000	Merged-chr5-9059471-35
NR915--MA0089.1.MAFG::NFE2L1	chr1	175625692	175625697	+	0.000	0.000	Merged-chr1-175625655-94
NR8057--MA0591.1.Bach1::Mafk	chr3	9974554	9974568	+	0.000	0.000	Merged-chr3-9974623-36
NR7144--MA0591.1.Bach1::Mafk	chr2	68382437	68382451	-	0.000	0.000	Merged-chr2-68382520-132
NR2471--MA0591.1.Bach1::Mafk	chr11	114873343	114873357	-	0.000	0.000	Merged-chr11-114873395-35
NR8831--MA0496.2.MAFK	chr3	153764830	153764848	+	0.000	0.000	Merged-chr3-153764846-117
NR413--MA0496.2.MAFK	chr1	92123048	92123066	-	0.000	0.000	Merged-chr1-92122947-14
NR9156--MA0089.1.MAFG::NFE2L1	chr4	89311075	89311080	-	0.000	0.000	Merged-chr4-89310885-77
NR12808--MA0501.1.MAF::NFE2	chr8	115841162	115841176	+	0.000	0.000	Merged-chr8-115840999-9
NR892--MA0496.2.MAFK	chr1	171767104	171767122	+	0.000	0.000	Merged-chr1-171767245-53
NR3630--MA0089.1.MAFG::NFE2L1	chr13	75227752	75227757	-	0.000	0.000	Merged-chr13-75227796-31
NR2210--MA0089.1.MAFG::NFE2L1	chr11	70005735	70005740	+	0.000	0.000	Merged-chr11-70005839-25
NR4898--MA0591.1.Bach1::Mafk	chr15	86185770	86185784	-	0.000	0.000	Merged-chr15-86185738-71
NR5479--MA0659.1.MAFG	chr16	97309072	97309092	-	0.000	0.000	Merged-chr16-97309181-12
NR49--MA0591.1.Bach1::Mafk	chr1	21830163	21830177	-	0.000	0.000	Merged-chr1-21830153-46
