#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR8622--MA0089.1.MAFG::NFE2L1	chr3	101233602	101233607	-	0.000	0.000	Merged-chr3-101233598-27
NR6132--MA0495.2.MAFF	chr17	86185077	86185097	-	0.000	0.000	Merged-chr17-86185009-23
NR5923--MA0089.1.MAFG::NFE2L1	chr17	50185721	50185726	-	0.000	0.000	Merged-chr17-50185897-34
NR12196--MA0496.2.MAFK	chr7	111015014	111015032	-	0.000	0.000	Merged-chr7-111015040-32
NR11668--MA0117.2.Mafb	chr7	7171418	7171429	-	0.000	0.000	Merged-chr7-7171468-49
NR9842--MA0117.2.Mafb	chr4	150583617	150583628	+	0.000	0.000	Merged-chr4-150583490-1
NR5634--MA0089.1.MAFG::NFE2L1	chr16	95729025	95729030	-	0.000	0.000	Merged-chr16-95728966-56
NR7983--MA0089.1.MAFG::NFE2L1	chr2	178078439	178078444	+	0.000	0.000	Merged-chr2-178078540-79
NR5636--MA0591.1.Bach1::Mafk	chr16	95893701	95893715	+	0.000	0.000	Merged-chr16-95893684-47
NR4401--MA0591.1.Bach1::Mafk	chr14	103469661	103469675	-	0.000	0.000	Merged-chr14-103469586-86
NR6356--MA0495.2.MAFF	chr18	39035417	39035437	-	0.000	0.000	Merged-chr18-39035384-28
NR8741--MA0496.2.MAFK	chr3	121593327	121593345	-	0.000	0.000	Merged-chr3-121593516-30
NR6873--MA0591.1.Bach1::Mafk	chr19	56320284	56320298	-	0.000	0.000	Merged-chr19-56320419-43
NR8964--MA0501.1.MAF::NFE2	chr3	151465355	151465369	-	0.000	0.000	Merged-chr3-151465369-1
NR9247--MA0591.1.Bach1::Mafk	chr4	45342627	45342641	+	0.000	0.000	Merged-chr4-45342662-1
NR9569--MA0591.1.Bach1::Mafk	chr4	94603204	94603218	+	0.000	0.000	Merged-chr4-94603187-63
NR10279--MA0089.1.MAFG::NFE2L1	chr5	72159705	72159710	-	0.000	0.000	Merged-chr5-72159731-18
NR7078--MA0591.1.Bach1::Mafk	chr2	30712175	30712189	-	0.000	0.000	Merged-chr2-30712039-69
NR5808--MA0495.2.MAFF	chr17	27755570	27755590	-	0.000	0.000	Merged-chr17-27755639-7
NR5183--MA0659.1.MAFG	chr16	14237421	14237441	-	0.000	0.000	Merged-chr16-14237452-27
NR5259--MA0117.2.Mafb	chr16	33337330	33337341	-	0.000	0.000	Merged-chr16-33337489-51
NR4591--MA0089.1.MAFG::NFE2L1	chr15	7987655	7987660	-	0.000	0.000	Merged-chr15-7987589-29
NR5850--MA0659.1.MAFG	chr17	33781060	33781080	-	0.000	0.000	Merged-chr17-33781173-86
NR8636--MA0117.2.Mafb	chr3	104963576	104963587	-	0.000	0.000	Merged-chr3-104963538-12
NR6904--MA0117.2.Mafb	chr2	6220407	6220418	-	0.000	0.000	Merged-chr2-6220387-36
NR7881--MA0089.1.MAFG::NFE2L1	chr2	165890407	165890412	-	0.000	0.000	Merged-chr2-165890606-34
NR5747--MA0089.1.MAFG::NFE2L1	chr17	17581413	17581418	-	0.000	0.000	Merged-chr17-17581518-7
NR10147--MA0591.1.Bach1::Mafk	chr5	45402932	45402946	+	0.000	0.000	Merged-chr5-45402885-8
NR12121--MA0089.1.MAFG::NFE2L1	chr7	100992056	100992061	-	0.000	0.000	Merged-chr7-100992205-4
NR5813--MA0501.1.MAF::NFE2	chr17	27755576	27755590	+	0.000	0.000	Merged-chr17-27755639-7
NR8042--MA0089.1.MAFG::NFE2L1	chr3	9401032	9401037	-	0.000	0.000	Merged-chr3-9400917-27
NR7873--MA0591.1.Bach1::Mafk	chr2	164938922	164938936	+	0.000	0.000	Merged-chr2-164938958-38
NR9745--MA0501.1.MAF::NFE2	chr4	139599011	139599025	+	0.000	0.000	Merged-chr4-139599159-54
NR6909--MA0659.1.MAFG	chr2	6478400	6478420	+	0.000	0.000	Merged-chr2-6478572-51
NR6249--MA0495.2.MAFF	chr18	12869310	12869330	+	0.000	0.000	Merged-chr18-12869252-13
NR10985--MA0591.1.Bach1::Mafk	chr6	51768008	51768022	+	0.000	0.000	Merged-chr6-51768092-8
NR5810--MA0591.1.Bach1::Mafk	chr17	27755573	27755587	+	0.000	0.000	Merged-chr17-27755639-7
NR8551--MA0591.1.Bach1::Mafk	chr3	89912852	89912866	-	0.000	0.000	Merged-chr3-89912987-87
NR2731--MA0089.1.MAFG::NFE2L1	chr12	51886617	51886622	-	0.000	0.000	Merged-chr12-51886578-29
NR3284--MA0089.1.MAFG::NFE2L1	chr13	42077768	42077773	-	0.000	0.000	Merged-chr13-42077893-29
NR6448--MA0501.1.MAF::NFE2	chr18	49721877	49721891	+	0.000	0.000	Merged-chr18-49721855-41
NR2442--MA0089.1.MAFG::NFE2L1	chr11	116012676	116012681	+	0.000	0.000	Merged-chr11-116012659-52
NR13063--MA0089.1.MAFG::NFE2L1	chr9	21852586	21852591	+	0.000	0.000	Merged-chr9-21852740-52
NR13188--MA0496.2.MAFK	chr9	70524583	70524601	-	0.000	0.000	Merged-chr9-70524539-1
NR7515--MA0089.1.MAFG::NFE2L1	chr2	112455065	112455070	-	0.000	0.000	Merged-chr2-112455104-60
NR901--MA0496.2.MAFK	chr1	165828809	165828827	+	0.000	0.000	Merged-chr1-165828679-59
NR10075--MA0089.1.MAFG::NFE2L1	chr5	29205966	29205971	+	0.000	0.000	Merged-chr5-29205850-28
NR10384--MA0496.2.MAFK	chr5	92348951	92348969	-	0.000	0.000	Merged-chr5-92348973-52
NR5876--MA0591.1.Bach1::Mafk	chr17	35823112	35823126	-	0.000	0.000	Merged-chr17-35823208-57
NR10731--MA0117.2.Mafb	chr6	7844690	7844701	-	0.000	0.000	Merged-chr6-7844794-101
NR243--MA0496.2.MAFK	chr1	53909443	53909461	-	0.000	0.000	Merged-chr1-53909307-13
NR10088--MA0089.1.MAFG::NFE2L1	chr5	36006138	36006143	+	0.000	0.000	Merged-chr5-36006302-34
NR4521--MA0496.2.MAFK	chr14	120275575	120275593	+	0.000	0.000	Merged-chr14-120275634-49
NR9165--MA0591.1.Bach1::Mafk	chr4	24850976	24850990	+	0.000	0.000	Merged-chr4-24851017-40
NR11393--MA0089.1.MAFG::NFE2L1	chr6	117431693	117431698	+	0.000	0.000	Merged-chr6-117431708-65
NR13754--MA0089.1.MAFG::NFE2L1	chrX	166329272	166329277	+	0.000	0.000	Merged-chrX-166329162-24
NR9097--MA0089.1.MAFG::NFE2L1	chr4	11076174	11076179	+	0.000	0.000	Merged-chr4-11076222-62
NR2266--MA0089.1.MAFG::NFE2L1	chr11	60334396	60334401	-	0.000	0.000	Merged-chr11-60334317-7
NR8920--MA0089.1.MAFG::NFE2L1	chr3	146192527	146192532	+	0.000	0.000	Merged-chr3-146192596-55
NR13043--MA0501.1.MAF::NFE2	chr9	15550738	15550752	+	0.000	0.000	Merged-chr9-15550755-58
NR10806--MA0501.1.MAF::NFE2	chr6	17629870	17629884	+	0.000	0.000	Merged-chr6-17630018-29
NR476--MA0496.2.MAFK	chr1	88256136	88256154	-	0.000	0.000	Merged-chr1-88256034-1,Merged-chr1-88256312-2
NR4619--MA0591.1.Bach1::Mafk	chr15	18821598	18821612	-	0.000	0.000	Merged-chr15-18821535-37
NR6890--MA0501.1.MAF::NFE2	chr2	3810525	3810539	-	0.000	0.000	Merged-chr2-3810542-48
NR10858--MA0501.1.MAF::NFE2	chr6	28351379	28351393	+	0.000	0.000	Merged-chr6-28351294-19
NR6196--MA0089.1.MAFG::NFE2L1	chr18	3507554	3507559	+	0.000	0.000	Merged-chr18-3507740-84
NR6572--MA0089.1.MAFG::NFE2L1	chr18	68765798	68765803	+	0.000	0.000	Merged-chr18-68765844-17
NR5856--MA0501.1.MAF::NFE2	chr17	34079783	34079797	+	0.000	0.000	Merged-chr17-34079741-9
NR11143--MA0496.2.MAFK	chr6	72900518	72900536	-	0.000	0.000	Merged-chr6-72900407-12
NR10286--MA0496.2.MAFK	chr5	72622448	72622466	+	0.000	0.000	Merged-chr5-72622310-11
NR9879--MA0117.2.Mafb	chr5	3383784	3383795	+	0.000	0.000	Merged-chr5-3383814-54
NR13161--MA0089.1.MAFG::NFE2L1	chr9	61385988	61385993	-	0.000	0.000	Merged-chr9-61385921-10
NR10736--MA0117.2.Mafb	chr6	8648666	8648677	-	0.000	0.000	Merged-chr6-8648625-101
NR10866--MA0659.1.MAFG	chr6	30671874	30671894	+	0.000	0.000	Merged-chr6-30671721-27
NR10288--MA0089.1.MAFG::NFE2L1	chr5	72800168	72800173	+	0.000	0.000	Merged-chr5-72800240-6
NR10508--MA0659.1.MAFG	chr5	118269183	118269203	-	0.000	0.000	Merged-chr5-118269215-26
NR8746--MA0591.1.Bach1::Mafk	chr3	122419706	122419720	-	0.000	0.000	Merged-chr3-122419865-81
NR1260--MA0591.1.Bach1::Mafk	chr10	19712419	19712433	-	0.000	0.000	Merged-chr10-19712534-24
NR6748--MA0501.1.MAF::NFE2	chr19	6858288	6858302	+	0.000	0.000	Merged-chr19-6858226-46
NR5186--MA0496.2.MAFK	chr16	14237422	14237440	-	0.000	0.000	Merged-chr16-14237452-27
NR276--MA0089.1.MAFG::NFE2L1	chr1	60882910	60882915	-	0.000	0.000	Merged-chr1-60883000-15
NR13042--MA0591.1.Bach1::Mafk	chr9	15550735	15550749	+	0.000	0.000	Merged-chr9-15550755-58
NR3386--MA0501.1.MAF::NFE2	chr13	70600400	70600414	-	0.000	0.000	Merged-chr13-70600282-8
NR9756--MA0496.2.MAFK	chr4	142153735	142153753	+	0.000	0.000	Merged-chr4-142153700-30
NR6119--MA0089.1.MAFG::NFE2L1	chr17	85189505	85189510	-	0.000	0.000	Merged-chr17-85189630-51
NR7133--MA0496.2.MAFK	chr2	46371221	46371239	+	0.000	0.000	Merged-chr2-46371309-56
NR8739--MA0501.1.MAF::NFE2	chr3	121593332	121593346	+	0.000	0.000	Merged-chr3-121593516-30
NR9275--MA0591.1.Bach1::Mafk	chr4	49567752	49567766	+	0.000	0.000	Merged-chr4-49567834-34
NR1946--MA0591.1.Bach1::Mafk	chr10	112922666	112922680	-	0.000	0.000	Merged-chr10-112922544-15
NR12207--MA0501.1.MAF::NFE2	chr7	111782124	111782138	+	0.000	0.000	Merged-chr7-111782187-19
NR13197--MA0501.1.MAF::NFE2	chr9	72639919	72639933	+	0.000	0.000	Merged-chr9-72639976-11
NR10096--MA0117.2.Mafb	chr5	38039281	38039292	+	0.000	0.000	Merged-chr5-38039260-92
NR3293--MA0089.1.MAFG::NFE2L1	chr13	49267889	49267894	+	0.000	0.000	Merged-chr13-49267914-12
NR7928--MA0089.1.MAFG::NFE2L1	chr2	173263799	173263804	+	0.000	0.000	Merged-chr2-173263932-54
NR2667--MA0591.1.Bach1::Mafk	chr12	40017109	40017123	+	0.000	0.000	Merged-chr12-40017136-45
NR864--MA0659.1.MAFG	chr1	160247412	160247432	+	0.000	0.000	Merged-chr1-160247316-67
NR261--MA0089.1.MAFG::NFE2L1	chr1	58304618	58304623	-	0.000	0.000	Merged-chr1-58304515-8
NR1420--MA0117.2.Mafb	chr10	41615688	41615699	+	0.000	0.000	Merged-chr10-41615681-31
NR6583--MA0089.1.MAFG::NFE2L1	chr18	70678712	70678717	+	0.000	0.000	Merged-chr18-70678715-18
NR4923--MA0591.1.Bach1::Mafk	chr15	75549079	75549093	+	0.000	0.000	Merged-chr15-75549017-20
NR846--MA0117.2.Mafb	chr1	155220481	155220492	-	0.000	0.000	Merged-chr1-155220299-6
NR4825--MA0089.1.MAFG::NFE2L1	chr15	58933698	58933703	+	0.000	0.000	Merged-chr15-58933655-73
NR7619--MA0591.1.Bach1::Mafk	chr2	132102955	132102969	+	0.000	0.000	Merged-chr2-132102969-23
NR1747--MA0117.2.Mafb	chr10	90981770	90981781	+	0.000	0.000	Merged-chr10-90981841-14
NR10460--MA0089.1.MAFG::NFE2L1	chr5	103377249	103377254	-	0.000	0.000	Merged-chr5-103377267-129
NR1711--MA0591.1.Bach1::Mafk	chr10	85829474	85829488	-	0.000	0.000	Merged-chr10-85829298-76
NR5858--MA0496.2.MAFK	chr17	34079778	34079796	-	0.000	0.000	Merged-chr17-34079741-9
NR11025--MA0089.1.MAFG::NFE2L1	chr6	59180504	59180509	-	0.000	0.000	Merged-chr6-59180566-24
NR9769--MA0591.1.Bach1::Mafk	chr4	145254684	145254698	-	0.000	0.000	Merged-chr4-145254618-54
NR11933--MA0501.1.MAF::NFE2	chr7	68323143	68323157	+	0.000	0.000	Merged-chr7-68323295-58
NR1003--MA0591.1.Bach1::Mafk	chr1	180410494	180410508	+	0.000	0.000	Merged-chr1-180410391-12
NR2477--MA0089.1.MAFG::NFE2L1	chr11	120776302	120776307	+	0.000	0.000	Merged-chr11-120776291-32
NR1433--MA0089.1.MAFG::NFE2L1	chr10	43742748	43742753	+	0.000	0.000	Merged-chr10-43742761-23
NR10538--MA0495.2.MAFF	chr5	125158606	125158626	+	0.000	0.000	Merged-chr5-125158641-59
NR13583--MA0496.2.MAFK	chrX	53670508	53670526	+	0.000	0.000	Merged-chrX-53670342-87
NR865--MA0089.1.MAFG::NFE2L1	chr1	160268516	160268521	+	0.000	0.000	Merged-chr1-160268500-8
NR5854--MA0089.1.MAFG::NFE2L1	chr17	34031995	34032000	-	0.000	0.000	Merged-chr17-34031904-65
NR4810--MA0089.1.MAFG::NFE2L1	chr15	53328210	53328215	+	0.000	0.000	Merged-chr15-53328390-15
NR11629--MA0089.1.MAFG::NFE2L1	chr6	144922951	144922956	-	0.000	0.000	Merged-chr6-144923057-24
NR2849--MA0495.2.MAFF	chr12	81845168	81845188	+	0.000	0.000	Merged-chr12-81845150-28
NR11717--MA0496.2.MAFK	chr7	16314088	16314106	+	0.000	0.000	Merged-chr7-16314036-50
NR1969--MA0496.2.MAFK	chr10	117829927	117829945	-	0.000	0.000	Merged-chr10-117829855-64
NR9000--MA0496.2.MAFK	chr3	154372399	154372417	-	0.000	0.000	Merged-chr3-154372398-2
NR12948--MA0117.2.Mafb	chr8	125391398	125391409	-	0.000	0.000	Merged-chr8-125391496-45
NR4415--MA0501.1.MAF::NFE2	chr14	105177473	105177487	+	0.000	0.000	Merged-chr14-105177397-2
NR13035--MA0117.2.Mafb	chr9	14262856	14262867	+	0.000	0.000	Merged-chr9-14262730-55
NR2618--MA0117.2.Mafb	chr12	34272998	34273009	+	0.000	0.000	Merged-chr12-34273173-1
NR6569--MA0501.1.MAF::NFE2	chr18	68190134	68190148	-	0.000	0.000	Merged-chr18-68190088-51
NR9607--MA0089.1.MAFG::NFE2L1	chr4	101349694	101349699	-	0.000	0.000	Merged-chr4-101349658-19
NR10888--MA0089.1.MAFG::NFE2L1	chr6	34029420	34029425	+	0.000	0.000	Merged-chr6-34029485-50
NR4236--MA0496.2.MAFK	chr14	64434254	64434272	+	0.000	0.000	Merged-chr14-64434245-45
NR6342--MA0659.1.MAFG	chr18	33060132	33060152	-	0.000	0.000	Merged-chr18-33060171-12
NR13192--MA0659.1.MAFG	chr9	72097291	72097311	+	0.000	0.000	Merged-chr9-72097262-35
NR12758--MA0089.1.MAFG::NFE2L1	chr8	84737848	84737853	+	0.000	0.000	Merged-chr8-84737825-38
NR8605--MA0495.2.MAFF	chr3	98030692	98030712	-	0.000	0.000	Merged-chr3-98030658-2
NR876--MA0089.1.MAFG::NFE2L1	chr1	161894385	161894390	-	0.000	0.000	Merged-chr1-161894254-19
NR843--MA0501.1.MAF::NFE2	chr1	155029375	155029389	-	0.000	0.000	Merged-chr1-155029443-27
NR4721--MA0089.1.MAFG::NFE2L1	chr15	35465177	35465182	+	0.000	0.000	Merged-chr15-35465086-12
NR3614--MA0117.2.Mafb	chr13	95765097	95765108	+	0.000	0.000	Merged-chr13-95765232-46
NR1531--MA0089.1.MAFG::NFE2L1	chr10	57448140	57448145	+	0.000	0.000	Merged-chr10-57448269-42
NR4692--MA0591.1.Bach1::Mafk	chr15	31239948	31239962	-	0.000	0.000	Merged-chr15-31239940-27
NR4936--MA0089.1.MAFG::NFE2L1	chr15	78528785	78528790	-	0.000	0.000	Merged-chr15-78528885-1
NR6781--MA0089.1.MAFG::NFE2L1	chr19	14695500	14695505	+	0.000	0.000	Merged-chr19-14695584-43
NR472--MA0089.1.MAFG::NFE2L1	chr1	87862704	87862709	+	0.000	0.000	Merged-chr1-87862821-1
NR7654--MA0495.2.MAFF	chr2	135748539	135748559	+	0.000	0.000	Merged-chr2-135748609-5
NR8838--MA0495.2.MAFF	chr3	136686690	136686710	-	0.000	0.000	Merged-chr3-136686664-13
NR9695--MA0089.1.MAFG::NFE2L1	chr4	123588811	123588816	+	0.000	0.000	Merged-chr4-123588937-38
NR10133--MA0659.1.MAFG	chr5	43425120	43425140	-	0.000	0.000	Merged-chr5-43425059-17
NR5812--MA0659.1.MAFG	chr17	27755570	27755590	-	0.000	0.000	Merged-chr17-27755639-7
NR13183--MA0117.2.Mafb	chr9	66946099	66946110	+	0.000	0.000	Merged-chr9-66946019-72
NR7822--MA0089.1.MAFG::NFE2L1	chr2	158160169	158160174	+	0.000	0.000	Merged-chr2-158160127-37
NR7656--MA0659.1.MAFG	chr2	135748539	135748559	-	0.000	0.000	Merged-chr2-135748609-5
NR5926--MA0591.1.Bach1::Mafk	chr17	50485180	50485194	-	0.000	0.000	Merged-chr17-50485186-33
NR13671--MA0591.1.Bach1::Mafk	chrX	103616989	103617003	-	0.000	0.000	Merged-chrX-103616839-86
NR13186--MA0495.2.MAFF	chr9	70524582	70524602	-	0.000	0.000	Merged-chr9-70524539-1
NR3672--MA0591.1.Bach1::Mafk	chr13	103374638	103374652	+	0.000	0.000	Merged-chr13-103374467-6
NR9229--MA0496.2.MAFK	chr4	40785959	40785977	+	0.000	0.000	Merged-chr4-40785986-16
NR6863--MA0501.1.MAF::NFE2	chr19	53434030	53434044	-	0.000	0.000	Merged-chr19-53434218-37
NR11637--MA0496.2.MAFK	chr6	145993222	145993240	+	0.000	0.000	Merged-chr6-145993129-56
NR3286--MA0591.1.Bach1::Mafk	chr13	43628148	43628162	-	0.000	0.000	Merged-chr13-43628200-5
NR4921--MA0089.1.MAFG::NFE2L1	chr15	74788806	74788811	+	0.000	0.000	Merged-chr15-74788759-4
NR253--MA0501.1.MAF::NFE2	chr1	55812753	55812767	-	0.000	0.000	Merged-chr1-55812730-9
NR9388--MA0117.2.Mafb	chr4	63704405	63704416	-	0.000	0.000	Merged-chr4-63704429-30
NR10803--MA0495.2.MAFF	chr6	17629864	17629884	-	0.000	0.000	Merged-chr6-17630018-29
NR11134--MA0089.1.MAFG::NFE2L1	chr6	71500833	71500838	-	0.000	0.000	Merged-chr6-71500692-12
NR2486--MA0089.1.MAFG::NFE2L1	chr12	3568935	3568940	+	0.000	0.000	Merged-chr12-3568895-12
NR9861--MA0591.1.Bach1::Mafk	chr4	155129616	155129630	-	0.000	0.000	Merged-chr4-155129607-22
NR3565--MA0591.1.Bach1::Mafk	chr13	89454870	89454884	+	0.000	0.000	Merged-chr13-89454773-11
NR4917--MA0496.2.MAFK	chr15	73627475	73627493	+	0.000	0.000	Merged-chr15-73627530-51
NR9570--MA0501.1.MAF::NFE2	chr4	94603207	94603221	+	0.000	0.000	Merged-chr4-94603187-63
NR1675--MA0591.1.Bach1::Mafk	chr10	80539303	80539317	-	0.000	0.000	Merged-chr10-80539129-37
NR12943--MA0089.1.MAFG::NFE2L1	chr8	124347216	124347221	-	0.000	0.000	Merged-chr8-124347172-50
NR8997--MA0659.1.MAFG	chr3	154372398	154372418	+	0.000	0.000	Merged-chr3-154372398-2
NR10293--MA0089.1.MAFG::NFE2L1	chr5	73199824	73199829	-	0.000	0.000	Merged-chr5-73199876-43
NR2760--MA0089.1.MAFG::NFE2L1	chr12	55465240	55465245	-	0.000	0.000	Merged-chr12-55465291-109
NR5936--MA0495.2.MAFF	chr17	52312185	52312205	-	0.000	0.000	Merged-chr17-52312219-8
NR2456--MA0495.2.MAFF	chr11	117109896	117109916	-	0.000	0.000	Merged-chr11-117109823-31
NR7659--MA0089.1.MAFG::NFE2L1	chr2	135847975	135847980	-	0.000	0.000	Merged-chr2-135848156-1
NR5938--MA0659.1.MAFG	chr17	52312185	52312205	-	0.000	0.000	Merged-chr17-52312219-8
NR1986--MA0501.1.MAF::NFE2	chr10	122742287	122742301	-	0.000	0.000	Merged-chr10-122742317-12
NR11421--MA0089.1.MAFG::NFE2L1	chr6	122259017	122259022	-	0.000	0.000	Merged-chr6-122259137-47
NR5607--MA0591.1.Bach1::Mafk	chr16	90220958	90220972	+	0.000	0.000	Merged-chr16-90220998-103
NR8894--MA0117.2.Mafb	chr3	143733692	143733703	+	0.000	0.000	Merged-chr3-143733757-2
NR3026--MA0501.1.MAF::NFE2	chr12	114991122	114991136	-	0.000	0.000	Merged-chr12-114991248-55
NR5611--MA0117.2.Mafb	chr16	91448214	91448225	-	0.000	0.000	Merged-chr16-91448282-13
NR11375--MA0591.1.Bach1::Mafk	chr6	116628692	116628706	-	0.000	0.000	Merged-chr6-116628813-88
NR12767--MA0089.1.MAFG::NFE2L1	chr8	86052138	86052143	-	0.000	0.000	Merged-chr8-86052123-41
NR13195--MA0496.2.MAFK	chr9	72097292	72097310	-	0.000	0.000	Merged-chr9-72097262-35
NR588--MA0117.2.Mafb	chr1	105883621	105883632	-	0.000	0.000	Merged-chr1-105883714-7
NR5308--MA0089.1.MAFG::NFE2L1	chr16	49016785	49016790	+	0.000	0.000	Merged-chr16-49016858-18
NR10391--MA0496.2.MAFK	chr5	92353779	92353797	-	0.000	0.000	Merged-chr5-92353751-46
NR376--MA0495.2.MAFF	chr1	72870499	72870519	-	0.000	0.000	Merged-chr1-72870469-25
NR7361--MA0117.2.Mafb	chr2	76220732	76220743	-	0.000	0.000	Merged-chr2-76220899-10
NR7003--MA0117.2.Mafb	chr2	16619857	16619868	+	0.000	0.000	Merged-chr2-16619813-1
NR9763--MA0495.2.MAFF	chr4	144404462	144404482	+	0.000	0.000	Merged-chr4-144404562-1
NR4159--MA0591.1.Bach1::Mafk	chr14	46578217	46578231	-	0.000	0.000	Merged-chr14-46578431-37
NR11002--MA0496.2.MAFK	chr6	54925896	54925914	-	0.000	0.000	Merged-chr6-54926058-40
NR6363--MA0496.2.MAFK	chr18	39035418	39035436	-	0.000	0.000	Merged-chr18-39035384-28
NR9729--MA0089.1.MAFG::NFE2L1	chr4	134124455	134124460	-	0.000	0.000	Merged-chr4-134124326-44
NR4909--MA0591.1.Bach1::Mafk	chr15	73228430	73228444	-	0.000	0.000	Merged-chr15-73228515-7
NR2333--MA0591.1.Bach1::Mafk	chr11	79611198	79611212	-	0.000	0.000	Merged-chr11-79611238-38
NR5815--MA0496.2.MAFK	chr17	27755571	27755589	-	0.000	0.000	Merged-chr17-27755639-7
NR8666--MA0117.2.Mafb	chr3	108444800	108444811	-	0.000	0.000	Merged-chr3-108444779-133
NR13761--MA0591.1.Bach1::Mafk	chrX	169036510	169036524	+	0.000	0.000	Merged-chrX-169036684-51
NR4526--MA0117.2.Mafb	chr14	120572435	120572446	+	0.000	0.000	Merged-chr14-120572441-59
NR3525--MA0591.1.Bach1::Mafk	chr13	85289248	85289262	+	0.000	0.000	Merged-chr13-85289179-92
NR5206--MA0089.1.MAFG::NFE2L1	chr16	18733476	18733481	-	0.000	0.000	Merged-chr16-18733506-32
NR3121--MA0495.2.MAFF	chr13	8385605	8385625	+	0.000	0.000	Merged-chr13-8385507-1
NR870--MA0089.1.MAFG::NFE2L1	chr1	161480050	161480055	-	0.000	0.000	Merged-chr1-161480099-19
NR13681--MA0089.1.MAFG::NFE2L1	chrX	106962485	106962490	+	0.000	0.000	Merged-chrX-106962471-28
NR10618--MA0089.1.MAFG::NFE2L1	chr5	142929224	142929229	-	0.000	0.000	Merged-chr5-142929327-47
NR3740--MA0501.1.MAF::NFE2	chr13	109822600	109822614	-	0.000	0.000	Merged-chr13-109822486-79
NR5079--MA0659.1.MAFG	chr16	4475219	4475239	-	0.000	0.000	Merged-chr16-4475244-54
NR11634--MA0089.1.MAFG::NFE2L1	chr6	145374573	145374578	-	0.000	0.000	Merged-chr6-145374595-4
NR8051--MA0591.1.Bach1::Mafk	chr3	9974554	9974568	+	0.000	0.000	Merged-chr3-9974623-36
NR4009--MA0591.1.Bach1::Mafk	chr14	25855698	25855712	-	0.000	0.000	Merged-chr14-25855569-55
NR3244--MA0659.1.MAFG	chr13	31505464	31505484	-	0.000	0.000	Merged-chr13-31505526-12
NR11365--MA0496.2.MAFK	chr6	114905020	114905038	+	0.000	0.000	Merged-chr6-114905018-60
NR10527--MA0591.1.Bach1::Mafk	chr5	122949239	122949253	-	0.000	0.000	Merged-chr5-122949287-47
NR9929--MA0089.1.MAFG::NFE2L1	chr5	10714240	10714245	-	0.000	0.000	Merged-chr5-10714212-1
NR8018--MA0089.1.MAFG::NFE2L1	chr2	181659828	181659833	-	0.000	0.000	Merged-chr2-181659700-65
NR2607--MA0089.1.MAFG::NFE2L1	chr12	31997023	31997028	+	0.000	0.000	Merged-chr12-31997107-37
NR12117--MA0117.2.Mafb	chr7	99795359	99795370	-	0.000	0.000	Merged-chr7-99795499-24
NR504--MA0089.1.MAFG::NFE2L1	chr1	93507122	93507127	+	0.000	0.000	Merged-chr1-93507138-11
NR12085--MA0089.1.MAFG::NFE2L1	chr7	92463712	92463717	+	0.000	0.000	Merged-chr7-92463612-13
NR13232--MA0495.2.MAFF	chr9	78448210	78448230	-	0.000	0.000	Merged-chr9-78448370-64
NR12229--MA0117.2.Mafb	chr7	114817825	114817836	-	0.000	0.000	Merged-chr7-114817676-52
NR3676--MA0496.2.MAFK	chr13	103374636	103374654	-	0.000	0.000	Merged-chr13-103374467-6
NR9612--MA0089.1.MAFG::NFE2L1	chr4	102955809	102955814	-	0.000	0.000	Merged-chr4-102955684-33
NR13402--MA0089.1.MAFG::NFE2L1	chr9	106394745	106394750	-	0.000	0.000	Merged-chr9-106394684-34
NR2984--MA0089.1.MAFG::NFE2L1	chr12	105722919	105722924	+	0.000	0.000	Merged-chr12-105722863-24
NR3238--MA0495.2.MAFF	chr13	30748607	30748627	+	0.000	0.000	Merged-chr13-30748527-182
NR479--MA0496.2.MAFK	chr1	88497592	88497610	-	0.000	0.000	Merged-chr1-88497619-10
NR10414--MA0089.1.MAFG::NFE2L1	chr5	96825067	96825072	+	0.000	0.000	Merged-chr5-96825060-50
NR11657--MA0591.1.Bach1::Mafk	chr7	3290321	3290335	-	0.000	0.000	Merged-chr7-3290343-35
NR7909--MA0591.1.Bach1::Mafk	chr2	170247789	170247803	+	0.000	0.000	Merged-chr2-170247949-28
NR1651--MA0089.1.MAFG::NFE2L1	chr10	75303954	75303959	-	0.000	0.000	Merged-chr10-75303775-85
NR10981--MA0591.1.Bach1::Mafk	chr6	51432788	51432802	+	0.000	0.000	Merged-chr6-51432824-29
NR9538--MA0089.1.MAFG::NFE2L1	chr4	88544128	88544133	+	0.000	0.000	Merged-chr4-88544037-33
NR13328--MA0089.1.MAFG::NFE2L1	chr9	92265849	92265854	-	0.000	0.000	Merged-chr9-92266025-66
NR697--MA0591.1.Bach1::Mafk	chr1	126408116	126408130	+	0.000	0.000	Merged-chr1-126408111-35
NR13704--MA0089.1.MAFG::NFE2L1	chrX	135742795	135742800	-	0.000	0.000	Merged-chrX-135742752-69
